Date,fee_to_reward7rocUSD
2016/08/11,1.055
2016/08/12,2.255
2016/08/13,-5.113
2016/08/14,-11.655
2016/08/15,-49.649
2016/08/16,1.252
2016/08/17,-13.684
2016/08/18,9.435
2016/08/19,0.233
2016/08/20,4.883
2016/08/21,16.242
2016/08/22,9.827
2016/08/23,128.123
2016/08/24,3.521
2016/08/25,-7.327
2016/08/26,5.671
2016/08/27,7.241
2016/08/28,-9.014
2016/08/29,-0.576
2016/08/30,-54.477
2016/08/31,0.584
2016/09/01,-1.244
2016/09/02,40.698
2016/09/03,-2.172
2016/09/04,91.868
2016/09/05,-3.387
2016/09/06,4.21
2016/09/07,13.631
2016/09/08,28.487
2016/09/09,-6.806
2016/09/10,-0.309
2016/09/11,-42.755
2016/09/12,21.889
2016/09/13,-9.664
2016/09/14,5.022
2016/09/15,-12.719
2016/09/16,11.964
2016/09/17,27.011
2016/09/18,13.131
2016/09/19,-27.071
2016/09/20,5.451
2016/09/21,-15.953
2016/09/22,66.525
2016/09/23,-3.816
2016/09/24,87.706
2016/09/25,89.557
2016/09/26,337.383
2016/09/27,162.16
2016/09/28,122.362
2016/09/29,-31.961
2016/09/30,-9.302
2016/10/01,23.064
2016/10/02,24.174
2016/10/03,-43.645
2016/10/04,-0.723
2016/10/05,-11.721
2016/10/06,16.754
2016/10/07,7.087
2016/10/08,-40.634
2016/10/09,-25.237
2016/10/10,-17.013
2016/10/11,-54.488
2016/10/12,-29.69
2016/10/13,104.719
2016/10/14,64.53
2016/10/15,41.199
2016/10/16,13.476
2016/10/17,34.105
2016/10/18,138.575
2016/10/19,107.122
2016/10/20,-48.799
2016/10/21,-42.18
2016/10/22,-58.93
2016/10/23,-57.89
2016/10/24,-30.697
2016/10/25,-52.177
2016/10/26,-58.97
2016/10/27,-31.979
2016/10/28,-10.843
2016/10/29,20.152
2016/10/30,13.237
2016/10/31,-30.761
2016/11/01,-0.863
2016/11/02,-14.715
2016/11/03,-10.355
2016/11/04,-39.001
2016/11/05,-25.312
2016/11/06,-22.931
2016/11/07,-16.355
2016/11/08,-27.868
2016/11/09,20.122
2016/11/10,19.024
2016/11/11,91.822
2016/11/12,22.856
2016/11/13,42.722
2016/11/14,37.735
2016/11/15,21.155
2016/11/16,-1.716
2016/11/17,-12.753
2016/11/18,-22.535
2016/11/19,-10.258
2016/11/20,-4.112
2016/11/21,-7.681
2016/11/22,3.648
2016/11/23,122.094
2016/11/24,79.522
2016/11/25,66.33
2016/11/26,153.093
2016/11/27,226.854
2016/11/28,213.803
2016/11/29,145.518
2016/11/30,-55.15
2016/12/01,-51.651
2016/12/02,-49.214
2016/12/03,-62.97
2016/12/04,-74.28
2016/12/05,-71.223
2016/12/06,-63.877
2016/12/07,-0.122
2016/12/08,30.193
2016/12/09,12.31
2016/12/10,13.406
2016/12/11,37.22
2016/12/12,-0.593
2016/12/13,-10.146
2016/12/14,-0.825
2016/12/15,-1.769
2016/12/16,-2.704
2016/12/17,11.993
2016/12/18,-24.84
2016/12/19,16.177
2016/12/20,41.063
2016/12/21,55.372
2016/12/22,14.228
2016/12/23,-1.003
2016/12/24,-19.539
2016/12/25,-12.918
2016/12/26,-36.533
2016/12/27,-15.206
2016/12/28,-41.058
2016/12/29,1.86
2016/12/30,46.578
2016/12/31,11.001
2017/01/01,5.445
2017/01/02,21.916
2017/01/03,9.397
2017/01/04,22.894
2017/01/05,-13.912
2017/01/06,-28.593
2017/01/07,3.221
2017/01/08,30.499
2017/01/09,26.5
2017/01/10,-3.12
2017/01/11,-10.725
2017/01/12,7.019
2017/01/13,12.908
2017/01/14,-3.144
2017/01/15,-9.179
2017/01/16,-8.728
2017/01/17,1.915
2017/01/18,-1.906
2017/01/19,-16.906
2017/01/20,-4.224
2017/01/21,6.277
2017/01/22,19.792
2017/01/23,7.905
2017/01/24,4.23
2017/01/25,11.43
2017/01/26,17.463
2017/01/27,5.325
2017/01/28,8.702
2017/01/29,-13.276
2017/01/30,-7.759
2017/01/31,-22.226
2017/02/01,1.391
2017/02/02,-1.325
2017/02/03,-4.423
2017/02/04,-1.954
2017/02/05,12.37
2017/02/06,10.458
2017/02/07,42.867
2017/02/08,13.157
2017/02/09,14.292
2017/02/10,34.847
2017/02/11,17.394
2017/02/12,15.496
2017/02/13,69.552
2017/02/14,8.543
2017/02/15,48.898
2017/02/16,-3.573
2017/02/17,-15.397
2017/02/18,17.309
2017/02/19,-8.761
2017/02/20,-32.057
2017/02/21,10.44
2017/02/22,-19.827
2017/02/23,11.434
2017/02/24,6.729
2017/02/25,-0.952
2017/02/26,6.233
2017/02/27,10.318
2017/02/28,-8.39
2017/03/01,1.77
2017/03/02,24.653
2017/03/03,11.987
2017/03/04,-3.603
2017/03/05,11.212
2017/03/06,-7.952
2017/03/07,-11.768
2017/03/08,-23.092
2017/03/09,-6.695
2017/03/10,16.496
2017/03/11,12.465
2017/03/12,14.203
2017/03/13,80.845
2017/03/14,68.353
2017/03/15,58.269
2017/03/16,67.116
2017/03/17,53.263
2017/03/18,24.482
2017/03/19,16.987
2017/03/20,-25.147
2017/03/21,-13.223
2017/03/22,-6.142
2017/03/23,-27.442
2017/03/24,-17.178
2017/03/25,-2.336
2017/03/26,1.253
2017/03/27,39.274
2017/03/28,1.562
2017/03/29,15.712
2017/03/30,17.224
2017/03/31,12.645
2017/04/01,-0.673
2017/04/02,16.79
2017/04/03,-4.326
2017/04/04,-0.365
2017/04/05,-1.28
2017/04/06,3.792
2017/04/07,-6.018
2017/04/08,-8.636
2017/04/09,-13.629
2017/04/10,-12.505
2017/04/11,-7.167
2017/04/12,21.619
2017/04/13,-14.868
2017/04/14,-12.894
2017/04/15,13.427
2017/04/16,-4.048
2017/04/17,-6.037
2017/04/18,24.408
2017/04/19,-0.431
2017/04/20,16.332
2017/04/21,49.132
2017/04/22,29.808
2017/04/23,18.448
2017/04/24,24.226
2017/04/25,5.737
2017/04/26,-3.763
2017/04/27,25.473
2017/04/28,-11.801
2017/04/29,-3.957
2017/04/30,25.905
2017/05/01,46.235
2017/05/02,48.693
2017/05/03,2.499
2017/05/04,5.811
2017/05/05,6.315
2017/05/06,18.165
2017/05/07,30.866
2017/05/08,-9.348
2017/05/09,-5.837
2017/05/10,35.189
2017/05/11,17.163
2017/05/12,28.217
2017/05/13,28.528
2017/05/14,6.699
2017/05/15,41.923
2017/05/16,32.789
2017/05/17,116.163
2017/05/18,50.732
2017/05/19,67.697
2017/05/20,48.452
2017/05/21,47.889
2017/05/22,36.694
2017/05/23,84.995
2017/05/24,22.943
2017/05/25,35.463
2017/05/26,15.529
2017/05/27,15.806
2017/05/28,18.799
2017/05/29,-0.308
2017/05/30,19.429
2017/05/31,81.029
2017/06/01,18.432
2017/06/02,52.516
2017/06/03,30.6
2017/06/04,39.761
2017/06/05,24.476
2017/06/06,-9.175
2017/06/07,-42.017
2017/06/08,-3.965
2017/06/09,-16.809
2017/06/10,-7.808
2017/06/11,19.668
2017/06/12,115.222
2017/06/13,6.776
2017/06/14,-9.883
2017/06/15,14.056
2017/06/16,0.21
2017/06/17,9.626
2017/06/18,-21.397
2017/06/19,-42.245
2017/06/20,147.738
2017/06/21,266.126
2017/06/22,155.641
2017/06/23,95.426
2017/06/24,157.105
2017/06/25,75.013
2017/06/26,96.514
2017/06/27,-51.314
2017/06/28,-36.627
2017/06/29,-32.745
2017/06/30,-27.517
2017/07/01,-45.713
2017/07/02,-23.587
2017/07/03,-20.536
2017/07/04,8.849
2017/07/05,-28.859
2017/07/06,-34.017
2017/07/07,-0.512
2017/07/08,12.077
2017/07/09,-19.972
2017/07/10,-30.597
2017/07/11,-12.99
2017/07/12,-8.412
2017/07/13,21.496
2017/07/14,-9.954
2017/07/15,-10.605
2017/07/16,21.092
2017/07/17,9.293
2017/07/18,47.638
2017/07/19,-3.953
2017/07/20,-23.96
2017/07/21,-3.374
2017/07/22,-21.245
2017/07/23,2.377
2017/07/24,7.643
2017/07/25,-18.031
2017/07/26,-10.168
2017/07/27,4.315
2017/07/28,1.432
2017/07/29,-9.932
2017/07/30,-28.394
2017/07/31,-24.026
2017/08/01,-14.259
2017/08/02,-4.957
2017/08/03,4.091
2017/08/04,-9.244
2017/08/05,34.11
2017/08/06,37.26
2017/08/07,55.25
2017/08/08,26.945
2017/08/09,9.933
2017/08/10,28.486
2017/08/11,55.566
2017/08/12,38.938
2017/08/13,20.026
2017/08/14,4.506
2017/08/15,10.618
2017/08/16,161.436
2017/08/17,68.705
2017/08/18,90.994
2017/08/19,32.244
2017/08/20,-4.236
2017/08/21,-6.998
2017/08/22,-17.701
2017/08/23,-57.127
2017/08/24,-41.908
2017/08/25,-47.295
2017/08/26,-24.234
2017/08/27,10.256
2017/08/28,19.759
2017/08/29,83.511
2017/08/30,61.416
2017/08/31,133.104
2017/09/01,59.986
2017/09/02,23.904
2017/09/03,8.262
2017/09/04,45.877
2017/09/05,16.363
2017/09/06,74.391
2017/09/07,10.681
2017/09/08,46.249
2017/09/09,17.975
2017/09/10,32.188
2017/09/11,-19.64
2017/09/12,-16.538
2017/09/13,-39.361
2017/09/14,-42.997
2017/09/15,-16.825
2017/09/16,44.447
2017/09/17,-9.903
2017/09/18,1.858
2017/09/19,-23.099
2017/09/20,20.725
2017/09/21,-20.49
2017/09/22,-39.958
2017/09/23,-39.875
2017/09/24,41.583
2017/09/25,18.068
2017/09/26,27.45
2017/09/27,-17.405
2017/09/28,41.523
2017/09/29,16.197
2017/09/30,21.434
2017/10/01,-18.883
2017/10/02,-9.362
2017/10/03,-0.383
2017/10/04,4.167
2017/10/05,4.674
2017/10/06,27.443
2017/10/07,-13.717
2017/10/08,6.868
2017/10/09,11.019
2017/10/10,3.212
2017/10/11,13.35
2017/10/12,8.017
2017/10/13,3.258
2017/10/14,21.362
2017/10/15,5.134
2017/10/16,-16.585
2017/10/17,-38.771
2017/10/18,-49.383
2017/10/19,-49.584
2017/10/20,-33.818
2017/10/21,-55.092
2017/10/22,-60.908
2017/10/23,-39.049
2017/10/24,4.467
2017/10/25,-2.551
2017/10/26,-5.732
2017/10/27,-28.696
2017/10/28,-3.378
2017/10/29,15.311
2017/10/30,9.612
2017/10/31,-11.774
2017/11/01,21.467
2017/11/02,35.517
2017/11/03,-4.371
2017/11/04,-9.359
2017/11/05,-16.387
2017/11/06,-15.826
2017/11/07,-8.336
2017/11/08,-9.66
2017/11/09,-15.365
2017/11/10,-1.137
2017/11/11,12.315
2017/11/12,46.177
2017/11/13,23.459
2017/11/14,22.26
2017/11/15,23.284
2017/11/16,5.956
2017/11/17,28.284
2017/11/18,8.274
2017/11/19,-1.926
2017/11/20,19.799
2017/11/21,3.833
2017/11/22,-9.066
2017/11/23,7.207
2017/11/24,-12.188
2017/11/25,11.038
2017/11/26,19.229
2017/11/27,3.24
2017/11/28,14.722
2017/11/29,22.447
2017/11/30,15.808
2017/12/01,32.262
2017/12/02,23.034
2017/12/03,20.701
2017/12/04,104.485
2017/12/05,164.805
2017/12/06,215.906
2017/12/07,387.733
2017/12/08,407.082
2017/12/09,454.054
2017/12/10,341.648
2017/12/11,89.448
2017/12/12,33.489
2017/12/13,-8.366
2017/12/14,-21.754
2017/12/15,-35.04
2017/12/16,-29.628
2017/12/17,-36.873
2017/12/18,-24.288
2017/12/19,-5.791
2017/12/20,23.859
2017/12/21,4.928
2017/12/22,12.938
2017/12/23,-16.932
2017/12/24,-11.528
2017/12/25,-32.303
2017/12/26,-45.875
2017/12/27,-48.599
2017/12/28,-49.648
2017/12/29,-35.827
2017/12/30,-17.661
2017/12/31,-14.37
2018/01/01,0.824
2018/01/02,36.131
2018/01/03,41.315
2018/01/04,61.96
2018/01/05,152.52
2018/01/06,197.865
2018/01/07,173.8
2018/01/08,222.921
2018/01/09,151.514
2018/01/10,148.357
2018/01/11,86.729
2018/01/12,-20.25
2018/01/13,-26.24
2018/01/14,-17.995
2018/01/15,-18.36
2018/01/16,-24.2
2018/01/17,-35.925
2018/01/18,-23.029
2018/01/19,-14.513
2018/01/20,-23.3
2018/01/21,-33.864
2018/01/22,-42.852
2018/01/23,-31.729
2018/01/24,-33.76
2018/01/25,-46.252
2018/01/26,-44.005
2018/01/27,-48.896
2018/01/28,-31.417
2018/01/29,4.742
2018/01/30,-20.726
2018/01/31,-15.021
2018/02/01,37.621
2018/02/02,19.983
2018/02/03,6.629
2018/02/04,-4.45
2018/02/05,-28.592
2018/02/06,-12.575
2018/02/07,-19.51
2018/02/08,-54.755
2018/02/09,-37.892
2018/02/10,-13.794
2018/02/11,-22.614
2018/02/12,-25.002
2018/02/13,-30.912
2018/02/14,-21.395
2018/02/15,-2.152
2018/02/16,-14.304
2018/02/17,-9.947
2018/02/18,18.798
2018/02/19,2.033
2018/02/20,17.717
2018/02/21,9.652
2018/02/22,-2.163
2018/02/23,1.864
2018/02/24,-7.062
2018/02/25,-27.2
2018/02/26,-15.682
2018/02/27,-23.376
2018/02/28,2.494
2018/03/01,-7.539
2018/03/02,14.273
2018/03/03,-17.809
2018/03/04,-3.379
2018/03/05,10.097
2018/03/06,-8.674
2018/03/07,-17.558
2018/03/08,-3.703
2018/03/09,-27.893
2018/03/10,-21.096
2018/03/11,-31.656
2018/03/12,-14.142
2018/03/13,-23.005
2018/03/14,-29.927
2018/03/15,-27.228
2018/03/16,-24.194
2018/03/17,-21.445
2018/03/18,1.496
2018/03/19,-25.255
2018/03/20,-4.5
2018/03/21,6.897
2018/03/22,8.156
2018/03/23,20.461
2018/03/24,21.906
2018/03/25,-7.886
2018/03/26,3.972
2018/03/27,-2.936
2018/03/28,-17.366
2018/03/29,-8.769
2018/03/30,-22.21
2018/03/31,-25.096
2018/04/01,-23.358
2018/04/02,-21.337
2018/04/03,-7.922
2018/04/04,-21.316
2018/04/05,23.966
2018/04/06,-6.524
2018/04/07,-12.389
2018/04/08,10.988
2018/04/09,-0.097
2018/04/10,-11.816
2018/04/11,14.777
2018/04/12,-19.995
2018/04/13,30.497
2018/04/14,27.862
2018/04/15,3.202
2018/04/16,6.954
2018/04/17,21.36
2018/04/18,26.532
2018/04/19,13.551
2018/04/20,2.845
2018/04/21,8.559
2018/04/22,20.912
2018/04/23,16.54
2018/04/24,32.322
2018/04/25,6.599
2018/04/26,3.151
2018/04/27,8.274
2018/04/28,31.593
2018/04/29,47.707
2018/04/30,41.954
2018/05/01,-7.476
2018/05/02,2.061
2018/05/03,22.443
2018/05/04,10.277
2018/05/05,-8.138
2018/05/06,-28.857
2018/05/07,-21.7
2018/05/08,5.672
2018/05/09,11.438
2018/05/10,29.784
2018/05/11,30.304
2018/05/12,16.719
2018/05/13,37.127
2018/05/14,50.916
2018/05/15,40.927
2018/05/16,36.062
2018/05/17,5.113
2018/05/18,3.087
2018/05/19,28.774
2018/05/20,12.652
2018/05/21,1
2018/05/22,13.251
2018/05/23,5.816
2018/05/24,-6.304
2018/05/25,-7.742
2018/05/26,-8.164
2018/05/27,-7.881
2018/05/28,23.106
2018/05/29,6.202
2018/05/30,12.25
2018/05/31,42.998
2018/06/01,27.988
2018/06/02,0.259
2018/06/03,6.187
2018/06/04,-13.822
2018/06/05,-21.017
2018/06/06,-8.282
2018/06/07,-40.212
2018/06/08,-37.202
2018/06/09,-27.282
2018/06/10,-24.344
2018/06/11,-35.119
2018/06/12,-26.796
2018/06/13,-36.862
2018/06/14,-14.431
2018/06/15,10.918
2018/06/16,-10.477
2018/06/17,-28.586
2018/06/18,-27.118
2018/06/19,1.279
2018/06/20,-9.579
2018/06/21,-19.227
2018/06/22,4.674
2018/06/23,-8.957
2018/06/24,24.737
2018/06/25,52.088
2018/06/26,-17.146
2018/06/27,-11.336
2018/06/28,-11.13
2018/06/29,-36.137
2018/06/30,361.908
2018/07/01,581.089
2018/07/02,721.773
2018/07/03,752.653
2018/07/04,560.071
2018/07/05,510.011
2018/07/06,631.025
2018/07/07,63.271
2018/07/08,-51.188
2018/07/09,-74.829
2018/07/10,-77.886
2018/07/11,-68.189
2018/07/12,-43.054
2018/07/13,-49.359
2018/07/14,-1.931
2018/07/15,120.818
2018/07/16,-44.268
2018/07/17,-33.711
2018/07/18,-40.981
2018/07/19,-66.419
2018/07/20,-61.394
2018/07/21,-77.433
2018/07/22,-87.273
2018/07/23,-4.791
2018/07/24,-2.106
2018/07/25,-8.808
2018/07/26,-9.026
2018/07/27,-35.236
2018/07/28,-24.697
2018/07/29,-16.544
2018/07/30,-37.397
2018/07/31,-24.63
2018/08/01,-23.081
2018/08/02,-15.687
2018/08/03,-5.279
2018/08/04,-25.77
2018/08/05,-12.473
2018/08/06,21.472
2018/08/07,246.4
2018/08/08,656.014
2018/08/09,566.283
2018/08/10,309.282
2018/08/11,53.802
2018/08/12,37.282
2018/08/13,17.605
2018/08/14,-52.338
2018/08/15,-76.826
2018/08/16,-77.867
2018/08/17,14.107
2018/08/18,-15.134
2018/08/19,3.148
2018/08/20,-20.621
2018/08/21,-34.717
2018/08/22,11.591
2018/08/23,-3.676
2018/08/24,-54.353
2018/08/25,-20.258
2018/08/26,31.63
2018/08/27,-5.852
2018/08/28,0.838
2018/08/29,-30.886
2018/08/30,-8.424
2018/08/31,-39.441
2018/09/01,8.705
2018/09/02,-31.685
2018/09/03,1.499
2018/09/04,19.156
2018/09/05,-18.005
2018/09/06,15.332
2018/09/07,11.301
2018/09/08,13.206
2018/09/09,30.472
2018/09/10,19.704
2018/09/11,13.205
2018/09/12,39.603
2018/09/13,4.709
2018/09/14,-19.391
2018/09/15,-6.074
2018/09/16,-14.943
2018/09/17,-2.483
2018/09/18,-12.378
2018/09/19,31.411
2018/09/20,-3.84
2018/09/21,55.368
2018/09/22,11.037
2018/09/23,2.232
2018/09/24,21.759
2018/09/25,13.223
2018/09/26,-20.445
2018/09/27,14.999
2018/09/28,1.541
2018/09/29,49.04
2018/09/30,39.08
2018/10/01,16.92
2018/10/02,26.797
2018/10/03,-15.621
2018/10/04,-21.252
2018/10/05,-29.19
2018/10/06,-53.242
2018/10/07,-39.086
2018/10/08,-29.65
2018/10/09,-38.8
2018/10/10,0.664
2018/10/11,5.487
2018/10/12,3.471
2018/10/13,13.453
2018/10/14,-7.503
2018/10/15,-4.278
2018/10/16,-9.142
2018/10/17,-14.422
2018/10/18,-22.196
2018/10/19,-7.514
2018/10/20,9.195
2018/10/21,14.832
2018/10/22,-2.06
2018/10/23,13.259
2018/10/24,22.839
2018/10/25,47.95
2018/10/26,14.143
2018/10/27,-2.993
2018/10/28,-0.221
2018/10/29,5.867
2018/10/30,5.645
2018/10/31,-11.355
2018/11/01,-23.982
2018/11/02,-5.541
2018/11/03,6.114
2018/11/04,6.783
2018/11/05,17.338
2018/11/06,20.029
2018/11/07,10.592
2018/11/08,22.512
2018/11/09,-7.738
2018/11/10,-19.948
2018/11/11,-21.357
2018/11/12,-11.234
2018/11/13,-6.051
2018/11/14,25.144
2018/11/15,26.004
2018/11/16,30.955
2018/11/17,39.444
2018/11/18,63.139
2018/11/19,43.826
2018/11/20,36.627
2018/11/21,-8.521
2018/11/22,-19.011
2018/11/23,-1.943
2018/11/24,10.904
2018/11/25,16.992
2018/11/26,-17.44
2018/11/27,-23.473
2018/11/28,22.301
2018/11/29,41.355
2018/11/30,66.583
2018/12/01,29.618
2018/12/02,0.032
2018/12/03,18.008
2018/12/04,26.195
2018/12/05,3.358
2018/12/06,-27.558
2018/12/07,-42.299
2018/12/08,-38.203
2018/12/09,-32.74
2018/12/10,-33.017
2018/12/11,-36.003
2018/12/12,-41.94
2018/12/13,-18.879
2018/12/14,-16.245
2018/12/15,-5.914
2018/12/16,-10.097
2018/12/17,1.996
2018/12/18,17.465
2018/12/19,24.853
2018/12/20,13.727
2018/12/21,8.634
2018/12/22,1.869
2018/12/23,21.99
2018/12/24,9.596
2018/12/25,-0.132
2018/12/26,-14.506
2018/12/27,-23.146
2018/12/28,-14.82
2018/12/29,-2.163
2018/12/30,51.404
2018/12/31,-22.059
2019/01/01,-30.793
2019/01/02,-9.727
2019/01/03,2.092
2019/01/04,4.069
2019/01/05,20.718
2019/01/06,-42.472
2019/01/07,-0.367
2019/01/08,11.421
2019/01/09,-7.975
2019/01/10,10.395
2019/01/11,-6.599
2019/01/12,-30.707
2019/01/13,-10.723
2019/01/14,59.333
2019/01/15,30.252
2019/01/16,28.62
2019/01/17,-7.791
2019/01/18,10.496
2019/01/19,30.809
2019/01/20,17.232
2019/01/21,-22.611
2019/01/22,12.414
2019/01/23,2.299
2019/01/24,18.341
2019/01/25,-1.977
2019/01/26,-6.723
2019/01/27,-1.206
2019/01/28,12.112
2019/01/29,-17.406
2019/01/30,3.013
2019/01/31,12.82
2019/02/01,16.002
2019/02/02,7.591
2019/02/03,-2.256
2019/02/04,-28.339
2019/02/05,-17.655
2019/02/06,-17.344
2019/02/07,-22.871
2019/02/08,-9.375
2019/02/09,3.35
2019/02/10,22.499
2019/02/11,40.927
2019/02/12,35.025
2019/02/13,46.111
2019/02/14,35.844
2019/02/15,46.054
2019/02/16,41.906
2019/02/17,33.796
2019/02/18,48.608
2019/02/19,51.516
2019/02/20,25.97
2019/02/21,28.315
2019/02/22,3.059
2019/02/23,4.081
2019/02/24,24.101
2019/02/25,6.35
2019/02/26,6.516
2019/02/27,1.672
2019/02/28,18.897
2019/03/01,-6.103
2019/03/02,-7.801
2019/03/03,-29.491
2019/03/04,-20.004
2019/03/05,-19.89
2019/03/06,-14.533
2019/03/07,-25.865
2019/03/08,-2.769
2019/03/09,1.536
2019/03/10,-6.849
2019/03/11,-17.228
2019/03/12,-16.454
2019/03/13,-15.742
2019/03/14,-21.019
2019/03/15,-18.583
2019/03/16,-25.768
2019/03/17,-11.002
2019/03/18,16.3
2019/03/19,19.911
2019/03/20,10.092
2019/03/21,66.3
2019/03/22,37.891
2019/03/23,27.657
2019/03/24,25.103
2019/03/25,5.697
2019/03/26,5.009
2019/03/27,25.295
2019/03/28,-20.086
2019/03/29,6.646
2019/03/30,10.716
2019/03/31,10.473
2019/04/01,9.289
2019/04/02,23.689
2019/04/03,34.331
2019/04/04,14.921
2019/04/05,-19.108
2019/04/06,-10.133
2019/04/07,-8.51
2019/04/08,-6.723
2019/04/09,-28.697
2019/04/10,-1.914
2019/04/11,203.556
2019/04/12,237.808
2019/04/13,203.787
2019/04/14,179.906
2019/04/15,156.268
2019/04/16,251.511
2019/04/17,135.732
2019/04/18,9.014
2019/04/19,-32.841
2019/04/20,-71.922
2019/04/21,-68.149
2019/04/22,-68.554
2019/04/23,-72.645
2019/04/24,-75.46
2019/04/25,-80.501
2019/04/26,-54.725
2019/04/27,-9.857
2019/04/28,-10.547
2019/04/29,-14.001
2019/04/30,-12.672
