Date,hashrate90std
2016/10/07,1521631313984
2016/10/08,1556309874336
2016/10/09,1595595244237
2016/10/10,1634286700936
2016/10/11,1675267552009
2016/10/12,1702349723541
2016/10/13,1737269287649
2016/10/14,1782966285332
2016/10/15,1829615893401
2016/10/16,1884759042477
2016/10/17,1918071647486
2016/10/18,1959136808174
2016/10/19,2000226710691
2016/10/20,2047334957357
2016/10/21,2100117495246
2016/10/22,2147553220539
2016/10/23,2179164254791
2016/10/24,2209268012788
2016/10/25,2235545105139
2016/10/26,2269398093116
2016/10/27,2291233846530
2016/10/28,2296313990495
2016/10/29,2272419847580
2016/10/30,2244314720110
2016/10/31,2205720359811
2016/11/01,2161046956979
2016/11/02,2136921307160
2016/11/03,2121242955972
2016/11/04,2112444889404
2016/11/05,2117407625610
2016/11/06,2127385055297
2016/11/07,2120577193099
2016/11/08,2105992200956
2016/11/09,2095914207665
2016/11/10,2094106311685
2016/11/11,2094334140682
2016/11/12,2092516551446
2016/11/13,2082667381273
2016/11/14,2072574995931
2016/11/15,2061737265588
2016/11/16,2054945909679
2016/11/17,2050940649059
2016/11/18,2044008591730
2016/11/19,2034956300849
2016/11/20,2025150601972
2016/11/21,2018958835242
2016/11/22,2009982641871
2016/11/23,2002760156990
2016/11/24,2002086096329
2016/11/25,2001294378449
2016/11/26,1998705719473
2016/11/27,1995175312484
2016/11/28,1989574663443
2016/11/29,1986527279355
2016/11/30,1987345479030
2016/12/01,1988292754561
2016/12/02,1983952228715
2016/12/03,1974114908011
2016/12/04,1968416339581
2016/12/05,1963124858399
2016/12/06,1960580486941
2016/12/07,1955593076416
2016/12/08,1949189178200
2016/12/09,1943201531926
2016/12/10,1940089537717
2016/12/11,1937296192167
2016/12/12,1933284162902
2016/12/13,1931760589683
2016/12/14,1929870833294
2016/12/15,1927420081294
2016/12/16,1927565741654
2016/12/17,1918532858797
2016/12/18,1913923423409
2016/12/19,1916688850240
2016/12/20,1922428707971
2016/12/21,1922589694494
2016/12/22,1924523451944
2016/12/23,1924477902678
2016/12/24,1925916802050
2016/12/25,1925635562462
2016/12/26,1925544234980
2016/12/27,1925263000567
2016/12/28,1924211147217
2016/12/29,1924177303902
2016/12/30,1922666983800
2016/12/31,1918881863892
2017/01/01,1916590842411
2017/01/02,1912464730820
2017/01/03,1908749869579
2017/01/04,1908330185745
2017/01/05,1912729999982
2017/01/06,1914285843333
2017/01/07,1918750387400
2017/01/08,1923010064666
2017/01/09,1931655718085
2017/01/10,1944610436503
2017/01/11,1954930783294
2017/01/12,1961057909852
2017/01/13,1969494676016
2017/01/14,1972760334875
2017/01/15,1992013989697
2017/01/16,2003639204763
2017/01/17,2012516629594
2017/01/18,2010875818191
2017/01/19,2025510490370
2017/01/20,2028235578797
2017/01/21,2046686993221
2017/01/22,2061426457474
2017/01/23,2078869420457
2017/01/24,2088278841852
2017/01/25,2103789853678
2017/01/26,2138937082788
2017/01/27,2185777111711
2017/01/28,2231001309388
2017/01/29,2269070419791
2017/01/30,2306308690191
2017/01/31,2328596384271
2017/02/01,2336926505222
2017/02/02,2335565445415
2017/02/03,2314677153418
2017/02/04,2292638409329
2017/02/05,2311912104628
2017/02/06,2348275170752
2017/02/07,2377231249067
2017/02/08,2394328443550
2017/02/09,2400833184020
2017/02/10,2418579042623
2017/02/11,2448300142174
2017/02/12,2485155305326
2017/02/13,2524874713054
2017/02/14,2562109867160
2017/02/15,2589293243001
2017/02/16,2622126503868
2017/02/17,2667168984885
2017/02/18,2723761880017
2017/02/19,2789280077222
2017/02/20,2846760021193
2017/02/21,2909538425242
2017/02/22,2946620740997
2017/02/23,2980660939553
2017/02/24,3014370787855
2017/02/25,3056993533676
2017/02/26,3120543531800
2017/02/27,3177407952918
2017/02/28,3246020698341
2017/03/01,3290044309592
2017/03/02,3339000876733
2017/03/03,3410874180343
2017/03/04,3466754556146
2017/03/05,3538110085581
2017/03/06,3601978120690
2017/03/07,3659060747914
2017/03/08,3739877547014
2017/03/09,3818129162070
2017/03/10,3894025061372
2017/03/11,3979305046163
2017/03/12,4053194642786
2017/03/13,4151086486911
2017/03/14,4230689201072
2017/03/15,4320188184180
2017/03/16,4414631808105
2017/03/17,4540314955081
2017/03/18,4670466450173
2017/03/19,4752287802296
2017/03/20,4876107433360
2017/03/21,4974593134073
2017/03/22,5076154897849
2017/03/23,5181514549881
2017/03/24,5260938931558
2017/03/25,5344168795703
2017/03/26,5462888018244
2017/03/27,5599156205161
2017/03/28,5698270803675
2017/03/29,5820178722298
2017/03/30,5931431456263
2017/03/31,6055961223817
2017/04/01,6152192059221
2017/04/02,6236269521682
2017/04/03,6276459500642
2017/04/04,6372148230584
2017/04/05,6485015979616
2017/04/06,6581409165891
2017/04/07,6687205909439
2017/04/08,6787057491480
2017/04/09,6868321414098
2017/04/10,6943185003886
2017/04/11,7036078050936
2017/04/12,7116337857561
2017/04/13,7177018715931
2017/04/14,7298681732645
2017/04/15,7387443738295
2017/04/16,7480177694668
2017/04/17,7572823458553
2017/04/18,7670394967629
2017/04/19,7762001411706
2017/04/20,7844395120466
2017/04/21,7943719223699
2017/04/22,8036986939562
2017/04/23,8144149292307
2017/04/24,8207267394992
2017/04/25,8297544958577
2017/04/26,8371194241363
2017/04/27,8443401077613
2017/04/28,8562454856789
2017/04/29,8685953577298
2017/04/30,8778371031630
2017/05/01,8869046918074
2017/05/02,8944686728533
2017/05/03,9028618519670
2017/05/04,9080694923219
2017/05/05,9175303330527
2017/05/06,9264555343723
2017/05/07,9362338564474
2017/05/08,9429681850580
2017/05/09,9535094947392
2017/05/10,9613019782997
2017/05/11,9704448746203
2017/05/12,9822470992712
2017/05/13,9900243592071
2017/05/14,10003200446894
2017/05/15,10135695171791
2017/05/16,10271001436386
2017/05/17,10324518542264
2017/05/18,10409605640834
2017/05/19,10529213462255
2017/05/20,10672814991604
2017/05/21,10841155032032
2017/05/22,11039770705784
2017/05/23,11156858287585
2017/05/24,11289938369682
2017/05/25,11411777761547
2017/05/26,11527722339335
2017/05/27,11681800488317
2017/05/28,11807231980156
2017/05/29,12028008307687
2017/05/30,12330285403763
2017/05/31,12556156630359
2017/06/01,12871938299662
2017/06/02,13101330248451
2017/06/03,13377057007785
2017/06/04,13675809824306
2017/06/05,13990044897936
2017/06/06,14314230023406
2017/06/07,14695347083207
2017/06/08,15060116118247
2017/06/09,15392993301606
2017/06/10,15810599427295
2017/06/11,16264218455239
2017/06/12,16667448699723
2017/06/13,17127395954049
2017/06/14,17611835837713
2017/06/15,18120477038341
2017/06/16,18635360568264
2017/06/17,19172488365325
2017/06/18,19743266629164
2017/06/19,20287568581606
2017/06/20,20849538668782
2017/06/21,21401873360771
2017/06/22,21937666773558
2017/06/23,22409030729583
2017/06/24,22926059894746
2017/06/25,23450492600675
2017/06/26,24021600766233
2017/06/27,24556633610051
2017/06/28,25127555311722
2017/06/29,25742239801072
2017/06/30,26304282951524
2017/07/01,26862341670004
2017/07/02,27377569643216
2017/07/03,27963890906013
2017/07/04,28588536542708
2017/07/05,29074862971472
2017/07/06,29575951108759
2017/07/07,30083463518053
2017/07/08,30552979304469
2017/07/09,31003179616180
2017/07/10,31470395988485
2017/07/11,31868325154006
2017/07/12,32144700443084
2017/07/13,32452326224457
2017/07/14,32654804840267
2017/07/15,32921913525371
2017/07/16,33220911976958
2017/07/17,33365313799436
2017/07/18,33528925410595
2017/07/19,33763316844683
2017/07/20,34059583104777
2017/07/21,34306699945719
2017/07/22,34519797449644
2017/07/23,34774376816953
2017/07/24,34935579474457
2017/07/25,35180747888208
2017/07/26,35378756168311
2017/07/27,35530305633396
2017/07/28,35727640424127
2017/07/29,35833510058980
2017/07/30,35995011765556
2017/07/31,36182725809119
2017/08/01,36334869850307
2017/08/02,36389098415145
2017/08/03,36343528368699
2017/08/04,36357107899240
2017/08/05,36318970331768
2017/08/06,36261080668758
2017/08/07,36278377248645
2017/08/08,36275704876754
2017/08/09,36301778542712
2017/08/10,36260256067774
2017/08/11,36190998142297
2017/08/12,36200638473515
2017/08/13,36207997020058
2017/08/14,36253715657581
2017/08/15,36238406734943
2017/08/16,36222079478633
2017/08/17,36242898040746
2017/08/18,36210898944050
2017/08/19,36302089431493
2017/08/20,36287500059922
2017/08/21,36268878982279
2017/08/22,36230412152360
2017/08/23,36231816705731
2017/08/24,36133805997314
2017/08/25,35945177497135
2017/08/26,35715015967856
2017/08/27,35500354981253
2017/08/28,35232389796596
2017/08/29,35102587874207
2017/08/30,35014478028661
2017/08/31,34767849042414
2017/09/01,34549460390123
2017/09/02,34315058615760
2017/09/03,34051697053152
2017/09/04,33812015783962
2017/09/05,33606031449562
2017/09/06,33333367791555
2017/09/07,33079747284638
2017/09/08,33056890199179
2017/09/09,32918906712345
2017/09/10,32669483805965
2017/09/11,32436860620965
2017/09/12,32408608607949
2017/09/13,32195951579028
2017/09/14,32041743358971
2017/09/15,32043057517440
2017/09/16,31955524511505
2017/09/17,31875276492796
2017/09/18,31712767972456
2017/09/19,31623567608223
2017/09/20,31471470122287
2017/09/21,31325453872483
2017/09/22,31154592152350
2017/09/23,30833115217868
2017/09/24,30634596664914
2017/09/25,30256523172497
2017/09/26,29942533570211
2017/09/27,29726787106474
2017/09/28,29388343827488
2017/09/29,28980211436461
2017/09/30,28559033425211
2017/10/01,28263635710618
2017/10/02,27991674447487
2017/10/03,27625553301727
2017/10/04,27338218636119
2017/10/05,27152348199111
2017/10/06,26833463531209
2017/10/07,26471790425896
2017/10/08,26188827453379
2017/10/09,25874244146280
2017/10/10,25489925525637
2017/10/11,25181660124588
2017/10/12,24671185195368
2017/10/13,24356015102569
2017/10/14,23951371841654
2017/10/15,23421541268583
2017/10/16,23024083261516
2017/10/17,22812113287491
2017/10/18,22637474111347
2017/10/19,22576069838620
2017/10/20,22429933388671
2017/10/21,22342922153561
2017/10/22,22209751856124
2017/10/23,22148738288819
2017/10/24,22199313000864
2017/10/25,22023744135259
2017/10/26,21762279337762
2017/10/27,29825544030103
2017/10/28,36113056929110
2017/10/29,41417213029497
2017/10/30,46044542926442
2017/10/31,50167740003358
2017/11/01,50292166451590
2017/11/02,50341372022396
2017/11/03,50339846226296
2017/11/04,50314877008237
2017/11/05,50390344923578
2017/11/06,50427279192713
2017/11/07,50465398092689
2017/11/08,50508392321898
2017/11/09,50527562427702
2017/11/10,50592131273536
2017/11/11,50651668931205
2017/11/12,50760773136260
2017/11/13,50860072031795
2017/11/14,50917913143669
2017/11/15,50987961131523
2017/11/16,51006468593677
2017/11/17,51053658106469
2017/11/18,51074879607012
2017/11/19,51121480566174
2017/11/20,51260144269294
2017/11/21,51380626724164
2017/11/22,51487458565550
2017/11/23,51637670790855
2017/11/24,51832029071073
2017/11/25,52024365691387
2017/11/26,52181294907980
2017/11/27,52341629671930
2017/11/28,52465646152594
2017/11/29,52608473477588
2017/11/30,52773287765818
2017/12/01,52942539941742
2017/12/02,53104168748640
2017/12/03,53208896245333
2017/12/04,53371776325452
2017/12/05,53486462150688
2017/12/06,53608151185698
2017/12/07,53756645562914
2017/12/08,53934178412133
2017/12/09,54118321587027
2017/12/10,54269446357998
2017/12/11,54450815377344
2017/12/12,54632585733381
2017/12/13,54910053999759
2017/12/14,55260708294871
2017/12/15,55757659924770
2017/12/16,56192657706296
2017/12/17,56634353953912
2017/12/18,57188783570510
2017/12/19,57650439380820
2017/12/20,58075364643558
2017/12/21,58489074232669
2017/12/22,58854447237149
2017/12/23,59381510517113
2017/12/24,59839639977223
2017/12/25,60334088429658
2017/12/26,60847082644075
2017/12/27,61339314482272
2017/12/28,61879628223407
2017/12/29,62297674318940
2017/12/30,62770711012116
2017/12/31,63274867327905
2018/01/01,63820528972710
2018/01/02,64356918402175
2018/01/03,64886190185535
2018/01/04,65453221995748
2018/01/05,66076994312491
2018/01/06,66607450583429
2018/01/07,67289036744135
2018/01/08,67942063401469
2018/01/09,68654391091624
2018/01/10,69403645767356
2018/01/11,70341374880469
2018/01/12,71201376425729
2018/01/13,72077563422129
2018/01/14,73087153826285
2018/01/15,73941803204588
2018/01/16,74937365046257
2018/01/17,76051977661316
2018/01/18,77055987336930
2018/01/19,77990307442879
2018/01/20,79168027191047
2018/01/21,80139294680673
2018/01/22,81246685766662
2018/01/23,82267496110360
2018/01/24,83377590979833
2018/01/25,79569737579443
2018/01/26,75299709298478
2018/01/27,70427786882559
2018/01/28,64993954028039
2018/01/29,59102487748770
2018/01/30,60359730181363
2018/01/31,61664460538995
2018/02/01,63068833906483
2018/02/02,64471062758504
2018/02/03,65849551197135
2018/02/04,67045735066781
2018/02/05,68387669769448
2018/02/06,69542181524459
2018/02/07,70783931438307
2018/02/08,71842492130975
2018/02/09,72941962257351
2018/02/10,74068091895158
2018/02/11,75156656263178
2018/02/12,76265927032101
2018/02/13,77341543203617
2018/02/14,77927364175223
2018/02/15,78525202008524
2018/02/16,79170610065432
2018/02/17,79771914515210
2018/02/18,80484353495574
2018/02/19,81029154876021
2018/02/20,81348966313388
2018/02/21,81762844117759
2018/02/22,82236137990232
2018/02/23,82720174204175
2018/02/24,83058907955645
2018/02/25,83461521350096
2018/02/26,83604927175682
2018/02/27,83585696282042
2018/02/28,83815487826969
2018/03/01,84012119736296
2018/03/02,84177475966334
2018/03/03,84305484341461
2018/03/04,84226406901294
2018/03/05,83996443351408
2018/03/06,83691097665837
2018/03/07,83621234767656
2018/03/08,83490189552090
2018/03/09,83092280991676
2018/03/10,82612833969010
2018/03/11,82052702372470
2018/03/12,81468946877730
2018/03/13,80962386744274
2018/03/14,80418977864806
2018/03/15,80098061739683
2018/03/16,79911969917636
2018/03/17,79603870757557
2018/03/18,79298669210494
2018/03/19,78838147935409
2018/03/20,78281387360144
2018/03/21,77530841976536
2018/03/22,76636497046960
2018/03/23,75936507225964
2018/03/24,75072172561031
2018/03/25,74216695726571
2018/03/26,73498230847732
2018/03/27,72552188200100
2018/03/28,71673011236300
2018/03/29,70464853470127
2018/03/30,69272820719875
2018/03/31,67999810278334
2018/04/01,66750472018455
2018/04/02,65389109374042
2018/04/03,63798096075476
2018/04/04,62327606968768
2018/04/05,60968221135585
2018/04/06,59467574278015
2018/04/07,58062676628058
2018/04/08,56506127695060
2018/04/09,54835006134675
2018/04/10,53322455363655
2018/04/11,51957544759780
2018/04/12,50520631034124
2018/04/13,49060873503451
2018/04/14,47736617227473
2018/04/15,46107515262013
2018/04/16,44696240506474
2018/04/17,43395824674085
2018/04/18,41859244229509
2018/04/19,40247214554046
2018/04/20,38929957382566
2018/04/21,37373671043640
2018/04/22,35937296409609
2018/04/23,34419056533489
2018/04/24,33040437274291
2018/04/25,31696179614015
2018/04/26,30426414217254
2018/04/27,28747648256928
2018/04/28,27089512596376
2018/04/29,26053408256017
2018/04/30,24696067228639
2018/05/01,23493652808210
2018/05/02,22605058151681
2018/05/03,21873131946656
2018/05/04,21111224110346
2018/05/05,20396091299871
2018/05/06,19984181489641
2018/05/07,19589013805050
2018/05/08,19327483407911
2018/05/09,18737040116489
2018/05/10,18288321365398
2018/05/11,17984305731692
2018/05/12,18017377150697
2018/05/13,18195379628515
2018/05/14,18168224194962
2018/05/15,17704230463085
2018/05/16,17326188512788
2018/05/17,17222895066657
2018/05/18,17051096851382
2018/05/19,16893904334548
2018/05/20,16818931125133
2018/05/21,16651242965697
2018/05/22,16413200031188
2018/05/23,16212915869682
2018/05/24,15884053377747
2018/05/25,15487516211931
2018/05/26,15396148834391
2018/05/27,15083667639876
2018/05/28,14594829607962
2018/05/29,14463675637213
2018/05/30,14332460947489
2018/05/31,14361183101737
2018/06/01,14355456797877
2018/06/02,14243485154643
2018/06/03,14130489644980
2018/06/04,14041385814596
2018/06/05,14055365179332
2018/06/06,14056490437212
2018/06/07,13996583141405
2018/06/08,14000866622437
2018/06/09,14353398311192
2018/06/10,14368438555321
2018/06/11,14476078777406
2018/06/12,14647529571350
2018/06/13,14654278998554
2018/06/14,14669074704758
2018/06/15,14689321526146
2018/06/16,14761491080959
2018/06/17,14793880911444
2018/06/18,15115155413782
2018/06/19,15544035506055
2018/06/20,15804375256673
2018/06/21,16213490784445
2018/06/22,16677121920615
2018/06/23,16952353765491
2018/06/24,17234638386329
2018/06/25,17575029545517
2018/06/26,17801517059880
2018/06/27,18304759936972
2018/06/28,18469544271544
2018/06/29,18512122038049
2018/06/30,18926947086291
2018/07/01,18938528451641
2018/07/02,18906363132736
2018/07/03,19079154022523
2018/07/04,19184494500403
2018/07/05,19787122288227
2018/07/06,20067460408632
2018/07/07,20425924111502
2018/07/08,20235057421939
2018/07/09,20559214252279
2018/07/10,20476747109116
2018/07/11,20135121511039
2018/07/12,19935752315529
2018/07/13,19680708996246
2018/07/14,19414524733389
2018/07/15,19194376779765
2018/07/16,18950381246856
2018/07/17,18531126763173
2018/07/18,18352487068996
2018/07/19,17766102294652
2018/07/20,17536252500829
2018/07/21,17253354642318
2018/07/22,17052172731111
2018/07/23,16829824169262
2018/07/24,16548007020701
2018/07/25,16782970073552
2018/07/26,16596916432749
2018/07/27,16172624736625
2018/07/28,16251119617194
2018/07/29,16312254719440
2018/07/30,15997354488969
2018/07/31,15959723159214
2018/08/01,15834432244068
2018/08/02,15995567979548
2018/08/03,16020192766806
2018/08/04,16276754763039
2018/08/05,16586036687477
2018/08/06,16871045849295
2018/08/07,17029313602955
2018/08/08,17286849246077
2018/08/09,17615728456803
2018/08/10,17832318985099
2018/08/11,18081943095598
2018/08/12,18078124413594
2018/08/13,17995361428525
2018/08/14,17934109248152
2018/08/15,17886987261040
2018/08/16,17779284748015
2018/08/17,17726372936137
2018/08/18,17702763592244
2018/08/19,17702165588619
2018/08/20,17683940761776
2018/08/21,17679210215987
2018/08/22,17453847719879
2018/08/23,17193872965703
2018/08/24,17066525704133
2018/08/25,16707173514364
2018/08/26,16581048948705
2018/08/27,16357399019846
2018/08/28,16015643245585
2018/08/29,15907635531662
2018/08/30,15298379543613
2018/08/31,15013077012366
2018/09/01,14656272296681
2018/09/02,14399342569718
2018/09/03,14096067634642
2018/09/04,13657536404103
2018/09/05,13330479194859
2018/09/06,13060516586199
2018/09/07,13235729231528
2018/09/08,13169820882614
2018/09/09,14065819705151
2018/09/10,14762298553860
2018/09/11,15595096940409
2018/09/12,16591898459885
2018/09/13,18006757221085
2018/09/14,18840040896915
2018/09/15,19525583230383
2018/09/16,20394053501868
2018/09/17,21154139859337
2018/09/18,21907281414750
2018/09/19,22416675234415
2018/09/20,22934166809977
2018/09/21,23503041669357
2018/09/22,23759743954253
2018/09/23,24082338272481
2018/09/24,24358134798112
2018/09/25,24623124802593
2018/09/26,24749725097474
2018/09/27,24899162194704
2018/09/28,24990032093126
2018/09/29,25277002435309
2018/09/30,25442699305119
2018/10/01,25690817384477
2018/10/02,25938974335259
2018/10/03,26045227402528
2018/10/04,26146264317612
2018/10/05,26195778637925
2018/10/06,26296620977141
2018/10/07,26175712942988
2018/10/08,26167213699328
2018/10/09,26280852694436
2018/10/10,26363263305441
2018/10/11,26554015840629
2018/10/12,26742517593142
2018/10/13,26972832532204
2018/10/14,27127206354926
2018/10/15,27234747612200
2018/10/16,27363813437807
2018/10/17,27563648396358
2018/10/18,27686197454256
2018/10/19,27844470784211
2018/10/20,28106037349876
2018/10/21,28298854036641
2018/10/22,28651541357660
2018/10/23,28716549230854
2018/10/24,28783869109811
2018/10/25,28969632222176
2018/10/26,29131433617903
2018/10/27,29172897297796
2018/10/28,29260847480706
2018/10/29,29357913484136
2018/10/30,29476553426862
2018/10/31,29242377635391
2018/11/01,29420189088429
2018/11/02,29546161144834
2018/11/03,29624291877165
2018/11/04,29483204881307
2018/11/05,29418015282060
2018/11/06,29167173650756
2018/11/07,28759833877048
2018/11/08,28414602126473
2018/11/09,28132433829886
2018/11/10,28064905831458
2018/11/11,27829538579619
2018/11/12,27697629514491
2018/11/13,27585897888755
2018/11/14,27573026231088
2018/11/15,27361296926498
2018/11/16,27171670450317
2018/11/17,27167991994384
2018/11/18,27031709087392
2018/11/19,26851037730672
2018/11/20,26616196407101
2018/11/21,27248219785288
2018/11/22,28002095050705
2018/11/23,28471161538830
2018/11/24,28739899111521
2018/11/25,29323069061568
2018/11/26,29927283250916
2018/11/27,31811637924264
2018/11/28,34022188207212
2018/11/29,35721313060405
2018/11/30,37404687406491
2018/12/01,38699315384597
2018/12/02,40391876669642
2018/12/03,41893117566288
2018/12/04,43000191581363
2018/12/05,44258840247292
2018/12/06,45352999906738
2018/12/07,46841331452316
2018/12/08,48702003767653
2018/12/09,50467626977539
2018/12/10,51686259969400
2018/12/11,53199189011807
2018/12/12,54930045030454
2018/12/13,56567130581631
2018/12/14,58252287174526
2018/12/15,59649845869600
2018/12/16,61065428497336
2018/12/17,62522629319093
2018/12/18,63983276931377
2018/12/19,65277295871716
2018/12/20,66548926322837
2018/12/21,67507723426161
