Date,transactionvalue3stdUSD
2016/09/17,292.669
2016/09/18,275.742
2016/09/19,265.953
2016/09/20,528.289
2016/09/21,797.856
2016/09/22,642.544
2016/09/23,644.457
2016/09/24,322.66
2016/09/25,382.367
2016/09/26,395.224
2016/09/27,445.042
2016/09/28,388.214
2016/09/29,396.353
2016/09/30,378.103
2016/10/01,407.219
2016/10/02,212.506
2016/10/03,262.878
2016/10/04,279.324
2016/10/05,152.463
2016/10/06,152.648
2016/10/07,52.68
2016/10/08,60.188
2016/10/09,391.849
2016/10/10,337.787
2016/10/11,42.441
2016/10/12,340.724
2016/10/13,538.477
2016/10/14,538.739
2016/10/15,335.938
2016/10/16,279.084
2016/10/17,143.504
2016/10/18,122.563
2016/10/19,290.737
2016/10/20,408.483
2016/10/21,172.586
2016/10/22,59.535
2016/10/23,25.169
2016/10/24,12.056
2016/10/25,113.166
2016/10/26,101.329
2016/10/27,28.002
2016/10/28,169.264
2016/10/29,216.598
2016/10/30,197.442
2016/10/31,284.157
2016/11/01,316.25
2016/11/02,631.393
2016/11/03,1652
2016/11/04,1804
2016/11/05,2109
2016/11/06,196.965
2016/11/07,83.046
2016/11/08,10.166
2016/11/09,340.724
2016/11/10,302.064
2016/11/11,563.183
2016/11/12,627.246
2016/11/13,615.522
2016/11/14,168.008
2016/11/15,140.42
2016/11/16,120.534
2016/11/17,509.733
2016/11/18,504.856
2016/11/19,529.85
2016/11/20,78.503
2016/11/21,60.3
2016/11/22,311.559
2016/11/23,274.459
2016/11/24,214.506
2016/11/25,135.365
2016/11/26,70.055
2016/11/27,87.882
2016/11/28,14.914
2016/11/29,80.075
2016/11/30,94.039
2016/12/01,20.618
2016/12/02,365.456
2016/12/03,558.85
2016/12/04,482.835
2016/12/05,482.829
2016/12/06,457.603
2016/12/07,355.725
2016/12/08,375.695
2016/12/09,69.343
2016/12/10,222.096
2016/12/11,180.372
2016/12/12,147.552
2016/12/13,178.113
2016/12/14,34.7
2016/12/15,160.411
2016/12/16,148.569
2016/12/17,289.951
2016/12/18,286.213
2016/12/19,302.291
2016/12/20,211.979
2016/12/21,75.209
2016/12/22,182.436
2016/12/23,618.432
2016/12/24,543.739
2016/12/25,691.138
2016/12/26,247.01
2016/12/27,53.917
2016/12/28,263.765
2016/12/29,457.992
2016/12/30,261.783
2016/12/31,525.105
2017/01/01,717.851
2017/01/02,722.128
2017/01/03,486.355
2017/01/04,850.654
2017/01/05,655.405
2017/01/06,77.239
2017/01/07,673.978
2017/01/08,917.738
2017/01/09,383.408
2017/01/10,385.238
2017/01/11,29.475
2017/01/12,146.3
2017/01/13,463.455
2017/01/14,526.645
2017/01/15,285.412
2017/01/16,63.801
2017/01/17,171.542
2017/01/18,142.231
2017/01/19,114.172
2017/01/20,381.578
2017/01/21,363.112
2017/01/22,369.161
2017/01/23,24.026
2017/01/24,47.295
2017/01/25,42.06
2017/01/26,61.17
2017/01/27,20.496
2017/01/28,90.246
2017/01/29,78.855
2017/01/30,62.888
2017/01/31,122.966
2017/02/01,137.211
2017/02/02,8.526
2017/02/03,103.882
2017/02/04,119.754
2017/02/05,231.94
2017/02/06,211.253
2017/02/07,122.418
2017/02/08,51.965
2017/02/09,37.578
2017/02/10,66.885
2017/02/11,100.512
2017/02/12,99.162
2017/02/13,65.072
2017/02/14,437.829
2017/02/15,606.04
2017/02/16,297.857
2017/02/17,315.79
2017/02/18,50.501
2017/02/19,47.005
2017/02/20,7.077
2017/02/21,183.96
2017/02/22,163.31
2017/02/23,122.937
2017/02/24,516.062
2017/02/25,465.967
2017/02/26,355.759
2017/02/27,1551
2017/02/28,1656
2017/03/01,493.216
2017/03/02,1315
2017/03/03,1597
2017/03/04,1253
2017/03/05,1726
2017/03/06,1891
2017/03/07,2019
2017/03/08,1768
2017/03/09,678.413
2017/03/10,294.101
2017/03/11,937.363
2017/03/12,3651
2017/03/13,2629
2017/03/14,4283
2017/03/15,3157
2017/03/16,8178
2017/03/17,7079
2017/03/18,3909
2017/03/19,6392
2017/03/20,6880
2017/03/21,3601
2017/03/22,2675
2017/03/23,726.715
2017/03/24,2320
2017/03/25,2060
2017/03/26,1868
2017/03/27,1203
2017/03/28,518.501
2017/03/29,1290
2017/03/30,2473
2017/03/31,2063
2017/04/01,2876
2017/04/02,2030
2017/04/03,2079
2017/04/04,3697
2017/04/05,2874
2017/04/06,3097
2017/04/07,4754
2017/04/08,4722
2017/04/09,1607
2017/04/10,830.761
2017/04/11,897.701
2017/04/12,529.594
2017/04/13,1270
2017/04/14,865.926
2017/04/15,1595
2017/04/16,2481
2017/04/17,867.995
2017/04/18,3453
2017/04/19,3607
2017/04/20,1019
2017/04/21,1323
2017/04/22,1558
2017/04/23,228.11
2017/04/24,776.705
2017/04/25,955.623
2017/04/26,1830
2017/04/27,3419
2017/04/28,2205
2017/04/29,1969
2017/04/30,2592
2017/05/01,5488
2017/05/02,4068
2017/05/03,3311
2017/05/04,3250
2017/05/05,2344
2017/05/06,4076
2017/05/07,4064
2017/05/08,2387
2017/05/09,2561
2017/05/10,270.251
2017/05/11,2220
2017/05/12,2006
2017/05/13,4632
2017/05/14,3567
2017/05/15,1265
2017/05/16,4739
2017/05/17,6337
2017/05/18,8661
2017/05/19,3315
2017/05/20,3389
2017/05/21,1830
2017/05/22,13300
2017/05/23,11070
2017/05/24,8978
2017/05/25,1326
2017/05/26,1582
2017/05/27,4323
2017/05/28,5623
2017/05/29,1107
2017/05/30,1752
2017/05/31,11459
2017/06/01,9398
2017/06/02,5372
2017/06/03,746.447
2017/06/04,967.594
2017/06/05,3177
2017/06/06,6292
2017/06/07,3513
2017/06/08,4082
2017/06/09,2201
2017/06/10,4623
2017/06/11,3372
2017/06/12,15514
2017/06/13,13456
2017/06/14,11011
2017/06/15,7909
2017/06/16,5579
2017/06/17,9973
2017/06/18,10489
2017/06/19,1177
2017/06/20,2847
2017/06/21,6823
2017/06/22,7395
2017/06/23,2855
2017/06/24,3973
2017/06/25,7840
2017/06/26,7632
2017/06/27,4969
2017/06/28,2356
2017/06/29,1652
2017/06/30,1573
2017/07/01,2350
2017/07/02,3232
2017/07/03,13280
2017/07/04,13113
2017/07/05,13824
2017/07/06,11472
2017/07/07,1413
2017/07/08,1039
2017/07/09,3659
2017/07/10,3742
2017/07/11,4367
2017/07/12,1003
2017/07/13,8002
2017/07/14,9040
2017/07/15,2117
2017/07/16,3381
2017/07/17,3358
2017/07/18,3505
2017/07/19,3388
2017/07/20,1499
2017/07/21,1874
2017/07/22,13357
2017/07/23,13822
2017/07/24,11732
2017/07/25,12337
2017/07/26,2571
2017/07/27,2519
2017/07/28,2134
2017/07/29,1690
2017/07/30,6299
2017/07/31,11477
2017/08/01,5599
2017/08/02,2162
2017/08/03,1934
2017/08/04,1574
2017/08/05,1307
2017/08/06,1560
2017/08/07,819.819
2017/08/08,929.379
2017/08/09,2284
2017/08/10,9507
2017/08/11,22871
2017/08/12,15752
2017/08/13,12279
2017/08/14,8162
2017/08/15,11271
2017/08/16,5598
2017/08/17,2489
2017/08/18,295.046
2017/08/19,1498
2017/08/20,1249
2017/08/21,831.082
2017/08/22,475.363
2017/08/23,1163
2017/08/24,1192
2017/08/25,1184
2017/08/26,4337
2017/08/27,12297
2017/08/28,17423
2017/08/29,6453
2017/08/30,11961
2017/08/31,15205
2017/09/01,16797
2017/09/02,1408
2017/09/03,2857
2017/09/04,2817
2017/09/05,1237
2017/09/06,789.775
2017/09/07,2184
2017/09/08,1996
2017/09/09,6391
2017/09/10,5985
2017/09/11,3141
2017/09/12,3519
2017/09/13,4230
2017/09/14,3331
2017/09/15,2322
2017/09/16,2739
2017/09/17,2988
2017/09/18,6345
2017/09/19,3471
2017/09/20,5140
2017/09/21,4056
2017/09/22,333.066
2017/09/23,198.46
2017/09/24,1291
2017/09/25,1163
2017/09/26,1308
2017/09/27,666.638
2017/09/28,619.56
2017/09/29,1375
2017/09/30,1970
2017/10/01,2160
2017/10/02,1864
2017/10/03,13605
2017/10/04,10836
2017/10/05,9291
2017/10/06,5144
2017/10/07,796.065
2017/10/08,875.082
2017/10/09,1268
2017/10/10,526.566
2017/10/11,825.043
2017/10/12,717.154
2017/10/13,2940
2017/10/14,2305
2017/10/15,2193
2017/10/16,3518
2017/10/17,2615
2017/10/18,2755
2017/10/19,1965
2017/10/20,2517
2017/10/21,1166
2017/10/22,366.624
2017/10/23,1275
2017/10/24,1395
2017/10/25,1166
2017/10/26,1324
2017/10/27,6003
2017/10/28,5835
2017/10/29,0
2017/10/30,0
2017/10/31,0
2017/11/01,7509
2017/11/02,7713
2017/11/03,634.177
2017/11/04,1678
2017/11/05,1605
2017/11/06,661.066
2017/11/07,591.494
2017/11/08,1743
2017/11/09,6359
2017/11/10,4501
2017/11/11,2944
2017/11/12,2651
2017/11/13,3502
2017/11/14,4255
2017/11/15,2465
2017/11/16,2610
2017/11/17,205.504
2017/11/18,829.98
2017/11/19,645.052
2017/11/20,1868
2017/11/21,1649
2017/11/22,239.214
2017/11/23,670.727
2017/11/24,707.634
2017/11/25,1804
2017/11/26,1940
2017/11/27,1976
2017/11/28,3784
2017/11/29,3427
2017/11/30,2087
2017/12/01,3620
2017/12/02,1626
2017/12/03,1856
2017/12/04,2521
2017/12/05,7000
2017/12/06,6110
2017/12/07,1117
2017/12/08,2157
2017/12/09,2158
2017/12/10,1103
2017/12/11,633.894
2017/12/12,4269
2017/12/13,4157
2017/12/14,1123
2017/12/15,1455
2017/12/16,2266
2017/12/17,939.467
2017/12/18,164.99
2017/12/19,1847
2017/12/20,3312
2017/12/21,1725
2017/12/22,1374
2017/12/23,1994
2017/12/24,1960
2017/12/25,1318
2017/12/26,1825
2017/12/27,2137
2017/12/28,1139
2017/12/29,1337
2017/12/30,597.384
2017/12/31,2962
2018/01/01,3077
2018/01/02,3256
2018/01/03,3167
2018/01/04,3870
2018/01/05,4008
2018/01/06,1648
2018/01/07,2274
2018/01/08,2361
2018/01/09,3429
2018/01/10,4360
2018/01/11,3322
2018/01/12,4634
2018/01/13,4478
2018/01/14,17712
2018/01/15,18050
2018/01/16,16779
2018/01/17,1307
2018/01/18,1506
2018/01/19,2613
2018/01/20,2747
2018/01/21,978.852
2018/01/22,1157
2018/01/23,1203
2018/01/24,369.353
2018/01/25,3584
2018/01/26,4569
2018/01/27,4401
2018/01/28,2136
2018/01/29,1538
2018/01/30,739.985
2018/01/31,465.99
2018/02/01,1323
2018/02/02,1241
2018/02/03,2642
2018/02/04,3991
2018/02/05,1285
2018/02/06,866.457
2018/02/07,423.951
2018/02/08,2333
2018/02/09,2047
2018/02/10,1310
2018/02/11,1401
2018/02/12,1392
2018/02/13,2658
2018/02/14,2058
2018/02/15,1241
2018/02/16,767.182
2018/02/17,1116
2018/02/18,521.82
2018/02/19,752.139
2018/02/20,637.973
2018/02/21,265.718
2018/02/22,1524
2018/02/23,2121
2018/02/24,2545
2018/02/25,1164
2018/02/26,869.165
2018/02/27,759.195
2018/02/28,897.481
2018/03/01,221.099
2018/03/02,296.698
2018/03/03,676.081
2018/03/04,409.477
2018/03/05,412.629
2018/03/06,701.128
2018/03/07,394.181
2018/03/08,405.415
2018/03/09,156.992
2018/03/10,443.951
2018/03/11,569.968
2018/03/12,264.327
2018/03/13,1250
2018/03/14,954.943
2018/03/15,857.648
2018/03/16,513.762
2018/03/17,452.275
2018/03/18,825.634
2018/03/19,750.302
2018/03/20,458.286
2018/03/21,276.12
2018/03/22,165.7
2018/03/23,158.437
2018/03/24,423.503
2018/03/25,518.29
2018/03/26,512.525
2018/03/27,810.799
2018/03/28,368.03
2018/03/29,117.391
2018/03/30,440.105
2018/03/31,650.608
2018/04/01,441.873
2018/04/02,122.03
2018/04/03,128.699
2018/04/04,92.777
2018/04/05,292.016
2018/04/06,237.21
2018/04/07,102.282
2018/04/08,161.96
2018/04/09,327.044
2018/04/10,170.744
2018/04/11,127.502
2018/04/12,497.043
2018/04/13,457.275
2018/04/14,671.718
2018/04/15,630.291
2018/04/16,234.548
2018/04/17,83.037
2018/04/18,238.027
2018/04/19,240.465
2018/04/20,273.202
2018/04/21,259.842
2018/04/22,401.811
2018/04/23,1210
2018/04/24,1263
2018/04/25,353.487
2018/04/26,563.841
2018/04/27,344.612
2018/04/28,231.33
2018/04/29,285.441
2018/04/30,225.113
2018/05/01,236.755
2018/05/02,519.287
2018/05/03,652.715
2018/05/04,396.924
2018/05/05,604.709
2018/05/06,244.535
2018/05/07,957.928
2018/05/08,898.935
2018/05/09,776.989
2018/05/10,75.195
2018/05/11,106.914
2018/05/12,482.606
2018/05/13,633.659
2018/05/14,711.115
2018/05/15,756.11
2018/05/16,420.012
2018/05/17,369.042
2018/05/18,84.491
2018/05/19,374.565
2018/05/20,290.36
2018/05/21,381.88
2018/05/22,549.078
2018/05/23,464.969
2018/05/24,400.945
2018/05/25,565.907
2018/05/26,407.616
2018/05/27,358.483
2018/05/28,555.854
2018/05/29,220.615
2018/05/30,203.471
2018/05/31,61.393
2018/06/01,338.376
2018/06/02,733.879
2018/06/03,916.261
2018/06/04,573.428
2018/06/05,663.091
2018/06/06,243.751
2018/06/07,180.376
2018/06/08,210.445
2018/06/09,853.18
2018/06/10,831.302
2018/06/11,462.782
2018/06/12,601.954
2018/06/13,800.01
2018/06/14,517.355
2018/06/15,218.249
2018/06/16,1188
2018/06/17,1232
2018/06/18,281.989
2018/06/19,327.171
2018/06/20,185.262
2018/06/21,46.277
2018/06/22,180.683
2018/06/23,526.616
2018/06/24,529.868
2018/06/25,406.205
2018/06/26,126.505
2018/06/27,187.469
2018/06/28,119.56
2018/06/29,153.747
2018/06/30,284.535
2018/07/01,419.917
2018/07/02,516.992
2018/07/03,654.611
2018/07/04,231.669
2018/07/05,135.235
2018/07/06,143.332
2018/07/07,458.084
2018/07/08,568.001
2018/07/09,259.731
2018/07/10,273.788
2018/07/11,281.966
2018/07/12,242.162
2018/07/13,32.405
2018/07/14,182.564
2018/07/15,171.384
2018/07/16,336.433
2018/07/17,391.787
2018/07/18,177.762
2018/07/19,234.248
2018/07/20,233.952
2018/07/21,332.899
2018/07/22,429.968
2018/07/23,231.948
2018/07/24,284.077
2018/07/25,91.783
2018/07/26,176.844
2018/07/27,106.447
2018/07/28,262.908
2018/07/29,270.949
2018/07/30,407.145
2018/07/31,974.731
2018/08/01,747.342
2018/08/02,785.255
2018/08/03,121.228
2018/08/04,251.303
2018/08/05,179.853
2018/08/06,175.769
2018/08/07,293.469
2018/08/08,527.217
2018/08/09,379.149
2018/08/10,254.071
2018/08/11,249.233
2018/08/12,452.522
2018/08/13,491.388
2018/08/14,615.752
2018/08/15,138.257
2018/08/16,486.182
2018/08/17,346.286
2018/08/18,330.362
2018/08/19,449.251
2018/08/20,204.941
2018/08/21,253.818
2018/08/22,158.026
2018/08/23,141.584
2018/08/24,146.449
2018/08/25,135.601
2018/08/26,165.473
2018/08/27,190.416
2018/08/28,206.614
2018/08/29,141.34
2018/08/30,145.912
2018/08/31,129.085
2018/09/01,183.338
2018/09/02,250.739
2018/09/03,334.886
2018/09/04,817.922
2018/09/05,499.57
2018/09/06,319.139
2018/09/07,153.23
2018/09/08,279.23
2018/09/09,187.001
2018/09/10,84.166
2018/09/11,91.055
2018/09/12,292.177
2018/09/13,307.23
2018/09/14,294.469
2018/09/15,195.49
2018/09/16,259.629
2018/09/17,137.886
2018/09/18,154.86
2018/09/19,97.975
2018/09/20,131.949
2018/09/21,498.076
2018/09/22,403.457
2018/09/23,446.369
2018/09/24,172.591
2018/09/25,177.205
2018/09/26,133.146
2018/09/27,67.105
2018/09/28,65.863
2018/09/29,33.264
2018/09/30,93.956
2018/10/01,114.315
2018/10/02,119.906
2018/10/03,102.548
2018/10/04,116.51
2018/10/05,75.333
2018/10/06,189.731
2018/10/07,125.56
2018/10/08,244.263
2018/10/09,202.702
2018/10/10,63.528
2018/10/11,443.506
2018/10/12,397.381
2018/10/13,539.741
2018/10/14,244.042
2018/10/15,756.508
2018/10/16,649.484
2018/10/17,470.79
2018/10/18,139.633
2018/10/19,241.551
2018/10/20,284.856
2018/10/21,228.906
2018/10/22,228.875
2018/10/23,200.316
2018/10/24,57.68
2018/10/25,193.889
2018/10/26,189.265
2018/10/27,350.484
2018/10/28,217.563
2018/10/29,227.862
2018/10/30,197.35
2018/10/31,89.181
2018/11/01,42.087
2018/11/02,120.738
2018/11/03,209.076
2018/11/04,213.425
2018/11/05,338.203
2018/11/06,201.918
2018/11/07,162.106
2018/11/08,151.785
2018/11/09,166.163
2018/11/10,164.61
2018/11/11,166.427
2018/11/12,215.406
2018/11/13,210.753
2018/11/14,328.056
2018/11/15,343.412
2018/11/16,269.355
2018/11/17,426.483
2018/11/18,214.432
2018/11/19,642.591
2018/11/20,527.94
2018/11/21,345.424
2018/11/22,527.112
2018/11/23,232.051
2018/11/24,89.564
2018/11/25,218.303
2018/11/26,217.19
2018/11/27,236.334
2018/11/28,128.233
2018/11/29,196.812
2018/11/30,2495
2018/12/01,2466
2018/12/02,2881
2018/12/03,2862
2018/12/04,111.752
2018/12/05,63.385
2018/12/06,165.336
2018/12/07,189.304
2018/12/08,251.729
2018/12/09,290.686
2018/12/10,24.84
2018/12/11,17.121
2018/12/12,28.251
2018/12/13,63.579
2018/12/14,68.02
2018/12/15,162.77
2018/12/16,114.949
2018/12/17,244.301
2018/12/18,237.415
2018/12/19,195.804
2018/12/20,214.28
2018/12/21,74.065
2018/12/22,330.958
2018/12/23,308.001
2018/12/24,378.805
2018/12/25,292.475
2018/12/26,378.029
2018/12/27,115.9
2018/12/28,135.353
2018/12/29,301.383
2018/12/30,397.837
2018/12/31,425.053
2019/01/01,52.559
2019/01/02,160.667
2019/01/03,157.429
2019/01/04,378.02
2019/01/05,547.978
2019/01/06,434.012
2019/01/07,515.2
2019/01/08,110.319
2019/01/09,117.828
2019/01/10,120.412
2019/01/11,258.336
2019/01/12,412.913
2019/01/13,453.91
2019/01/14,282.565
2019/01/15,230.756
2019/01/16,137.86
2019/01/17,107.912
2019/01/18,197.024
2019/01/19,143.715
2019/01/20,56.456
2019/01/21,44.517
2019/01/22,25.069
2019/01/23,71.086
2019/01/24,143.615
2019/01/25,83.337
2019/01/26,172.59
2019/01/27,116.046
2019/01/28,234.862
2019/01/29,168.376
2019/01/30,161.456
2019/01/31,55.257
2019/02/01,60.786
2019/02/02,166.374
2019/02/03,106.081
2019/02/04,54.796
2019/02/05,67.934
2019/02/06,155.36
2019/02/07,139.021
2019/02/08,122.024
2019/02/09,152.83
2019/02/10,144.43
2019/02/11,171.346
2019/02/12,98.471
2019/02/13,98.631
2019/02/14,22.795
2019/02/15,30.55
2019/02/16,122.298
2019/02/17,166.294
2019/02/18,443.551
2019/02/19,290.678
2019/02/20,181.383
2019/02/21,164.684
2019/02/22,32.499
2019/02/23,90.233
2019/02/24,281.876
2019/02/25,360.193
2019/02/26,378.805
2019/02/27,359.574
2019/02/28,224.646
2019/03/01,226.693
2019/03/02,180.082
2019/03/03,79.057
2019/03/04,112.525
2019/03/05,51.359
2019/03/06,9.503
2019/03/07,10.003
2019/03/08,64.304
2019/03/09,111.266
2019/03/10,115.919
2019/03/11,144.122
2019/03/12,109.336
2019/03/13,114.334
2019/03/14,67.197
2019/03/15,50.679
2019/03/16,11.111
2019/03/17,42.339
2019/03/18,111.52
2019/03/19,176.315
2019/03/20,205.095
2019/03/21,183.124
2019/03/22,151.028
2019/03/23,143.565
2019/03/24,168.326
2019/03/25,160.819
2019/03/26,128.996
2019/03/27,76.149
2019/03/28,33.568
2019/03/29,57.131
2019/03/30,48.315
2019/03/31,78.751
2019/04/01,53.719
2019/04/02,321.865
2019/04/03,373.22
2019/04/04,207.81
2019/04/05,233.507
2019/04/06,138.857
2019/04/07,145.841
2019/04/08,390.83
2019/04/09,258.858
2019/04/10,216.994
2019/04/11,187.02
2019/04/12,133.65
2019/04/13,219.444
2019/04/14,147.199
2019/04/15,217.096
2019/04/16,139.548
2019/04/17,121.764
2019/04/18,97.042
2019/04/19,89.515
2019/04/20,143.95
2019/04/21,82.765
2019/04/22,80.159
2019/04/23,95.439
2019/04/24,246.647
2019/04/25,171.789
2019/04/26,253.122
2019/04/27,432.43
2019/04/28,462.423
2019/04/29,187.591
2019/04/30,118.955
2019/05/01,134.348
2019/05/02,102.007
2019/05/03,72.218
2019/05/04,91.025
2019/05/05,124.336
2019/05/06,199.977
2019/05/07,352.19
2019/05/08,166.922
2019/05/09,194.864
2019/05/10,96.816
2019/05/11,435.689
2019/05/12,397.679
2019/05/13,302.547
2019/05/14,199.562
2019/05/15,267.332
2019/05/16,966.447
2019/05/17,714.595
2019/05/18,1052
2019/05/19,555.176
2019/05/20,144.465
2019/05/21,94.071
2019/05/22,63.457
2019/05/23,40.77
2019/05/24,165.326
2019/05/25,262.541
2019/05/26,201.265
2019/05/27,310.609
2019/05/28,145.472
2019/05/29,269.107
2019/05/30,330.024
2019/05/31,77.884
2019/06/01,530.297
2019/06/02,502.628
2019/06/03,330.9
2019/06/04,377.271
2019/06/05,164.326
2019/06/06,367.504
2019/06/07,387.949
2019/06/08,309.426
2019/06/09,308.346
2019/06/10,279.163
2019/06/11,36.075
2019/06/12,114.761
2019/06/13,302.166
2019/06/14,187.561
2019/06/15,145.569
2019/06/16,151.63
2019/06/17,289.073
2019/06/18,212.534
2019/06/19,219.089
2019/06/20,250.678
2019/06/21,393.071
2019/06/22,463.131
2019/06/23,252.58
2019/06/24,230.096
2019/06/25,92.628
2019/06/26,483.225
2019/06/27,456.075
2019/06/28,595.751
2019/06/29,491.196
2019/06/30,216.498
2019/07/01,262.852
2019/07/02,130.665
2019/07/03,63.866
2019/07/04,98.487
2019/07/05,207.532
2019/07/06,202.38
2019/07/07,231.225
2019/07/08,245.318
2019/07/09,961.836
2019/07/10,869.144
2019/07/11,648.153
2019/07/12,312.557
2019/07/13,468.376
2019/07/14,347.278
2019/07/15,414.104
2019/07/16,337.466
2019/07/17,303.187
2019/07/18,191.151
2019/07/19,211.785
2019/07/20,232.405
2019/07/21,54.531
2019/07/22,73.303
2019/07/23,77.056
