Date,sentbyaddress30roc
2019/04/15,38.812
2019/04/16,29.546
2019/04/17,9.998
2019/04/18,11.787
2019/04/19,23.226
2019/04/20,74.738
2019/04/21,27.982
2019/04/22,34.161
2019/04/23,50.416
2019/04/24,6.261
2019/04/25,5.165
2019/04/26,7.309
2019/04/27,-9.808
2019/04/28,-9.254
2019/04/29,3.38
2019/04/30,22.331
2019/05/01,-2.106
2019/05/02,-32.444
2019/05/03,-20.202
2019/05/04,-18.502
2019/05/05,-10.328
2019/05/06,10.669
2019/05/07,3.451
2019/05/08,-7.603
2019/05/09,-3.801
2019/05/10,9.661
2019/05/11,-9.358
2019/05/12,-19.204
2019/05/13,13.896
2019/05/14,65.858
2019/05/15,39.279
2019/05/16,53.619
2019/05/17,31.063
2019/05/18,11.394
2019/05/19,-0.597
2019/05/20,-16.98
2019/05/21,17.759
2019/05/22,10.711
2019/05/23,3.14
2019/05/24,18.267
2019/05/25,14.782
2019/05/26,17.666
2019/05/27,65.666
2019/05/28,52.879
2019/05/29,44.04
2019/05/30,25.771
2019/05/31,34.731
2019/06/01,111.236
2019/06/02,48.716
2019/06/03,51.457
2019/06/04,47.44
2019/06/05,25.273
2019/06/06,64.106
2019/06/07,10.216
2019/06/08,-1.395
2019/06/09,22.801
2019/06/10,11.564
2019/06/11,51.258
2019/06/12,78.34
2019/06/13,5.575
2019/06/14,-2.049
2019/06/15,-11.663
2019/06/16,47.197
2019/06/17,4.248
2019/06/18,12.551
2019/06/19,0.998
2019/06/20,-12.975
2019/06/21,19.545
2019/06/22,12.469
2019/06/23,-1.533
2019/06/24,11.547
2019/06/25,14.513
2019/06/26,8.267
2019/06/27,0.755
2019/06/28,-10.333
2019/06/29,-12.839
2019/06/30,-29.259
2019/07/01,-36.635
2019/07/02,6.949
2019/07/03,6.191
2019/07/04,-0.698
2019/07/05,1.254
2019/07/06,-28.519
2019/07/07,-9.82
2019/07/08,19.786
2019/07/09,1.549
2019/07/10,2.495
2019/07/11,-28.237
2019/07/12,-40.186
2019/07/13,-30.093
2019/07/14,-24.481
2019/07/15,-3.96
2019/07/16,-51.194
2019/07/17,-3.2
2019/07/18,-12.838
2019/07/19,-7.379
2019/07/20,-15.793
2019/07/21,-39.744
2019/07/22,-26.448
2019/07/23,-24.116
2019/07/24,-32.333
2019/07/25,-29.226
2019/07/26,-30.175
2019/07/27,-23.768
2019/07/28,-19.991
2019/07/29,-8.64
2019/07/30,23.642
2019/07/31,-9.61
2019/08/01,-36.174
2019/08/02,-19.873
2019/08/03,-33.473
2019/08/04,-21.764
2019/08/05,12.847
2019/08/06,36.27
2019/08/07,-6.317
2019/08/08,-12.457
2019/08/09,-1.397
2019/08/10,0.776
2019/08/11,-19.751
2019/08/12,37.741
2019/08/13,15.702
2019/08/14,-1.6
2019/08/15,15.997
2019/08/16,3.457
2019/08/17,-11.518
2019/08/18,-13.821
2019/08/19,20.149
2019/08/20,37.717
2019/08/21,18.297
2019/08/22,21.219
2019/08/23,38.141
2019/08/24,19.601
2019/08/25,1.525
2019/08/26,21.199
2019/08/27,28.354
2019/08/28,9.192
2019/08/29,-7.481
2019/08/30,7.774
2019/08/31,10.043
2019/09/01,-5.382
2019/09/02,42.091
2019/09/03,27.638
2019/09/04,-4.174
2019/09/05,0.405
2019/09/06,10.204
2019/09/07,-2.361
2019/09/08,-7.508
2019/09/09,13.65
2019/09/10,15.623
2019/09/11,-11.058
2019/09/12,4.991
2019/09/13,-12.341
2019/09/14,0.51
2019/09/15,-8.885
2019/09/16,28.799
2019/09/17,21.979
2019/09/18,5.059
2019/09/19,-0.778
2019/09/20,2.22
2019/09/21,-18.169
2019/09/22,-28.596
2019/09/23,-17.638
2019/09/24,-0.631
2019/09/25,-18.324
2019/09/26,-18.486
2019/09/27,-13.812
2019/09/28,-17.229
2019/09/29,-24.115
2019/09/30,-2.173
2019/10/01,2.828
2019/10/02,-16.299
2019/10/03,-25.219
2019/10/04,-25.527
2019/10/05,-28.975
2019/10/06,-28.045
2019/10/07,-14.222
2019/10/08,-7.879
2019/10/09,-5.916
2019/10/10,-0.499
2019/10/11,-1.399
2019/10/12,-17.738
2019/10/13,-14.698
2019/10/14,-4.521
2019/10/15,-2.909
2019/10/16,-17.605
2019/10/17,-13.787
2019/10/18,-5.621
2019/10/19,-13.017
2019/10/20,-24.204
2019/10/21,8.652
2019/10/22,18.448
2019/10/23,11.692
2019/10/24,-3.489
2019/10/25,10.393
2019/10/26,7.889
2019/10/27,-6.2
2019/10/28,11.407
2019/10/29,22.694
2019/10/30,1.955
2019/10/31,-2.205
2019/11/01,0.522
2019/11/02,-0.928
2019/11/03,-2.925
2019/11/04,7.067
2019/11/05,29.455
2019/11/06,8.915
2019/11/07,40.214
2019/11/08,-11.16
2019/11/09,-21.022
2019/11/10,-14.932
2019/11/11,9.423
2019/11/12,28.525
2019/11/13,10.713
2019/11/14,-2.477
2019/11/15,-1.879
2019/11/16,-12.568
2019/11/17,-15.193
2019/11/18,2.881
2019/11/19,13.372
2019/11/20,-1.391
2019/11/21,9.43
2019/11/22,19.484
2019/11/23,-9.899
2019/11/24,-24.637
2019/11/25,-1.063
2019/11/26,3.607
2019/11/27,-13.033
2019/11/28,-12.637
2019/11/29,-0.572
2019/11/30,-19.503
2019/12/01,-14.93
2019/12/02,23.725
2019/12/03,11.063
2019/12/04,-1.659
2019/12/05,-17.03
2019/12/06,-12.988
2019/12/07,-47.49
2019/12/08,-36.003
2019/12/09,16.88
2019/12/10,-1.589
2019/12/11,-10.194
2019/12/12,-18.675
2019/12/13,-15.848
2019/12/14,-22.607
2019/12/15,-19.788
2019/12/16,9.171
2019/12/17,-4.211
2019/12/18,-7.662
2019/12/19,-8.932
2019/12/20,-7.975
2019/12/21,-25.194
2019/12/22,-36.361
2019/12/23,2.961
2019/12/24,5.616
2019/12/25,-23.062
2019/12/26,-6.655
2019/12/27,-7.169
2019/12/28,-14
2019/12/29,-30.173
2019/12/30,12.16
2019/12/31,-9.062
2020/01/01,-40.431
2020/01/02,-24.558
2020/01/03,-11.494
2020/01/04,-14.536
2020/01/05,-15.6
2020/01/06,23.46
2020/01/07,38.289
2020/01/08,-4.166
2020/01/09,1.361
2020/01/10,-7.216
2020/01/11,-11.557
2020/01/12,-20.365
2020/01/13,6.073
2020/01/14,29.323
2020/01/15,10.333
2020/01/16,25.568
2020/01/17,3.626
2020/01/18,2.442
2020/01/19,1.226
2020/01/20,8.683
2020/01/21,16.465
2020/01/22,-13.748
2020/01/23,8.786
2020/01/24,-11.988
2020/01/25,-31.896
2020/01/26,-28.835
2020/01/27,-6.573
2020/01/28,8.603
2020/01/29,-13.18
2020/01/30,0.199
2020/01/31,29.507
2020/02/01,11.59
2020/02/02,-10.477
2020/02/03,22.091
2020/02/04,7.682
2020/02/05,5.786
2020/02/06,3.334
2020/02/07,0.769
2020/02/08,10.922
2020/02/09,22.2
2020/02/10,26.993
2020/02/11,52.539
2020/02/12,61.77
2020/02/13,21.442
2020/02/14,7.995
2020/02/15,-3.268
2020/02/16,4.252
2020/02/17,14.696
2020/02/18,23.582
2020/02/19,17.439
2020/02/20,17.349
2020/02/21,37.195
2020/02/22,15.668
2020/02/23,59.262
2020/02/24,90.641
2020/02/25,61.975
2020/02/26,43.807
2020/02/27,41.751
2020/02/28,33.225
2020/02/29,20.648
2020/03/01,4.212
2020/03/02,39.495
2020/03/03,24.377
2020/03/04,2.836
2020/03/05,38.936
2020/03/06,5.666
2020/03/07,-1.715
2020/03/08,-8.138
2020/03/09,3.846
2020/03/10,-4.125
2020/03/11,-0.866
2020/03/12,-14.23
2020/03/13,-14.247
2020/03/14,-18.975
2020/03/15,-16.753
2020/03/16,2.542
2020/03/17,9.705
2020/03/18,16.311
2020/03/19,35.66
2020/03/20,29.426
2020/03/21,71.699
2020/03/22,19.266
2020/03/23,30.641
2020/03/24,20.88
2020/03/25,7.35
2020/03/26,32.237
2020/03/27,25.984
2020/03/28,-6.529
2020/03/29,-11.866
2020/03/30,13.811
2020/03/31,21.677
2020/04/01,-4.563
2020/04/02,17.048
2020/04/03,9.362
2020/04/04,-15.859
2020/04/05,-10.276
2020/04/06,18.173
2020/04/07,26.422
2020/04/08,38.18
2020/04/09,11.212
2020/04/10,12.792
2020/04/11,8.825
2020/04/12,-2.066
2020/04/13,23.546
2020/04/14,51.509
2020/04/15,16.479
2020/04/16,7.377
2020/04/17,2.711
2020/04/18,-13.066
2020/04/19,-7.215
2020/04/20,-23.578
2020/04/21,-2.521
2020/04/22,-12.72
2020/04/23,-0.724
2020/04/24,12.391
2020/04/25,-2.62
2020/04/26,-4.92
2020/04/27,30.18
2020/04/28,41.694
2020/04/29,27.357
2020/04/30,32.189
2020/05/01,28.822
2020/05/02,22.011
2020/05/03,27.513
2020/05/04,31.25
2020/05/05,36.374
2020/05/06,20.942
2020/05/07,15.74
2020/05/08,-10.043
2020/05/09,26.229
2020/05/10,18.564
2020/05/11,31.581
2020/05/12,15.964
2020/05/13,-5.666
2020/05/14,-17.578
2020/05/15,0.255
2020/05/16,5.909
2020/05/17,-7.97
2020/05/18,-4.279
2020/05/19,5.129
2020/05/20,-5.826
2020/05/21,1.378
2020/05/22,10.724
2020/05/23,3.1
2020/05/24,-10.972
2020/05/25,0.742
2020/05/26,9.22
2020/05/27,3.089
2020/05/28,6.545
2020/05/29,15.625
2020/05/30,4.965
2020/05/31,2.623
2020/06/01,10.399
2020/06/02,16.488
2020/06/03,18.898
2020/06/04,24.306
2020/06/05,7.776
2020/06/06,-0.006
2020/06/07,-9.392
2020/06/08,0.548
2020/06/09,15.797
2020/06/10,8.229
2020/06/11,14.513
2020/06/12,35.951
2020/06/13,27.683
2020/06/14,6.062
2020/06/15,16.547
2020/06/16,27.166
2020/06/17,15.726
2020/06/18,23.803
2020/06/19,23.166
2020/06/20,26.263
2020/06/21,15.579
2020/06/22,20.72
2020/06/23,42.76
2020/06/24,31.556
2020/06/25,21.125
2020/06/26,21.333
2020/06/27,17.399
2020/06/28,6.719
2020/06/29,35.687
2020/06/30,31.863
2020/07/01,19.682
2020/07/02,7.693
2020/07/03,13.403
2020/07/04,9.415
2020/07/05,2.677
2020/07/06,22.639
2020/07/07,42.653
2020/07/08,19.08
2020/07/09,10.384
2020/07/10,11.624
2020/07/11,13.988
2020/07/12,0.274
2020/07/13,19.444
2020/07/14,27.078
2020/07/15,26.295
2020/07/16,9.584
2020/07/17,11.614
2020/07/18,-6.926
2020/07/19,2.635
2020/07/20,7.701
2020/07/21,0.591
2020/07/22,-0.432
2020/07/23,-1.76
2020/07/24,-2.122
2020/07/25,6.174
2020/07/26,3.85
2020/07/27,11.413
2020/07/28,19.859
2020/07/29,-14.075
2020/07/30,-3.33
2020/07/31,0.217
2020/08/01,6.336
2020/08/02,6.009
2020/08/03,10.439
2020/08/04,30.823
2020/08/05,19.346
2020/08/06,13.151
2020/08/07,7.452
2020/08/08,3.458
2020/08/09,-0.404
2020/08/10,-1.238
2020/08/11,1.409
2020/08/12,-29.675
2020/08/13,-17.517
2020/08/14,-18.947
2020/08/15,-1.698
2020/08/16,-0.937
2020/08/17,3.916
2020/08/18,-3.922
2020/08/19,-7.666
2020/08/20,3.183
2020/08/21,3.745
2020/08/22,-9.336
2020/08/23,2.136
2020/08/24,-4.769
2020/08/25,-8.636
2020/08/26,-10.804
2020/08/27,-20.51
2020/08/28,-11.553
2020/08/29,-21.047
2020/08/30,-32.317
2020/08/31,-23.864
2020/09/01,-24.954
2020/09/02,-31.818
2020/09/03,-32.403
2020/09/04,-19.481
2020/09/05,-40.056
2020/09/06,-25.055
2020/09/07,-20.034
2020/09/08,-16.266
2020/09/09,-24.06
2020/09/10,-24.588
2020/09/11,-4.188
2020/09/12,-14.198
2020/09/13,-24.091
2020/09/14,-25.767
2020/09/15,-17.428
2020/09/16,-22.13
2020/09/17,15.622
2020/09/18,6.24
2020/09/19,-3.085
2020/09/20,-0.683
2020/09/21,7.144
2020/09/22,-9.485
2020/09/23,-5.68
2020/09/24,4.179
2020/09/25,-10.144
2020/09/26,-8.164
2020/09/27,-3.433
2020/09/28,8.207
2020/09/29,26.493
2020/09/30,5.845
2020/10/01,11.333
2020/10/02,14.121
2020/10/03,4.305
2020/10/04,-8.382
2020/10/05,11.21
2020/10/06,1.845
2020/10/07,2.375
2020/10/08,4.363
2020/10/09,22.872
2020/10/10,26.838
2020/10/11,24.411
2020/10/12,24.654
2020/10/13,49.247
2020/10/14,36.465
2020/10/15,74.307
2020/10/16,70.707
2020/10/17,4.081
2020/10/18,-8.746
2020/10/19,8.178
2020/10/20,-4.724
2020/10/21,6.163
2020/10/22,28.964
2020/10/23,18.199
2020/10/24,2.456
2020/10/25,-1.535
2020/10/26,6.177
2020/10/27,9.614
2020/10/28,13.714
2020/10/29,2.005
2020/10/30,8.234
2020/10/31,17.874
2020/11/01,12.024
2020/11/02,28.571
2020/11/03,20.455
2020/11/04,52.939
2020/11/05,26.384
2020/11/06,32.827
2020/11/07,28.752
2020/11/08,8.33
2020/11/09,19.62
2020/11/10,17.035
2020/11/11,16.96
2020/11/12,-0.839
2020/11/13,7.307
2020/11/14,-22.457
2020/11/15,-22.681
2020/11/16,-5.989
2020/11/17,15.873
2020/11/18,1.325
2020/11/19,6.258
2020/11/20,4.822
2020/11/21,0.535
2020/11/22,3.457
2020/11/23,15.079
2020/11/24,28.23
2020/11/25,25.758
2020/11/26,6.697
2020/11/27,11.781
2020/11/28,12.358
2020/11/29,16.597
2020/11/30,1.593
2020/12/01,11.254
2020/12/02,-4.663
2020/12/03,-1.525
2020/12/04,-15.451
2020/12/05,-5.858
2020/12/06,-18.321
2020/12/07,-11.088
2020/12/08,-0.417
2020/12/09,-10.122
2020/12/10,-10.553
2020/12/11,-7.382
2020/12/12,4.591
2020/12/13,4.228
2020/12/14,6.482
2020/12/15,12.852
2020/12/16,16.238
2020/12/17,22.732
2020/12/18,18.242
2020/12/19,18.793
2020/12/20,-9.235
2020/12/21,-14.933
2020/12/22,-12.251
2020/12/23,-2.46
2020/12/24,-7.941
2020/12/25,-16.331
2020/12/26,-0.7
2020/12/27,-9.163
2020/12/28,6.905
2020/12/29,-4.378
2020/12/30,2.806
2020/12/31,-3.907
2021/01/01,12.205
2021/01/02,-0.747
2021/01/03,10.559
2021/01/04,13.714
2021/01/05,24.322
2021/01/06,26.459
2021/01/07,32.274
2021/01/08,24.571
2021/01/09,38.04
2021/01/10,25.868
2021/01/11,11.755
2021/01/12,-0.709
2021/01/13,-5.551
2021/01/14,5.303
2021/01/15,1.296
2021/01/16,-9.434
2021/01/17,-6.596
2021/01/18,-4.852
2021/01/19,20.082
2021/01/20,19.601
2021/01/21,6.448
2021/01/22,-6.772
2021/01/23,7.276
2021/01/24,6.545
2021/01/25,6.387
2021/01/26,9.56
2021/01/27,-10.672
2021/01/28,1.917
2021/01/29,11.571
2021/01/30,13.953
2021/01/31,0.063
2021/02/01,13.779
2021/02/02,3.909
2021/02/03,8.313
2021/02/04,0.672
2021/02/05,-8.229
2021/02/06,-15.464
2021/02/07,-8.664
2021/02/08,-10.131
2021/02/09,-5.902
2021/02/10,-1.854
2021/02/11,9.373
2021/02/12,8.329
2021/02/13,-2.946
2021/02/14,-11.742
2021/02/15,-13.003
2021/02/16,2.264
2021/02/17,-0.12
2021/02/18,-2.441
2021/02/19,5.465
2021/02/20,17
2021/02/21,11.891
2021/02/22,1.524
2021/02/23,0.028
2021/02/24,7.596
2021/02/25,-1.069
2021/02/26,17.906
2021/02/27,3.709
2021/02/28,-9.307
2021/03/01,-1.355
2021/03/02,9.137
2021/03/03,-1.849
2021/03/04,-1.344
2021/03/05,-15.723
2021/03/06,-8.485
2021/03/07,-11.323
2021/03/08,-1.506
2021/03/09,5.961
2021/03/10,5.465
2021/03/11,2.713
2021/03/12,5.743
2021/03/13,-1.037
2021/03/14,2.103
2021/03/15,7.045
2021/03/16,9.465
2021/03/17,9.753
2021/03/18,0.346
2021/03/19,3.489
2021/03/20,0.259
2021/03/21,-11.276
2021/03/22,-8.062
2021/03/23,5.997
2021/03/24,8.45
2021/03/25,18.669
2021/03/26,7.322
2021/03/27,5.846
2021/03/28,-2.308
2021/03/29,4.104
2021/03/30,7.278
2021/03/31,2.864
2021/04/01,3.312
2021/04/02,22.232
2021/04/03,5.322
2021/04/04,13.113
2021/04/05,12.087
2021/04/06,25.17
2021/04/07,9.935
2021/04/08,3.328
2021/04/09,0.458
2021/04/10,7.335
2021/04/11,0.959
2021/04/12,11.475
2021/04/13,7.343
2021/04/14,14.624
2021/04/15,-1.751
2021/04/16,20.654
2021/04/17,19.579
2021/04/18,7.931
2021/04/19,21.509
2021/04/20,33.171
2021/04/21,38.903
2021/04/22,27.652
2021/04/23,24.62
2021/04/24,22.073
2021/04/25,33.285
2021/04/26,34.883
2021/04/27,33.678
2021/04/28,28.252
2021/04/29,32.025
2021/04/30,21.364
2021/05/01,24.012
2021/05/02,1.274
2021/05/03,19.855
2021/05/04,31.552
2021/05/05,27.885
2021/05/06,22.212
2021/05/07,24.996
2021/05/08,19.497
2021/05/09,37.119
2021/05/10,12.137
2021/05/11,16.988
2021/05/12,6.615
2021/05/13,24.995
2021/05/14,14.424
2021/05/15,26.889
2021/05/16,1.96
2021/05/17,4.285
2021/05/18,5.03
2021/05/19,-11.469
2021/05/20,-2.194
2021/05/21,-14.769
2021/05/22,-25.945
2021/05/23,-26.977
2021/05/24,-20.506
2021/05/25,-22.043
2021/05/26,-19.01
2021/05/27,-10.613
2021/05/28,-19.47
2021/05/29,-13.701
2021/05/30,-4.161
2021/05/31,-15.273
2021/06/01,-7.084
2021/06/02,-7.908
2021/06/03,-5.743
2021/06/04,-7.738
2021/06/05,-11.907
2021/06/06,-12.127
2021/06/07,-13.149
2021/06/08,-30.67
2021/06/09,-18.74
2021/06/10,-18.212
2021/06/11,-19.865
2021/06/12,-28.765
2021/06/13,-20.172
2021/06/14,-18.837
2021/06/15,-13.909
2021/06/16,-16.011
2021/06/17,-16.104
2021/06/18,-11.786
2021/06/19,-29.256
2021/06/20,-22.752
2021/06/21,-5.367
2021/06/22,9.122
2021/06/23,0.209
2021/06/24,-1.655
2021/06/25,-5.161
2021/06/26,-13.158
2021/06/27,-10.422
2021/06/28,-6.28
2021/06/29,-5.377
2021/06/30,-4.566
2021/07/01,-0.67
2021/07/02,-9.761
2021/07/03,-23.576
2021/07/04,-22.303
2021/07/05,-14.656
2021/07/06,-14.039
2021/07/07,-8.737
2021/07/08,-1.953
2021/07/09,-3.054
2021/07/10,-10.27
2021/07/11,-5.488
2021/07/12,-4.356
2021/07/13,-13.977
2021/07/14,-7.838
2021/07/15,-5.095
2021/07/16,-7.42
2021/07/17,-3.498
2021/07/18,-4.122
2021/07/19,10.861
2021/07/20,10.568
2021/07/21,6.711
2021/07/22,-1.877
2021/07/23,-1.251
2021/07/24,0.75
2021/07/25,-8.507
2021/07/26,3.178
2021/07/27,13.817
2021/07/28,0.971
2021/07/29,-1.985
2021/07/30,0.908
2021/07/31,-3.56
2021/08/01,-2.302
2021/08/02,18.142
2021/08/03,4.966
2021/08/04,-0.043
2021/08/05,-5.501
2021/08/06,-0.173
2021/08/07,-3.081
2021/08/08,-2.412
2021/08/09,3.025
2021/08/10,3.457
2021/08/11,1.001
2021/08/12,0.149
2021/08/13,-1.684
2021/08/14,-8.949
2021/08/15,-6.663
2021/08/16,6.571
2021/08/17,7.38
2021/08/18,-1.514
2021/08/19,7.667
2021/08/20,2.755
2021/08/21,-2.195
2021/08/22,-9.219
2021/08/23,-11.208
2021/08/24,-4.711
2021/08/25,-18.247
2021/08/26,-19.001
2021/08/27,-23.899
2021/08/28,-19.801
2021/08/29,-19.639
2021/08/30,-14.781
2021/08/31,-7.385
2021/09/01,-15.276
2021/09/02,-1.523
2021/09/03,-11.272
2021/09/04,-2.976
2021/09/05,-13.229
2021/09/06,-4.233
2021/09/07,4.246
2021/09/08,-4.614
2021/09/09,-2.013
2021/09/10,8.74
2021/09/11,31.856
2021/09/12,13.892
2021/09/13,38.662
2021/09/14,18.656
2021/09/15,3.809
2021/09/16,1.581
2021/09/17,3.151
2021/09/18,-8.728
2021/09/19,-10.457
2021/09/20,-11.584
2021/09/21,2.219
2021/09/22,-0.222
2021/09/23,4.909
2021/09/24,4.251
2021/09/25,7.676
2021/09/26,1.505
2021/09/27,-0.63
2021/09/28,-2.992
2021/09/29,-0.808
2021/09/30,-8.88
2021/10/01,-1.708
2021/10/02,-5.619
2021/10/03,4.572
2021/10/04,-5.685
2021/10/05,16.388
2021/10/06,14.533
2021/10/07,16.617
2021/10/08,23.424
2021/10/09,11.325
2021/10/10,-6.398
2021/10/11,-19.286
2021/10/12,-7.297
2021/10/13,-24.663
2021/10/14,-6.129
2021/10/15,-3.531
2021/10/16,2.514
2021/10/17,1.859
2021/10/18,5.096
2021/10/19,15.087
2021/10/20,28.718
2021/10/21,15.751
2021/10/22,13.97
2021/10/23,20.231
2021/10/24,25.229
2021/10/25,15.754
2021/10/26,31.693
2021/10/27,24.538
2021/10/28,52.616
2021/10/29,40.543
2021/10/30,32.883
2021/10/31,15.944
2021/11/01,22.254
2021/11/02,30.512
2021/11/03,45.956
2021/11/04,17.712
2021/11/05,9.467
2021/11/06,-5.4
2021/11/07,1.645
2021/11/08,13.194
2021/11/09,14.502
2021/11/10,26.017
2021/11/11,22.778
2021/11/12,29.108
2021/11/13,20.852
2021/11/14,18.761
2021/11/15,6.076
2021/11/16,10.101
2021/11/17,30.778
2021/11/18,-0.549
2021/11/19,-0.537
2021/11/20,-13.259
2021/11/21,3.536
2021/11/22,-16.281
2021/11/23,-7.269
2021/11/24,-0.018
2021/11/25,-4.45
2021/11/26,-1.257
2021/11/27,-24.7
2021/11/28,-25.566
2021/11/29,-6.598
2021/11/30,1.575
2021/12/01,-10.581
2021/12/02,-9.603
2021/12/03,-18.896
2021/12/04,-19.443
2021/12/05,48.975
2021/12/06,-4.153
2021/12/07,-6.566
2021/12/08,1.258
2021/12/09,-2.483
2021/12/10,-12.284
2021/12/11,-14.896
2021/12/12,-13.663
2021/12/13,-9.3
2021/12/14,-11.706
2021/12/15,-1.045
2021/12/16,-1.09
2021/12/17,-16.697
2021/12/18,-6.479
2021/12/19,-9.82
2021/12/20,9.579
2021/12/21,-12.306
2021/12/22,17.456
2021/12/23,3.299
2021/12/24,8.465
2021/12/25,12.571
2021/12/26,-1.193
2021/12/27,9.397
2021/12/28,12.141
2021/12/29,-5.625
2021/12/30,-2.702
2021/12/31,-0.153
2022/01/01,-3.724
2022/01/02,-7.284
2022/01/03,4.146
2022/01/04,-39.667
2022/01/05,-2.78
2022/01/06,-0.9
2022/01/07,-13.891
2022/01/08,-7.02
2022/01/09,-18.076
2022/01/10,-12.054
2022/01/11,-1.706
2022/01/12,6.713
2022/01/13,8.023
2022/01/14,-1.57
2022/01/15,-2.279
2022/01/16,-6.753
2022/01/17,3.257
2022/01/18,-0.146
2022/01/19,-1.604
2022/01/20,3.058
2022/01/21,-17.779
2022/01/22,-6.85
2022/01/23,-21.191
2022/01/24,-21.622
2022/01/25,-10.239
2022/01/26,-12.796
2022/01/27,-13.612
2022/01/28,-4.335
2022/01/29,-11.159
2022/01/30,-0.535
2022/01/31,-1.757
2022/02/01,9.377
2022/02/02,-0.423
2022/02/03,-7.61
2022/02/04,2.036
2022/02/05,10.533
2022/02/06,8.132
2022/02/07,1.374
2022/02/08,17.996
2022/02/09,19.043
2022/02/10,7.465
2022/02/11,-4.974
2022/02/12,-5.761
2022/02/13,4.992
2022/02/14,3.713
2022/02/15,3.615
2022/02/16,-2.83
2022/02/17,-1.358
2022/02/18,-12.83
2022/02/19,-4.787
2022/02/20,8.711
2022/02/21,-7.732
2022/02/22,1.749
2022/02/23,6.03
2022/02/24,6.826
2022/02/25,13.254
2022/02/26,24.995
2022/02/27,9.583
2022/02/28,4.311
2022/03/01,4.841
2022/03/02,8.415
2022/03/03,8.045
2022/03/04,8.541
2022/03/05,7.83
2022/03/06,2.436
2022/03/07,-6.501
2022/03/08,12.723
2022/03/09,16.048
2022/03/10,30.821
2022/03/11,0.253
2022/03/12,0.795
2022/03/13,-7.793
2022/03/14,-5.034
2022/03/15,8.668
2022/03/16,23.814
2022/03/17,-1.431
2022/03/18,38.023
2022/03/19,12.32
2022/03/20,20.134
2022/03/21,20.42
2022/03/22,25.507
2022/03/23,22.985
2022/03/24,14.031
2022/03/25,7.871
2022/03/26,8.791
2022/03/27,2.092
2022/03/28,-3.906
2022/03/29,3.761
2022/03/30,4.92
2022/03/31,-0.857
2022/04/01,-10.02
2022/04/02,-14.13
2022/04/03,-16.325
2022/04/04,-13.646
2022/04/05,-13.938
2022/04/06,-12.398
2022/04/07,-25.004
2022/04/08,-22.906
2022/04/09,-27.96
2022/04/10,-7.158
2022/04/11,-13.451
2022/04/12,-8.504
2022/04/13,-14.134
2022/04/14,-16.577
2022/04/15,-28.153
2022/04/16,-7.273
2022/04/17,-32.451
2022/04/18,-12.452
2022/04/19,13.431
2022/04/20,6.751
2022/04/21,-25.679
2022/04/22,-9.567
2022/04/23,-10.943
2022/04/24,-5.502
2022/04/25,-10.041
2022/04/26,-6.932
2022/04/27,-5.614
2022/04/28,-5.748
2022/04/29,-3.264
2022/04/30,0.678
2022/05/01,-9.53
2022/05/02,-7.066
2022/05/03,-4.276
2022/05/04,9.598
2022/05/05,16.929
2022/05/06,3.416
2022/05/07,2.614
2022/05/08,12.016
2022/05/09,2.174
2022/05/10,4.708
2022/05/11,-6.281
2022/05/12,32.774
2022/05/13,49.462
2022/05/14,0.821
2022/05/15,1.36
2022/05/16,6.985
2022/05/17,7.181
2022/05/18,18.911
2022/05/19,-19.447
2022/05/20,-23.816
2022/05/21,5.559
2022/05/22,-7.298
2022/05/23,-2.307
2022/05/24,-2.818
2022/05/25,-8.768
2022/05/26,-16.931
2022/05/27,-14.518
2022/05/28,-3.33
2022/05/29,-5.351
2022/05/30,-21.815
2022/05/31,10.45
2022/06/01,1.723
2022/06/02,-6.75
2022/06/03,-15.555
2022/06/04,-26.553
2022/06/05,-19.896
2022/06/06,-10.588
2022/06/07,-19.772
2022/06/08,-23.8
2022/06/09,-20.692
2022/06/10,1.166
2022/06/11,-27.486
2022/06/12,-36.66
2022/06/13,-18.17
2022/06/14,-15.567
2022/06/15,-19.609
2022/06/16,-7.178
2022/06/17,-14.094
2022/06/18,-13.9
2022/06/19,-8.621
2022/06/20,-11.785
2022/06/21,-8.121
2022/06/22,-9.512
2022/06/23,-14.55
2022/06/24,-2.188
2022/06/25,-7.462
2022/06/26,-15.844
2022/06/27,-12.978
2022/06/28,-15.557
2022/06/29,-1.502
2022/06/30,-16.838
2022/07/01,9.987
2022/07/02,28.821
2022/07/03,16.213
2022/07/04,19.617
2022/07/05,21.772
2022/07/06,13.684
2022/07/07,21.842
2022/07/08,25.647
2022/07/09,19.363
2022/07/10,10.113
2022/07/11,3.515
2022/07/12,12.43
2022/07/13,24.532
2022/07/14,29.578
2022/07/15,39.294
2022/07/16,36.864
2022/07/17,19.907
2022/07/18,21.695
2022/07/19,13.822
2022/07/20,17.375
2022/07/21,24.313
2022/07/22,33.121
2022/07/23,23.65
2022/07/24,14.118
2022/07/25,74.343
2022/07/26,250.619
2022/07/27,26.909
2022/07/28,27.898
2022/07/29,37.544
2022/07/30,35.667
2022/07/31,14.898
2022/08/01,43.89
2022/08/02,19.846
2022/08/03,26.466
2022/08/04,101.315
2022/08/05,20.564
2022/08/06,18.232
2022/08/07,21.309
2022/08/08,6.603
2022/08/09,0.605
2022/08/10,10.885
2022/08/11,1.455
2022/08/12,0.514
2022/08/13,-4.637
2022/08/14,-14.348
2022/08/15,-24.361
2022/08/16,-13.711
2022/08/17,1.118
