Date,price14smaUSD
2016/05/01,8.134
2016/05/02,8.17
2016/05/03,8.213
2016/05/04,8.281
2016/05/05,8.359
2016/05/06,8.479
2016/05/07,8.574
2016/05/08,8.653
2016/05/09,8.77
2016/05/10,8.913
2016/05/11,9.062
2016/05/12,9.255
2016/05/13,9.477
2016/05/14,9.616
2016/05/15,9.717
2016/05/16,9.783
2016/05/17,9.932
2016/05/18,10.177
2016/05/19,10.49
2016/05/20,10.822
2016/05/21,11.129
2016/05/22,11.47
2016/05/23,11.8
2016/05/24,12.063
2016/05/25,12.257
2016/05/26,12.422
2016/05/27,12.475
2016/05/28,12.557
2016/05/29,12.694
2016/05/30,12.833
2016/05/31,12.944
2016/06/01,13.008
2016/06/02,13.001
2016/06/03,12.951
2016/06/04,12.952
2016/06/05,12.928
2016/06/06,12.913
2016/06/07,12.986
2016/06/08,13.134
2016/06/09,13.272
2016/06/10,13.468
2016/06/11,13.644
2016/06/12,13.831
2016/06/13,14.127
2016/06/14,14.477
2016/06/15,14.794
2016/06/16,15.197
2016/06/17,15.46
2016/06/18,15.406
2016/06/19,15.295
2016/06/20,15.143
2016/06/21,14.996
2016/06/22,14.976
2016/06/23,14.878
2016/06/24,14.863
2016/06/25,14.889
2016/06/26,14.835
2016/06/27,14.64
2016/06/28,14.278
2016/06/29,13.837
2016/06/30,13.335
2016/07/01,12.964
2016/07/02,12.901
2016/07/03,12.878
2016/07/04,12.866
2016/07/05,12.758
2016/07/06,12.5
2016/07/07,12.289
2016/07/08,12.044
2016/07/09,11.814
2016/07/10,11.595
2016/07/11,11.359
2016/07/12,11.175
2016/07/13,11.052
2016/07/14,10.954
2016/07/15,10.937
2016/07/16,10.92
2016/07/17,10.878
2016/07/18,10.863
2016/07/19,10.92
2016/07/20,11.028
2016/07/21,11.196
2016/07/22,11.413
2016/07/23,11.661
2016/07/24,11.841
2016/07/25,12.038
2016/07/26,12.204
2016/07/27,12.361
2016/07/28,12.48
2016/07/29,12.537
2016/07/30,12.601
2016/07/31,12.664
2016/08/01,12.682
2016/08/02,12.605
2016/08/03,12.427
2016/08/04,12.307
2016/08/05,12.126
2016/08/06,11.86
2016/08/07,11.684
2016/08/08,11.515
2016/08/09,11.432
2016/08/10,11.399
2016/08/11,11.336
2016/08/12,11.274
2016/08/13,11.204
2016/08/14,11.153
2016/08/15,11.124
2016/08/16,11.192
2016/08/17,11.291
2016/08/18,11.303
2016/08/19,11.289
2016/08/20,11.317
2016/08/21,11.33
2016/08/22,11.348
2016/08/23,11.305
2016/08/24,11.224
2016/08/25,11.177
2016/08/26,11.141
2016/08/27,11.109
2016/08/28,11.08
2016/08/29,11.066
2016/08/30,11.064
2016/08/31,11.09
2016/09/01,11.183
2016/09/02,11.277
2016/09/03,11.335
2016/09/04,11.377
2016/09/05,11.412
2016/09/06,11.448
2016/09/07,11.487
2016/09/08,11.507
2016/09/09,11.523
2016/09/10,11.556
2016/09/11,11.616
2016/09/12,11.674
2016/09/13,11.737
2016/09/14,11.779
2016/09/15,11.768
2016/09/16,11.779
2016/09/17,11.83
2016/09/18,11.909
2016/09/19,11.994
2016/09/20,12.145
2016/09/21,12.303
2016/09/22,12.422
2016/09/23,12.548
2016/09/24,12.645
2016/09/25,12.724
2016/09/26,12.804
2016/09/27,12.879
2016/09/28,12.973
2016/09/29,13.053
2016/09/30,13.121
2016/10/01,13.158
2016/10/02,13.186
2016/10/03,13.212
2016/10/04,13.189
2016/10/05,13.146
2016/10/06,13.129
2016/10/07,13.085
2016/10/08,13.03
2016/10/09,12.974
2016/10/10,12.897
2016/10/11,12.817
2016/10/12,12.714
2016/10/13,12.628
2016/10/14,12.54
2016/10/15,12.449
2016/10/16,12.361
2016/10/17,12.265
2016/10/18,12.199
2016/10/19,12.131
2016/10/20,12.074
2016/10/21,12.029
2016/10/22,12.014
2016/10/23,11.998
2016/10/24,12.007
2016/10/25,11.978
2016/10/26,11.955
2016/10/27,11.918
2016/10/28,11.869
2016/10/29,11.783
2016/10/30,11.69
2016/10/31,11.636
2016/11/01,11.508
2016/11/02,11.41
2016/11/03,11.326
2016/11/04,11.247
2016/11/05,11.176
2016/11/06,11.104
2016/11/07,11.027
2016/11/08,10.978
2016/11/09,10.913
2016/11/10,10.852
2016/11/11,10.79
2016/11/12,10.752
2016/11/13,10.711
2016/11/14,10.631
2016/11/15,10.586
2016/11/16,10.534
2016/11/17,10.468
2016/11/18,10.376
2016/11/19,10.273
2016/11/20,10.172
2016/11/21,10.078
2016/11/22,10.01
2016/11/23,9.955
2016/11/24,9.878
2016/11/25,9.806
2016/11/26,9.75
2016/11/27,9.679
2016/11/28,9.592
2016/11/29,9.46
2016/11/30,9.335
2016/12/01,9.226
2016/12/02,9.103
2016/12/03,8.979
2016/12/04,8.842
2016/12/05,8.675
2016/12/06,8.458
2016/12/07,8.31
2016/12/08,8.238
2016/12/09,8.165
2016/12/10,8.09
2016/12/11,8.025
2016/12/12,7.992
2016/12/13,8.004
2016/12/14,8
2016/12/15,7.966
2016/12/16,7.956
2016/12/17,7.939
2016/12/18,7.95
2016/12/19,7.985
2016/12/20,8.041
2016/12/21,8.04
2016/12/22,7.977
2016/12/23,7.904
2016/12/24,7.83
2016/12/25,7.76
2016/12/26,7.68
2016/12/27,7.593
2016/12/28,7.511
2016/12/29,7.521
2016/12/30,7.551
2016/12/31,7.577
2017/01/01,7.607
2017/01/02,7.64
2017/01/03,7.727
2017/01/04,7.92
2017/01/05,8.126
2017/01/06,8.318
2017/01/07,8.499
2017/01/08,8.699
2017/01/09,8.928
2017/01/10,9.159
2017/01/11,9.363
2017/01/12,9.464
2017/01/13,9.561
2017/01/14,9.676
2017/01/15,9.783
2017/01/16,9.884
2017/01/17,9.967
2017/01/18,9.949
2017/01/19,9.931
2017/01/20,9.967
2017/01/21,10.034
2017/01/22,10.09
2017/01/23,10.109
2017/01/24,10.124
2017/01/25,10.155
2017/01/26,10.226
2017/01/27,10.288
2017/01/28,10.35
2017/01/29,10.401
2017/01/30,10.462
2017/01/31,10.504
2017/02/01,10.536
2017/02/02,10.563
2017/02/03,10.579
2017/02/04,10.615
2017/02/05,10.644
2017/02/06,10.681
2017/02/07,10.735
2017/02/08,10.795
2017/02/09,10.837
2017/02/10,10.876
2017/02/11,10.934
2017/02/12,10.995
2017/02/13,11.05
2017/02/14,11.171
2017/02/15,11.326
2017/02/16,11.476
2017/02/17,11.618
2017/02/18,11.725
2017/02/19,11.836
2017/02/20,11.943
2017/02/21,12.03
2017/02/22,12.124
2017/02/23,12.243
2017/02/24,12.387
2017/02/25,12.532
2017/02/26,12.706
2017/02/27,12.95
2017/02/28,13.195
2017/03/01,13.416
2017/03/02,13.799
2017/03/03,14.299
2017/03/04,14.777
2017/03/05,15.212
2017/03/06,15.696
2017/03/07,16.164
2017/03/08,16.541
2017/03/09,16.863
2017/03/10,17.23
2017/03/11,17.692
2017/03/12,18.303
2017/03/13,19.195
2017/03/14,20.104
2017/03/15,21.127
2017/03/16,22.716
2017/03/17,24.588
2017/03/18,25.993
2017/03/19,27.467
2017/03/20,29.176
2017/03/21,30.878
2017/03/22,32.547
2017/03/23,34.293
2017/03/24,36.292
2017/03/25,38.491
2017/03/26,40.504
2017/03/27,42.172
2017/03/28,43.705
2017/03/29,45.279
2017/03/30,46.171
2017/03/31,46.477
2017/04/01,47.277
2017/04/02,48.016
2017/04/03,48.173
2017/04/04,48.216
2017/04/05,48.547
2017/04/06,48.727
2017/04/07,48.502
2017/04/08,48.068
2017/04/09,47.59
2017/04/10,47.079
2017/04/11,46.646
2017/04/12,46.071
2017/04/13,45.77
2017/04/14,45.613
2017/04/15,45.452
2017/04/16,45.362
2017/04/17,45.552
2017/04/18,45.976
2017/04/19,46.297
2017/04/20,46.637
2017/04/21,47.089
2017/04/22,47.402
2017/04/23,47.762
2017/04/24,48.246
2017/04/25,48.699
2017/04/26,49.254
2017/04/27,49.901
2017/04/28,51.209
2017/04/29,52.782
2017/04/30,54.474
2017/05/01,56.661
2017/05/02,58.609
2017/05/03,60.536
2017/05/04,63.108
2017/05/05,66.171
2017/05/06,69.163
2017/05/07,72.291
2017/05/08,75.027
2017/05/09,77.417
2017/05/10,79.907
2017/05/11,82
2017/05/12,83.546
2017/05/13,84.663
2017/05/14,85.781
2017/05/15,86.548
2017/05/16,87.366
2017/05/17,87.969
2017/05/18,88.476
2017/05/19,89.839
2017/05/20,92.246
2017/05/21,95.138
2017/05/22,100.463
2017/05/23,106.168
2017/05/24,113.301
2017/05/25,120.951
2017/05/26,127.326
2017/05/27,131.842
2017/05/28,137.544
2017/05/29,143.767
2017/05/30,152.278
2017/05/31,162.31
2017/06/01,171.751
2017/06/02,179.701
2017/06/03,186.6
2017/06/04,194.133
2017/06/05,200.052
2017/06/06,206.694
2017/06/07,211.916
2017/06/08,216.334
2017/06/09,222.688
2017/06/10,233.385
2017/06/11,245.628
2017/06/12,259.252
2017/06/13,271.938
2017/06/14,282.426
2017/06/15,289.669
2017/06/16,298.662
2017/06/17,308.45
2017/06/18,317.338
2017/06/19,325.343
2017/06/20,332.794
2017/06/21,338.008
2017/06/22,342.859
2017/06/23,347.254
2017/06/24,348.791
2017/06/25,345.789
2017/06/26,338.154
2017/06/27,328.125
2017/06/28,322.136
2017/06/29,320.73
2017/06/30,316.687
2017/07/01,310.26
2017/07/02,303.391
2017/07/03,297.711
2017/07/04,291.667
2017/07/05,286.693
2017/07/06,282.531
2017/07/07,277.277
2017/07/08,271.623
2017/07/09,267.801
2017/07/10,265.361
2017/07/11,261.885
2017/07/12,255.761
2017/07/13,248.837
2017/07/14,242.019
2017/07/15,236.033
2017/07/16,228.147
2017/07/17,220.501
2017/07/18,215.117
2017/07/19,212.121
2017/07/20,208.647
2017/07/21,206.424
2017/07/22,205.188
2017/07/23,204.023
2017/07/24,203.974
2017/07/25,205.039
2017/07/26,204.818
2017/07/27,204.324
2017/07/28,204.378
2017/07/29,204.631
2017/07/30,207.65
2017/07/31,209.437
2017/08/01,210.595
2017/08/02,210.616
2017/08/03,211.015
2017/08/04,211.033
2017/08/05,212.054
2017/08/06,214.451
2017/08/07,217.33
2017/08/08,222.331
2017/08/09,229.376
2017/08/10,236.453
2017/08/11,243.89
2017/08/12,252.856
2017/08/13,259.793
2017/08/14,267.24
2017/08/15,272.341
2017/08/16,277.497
2017/08/17,283.334
2017/08/18,288.802
2017/08/19,292.664
2017/08/20,294.973
2017/08/21,298.821
2017/08/22,301.071
2017/08/23,302.515
2017/08/24,303.972
2017/08/25,306.15
2017/08/26,307.354
2017/08/27,310.291
2017/08/28,313.382
2017/08/29,318.618
2017/08/30,324.819
2017/08/31,330.674
2017/09/01,337.319
2017/09/02,342.251
2017/09/03,346.409
2017/09/04,346.275
2017/09/05,345.637
2017/09/06,346.675
2017/09/07,347.516
2017/09/08,346.785
2017/09/09,344.91
2017/09/10,341.939
2017/09/11,338.69
2017/09/12,334.569
2017/09/13,327.192
2017/09/14,317.852
2017/09/15,306.817
2017/09/16,299.466
2017/09/17,292.478
2017/09/18,290.407
2017/09/19,289.31
2017/09/20,285.974
2017/09/21,281.962
2017/09/22,277.781
2017/09/23,275.748
2017/09/24,275.058
2017/09/25,274.571
2017/09/26,273.757
2017/09/27,275.172
2017/09/28,278.69
2017/09/29,282.587
2017/09/30,285.659
2017/10/01,289.005
2017/10/02,289.758
2017/10/03,290.155
2017/10/04,290.61
2017/10/05,291.762
2017/10/06,294.433
2017/10/07,296.836
2017/10/08,298.705
2017/10/09,299.449
2017/10/10,299.942
2017/10/11,300.223
2017/10/12,300.275
2017/10/13,302.463
2017/10/14,305.337
2017/10/15,307.605
2017/10/16,310.465
2017/10/17,312.674
2017/10/18,313.443
2017/10/19,314.581
2017/10/20,314.997
2017/10/21,314.178
2017/10/22,313.033
2017/10/23,311.838
2017/10/24,312.119
2017/10/25,311.735
2017/10/26,311.105
2017/10/27,309.12
2017/10/28,305.75
2017/10/29,303.572
2017/10/30,301.217
2017/10/31,299.972
2017/11/01,299.6
2017/11/02,297.857
2017/11/03,297.065
2017/11/04,297.193
2017/11/05,297.334
2017/11/06,298.257
2017/11/07,297.718
2017/11/08,298.095
2017/11/09,299.634
2017/11/10,300.686
2017/11/11,301.595
2017/11/12,302.114
2017/11/13,302.693
2017/11/14,304.151
2017/11/15,306.736
2017/11/16,309.854
2017/11/17,312.416
2017/11/18,314.886
2017/11/19,318.94
2017/11/20,323.401
2017/11/21,328.329
2017/11/22,333.008
2017/11/23,338.734
2017/11/24,347.28
2017/11/25,358.743
2017/11/26,369.425
2017/11/27,380.892
2017/11/28,391.126
2017/11/29,400.865
2017/11/30,408.457
2017/12/01,416.51
2017/12/02,425.662
2017/12/03,433.791
2017/12/04,441.153
2017/12/05,448.085
2017/12/06,453.344
2017/12/07,455.385
2017/12/08,456.911
2017/12/09,457.675
2017/12/10,456.92
2017/12/11,456.279
2017/12/12,462.716
2017/12/13,476.457
2017/12/14,495.92
2017/12/15,512.033
2017/12/16,528.558
2017/12/17,546.309
2017/12/18,565.658
2017/12/19,591.449
2017/12/20,616.958
2017/12/21,644.255
2017/12/22,660.69
2017/12/23,678.622
2017/12/24,693.924
2017/12/25,711.812
2017/12/26,724.963
2017/12/27,731.145
2017/12/28,731.179
2017/12/29,736.087
2017/12/30,736.874
2017/12/31,737.202
2018/01/01,738.367
2018/01/02,740.32
2018/01/03,746.762
2018/01/04,756.916
2018/01/05,778.248
2018/01/06,797.348
2018/01/07,827.303
2018/01/08,858.524
2018/01/09,892.294
2018/01/10,933.12
2018/01/11,970.071
2018/01/12,1006
2018/01/13,1052
2018/01/14,1097
2018/01/15,1139
2018/01/16,1159
2018/01/17,1164
2018/01/18,1170
2018/01/19,1175
2018/01/20,1185
2018/01/21,1185
2018/01/22,1176
2018/01/23,1159
2018/01/24,1137
2018/01/25,1127
2018/01/26,1113
2018/01/27,1094
2018/01/28,1082
2018/01/29,1072
2018/01/30,1072
2018/01/31,1083
2018/02/01,1087
2018/02/02,1079
2018/02/03,1067
2018/02/04,1054
2018/02/05,1036
2018/02/06,1014
2018/02/07,998.831
2018/02/08,980.508
2018/02/09,965.009
2018/02/10,950.007
2018/02/11,924.079
2018/02/12,900.31
2018/02/13,879.397
2018/02/14,864.016
2018/02/15,851.241
2018/02/16,851.537
2018/02/17,852.147
2018/02/18,854.733
2018/02/19,866.479
2018/02/20,885.049
2018/02/21,890.076
2018/02/22,891.257
2018/02/23,892.241
2018/02/24,890.332
2018/02/25,891.405
2018/02/26,891.696
2018/02/27,894.022
2018/02/28,893.023
2018/03/01,888.315
2018/03/02,883.244
2018/03/03,875.81
2018/03/04,869.374
2018/03/05,863.718
2018/03/06,856.138
2018/03/07,849.913
2018/03/08,843.321
2018/03/09,831.886
2018/03/10,823.29
2018/03/11,813.411
2018/03/12,802.944
2018/03/13,789.771
2018/03/14,774.786
2018/03/15,755.906
2018/03/16,737.757
2018/03/17,718.061
2018/03/18,693.355
2018/03/19,670.303
2018/03/20,649.65
2018/03/21,634.447
2018/03/22,620.837
2018/03/23,609.228
2018/03/24,595.897
2018/03/25,583.076
2018/03/26,567.717
2018/03/27,551.191
2018/03/28,536.254
2018/03/29,522.867
2018/03/30,506.828
2018/03/31,493.667
2018/04/01,484.659
2018/04/02,473.676
2018/04/03,463.487
2018/04/04,450.776
2018/04/05,438.635
2018/04/06,427.836
2018/04/07,416.921
2018/04/08,407.847
2018/04/09,401.024
2018/04/10,396.696
2018/04/11,394.436
2018/04/12,396.992
2018/04/13,405.548
2018/04/14,412.703
2018/04/15,422.536
2018/04/16,431.56
2018/04/17,439.446
2018/04/18,448.264
2018/04/19,460.047
2018/04/20,475.205
2018/04/21,490.919
2018/04/22,507.132
2018/04/23,523.919
2018/04/24,544.376
2018/04/25,560.378
2018/04/26,573.282
2018/04/27,584.76
2018/04/28,597.235
2018/04/29,608.96
2018/04/30,621.15
2018/05/01,631.575
2018/05/02,643.283
2018/05/03,656.89
2018/05/04,671.058
2018/05/05,685.688
2018/05/06,697.843
2018/05/07,705.26
2018/05/08,709.519
2018/05/09,716.368
2018/05/10,725.15
2018/05/11,727.539
2018/05/12,727.165
2018/05/13,728.554
2018/05/14,731.12
2018/05/15,735.813
2018/05/16,736.972
2018/05/17,734.53
2018/05/18,727.085
2018/05/19,719.049
2018/05/20,713.228
2018/05/21,710.647
2018/05/22,705.812
2018/05/23,696.884
2018/05/24,684.955
2018/05/25,677.514
2018/05/26,672.159
2018/05/27,663.012
2018/05/28,650.139
2018/05/29,637.228
2018/05/30,627.74
2018/05/31,618.638
2018/06/01,611.324
2018/06/02,603.59
2018/06/03,596.437
2018/06/04,588.933
2018/06/05,582.776
2018/06/06,582.068
2018/06/07,583.584
2018/06/08,584.093
2018/06/09,584.646
2018/06/10,583.449
2018/06/11,582.551
2018/06/12,580.987
2018/06/13,575.184
2018/06/14,569.477
2018/06/15,564.143
2018/06/16,557.557
2018/06/17,549.739
2018/06/18,542.619
2018/06/19,537.8
2018/06/20,532.406
2018/06/21,527.065
2018/06/22,519.088
2018/06/23,509.61
2018/06/24,501.919
2018/06/25,497.056
2018/06/26,492.041
2018/06/27,488.729
2018/06/28,484.677
2018/06/29,478.631
2018/06/30,475.304
2018/07/01,471.826
2018/07/02,468.909
2018/07/03,464.983
2018/07/04,460.559
2018/07/05,456.039
2018/07/06,454.394
2018/07/07,454.273
2018/07/08,456.871
2018/07/09,458.583
2018/07/10,458.503
2018/07/11,458.852
2018/07/12,458.723
2018/07/13,460.076
2018/07/14,458.94
2018/07/15,458.265
2018/07/16,458.476
2018/07/17,459.071
2018/07/18,461.029
2018/07/19,461.284
2018/07/20,460.673
2018/07/21,459.957
2018/07/22,458.216
2018/07/23,456.655
2018/07/24,457.946
2018/07/25,460.459
2018/07/26,463.456
2018/07/27,465.516
2018/07/28,467.904
2018/07/29,469.5
2018/07/30,469.147
2018/07/31,466.281
2018/08/01,460.989
2018/08/02,456.842
2018/08/03,453.369
2018/08/04,449.972
2018/08/05,445.941
2018/08/06,442.217
2018/08/07,437.602
2018/08/08,429.865
2018/08/09,421.672
2018/08/10,413.915
2018/08/11,403.284
2018/08/12,392.972
2018/08/13,382.174
2018/08/14,369.508
2018/08/15,359.959
2018/08/16,350.827
2018/08/17,342.963
2018/08/18,335.162
2018/08/19,327.315
2018/08/20,318.998
2018/08/21,310.056
2018/08/22,303.976
2018/08/23,297.704
2018/08/24,291.992
2018/08/25,289.207
2018/08/26,285.795
2018/08/27,283.539
2018/08/28,285.296
2018/08/29,285.654
2018/08/30,285.222
2018/08/31,283.869
2018/09/01,282.982
2018/09/02,282.804
2018/09/03,282.708
2018/09/04,283.39
2018/09/05,282.22
2018/09/06,278.838
2018/09/07,275.014
2018/09/08,270.186
2018/09/09,264.724
2018/09/10,258.967
2018/09/11,251.946
2018/09/12,243.647
2018/09/13,237.595
2018/09/14,232.744
2018/09/15,227.61
2018/09/16,222.148
2018/09/17,216.636
2018/09/18,210.618
2018/09/19,206.656
2018/09/20,205.546
2018/09/21,206.054
2018/09/22,208.101
2018/09/23,211.318
2018/09/24,214.185
2018/09/25,215.922
2018/09/26,218.707
2018/09/27,220.249
2018/09/28,221.168
2018/09/29,221.743
2018/09/30,222.803
2018/10/01,224.077
2018/10/02,225.882
2018/10/03,226.635
2018/10/04,227.574
2018/10/05,227.076
2018/10/06,226.013
2018/10/07,224.714
2018/10/08,224.075
2018/10/09,225.088
2018/10/10,225.842
2018/10/11,224.627
2018/10/12,222.514
2018/10/13,220.579
2018/10/14,218.28
2018/10/15,216.771
2018/10/16,215.507
2018/10/17,214.818
2018/10/18,213.656
2018/10/19,212.299
2018/10/20,210.889
2018/10/21,209.727
2018/10/22,208.175
2018/10/23,206.408
2018/10/24,204.916
2018/10/25,204.986
2018/10/26,205.477
2018/10/27,205.774
2018/10/28,206.013
2018/10/29,205.38
2018/10/30,204.357
2018/10/31,203.398
2018/11/01,202.738
2018/11/02,202.505
2018/11/03,202.091
2018/11/04,201.823
2018/11/05,202.079
2018/11/06,202.765
2018/11/07,203.832
2018/11/08,204.712
2018/11/09,205.302
2018/11/10,205.931
2018/11/11,206.476
2018/11/12,207.287
2018/11/13,208.233
2018/11/14,208.305
2018/11/15,206.922
2018/11/16,205.334
2018/11/17,203.526
2018/11/18,201.605
2018/11/19,198.086
2018/11/20,192.829
2018/11/21,186.738
2018/11/22,180.932
2018/11/23,174.641
2018/11/24,168.238
2018/11/25,161.02
2018/11/26,153.955
2018/11/27,146.628
2018/11/28,140.894
2018/11/29,136.644
2018/11/30,132.158
2018/12/01,127.992
2018/12/02,123.743
2018/12/03,120.316
2018/12/04,118.254
2018/12/05,116.333
2018/12/06,113.914
2018/12/07,111.375
2018/12/08,109.133
2018/12/09,107.963
2018/12/10,106.514
2018/12/11,105.286
2018/12/12,103.362
2018/12/13,101.245
2018/12/14,99.126
2018/12/15,96.838
2018/12/16,94.659
2018/12/17,93.113
2018/12/18,92.018
2018/12/19,91.802
2018/12/20,92.455
2018/12/21,94.34
2018/12/22,95.811
2018/12/23,98.377
2018/12/24,102.276
2018/12/25,105.139
2018/12/26,108.078
2018/12/27,110.596
2018/12/28,113.328
2018/12/29,117.221
2018/12/30,120.875
2018/12/31,124.206
2019/01/01,127.118
2019/01/02,130.334
2019/01/03,133.413
2019/01/04,136.178
2019/01/05,139.536
2019/01/06,141.369
2019/01/07,141.897
2019/01/08,143.398
2019/01/09,144.853
2019/01/10,145.695
2019/01/11,145.917
2019/01/12,145.026
2019/01/13,143.868
2019/01/14,142.794
2019/01/15,142.15
2019/01/16,140.234
2019/01/17,138.069
2019/01/18,135.836
2019/01/19,133.296
2019/01/20,130.834
2019/01/21,128.158
2019/01/22,125.779
2019/01/23,123.37
2019/01/24,121.939
2019/01/25,121.16
2019/01/26,120.455
2019/01/27,119.942
2019/01/28,118.849
2019/01/29,117.272
2019/01/30,116.173
2019/01/31,115.182
2019/02/01,114.105
2019/02/02,112.945
2019/02/03,112.004
2019/02/04,111.278
2019/02/05,110.495
2019/02/06,109.421
2019/02/07,108.552
2019/02/08,108.103
2019/02/09,108.263
2019/02/10,108.52
2019/02/11,109.551
2019/02/12,110.655
2019/02/13,111.749
2019/02/14,112.755
2019/02/15,113.844
2019/02/16,114.951
2019/02/17,116.239
2019/02/18,118.685
2019/02/19,121.572
2019/02/20,124.569
2019/02/21,127.51
2019/02/22,130.174
2019/02/23,132.452
2019/02/24,134.987
2019/02/25,136.242
2019/02/26,137.396
2019/02/27,138.396
2019/02/28,139.447
2019/03/01,140.493
2019/03/02,141.271
2019/03/03,141.756
2019/03/04,140.729
2019/03/05,139.58
2019/03/06,139.004
2019/03/07,138.439
2019/03/08,137.663
2019/03/09,136.657
2019/03/10,135.352
2019/03/11,134.998
2019/03/12,134.735
2019/03/13,134.424
2019/03/14,134.085
2019/03/15,133.977
2019/03/16,134.513
2019/03/17,134.948
2019/03/18,135.77
2019/03/19,136.276
2019/03/20,136.343
2019/03/21,136.324
2019/03/22,136.299
2019/03/23,136.308
2019/03/24,136.34
2019/03/25,136.435
2019/03/26,136.481
2019/03/27,136.878
2019/03/28,137.323
2019/03/29,137.7
2019/03/30,137.818
2019/03/31,137.987
2019/04/01,138.241
2019/04/02,139.3
2019/04/03,141.544
2019/04/04,143.166
2019/04/05,145.082
2019/04/06,147.102
2019/04/07,149.416
2019/04/08,152.621
2019/04/09,155.69
2019/04/10,158.649
2019/04/11,160.742
2019/04/12,162.44
2019/04/13,163.952
2019/04/14,165.547
2019/04/15,167.179
2019/04/16,167.908
2019/04/17,167.656
2019/04/18,168.521
2019/04/19,169.19
2019/04/20,169.795
2019/04/21,169.889
2019/04/22,169.223
2019/04/23,168.98
2019/04/24,168.024
2019/04/25,167.714
2019/04/26,167.096
2019/04/27,166.611
2019/04/28,166.188
2019/04/29,165.528
2019/04/30,165.187
2019/05/01,164.827
2019/05/02,163.975
2019/05/03,163.529
2019/05/04,162.846
2019/05/05,162.343
2019/05/06,162.088
2019/05/07,162.319
2019/05/08,162.608
2019/05/09,163.089
2019/05/10,164.349
2019/05/11,166.458
2019/05/12,168.866
2019/05/13,171.613
2019/05/14,175.089
2019/05/15,180.201
2019/05/16,187.392
2019/05/17,192.569
2019/05/18,197.875
2019/05/19,204.325
2019/05/20,210.199
2019/05/21,215.66
2019/05/22,221.627
2019/05/23,226.69
2019/05/24,232.142
2019/05/25,236.766
2019/05/26,241.076
2019/05/27,246.39
2019/05/28,250.918
2019/05/29,253.524
2019/05/30,254.537
2019/05/31,255.881
2019/06/01,257.991
2019/06/02,259.075
2019/06/03,260.034
2019/06/04,259.462
2019/06/05,258.782
2019/06/06,259.018
2019/06/07,258.984
2019/06/08,258.642
2019/06/09,257.665
2019/06/10,255.57
2019/06/11,253.637
2019/06/12,252.324
2019/06/13,251.163
2019/06/14,251.084
2019/06/15,250.931
2019/06/16,251.106
2019/06/17,251.719
2019/06/18,253.325
2019/06/19,254.998
2019/06/20,256.779
2019/06/21,259.53
2019/06/22,263.82
2019/06/23,269.089
2019/06/24,273.979
2019/06/25,278.853
2019/06/26,284.916
