Date,mediantransactionvalue7momUSD
2016/06/03,2.193
2016/06/04,8.554
2016/06/05,6.645
2016/06/06,1.403
2016/06/07,-5.987
2016/06/08,0.578
2016/06/09,0.545
2016/06/10,-0.375
2016/06/11,4.2
2016/06/12,-2.43
2016/06/13,2.75
2016/06/14,9.72
2016/06/15,3.856
2016/06/16,5.147
2016/06/17,-8.07
2016/06/18,-5.926
2016/06/19,-1.593
2016/06/20,-8.29
2016/06/21,-4.963
2016/06/22,-4.132
2016/06/23,-6.515
2016/06/24,1.896
2016/06/25,6.255
2016/06/26,-1.763
2016/06/27,5.552
2016/06/28,1.139
2016/06/29,-10.255
2016/06/30,-11.765
2016/07/01,5.015
2016/07/02,-2.176
2016/07/03,3.913
2016/07/04,-2.324
2016/07/05,-2.633
2016/07/06,6.65
2016/07/07,8.803
2016/07/08,-3.94
2016/07/09,-1.175
2016/07/10,-1.004
2016/07/11,-0.97
2016/07/12,-0.476
2016/07/13,-0.13
2016/07/14,-3.369
2016/07/15,3.703
2016/07/16,-3.753
2016/07/17,0.441
2016/07/18,0.764
2016/07/19,1.65
2016/07/20,-7.743
2016/07/21,3.076
2016/07/22,1.573
2016/07/23,6.493
2016/07/24,2.252
2016/07/25,2.052
2016/07/26,1.408
2016/07/27,9.843
2016/07/28,2.98
2016/07/29,-2.517
2016/07/30,-2.079
2016/07/31,-1.398
2016/08/01,-1.803
2016/08/02,-2.688
2016/08/03,-8.607
2016/08/04,-2.011
2016/08/05,-0.01
2016/08/06,-0.781
2016/08/07,-1.253
2016/08/08,-0.623
2016/08/09,1.304
2016/08/10,6.987
2016/08/11,-1.228
2016/08/12,-3.914
2016/08/13,-3.181
2016/08/14,0.552
2016/08/15,-1.382
2016/08/16,-7.059
2016/08/17,-5.403
2016/08/18,-4.221
2016/08/19,-0.193
2016/08/20,0.584
2016/08/21,-3.532
2016/08/22,-2.669
2016/08/23,0.943
2016/08/24,-0.753
2016/08/25,-1.348
2016/08/26,-2.432
2016/08/27,-3.449
2016/08/28,1.994
2016/08/29,-3.129
2016/08/30,-0.873
2016/08/31,3.095
2016/09/01,8.206
2016/09/02,-1.86
2016/09/03,3.844
2016/09/04,-4.429
2016/09/05,6.851
2016/09/06,-0.428
2016/09/07,-5.605
2016/09/08,-9.505
2016/09/09,0.016
2016/09/10,-0.142
2016/09/11,6.394
2016/09/12,-3.23
2016/09/13,7.724
2016/09/14,0.532
2016/09/15,-0.077
2016/09/16,0.29
2016/09/17,-1.82
2016/09/18,-1.832
2016/09/19,5.527
2016/09/20,1.717
2016/09/21,11.017
2016/09/22,-0.481
2016/09/23,10.522
2016/09/24,6.494
2016/09/25,3.089
2016/09/26,-0.026
2016/09/27,-0.636
2016/09/28,-0.545
2016/09/29,11.233
2016/09/30,-0.06
2016/10/01,-7.743
2016/10/02,0.042
2016/10/03,0.352
2016/10/04,-13.046
2016/10/05,-3.265
2016/10/06,-6.77
2016/10/07,-0.611
2016/10/08,6.978
2016/10/09,-0.861
2016/10/10,-1.402
2016/10/11,11.944
2016/10/12,-0.27
2016/10/13,-5.369
2016/10/14,-0.778
2016/10/15,-0.01
2016/10/16,-0.241
2016/10/17,0.09
2016/10/18,-4.522
2016/10/19,2.377
2016/10/20,10.929
2016/10/21,-8.668
2016/10/22,-0.174
2016/10/23,-0.076
2016/10/24,-7.785
2016/10/25,0.687
2016/10/26,-0.612
2016/10/27,-0.688
2016/10/28,8.01
2016/10/29,-1.418
2016/10/30,-1.358
2016/10/31,6.995
2016/11/01,-2.428
2016/11/02,-4.541
2016/11/03,-0.505
2016/11/04,-0.245
2016/11/05,0.384
2016/11/06,0.364
2016/11/07,-0.267
2016/11/08,5.163
2016/11/09,3.672
2016/11/10,-0.345
2016/11/11,-0.624
2016/11/12,-0.934
2016/11/13,-0.936
2016/11/14,-0.874
2016/11/15,-0.831
2016/11/16,-0.482
2016/11/17,-0.587
2016/11/18,-0.713
2016/11/19,-0.497
2016/11/20,-0.502
2016/11/21,-0.442
2016/11/22,-7.996
2016/11/23,-9.565
2016/11/24,-0.485
2016/11/25,-9.641
2016/11/26,-2.208
2016/11/27,-6.325
2016/11/28,-5.937
2016/11/29,2.052
2016/11/30,4.786
2016/12/01,-1.039
2016/12/02,7.918
2016/12/03,0.467
2016/12/04,3.361
2016/12/05,3.598
2016/12/06,2.754
2016/12/07,2.365
2016/12/08,0.035
2016/12/09,0.405
2016/12/10,0.406
2016/12/11,1.574
2016/12/12,1.106
2016/12/13,-2.366
2016/12/14,-4.379
2016/12/15,-4.094
2016/12/16,-3.81
2016/12/17,-0.655
2016/12/18,-0.351
2016/12/19,-4.399
2016/12/20,0.761
2016/12/21,0.088
2016/12/22,-2.739
2016/12/23,2.605
2016/12/24,-0.387
2016/12/25,-0.629
2016/12/26,3.287
2016/12/27,-0.276
2016/12/28,1.308
2016/12/29,6.443
2016/12/30,-2.651
2016/12/31,0.758
2017/01/01,1.044
2017/01/02,0.967
2017/01/03,0.831
2017/01/04,5.693
2017/01/05,2.394
2017/01/06,5.517
2017/01/07,1.788
2017/01/08,1.746
2017/01/09,2.243
2017/01/10,0.469
2017/01/11,-0.408
2017/01/12,-5.729
2017/01/13,-6.828
2017/01/14,-0.727
2017/01/15,-5.165
2017/01/16,-0.821
2017/01/17,0.081
2017/01/18,0.132
2017/01/19,5.484
2017/01/20,7.294
2017/01/21,1.649
2017/01/22,0.461
2017/01/23,-2.51
2017/01/24,-2.764
2017/01/25,-4.977
2017/01/26,-4.992
2017/01/27,-4.841
2017/01/28,-5.518
2017/01/29,3.856
2017/01/30,-1.545
2017/01/31,6.996
2017/02/01,1.111
2017/02/02,5.373
2017/02/03,5.073
2017/02/04,6.026
2017/02/05,0.236
2017/02/06,4.229
2017/02/07,-5.713
2017/02/08,-1.04
2017/02/09,-1.976
2017/02/10,-3.937
2017/02/11,-4.369
2017/02/12,1.235
2017/02/13,-4.163
2017/02/14,2.615
2017/02/15,5.169
2017/02/16,4.074
2017/02/17,4.418
2017/02/18,5.864
2017/02/19,0.85
2017/02/20,3.133
2017/02/21,-3.448
2017/02/22,-3.844
2017/02/23,0.03
2017/02/24,0.289
2017/02/25,-5.043
2017/02/26,2.125
2017/02/27,5.913
2017/02/28,11.675
2017/03/01,9.302
2017/03/02,5.328
2017/03/03,8.271
2017/03/04,11.733
2017/03/05,5.23
2017/03/06,4.83
2017/03/07,-6.108
2017/03/08,2.032
2017/03/09,-8.824
2017/03/10,-1.595
2017/03/11,0.366
2017/03/12,3.478
2017/03/13,7.728
2017/03/14,18.805
2017/03/15,12.289
2017/03/16,31.169
2017/03/17,28.112
2017/03/18,19.4
2017/03/19,17.131
2017/03/20,16.218
2017/03/21,11.705
2017/03/22,11.042
2017/03/23,-15.023
2017/03/24,-0.006
2017/03/25,11.401
2017/03/26,-10.134
2017/03/27,-29.449
2017/03/28,-13.418
2017/03/29,-18.681
2017/03/30,7.187
2017/03/31,-7.757
2017/04/01,-25.381
2017/04/02,20.526
2017/04/03,31.659
2017/04/04,16.41
2017/04/05,19.971
2017/04/06,11.624
2017/04/07,-28.26
2017/04/08,-1.867
2017/04/09,-33.403
2017/04/10,-18.565
2017/04/11,-21.636
2017/04/12,-20.654
2017/04/13,-19.583
2017/04/14,10.623
2017/04/15,-4.077
2017/04/16,-1.843
2017/04/17,-2.664
2017/04/18,3.293
2017/04/19,3.306
2017/04/20,-8.276
2017/04/21,-5.879
2017/04/22,4.819
2017/04/23,6.451
2017/04/24,10.678
2017/04/25,-12.441
2017/04/26,-4.034
2017/04/27,1.314
2017/04/28,13.5
2017/04/29,10.953
2017/04/30,18.345
2017/05/01,4.48
2017/05/02,26.319
2017/05/03,17.531
2017/05/04,30.339
2017/05/05,63.704
2017/05/06,29.452
2017/05/07,37.368
2017/05/08,48.875
2017/05/09,44.973
2017/05/10,16.9
2017/05/11,-13.715
2017/05/12,-45.033
2017/05/13,-32.091
2017/05/14,-37.94
2017/05/15,-64.314
2017/05/16,-31.458
2017/05/17,29.708
2017/05/18,-2.163
2017/05/19,28.859
2017/05/20,-0.04
2017/05/21,-0.198
2017/05/22,63.818
2017/05/23,11.177
2017/05/24,7.746
2017/05/25,65.041
2017/05/26,9.155
2017/05/27,42.562
2017/05/28,-3.513
2017/05/29,-30.448
2017/05/30,27.728
2017/05/31,133.009
2017/06/01,1.93
2017/06/02,-38.564
2017/06/03,3.564
2017/06/04,25.353
2017/06/05,41.588
2017/06/06,0.001
2017/06/07,-171.087
2017/06/08,-41.756
2017/06/09,11.869
2017/06/10,34.33
2017/06/11,63.605
2017/06/12,128.564
2017/06/13,42.663
2017/06/14,61.602
2017/06/15,79.641
2017/06/16,23.031
2017/06/17,-30.638
2017/06/18,-50.499
2017/06/19,-152.491
2017/06/20,226.897
2017/06/21,218.291
2017/06/22,-16.872
2017/06/23,16.503
2017/06/24,17.103
2017/06/25,-12.113
2017/06/26,57.593
2017/06/27,-305.823
2017/06/28,-287.662
2017/06/29,-65.315
2017/06/30,-39.531
2017/07/01,-45.783
2017/07/02,-27.463
2017/07/03,-100.542
2017/07/04,-20.207
2017/07/05,-15.617
2017/07/06,-20.21
2017/07/07,-58.487
2017/07/08,-25.248
2017/07/09,-8.058
2017/07/10,-7.45
2017/07/11,4.749
2017/07/12,-5.133
2017/07/13,-13.446
2017/07/14,25.096
2017/07/15,8.471
2017/07/16,-0.256
2017/07/17,3.576
2017/07/18,-7.637
2017/07/19,2.205
2017/07/20,5.959
2017/07/21,0.933
2017/07/22,-12.273
2017/07/23,-2.186
2017/07/24,-4.638
2017/07/25,1.326
2017/07/26,-0.572
2017/07/27,5.053
2017/07/28,-1.652
2017/07/29,9.735
2017/07/30,-0.994
2017/07/31,5.687
2017/08/01,10.556
2017/08/02,15.118
2017/08/03,-2.184
2017/08/04,0
2017/08/05,-2.692
2017/08/06,4.524
2017/08/07,6.803
2017/08/08,-11.939
2017/08/09,12.515
2017/08/10,2.979
2017/08/11,6.082
2017/08/12,-0.87
2017/08/13,4.216
2017/08/14,-17.133
2017/08/15,14.801
2017/08/16,-12.553
2017/08/17,2.631
2017/08/18,29.247
2017/08/19,-13.058
2017/08/20,-1.58
2017/08/21,18.592
2017/08/22,-16.751
2017/08/23,-8.349
2017/08/24,-1.973
2017/08/25,-24.819
2017/08/26,2.277
2017/08/27,-12.925
2017/08/28,-3.455
2017/08/29,7.035
2017/08/30,2.897
2017/08/31,33.381
2017/09/01,4.403
2017/09/02,16.413
2017/09/03,17.144
2017/09/04,-1.156
2017/09/05,-6.281
2017/09/06,-20.989
2017/09/07,-51.61
2017/09/08,-28.921
2017/09/09,-30.26
2017/09/10,-18.781
2017/09/11,-3.402
2017/09/12,-0.006
2017/09/13,8.598
2017/09/14,10.171
2017/09/15,26.35
2017/09/16,19.641
2017/09/17,-2.281
2017/09/18,-13.635
2017/09/19,-1.616
2017/09/20,3.688
2017/09/21,-9.168
2017/09/22,-18.304
2017/09/23,-6.641
2017/09/24,1.223
2017/09/25,-0.504
2017/09/26,-14.664
2017/09/27,-13.957
2017/09/28,-1.274
2017/09/29,-8.171
2017/09/30,-8.994
2017/10/01,1.011
2017/10/02,2.641
2017/10/03,1.991
2017/10/04,1.568
2017/10/05,-0.432
2017/10/06,4.485
2017/10/07,5.815
2017/10/08,0.773
2017/10/09,-12.105
2017/10/10,-0.953
2017/10/11,-6.623
2017/10/12,-7.221
2017/10/13,17.318
2017/10/14,3.134
2017/10/15,0.492
2017/10/16,-6.041
2017/10/17,-15.114
2017/10/18,-9.967
2017/10/19,-7.446
2017/10/20,-32.045
2017/10/21,-18.918
2017/10/22,-16.089
2017/10/23,0.274
2017/10/24,-0.032
2017/10/25,-0.03
2017/10/26,0
2017/10/27,0
2017/10/28,0
2017/10/29,-0.196
2017/10/30,-0.274
2017/10/31,-0.03
2017/11/01,0
2017/11/02,1.386
2017/11/03,0
2017/11/04,0
2017/11/05,0
2017/11/06,0
2017/11/07,0
2017/11/08,1.109
2017/11/09,0.999
2017/11/10,6.211
2017/11/11,1.228
2017/11/12,24.578
2017/11/13,8.533
2017/11/14,10.145
2017/11/15,15.858
2017/11/16,0.748
2017/11/17,7.614
2017/11/18,2.112
2017/11/19,-17.301
2017/11/20,-7.884
2017/11/21,8.165
2017/11/22,1.402
2017/11/23,16.626
2017/11/24,7.932
2017/11/25,-0.535
2017/11/26,-3.609
2017/11/27,23.198
2017/11/28,5.573
2017/11/29,17.865
2017/11/30,3.595
2017/12/01,-7.298
2017/12/02,9.97
2017/12/03,6.433
2017/12/04,0.497
2017/12/05,3.022
2017/12/06,66.944
2017/12/07,12.198
2017/12/08,7.898
2017/12/09,1.566
2017/12/10,1.732
2017/12/11,-8.122
2017/12/12,5.804
2017/12/13,-48.697
2017/12/14,45.206
2017/12/15,42.437
2017/12/16,32.355
2017/12/17,37.151
2017/12/18,56.771
2017/12/19,68.011
2017/12/20,105.429
2017/12/21,80.359
2017/12/22,108.306
2017/12/23,32.383
2017/12/24,15.537
2017/12/25,-15.793
2017/12/26,-26.222
2017/12/27,-73.875
2017/12/28,-81.388
2017/12/29,-16.585
2017/12/30,144.114
2017/12/31,19.363
2018/01/01,17.897
2018/01/02,66.896
2018/01/03,177.055
2018/01/04,506.28
2018/01/05,247.691
2018/01/06,20.256
2018/01/07,132.413
2018/01/08,175.389
2018/01/09,207.484
2018/01/10,101.552
2018/01/11,-280.379
2018/01/12,-214.182
2018/01/13,-107.807
2018/01/14,-94.841
2018/01/15,9.246
2018/01/16,-15.334
2018/01/17,-44.491
2018/01/18,-64.955
2018/01/19,-83.562
2018/01/20,-79.244
2018/01/21,89.028
2018/01/22,-146.628
2018/01/23,-236.027
2018/01/24,-227.614
2018/01/25,-187.103
2018/01/26,7.375
2018/01/27,32.978
2018/01/28,-139.179
2018/01/29,6.367
2018/01/30,15.592
2018/01/31,17.454
2018/02/01,145.985
2018/02/02,23.588
2018/02/03,-19.257
2018/02/04,-19.014
2018/02/05,-42.555
2018/02/06,-39.228
2018/02/07,-44.894
2018/02/08,-159.635
2018/02/09,-96.127
2018/02/10,-39.625
2018/02/11,-44.033
2018/02/12,-61.93
2018/02/13,-50.93
2018/02/14,-21.217
2018/02/15,6.685
2018/02/16,-8.845
2018/02/17,-21.628
2018/02/18,8.985
2018/02/19,-7.456
2018/02/20,-21.073
2018/02/21,-36.926
2018/02/22,-39.624
2018/02/23,-25.682
2018/02/24,-8.865
2018/02/25,-16.906
2018/02/26,1.084
2018/02/27,6.916
2018/02/28,11.051
2018/03/01,2.548
2018/03/02,-5.907
2018/03/03,0.121
2018/03/04,0.177
2018/03/05,-2.144
2018/03/06,2.543
2018/03/07,22.922
2018/03/08,-2.895
2018/03/09,12.757
2018/03/10,5.673
2018/03/11,-0.513
2018/03/12,-3.254
2018/03/13,-11.06
2018/03/14,-34.321
2018/03/15,-1.217
2018/03/16,-13.316
2018/03/17,-5.5
2018/03/18,0.254
2018/03/19,0.019
2018/03/20,-0.006
2018/03/21,-6.039
2018/03/22,0.066
2018/03/23,4.94
2018/03/24,12.876
2018/03/25,2.359
2018/03/26,1.763
2018/03/27,3.592
2018/03/28,3.044
2018/03/29,4.554
2018/03/30,-1.382
2018/03/31,-12.815
2018/04/01,-2.231
2018/04/02,-4.614
2018/04/03,-3.463
2018/04/04,-3.574
2018/04/05,-10.01
2018/04/06,-3.832
2018/04/07,-0.276
2018/04/08,-0.351
2018/04/09,-0.183
2018/04/10,0.124
2018/04/11,-0.008
2018/04/12,0.064
2018/04/13,0.193
2018/04/14,-0.077
2018/04/15,0.007
2018/04/16,0.054
2018/04/17,-0.505
2018/04/18,0.012
2018/04/19,-0.095
2018/04/20,-0.223
2018/04/21,0.06
2018/04/22,0.054
2018/04/23,0.077
2018/04/24,0.124
2018/04/25,0.015
2018/04/26,0
2018/04/27,0
2018/04/28,-0.06
2018/04/29,-0.093
2018/04/30,0.212
2018/05/01,0.124
2018/05/02,0.48
2018/05/03,0.857
2018/05/04,95.198
2018/05/05,0.954
2018/05/06,2.23
2018/05/07,-0.412
2018/05/08,-0.194
2018/05/09,-0.464
2018/05/10,-0.857
2018/05/11,-94.905
2018/05/12,-0.954
2018/05/13,-2.173
2018/05/14,2.023
2018/05/15,0.301
2018/05/16,0.192
2018/05/17,0.42
2018/05/18,0.304
2018/05/19,0
2018/05/20,-0.056
2018/05/21,-1.774
2018/05/22,-0.376
2018/05/23,0.103
2018/05/24,-0.068
2018/05/25,-0.592
2018/05/26,0
2018/05/27,0
2018/05/28,0.157
2018/05/29,0
2018/05/30,0.081
2018/05/31,0.398
2018/06/01,0.225
2018/06/02,0
2018/06/03,0
2018/06/04,-0.466
2018/06/05,0
2018/06/06,-0.265
2018/06/07,-0.751
2018/06/08,-0.231
2018/06/09,0
2018/06/10,0
2018/06/11,-0.024
2018/06/12,0
2018/06/13,-0.184
2018/06/14,0.134
2018/06/15,0.069
2018/06/16,0
2018/06/17,0
2018/06/18,-0.048
2018/06/19,0
2018/06/20,0
2018/06/21,-0.134
2018/06/22,-0.01
2018/06/23,0
2018/06/24,0.05
2018/06/25,0.023
2018/06/26,0.014
2018/06/27,0
2018/06/28,0.044
2018/06/29,0.029
2018/06/30,0
2018/07/01,-0.05
2018/07/02,18.831
2018/07/03,-0.014
2018/07/04,19.402
2018/07/05,3.907
2018/07/06,13.101
2018/07/07,2.818
2018/07/08,0.133
2018/07/09,-18.854
2018/07/10,0
2018/07/11,-19.402
2018/07/12,-3.951
2018/07/13,-13.189
2018/07/14,-2.421
2018/07/15,3.619
2018/07/16,0
2018/07/17,0
2018/07/18,0
2018/07/19,0
2018/07/20,0.005
2018/07/21,-0.392
2018/07/22,-3.752
2018/07/23,0
2018/07/24,0
2018/07/25,0
2018/07/26,0
2018/07/27,-0.005
2018/07/28,-0.005
2018/07/29,0
2018/07/30,0
2018/07/31,0.018
2018/08/01,0
2018/08/02,0
2018/08/03,0
2018/08/04,0
2018/08/05,0
2018/08/06,0
2018/08/07,2.401
2018/08/08,22.387
2018/08/09,18.013
2018/08/10,7.711
2018/08/11,0
2018/08/12,0
2018/08/13,0
2018/08/14,-2.372
2018/08/15,-22.387
2018/08/16,-18.013
2018/08/17,-1.177
2018/08/18,0
2018/08/19,0
2018/08/20,0
2018/08/21,-0.047
2018/08/22,0
2018/08/23,0.057
2018/08/24,-6.368
2018/08/25,0.074
2018/08/26,0.041
2018/08/27,0
2018/08/28,0.288
2018/08/29,0.086
2018/08/30,-0.029
2018/08/31,0.031
2018/09/01,-0.074
2018/09/02,-0.041
2018/09/03,0.043
2018/09/04,0.027
2018/09/05,0.311
2018/09/06,1.781
2018/09/07,-0.046
2018/09/08,0
2018/09/09,0
2018/09/10,0.239
2018/09/11,-0.187
2018/09/12,-0.296
2018/09/13,-1.415
2018/09/14,0.169
2018/09/15,0.079
2018/09/16,0.096
2018/09/17,-0.226
2018/09/18,0.075
2018/09/19,0.736
2018/09/20,0.645
2018/09/21,2.487
2018/09/22,0.643
2018/09/23,0.245
2018/09/24,1.362
2018/09/25,0.44
2018/09/26,-0.193
2018/09/27,0.492
2018/09/28,-1.225
2018/09/29,0.869
2018/09/30,0.591
2018/10/01,-0.035
2018/10/02,-0.369
2018/10/03,-0.645
2018/10/04,-1.489
2018/10/05,-1.582
2018/10/06,-1.589
2018/10/07,-0.918
2018/10/08,-1.364
2018/10/09,-0.274
2018/10/10,0.135
2018/10/11,-0.018
2018/10/12,0
2018/10/13,-0.002
2018/10/14,-0.013
2018/10/15,0.085
2018/10/16,0.036
2018/10/17,-0.122
2018/10/18,-0.025
2018/10/19,0
2018/10/20,0.011
2018/10/21,0
2018/10/22,-0.105
2018/10/23,0.004
2018/10/24,0.684
2018/10/25,0.189
2018/10/26,0.244
2018/10/27,-0.011
2018/10/28,0.04
2018/10/29,0.037
2018/10/30,-0.041
2018/10/31,-0.672
2018/11/01,-0.189
2018/11/02,-0.244
2018/11/03,0
2018/11/04,-0.04
2018/11/05,0.068
2018/11/06,0
2018/11/07,-0.025
2018/11/08,0
2018/11/09,0.211
2018/11/10,0.02
2018/11/11,0
2018/11/12,-0.081
2018/11/13,0.023
2018/11/14,0.234
2018/11/15,0.571
2018/11/16,-0.211
2018/11/17,-0.02
2018/11/18,0
2018/11/19,0.954
2018/11/20,0.115
2018/11/21,-0.234
2018/11/22,-0.571
2018/11/23,0
2018/11/24,0
2018/11/25,0.06
2018/11/26,-0.971
2018/11/27,-0.138
2018/11/28,0
2018/11/29,0
2018/11/30,0.116
2018/12/01,0
2018/12/02,-0.06
2018/12/03,0.024
2018/12/04,0
2018/12/05,0
2018/12/06,0
2018/12/07,-0.028
2018/12/08,0.046
2018/12/09,0.019
2018/12/10,-0.003
2018/12/11,0
2018/12/12,0
2018/12/13,0
2018/12/14,-0.088
2018/12/15,-0.046
2018/12/16,0.001
2018/12/17,-0.028
2018/12/18,0
2018/12/19,0
2018/12/20,0
2018/12/21,0
2018/12/22,0
2018/12/23,-0.02
2018/12/24,0
2018/12/25,0
2018/12/26,0
2018/12/27,0
2018/12/28,0
2018/12/29,0
2018/12/30,0.138
2018/12/31,0
2019/01/01,0
2019/01/02,0
2019/01/03,0
2019/01/04,0
2019/01/05,0
2019/01/06,-0.138
2019/01/07,0.001
2019/01/08,0.013
2019/01/09,0
2019/01/10,0
2019/01/11,0.01
2019/01/12,0
2019/01/13,0
2019/01/14,0.239
2019/01/15,0.146
2019/01/16,0
2019/01/17,0
2019/01/18,-0.01
2019/01/19,0
2019/01/20,0
2019/01/21,-0.24
2019/01/22,-0.159
2019/01/23,0
2019/01/24,0
2019/01/25,0
2019/01/26,0
2019/01/27,0
2019/01/28,0.059
2019/01/29,0
2019/01/30,0
2019/01/31,0
2019/02/01,0
2019/02/02,0
2019/02/03,0
2019/02/04,-0.059
2019/02/05,0
2019/02/06,0
2019/02/07,0
2019/02/08,0
2019/02/09,0
2019/02/10,0
2019/02/11,0
2019/02/12,0
2019/02/13,0
2019/02/14,0
2019/02/15,0
2019/02/16,0
2019/02/17,0
2019/02/18,0.01
2019/02/19,0
2019/02/20,0
2019/02/21,0
2019/02/22,0
2019/02/23,0
2019/02/24,0
2019/02/25,-0.01
2019/02/26,0
2019/02/27,0
2019/02/28,0
2019/03/01,0
2019/03/02,0
2019/03/03,0
2019/03/04,0
2019/03/05,0
2019/03/06,0
2019/03/07,0
2019/03/08,0
2019/03/09,0
2019/03/10,0
2019/03/11,0
2019/03/12,0
2019/03/13,0
2019/03/14,0
2019/03/15,0
2019/03/16,0
2019/03/17,0
2019/03/18,0
2019/03/19,0
2019/03/20,0
2019/03/21,0
2019/03/22,0
2019/03/23,0
2019/03/24,0
2019/03/25,0
2019/03/26,0
2019/03/27,0
2019/03/28,0
2019/03/29,0
2019/03/30,0
2019/03/31,0
2019/04/01,0
2019/04/02,0
2019/04/03,0
2019/04/04,0
2019/04/05,0
2019/04/06,0
2019/04/07,0.032
2019/04/08,0.044
2019/04/09,0.035
2019/04/10,0
2019/04/11,0
2019/04/12,0.078
2019/04/13,0.019
2019/04/14,-0.032
2019/04/15,-0.032
2019/04/16,-0.035
2019/04/17,0
2019/04/18,0
2019/04/19,-0.078
2019/04/20,-0.019
2019/04/21,0
2019/04/22,-0.012
2019/04/23,0
2019/04/24,0
2019/04/25,0
2019/04/26,0
2019/04/27,0
2019/04/28,0
2019/04/29,0
2019/04/30,0
2019/05/01,0
2019/05/02,0
2019/05/03,0
2019/05/04,0
2019/05/05,0
2019/05/06,0
2019/05/07,0
2019/05/08,0
2019/05/09,0
2019/05/10,0
2019/05/11,0
2019/05/12,0
2019/05/13,0
2019/05/14,0
2019/05/15,0
2019/05/16,0.071
2019/05/17,0
2019/05/18,0
2019/05/19,0
2019/05/20,0
2019/05/21,0
2019/05/22,0
2019/05/23,-0.071
2019/05/24,0
2019/05/25,0
2019/05/26,0
2019/05/27,0
2019/05/28,0
2019/05/29,0
2019/05/30,0
2019/05/31,0
2019/06/01,0
2019/06/02,0
2019/06/03,0
2019/06/04,0
2019/06/05,0
2019/06/06,0
2019/06/07,0
2019/06/08,0
2019/06/09,0
2019/06/10,0
2019/06/11,0
2019/06/12,0.192
2019/06/13,0
2019/06/14,0
2019/06/15,0
2019/06/16,0.184
2019/06/17,0
2019/06/18,0
