Date,fee_to_reward7rsiUSD
2019/06/20,59.138
2019/06/21,44.486
2019/06/22,43.31
2019/06/23,44.273
2019/06/24,48.611
2019/06/25,59.441
2019/06/26,58.189
2019/06/27,60.691
2019/06/28,60.781
2019/06/29,43.316
2019/06/30,42.69
2019/07/01,60.34
2019/07/02,49.302
2019/07/03,41.593
2019/07/04,39.742
2019/07/05,48.797
2019/07/06,44.726
2019/07/07,37.068
2019/07/08,51.69
2019/07/09,46.806
2019/07/10,43.577
2019/07/11,61.107
2019/07/12,46.086
2019/07/13,42.194
2019/07/14,45.849
2019/07/15,52.185
2019/07/16,69.208
2019/07/17,56.434
2019/07/18,44.125
2019/07/19,51.853
2019/07/20,42.233
2019/07/21,41.938
2019/07/22,43.78
2019/07/23,45.194
2019/07/24,60.522
2019/07/25,60.58
2019/07/26,44.232
2019/07/27,43.345
2019/07/28,40.549
2019/07/29,45.712
2019/07/30,46.757
2019/07/31,49.467
2019/08/01,64.308
2019/08/02,51.298
2019/08/03,55.294
2019/08/04,40.671
2019/08/05,46.38
2019/08/06,48.335
2019/08/07,46.569
2019/08/08,48.21
2019/08/09,49.705
2019/08/10,42.658
2019/08/11,40.474
2019/08/12,49.188
2019/08/13,45.244
2019/08/14,53.349
2019/08/15,60.113
2019/08/16,48.39
2019/08/17,40.978
2019/08/18,41.888
2019/08/19,57.387
2019/08/20,58.124
2019/08/21,64.317
2019/08/22,57.707
2019/08/23,52.777
2019/08/24,46.907
2019/08/25,57.721
2019/08/26,66.71
2019/08/27,53.058
2019/08/28,53.357
2019/08/29,53.719
2019/08/30,52.517
2019/08/31,45.527
2019/09/01,45.173
2019/09/02,60.483
2019/09/03,60.963
2019/09/04,58.116
2019/09/05,70.831
2019/09/06,75.432
2019/09/07,66.561
2019/09/08,71.336
2019/09/09,77.96
2019/09/10,82.311
2019/09/11,73.081
2019/09/12,77.831
2019/09/13,66.127
2019/09/14,70.881
2019/09/15,72.37
2019/09/16,74.114
2019/09/17,84.248
2019/09/18,85.691
2019/09/19,89.809
2019/09/20,87.78
2019/09/21,54.819
2019/09/22,39.786
2019/09/23,59.727
2019/09/24,67.076
2019/09/25,67.39
2019/09/26,50.274
2019/09/27,51.68
2019/09/28,50.263
2019/09/29,45.395
2019/09/30,39.529
2019/10/01,23.278
2019/10/02,22.881
2019/10/03,34.098
2019/10/04,29.086
2019/10/05,27.105
2019/10/06,26.094
2019/10/07,31.084
2019/10/08,33.946
2019/10/09,42.842
2019/10/10,38.481
2019/10/11,36.521
2019/10/12,32.049
2019/10/13,31.088
2019/10/14,40.308
2019/10/15,41.72
2019/10/16,41.816
2019/10/17,39.199
2019/10/18,44.798
2019/10/19,38.2
2019/10/20,43.768
2019/10/21,48.635
2019/10/22,58.677
2019/10/23,69.933
2019/10/24,54.465
2019/10/25,58.788
2019/10/26,56.163
2019/10/27,41.841
2019/10/28,52.841
2019/10/29,55.584
2019/10/30,56.481
2019/10/31,51.905
2019/11/01,44.007
2019/11/02,32.817
2019/11/03,36.317
2019/11/04,49.301
2019/11/05,53.136
2019/11/06,46.087
2019/11/07,68.154
2019/11/08,49.506
2019/11/09,42.154
2019/11/10,41.926
2019/11/11,52.957
2019/11/12,50.754
2019/11/13,52.233
2019/11/14,50.841
2019/11/15,50.657
2019/11/16,36.265
2019/11/17,39.195
2019/11/18,55.41
2019/11/19,58.991
2019/11/20,56.671
2019/11/21,75.2
2019/11/22,87.244
2019/11/23,43.776
2019/11/24,43.63
2019/11/25,63.315
2019/11/26,54.544
2019/11/27,48.866
2019/11/28,48.998
2019/11/29,45.198
2019/11/30,41.977
2019/12/01,47.939
2019/12/02,48.109
2019/12/03,43.969
2019/12/04,48.394
2019/12/05,43.32
2019/12/06,40.182
2019/12/07,35.702
2019/12/08,32.99
2019/12/09,46.047
2019/12/10,48.683
2019/12/11,49.558
2019/12/12,49.417
2019/12/13,49.502
2019/12/14,44.564
2019/12/15,46.209
2019/12/16,65.155
2019/12/17,77.492
2019/12/18,63.516
2019/12/19,50.759
2019/12/20,51.674
2019/12/21,40.532
2019/12/22,39.1
2019/12/23,53.306
2019/12/24,46.027
2019/12/25,44.605
2019/12/26,45.983
2019/12/27,43.683
2019/12/28,37.189
2019/12/29,35.921
2019/12/30,48.317
2019/12/31,48.221
2020/01/01,39.373
2020/01/02,32.689
2020/01/03,34.019
2020/01/04,27.471
2020/01/05,27.142
2020/01/06,45.757
2020/01/07,45.115
2020/01/08,57.187
2020/01/09,44.728
2020/01/10,53.504
2020/01/11,41.462
2020/01/12,38.722
2020/01/13,47.852
2020/01/14,59.55
2020/01/15,55.082
2020/01/16,46.153
2020/01/17,49.444
2020/01/18,45.878
2020/01/19,42.644
2020/01/20,39.158
2020/01/21,35.594
2020/01/22,32.896
2020/01/23,32.671
2020/01/24,32.189
2020/01/25,23.29
2020/01/26,24.936
2020/01/27,39.417
2020/01/28,48.092
2020/01/29,49.983
2020/01/30,60.602
2020/01/31,58.858
2020/02/01,49.219
2020/02/02,47.47
2020/02/03,61.687
2020/02/04,67.702
2020/02/05,78.462
2020/02/06,81.629
2020/02/07,82.876
2020/02/08,56.695
2020/02/09,49.55
2020/02/10,54.641
2020/02/11,60.295
2020/02/12,76.155
2020/02/13,69.871
2020/02/14,64.938
2020/02/15,59.474
2020/02/16,64.063
2020/02/17,54.26
2020/02/18,48.113
2020/02/19,53.625
2020/02/20,55.078
2020/02/21,32.885
2020/02/22,29.011
2020/02/23,40.45
2020/02/24,49.363
2020/02/25,55.41
2020/02/26,72.217
2020/02/27,53.979
2020/02/28,49.207
2020/02/29,38.301
2020/03/01,40.893
2020/03/02,41.81
2020/03/03,44.517
2020/03/04,44.992
2020/03/05,55.266
2020/03/06,48.254
2020/03/07,43.62
2020/03/08,64.908
2020/03/09,75.026
2020/03/10,50.51
2020/03/11,55.642
2020/03/12,92.477
2020/03/13,81.835
2020/03/14,44.248
2020/03/15,43.597
2020/03/16,53.114
2020/03/17,46.47
2020/03/18,44.999
2020/03/19,48.423
2020/03/20,46.516
2020/03/21,43.496
2020/03/22,43.366
2020/03/23,45.091
2020/03/24,44.767
2020/03/25,44.241
2020/03/26,43.894
2020/03/27,42.564
2020/03/28,39.646
2020/03/29,37.7
2020/03/30,44.155
2020/03/31,46.721
2020/04/01,44.265
2020/04/02,48.521
2020/04/03,46.419
2020/04/04,38.814
2020/04/05,38.04
2020/04/06,58.554
2020/04/07,55.091
2020/04/08,50.124
2020/04/09,48.144
2020/04/10,50.724
2020/04/11,40.437
2020/04/12,38.221
2020/04/13,51.404
2020/04/14,54.506
2020/04/15,50.761
2020/04/16,65.69
2020/04/17,51.342
2020/04/18,54.683
2020/04/19,49.088
2020/04/20,60.063
2020/04/21,60.208
2020/04/22,59.334
2020/04/23,62.305
2020/04/24,59.354
2020/04/25,46.7
2020/04/26,53.87
2020/04/27,56.288
2020/04/28,49.323
2020/04/29,74.96
2020/04/30,82.897
2020/05/01,47.665
2020/05/02,41.754
2020/05/03,45.826
2020/05/04,52.028
2020/05/05,54.499
2020/05/06,61.898
2020/05/07,68.952
2020/05/08,66.792
2020/05/09,55.008
2020/05/10,73.432
2020/05/11,59.957
2020/05/12,64.082
2020/05/13,71.601
2020/05/14,76.81
2020/05/15,59.487
2020/05/16,50.568
2020/05/17,52.721
2020/05/18,64.128
2020/05/19,57.806
2020/05/20,62.986
2020/05/21,73.068
2020/05/22,53.681
2020/05/23,40.874
2020/05/24,48.883
2020/05/25,56.501
2020/05/26,57.03
2020/05/27,59.588
2020/05/28,59.354
2020/05/29,50.746
2020/05/30,49.077
2020/05/31,41.047
2020/06/01,48.238
2020/06/02,54.874
2020/06/03,43.843
2020/06/04,47.203
2020/06/05,48.983
2020/06/06,55.848
2020/06/07,61.277
2020/06/08,62.341
2020/06/09,56.767
2020/06/10,63.995
2020/06/11,63.552
2020/06/12,48.229
2020/06/13,34.295
2020/06/14,28.863
2020/06/15,60.017
2020/06/16,57.32
2020/06/17,59.794
2020/06/18,53.5
2020/06/19,58.722
2020/06/20,45.104
2020/06/21,45.326
2020/06/22,64.063
2020/06/23,68.705
2020/06/24,70.101
2020/06/25,59.875
2020/06/26,52.925
2020/06/27,49.813
2020/06/28,46.183
2020/06/29,55.079
2020/06/30,68.926
2020/07/01,60.866
2020/07/02,53.533
2020/07/03,55.263
2020/07/04,39.091
2020/07/05,36.204
2020/07/06,51.408
2020/07/07,52.067
2020/07/08,65.353
2020/07/09,57.845
2020/07/10,45.455
2020/07/11,39.573
2020/07/12,37.185
2020/07/13,61.528
2020/07/14,53.353
2020/07/15,59.937
2020/07/16,63.646
2020/07/17,64.808
2020/07/18,57.324
2020/07/19,62.547
2020/07/20,72.296
2020/07/21,73.966
2020/07/22,72.316
2020/07/23,77.281
2020/07/24,71.967
2020/07/25,76.581
2020/07/26,60.362
2020/07/27,73.907
2020/07/28,52.662
2020/07/29,54.486
2020/07/30,51.255
2020/07/31,57.037
2020/08/01,44.988
2020/08/02,53.627
2020/08/03,48.499
2020/08/04,40.805
2020/08/05,37.863
2020/08/06,43.196
2020/08/07,57.786
2020/08/08,51.568
2020/08/09,60.361
2020/08/10,74.459
2020/08/11,77
2020/08/12,86.19
2020/08/13,87.198
2020/08/14,74.556
2020/08/15,50.262
2020/08/16,45.901
2020/08/17,49.095
2020/08/18,54.565
2020/08/19,56.04
2020/08/20,49.841
2020/08/21,61.061
2020/08/22,43.952
2020/08/23,38.409
2020/08/24,44.845
2020/08/25,47.308
2020/08/26,41.91
2020/08/27,43.857
2020/08/28,42.273
2020/08/29,48.587
2020/08/30,72.427
2020/08/31,75.41
2020/09/01,83.259
2020/09/02,83.866
2020/09/03,74.252
2020/09/04,52.159
2020/09/05,56.148
2020/09/06,39.199
2020/09/07,36.847
2020/09/08,34.9
2020/09/09,40.379
2020/09/10,52.684
2020/09/11,47.813
2020/09/12,39.148
2020/09/13,43.129
2020/09/14,57.243
2020/09/15,54.959
2020/09/16,49.047
2020/09/17,71.821
2020/09/18,60.705
2020/09/19,47.713
2020/09/20,42.707
2020/09/21,47.316
2020/09/22,46.38
2020/09/23,42.304
2020/09/24,38.912
2020/09/25,37.323
2020/09/26,33.122
2020/09/27,33.626
2020/09/28,47.246
2020/09/29,54.221
2020/09/30,46.611
2020/10/01,40.559
2020/10/02,38.781
2020/10/03,32.861
2020/10/04,37.238
2020/10/05,41.067
2020/10/06,50.102
2020/10/07,41.256
2020/10/08,39.601
2020/10/09,38.152
2020/10/10,30.786
2020/10/11,25.72
2020/10/12,45.31
2020/10/13,46.038
2020/10/14,46.608
2020/10/15,47.065
2020/10/16,39.257
2020/10/17,24.744
2020/10/18,26.39
2020/10/19,42.946
2020/10/20,46.61
2020/10/21,57.472
2020/10/22,51.143
2020/10/23,45.723
2020/10/24,30.911
2020/10/25,32.187
2020/10/26,50.409
2020/10/27,43.363
2020/10/28,54.157
2020/10/29,56.589
2020/10/30,53.655
2020/10/31,40.088
2020/11/01,36.721
2020/11/02,54.679
2020/11/03,47.033
2020/11/04,42.578
2020/11/05,49.75
2020/11/06,56.039
2020/11/07,53.315
2020/11/08,38.012
2020/11/09,47.49
2020/11/10,51.977
2020/11/11,51.645
2020/11/12,54.387
2020/11/13,54.642
2020/11/14,37.813
2020/11/15,38.756
2020/11/16,51.534
2020/11/17,66.705
2020/11/18,68.296
2020/11/19,48.068
2020/11/20,57.123
2020/11/21,55.44
2020/11/22,55.472
2020/11/23,61.316
2020/11/24,66.96
2020/11/25,48.802
2020/11/26,66.01
2020/11/27,41.777
2020/11/28,37.445
2020/11/29,36.283
2020/11/30,55.595
2020/12/01,56.987
2020/12/02,44.728
2020/12/03,46.146
2020/12/04,49.007
2020/12/05,41.895
2020/12/06,41.647
2020/12/07,49.32
2020/12/08,56.41
2020/12/09,57.06
2020/12/10,51.679
2020/12/11,55.435
2020/12/12,42.48
2020/12/13,44.439
2020/12/14,56.3
2020/12/15,65.136
2020/12/16,63.359
2020/12/17,75.329
2020/12/18,51.492
2020/12/19,47.377
2020/12/20,41.09
2020/12/21,54.259
2020/12/22,50.888
2020/12/23,61.001
2020/12/24,53.838
2020/12/25,55.407
2020/12/26,47.135
2020/12/27,56.029
2020/12/28,59.628
2020/12/29,56.659
2020/12/30,61.622
2020/12/31,55.103
2021/01/01,42.028
2021/01/02,52.984
2021/01/03,63.905
2021/01/04,72.414
2021/01/05,55.93
2021/01/06,53.538
2021/01/07,55.008
2021/01/08,55.81
2021/01/09,43.467
2021/01/10,41.636
2021/01/11,64.771
2021/01/12,44.115
2021/01/13,40.567
2021/01/14,44.719
2021/01/15,45.917
2021/01/16,43.874
2021/01/17,39.005
2021/01/18,43.835
2021/01/19,53.547
2021/01/20,47.678
2021/01/21,57.232
2021/01/22,58.842
2021/01/23,45.292
2021/01/24,45.262
2021/01/25,54.95
2021/01/26,46.875
2021/01/27,51.159
2021/01/28,49.818
2021/01/29,62.935
2021/01/30,53.318
2021/01/31,58.806
2021/02/01,64.374
2021/02/02,67.56
2021/02/03,67.562
2021/02/04,75.185
2021/02/05,76.29
2021/02/06,56.883
2021/02/07,50.699
2021/02/08,59.066
2021/02/09,64.807
2021/02/10,61.446
2021/02/11,49.277
2021/02/12,50.983
2021/02/13,54.524
2021/02/14,42.815
2021/02/15,49.949
2021/02/16,51.045
2021/02/17,50.22
2021/02/18,55.973
2021/02/19,56.671
2021/02/20,61.154
2021/02/21,38.791
2021/02/22,61.489
2021/02/23,71.31
2021/02/24,49.947
2021/02/25,45.232
2021/02/26,43.674
2021/02/27,35.738
2021/02/28,34.847
2021/03/01,34.642
2021/03/02,37.699
2021/03/03,40.914
2021/03/04,35.256
2021/03/05,48.849
2021/03/06,35.108
2021/03/07,49.285
2021/03/08,50.668
2021/03/09,52.333
2021/03/10,49.424
2021/03/11,49.247
2021/03/12,63.126
2021/03/13,60.175
2021/03/14,53.135
2021/03/15,65.133
2021/03/16,62.921
2021/03/17,65.069
2021/03/18,58.823
2021/03/19,49.994
2021/03/20,41.193
2021/03/21,39.627
2021/03/22,59.87
2021/03/23,51.748
2021/03/24,55.376
2021/03/25,57.99
2021/03/26,42.966
2021/03/27,33.826
2021/03/28,35.881
2021/03/29,48.316
2021/03/30,55.082
2021/03/31,66.033
2021/04/01,63.279
2021/04/02,57.451
2021/04/03,43.418
2021/04/04,32.505
2021/04/05,46.823
2021/04/06,49.73
2021/04/07,49.923
2021/04/08,38.652
2021/04/09,37.531
2021/04/10,31.235
2021/04/11,25.846
2021/04/12,40.955
2021/04/13,45.833
2021/04/14,55.338
2021/04/15,40.495
2021/04/16,61.869
2021/04/17,55.464
2021/04/18,58.269
2021/04/19,63.139
2021/04/20,71.69
2021/04/21,56.012
2021/04/22,51.222
2021/04/23,45.635
2021/04/24,31.838
2021/04/25,28.435
2021/04/26,32.307
2021/04/27,34.526
2021/04/28,40.602
2021/04/29,39.16
2021/04/30,32.509
2021/05/01,29.947
2021/05/02,25.935
2021/05/03,44.908
2021/05/04,47.704
2021/05/05,42.791
2021/05/06,48.314
2021/05/07,49.402
2021/05/08,71.175
2021/05/09,71.903
2021/05/10,81.524
2021/05/11,84.968
2021/05/12,80.187
2021/05/13,58.244
2021/05/14,49.943
2021/05/15,41.38
2021/05/16,37.227
2021/05/17,43.329
2021/05/18,41.248
2021/05/19,65.521
2021/05/20,49.18
2021/05/21,45.295
2021/05/22,36.274
2021/05/23,50.021
2021/05/24,42.036
2021/05/25,38.706
2021/05/26,37.85
2021/05/27,34.944
2021/05/28,35.64
2021/05/29,32.497
2021/05/30,30.843
2021/05/31,34.498
2021/06/01,33.581
2021/06/02,34.912
2021/06/03,37.018
2021/06/04,32.728
2021/06/05,27.221
2021/06/06,24.809
2021/06/07,35.679
2021/06/08,45.748
2021/06/09,40.736
2021/06/10,37.324
2021/06/11,42.031
2021/06/12,36.462
2021/06/13,31.758
2021/06/14,42.056
2021/06/15,44.361
2021/06/16,43.252
2021/06/17,46.349
2021/06/18,46.378
2021/06/19,33.889
2021/06/20,39.08
2021/06/21,72.02
2021/06/22,78.215
2021/06/23,46.147
2021/06/24,44.276
2021/06/25,49.393
2021/06/26,40.972
2021/06/27,44.628
2021/06/28,49.533
2021/06/29,50.255
2021/06/30,55.705
2021/07/01,48.563
2021/07/02,41.892
2021/07/03,39.177
2021/07/04,36.959
2021/07/05,45.154
2021/07/06,71.433
2021/07/07,63.159
2021/07/08,60.046
2021/07/09,50.967
2021/07/10,40.45
2021/07/11,37.177
2021/07/12,53.367
2021/07/13,56.489
2021/07/14,64.66
2021/07/15,63.874
2021/07/16,60.766
2021/07/17,47.174
2021/07/18,45.6
2021/07/19,47.451
2021/07/20,53.165
2021/07/21,43.107
2021/07/22,51.686
2021/07/23,48.843
2021/07/24,39.606
2021/07/25,39.152
2021/07/26,62.621
2021/07/27,57.788
2021/07/28,61.646
2021/07/29,51.06
2021/07/30,57.219
2021/07/31,54.573
2021/08/01,55.936
2021/08/02,60.647
2021/08/03,65.894
2021/08/04,60.836
2021/08/05,71.403
2021/08/06,59.455
2021/08/07,60.97
2021/08/08,53.17
2021/08/09,60.151
2021/08/10,63.336
2021/08/11,68.851
2021/08/12,58.196
2021/08/13,57.827
2021/08/14,48.237
2021/08/15,46.476
2021/08/16,58.704
2021/08/17,53.821
2021/08/18,46.494
2021/08/19,39.117
2021/08/20,15.711
2021/08/21,14.944
2021/08/22,14.769
2021/08/23,23.243
2021/08/24,28.233
2021/08/25,30.103
2021/08/26,29.941
2021/08/27,32.049
2021/08/28,28.056
2021/08/29,32.5
2021/08/30,42.764
2021/08/31,42.317
2021/09/01,41.088
2021/09/02,35.811
2021/09/03,53.474
2021/09/04,46.555
2021/09/05,43.542
2021/09/06,42.644
2021/09/07,64.474
2021/09/08,54.738
2021/09/09,52.881
2021/09/10,41.128
2021/09/11,30.153
2021/09/12,28.211
2021/09/13,45.921
2021/09/14,40.258
2021/09/15,39.21
2021/09/16,45.132
2021/09/17,38.899
2021/09/18,33.293
2021/09/19,40.358
2021/09/20,53.791
2021/09/21,53.743
2021/09/22,43.157
2021/09/23,46.824
2021/09/24,44.575
2021/09/25,34.269
2021/09/26,50.867
2021/09/27,51.913
2021/09/28,50.229
2021/09/29,45.441
2021/09/30,56.826
2021/10/01,47.667
2021/10/02,40.275
2021/10/03,39.556
2021/10/04,54.969
2021/10/05,64.886
2021/10/06,65.889
2021/10/07,72.056
2021/10/08,51.791
2021/10/09,39.23
2021/10/10,44.196
2021/10/11,52.395
2021/10/12,48.119
2021/10/13,49.25
2021/10/14,58.348
2021/10/15,64.688
2021/10/16,41.342
2021/10/17,40.675
2021/10/18,49.629
2021/10/19,45.378
2021/10/20,45.258
2021/10/21,53.894
2021/10/22,47.923
2021/10/23,41.931
2021/10/24,46.964
2021/10/25,54.478
2021/10/26,61.343
2021/10/27,73.177
2021/10/28,73.321
2021/10/29,64.947
2021/10/30,63.695
2021/10/31,53.679
2021/11/01,54.012
2021/11/02,61.908
2021/11/03,61.022
2021/11/04,51.159
2021/11/05,44.935
2021/11/06,37.202
2021/11/07,30.03
2021/11/08,50.256
2021/11/09,57.527
2021/11/10,60.066
2021/11/11,57.729
2021/11/12,49.167
2021/11/13,41.113
2021/11/14,33.905
2021/11/15,53.32
2021/11/16,53.281
2021/11/17,43.695
2021/11/18,50.428
2021/11/19,41.3
2021/11/20,35.189
2021/11/21,39.136
2021/11/22,52.179
2021/11/23,53.716
2021/11/24,54.528
2021/11/25,51.285
2021/11/26,53.745
2021/11/27,44.142
2021/11/28,35.375
2021/11/29,46.562
2021/11/30,54.501
2021/12/01,48.496
2021/12/02,45.056
2021/12/03,40.256
2021/12/04,64.105
2021/12/05,39.567
2021/12/06,48.764
2021/12/07,43.314
2021/12/08,40.494
2021/12/09,41.441
2021/12/10,50.237
2021/12/11,36.966
2021/12/12,35.018
2021/12/13,49.033
2021/12/14,43.553
2021/12/15,47.437
2021/12/16,44.614
2021/12/17,47.076
2021/12/18,35.59
2021/12/19,42.598
2021/12/20,45.973
2021/12/21,41.543
2021/12/22,46.138
2021/12/23,48.562
2021/12/24,45.708
2021/12/25,39.704
2021/12/26,32.257
2021/12/27,48.038
2021/12/28,57.008
2021/12/29,63.018
2021/12/30,53.85
2021/12/31,46.435
2022/01/01,38.78
2022/01/02,47.634
2022/01/03,49.423
2022/01/04,60.142
2022/01/05,66.99
2022/01/06,57.743
2022/01/07,63.744
2022/01/08,46.028
2022/01/09,46.606
2022/01/10,63.344
2022/01/11,56.843
2022/01/12,61.411
2022/01/13,48.744
2022/01/14,50.601
2022/01/15,39.113
2022/01/16,39.39
2022/01/17,51.433
2022/01/18,46.703
2022/01/19,51.843
2022/01/20,53.221
2022/01/21,69.19
2022/01/22,64.949
2022/01/23,40.185
2022/01/24,53.372
2022/01/25,45.504
2022/01/26,49.229
2022/01/27,50.497
2022/01/28,45.585
2022/01/29,42.278
2022/01/30,43.971
2022/01/31,41.486
2022/02/01,49.453
2022/02/02,50.96
2022/02/03,45.315
2022/02/04,41.63
2022/02/05,45.206
2022/02/06,30.148
2022/02/07,51.18
2022/02/08,44.722
2022/02/09,47.491
2022/02/10,49.708
2022/02/11,42.786
2022/02/12,37.193
2022/02/13,32.936
2022/02/14,40.636
2022/02/15,49.713
2022/02/16,50.823
2022/02/17,50.469
2022/02/18,39.98
2022/02/19,38.342
2022/02/20,43.213
2022/02/21,44.224
2022/02/22,52.852
2022/02/23,51.517
2022/02/24,64.3
2022/02/25,40.956
2022/02/26,34.113
2022/02/27,32.342
2022/02/28,42.906
2022/03/01,45.467
2022/03/02,46.948
2022/03/03,47.269
2022/03/04,37.588
2022/03/05,30.447
2022/03/06,40.853
2022/03/07,52.301
2022/03/08,57.943
2022/03/09,41.418
2022/03/10,42.087
2022/03/11,40.147
2022/03/12,31.12
2022/03/13,38.666
2022/03/14,48.513
2022/03/15,47.334
2022/03/16,56.507
2022/03/17,68.999
2022/03/18,70.477
2022/03/19,42.273
2022/03/20,43.21
2022/03/21,47.456
2022/03/22,49.094
2022/03/23,42.708
2022/03/24,53.284
2022/03/25,46.712
2022/03/26,38.284
2022/03/27,60.098
2022/03/28,67.263
2022/03/29,55.479
2022/03/30,50.922
2022/03/31,51.019
2022/04/01,53.674
2022/04/02,57.741
2022/04/03,48.896
2022/04/04,60.686
2022/04/05,62.759
2022/04/06,50.166
2022/04/07,51.258
2022/04/08,43.02
2022/04/09,31.018
2022/04/10,40.978
2022/04/11,48.818
2022/04/12,44.594
2022/04/13,44.078
2022/04/14,57.097
2022/04/15,37.783
2022/04/16,46.1
2022/04/17,41.654
2022/04/18,51.589
2022/04/19,51.235
2022/04/20,60.18
2022/04/21,54.337
2022/04/22,52.054
2022/04/23,35.377
2022/04/24,38.32
2022/04/25,58.784
2022/04/26,47.188
2022/04/27,50.506
2022/04/28,51.899
2022/04/29,55.601
2022/04/30,51.083
2022/05/01,87.612
2022/05/02,46.416
2022/05/03,45.431
2022/05/04,46.772
2022/05/05,51.081
2022/05/06,47.125
2022/05/07,41.794
2022/05/08,43.671
2022/05/09,56.585
2022/05/10,57.119
2022/05/11,71.826
2022/05/12,76.338
2022/05/13,48.197
2022/05/14,45.307
2022/05/15,41.781
2022/05/16,42.467
2022/05/17,42.891
2022/05/18,41.818
2022/05/19,43.46
2022/05/20,41.881
2022/05/21,40.198
2022/05/22,37.684
2022/05/23,43.685
2022/05/24,43.579
2022/05/25,43.655
2022/05/26,54.104
2022/05/27,51.426
2022/05/28,37.762
2022/05/29,37.202
2022/05/30,50.052
2022/05/31,56.993
2022/06/01,50.374
2022/06/02,45.374
2022/06/03,50.076
2022/06/04,53.054
2022/06/05,47.594
2022/06/06,53.554
2022/06/07,60.49
2022/06/08,61.439
2022/06/09,53.471
2022/06/10,50.535
2022/06/11,49.453
2022/06/12,52.496
2022/06/13,87.35
2022/06/14,63.013
2022/06/15,63.401
2022/06/16,45.662
2022/06/17,44.935
2022/06/18,55.405
2022/06/19,48.075
2022/06/20,43.71
2022/06/21,46.828
2022/06/22,44.291
2022/06/23,47.53
2022/06/24,48.763
2022/06/25,38.163
2022/06/26,38.282
2022/06/27,44.767
2022/06/28,52.301
2022/06/29,61.677
2022/06/30,57.309
2022/07/01,41.964
2022/07/02,34.511
2022/07/03,35.198
2022/07/04,41.73
2022/07/05,45.288
2022/07/06,48.397
2022/07/07,48.029
2022/07/08,42.826
2022/07/09,41.539
2022/07/10,34.68
2022/07/11,51.282
2022/07/12,49.735
2022/07/13,57.509
2022/07/14,52.49
2022/07/15,49.159
2022/07/16,54.072
2022/07/17,41.28
2022/07/18,57.3
2022/07/19,61.293
2022/07/20,52.413
2022/07/21,46.93
2022/07/22,39.885
2022/07/23,33.329
2022/07/24,33.986
2022/07/25,51.151
2022/07/26,46.488
2022/07/27,59.033
2022/07/28,57.872
2022/07/29,49.984
2022/07/30,37.086
2022/07/31,35.78
2022/08/01,56.91
2022/08/02,48.548
2022/08/03,43.397
2022/08/04,40.681
2022/08/05,40.125
2022/08/06,33.531
2022/08/07,37.199
2022/08/08,54.554
2022/08/09,54.974
2022/08/10,66.674
2022/08/11,53.203
2022/08/12,46.612
2022/08/13,40.391
2022/08/14,43.13
2022/08/15,56.167
2022/08/16,42.3
2022/08/17,46.94
2022/08/18,42.141
2022/08/19,58.398
2022/08/20,43.904
2022/08/21,42.092
2022/08/22,52.697
2022/08/23,48.679
2022/08/24,48.853
2022/08/25,52.36
2022/08/26,56.678
2022/08/27,40.418
2022/08/28,40.266
2022/08/29,53.355
2022/08/30,60.832
2022/08/31,59.369
2022/09/01,48.719
2022/09/02,44.496
2022/09/03,33.834
2022/09/04,38.192
2022/09/05,47.911
2022/09/06,54.331
2022/09/07,63.89
2022/09/08,66.874
2022/09/09,52.679
2022/09/10,43.014
2022/09/11,44.763
2022/09/12,56.718
2022/09/13,67.56
2022/09/14,50.247
2022/09/15,59.356
2022/09/16,47.23
2022/09/17,39.105
2022/09/18,44.996
2022/09/19,50.017
2022/09/20,50.477
2022/09/21,59.365
2022/09/22,46.716
2022/09/23,48.548
2022/09/24,40.03
2022/09/25,42.791
2022/09/26,54.578
2022/09/27,52.861
2022/09/28,54.393
2022/09/29,50.806
2022/09/30,49.913
2022/10/01,36.809
2022/10/02,36.519
2022/10/03,46.772
2022/10/04,50.105
2022/10/05,58.495
2022/10/06,48.478
2022/10/07,48.448
2022/10/08,36.27
2022/10/09,37.584
2022/10/10,53.722
2022/10/11,46.609
2022/10/12,48.43
2022/10/13,60.768
2022/10/14,48.399
2022/10/15,39.579
2022/10/16,47.444
2022/10/17,63.595
2022/10/18,63.104
2022/10/19,58.039
2022/10/20,66.888
2022/10/21,67.874
2022/10/22,41.532
2022/10/23,44.173
2022/10/24,49.135
2022/10/25,55.277
2022/10/26,56.77
2022/10/27,47.62
2022/10/28,50.237
2022/10/29,48.825
2022/10/30,33.418
2022/10/31,55.639
2022/11/01,47.909
2022/11/02,56.568
2022/11/03,52.065
2022/11/04,55.895
2022/11/05,37.121
2022/11/06,41.287
2022/11/07,49.785
2022/11/08,76.777
2022/11/09,80.804
2022/11/10,69.857
2022/11/11,53.163
2022/11/12,42.518
2022/11/13,42.675
2022/11/14,47.896
2022/11/15,43.572
2022/11/16,40.376
2022/11/17,40.046
2022/11/18,35.949
2022/11/19,32.296
2022/11/20,40.353
2022/11/21,47.943
2022/11/22,50.207
2022/11/23,40.219
2022/11/24,38.691
2022/11/25,35.757
2022/11/26,34.589
2022/11/27,33.028
2022/11/28,48.547
2022/11/29,45.663
