Date,sentinusd7wmaUSD
2016/06/17,34586692
2016/06/18,44446430
2016/06/19,41178329
2016/06/20,39833156
2016/06/21,35778561
2016/06/22,33852173
2016/06/23,29939056
2016/06/24,24345261
2016/06/25,21362021
2016/06/26,17819588
2016/06/27,14851385
2016/06/28,15494507
2016/06/29,14921456
2016/06/30,13693391
2016/07/01,12811314
2016/07/02,10892987
2016/07/03,9549131
2016/07/04,10148564
2016/07/05,16624903
2016/07/06,15879752
2016/07/07,14953449
2016/07/08,13383037
2016/07/09,11749384
2016/07/10,10264616
2016/07/11,9065096
2016/07/12,8191982
2016/07/13,8519838
2016/07/14,9009909
2016/07/15,18528206
2016/07/16,17330328
2016/07/17,15891603
2016/07/18,20348776
2016/07/19,43319240
2016/07/20,77664750
2016/07/21,69309992
2016/07/22,65327830
2016/07/23,60787579
2016/07/24,88588773
2016/07/25,100394774
2016/07/26,142731793
2016/07/27,152149201
2016/07/28,146913857
2016/07/29,131611698
2016/07/30,110325450
2016/07/31,87802178
2016/08/01,74566413
2016/08/02,73889296
2016/08/03,74139844
2016/08/04,65886493
2016/08/05,61304307
2016/08/06,50882593
2016/08/07,42344434
2016/08/08,34665725
2016/08/09,31820857
2016/08/10,36790572
2016/08/11,39512541
2016/08/12,37246237
2016/08/13,34695773
2016/08/14,30793946
2016/08/15,26438724
2016/08/16,20944884
2016/08/17,18644535
2016/08/18,16126250
2016/08/19,14327326
2016/08/20,14644211
2016/08/21,20727188
2016/08/22,22474671
2016/08/23,30045153
2016/08/24,26578065
2016/08/25,23227210
2016/08/26,22917481
2016/08/27,19380700
2016/08/28,15658876
2016/08/29,13993302
2016/08/30,11870509
2016/08/31,11892621
2016/09/01,14796686
2016/09/02,16473949
2016/09/03,16615440
2016/09/04,17217818
2016/09/05,15578763
2016/09/06,14486603
2016/09/07,13091077
2016/09/08,13561508
2016/09/09,11936217
2016/09/10,10728334
2016/09/11,10331042
2016/09/12,10419926
2016/09/13,10590529
2016/09/14,10126914
2016/09/15,9312506
2016/09/16,13929238
2016/09/17,13437453
2016/09/18,15345151
2016/09/19,14864334
2016/09/20,23989185
2016/09/21,33067715
2016/09/22,32710542
2016/09/23,32348802
2016/09/24,29558285
2016/09/25,30221171
2016/09/26,27050049
2016/09/27,22647885
2016/09/28,24090843
2016/09/29,25011790
2016/09/30,21899529
2016/10/01,19027445
2016/10/02,19617115
2016/10/03,16608701
2016/10/04,14305455
2016/10/05,13282901
2016/10/06,12515143
2016/10/07,12279476
2016/10/08,12303850
2016/10/09,16917426
2016/10/10,20999893
2016/10/11,23503876
2016/10/12,26267943
2016/10/13,23689069
2016/10/14,25919813
2016/10/15,23032688
2016/10/16,21449345
2016/10/17,20995667
2016/10/18,24308381
2016/10/19,21665694
2016/10/20,18612803
2016/10/21,15356246
2016/10/22,12598271
2016/10/23,9900222
2016/10/24,8347423
2016/10/25,8533562
2016/10/26,9034301
2016/10/27,9577789
2016/10/28,11748248
2016/10/29,14208510
2016/10/30,17657572
2016/10/31,17373416
2016/11/01,21124712
2016/11/02,28236951
2016/11/03,49458898
2016/11/04,43344784
2016/11/05,36486301
2016/11/06,29022586
2016/11/07,22609949
2016/11/08,16527595
2016/11/09,14849982
2016/11/10,11378585
2016/11/11,18478811
2016/11/12,18013729
2016/11/13,17487517
2016/11/14,14857878
2016/11/15,13548753
2016/11/16,12273580
2016/11/17,16640253
2016/11/18,14857041
2016/11/19,13548871
2016/11/20,11855499
2016/11/21,10450905
2016/11/22,13821045
2016/11/23,16237467
2016/11/24,14203501
2016/11/25,14601145
2016/11/26,12942076
2016/11/27,11318523
2016/11/28,9817937
2016/11/29,9246724
2016/11/30,8989609
2016/12/01,8935112
2016/12/02,13243233
2016/12/03,20023292
2016/12/04,19428738
2016/12/05,21943093
2016/12/06,27869655
2016/12/07,26702487
2016/12/08,25794323
2016/12/09,24407928
2016/12/10,20858898
2016/12/11,19302723
2016/12/12,15878696
2016/12/13,13182442
2016/12/14,11563459
2016/12/15,12323046
2016/12/16,11791316
2016/12/17,14765875
2016/12/18,15616312
2016/12/19,14871170
2016/12/20,14042233
2016/12/21,14535311
2016/12/22,17090957
2016/12/23,24459385
2016/12/24,23393753
2016/12/25,20213653
2016/12/26,16957757
2016/12/27,14906073
2016/12/28,15543545
2016/12/29,20093467
2016/12/30,21678942
2016/12/31,29898554
2017/01/01,27941681
2017/01/02,27823273
2017/01/03,32401555
2017/01/04,45110959
2017/01/05,56283544
2017/01/06,63141042
2017/01/07,60511158
2017/01/08,53647597
2017/01/09,51682455
2017/01/10,49337738
2017/01/11,46531276
2017/01/12,44236874
2017/01/13,38587691
2017/01/14,31009841
2017/01/15,23818102
2017/01/16,17824219
2017/01/17,15149702
2017/01/18,11961546
2017/01/19,10453848
2017/01/20,14651717
2017/01/21,14131988
2017/01/22,13678046
2017/01/23,12770501
2017/01/24,11534135
2017/01/25,10944738
2017/01/26,10642429
2017/01/27,10178155
2017/01/28,9238369
2017/01/29,9137167
2017/01/30,8635764
2017/01/31,9764040
2017/02/01,10706197
2017/02/02,11415509
2017/02/03,13188135
2017/02/04,15279781
2017/02/05,14010064
2017/02/06,14535778
2017/02/07,14544890
2017/02/08,14273527
2017/02/09,14329089
2017/02/10,15136367
2017/02/11,14037672
2017/02/12,14059259
2017/02/13,13864368
2017/02/14,21033560
2017/02/15,29914224
2017/02/16,31535367
2017/02/17,33233270
2017/02/18,33751168
2017/02/19,33457607
2017/02/20,32912927
2017/02/21,35860543
2017/02/22,35237035
2017/02/23,35083738
2017/02/24,43220499
2017/02/25,44092862
2017/02/26,47116559
2017/02/27,69587095
2017/02/28,99263375
2017/03/01,126815800
2017/03/02,180322148
2017/03/03,226779311
2017/03/04,234596302
2017/03/05,227833377
2017/03/06,248279855
2017/03/07,237799201
2017/03/08,227412004
2017/03/09,230313807
2017/03/10,232392815
2017/03/11,254635322
2017/03/12,328794236
2017/03/13,383364095
2017/03/14,358363929
2017/03/15,335881038
2017/03/16,571220380
2017/03/17,636561144
2017/03/18,729479965
2017/03/19,622250268
2017/03/20,547006330
2017/03/21,549221915
2017/03/22,516256991
2017/03/23,477845018
2017/03/24,530750051
2017/03/25,552793456
2017/03/26,554041555
2017/03/27,563142223
2017/03/28,560774716
2017/03/29,595096680
2017/03/30,675955825
2017/03/31,697966834
2017/04/01,656885356
2017/04/02,688171951
2017/04/03,714817534
2017/04/04,631337181
2017/04/05,602400419
2017/04/06,629636694
2017/04/07,526105149
2017/04/08,460965630
2017/04/09,401427613
2017/04/10,377323639
2017/04/11,367830499
2017/04/12,352458955
2017/04/13,327994372
2017/04/14,335139975
2017/04/15,294790946
2017/04/16,238228981
2017/04/17,196252279
2017/04/18,240015785
2017/04/19,298710755
2017/04/20,365245717
2017/04/21,383492459
2017/04/22,389577226
2017/04/23,390167520
2017/04/24,403633646
2017/04/25,397030847
2017/04/26,438056956
2017/04/27,550604027
2017/04/28,671901333
2017/04/29,777209213
2017/04/30,905365296
2017/05/01,1194493540
2017/05/02,1337489747
2017/05/03,1486234193
2017/05/04,1644024262
2017/05/05,1813315660
2017/05/06,1755337249
2017/05/07,1790625647
2017/05/08,1772283190
2017/05/09,1738431786
2017/05/10,1699061688
2017/05/11,1755647805
2017/05/12,1713024422
2017/05/13,1578666152
2017/05/14,1441953648
2017/05/15,1436331962
2017/05/16,1537103133
2017/05/17,1453933880
2017/05/18,1297029681
2017/05/19,1381346220
2017/05/20,1344305976
2017/05/21,1432301949
2017/05/22,2140821971
2017/05/23,2341313998
2017/05/24,2584273548
2017/05/25,2746248361
2017/05/26,2860026186
2017/05/27,2647609364
2017/05/28,2380447089
2017/05/29,2161147679
2017/05/30,2188962068
2017/05/31,2904330897
2017/06/01,3164072848
2017/06/02,3370177381
2017/06/03,3497038761
2017/06/04,3535985165
2017/06/05,3743617332
2017/06/06,4119530849
2017/06/07,4259636878
2017/06/08,4247613751
2017/06/09,4301742194
2017/06/10,4103277787
2017/06/11,4101706201
2017/06/12,5443256627
2017/06/13,6245697393
2017/06/14,6121517061
2017/06/15,6435147390
2017/06/16,6549728369
2017/06/17,5916751519
2017/06/18,5214289956
2017/06/19,4668865593
2017/06/20,4639465163
2017/06/21,3891104125
2017/06/22,3454041294
2017/06/23,3310594094
2017/06/24,3349697791
2017/06/25,2785331988
2017/06/26,2688899149
2017/06/27,2659588750
2017/06/28,2764171950
2017/06/29,2919745058
2017/06/30,2923533740
2017/07/01,2821157552
2017/07/02,2628299025
2017/07/03,3657252418
2017/07/04,4211840653
2017/07/05,3742561421
2017/07/06,3405465593
2017/07/07,3137545720
2017/07/08,2762970717
2017/07/09,2167810592
2017/07/10,2005653043
2017/07/11,2027684096
2017/07/12,2182995062
2017/07/13,2791144054
2017/07/14,3414730062
2017/07/15,3842765174
2017/07/16,4043398217
2017/07/17,4113850968
2017/07/18,4479074990
2017/07/19,4703632026
2017/07/20,4662754443
2017/07/21,4679454566
2017/07/22,3789145420
2017/07/23,3162774486
2017/07/24,3407196831
2017/07/25,3664826152
2017/07/26,3667272029
2017/07/27,3833839356
2017/07/28,4148074634
2017/07/29,4292155968
2017/07/30,3990360608
2017/07/31,3367732713
2017/08/01,2940382370
2017/08/02,2591943115
2017/08/03,2233222340
2017/08/04,1980508595
2017/08/05,1944985877
2017/08/06,2003127233
2017/08/07,2167276613
2017/08/08,2417724224
2017/08/09,2694042342
2017/08/10,3838127128
2017/08/11,6549546985
2017/08/12,7489976771
2017/08/13,8275069773
2017/08/14,8390831059
2017/08/15,7915903874
2017/08/16,7089623082
2017/08/17,6240491519
2017/08/18,5497282217
2017/08/19,4771759584
2017/08/20,4114705962
2017/08/21,3926827546
2017/08/22,3749975548
2017/08/23,3799313324
2017/08/24,3775137879
2017/08/25,3683712507
2017/08/26,3221665478
2017/08/27,4025146474
2017/08/28,5465749397
2017/08/29,6185885978
2017/08/30,8254071106
2017/08/31,8191777444
2017/09/01,7964970483
2017/09/02,7355479950
2017/09/03,6325124158
2017/09/04,5758083853
2017/09/05,5259577512
2017/09/06,5013399077
2017/09/07,4663593555
2017/09/08,4513527880
2017/09/09,4863649554
2017/09/10,4935282387
2017/09/11,4819244306
2017/09/12,4763991123
2017/09/13,4238206057
2017/09/14,4088541710
2017/09/15,4043196539
2017/09/16,3589079801
2017/09/17,3366035934
2017/09/18,3790025155
2017/09/19,3915920198
2017/09/20,3680758372
2017/09/21,3396938210
2017/09/22,3068046824
2017/09/23,2772859262
2017/09/24,2449993599
2017/09/25,2304447006
2017/09/26,2282491015
2017/09/27,2369456151
2017/09/28,2519769253
2017/09/29,2524290181
2017/09/30,2404802699
2017/10/01,2145143553
2017/10/02,2093816187
2017/10/03,3176617105
2017/10/04,3557095451
2017/10/05,3471476070
2017/10/06,3408987310
2017/10/07,3203810603
2017/10/08,3068249756
2017/10/09,3002477369
2017/10/10,2950437679
2017/10/11,2928623856
2017/10/12,3048276262
2017/10/13,3449683092
2017/10/14,3512364896
2017/10/15,3444418235
2017/10/16,3227060330
2017/10/17,3301877172
2017/10/18,3576847316
2017/10/19,3644315368
2017/10/20,3608074496
2017/10/21,3515363023
2017/10/22,3341861339
2017/10/23,3408083073
2017/10/24,3472267744
2017/10/25,3329304263
2017/10/26,3207375027
2017/10/27,2397335149
2017/10/28,1711663464
2017/10/29,1136946154
2017/10/30,660045451
2017/10/31,313592107
2017/11/01,1143201278
2017/11/02,2009506080
2017/11/03,2630295890
2017/11/04,2821833833
2017/11/05,2881561667
2017/11/06,2984850657
2017/11/07,2856572428
2017/11/08,2905768577
2017/11/09,3596364934
2017/11/10,3821461070
2017/11/11,3940251185
2017/11/12,4379339545
2017/11/13,4266838888
2017/11/14,4142338144
2017/11/15,4475670910
2017/11/16,4593627387
2017/11/17,4764911831
2017/11/18,4689120101
2017/11/19,4654393396
2017/11/20,5040932636
2017/11/21,5316683744
2017/11/22,5537632752
2017/11/23,5821119853
2017/11/24,5929579802
2017/11/25,6413344837
2017/11/26,6686599710
2017/11/27,7418002134
2017/11/28,8535957496
2017/11/29,9859734561
2017/11/30,10489347702
2017/12/01,10507141422
2017/12/02,10635627513
2017/12/03,10544823799
2017/12/04,10261269121
2017/12/05,8720668945
2017/12/06,7854393825
2017/12/07,6825212701
2017/12/08,5887340976
2017/12/09,4911089499
2017/12/10,4119036034
2017/12/11,3630341499
2017/12/12,4431789305
2017/12/13,5082492468
2017/12/14,6090650366
2017/12/15,6491134884
2017/12/16,6543836898
2017/12/17,6510278018
2017/12/18,6519978471
2017/12/19,7137127857
2017/12/20,7960733624
2017/12/21,8748224221
2017/12/22,9232582526
2017/12/23,8892212317
2017/12/24,8004622727
2017/12/25,7040526074
2017/12/26,6670759244
2017/12/27,6650909164
2017/12/28,7062138998
2017/12/29,8013109611
2017/12/30,9090423693
2017/12/31,8761696361
2018/01/01,8291831428
2018/01/02,9186413061
2018/01/03,10019932281
2018/01/04,12393445911
2018/01/05,14126140759
2018/01/06,14896928011
2018/01/07,15013472045
2018/01/08,15934838325
2018/01/09,16991600784
2018/01/10,18605120940
2018/01/11,18937846105
2018/01/12,18296974407
2018/01/13,17127607934
2018/01/14,21193477140
2018/01/15,20044470155
2018/01/16,19393180640
2018/01/17,18313756613
2018/01/18,17288002355
2018/01/19,15233625576
2018/01/20,13185145078
2018/01/21,11116896527
2018/01/22,10232135109
2018/01/23,9398738799
2018/01/24,8947958666
2018/01/25,7642410250
2018/01/26,8209116997
2018/01/27,7868812794
2018/01/28,8032693973
2018/01/29,8371038883
2018/01/30,8749205702
2018/01/31,8923452789
2018/02/01,9129604443
2018/02/02,9448811903
2018/02/03,8675044368
2018/02/04,7598215632
2018/02/05,6913352291
2018/02/06,6481418783
2018/02/07,6070331127
2018/02/08,5120398050
2018/02/09,4721903032
2018/02/10,4727134114
2018/02/11,4330789898
2018/02/12,4155271898
2018/02/13,4403144117
2018/02/14,4389917114
2018/02/15,4623023394
2018/02/16,4513683360
2018/02/17,4407254754
2018/02/18,4306612020
2018/02/19,4098293414
2018/02/20,4053281043
2018/02/21,3954031769
2018/02/22,4105757996
2018/02/23,3762016939
2018/02/24,3414473526
2018/02/25,2904992890
2018/02/26,2615342288
2018/02/27,2187906256
2018/02/28,1861942079
2018/03/01,1649895492
2018/03/02,1520836803
2018/03/03,1326864723
2018/03/04,1194355574
2018/03/05,1196110106
2018/03/06,1291817325
2018/03/07,1359417971
2018/03/08,1341035369
2018/03/09,1333056841
2018/03/10,1223552858
2018/03/11,1100900007
2018/03/12,1060258903
2018/03/13,1236803930
2018/03/14,1248592886
2018/03/15,1234570090
2018/03/16,1152498776
2018/03/17,1054191942
2018/03/18,1142845990
2018/03/19,1157123259
2018/03/20,1110561373
2018/03/21,1087821682
2018/03/22,1033340696
2018/03/23,1041480840
2018/03/24,938278259
2018/03/25,806325030
2018/03/26,822447928
2018/03/27,892620915
2018/03/28,948746826
2018/03/29,990432287
2018/03/30,981115051
2018/03/31,904770411
2018/04/01,800051155
2018/04/02,714090437
2018/04/03,672487722
2018/04/04,633611294
2018/04/05,581404570
2018/04/06,549824060
2018/04/07,494765239
2018/04/08,487842673
2018/04/09,514720665
2018/04/10,509035381
2018/04/11,537386335
2018/04/12,664728525
2018/04/13,798704244
2018/04/14,750899398
2018/04/15,728637758
2018/04/16,728929404
2018/04/17,732595005
2018/04/18,767819647
2018/04/19,814582383
2018/04/20,934176181
2018/04/21,987019820
2018/04/22,959888259
2018/04/23,1224734670
2018/04/24,1418699558
2018/04/25,1509846003
2018/04/26,1488759462
2018/04/27,1487399912
2018/04/28,1435161308
2018/04/29,1356480192
2018/04/30,1324803208
2018/05/01,1280934477
2018/05/02,1403113297
2018/05/03,1591901754
2018/05/04,1730957276
2018/05/05,1692798021
2018/05/06,1598943932
2018/05/07,1749167238
2018/05/08,1716698604
2018/05/09,1688712716
2018/05/10,1658735807
2018/05/11,1625182076
2018/05/12,1494369374
2018/05/13,1314481311
2018/05/14,1329627184
2018/05/15,1334517990
2018/05/16,1281546070
2018/05/17,1250581824
2018/05/18,1218014519
2018/05/19,1129803079
2018/05/20,1063886385
2018/05/21,1062824024
2018/05/22,1159420397
2018/05/23,1297356519
2018/05/24,1307145875
2018/05/25,1274403029
2018/05/26,1171109430
2018/05/27,1155727487
2018/05/28,1216743461
2018/05/29,1202283918
2018/05/30,1199843610
2018/05/31,1233394797
2018/06/01,1296700308
2018/06/02,1181839224
2018/06/03,1047893722
2018/06/04,1064543145
2018/06/05,1092543380
2018/06/06,1151115679
2018/06/07,1192498676
2018/06/08,1256436973
2018/06/09,1152001647
2018/06/10,1120067212
2018/06/11,1112984743
2018/06/12,1209138572
2018/06/13,1399261333
2018/06/14,1576223258
2018/06/15,1675828056
2018/06/16,1511282938
2018/06/17,1292003697
2018/06/18,1138893048
2018/06/19,1054276528
2018/06/20,1007088174
2018/06/21,965362627
2018/06/22,1006473297
2018/06/23,926566785
2018/06/24,926601340
2018/06/25,967091629
2018/06/26,939334880
2018/06/27,908382059
2018/06/28,872601717
2018/06/29,874370087
2018/06/30,799308656
2018/07/01,699784776
2018/07/02,666310973
2018/07/03,698140004
2018/07/04,698992069
2018/07/05,716875289
2018/07/06,727514015
2018/07/07,688141675
2018/07/08,673668137
2018/07/09,709218454
2018/07/10,742317511
2018/07/11,716712707
2018/07/12,680147498
2018/07/13,645178745
2018/07/14,582414144
2018/07/15,511043759
2018/07/16,562013317
2018/07/17,628858583
2018/07/18,733557586
2018/07/19,767940524
2018/07/20,800675408
2018/07/21,746227088
2018/07/22,683320926
2018/07/23,683613414
2018/07/24,700063979
2018/07/25,697193936
2018/07/26,671210069
2018/07/27,662405807
2018/07/28,595181627
2018/07/29,529008499
2018/07/30,556775836
2018/07/31,719975760
2018/08/01,713719011
2018/08/02,717586842
2018/08/03,687724834
2018/08/04,624027828
2018/08/05,551635727
2018/08/06,513486845
2018/08/07,496865232
2018/08/08,555135997
2018/08/09,564872544
2018/08/10,595750911
2018/08/11,592107144
2018/08/12,532911359
2018/08/13,586351668
2018/08/14,644883511
2018/08/15,653685823
2018/08/16,609748161
2018/08/17,598916111
2018/08/18,535546396
2018/08/19,453218295
2018/08/20,421863522
2018/08/21,398982084
2018/08/22,411184349
2018/08/23,407859754
2018/08/24,404984890
2018/08/25,384366812
2018/08/26,356744621
2018/08/27,372396414
2018/08/28,380266599
2018/08/29,397441887
2018/08/30,402367283
2018/08/31,411921170
2018/09/01,399725952
2018/09/02,368720233
2018/09/03,400313578
2018/09/04,509760619
2018/09/05,557492155
2018/09/06,606113005
2018/09/07,615743253
2018/09/08,589121158
2018/09/09,553895565
2018/09/10,526433317
2018/09/11,497805255
2018/09/12,530141166
2018/09/13,511153450
2018/09/14,498491398
2018/09/15,454924032
2018/09/16,403867322
2018/09/17,395860182
2018/09/18,379268670
2018/09/19,355118501
2018/09/20,361651520
2018/09/21,438285548
2018/09/22,434287750
2018/09/23,417913609
2018/09/24,426291779
2018/09/25,422712860
2018/09/26,416249084
2018/09/27,399160856
2018/09/28,387711909
2018/09/29,371835294
2018/09/30,355658875
2018/10/01,333911533
2018/10/02,308266004
2018/10/03,313446785
2018/10/04,321548710
2018/10/05,323155268
2018/10/06,305101960
2018/10/07,283384326
2018/10/08,303018320
2018/10/09,308341667
2018/10/10,313734241
2018/10/11,392127487
2018/10/12,403700034
2018/10/13,373305045
2018/10/14,341768193
2018/10/15,427127853
2018/10/16,443616024
2018/10/17,437794752
2018/10/18,450118316
2018/10/19,430594115
2018/10/20,401727699
2018/10/21,398812903
2018/10/22,369516735
2018/10/23,358803101
2018/10/24,349385455
2018/10/25,370514334
2018/10/26,368753493
2018/10/27,329510803
2018/10/28,294788464
2018/10/29,314993723
2018/10/30,315095655
2018/10/31,319858410
2018/11/01,318831235
2018/11/02,336479933
2018/11/03,313416181
2018/11/04,312855684
2018/11/05,353964779
2018/11/06,367958479
2018/11/07,396967221
2018/11/08,397491975
2018/11/09,390849084
2018/11/10,356509001
2018/11/11,321880807
2018/11/12,329504984
2018/11/13,331115037
2018/11/14,392488064
2018/11/15,443285908
2018/11/16,445636446
2018/11/17,407348364
2018/11/18,391798648
2018/11/19,482525552
2018/11/20,563212409
2018/11/21,559588448
2018/11/22,518204476
2018/11/23,490363878
2018/11/24,439160944
2018/11/25,426383826
2018/11/26,397223475
2018/11/27,361407521
2018/11/28,365583998
2018/11/29,383220378
2018/11/30,791649644
2018/12/01,1091516779
2018/12/02,927013886
2018/12/03,794377433
2018/12/04,665579280
2018/12/05,553289055
2018/12/06,461923541
2018/12/07,384592731
2018/12/08,317882544
2018/12/09,300644773
2018/12/10,283769589
2018/12/11,267434525
2018/12/12,247024574
2018/12/13,244258376
2018/12/14,236511766
2018/12/15,216201054
2018/12/16,199389208
2018/12/17,224406914
2018/12/18,245625498
2018/12/19,300346857
2018/12/20,353453809
2018/12/21,407342512
2018/12/22,381310860
2018/12/23,389826289
2018/12/24,438310893
2018/12/25,411168443
2018/12/26,375832982
2018/12/27,364507118
2018/12/28,362251053
2018/12/29,403627943
2018/12/30,359370942
2018/12/31,336570488
2019/01/01,309036961
2019/01/02,330341600
2019/01/03,339649117
2019/01/04,399088354
2019/01/05,470843211
2019/01/06,465291523
2019/01/07,462380039
2019/01/08,442022330
2019/01/09,412145297
2019/01/10,409467962
2019/01/11,420717384
2019/01/12,358446185
2019/01/13,320356505
2019/01/14,339223533
2019/01/15,327946510
2019/01/16,323768750
2019/01/17,304422909
2019/01/18,279131823
2019/01/19,255155570
2019/01/20,238553734
2019/01/21,223910271
2019/01/22,216957987
2019/01/23,217455101
2019/01/24,232059503
2019/01/25,234053537
2019/01/26,215892176
2019/01/27,214857875
2019/01/28,246631488
2019/01/29,247064889
2019/01/30,250199868
2019/01/31,252616798
2019/02/01,244344404
2019/02/02,217430541
2019/02/03,193610121
2019/02/04,164848163
2019/02/05,143417349
2019/02/06,145885092
2019/02/07,143327959
2019/02/08,165898808
2019/02/09,162573199
2019/02/10,167520635
2019/02/11,186227540
2019/02/12,189208520
2019/02/13,198192910
2019/02/14,201365227
2019/02/15,200148534
2019/02/16,185268131
2019/02/17,192768450
2019/02/18,249443102
2019/02/19,294997892
2019/02/20,311817069
2019/02/21,321858302
2019/02/22,327577609
2019/02/23,309033977
2019/02/24,340173219
2019/02/25,381578515
2019/02/26,354952246
2019/02/27,369122257
2019/02/28,361448548
2019/03/01,336125750
2019/03/02,299178988
2019/03/03,270206915
2019/03/04,272241059
2019/03/05,278303464
2019/03/06,281709887
2019/03/07,286233869
2019/03/08,300711832
2019/03/09,292599252
2019/03/10,278613785
2019/03/11,288578198
2019/03/12,294293895
2019/03/13,289243121
2019/03/14,292383402
2019/03/15,293599650
2019/03/16,290194346
2019/03/17,278872446
2019/03/18,296249554
2019/03/19,288354896
2019/03/20,316623689
2019/03/21,326207637
2019/03/22,319233615
2019/03/23,329683174
2019/03/24,310313821
2019/03/25,327274145
2019/03/26,331510205
2019/03/27,326744897
2019/03/28,326464191
2019/03/29,337152247
2019/03/30,344178099
2019/03/31,337301989
2019/04/01,338576083
2019/04/02,411838845
2019/04/03,494060448
2019/04/04,502216383
2019/04/05,498420625
2019/04/06,459330013
2019/04/07,446292008
2019/04/08,499015709
2019/04/09,517199033
2019/04/10,516107608
2019/04/11,517739311
2019/04/12,498207659
2019/04/13,440055518
2019/04/14,391100223
2019/04/15,381055337
2019/04/16,365628727
2019/04/17,360696833
2019/04/18,381443343
2019/04/19,389683433
2019/04/20,380387391
2019/04/21,372255875
2019/04/22,379437571
2019/04/23,403458975
2019/04/24,448706018
2019/04/25,470991314
2019/04/26,537734688
2019/04/27,493357938
2019/04/28,466615886
2019/04/29,466807367
2019/04/30,462218209
2019/05/01,445683940
2019/05/02,413795420
2019/05/03,408765754
2019/05/04,390134468
2019/05/05,365452399
2019/05/06,391974778
2019/05/07,442185653
2019/05/08,471135084
2019/05/09,483879876
2019/05/10,494416770
2019/05/11,589085628
2019/05/12,592779870
2019/05/13,642176885
2019/05/14,672371961
2019/05/15,770615342
2019/05/16,1056397658
2019/05/17,1108269319
2019/05/18,999477140
2019/05/19,916309988
2019/05/20,876871464
