Date,mediantransactionvalue14wmaUSD
2016/06/08,11.837
2016/06/09,12.305
2016/06/10,12.554
2016/06/11,12.859
2016/06/12,12.704
2016/06/13,13.215
2016/06/14,13.73
2016/06/15,14.395
2016/06/16,15.179
2016/06/17,14.001
2016/06/18,13.264
2016/06/19,12.782
2016/06/20,12.151
2016/06/21,12.06
2016/06/22,12.221
2016/06/23,12.227
2016/06/24,11.46
2016/06/25,11.693
2016/06/26,11.093
2016/06/27,11.313
2016/06/28,11.458
2016/06/29,10.417
2016/06/30,9.155
2016/07/01,9.518
2016/07/02,9.798
2016/07/03,10.021
2016/07/04,10.179
2016/07/05,10.164
2016/07/06,10.18
2016/07/07,10.158
2016/07/08,9.917
2016/07/09,10.016
2016/07/10,10.152
2016/07/11,10.222
2016/07/12,10.246
2016/07/13,10.361
2016/07/14,9.911
2016/07/15,10.105
2016/07/16,9.658
2016/07/17,9.821
2016/07/18,9.994
2016/07/19,10.21
2016/07/20,9.225
2016/07/21,9.254
2016/07/22,9.78
2016/07/23,10.269
2016/07/24,10.73
2016/07/25,11.143
2016/07/26,11.485
2016/07/27,11.732
2016/07/28,11.983
2016/07/29,11.938
2016/07/30,11.974
2016/07/31,12.056
2016/08/01,12.054
2016/08/02,11.887
2016/08/03,10.877
2016/08/04,10.76
2016/08/05,10.661
2016/08/06,10.555
2016/08/07,10.502
2016/08/08,10.483
2016/08/09,10.58
2016/08/10,10.594
2016/08/11,10.432
2016/08/12,9.97
2016/08/13,9.612
2016/08/14,9.816
2016/08/15,9.777
2016/08/16,9.094
2016/08/17,8.589
2016/08/18,8.035
2016/08/19,7.74
2016/08/20,7.655
2016/08/21,7.569
2016/08/22,7.376
2016/08/23,7.041
2016/08/24,6.662
2016/08/25,6.228
2016/08/26,5.91
2016/08/27,5.651
2016/08/28,6.12
2016/08/29,5.786
2016/08/30,5.626
2016/08/31,5.893
2016/09/01,6.705
2016/09/02,6.173
2016/09/03,6.476
2016/09/04,6.374
2016/09/05,6.98
2016/09/06,6.7
2016/09/07,6.169
2016/09/08,5.71
2016/09/09,5.254
2016/09/10,5.588
2016/09/11,6.357
2016/09/12,6.509
2016/09/13,7.237
2016/09/14,6.673
2016/09/15,6.124
2016/09/16,5.705
2016/09/17,5.776
2016/09/18,6.333
2016/09/19,7.23
2016/09/20,8.207
2016/09/21,9.112
2016/09/22,8.341
2016/09/23,9.08
2016/09/24,9.673
2016/09/25,10.235
2016/09/26,10.752
2016/09/27,11.238
2016/09/28,11.744
2016/09/29,12.153
2016/09/30,12.461
2016/10/01,11.6
2016/10/02,11.803
2016/10/03,11.985
2016/10/04,10.398
2016/10/05,10.276
2016/10/06,9.727
2016/10/07,9.956
2016/10/08,10.135
2016/10/09,10.328
2016/10/10,10.466
2016/10/11,10.627
2016/10/12,10.505
2016/10/13,9.273
2016/10/14,9.59
2016/10/15,9.965
2016/10/16,10.25
2016/10/17,10.527
2016/10/18,10.215
2016/10/19,10.458
2016/10/20,10.678
2016/10/21,9.666
2016/10/22,9.921
2016/10/23,10.167
2016/10/24,9.37
2016/10/25,9.173
2016/10/26,9.466
2016/10/27,9.729
2016/10/28,9.875
2016/10/29,9.948
2016/10/30,10.032
2016/10/31,10.198
2016/11/01,9.643
2016/11/02,9.275
2016/11/03,9.481
2016/11/04,9.714
2016/11/05,9.878
2016/11/06,10.045
2016/11/07,10.205
2016/11/08,10.297
2016/11/09,10.334
2016/11/10,10.369
2016/11/11,10.39
2016/11/12,10.383
2016/11/13,10.375
2016/11/14,10.364
2016/11/15,10.365
2016/11/16,10.343
2016/11/17,10.266
2016/11/18,10.159
2016/11/19,10.057
2016/11/20,9.962
2016/11/21,9.88
2016/11/22,8.805
2016/11/23,7.622
2016/11/24,7.722
2016/11/25,6.572
2016/11/26,6.504
2016/11/27,5.906
2016/11/28,5.425
2016/11/29,5.063
2016/11/30,4.932
2016/12/01,5.255
2016/12/02,5.528
2016/12/03,5.807
2016/12/04,5.933
2016/12/05,6.169
2016/12/06,6.375
2016/12/07,6.657
2016/12/08,6.969
2016/12/09,7.275
2016/12/10,7.492
2016/12/11,7.686
2016/12/12,7.853
2016/12/13,7.46
2016/12/14,6.916
2016/12/15,6.528
2016/12/16,6.201
2016/12/17,6.317
2016/12/18,6.461
2016/12/19,6.075
2016/12/20,5.891
2016/12/21,5.487
2016/12/22,4.883
2016/12/23,5.079
2016/12/24,5.298
2016/12/25,5.52
2016/12/26,5.756
2016/12/27,5.698
2016/12/28,5.611
2016/12/29,5.955
2016/12/30,5.785
2016/12/31,6.082
2017/01/01,6.408
2017/01/02,6.722
2017/01/03,6.675
2017/01/04,7.245
2017/01/05,7.753
2017/01/06,8.116
2017/01/07,8.42
2017/01/08,8.726
2017/01/09,9.065
2017/01/10,8.815
2017/01/11,9.059
2017/01/12,8.548
2017/01/13,7.86
2017/01/14,7.967
2017/01/15,7.499
2017/01/16,7.702
2017/01/17,7.453
2017/01/18,7.712
2017/01/19,7.983
2017/01/20,8.289
2017/01/21,8.62
2017/01/22,8.219
2017/01/23,8.105
2017/01/24,7.551
2017/01/25,7.24
2017/01/26,6.983
2017/01/27,6.773
2017/01/28,6.48
2017/01/29,6.75
2017/01/30,6.501
2017/01/31,6.958
2017/02/01,6.807
2017/02/02,7.269
2017/02/03,7.74
2017/02/04,8.276
2017/02/05,8.56
2017/02/06,8.861
2017/02/07,8.477
2017/02/08,8.137
2017/02/09,8.247
2017/02/10,8.077
2017/02/11,7.904
2017/02/12,8.217
2017/02/13,7.851
2017/02/14,7.73
2017/02/15,8.034
2017/02/16,8.604
2017/02/17,8.952
2017/02/18,9.496
2017/02/19,9.859
2017/02/20,9.842
2017/02/21,9.202
2017/02/22,8.914
2017/02/23,9.434
2017/02/24,9.748
2017/02/25,9.507
2017/02/26,10.047
2017/02/27,10.702
2017/02/28,11.408
2017/03/01,12.064
2017/03/02,12.958
2017/03/03,14.025
2017/03/04,14.964
2017/03/05,15.76
2017/03/06,16.577
2017/03/07,15.969
2017/03/08,16.422
2017/03/09,15.61
2017/03/10,16.02
2017/03/11,16.579
2017/03/12,17.361
2017/03/13,18.716
2017/03/14,20.107
2017/03/15,21.621
2017/03/16,24.36
2017/03/17,27.666
2017/03/18,29.772
2017/03/19,31.724
2017/03/20,34.015
2017/03/21,35.632
2017/03/22,37.113
2017/03/23,36.258
2017/03/24,38.032
2017/03/25,40.112
2017/03/26,39.06
2017/03/27,35.903
2017/03/28,34.562
2017/03/29,32.691
2017/03/30,32.228
2017/03/31,32.63
2017/04/01,31.329
2017/04/02,33.444
2017/04/03,34.906
2017/04/04,36.004
2017/04/05,37.002
2017/04/06,38.209
2017/04/07,34.71
2017/04/08,33.296
2017/04/09,31.221
2017/04/10,30.691
2017/04/11,29.285
2017/04/12,27.988
2017/04/13,27.062
2017/04/14,25.712
2017/04/15,24.311
2017/04/16,22.345
2017/04/17,22.028
2017/04/18,21.955
2017/04/19,22.118
2017/04/20,21.267
2017/04/21,20.501
2017/04/22,20.897
2017/04/23,20.882
2017/04/24,22.7
2017/04/25,21.401
2017/04/26,21.372
2017/04/27,20.882
2017/04/28,21.904
2017/04/29,23.722
2017/04/30,25.97
2017/05/01,28.01
2017/05/02,29.777
2017/05/03,31.423
2017/05/04,34.181
2017/05/05,42.531
2017/05/06,46.448
2017/05/07,51.615
2017/05/08,57.815
2017/05/09,62.858
2017/05/10,63.489
2017/05/11,60.952
2017/05/12,59.973
2017/05/13,56.844
2017/05/14,54.597
2017/05/15,50.4
2017/05/16,50.083
2017/05/17,54.061
2017/05/18,50.504
2017/05/19,52.951
2017/05/20,49.728
2017/05/21,47.645
2017/05/22,52.506
2017/05/23,54.086
2017/05/24,59.825
2017/05/25,65.756
2017/05/26,69.49
2017/05/27,71.49
2017/05/28,67.777
2017/05/29,67.09
2017/05/30,70.555
2017/05/31,91.653
2017/06/01,94.481
2017/06/02,89.675
2017/06/03,89.395
2017/06/04,86.272
2017/06/05,88.096
2017/06/06,88.739
2017/06/07,84.309
2017/06/08,80.558
2017/06/09,77.339
2017/06/10,81.614
2017/06/11,87.029
2017/06/12,105.412
2017/06/13,109.648
2017/06/14,111.193
2017/06/15,116.501
2017/06/16,114.054
2017/06/17,111.359
2017/06/18,107.481
2017/06/19,103.695
2017/06/20,138.194
2017/06/21,166.695
2017/06/22,163.896
2017/06/23,157.554
2017/06/24,151
2017/06/25,139.532
2017/06/26,138.171
2017/06/27,127.316
2017/06/28,116.202
2017/06/29,106.761
2017/06/30,98.596
2017/07/01,89.982
2017/07/02,79.039
2017/07/03,68.241
2017/07/04,58.165
2017/07/05,50.796
2017/07/06,46.715
2017/07/07,38.838
2017/07/08,35.657
2017/07/09,32.844
2017/07/10,30.218
2017/07/11,30.56
2017/07/12,29.333
2017/07/13,27.596
2017/07/14,26.707
2017/07/15,27.682
2017/07/16,27.345
2017/07/17,27.447
2017/07/18,28.029
2017/07/19,28.236
2017/07/20,28.263
2017/07/21,28.22
2017/07/22,27.713
2017/07/23,27.116
2017/07/24,26.574
2017/07/25,27.282
2017/07/26,27.393
2017/07/27,28.032
2017/07/28,27.529
2017/07/29,28.337
2017/07/30,27.611
2017/07/31,27.838
2017/08/01,29.945
2017/08/02,31.89
2017/08/03,31.932
2017/08/04,31.201
2017/08/05,31.431
2017/08/06,30.998
2017/08/07,31.759
2017/08/08,31.791
2017/08/09,35.048
2017/08/10,35.006
2017/08/11,34.625
2017/08/12,34.204
2017/08/13,33.899
2017/08/14,31.891
2017/08/15,33.63
2017/08/16,34.906
2017/08/17,35.172
2017/08/18,38.601
2017/08/19,36.071
2017/08/20,35.286
2017/08/21,35.547
2017/08/22,34.729
2017/08/23,34.615
2017/08/24,34.539
2017/08/25,34.627
2017/08/26,32.664
2017/08/27,30.389
2017/08/28,30.585
2017/08/29,30.971
2017/08/30,31.583
2017/08/31,36.15
2017/09/01,36.726
2017/09/02,37.087
2017/09/03,36.954
2017/09/04,36.673
2017/09/05,36.087
2017/09/06,33.667
2017/09/07,31.238
2017/09/08,28.317
2017/09/09,25.041
2017/09/10,23.112
2017/09/11,23.141
2017/09/12,23.317
2017/09/13,22.873
2017/09/14,22.577
2017/09/15,24.166
2017/09/16,24.297
2017/09/17,22.82
2017/09/18,21.974
2017/09/19,22.996
2017/09/20,24.06
2017/09/21,23.323
2017/09/22,22.849
2017/09/23,22.371
2017/09/24,21.109
2017/09/25,20.056
2017/09/26,18.955
2017/09/27,18.132
2017/09/28,17.413
2017/09/29,16.145
2017/09/30,15.093
2017/10/01,14.864
2017/10/02,15.03
2017/10/03,14.907
2017/10/04,14.97
2017/10/05,14.89
2017/10/06,14.835
2017/10/07,14.956
2017/10/08,15.108
2017/10/09,13.943
2017/10/10,14.087
2017/10/11,13.529
2017/10/12,12.68
2017/10/13,15.184
2017/10/14,15.729
2017/10/15,15.839
2017/10/16,13.765
2017/10/17,11.872
2017/10/18,10.128
2017/10/19,8.537
2017/10/20,7.087
2017/10/21,5.777
2017/10/22,4.643
2017/10/23,3.668
2017/10/24,2.716
2017/10/25,1.903
2017/10/26,1.186
2017/10/27,0.54
2017/10/28,0.199
2017/10/29,0.039
2017/10/30,0.033
2017/10/31,0.027
2017/11/01,0.022
2017/11/02,0.202
2017/11/03,0.184
2017/11/04,0.166
2017/11/05,0.148
2017/11/06,0.132
2017/11/07,0.119
2017/11/08,0.254
2017/11/09,0.548
2017/11/10,1.329
2017/11/11,1.388
2017/11/12,4.547
2017/11/13,5.334
2017/11/14,6.254
2017/11/15,7.987
2017/11/16,7.714
2017/11/17,8.849
2017/11/18,8.456
2017/11/19,8.555
2017/11/20,7.701
2017/11/21,9.196
2017/11/22,10.524
2017/11/23,11.874
2017/11/24,13.324
2017/11/25,12.099
2017/11/26,10.974
2017/11/27,12.739
2017/11/28,14.363
2017/11/29,17.503
2017/11/30,18.743
2017/12/01,18.603
2017/12/02,18.233
2017/12/03,17.416
2017/12/04,18.472
2017/12/05,19.643
2017/12/06,30.903
2017/12/07,32.338
2017/12/08,31.863
2017/12/09,30.313
2017/12/10,28.32
2017/12/11,26.833
2017/12/12,27.618
2017/12/13,31.222
2017/12/14,38.155
2017/12/15,42.413
2017/12/16,43.779
2017/12/17,45.126
2017/12/18,49.305
2017/12/19,56.717
2017/12/20,71.318
2017/12/21,85.54
2017/12/22,100.164
2017/12/23,100.816
2017/12/24,98.91
2017/12/25,95.526
2017/12/26,94.058
2017/12/27,93.731
2017/12/28,92.263
2017/12/29,101.042
2017/12/30,117.838
2017/12/31,114.379
2018/01/01,109.416
2018/01/02,113.272
2018/01/03,132.967
2018/01/04,194.736
2018/01/05,228.217
2018/01/06,238.063
2018/01/07,242.723
2018/01/08,250.497
2018/01/09,269.548
2018/01/10,288.089
2018/01/11,296.107
2018/01/12,286.56
2018/01/13,269.443
2018/01/14,251.268
2018/01/15,251.173
2018/01/16,259.16
2018/01/17,263.532
2018/01/18,256.763
2018/01/19,235.389
2018/01/20,210.174
2018/01/21,207.286
2018/01/22,191.47
2018/01/23,174.883
2018/01/24,160.027
2018/01/25,142.566
2018/01/26,135.541
2018/01/27,125.981
2018/01/28,114.452
2018/01/29,109.822
2018/01/30,105.68
2018/01/31,103.222
2018/02/01,114.707
2018/02/02,118.3
2018/02/03,112.623
2018/02/04,104.439
2018/02/05,101.045
2018/02/06,97.591
2018/02/07,93.191
2018/02/08,85.695
2018/02/09,78.513
2018/02/10,70.581
2018/02/11,60.245
2018/02/12,51.407
2018/02/13,44.626
2018/02/14,41.494
2018/02/15,39.355
2018/02/16,36.786
2018/02/17,32.071
2018/02/18,29.057
2018/02/19,25.081
2018/02/20,21.013
2018/02/21,18.307
2018/02/22,16.159
2018/02/23,14.297
2018/02/24,11.86
2018/02/25,9.758
2018/02/26,8.836
2018/02/27,7.999
2018/02/28,8.524
2018/03/01,8.166
2018/03/02,7.005
2018/03/03,6.046
2018/03/04,5.223
2018/03/05,5.353
2018/03/06,6.143
2018/03/07,10.788
2018/03/08,10.536
2018/03/09,11.22
2018/03/10,10.794
2018/03/11,9.541
2018/03/12,8.721
2018/03/13,7.559
2018/03/14,7.323
2018/03/15,7.037
2018/03/16,6.108
2018/03/17,5.183
2018/03/18,4.251
2018/03/19,3.719
2018/03/20,2.822
2018/03/21,2.071
2018/03/22,2.36
2018/03/23,2.627
2018/03/24,4.031
2018/03/25,3.957
2018/03/26,4.176
2018/03/27,4.227
2018/03/28,4.21
2018/03/29,5.079
2018/03/30,5.08
2018/03/31,4.579
2018/04/01,4.082
2018/04/02,3.584
2018/04/03,3.115
2018/04/04,2.597
2018/04/05,2.082
2018/04/06,1.619
2018/04/07,1.213
2018/04/08,0.924
2018/04/09,0.684
2018/04/10,0.532
2018/04/11,0.346
2018/04/12,0.202
2018/04/13,0.17
2018/04/14,0.144
2018/04/15,0.126
2018/04/16,0.14
2018/04/17,0.123
2018/04/18,0.114
2018/04/19,0.099
2018/04/20,0.084
2018/04/21,0.077
2018/04/22,0.075
2018/04/23,0.104
2018/04/24,0.107
2018/04/25,0.102
2018/04/26,0.089
2018/04/27,0.077
2018/04/28,0.067
2018/04/29,0.057
2018/04/30,0.12
2018/05/01,0.144
2018/05/02,0.201
2018/05/03,0.295
2018/05/04,12.961
2018/05/05,12.154
2018/05/06,11.508
2018/05/07,10.563
2018/05/08,9.612
2018/05/09,8.661
2018/05/10,7.7
2018/05/11,6.779
2018/05/12,5.815
2018/05/13,4.859
2018/05/14,4.183
2018/05/15,3.254
2018/05/16,2.309
2018/05/17,1.387
2018/05/18,0.493
2018/05/19,0.42
2018/05/20,0.357
2018/05/21,0.365
2018/05/22,0.321
2018/05/23,0.326
2018/05/24,0.326
2018/05/25,0.276
2018/05/26,0.229
2018/05/27,0.181
2018/05/28,0.206
2018/05/29,0.175
2018/05/30,0.207
2018/05/31,0.277
2018/06/01,0.275
2018/06/02,0.246
2018/06/03,0.217
2018/06/04,0.197
2018/06/05,0.171
2018/06/06,0.169
2018/06/07,0.144
2018/06/08,0.123
2018/06/09,0.102
2018/06/10,0.081
2018/06/11,0.066
2018/06/12,0.049
2018/06/13,0.033
2018/06/14,0.038
2018/06/15,0.041
2018/06/16,0.036
2018/06/17,0.032
2018/06/18,0.027
2018/06/19,0.023
2018/06/20,0.018
2018/06/21,0.016
2018/06/22,0.022
2018/06/23,0.019
2018/06/24,0.022
2018/06/25,0.022
2018/06/26,0.021
2018/06/27,0.017
2018/06/28,0.02
2018/06/29,0.029
2018/06/30,0.026
2018/07/01,0.024
2018/07/02,2.535
2018/07/03,2.353
2018/07/04,4.757
2018/07/05,4.917
2018/07/06,6.271
2018/07/07,6.117
2018/07/08,5.578
2018/07/09,5.021
2018/07/10,4.464
2018/07/11,3.907
2018/07/12,3.35
2018/07/13,2.794
2018/07/14,2.291
2018/07/15,2.232
2018/07/16,1.637
2018/07/17,1.221
2018/07/18,0.805
2018/07/19,0.574
2018/07/20,0.382
2018/07/21,0.315
2018/07/22,0.274
2018/07/23,0.234
2018/07/24,0.195
2018/07/25,0.155
2018/07/26,0.116
2018/07/27,0.076
2018/07/28,0.036
2018/07/29,0
2018/07/30,0
2018/07/31,0.003
2018/08/01,0.002
2018/08/02,0.002
2018/08/03,0.002
2018/08/04,0.002
2018/08/05,0.002
2018/08/06,0.001
2018/08/07,0.324
2018/08/08,3.286
2018/08/09,5.451
2018/08/10,6.071
2018/08/11,5.59
2018/08/12,5.108
2018/08/13,4.627
2018/08/14,4.152
2018/08/15,3.67
2018/08/16,3.188
2018/08/17,3.578
2018/08/18,3.034
2018/08/19,2.49
2018/08/20,1.946
2018/08/21,1.402
2018/08/22,0.881
2018/08/23,0.581
2018/08/24,0.467
2018/08/25,0.412
2018/08/26,0.352
2018/08/27,0.286
2018/08/28,0.258
2018/08/29,0.202
2018/08/30,0.136
2018/08/31,0.093
2018/09/01,0.084
2018/09/02,0.075
2018/09/03,0.072
2018/09/04,0.105
2018/09/05,0.146
2018/09/06,0.371
2018/09/07,0.358
2018/09/08,0.325
2018/09/09,0.293
2018/09/10,0.299
2018/09/11,0.282
2018/09/12,0.263
2018/09/13,0.283
2018/09/14,0.289
2018/09/15,0.262
2018/09/16,0.236
2018/09/17,0.205
2018/09/18,0.193
2018/09/19,0.266
2018/09/20,0.362
2018/09/21,0.701
2018/09/22,0.737
2018/09/23,0.715
2018/09/24,0.834
2018/09/25,0.838
2018/09/26,0.838
2018/09/27,0.951
2018/09/28,1.059
2018/09/29,1.157
2018/09/30,1.153
2018/10/01,1.2
2018/10/02,1.088
2018/10/03,0.938
2018/10/04,0.802
2018/10/05,0.669
2018/10/06,0.564
2018/10/07,0.466
2018/10/08,0.373
2018/10/09,0.291
2018/10/10,0.233
2018/10/11,0.164
2018/10/12,0.107
2018/10/13,0.065
2018/10/14,0.038
2018/10/15,0.034
2018/10/16,0.033
2018/10/17,0.031
2018/10/18,0.027
2018/10/19,0.024
2018/10/20,0.022
2018/10/21,0.019
2018/10/22,0.015
2018/10/23,0.018
2018/10/24,0.107
2018/10/25,0.124
2018/10/26,0.146
2018/10/27,0.133
2018/10/28,0.126
2018/10/29,0.117
2018/10/30,0.105
2018/10/31,0.096
2018/11/01,0.084
2018/11/02,0.072
2018/11/03,0.06
2018/11/04,0.047
2018/11/05,0.049
2018/11/06,0.036
2018/11/07,0.023
2018/11/08,0.017
2018/11/09,0.041
2018/11/10,0.04
2018/11/11,0.036
2018/11/12,0.035
2018/11/13,0.034
2018/11/14,0.062
2018/11/15,0.132
2018/11/16,0.121
2018/11/17,0.109
2018/11/18,0.098
2018/11/19,0.217
2018/11/20,0.216
2018/11/21,0.195
2018/11/22,0.174
2018/11/23,0.153
2018/11/24,0.134
2018/11/25,0.123
2018/11/26,0.105
2018/11/27,0.086
2018/11/28,0.067
2018/11/29,0.05
2018/11/30,0.054
2018/12/01,0.042
2018/12/02,0.03
2018/12/03,0.021
2018/12/04,0.018
2018/12/05,0.016
2018/12/06,0.014
2018/12/07,0.024
2018/12/08,0.027
2018/12/09,0.026
2018/12/10,0.027
2018/12/11,0.024
2018/12/12,0.021
2018/12/13,0.018
2018/12/14,0.014
2018/12/15,0.012
2018/12/16,0.013
2018/12/17,0.011
2018/12/18,0.009
2018/12/19,0.007
2018/12/20,0.005
2018/12/21,0.003
2018/12/22,0.002
2018/12/23,0.002
2018/12/24,0.001
2018/12/25,0.001
2018/12/26,0.001
2018/12/27,0.001
2018/12/28,0
2018/12/29,0
2018/12/30,0.018
2018/12/31,0.017
2019/01/01,0.016
2019/01/02,0.015
2019/01/03,0.013
2019/01/04,0.012
2019/01/05,0.011
2019/01/06,0.009
2019/01/07,0.008
2019/01/08,0.008
2019/01/09,0.007
2019/01/10,0.006
2019/01/11,0.005
2019/01/12,0.004
2019/01/13,0.002
2019/01/14,0.034
2019/01/15,0.053
2019/01/16,0.049
2019/01/17,0.045
2019/01/18,0.041
2019/01/19,0.037
2019/01/20,0.033
2019/01/21,0.029
2019/01/22,0.025
2019/01/23,0.021
2019/01/24,0.017
2019/01/25,0.013
2019/01/26,0.009
2019/01/27,0.005
2019/01/28,0.009
2019/01/29,0.007
2019/01/30,0.007
2019/01/31,0.006
2019/02/01,0.006
2019/02/02,0.005
2019/02/03,0.004
2019/02/04,0.004
2019/02/05,0.003
2019/02/06,0.003
2019/02/07,0.002
2019/02/08,0.002
2019/02/09,0.001
2019/02/10,0.001
2019/02/11,0
2019/02/12,0
2019/02/13,0
2019/02/14,0
2019/02/15,0
2019/02/16,0
2019/02/17,0
2019/02/18,0.001
2019/02/19,0.001
2019/02/20,0.001
2019/02/21,0.001
2019/02/22,0.001
2019/02/23,0.001
2019/02/24,0.001
2019/02/25,0.001
2019/02/26,0.001
2019/02/27,0
2019/02/28,0
2019/03/01,0
2019/03/02,0
2019/03/03,0
2019/03/04,0
2019/03/05,0
2019/03/06,0
2019/03/07,0
2019/03/08,0
2019/03/09,0
2019/03/10,0
2019/03/11,0
2019/03/12,0
2019/03/13,0
2019/03/14,0
2019/03/15,0
2019/03/16,0
2019/03/17,0
2019/03/18,0
2019/03/19,0
2019/03/20,0
2019/03/21,0
2019/03/22,0
2019/03/23,0
2019/03/24,0
2019/03/25,0
2019/03/26,0
2019/03/27,0
2019/03/28,0
2019/03/29,0
2019/03/30,0
2019/03/31,0
2019/04/01,0
2019/04/02,0
2019/04/03,0
2019/04/04,0
2019/04/05,0
2019/04/06,0
2019/04/07,0.004
2019/04/08,0.01
2019/04/09,0.014
2019/04/10,0.013
2019/04/11,0.012
2019/04/12,0.021
2019/04/13,0.022
2019/04/14,0.02
2019/04/15,0.019
2019/04/16,0.017
2019/04/17,0.015
2019/04/18,0.013
2019/04/19,0.011
2019/04/20,0.009
2019/04/21,0.007
2019/04/22,0.005
2019/04/23,0.004
2019/04/24,0.003
2019/04/25,0.002
2019/04/26,0.001
2019/04/27,0
2019/04/28,0
2019/04/29,0
2019/04/30,0
2019/05/01,0
2019/05/02,0
2019/05/03,0
2019/05/04,0
2019/05/05,0
2019/05/06,0
2019/05/07,0
2019/05/08,0
2019/05/09,0
2019/05/10,0
2019/05/11,0
2019/05/12,0
2019/05/13,0
2019/05/14,0
2019/05/15,0
2019/05/16,0.009
2019/05/17,0.009
2019/05/18,0.008
2019/05/19,0.007
2019/05/20,0.007
2019/05/21,0.006
2019/05/22,0.005
2019/05/23,0.005
2019/05/24,0.004
2019/05/25,0.003
2019/05/26,0.003
2019/05/27,0.002
2019/05/28,0.001
2019/05/29,0.001
2019/05/30,0
2019/05/31,0
2019/06/01,0
2019/06/02,0
2019/06/03,0
2019/06/04,0
2019/06/05,0
2019/06/06,0
2019/06/07,0
2019/06/08,0
2019/06/09,0
2019/06/10,0
2019/06/11,0
2019/06/12,0.026
2019/06/13,0.024
2019/06/14,0.022
2019/06/15,0.02
2019/06/16,0.043
2019/06/17,0.039
2019/06/18,0.036
2019/06/19,0.032
2019/06/20,0.029
2019/06/21,0.025
2019/06/22,0.021
2019/06/23,0.018
2019/06/24,0.014
2019/06/25,0.011
2019/06/26,0.007
2019/06/27,0.005
2019/06/28,0.004
2019/06/29,0.002
2019/06/30,0
2019/07/01,0
2019/07/02,0
2019/07/03,0
2019/07/04,0
2019/07/05,0
2019/07/06,0
2019/07/07,0
2019/07/08,0
2019/07/09,0
