Date,hashrate3std
2016/05/14,146595658439
2016/05/15,36862935399
2016/05/16,16524859757
2016/05/17,9360137454
2016/05/18,107013648490
2016/05/19,150299954962
2016/05/20,103670834034
2016/05/21,71094958642
2016/05/22,19424707478
2016/05/23,11881150020
2016/05/24,54781459932
2016/05/25,64816337350
2016/05/26,52137523091
2016/05/27,41163490999
2016/05/28,80667313662
2016/05/29,86004825037
2016/05/30,18636069185
2016/05/31,42566150825
2016/06/01,79206688540
2016/06/02,60971896367
2016/06/03,204666561315
2016/06/04,156069571565
2016/06/05,75600898262
2016/06/06,95240304664
2016/06/07,121714227022
2016/06/08,30059690880
2016/06/09,158644964747
2016/06/10,183554908248
2016/06/11,177963358965
2016/06/12,138143174499
2016/06/13,139863112824
2016/06/14,145283493681
2016/06/15,30886253736
2016/06/16,29902463761
2016/06/17,131067502634
2016/06/18,116229816391
2016/06/19,87004510447
2016/06/20,74381658353
2016/06/21,81161497485
2016/06/22,131102779396
2016/06/23,198209579227
2016/06/24,72503310544
2016/06/25,19012511689
2016/06/26,105417960049
2016/06/27,159708894933
2016/06/28,103174800798
2016/06/29,82294120282
2016/06/30,86246469450
2016/07/01,103191595950
2016/07/02,96788985427
2016/07/03,97839316004
2016/07/04,87016469732
2016/07/05,9649130908
2016/07/06,3537280464
2016/07/07,13593389289
2016/07/08,20168403199
2016/07/09,28915296748
2016/07/10,34100659851
2016/07/11,83051790787
2016/07/12,64773871805
2016/07/13,59283757426
2016/07/14,53397862673
2016/07/15,94920327082
2016/07/16,57409233959
2016/07/17,35624176148
2016/07/18,126383292626
2016/07/19,101748642489
2016/07/20,118562307660
2016/07/21,143404731075
2016/07/22,161785070292
2016/07/23,167425582209
2016/07/24,154701832719
2016/07/25,218765568034
2016/07/26,287276310424
2016/07/27,309025262019
2016/07/28,213317531965
2016/07/29,211667474925
2016/07/30,141263392468
2016/07/31,68292708362
2016/08/01,73104240892
2016/08/02,328749535396
2016/08/03,351748420486
2016/08/04,264831739754
2016/08/05,356391404394
2016/08/06,95508442339
2016/08/07,114767457922
2016/08/08,174982379994
2016/08/09,249983706402
2016/08/10,256566097666
2016/08/11,152455833270
2016/08/12,86994314110
2016/08/13,52817643672
2016/08/14,42270899171
2016/08/15,26714346043
2016/08/16,116414455846
2016/08/17,102395046733
2016/08/18,91721296606
2016/08/19,81661003020
2016/08/20,118222053532
2016/08/21,163515114002
2016/08/22,67412091303
2016/08/23,101822308565
2016/08/24,78944488518
2016/08/25,97143083801
2016/08/26,224926059993
2016/08/27,155429067291
2016/08/28,62894545990
2016/08/29,107199577584
2016/08/30,63609937109
2016/08/31,98922901808
2016/09/01,132646296719
2016/09/02,104173492763
2016/09/03,232291512351
2016/09/04,342921633390
2016/09/05,159578764318
2016/09/06,160045680670
2016/09/07,103491683663
2016/09/08,102944111274
2016/09/09,46009259820
2016/09/10,63353928446
2016/09/11,215745913311
2016/09/12,182854622152
2016/09/13,37377091031
2016/09/14,159603928626
2016/09/15,165972613437
2016/09/16,39097840663
2016/09/17,175735524722
2016/09/18,558976520410
2016/09/19,582068125622
2016/09/20,621173568550
2016/09/21,654626474603
2016/09/22,425239809802
2016/09/23,506462818270
2016/09/24,537393798238
2016/09/25,221357122617
2016/09/26,289711656254
2016/09/27,318021496522
2016/09/28,335790917642
2016/09/29,166721978682
2016/09/30,148393019697
2016/10/01,187312756139
2016/10/02,325494509885
2016/10/03,152758567637
2016/10/04,130407688398
2016/10/05,119957719856
2016/10/06,45731691576
2016/10/07,181747181289
2016/10/08,233598246460
2016/10/09,328989209006
2016/10/10,139945128202
2016/10/11,102663774036
2016/10/12,198735289458
2016/10/13,234302295039
2016/10/14,429687555754
2016/10/15,297704028563
2016/10/16,224893432531
2016/10/17,300459533628
2016/10/18,310321336333
2016/10/19,248829525798
2016/10/20,239332359640
2016/10/21,311518232528
2016/10/22,114941920398
2016/10/23,192894499256
2016/10/24,177319652526
2016/10/25,213023071408
2016/10/26,151168376430
2016/10/27,116445159007
2016/10/28,375299498948
2016/10/29,1591503599095
2016/10/30,1511541128355
2016/10/31,330625754543
2016/11/01,741081352733
2016/11/02,1178568156040
2016/11/03,617943738593
2016/11/04,478485142672
2016/11/05,494836505976
2016/11/06,254554553147
2016/11/07,663328861098
2016/11/08,1029837215347
2016/11/09,448419740184
2016/11/10,451955758825
2016/11/11,451862865682
2016/11/12,104803722506
2016/11/13,404930789097
2016/11/14,471276087057
2016/11/15,192560992585
2016/11/16,87857120182
2016/11/17,264172538699
2016/11/18,291775078266
2016/11/19,525942709686
2016/11/20,658133873622
2016/11/21,693402316489
2016/11/22,333165155270
2016/11/23,375951086775
2016/11/24,602525871655
2016/11/25,571945459054
2016/11/26,63652747161
2016/11/27,54546705598
2016/11/28,177971257731
2016/11/29,159444191545
2016/11/30,281719588719
2016/12/01,206387161021
2016/12/02,107790876461
2016/12/03,297518886826
2016/12/04,233207322840
2016/12/05,170586392234
2016/12/06,157560376649
2016/12/07,108235298631
2016/12/08,348025733370
2016/12/09,348659181406
2016/12/10,209907347791
2016/12/11,238123400111
2016/12/12,194333449248
2016/12/13,202962107268
2016/12/14,169096943624
2016/12/15,58563614408
2016/12/16,167435668904
2016/12/17,228549334006
2016/12/18,258744136852
2016/12/19,209300954984
2016/12/20,148401461807
2016/12/21,134428233426
2016/12/22,236877739220
2016/12/23,561205147670
2016/12/24,658105056201
2016/12/25,299634025492
2016/12/26,389515652187
2016/12/27,193831018087
2016/12/28,211924984197
2016/12/29,48719924668
2016/12/30,17150830691
2016/12/31,64848343181
2017/01/01,64345677199
2017/01/02,19475021704
2017/01/03,18427182378
2017/01/04,585904766895
2017/01/05,663339193894
2017/01/06,155653169214
2017/01/07,246271136604
2017/01/08,242204648444
2017/01/09,229251848824
2017/01/10,216639714407
2017/01/11,70533125772
2017/01/12,121834262813
2017/01/13,175211113735
2017/01/14,138512793174
2017/01/15,154811293957
2017/01/16,141928452616
2017/01/17,76178925585
2017/01/18,115646616979
2017/01/19,460716054869
2017/01/20,422756730581
2017/01/21,231582788246
2017/01/22,214775664516
2017/01/23,162543503496
2017/01/24,125719275038
2017/01/25,93968992425
2017/01/26,219729459324
2017/01/27,181781046984
2017/01/28,104364827414
2017/01/29,139307417520
2017/01/30,190634502540
2017/01/31,211617160656
2017/02/01,108804492301
2017/02/02,150105271545
2017/02/03,154630872977
2017/02/04,139068902725
2017/02/05,420699121149
2017/02/06,383392046514
2017/02/07,90671032610
2017/02/08,106378193746
2017/02/09,98002321599
2017/02/10,240872316369
2017/02/11,287251841916
2017/02/12,145530454531
2017/02/13,202467626168
2017/02/14,195922700380
2017/02/15,125597489448
2017/02/16,35755869776
2017/02/17,155066747349
2017/02/18,229292966128
2017/02/19,216774646344
2017/02/20,179188264553
2017/02/21,237115577258
2017/02/22,186343015315
2017/02/23,106043714070
2017/02/24,64998426906
2017/02/25,320737033288
2017/02/26,604961810579
2017/02/27,421519180392
2017/02/28,491631001107
2017/03/01,428216400253
2017/03/02,315669959682
2017/03/03,500816568394
2017/03/04,347156516831
2017/03/05,444614056792
2017/03/06,513402468060
2017/03/07,61534931990
2017/03/08,383909758428
2017/03/09,427836323047
2017/03/10,46512104284
2017/03/11,249067039761
2017/03/12,255305108525
2017/03/13,514924847718
2017/03/14,434984862270
2017/03/15,307024326755
2017/03/16,451049271674
2017/03/17,773831209099
2017/03/18,782683592557
2017/03/19,670051402621
2017/03/20,827225971687
2017/03/21,791517201381
2017/03/22,309387056624
2017/03/23,709810807390
2017/03/24,448050404472
2017/03/25,93057834457
2017/03/26,793070301073
2017/03/27,1188133294322
2017/03/28,554551980922
2017/03/29,563912081761
2017/03/30,664157658834
2017/03/31,454127413446
2017/04/01,380871786774
2017/04/02,294062611445
2017/04/03,724327304650
2017/04/04,870765020876
2017/04/05,1274640346221
2017/04/06,426369749408
2017/04/07,233786857310
2017/04/08,321225020449
2017/04/09,284819066511
2017/04/10,291984795351
2017/04/11,597147315702
2017/04/12,519296837436
2017/04/13,399124247261
2017/04/14,1403749096738
2017/04/15,1353690757640
2017/04/16,473967118564
2017/04/17,514812151834
2017/04/18,577627346110
2017/04/19,334777442963
2017/04/20,202460739756
2017/04/21,609829246496
2017/04/22,537433016751
2017/04/23,511850950025
2017/04/24,600559871274
2017/04/25,785386526416
2017/04/26,761557348492
2017/04/27,288876945755
2017/04/28,1437083061358
2017/04/29,1560583213748
2017/04/30,491300618215
2017/05/01,431112905548
2017/05/02,272068965767
2017/05/03,367805774562
2017/05/04,336579572041
2017/05/05,1005655665361
2017/05/06,1105145712031
2017/05/07,399411229939
2017/05/08,393138847029
2017/05/09,933260631168
2017/05/10,961735408894
2017/05/11,364608596954
2017/05/12,1119049788054
2017/05/13,757362242768
2017/05/14,712494494275
2017/05/15,1440586490923
2017/05/16,1126067754544
2017/05/17,1234086241385
2017/05/18,1218874172289
2017/05/19,1678249495196
2017/05/20,1530528998808
2017/05/21,1373366846059
2017/05/22,1449078542539
2017/05/23,980477644332
2017/05/24,950016521405
2017/05/25,786284552962
2017/05/26,187253911099
2017/05/27,922604790848
2017/05/28,809219649888
2017/05/29,1870256858527
2017/05/30,3532104865847
2017/05/31,1840064318221
2017/06/01,1585811448261
2017/06/02,1585844789789
2017/06/03,975694474703
2017/06/04,1696520377204
2017/06/05,1548127061930
2017/06/06,1203273137413
2017/06/07,1851244788799
2017/06/08,1741059057884
2017/06/09,313821654952
2017/06/10,2022838664946
2017/06/11,2714885671628
2017/06/12,997487102026
2017/06/13,1438851230491
2017/06/14,2200025449578
2017/06/15,1637386435255
2017/06/16,1398142373969
2017/06/17,2045263089885
2017/06/18,2168136325390
2017/06/19,1310140289196
2017/06/20,1340288773965
2017/06/21,1274802011819
2017/06/22,920929158235
2017/06/23,528816479668
2017/06/24,1138094069910
2017/06/25,1707704998151
2017/06/26,2309621112532
2017/06/27,1864191865195
2017/06/28,1481353936738
2017/06/29,2628973322289
2017/06/30,1564839886153
2017/07/01,919348576897
2017/07/02,1197802280700
2017/07/03,2091470241372
2017/07/04,2833339186699
2017/07/05,1565749870409
2017/07/06,1448939948838
2017/07/07,1843463371421
2017/07/08,1269990433436
2017/07/09,793105179889
2017/07/10,1350758769131
2017/07/11,868612938217
2017/07/12,1865165320500
2017/07/13,1404240163729
2017/07/14,1155505433488
2017/07/15,2006004189507
2017/07/16,3335731475727
2017/07/17,2872919066745
2017/07/18,2869962393991
2017/07/19,3689299009727
2017/07/20,4108228157869
2017/07/21,2015186024076
2017/07/22,374887224998
2017/07/23,2473055931780
2017/07/24,2322150605299
2017/07/25,2912554375577
2017/07/26,3207250271576
2017/07/27,1343382298352
2017/07/28,1597632689394
2017/07/29,1576867143966
2017/07/30,2015978896835
2017/07/31,3508833463518
2017/08/01,1709436423090
2017/08/02,1112452350002
2017/08/03,3496242448604
2017/08/04,2860496586617
2017/08/05,2609226344305
2017/08/06,890044616827
2017/08/07,2817896409068
2017/08/08,2754900857620
2017/08/09,2154220069691
2017/08/10,1501864399015
2017/08/11,1310945842983
2017/08/12,3236395949020
2017/08/13,2701901919732
2017/08/14,2016862381002
2017/08/15,2633732413235
2017/08/16,1417939619133
2017/08/17,1447324470926
2017/08/18,1056863632946
2017/08/19,3144797864975
2017/08/20,2996365818225
2017/08/21,2201032054581
2017/08/22,2442808201811
2017/08/23,2281396305433
2017/08/24,1890679217012
2017/08/25,2464550003157
2017/08/26,1604765511830
2017/08/27,564392710881
2017/08/28,3003509300322
2017/08/29,5446500617962
2017/08/30,6494904813288
2017/08/31,1458589594255
2017/09/01,1413568278745
2017/09/02,919562686685
2017/09/03,460402647661
2017/09/04,1309342608933
2017/09/05,1731606292182
2017/09/06,718285840526
2017/09/07,1783238099768
2017/09/08,5968944522537
2017/09/09,4053328277604
2017/09/10,3498172575024
2017/09/11,1479232526526
2017/09/12,5260040083654
2017/09/13,4833756886439
2017/09/14,3698895324940
2017/09/15,4710317517816
2017/09/16,2986100153338
2017/09/17,1694987237524
2017/09/18,1831665333396
2017/09/19,2431055740619
2017/09/20,2314934870718
2017/09/21,1607620105388
2017/09/22,1591201278388
2017/09/23,4727119623706
2017/09/24,3678836212792
2017/09/25,4241092086175
2017/09/26,4373051126161
2017/09/27,3420853472298
2017/09/28,3189598339344
2017/09/29,6470636064182
2017/09/30,4138710879998
2017/10/01,4128898977754
2017/10/02,4176255729047
2017/10/03,444364622169
2017/10/04,2711331361897
2017/10/05,5225919909512
2017/10/06,4115399252252
2017/10/07,5908995533219
2017/10/08,2805622082750
2017/10/09,3535002358125
2017/10/10,1714234923493
2017/10/11,3843828027259
2017/10/12,3348739172117
2017/10/13,4051424193904
2017/10/14,4548549290861
2017/10/15,4179606859334
2017/10/16,5415097796367
2017/10/17,4789457568496
2017/10/18,2313011531608
2017/10/19,3702926579407
2017/10/20,3685883540491
2017/10/21,1081832219907
2017/10/22,1888871959981
2017/10/23,1818381561794
2017/10/24,3267895752591
2017/10/25,3322358049643
2017/10/26,5625276337438
2017/10/27,1.1009396166828E+14
2017/10/28,1.0820923213183E+14
2017/10/29,0
2017/10/30,0
2017/10/31,0
2017/11/01,1.1406257713988E+14
2017/11/02,1.1159463432910E+14
2017/11/03,6034951133117
2017/11/04,2957330433448
2017/11/05,4210744084314
2017/11/06,4175895155746
2017/11/07,2702785376821
2017/11/08,1851804279472
2017/11/09,1997230892097
2017/11/10,1750047504331
2017/11/11,1533065562227
2017/11/12,2370776356884
2017/11/13,2119397259256
2017/11/14,3028415224655
2017/11/15,2344780278518
2017/11/16,3206998236739
2017/11/17,3115460476329
2017/11/18,962200687502
2017/11/19,1239521458482
2017/11/20,7585876408962
2017/11/21,6241706129607
2017/11/22,1553623251724
2017/11/23,3379472378808
2017/11/24,5266890244677
2017/11/25,2779020908239
2017/11/26,426461637658
2017/11/27,1716301240347
2017/11/28,3089070446728
2017/11/29,1923549654142
2017/11/30,2825649221461
2017/12/01,1738162683868
2017/12/02,697121338844
2017/12/03,3483811594931
2017/12/04,3651091625648
2017/12/05,3277752314109
2017/12/06,2184814450726
2017/12/07,1539598959216
2017/12/08,3031041110516
2017/12/09,2621336468668
2017/12/10,1304479716250
2017/12/11,1505565679573
2017/12/12,1908085897087
2017/12/13,5106668728897
2017/12/14,7081620335549
2017/12/15,8001238648953
2017/12/16,5140457311180
2017/12/17,1432864561966
2017/12/18,4709429471371
2017/12/19,3657157174291
2017/12/20,3037178092315
2017/12/21,847777674494
2017/12/22,602990999392
2017/12/23,5656144715667
2017/12/24,5686017009653
2017/12/25,1426147275747
2017/12/26,2131959707964
2017/12/27,1544140706965
2017/12/28,4423802122239
2017/12/29,3441105819982
2017/12/30,2448560498927
2017/12/31,2720412979137
2018/01/01,3825254944744
2018/01/02,2207337818644
2018/01/03,542501410663
2018/01/04,3445312063491
2018/01/05,6218779866071
2018/01/06,3367972201991
2018/01/07,4800386521916
2018/01/08,5425061048712
2018/01/09,1848767259746
2018/01/10,4592379259479
2018/01/11,7348007281952
2018/01/12,5449697099197
2018/01/13,1114995686039
2018/01/14,4430559093858
2018/01/15,3841560497172
2018/01/16,4652896103480
2018/01/17,7725509784714
2018/01/18,3145340792107
2018/01/19,1829617444754
2018/01/20,7120462635519
2018/01/21,6394200371313
2018/01/22,4106045985157
2018/01/23,4078737954335
2018/01/24,4625987329349
2018/01/25,5846255253502
2018/01/26,1679731942116
2018/01/27,1347095790580
2018/01/28,2229626099189
2018/01/29,9371720191669
2018/01/30,6918372505675
2018/01/31,4455533444190
2018/02/01,8590687963865
2018/02/02,6947367154173
2018/02/03,2956608229932
2018/02/04,670803760261
2018/02/05,5352893984300
2018/02/06,4716130833360
2018/02/07,4392386533823
2018/02/08,4397114978400
2018/02/09,2822292161671
2018/02/10,4068878425899
2018/02/11,2948960517387
2018/02/12,5610464988769
2018/02/13,5240554557981
2018/02/14,5391239653554
2018/02/15,5246615278738
2018/02/16,5660117794527
2018/02/17,4626376982244
2018/02/18,465803847215
2018/02/19,674328882880
2018/02/20,3404434435140
2018/02/21,2646867159037
2018/02/22,3239472792817
2018/02/23,3529685011095
2018/02/24,1932568476706
2018/02/25,4897863420506
2018/02/26,4714809904729
2018/02/27,5708198591376
2018/02/28,7142400570057
2018/03/01,8844623303775
2018/03/02,2413656208398
2018/03/03,6091759572025
2018/03/04,5911992562718
2018/03/05,6077051819923
2018/03/06,1314148136042
2018/03/07,8152509290003
2018/03/08,7475569156436
2018/03/09,6138833142701
2018/03/10,4942693452569
2018/03/11,2134022568991
2018/03/12,1511204674221
2018/03/13,1515133016490
2018/03/14,2830477168555
2018/03/15,2735898064903
2018/03/16,10411252161349
2018/03/17,7936508597767
2018/03/18,3220659437933
2018/03/19,1754966758840
2018/03/20,1870488008625
2018/03/21,2860860947831
2018/03/22,3544030975622
2018/03/23,1011737678226
2018/03/24,1464225512566
2018/03/25,1466181965776
2018/03/26,7404522948418
2018/03/27,6340209575657
2018/03/28,6037325526596
2018/03/29,4535625415390
2018/03/30,3813242869960
2018/03/31,3177614752404
2018/04/01,3249565591321
2018/04/02,475312245478
2018/04/03,5504970539627
2018/04/04,4870974892868
2018/04/05,3205133047047
2018/04/06,6950022042741
2018/04/07,5405312801903
2018/04/08,5248046204469
2018/04/09,8853566154257
2018/04/10,7097843653438
2018/04/11,5186176677991
2018/04/12,3169916183706
2018/04/13,2223232828281
2018/04/14,2718183341352
2018/04/15,265621407081
2018/04/16,863619760144
2018/04/17,779195719547
2018/04/18,6202801092176
2018/04/19,6464649680103
2018/04/20,6399222450730
2018/04/21,7948250267467
2018/04/22,7971804574993
2018/04/23,3553414011399
2018/04/24,4494292782930
2018/04/25,4263779791729
2018/04/26,10203800429631
2018/04/27,8967289837390
2018/04/28,11062231342154
2018/04/29,9492075661802
2018/04/30,10108774050171
2018/05/01,8029390045114
2018/05/02,6465762982896
2018/05/03,5718130591118
2018/05/04,3405037845439
2018/05/05,6043035379170
2018/05/06,4340151133236
2018/05/07,5594556672418
2018/05/08,4646387762853
2018/05/09,5223901476937
2018/05/10,3401598108324
2018/05/11,2718054933472
2018/05/12,7341712527441
2018/05/13,5353377249658
2018/05/14,5321615451931
2018/05/15,7324922879572
2018/05/16,3175138708388
2018/05/17,2850027957109
2018/05/18,2390039547566
2018/05/19,1715609604242
2018/05/20,4421744295622
2018/05/21,5227200605764
2018/05/22,2751035547343
2018/05/23,3452079391423
2018/05/24,9704935781215
2018/05/25,8519288208423
2018/05/26,5356047476890
2018/05/27,5344508267806
2018/05/28,5407032575892
2018/05/29,4009859272257
2018/05/30,2639325814617
2018/05/31,5262503722337
2018/06/01,9082378550941
2018/06/02,9144273215813
2018/06/03,5834916593624
2018/06/04,1610341158953
2018/06/05,1035883421676
2018/06/06,1949824872000
2018/06/07,2028124914796
2018/06/08,3142733541345
2018/06/09,11411941628395
2018/06/10,10365410580443
2018/06/11,8656144923189
2018/06/12,6714157511100
2018/06/13,6185080337709
2018/06/14,7365107489314
2018/06/15,1022140981858
2018/06/16,2290556305271
2018/06/17,2336811619998
2018/06/18,8797310528994
2018/06/19,11053249699089
2018/06/20,2859440865075
2018/06/21,3308848671577
2018/06/22,4553048830926
2018/06/23,3261342993349
2018/06/24,3372911866731
2018/06/25,1727128812804
2018/06/26,2151899053195
2018/06/27,6691003903261
2018/06/28,7925437706228
2018/06/29,9472967604898
2018/06/30,9093279424752
2018/07/01,10434110565152
2018/07/02,9436530931138
2018/07/03,7469144245809
2018/07/04,3552902384065
2018/07/05,7919436285166
2018/07/06,7626263544408
2018/07/07,3975909201672
2018/07/08,4694930457341
2018/07/09,6400802419838
2018/07/10,6956120710246
2018/07/11,12327635850918
2018/07/12,6447532421730
2018/07/13,2808107563079
2018/07/14,2409407481473
2018/07/15,1851022049596
2018/07/16,1736687565968
2018/07/17,5884336085799
2018/07/18,5017996631220
2018/07/19,4644024800172
2018/07/20,6510912537816
2018/07/21,13038651760148
2018/07/22,11146807236946
2018/07/23,18073100658840
2018/07/24,7762098626146
2018/07/25,6084036912440
2018/07/26,6094187140647
2018/07/27,2604850912503
2018/07/28,1092704718949
2018/07/29,2098580671549
2018/07/30,1027057847888
2018/07/31,1028188656169
2018/08/01,2612880542112
2018/08/02,4576685016779
2018/08/03,6074512188747
2018/08/04,6733287787119
2018/08/05,6879700973080
2018/08/06,359370064160
2018/08/07,1164329416365
2018/08/08,2472365662766
2018/08/09,3361189840819
2018/08/10,3199321595862
2018/08/11,3124866502584
2018/08/12,7033917264831
2018/08/13,7623027638450
2018/08/14,1150294670377
2018/08/15,2518136767465
2018/08/16,6152889975321
2018/08/17,5016159397591
2018/08/18,5037887931678
2018/08/19,3735464953343
2018/08/20,2782361507990
2018/08/21,3404813066268
2018/08/22,4875042964122
2018/08/23,8834515293573
2018/08/24,8791397806456
2018/08/25,3946156377485
2018/08/26,5248961899201
2018/08/27,4377394404089
2018/08/28,4853540170159
2018/08/29,6072192533996
2018/08/30,4081531631871
2018/08/31,1946834595748
2018/09/01,2365153457612
2018/09/02,4495888421809
2018/09/03,2519510295730
2018/09/04,1796312210666
2018/09/05,1880747503572
2018/09/06,184363322314
2018/09/07,4408925684306
2018/09/08,4941092398091
2018/09/09,13241195837778
2018/09/10,11570818858639
2018/09/11,4211210681994
2018/09/12,6731324163699
2018/09/13,7731937793845
2018/09/14,6435944713417
2018/09/15,7291323898206
2018/09/16,964929653844
2018/09/17,1000375975467
2018/09/18,803713683713
2018/09/19,3605311108411
2018/09/20,3488735943340
2018/09/21,1894587045693
2018/09/22,6546649589478
2018/09/23,6226669024336
2018/09/24,2053716715262
2018/09/25,1926176901711
2018/09/26,6120340252104
2018/09/27,6416631994961
2018/09/28,1858725570343
2018/09/29,4805633657383
2018/09/30,3959136796289
2018/10/01,4089018816569
2018/10/02,4260978011291
2018/10/03,1121692803574
2018/10/04,2605568817880
2018/10/05,2603965602313
2018/10/06,1600560772827
2018/10/07,3144559730618
2018/10/08,3466433471817
2018/10/09,2296111454469
2018/10/10,2296444428136
2018/10/11,3848352055209
2018/10/12,4129111630250
2018/10/13,2393644110922
2018/10/14,2211233718128
2018/10/15,2161887512011
2018/10/16,2002430825253
2018/10/17,1110718574461
2018/10/18,3750240669187
2018/10/19,3817258361238
2018/10/20,5249632374873
2018/10/21,4971358288086
2018/10/22,4578296542848
2018/10/23,2565728087407
2018/10/24,3533363237097
2018/10/25,3409939265591
2018/10/26,4470099846013
2018/10/27,1398098393427
2018/10/28,1683392155335
2018/10/29,3387869545467
2018/10/30,1856462338575
2018/10/31,5124589839849
2018/11/01,5772475450508
2018/11/02,10338782019683
2018/11/03,5487433915650
2018/11/04,3767369622092
2018/11/05,3342592547475
2018/11/06,1587693795010
2018/11/07,1727767984927
2018/11/08,3048381143951
2018/11/09,4125253401094
2018/11/10,4107013826389
2018/11/11,5986062470269
2018/11/12,5429436920471
2018/11/13,5299980147725
2018/11/14,2158234846387
2018/11/15,983720679660
2018/11/16,3658539899008
2018/11/17,7413562912941
2018/11/18,8281619631175
2018/11/19,2339744635064
2018/11/20,5822645880751
2018/11/21,10867847684250
2018/11/22,12001002452312
2018/11/23,4802389669921
2018/11/24,2437808719789
2018/11/25,5091693765870
2018/11/26,3641428406172
2018/11/27,16104166408182
2018/11/28,20526275751148
2018/11/29,6181362985485
2018/11/30,2567426681557
2018/12/01,4124602104975
2018/12/02,6803740361856
2018/12/03,8047908117101
2018/12/04,3644376731328
2018/12/05,4110851431176
2018/12/06,3872437776082
2018/12/07,6935840757805
2018/12/08,10155339961662
2018/12/09,4411156865420
2018/12/10,8593600960161
2018/12/11,8205402207630
2018/12/12,9682181135287
2018/12/13,5566710451964
2018/12/14,4005470513534
2018/12/15,3478907106983
2018/12/16,3323018812482
2018/12/17,4212173838527
2018/12/18,4995968115678
2018/12/19,2847249233566
2018/12/20,1535549582497
2018/12/21,1554841691467
2018/12/22,3345519001950
2018/12/23,2657136846825
2018/12/24,7867326449348
2018/12/25,10869742671320
2018/12/26,10260400769007
2018/12/27,5987208798775
2018/12/28,6777083866893
2018/12/29,2625484093516
2018/12/30,1349178772140
2018/12/31,2905030671331
2019/01/01,9165201284372
2019/01/02,8773665360388
2019/01/03,5868486167061
2019/01/04,664824695485
2019/01/05,4446920832768
2019/01/06,5722362275850
2019/01/07,3987157335362
2019/01/08,4371431747464
2019/01/09,4975673884156
2019/01/10,4453247567471
2019/01/11,3498788235761
2019/01/12,5103244335474
2019/01/13,4825661981730
2019/01/14,3151037272858
2019/01/15,5094670962966
2019/01/16,7541473754297
2019/01/17,9618354689452
2019/01/18,1686779742903
2019/01/19,6384465243695
