Date,activeaddresses14std
2019/10/22,47476
2019/10/23,41959
2019/10/24,39803
2019/10/25,38238
2019/10/26,37294
2019/10/27,32620
2019/10/28,32965
2019/10/29,32710
2019/10/30,32634
2019/10/31,32553
2019/11/01,27061
2019/11/02,34885
2019/11/03,40781
2019/11/04,40615
2019/11/05,44284
2019/11/06,44558
2019/11/07,65222
2019/11/08,65123
2019/11/09,68631
2019/11/10,67868
2019/11/11,68455
2019/11/12,69190
2019/11/13,69786
2019/11/14,69779
2019/11/15,70003
2019/11/16,70204
2019/11/17,67226
2019/11/18,66786
2019/11/19,65480
2019/11/20,65620
2019/11/21,50978
2019/11/22,56920
2019/11/23,56101
2019/11/24,64500
2019/11/25,64148
2019/11/26,63770
2019/11/27,63734
2019/11/28,65062
2019/11/29,65053
2019/11/30,110817
2019/12/01,110855
2019/12/02,112179
2019/12/03,110656
2019/12/04,110300
2019/12/05,103520
2019/12/06,94090
2019/12/07,97985
2019/12/08,104991
2019/12/09,101845
2019/12/10,101660
2019/12/11,101936
2019/12/12,101952
2019/12/13,100743
2019/12/14,67012
2019/12/15,69385
2019/12/16,61656
2019/12/17,60596
2019/12/18,61400
2019/12/19,60623
2019/12/20,60717
2019/12/21,57718
2019/12/22,49011
2019/12/23,44354
2019/12/24,43983
2019/12/25,44606
2019/12/26,44219
2019/12/27,43594
2019/12/28,43474
2019/12/29,49408
2019/12/30,46886
2019/12/31,45880
2020/01/01,48152
2020/01/02,48215
2020/01/03,46154
2020/01/04,46293
2020/01/05,45549
2020/01/06,46313
2020/01/07,49905
2020/01/08,55597
2020/01/09,58961
2020/01/10,60063
2020/01/11,59443
2020/01/12,56829
2020/01/13,56450
2020/01/14,62540
2020/01/15,60576
2020/01/16,62818
2020/01/17,63837
2020/01/18,61711
2020/01/19,55852
2020/01/20,56201
2020/01/21,56685
2020/01/22,59326
2020/01/23,59780
2020/01/24,68556
2020/01/25,78637
2020/01/26,88457
2020/01/27,91161
2020/01/28,89027
2020/01/29,81617
2020/01/30,67062
2020/01/31,59948
2020/02/01,54184
2020/02/02,50831
2020/02/03,56123
2020/02/04,54216
2020/02/05,60418
2020/02/06,65570
2020/02/07,69328
2020/02/08,71352
2020/02/09,63692
2020/02/10,63506
2020/02/11,69032
2020/02/12,95469
2020/02/13,101719
2020/02/14,99561
2020/02/15,92272
2020/02/16,80551
2020/02/17,78946
2020/02/18,68430
2020/02/19,64562
2020/02/20,61177
2020/02/21,58119
2020/02/22,59583
2020/02/23,59565
2020/02/24,58635
2020/02/25,59720
2020/02/26,37333
2020/02/27,23260
2020/02/28,21185
2020/02/29,27055
2020/03/01,31482
2020/03/02,32077
2020/03/03,31302
2020/03/04,30976
2020/03/05,32881
2020/03/06,32459
2020/03/07,34267
2020/03/08,36947
2020/03/09,38173
2020/03/10,38339
2020/03/11,37796
2020/03/12,36125
2020/03/13,51701
2020/03/14,49660
2020/03/15,48772
2020/03/16,51991
2020/03/17,51923
2020/03/18,57012
2020/03/19,80090
2020/03/20,87397
2020/03/21,110934
2020/03/22,105418
2020/03/23,107266
2020/03/24,104559
2020/03/25,100215
2020/03/26,94359
2020/03/27,94475
2020/03/28,95504
2020/03/29,98666
2020/03/30,99645
2020/03/31,100584
2020/04/01,104323
2020/04/02,98681
2020/04/03,96197
2020/04/04,70647
2020/04/05,73272
2020/04/06,64190
2020/04/07,58475
2020/04/08,72614
2020/04/09,71014
2020/04/10,69365
2020/04/11,68668
2020/04/12,61501
2020/04/13,62768
2020/04/14,71248
2020/04/15,72562
2020/04/16,73241
2020/04/17,75589
2020/04/18,70826
2020/04/19,56265
2020/04/20,60157
2020/04/21,60187
2020/04/22,55812
2020/04/23,58191
2020/04/24,60538
2020/04/25,46581
2020/04/26,33589
2020/04/27,31046
2020/04/28,31501
2020/04/29,38215
2020/04/30,38397
2020/05/01,37337
2020/05/02,38476
2020/05/03,34802
2020/05/04,37316
2020/05/05,40678
2020/05/06,39409
2020/05/07,39166
2020/05/08,39741
2020/05/09,42011
2020/05/10,41333
2020/05/11,42136
2020/05/12,42164
2020/05/13,42001
2020/05/14,40604
2020/05/15,40602
2020/05/16,39627
2020/05/17,41019
2020/05/18,39268
2020/05/19,35404
2020/05/20,34924
2020/05/21,35315
2020/05/22,36011
2020/05/23,33971
2020/05/24,34037
2020/05/25,32168
2020/05/26,35203
2020/05/27,37285
2020/05/28,71304
2020/05/29,82047
2020/05/30,84364
2020/05/31,82741
2020/06/01,86271
2020/06/02,97313
2020/06/03,97660
2020/06/04,99766
2020/06/05,99919
2020/06/06,100243
2020/06/07,98841
2020/06/08,98546
2020/06/09,98927
2020/06/10,98936
2020/06/11,53499
2020/06/12,51257
2020/06/13,53081
2020/06/14,58594
2020/06/15,58134
2020/06/16,48425
2020/06/17,48796
2020/06/18,51593
2020/06/19,54788
2020/06/20,54136
2020/06/21,45331
2020/06/22,54263
2020/06/23,65749
2020/06/24,69748
2020/06/25,71262
2020/06/26,73306
2020/06/27,67554
2020/06/28,46898
2020/06/29,52737
2020/06/30,55494
2020/07/01,50733
2020/07/02,49416
2020/07/03,46724
2020/07/04,46188
2020/07/05,57499
2020/07/06,58156
2020/07/07,57192
2020/07/08,57758
2020/07/09,58238
2020/07/10,58436
2020/07/11,58593
2020/07/12,60206
2020/07/13,62392
2020/07/14,62059
2020/07/15,66651
2020/07/16,66600
2020/07/17,66564
2020/07/18,66890
2020/07/19,52805
2020/07/20,52956
2020/07/21,53368
2020/07/22,53390
2020/07/23,55396
2020/07/24,54387
2020/07/25,54093
2020/07/26,48289
2020/07/27,59744
2020/07/28,79808
2020/07/29,79005
2020/07/30,78729
2020/07/31,78940
2020/08/01,72815
2020/08/02,64722
2020/08/03,66189
2020/08/04,60884
2020/08/05,59804
2020/08/06,61525
2020/08/07,55041
2020/08/08,53368
2020/08/09,55913
2020/08/10,54609
2020/08/11,44903
2020/08/12,53441
2020/08/13,54882
2020/08/14,57241
2020/08/15,60222
2020/08/16,62590
2020/08/17,62695
2020/08/18,60811
2020/08/19,54484
2020/08/20,43636
2020/08/21,37094
2020/08/22,39037
2020/08/23,38869
2020/08/24,35651
2020/08/25,33178
2020/08/26,29858
2020/08/27,29873
2020/08/28,32722
2020/08/29,43527
2020/08/30,55664
2020/08/31,57390
2020/09/01,60478
2020/09/02,60107
2020/09/03,60108
2020/09/04,57341
2020/09/05,65460
2020/09/06,68271
2020/09/07,69024
2020/09/08,71728
2020/09/09,72005
2020/09/10,71128
2020/09/11,72382
2020/09/12,72766
2020/09/13,75503
2020/09/14,70648
2020/09/15,60647
2020/09/16,54354
2020/09/17,191950
2020/09/18,209121
2020/09/19,208032
2020/09/20,208478
2020/09/21,207835
2020/09/22,204986
2020/09/23,201607
2020/09/24,198810
2020/09/25,196195
2020/09/26,193580
2020/09/27,188835
2020/09/28,184689
2020/09/29,182907
2020/09/30,176937
2020/10/01,90799
2020/10/02,58964
2020/10/03,65006
2020/10/04,63163
2020/10/05,58736
2020/10/06,56743
2020/10/07,55538
2020/10/08,50161
2020/10/09,50960
2020/10/10,51326
2020/10/11,50338
2020/10/12,48304
2020/10/13,53946
2020/10/14,54690
2020/10/15,117246
2020/10/16,130427
2020/10/17,127590
2020/10/18,123216
2020/10/19,118205
2020/10/20,115976
2020/10/21,113231
2020/10/22,113157
2020/10/23,112459
2020/10/24,110493
2020/10/25,115807
2020/10/26,113869
2020/10/27,116327
2020/10/28,116139
2020/10/29,89844
2020/10/30,79149
2020/10/31,78483
2020/11/01,76600
2020/11/02,77370
2020/11/03,77352
2020/11/04,79263
2020/11/05,66304
2020/11/06,64113
2020/11/07,64113
2020/11/08,52162
2020/11/09,51241
2020/11/10,48306
2020/11/11,48297
2020/11/12,47220
2020/11/13,46034
2020/11/14,46079
2020/11/15,46896
2020/11/16,46502
2020/11/17,51381
2020/11/18,48358
2020/11/19,50914
2020/11/20,52324
2020/11/21,58902
2020/11/22,54015
2020/11/23,60275
2020/11/24,66145
2020/11/25,68974
2020/11/26,64857
2020/11/27,64822
2020/11/28,75767
2020/11/29,72090
2020/11/30,70170
2020/12/01,69888
2020/12/02,73832
2020/12/03,74653
2020/12/04,73717
2020/12/05,72602
2020/12/06,77819
2020/12/07,72569
2020/12/08,62390
2020/12/09,49505
2020/12/10,50848
2020/12/11,50511
2020/12/12,49406
2020/12/13,61174
2020/12/14,85809
2020/12/15,94371
2020/12/16,107567
2020/12/17,129016
2020/12/18,132713
2020/12/19,129606
2020/12/20,123516
2020/12/21,121406
2020/12/22,120878
2020/12/23,121256
2020/12/24,111352
2020/12/25,105052
2020/12/26,103938
2020/12/27,104174
2020/12/28,100576
2020/12/29,99988
2020/12/30,94996
2020/12/31,74798
2021/01/01,69929
2021/01/02,69392
2021/01/03,60692
2021/01/04,54642
2021/01/05,47342
2021/01/06,52440
2021/01/07,61442
2021/01/08,64764
2021/01/09,67171
2021/01/10,64228
2021/01/11,63840
2021/01/12,66354
2021/01/13,72231
2021/01/14,69769
2021/01/15,66946
2021/01/16,60675
2021/01/17,67087
2021/01/18,67056
2021/01/19,67628
2021/01/20,64843
2021/01/21,58874
2021/01/22,54836
2021/01/23,46482
2021/01/24,45551
2021/01/25,45855
2021/01/26,45425
2021/01/27,45188
2021/01/28,47093
2021/01/29,58791
2021/01/30,64960
2021/01/31,65097
2021/02/01,73432
2021/02/02,80869
2021/02/03,91493
2021/02/04,91128
2021/02/05,92661
2021/02/06,88835
2021/02/07,79163
2021/02/08,76428
2021/02/09,76107
2021/02/10,48885
2021/02/11,38513
2021/02/12,40673
2021/02/13,35757
2021/02/14,34600
2021/02/15,50334
2021/02/16,51278
2021/02/17,50931
2021/02/18,52893
2021/02/19,57825
2021/02/20,62103
2021/02/21,61612
2021/02/22,62600
2021/02/23,66009
2021/02/24,64555
2021/02/25,64278
2021/02/26,61657
2021/02/27,61545
2021/02/28,65225
2021/03/01,58002
2021/03/02,58185
2021/03/03,57970
2021/03/04,56031
2021/03/05,56115
2021/03/06,45574
2021/03/07,47350
2021/03/08,47243
2021/03/09,51886
2021/03/10,54527
2021/03/11,63365
2021/03/12,70827
2021/03/13,74529
2021/03/14,71462
2021/03/15,71600
2021/03/16,73819
2021/03/17,73556
2021/03/18,76613
2021/03/19,64559
2021/03/20,56883
2021/03/21,44009
2021/03/22,31532
2021/03/23,32097
2021/03/24,33149
2021/03/25,41767
2021/03/26,41633
2021/03/27,42016
2021/03/28,46464
2021/03/29,46690
2021/03/30,47058
2021/03/31,48296
2021/04/01,59162
2021/04/02,70461
2021/04/03,70910
2021/04/04,64302
2021/04/05,62785
2021/04/06,64085
2021/04/07,64120
2021/04/08,62169
2021/04/09,62127
2021/04/10,64626
2021/04/11,55161
2021/04/12,53813
2021/04/13,54515
2021/04/14,212593
2021/04/15,210868
2021/04/16,298502
2021/04/17,313039
2021/04/18,319035
2021/04/19,330245
2021/04/20,348118
2021/04/21,364650
2021/04/22,379700
2021/04/23,386196
2021/04/24,389710
2021/04/25,392853
2021/04/26,395873
2021/04/27,398001
2021/04/28,321639
2021/04/29,315292
2021/04/30,77165
2021/05/01,78739
2021/05/02,74797
2021/05/03,76229
2021/05/04,72947
2021/05/05,68430
2021/05/06,62513
2021/05/07,63022
2021/05/08,98942
2021/05/09,139277
2021/05/10,145286
2021/05/11,154579
2021/05/12,155303
2021/05/13,156831
2021/05/14,147782
2021/05/15,140880
2021/05/16,132944
2021/05/17,133815
2021/05/18,145802
2021/05/19,161150
2021/05/20,167620
2021/05/21,187821
2021/05/22,199363
2021/05/23,207256
2021/05/24,209170
2021/05/25,191505
2021/05/26,181289
2021/05/27,160118
2021/05/28,139705
2021/05/29,117871
2021/05/30,105291
2021/05/31,94641
2021/06/01,86879
2021/06/02,82073
2021/06/03,64226
2021/06/04,63140
2021/06/05,67415
2021/06/06,63888
2021/06/07,67706
2021/06/08,81552
2021/06/09,92454
2021/06/10,98300
2021/06/11,107566
2021/06/12,110462
2021/06/13,106050
2021/06/14,96758
2021/06/15,89279
2021/06/16,81698
2021/06/17,60830
2021/06/18,45110
2021/06/19,64954
2021/06/20,78202
2021/06/21,73136
2021/06/22,75700
2021/06/23,76399
2021/06/24,77487
2021/06/25,80088
2021/06/26,79328
2021/06/27,79883
2021/06/28,141621
2021/06/29,144429
2021/06/30,144502
2021/07/01,145100
2021/07/02,143919
2021/07/03,133595
2021/07/04,124066
2021/07/05,122863
2021/07/06,127819
2021/07/07,129392
2021/07/08,129344
2021/07/09,129558
2021/07/10,131510
2021/07/11,133306
2021/07/12,82898
2021/07/13,77716
2021/07/14,77127
2021/07/15,78113
2021/07/16,77974
2021/07/17,75478
2021/07/18,70879
2021/07/19,69364
2021/07/20,55156
2021/07/21,43666
2021/07/22,41628
2021/07/23,43141
2021/07/24,45445
2021/07/25,39622
2021/07/26,41571
2021/07/27,82106
2021/07/28,99254
2021/07/29,100697
2021/07/30,99978
2021/07/31,96500
2021/08/01,91569
2021/08/02,89782
2021/08/03,87082
2021/08/04,85149
2021/08/05,92072
2021/08/06,91547
2021/08/07,92314
2021/08/08,84868
2021/08/09,86522
2021/08/10,67232
2021/08/11,44832
2021/08/12,43204
2021/08/13,41854
2021/08/14,40969
2021/08/15,45773
2021/08/16,41274
2021/08/17,43170
2021/08/18,42779
2021/08/19,46837
2021/08/20,53686
2021/08/21,53726
2021/08/22,54891
2021/08/23,54911
2021/08/24,55159
2021/08/25,58832
2021/08/26,61758
2021/08/27,183412
2021/08/28,183479
2021/08/29,183244
2021/08/30,180392
2021/08/31,178970
2021/09/01,180450
2021/09/02,177973
2021/09/03,172385
2021/09/04,170821
2021/09/05,170580
2021/09/06,168294
2021/09/07,172442
2021/09/08,172606
2021/09/09,173865
2021/09/10,55459
2021/09/11,80563
2021/09/12,82359
2021/09/13,90305
2021/09/14,91640
2021/09/15,92130
2021/09/16,91994
2021/09/17,87558
2021/09/18,83723
2021/09/19,77539
2021/09/20,83264
2021/09/21,84047
2021/09/22,81100
2021/09/23,80400
2021/09/24,85988
2021/09/25,71793
2021/09/26,82863
2021/09/27,70392
2021/09/28,65654
2021/09/29,58817
2021/09/30,53893
2021/10/01,63967
2021/10/02,62207
2021/10/03,62175
2021/10/04,63011
2021/10/05,69997
2021/10/06,105811
2021/10/07,126466
2021/10/08,139554
2021/10/09,141847
2021/10/10,131640
2021/10/11,127159
2021/10/12,119970
2021/10/13,116084
2021/10/14,109276
2021/10/15,110420
2021/10/16,105191
2021/10/17,99493
2021/10/18,81950
2021/10/19,81587
2021/10/20,73497
2021/10/21,65529
2021/10/22,59377
2021/10/23,65824
2021/10/24,64625
2021/10/25,66383
2021/10/26,69436
2021/10/27,63224
2021/10/28,172763
2021/10/29,191685
2021/10/30,195111
2021/10/31,192045
2021/11/01,191762
2021/11/02,193941
2021/11/03,198769
2021/11/04,199623
2021/11/05,199737
2021/11/06,199807
2021/11/07,199896
2021/11/08,200133
2021/11/09,199891
2021/11/10,202061
2021/11/11,65885
2021/11/12,47781
2021/11/13,47110
2021/11/14,41354
2021/11/15,44899
2021/11/16,46585
2021/11/17,44529
2021/11/18,50616
2021/11/19,55465
2021/11/20,76305
2021/11/21,76742
2021/11/22,85814
2021/11/23,88295
2021/11/24,82526
2021/11/25,80875
2021/11/26,77791
2021/11/27,77606
2021/11/28,87425
2021/11/29,86510
2021/11/30,86091
2021/12/01,67415
2021/12/02,68221
2021/12/03,69486
2021/12/04,71243
2021/12/05,123390
2021/12/06,122690
2021/12/07,122626
2021/12/08,123215
2021/12/09,123210
2021/12/10,123164
2021/12/11,122616
2021/12/12,113773
2021/12/13,113729
2021/12/14,113831
2021/12/15,113120
2021/12/16,114172
2021/12/17,114089
2021/12/18,108956
2021/12/19,62306
2021/12/20,61645
2021/12/21,62553
2021/12/22,54373
2021/12/23,56960
2021/12/24,68378
2021/12/25,75064
2021/12/26,74808
2021/12/27,75188
2021/12/28,74366
2021/12/29,73759
2021/12/30,72303
2021/12/31,67869
2022/01/01,65579
2022/01/02,68245
2022/01/03,68152
2022/01/04,66818
2022/01/05,66773
2022/01/06,66324
2022/01/07,57463
2022/01/08,43149
2022/01/09,59509
2022/01/10,64740
2022/01/11,77515
2022/01/12,92766
2022/01/13,101678
2022/01/14,101621
2022/01/15,101190
2022/01/16,94395
2022/01/17,93360
2022/01/18,95014
2022/01/19,95079
2022/01/20,94839
2022/01/21,98030
2022/01/22,100866
2022/01/23,101052
2022/01/24,106750
2022/01/25,99879
2022/01/26,88425
2022/01/27,72579
2022/01/28,71189
2022/01/29,66909
2022/01/30,65686
2022/01/31,63137
2022/02/01,64621
2022/02/02,55090
2022/02/03,49346
2022/02/04,52256
2022/02/05,76816
2022/02/06,77332
2022/02/07,74301
2022/02/08,74506
2022/02/09,70868
2022/02/10,63988
2022/02/11,58733
2022/02/12,57928
2022/02/13,59578
2022/02/14,60295
2022/02/15,60495
2022/02/16,61397
2022/02/17,56947
2022/02/18,67287
2022/02/19,55666
2022/02/20,85590
2022/02/21,93651
2022/02/22,99208
2022/02/23,100144
2022/02/24,100904
2022/02/25,101772
2022/02/26,100432
2022/02/27,101288
2022/02/28,105846
2022/03/01,105545
2022/03/02,104025
2022/03/03,103671
2022/03/04,92820
2022/03/05,95252
2022/03/06,45260
2022/03/07,41087
2022/03/08,46913
2022/03/09,48308
2022/03/10,61925
2022/03/11,63602
2022/03/12,63043
2022/03/13,72215
2022/03/14,72819
2022/03/15,76549
2022/03/16,87948
2022/03/17,87947
2022/03/18,102424
2022/03/19,98360
2022/03/20,99818
2022/03/21,100050
2022/03/22,101510
2022/03/23,101685
2022/03/24,96175
2022/03/25,94626
2022/03/26,95460
2022/03/27,87087
2022/03/28,80396
2022/03/29,79317
2022/03/30,70753
2022/03/31,70982
2022/04/01,45353
2022/04/02,55071
2022/04/03,67959
2022/04/04,76849
2022/04/05,70083
2022/04/06,70011
2022/04/07,70135
2022/04/08,71682
2022/04/09,71416
2022/04/10,70750
2022/04/11,61087
2022/04/12,47931
2022/04/13,48395
2022/04/14,37803
2022/04/15,28582
2022/04/16,28643
2022/04/17,31108
2022/04/18,30316
2022/04/19,62857
2022/04/20,91533
2022/04/21,91535
2022/04/22,92353
2022/04/23,93650
2022/04/24,94064
2022/04/25,93766
2022/04/26,92363
2022/04/27,88504
2022/04/28,87176
2022/04/29,86371
2022/04/30,84599
2022/05/01,76820
2022/05/02,88158
2022/05/03,88975
2022/05/04,64450
2022/05/05,71873
2022/05/06,69427
2022/05/07,69822
2022/05/08,69413
2022/05/09,69137
2022/05/10,71185
2022/05/11,75939
2022/05/12,87978
2022/05/13,112821
2022/05/14,111931
2022/05/15,113861
2022/05/16,107787
2022/05/17,100582
2022/05/18,100777
2022/05/19,100560
2022/05/20,104179
2022/05/21,104748
2022/05/22,108910
2022/05/23,111730
2022/05/24,110397
2022/05/25,107347
2022/05/26,100490
2022/05/27,55229
2022/05/28,54454
2022/05/29,54418
2022/05/30,56763
2022/05/31,61089
2022/06/01,41809
2022/06/02,41777
2022/06/03,41816
2022/06/04,43051
2022/06/05,45705
2022/06/06,45708
2022/06/07,45688
2022/06/08,45782
2022/06/09,43870
2022/06/10,46642
2022/06/11,47125
2022/06/12,51479
2022/06/13,54695
2022/06/14,41108
2022/06/15,39073
2022/06/16,41860
2022/06/17,49812
2022/06/18,50319
2022/06/19,51855
2022/06/20,52137
2022/06/21,54658
2022/06/22,56042
2022/06/23,58672
2022/06/24,50988
2022/06/25,57655
2022/06/26,65975
2022/06/27,65818
2022/06/28,66882
2022/06/29,68269
2022/06/30,60303
2022/07/01,58605
2022/07/02,85151
2022/07/03,91103
2022/07/04,95950
2022/07/05,102223
2022/07/06,105797
2022/07/07,109028
2022/07/08,114441
2022/07/09,110019
2022/07/10,96032
2022/07/11,92454
2022/07/12,79128
2022/07/13,58573
2022/07/14,36321
2022/07/15,45100
2022/07/16,60881
2022/07/17,69890
2022/07/18,66036
2022/07/19,66082
2022/07/20,64450
2022/07/21,64092
2022/07/22,64362
2022/07/23,67422
2022/07/24,70794
2022/07/25,77728
2022/07/26,279305
2022/07/27,278577
2022/07/28,281390
2022/07/29,283370
2022/07/30,283898
2022/07/31,284958
2022/08/01,290898
2022/08/02,289488
2022/08/03,287562
2022/08/04,313388
2022/08/05,313129
2022/08/06,309693
2022/08/07,304296
2022/08/08,307715
2022/08/09,176283
2022/08/10,178189
2022/08/11,182008
2022/08/12,182691
2022/08/13,186119
2022/08/14,190405
2022/08/15,181444
2022/08/16,183999
2022/08/17,183221
2022/08/18,66030
2022/08/19,65955
2022/08/20,66190
2022/08/21,49487
2022/08/22,47831
2022/08/23,48346
2022/08/24,46486
2022/08/25,46617
2022/08/26,43771
2022/08/27,42513
2022/08/28,46132
2022/08/29,48824
2022/08/30,48123
2022/08/31,46344
2022/09/01,31769
2022/09/02,35715
2022/09/03,37961
2022/09/04,61687
2022/09/05,65066
2022/09/06,65066
2022/09/07,65287
2022/09/08,65199
2022/09/09,64965
2022/09/10,66208
2022/09/11,64349
2022/09/12,62864
2022/09/13,60302
2022/09/14,61025
2022/09/15,254871
2022/09/16,426328
2022/09/17,527713
2022/09/18,521520
2022/09/19,518762
2022/09/20,519659
2022/09/21,520030
2022/09/22,519901
2022/09/23,518504
2022/09/24,522322
2022/09/25,523153
2022/09/26,525486
2022/09/27,532968
2022/09/28,527425
2022/09/29,494136
2022/09/30,364909
2022/10/01,51872
2022/10/02,52059
2022/10/03,61738
2022/10/04,62387
2022/10/05,61906
2022/10/06,70683
2022/10/07,73924
2022/10/08,94052
2022/10/09,105800
2022/10/10,112599
2022/10/11,108882
2022/10/12,105813
2022/10/13,105627
2022/10/14,108570
2022/10/15,108626
2022/10/16,120913
2022/10/17,119804
2022/10/18,128600
2022/10/19,133294
2022/10/20,130455
2022/10/21,129054
2022/10/22,120556
2022/10/23,103676
2022/10/24,80371
2022/10/25,67068
2022/10/26,62725
2022/10/27,61962
2022/10/28,62283
2022/10/29,62171
2022/10/30,59943
2022/10/31,59993
2022/11/01,57683
2022/11/02,62945
2022/11/03,58092
2022/11/04,58282
2022/11/05,61597
2022/11/06,67508
2022/11/07,69114
2022/11/08,69399
2022/11/09,67131
2022/11/10,58380
2022/11/11,58659
2022/11/12,58374
2022/11/13,58448
2022/11/14,66973
2022/11/15,74184
2022/11/16,72576
2022/11/17,74390
2022/11/18,69082
2022/11/19,74101
2022/11/20,79778
2022/11/21,89996
2022/11/22,97912
2022/11/23,97683
2022/11/24,98154
2022/11/25,99675
2022/11/26,100052
2022/11/27,104723
2022/11/28,109210
2022/11/29,103217
2022/11/30,100381
