Date,price90rsiUSD
2016/05/25,58.494
2016/05/26,58.538
2016/05/27,56.446
2016/05/28,56.489
2016/05/29,57.48
2016/05/30,57.999
2016/05/31,59.073
2016/06/01,59.857
2016/06/02,59.738
2016/06/03,59.397
2016/06/04,59.379
2016/06/05,59.505
2016/06/06,59.655
2016/06/07,59.904
2016/06/08,60.471
2016/06/09,60.283
2016/06/10,59.653
2016/06/11,59.165
2016/06/12,60.312
2016/06/13,62.635
2016/06/14,64.364
2016/06/15,64.533
2016/06/16,65.71
2016/06/17,61.829
2016/06/18,54.988
2016/06/19,54.048
2016/06/20,53.434
2016/06/21,53.717
2016/06/22,56.165
2016/06/23,54.611
2016/06/24,55.503
2016/06/25,55.83
2016/06/26,55.505
2016/06/27,55.427
2016/06/28,54.426
2016/06/29,53.242
2016/06/30,53.551
2016/07/01,53.17
2016/07/02,52.997
2016/07/03,52.832
2016/07/04,52.427
2016/07/05,51.097
2016/07/06,51.228
2016/07/07,50.589
2016/07/08,51.041
2016/07/09,51.64
2016/07/10,51.527
2016/07/11,51.154
2016/07/12,51.104
2016/07/13,51.002
2016/07/14,51.746
2016/07/15,52.719
2016/07/16,52.542
2016/07/17,51.924
2016/07/18,51.992
2016/07/19,51.915
2016/07/20,52.881
2016/07/21,53.239
2016/07/22,54.46
2016/07/23,55.497
2016/07/24,54.122
2016/07/25,54.052
2016/07/26,53.426
2016/07/27,53.174
2016/07/28,53.274
2016/07/29,53.219
2016/07/30,53.173
2016/07/31,52.528
2016/08/01,51.778
2016/08/02,50.054
2016/08/03,49.327
2016/08/04,50.665
2016/08/05,50.933
2016/08/06,50.644
2016/08/07,50.889
2016/08/08,50.949
2016/08/09,51.793
2016/08/10,52.384
2016/08/11,51.966
2016/08/12,51.914
2016/08/13,51.738
2016/08/14,51.463
2016/08/15,51.1
2016/08/16,51.061
2016/08/17,50.854
2016/08/18,50.716
2016/08/19,50.552
2016/08/20,50.991
2016/08/21,50.984
2016/08/22,51.13
2016/08/23,50.951
2016/08/24,50.929
2016/08/25,51.099
2016/08/26,51.272
2016/08/27,51.148
2016/08/28,50.899
2016/08/29,50.786
2016/08/30,50.999
2016/08/31,51.307
2016/09/01,52.422
2016/09/02,52.272
2016/09/03,52.04
2016/09/04,51.693
2016/09/05,51.729
2016/09/06,51.544
2016/09/07,51.57
2016/09/08,51.365
2016/09/09,51.483
2016/09/10,51.686
2016/09/11,51.983
2016/09/12,51.824
2016/09/13,52.142
2016/09/14,52.04
2016/09/15,52.154
2016/09/16,52.451
2016/09/17,53.053
2016/09/18,53.29
2016/09/19,53.452
2016/09/20,54.602
2016/09/21,54.767
2016/09/22,53.624
2016/09/23,53.883
2016/09/24,53.41
2016/09/25,53.346
2016/09/26,53.202
2016/09/27,53.417
2016/09/28,53.737
2016/09/29,53.515
2016/09/30,53.567
2016/10/01,53.491
2016/10/02,53.575
2016/10/03,53.683
2016/10/04,53.874
2016/10/05,53.575
2016/10/06,52.977
2016/10/07,52.635
2016/10/08,51.873
2016/10/09,51.759
2016/10/10,51.077
2016/10/11,51.269
2016/10/12,51.068
2016/10/13,51.252
2016/10/14,51.261
2016/10/15,51.122
2016/10/16,51.269
2016/10/17,51.194
2016/10/18,52.168
2016/10/19,51.788
2016/10/20,51.464
2016/10/21,51.424
2016/10/22,51.418
2016/10/23,51.287
2016/10/24,51.206
2016/10/25,50.382
2016/10/26,50.355
2016/10/27,50.163
2016/10/28,49.851
2016/10/29,48.716
2016/10/30,48.695
2016/10/31,49.68
2016/11/01,48.798
2016/11/02,49.199
2016/11/03,49.244
2016/11/04,49.352
2016/11/05,49.536
2016/11/06,49.406
2016/11/07,49.199
2016/11/08,49.098
2016/11/09,48.641
2016/11/10,48.564
2016/11/11,48.231
2016/11/12,47.681
2016/11/13,47.604
2016/11/14,47.493
2016/11/15,47.581
2016/11/16,47.793
2016/11/17,47.431
2016/11/18,46.841
2016/11/19,46.709
2016/11/20,46.62
2016/11/21,46.614
2016/11/22,47.342
2016/11/23,47.21
2016/11/24,46.528
2016/11/25,46.31
2016/11/26,46.222
2016/11/27,45.687
2016/11/28,45.117
2016/11/29,43.976
2016/11/30,44.451
2016/12/01,44.531
2016/12/02,43.587
2016/12/03,43.431
2016/12/04,43.028
2016/12/05,42.205
2016/12/06,41.477
2016/12/07,43.742
2016/12/08,45.456
2016/12/09,45.218
2016/12/10,45.081
2016/12/11,44.882
2016/12/12,45.237
2016/12/13,45.361
2016/12/14,45.283
2016/12/15,44.536
2016/12/16,44.262
2016/12/17,43.905
2016/12/18,44.371
2016/12/19,44.168
2016/12/20,43.954
2016/12/21,44.259
2016/12/22,44.011
2016/12/23,43.47
2016/12/24,43.3
2016/12/25,43.211
2016/12/26,43.259
2016/12/27,43.158
2016/12/28,43.217
2016/12/29,45.565
2016/12/30,45.885
2016/12/31,45.404
2017/01/01,45.997
2017/01/02,45.888
2017/01/03,47.425
2017/01/04,51.062
2017/01/05,51.144
2017/01/06,50.119
2017/01/07,49.627
2017/01/08,50.075
2017/01/09,51.002
2017/01/10,50.944
2017/01/11,50.159
2017/01/12,49.037
2017/01/13,49.207
2017/01/14,49.262
2017/01/15,49.527
2017/01/16,49.262
2017/01/17,50.072
2017/01/18,50.508
2017/01/19,50.627
2017/01/20,51.227
2017/01/21,51.652
2017/01/22,51.782
2017/01/23,51.6
2017/01/24,51.38
2017/01/25,51.106
2017/01/26,51.145
2017/01/27,51.039
2017/01/28,51.093
2017/01/29,51.01
2017/01/30,51.056
2017/01/31,51.29
2017/02/01,51.437
2017/02/02,51.431
2017/02/03,51.685
2017/02/04,52.814
2017/02/05,52.721
2017/02/06,52.793
2017/02/07,53.14
2017/02/08,53.02
2017/02/09,52.418
2017/02/10,52.195
2017/02/11,52.884
2017/02/12,52.907
2017/02/13,52.729
2017/02/14,55.094
2017/02/15,56.243
2017/02/16,56.038
2017/02/17,56.046
2017/02/18,56.031
2017/02/19,56.082
2017/02/20,56.011
2017/02/21,55.603
2017/02/22,55.762
2017/02/23,56.011
2017/02/24,56.636
2017/02/25,57.279
2017/02/26,58.165
2017/02/27,60.066
2017/02/28,61.981
2017/03/01,62.36
2017/03/02,65.898
2017/03/03,68.181
2017/03/04,67.29
2017/03/05,65.763
2017/03/06,66.644
2017/03/07,65.677
2017/03/08,62.676
2017/03/09,61.153
2017/03/10,62.431
2017/03/11,64.548
2017/03/12,67.438
2017/03/13,71.926
2017/03/14,72.892
2017/03/15,74.202
2017/03/16,79.717
2017/03/17,81.891
2017/03/18,72.302
2017/03/19,72.494
2017/03/20,74.253
2017/03/21,73.681
2017/03/22,71.732
2017/03/23,71.919
2017/03/24,73.812
2017/03/25,75.474
2017/03/26,75.37
2017/03/27,75.386
2017/03/28,74.661
2017/03/29,75.53
2017/03/30,75.724
2017/03/31,72.991
2017/04/01,73.003
2017/04/02,72.55
2017/04/03,68.408
2017/04/04,66.506
2017/04/05,67.552
2017/04/06,66.07
2017/04/07,65.027
2017/04/08,65.691
2017/04/09,65.087
2017/04/10,64.742
2017/04/11,64.945
2017/04/12,65.128
2017/04/13,67.032
2017/04/14,66.563
2017/04/15,66.537
2017/04/16,66.776
2017/04/17,66.535
2017/04/18,67.045
2017/04/19,67.438
2017/04/20,66.222
2017/04/21,66.372
2017/04/22,65.975
2017/04/23,65.92
2017/04/24,66.504
2017/04/25,66.504
2017/04/26,67.294
2017/04/27,69.53
2017/04/28,72.454
2017/04/29,73.543
2017/04/30,74.166
2017/05/01,75.883
2017/05/02,74.271
2017/05/03,74.434
2017/05/04,76.25
2017/05/05,77.765
2017/05/06,76.761
2017/05/07,77.138
2017/05/08,74.401
2017/05/09,71.396
2017/05/10,72.157
2017/05/11,72.18
2017/05/12,72.42
2017/05/13,71.037
2017/05/14,71.567
2017/05/15,71.969
2017/05/16,71.125
2017/05/17,69.772
2017/05/18,71.237
2017/05/19,75.005
2017/05/20,77.081
2017/05/21,78.281
2017/05/22,81.645
2017/05/23,81.689
2017/05/24,83.691
2017/05/25,84.24
2017/05/26,78.142
2017/05/27,69.543
2017/05/28,71.64
2017/05/29,72.556
2017/05/30,75.289
2017/05/31,76.739
2017/06/01,76.257
2017/06/02,75.86
2017/06/03,75.48
2017/06/04,76.778
2017/06/05,77.286
2017/06/06,77.988
2017/06/07,78.206
2017/06/08,77.303
2017/06/09,77.976
2017/06/10,79.874
2017/06/11,81.847
2017/06/12,83.026
2017/06/13,83.686
2017/06/14,81.513
2017/06/15,73.757
2017/06/16,74.918
2017/06/17,75.379
2017/06/18,75.613
2017/06/19,74.878
2017/06/20,75.015
2017/06/21,71.115
2017/06/22,69.926
2017/06/23,70.146
2017/06/24,69.164
2017/06/25,66.3
2017/06/26,62.177
2017/06/27,60.507
2017/06/28,63.288
2017/06/29,64.241
2017/06/30,62.851
2017/07/01,60.61
2017/07/02,60.493
2017/07/03,61.182
2017/07/04,60.972
2017/07/05,59.786
2017/07/06,59.927
2017/07/07,58.907
2017/07/08,57.752
2017/07/09,57.916
2017/07/10,56.445
2017/07/11,53.98
2017/07/12,54.483
2017/07/13,54.844
2017/07/14,53.859
2017/07/15,52.93
2017/07/16,50.898
2017/07/17,51.902
2017/07/18,53.775
2017/07/19,55.011
2017/07/20,54.695
2017/07/21,55.063
2017/07/22,55.103
2017/07/23,55.318
2017/07/24,55.202
2017/07/25,54.098
2017/07/26,53.35
2017/07/27,53.457
2017/07/28,53.1
2017/07/29,52.427
2017/07/30,53.121
2017/07/31,52.959
2017/08/01,54.25
2017/08/02,54.53
2017/08/03,54.586
2017/08/04,54.638
2017/08/05,55.542
2017/08/06,56.893
2017/08/07,57.192
2017/08/08,58.028
2017/08/09,59.028
2017/08/10,59.145
2017/08/11,59.151
2017/08/12,59.8
2017/08/13,58.427
2017/08/14,58.693
2017/08/15,57.751
2017/08/16,58.047
2017/08/17,58.621
2017/08/18,58.288
2017/08/19,57.689
2017/08/20,57.752
2017/08/21,59.221
2017/08/22,58.635
2017/08/23,59.011
2017/08/24,59.136
2017/08/25,59.683
2017/08/26,59.554
2017/08/27,59.915
2017/08/28,60.29
2017/08/29,61.215
2017/08/30,62.163
2017/08/31,62.437
2017/09/01,62.768
2017/09/02,60.246
2017/09/03,59.505
2017/09/04,57.074
2017/09/05,56.055
2017/09/06,57.641
2017/09/07,57.612
2017/09/08,56.799
2017/09/09,55.612
2017/09/10,55.044
2017/09/11,55.212
2017/09/12,55.51
2017/09/13,53.769
2017/09/14,52.405
2017/09/15,51.385
2017/09/16,52.477
2017/09/17,52.199
2017/09/18,54.08
2017/09/19,54.017
2017/09/20,53.961
2017/09/21,53.358
2017/09/22,52.507
2017/09/23,53.169
2017/09/24,53.704
2017/09/25,54.015
2017/09/26,54.067
2017/09/27,54.303
2017/09/28,54.698
2017/09/29,53.967
2017/09/30,54.403
2017/10/01,54.352
2017/10/02,54.301
2017/10/03,53.917
2017/10/04,53.91
2017/10/05,53.901
2017/10/06,54.296
2017/10/07,54.773
2017/10/08,54.923
2017/10/09,54.27
2017/10/10,54.101
2017/10/11,54.187
2017/10/12,54.434
2017/10/13,55.456
2017/10/14,56.422
2017/10/15,55.784
2017/10/16,56.188
2017/10/17,55.16
2017/10/18,53.827
2017/10/19,54.105
2017/10/20,53.909
2017/10/21,53.347
2017/10/22,53.226
2017/10/23,52.547
2017/10/24,53.583
2017/10/25,53.079
2017/10/26,53.129
2017/10/27,53.083
2017/10/28,52.981
2017/10/29,53.413
2017/10/30,53.706
2017/10/31,53.73
2017/11/01,53.183
2017/11/02,52.235
2017/11/03,52.854
2017/11/04,53.107
2017/11/05,52.993
2017/11/06,53.022
2017/11/07,52.86
2017/11/08,53.17
2017/11/09,54.205
2017/11/10,53.678
2017/11/11,53.431
2017/11/12,53.548
2017/11/13,53.906
2017/11/14,54.672
2017/11/15,55.132
2017/11/16,54.647
2017/11/17,54.799
2017/11/18,54.977
2017/11/19,56.187
2017/11/20,56.543
2017/11/21,56.783
2017/11/22,56.873
2017/11/23,58.649
2017/11/24,60.307
2017/11/25,62.103
2017/11/26,61.424
2017/11/27,62.205
2017/11/28,61.863
2017/11/29,61.901
2017/11/30,59.213
2017/12/01,59.646
2017/12/02,60.511
2017/12/03,60.799
2017/12/04,60.47
2017/12/05,60.338
2017/12/06,58.788
2017/12/07,57.88
2017/12/08,59.076
2017/12/09,60.303
2017/12/10,58.293
2017/12/11,59.132
2017/12/12,62.991
2017/12/13,66.482
2017/12/14,67.774
2017/12/15,65.539
2017/12/16,66.254
2017/12/17,66.928
2017/12/18,67.428
2017/12/19,69.728
2017/12/20,68.302
2017/12/21,68.599
2017/12/22,62.243
2017/12/23,63.52
2017/12/24,60.598
2017/12/25,62.036
2017/12/26,62.746
2017/12/27,62.884
2017/12/28,61.119
2017/12/29,61.887
2017/12/30,60.548
2017/12/31,60.978
2018/01/01,61.715
2018/01/02,64.024
2018/01/03,64.824
2018/01/04,66.135
2018/01/05,66.708
2018/01/06,67.025
2018/01/07,68.593
2018/01/08,69.831
2018/01/09,70.856
2018/01/10,72.405
2018/01/11,68.96
2018/01/12,69.131
2018/01/13,70.865
2018/01/14,70.661
2018/01/15,70.07
2018/01/16,63.998
2018/01/17,59.27
2018/01/18,60.743
2018/01/19,60.813
2018/01/20,61.973
2018/01/21,61.037
2018/01/22,59.66
2018/01/23,58.655
2018/01/24,59.15
2018/01/25,60.02
2018/01/26,59.512
2018/01/27,60.007
2018/01/28,61.61
2018/01/29,61.637
2018/01/30,60.469
2018/01/31,59.57
2018/02/01,59.743
2018/02/02,55.9
2018/02/03,56.319
2018/02/04,55.346
2018/02/05,52.856
2018/02/06,51.134
2018/02/07,53.033
2018/02/08,53.277
2018/02/09,53.548
2018/02/10,54.138
2018/02/11,53.326
2018/02/12,53.816
2018/02/13,53.629
2018/02/14,54.204
2018/02/15,54.923
2018/02/16,54.957
2018/02/17,55.421
2018/02/18,55.031
2018/02/19,54.971
2018/02/20,54.937
2018/02/21,53.644
2018/02/22,52.961
2018/02/23,53.197
2018/02/24,53.164
2018/02/25,53.089
2018/02/26,53.431
2018/02/27,53.721
2018/02/28,53.554
2018/03/01,53.477
2018/03/02,53.423
2018/03/03,53.384
2018/03/04,53.245
2018/03/05,53.377
2018/03/06,52.813
2018/03/07,51.829
2018/03/08,51.019
2018/03/09,50.047
2018/03/10,50.727
2018/03/11,50.324
2018/03/12,50.556
2018/03/13,50.19
2018/03/14,49.565
2018/03/15,48.52
2018/03/16,48.659
2018/03/17,48.24
2018/03/18,46.907
2018/03/19,47.492
2018/03/20,47.584
2018/03/21,48.06
2018/03/22,47.697
2018/03/23,47.265
2018/03/24,47.532
2018/03/25,47.271
2018/03/26,46.876
2018/03/27,46.25
2018/03/28,46.044
2018/03/29,45.415
2018/03/30,44.916
2018/03/31,45.257
2018/04/01,44.933
2018/04/02,44.999
2018/04/03,45.332
2018/04/04,45.156
2018/04/05,44.933
2018/04/06,44.827
2018/04/07,45.089
2018/04/08,45.324
2018/04/09,45.515
2018/04/10,45.49
2018/04/11,45.861
2018/04/12,46.524
2018/04/13,47.675
2018/04/14,47.619
2018/04/15,48.005
2018/04/16,47.846
2018/04/17,47.846
2018/04/18,47.909
2018/04/19,48.527
2018/04/20,49.398
2018/04/21,49.814
2018/04/22,50.186
2018/04/23,50.536
2018/04/24,51.555
2018/04/25,50.598
2018/04/26,50.331
2018/04/27,51.029
2018/04/28,51.251
2018/04/29,51.41
2018/04/30,51.374
2018/05/01,50.841
2018/05/02,51.273
2018/05/03,52.394
2018/05/04,53.356
2018/05/05,53.866
2018/05/06,53.492
2018/05/07,52.405
2018/05/08,52.52
2018/05/09,52.319
2018/05/10,52.603
2018/05/11,51.399
2018/05/12,50.81
2018/05/13,51.471
2018/05/14,51.77
2018/05/15,51.872
2018/05/16,51.251
2018/05/17,51.35
2018/05/18,50.892
2018/05/19,51.271
2018/05/20,51.568
2018/05/21,51.477
2018/05/22,50.906
2018/05/23,49.471
2018/05/24,48.889
2018/05/25,49.055
2018/05/26,49.089
2018/05/27,48.651
2018/05/28,47.87
2018/05/29,47.973
2018/05/30,48.411
2018/05/31,48.642
2018/06/01,48.732
2018/06/02,49.012
2018/06/03,49.521
2018/06/04,49.32
2018/06/05,49.168
2018/06/06,49.394
2018/06/07,49.472
2018/06/08,49.324
2018/06/09,49.374
2018/06/10,48.342
2018/06/11,47.602
2018/06/12,47.497
2018/06/13,46.617
2018/06/14,46.905
2018/06/15,47.133
2018/06/16,47.016
2018/06/17,47.147
2018/06/18,47.165
2018/06/19,47.81
2018/06/20,47.855
2018/06/21,47.959
2018/06/22,46.949
2018/06/23,46.517
2018/06/24,46.062
2018/06/25,46.233
2018/06/26,46.075
2018/06/27,45.705
2018/06/28,45.738
2018/06/29,45.307
2018/06/30,46.205
2018/07/01,46.287
2018/07/02,46.522
2018/07/03,46.829
2018/07/04,46.703
2018/07/05,46.778
2018/07/06,46.702
2018/07/07,46.771
2018/07/08,47.281
2018/07/09,47.129
2018/07/10,46.327
2018/07/11,46.074
2018/07/12,45.938
2018/07/13,45.998
2018/07/14,45.946
2018/07/15,46.231
2018/07/16,46.856
2018/07/17,47.346
2018/07/18,47.752
2018/07/19,47.191
2018/07/20,46.79
2018/07/21,46.82
2018/07/22,46.93
2018/07/23,46.837
2018/07/24,47.081
2018/07/25,47.294
2018/07/26,47.335
2018/07/27,47.024
2018/07/28,47.105
2018/07/29,47.06
2018/07/30,46.88
2018/07/31,46.352
2018/08/01,45.786
2018/08/02,45.644
2018/08/03,45.481
2018/08/04,45.551
2018/08/05,45.401
2018/08/06,45.431
2018/08/07,45.299
2018/08/08,44.247
2018/08/09,44.104
2018/08/10,43.963
2018/08/11,42.914
2018/08/12,43.019
2018/08/13,42.658
2018/08/14,41.456
2018/08/15,42.321
2018/08/16,42.349
2018/08/17,42.787
2018/08/18,42.895
2018/08/19,42.732
2018/08/20,42.573
2018/08/21,42.203
2018/08/22,42.328
2018/08/23,42.109
2018/08/24,42.221
2018/08/25,42.349
2018/08/26,42.179
2018/08/27,42.301
2018/08/28,42.757
2018/08/29,42.914
2018/08/30,42.606
2018/08/31,42.577
2018/09/01,42.961
2018/09/02,43.127
2018/09/03,42.985
2018/09/04,42.91
2018/09/05,42.208
2018/09/06,41.045
2018/09/07,40.948
2018/09/08,40.631
2018/09/09,40.199
2018/09/10,40.168
2018/09/11,39.985
2018/09/12,39.577
2018/09/13,40.51
2018/09/14,41.197
2018/09/15,41.434
2018/09/16,41.418
2018/09/17,41.255
2018/09/18,40.961
2018/09/19,41.235
2018/09/20,41.287
2018/09/21,42.152
2018/09/22,42.626
2018/09/23,42.699
2018/09/24,42.501
2018/09/25,41.778
2018/09/26,41.812
2018/09/27,41.984
2018/09/28,42.31
2018/09/29,42.342
2018/09/30,42.631
2018/10/01,42.553
2018/10/02,42.481
2018/10/03,42.181
2018/10/04,42.362
2018/10/05,42.336
2018/10/06,42.473
2018/10/07,42.413
2018/10/08,42.575
2018/10/09,42.629
2018/10/10,42.521
2018/10/11,41.643
2018/10/12,41.444
2018/10/13,41.609
2018/10/14,41.668
2018/10/15,42.126
2018/10/16,42.199
2018/10/17,42.177
2018/10/18,42.067
2018/10/19,41.932
2018/10/20,42.044
2018/10/21,42.143
2018/10/22,42.055
2018/10/23,41.978
2018/10/24,42.031
2018/10/25,41.952
2018/10/26,41.976
2018/10/27,42.004
2018/10/28,42.024
2018/10/29,41.878
2018/10/30,41.702
2018/10/31,41.723
2018/11/01,41.806
2018/11/02,41.959
2018/11/03,41.938
2018/11/04,42.179
2018/11/05,42.502
2018/11/06,42.759
2018/11/07,43.153
2018/11/08,42.937
2018/11/09,42.763
2018/11/10,42.83
2018/11/11,42.789
2018/11/12,42.809
2018/11/13,42.701
2018/11/14,42.116
2018/11/15,41.204
2018/11/16,41.187
2018/11/17,41.016
2018/11/18,41.173
2018/11/19,40.352
2018/11/20,39.417
2018/11/21,39.173
2018/11/22,39.147
2018/11/23,38.673
2018/11/24,38.65
2018/11/25,38.095
2018/11/26,38.274
2018/11/27,38.008
2018/11/28,38.772
2018/11/29,38.901
2018/11/30,38.729
2018/12/01,38.798
2018/12/02,38.882
2018/12/03,38.609
2018/12/04,38.554
2018/12/05,38.39
2018/12/06,38.028
2018/12/07,37.452
2018/12/08,37.739
2018/12/09,37.955
2018/12/10,37.885
2018/12/11,37.749
2018/12/12,37.803
2018/12/13,37.757
2018/12/14,37.572
2018/12/15,37.499
2018/12/16,37.722
2018/12/17,37.989
2018/12/18,38.424
2018/12/19,39.17
2018/12/20,39.555
2018/12/21,39.979
2018/12/22,39.861
2018/12/23,41.343
2018/12/24,42.702
2018/12/25,41.72
2018/12/26,41.857
2018/12/27,41.472
2018/12/28,41.432
2018/12/29,42.6
2018/12/30,42.56
2018/12/31,42.48
2019/01/01,42.439
2019/01/02,43.483
2019/01/03,43.696
2019/01/04,43.753
2019/01/05,44.241
2019/01/06,44.035
2019/01/07,43.968
2019/01/08,43.737
2019/01/09,43.827
2019/01/10,42.858
2019/01/11,42.281
2019/01/12,42.234
2019/01/13,41.962
2019/01/14,41.951
2019/01/15,42.406
2019/01/16,42.114
2019/01/17,42.066
2019/01/18,42.051
2019/01/19,42.216
2019/01/20,42.074
2019/01/21,41.811
2019/01/22,41.857
2019/01/23,41.917
2019/01/24,41.804
2019/01/25,41.785
2019/01/26,41.812
2019/01/27,41.69
2019/01/28,41.127
2019/01/29,41.029
2019/01/30,41.228
2019/01/31,41.3
2019/02/01,41.201
2019/02/02,41.27
2019/02/03,41.361
2019/02/04,41.285
2019/02/05,41.264
2019/02/06,41.015
2019/02/07,41.138
2019/02/08,41.726
2019/02/09,42.639
2019/02/10,42.607
2019/02/11,42.871
2019/02/12,42.839
2019/02/13,43.038
2019/02/14,42.998
2019/02/15,42.976
2019/02/16,43.08
2019/02/17,43.45
2019/02/18,45.057
2019/02/19,45.661
2019/02/20,45.501
2019/02/21,45.542
2019/02/22,45.719
2019/02/23,46.079
2019/02/24,46.411
2019/02/25,45.05
2019/02/26,44.892
2019/02/27,44.87
2019/02/28,44.894
2019/03/01,44.863
2019/03/02,44.614
2019/03/03,44.55
2019/03/04,44.014
2019/03/05,44.482
2019/03/06,45.174
2019/03/07,45.233
2019/03/08,45.116
2019/03/09,45.14
2019/03/10,45.044
2019/03/11,44.848
2019/03/12,44.795
2019/03/13,44.706
2019/03/14,44.689
2019/03/15,45.039
2019/03/16,45.782
2019/03/17,45.57
2019/03/18,45.513
2019/03/19,45.485
2019/03/20,45.489
2019/03/21,45.42
2019/03/22,45.28
2019/03/23,45.365
2019/03/24,45.293
2019/03/25,45.165
2019/03/26,45.031
2019/03/27,45.556
2019/03/28,45.621
2019/03/29,45.878
2019/03/30,46.22
2019/03/31,46.061
2019/04/01,46.145
2019/04/02,47.59
2019/04/03,49.659
2019/04/04,48.566
2019/04/05,48.904
2019/04/06,49.16
2019/04/07,49.578
2019/04/08,50.91
2019/04/09,50.533
2019/04/10,50.82
2019/04/11,49.445
2019/04/12,49.031
2019/04/13,49.03
2019/04/14,49.003
2019/04/15,49.143
2019/04/16,48.945
2019/04/17,49.305
2019/04/18,50.073
2019/04/19,50.079
2019/04/20,50.228
2019/04/21,49.77
2019/04/22,49.848
2019/04/23,50.197
2019/04/24,49.256
2019/04/25,48.938
2019/04/26,47.981
2019/04/27,48.22
2019/04/28,48.303
2019/04/29,48.038
2019/04/30,48.407
2019/05/01,48.754
2019/05/02,48.674
2019/05/03,49.432
2019/05/04,49.163
2019/05/05,49.011
2019/05/06,49.557
2019/05/07,50.799
2019/05/08,49.926
2019/05/09,49.94
2019/05/10,50.332
2019/05/11,52.057
2019/05/12,52.64
2019/05/13,52.952
2019/05/14,54.471
2019/05/15,57.216
2019/05/16,59.94
2019/05/17,57.044
2019/05/18,57.007
2019/05/19,58.364
2019/05/20,57.873
2019/05/21,58.214
2019/05/22,58.248
2019/05/23,56.689
2019/05/24,57.465
2019/05/25,57.66
2019/05/26,57.696
2019/05/27,59.176
2019/05/28,59.347
2019/05/29,59.172
2019/05/30,59.71
2019/05/31,57.503
2019/06/01,58.414
2019/06/02,58.452
2019/06/03,57.764
2019/06/04,55.705
2019/06/05,55.577
2019/06/06,55.6
2019/06/07,56.029
2019/06/08,55.778
2019/06/09,54.801
2019/06/10,54.897
2019/06/11,55.297
2019/06/12,55.973
2019/06/13,56.729
2019/06/14,56.412
2019/06/15,57.257
2019/06/16,57.7
2019/06/17,57.74
2019/06/18,57.286
2019/06/19,57.264
2019/06/20,57.423
2019/06/21,59.033
2019/06/22,60.629
2019/06/23,61.041
