Date,sentinusd90rocUSD
2019/05/19,42.059
2019/05/20,92.571
2019/05/21,120.698
2019/05/22,133.549
2019/05/23,138.379
2019/05/24,167.84
2019/05/25,5.453
2019/05/26,18.681
2019/05/27,240.219
2019/05/28,73.256
2019/05/29,219.893
2019/05/30,296.681
2019/05/31,352.416
2019/06/01,121.75
2019/06/02,33.721
2019/06/03,146.377
2019/06/04,165.556
2019/06/05,184.2
2019/06/06,51.117
2019/06/07,103.52
2019/06/08,33.412
2019/06/09,29.911
2019/06/10,89.279
2019/06/11,95.616
2019/06/12,103.139
2019/06/13,138.869
2019/06/14,156.477
2019/06/15,294.476
2019/06/16,119.676
2019/06/17,141.6
2019/06/18,92.564
2019/06/19,133.209
2019/06/20,122.415
2019/06/21,148.013
2019/06/22,255.548
2019/06/23,71.875
2019/06/24,127.507
2019/06/25,183.207
2019/06/26,287.305
2019/06/27,216.219
2019/06/28,126.594
2019/06/29,155.837
2019/06/30,73.292
2019/07/01,13.157
2019/07/02,-7.142
2019/07/03,30.345
2019/07/04,17.059
2019/07/05,52.066
2019/07/06,-18.138
2019/07/07,-38.482
2019/07/08,-8.143
2019/07/09,159.47
2019/07/10,51.363
2019/07/11,146.875
2019/07/12,99.672
2019/07/13,-1.459
2019/07/14,31.089
2019/07/15,90.179
2019/07/16,50.379
2019/07/17,32.048
2019/07/18,31.13
2019/07/19,33.431
2019/07/20,-7.916
2019/07/21,-39.176
2019/07/22,-23.903
2019/07/23,-42.034
2019/07/24,-36.513
2019/07/25,-47.922
2019/07/26,83.534
2019/07/27,-33.29
2019/07/28,-57.616
2019/07/29,-23.182
2019/07/30,-14.655
2019/07/31,6.129
2019/08/01,48.742
2019/08/02,28.519
2019/08/03,-8.241
2019/08/04,-57.252
2019/08/05,9.213
2019/08/06,-1.675
2019/08/07,-16.512
2019/08/08,-2.688
2019/08/09,-52.588
2019/08/10,-48.06
2019/08/11,-67.311
2019/08/12,-55.883
2019/08/13,-66.264
2019/08/14,-74.996
2019/08/15,-56.102
2019/08/16,-30.073
2019/08/17,-62.394
2019/08/18,-70.057
2019/08/19,-52.364
2019/08/20,-34.599
2019/08/21,-54.956
2019/08/22,-45.276
2019/08/23,-25.639
2019/08/24,-61.049
2019/08/25,-73.446
2019/08/26,-48.715
2019/08/27,-70.889
2019/08/28,-65.165
2019/08/29,-61.874
2019/08/30,-31.566
2019/08/31,-2.272
2019/09/01,-72.403
2019/09/02,-61.554
2019/09/03,-44.436
2019/09/04,-31.652
2019/09/05,-42.474
2019/09/06,1.548
2019/09/07,-23.424
2019/09/08,-53.007
2019/09/09,-34.497
2019/09/10,-56.262
2019/09/11,-52.961
2019/09/12,-60.139
2019/09/13,-63.475
2019/09/14,-72.585
2019/09/15,-60.695
2019/09/16,-41.229
2019/09/17,-38.941
2019/09/18,-11.621
2019/09/19,-52.705
2019/09/20,-52.914
2019/09/21,-65.781
2019/09/22,-71.376
2019/09/23,-58.444
2019/09/24,-49.007
2019/09/25,-59.311
2019/09/26,-43.615
2019/09/27,-53.6
2019/09/28,-53.963
2019/09/29,-69.526
2019/09/30,-30.803
2019/10/01,-49.96
2019/10/02,-57.207
2019/10/03,-62.383
2019/10/04,-40.805
2019/10/05,-64.125
2019/10/06,-69.417
2019/10/07,-81.141
2019/10/08,-60.197
2019/10/09,-66.225
2019/10/10,-44.985
2019/10/11,-2.225
2019/10/12,-59.616
2019/10/13,-78.417
2019/10/14,-31.443
2019/10/15,-59.083
2019/10/16,-49.845
2019/10/17,-51.425
2019/10/18,-6.163
2019/10/19,-38.918
2019/10/20,-42.898
2019/10/21,-29.221
2019/10/22,-28.841
2019/10/23,14.734
2019/10/24,-27.839
2019/10/25,36.134
2019/10/26,107.894
2019/10/27,-38.825
2019/10/28,59.74
2019/10/29,3.092
2019/10/30,-48.395
2019/10/31,-24.867
2019/11/01,-8.612
2019/11/02,-19.199
2019/11/03,-70.361
2019/11/04,-36.379
2019/11/05,4.937
2019/11/06,-46.263
2019/11/07,-42.59
2019/11/08,-6.179
2019/11/09,-38.006
2019/11/10,-52.985
2019/11/11,-32.478
2019/11/12,-31.976
2019/11/13,-49.567
2019/11/14,-44.587
2019/11/15,19.913
2019/11/16,-34.238
2019/11/17,-57.203
2019/11/18,-46.793
2019/11/19,-22.575
2019/11/20,-30.704
2019/11/21,-5.835
2019/11/22,116.846
2019/11/23,-19.723
2019/11/24,-55.366
2019/11/25,38.481
2019/11/26,-43.479
2019/11/27,-1.939
2019/11/28,-8.281
2019/11/29,-48.774
2019/11/30,-3.787
2019/12/01,-59.623
2019/12/02,-44.706
2019/12/03,-44.14
2019/12/04,-29.454
2019/12/05,-35.5
2019/12/06,-35.704
2019/12/07,-59.702
2019/12/08,-76.022
2019/12/09,-35.312
2019/12/10,-30.608
2019/12/11,-53.289
2019/12/12,-51.601
2019/12/13,-26.818
2019/12/14,-53.941
2019/12/15,-79.43
2019/12/16,-55.171
2019/12/17,-37.662
2019/12/18,-6.347
2019/12/19,2.874
2019/12/20,-22.993
2019/12/21,-51.161
2019/12/22,-71.835
2019/12/23,-62.363
2019/12/24,-66.566
2019/12/25,-59.918
2019/12/26,-59.263
2019/12/27,-42.736
2019/12/28,-41.626
2019/12/29,-70.431
2019/12/30,-35.506
2019/12/31,24.095
2020/01/01,-54.129
2020/01/02,-26.422
2020/01/03,61.515
2020/01/04,-8.484
2020/01/05,-50.401
2020/01/06,-20.532
2020/01/07,-41.58
2020/01/08,-0.546
2020/01/09,-31.565
2020/01/10,-16.957
2020/01/11,31.146
2020/01/12,-61.996
2020/01/13,-15.548
2020/01/14,53.366
2020/01/15,63.6
2020/01/16,-6.933
2020/01/17,75.699
2020/01/18,44.101
2020/01/19,-14.814
2020/01/20,-24.109
2020/01/21,-60.482
2020/01/22,-61.001
2020/01/23,-45.07
2020/01/24,-42.864
2020/01/25,-67.155
2020/01/26,-82.49
2020/01/27,-50.605
2020/01/28,-36.301
2020/01/29,-28.81
2020/01/30,-5.645
2020/01/31,101.074
2020/02/01,3.308
2020/02/02,-37.459
2020/02/03,-40.515
2020/02/04,14.52
2020/02/05,35.467
2020/02/06,81.324
2020/02/07,240.647
2020/02/08,90.84
2020/02/09,28.512
2020/02/10,30.035
2020/02/11,33.902
2020/02/12,236.105
2020/02/13,127.064
2020/02/14,236.461
2020/02/15,257.985
2020/02/16,74.241
2020/02/17,162.193
2020/02/18,162.08
2020/02/19,50.722
2020/02/20,13.117
2020/02/21,140.001
2020/02/22,53.067
2020/02/23,-19.379
2020/02/24,131.159
2020/02/25,43.197
2020/02/26,112.666
2020/02/27,185.169
2020/02/28,102.916
2020/02/29,108.844
2020/03/01,42.249
2020/03/02,199.776
2020/03/03,93.788
2020/03/04,63.827
2020/03/05,89.132
2020/03/06,291.54
2020/03/07,243.439
2020/03/08,141.632
2020/03/09,235.873
2020/03/10,308.118
2020/03/11,182.605
2020/03/12,805.927
2020/03/13,793.702
2020/03/14,340.633
2020/03/15,77.489
2020/03/16,104.067
2020/03/17,-0.472
2020/03/18,-24.422
2020/03/19,171.22
2020/03/20,374.68
2020/03/21,112.15
2020/03/22,-5.855
2020/03/23,114.944
2020/03/24,225.204
2020/03/25,114.097
2020/03/26,80.996
2020/03/27,85.439
2020/03/28,80.174
2020/03/29,-20.439
2020/03/30,-20.936
2020/03/31,241.232
2020/04/01,30.321
2020/04/02,27.346
2020/04/03,106.354
2020/04/04,36.489
2020/04/05,-41.197
2020/04/06,108.33
2020/04/07,73.017
2020/04/08,66.395
2020/04/09,41.04
2020/04/10,154.468
2020/04/11,8.176
2020/04/12,-16.71
2020/04/13,-19.041
2020/04/14,-37.329
2020/04/15,-20.658
2020/04/16,68.24
2020/04/17,-3.693
2020/04/18,52.943
2020/04/19,48.836
2020/04/20,175.415
2020/04/21,136.17
2020/04/22,90.722
2020/04/23,66.131
2020/04/24,781.258
2020/04/25,179.665
2020/04/26,46.802
2020/04/27,97.392
2020/04/28,13.909
2020/04/29,130.68
2020/04/30,93.318
2020/05/01,54.53
2020/05/02,24.497
2020/05/03,6.496
2020/05/04,16.357
2020/05/05,7.391
2020/05/06,-6.728
2020/05/07,17.128
2020/05/08,61.028
2020/05/09,5.17
2020/05/10,51.155
2020/05/11,37.454
2020/05/12,-35.179
2020/05/13,-21.589
2020/05/14,-12.595
2020/05/15,-26.602
2020/05/16,-42.775
2020/05/17,-59.075
2020/05/18,-26.984
2020/05/19,-31.105
2020/05/20,-39.342
2020/05/21,-8.272
2020/05/22,55.961
2020/05/23,2.975
2020/05/24,-43.682
2020/05/25,-35.288
2020/05/26,-42.766
2020/05/27,-48.491
2020/05/28,9.058
2020/05/29,119.845
2020/05/30,55.573
2020/05/31,-9.134
2020/06/01,25.63
2020/06/02,173.081
2020/06/03,-9.433
2020/06/04,-12.795
2020/06/05,59.952
2020/06/06,-46.405
2020/06/07,-64.498
2020/06/08,-27.419
2020/06/09,-16.211
2020/06/10,-68.251
2020/06/11,-43.85
2020/06/12,-6.218
2020/06/13,-48.526
2020/06/14,-66.304
2020/06/15,55.534
2020/06/16,21.132
2020/06/17,-20.267
2020/06/18,-16.836
2020/06/19,101.347
2020/06/20,6.303
2020/06/21,4.04
2020/06/22,0.025
2020/06/23,83.749
2020/06/24,250.169
2020/06/25,462.199
2020/06/26,169.034
2020/06/27,167.433
2020/06/28,40
2020/06/29,27.841
2020/06/30,140.879
2020/07/01,36.522
2020/07/02,32.756
2020/07/03,144.283
2020/07/04,97.696
2020/07/05,-44.433
2020/07/06,10.537
2020/07/07,75.492
2020/07/08,196.97
2020/07/09,20.472
2020/07/10,275.855
2020/07/11,54.018
2020/07/12,-7.805
2020/07/13,204.29
2020/07/14,253.397
2020/07/15,0.96
2020/07/16,80.734
2020/07/17,43.879
2020/07/18,21.661
2020/07/19,-15.261
2020/07/20,46.091
2020/07/21,63.6
2020/07/22,80.893
2020/07/23,114.978
2020/07/24,201.715
2020/07/25,209.236
2020/07/26,156.24
2020/07/27,523.931
2020/07/28,86.704
2020/07/29,46.135
2020/07/30,257.641
2020/07/31,346.284
2020/08/01,315.152
2020/08/02,264.45
2020/08/03,276.501
2020/08/04,191.235
2020/08/05,54.806
2020/08/06,113.178
2020/08/07,255.695
2020/08/08,3.992
2020/08/09,64.332
2020/08/10,183.224
2020/08/11,146.985
2020/08/12,251.277
2020/08/13,308.958
2020/08/14,675.467
2020/08/15,248.003
2020/08/16,99.643
2020/08/17,277.995
2020/08/18,255.262
2020/08/19,198.852
2020/08/20,229.854
2020/08/21,270.311
2020/08/22,229.063
2020/08/23,90.606
2020/08/24,204.179
2020/08/25,253.528
2020/08/26,147.921
2020/08/27,55.137
2020/08/28,138.991
2020/08/29,115.132
2020/08/30,189.786
2020/08/31,160.393
2020/09/01,780.973
2020/09/02,675.984
2020/09/03,487.899
2020/09/04,1021
2020/09/05,738.99
2020/09/06,366.09
2020/09/07,261.877
2020/09/08,192.647
2020/09/09,161.008
2020/09/10,457.236
2020/09/11,807.613
2020/09/12,583.2
2020/09/13,186.042
2020/09/14,431.973
2020/09/15,336.541
2020/09/16,308.951
2020/09/17,430.011
2020/09/18,988.899
2020/09/19,290.705
2020/09/20,119.748
2020/09/21,211.444
2020/09/22,26.063
2020/09/23,11.071
2020/09/24,83.373
2020/09/25,155.472
2020/09/26,171.447
2020/09/27,161.567
2020/09/28,161.549
2020/09/29,211.239
2020/09/30,220.749
2020/10/01,233.76
2020/10/02,325.828
2020/10/03,178.814
2020/10/04,17.71
2020/10/05,63.509
2020/10/06,20.869
2020/10/07,98.516
2020/10/08,73.257
2020/10/09,340.286
2020/10/10,190.829
2020/10/11,11.302
2020/10/12,62.406
2020/10/13,122.681
2020/10/14,159.453
2020/10/15,113.206
2020/10/16,243.257
2020/10/17,40.123
2020/10/18,-1.874
2020/10/19,49.113
2020/10/20,20.832
2020/10/21,5.044
2020/10/22,79.521
2020/10/23,45.587
2020/10/24,-28.122
2020/10/25,-62.505
2020/10/26,27.695
2020/10/27,11.953
2020/10/28,25.416
2020/10/29,-23.785
2020/10/30,13.352
2020/10/31,-37.855
2020/11/01,-51.907
2020/11/02,-1.525
2020/11/03,16.34
2020/11/04,32.343
2020/11/05,45.634
2020/11/06,193.603
2020/11/07,122.881
2020/11/08,-45.339
2020/11/09,4.108
2020/11/10,-27.606
2020/11/11,-8.908
2020/11/12,-7.069
2020/11/13,57.216
2020/11/14,-1.947
2020/11/15,-40.354
2020/11/16,-4.769
2020/11/17,57.006
2020/11/18,59.583
2020/11/19,11.2
2020/11/20,112.797
2020/11/21,290.301
2020/11/22,64.841
2020/11/23,138.707
2020/11/24,182.001
2020/11/25,94.633
2020/11/26,94.005
2020/11/27,48.717
2020/11/28,-38.419
2020/11/29,-59.038
2020/11/30,-38.867
2020/12/01,-17.714
2020/12/02,-46.624
2020/12/03,-42.471
2020/12/04,-31.76
2020/12/05,-40.082
2020/12/06,-34.123
2020/12/07,22.196
2020/12/08,-1.739
2020/12/09,-12.253
2020/12/10,-7.075
2020/12/11,-0.718
2020/12/12,-42.789
2020/12/13,-52.57
2020/12/14,-25.641
2020/12/15,-18.374
2020/12/16,-17.249
2020/12/17,21.526
2020/12/18,43.637
2020/12/19,49.657
2020/12/20,-35.752
2020/12/21,70.296
2020/12/22,28.215
2020/12/23,45.565
2020/12/24,58.658
2020/12/25,34.671
2020/12/26,36.014
2020/12/27,89.563
2020/12/28,98.326
2020/12/29,121.856
2020/12/30,95.569
2020/12/31,92.881
2021/01/01,186.113
2021/01/02,208.706
2021/01/03,462.293
2021/01/04,723.634
2021/01/05,325.467
2021/01/06,526.733
2021/01/07,488.938
2021/01/08,719.314
2021/01/09,436.653
2021/01/10,253.73
2021/01/11,619.257
2021/01/12,197.923
2021/01/13,339.447
2021/01/14,607.742
2021/01/15,729.039
2021/01/16,566.128
2021/01/17,247.864
2021/01/18,305.04
2021/01/19,419.306
2021/01/20,407.722
2021/01/21,359.452
2021/01/22,642.651
2021/01/23,414.614
2021/01/24,209.792
2021/01/25,414.2
2021/01/26,283.75
2021/01/27,480.31
2021/01/28,254.314
2021/01/29,822.547
2021/01/30,637.516
2021/01/31,210.092
2021/02/01,276.818
2021/02/02,449.835
2021/02/03,355.292
2021/02/04,344.037
2021/02/05,338.255
2021/02/06,721.975
2021/02/07,282.657
2021/02/08,475.751
2021/02/09,342.5
2021/02/10,246.661
2021/02/11,251.269
2021/02/12,578.002
2021/02/13,431.085
2021/02/14,227.564
2021/02/15,153.74
2021/02/16,152.285
2021/02/17,299.658
2021/02/18,298.009
2021/02/19,153.451
2021/02/20,267.704
2021/02/21,71.474
2021/02/22,144.311
2021/02/23,541.015
2021/02/24,143.001
2021/02/25,225.464
2021/02/26,595.011
2021/02/27,294.353
2021/02/28,140.567
2021/03/01,104.009
2021/03/02,236.666
2021/03/03,196.035
2021/03/04,206.395
2021/03/05,289.853
2021/03/06,352.929
2021/03/07,435.22
2021/03/08,280.55
2021/03/09,209.495
2021/03/10,227.773
2021/03/11,246.811
2021/03/12,614.175
2021/03/13,356.994
2021/03/14,165.301
2021/03/15,357.271
2021/03/16,180.466
2021/03/17,60.22
2021/03/18,137.513
2021/03/19,101.816
2021/03/20,184.848
2021/03/21,64.036
2021/03/22,158.053
2021/03/23,145.824
2021/03/24,150.684
2021/03/25,508.831
2021/03/26,273.277
2021/03/27,45.032
2021/03/28,7.835
2021/03/29,80.237
2021/03/30,126.174
2021/03/31,188.92
2021/04/01,213.769
2021/04/02,341.628
2021/04/03,78.453
2021/04/04,-43.388
2021/04/05,46.599
2021/04/06,-5.439
2021/04/07,-11.139
2021/04/08,-22.738
2021/04/09,33.515
2021/04/10,21.49
2021/04/11,-46.343
2021/04/12,38.136
2021/04/13,80.934
2021/04/14,17.297
2021/04/15,34.352
2021/04/16,156.654
2021/04/17,115.503
2021/04/18,240.787
2021/04/19,-4.387
2021/04/20,-17.789
2021/04/21,46.714
2021/04/22,125.275
2021/04/23,229.097
2021/04/24,20.564
2021/04/25,-20.402
2021/04/26,35.946
2021/04/27,57.764
2021/04/28,109.842
2021/04/29,22.76
2021/04/30,92.288
2021/05/01,67.781
2021/05/02,24.424
2021/05/03,77.598
2021/05/04,118.978
2021/05/05,47.026
2021/05/06,44.658
2021/05/07,116.51
2021/05/08,162.002
2021/05/09,54.387
2021/05/10,218.718
2021/05/11,184.084
2021/05/12,264.922
2021/05/13,255.965
2021/05/14,225.094
2021/05/15,133.582
2021/05/16,113.333
2021/05/17,198.989
2021/05/18,99.186
2021/05/19,293.953
2021/05/20,258.518
2021/05/21,100.805
2021/05/22,107.362
2021/05/23,85.856
2021/05/24,31.729
2021/05/25,108.761
2021/05/26,124.537
2021/05/27,96.594
2021/05/28,166.415
2021/05/29,79.605
2021/05/30,27.605
2021/05/31,16.978
2021/06/01,106.099
2021/06/02,46.375
2021/06/03,81.674
2021/06/04,67.777
2021/06/05,-46.654
2021/06/06,-43.828
2021/06/07,-3.761
2021/06/08,74.709
2021/06/09,48.006
2021/06/10,-32.098
2021/06/11,10.087
2021/06/12,8.612
2021/06/13,-54.921
2021/06/14,5.578
2021/06/15,-4.499
2021/06/16,48.851
2021/06/17,35.442
2021/06/18,84.133
2021/06/19,-25.58
2021/06/20,-34.375
2021/06/21,86.879
2021/06/22,137.361
2021/06/23,-32.648
2021/06/24,6.559
2021/06/25,74.103
2021/06/26,-7.013
2021/06/27,-47.726
2021/06/28,-15.478
2021/06/29,-17.197
2021/06/30,-24.004
2021/07/01,-25.153
2021/07/02,-34.221
2021/07/03,-50.716
2021/07/04,-67.103
2021/07/05,-40.79
2021/07/06,-24.228
2021/07/07,-5.494
2021/07/08,34.443
2021/07/09,-4.139
2021/07/10,-21.192
2021/07/11,-70.909
2021/07/12,-30.316
2021/07/13,-52.995
2021/07/14,-16.47
2021/07/15,-56.236
2021/07/16,-16.949
2021/07/17,-81.616
2021/07/18,-68.911
2021/07/19,-35.845
2021/07/20,-52.184
2021/07/21,-58.654
2021/07/22,-56.916
2021/07/23,-23.081
2021/07/24,-34.035
2021/07/25,-72.246
2021/07/26,-12.756
2021/07/27,-44.902
2021/07/28,-50.345
2021/07/29,-40.201
2021/07/30,-24.437
2021/07/31,-3.703
2021/08/01,-66.649
2021/08/02,-71.584
2021/08/03,-54.175
2021/08/04,-39.209
2021/08/05,-49.074
2021/08/06,-46.639
2021/08/07,-43.456
2021/08/08,-76.159
2021/08/09,-52.028
2021/08/10,-66.896
2021/08/11,-73.744
2021/08/12,-57.42
2021/08/13,-29.327
2021/08/14,-53.973
2021/08/15,-69.691
2021/08/16,-26.244
2021/08/17,-76.564
2021/08/18,-69.236
2021/08/19,-59.933
2021/08/20,-19.531
2021/08/21,-71.431
2021/08/22,-72.619
2021/08/23,-39.776
2021/08/24,-22.697
2021/08/25,-39.53
2021/08/26,-47.575
2021/08/27,-21.244
2021/08/28,-28.165
2021/08/29,-12.631
2021/08/30,-22.518
2021/08/31,36.213
2021/09/01,29.96
2021/09/02,63.204
2021/09/03,107.911
2021/09/04,91.226
2021/09/05,-17.056
2021/09/06,-26.184
2021/09/07,48.729
2021/09/08,88.492
2021/09/09,76.942
2021/09/10,124.153
2021/09/11,153.247
2021/09/12,-28.645
2021/09/13,28.451
2021/09/14,-22.804
2021/09/15,79.242
2021/09/16,-2.586
2021/09/17,200.679
2021/09/18,57.703
2021/09/19,-51.963
2021/09/20,-13.171
2021/09/21,81.91
2021/09/22,43.807
2021/09/23,12.288
2021/09/24,314.56
2021/09/25,11.595
2021/09/26,102.113
2021/09/27,-1.89
2021/09/28,2.89
2021/09/29,-32.713
2021/09/30,-25.194
2021/10/01,186.366
2021/10/02,76.992
2021/10/03,4.958
2021/10/04,20.014
2021/10/05,61.466
2021/10/06,15.741
2021/10/07,66.178
2021/10/08,162.922
2021/10/09,116.483
2021/10/10,-23.866
2021/10/11,22.011
2021/10/12,10.979
2021/10/13,78.931
2021/10/14,153.037
2021/10/15,381.819
2021/10/16,206.424
2021/10/17,37.31
2021/10/18,88.802
2021/10/19,29.587
2021/10/20,91.304
2021/10/21,218.925
2021/10/22,208.208
2021/10/23,156.472
2021/10/24,-44.161
2021/10/25,27.153
2021/10/26,62.204
2021/10/27,122.185
2021/10/28,45.74
2021/10/29,157.486
2021/10/30,34.341
2021/10/31,20.189
2021/11/01,44.607
2021/11/02,56.587
2021/11/03,115.763
2021/11/04,39.3
2021/11/05,51.243
2021/11/06,17.228
2021/11/07,-50.691
2021/11/08,40.89
2021/11/09,62.398
2021/11/10,65.263
2021/11/11,35.885
2021/11/12,99.644
2021/11/13,23.839
2021/11/14,-32.824
2021/11/15,164.474
2021/11/16,66.162
2021/11/17,48.946
2021/11/18,22.594
2021/11/19,109.774
2021/11/20,51.68
2021/11/21,-9.696
2021/11/22,-15.039
2021/11/23,7.151
2021/11/24,71.656
2021/11/25,13.013
2021/11/26,151.303
2021/11/27,-5.936
2021/11/28,-38.104
2021/11/29,-11.891
2021/11/30,28.407
2021/12/01,3.72
2021/12/02,-3.715
2021/12/03,77.219
2021/12/04,193.327
2021/12/05,-0.349
2021/12/06,6.919
2021/12/07,12.443
2021/12/08,0.465
2021/12/09,5.697
2021/12/10,15.915
2021/12/11,23.691
2021/12/12,-51.658
2021/12/13,91.629
2021/12/14,-8.654
2021/12/15,25.499
2021/12/16,-0.369
2021/12/17,40.633
2021/12/18,27.753
2021/12/19,-61.713
2021/12/20,-28.684
2021/12/21,-15.79
2021/12/22,-3.649
2021/12/23,-36.621
2021/12/24,99.137
2021/12/25,-46.545
2021/12/26,-38.559
2021/12/27,52.64
2021/12/28,80.975
2021/12/29,41.246
2021/12/30,102.375
2021/12/31,101.844
2022/01/01,8.141
2022/01/02,-42.653
2022/01/03,-46.627
2022/01/04,-16.873
2022/01/05,-4.909
2022/01/06,15.367
2022/01/07,142.992
2022/01/08,15.26
2022/01/09,-37.607
2022/01/10,2.867
2022/01/11,-26.58
2022/01/12,-55.758
2022/01/13,-36.077
2022/01/14,-20.743
2022/01/15,-37.666
2022/01/16,-53.188
2022/01/17,-26.268
2022/01/18,-41.696
2022/01/19,-41.314
2022/01/20,-35.413
2022/01/21,128.544
2022/01/22,133.86
2022/01/23,-14.099
2022/01/24,14.437
2022/01/25,-48.47
2022/01/26,-6.464
2022/01/27,-49.902
2022/01/28,-4.126
2022/01/29,-26.789
2022/01/30,-49.18
2022/01/31,-44.05
2022/02/01,-60.526
2022/02/02,-53.147
2022/02/03,-24.39
2022/02/04,4.394
2022/02/05,-9.59
2022/02/06,-70.61
2022/02/07,-29.256
2022/02/08,-35.868
2022/02/09,-36.864
2022/02/10,-5.23
2022/02/11,21.021
2022/02/12,-35.509
2022/02/13,-84.022
2022/02/14,-56.571
2022/02/15,-32.131
2022/02/16,-53.361
2022/02/17,-39.426
2022/02/18,-21.148
2022/02/19,-68.507
2022/02/20,-59.469
2022/02/21,-43.921
2022/02/22,-59.773
2022/02/23,-46.47
2022/02/24,-17.09
2022/02/25,20.785
2022/02/26,-27.76
2022/02/27,-64.572
2022/02/28,-60.587
2022/03/01,-48.863
2022/03/02,-46.356
2022/03/03,-57.468
2022/03/04,-62.215
2022/03/05,-64.214
2022/03/06,-85.703
2022/03/07,-57.033
2022/03/08,-49.44
2022/03/09,-54.863
2022/03/10,-52.014
2022/03/11,-36.96
2022/03/12,-48.391
2022/03/13,-80.446
2022/03/14,-66.402
2022/03/15,-7.227
2022/03/16,-40.237
2022/03/17,-33.577
2022/03/18,16.465
2022/03/19,42.425
2022/03/20,-64.301
2022/03/21,-23.705
2022/03/22,2.856
2022/03/23,-35.397
2022/03/24,-5.752
2022/03/25,12.628
2022/03/26,-35.485
2022/03/27,-60.737
2022/03/28,-18.482
2022/03/29,20.683
2022/03/30,-45.058
2022/03/31,-24.3
2022/04/01,66.414
2022/04/02,48.06
2022/04/03,-29.428
2022/04/04,-34.447
2022/04/05,-36.494
2022/04/06,-34.322
2022/04/07,-31.569
2022/04/08,-1.768
2022/04/09,-15.939
2022/04/10,-60.379
2022/04/11,33.316
2022/04/12,-34.337
2022/04/13,-42.757
2022/04/14,-28.238
2022/04/15,18.223
2022/04/16,0.028
2022/04/17,-37.613
2022/04/18,-11.334
2022/04/19,-29.577
2022/04/20,30.947
2022/04/21,-60.798
2022/04/22,-48.689
2022/04/23,-64.935
2022/04/24,-73.368
2022/04/25,3.818
2022/04/26,-28.705
2022/04/27,-32.451
2022/04/28,-6.562
2022/04/29,79.586
2022/04/30,-23.437
2022/05/01,-15.442
2022/05/02,26.393
2022/05/03,71.259
2022/05/04,-19.3
2022/05/05,-6.446
2022/05/06,39.308
2022/05/07,12.846
2022/05/08,-44.517
2022/05/09,52.673
2022/05/10,53.239
2022/05/11,32.479
2022/05/12,136.825
2022/05/13,162.852
2022/05/14,4.107
2022/05/15,-46.171
2022/05/16,31.955
2022/05/17,-9.886
2022/05/18,-11.962
2022/05/19,-8.973
2022/05/20,130.757
2022/05/21,-43.429
2022/05/22,-51.145
2022/05/23,24.03
2022/05/24,-20.572
2022/05/25,-76.868
2022/05/26,8.625
2022/05/27,80.564
2022/05/28,-37.216
2022/05/29,-64.843
2022/05/30,-43.405
2022/05/31,-13.889
2022/06/01,-7.286
2022/06/02,-20.512
2022/06/03,9.5
2022/06/04,-28.959
2022/06/05,-66.88
2022/06/06,-34.036
2022/06/07,-2.811
2022/06/08,-39.09
2022/06/09,-22.498
2022/06/10,208.21
2022/06/11,166.584
2022/06/12,31.136
2022/06/13,41.153
2022/06/14,41.828
2022/06/15,24.739
2022/06/16,-22.073
2022/06/17,-20.627
2022/06/18,88.527
2022/06/19,-44.243
2022/06/20,-52.407
2022/06/21,-39.713
2022/06/22,-58.811
2022/06/23,-60.182
2022/06/24,21.015
2022/06/25,-42.409
2022/06/26,-78.674
2022/06/27,-64.769
2022/06/28,-66.467
2022/06/29,-40.974
2022/06/30,-52.556
2022/07/01,-43.015
2022/07/02,-58.773
2022/07/03,-80.908
2022/07/04,-58.301
2022/07/05,-66.127
2022/07/06,-62.994
2022/07/07,-2.946
2022/07/08,-8.189
2022/07/09,-53.904
2022/07/10,-79.872
2022/07/11,-48.679
2022/07/12,-36.735
2022/07/13,-23.887
2022/07/14,-44.254
2022/07/15,12.744
2022/07/16,-38.267
2022/07/17,-57.172
2022/07/18,-9.348
2022/07/19,-19.684
2022/07/20,-26.095
2022/07/21,57.726
2022/07/22,22.146
2022/07/23,-36.74
2022/07/24,-79.456
2022/07/25,-49.111
2022/07/26,-38.558
2022/07/27,-32.217
2022/07/28,-44.738
2022/07/29,19.33
2022/07/30,-63.329
2022/07/31,-81.268
2022/08/01,-62.009
2022/08/02,-52.478
2022/08/03,-62.149
2022/08/04,-60.352
2022/08/05,-14.055
2022/08/06,-54.631
2022/08/07,-78.688
2022/08/08,-69.828
2022/08/09,-76.44
2022/08/10,-72.632
2022/08/11,-63.109
2022/08/12,-3.131
2022/08/13,0.049
2022/08/14,-75.807
2022/08/15,-10.317
2022/08/16,-47.768
2022/08/17,23.093
2022/08/18,-53.822
2022/08/19,99.164
2022/08/20,-21.762
2022/08/21,-71.364
2022/08/22,-41.095
2022/08/23,-5.46
2022/08/24,-63.623
2022/08/25,-58.615
2022/08/26,53.103
2022/08/27,20.719
2022/08/28,-38.619
2022/08/29,-21.566
2022/08/30,-28.461
2022/08/31,-27.997
2022/09/01,9.679
2022/09/02,221.402
2022/09/03,-2.276
2022/09/04,-67.855
2022/09/05,-44.972
2022/09/06,144.153
2022/09/07,38.721
2022/09/08,-33.715
2022/09/09,-32.362
2022/09/10,-59.589
2022/09/11,-84.255
2022/09/12,-28.179
2022/09/13,30.709
2022/09/14,172.936
2022/09/15,160.002
2022/09/16,59.977
2022/09/17,-28.56
2022/09/18,-32.511
2022/09/19,63.814
