Date,price90varUSD
2017/05/26,1465
2017/05/27,1526
2017/05/28,1624
2017/05/29,1739
2017/05/30,1933
2017/05/31,2183
2017/06/01,2416
2017/06/02,2634
2017/06/03,2835
2017/06/04,3086
2017/06/05,3351
2017/06/06,3641
2017/06/07,3929
2017/06/08,4189
2017/06/09,4476
2017/06/10,4888
2017/06/11,5487
2017/06/12,6223
2017/06/13,7038
2017/06/14,7768
2017/06/15,8231
2017/06/16,8775
2017/06/17,9345
2017/06/18,9924
2017/06/19,10451
2017/06/20,10964
2017/06/21,11320
2017/06/22,11627
2017/06/23,11939
2017/06/24,12202
2017/06/25,12364
2017/06/26,12403
2017/06/27,12401
2017/06/28,12503
2017/06/29,12639
2017/06/30,12715
2017/07/01,12713
2017/07/02,12684
2017/07/03,12666
2017/07/04,12635
2017/07/05,12558
2017/07/06,12470
2017/07/07,12353
2017/07/08,12203
2017/07/09,12046
2017/07/10,11859
2017/07/11,11648
2017/07/12,11446
2017/07/13,11239
2017/07/14,11022
2017/07/15,10801
2017/07/16,10588
2017/07/17,10367
2017/07/18,10139
2017/07/19,9908
2017/07/20,9668
2017/07/21,9423
2017/07/22,9170
2017/07/23,8916
2017/07/24,8653
2017/07/25,8386
2017/07/26,8133
2017/07/27,7904
2017/07/28,7683
2017/07/29,7470
2017/07/30,7269
2017/07/31,7058
2017/08/01,6841
2017/08/02,6642
2017/08/03,6461
2017/08/04,6270
2017/08/05,6083
2017/08/06,5890
2017/08/07,5679
2017/08/08,5484
2017/08/09,5304
2017/08/10,5119
2017/08/11,4915
2017/08/12,4725
2017/08/13,4505
2017/08/14,4275
2017/08/15,4012
2017/08/16,3766
2017/08/17,3585
2017/08/18,3430
2017/08/19,3284
2017/08/20,3205
2017/08/21,3152
2017/08/22,3126
2017/08/23,3117
2017/08/24,3078
2017/08/25,2985
2017/08/26,2926
2017/08/27,2890
2017/08/28,2911
2017/08/29,2982
2017/08/30,3089
2017/08/31,3201
2017/09/01,3321
2017/09/02,3383
2017/09/03,3430
2017/09/04,3441
2017/09/05,3443
2017/09/06,3468
2017/09/07,3495
2017/09/08,3510
2017/09/09,3479
2017/09/10,3398
2017/09/11,3280
2017/09/12,3189
2017/09/13,3165
2017/09/14,3115
2017/09/15,3058
2017/09/16,2977
2017/09/17,2904
2017/09/18,2822
2017/09/19,2785
2017/09/20,2758
2017/09/21,2723
2017/09/22,2697
2017/09/23,2690
2017/09/24,2691
2017/09/25,2688
2017/09/26,2689
2017/09/27,2683
2017/09/28,2691
2017/09/29,2696
2017/09/30,2705
2017/10/01,2713
2017/10/02,2721
2017/10/03,2725
2017/10/04,2729
2017/10/05,2729
2017/10/06,2724
2017/10/07,2727
2017/10/08,2714
2017/10/09,2649
2017/10/10,2593
2017/10/11,2544
2017/10/12,2473
2017/10/13,2388
2017/10/14,2247
2017/10/15,2128
2017/10/16,2077
2017/10/17,2042
2017/10/18,1986
2017/10/19,1940
2017/10/20,1892
2017/10/21,1846
2017/10/22,1796
2017/10/23,1721
2017/10/24,1624
2017/10/25,1527
2017/10/26,1417
2017/10/27,1282
2017/10/28,1171
2017/10/29,1051
2017/10/30,972.877
2017/10/31,900.976
2017/11/01,829.002
2017/11/02,760.977
2017/11/03,712.846
2017/11/04,691.541
2017/11/05,674.993
2017/11/06,668.748
2017/11/07,669.333
2017/11/08,669.363
2017/11/09,670.809
2017/11/10,670.435
2017/11/11,669.303
2017/11/12,669.073
2017/11/13,666.345
2017/11/14,669.373
2017/11/15,678.187
2017/11/16,682.598
2017/11/17,686.003
2017/11/18,691.006
2017/11/19,713.082
2017/11/20,742.696
2017/11/21,775.72
2017/11/22,809.613
2017/11/23,889.955
2017/11/24,1043
2017/11/25,1302
2017/11/26,1523
2017/11/27,1784
2017/11/28,2002
2017/11/29,2214
2017/11/30,2303
2017/12/01,2456
2017/12/02,2670
2017/12/03,2909
2017/12/04,3124
2017/12/05,3332
2017/12/06,3476
2017/12/07,3586
2017/12/08,3747
2017/12/09,3975
2017/12/10,4111
2017/12/11,4295
2017/12/12,4815
2017/12/13,5897
2017/12/14,7226
2017/12/15,8265
2017/12/16,9424
2017/12/17,10785
2017/12/18,12242
2017/12/19,14445
2017/12/20,16308
2017/12/21,18179
2017/12/22,19004
2017/12/23,20143
2017/12/24,20806
2017/12/25,21786
2017/12/26,22934
2017/12/27,24093
2017/12/28,24876
2017/12/29,25843
2017/12/30,26540
2017/12/31,27301
2018/01/01,28196
2018/01/02,29829
2018/01/03,31731
2018/01/04,34227
2018/01/05,36973
2018/01/06,39806
2018/01/07,43540
2018/01/08,48123
2018/01/09,53506
2018/01/10,60462
2018/01/11,65626
2018/01/12,70843
2018/01/13,77819
2018/01/14,84464
2018/01/15,90477
2018/01/16,93240
2018/01/17,94019
2018/01/18,95500
2018/01/19,96832
2018/01/20,98808
2018/01/21,100123
2018/01/22,100858
2018/01/23,101046
2018/01/24,101370
2018/01/25,102046
2018/01/26,102366
2018/01/27,102886
2018/01/28,104393
2018/01/29,105732
2018/01/30,106280
2018/01/31,106157
2018/02/01,106065
2018/02/02,104644
2018/02/03,103237
2018/02/04,101512
2018/02/05,99372
2018/02/06,97259
2018/02/07,95254
2018/02/08,93137
2018/02/09,90946
2018/02/10,88780
2018/02/11,86519
2018/02/12,84368
2018/02/13,82209
2018/02/14,79981
2018/02/15,77822
2018/02/16,75611
2018/02/17,73621
2018/02/18,71536
2018/02/19,69400
2018/02/20,67195
2018/02/21,65120
2018/02/22,63283
2018/02/23,61732
2018/02/24,60068
2018/02/25,58513
2018/02/26,56883
2018/02/27,55227
2018/02/28,53192
2018/03/01,51195
2018/03/02,49327
2018/03/03,47477
2018/03/04,45550
2018/03/05,43564
2018/03/06,41351
2018/03/07,39065
2018/03/08,37133
2018/03/09,35662
2018/03/10,33716
2018/03/11,32031
2018/03/12,31106
2018/03/13,30947
2018/03/14,31179
2018/03/15,31586
2018/03/16,32063
2018/03/17,32805
2018/03/18,34224
2018/03/19,35612
2018/03/20,36892
2018/03/21,37991
2018/03/22,38815
2018/03/23,40027
2018/03/24,40830
2018/03/25,41988
2018/03/26,43422
2018/03/27,45179
2018/03/28,46886
2018/03/29,49043
2018/03/30,51373
2018/03/31,53561
2018/04/01,56008
2018/04/02,58517
2018/04/03,60796
2018/04/04,63018
2018/04/05,65210
2018/04/06,67320
2018/04/07,68810
2018/04/08,69593
2018/04/09,69619
2018/04/10,68399
2018/04/11,67876
2018/04/12,66847
2018/04/13,63920
2018/04/14,60911
2018/04/15,57856
2018/04/16,56822
2018/04/17,56911
2018/04/18,56406
2018/04/19,55674
2018/04/20,54130
2018/04/21,52789
2018/04/22,51793
2018/04/23,51015
2018/04/24,49959
2018/04/25,48490
2018/04/26,47171
2018/04/27,45512
2018/04/28,42739
2018/04/29,39880
2018/04/30,37508
2018/05/01,35482
2018/05/02,33298
2018/05/03,32565
2018/05/04,31760
2018/05/05,31324
2018/05/06,31368
2018/05/07,31440
2018/05/08,31314
2018/05/09,31119
2018/05/10,30885
2018/05/11,30398
2018/05/12,30082
2018/05/13,29651
2018/05/14,29280
2018/05/15,28733
2018/05/16,27864
2018/05/17,26972
2018/05/18,25831
2018/05/19,24839
2018/05/20,23875
2018/05/21,22903
2018/05/22,22308
2018/05/23,21862
2018/05/24,21351
2018/05/25,20827
2018/05/26,20306
2018/05/27,19677
2018/05/28,18972
2018/05/29,18284
2018/05/30,17570
2018/05/31,16842
2018/06/01,16101
2018/06/02,15378
2018/06/03,14595
2018/06/04,13957
2018/06/05,13552
2018/06/06,13306
2018/06/07,13204
2018/06/08,12998
2018/06/09,12852
2018/06/10,12671
2018/06/11,12567
2018/06/12,12536
2018/06/13,12639
2018/06/14,12709
2018/06/15,12772
2018/06/16,12792
2018/06/17,12838
2018/06/18,12887
2018/06/19,12912
2018/06/20,12928
2018/06/21,12917
2018/06/22,12981
2018/06/23,13070
2018/06/24,13176
2018/06/25,13191
2018/06/26,13193
2018/06/27,13127
2018/06/28,12943
2018/06/29,12886
2018/06/30,12649
2018/07/01,12415
2018/07/02,12222
2018/07/03,11961
2018/07/04,11654
2018/07/05,11312
2018/07/06,11030
2018/07/07,10786
2018/07/08,10535
2018/07/09,10290
2018/07/10,10192
2018/07/11,10226
2018/07/12,10404
2018/07/13,10570
2018/07/14,10769
2018/07/15,10925
2018/07/16,11022
2018/07/17,11083
2018/07/18,11147
2018/07/19,11267
2018/07/20,11413
2018/07/21,11535
2018/07/22,11619
2018/07/23,11599
2018/07/24,11648
2018/07/25,11696
2018/07/26,11670
2018/07/27,11631
2018/07/28,11555
2018/07/29,11475
2018/07/30,11460
2018/07/31,11423
2018/08/01,11230
2018/08/02,10795
2018/08/03,10192
2018/08/04,9642
2018/08/05,9331
2018/08/06,8962
2018/08/07,8621
2018/08/08,8291
2018/08/09,8199
2018/08/10,8203
2018/08/11,8196
2018/08/12,8072
2018/08/13,7938
2018/08/14,8106
2018/08/15,8093
2018/08/16,8130
2018/08/17,7996
2018/08/18,7740
2018/08/19,7486
2018/08/20,7343
2018/08/21,7488
2018/08/22,7678
2018/08/23,7854
2018/08/24,7988
2018/08/25,8147
2018/08/26,8397
2018/08/27,8609
2018/08/28,8715
2018/08/29,8760
2018/08/30,8807
2018/08/31,8795
2018/09/01,8644
2018/09/02,8493
2018/09/03,8357
2018/09/04,8167
2018/09/05,8006
2018/09/06,7985
2018/09/07,7934
2018/09/08,8071
2018/09/09,8349
2018/09/10,8618
2018/09/11,8986
2018/09/12,9372
2018/09/13,9617
2018/09/14,9791
2018/09/15,9911
2018/09/16,10012
2018/09/17,10029
2018/09/18,10050
2018/09/19,10007
2018/09/20,10081
2018/09/21,10128
2018/09/22,10179
2018/09/23,10200
2018/09/24,10240
2018/09/25,10364
2018/09/26,10471
2018/09/27,10589
2018/09/28,10612
2018/09/29,10614
2018/09/30,10564
2018/10/01,10474
2018/10/02,10390
2018/10/03,10303
2018/10/04,10202
2018/10/05,10080
2018/10/06,9873
2018/10/07,9675
2018/10/08,9562
2018/10/09,9465
2018/10/10,9377
2018/10/11,9323
2018/10/12,9273
2018/10/13,9174
2018/10/14,8985
2018/10/15,8695
2018/10/16,8325
2018/10/17,8027
2018/10/18,7778
2018/10/19,7515
2018/10/20,7218
2018/10/21,6916
2018/10/22,6568
2018/10/23,6176
2018/10/24,5758
2018/10/25,5375
2018/10/26,4963
2018/10/27,4541
2018/10/28,4129
2018/10/29,3787
2018/10/30,3514
2018/10/31,3247
2018/11/01,2989
2018/11/02,2709
2018/11/03,2438
2018/11/04,2150
2018/11/05,1865
2018/11/06,1688
2018/11/07,1518
2018/11/08,1359
2018/11/09,1284
2018/11/10,1200
2018/11/11,1138
2018/11/12,1129
2018/11/13,1097
2018/11/14,1068
2018/11/15,1036
2018/11/16,995.955
2018/11/17,965.633
2018/11/18,938.318
2018/11/19,946.674
2018/11/20,978.836
2018/11/21,1026
2018/11/22,1066
2018/11/23,1116
2018/11/24,1169
2018/11/25,1239
2018/11/26,1277
2018/11/27,1314
2018/11/28,1339
2018/11/29,1356
2018/11/30,1355
2018/12/01,1337
2018/12/02,1319
2018/12/03,1309
2018/12/04,1334
2018/12/05,1405
2018/12/06,1490
2018/12/07,1604
2018/12/08,1710
2018/12/09,1809
2018/12/10,1908
2018/12/11,2011
2018/12/12,2109
2018/12/13,2199
2018/12/14,2289
2018/12/15,2377
2018/12/16,2461
2018/12/17,2540
2018/12/18,2603
2018/12/19,2646
2018/12/20,2660
2018/12/21,2649
2018/12/22,2634
2018/12/23,2604
2018/12/24,2588
2018/12/25,2581
2018/12/26,2566
2018/12/27,2547
2018/12/28,2525
2018/12/29,2480
2018/12/30,2437
2018/12/31,2396
2019/01/01,2366
2019/01/02,2323
2019/01/03,2279
2019/01/04,2230
2019/01/05,2182
2019/01/06,2128
2019/01/07,2071
2019/01/08,2017
2019/01/09,1994
2019/01/10,1978
2019/01/11,1963
2019/01/12,1945
2019/01/13,1919
2019/01/14,1889
2019/01/15,1855
2019/01/16,1825
2019/01/17,1799
2019/01/18,1768
2019/01/19,1732
2019/01/20,1699
2019/01/21,1668
2019/01/22,1634
2019/01/23,1601
2019/01/24,1566
2019/01/25,1529
2019/01/26,1489
2019/01/27,1453
2019/01/28,1426
2019/01/29,1397
2019/01/30,1363
2019/01/31,1323
2019/02/01,1282
2019/02/02,1233
2019/02/03,1172
2019/02/04,1102
2019/02/05,1017
2019/02/06,939.952
2019/02/07,865.997
2019/02/08,785.013
2019/02/09,701.224
2019/02/10,614.759
2019/02/11,530.339
2019/02/12,465.814
2019/02/13,428.551
2019/02/14,390.955
2019/02/15,357.099
2019/02/16,319.725
2019/02/17,301.324
2019/02/18,302.113
2019/02/19,308.478
2019/02/20,313.862
2019/02/21,321.694
2019/02/22,330.474
2019/02/23,340.583
2019/02/24,353.028
2019/02/25,354.863
2019/02/26,357.703
2019/02/27,360.456
2019/02/28,362.918
2019/03/01,365.26
2019/03/02,366.776
2019/03/03,367.18
2019/03/04,366.139
2019/03/05,364.694
2019/03/06,361.571
2019/03/07,350.401
2019/03/08,340.998
2019/03/09,333.054
2019/03/10,323.402
2019/03/11,310.764
2019/03/12,298.083
2019/03/13,284.075
2019/03/14,266.418
2019/03/15,247.302
2019/03/16,231.456
2019/03/17,217.109
2019/03/18,206.156
2019/03/19,200.47
2019/03/20,196.843
2019/03/21,194.939
2019/03/22,191.895
2019/03/23,192.427
2019/03/24,189.51
2019/03/25,189.799
2019/03/26,189.925
2019/03/27,190.302
2019/03/28,190.635
2019/03/29,190.877
2019/03/30,191.892
2019/03/31,192.76
2019/04/01,193.877
2019/04/02,195.519
2019/04/03,207.294
2019/04/04,211.532
2019/04/05,214.218
2019/04/06,220.399
2019/04/07,229.879
2019/04/08,251.834
2019/04/09,269.832
2019/04/10,294.439
2019/04/11,307.943
2019/04/12,318.332
2019/04/13,327.475
2019/04/14,335.986
2019/04/15,345.976
2019/04/16,353.521
2019/04/17,362.333
2019/04/18,375.24
2019/04/19,388.126
2019/04/20,400.678
2019/04/21,408.102
2019/04/22,415.523
2019/04/23,424.603
2019/04/24,427.054
2019/04/25,427.339
2019/04/26,423.906
2019/04/27,419.762
2019/04/28,409.803
2019/04/29,397.331
2019/04/30,386.775
2019/05/01,377.13
2019/05/02,365.398
2019/05/03,355.959
2019/05/04,345.453
2019/05/05,332.812
2019/05/06,320.865
2019/05/07,310.145
2019/05/08,295.444
2019/05/09,284.836
2019/05/10,281.599
2019/05/11,286.569
2019/05/12,296.25
2019/05/13,306.819
2019/05/14,331.329
2019/05/15,391.47
2019/05/16,506.623
2019/05/17,571.086
2019/05/18,634.216
2019/05/19,731.324
2019/05/20,819.407
2019/05/21,911.861
2019/05/22,1002
2019/05/23,1067
2019/05/24,1146
2019/05/25,1228
2019/05/26,1301
2019/05/27,1404
2019/05/28,1507
2019/05/29,1602
2019/05/30,1707
2019/05/31,1767
2019/06/01,1844
2019/06/02,1911
2019/06/03,1966
2019/06/04,1994
2019/06/05,2019
2019/06/06,2040
2019/06/07,2064
2019/06/08,2082
2019/06/09,2083
2019/06/10,2083
2019/06/11,2083
2019/06/12,2089
2019/06/13,2108
2019/06/14,2126
2019/06/15,2152
2019/06/16,2182
2019/06/17,2208
2019/06/18,2224
2019/06/19,2235
2019/06/20,2242
2019/06/21,2276
2019/06/22,2344
2019/06/23,2414
2019/06/24,2465
2019/06/25,2525
2019/06/26,2636
2019/06/27,2682
2019/06/28,2709
2019/06/29,2732
2019/06/30,2751
2019/07/01,2756
2019/07/02,2769
2019/07/03,2781
2019/07/04,2792
2019/07/05,2792
2019/07/06,2797
2019/07/07,2817
2019/07/08,2850
2019/07/09,2889
2019/07/10,2892
2019/07/11,2854
2019/07/12,2812
2019/07/13,2764
2019/07/14,2706
2019/07/15,2644
2019/07/16,2589
2019/07/17,2551
2019/07/18,2505
2019/07/19,2459
2019/07/20,2404
2019/07/21,2351
2019/07/22,2302
2019/07/23,2245
2019/07/24,2186
2019/07/25,2104
2019/07/26,2027
2019/07/27,1953
2019/07/28,1877
2019/07/29,1804
2019/07/30,1737
2019/07/31,1665
2019/08/01,1602
2019/08/02,1532
2019/08/03,1456
2019/08/04,1389
2019/08/05,1332
2019/08/06,1263
2019/08/07,1195
2019/08/08,1134
2019/08/09,1102
2019/08/10,1082
2019/08/11,1062
2019/08/12,1056
2019/08/13,1074
2019/08/14,1102
2019/08/15,1151
2019/08/16,1199
2019/08/17,1249
2019/08/18,1290
2019/08/19,1319
2019/08/20,1349
2019/08/21,1390
2019/08/22,1429
2019/08/23,1463
2019/08/24,1498
2019/08/25,1530
