Date,size30sma
2016/07/30,1512
2016/07/31,1519
2016/08/01,1525
2016/08/02,1534
2016/08/03,1543
2016/08/04,1547
2016/08/05,1551
2016/08/06,1553
2016/08/07,1550
2016/08/08,1552
2016/08/09,1559
2016/08/10,1565
2016/08/11,1567
2016/08/12,1573
2016/08/13,1570
2016/08/14,1568
2016/08/15,1572
2016/08/16,1584
2016/08/17,1588
2016/08/18,1594
2016/08/19,1586
2016/08/20,1584
2016/08/21,1579
2016/08/22,1580
2016/08/23,1587
2016/08/24,1582
2016/08/25,1573
2016/08/26,1570
2016/08/27,1569
2016/08/28,1564
2016/08/29,1568
2016/08/30,1569
2016/08/31,1568
2016/09/01,1564
2016/09/02,1571
2016/09/03,1567
2016/09/04,1573
2016/09/05,1575
2016/09/06,1583
2016/09/07,1590
2016/09/08,1600
2016/09/09,1608
2016/09/10,1604
2016/09/11,1601
2016/09/12,1606
2016/09/13,1609
2016/09/14,1619
2016/09/15,1623
2016/09/16,1639
2016/09/17,1637
2016/09/18,1635
2016/09/19,1631
2016/09/20,1638
2016/09/21,1640
2016/09/22,1636
2016/09/23,1625
2016/09/24,1621
2016/09/25,1613
2016/09/26,1612
2016/09/27,1619
2016/09/28,1619
2016/09/29,1613
2016/09/30,1609
2016/10/01,1617
2016/10/02,1611
2016/10/03,1618
2016/10/04,1634
2016/10/05,1644
2016/10/06,1651
2016/10/07,1732
2016/10/08,1849
2016/10/09,1977
2016/10/10,2351
2016/10/11,2394
2016/10/12,2383
2016/10/13,2377
2016/10/14,2365
2016/10/15,2348
2016/10/16,2324
2016/10/17,2317
2016/10/18,2327
2016/10/19,2337
2016/10/20,2330
2016/10/21,2334
2016/10/22,2317
2016/10/23,2317
2016/10/24,2326
2016/10/25,2336
2016/10/26,2336
2016/10/27,2331
2016/10/28,2328
2016/10/29,2329
2016/10/30,2328
2016/10/31,2319
2016/11/01,2319
2016/11/02,2312
2016/11/03,2288
2016/11/04,2270
2016/11/05,2250
2016/11/06,2156
2016/11/07,2022
2016/11/08,1881
2016/11/09,1507
2016/11/10,1464
2016/11/11,1471
2016/11/12,1475
2016/11/13,1478
2016/11/14,1489
2016/11/15,1498
2016/11/16,1502
2016/11/17,1493
2016/11/18,1489
2016/11/19,1486
2016/11/20,1477
2016/11/21,1483
2016/11/22,1497
2016/11/23,1503
2016/11/24,1494
2016/11/25,1501
2016/11/26,1501
2016/11/27,1508
2016/11/28,1517
2016/11/29,1526
2016/11/30,1549
2016/12/01,1540
2016/12/02,1538
2016/12/03,1536
2016/12/04,1541
2016/12/05,1545
2016/12/06,1556
2016/12/07,1560
2016/12/08,1558
2016/12/09,1559
2016/12/10,1557
2016/12/11,1564
2016/12/12,1566
2016/12/13,1568
2016/12/14,1577
2016/12/15,1577
2016/12/16,1578
2016/12/17,1576
2016/12/18,1570
2016/12/19,1578
2016/12/20,1580
2016/12/21,1588
2016/12/22,1590
2016/12/23,1576
2016/12/24,1573
2016/12/25,1558
2016/12/26,1552
2016/12/27,1547
2016/12/28,1540
2016/12/29,1540
2016/12/30,1520
2016/12/31,1525
2017/01/01,1522
2017/01/02,1524
2017/01/03,1531
2017/01/04,1539
2017/01/05,1541
2017/01/06,1543
2017/01/07,1549
2017/01/08,1550
2017/01/09,1556
2017/01/10,1556
2017/01/11,1560
2017/01/12,1565
2017/01/13,1562
2017/01/14,1559
2017/01/15,1559
2017/01/16,1564
2017/01/17,1574
2017/01/18,1573
2017/01/19,1573
2017/01/20,1568
2017/01/21,1559
2017/01/22,1562
2017/01/23,1571
2017/01/24,1585
2017/01/25,1597
2017/01/26,1601
2017/01/27,1605
2017/01/28,1603
2017/01/29,1600
2017/01/30,1601
2017/01/31,1606
2017/02/01,1611
2017/02/02,1609
2017/02/03,1604
2017/02/04,1601
2017/02/05,1601
2017/02/06,1603
2017/02/07,1612
2017/02/08,1617
2017/02/09,1615
2017/02/10,1620
2017/02/11,1617
2017/02/12,1611
2017/02/13,1622
2017/02/14,1636
2017/02/15,1644
2017/02/16,1645
2017/02/17,1647
2017/02/18,1655
2017/02/19,1656
2017/02/20,1662
2017/02/21,1674
2017/02/22,1680
2017/02/23,1678
2017/02/24,1682
2017/02/25,1685
2017/02/26,1687
2017/02/27,1693
2017/02/28,1707
2017/03/01,1729
2017/03/02,1751
2017/03/03,1767
2017/03/04,1776
2017/03/05,1785
2017/03/06,1793
2017/03/07,1805
2017/03/08,1811
2017/03/09,1830
2017/03/10,1845
2017/03/11,1857
2017/03/12,1868
2017/03/13,1896
2017/03/14,1925
2017/03/15,1946
2017/03/16,1985
2017/03/17,2020
2017/03/18,2048
2017/03/19,2073
2017/03/20,2091
2017/03/21,2120
2017/03/22,2143
2017/03/23,2160
2017/03/24,2186
2017/03/25,2211
2017/03/26,2231
2017/03/27,2269
2017/03/28,2296
2017/03/29,2327
2017/03/30,2358
2017/03/31,2381
2017/04/01,2388
2017/04/02,2407
2017/04/03,2438
2017/04/04,2462
2017/04/05,2487
2017/04/06,2514
2017/04/07,2547
2017/04/08,2542
2017/04/09,2547
2017/04/10,2562
2017/04/11,2573
2017/04/12,2582
2017/04/13,2587
2017/04/14,2587
2017/04/15,2563
2017/04/16,2541
2017/04/17,2534
2017/04/18,2541
2017/04/19,2552
2017/04/20,2555
2017/04/21,2565
2017/04/22,2563
2017/04/23,2557
2017/04/24,2561
2017/04/25,2576
2017/04/26,2570
2017/04/27,2588
2017/04/28,2603
2017/04/29,2601
2017/04/30,2605
2017/05/01,2643
2017/05/02,2669
2017/05/03,2677
2017/05/04,2705
2017/05/05,2725
2017/05/06,2730
2017/05/07,2748
2017/05/08,2787
2017/05/09,2821
2017/05/10,2846
2017/05/11,2879
2017/05/12,2894
2017/05/13,2910
2017/05/14,2933
2017/05/15,2982
2017/05/16,3030
2017/05/17,3096
2017/05/18,3151
2017/05/19,3222
2017/05/20,3275
2017/05/21,3339
2017/05/22,3435
2017/05/23,3576
2017/05/24,3713
2017/05/25,3818
2017/05/26,3913
2017/05/27,3981
2017/05/28,4054
2017/05/29,4125
2017/05/30,4258
2017/05/31,4368
2017/06/01,4471
2017/06/02,4622
2017/06/03,4731
2017/06/04,4841
2017/06/05,4957
2017/06/06,5093
2017/06/07,5225
2017/06/08,5344
2017/06/09,5486
2017/06/10,5594
2017/06/11,5777
2017/06/12,5990
2017/06/13,6179
2017/06/14,6316
2017/06/15,6467
2017/06/16,6592
2017/06/17,6715
2017/06/18,6820
2017/06/19,6979
2017/06/20,7135
2017/06/21,7164
2017/06/22,7232
2017/06/23,7314
2017/06/24,7414
2017/06/25,7528
2017/06/26,7675
2017/06/27,7759
2017/06/28,7929
2017/06/29,8009
2017/06/30,8074
2017/07/01,8126
2017/07/02,8158
2017/07/03,8275
2017/07/04,8397
2017/07/05,8519
2017/07/06,8568
2017/07/07,8645
2017/07/08,8710
2017/07/09,8693
2017/07/10,8827
2017/07/11,8887
2017/07/12,8930
2017/07/13,8993
2017/07/14,9062
2017/07/15,9081
2017/07/16,9121
2017/07/17,9183
2017/07/18,9294
2017/07/19,9339
2017/07/20,9342
2017/07/21,9425
2017/07/22,9401
2017/07/23,9407
2017/07/24,9461
2017/07/25,9487
2017/07/26,9449
2017/07/27,9463
2017/07/28,9438
2017/07/29,9372
2017/07/30,9332
2017/07/31,9372
2017/08/01,9405
2017/08/02,9381
2017/08/03,9363
2017/08/04,9377
2017/08/05,9430
2017/08/06,9456
2017/08/07,9555
2017/08/08,9765
2017/08/09,9791
2017/08/10,9894
2017/08/11,10017
2017/08/12,10116
2017/08/13,10215
2017/08/14,10445
2017/08/15,10684
2017/08/16,10936
2017/08/17,11137
2017/08/18,11373
2017/08/19,11605
2017/08/20,11744
2017/08/21,11983
2017/08/22,12149
2017/08/23,12276
2017/08/24,12410
2017/08/25,12656
2017/08/26,12865
2017/08/27,13055
2017/08/28,13398
2017/08/29,13759
2017/08/30,14077
2017/08/31,14341
2017/09/01,14642
2017/09/02,14833
2017/09/03,14945
2017/09/04,15256
2017/09/05,15564
2017/09/06,15922
2017/09/07,16184
2017/09/08,16504
2017/09/09,16623
2017/09/10,16631
2017/09/11,16735
2017/09/12,16904
2017/09/13,16946
2017/09/14,16976
2017/09/15,17041
2017/09/16,17020
2017/09/17,16920
2017/09/18,16960
2017/09/19,17085
2017/09/20,17114
2017/09/21,17175
2017/09/22,17263
2017/09/23,17334
2017/09/24,17408
2017/09/25,17573
2017/09/26,17693
2017/09/27,17730
2017/09/28,17800
2017/09/29,17891
2017/09/30,18043
2017/10/01,18154
2017/10/02,18348
2017/10/03,18583
2017/10/04,18604
2017/10/05,18624
2017/10/06,18593
2017/10/07,18543
2017/10/08,18483
2017/10/09,18567
2017/10/10,18792
2017/10/11,18901
2017/10/12,19005
2017/10/13,19168
2017/10/14,19257
2017/10/15,19247
2017/10/16,19234
2017/10/17,19236
2017/10/18,19087
2017/10/19,18966
2017/10/20,18940
2017/10/21,18803
2017/10/22,18602
2017/10/23,18498
2017/10/24,18363
2017/10/25,18189
2017/10/26,18052
2017/10/27,17422
2017/10/28,16737
2017/10/29,16019
2017/10/30,15286
2017/10/31,14560
2017/11/01,14377
2017/11/02,14204
2017/11/03,14053
2017/11/04,13781
2017/11/05,13447
2017/11/06,13252
2017/11/07,13089
2017/11/08,12907
2017/11/09,12657
2017/11/10,12436
2017/11/11,12154
2017/11/12,11867
2017/11/13,11683
2017/11/14,11590
2017/11/15,11596
2017/11/16,11624
2017/11/17,11699
2017/11/18,11754
2017/11/19,11731
2017/11/20,11886
2017/11/21,12061
2017/11/22,12166
2017/11/23,12235
2017/11/24,12261
2017/11/25,12320
2017/11/26,12856
2017/11/27,13596
2017/11/28,14229
2017/11/29,14847
2017/11/30,15449
2017/12/01,15533
2017/12/02,15607
2017/12/03,15722
2017/12/04,15975
2017/12/05,16247
2017/12/06,16493
2017/12/07,16614
2017/12/08,16848
2017/12/09,17046
2017/12/10,17295
2017/12/11,17658
2017/12/12,18070
2017/12/13,18463
2017/12/14,18790
2017/12/15,19114
2017/12/16,19484
2017/12/17,19840
2017/12/18,20283
2017/12/19,20847
2017/12/20,21208
2017/12/21,21675
2017/12/22,22116
2017/12/23,22455
2017/12/24,22636
2017/12/25,22820
2017/12/26,23031
2017/12/27,23116
2017/12/28,23349
2017/12/29,23715
2017/12/30,24092
2017/12/31,24320
2018/01/01,24523
2018/01/02,24884
2018/01/03,25308
2018/01/04,25771
2018/01/05,26179
2018/01/06,26671
2018/01/07,27006
2018/01/08,27426
2018/01/09,27832
2018/01/10,28068
2018/01/11,28258
2018/01/12,28406
2018/01/13,28580
2018/01/14,28684
2018/01/15,28866
2018/01/16,29093
2018/01/17,29243
2018/01/18,29251
2018/01/19,29297
2018/01/20,29203
2018/01/21,29123
2018/01/22,29112
2018/01/23,29264
2018/01/24,29359
2018/01/25,29400
2018/01/26,29445
2018/01/27,29327
2018/01/28,29149
2018/01/29,29013
2018/01/30,29019
2018/01/31,29048
2018/02/01,28920
2018/02/02,28711
2018/02/03,28341
2018/02/04,27985
2018/02/05,27703
2018/02/06,27492
2018/02/07,27174
2018/02/08,26742
2018/02/09,26457
2018/02/10,26152
2018/02/11,25829
2018/02/12,25526
2018/02/13,25230
2018/02/14,24897
2018/02/15,24531
2018/02/16,24141
2018/02/17,23814
2018/02/18,23543
2018/02/19,23356
2018/02/20,23277
2018/02/21,23192
2018/02/22,23081
2018/02/23,22955
2018/02/24,22875
2018/02/25,22692
2018/02/26,22665
2018/02/27,22557
2018/02/28,22435
2018/03/01,22283
2018/03/02,22205
2018/03/03,22033
2018/03/04,21853
2018/03/05,21853
2018/03/06,21815
2018/03/07,21770
2018/03/08,21655
2018/03/09,21568
2018/03/10,21527
2018/03/11,21411
2018/03/12,21396
2018/03/13,21395
2018/03/14,21326
2018/03/15,21313
2018/03/16,21235
2018/03/17,21087
2018/03/18,21070
2018/03/19,21029
2018/03/20,21006
2018/03/21,20967
2018/03/22,20749
2018/03/23,20601
2018/03/24,20429
2018/03/25,20235
2018/03/26,20121
2018/03/27,20010
2018/03/28,19864
2018/03/29,19749
2018/03/30,19645
2018/03/31,19523
2018/04/01,19301
2018/04/02,19158
2018/04/03,19101
2018/04/04,18971
2018/04/05,18900
2018/04/06,18732
2018/04/07,18544
2018/04/08,18439
2018/04/09,18431
2018/04/10,18397
2018/04/11,18291
2018/04/12,18301
2018/04/13,18335
2018/04/14,18272
2018/04/15,18244
2018/04/16,18357
2018/04/17,18427
2018/04/18,18488
2018/04/19,18660
2018/04/20,18851
2018/04/21,18978
2018/04/22,19119
2018/04/23,19373
2018/04/24,19727
2018/04/25,19971
2018/04/26,20220
2018/04/27,20448
2018/04/28,20683
2018/04/29,20889
2018/04/30,21185
2018/05/01,21476
2018/05/02,21768
2018/05/03,22010
2018/05/04,22313
2018/05/05,22466
2018/05/06,22620
2018/05/07,22862
2018/05/08,23083
2018/05/09,23279
2018/05/10,23585
2018/05/11,23805
2018/05/12,23889
2018/05/13,23968
2018/05/14,24228
2018/05/15,24432
2018/05/16,24564
2018/05/17,24641
2018/05/18,24714
2018/05/19,24689
2018/05/20,24601
2018/05/21,24731
2018/05/22,24806
2018/05/23,24864
2018/05/24,24859
2018/05/25,24852
2018/05/26,24797
2018/05/27,24776
2018/05/28,24805
2018/05/29,24828
2018/05/30,24815
2018/05/31,24909
2018/06/01,24892
2018/06/02,24835
2018/06/03,24745
2018/06/04,24823
2018/06/05,24938
2018/06/06,24981
2018/06/07,24998
2018/06/08,24999
2018/06/09,24912
2018/06/10,24894
2018/06/11,24918
2018/06/12,24923
2018/06/13,24907
2018/06/14,24885
2018/06/15,24815
2018/06/16,24873
2018/06/17,24717
2018/06/18,24637
2018/06/19,24679
2018/06/20,24679
2018/06/21,24619
2018/06/22,24570
2018/06/23,24408
2018/06/24,24275
2018/06/25,24348
2018/06/26,24360
2018/06/27,24332
2018/06/28,24285
2018/06/29,24209
2018/06/30,24031
2018/07/01,23943
2018/07/02,23777
2018/07/03,23676
2018/07/04,23425
2018/07/05,23280
2018/07/06,23108
2018/07/07,22952
2018/07/08,22881
2018/07/09,22821
2018/07/10,22783
2018/07/11,22704
2018/07/12,22623
2018/07/13,22468
2018/07/14,22316
2018/07/15,22184
2018/07/16,22087
2018/07/17,22207
2018/07/18,22258
2018/07/19,22216
2018/07/20,22070
2018/07/21,21925
2018/07/22,21802
2018/07/23,21884
2018/07/24,21993
2018/07/25,21957
2018/07/26,21945
2018/07/27,21885
2018/07/28,21740
2018/07/29,21695
2018/07/30,21754
2018/07/31,21801
2018/08/01,21971
2018/08/02,22057
2018/08/03,22173
2018/08/04,22165
2018/08/05,22265
2018/08/06,22385
2018/08/07,22300
2018/08/08,22096
2018/08/09,21833
2018/08/10,21716
2018/08/11,21685
2018/08/12,21650
2018/08/13,21729
2018/08/14,21835
2018/08/15,21713
2018/08/16,21671
2018/08/17,21569
2018/08/18,21528
2018/08/19,21554
2018/08/20,21753
2018/08/21,21902
2018/08/22,21894
2018/08/23,21896
2018/08/24,21853
2018/08/25,21901
2018/08/26,21948
2018/08/27,22124
2018/08/28,22261
2018/08/29,22285
2018/08/30,22276
2018/08/31,22189
2018/09/01,22161
2018/09/02,22183
2018/09/03,22308
2018/09/04,22337
2018/09/05,22407
2018/09/06,22529
2018/09/07,22824
2018/09/08,23147
2018/09/09,23264
2018/09/10,23372
2018/09/11,23457
2018/09/12,23530
2018/09/13,23603
2018/09/14,23821
2018/09/15,23937
2018/09/16,24159
2018/09/17,24273
2018/09/18,24412
2018/09/19,24241
2018/09/20,24208
2018/09/21,24321
2018/09/22,24345
2018/09/23,24442
2018/09/24,24567
2018/09/25,24701
2018/09/26,24863
2018/09/27,24980
2018/09/28,25097
2018/09/29,24989
2018/09/30,25047
2018/10/01,25075
2018/10/02,25110
2018/10/03,24990
2018/10/04,24976
2018/10/05,24824
2018/10/06,24628
2018/10/07,24305
2018/10/08,24032
2018/10/09,23903
2018/10/10,23681
2018/10/11,23543
2018/10/12,23412
2018/10/13,23188
2018/10/14,22819
2018/10/15,22544
2018/10/16,22226
2018/10/17,21955
2018/10/18,21674
2018/10/19,21625
2018/10/20,21342
2018/10/21,21004
2018/10/22,20823
2018/10/23,20551
2018/10/24,20284
2018/10/25,20073
2018/10/26,19752
2018/10/27,19276
2018/10/28,18860
2018/10/29,18835
2018/10/30,18676
2018/10/31,18452
2018/11/01,18251
2018/11/02,18109
2018/11/03,17881
2018/11/04,17716
2018/11/05,17714
2018/11/06,17830
2018/11/07,17856
2018/11/08,17860
2018/11/09,17880
2018/11/10,17821
2018/11/11,17717
2018/11/12,17754
2018/11/13,17836
2018/11/14,17877
2018/11/15,17877
2018/11/16,17855
2018/11/17,17780
2018/11/18,17651
2018/11/19,17759
2018/11/20,17881
2018/11/21,17827
2018/11/22,17832
2018/11/23,17732
2018/11/24,17524
2018/11/25,17403
2018/11/26,17472
2018/11/27,17549
2018/11/28,17557
2018/11/29,17514
2018/11/30,17540
2018/12/01,17479
2018/12/02,17417
2018/12/03,17491
2018/12/04,17560
2018/12/05,17607
2018/12/06,17616
2018/12/07,17636
2018/12/08,17601
2018/12/09,17581
2018/12/10,17642
2018/12/11,17663
2018/12/12,17605
2018/12/13,17603
2018/12/14,17597
2018/12/15,17569
2018/12/16,17528
2018/12/17,17641
2018/12/18,17808
2018/12/19,17828
2018/12/20,17823
2018/12/21,17880
2018/12/22,17841
2018/12/23,17828
2018/12/24,17943
2018/12/25,17941
2018/12/26,17982
2018/12/27,17971
2018/12/28,17904
2018/12/29,17874
2018/12/30,17738
2018/12/31,17746
2019/01/01,17692
2019/01/02,17695
2019/01/03,17741
2019/01/04,17738
2019/01/05,17678
2019/01/06,17593
2019/01/07,17622
2019/01/08,17657
2019/01/09,17646
2019/01/10,17693
2019/01/11,17760
2019/01/12,17703
2019/01/13,17607
2019/01/14,17662
2019/01/15,17735
2019/01/16,17706
2019/01/17,17647
2019/01/18,17584
2019/01/19,17527
2019/01/20,17466
2019/01/21,17624
2019/01/22,17804
2019/01/23,17860
2019/01/24,17973
2019/01/25,17967
2019/01/26,17962
2019/01/27,17974
2019/01/28,18129
2019/01/29,18381
2019/01/30,18550
2019/01/31,18788
2019/02/01,18863
2019/02/02,18801
2019/02/03,18726
2019/02/04,18691
2019/02/05,18716
2019/02/06,18677
2019/02/07,18661
2019/02/08,18698
2019/02/09,18631
2019/02/10,18628
2019/02/11,18787
2019/02/12,18955
2019/02/13,19119
2019/02/14,19293
2019/02/15,19451
2019/02/16,19572
2019/02/17,19720
2019/02/18,19928
2019/02/19,20153
2019/02/20,20267
2019/02/21,20350
2019/02/22,20492
2019/02/23,20559
2019/02/24,20762
2019/02/25,21071
2019/02/26,21337
2019/02/27,21463
2019/02/28,21563
2019/03/01,21476
2019/03/02,21331
2019/03/03,21163
2019/03/04,21240
2019/03/05,21311
2019/03/06,21358
2019/03/07,21375
2019/03/08,21434
2019/03/09,21438
2019/03/10,21307
2019/03/11,21304
2019/03/12,21273
2019/03/13,21221
2019/03/14,21143
2019/03/15,20962
2019/03/16,20727
2019/03/17,20480
2019/03/18,20409
2019/03/19,20374
2019/03/20,20227
2019/03/21,20082
2019/03/22,19917
2019/03/23,19655
2019/03/24,19387
2019/03/25,19327
2019/03/26,19193
2019/03/27,18977
2019/03/28,18758
2019/03/29,18612
2019/03/30,18465
2019/03/31,18499
2019/04/01,18633
2019/04/02,18891
2019/04/03,19002
2019/04/04,19104
2019/04/05,19155
2019/04/06,19152
2019/04/07,19113
2019/04/08,19202
2019/04/09,19355
2019/04/10,19539
2019/04/11,19754
2019/04/12,19795
2019/04/13,19765
2019/04/14,19734
2019/04/15,19908
2019/04/16,20153
2019/04/17,20203
2019/04/18,20205
2019/04/19,20242
2019/04/20,20240
2019/04/21,20275
2019/04/22,20401
2019/04/23,20569
2019/04/24,20568
2019/04/25,20560
2019/04/26,20554
2019/04/27,20444
2019/04/28,20344
2019/04/29,20294
2019/04/30,20325
2019/05/01,20315
2019/05/02,20348
2019/05/03,20309
2019/05/04,20198
2019/05/05,20193
2019/05/06,20453
2019/05/07,20799
2019/05/08,20943
2019/05/09,21051
2019/05/10,21061
2019/05/11,21012
2019/05/12,21052
2019/05/13,21232
2019/05/14,21472
2019/05/15,21603
2019/05/16,21731
2019/05/17,21892
2019/05/18,21952
2019/05/19,21989
2019/05/20,22148
2019/05/21,22251
2019/05/22,22401
2019/05/23,22516
2019/05/24,22704
2019/05/25,22802
2019/05/26,22862
2019/05/27,23206
2019/05/28,23463
2019/05/29,23691
2019/05/30,23852
2019/05/31,23959
2019/06/01,23997
2019/06/02,24075
2019/06/03,24304
2019/06/04,24511
2019/06/05,24464
2019/06/06,24309
2019/06/07,24247
2019/06/08,24427
2019/06/09,24343
2019/06/10,24511
2019/06/11,24697
2019/06/12,24751
2019/06/13,24683
2019/06/14,24627
2019/06/15,24616
2019/06/16,24543
2019/06/17,24666
2019/06/18,24752
2019/06/19,24814
2019/06/20,24954
2019/06/21,24865
2019/06/22,24749
2019/06/23,24639
2019/06/24,24679
2019/06/25,24850
2019/06/26,24866
2019/06/27,24856
2019/06/28,24941
2019/06/29,24790
2019/06/30,24698
2019/07/01,24780
2019/07/02,24840
2019/07/03,24765
2019/07/04,24677
2019/07/05,24728
2019/07/06,24834
2019/07/07,24932
2019/07/08,25024
2019/07/09,25126
2019/07/10,24950
2019/07/11,24980
2019/07/12,24904
2019/07/13,24758
2019/07/14,24608
2019/07/15,24955
2019/07/16,25176
2019/07/17,25136
2019/07/18,25167
2019/07/19,25075
2019/07/20,24729
2019/07/21,24505
2019/07/22,24408
2019/07/23,24303
2019/07/24,24368
2019/07/25,24397
2019/07/26,24138
2019/07/27,23884
2019/07/28,23506
2019/07/29,23471
2019/07/30,23467
2019/07/31,23228
2019/08/01,23214
2019/08/02,23193
2019/08/03,23183
2019/08/04,22953
2019/08/05,22779
2019/08/06,22640
2019/08/07,22333
2019/08/08,22256
2019/08/09,22216
2019/08/10,21886
2019/08/11,21707
2019/08/12,21787
2019/08/13,21832
2019/08/14,21340
2019/08/15,21034
2019/08/16,20889
2019/08/17,20666
2019/08/18,20480
2019/08/19,20598
2019/08/20,20760
2019/08/21,20834
2019/08/22,20911
2019/08/23,20742
2019/08/24,20480
2019/08/25,20582
2019/08/26,20799
2019/08/27,20961
2019/08/28,21008
2019/08/29,21035
2019/08/30,21055
2019/08/31,20861
2019/09/01,20784
2019/09/02,20773
2019/09/03,20893
2019/09/04,20871
2019/09/05,20879
2019/09/06,20887
2019/09/07,20832
2019/09/08,20766
2019/09/09,20875
2019/09/10,20968
2019/09/11,20955
2019/09/12,20948
2019/09/13,20817
2019/09/14,20711
2019/09/15,20615
2019/09/16,20264
2019/09/17,19649
2019/09/18,18939
2019/09/19,18234
2019/09/20,17526
2019/09/21,16810
2019/09/22,16106
2019/09/23,15439
2019/09/24,14689
2019/09/25,13881
2019/09/26,13142
2019/09/27,12424
2019/09/28,11713
2019/09/29,11011
2019/09/30,10348
2019/10/01,9677
2019/10/02,8942
2019/10/03,8221
2019/10/04,7532
2019/10/05,6808
2019/10/06,6074
2019/10/07,5423
2019/10/08,4783
2019/10/09,4070
2019/10/10,3411
2019/10/11,2751
2019/10/12,2074
2019/10/13,1476
2019/10/14,882.477
2019/10/15,272.819
2019/10/16,0
2019/10/17,0
2019/10/18,0
2019/10/19,0
2019/10/20,0
2019/10/21,0
2019/10/22,0
2019/10/23,0
2019/10/24,0
2019/10/25,0
2019/10/26,0
2019/10/27,0
2019/10/28,0
2019/10/29,0
2019/10/30,0
