Date,activeaddresses3trx
2016/06/03,-3.222
2016/06/04,-3.036
2016/06/05,-2.53
2016/06/06,-1.333
2016/06/07,-0.492
2016/06/08,0.222
2016/06/09,0.128
2016/06/10,0.295
2016/06/11,-1.674
2016/06/12,-0.158
2016/06/13,3.096
2016/06/14,4.53
2016/06/15,2.831
2016/06/16,0.663
2016/06/17,4.658
2016/06/18,5.457
2016/06/19,3.032
2016/06/20,0.466
2016/06/21,-0.84
2016/06/22,-0.163
2016/06/23,-1.44
2016/06/24,-2.122
2016/06/25,-3.192
2016/06/26,-1.77
2016/06/27,-1.695
2016/06/28,-0.501
2016/06/29,-0.278
2016/06/30,-0.462
2016/07/01,-0.817
2016/07/02,-0.719
2016/07/03,-0.713
2016/07/04,-0.056
2016/07/05,0.289
2016/07/06,0.075
2016/07/07,-0.05
2016/07/08,0.219
2016/07/09,-0.069
2016/07/10,-0.26
2016/07/11,-0.415
2016/07/12,-0.047
2016/07/13,-1.286
2016/07/14,-0.247
2016/07/15,0.302
2016/07/16,0.007
2016/07/17,-1.936
2016/07/18,-1.704
2016/07/19,2.575
2016/07/20,5.099
2016/07/21,4.098
2016/07/22,3.962
2016/07/23,2.246
2016/07/24,4.233
2016/07/25,3.656
2016/07/26,5.937
2016/07/27,5.007
2016/07/28,1.997
2016/07/29,-1.133
2016/07/30,-3.561
2016/07/31,-3.742
2016/08/01,-3.03
2016/08/02,-2.551
2016/08/03,-1.496
2016/08/04,-0.799
2016/08/05,-1.256
2016/08/06,-2.007
2016/08/07,-1.97
2016/08/08,-1.366
2016/08/09,0.48
2016/08/10,0.506
2016/08/11,1.432
2016/08/12,0.073
2016/08/13,-1.27
2016/08/14,-1.628
2016/08/15,-1.098
2016/08/16,0.706
2016/08/17,0.369
2016/08/18,-0.252
2016/08/19,-0.374
2016/08/20,-0.39
2016/08/21,-0.239
2016/08/22,-0.41
2016/08/23,0.695
2016/08/24,0.343
2016/08/25,0.964
2016/08/26,0.46
2016/08/27,0.153
2016/08/28,-0.139
2016/08/29,0.306
2016/08/30,0.092
2016/08/31,0.842
2016/09/01,1.412
2016/09/02,1.233
2016/09/03,0.04
2016/09/04,-0.757
2016/09/05,-1.002
2016/09/06,-0.655
2016/09/07,-1.042
2016/09/08,0.646
2016/09/09,0.335
2016/09/10,-0.34
2016/09/11,-0.288
2016/09/12,0.086
2016/09/13,0.022
2016/09/14,-0.054
2016/09/15,0.193
2016/09/16,0.7
2016/09/17,0.657
2016/09/18,-0.596
2016/09/19,-0.828
2016/09/20,2.893
2016/09/21,1.879
2016/09/22,-1.49
2016/09/23,-2.802
2016/09/24,-2.775
2016/09/25,-2.507
2016/09/26,-2.16
2016/09/27,-1.759
2016/09/28,-0.787
2016/09/29,-0.133
2016/09/30,-0.095
2016/10/01,0.472
2016/10/02,1.483
2016/10/03,0.784
2016/10/04,-2.299
2016/10/05,-3.42
2016/10/06,-3.418
2016/10/07,-0.332
2016/10/08,0.913
2016/10/09,2.639
2016/10/10,3.646
2016/10/11,1.421
2016/10/12,-4.599
2016/10/13,-9.712
2016/10/14,-6.165
2016/10/15,-5.054
2016/10/16,-2.126
2016/10/17,1.878
2016/10/18,7.143
2016/10/19,2.818
2016/10/20,4.792
2016/10/21,8.987
2016/10/22,4.829
2016/10/23,0.945
2016/10/24,-0.194
2016/10/25,-0.558
2016/10/26,-0.477
2016/10/27,-0.415
2016/10/28,-0.29
2016/10/29,-1.158
2016/10/30,-2.766
2016/10/31,0.179
2016/11/01,1.526
2016/11/02,1.955
2016/11/03,0.986
2016/11/04,-3.46
2016/11/05,-3.421
2016/11/06,-3.816
2016/11/07,-1.312
2016/11/08,-0.141
2016/11/09,0.664
2016/11/10,-0.434
2016/11/11,0.275
2016/11/12,0.008
2016/11/13,0.832
2016/11/14,-0.388
2016/11/15,-0.212
2016/11/16,-0.849
2016/11/17,-1.195
2016/11/18,-0.624
2016/11/19,-0.658
2016/11/20,-0.225
2016/11/21,-0.101
2016/11/22,7.771
2016/11/23,15.801
2016/11/24,4.188
2016/11/25,2.682
2016/11/26,-3.394
2016/11/27,-6.144
2016/11/28,-5.971
2016/11/29,-5.609
2016/11/30,-4.043
2016/12/01,-3.464
2016/12/02,-1.55
2016/12/03,0.176
2016/12/04,0.39
2016/12/05,0.003
2016/12/06,1.827
2016/12/07,0.029
2016/12/08,-1.123
2016/12/09,-0.673
2016/12/10,-1.077
2016/12/11,-0.883
2016/12/12,-0.058
2016/12/13,-0.618
2016/12/14,0.318
2016/12/15,1.586
2016/12/16,1.227
2016/12/17,-0.085
2016/12/18,-1.717
2016/12/19,-0.053
2016/12/20,1.437
2016/12/21,1.546
2016/12/22,4.845
2016/12/23,2.738
2016/12/24,-0.38
2016/12/25,-3.061
2016/12/26,-4.156
2016/12/27,-3.504
2016/12/28,-1.959
2016/12/29,-0.239
2016/12/30,0.286
2016/12/31,0.985
2017/01/01,-0.615
2017/01/02,-0.522
2017/01/03,-0.115
2017/01/04,3.292
2017/01/05,5.035
2017/01/06,3.805
2017/01/07,1.568
2017/01/08,-0.54
2017/01/09,-0.12
2017/01/10,-0.455
2017/01/11,-0.213
2017/01/12,0.11
2017/01/13,-0.637
2017/01/14,-1.647
2017/01/15,-1.814
2017/01/16,-0.159
2017/01/17,0.835
2017/01/18,0.284
2017/01/19,0.124
2017/01/20,0.708
2017/01/21,0.15
2017/01/22,-0.354
2017/01/23,-0.473
2017/01/24,0.279
2017/01/25,-0.296
2017/01/26,-0.61
2017/01/27,-0.742
2017/01/28,-0.946
2017/01/29,-1.167
2017/01/30,-0.346
2017/01/31,-0.014
2017/02/01,0.485
2017/02/02,0.853
2017/02/03,0.522
2017/02/04,0.966
2017/02/05,1.454
2017/02/06,1.115
2017/02/07,0.658
2017/02/08,0.651
2017/02/09,0.602
2017/02/10,1.038
2017/02/11,-0.207
2017/02/12,-0.46
2017/02/13,1.596
2017/02/14,2.828
2017/02/15,3.08
2017/02/16,1.956
2017/02/17,0.822
2017/02/18,0.682
2017/02/19,-0.313
2017/02/20,0.012
2017/02/21,0.127
2017/02/22,-0.06
2017/02/23,-0.417
2017/02/24,0.991
2017/02/25,0.92
2017/02/26,0.623
2017/02/27,1.35
2017/02/28,3.803
2017/03/01,4.93
2017/03/02,8.198
2017/03/03,6.512
2017/03/04,3.017
2017/03/05,0.275
2017/03/06,-0.378
2017/03/07,-1.424
2017/03/08,-1.63
2017/03/09,0.038
2017/03/10,0.888
2017/03/11,1.502
2017/03/12,2.703
2017/03/13,7.357
2017/03/14,6.267
2017/03/15,4.954
2017/03/16,9.357
2017/03/17,9.905
2017/03/18,5.356
2017/03/19,0.566
2017/03/20,-1.619
2017/03/21,-2.185
2017/03/22,-2.755
2017/03/23,-2.808
2017/03/24,-0.349
2017/03/25,0.315
2017/03/26,-0.964
2017/03/27,-0.484
2017/03/28,-0.375
2017/03/29,0.084
2017/03/30,2.875
2017/03/31,5.835
2017/04/01,1.557
2017/04/02,0.186
2017/04/03,2.239
2017/04/04,0.764
2017/04/05,-0.458
2017/04/06,1.112
2017/04/07,-0.929
2017/04/08,-3.564
2017/04/09,-5.041
2017/04/10,-4.097
2017/04/11,-3.048
2017/04/12,-1.232
2017/04/13,0.618
2017/04/14,0.932
2017/04/15,-0.084
2017/04/16,-2.3
2017/04/17,-2.515
2017/04/18,0.067
2017/04/19,1.785
2017/04/20,3.203
2017/04/21,1.102
2017/04/22,-0.828
2017/04/23,-1.276
2017/04/24,0.23
2017/04/25,0.866
2017/04/26,2.875
2017/04/27,6.824
2017/04/28,5.936
2017/04/29,3.221
2017/04/30,2.015
2017/05/01,3.519
2017/05/02,3.385
2017/05/03,1.281
2017/05/04,2.978
2017/05/05,3.442
2017/05/06,0.885
2017/05/07,0.763
2017/05/08,2.879
2017/05/09,2.734
2017/05/10,1.421
2017/05/11,1.435
2017/05/12,-0.111
2017/05/13,-2.431
2017/05/14,-2.613
2017/05/15,-0.255
2017/05/16,1.245
2017/05/17,0.721
2017/05/18,3.318
2017/05/19,7.591
2017/05/20,3.881
2017/05/21,2.535
2017/05/22,5.021
2017/05/23,7.056
2017/05/24,6.701
2017/05/25,5.272
2017/05/26,2.837
2017/05/27,-0.667
2017/05/28,-2.757
2017/05/29,-2.543
2017/05/30,-0.559
2017/05/31,2.098
2017/06/01,5.073
2017/06/02,3.274
2017/06/03,1.432
2017/06/04,0.471
2017/06/05,0.983
2017/06/06,2.528
2017/06/07,2.521
2017/06/08,1.237
2017/06/09,2.092
2017/06/10,3.053
2017/06/11,4.845
2017/06/12,8.951
2017/06/13,8.619
2017/06/14,5.237
2017/06/15,3.215
2017/06/16,0.523
2017/06/17,-1.196
2017/06/18,-1.404
2017/06/19,0.365
2017/06/20,1.422
2017/06/21,-0.706
2017/06/22,1.398
2017/06/23,2.487
2017/06/24,1.052
2017/06/25,-1.724
2017/06/26,2.433
2017/06/27,1.323
2017/06/28,0.381
2017/06/29,-0.48
2017/06/30,-1.192
2017/07/01,-1.855
2017/07/02,-1.823
2017/07/03,0.454
2017/07/04,1.285
2017/07/05,0.428
2017/07/06,-0.463
2017/07/07,0.947
2017/07/08,-1.118
2017/07/09,-3.116
2017/07/10,-0.322
2017/07/11,1.305
2017/07/12,1.321
2017/07/13,-0.636
2017/07/14,-1.743
2017/07/15,-2.54
2017/07/16,-2.221
2017/07/17,-1.442
2017/07/18,0.185
2017/07/19,1.255
2017/07/20,1.099
2017/07/21,0.002
2017/07/22,-2.412
2017/07/23,-0.354
2017/07/24,0.24
2017/07/25,-0.163
2017/07/26,-1.345
2017/07/27,-1.345
2017/07/28,-0.497
2017/07/29,-1.893
2017/07/30,-1.991
2017/07/31,1.397
2017/08/01,0.611
2017/08/02,0.336
2017/08/03,-0.069
2017/08/04,1.08
2017/08/05,1.672
2017/08/06,1.488
2017/08/07,2.222
2017/08/08,4.531
2017/08/09,3.478
2017/08/10,4.509
2017/08/11,4.803
2017/08/12,3.2
2017/08/13,1.601
2017/08/14,4.289
2017/08/15,5.064
2017/08/16,4.53
2017/08/17,3.911
2017/08/18,3.726
2017/08/19,0.627
2017/08/20,-2.985
2017/08/21,-2.101
2017/08/22,-2.1
2017/08/23,-0.757
2017/08/24,-1
2017/08/25,-0.649
2017/08/26,-2.76
2017/08/27,-3.437
2017/08/28,-1.395
2017/08/29,1.887
2017/08/30,3.746
2017/08/31,4.331
2017/09/01,3.032
2017/09/02,-0.047
2017/09/03,-2.956
2017/09/04,1.073
2017/09/05,3.382
2017/09/06,4.689
2017/09/07,2.731
2017/09/08,1.457
2017/09/09,-0.876
2017/09/10,-3.667
2017/09/11,-3.317
2017/09/12,-0.412
2017/09/13,-0.396
2017/09/14,0.504
2017/09/15,2.964
2017/09/16,0.286
2017/09/17,-3.588
2017/09/18,-2.447
2017/09/19,-2.042
2017/09/20,-2.211
2017/09/21,-2.625
2017/09/22,-4.29
2017/09/23,-5.253
2017/09/24,-4.524
2017/09/25,-2.178
2017/09/26,-1.01
2017/09/27,-0.003
2017/09/28,1.434
2017/09/29,2.259
2017/09/30,0.564
2017/10/01,-1.489
2017/10/02,-0.869
2017/10/03,0.386
2017/10/04,-0.027
2017/10/05,-0.084
2017/10/06,-0.174
2017/10/07,-0.918
2017/10/08,-0.943
2017/10/09,-0.123
2017/10/10,2.529
2017/10/11,3.091
2017/10/12,2.931
2017/10/13,4.169
2017/10/14,1.841
2017/10/15,-0.441
2017/10/16,-1.342
2017/10/17,1.68
2017/10/18,1.961
2017/10/19,1.03
2017/10/20,1.516
2017/10/21,1.147
2017/10/22,1.546
2017/10/23,1.345
2017/10/24,1.322
2017/10/25,-0.085
2017/10/26,-0.479
2017/10/27,-0.651
2017/10/28,-12.849
2017/10/29,-21.621
2017/10/30,-27.389
2017/10/31,-3.422
2017/11/01,20.712
2017/11/02,27.042
2017/11/03,17.923
2017/11/04,7.373
2017/11/05,1.508
2017/11/06,1.076
2017/11/07,1.471
2017/11/08,2.756
2017/11/09,3.427
2017/11/10,3.009
2017/11/11,0.363
2017/11/12,0.656
2017/11/13,0.469
2017/11/14,1.516
2017/11/15,4.031
2017/11/16,3.021
2017/11/17,2.623
2017/11/18,0.38
2017/11/19,-0.733
2017/11/20,0.598
2017/11/21,1.74
2017/11/22,2.288
2017/11/23,2.143
2017/11/24,1.313
2017/11/25,0.507
2017/11/26,0.182
2017/11/27,2.717
2017/11/28,4.742
2017/11/29,6.32
2017/11/30,5.176
2017/12/01,2.435
2017/12/02,0.917
2017/12/03,1.304
2017/12/04,1.726
2017/12/05,1.379
2017/12/06,6.198
2017/12/07,2.629
2017/12/08,1.429
2017/12/09,0.126
2017/12/10,-1.053
2017/12/11,1.217
2017/12/12,4.186
2017/12/13,6.318
2017/12/14,7.372
2017/12/15,5.192
2017/12/16,2.789
2017/12/17,1.247
2017/12/18,2.686
2017/12/19,5.303
2017/12/20,5.081
2017/12/21,5.244
2017/12/22,4.764
2017/12/23,0.744
2017/12/24,-4.112
2017/12/25,-6.349
2017/12/26,-5.544
2017/12/27,-2.693
2017/12/28,0.132
2017/12/29,4.409
2017/12/30,7.421
2017/12/31,3.224
2018/01/01,-0.105
2018/01/02,2.149
2018/01/03,5.516
2018/01/04,8.624
2018/01/05,7.288
2018/01/06,4.211
2018/01/07,0.83
2018/01/08,-0.068
2018/01/09,0.577
2018/01/10,0.182
2018/01/11,-0.077
2018/01/12,-1.32
2018/01/13,-1.524
2018/01/14,-2.454
2018/01/15,-0.768
2018/01/16,1.415
2018/01/17,2.279
2018/01/18,1.388
2018/01/19,-2.018
2018/01/20,-5.194
2018/01/21,-4.7
2018/01/22,-4.146
2018/01/23,-4.097
2018/01/24,-4.089
2018/01/25,-6.08
2018/01/26,-3.658
2018/01/27,-3.138
2018/01/28,-2.191
2018/01/29,-0.238
2018/01/30,0.248
2018/01/31,0.138
2018/02/01,1.99
2018/02/02,2.535
2018/02/03,-0.665
2018/02/04,-2.891
2018/02/05,-2.288
2018/02/06,-0.945
2018/02/07,-1.441
2018/02/08,-4.287
2018/02/09,-3.733
2018/02/10,-1.525
2018/02/11,-1.662
2018/02/12,-0.129
2018/02/13,-1.1
2018/02/14,-1.426
2018/02/15,-1.035
2018/02/16,-2.249
2018/02/17,-2.621
2018/02/18,-2.227
2018/02/19,-0.057
2018/02/20,2.715
2018/02/21,2.386
2018/02/22,0.545
2018/02/23,-1.516
2018/02/24,-3.906
2018/02/25,-4.624
2018/02/26,-1.969
2018/02/27,-0.822
2018/02/28,0.239
2018/03/01,-0.186
2018/03/02,-0.384
2018/03/03,-1.998
2018/03/04,-3.686
2018/03/05,-1.591
2018/03/06,0.29
2018/03/07,4.059
2018/03/08,2.049
2018/03/09,-0.253
2018/03/10,-2.435
2018/03/11,-4.286
2018/03/12,-3.053
2018/03/13,-1.361
2018/03/14,0.938
2018/03/15,1.136
2018/03/16,-0.011
2018/03/17,-1.867
2018/03/18,-1.329
2018/03/19,0.681
2018/03/20,0.347
2018/03/21,0.705
2018/03/22,-0.047
2018/03/23,1.737
2018/03/24,1.016
2018/03/25,-2.568
2018/03/26,-2.176
2018/03/27,-2.065
2018/03/28,-2.517
2018/03/29,-1.563
2018/03/30,-0.045
2018/03/31,-0.897
2018/04/01,-2.328
2018/04/02,-1.499
2018/04/03,0.619
2018/04/04,1.013
2018/04/05,2.974
2018/04/06,2.647
2018/04/07,0.101
2018/04/08,-0.341
2018/04/09,0.553
2018/04/10,-0.158
2018/04/11,-0.345
2018/04/12,1.439
2018/04/13,2.674
2018/04/14,0.677
2018/04/15,-0.424
2018/04/16,-0.31
2018/04/17,0.76
2018/04/18,0.775
2018/04/19,1.71
2018/04/20,2.791
2018/04/21,3.185
2018/04/22,3.252
2018/04/23,3.753
2018/04/24,3.674
2018/04/25,1.598
2018/04/26,-0.057
2018/04/27,-1.471
2018/04/28,-2.009
2018/04/29,-2.514
2018/04/30,-1.185
2018/05/01,-1.328
2018/05/02,0.063
2018/05/03,2.143
2018/05/04,9.551
2018/05/05,5.234
2018/05/06,0.822
2018/05/07,-0.629
2018/05/08,-0.475
2018/05/09,0.242
2018/05/10,0.588
2018/05/11,0.245
2018/05/12,0.427
2018/05/13,-0.112
2018/05/14,0.049
2018/05/15,-0.09
2018/05/16,0.392
2018/05/17,1.308
2018/05/18,1.467
2018/05/19,2.212
2018/05/20,0.671
2018/05/21,-0.692
2018/05/22,-0.548
2018/05/23,0.027
2018/05/24,0.038
2018/05/25,-0.643
2018/05/26,-1.078
2018/05/27,-0.572
2018/05/28,1.085
2018/05/29,0.869
2018/05/30,0.328
2018/05/31,-0.189
2018/06/01,-1.655
2018/06/02,-1.65
2018/06/03,-0.489
2018/06/04,-0.401
2018/06/05,-0.861
2018/06/06,-1.23
2018/06/07,-0.94
2018/06/08,-1.768
2018/06/09,-10.658
2018/06/10,-19.704
2018/06/11,-8.754
2018/06/12,1.75
2018/06/13,7.384
2018/06/14,7.735
2018/06/15,6.905
2018/06/16,2.449
2018/06/17,0.767
2018/06/18,0.393
2018/06/19,1.329
2018/06/20,2.322
2018/06/21,2.157
2018/06/22,2.062
2018/06/23,0.474
2018/06/24,-0.588
2018/06/25,2.516
2018/06/26,0.925
2018/06/27,-0.032
2018/06/28,0.058
2018/06/29,-0.175
2018/06/30,-4.468
2018/07/01,-8.817
2018/07/02,-9.404
2018/07/03,-8.217
2018/07/04,-6.588
2018/07/05,-3.532
2018/07/06,-2.94
2018/07/07,-2.869
2018/07/08,0.249
2018/07/09,3.511
2018/07/10,4.75
2018/07/11,3.428
2018/07/12,1.013
2018/07/13,-1.442
2018/07/14,-3.26
2018/07/15,-3.639
2018/07/16,3.217
2018/07/17,7.334
2018/07/18,10.541
2018/07/19,8.484
2018/07/20,4.217
2018/07/21,0.026
2018/07/22,-0.132
2018/07/23,1.785
2018/07/24,3.568
2018/07/25,4.107
2018/07/26,2.332
2018/07/27,2.086
2018/07/28,0.526
2018/07/29,-0.217
2018/07/30,0.132
2018/07/31,0.057
2018/08/01,-0.018
2018/08/02,-0.653
2018/08/03,0.073
2018/08/04,-1.014
2018/08/05,-2
2018/08/06,-1.794
2018/08/07,-2.482
2018/08/08,-4.022
2018/08/09,-4.422
2018/08/10,-14.844
2018/08/11,-22.715
2018/08/12,-28.05
2018/08/13,-3.422
2018/08/14,18.116
2018/08/15,20.052
2018/08/16,17.238
2018/08/17,9.826
2018/08/18,5.016
2018/08/19,2.067
2018/08/20,2.295
2018/08/21,0.591
2018/08/22,-0.147
2018/08/23,-0.702
2018/08/24,-0.604
2018/08/25,-0.533
2018/08/26,0.002
2018/08/27,1.065
2018/08/28,1.245
2018/08/29,-1.204
2018/08/30,-1.603
2018/08/31,-1.478
2018/09/01,0.449
2018/09/02,2.163
2018/09/03,2.625
2018/09/04,1.152
2018/09/05,0.461
2018/09/06,-0.471
2018/09/07,-0.922
2018/09/08,-1.631
2018/09/09,-1.81
2018/09/10,-1.7
2018/09/11,-2.177
2018/09/12,-2.169
2018/09/13,-1.392
2018/09/14,-1.718
2018/09/15,-3.425
2018/09/16,-4.26
2018/09/17,-1.701
2018/09/18,-1.23
2018/09/19,-1.555
2018/09/20,-0.789
2018/09/21,0.578
2018/09/22,-0.444
2018/09/23,-1.142
2018/09/24,-1.311
2018/09/25,-0.353
2018/09/26,-0.585
2018/09/27,-0.15
2018/09/28,0.405
2018/09/29,-1.297
2018/09/30,-0.439
2018/10/01,-0.324
2018/10/02,-0.616
2018/10/03,1.939
2018/10/04,3.671
2018/10/05,4.778
2018/10/06,5.432
2018/10/07,1.786
2018/10/08,0.146
2018/10/09,-0.319
2018/10/10,-1.22
2018/10/11,-0.634
2018/10/12,-0.549
2018/10/13,-0.331
2018/10/14,-0.507
2018/10/15,0.862
2018/10/16,1.938
2018/10/17,2.287
2018/10/18,1.45
2018/10/19,0.56
2018/10/20,-0.294
2018/10/21,-1.45
2018/10/22,-0.079
2018/10/23,0.379
2018/10/24,0.319
2018/10/25,-0.086
2018/10/26,-0.006
2018/10/27,-1.061
2018/10/28,-1.54
2018/10/29,0.818
2018/10/30,2.202
2018/10/31,2.142
2018/11/01,0.904
2018/11/02,-1.457
2018/11/03,-3.019
2018/11/04,-3.24
2018/11/05,-1.044
2018/11/06,0.016
2018/11/07,-0.284
2018/11/08,-0.827
2018/11/09,-0.114
2018/11/10,-0.611
2018/11/11,0.647
2018/11/12,1.08
2018/11/13,0.548
2018/11/14,0.649
2018/11/15,0.32
2018/11/16,-0.459
2018/11/17,-1.651
2018/11/18,-2.679
2018/11/19,0.903
2018/11/20,2.546
2018/11/21,1.04
2018/11/22,-0.595
2018/11/23,-1.154
2018/11/24,-2.671
2018/11/25,-2.025
2018/11/26,-0.906
2018/11/27,-0.748
2018/11/28,0.677
2018/11/29,-0.007
2018/11/30,0.504
2018/12/01,-0.813
2018/12/02,-2.03
2018/12/03,-1.344
2018/12/04,-0.901
2018/12/05,0.495
2018/12/06,1.036
2018/12/07,1.846
2018/12/08,2.588
2018/12/09,1.204
2018/12/10,1.035
2018/12/11,-0.332
2018/12/12,-1.154
2018/12/13,-1.274
2018/12/14,-1.045
2018/12/15,-0.315
2018/12/16,0.92
2018/12/17,0.952
2018/12/18,-0.075
2018/12/19,0.429
2018/12/20,0.894
2018/12/21,0.655
2018/12/22,-1.664
2018/12/23,-1.732
2018/12/24,0.231
2018/12/25,-0.103
2018/12/26,-0.038
2018/12/27,0.084
2018/12/28,0.952
2018/12/29,0.859
2018/12/30,-0.851
2018/12/31,-1.018
2019/01/01,-2.009
2019/01/02,-0.65
2019/01/03,1.294
2019/01/04,0.858
2019/01/05,-0.414
2019/01/06,-1.031
2019/01/07,0.356
2019/01/08,1.637
2019/01/09,1.873
2019/01/10,1.4
2019/01/11,0.23
2019/01/12,-2.716
2019/01/13,-3.449
2019/01/14,0.174
2019/01/15,1.328
2019/01/16,0.228
2019/01/17,-0.808
2019/01/18,-0.922
2019/01/19,-1.522
2019/01/20,-2.239
2019/01/21,-1.305
2019/01/22,-0.971
2019/01/23,0.016
2019/01/24,0.261
2019/01/25,0.546
2019/01/26,-0.593
2019/01/27,-0.336
2019/01/28,1.822
2019/01/29,1.642
2019/01/30,0.637
2019/01/31,-0.094
2019/02/01,-1.042
2019/02/02,-2.734
2019/02/03,-4.31
2019/02/04,-5.065
2019/02/05,-4.659
2019/02/06,-3.363
2019/02/07,-2.479
2019/02/08,-0.458
2019/02/09,-0.4
2019/02/10,-1.513
2019/02/11,-0.398
2019/02/12,0.916
2019/02/13,2.102
2019/02/14,2.338
2019/02/15,2.433
2019/02/16,1.273
2019/02/17,0.076
2019/02/18,2.58
2019/02/19,3.57
2019/02/20,2.257
2019/02/21,0.491
2019/02/22,-0.176
2019/02/23,-0.988
2019/02/24,-0.346
2019/02/25,0.569
2019/02/26,1.033
2019/02/27,1.2
2019/02/28,1.353
2019/03/01,1.523
2019/03/02,0.538
2019/03/03,-1.115
2019/03/04,0.302
2019/03/05,1.547
2019/03/06,1.86
2019/03/07,1.381
2019/03/08,1.019
2019/03/09,0.559
2019/03/10,-1.64
2019/03/11,-1.626
2019/03/12,-0.046
2019/03/13,0.718
2019/03/14,1.077
2019/03/15,0.518
2019/03/16,-1.193
2019/03/17,-1.49
2019/03/18,0.459
2019/03/19,2.131
2019/03/20,3.109
2019/03/21,2.044
2019/03/22,1.307
2019/03/23,-0.33
2019/03/24,-1.097
2019/03/25,1.376
2019/03/26,2.525
2019/03/27,2.102
2019/03/28,1.857
2019/03/29,1.22
2019/03/30,0.642
2019/03/31,-0.716
2019/04/01,1.881
2019/04/02,4.553
2019/04/03,4.462
2019/04/04,1.76
2019/04/05,-0.586
2019/04/06,-2.813
2019/04/07,-2.97
2019/04/08,-0.775
2019/04/09,0.558
2019/04/10,0.451
2019/04/11,1.733
2019/04/12,2.217
2019/04/13,0.113
2019/04/14,-2.901
2019/04/15,-2.2
2019/04/16,-1.013
2019/04/17,-0.109
2019/04/18,0.527
2019/04/19,1.726
2019/04/20,3.66
2019/04/21,2.528
2019/04/22,2.062
2019/04/23,1.746
2019/04/24,0.33
2019/04/25,-0.982
2019/04/26,-1.625
2019/04/27,-3.661
2019/04/28,-4.113
2019/04/29,-2.727
2019/04/30,-0.266
2019/05/01,1.692
2019/05/02,0.133
2019/05/03,-0.435
2019/05/04,-1.508
2019/05/05,-1.557
