Date,sentinusd3trxUSD
2019/04/25,7.162
2019/04/26,10.247
2019/04/27,0.124
2019/04/28,-4.34
2019/04/29,-2.763
2019/04/30,-0.997
2019/05/01,-1.273
2019/05/02,-3.842
2019/05/03,-2.766
2019/05/04,-4.152
2019/05/05,-5.447
2019/05/06,0.777
2019/05/07,8.032
2019/05/08,7.958
2019/05/09,4.612
2019/05/10,2.462
2019/05/11,10.208
2019/05/12,5.939
2019/05/13,6.934
2019/05/14,6.02
2019/05/15,10.232
2019/05/16,25.281
2019/05/17,14.743
2019/05/18,0.037
2019/05/19,-6.639
2019/05/20,-6.57
2019/05/21,-5.802
2019/05/22,-4.452
2019/05/23,-2.956
2019/05/24,-3.788
2019/05/25,-6.695
2019/05/26,-5.408
2019/05/27,1.582
2019/05/28,2.153
2019/05/29,7.573
2019/05/30,8.813
2019/05/31,5.852
2019/06/01,-2.577
2019/06/02,-8.38
2019/06/03,-5.316
2019/06/04,-0.696
2019/06/05,2.503
2019/06/06,-2.317
2019/06/07,-5.329
2019/06/08,-9.899
2019/06/09,-9.709
2019/06/10,-4.04
2019/06/11,-0.971
2019/06/12,2.195
2019/06/13,5.598
2019/06/14,6.139
2019/06/15,10.705
2019/06/16,7.907
2019/06/17,2.145
2019/06/18,1.194
2019/06/19,1.621
2019/06/20,-1.091
2019/06/21,1.365
2019/06/22,2.932
2019/06/23,-0.043
2019/06/24,-0.257
2019/06/25,1.96
2019/06/26,8.709
2019/06/27,9.191
2019/06/28,2.842
2019/06/29,-1.538
2019/06/30,-5.811
2019/07/01,-6.087
2019/07/02,-5.864
2019/07/03,-5.822
2019/07/04,-6.817
2019/07/05,-7.691
2019/07/06,-10.168
2019/07/07,-9.196
2019/07/08,-4.114
2019/07/09,19.514
2019/07/10,13.896
2019/07/11,12.185
2019/07/12,1.307
2019/07/13,-8.488
2019/07/14,-8.646
2019/07/15,-3.721
2019/07/16,-2.387
2019/07/17,-1.103
2019/07/18,-1.934
2019/07/19,-4.281
2019/07/20,-8.018
2019/07/21,-11.273
2019/07/22,-9.286
2019/07/23,-7.043
2019/07/24,-5.236
2019/07/25,-2.433
2019/07/26,6.059
2019/07/27,-0.507
2019/07/28,-6.773
2019/07/29,-4.079
2019/07/30,-0.821
2019/07/31,0.977
2019/08/01,11.417
2019/08/02,7.74
2019/08/03,-0.547
2019/08/04,-7.092
2019/08/05,4.672
2019/08/06,7.911
2019/08/07,3.497
2019/08/08,2.492
2019/08/09,-0.254
2019/08/10,-4.951
2019/08/11,-8.317
2019/08/12,-7.106
2019/08/13,-4.141
2019/08/14,2.412
2019/08/15,6.515
2019/08/16,3.632
2019/08/17,-3.796
2019/08/18,-7.606
2019/08/19,-4.828
2019/08/20,3.457
2019/08/21,2.398
2019/08/22,0.629
2019/08/23,-0.076
2019/08/24,-4.162
2019/08/25,-6.594
2019/08/26,-2.284
2019/08/27,-0.887
2019/08/28,1.55
2019/08/29,2.359
2019/08/30,2.237
2019/08/31,4.608
2019/09/01,-2.343
2019/09/02,-2.918
2019/09/03,3.915
2019/09/04,2.91
2019/09/05,-0.582
2019/09/06,-1.673
2019/09/07,-1.291
2019/09/08,-2.564
2019/09/09,-0.464
2019/09/10,-2.065
2019/09/11,-0.624
2019/09/12,-1.55
2019/09/13,0.793
2019/09/14,-3.118
2019/09/15,-4.271
2019/09/16,4.72
2019/09/17,11.055
2019/09/18,13.923
2019/09/19,7.494
2019/09/20,2.803
2019/09/21,-4.894
2019/09/22,-9.164
2019/09/23,-5.344
2019/09/24,8.343
2019/09/25,8.574
2019/09/26,5.702
2019/09/27,0.507
2019/09/28,-4.828
2019/09/29,-9.136
2019/09/30,-2.895
2019/10/01,-2.587
2019/10/02,-5.996
2019/10/03,-9.483
2019/10/04,-9.994
2019/10/05,-11.026
2019/10/06,-10.045
2019/10/07,-3.349
2019/10/08,4.514
2019/10/09,10.253
2019/10/10,7.288
2019/10/11,3.834
2019/10/12,-0.644
2019/10/13,-6.411
2019/10/14,2.444
2019/10/15,1.801
2019/10/16,0.877
2019/10/17,-2.122
2019/10/18,0.355
2019/10/19,-4.623
2019/10/20,-5.068
2019/10/21,-2.529
2019/10/22,-0.666
2019/10/23,10.561
2019/10/24,13.467
2019/10/25,8.577
2019/10/26,8.198
2019/10/27,-0.398
2019/10/28,7.921
2019/10/29,5.022
2019/10/30,0.314
2019/10/31,-2.507
2019/11/01,-5.478
2019/11/02,-9.58
2019/11/03,-10.638
2019/11/04,-3.699
2019/11/05,6.124
2019/11/06,2.782
2019/11/07,-1.835
2019/11/08,-2.456
2019/11/09,-6.958
2019/11/10,-9.65
2019/11/11,-5.927
2019/11/12,2.46
2019/11/13,3.034
2019/11/14,0.193
2019/11/15,1.626
2019/11/16,-3.483
2019/11/17,-7.089
2019/11/18,-2.051
2019/11/19,2.468
2019/11/20,2.809
2019/11/21,7.31
2019/11/22,18.528
2019/11/23,4.801
2019/11/24,-4.833
2019/11/25,2.132
2019/11/26,-1.999
2019/11/27,0.816
2019/11/28,2.048
2019/11/29,-2.176
2019/11/30,-5.337
2019/12/01,-9.935
2019/12/02,-5.402
2019/12/03,-4.264
2019/12/04,-2.799
2019/12/05,-1.777
2019/12/06,-0.668
2019/12/07,-5.915
2019/12/08,-10.985
2019/12/09,-6.901
2019/12/10,2.244
2019/12/11,-0.445
2019/12/12,-0.214
2019/12/13,-0.568
2019/12/14,-4.07
2019/12/15,-7.682
2019/12/16,1.73
2019/12/17,18.923
2019/12/18,24.686
2019/12/19,22.157
2019/12/20,5.02
2019/12/21,-6.843
2019/12/22,-12.723
2019/12/23,-7.442
2019/12/24,-6.315
2019/12/25,-4
2019/12/26,-4.497
2019/12/27,-3.967
2019/12/28,-5.389
2019/12/29,-5.348
2019/12/30,0.417
2019/12/31,10.214
2020/01/01,-0.895
2020/01/02,-3.682
2020/01/03,3.657
2020/01/04,1.295
2020/01/05,-3.205
2020/01/06,2.854
2020/01/07,4.186
2020/01/08,8.984
2020/01/09,4.1
2020/01/10,0.315
2020/01/11,-0.885
2020/01/12,-4.134
2020/01/13,-1.763
2020/01/14,13.223
2020/01/15,14.995
2020/01/16,8.173
2020/01/17,3.174
2020/01/18,1.946
2020/01/19,-2.764
2020/01/20,-6.493
2020/01/21,-8.407
2020/01/22,-9.036
2020/01/23,-6.738
2020/01/24,-0.587
2020/01/25,-7.395
2020/01/26,-10.574
2020/01/27,-4.898
2020/01/28,2.237
2020/01/29,6.971
2020/01/30,8.922
2020/01/31,15.165
2020/02/01,6.48
2020/02/02,1.118
2020/02/03,1.02
2020/02/04,3.819
2020/02/05,5.654
2020/02/06,14.144
2020/02/07,17.33
2020/02/08,5.936
2020/02/09,-0.466
2020/02/10,0.565
2020/02/11,-0.895
2020/02/12,11.411
2020/02/13,13.236
2020/02/14,7.985
2020/02/15,4.094
2020/02/16,-0.099
2020/02/17,3.547
2020/02/18,4.189
2020/02/19,0.803
2020/02/20,0.677
2020/02/21,-2.154
2020/02/22,-8.426
2020/02/23,-9.586
2020/02/24,-5.235
2020/02/25,-0.548
2020/02/26,7.422
2020/02/27,8.46
2020/02/28,1.801
2020/02/29,-5.916
2020/03/01,-7.1
2020/03/02,-0.352
2020/03/03,-0.434
2020/03/04,-3.21
2020/03/05,-2.763
2020/03/06,-0.476
2020/03/07,-3.679
2020/03/08,-1.602
2020/03/09,11.762
2020/03/10,9.467
2020/03/11,4.281
2020/03/12,25.116
2020/03/13,20.272
2020/03/14,2.798
2020/03/15,-6.529
2020/03/16,-4.928
2020/03/17,-7.807
2020/03/18,-10.816
2020/03/19,-8.291
2020/03/20,-4.002
2020/03/21,-8.305
2020/03/22,-11.373
2020/03/23,-8.796
2020/03/24,3.684
2020/03/25,1.302
2020/03/26,-2.805
2020/03/27,-6.623
2020/03/28,-7.899
2020/03/29,-10.839
2020/03/30,-9.498
2020/03/31,-4.072
2020/04/01,-4.332
2020/04/02,1.469
2020/04/03,5.201
2020/04/04,-1.282
2020/04/05,-7.033
2020/04/06,5.333
2020/04/07,15.965
2020/04/08,9.162
2020/04/09,1.644
2020/04/10,7.061
2020/04/11,-2.766
2020/04/12,-8.585
2020/04/13,-4.487
2020/04/14,-4.791
2020/04/15,-5.097
2020/04/16,6.486
2020/04/17,4.908
2020/04/18,2.984
2020/04/19,-0.268
2020/04/20,6.09
2020/04/21,5.627
2020/04/22,3.242
2020/04/23,3.341
2020/04/24,11.554
2020/04/25,2.453
2020/04/26,-4.046
2020/04/27,-2.496
2020/04/28,-5.211
2020/04/29,3.625
2020/04/30,12.754
2020/05/01,3.322
2020/05/02,-4.452
2020/05/03,-7.817
2020/05/04,-5.984
2020/05/05,-3.843
2020/05/06,2.144
2020/05/07,11.169
2020/05/08,8.274
2020/05/09,0.306
2020/05/10,4.674
2020/05/11,2.731
2020/05/12,1.063
2020/05/13,0.831
2020/05/14,-0.004
2020/05/15,-2.379
2020/05/16,-7.112
2020/05/17,-8.811
2020/05/18,-3.037
2020/05/19,-1.922
2020/05/20,-1.305
2020/05/21,1.027
2020/05/22,1.125
2020/05/23,-0.343
2020/05/24,-4.18
2020/05/25,-4.241
2020/05/26,-0.655
2020/05/27,-0.78
2020/05/28,3.612
2020/05/29,10.372
2020/05/30,11.447
2020/05/31,7.98
2020/06/01,4.517
2020/06/02,12.956
2020/06/03,2.486
2020/06/04,-3.759
2020/06/05,-4.539
2020/06/06,-9.492
2020/06/07,-11.015
2020/06/08,-7.135
2020/06/09,-2.549
2020/06/10,2.076
2020/06/11,7.964
2020/06/12,3.532
2020/06/13,-5.399
2020/06/14,-9.139
2020/06/15,2.32
2020/06/16,2.899
2020/06/17,1.281
2020/06/18,1.63
2020/06/19,2.433
2020/06/20,-3.848
2020/06/21,-4.153
2020/06/22,5.297
2020/06/23,9.573
2020/06/24,21.438
2020/06/25,29.027
2020/06/26,11.833
2020/06/27,-1.528
2020/06/28,-9.76
2020/06/29,-12.492
2020/06/30,-10.261
2020/07/01,-7.675
2020/07/02,-5.482
2020/07/03,-3.861
2020/07/04,-6.538
2020/07/05,-9.338
2020/07/06,-0.347
2020/07/07,6.728
2020/07/08,15.675
2020/07/09,11.411
2020/07/10,6.698
2020/07/11,-3.747
2020/07/12,-8.677
2020/07/13,-0.873
2020/07/14,8.187
2020/07/15,3.294
2020/07/16,0.682
2020/07/17,-2.188
2020/07/18,-6.412
2020/07/19,-6.702
2020/07/20,-1.523
2020/07/21,3.215
2020/07/22,8.981
2020/07/23,25.942
2020/07/24,16.058
2020/07/25,7.812
2020/07/26,6.553
2020/07/27,13.659
2020/07/28,7.646
2020/07/29,2.233
2020/07/30,0.869
2020/07/31,1.101
2020/08/01,0.76
2020/08/02,2.051
2020/08/03,2.584
2020/08/04,3.138
2020/08/05,-0.806
2020/08/06,-2.895
2020/08/07,-2.076
2020/08/08,-6.324
2020/08/09,-7.69
2020/08/10,-0.06
2020/08/11,3.923
2020/08/12,9.683
2020/08/13,10.348
2020/08/14,12.494
2020/08/15,2.194
2020/08/16,-4.53
2020/08/17,-3.749
2020/08/18,-2.085
2020/08/19,-1.162
2020/08/20,-0.478
2020/08/21,0.216
2020/08/22,-3.793
2020/08/23,-8.798
2020/08/24,-4.667
2020/08/25,-0.995
2020/08/26,0.83
2020/08/27,-1.166
2020/08/28,3.155
2020/08/29,2.685
2020/08/30,5.481
2020/08/31,16.336
2020/09/01,25.574
2020/09/02,21.142
2020/09/03,12.996
2020/09/04,6.472
2020/09/05,1.732
2020/09/06,-3.165
2020/09/07,-7.206
2020/09/08,-9.447
2020/09/09,-8.643
2020/09/10,-2.485
2020/09/11,-0.275
2020/09/12,-1.018
2020/09/13,-1.112
2020/09/14,1.415
2020/09/15,0.141
2020/09/16,-0.32
2020/09/17,3.963
2020/09/18,7.571
2020/09/19,0.033
2020/09/20,-5.079
2020/09/21,-3.854
2020/09/22,-5.58
2020/09/23,-4.974
2020/09/24,-5.847
2020/09/25,-7.005
2020/09/26,-9.192
2020/09/27,-8.872
2020/09/28,-4.632
2020/09/29,0.347
2020/09/30,3.118
2020/10/01,4.12
2020/10/02,1.642
2020/10/03,-5.411
2020/10/04,-9.595
2020/10/05,-7.786
2020/10/06,-4.302
2020/10/07,1.717
2020/10/08,2.625
2020/10/09,3.934
2020/10/10,0.348
2020/10/11,-3.702
2020/10/12,1.049
2020/10/13,1.472
2020/10/14,5.103
2020/10/15,1.614
2020/10/16,0.737
2020/10/17,-5.95
2020/10/18,-10.052
2020/10/19,-6.885
2020/10/20,-2.705
2020/10/21,8.586
2020/10/22,14.025
2020/10/23,9.086
2020/10/24,-0.333
2020/10/25,-7.049
2020/10/26,-1.151
2020/10/27,1.183
2020/10/28,5.14
2020/10/29,0.541
2020/10/30,1.636
2020/10/31,-2.786
2020/11/01,-7.518
2020/11/02,-0.896
2020/11/03,2.099
2020/11/04,5.141
2020/11/05,9.474
2020/11/06,12.548
2020/11/07,9.182
2020/11/08,-2.302
2020/11/09,-3.886
2020/11/10,-3.933
2020/11/11,-0.643
2020/11/12,5.45
2020/11/13,4.871
2020/11/14,-2.451
2020/11/15,-7.723
2020/11/16,-5.602
2020/11/17,4.957
2020/11/18,10.855
2020/11/19,5.785
2020/11/20,4.988
2020/11/21,8.442
2020/11/22,6.045
2020/11/23,8.635
2020/11/24,11.779
2020/11/25,3.164
2020/11/26,2.82
2020/11/27,-2.173
2020/11/28,-9.265
2020/11/29,-12.619
2020/11/30,-6.42
2020/12/01,3.559
2020/12/02,0.93
2020/12/03,-1.984
2020/12/04,-2.407
2020/12/05,-5.744
2020/12/06,-8.373
2020/12/07,-3.258
2020/12/08,-0.177
2020/12/09,4.682
2020/12/10,4.785
2020/12/11,3.049
2020/12/12,-3.455
2020/12/13,-7.172
2020/12/14,-5.92
2020/12/15,-1.94
2020/12/16,5.938
2020/12/17,20.015
2020/12/18,12.156
2020/12/19,5.705
2020/12/20,-2.986
2020/12/21,-0.929
2020/12/22,-0.23
2020/12/23,-0.99
2020/12/24,-1.746
2020/12/25,-5.942
2020/12/26,-7.08
2020/12/27,1.175
2020/12/28,9.329
2020/12/29,13.671
2020/12/30,10.821
2020/12/31,4.881
2021/01/01,-0.842
2021/01/02,-3.216
2021/01/03,13.44
2021/01/04,33.161
2021/01/05,20.561
2021/01/06,15.21
2021/01/07,12.187
2021/01/08,9.724
2021/01/09,0.298
2021/01/10,-3.917
2021/01/11,1.232
2021/01/12,-2.363
2021/01/13,-4.746
2021/01/14,3.177
2021/01/15,0.377
2021/01/16,-4.598
2021/01/17,-8.413
2021/01/18,-8.259
2021/01/19,4.599
2021/01/20,12.51
2021/01/21,7.454
2021/01/22,3.093
2021/01/23,-4.731
2021/01/24,-6.532
2021/01/25,-2.272
2021/01/26,0.357
2021/01/27,0.849
2021/01/28,-0.9
2021/01/29,4.908
2021/01/30,1.189
2021/01/31,-2.783
2021/02/01,-4.165
2021/02/02,3.509
2021/02/03,8.352
2021/02/04,10.838
2021/02/05,7.451
2021/02/06,1.817
2021/02/07,-3.319
2021/02/08,-1.986
2021/02/09,-0.826
2021/02/10,-0.162
2021/02/11,-1.863
2021/02/12,-1.56
2021/02/13,-4.846
2021/02/14,-6.939
2021/02/15,-5.065
2021/02/16,-2.535
2021/02/17,0.866
2021/02/18,6.28
2021/02/19,4.88
2021/02/20,5.503
2021/02/21,-0.167
2021/02/22,2.857
2021/02/23,12.191
2021/02/24,5.758
2021/02/25,-0.996
2021/02/26,-2.855
2021/02/27,-7.249
2021/02/28,-7.829
2021/03/01,-6.104
2021/03/02,-4.434
2021/03/03,-4.423
2021/03/04,-2.886
2021/03/05,-3.104
2021/03/06,-2.717
2021/03/07,9.718
2021/03/08,7.204
2021/03/09,4.026
2021/03/10,1.32
2021/03/11,0.052
2021/03/12,2.547
2021/03/13,-1.577
2021/03/14,-6.758
2021/03/15,-1.686
2021/03/16,0.32
2021/03/17,-0.155
2021/03/18,-1.691
2021/03/19,-4.038
2021/03/20,-6.641
2021/03/21,-6.928
2021/03/22,-2.285
2021/03/23,-0.49
2021/03/24,-0.017
2021/03/25,7.371
2021/03/26,4.683
2021/03/27,-1.963
2021/03/28,-6.791
2021/03/29,-1.428
2021/03/30,5.26
2021/03/31,8.803
2021/04/01,6.772
2021/04/02,10.801
2021/04/03,12.087
2021/04/04,1.526
2021/04/05,1.08
2021/04/06,-0.68
2021/04/07,-1.552
2021/04/08,-2.854
2021/04/09,-3.789
2021/04/10,-3.607
2021/04/11,-6.032
2021/04/12,-3.504
2021/04/13,3.67
2021/04/14,10.713
2021/04/15,5.444
2021/04/16,6.975
2021/04/17,2.537
2021/04/18,9.563
2021/04/19,4.202
2021/04/20,-1.209
2021/04/21,-1.067
2021/04/22,6.694
2021/04/23,6.48
2021/04/24,-2.554
2021/04/25,-8.507
2021/04/26,-6.689
2021/04/27,-2.284
2021/04/28,2.95
2021/04/29,4.222
2021/04/30,3.299
2021/05/01,-0.557
2021/05/02,-5.119
2021/05/03,5.142
2021/05/04,16.417
2021/05/05,12.157
2021/05/06,5.082
2021/05/07,3.555
2021/05/08,2.728
2021/05/09,-0.303
2021/05/10,8.542
2021/05/11,10.157
2021/05/12,9.761
2021/05/13,9.274
2021/05/14,1.649
2021/05/15,-5.793
2021/05/16,-8.432
2021/05/17,-4.671
2021/05/18,-4.272
2021/05/19,11.672
2021/05/20,12.071
2021/05/21,3.6
2021/05/22,-4.879
2021/05/23,-5.533
2021/05/24,-3.808
2021/05/25,-3.133
2021/05/26,-3.641
2021/05/27,-3.548
2021/05/28,-4.87
2021/05/29,-7.048
2021/05/30,-9.864
2021/05/31,-11.691
2021/06/01,-7.642
2021/06/02,-5.877
2021/06/03,-3.83
2021/06/04,-2.757
2021/06/05,-6.256
2021/06/06,-10.854
2021/06/07,-8.367
2021/06/08,3.81
2021/06/09,7.733
2021/06/10,0.475
2021/06/11,-3.984
2021/06/12,-8.216
2021/06/13,-11.26
2021/06/14,-5.221
2021/06/15,-1.984
2021/06/16,4.831
2021/06/17,3.898
2021/06/18,3.766
2021/06/19,-4.662
2021/06/20,-8.404
2021/06/21,3.286
2021/06/22,16.072
2021/06/23,5.686
2021/06/24,-0.453
2021/06/25,-1.681
2021/06/26,-7.993
2021/06/27,-11.289
2021/06/28,-5.927
2021/06/29,0.052
2021/06/30,0.451
2021/07/01,5.192
2021/07/02,5.801
2021/07/03,-4.373
2021/07/04,-9.829
2021/07/05,-8.451
2021/07/06,-2.364
2021/07/07,3.778
2021/07/08,11.764
2021/07/09,7.799
2021/07/10,-1.347
2021/07/11,-10.107
2021/07/12,-4.27
2021/07/13,-0.966
2021/07/14,2.722
2021/07/15,0.892
2021/07/16,3.266
2021/07/17,-4.336
2021/07/18,-9.151
2021/07/19,-4.879
2021/07/20,-1.063
2021/07/21,5.341
2021/07/22,5.079
2021/07/23,1.82
2021/07/24,-2.871
2021/07/25,-8.237
2021/07/26,6.492
2021/07/27,9.039
2021/07/28,4.976
2021/07/29,3.912
2021/07/30,3.189
2021/07/31,2.283
2021/08/01,-0.474
2021/08/02,-1.145
2021/08/03,1.546
2021/08/04,4.894
2021/08/05,6.061
2021/08/06,5.971
2021/08/07,3.069
2021/08/08,-1.109
2021/08/09,4.941
2021/08/10,3.753
2021/08/11,0.171
2021/08/12,-1.753
2021/08/13,-0.625
2021/08/14,-2.979
2021/08/15,-4.893
2021/08/16,2.916
2021/08/17,3.958
2021/08/18,2.752
2021/08/19,-0.016
2021/08/20,2.185
2021/08/21,-3.339
2021/08/22,-6.887
2021/08/23,0.696
2021/08/24,8.908
2021/08/25,7.117
2021/08/26,0.562
2021/08/27,-0.846
2021/08/28,-4.612
2021/08/29,-5.782
2021/08/30,-1.643
2021/08/31,7.269
2021/09/01,11.165
2021/09/02,13.816
2021/09/03,8.86
2021/09/04,-0.267
2021/09/05,-7.109
2021/09/06,-6.368
2021/09/07,4.375
2021/09/08,4.857
2021/09/09,2.697
2021/09/10,0.122
2021/09/11,-1.947
2021/09/12,-7.627
2021/09/13,-7.421
2021/09/14,-7.154
2021/09/15,1.738
2021/09/16,0.391
2021/09/17,1.967
2021/09/18,-2.375
2021/09/19,-7.261
2021/09/20,0.164
2021/09/21,4.793
2021/09/22,3.853
2021/09/23,0.81
2021/09/24,7.012
2021/09/25,-3.266
2021/09/26,2.584
2021/09/27,-1.58
2021/09/28,-6.015
2021/09/29,-8.45
2021/09/30,-8.62
2021/10/01,-3.675
2021/10/02,-3.899
2021/10/03,-5.645
2021/10/04,-1.792
2021/10/05,8.555
2021/10/06,11.823
2021/10/07,11.155
2021/10/08,7.873
2021/10/09,-2.997
2021/10/10,-8.172
2021/10/11,-7.38
2021/10/12,-4.423
2021/10/13,1.28
2021/10/14,18.318
2021/10/15,16.87
2021/10/16,5.681
2021/10/17,-2.451
2021/10/18,-3.479
2021/10/19,-3.782
2021/10/20,-0.734
2021/10/21,7.762
2021/10/22,6.218
2021/10/23,-2.202
2021/10/24,-8.818
2021/10/25,-7.538
2021/10/26,-3.747
2021/10/27,6.941
2021/10/28,4.791
2021/10/29,10.858
2021/10/30,1.579
2021/10/31,-4.683
2021/11/01,-3.392
2021/11/02,1.559
2021/11/03,10.472
2021/11/04,6.309
2021/11/05,1.732
2021/11/06,-4.828
2021/11/07,-10.08
2021/11/08,-5.006
2021/11/09,0.15
2021/11/10,3.132
2021/11/11,3.053
2021/11/12,3.409
2021/11/13,-2.614
2021/11/14,-6.234
2021/11/15,11.594
2021/11/16,10.077
2021/11/17,2.992
2021/11/18,-0.13
2021/11/19,-2.315
2021/11/20,-6.14
2021/11/21,-6.307
2021/11/22,-4.188
2021/11/23,-2.215
2021/11/24,1.052
2021/11/25,0.04
2021/11/26,5.306
2021/11/27,-2.47
2021/11/28,-8.341
2021/11/29,-3.931
2021/11/30,7.862
2021/12/01,12.097
2021/12/02,6.622
2021/12/03,4.345
2021/12/04,6.701
2021/12/05,-0.582
2021/12/06,2.182
2021/12/07,0.688
2021/12/08,-2.257
2021/12/09,-3.983
2021/12/10,-4.037
2021/12/11,-7.937
2021/12/12,-13.074
2021/12/13,-4.057
2021/12/14,1.714
2021/12/15,1.462
2021/12/16,1.108
2021/12/17,-0.573
2021/12/18,-5.039
2021/12/19,-10.012
2021/12/20,-7.54
2021/12/21,-3.626
2021/12/22,-0.666
2021/12/23,2.338
2021/12/24,2.064
2021/12/25,-0.065
2021/12/26,-6.103
2021/12/27,-1.327
2021/12/28,4.739
2021/12/29,3.672
2021/12/30,14.701
2021/12/31,10.637
2022/01/01,-1.361
2022/01/02,-9.363
2022/01/03,-10.657
2022/01/04,-4.773
2022/01/05,3.174
2022/01/06,9.249
2022/01/07,8.397
2022/01/08,-0.645
2022/01/09,-8.183
2022/01/10,-7.035
2022/01/11,-5.441
2022/01/12,-2.215
2022/01/13,1.978
2022/01/14,0.738
2022/01/15,-4.757
2022/01/16,-7.941
2022/01/17,-5.094
2022/01/18,-2.165
2022/01/19,5.659
2022/01/20,5.893
2022/01/21,18.148
2022/01/22,14.875
2022/01/23,3.732
2022/01/24,1.845
2022/01/25,-2.162
2022/01/26,-2.362
2022/01/27,-2.484
2022/01/28,-4.039
2022/01/29,-7.316
2022/01/30,-8.649
2022/01/31,-5.271
2022/02/01,-2.117
2022/02/02,-2.919
2022/02/03,1.998
2022/02/04,3.07
2022/02/05,-2.019
2022/02/06,-7.898
2022/02/07,-1.255
2022/02/08,3.228
2022/02/09,3.56
2022/02/10,11.258
2022/02/11,8.243
2022/02/12,-1.653
2022/02/13,-8.804
2022/02/14,-7.852
2022/02/15,-2.587
2022/02/16,-2.286
2022/02/17,-0.581
2022/02/18,-0.293
2022/02/19,-6.731
2022/02/20,-8.088
2022/02/21,-3.665
2022/02/22,-2.194
2022/02/23,-0.632
2022/02/24,18.142
2022/02/25,12.519
2022/02/26,0.132
2022/02/27,-6.587
2022/02/28,-4.02
2022/03/01,2.741
2022/03/02,2.747
2022/03/03,0.446
2022/03/04,0.493
2022/03/05,-5.832
2022/03/06,-11.382
2022/03/07,-6.625
2022/03/08,-1.07
2022/03/09,0.157
2022/03/10,1.299
2022/03/11,-1.276
2022/03/12,-8.384
2022/03/13,-10.89
2022/03/14,-6.981
2022/03/15,14.266
2022/03/16,13.903
2022/03/17,9.268
2022/03/18,8.651
2022/03/19,4.766
2022/03/20,-5.034
2022/03/21,-3.477
2022/03/22,4.267
2022/03/23,2.844
2022/03/24,4.567
2022/03/25,6.101
2022/03/26,-4.313
2022/03/27,-9.126
2022/03/28,-0.421
2022/03/29,9.595
2022/03/30,10.618
2022/03/31,7.785
2022/04/01,5.517
2022/04/02,-0.445
2022/04/03,-6.933
2022/04/04,-7.273
2022/04/05,-4.132
2022/04/06,1.048
2022/04/07,2.915
2022/04/08,-0.08
2022/04/09,-6.367
2022/04/10,-10.933
2022/04/11,0.51
2022/04/12,0.462
2022/04/13,-1.173
2022/04/14,-2.169
2022/04/15,-1.638
2022/04/16,-3.019
2022/04/17,-4.783
2022/04/18,-1.367
2022/04/19,3.676
2022/04/20,14.257
2022/04/21,7.629
2022/04/22,2.551
2022/04/23,-6.873
2022/04/24,-11.633
2022/04/25,-1.236
2022/04/26,3.672
2022/04/27,2.919
2022/04/28,3.666
2022/04/29,9.625
2022/04/30,0.601
2022/05/01,-1.411
2022/05/02,4.254
2022/05/03,8.497
2022/05/04,4.06
2022/05/05,0.97
2022/05/06,-0.85
2022/05/07,-6.622
2022/05/08,-8.566
2022/05/09,5.802
2022/05/10,12.556
2022/05/11,19.589
2022/05/12,25.38
2022/05/13,12.048
2022/05/14,-4.334
2022/05/15,-13.397
2022/05/16,-9.907
2022/05/17,-10.593
2022/05/18,-9.799
2022/05/19,-8.455
2022/05/20,-4.634
2022/05/21,-9.924
2022/05/22,-12.878
2022/05/23,-6.007
2022/05/24,-4.083
2022/05/25,-6.745
2022/05/26,6.068
2022/05/27,11.024
2022/05/28,-1.084
2022/05/29,-8.905
2022/05/30,-6.137
2022/05/31,0.549
2022/06/01,4.114
2022/06/02,4.289
2022/06/03,-1.013
2022/06/04,-9.094
2022/06/05,-13.263
2022/06/06,-8.166
2022/06/07,1.397
2022/06/08,1.189
2022/06/09,-0.434
2022/06/10,9.17
2022/06/11,15.353
2022/06/12,9.134
2022/06/13,23.978
2022/06/14,16.841
2022/06/15,7.976
2022/06/16,-0.037
2022/06/17,-5.343
2022/06/18,-7.074
2022/06/19,-10.221
2022/06/20,-10.39
2022/06/21,-10.049
2022/06/22,-9.75
2022/06/23,-8.398
2022/06/24,-6.428
2022/06/25,-8.738
2022/06/26,-11.108
2022/06/27,-4.797
2022/06/28,-1.061
2022/06/29,9.583
2022/06/30,9.819
2022/07/01,4.832
2022/07/02,-4.783
2022/07/03,-12.209
2022/07/04,-8.851
2022/07/05,-4.339
2022/07/06,-0.765
2022/07/07,14.976
2022/07/08,9.386
2022/07/09,-3.412
2022/07/10,-8.685
2022/07/11,-6.678
2022/07/12,-0.747
2022/07/13,5.887
2022/07/14,4.268
2022/07/15,10.719
2022/07/16,2.526
2022/07/17,-3.218
2022/07/18,7.88
2022/07/19,21.263
2022/07/20,10.741
2022/07/21,17.24
2022/07/22,2.765
2022/07/23,-8.678
2022/07/24,-14.89
2022/07/25,-12.706
2022/07/26,-7.664
2022/07/27,0.239
2022/07/28,7.069
2022/07/29,7.685
2022/07/30,-2.005
2022/07/31,-9.442
2022/08/01,-6.102
2022/08/02,-3.049
2022/08/03,-3.402
2022/08/04,-3.51
2022/08/05,-0.705
2022/08/06,-3.954
2022/08/07,-4.258
2022/08/08,0.104
2022/08/09,4.461
2022/08/10,14.491
2022/08/11,11.814
2022/08/12,4.841
2022/08/13,-0.548
2022/08/14,-5.867
2022/08/15,-0.998
2022/08/16,-1.932
2022/08/17,10.609
2022/08/18,3.656
2022/08/19,2.834
