Date,transactionvalue14momUSD
2019/05/26,34.225
2019/05/27,-82.027
2019/05/28,-119.164
2019/05/29,-115.413
2019/05/30,-900.037
2019/05/31,-324.744
2019/06/01,-215.948
2019/06/02,-324.266
2019/06/03,-64.485
2019/06/04,18.944
2019/06/05,207.217
2019/06/06,-273.259
2019/06/07,-14.392
2019/06/08,-243.303
2019/06/09,-203.724
2019/06/10,-312.263
2019/06/11,-184.897
2019/06/12,-376.777
2019/06/13,-186.065
2019/06/14,-187.003
2019/06/15,500.177
2019/06/16,410.844
2019/06/17,-176.868
2019/06/18,4.313
2019/06/19,-140.148
2019/06/20,36.065
2019/06/21,449.541
2019/06/22,826.731
2019/06/23,263.088
2019/06/24,340.758
2019/06/25,387.499
2019/06/26,761.075
2019/06/27,471.754
2019/06/28,-31.935
2019/06/29,45.193
2019/06/30,-10.05
2019/07/01,75.986
2019/07/02,-172.905
2019/07/03,-96.456
2019/07/04,48.767
2019/07/05,-566.367
2019/07/06,-699.997
2019/07/07,-140.996
2019/07/08,-287.342
2019/07/09,753.994
2019/07/10,-459.101
2019/07/11,-368.648
2019/07/12,-114.678
2019/07/13,-593.835
2019/07/14,21.097
2019/07/15,178.332
2019/07/16,-176.975
2019/07/17,-85.124
2019/07/18,94.391
2019/07/19,-19.612
2019/07/20,97.541
2019/07/21,-243.643
2019/07/22,-106.287
2019/07/23,-1164
2019/07/24,-653.92
2019/07/25,-659.613
2019/07/26,164.915
2019/07/27,-49.994
2019/07/28,-545.346
2019/07/29,-393.389
2019/07/30,-53.64
2019/07/31,-198.073
2019/08/01,-70.36
2019/08/02,10.486
2019/08/03,-181.334
2019/08/04,-102.608
2019/08/05,343.101
2019/08/06,161.619
2019/08/07,181.411
2019/08/08,309.005
2019/08/09,-311.701
2019/08/10,28.11
2019/08/11,76.261
2019/08/12,-82.167
2019/08/13,-10.027
2019/08/14,100.316
2019/08/15,-11.644
2019/08/16,-15.54
2019/08/17,-2.764
2019/08/18,-0.554
2019/08/19,-437.491
2019/08/20,-61.943
2019/08/21,-85.251
2019/08/22,-234.357
2019/08/23,-77.718
2019/08/24,-104.362
2019/08/25,-87.51
2019/08/26,20.826
2019/08/27,-91.474
2019/08/28,-139.976
2019/08/29,-227.388
2019/08/30,-48.283
2019/08/31,258.745
2019/09/01,-73.354
2019/09/02,-63.65
2019/09/03,-34.462
2019/09/04,19.121
2019/09/05,-79.702
2019/09/06,-62.73
2019/09/07,136.387
2019/09/08,71.54
2019/09/09,-9.504
2019/09/10,-13.686
2019/09/11,-14.236
2019/09/12,-88.92
2019/09/13,82.321
2019/09/14,-268.183
2019/09/15,91.884
2019/09/16,209.436
2019/09/17,100.024
2019/09/18,309.454
2019/09/19,214.848
2019/09/20,155.785
2019/09/21,-102.847
2019/09/22,-29.496
2019/09/23,120.041
2019/09/24,510.94
2019/09/25,220.029
2019/09/26,316.257
2019/09/27,20.113
2019/09/28,111.957
2019/09/29,-26.898
2019/09/30,46.621
2019/10/01,-245.461
2019/10/02,-434.557
2019/10/03,-307.394
2019/10/04,-234.46
2019/10/05,-129.331
2019/10/06,-94.614
2019/10/07,-186.239
2019/10/08,-480.406
2019/10/09,-232.866
2019/10/10,-305.036
2019/10/11,-194.785
2019/10/12,-105.229
2019/10/13,-104.662
2019/10/14,-75.834
2019/10/15,-116.738
2019/10/16,26.311
2019/10/17,13.201
2019/10/18,68.81
2019/10/19,-23.818
2019/10/20,47.047
2019/10/21,-47.48
2019/10/22,-97.663
2019/10/23,112.03
2019/10/24,155.047
2019/10/25,62.524
2019/10/26,238.391
2019/10/27,81.571
2019/10/28,208.979
2019/10/29,167.722
2019/10/30,72.148
2019/10/31,121.85
2019/11/01,-39.555
2019/11/02,63.018
2019/11/03,0.678
2019/11/04,146.109
2019/11/05,250.782
2019/11/06,-204.947
2019/11/07,-283.786
2019/11/08,-67.134
2019/11/09,-332.088
2019/11/10,-95.442
2019/11/11,-470.088
2019/11/12,-81.163
2019/11/13,-108.347
2019/11/14,-112.372
2019/11/15,36.138
2019/11/16,-33.028
2019/11/17,-95.241
2019/11/18,-149.266
2019/11/19,-219.675
2019/11/20,-24.593
2019/11/21,162.75
2019/11/22,267.962
2019/11/23,38.103
2019/11/24,16.846
2019/11/25,217.98
2019/11/26,-150.659
2019/11/27,156.842
2019/11/28,194.698
2019/11/29,-80.484
2019/11/30,83.493
2019/12/01,-40.775
2019/12/02,30.11
2019/12/03,-40.695
2019/12/04,-28.193
2019/12/05,-99.047
2019/12/06,-283.27
2019/12/07,-64.503
2019/12/08,-74.759
2019/12/09,-272.413
2019/12/10,73.531
2019/12/11,-290.296
2019/12/12,-237.56
2019/12/13,-63.12
2019/12/14,-134.344
2019/12/15,-26.352
2019/12/16,-31.008
2019/12/17,225.23
2019/12/18,269.405
2019/12/19,344.957
2019/12/20,-82.308
2019/12/21,-32.318
2019/12/22,7.518
2019/12/23,106.864
2019/12/24,-105.199
2019/12/25,119.029
2019/12/26,-14.763
2019/12/27,18.942
2019/12/28,36.953
2019/12/29,103.121
2019/12/30,-9.525
2019/12/31,-43.455
2020/01/01,-407.79
2020/01/02,-389.325
2020/01/03,132.416
2020/01/04,73.501
2020/01/05,38.047
2020/01/06,-2.903
2020/01/07,51.321
2020/01/08,98.251
2020/01/09,48.029
2020/01/10,31.999
2020/01/11,109.337
2020/01/12,-2.088
2020/01/13,30.624
2020/01/14,105.588
2020/01/15,321.899
2020/01/16,109.588
2020/01/17,-22.174
2020/01/18,202.714
2020/01/19,92.142
2020/01/20,-82.003
2020/01/21,-14.212
2020/01/22,-122.062
2020/01/23,31.976
2020/01/24,179.919
2020/01/25,-188.227
2020/01/26,-42.858
2020/01/27,17.036
2020/01/28,-208.136
2020/01/29,-89.909
2020/01/30,30.297
2020/01/31,199.459
2020/02/01,-108.823
2020/02/02,63.918
2020/02/03,109.55
2020/02/04,267.479
2020/02/05,204.744
2020/02/06,470.08
2020/02/07,361.514
2020/02/08,270.168
2020/02/09,240.717
2020/02/10,225.33
2020/02/11,69.239
2020/02/12,481.908
2020/02/13,382.655
2020/02/14,79.158
2020/02/15,382.955
2020/02/16,278.012
2020/02/17,571.689
2020/02/18,274.481
2020/02/19,202.41
2020/02/20,47.253
2020/02/21,-178.199
2020/02/22,-36.66
2020/02/23,77.828
2020/02/24,56.625
2020/02/25,258.571
2020/02/26,61.381
2020/02/27,43.228
2020/02/28,-84.013
2020/02/29,-329.025
2020/03/01,-89.706
2020/03/02,-140.176
2020/03/03,-233.808
2020/03/04,-206.176
2020/03/05,-294.45
2020/03/06,-15.442
2020/03/07,57.114
2020/03/08,79.685
2020/03/09,321.532
2020/03/10,-20.775
2020/03/11,-275.541
2020/03/12,1037
2020/03/13,621.476
2020/03/14,181.563
2020/03/15,11.328
2020/03/16,67.318
2020/03/17,-101.659
2020/03/18,-92.003
2020/03/19,-3.167
2020/03/20,-26.514
2020/03/21,-197.547
2020/03/22,-330.31
2020/03/23,-567.274
2020/03/24,61.061
2020/03/25,-259.086
2020/03/26,-1517
2020/03/27,-898.529
2020/03/28,-239.503
2020/03/29,-334.96
2020/03/30,-605.108
2020/03/31,-124.806
2020/04/01,-135.775
2020/04/02,-121.822
2020/04/03,-192.04
2020/04/04,10.41
2020/04/05,-76.579
2020/04/06,123.132
2020/04/07,-144.847
2020/04/08,-40.131
2020/04/09,-13.426
2020/04/10,351.761
2020/04/11,-131.257
2020/04/12,-2.527
2020/04/13,139.011
2020/04/14,-111.843
2020/04/15,-1.202
2020/04/16,140.736
2020/04/17,-69.315
2020/04/18,124.396
2020/04/19,128.666
2020/04/20,8.154
2020/04/21,-161.433
2020/04/22,68.975
2020/04/23,126.617
2020/04/24,90.19
2020/04/25,124.263
2020/04/26,80.252
2020/04/27,44.904
2020/04/28,37.541
2020/04/29,344.899
2020/04/30,176.138
2020/05/01,7.723
2020/05/02,-56.686
2020/05/03,-15.928
2020/05/04,-106.349
2020/05/05,-28.342
2020/05/06,101.409
2020/05/07,223.021
2020/05/08,-231.71
2020/05/09,-4.028
2020/05/10,365.569
2020/05/11,22.733
2020/05/12,217.421
2020/05/13,-53.962
2020/05/14,-192.072
2020/05/15,58.994
2020/05/16,-48.019
2020/05/17,4.638
2020/05/18,79.232
2020/05/19,-22.558
2020/05/20,-129.211
2020/05/21,-234.321
2020/05/22,-111.622
2020/05/23,46.3
2020/05/24,-388.094
2020/05/25,-149.244
2020/05/26,-103.947
2020/05/27,-216.123
2020/05/28,-65.873
2020/05/29,171.53
2020/05/30,353.734
2020/05/31,265.439
2020/06/01,16.452
2020/06/02,530.299
2020/06/03,-12.354
2020/06/04,-59.67
2020/06/05,99.022
2020/06/06,-160.303
2020/06/07,-21.05
2020/06/08,42.723
2020/06/09,18.409
2020/06/10,135.595
2020/06/11,134.516
2020/06/12,-171.425
2020/06/13,-403.252
2020/06/14,-305.037
2020/06/15,114.212
2020/06/16,-507.927
2020/06/17,29.253
2020/06/18,54.621
2020/06/19,-37.472
2020/06/20,17.587
2020/06/21,63.49
2020/06/22,151.696
2020/06/23,84.843
2020/06/24,455.793
2020/06/25,645.794
2020/06/26,207.384
2020/06/27,170.372
2020/06/28,-0.862
2020/06/29,-319.557
2020/06/30,-14.815
2020/07/01,-27.035
2020/07/02,-67.437
2020/07/03,-69.988
2020/07/04,35.096
2020/07/05,-90.195
2020/07/06,-29.108
2020/07/07,-8.342
2020/07/08,-230.747
2020/07/09,-710.869
2020/07/10,-68.369
2020/07/11,-140.285
2020/07/12,-2.428
2020/07/13,238.146
2020/07/14,291.95
2020/07/15,4.644
2020/07/16,84.525
2020/07/17,8.109
2020/07/18,8.622
2020/07/19,93.222
2020/07/20,-51.372
2020/07/21,-0.525
2020/07/22,-72.386
2020/07/23,641.274
2020/07/24,169.743
2020/07/25,435.628
2020/07/26,612.944
2020/07/27,688.107
2020/07/28,149.2
2020/07/29,433.965
2020/07/30,463.175
2020/07/31,535.571
2020/08/01,649.867
2020/08/02,757.002
2020/08/03,595.973
2020/08/04,624.229
2020/08/05,175.655
2020/08/06,-383.876
2020/08/07,153.432
2020/08/08,-164.721
2020/08/09,-314.38
2020/08/10,-252.911
2020/08/11,105.013
2020/08/12,457.76
2020/08/13,351.321
2020/08/14,689.635
2020/08/15,-75.932
2020/08/16,-335.903
2020/08/17,23.147
2020/08/18,-108.7
2020/08/19,197.394
2020/08/20,238.452
2020/08/21,123.131
2020/08/22,228.046
2020/08/23,-70.273
2020/08/24,-6.185
2020/08/25,18.874
2020/08/26,-357.8
2020/08/27,-517.965
2020/08/28,-438.976
2020/08/29,112.119
2020/08/30,496.275
2020/08/31,836.906
2020/09/01,1535
2020/09/02,1525
2020/09/03,1306
2020/09/04,1190
2020/09/05,1445
2020/09/06,1219
2020/09/07,382.94
2020/09/08,326.645
2020/09/09,487.693
2020/09/10,1131
2020/09/11,494.131
2020/09/12,591.476
2020/09/13,364.656
2020/09/14,-35.841
2020/09/15,-1038
2020/09/16,-840.57
2020/09/17,-669.443
2020/09/18,-106.671
2020/09/19,-960.182
2020/09/20,-542.711
2020/09/21,216.676
2020/09/22,-125.765
2020/09/23,-76.519
2020/09/24,-815.577
2020/09/25,-661.131
2020/09/26,-742.391
2020/09/27,-681.482
2020/09/28,-789.121
2020/09/29,-312.921
2020/09/30,-453.347
2020/10/01,-337.415
2020/10/02,-934.428
2020/10/03,-576.384
2020/10/04,-570.691
2020/10/05,-733.882
2020/10/06,-309.222
2020/10/07,-208.227
2020/10/08,-92.572
2020/10/09,83.955
2020/10/10,8.371
2020/10/11,-226.603
2020/10/12,44.406
2020/10/13,-310.99
2020/10/14,-8.817
2020/10/15,-595.34
2020/10/16,-220.436
2020/10/17,-162.619
2020/10/18,-105.475
2020/10/19,-110.569
2020/10/20,-72.06
2020/10/21,100.227
2020/10/22,277.736
2020/10/23,-48.674
2020/10/24,-104.075
2020/10/25,-113.475
2020/10/26,76.574
2020/10/27,119.466
2020/10/28,-15.931
2020/10/29,36.091
2020/10/30,187.17
2020/10/31,199.977
2020/11/01,44.525
2020/11/02,368.235
2020/11/03,206.695
2020/11/04,-92.207
2020/11/05,160.077
2020/11/06,536.963
2020/11/07,712.531
2020/11/08,81.479
2020/11/09,-135.048
2020/11/10,-18.929
2020/11/11,89.696
2020/11/12,868.606
2020/11/13,180.588
2020/11/14,108.833
2020/11/15,165.955
2020/11/16,-37.679
2020/11/17,646.698
2020/11/18,621.608
2020/11/19,-176.266
2020/11/20,-51.483
2020/11/21,526.714
2020/11/22,973.431
2020/11/23,1094
2020/11/24,1503
2020/11/25,129.713
2020/11/26,579.971
2020/11/27,187.484
2020/11/28,79.308
2020/11/29,240.868
2020/11/30,560.123
2020/12/01,455.253
2020/12/02,-424.375
2020/12/03,33.855
2020/12/04,-165.488
2020/12/05,-958.855
2020/12/06,-745.497
2020/12/07,-700.562
2020/12/08,-1216
2020/12/09,199.432
2020/12/10,-696.391
2020/12/11,-59.178
2020/12/12,-8.807
2020/12/13,-133.888
2020/12/14,-653.313
2020/12/15,-923.863
2020/12/16,207.589
2020/12/17,1067
2020/12/18,258.457
2020/12/19,680.798
2020/12/20,158.541
2020/12/21,406.59
2020/12/22,354.05
2020/12/23,-249.544
2020/12/24,-64.844
2020/12/25,-473.253
2020/12/26,210.245
2020/12/27,1067
2020/12/28,1085
2020/12/29,1285
2020/12/30,637.87
2020/12/31,-430.018
2021/01/01,-11.861
2021/01/02,-49.664
2021/01/03,2978
2021/01/04,4172
2021/01/05,2373
2021/01/06,3633
2021/01/07,3829
2021/01/08,4580
2021/01/09,2098
2021/01/10,1740
2021/01/11,3623
2021/01/12,984.265
2021/01/13,1501
2021/01/14,4631
2021/01/15,2032
2021/01/16,1293
2021/01/17,-1438
2021/01/18,-3140
2021/01/19,1981
2021/01/20,1364
2021/01/21,-597.762
2021/01/22,-857.184
2021/01/23,-511.196
2021/01/24,23.33
2021/01/25,-1018
2021/01/26,1008
2021/01/27,780.497
2021/01/28,-2821
2021/01/29,1895
2021/01/30,708.492
2021/01/31,618.493
2021/02/01,326.271
2021/02/02,-453.223
2021/02/03,-742.796
2021/02/04,1659
2021/02/05,772.055
2021/02/06,2069
2021/02/07,200.276
2021/02/08,543.693
2021/02/09,320.898
2021/02/10,321.871
2021/02/11,454.264
2021/02/12,-936.883
2021/02/13,-396.085
2021/02/14,21.412
2021/02/15,805.585
2021/02/16,-1419
2021/02/17,-1122
2021/02/18,-838.515
2021/02/19,-1026
2021/02/20,518.405
2021/02/21,-199.33
2021/02/22,552.394
2021/02/23,3747
2021/02/24,176.004
2021/02/25,170.772
2021/02/26,419.263
2021/02/27,-58.196
2021/02/28,713.269
2021/03/01,189.587
2021/03/02,-191.769
2021/03/03,-1044
2021/03/04,-1630
2021/03/05,-969.653
2021/03/06,-1534
2021/03/07,3722
2021/03/08,-1148
2021/03/09,-3954
2021/03/10,-566.741
2021/03/11,-2.907
2021/03/12,223.285
2021/03/13,222.449
2021/03/14,-1414
2021/03/15,716.272
2021/03/16,284.025
2021/03/17,528.606
2021/03/18,-313.627
2021/03/19,-380.166
2021/03/20,-1112
2021/03/21,-4458
2021/03/22,-914.885
2021/03/23,-1278
2021/03/24,-1168
2021/03/25,617.699
2021/03/26,-1552
2021/03/27,-763.765
2021/03/28,-238.22
2021/03/29,-736.657
2021/03/30,473.505
2021/03/31,808.764
2021/04/01,668.607
2021/04/02,3190
2021/04/03,4289
2021/04/04,708.01
2021/04/05,1994
2021/04/06,1259
2021/04/07,1426
2021/04/08,-685.741
2021/04/09,334.166
2021/04/10,1432
2021/04/11,790.55
2021/04/12,-101.41
2021/04/13,892.177
2021/04/14,1771
2021/04/15,788.294
2021/04/16,37.633
2021/04/17,-2509
2021/04/18,5021
2021/04/19,-849.932
2021/04/20,-454.091
2021/04/21,535.816
2021/04/22,3624
2021/04/23,2525
2021/04/24,-519.461
2021/04/25,123.304
2021/04/26,877.635
2021/04/27,-15.429
2021/04/28,-411.075
2021/04/29,723.459
2021/04/30,-381.688
2021/05/01,334.122
2021/05/02,-4969
2021/05/03,3755
2021/05/04,6478
2021/05/05,2875
2021/05/06,-1133
2021/05/07,1710
2021/05/08,3741
2021/05/09,2759
2021/05/10,6779
2021/05/11,4927
2021/05/12,5826
2021/05/13,7598
2021/05/14,2718
2021/05/15,1504
2021/05/16,3635
2021/05/17,1766
2021/05/18,-2624
2021/05/19,11293
2021/05/20,7642
2021/05/21,2089
2021/05/22,21.821
2021/05/23,5152
2021/05/24,-631.176
2021/05/25,-138.101
2021/05/26,-2872
2021/05/27,-3878
2021/05/28,-805.269
2021/05/29,268.044
2021/05/30,-2327
2021/05/31,-5987
2021/06/01,-1008
2021/06/02,-14003
2021/06/03,-8741
2021/06/04,-4771
2021/06/05,-3371
2021/06/06,-8361
2021/06/07,-6568
2021/06/08,-2430
2021/06/09,-2168
2021/06/10,-5502
2021/06/11,-3733
2021/06/12,-3374
2021/06/13,-2387
2021/06/14,507.218
2021/06/15,-2967
2021/06/16,412.815
2021/06/17,-1263
2021/06/18,-371.579
2021/06/19,-1444
2021/06/20,227.095
2021/06/21,2029
2021/06/22,-157.984
2021/06/23,-3187
2021/06/24,162.637
2021/06/25,522.228
2021/06/26,-866.274
2021/06/27,-88.927
2021/06/28,-1230
2021/06/29,295.244
2021/06/30,-2130
2021/07/01,837.806
2021/07/02,-246.223
2021/07/03,-595.146
2021/07/04,-812.701
2021/07/05,-3470
2021/07/06,-4343
2021/07/07,272.931
2021/07/08,1457
2021/07/09,-426.237
2021/07/10,431.598
2021/07/11,-1070
2021/07/12,736.068
2021/07/13,-644.087
2021/07/14,475.283
2021/07/15,-2139
2021/07/16,-542.913
2021/07/17,-8.168
2021/07/18,-294.905
2021/07/19,284.855
2021/07/20,-159.925
2021/07/21,279.562
2021/07/22,-1989
2021/07/23,-1042
2021/07/24,-287.196
2021/07/25,313.396
2021/07/26,1171
2021/07/27,290.382
2021/07/28,-754.599
2021/07/29,931.609
2021/07/30,-319.378
2021/07/31,2258
2021/08/01,1683
2021/08/02,215.993
2021/08/03,1345
2021/08/04,845.458
2021/08/05,1939
2021/08/06,2337
2021/08/07,2436
2021/08/08,2290
2021/08/09,1509
2021/08/10,1406
2021/08/11,1144
2021/08/12,659.157
2021/08/13,1313
2021/08/14,-20.417
2021/08/15,452.523
2021/08/16,3027
2021/08/17,687.254
2021/08/18,224.05
2021/08/19,-1033
2021/08/20,504.155
2021/08/21,-1465
2021/08/22,-685.917
2021/08/23,-633.159
2021/08/24,2183
2021/08/25,1738
2021/08/26,-152.037
2021/08/27,499.653
2021/08/28,-77.307
2021/08/29,300.06
2021/08/30,-946.529
2021/08/31,2669
2021/09/01,2686
2021/09/02,4912
2021/09/03,2071
2021/09/04,1697
2021/09/05,710.106
2021/09/06,-534.794
2021/09/07,1945
2021/09/08,1327
2021/09/09,2493
2021/09/10,476.418
2021/09/11,1913
2021/09/12,-912.426
2021/09/13,-786.231
2021/09/14,-3613
2021/09/15,-62.184
2021/09/16,-4568
2021/09/17,-1392
2021/09/18,-690.006
2021/09/19,-691.76
2021/09/20,1529
2021/09/21,-2537
2021/09/22,-1444
2021/09/23,-1706
2021/09/24,3018
2021/09/25,-3197
2021/09/26,6143
2021/09/27,-259.681
2021/09/28,-243.92
2021/09/29,-4236
2021/09/30,-921.701
2021/10/01,-1574
2021/10/02,-542.652
2021/10/03,-59.792
2021/10/04,-2482
2021/10/05,-88.19
2021/10/06,-12.588
2021/10/07,1013
2021/10/08,-3121
2021/10/09,144.96
2021/10/10,-6062
2021/10/11,-247.445
2021/10/12,543.454
2021/10/13,2150
2021/10/14,7032
2021/10/15,3120
2021/10/16,1933
2021/10/17,1563
2021/10/18,1172
2021/10/19,-1438
2021/10/20,486.834
2021/10/21,3150
2021/10/22,979.656
2021/10/23,1238
2021/10/24,-400.876
2021/10/25,627.33
2021/10/26,635.859
2021/10/27,2360
2021/10/28,-6040
2021/10/29,704.067
2021/10/30,-1623
2021/10/31,-651.626
2021/11/01,-79.751
2021/11/02,1713
2021/11/03,3200
2021/11/04,-2646
2021/11/05,-712.835
2021/11/06,326.707
2021/11/07,221.626
2021/11/08,1788
2021/11/09,1497
2021/11/10,-1586
2021/11/11,1619
2021/11/12,-1794
2021/11/13,166.745
2021/11/14,146.313
2021/11/15,7544
2021/11/16,1121
2021/11/17,-3559
2021/11/18,354.466
2021/11/19,154.332
2021/11/20,739.135
2021/11/21,2424
2021/11/22,-329.343
2021/11/23,-509.395
2021/11/24,159.324
2021/11/25,-792.833
2021/11/26,1782
2021/11/27,-469.786
2021/11/28,-663.992
2021/11/29,-6818
2021/11/30,1703
2021/12/01,3851
2021/12/02,142.933
2021/12/03,2127
2021/12/04,5804
2021/12/05,-624.73
2021/12/06,4109
2021/12/07,1926
2021/12/08,-188.689
2021/12/09,973.327
2021/12/10,-1925
2021/12/11,423.319
2021/12/12,-1179
2021/12/13,1479
2021/12/14,-2643
2021/12/15,-4159
2021/12/16,-522.606
2021/12/17,-3286
2021/12/18,-6814
2021/12/19,-2189
2021/12/20,-5721
2021/12/21,-3162
2021/12/22,-1685
2021/12/23,-1208
2021/12/24,-2206
2021/12/25,-0.67
2021/12/26,139.465
2021/12/27,-2712
2021/12/28,-1015
2021/12/29,-976.583
2021/12/30,3100
2021/12/31,1601
2022/01/01,-768.541
2022/01/02,-187.779
2022/01/03,-1175
2022/01/04,537.123
2022/01/05,1523
2022/01/06,2192
2022/01/07,2352
2022/01/08,-393.878
2022/01/09,250.933
2022/01/10,-881.182
2022/01/11,-2209
2022/01/12,-323.946
2022/01/13,-4603
2022/01/14,-2721
2022/01/15,-480.701
2022/01/16,202.798
2022/01/17,397.972
2022/01/18,-1426
2022/01/19,-682.014
2022/01/20,-2755
2022/01/21,2746
2022/01/22,3731
2022/01/23,2284
2022/01/24,2424
2022/01/25,916.941
2022/01/26,1445
2022/01/27,406.323
2022/01/28,394.627
2022/01/29,562.523
2022/01/30,530.542
2022/01/31,589.555
2022/02/01,528.219
2022/02/02,-2056
2022/02/03,1025
2022/02/04,-4849
2022/02/05,-4507
2022/02/06,-2955
2022/02/07,-1591
2022/02/08,92.682
2022/02/09,-1462
2022/02/10,1801
2022/02/11,919.017
2022/02/12,-292.758
2022/02/13,-977.384
2022/02/14,-635.041
2022/02/15,135.098
2022/02/16,-154.211
2022/02/17,-1512
2022/02/18,-1220
2022/02/19,-1130
2022/02/20,122.589
2022/02/21,-1581
2022/02/22,-1782
2022/02/23,-1128
2022/02/24,576.27
2022/02/25,-785.252
2022/02/26,-623.07
2022/02/27,153.064
2022/02/28,446.342
2022/03/01,618.941
2022/03/02,576.77
2022/03/03,-572.519
2022/03/04,591.391
2022/03/05,374.89
2022/03/06,-715.942
2022/03/07,-250.623
2022/03/08,376.686
2022/03/09,-269.806
2022/03/10,-4748
2022/03/11,-2081
2022/03/12,-1233
2022/03/13,-738.273
2022/03/14,-1815
2022/03/15,397.659
2022/03/16,-374.454
2022/03/17,92.085
2022/03/18,94.61
2022/03/19,1869
2022/03/20,194.491
2022/03/21,306.417
2022/03/22,1529
2022/03/23,591.099
2022/03/24,1711
2022/03/25,2576
2022/03/26,476.634
2022/03/27,503.322
2022/03/28,2497
2022/03/29,425.955
2022/03/30,2131
2022/03/31,1645
2022/04/01,1352
2022/04/02,90.438
2022/04/03,1118
2022/04/04,60.608
2022/04/05,-432.168
2022/04/06,1635
2022/04/07,61.671
2022/04/08,-1372
2022/04/09,662.254
2022/04/10,-364.159
2022/04/11,1002
2022/04/12,-2740
2022/04/13,-2281
2022/04/14,-2165
2022/04/15,-2139
2022/04/16,-1072
2022/04/17,-40.818
2022/04/18,-140.538
2022/04/19,-618.911
2022/04/20,778.064
2022/04/21,-1034
2022/04/22,16.714
2022/04/23,-650.042
2022/04/24,-44.658
2022/04/25,-915.42
2022/04/26,904.179
2022/04/27,116.518
2022/04/28,973.678
2022/04/29,2521
2022/04/30,-639.666
2022/05/01,1106
2022/05/02,2337
2022/05/03,2784
2022/05/04,-1360
2022/05/05,523.742
2022/05/06,687.91
2022/05/07,986.776
2022/05/08,1246
2022/05/09,2593
2022/05/10,2687
2022/05/11,6173
2022/05/12,7714
2022/05/13,843.933
2022/05/14,-50.796
2022/05/15,-1749
2022/05/16,500.787
2022/05/17,-3487
2022/05/18,-1050
2022/05/19,-656.2
2022/05/20,-62.406
2022/05/21,-1201
2022/05/22,-1208
2022/05/23,-3649
2022/05/24,-4210
2022/05/25,-7937
2022/05/26,-6426
2022/05/27,-2027
2022/05/28,-799.911
2022/05/29,-657.253
2022/05/30,-3402
2022/05/31,313.968
2022/06/01,51.154
2022/06/02,-236.7
2022/06/03,-2129
2022/06/04,-360.925
2022/06/05,-641.363
2022/06/06,-1471
2022/06/07,621.344
2022/06/08,399.786
2022/06/09,-3286
2022/06/10,-609.172
2022/06/11,3431
2022/06/12,2161
2022/06/13,5493
2022/06/14,2423
2022/06/15,1467
2022/06/16,292.41
2022/06/17,797.333
2022/06/18,2436
2022/06/19,1114
2022/06/20,127.3
2022/06/21,-871.369
2022/06/22,14.918
2022/06/23,123.834
2022/06/24,-1960
2022/06/25,-3517
2022/06/26,-2345
2022/06/27,-6170
2022/06/28,-3815
2022/06/29,-1476
2022/06/30,-985.276
2022/07/01,-1122
2022/07/02,-2640
2022/07/03,-1797
2022/07/04,-1020
2022/07/05,-886.791
2022/07/06,-591.939
2022/07/07,1098
2022/07/08,-378.674
2022/07/09,-775.596
2022/07/10,-259.287
2022/07/11,-908.877
2022/07/12,-170.113
2022/07/13,-1348
2022/07/14,-1121
2022/07/15,900.543
2022/07/16,431.521
2022/07/17,743.529
2022/07/18,1882
2022/07/19,3527
2022/07/20,1010
2022/07/21,2493
2022/07/22,-103.872
2022/07/23,299.516
2022/07/24,-97.459
2022/07/25,232.568
2022/07/26,-574.574
2022/07/27,394.123
2022/07/28,1541
2022/07/29,-22.062
2022/07/30,-75.377
2022/07/31,-358.298
2022/08/01,-1643
2022/08/02,-3172
2022/08/03,-1193
2022/08/04,-4715
2022/08/05,137.458
2022/08/06,205.905
2022/08/07,554.861
2022/08/08,226.33
2022/08/09,914.38
2022/08/10,896.686
2022/08/11,-284.024
2022/08/12,-666.722
2022/08/13,819.323
2022/08/14,540.962
2022/08/15,1057
2022/08/16,49.331
2022/08/17,3214
2022/08/18,722.825
2022/08/19,1174
2022/08/20,148.67
2022/08/21,-445.347
2022/08/22,-437.984
2022/08/23,-574.228
2022/08/24,-1667
2022/08/25,-1063
2022/08/26,226.365
2022/08/27,-247.516
2022/08/28,476.106
2022/08/29,-48.517
2022/08/30,710.323
2022/08/31,-2033
2022/09/01,639.48
2022/09/02,661.848
2022/09/03,-203.797
2022/09/04,-388.853
2022/09/05,92.263
2022/09/06,3790
2022/09/07,1119
2022/09/08,822.567
2022/09/09,585.074
2022/09/10,-451.282
2022/09/11,-633.389
2022/09/12,1387
2022/09/13,4132
2022/09/14,8099
2022/09/15,4962
2022/09/16,845.434
2022/09/17,45.509
2022/09/18,924.744
2022/09/19,1996
2022/09/20,-2873
2022/09/21,-8.061
2022/09/22,128.045
2022/09/23,-497.641
2022/09/24,-393.99
2022/09/25,-256.726
2022/09/26,-2155
2022/09/27,-4479
2022/09/28,-9039
2022/09/29,-4450
2022/09/30,-2506
2022/10/01,-338.554
2022/10/02,-912.666
2022/10/03,-2145
2022/10/04,-1542
2022/10/05,-2124
2022/10/06,-1463
2022/10/07,-1181
2022/10/08,-335.181
2022/10/09,-757.779
2022/10/10,-1305
2022/10/11,-1049
2022/10/12,-609.365
2022/10/13,-747.853
2022/10/14,-587.685
2022/10/15,-254.213
2022/10/16,23.85
2022/10/17,-238.001
2022/10/18,337.595
2022/10/19,320.272
2022/10/20,-231.762
2022/10/21,319.314
