Date,fee_to_reward7emaUSD
2016/07/06,0.105
2016/07/07,0.099
2016/07/08,0.105
2016/07/09,0.115
2016/07/10,0.107
2016/07/11,0.102
2016/07/12,0.102
2016/07/13,0.095
2016/07/14,0.097
2016/07/15,0.095
2016/07/16,0.089
2016/07/17,0.082
2016/07/18,0.081
2016/07/19,0.083
2016/07/20,0.12
2016/07/21,0.115
2016/07/22,0.115
2016/07/23,0.111
2016/07/24,0.113
2016/07/25,0.115
2016/07/26,0.122
2016/07/27,0.12
2016/07/28,0.137
2016/07/29,0.138
2016/07/30,0.127
2016/07/31,0.118
2016/08/01,0.112
2016/08/02,0.111
2016/08/03,0.108
2016/08/04,0.105
2016/08/05,0.101
2016/08/06,0.096
2016/08/07,0.093
2016/08/08,0.111
2016/08/09,0.107
2016/08/10,0.105
2016/08/11,0.103
2016/08/12,0.1
2016/08/13,0.095
2016/08/14,0.089
2016/08/15,0.088
2016/08/16,0.09
2016/08/17,0.089
2016/08/18,0.094
2016/08/19,0.093
2016/08/20,0.09
2016/08/21,0.089
2016/08/22,0.089
2016/08/23,0.121
2016/08/24,0.114
2016/08/25,0.11
2016/08/26,0.107
2016/08/27,0.102
2016/08/28,0.096
2016/08/29,0.094
2016/08/30,0.096
2016/08/31,0.094
2016/09/01,0.095
2016/09/02,0.106
2016/09/03,0.1
2016/09/04,0.113
2016/09/05,0.106
2016/09/06,0.106
2016/09/07,0.105
2016/09/08,0.11
2016/09/09,0.114
2016/09/10,0.107
2016/09/11,0.102
2016/09/12,0.103
2016/09/13,0.1
2016/09/14,0.103
2016/09/15,0.104
2016/09/16,0.114
2016/09/17,0.112
2016/09/18,0.108
2016/09/19,0.101
2016/09/20,0.1
2016/09/21,0.098
2016/09/22,0.119
2016/09/23,0.123
2016/09/24,0.143
2016/09/25,0.153
2016/09/26,0.199
2016/09/27,0.214
2016/09/28,0.211
2016/09/29,0.19
2016/09/30,0.173
2016/10/01,0.192
2016/10/02,0.201
2016/10/03,0.198
2016/10/04,0.213
2016/10/05,0.205
2016/10/06,0.19
2016/10/07,0.175
2016/10/08,0.168
2016/10/09,0.169
2016/10/10,0.166
2016/10/11,0.154
2016/10/12,0.147
2016/10/13,0.184
2016/10/14,0.193
2016/10/15,0.197
2016/10/16,0.196
2016/10/17,0.2
2016/10/18,0.219
2016/10/19,0.23
2016/10/20,0.211
2016/10/21,0.189
2016/10/22,0.163
2016/10/23,0.143
2016/10/24,0.144
2016/10/25,0.141
2016/10/26,0.133
2016/10/27,0.125
2016/10/28,0.122
2016/10/29,0.117
2016/10/30,0.111
2016/10/31,0.109
2016/11/01,0.114
2016/11/02,0.109
2016/11/03,0.105
2016/11/04,0.096
2016/11/05,0.091
2016/11/06,0.086
2016/11/07,0.086
2016/11/08,0.088
2016/11/09,0.094
2016/11/10,0.098
2016/11/11,0.106
2016/11/12,0.103
2016/11/13,0.103
2016/11/14,0.106
2016/11/15,0.109
2016/11/16,0.108
2016/11/17,0.105
2016/11/18,0.105
2016/11/19,0.099
2016/11/20,0.099
2016/11/21,0.101
2016/11/22,0.106
2016/11/23,0.139
2016/11/24,0.148
2016/11/25,0.153
2016/11/26,0.168
2016/11/27,0.206
2016/11/28,0.239
2016/11/29,0.253
2016/11/30,0.217
2016/12/01,0.183
2016/12/02,0.159
2016/12/03,0.139
2016/12/04,0.125
2016/12/05,0.118
2016/12/06,0.115
2016/12/07,0.113
2016/12/08,0.112
2016/12/09,0.108
2016/12/10,0.104
2016/12/11,0.106
2016/12/12,0.104
2016/12/13,0.102
2016/12/14,0.103
2016/12/15,0.104
2016/12/16,0.101
2016/12/17,0.101
2016/12/18,0.097
2016/12/19,0.101
2016/12/20,0.109
2016/12/21,0.123
2016/12/22,0.123
2016/12/23,0.116
2016/12/24,0.107
2016/12/25,0.099
2016/12/26,0.092
2016/12/27,0.097
2016/12/28,0.097
2016/12/29,0.104
2016/12/30,0.112
2016/12/31,0.107
2017/01/01,0.099
2017/01/02,0.096
2017/01/03,0.103
2017/01/04,0.108
2017/01/05,0.107
2017/01/06,0.105
2017/01/07,0.102
2017/01/08,0.102
2017/01/09,0.104
2017/01/10,0.108
2017/01/11,0.108
2017/01/12,0.11
2017/01/13,0.11
2017/01/14,0.105
2017/01/15,0.102
2017/01/16,0.101
2017/01/17,0.107
2017/01/18,0.106
2017/01/19,0.104
2017/01/20,0.104
2017/01/21,0.102
2017/01/22,0.104
2017/01/23,0.105
2017/01/24,0.111
2017/01/25,0.112
2017/01/26,0.112
2017/01/27,0.112
2017/01/28,0.11
2017/01/29,0.106
2017/01/30,0.105
2017/01/31,0.104
2017/02/01,0.107
2017/02/02,0.108
2017/02/03,0.108
2017/02/04,0.106
2017/02/05,0.107
2017/02/06,0.108
2017/02/07,0.116
2017/02/08,0.121
2017/02/09,0.122
2017/02/10,0.127
2017/02/11,0.125
2017/02/12,0.125
2017/02/13,0.141
2017/02/14,0.144
2017/02/15,0.158
2017/02/16,0.149
2017/02/17,0.142
2017/02/18,0.141
2017/02/19,0.135
2017/02/20,0.133
2017/02/21,0.142
2017/02/22,0.147
2017/02/23,0.144
2017/02/24,0.14
2017/02/25,0.14
2017/02/26,0.135
2017/02/27,0.136
2017/02/28,0.141
2017/03/01,0.147
2017/03/02,0.152
2017/03/03,0.15
2017/03/04,0.146
2017/03/05,0.143
2017/03/06,0.14
2017/03/07,0.139
2017/03/08,0.136
2017/03/09,0.141
2017/03/10,0.148
2017/03/11,0.149
2017/03/12,0.15
2017/03/13,0.171
2017/03/14,0.186
2017/03/15,0.189
2017/03/16,0.208
2017/03/17,0.221
2017/03/18,0.212
2017/03/19,0.204
2017/03/20,0.197
2017/03/21,0.198
2017/03/22,0.195
2017/03/23,0.194
2017/03/24,0.199
2017/03/25,0.195
2017/03/26,0.192
2017/03/27,0.205
2017/03/28,0.205
2017/03/29,0.207
2017/03/30,0.212
2017/03/31,0.219
2017/04/01,0.21
2017/04/02,0.21
2017/04/03,0.216
2017/04/04,0.213
2017/04/05,0.213
2017/04/06,0.218
2017/04/07,0.22
2017/04/08,0.206
2017/04/09,0.201
2017/04/10,0.202
2017/04/11,0.198
2017/04/12,0.214
2017/04/13,0.21
2017/04/14,0.207
2017/04/15,0.202
2017/04/16,0.195
2017/04/17,0.195
2017/04/18,0.205
2017/04/19,0.218
2017/04/20,0.221
2017/04/21,0.239
2017/04/22,0.24
2017/04/23,0.232
2017/04/24,0.234
2017/04/25,0.238
2017/04/26,0.24
2017/04/27,0.253
2017/04/28,0.254
2017/04/29,0.249
2017/04/30,0.253
2017/05/01,0.277
2017/05/02,0.3
2017/05/03,0.289
2017/05/04,0.293
2017/05/05,0.289
2017/05/06,0.286
2017/05/07,0.3
2017/05/08,0.304
2017/05/09,0.315
2017/05/10,0.322
2017/05/11,0.331
2017/05/12,0.337
2017/05/13,0.342
2017/05/14,0.348
2017/05/15,0.373
2017/05/16,0.395
2017/05/17,0.483
2017/05/18,0.497
2017/05/19,0.521
2017/05/20,0.523
2017/05/21,0.527
2017/05/22,0.549
2017/05/23,0.626
2017/05/24,0.698
2017/05/25,0.706
2017/05/26,0.701
2017/05/27,0.679
2017/05/28,0.67
2017/05/29,0.655
2017/05/30,0.747
2017/05/31,0.974
2017/06/01,0.947
2017/06/02,0.972
2017/06/03,0.928
2017/06/04,0.921
2017/06/05,0.881
2017/06/06,0.893
2017/06/07,0.91
2017/06/08,0.89
2017/06/09,0.885
2017/06/10,0.848
2017/06/11,0.905
2017/06/12,1.089
2017/06/13,1.064
2017/06/14,1.014
2017/06/15,0.998
2017/06/16,0.967
2017/06/17,0.926
2017/06/18,0.906
2017/06/19,0.916
2017/06/20,1.301
2017/06/21,1.768
2017/06/22,1.932
2017/06/23,1.875
2017/06/24,1.925
2017/06/25,1.814
2017/06/26,1.825
2017/06/27,1.668
2017/06/28,1.753
2017/06/29,1.722
2017/06/30,1.601
2017/07/01,1.482
2017/07/02,1.394
2017/07/03,1.415
2017/07/04,1.387
2017/07/05,1.397
2017/07/06,1.317
2017/07/07,1.295
2017/07/08,1.286
2017/07/09,1.191
2017/07/10,1.15
2017/07/11,1.145
2017/07/12,1.186
2017/07/13,1.216
2017/07/14,1.189
2017/07/15,1.174
2017/07/16,1.154
2017/07/17,1.146
2017/07/18,1.277
2017/07/19,1.272
2017/07/20,1.203
2017/07/21,1.169
2017/07/22,1.099
2017/07/23,1.105
2017/07/24,1.13
2017/07/25,1.19
2017/07/26,1.175
2017/07/27,1.14
2017/07/28,1.127
2017/07/29,1.045
2017/07/30,0.985
2017/07/31,0.968
2017/08/01,1.019
2017/08/02,1.033
2017/08/03,1.044
2017/08/04,1.03
2017/08/05,1.04
2017/08/06,1.056
2017/08/07,1.148
2017/08/08,1.234
2017/08/09,1.22
2017/08/10,1.262
2017/08/11,1.329
2017/08/12,1.369
2017/08/13,1.358
2017/08/14,1.391
2017/08/15,1.455
2017/08/16,1.862
2017/08/17,1.982
2017/08/18,2.218
2017/08/19,2.156
2017/08/20,1.934
2017/08/21,1.796
2017/08/22,1.687
2017/08/23,1.595
2017/08/24,1.536
2017/08/25,1.538
2017/08/26,1.527
2017/08/27,1.494
2017/08/28,1.535
2017/08/29,1.774
2017/08/30,1.864
2017/08/31,2.19
2017/09/01,2.259
2017/09/02,2.157
2017/09/03,1.996
2017/09/04,2.102
2017/09/05,2.301
2017/09/06,2.656
2017/09/07,2.869
2017/09/08,3.054
2017/09/09,2.836
2017/09/10,2.627
2017/09/11,2.456
2017/09/12,2.447
2017/09/13,2.399
2017/09/14,2.299
2017/09/15,2.475
2017/09/16,2.644
2017/09/17,2.434
2017/09/18,2.32
2017/09/19,2.205
2017/09/20,2.335
2017/09/21,2.148
2017/09/22,2.062
2017/09/23,2.02
2017/09/24,2.153
2017/09/25,2.199
2017/09/26,2.242
2017/09/27,2.244
2017/09/28,2.245
2017/09/29,2.207
2017/09/30,2.231
2017/10/01,2.191
2017/10/02,2.173
2017/10/03,2.22
2017/10/04,2.251
2017/10/05,2.277
2017/10/06,2.375
2017/10/07,2.277
2017/10/08,2.261
2017/10/09,2.284
2017/10/10,2.322
2017/10/11,2.406
2017/10/12,2.44
2017/10/13,2.519
2017/10/14,2.492
2017/10/15,2.45
2017/10/16,2.328
2017/10/17,2.119
2017/10/18,1.925
2017/10/19,1.765
2017/10/20,1.779
2017/10/21,1.605
2017/10/22,1.431
2017/10/23,1.372
2017/10/24,1.419
2017/10/25,1.392
2017/10/26,1.346
2017/10/27,1.335
2017/10/28,1.262
2017/10/29,1.209
2017/10/30,1.234
2017/10/31,1.269
2017/11/01,1.35
2017/11/02,1.422
2017/11/03,1.377
2017/11/04,1.27
2017/11/05,1.172
2017/11/06,1.155
2017/11/07,1.181
2017/11/08,1.245
2017/11/09,1.281
2017/11/10,1.268
2017/11/11,1.217
2017/11/12,1.233
2017/11/13,1.265
2017/11/14,1.334
2017/11/15,1.444
2017/11/16,1.45
2017/11/17,1.482
2017/11/18,1.4
2017/11/19,1.364
2017/11/20,1.431
2017/11/21,1.473
2017/11/22,1.508
2017/11/23,1.525
2017/11/24,1.49
2017/11/25,1.437
2017/11/26,1.453
2017/11/27,1.51
2017/11/28,1.592
2017/11/29,1.687
2017/11/30,1.722
2017/12/01,1.749
2017/12/02,1.705
2017/12/03,1.731
2017/12/04,2.159
2017/12/05,2.835
2017/12/06,3.685
2017/12/07,4.988
2017/12/08,6.063
2017/12/09,6.728
2017/12/10,7.043
2017/12/11,6.913
2017/12/12,6.807
2017/12/13,6.534
2017/12/14,6.641
2017/12/15,6.489
2017/12/16,6.401
2017/12/17,6.062
2017/12/18,5.781
2017/12/19,5.864
2017/12/20,6.167
2017/12/21,6.452
2017/12/22,6.542
2017/12/23,6.181
2017/12/24,5.752
2017/12/25,5.15
2017/12/26,4.689
2017/12/27,4.426
2017/12/28,4.239
2017/12/29,4.273
2017/12/30,4.254
2017/12/31,4.146
2018/01/01,3.952
2018/01/02,4.09
2018/01/03,4.353
2018/01/04,4.754
2018/01/05,6.326
2018/01/06,7.871
2018/01/07,8.519
2018/01/08,9.111
2018/01/09,9.665
2018/01/10,10.44
2018/01/11,10.612
2018/01/12,10.16
2018/01/13,9.926
2018/01/14,9.589
2018/01/15,9.414
2018/01/16,9.207
2018/01/17,8.95
2018/01/18,8.854
2018/01/19,8.522
2018/01/20,8.16
2018/01/21,7.539
2018/01/22,6.924
2018/01/23,6.659
2018/01/24,6.348
2018/01/25,5.912
2018/01/26,5.488
2018/01/27,5.02
2018/01/28,4.738
2018/01/29,4.883
2018/01/30,4.824
2018/01/31,4.769
2018/02/01,5.161
2018/02/02,5.135
2018/02/03,4.815
2018/02/04,4.541
2018/02/05,4.355
2018/02/06,4.282
2018/02/07,4.138
2018/02/08,3.82
2018/02/09,3.65
2018/02/10,3.569
2018/02/11,3.396
2018/02/12,3.259
2018/02/13,3.146
2018/02/14,3.088
2018/02/15,3.017
2018/02/16,2.936
2018/02/17,2.95
2018/02/18,3.067
2018/02/19,3.027
2018/02/20,3.096
2018/02/21,3.121
2018/02/22,3.027
2018/02/23,2.955
2018/02/24,2.912
2018/02/25,2.806
2018/02/26,2.717
2018/02/27,2.671
2018/02/28,2.822
2018/03/01,2.75
2018/03/02,2.846
2018/03/03,2.706
2018/03/04,2.631
2018/03/05,2.648
2018/03/06,2.564
2018/03/07,2.598
2018/03/08,2.559
2018/03/09,2.484
2018/03/10,2.314
2018/03/11,2.146
2018/03/12,2.189
2018/03/13,2.087
2018/03/14,2.038
2018/03/15,1.973
2018/03/16,1.908
2018/03/17,1.785
2018/03/18,1.756
2018/03/19,1.75
2018/03/20,1.737
2018/03/21,1.809
2018/03/22,1.837
2018/03/23,1.894
2018/03/24,1.852
2018/03/25,1.773
2018/03/26,1.78
2018/03/27,1.748
2018/03/28,1.728
2018/03/29,1.735
2018/03/30,1.702
2018/03/31,1.6
2018/04/01,1.495
2018/04/02,1.475
2018/04/03,1.486
2018/04/04,1.443
2018/04/05,1.626
2018/04/06,1.595
2018/04/07,1.479
2018/04/08,1.436
2018/04/09,1.431
2018/04/10,1.408
2018/04/11,1.433
2018/04/12,1.51
2018/04/13,1.622
2018/04/14,1.579
2018/04/15,1.521
2018/04/16,1.519
2018/04/17,1.546
2018/04/18,1.637
2018/04/19,1.721
2018/04/20,1.794
2018/04/21,1.739
2018/04/22,1.712
2018/04/23,1.725
2018/04/24,1.832
2018/04/25,1.883
2018/04/26,1.921
2018/04/27,1.986
2018/04/28,2.007
2018/04/29,2.108
2018/04/30,2.207
2018/05/01,2.153
2018/05/02,2.134
2018/05/03,2.224
2018/05/04,2.269
2018/05/05,2.177
2018/05/06,2.061
2018/05/07,2.036
2018/05/08,2.053
2018/05/09,2.119
2018/05/10,2.398
2018/05/11,2.582
2018/05/12,2.491
2018/05/13,2.456
2018/05/14,2.582
2018/05/15,2.678
2018/05/16,2.796
2018/05/17,2.948
2018/05/18,3.018
2018/05/19,2.978
2018/05/20,2.895
2018/05/21,2.919
2018/05/22,3.029
2018/05/23,3.104
2018/05/24,3.126
2018/05/25,3.089
2018/05/26,2.973
2018/05/27,2.84
2018/05/28,3.049
2018/05/29,3.179
2018/05/30,3.319
2018/05/31,3.629
2018/06/01,3.675
2018/06/02,3.415
2018/06/03,3.208
2018/06/04,3.199
2018/06/05,3.103
2018/06/06,3.185
2018/06/07,3.071
2018/06/08,2.901
2018/06/09,2.655
2018/06/10,2.481
2018/06/11,2.375
2018/06/12,2.297
2018/06/13,2.264
2018/06/14,2.281
2018/06/15,2.375
2018/06/16,2.21
2018/06/17,2.007
2018/06/18,1.88
2018/06/19,1.932
2018/06/20,1.939
2018/06/21,1.925
2018/06/22,2.139
2018/06/23,1.994
2018/06/24,1.932
2018/06/25,2.019
2018/06/26,1.947
2018/06/27,1.894
2018/06/28,1.839
2018/06/29,1.823
2018/06/30,3.169
2018/07/01,5.349
2018/07/02,8.695
2018/07/03,10.21
2018/07/04,10.523
2018/07/05,10.446
2018/07/06,11.079
2018/07/07,11.251
2018/07/08,9.889
2018/07/09,8.596
2018/07/10,7.262
2018/07/11,6.358
2018/07/12,6.223
2018/07/13,6.311
2018/07/14,7.618
2018/07/15,8.916
2018/07/16,7.344
2018/07/17,6.049
2018/07/18,5.075
2018/07/19,4.294
2018/07/20,3.855
2018/07/21,3.542
2018/07/22,3.064
2018/07/23,2.924
2018/07/24,2.722
2018/07/25,2.532
2018/07/26,2.344
2018/07/27,2.169
2018/07/28,2.117
2018/07/29,1.928
2018/07/30,1.837
2018/07/31,1.777
2018/08/01,1.71
2018/08/02,1.657
2018/08/03,1.632
2018/08/04,1.588
2018/08/05,1.489
2018/08/06,1.592
2018/08/07,2.576
2018/08/08,4.785
2018/08/09,6.085
2018/08/10,6.156
2018/08/11,5.177
2018/08/12,4.292
2018/08/13,3.778
2018/08/14,3.492
2018/08/15,3.28
2018/08/16,3.013
2018/08/17,4.077
2018/08/18,3.533
2018/08/19,3.071
2018/08/20,2.747
2018/08/21,2.491
2018/08/22,2.606
2018/08/23,2.486
2018/08/24,2.694
2018/08/25,2.4
2018/08/26,2.355
2018/08/27,2.184
2018/08/28,2.072
2018/08/29,2.064
2018/08/30,2.035
2018/08/31,2.029
2018/09/01,1.933
2018/09/02,1.829
2018/09/03,1.796
2018/09/04,1.864
2018/09/05,1.816
2018/09/06,1.924
2018/09/07,2.002
2018/09/08,1.968
2018/09/09,1.97
2018/09/10,1.986
2018/09/11,2.074
2018/09/12,2.139
2018/09/13,2.193
2018/09/14,2.096
2018/09/15,2.009
2018/09/16,1.928
2018/09/17,1.941
2018/09/18,1.968
2018/09/19,2.243
2018/09/20,2.248
2018/09/21,2.387
2018/09/22,2.276
2018/09/23,2.137
2018/09/24,2.206
2018/09/25,2.235
2018/09/26,2.286
2018/09/27,2.366
2018/09/28,2.485
2018/09/29,2.588
2018/09/30,2.54
2018/10/01,2.61
2018/10/02,2.693
2018/10/03,2.535
2018/10/04,2.414
2018/10/05,2.314
2018/10/06,2.074
2018/10/07,1.92
2018/10/08,1.936
2018/10/09,1.902
2018/10/10,1.945
2018/10/11,1.999
2018/10/12,2.021
2018/10/13,1.9
2018/10/14,1.762
2018/10/15,1.796
2018/10/16,1.756
2018/10/17,1.761
2018/10/18,1.741
2018/10/19,1.788
2018/10/20,1.761
2018/10/21,1.707
2018/10/22,1.746
2018/10/23,1.773
2018/10/24,1.874
2018/10/25,2.028
2018/10/26,2.071
2018/10/27,1.96
2018/10/28,1.857
2018/10/29,1.885
2018/10/30,1.903
2018/10/31,1.91
2018/11/01,1.906
2018/11/02,1.949
2018/11/03,1.894
2018/11/04,1.833
2018/11/05,1.952
2018/11/06,2.052
2018/11/07,2.073
2018/11/08,2.134
2018/11/09,2.08
2018/11/10,1.906
2018/11/11,1.754
2018/11/12,1.828
2018/11/13,1.923
2018/11/14,2.111
2018/11/15,2.313
2018/11/16,2.363
2018/11/17,2.254
2018/11/18,2.22
2018/11/19,2.403
2018/11/20,2.556
2018/11/21,2.529
2018/11/22,2.488
2018/11/23,2.481
2018/11/24,2.396
2018/11/25,2.416
2018/11/26,2.421
2018/11/27,2.393
2018/11/28,2.543
2018/11/29,2.743
2018/11/30,3.083
2018/12/01,3.005
2018/12/02,2.873
2018/12/03,2.874
2018/12/04,2.883
2018/12/05,2.936
2018/12/06,2.807
2018/12/07,2.697
2018/12/08,2.451
2018/12/09,2.255
2018/12/10,2.173
2018/12/11,2.096
2018/12/12,2.021
2018/12/13,2.007
2018/12/14,2.001
2018/12/15,1.903
2018/12/16,1.802
2018/12/17,1.843
2018/12/18,1.929
2018/12/19,2.007
2018/12/20,2.064
2018/12/21,2.087
2018/12/22,1.975
2018/12/23,1.938
2018/12/24,1.992
2018/12/25,2.041
2018/12/26,2.01
2018/12/27,1.937
2018/12/28,1.911
2018/12/29,1.835
2018/12/30,2.068
2018/12/31,1.97
2019/01/01,1.856
2019/01/02,1.825
2019/01/03,1.807
2019/01/04,1.832
2019/01/05,1.859
2019/01/06,1.792
2019/01/07,1.762
2019/01/08,1.743
2019/01/09,1.705
2019/01/10,1.763
2019/01/11,1.768
2019/01/12,1.662
2019/01/13,1.602
2019/01/14,1.867
2019/01/15,1.95
2019/01/16,1.974
2019/01/17,1.927
2019/01/18,1.938
2019/01/19,1.893
2019/01/20,1.836
2019/01/21,1.892
2019/01/22,2.037
2019/01/23,2.051
2019/01/24,2.066
2019/01/25,2.033
2019/01/26,1.934
2019/01/27,1.862
2019/01/28,1.974
2019/01/29,1.991
2019/01/30,2.032
2019/01/31,2.12
2019/02/01,2.15
2019/02/02,2.054
2019/02/03,1.942
2019/02/04,1.871
2019/02/05,1.823
2019/02/06,1.813
2019/02/07,1.819
2019/02/08,1.872
2019/02/09,1.86
2019/02/10,1.888
2019/02/11,1.999
2019/02/12,2.066
2019/02/13,2.201
2019/02/14,2.275
2019/02/15,2.448
2019/02/16,2.483
2019/02/17,2.521
2019/02/18,2.758
2019/02/19,2.927
2019/02/20,3.016
2019/02/21,3.063
2019/02/22,3.061
2019/02/23,2.969
2019/02/24,3.045
2019/02/25,3.206
2019/02/26,3.319
2019/02/27,3.324
2019/02/28,3.445
2019/03/01,3.301
2019/03/02,3.097
2019/03/03,2.899
2019/03/04,2.912
2019/03/05,2.917
2019/03/06,2.901
2019/03/07,2.882
2019/03/08,2.859
2019/03/09,2.774
2019/03/10,2.618
2019/03/11,2.574
2019/03/12,2.543
2019/03/13,2.508
2019/03/14,2.439
2019/03/15,2.397
2019/03/16,2.266
2019/03/17,2.177
2019/03/18,2.343
2019/03/19,2.492
2019/03/20,2.53
2019/03/21,2.825
2019/03/22,2.902
2019/03/23,2.774
2019/03/24,2.678
2019/03/25,2.759
2019/03/26,2.84
2019/03/27,2.959
2019/03/28,2.96
2019/03/29,3.055
2019/03/30,2.953
2019/03/31,2.875
2019/04/01,2.977
2019/04/02,3.186
2019/04/03,3.503
2019/04/04,3.479
2019/04/05,3.285
2019/04/06,3.058
2019/04/07,2.898
2019/04/08,2.939
2019/04/09,2.884
2019/04/10,3.255
2019/04/11,5.026
2019/04/12,6.051
2019/04/13,6.344
2019/04/14,6.45
2019/04/15,6.798
2019/04/16,7.489
2019/04/17,8.191
2019/04/18,8.962
2019/04/19,8.253
2019/04/20,6.697
2019/04/21,5.562
2019/04/22,4.788
2019/04/23,4.245
2019/04/24,3.815
2019/04/25,3.411
2019/04/26,3.252
2019/04/27,2.896
2019/04/28,2.654
2019/04/29,2.521
2019/04/30,2.462
2019/05/01,2.425
2019/05/02,2.504
2019/05/03,2.527
2019/05/04,2.428
2019/05/05,2.376
2019/05/06,2.467
2019/05/07,2.66
2019/05/08,2.681
2019/05/09,2.678
2019/05/10,2.741
2019/05/11,2.681
2019/05/12,2.636
2019/05/13,2.75
2019/05/14,2.963
2019/05/15,3.331
2019/05/16,4.007
2019/05/17,4.237
2019/05/18,4.13
2019/05/19,3.921
2019/05/20,3.915
2019/05/21,3.741
2019/05/22,3.886
2019/05/23,3.858
2019/05/24,3.907
2019/05/25,3.689
2019/05/26,3.385
2019/05/27,3.584
2019/05/28,3.71
2019/05/29,3.832
2019/05/30,4.062
2019/05/31,4.089
2019/06/01,4.08
2019/06/02,3.789
2019/06/03,3.751
2019/06/04,3.733
2019/06/05,3.679
2019/06/06,3.595
2019/06/07,3.48
2019/06/08,3.834
2019/06/09,3.487
2019/06/10,3.872
2019/06/11,3.919
2019/06/12,3.612
2019/06/13,3.383
2019/06/14,3.405
2019/06/15,3.649
2019/06/16,3.403
2019/06/17,3.758
2019/06/18,3.63
2019/06/19,3.695
2019/06/20,4.069
2019/06/21,3.761
2019/06/22,3.474
