Date,difficulty30var
2016/12/02,5.089539378864E+25
2016/12/03,5.1405921680563E+25
2016/12/04,4.9693330091054E+25
2016/12/05,4.2618875406317E+25
2016/12/06,3.258110601974E+25
2016/12/07,2.8990455014068E+25
2016/12/08,3.0030293159394E+25
2016/12/09,3.251348921189E+25
2016/12/10,3.3542079737336E+25
2016/12/11,3.3776538791377E+25
2016/12/12,3.1539452281258E+25
2016/12/13,3.2112570572299E+25
2016/12/14,3.3402669951733E+25
2016/12/15,3.5265884349586E+25
2016/12/16,3.704314471796E+25
2016/12/17,3.7724712447826E+25
2016/12/18,3.9827299912118E+25
2016/12/19,4.4537573034991E+25
2016/12/20,5.0769131858838E+25
2016/12/21,5.4634130636125E+25
2016/12/22,5.8398616258592E+25
2016/12/23,5.9005442513828E+25
2016/12/24,5.5931067044445E+25
2016/12/25,5.1045701600802E+25
2016/12/26,4.8546274692127E+25
2016/12/27,4.2588687669842E+25
2016/12/28,3.7920113475291E+25
2016/12/29,3.4071068646601E+25
2016/12/30,3.0173856961463E+25
2016/12/31,2.6723117248987E+25
2017/01/01,2.3706403232968E+25
2017/01/02,2.2163555794366E+25
2017/01/03,2.1139766888711E+25
2017/01/04,2.0124211004853E+25
2017/01/05,1.8283330752368E+25
2017/01/06,1.829344700281E+25
2017/01/07,2.0101228808534E+25
2017/01/08,2.3201495406874E+25
2017/01/09,2.8446191123851E+25
2017/01/10,3.4662742539425E+25
2017/01/11,4.0125956403163E+25
2017/01/12,4.6057469310261E+25
2017/01/13,5.2360703354272E+25
2017/01/14,5.9224991882846E+25
2017/01/15,6.6842326762581E+25
2017/01/16,7.4226342409567E+25
2017/01/17,8.1196289145455E+25
2017/01/18,8.6205206137972E+25
2017/01/19,9.5748906565464E+25
2017/01/20,1.0430705079881E+26
2017/01/21,1.1358634974129E+26
2017/01/22,1.1942477535866E+26
2017/01/23,1.2125553187157E+26
2017/01/24,1.2128322428432E+26
2017/01/25,1.231047997764E+26
2017/01/26,1.2320629873399E+26
2017/01/27,1.2049983506274E+26
2017/01/28,1.1305432243908E+26
2017/01/29,1.0320221411203E+26
2017/01/30,9.4217505878947E+25
2017/01/31,8.2707043774927E+25
2017/02/01,6.9158081368944E+25
2017/02/02,5.4727802429289E+25
2017/02/03,4.6624549481201E+25
2017/02/04,4.0465391859594E+25
2017/02/05,3.8202708491915E+25
2017/02/06,3.679647660209E+25
2017/02/07,3.5086881684799E+25
2017/02/08,3.5107997048528E+25
2017/02/09,3.5653895738185E+25
2017/02/10,3.8037170568795E+25
2017/02/11,3.9970012692622E+25
2017/02/12,4.314209185343E+25
2017/02/13,4.6763724823332E+25
2017/02/14,5.2216113261384E+25
2017/02/15,5.6113066019527E+25
2017/02/16,5.8693002852359E+25
2017/02/17,6.1360856670357E+25
2017/02/18,6.8283416555662E+25
2017/02/19,7.5772463544077E+25
2017/02/20,8.2284399858176E+25
2017/02/21,9.1089573547675E+25
2017/02/22,9.9874095369821E+25
2017/02/23,1.0485504664868E+26
2017/02/24,1.0848764647305E+26
2017/02/25,1.1460191247285E+26
2017/02/26,1.2524413949038E+26
2017/02/27,1.3698110662619E+26
2017/02/28,1.5024112324295E+26
2017/03/01,1.5660928419909E+26
2017/03/02,1.6164794102798E+26
2017/03/03,1.7318002342338E+26
2017/03/04,1.8035641362883E+26
2017/03/05,1.8944869116816E+26
2017/03/06,1.9754469749967E+26
2017/03/07,2.074270293082E+26
2017/03/08,2.2212003888983E+26
2017/03/09,2.3770833206223E+26
2017/03/10,2.4630773854438E+26
2017/03/11,2.5425818382347E+26
2017/03/12,2.6623337988194E+26
2017/03/13,2.7716341882335E+26
2017/03/14,2.8360285820057E+26
2017/03/15,2.9360789970555E+26
2017/03/16,3.042783690762E+26
2017/03/17,3.2183120058253E+26
2017/03/18,3.4247760210555E+26
2017/03/19,3.4543199762611E+26
2017/03/20,3.6206889853318E+26
2017/03/21,3.7444860755445E+26
2017/03/22,3.8217024080783E+26
2017/03/23,4.0921496831378E+26
2017/03/24,4.2609812585721E+26
2017/03/25,4.3063504752284E+26
2017/03/26,4.5024648507324E+26
2017/03/27,4.9394586875341E+26
2017/03/28,5.2530026253265E+26
2017/03/29,5.6027903415107E+26
2017/03/30,6.0162864425381E+26
2017/03/31,6.325957910511E+26
2017/04/01,6.4372794539514E+26
2017/04/02,6.6751785780001E+26
2017/04/03,6.3616344486201E+26
2017/04/04,6.393785399468E+26
2017/04/05,6.5040532175778E+26
2017/04/06,6.5213431635568E+26
2017/04/07,6.5426206533919E+26
2017/04/08,6.5900153164536E+26
2017/04/09,6.4899417185226E+26
2017/04/10,6.3792912546132E+26
2017/04/11,6.3259794462322E+26
2017/04/12,6.1916801578323E+26
2017/04/13,5.774230252491E+26
2017/04/14,5.7432224013183E+26
2017/04/15,5.6186367809728E+26
2017/04/16,5.5462314396981E+26
2017/04/17,5.5400346166459E+26
2017/04/18,5.3739185692416E+26
2017/04/19,5.4658663631213E+26
2017/04/20,5.2618079754051E+26
2017/04/21,5.137229833907E+26
2017/04/22,5.2952511056648E+26
2017/04/23,5.3293061763348E+26
2017/04/24,5.117003096015E+26
2017/04/25,5.1199270048418E+26
2017/04/26,5.5339027912223E+26
2017/04/27,5.9082860231636E+26
2017/04/28,6.7284278830795E+26
2017/04/29,8.0070083105781E+26
2017/04/30,8.7328596081063E+26
2017/05/01,9.3717792107297E+26
2017/05/02,9.850264459911E+26
2017/05/03,9.7188366173424E+26
2017/05/04,9.760350346146E+26
2017/05/05,1.0233520800963E+27
2017/05/06,1.0526061280497E+27
2017/05/07,1.077525303606E+27
2017/05/08,1.0893043232201E+27
2017/05/09,1.1222502823923E+27
2017/05/10,1.1307391210242E+27
2017/05/11,1.1517110244672E+27
2017/05/12,1.1838763789276E+27
2017/05/13,1.1558181456443E+27
2017/05/14,1.2787571181598E+27
2017/05/15,1.41388057722E+27
2017/05/16,1.5212675303677E+27
2017/05/17,1.5523539394278E+27
2017/05/18,1.6040604521173E+27
2017/05/19,1.7271279093438E+27
2017/05/20,1.8266332783015E+27
2017/05/21,1.9715655318736E+27
2017/05/22,2.1611835386674E+27
2017/05/23,2.2146900872361E+27
2017/05/24,2.2541910819587E+27
2017/05/25,2.2451247194574E+27
2017/05/26,2.2328895278536E+27
2017/05/27,2.2795075747014E+27
2017/05/28,2.3245138152392E+27
2017/05/29,2.4801517647732E+27
2017/05/30,2.7040364871386E+27
2017/05/31,2.9190385852293E+27
2017/06/01,3.384187018639E+27
2017/06/02,3.8873225670709E+27
2017/06/03,4.2590585660705E+27
2017/06/04,4.8015402402111E+27
2017/06/05,5.2229722413656E+27
2017/06/06,5.6867243149655E+27
2017/06/07,6.1778756629041E+27
2017/06/08,6.6755046525711E+27
2017/06/09,6.9825095682917E+27
2017/06/10,7.3944728869763E+27
2017/06/11,7.9299514021387E+27
2017/06/12,8.1838906908314E+27
2017/06/13,8.6723861640923E+27
2017/06/14,9.2584131325306E+27
2017/06/15,9.8446577147042E+27
2017/06/16,1.0229379350964E+28
2017/06/17,1.0730230743322E+28
2017/06/18,1.1249376199092E+28
2017/06/19,1.1665496259645E+28
2017/06/20,1.2933898861938E+28
2017/06/21,1.4415926498048E+28
2017/06/22,1.5320072346191E+28
2017/06/23,1.6097335925318E+28
2017/06/24,1.6565847289655E+28
2017/06/25,1.6836432796996E+28
2017/06/26,1.7198159007635E+28
2017/06/27,1.7138310245813E+28
2017/06/28,1.7193184658587E+28
2017/06/29,1.736334382061E+28
2017/06/30,1.7319055263693E+28
2017/07/01,1.7743542494923E+28
2017/07/02,1.8084780101514E+28
2017/07/03,1.8188005712637E+28
2017/07/04,1.8394652491652E+28
2017/07/05,1.8164406635873E+28
2017/07/06,1.7956197966703E+28
2017/07/07,1.7631905230048E+28
2017/07/08,1.7279572133746E+28
2017/07/09,1.6716429481326E+28
2017/07/10,1.8119046380251E+28
2017/07/11,1.9516986508606E+28
2017/07/12,1.9677673076021E+28
2017/07/13,1.9945160430653E+28
2017/07/14,1.9570597364946E+28
2017/07/15,1.9328740152325E+28
2017/07/16,1.92731287239E+28
2017/07/17,1.8537364419436E+28
2017/07/18,1.7625761972523E+28
2017/07/19,1.6616425771921E+28
2017/07/20,1.6809815625432E+28
2017/07/21,1.7468093227272E+28
2017/07/22,1.7324315721896E+28
2017/07/23,1.7429439085947E+28
2017/07/24,1.7066085325879E+28
2017/07/25,1.6890746874062E+28
2017/07/26,1.6648250559684E+28
2017/07/27,1.6025838284951E+28
2017/07/28,1.5475943777343E+28
2017/07/29,1.4789907139305E+28
2017/07/30,1.4221366937581E+28
2017/07/31,1.4451518437146E+28
2017/08/01,1.7898264995757E+28
2017/08/02,2.0700748823308E+28
2017/08/03,2.1897117208529E+28
2017/08/04,2.3067470459849E+28
2017/08/05,2.3687636857799E+28
2017/08/06,2.3896233217368E+28
2017/08/07,2.4130868592803E+28
2017/08/08,2.424908767059E+28
2017/08/09,2.6172318056167E+28
2017/08/10,2.7611333336807E+28
2017/08/11,2.8082816267246E+28
2017/08/12,2.9281531932665E+28
2017/08/13,2.9519590868222E+28
2017/08/14,3.026860342852E+28
2017/08/15,3.1098501436515E+28
2017/08/16,3.0374407373309E+28
2017/08/17,2.9625577592187E+28
2017/08/18,2.8769085190767E+28
2017/08/19,2.8822551852387E+28
2017/08/20,2.8816300815345E+28
2017/08/21,2.7671720252756E+28
2017/08/22,2.6939655099921E+28
2017/08/23,2.5983450290446E+28
2017/08/24,2.4704883400934E+28
2017/08/25,3.0432195872042E+28
2017/08/26,3.592431760488E+28
2017/08/27,3.9338998183382E+28
2017/08/28,3.9841805931796E+28
2017/08/29,4.1601322949014E+28
2017/08/30,4.4317418517085E+28
2017/08/31,4.8756097048702E+28
2017/09/01,5.2839295999805E+28
2017/09/02,5.506766482037E+28
2017/09/03,5.7448979626922E+28
2017/09/04,5.8613431818832E+28
2017/09/05,5.8832088437247E+28
2017/09/06,5.8658101703996E+28
2017/09/07,5.8411132501562E+28
2017/09/08,5.9947929569374E+28
2017/09/09,5.9511279959169E+28
2017/09/10,5.7236472578118E+28
2017/09/11,5.5745077086271E+28
2017/09/12,5.4495751582071E+28
2017/09/13,5.2301830166713E+28
2017/09/14,4.9429033342666E+28
2017/09/15,4.5846434599869E+28
2017/09/16,4.181072045868E+28
2017/09/17,3.7678902048377E+28
2017/09/18,3.3586193927306E+28
2017/09/19,2.9014439325212E+28
2017/09/20,2.3453531569893E+28
2017/09/21,1.7921838549786E+28
2017/09/22,2.6641044628706E+28
2017/09/23,3.314529344695E+28
2017/09/24,4.4204106734615E+28
2017/09/25,5.3263340309053E+28
2017/09/26,6.0073839889586E+28
2017/09/27,6.5850881411556E+28
2017/09/28,7.0996826138608E+28
2017/09/29,7.3187364775914E+28
2017/09/30,7.379341868147E+28
2017/10/01,7.5956554795621E+28
2017/10/02,7.7086489107412E+28
2017/10/03,7.7280368811829E+28
2017/10/04,7.7709224207826E+28
2017/10/05,7.8517150230173E+28
2017/10/06,7.6951004932763E+28
2017/10/07,7.4019768983E+28
2017/10/08,7.3470379746452E+28
2017/10/09,7.179068535707E+28
2017/10/10,6.819979077464E+28
2017/10/11,6.5698361510379E+28
2017/10/12,6.2597270977794E+28
2017/10/13,5.9139754656844E+28
2017/10/14,5.3073359880452E+28
2017/10/15,4.7974651241306E+28
2017/10/16,6.6772499056693E+28
2017/10/17,1.2190540572677E+29
2017/10/18,1.7564613227067E+29
2017/10/19,2.2406453781187E+29
2017/10/20,2.7159154223811E+29
2017/10/21,3.1578443722607E+29
2017/10/22,3.5453922381662E+29
2017/10/23,3.8965294765284E+29
2017/10/24,4.1744768552137E+29
2017/10/25,4.4246967537077E+29
2017/10/26,4.6674147052714E+29
2017/10/27,6.3827223951898E+29
2017/10/28,7.9185361947627E+29
2017/10/29,9.3144724115146E+29
2017/10/30,1.0550927880367E+30
2017/10/31,1.156107116563E+30
2017/11/01,1.1296830208964E+30
2017/11/02,1.1021753008171E+30
2017/11/03,1.0666897363426E+30
2017/11/04,1.0208129802716E+30
2017/11/05,9.7370254941589E+29
2017/11/06,9.2647121071044E+29
2017/11/07,8.6987891645518E+29
2017/11/08,8.0656825670061E+29
2017/11/09,7.4018437771271E+29
2017/11/10,6.6028319137567E+29
2017/11/11,5.8398938534095E+29
2017/11/12,4.9022268477378E+29
2017/11/13,4.0357889432665E+29
2017/11/14,3.069772851595E+29
2017/11/15,2.9175629611344E+29
2017/11/16,2.9128960237116E+29
2017/11/17,2.9116280139091E+29
2017/11/18,2.9012271453758E+29
2017/11/19,2.8944226961155E+29
2017/11/20,2.8978169649601E+29
2017/11/21,2.8962791003189E+29
2017/11/22,2.8974863253486E+29
2017/11/23,2.9019651904738E+29
2017/11/24,2.9155669414139E+29
2017/11/25,2.9399742969365E+29
2017/11/26,2.4656041446481E+29
2017/11/27,1.9350981605227E+29
2017/11/28,1.3489707909949E+29
2017/11/29,7.1317003167641E+28
2017/11/30,2.6967962127888E+27
2017/12/01,2.863484167813E+27
2017/12/02,3.1941859181265E+27
2017/12/03,3.1539153118776E+27
2017/12/04,3.0959452991195E+27
2017/12/05,3.0474330733563E+27
2017/12/06,2.9833050439329E+27
2017/12/07,2.827369373871E+27
2017/12/08,2.96061424896E+27
2017/12/09,2.9575704796967E+27
2017/12/10,2.942071176241E+27
2017/12/11,3.0430823310234E+27
2017/12/12,3.1469445358205E+27
2017/12/13,3.4777413100969E+27
2017/12/14,3.9433930092712E+27
2017/12/15,4.9844658115345E+27
2017/12/16,5.9299360246089E+27
2017/12/17,6.8663757560953E+27
2017/12/18,7.7944757277272E+27
2017/12/19,7.9246081735187E+27
2017/12/20,8.3751691848542E+27
2017/12/21,8.8310140289715E+27
2017/12/22,8.9056478240004E+27
2017/12/23,9.9378225063345E+27
2017/12/24,1.1356725884452E+28
2017/12/25,1.3106046873045E+28
2017/12/26,1.4814469429946E+28
2017/12/27,1.6173387208942E+28
2017/12/28,1.785420401483E+28
2017/12/29,1.8612819620691E+28
2017/12/30,1.9369534100338E+28
2017/12/31,2.0537560764431E+28
2018/01/01,2.1854597732271E+28
2018/01/02,2.2012838289911E+28
2018/01/03,2.183686464667E+28
2018/01/04,2.0405168360622E+28
2018/01/05,1.8800529664376E+28
2018/01/06,1.6642805481569E+28
2018/01/07,1.5870790991445E+28
2018/01/08,1.5401614317804E+28
2018/01/09,1.4457054262142E+28
2018/01/10,1.3473461176022E+28
2018/01/11,1.2605223209819E+28
2018/01/12,1.255721882089E+28
2018/01/13,1.3120443529333E+28
2018/01/14,1.4712005201265E+28
2018/01/15,1.650246757013E+28
2018/01/16,1.8238271741556E+28
2018/01/17,2.0925566507357E+28
2018/01/18,2.2858244334499E+28
2018/01/19,2.3671629457585E+28
2018/01/20,2.6273303722413E+28
2018/01/21,2.7920386284175E+28
2018/01/22,3.0404044834503E+28
2018/01/23,3.2685807295667E+28
2018/01/24,3.6134667386143E+28
2018/01/25,4.0181022803212E+28
2018/01/26,4.3109783672225E+28
2018/01/27,4.5663682927603E+28
2018/01/28,4.7004998596643E+28
2018/01/29,4.9730517383283E+28
2018/01/30,5.2379108636709E+28
2018/01/31,5.5095930617255E+28
2018/02/01,5.7544427409693E+28
2018/02/02,5.949294504005E+28
2018/02/03,6.128601519566E+28
2018/02/04,6.2295159365138E+28
2018/02/05,6.1479322499667E+28
2018/02/06,6.0567693570312E+28
2018/02/07,6.1039160737878E+28
2018/02/08,5.969727092268E+28
2018/02/09,5.813535454178E+28
2018/02/10,5.6076229156541E+28
2018/02/11,5.6232566323621E+28
2018/02/12,5.5816832651736E+28
2018/02/13,5.547313453399E+28
2018/02/14,5.3855016012484E+28
2018/02/15,5.016764805197E+28
2018/02/16,4.8862772259849E+28
2018/02/17,4.6529176440887E+28
2018/02/18,4.3475222165941E+28
2018/02/19,4.1402740403107E+28
