Date,sentinusd30stdUSD
2016/04/07,12835389
2016/04/08,13000455
2016/04/09,13005597
2016/04/10,13007722
2016/04/11,12763871
2016/04/12,10935163
2016/04/13,9987791
2016/04/14,9662319
2016/04/15,9558725
2016/04/16,8765423
2016/04/17,6549313
2016/04/18,6585557
2016/04/19,6705700
2016/04/20,6690154
2016/04/21,6805754
2016/04/22,6820281
2016/04/23,6702394
2016/04/24,6857178
2016/04/25,6757202
2016/04/26,6486169
2016/04/27,6465203
2016/04/28,5766075
2016/04/29,4634475
2016/04/30,7265300
2016/05/01,7846442
2016/05/02,8755811
2016/05/03,8808106
2016/05/04,8783978
2016/05/05,8822971
2016/05/06,9720256
2016/05/07,9908021
2016/05/08,9940771
2016/05/09,10506536
2016/05/10,11093556
2016/05/11,13065398
2016/05/12,15352384
2016/05/13,30835591
2016/05/14,34947344
2016/05/15,34722707
2016/05/16,34418983
2016/05/17,34268614
2016/05/18,34115246
2016/05/19,34454221
2016/05/20,34490535
2016/05/21,34096697
2016/05/22,33938064
2016/05/23,33678440
2016/05/24,33100331
2016/05/25,32624208
2016/05/26,32348448
2016/05/27,31953786
2016/05/28,31379127
2016/05/29,30904252
2016/05/30,31132196
2016/05/31,31196956
2016/06/01,31447238
2016/06/02,31787589
2016/06/03,31891047
2016/06/04,32130331
2016/06/05,32619720
2016/06/06,32957309
2016/06/07,32931589
2016/06/08,33106026
2016/06/09,33539134
2016/06/10,33536351
2016/06/11,33550850
2016/06/12,22908447
2016/06/13,16571219
2016/06/14,16910238
2016/06/15,16907133
2016/06/16,17461856
2016/06/17,26533917
2016/06/18,30921821
2016/06/19,30572612
2016/06/20,30759275
2016/06/21,30517012
2016/06/22,30667921
2016/06/23,30669770
2016/06/24,30723279
2016/06/25,30693808
2016/06/26,30791112
2016/06/27,30964922
2016/06/28,30851161
2016/06/29,30782867
2016/06/30,30871384
2016/07/01,30890999
2016/07/02,30968719
2016/07/03,31096653
2016/07/04,30799120
2016/07/05,31034724
2016/07/06,30800418
2016/07/07,30958643
2016/07/08,31079883
2016/07/09,31089174
2016/07/10,31317565
2016/07/11,31254923
2016/07/12,31466301
2016/07/13,31659897
2016/07/14,31724807
2016/07/15,33234183
2016/07/16,33263373
2016/07/17,26767389
2016/07/18,20486316
2016/07/19,39497028
2016/07/20,67057397
2016/07/21,67055894
2016/07/22,67323049
2016/07/23,67513640
2016/07/24,85595583
2016/07/25,92832463
2016/07/26,124571718
2016/07/27,130627053
2016/07/28,131468411
2016/07/29,131009464
2016/07/30,130164754
2016/07/31,129279523
2016/08/01,128083175
2016/08/02,127867872
2016/08/03,127055508
2016/08/04,127013409
2016/08/05,125806795
2016/08/06,125326844
2016/08/07,124528364
2016/08/08,123654132
2016/08/09,122300736
2016/08/10,120549975
2016/08/11,118933894
2016/08/12,117975743
2016/08/13,117216567
2016/08/14,118343045
2016/08/15,117920003
2016/08/16,117802090
2016/08/17,118414835
2016/08/18,118892099
2016/08/19,113632025
2016/08/20,113844500
2016/08/21,113878294
2016/08/22,114284427
2016/08/23,106287679
2016/08/24,103443989
2016/08/25,66039144
2016/08/26,50375210
2016/08/27,45987248
2016/08/28,45096481
2016/08/29,45234471
2016/08/30,45614608
2016/08/31,44328057
2016/09/01,34399622
2016/09/02,26735126
2016/09/03,26236955
2016/09/04,24844109
2016/09/05,25220473
2016/09/06,25479247
2016/09/07,25756786
2016/09/08,25049133
2016/09/09,20853334
2016/09/10,18428187
2016/09/11,18196236
2016/09/12,18114477
2016/09/13,18162284
2016/09/14,18324866
2016/09/15,18467892
2016/09/16,18940436
2016/09/17,19022876
2016/09/18,19006109
2016/09/19,19054791
2016/09/20,21178284
2016/09/21,25373522
2016/09/22,22546395
2016/09/23,22788946
2016/09/24,22660030
2016/09/25,23248071
2016/09/26,23120692
2016/09/27,22931295
2016/09/28,23488116
2016/09/29,23464736
2016/09/30,23479388
2016/10/01,23590127
2016/10/02,23642993
2016/10/03,23917216
2016/10/04,24140740
2016/10/05,23982767
2016/10/06,23952016
2016/10/07,23882927
2016/10/08,23965528
2016/10/09,24098799
2016/10/10,24053909
2016/10/11,23912463
2016/10/12,23932162
2016/10/13,23896410
2016/10/14,23726142
2016/10/15,23313890
2016/10/16,23245032
2016/10/17,22830675
2016/10/18,23311062
2016/10/19,23244909
2016/10/20,21380166
2016/10/21,17745919
2016/10/22,18312308
2016/10/23,18726819
2016/10/24,19113355
2016/10/25,18458299
2016/10/26,18609394
2016/10/27,18743946
2016/10/28,17779934
2016/10/29,17339922
2016/10/30,17593646
2016/10/31,17490553
2016/11/01,18043210
2016/11/02,20650457
2016/11/03,38139060
2016/11/04,38156609
2016/11/05,38249146
2016/11/06,38523902
2016/11/07,38755516
2016/11/08,38866701
2016/11/09,38686318
2016/11/10,38725074
2016/11/11,39150699
2016/11/12,39140683
2016/11/13,38974346
2016/11/14,39245895
2016/11/15,39363846
2016/11/16,39437961
2016/11/17,39245913
2016/11/18,39300488
2016/11/19,39316740
2016/11/20,39368312
2016/11/21,39357279
2016/11/22,39153509
2016/11/23,38983968
2016/11/24,39126816
2016/11/25,39047119
2016/11/26,39190572
2016/11/27,39446514
2016/11/28,39663651
2016/11/29,39646463
2016/11/30,39721432
2016/12/01,39529707
2016/12/02,38113329
2016/12/03,18917746
2016/12/04,18918681
2016/12/05,19366295
2016/12/06,21585069
2016/12/07,21372023
2016/12/08,21199647
2016/12/09,21185029
2016/12/10,21154965
2016/12/11,19416312
2016/12/12,19541746
2016/12/13,19648725
2016/12/14,19449058
2016/12/15,19356904
2016/12/16,19353081
2016/12/17,18640185
2016/12/18,18549419
2016/12/19,18440275
2016/12/20,18194407
2016/12/21,17837405
2016/12/22,17822583
2016/12/23,20587880
2016/12/24,20310717
2016/12/25,20582496
2016/12/26,20622514
2016/12/27,20410763
2016/12/28,20089436
2016/12/29,21091954
2016/12/30,21053474
2016/12/31,23565327
2017/01/01,23544250
2017/01/02,22636650
2017/01/03,24191272
2017/01/04,32705006
2017/01/05,39016917
2017/01/06,42920266
2017/01/07,43321514
2017/01/08,43278733
2017/01/09,43447972
2017/01/10,43785241
2017/01/11,43566242
2017/01/12,43103198
2017/01/13,42389238
2017/01/14,42849336
2017/01/15,43234307
2017/01/16,43983285
2017/01/17,44043547
2017/01/18,44156244
2017/01/19,44176308
2017/01/20,43853221
2017/01/21,44454776
2017/01/22,44645679
2017/01/23,45008147
2017/01/24,44961615
2017/01/25,44712668
2017/01/26,44652501
2017/01/27,45055597
2017/01/28,45669136
2017/01/29,46169666
2017/01/30,45864759
2017/01/31,45914730
2017/02/01,46123294
2017/02/02,45771735
2017/02/03,40502351
2017/02/04,33226836
2017/02/05,26717708
2017/02/06,25052951
2017/02/07,24893213
2017/02/08,22403268
2017/02/09,18969492
2017/02/10,14942758
2017/02/11,10122880
2017/02/12,9210494
2017/02/13,9147946
2017/02/14,13981497
2017/02/15,19903722
2017/02/16,20646921
2017/02/17,21394803
2017/02/18,21834877
2017/02/19,21944678
2017/02/20,22350718
2017/02/21,24602783
2017/02/22,24908723
2017/02/23,24973305
2017/02/24,29602636
2017/02/25,30126650
2017/02/26,31484601
2017/02/27,49522474
2017/02/28,72092219
2017/03/01,89744160
2017/03/02,132054135
2017/03/03,163818086
2017/03/04,170886481
2017/03/05,173850355
2017/03/06,190490099
2017/03/07,192860026
2017/03/08,195021278
2017/03/09,201037242
2017/03/10,204516245
2017/03/11,213929383
2017/03/12,257635045
2017/03/13,285868606
2017/03/14,281988671
2017/03/15,277748086
2017/03/16,480664410
2017/03/17,512850705
2017/03/18,563006160
2017/03/19,556991815
2017/03/20,549944031
2017/03/21,551394437
2017/03/22,545992515
2017/03/23,540540529
2017/03/24,549042061
2017/03/25,544201919
2017/03/26,534095950
2017/03/27,522463830
2017/03/28,508993372
2017/03/29,507558323
2017/03/30,526360907
2017/03/31,525775494
2017/04/01,522302555
2017/04/02,527998698
2017/04/03,526070345
2017/04/04,513678052
2017/04/05,507091742
2017/04/06,498418615
2017/04/07,496654447
2017/04/08,493427461
2017/04/09,489498204
2017/04/10,486147253
2017/04/11,490436524
2017/04/12,495412502
2017/04/13,490569757
2017/04/14,483109091
2017/04/15,420852219
2017/04/16,438744779
2017/04/17,428760331
2017/04/18,418298665
2017/04/19,412642010
2017/04/20,412052078
2017/04/21,413450544
2017/04/22,416239717
2017/04/23,406522830
2017/04/24,402452047
2017/04/25,402727319
2017/04/26,403697756
2017/04/27,431266665
2017/04/28,460714776
2017/04/29,470436803
2017/04/30,524855621
2017/05/01,737381762
2017/05/02,821001338
2017/05/03,922645252
2017/05/04,1038696900
2017/05/05,1169539970
2017/05/06,1196897263
2017/05/07,1247310351
2017/05/08,1279640673
2017/05/09,1296488542
2017/05/10,1310686494
2017/05/11,1350589785
2017/05/12,1349660831
2017/05/13,1323942114
2017/05/14,1299254514
2017/05/15,1266708714
2017/05/16,1241751439
2017/05/17,1179489440
2017/05/18,1150715425
2017/05/19,1129821860
2017/05/20,1098620451
2017/05/21,1057493401
2017/05/22,1445850502
2017/05/23,1446504432
2017/05/24,1470128503
2017/05/25,1461921056
2017/05/26,1466267225
2017/05/27,1428524724
2017/05/28,1395619159
2017/05/29,1360213500
2017/05/30,1353858608
2017/05/31,1803081195
2017/06/01,1895872026
2017/06/02,1971028456
2017/06/03,2021538976
2017/06/04,2059863280
2017/06/05,2153607229
2017/06/06,2381349770
2017/06/07,2494998840
2017/06/08,2523668286
2017/06/09,2564257722
2017/06/10,2560621910
2017/06/11,2570822686
2017/06/12,3474271756
2017/06/13,3849217692
2017/06/14,3829933850
2017/06/15,3962005004
2017/06/16,3976552195
2017/06/17,3826272866
2017/06/18,3741816571
2017/06/19,3600477700
2017/06/20,3517680347
2017/06/21,3607416151
2017/06/22,3602829530
2017/06/23,3588003687
2017/06/24,3562042722
2017/06/25,3689938498
2017/06/26,3626523749
2017/06/27,3543927670
2017/06/28,3465454455
2017/06/29,3420640212
2017/06/30,3430427800
2017/07/01,3482330587
2017/07/02,3567893458
2017/07/03,3701938930
2017/07/04,3721973891
2017/07/05,3817681535
2017/07/06,3857311602
2017/07/07,3898822120
2017/07/08,3975033892
2017/07/09,4120049365
2017/07/10,4146483672
2017/07/11,4166950779
2017/07/12,3551435472
2017/07/13,3107900280
2017/07/14,3105373827
2017/07/15,2871023850
2017/07/16,2646859404
2017/07/17,2654817259
2017/07/18,2762573082
2017/07/19,2836114425
2017/07/20,2779398460
2017/07/21,2778173801
2017/07/22,2894897515
2017/07/23,2960155349
2017/07/24,3004473090
2017/07/25,2955667101
2017/07/26,2949049679
2017/07/27,2955172605
2017/07/28,2988701589
2017/07/29,2996392695
2017/07/30,2999026118
2017/07/31,3045149473
2017/08/01,3032674648
2017/08/02,2818086100
2017/08/03,2761690544
2017/08/04,2769727482
2017/08/05,2771946902
2017/08/06,2774613843
2017/08/07,2733873847
2017/08/08,2581547509
2017/08/09,2558361361
2017/08/10,2844346316
2017/08/11,4696073784
2017/08/12,4995976489
2017/08/13,5295179562
2017/08/14,5409575644
2017/08/15,5428522177
2017/08/16,5426957699
2017/08/17,5415798519
2017/08/18,5408678544
2017/08/19,5417311747
2017/08/20,5435195294
2017/08/21,5305932421
2017/08/22,5217105109
2017/08/23,5216111707
2017/08/24,5215942532
2017/08/25,5222536469
2017/08/26,5301841217
2017/08/27,5365989191
2017/08/28,5701367065
2017/08/29,5774113986
2017/08/30,6497783855
2017/08/31,6420336213
2017/09/01,6317261387
2017/09/02,6174998543
2017/09/03,6058208977
2017/09/04,5934318873
2017/09/05,5814141291
2017/09/06,5703673896
2017/09/07,5663740449
2017/09/08,5620129567
2017/09/09,5603675442
2017/09/10,4698954143
2017/09/11,4557979405
2017/09/12,4357191764
2017/09/13,4376682368
2017/09/14,4394160839
2017/09/15,4400056638
2017/09/16,4482440876
2017/09/17,4533426655
2017/09/18,4505669133
2017/09/19,4455145884
2017/09/20,4512480646
2017/09/21,4565762828
2017/09/22,4659657705
2017/09/23,4751876184
2017/09/24,4842101235
2017/09/25,4795481744
2017/09/26,4807553972
2017/09/27,4465130399
2017/09/28,4325351693
2017/09/29,2623613299
2017/09/30,2529629188
2017/10/01,2497931435
2017/10/02,2489376920
2017/10/03,2737902362
2017/10/04,2689834669
2017/10/05,2658349034
2017/10/06,2563142341
2017/10/07,2582690612
2017/10/08,2567702314
2017/10/09,2357316584
2017/10/10,2254236385
2017/10/11,2196943054
2017/10/12,2123469089
2017/10/13,2190265817
2017/10/14,2177564127
2017/10/15,2134075417
2017/10/16,2135495313
2017/10/17,2146411008
2017/10/18,2043759534
2017/10/19,2015443969
2017/10/20,2021507648
2017/10/21,2015066939
2017/10/22,1995126528
2017/10/23,1972237836
2017/10/24,1934241770
2017/10/25,1915460734
2017/10/26,1901940027
2017/10/27,2214975394
2017/10/28,2478770541
2017/10/29,2696390083
2017/10/30,2873934906
2017/10/31,3005893208
2017/11/01,3031853770
2017/11/02,2769081759
2017/11/03,2729290453
2017/11/04,2730843561
2017/11/05,2734863779
2017/11/06,2729856103
2017/11/07,2733684412
2017/11/08,2740664394
2017/11/09,2951588938
2017/11/10,2990157663
2017/11/11,3005710916
2017/11/12,3074143296
2017/11/13,3076698204
2017/11/14,3084608601
2017/11/15,3217336974
2017/11/16,3288651203
2017/11/17,3334073623
2017/11/18,3349948972
2017/11/19,3382401815
2017/11/20,3534926020
2017/11/21,3656379449
2017/11/22,3782511654
2017/11/23,3926739789
2017/11/24,4009867326
2017/11/25,4231152768
2017/11/26,4148929072
2017/11/27,4288743885
2017/11/28,4674062020
2017/11/29,5210087604
2017/11/30,5275209310
2017/12/01,5427060204
2017/12/02,5654293239
2017/12/03,5767173179
2017/12/04,5730685829
2017/12/05,5578213806
2017/12/06,5418770850
2017/12/07,5241309892
2017/12/08,5191602280
2017/12/09,5336594410
2017/12/10,5437434335
2017/12/11,5496390795
2017/12/12,5485239039
2017/12/13,5369980956
2017/12/14,5285402718
2017/12/15,5264446171
2017/12/16,5236588719
2017/12/17,5211819116
2017/12/18,5121985096
2017/12/19,5096571687
2017/12/20,5206722933
2017/12/21,5321414519
2017/12/22,5360245330
2017/12/23,5348562656
2017/12/24,5402925201
2017/12/25,5515621996
2017/12/26,5523689464
2017/12/27,5477680132
2017/12/28,5306035945
2017/12/29,5047911708
2017/12/30,5079075966
2017/12/31,5018560001
2018/01/01,4881757959
2018/01/02,5085342564
2018/01/03,5366260013
2018/01/04,6808581758
2018/01/05,7755833308
2018/01/06,8073683831
2018/01/07,8090298363
2018/01/08,8402817542
2018/01/09,8858665996
2018/01/10,9692873912
2018/01/11,10129591281
2018/01/12,10163160695
2018/01/13,10141220514
2018/01/14,12781792167
2018/01/15,12613044251
2018/01/16,12476532785
2018/01/17,12267159084
2018/01/18,12188712950
2018/01/19,12217564528
2018/01/20,12291925497
2018/01/21,12370406171
2018/01/22,12244382673
2018/01/23,11984717325
2018/01/24,11656496889
2018/01/25,11856078992
2018/01/26,11712792710
2018/01/27,11838536151
2018/01/28,11926809700
2018/01/29,11991508842
2018/01/30,11804671892
2018/01/31,11614336869
2018/02/01,11704574256
2018/02/02,11752132156
2018/02/03,11834465770
2018/02/04,12034595348
2018/02/05,12232315493
2018/02/06,12417533369
2018/02/07,12439185672
2018/02/08,12428448479
2018/02/09,11817644520
2018/02/10,11475087435
2018/02/11,11514385313
2018/02/12,11600097832
2018/02/13,7307653379
2018/02/14,6897816128
2018/02/15,5991366475
2018/02/16,5350334649
2018/02/17,4707871308
2018/02/18,4686132753
2018/02/19,4724720731
2018/02/20,4741508633
2018/02/21,4687769665
2018/02/22,4621661190
2018/02/23,4641289608
2018/02/24,4765802058
2018/02/25,4637910046
2018/02/26,4740033778
2018/02/27,4749207478
2018/02/28,4608866260
2018/03/01,4356304162
2018/03/02,4135829073
2018/03/03,3847117727
2018/03/04,3158855073
2018/03/05,3123846688
2018/03/06,3153891152
2018/03/07,3096129636
2018/03/08,2979403449
2018/03/09,2881634701
2018/03/10,2972845274
2018/03/11,3006139293
2018/03/12,2927624694
2018/03/13,2922915893
2018/03/14,2900568749
2018/03/15,2703470457
2018/03/16,2637527254
2018/03/17,2440828509
2018/03/18,2323491113
2018/03/19,2194466442
2018/03/20,2065983656
2018/03/21,1960607533
2018/03/22,1736434719
2018/03/23,1527393227
2018/03/24,956471280
2018/03/25,852732216
2018/03/26,725416734
2018/03/27,710185145
2018/03/28,615027559
2018/03/29,609439048
2018/03/30,607927250
2018/03/31,618114320
2018/04/01,645306999
2018/04/02,667483730
2018/04/03,679224416
2018/04/04,683529544
2018/04/05,666974174
2018/04/06,651199650
2018/04/07,674470466
2018/04/08,677385582
2018/04/09,683027678
2018/04/10,694326462
2018/04/11,695030804
2018/04/12,580253292
2018/04/13,566527529
2018/04/14,565470210
2018/04/15,568837012
2018/04/16,568952897
2018/04/17,511214692
2018/04/18,479981467
2018/04/19,475926852
2018/04/20,503637447
2018/04/21,512079520
2018/04/22,500077288
2018/04/23,664202372
2018/04/24,760153704
2018/04/25,809624393
2018/04/26,816957390
2018/04/27,834864532
2018/04/28,841007094
2018/04/29,845974385
2018/04/30,856486401
2018/05/01,848770362
2018/05/02,891743904
2018/05/03,970471252
2018/05/04,1020869244
2018/05/05,1003511415
2018/05/06,977442139
2018/05/07,1003864537
2018/05/08,978503044
2018/05/09,963598241
2018/05/10,929648049
2018/05/11,898164360
2018/05/12,895746160
2018/05/13,910624918
2018/05/14,859051813
2018/05/15,812702172
2018/05/16,778086749
2018/05/17,742943078
2018/05/18,726129938
2018/05/19,738924540
2018/05/20,760328915
2018/05/21,752360010
2018/05/22,715763481
2018/05/23,693636153
2018/05/24,676107945
2018/05/25,680770572
2018/05/26,712773299
2018/05/27,717627444
2018/05/28,716566889
2018/05/29,713606851
2018/05/30,715655891
2018/05/31,714500105
2018/06/01,695906496
2018/06/02,669773866
2018/06/03,652480442
2018/06/04,650667435
2018/06/05,650475232
2018/06/06,552233749
2018/06/07,537716233
2018/06/08,518425151
2018/06/09,525910837
2018/06/10,513469684
2018/06/11,512380971
2018/06/12,513934104
2018/06/13,571091096
2018/06/14,635039005
2018/06/15,666647695
2018/06/16,685832710
2018/06/17,723147776
2018/06/18,726689606
2018/06/19,721054402
2018/06/20,722270627
2018/06/21,718510469
2018/06/22,695842118
2018/06/23,725694885
2018/06/24,731431282
2018/06/25,719137398
2018/06/26,726796528
2018/06/27,725747264
2018/06/28,736029068
2018/06/29,739159437
2018/06/30,761711450
2018/07/01,783742588
2018/07/02,790191145
2018/07/03,782088590
2018/07/04,788491347
2018/07/05,790746087
2018/07/06,787060298
2018/07/07,797252213
2018/07/08,791796192
2018/07/09,788237260
2018/07/10,788824642
2018/07/11,793870999
2018/07/12,770317630
2018/07/13,669824605
2018/07/14,535679794
2018/07/15,414536029
2018/07/16,414567833
2018/07/17,411864565
2018/07/18,421381169
2018/07/19,410871987
2018/07/20,392196891
2018/07/21,391732866
2018/07/22,365704830
2018/07/23,363811079
2018/07/24,359238305
2018/07/25,328860330
2018/07/26,324697573
2018/07/27,320577406
2018/07/28,337252951
2018/07/29,343771995
2018/07/30,342675551
2018/07/31,395235590
2018/08/01,395447296
2018/08/02,390516353
2018/08/03,393065569
2018/08/04,403280020
2018/08/05,415507815
2018/08/06,416486513
2018/08/07,417622901
2018/08/08,413316195
2018/08/09,405773673
2018/08/10,405826727
2018/08/11,406879449
2018/08/12,420428484
2018/08/13,415364076
2018/08/14,407040095
2018/08/15,403272926
2018/08/16,401547172
2018/08/17,376831437
2018/08/18,384703417
2018/08/19,398888241
2018/08/20,401961454
2018/08/21,405201611
2018/08/22,401313044
2018/08/23,395768661
2018/08/24,394863243
2018/08/25,404081407
2018/08/26,413642234
2018/08/27,410836172
2018/08/28,408076481
2018/08/29,402797797
2018/08/30,298858578
2018/08/31,294775966
2018/09/01,291243155
2018/09/02,299035788
2018/09/03,298508501
2018/09/04,324298963
2018/09/05,330039376
2018/09/06,336866927
2018/09/07,324034110
2018/09/08,322542484
2018/09/09,316988641
2018/09/10,316420710
2018/09/11,311501148
2018/09/12,300538636
2018/09/13,270473165
2018/09/14,259519297
2018/09/15,264543765
2018/09/16,269775835
2018/09/17,267120059
2018/09/18,256966522
2018/09/19,260800738
2018/09/20,261030531
2018/09/21,272714573
2018/09/22,273427227
2018/09/23,275840047
2018/09/24,270290733
2018/09/25,262111807
2018/09/26,263053104
2018/09/27,264847302
2018/09/28,266168943
2018/09/29,269719920
2018/09/30,273997205
2018/10/01,277255031
2018/10/02,278969921
2018/10/03,279418286
2018/10/04,237099326
2018/10/05,222772198
2018/10/06,205748900
2018/10/07,204754491
2018/10/08,203433968
2018/10/09,203675732
2018/10/10,200416976
2018/10/11,217066208
2018/10/12,189434622
2018/10/13,192066528
2018/10/14,194465666
2018/10/15,230023724
2018/10/16,229733342
2018/10/17,229565882
2018/10/18,233110320
2018/10/19,232659368
2018/10/20,234454571
2018/10/21,208152625
2018/10/22,208597616
2018/10/23,208427927
2018/10/24,206521516
2018/10/25,208328269
2018/10/26,208022314
2018/10/27,215806879
2018/10/28,222153302
2018/10/29,222520688
2018/10/30,222254432
2018/10/31,220970063
2018/11/01,217909593
2018/11/02,218007308
2018/11/03,223757956
2018/11/04,224140649
2018/11/05,225691921
2018/11/06,219570040
2018/11/07,222472872
2018/11/08,221794660
2018/11/09,221525373
2018/11/10,206126640
2018/11/11,210346267
2018/11/12,206172931
2018/11/13,200609662
2018/11/14,178444706
2018/11/15,188954920
2018/11/16,188791702
2018/11/17,187686618
2018/11/18,187745747
2018/11/19,239333686
2018/11/20,282451542
2018/11/21,285402013
2018/11/22,285332084
2018/11/23,284671268
2018/11/24,286671293
2018/11/25,286943589
2018/11/26,278449660
2018/11/27,271771878
2018/11/28,271774057
2018/11/29,270736224
2018/11/30,635623930
2018/12/01,796331566
2018/12/02,804481746
2018/12/03,802902284
2018/12/04,805069135
2018/12/05,807931790
2018/12/06,808212149
2018/12/07,808477887
2018/12/08,812149851
2018/12/09,816294915
2018/12/10,816431982
2018/12/11,816663458
2018/12/12,821908382
2018/12/13,824236684
2018/12/14,827470836
2018/12/15,833734673
2018/12/16,840234918
2018/12/17,838476147
2018/12/18,839002857
2018/12/19,829791535
2018/12/20,819295934
2018/12/21,819308244
2018/12/22,821656177
2018/12/23,821601126
2018/12/24,821966504
2018/12/25,822935986
2018/12/26,824394751
2018/12/27,823681237
2018/12/28,823821585
2018/12/29,824696273
2018/12/30,580133998
2018/12/31,222803799
2019/01/01,218520382
2019/01/02,219946993
2019/01/03,219463786
2019/01/04,238396389
2019/01/05,265996786
2019/01/06,264298745
2019/01/07,262971986
2019/01/08,258950984
2019/01/09,255308814
2019/01/10,252593264
2019/01/11,250809491
2019/01/12,256756018
2019/01/13,257925633
2019/01/14,246117885
2019/01/15,233778868
2019/01/16,233331652
2019/01/17,235788489
2019/01/18,241310486
2019/01/19,247191501
2019/01/20,246304214
2019/01/21,247696642
2019/01/22,251921804
2019/01/23,239406108
2019/01/24,240168702
2019/01/25,242401662
2019/01/26,250671962
2019/01/27,253005947
2019/01/28,241350483
2019/01/29,240665263
2019/01/30,241432877
2019/01/31,240347661
2019/02/01,240406849
2019/02/02,246776336
2019/02/03,228885898
2019/02/04,188869292
2019/02/05,192661278
2019/02/06,185969808
2019/02/07,184839784
2019/02/08,181622837
2019/02/09,170155177
2019/02/10,139450920
2019/02/11,139090533
2019/02/12,139606981
2019/02/13,117317311
2019/02/14,112207864
2019/02/15,103540581
2019/02/16,104164713
2019/02/17,104315898
2019/02/18,131729995
2019/02/19,150147446
2019/02/20,155336926
2019/02/21,159029836
2019/02/22,162248124
2019/02/23,161053977
2019/02/24,179660611
2019/02/25,204595838
2019/02/26,204423534
2019/02/27,208810108
2019/02/28,210655369
2019/03/01,210651643
2019/03/02,211359731
2019/03/03,211039357
2019/03/04,208094873
2019/03/05,204676591
2019/03/06,197663370
2019/03/07,188822554
2019/03/08,186973126
2019/03/09,181503748
2019/03/10,181616042
2019/03/11,174692515
2019/03/12,169784565
2019/03/13,168508631
2019/03/14,163884399
2019/03/15,161555588
2019/03/16,158059910
2019/03/17,154535132
2019/03/18,142418719
2019/03/19,139751847
2019/03/20,137285409
2019/03/21,132989496
2019/03/22,133109522
2019/03/23,134063382
2019/03/24,136033345
2019/03/25,136307141
2019/03/26,127634276
2019/03/27,101327046
2019/03/28,100353661
2019/03/29,96513174
2019/03/30,98563426
2019/03/31,96847332
2019/04/01,89652518
2019/04/02,141740703
2019/04/03,197750822
2019/04/04,202877214
2019/04/05,205348219
2019/04/06,204898407
2019/04/07,205897434
2019/04/08,234864647
2019/04/09,243680237
2019/04/10,247811158
2019/04/11,249726404
2019/04/12,246240381
2019/04/13,249139499
2019/04/14,249796714
2019/04/15,246131271
2019/04/16,240016507
2019/04/17,239801679
2019/04/18,235092995
2019/04/19,235098343
2019/04/20,235776143
2019/04/21,232670864
2019/04/22,231747153
2019/04/23,224532010
2019/04/24,231562927
2019/04/25,231838034
2019/04/26,247778182
2019/04/27,249266416
2019/04/28,249083040
2019/04/29,247618306
2019/04/30,242311033
2019/05/01,239575270
2019/05/02,233650926
2019/05/03,212155943
2019/05/04,215260321
2019/05/05,219771524
2019/05/06,217097657
2019/05/07,224983789
2019/05/08,208878435
2019/05/09,201154752
2019/05/10,200338514
2019/05/11,248551006
2019/05/12,251485233
2019/05/13,267027817
2019/05/14,275367352
2019/05/15,336810509
2019/05/16,585333349
2019/05/17,614166778
2019/05/18,612756691
2019/05/19,609395350
2019/05/20,606277313
2019/05/21,600315278
2019/05/22,597330513
2019/05/23,596553800
2019/05/24,596285790
2019/05/25,597730750
