Date,fee_to_reward14varUSD
2016/10/22,0.004
2016/10/23,0.005
2016/10/24,0.005
2016/10/25,0.004
2016/10/26,0.005
2016/10/27,0.004
2016/10/28,0.004
2016/10/29,0.004
2016/10/30,0.004
2016/10/31,0.003
2016/11/01,0.002
2016/11/02,0
2016/11/03,0
2016/11/04,0
2016/11/05,0
2016/11/06,0
2016/11/07,0
2016/11/08,0
2016/11/09,0
2016/11/10,0
2016/11/11,0
2016/11/12,0
2016/11/13,0
2016/11/14,0
2016/11/15,0
2016/11/16,0
2016/11/17,0
2016/11/18,0
2016/11/19,0
2016/11/20,0
2016/11/21,0
2016/11/22,0
2016/11/23,0.001
2016/11/24,0.002
2016/11/25,0.002
2016/11/26,0.002
2016/11/27,0.004
2016/11/28,0.007
2016/11/29,0.008
2016/11/30,0.008
2016/12/01,0.008
2016/12/02,0.008
2016/12/03,0.008
2016/12/04,0.008
2016/12/05,0.008
2016/12/06,0.008
2016/12/07,0.008
2016/12/08,0.008
2016/12/09,0.009
2016/12/10,0.009
2016/12/11,0.006
2016/12/12,0.003
2016/12/13,0
2016/12/14,0
2016/12/15,0
2016/12/16,0
2016/12/17,0
2016/12/18,0
2016/12/19,0
2016/12/20,0
2016/12/21,0
2016/12/22,0
2016/12/23,0
2016/12/24,0
2016/12/25,0.001
2016/12/26,0.001
2016/12/27,0.001
2016/12/28,0.001
2016/12/29,0.001
2016/12/30,0.001
2016/12/31,0.001
2017/01/01,0.001
2017/01/02,0.001
2017/01/03,0.001
2017/01/04,0
2017/01/05,0
2017/01/06,0
2017/01/07,0
2017/01/08,0
2017/01/09,0
2017/01/10,0
2017/01/11,0
2017/01/12,0
2017/01/13,0
2017/01/14,0
2017/01/15,0
2017/01/16,0
2017/01/17,0
2017/01/18,0
2017/01/19,0
2017/01/20,0
2017/01/21,0
2017/01/22,0
2017/01/23,0
2017/01/24,0
2017/01/25,0
2017/01/26,0
2017/01/27,0
2017/01/28,0
2017/01/29,0
2017/01/30,0
2017/01/31,0
2017/02/01,0
2017/02/02,0
2017/02/03,0
2017/02/04,0
2017/02/05,0
2017/02/06,0
2017/02/07,0
2017/02/08,0
2017/02/09,0
2017/02/10,0
2017/02/11,0
2017/02/12,0
2017/02/13,0
2017/02/14,0.001
2017/02/15,0.001
2017/02/16,0.001
2017/02/17,0.001
2017/02/18,0.001
2017/02/19,0.001
2017/02/20,0.001
2017/02/21,0.001
2017/02/22,0.001
2017/02/23,0.001
2017/02/24,0.001
2017/02/25,0.001
2017/02/26,0.001
2017/02/27,0.001
2017/02/28,0.001
2017/03/01,0
2017/03/02,0
2017/03/03,0
2017/03/04,0
2017/03/05,0
2017/03/06,0
2017/03/07,0
2017/03/08,0
2017/03/09,0
2017/03/10,0
2017/03/11,0
2017/03/12,0
2017/03/13,0.001
2017/03/14,0.001
2017/03/15,0.001
2017/03/16,0.002
2017/03/17,0.002
2017/03/18,0.002
2017/03/19,0.002
2017/03/20,0.002
2017/03/21,0.002
2017/03/22,0.001
2017/03/23,0.001
2017/03/24,0.001
2017/03/25,0.001
2017/03/26,0.001
2017/03/27,0.001
2017/03/28,0.001
2017/03/29,0.001
2017/03/30,0.001
2017/03/31,0
2017/04/01,0
2017/04/02,0
2017/04/03,0
2017/04/04,0
2017/04/05,0
2017/04/06,0
2017/04/07,0
2017/04/08,0.001
2017/04/09,0.001
2017/04/10,0
2017/04/11,0
2017/04/12,0.001
2017/04/13,0.001
2017/04/14,0.001
2017/04/15,0.001
2017/04/16,0.001
2017/04/17,0.001
2017/04/18,0.001
2017/04/19,0.001
2017/04/20,0.001
2017/04/21,0.001
2017/04/22,0.001
2017/04/23,0.001
2017/04/24,0.001
2017/04/25,0.001
2017/04/26,0.001
2017/04/27,0.001
2017/04/28,0.001
2017/04/29,0.001
2017/04/30,0.001
2017/05/01,0.001
2017/05/02,0.002
2017/05/03,0.002
2017/05/04,0.002
2017/05/05,0.002
2017/05/06,0.002
2017/05/07,0.002
2017/05/08,0.002
2017/05/09,0.002
2017/05/10,0.002
2017/05/11,0.002
2017/05/12,0.002
2017/05/13,0.001
2017/05/14,0.001
2017/05/15,0.002
2017/05/16,0.003
2017/05/17,0.013
2017/05/18,0.014
2017/05/19,0.015
2017/05/20,0.014
2017/05/21,0.014
2017/05/22,0.015
2017/05/23,0.023
2017/05/24,0.031
2017/05/25,0.03
2017/05/26,0.027
2017/05/27,0.022
2017/05/28,0.018
2017/05/29,0.015
2017/05/30,0.021
2017/05/31,0.083
2017/06/01,0.08
2017/06/02,0.082
2017/06/03,0.076
2017/06/04,0.07
2017/06/05,0.066
2017/06/06,0.067
2017/06/07,0.067
2017/06/08,0.066
2017/06/09,0.063
2017/06/10,0.059
2017/06/11,0.055
2017/06/12,0.078
2017/06/13,0.078
2017/06/14,0.046
2017/06/15,0.046
2017/06/16,0.045
2017/06/17,0.045
2017/06/18,0.046
2017/06/19,0.043
2017/06/20,0.193
2017/06/21,0.484
2017/06/22,0.565
2017/06/23,0.556
2017/06/24,0.549
2017/06/25,0.536
2017/06/26,0.544
2017/06/27,0.531
2017/06/28,0.506
2017/06/29,0.471
2017/06/30,0.438
2017/07/01,0.404
2017/07/02,0.373
2017/07/03,0.331
2017/07/04,0.309
2017/07/05,0.145
2017/07/06,0.102
2017/07/07,0.102
2017/07/08,0.073
2017/07/09,0.088
2017/07/10,0.073
2017/07/11,0.074
2017/07/12,0.034
2017/07/13,0.022
2017/07/14,0.023
2017/07/15,0.023
2017/07/16,0.024
2017/07/17,0.018
2017/07/18,0.034
2017/07/19,0.03
2017/07/20,0.032
2017/07/21,0.032
2017/07/22,0.037
2017/07/23,0.032
2017/07/24,0.031
2017/07/25,0.033
2017/07/26,0.033
2017/07/27,0.032
2017/07/28,0.033
2017/07/29,0.041
2017/07/30,0.048
2017/07/31,0.051
2017/08/01,0.026
2017/08/02,0.023
2017/08/03,0.023
2017/08/04,0.023
2017/08/05,0.021
2017/08/06,0.021
2017/08/07,0.029
2017/08/08,0.035
2017/08/09,0.036
2017/08/10,0.041
2017/08/11,0.053
2017/08/12,0.05
2017/08/13,0.039
2017/08/14,0.035
2017/08/15,0.044
2017/08/16,0.245
2017/08/17,0.284
2017/08/18,0.38
2017/08/19,0.356
2017/08/20,0.342
2017/08/21,0.344
2017/08/22,0.351
2017/08/23,0.341
2017/08/24,0.342
2017/08/25,0.342
2017/08/26,0.342
2017/08/27,0.337
2017/08/28,0.333
2017/08/29,0.365
2017/08/30,0.255
2017/08/31,0.369
2017/09/01,0.311
2017/09/02,0.309
2017/09/03,0.295
2017/09/04,0.305
2017/09/05,0.35
2017/09/06,0.506
2017/09/07,0.569
2017/09/08,0.627
2017/09/09,0.565
2017/09/10,0.494
2017/09/11,0.463
2017/09/12,0.464
2017/09/13,0.458
2017/09/14,0.448
2017/09/15,0.465
2017/09/16,0.453
2017/09/17,0.413
2017/09/18,0.439
2017/09/19,0.467
2017/09/20,0.364
2017/09/21,0.32
2017/09/22,0.205
2017/09/23,0.211
2017/09/24,0.218
2017/09/25,0.213
2017/09/26,0.212
2017/09/27,0.212
2017/09/28,0.207
2017/09/29,0.165
2017/09/30,0.096
2017/10/01,0.089
2017/10/02,0.087
2017/10/03,0.082
2017/10/04,0.063
2017/10/05,0.038
2017/10/06,0.036
2017/10/07,0.032
2017/10/08,0.027
2017/10/09,0.027
2017/10/10,0.028
2017/10/11,0.038
2017/10/12,0.041
2017/10/13,0.049
2017/10/14,0.049
2017/10/15,0.042
2017/10/16,0.05
2017/10/17,0.103
2017/10/18,0.166
2017/10/19,0.226
2017/10/20,0.213
2017/10/21,0.284
2017/10/22,0.366
2017/10/23,0.389
2017/10/24,0.37
2017/10/25,0.327
2017/10/26,0.287
2017/10/27,0.191
2017/10/28,0.14
2017/10/29,0.082
2017/10/30,0.052
2017/10/31,0.049
2017/11/01,0.056
2017/11/02,0.064
2017/11/03,0.044
2017/11/04,0.049
2017/11/05,0.05
2017/11/06,0.052
2017/11/07,0.045
2017/11/08,0.047
2017/11/09,0.048
2017/11/10,0.048
2017/11/11,0.048
2017/11/12,0.045
2017/11/13,0.045
2017/11/14,0.049
2017/11/15,0.06
2017/11/16,0.053
2017/11/17,0.059
2017/11/18,0.051
2017/11/19,0.036
2017/11/20,0.036
2017/11/21,0.038
2017/11/22,0.04
2017/11/23,0.042
2017/11/24,0.039
2017/11/25,0.03
2017/11/26,0.027
2017/11/27,0.029
2017/11/28,0.036
2017/11/29,0.046
2017/11/30,0.051
2017/12/01,0.056
2017/12/02,0.042
2017/12/03,0.034
2017/12/04,0.247
2017/12/05,0.868
2017/12/06,2.02
2017/12/07,4.773
2017/12/08,7.242
2017/12/09,8.629
2017/12/10,9.139
2017/12/11,8.796
2017/12/12,8.28
2017/12/13,7.535
2017/12/14,6.683
2017/12/15,5.508
2017/12/16,3.979
2017/12/17,2.568
2017/12/18,2.043
2017/12/19,1.817
2017/12/20,1.797
2017/12/21,1.5
2017/12/22,1.005
2017/12/23,0.758
2017/12/24,0.733
2017/12/25,1.189
2017/12/26,1.557
2017/12/27,1.809
2017/12/28,1.813
2017/12/29,1.802
2017/12/30,1.763
2017/12/31,1.846
2018/01/01,1.994
2018/01/02,1.854
2018/01/03,1.429
2018/01/04,1.01
2018/01/05,3.649
2018/01/06,7.699
2018/01/07,9.421
2018/01/08,10.691
2018/01/09,11.638
2018/01/10,13.068
2018/01/11,12.754
2018/01/12,11.783
2018/01/13,10.529
2018/01/14,8.756
2018/01/15,6.355
2018/01/16,4.622
2018/01/17,3.27
2018/01/18,2.26
2018/01/19,2.59
2018/01/20,2.46
2018/01/21,3.273
2018/01/22,4.016
2018/01/23,3.923
2018/01/24,2.797
2018/01/25,2.48
2018/01/26,2.884
2018/01/27,3.158
2018/01/28,3.265
2018/01/29,2.753
2018/01/30,2.31
2018/01/31,1.887
2018/02/01,1.221
2018/02/02,0.831
2018/02/03,0.61
2018/02/04,0.639
2018/02/05,0.684
2018/02/06,0.584
2018/02/07,0.556
2018/02/08,0.703
2018/02/09,0.787
2018/02/10,0.816
2018/02/11,0.924
2018/02/12,0.897
2018/02/13,0.929
2018/02/14,0.921
2018/02/15,0.402
2018/02/16,0.217
2018/02/17,0.191
2018/02/18,0.174
2018/02/19,0.146
2018/02/20,0.079
2018/02/21,0.048
2018/02/22,0.051
2018/02/23,0.054
2018/02/24,0.046
2018/02/25,0.059
2018/02/26,0.072
2018/02/27,0.08
2018/02/28,0.092
2018/03/01,0.099
2018/03/02,0.102
2018/03/03,0.125
2018/03/04,0.109
2018/03/05,0.108
2018/03/06,0.096
2018/03/07,0.076
2018/03/08,0.078
2018/03/09,0.085
2018/03/10,0.122
2018/03/11,0.174
2018/03/12,0.175
2018/03/13,0.204
2018/03/14,0.158
2018/03/15,0.171
2018/03/16,0.125
2018/03/17,0.157
2018/03/18,0.16
2018/03/19,0.129
2018/03/20,0.123
2018/03/21,0.078
2018/03/22,0.053
2018/03/23,0.044
2018/03/24,0.045
2018/03/25,0.048
2018/03/26,0.028
2018/03/27,0.029
2018/03/28,0.028
2018/03/29,0.028
2018/03/30,0.029
2018/03/31,0.035
2018/04/01,0.055
2018/04/02,0.06
2018/04/03,0.061
2018/04/04,0.057
2018/04/05,0.073
2018/04/06,0.059
2018/04/07,0.07
2018/04/08,0.073
2018/04/09,0.068
2018/04/10,0.067
2018/04/11,0.064
2018/04/12,0.064
2018/04/13,0.079
2018/04/14,0.077
2018/04/15,0.071
2018/04/16,0.07
2018/04/17,0.071
2018/04/18,0.077
2018/04/19,0.062
2018/04/20,0.076
2018/04/21,0.06
2018/04/22,0.052
2018/04/23,0.049
2018/04/24,0.055
2018/04/25,0.057
2018/04/26,0.062
2018/04/27,0.071
2018/04/28,0.065
2018/04/29,0.064
2018/04/30,0.072
2018/05/01,0.062
2018/05/02,0.061
2018/05/03,0.075
2018/05/04,0.082
2018/05/05,0.065
2018/05/06,0.059
2018/05/07,0.052
2018/05/08,0.052
2018/05/09,0.053
2018/05/10,0.129
2018/05/11,0.181
2018/05/12,0.177
2018/05/13,0.176
2018/05/14,0.202
2018/05/15,0.216
2018/05/16,0.24
2018/05/17,0.295
2018/05/18,0.322
2018/05/19,0.285
2018/05/20,0.213
2018/05/21,0.167
2018/05/22,0.142
2018/05/23,0.123
2018/05/24,0.122
2018/05/25,0.12
2018/05/26,0.087
2018/05/27,0.08
2018/05/28,0.109
2018/05/29,0.125
2018/05/30,0.152
2018/05/31,0.283
2018/06/01,0.306
2018/06/02,0.322
2018/06/03,0.328
2018/06/04,0.323
2018/06/05,0.335
2018/06/06,0.337
2018/06/07,0.354
2018/06/08,0.395
2018/06/09,0.483
2018/06/10,0.544
2018/06/11,0.577
2018/06/12,0.596
2018/06/13,0.56
2018/06/14,0.308
2018/06/15,0.192
2018/06/16,0.23
2018/06/17,0.296
2018/06/18,0.284
2018/06/19,0.258
2018/06/20,0.136
2018/06/21,0.104
2018/06/22,0.135
2018/06/23,0.15
2018/06/24,0.154
2018/06/25,0.16
2018/06/26,0.164
2018/06/27,0.165
2018/06/28,0.159
2018/06/29,0.116
2018/06/30,2.015
2018/07/01,8.054
2018/07/02,24.098
2018/07/03,30.886
2018/07/04,32.582
2018/07/05,32.524
2018/07/06,34.155
2018/07/07,32.951
2018/07/08,30.503
2018/07/09,28.856
2018/07/10,27.57
2018/07/11,25.986
2018/07/12,23.048
2018/07/13,19.72
2018/07/14,19.73
2018/07/15,20.101
2018/07/16,16.235
2018/07/17,15.369
2018/07/18,15.885
2018/07/19,16.454
2018/07/20,13.682
2018/07/21,11.082
2018/07/22,11.682
2018/07/23,11.962
2018/07/24,12.237
2018/07/25,12.591
2018/07/26,12.748
2018/07/27,12.495
2018/07/28,7.679
2018/07/29,0.144
2018/07/30,0.135
2018/07/31,0.142
2018/08/01,0.152
2018/08/02,0.162
2018/08/03,0.134
2018/08/04,0.09
2018/08/05,0.109
2018/08/06,0.063
2018/08/07,1.062
2018/08/08,7.079
2018/08/09,10.619
2018/08/10,11.08
2018/08/11,11.025
2018/08/12,10.945
2018/08/13,10.787
2018/08/14,10.564
2018/08/15,10.301
2018/08/16,10.108
2018/08/17,10.453
2018/08/18,10.292
2018/08/19,10.094
2018/08/20,10.137
2018/08/21,10.405
2018/08/22,6.169
2018/08/23,2.846
2018/08/24,1.914
2018/08/25,1.985
2018/08/26,1.932
2018/08/27,1.981
2018/08/28,2.024
2018/08/29,2.034
2018/08/30,2.047
2018/08/31,0.238
2018/09/01,0.248
2018/09/02,0.258
2018/09/03,0.261
2018/09/04,0.255
2018/09/05,0.195
2018/09/06,0.199
2018/09/07,0.066
2018/09/08,0.056
2018/09/09,0.049
2018/09/10,0.047
2018/09/11,0.056
2018/09/12,0.066
2018/09/13,0.075
2018/09/14,0.078
2018/09/15,0.073
2018/09/16,0.064
2018/09/17,0.057
2018/09/18,0.057
2018/09/19,0.116
2018/09/20,0.116
2018/09/21,0.146
2018/09/22,0.143
2018/09/23,0.155
2018/09/24,0.158
2018/09/25,0.158
2018/09/26,0.161
2018/09/27,0.171
2018/09/28,0.183
2018/09/29,0.184
2018/09/30,0.149
2018/10/01,0.144
2018/10/02,0.144
2018/10/03,0.134
2018/10/04,0.143
2018/10/05,0.144
2018/10/06,0.205
2018/10/07,0.233
2018/10/08,0.24
2018/10/09,0.257
2018/10/10,0.256
2018/10/11,0.246
2018/10/12,0.215
2018/10/13,0.192
2018/10/14,0.214
2018/10/15,0.159
2018/10/16,0.08
2018/10/17,0.075
2018/10/18,0.071
2018/10/19,0.069
2018/10/20,0.057
2018/10/21,0.053
2018/10/22,0.05
2018/10/23,0.051
2018/10/24,0.056
2018/10/25,0.08
2018/10/26,0.085
2018/10/27,0.082
2018/10/28,0.071
2018/10/29,0.072
2018/10/30,0.068
2018/10/31,0.068
2018/11/01,0.064
2018/11/02,0.066
2018/11/03,0.065
2018/11/04,0.06
2018/11/05,0.069
2018/11/06,0.078
2018/11/07,0.077
2018/11/08,0.067
2018/11/09,0.063
2018/11/10,0.079
2018/11/11,0.097
2018/11/12,0.098
2018/11/13,0.103
2018/11/14,0.138
2018/11/15,0.193
2018/11/16,0.205
2018/11/17,0.197
2018/11/18,0.18
2018/11/19,0.222
2018/11/20,0.266
2018/11/21,0.268
2018/11/22,0.268
2018/11/23,0.26
2018/11/24,0.198
2018/11/25,0.111
2018/11/26,0.099
2018/11/27,0.096
2018/11/28,0.111
2018/11/29,0.148
2018/11/30,0.31
2018/12/01,0.271
2018/12/02,0.249
2018/12/03,0.247
2018/12/04,0.243
2018/12/05,0.246
2018/12/06,0.243
2018/12/07,0.247
2018/12/08,0.298
2018/12/09,0.371
2018/12/10,0.406
2018/12/11,0.44
2018/12/12,0.47
2018/12/13,0.434
2018/12/14,0.224
2018/12/15,0.231
2018/12/16,0.255
2018/12/17,0.211
2018/12/18,0.158
2018/12/19,0.073
2018/12/20,0.063
2018/12/21,0.053
2018/12/22,0.055
2018/12/23,0.051
2018/12/24,0.055
2018/12/25,0.058
2018/12/26,0.056
2018/12/27,0.06
2018/12/28,0.061
2018/12/29,0.062
2018/12/30,0.088
2018/12/31,0.096
2019/01/01,0.109
2019/01/02,0.106
2019/01/03,0.1
2019/01/04,0.095
2019/01/05,0.091
2019/01/06,0.097
2019/01/07,0.094
2019/01/08,0.086
2019/01/09,0.088
2019/01/10,0.089
2019/01/11,0.089
2019/01/12,0.1
2019/01/13,0.03
2019/01/14,0.094
2019/01/15,0.102
2019/01/16,0.105
2019/01/17,0.105
2019/01/18,0.106
2019/01/19,0.106
2019/01/20,0.103
2019/01/21,0.105
2019/01/22,0.127
2019/01/23,0.122
2019/01/24,0.123
2019/01/25,0.121
2019/01/26,0.101
2019/01/27,0.086
2019/01/28,0.061
2019/01/29,0.058
2019/01/30,0.06
2019/01/31,0.067
2019/02/01,0.07
2019/02/02,0.07
2019/02/03,0.073
2019/02/04,0.083
2019/02/05,0.071
2019/02/06,0.071
2019/02/07,0.069
2019/02/08,0.07
2019/02/09,0.065
2019/02/10,0.059
2019/02/11,0.06
2019/02/12,0.067
2019/02/13,0.092
2019/02/14,0.099
2019/02/15,0.158
2019/02/16,0.169
2019/02/17,0.164
2019/02/18,0.243
2019/02/19,0.287
2019/02/20,0.294
2019/02/21,0.278
2019/02/22,0.257
2019/02/23,0.196
2019/02/24,0.156
2019/02/25,0.172
2019/02/26,0.16
2019/02/27,0.147
2019/02/28,0.143
2019/03/01,0.147
2019/03/02,0.157
2019/03/03,0.191
2019/03/04,0.188
2019/03/05,0.184
2019/03/06,0.185
2019/03/07,0.188
2019/03/08,0.193
2019/03/09,0.203
2019/03/10,0.247
2019/03/11,0.216
2019/03/12,0.174
2019/03/13,0.155
2019/03/14,0.07
2019/03/15,0.07
2019/03/16,0.1
2019/03/17,0.121
2019/03/18,0.114
2019/03/19,0.115
2019/03/20,0.106
2019/03/21,0.205
2019/03/22,0.227
2019/03/23,0.228
2019/03/24,0.219
2019/03/25,0.232
2019/03/26,0.246
2019/03/27,0.272
2019/03/28,0.259
2019/03/29,0.262
2019/03/30,0.196
2019/03/31,0.131
2019/04/01,0.138
2019/04/02,0.186
2019/04/03,0.304
2019/04/04,0.286
2019/04/05,0.299
2019/04/06,0.3
2019/04/07,0.297
2019/04/08,0.297
2019/04/09,0.307
2019/04/10,0.415
2019/04/11,3.821
2019/04/12,5.758
2019/04/13,6.198
2019/04/14,6.278
2019/04/15,6.721
2019/04/16,7.902
2019/04/17,9.331
2019/04/18,10.665
2019/04/19,9.616
2019/04/20,9.839
2019/04/21,10.002
2019/04/22,10.329
2019/04/23,10.388
2019/04/24,11.196
2019/04/25,11.072
2019/04/26,10.795
2019/04/27,11.335
2019/04/28,11.689
2019/04/29,11.282
2019/04/30,9.302
2019/05/01,6.072
2019/05/02,1.048
2019/05/03,0.084
2019/05/04,0.08
2019/05/05,0.079
2019/05/06,0.089
2019/05/07,0.138
2019/05/08,0.145
2019/05/09,0.144
2019/05/10,0.153
2019/05/11,0.122
2019/05/12,0.096
2019/05/13,0.099
2019/05/14,0.15
2019/05/15,0.327
2019/05/16,0.987
2019/05/17,1.179
2019/05/18,1.093
2019/05/19,0.99
2019/05/20,0.959
2019/05/21,0.96
2019/05/22,0.944
2019/05/23,0.869
2019/05/24,0.823
2019/05/25,0.741
2019/05/26,0.747
2019/05/27,0.707
2019/05/28,0.699
2019/05/29,0.687
2019/05/30,0.414
2019/05/31,0.337
2019/06/01,0.341
2019/06/02,0.379
2019/06/03,0.38
2019/06/04,0.357
2019/06/05,0.341
2019/06/06,0.352
2019/06/07,0.364
2019/06/08,0.429
2019/06/09,0.434
2019/06/10,0.53
2019/06/11,0.529
2019/06/12,0.604
2019/06/13,0.586
2019/06/14,0.56
2019/06/15,0.591
2019/06/16,0.619
2019/06/17,0.728
2019/06/18,0.737
2019/06/19,0.742
2019/06/20,0.894
2019/06/21,0.926
2019/06/22,0.894
2019/06/23,0.852
2019/06/24,0.698
2019/06/25,0.8
2019/06/26,0.827
2019/06/27,0.866
2019/06/28,0.949
2019/06/29,0.959
2019/06/30,0.884
2019/07/01,0.95
2019/07/02,0.913
2019/07/03,0.993
2019/07/04,0.966
2019/07/05,0.907
2019/07/06,0.844
2019/07/07,0.988
2019/07/08,0.972
2019/07/09,0.925
2019/07/10,0.91
2019/07/11,0.879
2019/07/12,0.717
2019/07/13,0.811
2019/07/14,0.839
2019/07/15,0.533
2019/07/16,1.389
2019/07/17,1.551
2019/07/18,1.553
2019/07/19,1.58
2019/07/20,1.718
2019/07/21,1.738
2019/07/22,1.825
2019/07/23,1.875
2019/07/24,2.014
2019/07/25,2.017
2019/07/26,2.055
2019/07/27,2.031
2019/07/28,2.156
2019/07/29,2.208
