Date,difficulty3trx
2017/01/09,2.283
2017/01/10,2.163
2017/01/11,1.859
2017/01/12,1.563
2017/01/13,1.396
2017/01/14,1.296
2017/01/15,1.23
2017/01/16,1.104
2017/01/17,0.853
2017/01/18,0.39
2017/01/19,0.712
2017/01/20,0.835
2017/01/21,0.945
2017/01/22,0.93
2017/01/23,1.059
2017/01/24,0.859
2017/01/25,0.628
2017/01/26,0.618
2017/01/27,0.681
2017/01/28,0.509
2017/01/29,0.226
2017/01/30,0.076
2017/01/31,0.208
2017/02/01,0.149
2017/02/02,0.34
2017/02/03,0.247
2017/02/04,0.173
2017/02/05,0.729
2017/02/06,1.105
2017/02/07,1.144
2017/02/08,1.064
2017/02/09,0.967
2017/02/10,1.143
2017/02/11,1.146
2017/02/12,1.158
2017/02/13,1.124
2017/02/14,1.205
2017/02/15,1.063
2017/02/16,0.87
2017/02/17,0.98
2017/02/18,1.113
2017/02/19,1.248
2017/02/20,1.14
2017/02/21,1.207
2017/02/22,1.131
2017/02/23,0.861
2017/02/24,0.638
2017/02/25,0.694
2017/02/26,1.069
2017/02/27,1.451
2017/02/28,1.777
2017/03/01,1.528
2017/03/02,1.153
2017/03/03,1.431
2017/03/04,1.331
2017/03/05,1.493
2017/03/06,1.601
2017/03/07,1.402
2017/03/08,1.447
2017/03/09,1.565
2017/03/10,1.355
2017/03/11,1.202
2017/03/12,1.17
2017/03/13,1.198
2017/03/14,1.036
2017/03/15,1.106
2017/03/16,1.146
2017/03/17,1.499
2017/03/18,1.839
2017/03/19,1.305
2017/03/20,1.342
2017/03/21,1.268
2017/03/22,1.183
2017/03/23,1.58
2017/03/24,1.63
2017/03/25,1.412
2017/03/26,1.701
2017/03/27,2.307
2017/03/28,2.199
2017/03/29,1.971
2017/03/30,1.812
2017/03/31,1.68
2017/04/01,1.34
2017/04/02,1.137
2017/04/03,0.043
2017/04/04,0.172
2017/04/05,0.667
2017/04/06,0.995
2017/04/07,1.057
2017/04/08,1.069
2017/04/09,0.966
2017/04/10,0.919
2017/04/11,1.039
2017/04/12,0.979
2017/04/13,0.5
2017/04/14,0.97
2017/04/15,1.231
2017/04/16,1.181
2017/04/17,1.107
2017/04/18,1.262
2017/04/19,1.478
2017/04/20,1.18
2017/04/21,1.129
2017/04/22,1.268
2017/04/23,1.252
2017/04/24,0.923
2017/04/25,0.739
2017/04/26,1.025
2017/04/27,1.291
2017/04/28,1.873
2017/04/29,2.493
2017/04/30,2.076
2017/05/01,1.624
2017/05/02,1.151
2017/05/03,0.933
2017/05/04,0.621
2017/05/05,0.878
2017/05/06,0.94
2017/05/07,0.986
2017/05/08,0.888
2017/05/09,1.133
2017/05/10,1.08
2017/05/11,1.076
2017/05/12,1.29
2017/05/13,1.227
2017/05/14,1.9
2017/05/15,2.369
2017/05/16,2.35
2017/05/17,1.684
2017/05/18,1.268
2017/05/19,1.463
2017/05/20,1.686
2017/05/21,1.924
2017/05/22,2.133
2017/05/23,1.53
2017/05/24,1.237
2017/05/25,0.935
2017/05/26,0.633
2017/05/27,0.866
2017/05/28,0.823
2017/05/29,1.166
2017/05/30,1.915
2017/05/31,2.241
2017/06/01,3.112
2017/06/02,3.494
2017/06/03,3.164
2017/06/04,3.013
2017/06/05,2.596
2017/06/06,2.363
2017/06/07,2.334
2017/06/08,2.204
2017/06/09,1.822
2017/06/10,1.823
2017/06/11,2.039
2017/06/12,1.769
2017/06/13,1.702
2017/06/14,1.821
2017/06/15,1.94
2017/06/16,1.901
2017/06/17,2.05
2017/06/18,2.018
2017/06/19,1.809
2017/06/20,2.66
2017/06/21,3.271
2017/06/22,3.049
2017/06/23,2.577
2017/06/24,2.088
2017/06/25,1.811
2017/06/26,1.741
2017/06/27,1.596
2017/06/28,1.584
2017/06/29,1.561
2017/06/30,1.47
2017/07/01,1.503
2017/07/02,1.463
2017/07/03,1.384
2017/07/04,1.344
2017/07/05,1.1
2017/07/06,0.994
2017/07/07,0.842
2017/07/08,0.873
2017/07/09,0.982
2017/07/10,2.458
2017/07/11,3.173
2017/07/12,2.662
2017/07/13,2.17
2017/07/14,1.373
2017/07/15,1.046
2017/07/16,1.187
2017/07/17,0.745
2017/07/18,0.462
2017/07/19,0.49
2017/07/20,0.866
2017/07/21,1.326
2017/07/22,1.117
2017/07/23,1.158
2017/07/24,0.935
2017/07/25,0.927
2017/07/26,0.859
2017/07/27,0.615
2017/07/28,0.497
2017/07/29,0.389
2017/07/30,0.55
2017/07/31,1.22
2017/08/01,3.125
2017/08/02,3.733
2017/08/03,2.908
2017/08/04,2.264
2017/08/05,1.635
2017/08/06,1.227
2017/08/07,1.064
2017/08/08,1.006
2017/08/09,1.057
2017/08/10,0.872
2017/08/11,0.564
2017/08/12,0.727
2017/08/13,0.759
2017/08/14,0.949
2017/08/15,0.981
2017/08/16,0.696
2017/08/17,0.613
2017/08/18,0.569
2017/08/19,0.847
2017/08/20,0.891
2017/08/21,0.716
2017/08/22,0.649
2017/08/23,0.819
2017/08/24,0.723
2017/08/25,2.819
2017/08/26,3.994
2017/08/27,3.738
2017/08/28,2.653
2017/08/29,2.126
2017/08/30,1.817
2017/08/31,1.362
2017/09/01,1.052
2017/09/02,0.768
2017/09/03,0.642
2017/09/04,0.482
2017/09/05,0.264
2017/09/06,0.125
2017/09/07,0.168
2017/09/08,0.735
2017/09/09,0.82
2017/09/10,0.525
2017/09/11,0.391
2017/09/12,0.636
2017/09/13,0.445
2017/09/14,0.23
2017/09/15,0.328
2017/09/16,0.288
2017/09/17,0.433
2017/09/18,0.264
2017/09/19,0.263
2017/09/20,0.251
2017/09/21,0.341
2017/09/22,3.163
2017/09/23,4.497
2017/09/24,4.22
2017/09/25,3.173
2017/09/26,2.055
2017/09/27,1.37
2017/09/28,0.821
2017/09/29,0.057
2017/09/30,-0.484
2017/10/01,-0.269
2017/10/02,-0.051
2017/10/03,-0.034
2017/10/04,0.207
2017/10/05,0.646
2017/10/06,0.56
2017/10/07,0.143
2017/10/08,0.128
2017/10/09,0.221
2017/10/10,0.178
2017/10/11,0.478
2017/10/12,0.242
2017/10/13,0.537
2017/10/14,0.201
2017/10/15,0.119
2017/10/16,-4.31
2017/10/17,-8.999
2017/10/18,-11.192
2017/10/19,-10.988
2017/10/20,-9.537
2017/10/21,-7.38
2017/10/22,-5.191
2017/10/23,-3.597
2017/10/24,-2.097
2017/10/25,-1.183
2017/10/26,-1.045
2017/10/27,-13.009
2017/10/28,-21.695
2017/10/29,-27.428
2017/10/30,-31.35
2017/10/31,-34.16
2017/11/01,20.319
2017/11/02,48.495
2017/11/03,36.328
2017/11/04,22.827
2017/11/05,14.474
2017/11/06,9.096
2017/11/07,5.457
2017/11/08,3.61
2017/11/09,2.122
2017/11/10,1.25
2017/11/11,0.807
2017/11/12,0.974
2017/11/13,0.737
2017/11/14,0.408
2017/11/15,-0.029
2017/11/16,-0.492
2017/11/17,-0.616
2017/11/18,-0.678
2017/11/19,-0.508
2017/11/20,0.439
2017/11/21,0.795
2017/11/22,0.72
2017/11/23,1.025
2017/11/24,1.349
2017/11/25,1.441
2017/11/26,1.198
2017/11/27,0.751
2017/11/28,0.172
2017/11/29,-0.049
2017/11/30,0.07
2017/12/01,0.197
2017/12/02,0.428
2017/12/03,0.008
2017/12/04,-0.111
2017/12/05,-0.553
2017/12/06,-0.824
2017/12/07,-0.738
2017/12/08,0.041
2017/12/09,0.517
2017/12/10,0.617
2017/12/11,0.758
2017/12/12,0.576
2017/12/13,0.832
2017/12/14,1.134
2017/12/15,1.736
2017/12/16,2.021
2017/12/17,1.962
2017/12/18,1.852
2017/12/19,1.201
2017/12/20,0.518
2017/12/21,0.295
2017/12/22,0.089
2017/12/23,0.458
2017/12/24,0.871
2017/12/25,1.186
2017/12/26,1.262
2017/12/27,1.094
2017/12/28,1.203
2017/12/29,0.821
2017/12/30,0.497
2017/12/31,0.583
2018/01/01,0.704
2018/01/02,0.61
2018/01/03,0.325
2018/01/04,0.062
2018/01/05,0.171
2018/01/06,0.029
2018/01/07,0.26
2018/01/08,0.748
2018/01/09,0.949
2018/01/10,0.867
2018/01/11,1.123
2018/01/12,1.297
2018/01/13,1.458
2018/01/14,1.518
2018/01/15,1.459
2018/01/16,1.299
2018/01/17,1.366
2018/01/18,1.354
2018/01/19,1.124
2018/01/20,1.378
2018/01/21,1.429
2018/01/22,1.366
2018/01/23,1.167
2018/01/24,1.228
2018/01/25,1.381
2018/01/26,1.252
2018/01/27,0.913
2018/01/28,0.682
2018/01/29,0.955
2018/01/30,1.052
2018/01/31,1.094
2018/02/01,1.16
2018/02/02,1.266
2018/02/03,1.418
2018/02/04,1.283
2018/02/05,1.142
2018/02/06,0.929
2018/02/07,0.926
2018/02/08,0.761
2018/02/09,0.813
2018/02/10,0.569
2018/02/11,0.857
2018/02/12,0.923
2018/02/13,0.931
2018/02/14,0.727
2018/02/15,0.249
2018/02/16,0.37
2018/02/17,0.382
2018/02/18,0.455
2018/02/19,0.327
2018/02/20,0.011
2018/02/21,-0.261
2018/02/22,-0.066
2018/02/23,0.042
2018/02/24,0.111
2018/02/25,0.639
2018/02/26,0.599
2018/02/27,0.217
2018/02/28,0.265
2018/03/01,0.519
2018/03/02,0.497
2018/03/03,0.856
2018/03/04,0.762
2018/03/05,0.544
2018/03/06,0.285
2018/03/07,0.419
2018/03/08,0.655
2018/03/09,0.375
2018/03/10,0.169
2018/03/11,-0.016
2018/03/12,0.062
2018/03/13,0.069
2018/03/14,-0.106
2018/03/15,-0.104
2018/03/16,0.377
2018/03/17,0.581
2018/03/18,0.589
2018/03/19,0.579
2018/03/20,0.475
2018/03/21,0.275
2018/03/22,-0.009
2018/03/23,0.066
2018/03/24,-0.111
2018/03/25,-0.042
2018/03/26,0.293
2018/03/27,0.231
2018/03/28,0.059
2018/03/29,-0.333
2018/03/30,-0.408
2018/03/31,-0.443
2018/04/01,-0.206
2018/04/02,-0.188
2018/04/03,-0.446
2018/04/04,-0.374
2018/04/05,-0.35
2018/04/06,0.111
2018/04/07,0.303
2018/04/08,0.152
2018/04/09,-0.384
2018/04/10,-0.471
2018/04/11,-0.358
2018/04/12,-0.291
2018/04/13,-0.407
2018/04/14,-0.255
2018/04/15,-0.092
2018/04/16,-0.092
2018/04/17,-0.025
2018/04/18,-0.198
2018/04/19,-0.21
2018/04/20,-0.283
2018/04/21,0.103
2018/04/22,0.254
2018/04/23,0.406
2018/04/24,0.234
2018/04/25,0.068
2018/04/26,0.311
2018/04/27,0.202
2018/04/28,-0.014
2018/04/29,0.112
2018/04/30,0.225
2018/05/01,-0.074
2018/05/02,-0.276
2018/05/03,-0.12
2018/05/04,0.17
2018/05/05,0.466
2018/05/06,0.671
2018/05/07,0.894
2018/05/08,0.952
2018/05/09,0.549
2018/05/10,0.268
2018/05/11,0.131
2018/05/12,0.375
2018/05/13,0.61
2018/05/14,0.365
2018/05/15,-0.086
2018/05/16,-0.236
2018/05/17,-0.266
2018/05/18,-0.4
2018/05/19,-0.38
2018/05/20,-0.083
2018/05/21,0.24
2018/05/22,0.303
2018/05/23,-0.005
2018/05/24,-0.313
2018/05/25,-0.508
2018/05/26,-0.338
2018/05/27,-0.31
2018/05/28,-0.209
2018/05/29,-0.175
2018/05/30,-0.305
2018/05/31,-0.075
2018/06/01,-0.283
2018/06/02,-0.243
2018/06/03,-0.128
2018/06/04,-0.215
2018/06/05,0.031
2018/06/06,-0.079
2018/06/07,-0.176
2018/06/08,-0.063
2018/06/09,0.446
2018/06/10,0.491
2018/06/11,0.33
2018/06/12,0.56
2018/06/13,0.406
2018/06/14,0.259
2018/06/15,0.079
2018/06/16,0.113
2018/06/17,0.15
2018/06/18,0.538
2018/06/19,0.85
2018/06/20,0.661
2018/06/21,0.725
2018/06/22,0.592
2018/06/23,0.3
2018/06/24,0.32
2018/06/25,0.115
2018/06/26,-0.154
2018/06/27,0.177
2018/06/28,0.101
2018/06/29,-0.101
2018/06/30,0.129
2018/07/01,-0.116
2018/07/02,-0.172
2018/07/03,0.08
2018/07/04,0.164
2018/07/05,0.616
2018/07/06,0.63
2018/07/07,0.552
2018/07/08,0.171
2018/07/09,0.204
2018/07/10,0.131
2018/07/11,-0.442
2018/07/12,-0.435
2018/07/13,-0.289
2018/07/14,-0.24
2018/07/15,-0.207
2018/07/16,-0.082
2018/07/17,0.023
2018/07/18,0.169
2018/07/19,0.064
2018/07/20,-0.049
2018/07/21,-0.795
2018/07/22,-0.757
2018/07/23,0.082
2018/07/24,0.263
2018/07/25,0.419
2018/07/26,0.636
2018/07/27,0.575
2018/07/28,0.589
2018/07/29,0.575
2018/07/30,0.511
2018/07/31,0.291
2018/08/01,0.074
2018/08/02,0.095
2018/08/03,-0.149
2018/08/04,0.027
2018/08/05,0.172
2018/08/06,0.316
2018/08/07,0.246
2018/08/08,0.24
2018/08/09,0.268
2018/08/10,0.169
2018/08/11,-0.017
2018/08/12,-0.338
2018/08/13,-0.442
2018/08/14,-0.254
2018/08/15,-0.227
2018/08/16,-0.454
2018/08/17,-0.38
2018/08/18,-0.405
2018/08/19,-0.283
2018/08/20,-0.074
2018/08/21,0.127
2018/08/22,0.49
2018/08/23,0.12
2018/08/24,-0.243
2018/08/25,-0.147
2018/08/26,0.225
2018/08/27,0.151
2018/08/28,0.024
2018/08/29,-0.173
2018/08/30,-0.345
2018/08/31,-0.265
2018/09/01,-0.299
2018/09/02,-0.443
2018/09/03,-0.4
2018/09/04,-0.348
2018/09/05,-0.129
2018/09/06,-0.112
2018/09/07,-0.116
2018/09/08,-0.193
2018/09/09,-0.827
2018/09/10,-1.077
2018/09/11,-1.114
2018/09/12,-1.214
2018/09/13,-1.446
2018/09/14,-1.049
2018/09/15,-0.621
2018/09/16,-0.391
2018/09/17,-0.21
2018/09/18,0.054
2018/09/19,0.158
2018/09/20,0.193
2018/09/21,-0.078
2018/09/22,0.416
2018/09/23,0.589
2018/09/24,0.621
2018/09/25,0.377
2018/09/26,0.411
2018/09/27,0.384
2018/09/28,0.349
2018/09/29,0.21
2018/09/30,0.08
2018/10/01,-0.068
2018/10/02,-0.247
2018/10/03,-0.255
2018/10/04,-0.069
2018/10/05,0.116
2018/10/06,0.1
2018/10/07,0.142
2018/10/08,0.291
2018/10/09,0.257
2018/10/10,0.206
2018/10/11,-0.134
2018/10/12,-0.257
2018/10/13,-0.415
2018/10/14,-0.355
2018/10/15,-0.274
2018/10/16,-0.234
2018/10/17,-0.252
2018/10/18,-0.051
2018/10/19,-0.01
2018/10/20,-0.227
2018/10/21,-0.453
2018/10/22,-0.566
2018/10/23,-0.597
2018/10/24,-0.342
2018/10/25,-0.233
2018/10/26,-0.398
2018/10/27,-0.214
2018/10/28,-0.176
2018/10/29,-0.333
2018/10/30,-0.204
2018/10/31,-0.041
2018/11/01,-0.139
2018/11/02,-0.435
2018/11/03,-0.57
2018/11/04,-0.415
2018/11/05,-0.429
2018/11/06,-0.306
2018/11/07,-0.233
2018/11/08,0.073
2018/11/09,0.001
2018/11/10,-0.098
2018/11/11,0.206
2018/11/12,0.073
2018/11/13,0.045
2018/11/14,0.164
2018/11/15,0.249
2018/11/16,0.336
2018/11/17,0.028
2018/11/18,-0.268
2018/11/19,-0.364
2018/11/20,-0.635
2018/11/21,-1.279
2018/11/22,-1.643
2018/11/23,-1.567
2018/11/24,-1.315
2018/11/25,-1.224
2018/11/26,-1.106
2018/11/27,-1.711
2018/11/28,-2.452
2018/11/29,-2.486
2018/11/30,-2.089
2018/12/01,-1.148
2018/12/02,-0.886
2018/12/03,-0.754
2018/12/04,-0.383
2018/12/05,-0.462
2018/12/06,-0.275
2018/12/07,-0.538
2018/12/08,-0.926
2018/12/09,-1.132
2018/12/10,-0.707
2018/12/11,-0.37
2018/12/12,-0.656
2018/12/13,-1.01
2018/12/14,-1.09
2018/12/15,-0.932
2018/12/16,-0.706
2018/12/17,-0.391
2018/12/18,-0.292
2018/12/19,-0.041
2018/12/20,0.036
2018/12/21,0.171
2018/12/22,0.246
2018/12/23,0.432
2018/12/24,0.955
2018/12/25,1.515
2018/12/26,1.971
2018/12/27,1.77
2018/12/28,1.119
2018/12/29,0.537
2018/12/30,0.468
2018/12/31,0.494
2019/01/01,-0.082
2019/01/02,-0.302
2019/01/03,0.52
2019/01/04,0.996
2019/01/05,1.284
2019/01/06,1.528
2019/01/07,1.466
2019/01/08,1.05
2019/01/09,0.838
2019/01/10,0.511
2019/01/11,0.354
2019/01/12,-0.063
2019/01/13,-0.373
2019/01/14,-0.352
2019/01/15,0.068
2019/01/16,-0.062
2019/01/17,-0.378
2019/01/18,-0.557
2019/01/19,-0.251
2019/01/20,0.171
2019/01/21,1.17
2019/01/22,1.756
2019/01/23,1.175
2019/01/24,0.841
2019/01/25,0.633
2019/01/26,0.179
2019/01/27,-0.142
2019/01/28,-0.875
2019/01/29,-1.927
2019/01/30,-2.472
2019/01/31,-2.116
2019/02/01,-1.838
2019/02/02,-1.73
2019/02/03,-1.513
2019/02/04,-1.168
2019/02/05,-0.823
2019/02/06,-0.625
2019/02/07,-0.545
2019/02/08,-0.254
2019/02/09,-0.058
2019/02/10,2.308
2019/02/11,3.348
2019/02/12,3.491
2019/02/13,2.822
2019/02/14,1.802
2019/02/15,1.012
2019/02/16,0.673
2019/02/17,0.454
2019/02/18,0.363
2019/02/19,0.877
2019/02/20,1.104
2019/02/21,1.045
2019/02/22,0.734
2019/02/23,0.932
2019/02/24,0.934
2019/02/25,0.6
2019/02/26,0.37
2019/02/27,0.207
2019/02/28,-0.091
2019/03/01,-4.001
2019/03/02,-6.65
2019/03/03,-7.417
2019/03/04,-6.959
2019/03/05,-5.713
2019/03/06,-4.226
2019/03/07,-2.953
2019/03/08,-1.814
2019/03/09,-1.319
2019/03/10,-0.987
2019/03/11,-0.724
2019/03/12,-0.707
2019/03/13,-0.723
2019/03/14,-0.573
2019/03/15,-0.362
2019/03/16,0.022
2019/03/17,0.294
2019/03/18,0.254
2019/03/19,-0.329
2019/03/20,-0.269
2019/03/21,-0.154
2019/03/22,-0.202
2019/03/23,-0.278
2019/03/24,-0.197
2019/03/25,-0.135
2019/03/26,-0.422
2019/03/27,-0.782
2019/03/28,-0.783
2019/03/29,-0.531
2019/03/30,-0.821
2019/03/31,-0.908
2019/04/01,-0.191
2019/04/02,0.203
2019/04/03,0.279
2019/04/04,0.457
2019/04/05,0.513
2019/04/06,0.612
2019/04/07,0.45
2019/04/08,0.298
2019/04/09,0.364
2019/04/10,0.561
2019/04/11,0.714
2019/04/12,0.588
2019/04/13,0.547
2019/04/14,0.677
2019/04/15,0.636
2019/04/16,0.338
2019/04/17,-0.107
2019/04/18,-0.393
2019/04/19,-0.288
2019/04/20,-0.203
2019/04/21,-0.116
2019/04/22,0.132
2019/04/23,0.197
2019/04/24,-0.099
2019/04/25,-0.3
2019/04/26,-0.364
2019/04/27,-0.032
2019/04/28,0.129
2019/04/29,0.309
2019/04/30,0.515
2019/05/01,0.494
2019/05/02,0.319
2019/05/03,0.098
2019/05/04,0.29
2019/05/05,0.481
2019/05/06,0.253
2019/05/07,0.235
2019/05/08,0.142
2019/05/09,0.072
2019/05/10,-0.022
2019/05/11,0.089
2019/05/12,0.292
2019/05/13,0.327
2019/05/14,0.55
2019/05/15,0.752
2019/05/16,0.759
2019/05/17,1.191
2019/05/18,1.59
2019/05/19,1.281
2019/05/20,0.754
2019/05/21,0.163
2019/05/22,-0.135
2019/05/23,-0.306
2019/05/24,-0.603
