Date,median_transaction_fee3trxUSD
2019/04/30,-3.852
2019/05/01,-2.272
2019/05/02,2.005
2019/05/03,3.938
2019/05/04,3.816
2019/05/05,2.608
2019/05/06,2.194
2019/05/07,7.654
2019/05/08,5.117
2019/05/09,2.657
2019/05/10,1.732
2019/05/11,1.255
2019/05/12,1.561
2019/05/13,3.527
2019/05/14,8.828
2019/05/15,18.242
2019/05/16,29.022
2019/05/17,20.86
2019/05/18,9.579
2019/05/19,3.738
2019/05/20,2.418
2019/05/21,-3.535
2019/05/22,0.386
2019/05/23,0.015
2019/05/24,0.975
2019/05/25,-3.919
2019/05/26,-7.935
2019/05/27,-1.672
2019/05/28,4.714
2019/05/29,5.491
2019/05/30,7.423
2019/05/31,4.994
2019/06/01,0.497
2019/06/02,-5.69
2019/06/03,-5.74
2019/06/04,-3.645
2019/06/05,-0.426
2019/06/06,-1.402
2019/06/07,-1.399
2019/06/08,11.089
2019/06/09,0.789
2019/06/10,10.437
2019/06/11,5.423
2019/06/12,-5.916
2019/06/13,-10.092
2019/06/14,-7.262
2019/06/15,1.726
2019/06/16,-2.514
2019/06/17,11.617
2019/06/18,2.541
2019/06/19,1.87
2019/06/20,13.573
2019/06/21,2.543
2019/06/22,-4.163
2019/06/23,-6.174
2019/06/24,-4.575
2019/06/25,9.572
2019/06/26,9.365
2019/06/27,6.968
2019/06/28,9.048
2019/06/29,2.076
2019/06/30,-1.115
2019/07/01,5.925
2019/07/02,0.991
2019/07/03,-5.586
2019/07/04,-10.67
2019/07/05,-6.847
2019/07/06,-3.221
2019/07/07,-7.01
2019/07/08,-0.506
2019/07/09,-2.492
2019/07/10,-5.748
2019/07/11,9.433
2019/07/12,0.615
2019/07/13,-6.465
2019/07/14,-8.923
2019/07/15,-6.252
2019/07/16,8.587
2019/07/17,10.376
2019/07/18,-0.452
2019/07/19,2.739
2019/07/20,-5.171
2019/07/21,-10.18
2019/07/22,-12.445
2019/07/23,-10.836
2019/07/24,10.014
2019/07/25,21.609
2019/07/26,4.038
2019/07/27,-6.534
2019/07/28,-12.259
2019/07/29,-13.397
2019/07/30,-12.309
2019/07/31,-8.564
2019/08/01,19.724
2019/08/02,15.808
2019/08/03,21.297
2019/08/04,2.654
2019/08/05,-6.325
2019/08/06,-9.615
2019/08/07,-10.449
2019/08/08,-8.026
2019/08/09,-5.883
2019/08/10,-6.493
2019/08/11,-6.674
2019/08/12,-4.824
2019/08/13,-5.245
2019/08/14,-3.839
2019/08/15,3.521
2019/08/16,1.027
2019/08/17,-3.527
2019/08/18,-4.655
2019/08/19,4.417
2019/08/20,9.984
2019/08/21,11.194
2019/08/22,9.494
2019/08/23,6.063
2019/08/24,2.92
2019/08/25,1.4
2019/08/26,2.801
2019/08/27,1.711
2019/08/28,-0.013
2019/08/29,-0.862
2019/08/30,-1.192
2019/08/31,-2.084
2019/09/01,-2.244
2019/09/02,0.104
2019/09/03,1.298
2019/09/04,1.749
2019/09/05,2.903
2019/09/06,5.38
2019/09/07,5.371
2019/09/08,5.895
2019/09/09,6.014
2019/09/10,7.769
2019/09/11,5.66
2019/09/12,5.515
2019/09/13,5.146
2019/09/14,4.555
2019/09/15,3.965
2019/09/16,3.492
2019/09/17,5.237
2019/09/18,6.259
2019/09/19,7.121
2019/09/20,5.373
2019/09/21,1.329
2019/09/22,-2.508
2019/09/23,-1.127
2019/09/24,-0.268
2019/09/25,-0.538
2019/09/26,-2.911
2019/09/27,-3.713
2019/09/28,-4.744
2019/09/29,-4.052
2019/09/30,-4.484
2019/10/01,-7.75
2019/10/02,-9.499
2019/10/03,-8.311
2019/10/04,-6.571
2019/10/05,-6.53
2019/10/06,-7.458
2019/10/07,-5.468
2019/10/08,-3.797
2019/10/09,-0.045
2019/10/10,0.976
2019/10/11,-0.188
2019/10/12,-2.315
2019/10/13,-1.231
2019/10/14,0.248
2019/10/15,0.347
2019/10/16,-1.073
2019/10/17,-2.736
2019/10/18,-3.763
2019/10/19,-4.138
2019/10/20,-0.628
2019/10/21,0.514
2019/10/22,3.752
2019/10/23,5.074
2019/10/24,2.861
2019/10/25,1.469
2019/10/26,2.158
2019/10/27,0.942
2019/10/28,1.337
2019/10/29,2.176
2019/10/30,2.237
2019/10/31,1.057
2019/11/01,-0.359
2019/11/02,-2.235
2019/11/03,-3.272
2019/11/04,-1.659
2019/11/05,-0.132
2019/11/06,-0.879
2019/11/07,1.407
2019/11/08,-0.017
2019/11/09,-1.389
2019/11/10,-2.423
2019/11/11,-1.533
2019/11/12,0.107
2019/11/13,1.053
2019/11/14,0.385
2019/11/15,-0.342
2019/11/16,-2.819
2019/11/17,-1.66
2019/11/18,-0.406
2019/11/19,1.028
2019/11/20,1.573
2019/11/21,3.003
2019/11/22,5.799
2019/11/23,-0.213
2019/11/24,-4.187
2019/11/25,-0.944
2019/11/26,-0.237
2019/11/27,-1.71
2019/11/28,-2.281
2019/11/29,-3.295
2019/11/30,-3.994
2019/12/01,-1.632
2019/12/02,-0.655
2019/12/03,-1.529
2019/12/04,-1.747
2019/12/05,-3.205
2019/12/06,-2.818
2019/12/07,-4.558
2019/12/08,-7.899
2019/12/09,-7.917
2019/12/10,-4.495
2019/12/11,-2.143
2019/12/12,0.03
2019/12/13,0.92
2019/12/14,0.804
2019/12/15,1.734
2019/12/16,3.641
2019/12/17,4.508
2019/12/18,3.282
2019/12/19,0.981
2019/12/20,-0.492
2019/12/21,-3.024
2019/12/22,-4.837
2019/12/23,-3
2019/12/24,-2.89
2019/12/25,-3.596
2019/12/26,-3.565
2019/12/27,-2.373
2019/12/28,-0.893
2019/12/29,-0.842
2019/12/30,-0.242
2019/12/31,0.293
2020/01/01,-0.226
2020/01/02,-1.858
2020/01/03,-2.274
2020/01/04,-4.509
2020/01/05,-5.27
2020/01/06,-1.279
2020/01/07,0.221
2020/01/08,3.344
2020/01/09,2.537
2020/01/10,4.09
2020/01/11,3.821
2020/01/12,3.742
2020/01/13,1.119
2020/01/14,1.98
2020/01/15,3.136
2020/01/16,-0.8
2020/01/17,0.157
2020/01/18,0.981
2020/01/19,0.269
2020/01/20,-1.297
2020/01/21,-2.897
2020/01/22,-3.392
2020/01/23,-5.628
2020/01/24,-6.437
2020/01/25,-5.648
2020/01/26,-5.07
2020/01/27,-4.03
2020/01/28,-1.88
2020/01/29,0.421
2020/01/30,3.275
2020/01/31,3.631
2020/02/01,1.45
2020/02/02,0.469
2020/02/03,2.454
2020/02/04,10.523
2020/02/05,14.162
2020/02/06,16.982
2020/02/07,15.152
2020/02/08,7.856
2020/02/09,2.345
2020/02/10,-0.102
2020/02/11,-1.34
2020/02/12,3.232
2020/02/13,7.781
2020/02/14,7.421
2020/02/15,6.609
2020/02/16,3.872
2020/02/17,1.435
2020/02/18,-1.176
2020/02/19,-0.779
2020/02/20,-0.22
2020/02/21,-3.963
2020/02/22,-6.12
2020/02/23,-1.343
2020/02/24,0.995
2020/02/25,0.798
2020/02/26,2.175
2020/02/27,-0.186
2020/02/28,-2.939
2020/02/29,-6.132
2020/03/01,-5.93
2020/03/02,-5.645
2020/03/03,-3.488
2020/03/04,-1.572
2020/03/05,2.436
2020/03/06,3.381
2020/03/07,2.339
2020/03/08,2.942
2020/03/09,4.646
2020/03/10,0.781
2020/03/11,0.32
2020/03/12,38.952
2020/03/13,32.411
2020/03/14,5.12
2020/03/15,-8.58
2020/03/16,-10.193
2020/03/17,-12.629
2020/03/18,-15.084
2020/03/19,-13.407
2020/03/20,-10.508
2020/03/21,-10.741
2020/03/22,-10.716
2020/03/23,-8.878
2020/03/24,-6.098
2020/03/25,-2.859
2020/03/26,-2.589
2020/03/27,-2.622
2020/03/28,-3.955
2020/03/29,-5.343
2020/03/30,-3.274
2020/03/31,0.621
2020/04/01,2.677
2020/04/02,5.917
2020/04/03,6.151
2020/04/04,1.626
2020/04/05,-2.132
2020/04/06,4.599
2020/04/07,9.225
2020/04/08,4.692
2020/04/09,2.932
2020/04/10,1.683
2020/04/11,-2.852
2020/04/12,-5.744
2020/04/13,-4.003
2020/04/14,-1.416
2020/04/15,-0.599
2020/04/16,6.759
2020/04/17,5.336
2020/04/18,4.322
2020/04/19,2.697
2020/04/20,4.555
2020/04/21,5.357
2020/04/22,5.066
2020/04/23,4.724
2020/04/24,3.687
2020/04/25,1.008
2020/04/26,1.329
2020/04/27,1.878
2020/04/28,0.944
2020/04/29,5.773
2020/04/30,15.635
2020/05/01,7.642
2020/05/02,-0.913
2020/05/03,-4.015
2020/05/04,-2.565
2020/05/05,0.16
2020/05/06,3.607
2020/05/07,7.884
2020/05/08,9.636
2020/05/09,5.205
2020/05/10,7.046
2020/05/11,4.008
2020/05/12,4.332
2020/05/13,7.784
2020/05/14,14.507
2020/05/15,9.634
2020/05/16,2.025
2020/05/17,0.043
2020/05/18,4.665
2020/05/19,5.321
2020/05/20,5.676
2020/05/21,10.035
2020/05/22,5.914
2020/05/23,-2.205
2020/05/24,-3.914
2020/05/25,-0.337
2020/05/26,1.387
2020/05/27,2.827
2020/05/28,3.269
2020/05/29,1.557
2020/05/30,0.629
2020/05/31,-0.856
2020/06/01,-0.339
2020/06/02,1.249
2020/06/03,0.189
2020/06/04,0.039
2020/06/05,0.347
2020/06/06,2.866
2020/06/07,6.312
2020/06/08,6.221
2020/06/09,3.081
2020/06/10,2.007
2020/06/11,1.242
2020/06/12,-1.258
2020/06/13,-4.15
2020/06/14,-6.749
2020/06/15,-2.534
2020/06/16,0.954
2020/06/17,2.702
2020/06/18,1.442
2020/06/19,0.981
2020/06/20,-2.066
2020/06/21,-4.124
2020/06/22,-0.316
2020/06/23,4.661
2020/06/24,6.05
2020/06/25,3.392
2020/06/26,0.085
2020/06/27,-2.355
2020/06/28,-3.688
2020/06/29,-2.461
2020/06/30,4.115
2020/07/01,5.398
2020/07/02,2.782
2020/07/03,1.313
2020/07/04,-2.221
2020/07/05,-4.424
2020/07/06,-2.339
2020/07/07,0.139
2020/07/08,5.605
2020/07/09,5.794
2020/07/10,2.098
2020/07/11,-1.935
2020/07/12,-4.377
2020/07/13,0.496
2020/07/14,2.084
2020/07/15,3.633
2020/07/16,5.203
2020/07/17,5.78
2020/07/18,3.485
2020/07/19,2.13
2020/07/20,4.916
2020/07/21,8.096
2020/07/22,7.106
2020/07/23,8.658
2020/07/24,7.393
2020/07/25,7.084
2020/07/26,5.825
2020/07/27,9.462
2020/07/28,4.86
2020/07/29,2.342
2020/07/30,0.524
2020/07/31,1.855
2020/08/01,0.687
2020/08/02,3.168
2020/08/03,3.225
2020/08/04,0.541
2020/08/05,-2.027
2020/08/06,-2.028
2020/08/07,1.36
2020/08/08,2.225
2020/08/09,4.007
2020/08/10,11.576
2020/08/11,15.462
2020/08/12,29.527
2020/08/13,31.681
2020/08/14,21.307
2020/08/15,5.999
2020/08/16,-3.17
2020/08/17,-6.249
2020/08/18,-4.769
2020/08/19,-2.84
2020/08/20,-3.04
2020/08/21,0.029
2020/08/22,-2.753
2020/08/23,-7.089
2020/08/24,-7.203
2020/08/25,-4.646
2020/08/26,-4.732
2020/08/27,-4.184
2020/08/28,-3.563
2020/08/29,-0.815
2020/08/30,16.122
2020/08/31,25.052
2020/09/01,45.769
2020/09/02,44.173
2020/09/03,23.01
2020/09/04,4.39
2020/09/05,-3.235
2020/09/06,-11.128
2020/09/07,-15.87
2020/09/08,-18.228
2020/09/09,-17.397
2020/09/10,-10.406
2020/09/11,-5.056
2020/09/12,-5.702
2020/09/13,-5.325
2020/09/14,2.579
2020/09/15,5.899
2020/09/16,3.741
2020/09/17,31.155
2020/09/18,21.632
2020/09/19,5.112
2020/09/20,-5.521
2020/09/21,-8.747
2020/09/22,-9.821
2020/09/23,-11.124
2020/09/24,-12.448
2020/09/25,-12.068
2020/09/26,-12.184
2020/09/27,-11.352
2020/09/28,-6.12
2020/09/29,2.153
2020/09/30,2.25
2020/10/01,-0.925
2020/10/02,-3.496
2020/10/03,-7.103
2020/10/04,-7.959
2020/10/05,-5.52
2020/10/06,-1.357
2020/10/07,-1.783
2020/10/08,-2.923
2020/10/09,-2.908
2020/10/10,-4.68
2020/10/11,-7.836
2020/10/12,-4.488
2020/10/13,-1.147
2020/10/14,0.407
2020/10/15,0.053
2020/10/16,-1.663
2020/10/17,-7.674
2020/10/18,-11.223
2020/10/19,-8.173
2020/10/20,-2.833
2020/10/21,5.853
2020/10/22,7.411
2020/10/23,4.11
2020/10/24,-3.894
2020/10/25,-7.79
2020/10/26,-3.186
2020/10/27,-2.485
2020/10/28,1.936
2020/10/29,6.305
2020/10/30,5.858
2020/10/31,-1.387
2020/11/01,-6.86
2020/11/02,-1.937
2020/11/03,-0.993
2020/11/04,-3.678
2020/11/05,-1.701
2020/11/06,5.809
2020/11/07,7.411
2020/11/08,-0.823
2020/11/09,-1.974
2020/11/10,0.942
2020/11/11,3.267
2020/11/12,4.005
2020/11/13,4.468
2020/11/14,-2.213
2020/11/15,-6.1
2020/11/16,-3.601
2020/11/17,8.641
2020/11/18,15.424
2020/11/19,6.441
2020/11/20,6.192
2020/11/21,5.676
2020/11/22,5.182
2020/11/23,8.727
2020/11/24,13.414
2020/11/25,5.981
2020/11/26,8.49
2020/11/27,-2.497
2020/11/28,-11.124
2020/11/29,-15.485
2020/11/30,-4.154
2020/12/01,7.757
2020/12/02,2.212
2020/12/03,-1.5
2020/12/04,-1.769
2020/12/05,-5.802
2020/12/06,-8.015
2020/12/07,-4.859
2020/12/08,2.11
2020/12/09,6.187
2020/12/10,4.28
2020/12/11,3.57
2020/12/12,-1.933
2020/12/13,-4.31
2020/12/14,0.427
2020/12/15,8.738
2020/12/16,11.335
2020/12/17,22.395
2020/12/18,10.961
2020/12/19,2.443
2020/12/20,-4.943
2020/12/21,-2.744
2020/12/22,-2.189
2020/12/23,4.345
2020/12/24,4.461
2020/12/25,4.522
2020/12/26,0.288
2020/12/27,2.094
2020/12/28,7.026
2020/12/29,7.053
2020/12/30,9.143
2020/12/31,6.953
2021/01/01,-0.441
2021/01/02,0.16
2021/01/03,10.126
2021/01/04,34.597
2021/01/05,19.866
2021/01/06,8.927
2021/01/07,4.227
2021/01/08,3.067
2021/01/09,-1.872
2021/01/10,-4.603
2021/01/11,5.046
2021/01/12,-0.677
2021/01/13,-7.08
2021/01/14,-7.873
2021/01/15,-6.786
2021/01/16,-5.557
2021/01/17,-5.977
2021/01/18,-4.58
2021/01/19,2.276
2021/01/20,2.97
2021/01/21,6.939
2021/01/22,8.098
2021/01/23,2.052
2021/01/24,-1.074
2021/01/25,2.318
2021/01/26,0.251
2021/01/27,0.249
2021/01/28,0.154
2021/01/29,6.022
2021/01/30,5.243
2021/01/31,5.524
2021/02/01,6.898
2021/02/02,10.904
2021/02/03,12.506
2021/02/04,17.392
2021/02/05,18.892
2021/02/06,9.587
2021/02/07,1.544
2021/02/08,1.31
2021/02/09,4.265
2021/02/10,4.458
2021/02/11,1.316
2021/02/12,-0.409
2021/02/13,0.126
2021/02/14,-1.552
2021/02/15,-1.845
2021/02/16,-1.423
2021/02/17,-0.898
2021/02/18,0.46
2021/02/19,1.826
2021/02/20,3.76
2021/02/21,0.177
2021/02/22,3.42
2021/02/23,10.479
2021/02/24,3.249
2021/02/25,-3.36
2021/02/26,-7.42
2021/02/27,-11.069
2021/02/28,-12.857
2021/03/01,-12.123
2021/03/02,-9.495
2021/03/03,-5.617
2021/03/04,-4.477
2021/03/05,-1.71
2021/03/06,-3.086
2021/03/07,1.287
2021/03/08,4.197
2021/03/09,6.003
2021/03/10,4.752
2021/03/11,2.789
2021/03/12,5.004
2021/03/13,5.522
2021/03/14,3.917
2021/03/15,5.309
2021/03/16,5.326
2021/03/17,4.602
2021/03/18,2.93
2021/03/19,-0.036
2021/03/20,-2.458
2021/03/21,-3.81
2021/03/22,-0.357
2021/03/23,-0.514
2021/03/24,-0.009
2021/03/25,-0.102
2021/03/26,-2.467
2021/03/27,-5.079
2021/03/28,-5.618
2021/03/29,-2.247
2021/03/30,2.409
2021/03/31,8.401
2021/04/01,8.078
2021/04/02,6.476
2021/04/03,2.348
2021/04/04,-2.864
2021/04/05,-2.541
2021/04/06,-1.003
2021/04/07,-0.357
2021/04/08,-2.375
2021/04/09,-3.787
2021/04/10,-5.901
2021/04/11,-7.522
2021/04/12,-5.453
2021/04/13,-0.835
2021/04/14,4.252
2021/04/15,3.429
2021/04/16,10.755
2021/04/17,8.039
2021/04/18,5.287
2021/04/19,6.187
2021/04/20,10.326
2021/04/21,4.985
2021/04/22,0.121
2021/04/23,-3.889
2021/04/24,-9.878
2021/04/25,-14.212
2021/04/26,-14.648
2021/04/27,-11.925
2021/04/28,-6.657
2021/04/29,-2.901
2021/04/30,-3.11
2021/05/01,-5.36
2021/05/02,-7.26
2021/05/03,-0.456
2021/05/04,5.122
2021/05/05,4.312
2021/05/06,5.105
2021/05/07,6.004
2021/05/08,20.362
2021/05/09,21.933
2021/05/10,36.563
2021/05/11,34.904
2021/05/12,27.506
2021/05/13,9.2
2021/05/14,-1.478
2021/05/15,-8.549
2021/05/16,-12.711
2021/05/17,-13.493
2021/05/18,-12.71
2021/05/19,-1.196
2021/05/20,-2.908
2021/05/21,-6.751
2021/05/22,-12.293
2021/05/23,-10.862
2021/05/24,-11.623
2021/05/25,-12.727
2021/05/26,-12.473
2021/05/27,-12.75
2021/05/28,-12.061
2021/05/29,-13.268
2021/05/30,-14.607
2021/05/31,-13.225
2021/06/01,-10.385
2021/06/02,-5.6
2021/06/03,-1.504
2021/06/04,-1.718
2021/06/05,-5.092
2021/06/06,-8.352
2021/06/07,-5.765
2021/06/08,-0.539
2021/06/09,0.774
2021/06/10,-0.991
2021/06/11,-1.268
2021/06/12,-4.192
2021/06/13,-7.119
2021/06/14,-4.624
2021/06/15,-0.876
2021/06/16,0.31
2021/06/17,1.232
2021/06/18,0.53
2021/06/19,-3.336
2021/06/20,-5.256
2021/06/21,6.48
2021/06/22,16.459
2021/06/23,5.033
2021/06/24,-3.501
2021/06/25,-6.138
2021/06/26,-9.657
2021/06/27,-11.357
2021/06/28,-7.906
2021/06/29,-1.286
2021/06/30,3.541
2021/07/01,3.427
2021/07/02,0.125
2021/07/03,-3.122
2021/07/04,-4.311
2021/07/05,-3.273
2021/07/06,24.207
2021/07/07,24.949
2021/07/08,15.019
2021/07/09,4.887
2021/07/10,-4.498
2021/07/11,-9.913
2021/07/12,-6.23
2021/07/13,-1.147
2021/07/14,5.84
2021/07/15,7.804
2021/07/16,5.735
2021/07/17,-0.74
2021/07/18,-4.029
2021/07/19,-5.216
2021/07/20,-3.958
2021/07/21,-5.004
2021/07/22,-3.525
2021/07/23,-3.419
2021/07/24,-4.453
2021/07/25,-3.552
2021/07/26,7.63
2021/07/27,7.382
2021/07/28,7.57
2021/07/29,5.995
2021/07/30,6.562
2021/07/31,5.339
2021/08/01,5.328
2021/08/02,5.235
2021/08/03,6.836
2021/08/04,6.803
2021/08/05,13.905
2021/08/06,13.035
2021/08/07,11.164
2021/08/08,6.625
2021/08/09,5.666
2021/08/10,5.6
2021/08/11,7.505
2021/08/12,4.561
2021/08/13,3.144
2021/08/14,1.148
2021/08/15,-1.139
2021/08/16,0.129
2021/08/17,0.176
2021/08/18,-1.326
2021/08/19,-3.839
2021/08/20,-3.477
2021/08/21,-4.183
2021/08/22,-3.854
2021/08/23,4.266
2021/08/24,14.061
2021/08/25,18.528
2021/08/26,14.65
2021/08/27,11.815
2021/08/28,5.544
2021/08/29,2.024
2021/08/30,2.914
2021/08/31,5.06
2021/09/01,7.583
2021/09/02,7.703
2021/09/03,12.576
2021/09/04,9.516
2021/09/05,5.036
2021/09/06,2.7
2021/09/07,2.214
2021/09/08,1.115
2021/09/09,0.198
2021/09/10,-3.819
2021/09/11,-9.115
2021/09/12,-11.628
2021/09/13,-9.93
2021/09/14,-9.58
2021/09/15,-7.999
2021/09/16,-3.719
2021/09/17,-1.081
2021/09/18,-3.174
2021/09/19,-4.837
2021/09/20,-0.601
2021/09/21,2.624
2021/09/22,-0.24
2021/09/23,-1.194
2021/09/24,-1.386
2021/09/25,-5.346
2021/09/26,-4.748
2021/09/27,0.419
2021/09/28,3.995
2021/09/29,3.09
2021/09/30,4.126
2021/10/01,3.661
2021/10/02,0.317
2021/10/03,-1.647
2021/10/04,3.602
2021/10/05,9.127
2021/10/06,11.379
2021/10/07,11.926
2021/10/08,6.876
2021/10/09,0.092
2021/10/10,-3.669
2021/10/11,-1.33
2021/10/12,-1.323
2021/10/13,-0.048
2021/10/14,3.353
2021/10/15,5.978
2021/10/16,1.505
2021/10/17,-2.696
2021/10/18,-3.793
2021/10/19,-5.009
2021/10/20,-4.348
2021/10/21,-1.211
2021/10/22,-0.17
2021/10/23,-2.497
2021/10/24,-2.9
2021/10/25,1.181
2021/10/26,7.691
2021/10/27,14.713
2021/10/28,15.928
2021/10/29,13.477
2021/10/30,9.402
2021/10/31,5.734
2021/11/01,3.776
2021/11/02,4.02
2021/11/03,3.558
2021/11/04,1.234
2021/11/05,-1.21
2021/11/06,-4.34
2021/11/07,-6.443
2021/11/08,-4.408
2021/11/09,3.837
2021/11/10,5.686
2021/11/11,4.365
2021/11/12,2.008
2021/11/13,-1.201
2021/11/14,-4.232
2021/11/15,-1.56
2021/11/16,-0.707
2021/11/17,-2.552
2021/11/18,-1.737
2021/11/19,-2.833
2021/11/20,-3.884
2021/11/21,-4.575
2021/11/22,-0.503
2021/11/23,1.036
2021/11/24,0.858
2021/11/25,0.777
2021/11/26,-0.936
2021/11/27,-2.56
2021/11/28,-2.952
2021/11/29,-0.992
2021/11/30,1.089
2021/12/01,4.48
2021/12/02,1.846
2021/12/03,-0.358
2021/12/04,-0.161
2021/12/05,-4.92
2021/12/06,-4.943
2021/12/07,-4.499
2021/12/08,-5.848
2021/12/09,-5.666
2021/12/10,-6.017
2021/12/11,-6.49
2021/12/12,-7.448
2021/12/13,-5.599
2021/12/14,-3.428
2021/12/15,-0.654
2021/12/16,1.82
2021/12/17,1.557
2021/12/18,-1.512
2021/12/19,-4.874
2021/12/20,-5.09
2021/12/21,-3.171
2021/12/22,-0.638
2021/12/23,2.334
2021/12/24,2.33
2021/12/25,2.715
2021/12/26,-0.649
2021/12/27,0.255
2021/12/28,4.666
2021/12/29,11.329
2021/12/30,8.558
2021/12/31,3.917
2022/01/01,-0.185
2022/01/02,-0.284
2022/01/03,0.988
2022/01/04,3.491
2022/01/05,5.839
2022/01/06,4.119
2022/01/07,2.774
2022/01/08,-1.239
2022/01/09,0.064
2022/01/10,8.571
2022/01/11,7.894
2022/01/12,5.146
2022/01/13,2.037
2022/01/14,1.817
2022/01/15,-1.784
2022/01/16,-3.872
2022/01/17,-4.14
2022/01/18,-5.102
2022/01/19,-5.627
2022/01/20,-4.277
2022/01/21,-0.271
2022/01/22,-0.407
2022/01/23,-3.788
2022/01/24,-4.85
2022/01/25,-4.832
2022/01/26,-3.058
2022/01/27,-0.673
2022/01/28,-0.724
2022/01/29,-2.619
2022/01/30,-4.04
2022/01/31,-3.808
2022/02/01,1.208
2022/02/02,3.706
2022/02/03,1.131
2022/02/04,-1.186
2022/02/05,-5.64
2022/02/06,-7.768
2022/02/07,-1.757
2022/02/08,-0.214
2022/02/09,-0.614
2022/02/10,-0.797
2022/02/11,-3.29
2022/02/12,-5.851
2022/02/13,-8.051
2022/02/14,-7.905
2022/02/15,-5.156
2022/02/16,-0.148
2022/02/17,1.674
2022/02/18,5.654
2022/02/19,0.989
2022/02/20,-4.293
2022/02/21,-0.972
2022/02/22,0.634
2022/02/23,-0.128
2022/02/24,-0.792
2022/02/25,-4.323
2022/02/26,-7.788
2022/02/27,-9.34
2022/02/28,-5.225
2022/03/01,-1.376
2022/03/02,-0.673
2022/03/03,-1.829
2022/03/04,-3.873
2022/03/05,-6.893
2022/03/06,-8.104
2022/03/07,-8.011
2022/03/08,-7.166
2022/03/09,-4.843
2022/03/10,-4.269
2022/03/11,-4.888
2022/03/12,-7.394
2022/03/13,-6.485
2022/03/14,-3.422
2022/03/15,-0.073
2022/03/16,3.002
2022/03/17,11.481
2022/03/18,12.191
2022/03/19,4.311
2022/03/20,-2.572
2022/03/21,-3.613
2022/03/22,-0.584
2022/03/23,1.348
2022/03/24,5.97
2022/03/25,7.152
2022/03/26,1.807
2022/03/27,-0.842
2022/03/28,4.775
2022/03/29,6.338
2022/03/30,7.258
2022/03/31,6.516
2022/04/01,8.519
2022/04/02,6.872
2022/04/03,4.059
2022/04/04,5.392
2022/04/05,7.106
2022/04/06,3.603
2022/04/07,0.922
2022/04/08,-1.113
2022/04/09,-6.097
2022/04/10,-8.883
2022/04/11,-7.546
2022/04/12,-4.57
2022/04/13,-1.892
2022/04/14,-0.712
2022/04/15,-2.055
2022/04/16,-5.797
2022/04/17,-8.428
2022/04/18,-6.765
2022/04/19,-3.623
2022/04/20,4.074
2022/04/21,11.152
2022/04/22,7.503
2022/04/23,-0.143
2022/04/24,-4.746
2022/04/25,-1.607
2022/04/26,0
2022/04/27,0.606
2022/04/28,1.014
2022/04/29,0.755
2022/04/30,-0.358
2022/05/01,7.781
2022/05/02,8.616
2022/05/03,6.121
2022/05/04,0.911
2022/05/05,-0.801
2022/05/06,-4.137
2022/05/07,-7.876
2022/05/08,-11.455
2022/05/09,-7.598
2022/05/10,-3.85
2022/05/11,13.355
2022/05/12,24.472
2022/05/13,8.713
2022/05/14,-4.641
2022/05/15,-12.756
2022/05/16,-16.771
2022/05/17,-15.93
2022/05/18,-14.957
2022/05/19,-13.239
2022/05/20,-9.149
2022/05/21,-8.653
2022/05/22,-7.317
2022/05/23,-3.734
2022/05/24,-1.131
2022/05/25,2.741
2022/05/26,10.416
2022/05/27,9.031
2022/05/28,-1.252
2022/05/29,-7.052
2022/05/30,-2.705
2022/05/31,5.634
2022/06/01,13.27
2022/06/02,16.554
2022/06/03,14.145
2022/06/04,7.78
2022/06/05,3.734
2022/06/06,1.066
2022/06/07,-0.191
2022/06/08,3.985
2022/06/09,4.664
2022/06/10,0.342
2022/06/11,-6.552
2022/06/12,-10.92
2022/06/13,-7.265
2022/06/14,-7.472
2022/06/15,-6.584
2022/06/16,-8.505
2022/06/17,-10.386
2022/06/18,-10.418
2022/06/19,-12.175
2022/06/20,-11.928
2022/06/21,-7.359
2022/06/22,-3.996
2022/06/23,1.56
2022/06/24,3.516
2022/06/25,3.162
2022/06/26,3.226
2022/06/27,5.448
2022/06/28,4.498
2022/06/29,3.75
2022/06/30,2.074
2022/07/01,-4.42
2022/07/02,-11.567
2022/07/03,-14.256
2022/07/04,-12.154
2022/07/05,-6.216
2022/07/06,-1.346
2022/07/07,4.382
2022/07/08,3.958
2022/07/09,-2.052
2022/07/10,-6.006
2022/07/11,-3.248
2022/07/12,-2.651
2022/07/13,-1.089
2022/07/14,1.143
2022/07/15,2.816
2022/07/16,-1.549
2022/07/17,-3.035
2022/07/18,4.635
2022/07/19,9.829
2022/07/20,9.178
2022/07/21,1.902
2022/07/22,-3.932
2022/07/23,-8.401
2022/07/24,-10.605
2022/07/25,-7.834
2022/07/26,-5.333
2022/07/27,-2.893
2022/07/28,4.094
2022/07/29,3.096
2022/07/30,-3.581
2022/07/31,-8.015
2022/08/01,-6.251
2022/08/02,-3.186
2022/08/03,-2.107
2022/08/04,-2.504
2022/08/05,1.145
2022/08/06,-1.749
2022/08/07,-3.533
2022/08/08,5.606
2022/08/09,11.609
2022/08/10,18.199
2022/08/11,18.405
2022/08/12,9.822
2022/08/13,-0.105
2022/08/14,-4.765
2022/08/15,-0.511
2022/08/16,-2.206
2022/08/17,-4.061
2022/08/18,-4.572
2022/08/19,-1.144
2022/08/20,-4.568
2022/08/21,-9.463
2022/08/22,-6.138
2022/08/23,-2.432
2022/08/24,-0.819
2022/08/25,1.133
2022/08/26,1.703
