Date,price3rsiUSD
2016/08/24,43.799
2016/08/25,66.709
2016/08/26,79.418
2016/08/27,57.207
2016/08/28,31.038
2016/08/29,23.711
2016/08/30,54.745
2016/08/31,75.973
2016/09/01,93.317
2016/09/02,82.285
2016/09/03,64.608
2016/09/04,43.609
2016/09/05,46.475
2016/09/06,34.039
2016/09/07,37.746
2016/09/08,23.285
2016/09/09,43.139
2016/09/10,65.791
2016/09/11,81.726
2016/09/12,60.751
2016/09/13,78.523
2016/09/14,65.498
2016/09/15,73.484
2016/09/16,86.033
2016/09/17,94.307
2016/09/18,95.787
2016/09/19,96.672
2016/09/20,98.986
2016/09/21,99.12
2016/09/22,46.113
2016/09/23,55.592
2016/09/24,39.328
2016/09/25,37.144
2016/09/26,31.272
2016/09/27,50.903
2016/09/28,70.043
2016/09/29,51.945
2016/09/30,56.494
2016/10/01,47.968
2016/10/02,59.497
2016/10/03,71.604
2016/10/04,84.093
2016/10/05,44.632
2016/10/06,18.449
2016/10/07,12.247
2016/10/08,5.739
2016/10/09,5.123
2016/10/10,2.607
2016/10/11,20.001
2016/10/12,15.799
2016/10/13,35.221
2016/10/14,36.292
2016/10/15,26.687
2016/10/16,48.976
2016/10/17,40.174
2016/10/18,87.365
2016/10/19,61.101
2016/10/20,44.077
2016/10/21,41.906
2016/10/22,41.497
2016/10/23,30.735
2016/10/24,24.824
2016/10/25,6.269
2016/10/26,6.047
2016/10/27,4.39
2016/10/28,2.636
2016/10/29,0.817
2016/10/30,0.802
2016/10/31,56.501
2016/11/01,31.667
2016/11/02,47.042
2016/11/03,48.953
2016/11/04,54.813
2016/11/05,65.049
2016/11/06,52.271
2016/11/07,35.715
2016/11/08,29.041
2016/11/09,12.774
2016/11/10,11.183
2016/11/11,6.206
2016/11/12,2.939
2016/11/13,2.648
2016/11/14,2.181
2016/11/15,17.572
2016/11/16,47.514
2016/11/17,23.558
2016/11/18,10.508
2016/11/19,8.85
2016/11/20,7.644
2016/11/21,7.544
2016/11/22,70.657
2016/11/23,58.513
2016/11/24,24.993
2016/11/25,19.568
2016/11/26,17.308
2016/11/27,8.412
2016/11/28,4.592
2016/11/29,1.913
2016/11/30,24.092
2016/12/01,28.195
2016/12/02,12.784
2016/12/03,11.235
2016/12/04,7.652
2016/12/05,3.834
2016/12/06,2.285
2016/12/07,59.286
2016/12/08,76.09
2016/12/09,68.807
2016/12/10,63.578
2016/12/11,54.568
2016/12/12,65.288
2016/12/13,69.107
2016/12/14,61.449
2016/12/15,23.696
2016/12/16,17.666
2016/12/17,11.782
2016/12/18,41.679
2016/12/19,32.599
2016/12/20,24.265
2016/12/21,47.004
2016/12/22,32.17
2016/12/23,15.776
2016/12/24,12.698
2016/12/25,11.027
2016/12/26,17.627
2016/12/27,13.508
2016/12/28,25.044
2016/12/29,91.917
2016/12/30,93.202
2016/12/31,65.389
2017/01/01,76.362
2017/01/02,69.258
2017/01/03,88.633
2017/01/04,96.703
2017/01/05,96.785
2017/01/06,66.694
2017/01/07,54.32
2017/01/08,63.51
2017/01/09,77.681
2017/01/10,75.013
2017/01/11,44.237
2017/01/12,23.224
2017/01/13,30.568
2017/01/14,33.623
2017/01/15,49.523
2017/01/16,36.23
2017/01/17,71.109
2017/01/18,80.053
2017/01/19,82.286
2017/01/20,90.438
2017/01/21,93.601
2017/01/22,94.444
2017/01/23,75.159
2017/01/24,54.924
2017/01/25,36.541
2017/01/26,40.924
2017/01/27,32.351
2017/01/28,42.019
2017/01/29,31.97
2017/01/30,43.572
2017/01/31,75.274
2017/02/01,83.846
2017/02/02,82.186
2017/02/03,92.245
2017/02/04,98.397
2017/02/05,90.311
2017/02/06,91.229
2017/02/07,94.795
2017/02/08,79.978
2017/02/09,36.699
2017/02/10,28.175
2017/02/11,67.1
2017/02/12,67.965
2017/02/13,53.422
2017/02/14,92.19
2017/02/15,95.26
2017/02/16,87.934
2017/02/17,88.003
2017/02/18,86.886
2017/02/19,87.845
2017/02/20,78.555
2017/02/21,41.162
2017/02/22,56.355
2017/02/23,72.834
2017/02/24,88.828
2017/02/25,94.197
2017/02/26,97.125
2017/02/27,98.942
2017/02/28,99.481
2017/03/01,99.552
2017/03/02,99.856
2017/03/03,99.919
2017/03/04,88.617
2017/03/05,68.265
2017/03/06,77.273
2017/03/07,62.28
2017/03/08,31.931
2017/03/09,22.903
2017/03/10,51.417
2017/03/11,75.657
2017/03/12,88.759
2017/03/13,95.619
2017/03/14,96.449
2017/03/15,97.491
2017/03/16,99.272
2017/03/17,99.543
2017/03/18,59.178
2017/03/19,60.59
2017/03/20,73.831
2017/03/21,69.622
2017/03/22,53.618
2017/03/23,57.277
2017/03/24,81.277
2017/03/25,89.811
2017/03/26,88.502
2017/03/27,88.619
2017/03/28,72.501
2017/03/29,86.224
2017/03/30,88.252
2017/03/31,43.452
2017/04/01,43.973
2017/04/02,36.895
2017/04/03,11.092
2017/04/04,7.299
2017/04/05,41.624
2017/04/06,29.844
2017/04/07,22.842
2017/04/08,45.91
2017/04/09,37.733
2017/04/10,32.713
2017/04/11,44.65
2017/04/12,55.312
2017/04/13,89.296
2017/04/14,77.961
2017/04/15,77.137
2017/04/16,82.21
2017/04/17,70.449
2017/04/18,84.507
2017/04/19,90.063
2017/04/20,49.508
2017/04/21,56.697
2017/04/22,44.13
2017/04/23,42.19
2017/04/24,75.506
2017/04/25,75.518
2017/04/26,91.214
2017/04/27,97.781
2017/04/28,99.185
2017/04/29,99.419
2017/04/30,99.538
2017/05/01,99.76
2017/05/02,80.93
2017/05/03,82.405
2017/05/04,92.632
2017/05/05,95.968
2017/05/06,84.362
2017/05/07,87.275
2017/05/08,53.625
2017/05/09,31.948
2017/05/10,51.591
2017/05/11,52.218
2017/05/12,60.356
2017/05/13,38.446
2017/05/14,59.641
2017/05/15,71.182
2017/05/16,52.489
2017/05/17,31.93
2017/05/18,73.372
2017/05/19,93.009
2017/05/20,96.02
2017/05/21,97.206
2017/05/22,98.904
2017/05/23,98.919
2017/05/24,99.472
2017/05/25,99.575
2017/05/26,59.643
2017/05/27,29.582
2017/05/28,53.132
2017/05/29,62.214
2017/05/30,80.957
2017/05/31,86.964
2017/06/01,82.79
2017/06/02,78.165
2017/06/03,72.356
2017/06/04,87.603
2017/06/05,90.788
2017/06/06,94.079
2017/06/07,94.945
2017/06/08,75.592
2017/06/09,86.442
2017/06/10,95.622
2017/06/11,98.069
2017/06/12,98.783
2017/06/13,99.093
2017/06/14,78.699
2017/06/15,35.193
2017/06/16,53.678
2017/06/17,60.712
2017/06/18,64.839
2017/06/19,55.838
2017/06/20,60.444
2017/06/21,23.684
2017/06/22,18.289
2017/06/23,28.887
2017/06/24,21.035
2017/06/25,9.375
2017/06/26,4.046
2017/06/27,2.944
2017/06/28,54.629
2017/06/29,65.072
2017/06/30,50.41
2017/07/01,32.089
2017/07/02,31.174
2017/07/03,50.402
2017/07/04,46.586
2017/07/05,28.266
2017/07/06,35.119
2017/07/07,20.664
2017/07/08,12.034
2017/07/09,21.703
2017/07/10,10.378
2017/07/11,4.339
2017/07/12,21.482
2017/07/13,34.264
2017/07/14,22.007
2017/07/15,14.495
2017/07/16,6.671
2017/07/17,34.989
2017/07/18,65.621
2017/07/19,76.973
2017/07/20,69.614
2017/07/21,74.725
2017/07/22,75.405
2017/07/23,79.737
2017/07/24,71.516
2017/07/25,28.798
2017/07/26,17.756
2017/07/27,24.876
2017/07/28,18.088
2017/07/29,10.168
2017/07/30,48.918
2017/07/31,43.13
2017/08/01,78.308
2017/08/02,82.013
2017/08/03,82.89
2017/08/04,83.975
2017/08/05,93.96
2017/08/06,97.538
2017/08/07,97.952
2017/08/08,98.807
2017/08/09,99.327
2017/08/10,99.376
2017/08/11,99.379
2017/08/12,99.672
2017/08/13,48.98
2017/08/14,57.904
2017/08/15,34.876
2017/08/16,48.295
2017/08/17,67.773
2017/08/18,54.943
2017/08/19,36.327
2017/08/20,40.629
2017/08/21,82.754
2017/08/22,63.531
2017/08/23,72.351
2017/08/24,75.348
2017/08/25,85.593
2017/08/26,77.827
2017/08/27,85.786
2017/08/28,90.912
2017/08/29,96.155
2017/08/30,97.998
2017/08/31,98.348
2017/09/01,98.748
2017/09/02,36.527
2017/09/03,28.324
2017/09/04,13.154
2017/09/05,9.717
2017/09/06,50.197
2017/09/07,49.726
2017/09/08,35.842
2017/09/09,22.032
2017/09/10,17.183
2017/09/11,26.046
2017/09/12,42.434
2017/09/13,16.32
2017/09/14,9.288
2017/09/15,6.19
2017/09/16,40.777
2017/09/17,36.091
2017/09/18,72.404
2017/09/19,70.657
2017/09/20,68.464
2017/09/21,45.492
2017/09/22,26.426
2017/09/23,52.553
2017/09/24,66.992
2017/09/25,73.948
2017/09/26,75.231
2017/09/27,81.507
2017/09/28,88.712
2017/09/29,46.587
2017/09/30,64.488
2017/10/01,61.439
2017/10/02,57.415
2017/10/03,33.109
2017/10/04,32.772
2017/10/05,32.086
2017/10/06,74.24
2017/10/07,87.923
2017/10/08,90.338
2017/10/09,43.426
2017/10/10,36.092
2017/10/11,44.455
2017/10/12,64.461
2017/10/13,89.123
2017/10/14,94.611
2017/10/15,67.852
2017/10/16,76.036
2017/10/17,42.924
2017/10/18,22.893
2017/10/19,34.289
2017/10/20,30.284
2017/10/21,20.121
2017/10/22,18.156
2017/10/23,9.936
2017/10/24,58.578
2017/10/25,43.445
2017/10/26,45.833
2017/10/27,43.605
2017/10/28,37.677
2017/10/29,68.455
2017/10/30,79.017
2017/10/31,79.851
2017/11/01,36.98
2017/11/02,15.279
2017/11/03,48.374
2017/11/04,58.407
2017/11/05,52.372
2017/11/06,54.391
2017/11/07,41.42
2017/11/08,66.809
2017/11/09,89.643
2017/11/10,61.689
2017/11/11,50.542
2017/11/12,56.877
2017/11/13,72.799
2017/11/14,87.642
2017/11/15,91.756
2017/11/16,64.05
2017/11/17,69.323
2017/11/18,75.543
2017/11/19,92.157
2017/11/20,94
2017/11/21,95.155
2017/11/22,95.624
2017/11/23,98.9
2017/11/24,99.483
2017/11/25,99.732
2017/11/26,84.929
2017/11/27,89.36
2017/11/28,79.835
2017/11/29,80.401
2017/11/30,27.904
2017/12/01,41.841
2017/12/02,63.437
2017/12/03,69.235
2017/12/04,58.892
2017/12/05,54.063
2017/12/06,21.842
2017/12/07,14.184
2017/12/08,56.738
2017/12/09,75.979
2017/12/10,43.203
2017/12/11,59.263
2017/12/12,87.163
2017/12/13,93.946
2017/12/14,95.459
2017/12/15,71.888
2017/12/16,77.244
2017/12/17,82.183
2017/12/18,85.726
2017/12/19,94.243
2017/12/20,74.691
2017/12/21,77.846
2017/12/22,25.829
2017/12/23,46.037
2017/12/24,29.207
2017/12/25,51.066
2017/12/26,60.506
2017/12/27,62.627
2017/12/28,38.597
2017/12/29,56.404
2017/12/30,38.067
2017/12/31,50.277
2018/01/01,67.213
2018/01/02,87.937
2018/01/03,91.085
2018/01/04,94.677
2018/01/05,95.828
2018/01/06,96.471
2018/01/07,98.395
2018/01/08,99.055
2018/01/09,99.388
2018/01/10,99.671
2018/01/11,60.548
2018/01/12,63.059
2018/01/13,81.687
2018/01/14,78.656
2018/01/15,67.767
2018/01/16,20.337
2018/01/17,10.399
2018/01/18,34.512
2018/01/19,35.764
2018/01/20,56.919
2018/01/21,45.427
2018/01/22,31.166
2018/01/23,23.023
2018/01/24,39.803
2018/01/25,62.08
2018/01/26,50.898
2018/01/27,64.705
2018/01/28,85.446
2018/01/29,85.662
2018/01/30,53.07
2018/01/31,36.607
2018/02/01,44.05
2018/02/02,11.601
2018/02/03,23.997
2018/02/04,17.329
2018/02/05,8.163
2018/02/06,5.142
2018/02/07,43.579
2018/02/08,47.79
2018/02/09,53.574
2018/02/10,65.97
2018/02/11,44.739
2018/02/12,58.69
2018/02/13,52.196
2018/02/14,69.996
2018/02/15,82.453
2018/02/16,82.952
2018/02/17,89.276
2018/02/18,64.762
2018/02/19,60.912
2018/02/20,58.014
2018/02/21,15.462
2018/02/22,9.687
2018/02/23,25.936
2018/02/24,25.109
2018/02/25,22.671
2018/02/26,55.888
2018/02/27,71.509
2018/02/28,56.61
2018/03/01,49.524
2018/03/02,43.788
2018/03/03,39.056
2018/03/04,24.602
2018/03/05,52.676
2018/03/06,17.042
2018/03/07,6.074
2018/03/08,3.349
2018/03/09,1.834
2018/03/10,33.954
2018/03/11,26.419
2018/03/12,38.401
2018/03/13,27.869
2018/03/14,16.323
2018/03/15,7.913
2018/03/16,16.105
2018/03/17,11.292
2018/03/18,4.58
2018/03/19,29.615
2018/03/20,33.7
2018/03/21,54.377
2018/03/22,39.193
2018/03/23,26.108
2018/03/24,42.167
2018/03/25,31.204
2018/03/26,19.58
2018/03/27,10.337
2018/03/28,8.373
2018/03/29,4.464
2018/03/30,2.854
2018/03/31,25.449
2018/04/01,18.152
2018/04/02,23.621
2018/04/03,49.094
2018/04/04,37.219
2018/04/05,25.53
2018/04/06,20.85
2018/04/07,48.841
2018/04/08,65.324
2018/04/09,75.084
2018/04/10,70.548
2018/04/11,86.243
2018/04/12,94.359
2018/04/13,97.808
2018/04/14,93.168
2018/04/15,95.262
2018/04/16,79.098
2018/04/17,79.103
2018/04/18,81.594
2018/04/19,93.374
2018/04/20,97.212
2018/04/21,98.039
2018/04/22,98.598
2018/04/23,99.001
2018/04/24,99.562
2018/04/25,56.437
2018/04/26,47.672
2018/04/27,67.726
2018/04/28,72.756
2018/04/29,76.626
2018/04/30,73.364
2018/05/01,37.262
2018/05/02,61.351
2018/05/03,84.701
2018/05/04,91.514
2018/05/05,93.764
2018/05/06,74.902
2018/05/07,39.597
2018/05/08,44.242
2018/05/09,37.456
2018/05/10,53.892
2018/05/11,21.271
2018/05/12,14.615
2018/05/13,44.946
2018/05/14,55.724
2018/05/15,59.761
2018/05/16,33.735
2018/05/17,40.324
2018/05/18,24.437
2018/05/19,49.929
2018/05/20,64.184
2018/05/21,57.142
2018/05/22,28.19
2018/05/23,9.51
2018/05/24,6.716
2018/05/25,16.785
2018/05/26,19.397
2018/05/27,11.865
2018/05/28,5.776
2018/05/29,13.842
2018/05/30,44.296
2018/05/31,56.509
2018/06/01,61.419
2018/06/02,74.71
2018/06/03,86.979
2018/06/04,67.232
2018/06/05,53.462
2018/06/06,67.683
2018/06/07,72.045
2018/06/08,51.725
2018/06/09,57.644
2018/06/10,11.811
2018/06/11,6.295
2018/06/12,5.718
2018/06/13,2.655
2018/06/14,21.011
2018/06/15,35.489
2018/06/16,30.667
2018/06/17,42.232
2018/06/18,44.203
2018/06/19,79.941
2018/06/20,81.191
2018/06/21,84.536
2018/06/22,21.97
2018/06/23,14.808
2018/06/24,9.745
2018/06/25,22.503
2018/06/26,18.339
2018/06/27,11.107
2018/06/28,14.843
2018/06/29,7.485
2018/06/30,59.841
2018/07/01,62.773
2018/07/02,71.556
2018/07/03,80.566
2018/07/04,65.991
2018/07/05,70.207
2018/07/06,57.929
2018/07/07,65.149
2018/07/08,87.934
2018/07/09,66.352
2018/07/10,22.324
2018/07/11,16.951
2018/07/12,14.191
2018/07/13,21.309
2018/07/14,18.957
2018/07/15,54.354
2018/07/16,81.364
2018/07/17,89.053
2018/07/18,92.779
2018/07/19,52.189
2018/07/20,35.402
2018/07/21,37.37
2018/07/22,46.366
2018/07/23,38.507
2018/07/24,61.229
2018/07/25,73.819
2018/07/26,76.041
2018/07/27,36.643
2018/07/28,46.3
2018/07/29,40.553
2018/07/30,23.354
2018/07/31,8.121
2018/08/01,3.943
2018/08/02,3.302
2018/08/03,2.578
2018/08/04,12.737
2018/08/05,9.118
2018/08/06,15.071
2018/08/07,9.929
2018/08/08,1.928
2018/08/09,1.652
2018/08/10,1.365
2018/08/11,0.459
2018/08/12,7.521
2018/08/13,5.074
2018/08/14,1.903
2018/08/15,34.305
2018/08/16,35.361
2018/08/17,52.844
2018/08/18,57.116
2018/08/19,44.893
2018/08/20,34.216
2018/08/21,18.685
2018/08/22,30.379
2018/08/23,20.097
2018/08/24,32.698
2018/08/25,47.026
2018/08/26,29.908
2018/08/27,45.474
2018/08/28,75.666
2018/08/29,81.085
2018/08/30,43.396
2018/08/31,40.709
2018/09/01,68.829
2018/09/02,76.139
2018/09/03,54.613
2018/09/04,44.623
2018/09/05,12.452
2018/09/06,4.368
2018/09/07,4.034
2018/09/08,2.933
2018/09/09,1.88
2018/09/10,1.81
2018/09/11,1.362
2018/09/12,0.745
2018/09/13,51.183
2018/09/14,68.908
2018/09/15,73.849
2018/09/16,72.196
2018/09/17,54.101
2018/09/18,32.217
2018/09/19,51.314
2018/09/20,54.935
2018/09/21,84.187
2018/09/22,89.733
2018/09/23,90.5
2018/09/24,64.363
2018/09/25,24.763
2018/09/26,27.008
2018/09/27,40.642
2018/09/28,61.161
2018/09/29,63.032
2018/09/30,77.602
2018/10/01,63.932
2018/10/02,51.496
2018/10/03,23.269
2018/10/04,43.647
2018/10/05,40.444
2018/10/06,57.864
2018/10/07,45.956
2018/10/08,66.396
2018/10/09,71.677
2018/10/10,43.897
2018/10/11,7.598
2018/10/12,5.911
2018/10/13,21.261
2018/10/14,27.6
2018/10/15,62.396
2018/10/16,66.248
2018/10/17,62.377
2018/10/18,43.276
2018/10/19,27.65
2018/10/20,45.296
2018/10/21,58.493
2018/10/22,40.684
2018/10/23,28.999
2018/10/24,41.485
2018/10/25,27.043
2018/10/26,34.485
2018/10/27,44.307
2018/10/28,51.986
2018/10/29,17.004
2018/10/30,7.709
2018/10/31,13.829
2018/11/01,37.494
2018/11/02,64.564
2018/11/03,57.578
2018/11/04,81.858
2018/11/05,91.571
2018/11/06,94.856
2018/11/07,97.286
2018/11/08,64.296
2018/11/09,45.69
2018/11/10,51.676
2018/11/11,45.599
2018/11/12,48.853
2018/11/13,29.6
2018/11/14,7.037
2018/11/15,2.487
2018/11/16,2.442
2018/11/17,1.926
2018/11/18,18.427
2018/11/19,6.337
2018/11/20,2.937
2018/11/21,2.42
2018/11/22,2.354
2018/11/23,1.346
2018/11/24,1.306
2018/11/25,0.622
2018/11/26,14.127
2018/11/27,9.502
2018/11/28,51.649
2018/11/29,56.76
2018/11/30,42.636
2018/12/01,47.548
2018/12/02,54.637
2018/12/03,26.936
2018/12/04,23.361
2018/12/05,14.71
2018/12/06,6.584
2018/12/07,2.821
2018/12/08,22.761
2018/12/09,37.225
2018/12/10,32.426
2018/12/11,23.609
2018/12/12,30.467
2018/12/13,25.665
2018/12/14,13.252
2018/12/15,10.319
2018/12/16,44.182
2018/12/17,66.682
2018/12/18,83.232
2018/12/19,92.67
2018/12/20,94.905
2018/12/21,96.613
2018/12/22,79.859
2018/12/23,93.715
2018/12/24,96.83
2018/12/25,55.439
2018/12/26,58.146
2018/12/27,42.839
2018/12/28,41.14
2018/12/29,73.635
2018/12/30,70.908
2018/12/31,63.839
2019/01/01,59.311
2019/01/02,86.447
2019/01/03,88.767
2019/01/04,89.478
2019/01/05,94.215
2019/01/06,69.277
2019/01/07,61.44
2019/01/08,38.703
2019/01/09,47.45
2019/01/10,11.845
2019/01/11,7.021
2019/01/12,6.689
2019/01/13,4.736
2019/01/14,4.653
2019/01/15,46.247
2019/01/16,29.441
2019/01/17,27.013
2019/01/18,26.003
2019/01/19,48.475
2019/01/20,31.607
2019/01/21,16.078
2019/01/22,23.241
2019/01/23,34.012
2019/01/24,22.012
2019/01/25,20.162
2019/01/26,28.882
2019/01/27,14.329
2019/01/28,3.161
2019/01/29,2.626
2019/01/30,28.292
2019/01/31,37.239
2019/02/01,27.322
2019/02/02,39.114
2019/02/03,53.694
2019/02/04,37.682
2019/02/05,33.547
2019/02/06,11.45
2019/02/07,33.954
2019/02/08,76.489
2019/02/09,90.688
2019/02/10,86.963
2019/02/11,90.52
2019/02/12,84.932
2019/02/13,89.458
2019/02/14,80.014
2019/02/15,73.524
2019/02/16,81.429
2019/02/17,92.8
2019/02/18,98.584
2019/02/19,99.034
2019/02/20,86.078
2019/02/21,86.627
2019/02/22,89.372
2019/02/23,93.459
2019/02/24,95.736
2019/02/25,27.123
2019/02/26,24.064
2019/02/27,23.497
2019/02/28,25.722
2019/03/01,24.071
2019/03/02,13.566
2019/03/03,11.625
2019/03/04,4.137
2019/03/05,42.556
2019/03/06,69.736
2019/03/07,71.465
2019/03/08,59.371
2019/03/09,61.044
2019/03/10,47.123
2019/03/11,27.762
2019/03/12,23.815
2019/03/13,17.596
2019/03/14,16.386
2019/03/15,69.252
2019/03/16,89.856
2019/03/17,66.959
2019/03/18,60.727
2019/03/19,56.865
2019/03/20,57.322
2019/03/21,42.759
2019/03/22,24.188
2019/03/23,42.86
2019/03/24,31.182
2019/03/25,18.184
2019/03/26,10.996
2019/03/27,69.334
2019/03/28,72.671
2019/03/29,83.341
2019/03/30,90.637
2019/03/31,66.901
2019/04/01,71.859
2019/04/02,94.298
2019/04/03,97.972
2019/04/04,63.411
2019/04/05,68.387
2019/04/06,72.612
2019/04/07,79.378
2019/04/08,90.67
2019/04/09,73.748
2019/04/10,78.444
2019/04/11,34.512
2019/04/12,27.41
2019/04/13,27.39
2019/04/14,26.605
2019/04/15,39.533
2019/04/16,28.52
2019/04/17,58.637
2019/04/18,82.517
2019/04/19,82.637
2019/04/20,86.089
2019/04/21,45.004
2019/04/22,50.971
2019/04/23,71.49
2019/04/24,26.417
2019/04/25,19.949
2019/04/26,9.403
2019/04/27,23.567
2019/04/28,29.262
2019/04/29,21.181
2019/04/30,48.645
2019/05/01,65.602
2019/05/02,58.631
2019/05/03,83.115
2019/05/04,62.693
2019/05/05,51.964
2019/05/06,74.614
2019/05/07,90.419
2019/05/08,54.617
2019/05/09,55.043
2019/05/10,67.801
2019/05/11,89.038
2019/05/12,91.859
2019/05/13,93.261
2019/05/14,97.065
2019/05/15,98.897
2019/05/16,99.461
2019/05/17,61.993
2019/05/18,61.539
2019/05/19,75.27
2019/05/20,65.889
2019/05/21,71.071
2019/05/22,71.71
2019/05/23,33.953
2019/05/24,56.895
2019/05/25,61.932
2019/05/26,63.134
2019/05/27,87.604
2019/05/28,88.917
2019/05/29,80.061
2019/05/30,88.057
2019/05/31,32.203
2019/06/01,56.465
2019/06/02,57.444
2019/06/03,40.217
2019/06/04,16.776
2019/06/05,15.885
2019/06/06,17.368
2019/06/07,44.379
2019/06/08,36.205
2019/06/09,17.345
2019/06/10,24.415
2019/06/11,50.821
2019/06/12,74.082
2019/06/13,85.68
2019/06/14,70.386
2019/06/15,84.705
2019/06/16,88.978
2019/06/17,89.384
2019/06/18,61.484
2019/06/19,60.113
2019/06/20,69.747
2019/06/21,93.679
2019/06/22,97.2
2019/06/23,97.713
