Date,transactions90sma
2019/10/27,688144
2019/10/28,688206
2019/10/29,688465
2019/10/30,686687
2019/10/31,686418
2019/11/01,685546
2019/11/02,685789
2019/11/03,684152
2019/11/04,683471
2019/11/05,683435
2019/11/06,683602
2019/11/07,685109
2019/11/08,685867
2019/11/09,686106
2019/11/10,684955
2019/11/11,685082
2019/11/12,684771
2019/11/13,685043
2019/11/14,684606
2019/11/15,685072
2019/11/16,684732
2019/11/17,683351
2019/11/18,683362
2019/11/19,683406
2019/11/20,682880
2019/11/21,683209
2019/11/22,684437
2019/11/23,683930
2019/11/24,682220
2019/11/25,682383
2019/11/26,681911
2019/11/27,681364
2019/11/28,680363
2019/11/29,680260
2019/11/30,679090
2019/12/01,677507
2019/12/02,676729
2019/12/03,675575
2019/12/04,674365
2019/12/05,672689
2019/12/06,671535
2019/12/07,669458
2019/12/08,665949
2019/12/09,665325
2019/12/10,664506
2019/12/11,663413
2019/12/12,663548
2019/12/13,663471
2019/12/14,662551
2019/12/15,660262
2019/12/16,659738
2019/12/17,659052
2019/12/18,658728
2019/12/19,657649
2019/12/20,657842
2019/12/21,657497
2019/12/22,656281
2019/12/23,655416
2019/12/24,654584
2019/12/25,653555
2019/12/26,653144
2019/12/27,652835
2019/12/28,651994
2019/12/29,649730
2019/12/30,649057
2019/12/31,648248
2020/01/01,646596
2020/01/02,645657
2020/01/03,645507
2020/01/04,645366
2020/01/05,644202
2020/01/06,643271
2020/01/07,642106
2020/01/08,641524
2020/01/09,640623
2020/01/10,640297
2020/01/11,640105
2020/01/12,638698
2020/01/13,637306
2020/01/14,637052
2020/01/15,636993
2020/01/16,636549
2020/01/17,636675
2020/01/18,636851
2020/01/19,636149
2020/01/20,634739
2020/01/21,632767
2020/01/22,630421
2020/01/23,628320
2020/01/24,625879
2020/01/25,623574
2020/01/26,620324
2020/01/27,617756
2020/01/28,615630
2020/01/29,613490
2020/01/30,611946
2020/01/31,611862
2020/02/01,611580
2020/02/02,610017
2020/02/03,608705
2020/02/04,606669
2020/02/05,603929
2020/02/06,602899
2020/02/07,603147
2020/02/08,603728
2020/02/09,602822
2020/02/10,602378
2020/02/11,602331
2020/02/12,603649
2020/02/13,604557
2020/02/14,606504
2020/02/15,607603
2020/02/16,606793
2020/02/17,606346
2020/02/18,606837
2020/02/19,606092
2020/02/20,604924
2020/02/21,605356
2020/02/22,605456
2020/02/23,603716
2020/02/24,603804
2020/02/25,603752
2020/02/26,604662
2020/02/27,605149
2020/02/28,606303
2020/02/29,606363
2020/03/01,605777
2020/03/02,606566
2020/03/03,606570
2020/03/04,607085
2020/03/05,608712
2020/03/06,610809
2020/03/07,612923
2020/03/08,613225
2020/03/09,614919
2020/03/10,616421
2020/03/11,617282
2020/03/12,618829
2020/03/13,622127
2020/03/14,623847
2020/03/15,624103
2020/03/16,625626
2020/03/17,626735
2020/03/18,628383
2020/03/19,631158
2020/03/20,634233
2020/03/21,637873
2020/03/22,639145
2020/03/23,641350
2020/03/24,643870
2020/03/25,645856
2020/03/26,647995
2020/03/27,650578
2020/03/28,652662
2020/03/29,652924
2020/03/30,654810
2020/03/31,657757
2020/04/01,659728
2020/04/02,661271
2020/04/03,663089
2020/04/04,664215
2020/04/05,664076
2020/04/06,665462
2020/04/07,666904
2020/04/08,669224
2020/04/09,670584
2020/04/10,672762
2020/04/11,674502
2020/04/12,675759
2020/04/13,676565
2020/04/14,677849
2020/04/15,678944
2020/04/16,680208
2020/04/17,681958
2020/04/18,683821
2020/04/19,685404
2020/04/20,688403
2020/04/21,691727
2020/04/22,694372
2020/04/23,698030
2020/04/24,702600
2020/04/25,706639
2020/04/26,710254
2020/04/27,713753
2020/04/28,716942
2020/04/29,720627
2020/04/30,724140
2020/05/01,727266
2020/05/02,729887
2020/05/03,731759
2020/05/04,734532
2020/05/05,736474
2020/05/06,738995
2020/05/07,741783
2020/05/08,744295
2020/05/09,747248
2020/05/10,749585
2020/05/11,751566
2020/05/12,752483
2020/05/13,753507
2020/05/14,754046
2020/05/15,756152
2020/05/16,758524
2020/05/17,759781
2020/05/18,761155
2020/05/19,762846
2020/05/20,764688
2020/05/21,766879
2020/05/22,770328
2020/05/23,773240
2020/05/24,774774
2020/05/25,777056
2020/05/26,779412
2020/05/27,781431
2020/05/28,783860
2020/05/29,787513
2020/05/30,790329
2020/05/31,792203
2020/06/01,795186
2020/06/02,798707
2020/06/03,800688
2020/06/04,803506
2020/06/05,806517
2020/06/06,809668
2020/06/07,811443
2020/06/08,813728
2020/06/09,816061
2020/06/10,818051
2020/06/11,818911
2020/06/12,821216
2020/06/13,823168
2020/06/14,823178
2020/06/15,824835
2020/06/16,826352
2020/06/17,826527
2020/06/18,827545
2020/06/19,828528
2020/06/20,830697
2020/06/21,832762
2020/06/22,836097
2020/06/23,840031
2020/06/24,843347
2020/06/25,846602
2020/06/26,850487
2020/06/27,855033
2020/06/28,858074
2020/06/29,861678
2020/06/30,866437
2020/07/01,870036
2020/07/02,873552
2020/07/03,877954
2020/07/04,881646
2020/07/05,882855
2020/07/06,885483
2020/07/07,888086
2020/07/08,892138
2020/07/09,895746
2020/07/10,899682
2020/07/11,903065
2020/07/12,905883
2020/07/13,909637
2020/07/14,913043
2020/07/15,916610
2020/07/16,919752
2020/07/17,923030
2020/07/18,926695
2020/07/19,929512
2020/07/20,933187
2020/07/21,936849
2020/07/22,940312
2020/07/23,943647
2020/07/24,947580
2020/07/25,951730
2020/07/26,955027
2020/07/27,959727
2020/07/28,963333
2020/07/29,966271
2020/07/30,970019
2020/07/31,975051
2020/08/01,979294
2020/08/02,983204
2020/08/03,987551
2020/08/04,991223
2020/08/05,994619
2020/08/06,998264
2020/08/07,1002212
2020/08/08,1005582
2020/08/09,1009377
2020/08/10,1013925
2020/08/11,1018339
2020/08/12,1022883
2020/08/13,1026443
2020/08/14,1030072
2020/08/15,1033398
2020/08/16,1036673
2020/08/17,1040383
2020/08/18,1044537
2020/08/19,1048417
2020/08/20,1051380
2020/08/21,1055695
2020/08/22,1058770
2020/08/23,1061513
2020/08/24,1064238
2020/08/25,1066927
2020/08/26,1069804
2020/08/27,1071885
2020/08/28,1074662
2020/08/29,1077783
2020/08/30,1080145
2020/08/31,1082978
2020/09/01,1086837
2020/09/02,1089624
2020/09/03,1092375
2020/09/04,1094542
2020/09/05,1095621
2020/09/06,1096293
2020/09/07,1097720
2020/09/08,1098684
2020/09/09,1100099
2020/09/10,1102672
2020/09/11,1105352
2020/09/12,1108125
2020/09/13,1109567
2020/09/14,1111508
2020/09/15,1113843
2020/09/16,1115189
2020/09/17,1120301
2020/09/18,1123672
2020/09/19,1124816
2020/09/20,1124852
2020/09/21,1125010
2020/09/22,1125128
2020/09/23,1125599
2020/09/24,1126378
2020/09/25,1126574
2020/09/26,1126429
2020/09/27,1125432
2020/09/28,1125085
2020/09/29,1125571
2020/09/30,1126015
2020/10/01,1125978
2020/10/02,1126598
2020/10/03,1127448
2020/10/04,1127064
2020/10/05,1126655
2020/10/06,1126558
2020/10/07,1126170
2020/10/08,1125999
2020/10/09,1126739
2020/10/10,1127166
2020/10/11,1125531
2020/10/12,1125459
2020/10/13,1125637
2020/10/14,1125920
2020/10/15,1127824
2020/10/16,1128820
2020/10/17,1128479
2020/10/18,1126835
2020/10/19,1126933
2020/10/20,1126573
2020/10/21,1126711
2020/10/22,1127186
2020/10/23,1126710
2020/10/24,1125313
2020/10/25,1122022
2020/10/26,1120508
2020/10/27,1119559
2020/10/28,1119283
2020/10/29,1118050
2020/10/30,1117377
2020/10/31,1116974
2020/11/01,1115573
2020/11/02,1115495
2020/11/03,1114791
2020/11/04,1113917
2020/11/05,1112570
2020/11/06,1112454
2020/11/07,1111371
2020/11/08,1108332
2020/11/09,1107148
2020/11/10,1106351
2020/11/11,1105100
2020/11/12,1103964
2020/11/13,1104503
2020/11/14,1103556
2020/11/15,1101950
2020/11/16,1100575
2020/11/17,1100087
2020/11/18,1099396
2020/11/19,1097907
2020/11/20,1098578
2020/11/21,1099130
2020/11/22,1098970
2020/11/23,1099808
2020/11/24,1100629
2020/11/25,1101399
2020/11/26,1101860
2020/11/27,1101547
2020/11/28,1099880
2020/11/29,1097192
2020/11/30,1096505
2020/12/01,1096407
2020/12/02,1095538
2020/12/03,1095237
2020/12/04,1096275
2020/12/05,1096598
2020/12/06,1096410
2020/12/07,1097252
2020/12/08,1098330
2020/12/09,1098662
2020/12/10,1098862
2020/12/11,1099835
2020/12/12,1100391
2020/12/13,1101091
2020/12/14,1102777
2020/12/15,1104780
2020/12/16,1103177
2020/12/17,1104260
2020/12/18,1105415
2020/12/19,1106166
2020/12/20,1105506
2020/12/21,1106234
2020/12/22,1106934
2020/12/23,1108787
2020/12/24,1109986
2020/12/25,1111718
2020/12/26,1113641
2020/12/27,1114722
2020/12/28,1116595
2020/12/29,1118013
2020/12/30,1120334
2020/12/31,1122132
2021/01/01,1124132
2021/01/02,1126192
2021/01/03,1128489
2021/01/04,1130619
2021/01/05,1133096
2021/01/06,1135996
2021/01/07,1138762
2021/01/08,1141569
2021/01/09,1144090
2021/01/10,1145406
2021/01/11,1147105
2021/01/12,1147900
2021/01/13,1146534
2021/01/14,1146794
2021/01/15,1148743
2021/01/16,1150939
2021/01/17,1150985
2021/01/18,1152233
2021/01/19,1153265
2021/01/20,1153541
2021/01/21,1154047
2021/01/22,1155943
2021/01/23,1157893
2021/01/24,1158244
2021/01/25,1159674
2021/01/26,1160285
2021/01/27,1160653
2021/01/28,1161540
2021/01/29,1163811
2021/01/30,1165672
2021/01/31,1166650
2021/02/01,1168663
2021/02/02,1170503
2021/02/03,1172575
2021/02/04,1174107
2021/02/05,1176165
2021/02/06,1178513
2021/02/07,1179435
2021/02/08,1180749
2021/02/09,1183315
2021/02/10,1185772
2021/02/11,1187040
2021/02/12,1189521
2021/02/13,1191909
2021/02/14,1193033
2021/02/15,1193448
2021/02/16,1194527
2021/02/17,1196035
2021/02/18,1197542
2021/02/19,1199224
2021/02/20,1201332
2021/02/21,1201553
2021/02/22,1202354
2021/02/23,1203432
2021/02/24,1204675
2021/02/25,1206118
2021/02/26,1208828
2021/02/27,1211145
2021/02/28,1211099
2021/03/01,1211250
2021/03/02,1213126
2021/03/03,1214469
2021/03/04,1215586
2021/03/05,1217285
2021/03/06,1218685
2021/03/07,1219547
2021/03/08,1220290
2021/03/09,1221673
2021/03/10,1223492
2021/03/11,1225298
2021/03/12,1227894
2021/03/13,1229568
2021/03/14,1229971
2021/03/15,1231150
2021/03/16,1231675
2021/03/17,1230897
2021/03/18,1232073
2021/03/19,1233499
2021/03/20,1235588
2021/03/21,1236244
2021/03/22,1238026
2021/03/23,1238522
2021/03/24,1240375
2021/03/25,1242700
2021/03/26,1244103
2021/03/27,1244696
2021/03/28,1244197
2021/03/29,1244900
2021/03/30,1245714
2021/03/31,1247833
2021/04/01,1250405
2021/04/02,1252491
2021/04/03,1253146
2021/04/04,1252287
2021/04/05,1252716
2021/04/06,1253331
2021/04/07,1253487
2021/04/08,1253437
2021/04/09,1254206
2021/04/10,1255367
2021/04/11,1255107
2021/04/12,1257134
2021/04/13,1259622
2021/04/14,1261865
2021/04/15,1261533
2021/04/16,1264129
2021/04/17,1267684
2021/04/18,1269670
2021/04/19,1272166
2021/04/20,1275962
2021/04/21,1280264
2021/04/22,1284647
2021/04/23,1289052
2021/04/24,1292067
2021/04/25,1294090
2021/04/26,1296911
2021/04/27,1300326
2021/04/28,1303957
2021/04/29,1306587
2021/04/30,1309065
2021/05/01,1311094
2021/05/02,1312394
2021/05/03,1314458
2021/05/04,1316916
2021/05/05,1319238
2021/05/06,1321631
2021/05/07,1324965
2021/05/08,1330301
2021/05/09,1335199
2021/05/10,1339521
2021/05/11,1343917
2021/05/12,1347846
2021/05/13,1351160
2021/05/14,1354263
2021/05/15,1357217
2021/05/16,1359603
2021/05/17,1362144
2021/05/18,1363995
2021/05/19,1365803
2021/05/20,1367309
2021/05/21,1367636
2021/05/22,1368193
2021/05/23,1367661
2021/05/24,1367770
2021/05/25,1367817
2021/05/26,1368858
2021/05/27,1369471
2021/05/28,1370611
2021/05/29,1371873
2021/05/30,1372922
2021/05/31,1373563
2021/06/01,1374000
2021/06/02,1374879
2021/06/03,1376311
2021/06/04,1377881
2021/06/05,1377842
2021/06/06,1376933
2021/06/07,1376379
2021/06/08,1375990
2021/06/09,1374985
2021/06/10,1373461
2021/06/11,1372238
2021/06/12,1370615
2021/06/13,1368430
2021/06/14,1367092
2021/06/15,1366556
2021/06/16,1365460
2021/06/17,1364657
2021/06/18,1363633
2021/06/19,1361902
2021/06/20,1359122
2021/06/21,1358129
2021/06/22,1357996
2021/06/23,1356355
2021/06/24,1355701
2021/06/25,1355663
2021/06/26,1354980
2021/06/27,1353143
2021/06/28,1354289
2021/06/29,1353285
2021/06/30,1351554
2021/07/01,1349922
2021/07/02,1348680
2021/07/03,1347843
2021/07/04,1345714
2021/07/05,1343626
2021/07/06,1344102
2021/07/07,1344175
2021/07/08,1343750
2021/07/09,1342735
2021/07/10,1341427
2021/07/11,1338691
2021/07/12,1336924
2021/07/13,1334670
2021/07/14,1334953
2021/07/15,1333098
2021/07/16,1330276
2021/07/17,1327696
2021/07/18,1324274
2021/07/19,1320270
2021/07/20,1316130
2021/07/21,1311885
2021/07/22,1308171
2021/07/23,1306105
2021/07/24,1304285
2021/07/25,1300733
2021/07/26,1298648
2021/07/27,1296432
2021/07/28,1293871
2021/07/29,1291848
2021/07/30,1289790
2021/07/31,1287511
2021/08/01,1284199
2021/08/02,1281237
2021/08/03,1277912
2021/08/04,1274486
2021/08/05,1270394
2021/08/06,1264852
2021/08/07,1259094
2021/08/08,1253179
2021/08/09,1247652
2021/08/10,1243075
2021/08/11,1239140
2021/08/12,1235403
2021/08/13,1232342
2021/08/14,1229396
2021/08/15,1225825
2021/08/16,1223924
2021/08/17,1221602
2021/08/18,1218735
2021/08/19,1217497
2021/08/20,1217234
2021/08/21,1216373
2021/08/22,1214942
2021/08/23,1214455
2021/08/24,1213573
2021/08/25,1212388
2021/08/26,1210943
2021/08/27,1209006
2021/08/28,1207356
2021/08/29,1205681
2021/08/30,1204843
2021/08/31,1203647
2021/09/01,1202397
2021/09/02,1201944
2021/09/03,1202190
2021/09/04,1202796
2021/09/05,1201805
2021/09/06,1201643
2021/09/07,1202907
2021/09/08,1202795
2021/09/09,1203201
2021/09/10,1204456
2021/09/11,1205838
2021/09/12,1206091
2021/09/13,1206573
2021/09/14,1206908
2021/09/15,1206781
2021/09/16,1207383
2021/09/17,1208910
2021/09/18,1209864
2021/09/19,1208961
2021/09/20,1207595
2021/09/21,1207499
2021/09/22,1207129
2021/09/23,1206749
2021/09/24,1206773
2021/09/25,1206957
2021/09/26,1203451
2021/09/27,1202002
2021/09/28,1200845
2021/09/29,1200002
2021/09/30,1199273
2021/10/01,1200211
2021/10/02,1200350
2021/10/03,1200154
2021/10/04,1197555
2021/10/05,1196940
2021/10/06,1197776
2021/10/07,1199116
2021/10/08,1200760
2021/10/09,1201761
2021/10/10,1201165
2021/10/11,1201166
2021/10/12,1200951
2021/10/13,1200172
2021/10/14,1200484
2021/10/15,1202022
2021/10/16,1202157
2021/10/17,1201590
2021/10/18,1201645
2021/10/19,1202182
2021/10/20,1202811
2021/10/21,1203634
2021/10/22,1203973
2021/10/23,1205152
2021/10/24,1205160
2021/10/25,1204953
2021/10/26,1205447
2021/10/27,1206685
2021/10/28,1209664
2021/10/29,1212376
2021/10/30,1214466
2021/10/31,1214851
2021/11/01,1216208
2021/11/02,1218117
2021/11/03,1220978
2021/11/04,1222536
2021/11/05,1224105
2021/11/06,1224902
2021/11/07,1225551
2021/11/08,1226850
2021/11/09,1227958
2021/11/10,1230130
2021/11/11,1231803
2021/11/12,1233860
2021/11/13,1235807
2021/11/14,1236049
2021/11/15,1236465
2021/11/16,1237672
2021/11/17,1238758
2021/11/18,1239027
2021/11/19,1239794
2021/11/20,1239530
2021/11/21,1239700
2021/11/22,1239416
2021/11/23,1240307
2021/11/24,1242168
2021/11/25,1244194
2021/11/26,1246036
2021/11/27,1246769
2021/11/28,1246066
2021/11/29,1246525
2021/11/30,1247146
2021/12/01,1246708
2021/12/02,1247447
2021/12/03,1247696
2021/12/04,1248800
2021/12/05,1250800
2021/12/06,1250097
2021/12/07,1250611
2021/12/08,1251461
2021/12/09,1251535
2021/12/10,1251408
2021/12/11,1251276
2021/12/12,1250322
2021/12/13,1250452
2021/12/14,1250534
2021/12/15,1250913
2021/12/16,1250556
2021/12/17,1251969
2021/12/18,1252320
2021/12/19,1251909
2021/12/20,1251998
2021/12/21,1252329
2021/12/22,1252777
2021/12/23,1253805
2021/12/24,1255771
2021/12/25,1258115
2021/12/26,1258927
2021/12/27,1260525
2021/12/28,1261694
2021/12/29,1263208
2021/12/30,1263750
2021/12/31,1264819
2022/01/01,1265383
2022/01/02,1265799
2022/01/03,1265504
2022/01/04,1264210
2022/01/05,1263158
2022/01/06,1262329
2022/01/07,1262292
2022/01/08,1262803
2022/01/09,1261968
2022/01/10,1262297
2022/01/11,1263272
2022/01/12,1263897
2022/01/13,1263674
2022/01/14,1264090
2022/01/15,1264431
2022/01/16,1264045
2022/01/17,1263548
2022/01/18,1262549
2022/01/19,1261947
2022/01/20,1261211
2022/01/21,1260711
2022/01/22,1260081
2022/01/23,1257619
2022/01/24,1255422
2022/01/25,1253279
2022/01/26,1249231
2022/01/27,1245646
2022/01/28,1242966
2022/01/29,1241221
2022/01/30,1239467
2022/01/31,1237039
2022/02/01,1234324
2022/02/02,1232108
2022/02/03,1229567
2022/02/04,1228601
2022/02/05,1228135
2022/02/06,1226411
2022/02/07,1224513
2022/02/08,1222180
2022/02/09,1220605
2022/02/10,1219056
2022/02/11,1217761
2022/02/12,1215971
2022/02/13,1214034
2022/02/14,1212232
2022/02/15,1210447
2022/02/16,1209452
2022/02/17,1208188
2022/02/18,1209215
2022/02/19,1207985
2022/02/20,1209344
2022/02/21,1207893
2022/02/22,1205523
2022/02/23,1203814
2022/02/24,1202521
2022/02/25,1201685
2022/02/26,1202042
2022/02/27,1200680
2022/02/28,1198759
2022/03/01,1198092
2022/03/02,1197267
2022/03/03,1196775
2022/03/04,1196017
2022/03/05,1192589
2022/03/06,1191239
2022/03/07,1190681
2022/03/08,1189562
2022/03/09,1188751
2022/03/10,1188660
2022/03/11,1187771
2022/03/12,1187093
2022/03/13,1184858
2022/03/14,1183558
2022/03/15,1182800
2022/03/16,1183695
2022/03/17,1182630
2022/03/18,1183808
2022/03/19,1183698
2022/03/20,1182785
2022/03/21,1182329
2022/03/22,1182187
2022/03/23,1181289
2022/03/24,1179667
2022/03/25,1177969
2022/03/26,1177046
2022/03/27,1175610
2022/03/28,1175354
2022/03/29,1174773
2022/03/30,1173623
2022/03/31,1173100
2022/04/01,1172862
2022/04/02,1172148
2022/04/03,1170499
2022/04/04,1169204
2022/04/05,1167399
2022/04/06,1166451
2022/04/07,1165776
2022/04/08,1164893
2022/04/09,1164636
2022/04/10,1163203
2022/04/11,1161377
2022/04/12,1159479
2022/04/13,1157090
2022/04/14,1155966
2022/04/15,1155257
2022/04/16,1154105
2022/04/17,1152378
2022/04/18,1151643
2022/04/19,1151547
2022/04/20,1152122
2022/04/21,1151344
2022/04/22,1150680
2022/04/23,1150386
2022/04/24,1149549
2022/04/25,1149233
2022/04/26,1149002
2022/04/27,1149311
2022/04/28,1149510
2022/04/29,1149743
2022/04/30,1150052
2022/05/01,1149804
2022/05/02,1149128
2022/05/03,1148293
2022/05/04,1148195
2022/05/05,1148404
2022/05/06,1147088
2022/05/07,1145728
2022/05/08,1144882
2022/05/09,1144633
2022/05/10,1144600
2022/05/11,1144656
2022/05/12,1146254
2022/05/13,1148784
2022/05/14,1149056
2022/05/15,1148411
2022/05/16,1147652
2022/05/17,1146997
2022/05/18,1147396
2022/05/19,1145627
2022/05/20,1145212
2022/05/21,1142442
2022/05/22,1141567
2022/05/23,1141085
2022/05/24,1140564
2022/05/25,1139603
2022/05/26,1138861
2022/05/27,1138035
2022/05/28,1137421
2022/05/29,1136947
2022/05/30,1135933
2022/05/31,1135467
2022/06/01,1134624
2022/06/02,1133789
2022/06/03,1133672
2022/06/04,1132623
2022/06/05,1130762
2022/06/06,1129081
2022/06/07,1127666
2022/06/08,1125590
2022/06/09,1124514
2022/06/10,1124056
2022/06/11,1123943
2022/06/12,1123095
2022/06/13,1122198
2022/06/14,1120539
2022/06/15,1119678
2022/06/16,1117838
2022/06/17,1117648
2022/06/18,1116974
2022/06/19,1115374
2022/06/20,1113395
2022/06/21,1111711
2022/06/22,1109896
2022/06/23,1107910
2022/06/24,1106750
2022/06/25,1104708
2022/06/26,1101394
2022/06/27,1099107
2022/06/28,1097156
2022/06/29,1095361
2022/06/30,1094192
2022/07/01,1095121
2022/07/02,1096550
2022/07/03,1097131
2022/07/04,1097852
2022/07/05,1098467
2022/07/06,1098840
2022/07/07,1099839
2022/07/08,1101036
2022/07/09,1101775
2022/07/10,1102170
2022/07/11,1102547
2022/07/12,1103301
2022/07/13,1103941
2022/07/14,1104814
2022/07/15,1106573
2022/07/16,1108773
2022/07/17,1110352
2022/07/18,1110342
2022/07/19,1109608
2022/07/20,1110403
2022/07/21,1111065
2022/07/22,1112734
2022/07/23,1113542
2022/07/24,1113243
2022/07/25,1114916
2022/07/26,1120665
2022/07/27,1121131
2022/07/28,1121026
2022/07/29,1120811
2022/07/30,1121088
2022/07/31,1121601
2022/08/01,1124543
2022/08/02,1125697
2022/08/03,1126398
2022/08/04,1130210
2022/08/05,1131935
2022/08/06,1132613
2022/08/07,1132709
2022/08/08,1132308
2022/08/09,1131358
2022/08/10,1129498
2022/08/11,1126790
2022/08/12,1126691
2022/08/13,1126878
2022/08/14,1126633
2022/08/15,1126285
2022/08/16,1125268
2022/08/17,1125333
2022/08/18,1125389
2022/08/19,1125376
2022/08/20,1125825
2022/08/21,1125729
2022/08/22,1125276
2022/08/23,1125066
2022/08/24,1124762
2022/08/25,1124552
2022/08/26,1124418
2022/08/27,1124224
2022/08/28,1123721
2022/08/29,1122988
2022/08/30,1122552
2022/08/31,1121916
2022/09/01,1122113
2022/09/02,1122717
2022/09/03,1123034
2022/09/04,1123798
2022/09/05,1124246
2022/09/06,1124626
2022/09/07,1125135
2022/09/08,1125123
2022/09/09,1125816
2022/09/10,1125555
2022/09/11,1124611
2022/09/12,1124413
2022/09/13,1124371
2022/09/14,1124470
2022/09/15,1126192
2022/09/16,1129009
2022/09/17,1132380
2022/09/18,1133652
2022/09/19,1135045
2022/09/20,1136827
2022/09/21,1138295
2022/09/22,1139393
2022/09/23,1141404
2022/09/24,1143509
2022/09/25,1144766
2022/09/26,1146595
2022/09/27,1148915
2022/09/28,1149530
2022/09/29,1148988
2022/09/30,1149394
2022/10/01,1149405
2022/10/02,1149537
2022/10/03,1150922
2022/10/04,1151187
2022/10/05,1150909
2022/10/06,1151019
2022/10/07,1151125
2022/10/08,1151472
2022/10/09,1150607
2022/10/10,1150468
2022/10/11,1149973
2022/10/12,1148691
2022/10/13,1147652
2022/10/14,1145771
2022/10/15,1143463
2022/10/16,1140876
2022/10/17,1139737
2022/10/18,1138305
2022/10/19,1137019
2022/10/20,1136506
2022/10/21,1136199
2022/10/22,1134389
2022/10/23,1131433
2022/10/24,1124325
2022/10/25,1122664
2022/10/26,1122066
2022/10/27,1121171
2022/10/28,1119836
2022/10/29,1118509
2022/10/30,1115079
2022/10/31,1113490
2022/11/01,1111503
2022/11/02,1106573
2022/11/03,1105320
2022/11/04,1103830
2022/11/05,1101442
2022/11/06,1099175
2022/11/07,1098970
2022/11/08,1098656
2022/11/09,1099999
2022/11/10,1100597
2022/11/11,1100738
2022/11/12,1099973
2022/11/13,1100295
2022/11/14,1101479
2022/11/15,1101897
2022/11/16,1101518
2022/11/17,1101631
2022/11/18,1100657
2022/11/19,1098820
2022/11/20,1097345
2022/11/21,1096103
2022/11/22,1095205
2022/11/23,1094071
2022/11/24,1093321
2022/11/25,1092778
2022/11/26,1091777
2022/11/27,1089535
2022/11/28,1089932
2022/11/29,1090068
