Date,sentinusd3momUSD
2019/04/19,36219560
2019/04/20,-44952760
2019/04/21,-112807170
2019/04/22,12387391
2019/04/23,150414475
2019/04/24,236704512
2019/04/25,104823324
2019/04/26,225572069
2019/04/27,-276760622
2019/04/28,-147490251
2019/04/29,-222543161
2019/04/30,169253274
2019/05/01,53625295
2019/05/02,-141680009
2019/05/03,-50336805
2019/05/04,-96378395
2019/05/05,-33395633
2019/05/06,80285976
2019/05/07,272707747
2019/05/08,226644308
2019/05/09,-18275037
2019/05/10,-104231329
2019/05/11,309643086
2019/05/12,68566249
2019/05/13,274774910
2019/05/14,-110776567
2019/05/15,470531644
2019/05/16,1072717342
2019/05/17,369738530
2019/05/18,-477400070
2019/05/19,-1237490438
2019/05/20,-313512831
2019/05/21,174001324
2019/05/22,127156558
2019/05/23,-44181479
2019/05/24,-98696451
2019/05/25,-263054183
2019/05/26,-129016781
2019/05/27,257990806
2019/05/28,223979553
2019/05/29,419080366
2019/05/30,128444143
2019/05/31,207145800
2019/06/01,-531293530
2019/06/02,-579387007
2019/06/03,-143608997
2019/06/04,303680643
2019/06/05,408546824
2019/06/06,-257887122
2019/06/07,-296212212
2019/06/08,-523120532
2019/06/09,-68302061
2019/06/10,88207588
2019/06/11,223203083
2019/06/12,184056195
2019/06/13,109089923
2019/06/14,163146246
2019/06/15,347931359
2019/06/16,84746425
2019/06/17,-62654930
2019/06/18,-190842862
2019/06/19,10563417
2019/06/20,-5448059
2019/06/21,100431465
2019/06/22,63626391
2019/06/23,37626724
2019/06/24,-93771522
2019/06/25,32610254
2019/06/26,583122855
2019/06/27,373305529
2019/06/28,-80135577
2019/06/29,-466739701
2019/06/30,-547422214
2019/07/01,-104208608
2019/07/02,-127300548
2019/07/03,5287256
2019/07/04,-198591290
2019/07/05,-186513671
2019/07/06,-276097120
2019/07/07,-94221452
2019/07/08,74531999
2019/07/09,992860655
2019/07/10,326678142
2019/07/11,474112995
2019/07/12,-817325624
2019/07/13,-467883073
2019/07/14,-466488217
2019/07/15,181419660
2019/07/16,279498472
2019/07/17,47481272
2019/07/18,-166576343
2019/07/19,-122953923
2019/07/20,-285468970
2019/07/21,-272810595
2019/07/22,-72796305
2019/07/23,20671944
2019/07/24,77497273
2019/07/25,2901024
2019/07/26,218182722
2019/07/27,-81760561
2019/07/28,-162434576
2019/07/29,-191750209
2019/07/30,114430681
2019/07/31,155645455
2019/08/01,263724489
2019/08/02,58369318
2019/08/03,-79268295
2019/08/04,-411312866
2019/08/05,234949488
2019/08/06,242872023
2019/08/07,188732601
2019/08/08,-172647310
2019/08/09,-123855830
2019/08/10,-116586185
2019/08/11,-229540163
2019/08/12,-76591807
2019/08/13,58427616
2019/08/14,209115125
2019/08/15,160709818
2019/08/16,35880055
2019/08/17,-233273989
2019/08/18,-247412498
2019/08/19,-38410405
2019/08/20,251100853
2019/08/21,98903252
2019/08/22,-3107171
2019/08/23,-130079483
2019/08/24,-95498236
2019/08/25,-105991708
2019/08/26,6798404
2019/08/27,61628122
2019/08/28,117401386
2019/08/29,-12118341
2019/08/30,42465249
2019/08/31,66409518
2019/09/01,-134333040
2019/09/02,-33578989
2019/09/03,47176106
2019/09/04,131741175
2019/09/05,-16806614
2019/09/06,-147229938
2019/09/07,-11331001
2019/09/08,-12141458
2019/09/09,33769274
2019/09/10,-60577976
2019/09/11,51587992
2019/09/12,-72178988
2019/09/13,82813162
2019/09/14,-115319927
2019/09/15,-28514686
2019/09/16,101765853
2019/09/17,272506900
2019/09/18,307109053
2019/09/19,-40957664
2019/09/20,-82014149
2019/09/21,-328421116
2019/09/22,-189499045
2019/09/23,-34284732
2019/09/24,409370933
2019/09/25,245689503
2019/09/26,87923498
2019/09/27,-274024331
2019/09/28,-190478842
2019/09/29,-243571574
2019/09/30,90681522
2019/10/01,26798995
2019/10/02,2882912
2019/10/03,-277604513
2019/10/04,-107718741
2019/10/05,-69407572
2019/10/06,-10293843
2019/10/07,53127440
2019/10/08,146545408
2019/10/09,177523069
2019/10/10,29542277
2019/10/11,-24345669
2019/10/12,-121037496
2019/10/13,-130692623
2019/10/14,110021257
2019/10/15,22373104
2019/10/16,113446383
2019/10/17,-171372422
2019/10/18,49644931
2019/10/19,-109500426
2019/10/20,-4408037
2019/10/21,-57892615
2019/10/22,80345824
2019/10/23,212531847
2019/10/24,162074348
2019/10/25,101534275
2019/10/26,3179450
2019/10/27,-178099504
2019/10/28,240819323
2019/10/29,-52775579
2019/10/30,101489195
2019/10/31,-260935072
2019/11/01,-114472230
2019/11/02,-149765555
2019/11/03,-120804380
2019/11/04,76812833
2019/11/05,249713760
2019/11/06,64716419
2019/11/07,-103570717
2019/11/08,-154156801
2019/11/09,-102591420
2019/11/10,-77470452
2019/11/11,-35815627
2019/11/12,157405128
2019/11/13,92066029
2019/11/14,-21848330
2019/11/15,-40781069
2019/11/16,-88667954
2019/11/17,-64442765
2019/11/18,-17961149
2019/11/19,104050031
2019/11/20,88499606
2019/11/21,73415467
2019/11/22,259231652
2019/11/23,-47863200
2019/11/24,-169449146
2019/11/25,-101924560
2019/11/26,11005440
2019/11/27,177802424
2019/11/28,-101617313
2019/11/29,15464603
2019/11/30,-135583306
2019/12/01,-189691784
2019/12/02,43042970
2019/12/03,-10578052
2019/12/04,81512096
2019/12/05,-52248529
2019/12/06,21422154
2019/12/07,-93421280
2019/12/08,-120256492
2019/12/09,-37896670
2019/12/10,117414894
2019/12/11,45966678
2019/12/12,-3640063
2019/12/13,-71804057
2019/12/14,-14947681
2019/12/15,-76811689
2019/12/16,60689300
2019/12/17,232117301
2019/12/18,292703548
2019/12/19,199651149
2019/12/20,-171211538
2019/12/21,-277197474
2019/12/22,-313944142
2019/12/23,64110822
2019/12/24,47860100
2019/12/25,79692647
2019/12/26,-91856393
2019/12/27,2502763
2019/12/28,-57866119
2019/12/29,-13823719
2019/12/30,37366905
2019/12/31,146428828
2020/01/01,-53240016
2020/01/02,-51593715
2020/01/03,-29686741
2020/01/04,71342708
2020/01/05,-20846375
2020/01/06,-7302878
2020/01/07,48555562
2020/01/08,153996115
2020/01/09,-49468992
2020/01/10,-15767630
2020/01/11,-82820129
2020/01/12,-41277705
2020/01/13,22036623
2020/01/14,207052510
2020/01/15,200741694
2020/01/16,67353549
2020/01/17,-133823010
2020/01/18,-47627331
2020/01/19,-72576409
2020/01/20,-91480658
2020/01/21,-132790676
2020/01/22,-46372400
2020/01/23,6914484
2020/01/24,75778646
2020/01/25,-83073498
2020/01/26,-83051135
2020/01/27,-58810276
2020/01/28,132906671
2020/01/29,123139003
2020/01/30,58437578
2020/01/31,142196718
2020/02/01,-23784772
2020/02/02,-33321929
2020/02/03,-96342806
2020/02/04,95833735
2020/02/05,102212371
2020/02/06,235451877
2020/02/07,234896244
2020/02/08,-21048791
2020/02/09,-187833401
2020/02/10,-123524564
2020/02/11,37010429
2020/02/12,409625629
2020/02/13,211333627
2020/02/14,195058902
2020/02/15,-184562389
2020/02/16,-175216083
2020/02/17,157761389
2020/02/18,91530883
2020/02/19,50798688
2020/02/20,-92812949
2020/02/21,-166735891
2020/02/22,-251682789
2020/02/23,-250565192
2020/02/24,8900531
2020/02/25,238966830
2020/02/26,333556927
2020/02/27,151066500
2020/02/28,-74304853
2020/02/29,-408186483
2020/03/01,-243922236
2020/03/02,162672438
2020/03/03,139145812
2020/03/04,-30237080
2020/03/05,-169825449
2020/03/06,42520862
2020/03/07,-46051520
2020/03/08,19482103
2020/03/09,331433228
2020/03/10,241960366
2020/03/11,60855078
2020/03/12,663282181
2020/03/13,497744584
2020/03/14,-69825715
2020/03/15,-1048030580
2020/03/16,-319872678
2020/03/17,-26513619
2020/03/18,-72648886
2020/03/19,-231213116
2020/03/20,131843368
2020/03/21,-93793804
2020/03/22,-251248209
2020/03/23,-179422687
2020/03/24,377935352
2020/03/25,91324537
2020/03/26,-48613905
2020/03/27,-365522256
2020/03/28,-75190475
2020/03/29,-131600707
2020/03/30,-19200909
2020/03/31,34796481
2020/04/01,32463298
2020/04/02,94156504
2020/04/03,37745604
2020/04/04,-19520287
2020/04/05,-171283028
2020/04/06,104169778
2020/04/07,311725248
2020/04/08,171950981
2020/04/09,-157532911
2020/04/10,15659253
2020/04/11,-153437339
2020/04/12,-88653710
2020/04/13,-170977976
2020/04/14,59561860
2020/04/15,45253051
2020/04/16,125903392
2020/04/17,70618419
2020/04/18,91172371
2020/04/19,-188231627
2020/04/20,169255112
2020/04/21,58689738
2020/04/22,87283515
2020/04/23,-55411970
2020/04/24,272543000
2020/04/25,-68775389
2020/04/26,-133047488
2020/04/27,-234567169
2020/04/28,-26753039
2020/04/29,288189572
2020/04/30,266517209
2020/05/01,54196325
2020/05/02,-297711356
2020/05/03,-404537975
2020/05/04,35119195
2020/05/05,74189000
2020/05/06,186363284
2020/05/07,277407711
2020/05/08,132485428
2020/05/09,-139616519
2020/05/10,-6078583
2020/05/11,-17289497
2020/05/12,144864369
2020/05/13,-130597101
2020/05/14,7253347
2020/05/15,-74685595
2020/05/16,-231334547
2020/05/17,-177698794
2020/05/18,64828903
2020/05/19,86747248
2020/05/20,77683018
2020/05/21,-37745400
2020/05/22,37786427
2020/05/23,-9971742
2020/05/24,-153942005
2020/05/25,-66687233
2020/05/26,37399803
2020/05/27,55797117
2020/05/28,132500698
2020/05/29,190748513
2020/05/30,254136150
2020/05/31,73729048
2020/06/01,-71065687
2020/06/02,346267166
2020/06/03,-155508394
2020/06/04,-116662875
2020/06/05,-452312881
2020/06/06,-137471590
2020/06/07,-111194227
2020/06/08,-76586027
2020/06/09,177669978
2020/06/10,181538775
2020/06/11,192295210
2020/06/12,-17477691
2020/06/13,-255947560
2020/06/14,-338691586
2020/06/15,212303030
2020/06/16,183192048
2020/06/17,141819422
2020/06/18,-168302230
2020/06/19,65168084
2020/06/20,-140273634
2020/06/21,-78970123
2020/06/22,152202680
2020/06/23,342856682
2020/06/24,657953134
2020/06/25,721850268
2020/06/26,68364422
2020/06/27,-590116952
2020/06/28,-1020284611
2020/06/29,-297429293
2020/06/30,36701933
2020/07/01,121028030
2020/07/02,63721312
2020/07/03,-41260617
2020/07/04,-148827756
2020/07/05,-185032453
2020/07/06,118258332
2020/07/07,270905008
2020/07/08,543346856
2020/07/09,66644239
2020/07/10,46257509
2020/07/11,-510134403
2020/07/12,-298054318
2020/07/13,68542283
2020/07/14,504223822
2020/07/15,155654414
2020/07/16,-140536597
2020/07/17,-325445929
2020/07/18,-135535078
2020/07/19,-132711892
2020/07/20,92577875
2020/07/21,253216606
2020/07/22,339103597
2020/07/23,839276649
2020/07/24,276688230
2020/07/25,103870552
2020/07/26,-336838191
2020/07/27,741078045
2020/07/28,209118550
2020/07/29,-57303251
2020/07/30,-485331126
2020/07/31,116299101
2020/08/01,129137188
2020/08/02,149047033
2020/08/03,98630899
2020/08/04,210957820
2020/08/05,-292483692
2020/08/06,-261634451
2020/08/07,-203879584
2020/08/08,-322271635
2020/08/09,-255844081
2020/08/10,182363191
2020/08/11,557839240
2020/08/12,863589176
2020/08/13,272149652
2020/08/14,769705548
2020/08/15,-633314194
2020/08/16,-675768539
2020/08/17,-680718773
2020/08/18,296147164
2020/08/19,333152923
2020/08/20,-39281077
2020/08/21,16584083
2020/08/22,-382169299
2020/08/23,-653874677
2020/08/24,-114780239
2020/08/25,260334492
2020/08/26,507095453
2020/08/27,-274885623
2020/08/28,248150635
2020/08/29,12994013
2020/08/30,566586688
2020/08/31,1023171804
2020/09/01,2077966211
2020/09/02,1538669095
2020/09/03,334334005
2020/09/04,-671660453
2020/09/05,-689703281
2020/09/06,-919363916
2020/09/07,-1063688247
2020/09/08,-970132542
2020/09/09,-287915122
2020/09/10,688976303
2020/09/11,483370653
2020/09/12,123881613
2020/09/13,-436949494
2020/09/14,221747265
2020/09/15,30253411
2020/09/16,45922333
2020/09/17,337873667
2020/09/18,955098024
2020/09/19,-386822900
2020/09/20,-1057875290
2020/09/21,-800217675
2020/09/22,-97016442
2020/09/23,148650649
2020/09/24,-621462332
2020/09/25,-203101073
2020/09/26,-648052500
2020/09/27,-268545769
2020/09/28,121389490
2020/09/29,497069352
2020/09/30,413928094
2020/10/01,190569987
2020/10/02,-148398818
2020/10/03,-691094071
2020/10/04,-753847742
2020/10/05,-277716033
2020/10/06,289110780
2020/10/07,561875051
2020/10/08,133336848
2020/10/09,232952532
2020/10/10,-314559907
2020/10/11,-290417003
2020/10/12,79815850
2020/10/13,142027239
2020/10/14,613813063
2020/10/15,-302609980
2020/10/16,84422631
2020/10/17,-806356218
2020/10/18,-420968760
2020/10/19,-244305488
2020/10/20,335054802
2020/10/21,918781369
2020/10/22,671116419
2020/10/23,331017407
2020/10/24,-698681899
2020/10/25,-929683704
2020/10/26,118498387
2020/10/27,352534244
2020/10/28,790408948
2020/10/29,-446385731
2020/10/30,160124999
2020/10/31,-607130253
2020/11/01,-277533622
2020/11/02,42375189
2020/11/03,339880742
2020/11/04,710410146
2020/11/05,326780372
2020/11/06,760026486
2020/11/07,328430062
2020/11/08,-918007526
2020/11/09,-632516841
2020/11/10,-483489120
2020/11/11,721892906
2020/11/12,581379296
2020/11/13,361752430
2020/11/14,-553111770
2020/11/15,-1061000079
2020/11/16,-317373941
2020/11/17,1052131690
2020/11/18,1223594769
2020/11/19,220146418
2020/11/20,-126698435
2020/11/21,326838832
2020/11/22,497264229
2020/11/23,841255305
2020/11/24,786778630
2020/11/25,-187955297
2020/11/26,-14197073
2020/11/27,-1448172019
2020/11/28,-835351769
2020/11/29,-1657513820
2020/11/30,294620718
2020/12/01,1567704108
2020/12/02,473923089
2020/12/03,-501443979
2020/12/04,-891366536
2020/12/05,-373306805
2020/12/06,-490329458
2020/12/07,58555062
2020/12/08,405370624
2020/12/09,923133986
2020/12/10,58258201
2020/12/11,138377257
2020/12/12,-905173788
2020/12/13,-722316133
2020/12/14,-384002151
2020/12/15,454656692
2020/12/16,1000367139
2020/12/17,1944269689
2020/12/18,532419196
2020/12/19,8157467
2020/12/20,-2012731590
2020/12/21,199414479
2020/12/22,-92577217
2020/12/23,572200992
2020/12/24,-470127591
2020/12/25,-777878194
2020/12/26,-479365377
2020/12/27,560066030
2020/12/28,1508559525
2020/12/29,1713321717
2020/12/30,444110704
2020/12/31,-358018140
2021/01/01,-1116230425
2021/01/02,-766320092
2021/01/03,2760084818
2021/01/04,5869479763
2021/01/05,3121240948
2021/01/06,1410566413
2021/01/07,-829656058
2021/01/08,2100245628
2021/01/09,-2482297172
2021/01/10,-2471992849
2021/01/11,147958559
2021/01/12,73834993
2021/01/13,-257638423
2021/01/14,480603614
2021/01/15,479180224
2021/01/16,-654743430
2021/01/17,-4806807236
2021/01/18,-943242456
2021/01/19,3997155326
2021/01/20,4774555729
2021/01/21,1998386566
2021/01/22,-1959113240
2021/01/23,-4679093532
2021/01/24,-1441708761
2021/01/25,105389454
2021/01/26,2252391286
2021/01/27,999643761
2021/01/28,-1191215454
2021/01/29,1872397408
2021/01/30,-662312181
2021/01/31,-425811961
2021/02/01,-2975601876
2021/02/02,2774016868
2021/02/03,3378878087
2021/02/04,4127537895
2021/02/05,-26347906
2021/02/06,-1571904289
2021/02/07,-3574217825
2021/02/08,-525981868
2021/02/09,495689924
2021/02/10,1566418700
2021/02/11,-1329978933
2021/02/12,-375229911
2021/02/13,-2262235788
2021/02/14,-1399986188
2021/02/15,-1063593698
2021/02/16,946581622
2021/02/17,1747067175
2021/02/18,2283119769
2021/02/19,851600486
2021/02/20,1373726278
2021/02/21,-2647286828
2021/02/22,1710304493
2021/02/23,4043653337
2021/02/24,1858567358
2021/02/25,-2193548446
2021/02/26,-4870380741
2021/02/27,-2552210600
2021/02/28,-697756034
2021/03/01,-1206139098
2021/03/02,1033131154
2021/03/03,-402074234
2021/03/04,-207553454
2021/03/05,-684746944
2021/03/06,53998885
2021/03/07,3913624584
2021/03/08,1442576526
2021/03/09,1480670812
2021/03/10,-3194396838
2021/03/11,-19736152
2021/03/12,1154489161
2021/03/13,-1116883665
2021/03/14,-2338638586
2021/03/15,-432352424
2021/03/16,1097144304
2021/03/17,1817058012
2021/03/18,-1882838782
2021/03/19,-1531527857
2021/03/20,-1770608003
2021/03/21,-1116421351
2021/03/22,872555711
2021/03/23,951264389
2021/03/24,696551833
2021/03/25,1871994866
2021/03/26,427083693
2021/03/27,-977384591
2021/03/28,-3913882346
2021/03/29,656401284
2021/03/30,2833399720
2021/03/31,3700052812
2021/04/01,467491248
2021/04/02,2428861951
2021/04/03,2432784047
2021/04/04,-1451923831
2021/04/05,-1123589714
2021/04/06,-2874645594
2021/04/07,1754377822
2021/04/08,-1880899144
2021/04/09,-810610798
2021/04/10,-752929513
2021/04/11,-1609135034
2021/04/12,284282263
2021/04/13,2163968008
2021/04/14,5210200800
2021/04/15,491762485
2021/04/16,1474792315
2021/04/17,-2716595386
2021/04/18,6070642994
2021/04/19,-1834253184
2021/04/20,-40225919
2021/04/21,-3966621533
2021/04/22,5323356822
2021/04/23,3733828294
2021/04/24,-3190276740
2021/04/25,-8001540497
2021/04/26,-2868614980
2021/04/27,3106503240
2021/04/28,4866470604
2021/04/29,1596692853
2021/04/30,490929337
2021/05/01,-2592231006
2021/05/02,-3582619050
2021/05/03,4273129645
2021/05/04,9466649865
2021/05/05,7022234636
2021/05/06,-2417311385
2021/05/07,-3586388843
2021/05/08,232796916
2021/05/09,-111887814
2021/05/10,7554493609
2021/05/11,5503892884
2021/05/12,9189910058
2021/05/13,1026233901
2021/05/14,-4754582929
2021/05/15,-10284069826
2021/05/16,-10778467139
2021/05/17,1765808774
2021/05/18,2124581450
2021/05/19,17849216255
2021/05/20,6043740559
2021/05/21,2850585379
2021/05/22,-18897065035
2021/05/23,-6965774734
2021/05/24,449172434
2021/05/25,3943437634
2021/05/26,-1991120916
2021/05/27,-2371793356
2021/05/28,-3111413962
2021/05/29,-3675982915
2021/05/30,-5840141754
2021/05/31,-4536775193
2021/06/01,415007274
2021/06/02,639980268
2021/06/03,1911685617
2021/06/04,-1554265179
2021/06/05,-2396912425
2021/06/06,-4451999269
2021/06/07,-1684240011
2021/06/08,5019372656
2021/06/09,5146208864
2021/06/10,-867291910
2021/06/11,-4809534494
2021/06/12,-4752362160
2021/06/13,-1788230287
2021/06/14,958902324
2021/06/15,1305657419
2021/06/16,3993485121
2021/06/17,-425799748
2021/06/18,1254848308
2021/06/19,-4304008161
2021/06/20,-2212116714
2021/06/21,1869000429
2021/06/22,7437488559
2021/06/23,1344785268
2021/06/24,-2978526643
2021/06/25,-4387848236
2021/06/26,-1913386679
2021/06/27,-2209364027
2021/06/28,-533541904
2021/06/29,2776643236
2021/06/30,1626402547
2021/07/01,1227518033
2021/07/02,490367349
2021/07/03,-2271777738
2021/07/04,-3948496566
2021/07/05,-2290101792
2021/07/06,2487902169
2021/07/07,2786260094
2021/07/08,3482470660
2021/07/09,509346474
2021/07/10,-2135744443
2021/07/11,-5466080277
2021/07/12,100819448
2021/07/13,1203170005
2021/07/14,3432811595
2021/07/15,-1308811479
2021/07/16,1034012650
2021/07/17,-2820716970
2021/07/18,-1712770163
2021/07/19,-1237259536
2021/07/20,1668552686
2021/07/21,2937460819
2021/07/22,266231914
2021/07/23,-82889444
2021/07/24,-2200059961
2021/07/25,-2345185806
2021/07/26,3221973086
2021/07/27,2192158435
2021/07/28,2377575908
2021/07/29,-1919305515
2021/07/30,-41562233
2021/07/31,669927373
2021/08/01,-837240915
2021/08/02,-504736813
2021/08/03,567981007
2021/08/04,2050276427
2021/08/05,1829841013
2021/08/06,1049140873
2021/08/07,-505421123
2021/08/08,-1626763835
2021/08/09,1966404719
2021/08/10,628428393
2021/08/11,757426558
2021/08/12,-2995572810
2021/08/13,53352940
2021/08/14,-762200745
2021/08/15,-1091237935
2021/08/16,1850736217
2021/08/17,1820419322
2021/08/18,1927657960
2021/08/19,-2674352480
2021/08/20,938547880
2021/08/21,-2452467980
2021/08/22,-1675771231
2021/08/23,469642079
2021/08/24,5331502673
2021/08/25,3406162422
2021/08/26,-2672654030
2021/08/27,-2719143687
2021/08/28,-2802356032
2021/08/29,-384479289
2021/08/30,214126046
2021/08/31,5002462009
2021/09/01,4914622183
2021/09/02,5046665143
2021/09/03,75739848
2021/09/04,-3846383003
2021/09/05,-7249613609
2021/09/06,-2542859637
2021/09/07,6308589986
2021/09/08,4284155779
2021/09/09,1471196284
2021/09/10,-4383449278
2021/09/11,-1458899308
2021/09/12,-4456994651
2021/09/13,-1729295847
2021/09/14,-2114689874
2021/09/15,5524540238
2021/09/16,-287598766
2021/09/17,2581352599
2021/09/18,-4652188104
2021/09/19,-2124007402
2021/09/20,808434421
2021/09/21,3218546731
2021/09/22,3367675442
2021/09/23,-2360931211
2021/09/24,2618491940
2021/09/25,-4079511566
2021/09/26,4033978574
2021/09/27,-5571869986
2021/09/28,1429564660
2021/09/29,-6128158852
2021/09/30,-891175256
2021/10/01,1617736619
2021/10/02,16517791
2021/10/03,-628110850
2021/10/04,-600193906
2021/10/05,4120509209
2021/10/06,4418686393
2021/10/07,2990085804
2021/10/08,-316148945
2021/10/09,-4699622233
2021/10/10,-4563136028
2021/10/11,-2882489289
2021/10/12,2105893782
2021/10/13,3058827294
2021/10/14,8238214966
2021/10/15,5128188951
2021/10/16,-218809811
2021/10/17,-7860863183
2021/10/18,-3375214546
2021/10/19,-140775081
2021/10/20,2716206233
2021/10/21,4804666982
2021/10/22,2453308687
2021/10/23,-3177603459
2021/10/24,-8231416180
2021/10/25,-2589166264
2021/10/26,1963287393
2021/10/27,7437390654
2021/10/28,898816730
2021/10/29,5903975820
2021/10/30,-5618269174
2021/10/31,-1914852964
2021/11/01,-4885655426
2021/11/02,4162183195
2021/11/03,8359247845
2021/11/04,1162938824
2021/11/05,-1102595829
2021/11/06,-8257875118
2021/11/07,-5035480855
2021/11/08,282513035
2021/11/09,3406566202
2021/11/10,5067195316
2021/11/11,-250410603
2021/11/12,555137887
2021/11/13,-3689302707
2021/11/14,-3226040565
2021/11/15,7935284166
2021/11/16,5129850660
2021/11/17,2848880780
2021/11/18,-8261976615
2021/11/19,-2318465365
2021/11/20,-2386458212
2021/11/21,-2021068573
2021/11/22,-497491433
2021/11/23,1866185906
2021/11/24,1954842241
2021/11/25,-447558130
2021/11/26,3641427609
2021/11/27,-4528110096
2021/11/28,-3261666580
2021/11/29,-3114240266
2021/11/30,8022741078
2021/12/01,8101144347
2021/12/02,858749871
2021/12/03,-1984204919
2021/12/04,1299874071
2021/12/05,-2207877541
2021/12/06,2489539843
2021/12/07,-3596217347
2021/12/08,1536193869
2021/12/09,-4784266414
2021/12/10,-1380892636
2021/12/11,-3511813696
2021/12/12,-5412083840
2021/12/13,1608496587
2021/12/14,3701322289
2021/12/15,4460831089
2021/12/16,-2361008551
2021/12/17,-1769964805
2021/12/18,-2579114563
2021/12/19,-4563152682
2021/12/20,-1192040483
2021/12/21,1164897316
2021/12/22,2806747634
2021/12/23,1004816321
2021/12/24,157096742
2021/12/25,-585012899
2021/12/26,-3634019813
2021/12/27,728637208
2021/12/28,2203181407
2021/12/29,2967877638
2021/12/30,5539515320
2021/12/31,930003946
2022/01/01,-2137533677
2022/01/02,-9296954542
2022/01/03,-4204418492
2022/01/04,2728392331
2022/01/05,4946723817
2022/01/06,4863607901
2022/01/07,1682176465
2022/01/08,-3532373021
2022/01/09,-6098622908
2022/01/10,-2732450838
2022/01/11,572223191
2022/01/12,2694526725
2022/01/13,1096527652
2022/01/14,238626350
2022/01/15,-2462395180
2022/01/16,-3416046812
2022/01/17,-481736063
2022/01/18,1357485117
2022/01/19,3692919691
2022/01/20,971937385
2022/01/21,6916175604
2022/01/22,2050353053
2022/01/23,-273423449
2022/01/24,-3630806996
2022/01/25,-3329562404
2022/01/26,1341840482
2022/01/27,-1619461550
2022/01/28,-346566580
2022/01/29,-2918536104
2022/01/30,-2388862026
2022/01/31,34220846
2022/02/01,1428284017
2022/02/02,222278889
2022/02/03,1114532466
2022/02/04,407325850
2022/02/05,-503762331
2022/02/06,-3987482660
2022/02/07,509168269
2022/02/08,2130301406
2022/02/09,2909185874
2022/02/10,2701732729
2022/02/11,841252187
2022/02/12,-1960754403
2022/02/13,-6304223367
2022/02/14,-2146732335
2022/02/15,2123089278
2022/02/16,1526240877
2022/02/17,441811263
2022/02/18,-952424647
2022/02/19,-2042557274
2022/02/20,-1895104628
2022/02/21,-337009024
2022/02/22,1420696412
2022/02/23,794006672
2022/02/24,5149917512
2022/02/25,1956072073
2022/02/26,-952155231
2022/02/27,-6603110989
2022/02/28,-653775124
2022/03/01,3247426011
2022/03/02,2003346314
2022/03/03,-447471140
2022/03/04,-1156966214
2022/03/05,-2455838986
2022/03/06,-2673055837
2022/03/07,-838272521
2022/03/08,1828559916
2022/03/09,1916804448
2022/03/10,-158304759
2022/03/11,-1133638579
2022/03/12,-2247328611
2022/03/13,-2149544150
2022/03/14,-270896476
2022/03/15,5382045657
2022/03/16,2720414782
2022/03/17,1727779918
2022/03/18,-1231211390
2022/03/19,42754652
2022/03/20,-2599306479
2022/03/21,-1080663422
2022/03/22,1561034005
2022/03/23,2349629203
2022/03/24,1237407311
2022/03/25,-57148022
2022/03/26,-2350569978
2022/03/27,-3136588198
2022/03/28,62404683
2022/03/29,5409469384
2022/03/30,4133752726
2022/03/31,251605188
2022/04/01,-711842260
2022/04/02,-2131971913
2022/04/03,-3413572425
2022/04/04,-2330987099
2022/04/05,439208689
2022/04/06,2974057764
2022/04/07,1347165162
2022/04/08,-642336752
2022/04/09,-3405039105
2022/04/10,-3529967870
2022/04/11,2380323155
2022/04/12,1168362428
2022/04/13,1643094947
2022/04/14,-3018788115
2022/04/15,221875097
2022/04/16,-482352946
2022/04/17,-808749439
2022/04/18,169587854
2022/04/19,1581376962
2022/04/20,4659157423
2022/04/21,309411977
2022/04/22,-311704096
2022/04/23,-5763782697
2022/04/24,-2446699275
2022/04/25,1366678945
2022/04/26,2999278990
2022/04/27,2237227317
2022/04/28,-931744930
2022/04/29,2317185827
2022/04/30,-1241139147
2022/05/01,-460331263
2022/05/02,-355074062
2022/05/03,4294356913
2022/05/04,685475789
2022/05/05,-1421623611
2022/05/06,-2093309842
2022/05/07,-2359124466
2022/05/08,-1962446910
2022/05/09,3767131418
2022/05/10,5537054131
2022/05/11,8511622187
2022/05/12,7026096338
2022/05/13,963171839
2022/05/14,-9147226493
2022/05/15,-13641377784
2022/05/16,-1936719300
2022/05/17,983076853
2022/05/18,1988644239
2022/05/19,-3217420674
2022/05/20,1376126906
2022/05/21,-2682568959
2022/05/22,-2184876069
2022/05/23,-678963552
2022/05/24,1367349881
2022/05/25,45728780
2022/05/26,1553596111
2022/05/27,2343344914
2022/05/28,-337780168
2022/05/29,-4391084988
2022/05/30,-1961512546
2022/05/31,2424941047
2022/06/01,2468858188
2022/06/02,525405563
2022/06/03,-1518825430
2022/06/04,-2887833224
2022/06/05,-2668044626
2022/06/06,96978845
2022/06/07,2357041673
2022/06/08,1103254758
2022/06/09,-373650767
2022/06/10,1105947578
2022/06/11,2823016939
2022/06/12,1383946869
2022/06/13,4992247077
2022/06/14,1351763806
2022/06/15,1965145248
2022/06/16,-5348040738
2022/06/17,-2919889797
2022/06/18,-1902640332
2022/06/19,-1868471357
2022/06/20,-773689921
2022/06/21,-1276891983
2022/06/22,-164692009
2022/06/23,-515190868
2022/06/24,-142192304
2022/06/25,-844165167
2022/06/26,-1147311177
2022/06/27,104894640
2022/06/28,729383269
2022/06/29,2538157398
2022/06/30,579325336
2022/07/01,394792085
2022/07/02,-2580276384
2022/07/03,-2372091225
2022/07/04,-540171988
2022/07/05,773761021
2022/07/06,1298544509
2022/07/07,2239065154
2022/07/08,437410712
2022/07/09,-1098743178
2022/07/10,-3004673049
