Date,price30smaUSD
2016/09/12,11.366
2016/09/13,11.384
2016/09/14,11.409
2016/09/15,11.439
2016/09/16,11.48
2016/09/17,11.538
2016/09/18,11.606
2016/09/19,11.666
2016/09/20,11.752
2016/09/21,11.839
2016/09/22,11.908
2016/09/23,11.983
2016/09/24,12.044
2016/09/25,12.1
2016/09/26,12.156
2016/09/27,12.223
2016/09/28,12.3
2016/09/29,12.367
2016/09/30,12.428
2016/10/01,12.46
2016/10/02,12.497
2016/10/03,12.541
2016/10/04,12.598
2016/10/05,12.648
2016/10/06,12.692
2016/10/07,12.728
2016/10/08,12.755
2016/10/09,12.778
2016/10/10,12.782
2016/10/11,12.784
2016/10/12,12.785
2016/10/13,12.783
2016/10/14,12.783
2016/10/15,12.777
2016/10/16,12.768
2016/10/17,12.744
2016/10/18,12.733
2016/10/19,12.712
2016/10/20,12.659
2016/10/21,12.601
2016/10/22,12.565
2016/10/23,12.521
2016/10/24,12.485
2016/10/25,12.436
2016/10/26,12.389
2016/10/27,12.335
2016/10/28,12.267
2016/10/29,12.185
2016/10/30,12.1
2016/10/31,12.034
2016/11/01,11.951
2016/11/02,11.872
2016/11/03,11.789
2016/11/04,11.714
2016/11/05,11.653
2016/11/06,11.596
2016/11/07,11.55
2016/11/08,11.504
2016/11/09,11.463
2016/11/10,11.417
2016/11/11,11.37
2016/11/12,11.309
2016/11/13,11.247
2016/11/14,11.185
2016/11/15,11.122
2016/11/16,11.064
2016/11/17,10.981
2016/11/18,10.895
2016/11/19,10.813
2016/11/20,10.73
2016/11/21,10.647
2016/11/22,10.576
2016/11/23,10.505
2016/11/24,10.437
2016/11/25,10.366
2016/11/26,10.297
2016/11/27,10.225
2016/11/28,10.163
2016/11/29,10.082
2016/11/30,9.991
2016/12/01,9.916
2016/12/02,9.819
2016/12/03,9.717
2016/12/04,9.608
2016/12/05,9.48
2016/12/06,9.342
2016/12/07,9.237
2016/12/08,9.159
2016/12/09,9.084
2016/12/10,9.008
2016/12/11,8.934
2016/12/12,8.875
2016/12/13,8.819
2016/12/14,8.763
2016/12/15,8.693
2016/12/16,8.615
2016/12/17,8.537
2016/12/18,8.475
2016/12/19,8.412
2016/12/20,8.347
2016/12/21,8.286
2016/12/22,8.21
2016/12/23,8.127
2016/12/24,8.052
2016/12/25,7.98
2016/12/26,7.909
2016/12/27,7.846
2016/12/28,7.792
2016/12/29,7.788
2016/12/30,7.782
2016/12/31,7.768
2017/01/01,7.777
2017/01/02,7.788
2017/01/03,7.826
2017/01/04,7.934
2017/01/05,8.055
2017/01/06,8.131
2017/01/07,8.174
2017/01/08,8.229
2017/01/09,8.3
2017/01/10,8.375
2017/01/11,8.432
2017/01/12,8.469
2017/01/13,8.511
2017/01/14,8.566
2017/01/15,8.63
2017/01/16,8.696
2017/01/17,8.768
2017/01/18,8.85
2017/01/19,8.938
2017/01/20,9.03
2017/01/21,9.134
2017/01/22,9.249
2017/01/23,9.364
2017/01/24,9.478
2017/01/25,9.587
2017/01/26,9.698
2017/01/27,9.807
2017/01/28,9.886
2017/01/29,9.96
2017/01/30,10.042
2017/01/31,10.12
2017/02/01,10.201
2017/02/02,10.261
2017/02/03,10.271
2017/02/04,10.296
2017/02/05,10.335
2017/02/06,10.382
2017/02/07,10.428
2017/02/08,10.458
2017/02/09,10.481
2017/02/10,10.513
2017/02/11,10.572
2017/02/12,10.629
2017/02/13,10.684
2017/02/14,10.768
2017/02/15,10.874
2017/02/16,10.965
2017/02/17,11.05
2017/02/18,11.133
2017/02/19,11.207
2017/02/20,11.273
2017/02/21,11.333
2017/02/22,11.398
2017/02/23,11.47
2017/02/24,11.554
2017/02/25,11.648
2017/02/26,11.758
2017/02/27,11.897
2017/02/28,12.071
2017/03/01,12.253
2017/03/02,12.503
2017/03/03,12.806
2017/03/04,13.099
2017/03/05,13.369
2017/03/06,13.645
2017/03/07,13.909
2017/03/08,14.133
2017/03/09,14.329
2017/03/10,14.558
2017/03/11,14.847
2017/03/12,15.223
2017/03/13,15.752
2017/03/14,16.322
2017/03/15,16.955
2017/03/16,17.89
2017/03/17,18.995
2017/03/18,19.873
2017/03/19,20.765
2017/03/20,21.788
2017/03/21,22.795
2017/03/22,23.748
2017/03/23,24.719
2017/03/24,25.836
2017/03/25,27.096
2017/03/26,28.344
2017/03/27,29.584
2017/03/28,30.789
2017/03/29,32.042
2017/03/30,33.279
2017/03/31,34.424
2017/04/01,35.496
2017/04/02,36.5
2017/04/03,37.374
2017/04/04,38.197
2017/04/05,39.078
2017/04/06,39.915
2017/04/07,40.751
2017/04/08,41.659
2017/04/09,42.512
2017/04/10,43.298
2017/04/11,44.016
2017/04/12,44.584
2017/04/13,45.257
2017/04/14,45.851
2017/04/15,46.106
2017/04/16,46.194
2017/04/17,46.501
2017/04/18,46.835
2017/04/19,47.068
2017/04/20,47.269
2017/04/21,47.537
2017/04/22,47.776
2017/04/23,47.865
2017/04/24,47.851
2017/04/25,47.84
2017/04/26,47.889
2017/04/27,48.148
2017/04/28,48.618
2017/04/29,49.192
2017/04/30,49.926
2017/05/01,50.88
2017/05/02,51.778
2017/05/03,52.837
2017/05/04,54.219
2017/05/05,55.762
2017/05/06,57.313
2017/05/07,58.966
2017/05/08,60.432
2017/05/09,61.759
2017/05/10,63.209
2017/05/11,64.647
2017/05/12,66.106
2017/05/13,67.342
2017/05/14,68.671
2017/05/15,70.059
2017/05/16,71.38
2017/05/17,72.632
2017/05/18,74.052
2017/05/19,76.082
2017/05/20,78.597
2017/05/21,81.389
2017/05/22,85.193
2017/05/23,89.015
2017/05/24,93.568
2017/05/25,98.364
2017/05/26,102.54
2017/05/27,105.581
2017/05/28,108.961
2017/05/29,112.519
2017/05/30,117.022
2017/05/31,121.935
2017/06/01,126.852
2017/06/02,131.693
2017/06/03,136.227
2017/06/04,141.105
2017/06/05,146.275
2017/06/06,151.737
2017/06/07,157.449
2017/06/08,163.192
2017/06/09,169.171
2017/06/10,176.227
2017/06/11,184.599
2017/06/12,193.993
2017/06/13,203.895
2017/06/14,213.344
2017/06/15,221.26
2017/06/16,230.016
2017/06/17,238.881
2017/06/18,247.271
2017/06/19,255.054
2017/06/20,262.643
2017/06/21,268.304
2017/06/22,273.648
2017/06/23,278.348
2017/06/24,282.553
2017/06/25,286.549
2017/06/26,290.272
2017/06/27,292.833
2017/06/28,296.583
2017/06/29,299.871
2017/06/30,302.058
2017/07/01,303.519
2017/07/02,304.992
2017/07/03,306.906
2017/07/04,308.159
2017/07/05,308.736
2017/07/06,309.038
2017/07/07,308.85
2017/07/08,308.354
2017/07/09,307.601
2017/07/10,305.194
2017/07/11,300.419
2017/07/12,294.954
2017/07/13,289.091
2017/07/14,283.202
2017/07/15,278.489
2017/07/16,272.085
2017/07/17,265.863
2017/07/18,260.456
2017/07/19,255.899
2017/07/20,251.103
2017/07/21,247.444
2017/07/22,244.108
2017/07/23,240.76
2017/07/24,237.613
2017/07/25,234.736
2017/07/26,232.731
2017/07/27,231.317
2017/07/28,228.249
2017/07/29,224.309
2017/07/30,221.201
2017/07/31,218.812
2017/08/01,217.151
2017/08/02,215.255
2017/08/03,213.465
2017/08/04,212.136
2017/08/05,211.219
2017/08/06,211.442
2017/08/07,212.276
2017/08/08,213.517
2017/08/09,215.938
2017/08/10,219.449
2017/08/11,222.709
2017/08/12,226.185
2017/08/13,229.496
2017/08/14,233.375
2017/08/15,237.775
2017/08/16,241.853
2017/08/17,245.3
2017/08/18,247.92
2017/08/19,250.427
2017/08/20,252.765
2017/08/21,255.972
2017/08/22,258.806
2017/08/23,261.924
2017/08/24,265.617
2017/08/25,269.997
2017/08/26,274.265
2017/08/27,278.921
2017/08/28,284.126
2017/08/29,289.56
2017/08/30,295.698
2017/08/31,301.337
2017/09/01,307.048
2017/09/02,311.67
2017/09/03,315.94
2017/09/04,318.608
2017/09/05,320.026
2017/09/06,322.285
2017/09/07,324.037
2017/09/08,324.788
2017/09/09,324.878
2017/09/10,324.678
2017/09/11,324.182
2017/09/12,324.455
2017/09/13,323.676
2017/09/14,322.575
2017/09/15,320.731
2017/09/16,319.199
2017/09/17,317.656
2017/09/18,317.555
2017/09/19,317.383
2017/09/20,316.289
2017/09/21,315.119
2017/09/22,313.245
2017/09/23,311.707
2017/09/24,310.168
2017/09/25,308.883
2017/09/26,307.406
2017/09/27,305.844
2017/09/28,303.942
2017/09/29,301.023
2017/09/30,298.192
2017/10/01,295.109
2017/10/02,293.058
2017/10/03,291.131
2017/10/04,290.312
2017/10/05,289.978
2017/10/06,288.866
2017/10/07,288.057
2017/10/08,287.731
2017/10/09,287.668
2017/10/10,287.807
2017/10/11,287.893
2017/10/12,287.939
2017/10/13,289.483
2017/10/14,292.352
2017/10/15,295.477
2017/10/16,298.191
2017/10/17,300.556
2017/10/18,301.063
2017/10/19,301.771
2017/10/20,302.41
2017/10/21,303.091
2017/10/22,304.182
2017/10/23,304.51
2017/10/24,305.102
2017/10/25,305.236
2017/10/26,305.367
2017/10/27,305.325
2017/10/28,304.98
2017/10/29,305.269
2017/10/30,305.451
2017/10/31,305.674
2017/11/01,305.656
2017/11/02,305.365
2017/11/03,305.422
2017/11/04,305.625
2017/11/05,305.535
2017/11/06,305.173
2017/11/07,304.642
2017/11/08,304.605
2017/11/09,305.224
2017/11/10,305.541
2017/11/11,305.596
2017/11/12,305.106
2017/11/13,304.218
2017/11/14,304.062
2017/11/15,303.915
2017/11/16,304.049
2017/11/17,304.943
2017/11/18,305.767
2017/11/19,307.375
2017/11/20,309.477
2017/11/21,311.78
2017/11/22,314.484
2017/11/23,317.644
2017/11/24,322.129
2017/11/25,327.827
2017/11/26,333.249
2017/11/27,339.284
2017/11/28,344.921
2017/11/29,350.418
2017/11/30,354.675
2017/12/01,359.501
2017/12/02,365.41
2017/12/03,371.181
2017/12/04,376.658
2017/12/05,382.131
2017/12/06,386.857
2017/12/07,391.222
2017/12/08,396.243
2017/12/09,401.58
2017/12/10,406.158
2017/12/11,411.469
2017/12/12,419.868
2017/12/13,431.507
2017/12/14,444.168
2017/12/15,455.306
2017/12/16,467.472
2017/12/17,480.331
2017/12/18,493.686
2017/12/19,509.302
2017/12/20,523.851
2017/12/21,538.654
2017/12/22,549.161
2017/12/23,560.194
2017/12/24,567.925
2017/12/25,576.235
2017/12/26,585.786
2017/12/27,594.959
2017/12/28,602.859
2017/12/29,611.743
2017/12/30,620.733
2017/12/31,629.987
2018/01/01,639.615
2018/01/02,652.348
2018/01/03,666.468
2018/01/04,682.775
2018/01/05,700.783
2018/01/06,719.777
2018/01/07,740.775
2018/01/08,763.298
2018/01/09,788.96
2018/01/10,817.485
2018/01/11,839.625
2018/01/12,858.702
2018/01/13,880.312
2018/01/14,902.982
2018/01/15,924.265
2018/01/16,938.199
2018/01/17,945.559
2018/01/18,952.977
2018/01/19,961.402
2018/01/20,971.917
2018/01/21,985.405
2018/01/22,995.385
2018/01/23,1006
2018/01/24,1016
2018/01/25,1027
2018/01/26,1037
2018/01/27,1049
2018/01/28,1064
2018/01/29,1081
2018/01/30,1095
2018/01/31,1106
2018/02/01,1115
2018/02/02,1116
2018/02/03,1117
2018/02/04,1114
2018/02/05,1107
2018/02/06,1093
2018/02/07,1082
2018/02/08,1068
2018/02/09,1052
2018/02/10,1040
2018/02/11,1026
2018/02/12,1010
2018/02/13,993.022
2018/02/14,978.109
2018/02/15,971.362
2018/02/16,970.671
2018/02/17,968.011
2018/02/18,964.501
2018/02/19,958.4
2018/02/20,953.51
2018/02/21,948.204
2018/02/22,943.076
2018/02/23,937.416
2018/02/24,929.852
2018/02/25,922.881
2018/02/26,915.557
2018/02/27,905.261
2018/02/28,894.606
2018/03/01,885.5
2018/03/02,877.626
2018/03/03,869.306
2018/03/04,866.772
2018/03/05,863.604
2018/03/06,861.105
2018/03/07,861.283
2018/03/08,863.27
2018/03/09,859.509
2018/03/10,856.484
2018/03/11,852.136
2018/03/12,846.928
2018/03/13,842.584
2018/03/14,836.028
2018/03/15,827.871
2018/03/16,818.705
2018/03/17,807.155
2018/03/18,792.953
2018/03/19,778.743
2018/03/20,765.4
2018/03/21,753.002
2018/03/22,739.971
2018/03/23,728.446
2018/03/24,718.649
2018/03/25,707.859
2018/03/26,696.374
2018/03/27,683.817
2018/03/28,670.156
2018/03/29,654.665
2018/03/30,638.48
2018/03/31,622.986
2018/04/01,606.947
2018/04/02,591.081
2018/04/03,575.986
2018/04/04,560.296
2018/04/05,545.136
2018/04/06,531.477
2018/04/07,519.662
2018/04/08,509.974
2018/04/09,499.317
2018/04/10,489.35
2018/04/11,479.518
2018/04/12,471.368
2018/04/13,466.169
2018/04/14,462.825
2018/04/15,459.844
2018/04/16,457.381
2018/04/17,457.495
2018/04/18,456.677
2018/04/19,456.654
2018/04/20,457.164
2018/04/21,459.033
2018/04/22,462.329
2018/04/23,465.728
2018/04/24,471.29
2018/04/25,476.094
2018/04/26,481.678
2018/04/27,488.805
2018/04/28,497.53
2018/04/29,507.506
2018/04/30,516.873
2018/05/01,526.056
2018/05/02,535.827
2018/05/03,546.909
2018/05/04,559.962
2018/05/05,574.325
2018/05/06,588.333
2018/05/07,600.286
2018/05/08,612.07
2018/05/09,623.254
2018/05/10,634.956
2018/05/11,644.253
2018/05/12,651.611
2018/05/13,658.243
2018/05/14,665.468
2018/05/15,672.251
2018/05/16,678.353
2018/05/17,684.615
2018/05/18,690.079
2018/05/19,695.192
2018/05/20,699.41
2018/05/21,702.826
2018/05/22,704.788
2018/05/23,703.971
2018/05/24,700.559
2018/05/25,698.917
2018/05/26,697.753
2018/05/27,694.76
2018/05/28,690.156
2018/05/29,685.443
2018/05/30,681.428
2018/05/31,678.578
2018/06/01,675.164
2018/06/02,670.319
2018/06/03,664.587
2018/06/04,657.673
2018/06/05,651.09
2018/06/06,646.481
2018/06/07,641.79
2018/06/08,637.188
2018/06/09,632.185
2018/06/10,627.518
2018/06/11,622.669
2018/06/12,616.578
2018/06/13,608.658
2018/06/14,600.954
2018/06/15,594.511
2018/06/16,587.731
2018/06/17,581.826
2018/06/18,575.34
2018/06/19,569.223
2018/06/20,563.302
2018/06/21,558.374
2018/06/22,554.217
2018/06/23,550.357
2018/06/24,545.574
2018/06/25,540.954
2018/06/26,536.792
2018/06/27,533.333
2018/06/28,529.764
2018/06/29,524.927
2018/06/30,520.842
2018/07/01,516.727
2018/07/02,512.488
2018/07/03,507.878
2018/07/04,503.395
2018/07/05,499.23
2018/07/06,494.636
2018/07/07,490.012
2018/07/08,486.204
2018/07/09,482.125
2018/07/10,478.484
2018/07/11,475.607
2018/07/12,472.707
2018/07/13,471.21
2018/07/14,469.258
2018/07/15,467.317
2018/07/16,466.251
2018/07/17,465.566
2018/07/18,465.319
2018/07/19,463.523
2018/07/20,461.16
2018/07/21,458.695
2018/07/22,457.797
2018/07/23,457.413
2018/07/24,457.963
2018/07/25,458.529
2018/07/26,459.368
2018/07/27,460.377
2018/07/28,461.431
2018/07/29,463.056
2018/07/30,463.378
2018/07/31,462.979
2018/08/01,461.623
2018/08/02,459.724
2018/08/03,457.805
2018/08/04,455.864
2018/08/05,453.852
2018/08/06,451.787
2018/08/07,448.971
2018/08/08,445.127
2018/08/09,442.18
2018/08/10,439.406
2018/08/11,435.559
2018/08/12,431.741
2018/08/13,427.553
2018/08/14,421.558
2018/08/15,415.648
2018/08/16,409.21
2018/08/17,402.708
2018/08/18,397.007
2018/08/19,391.618
2018/08/20,386.006
2018/08/21,379.829
2018/08/22,373.877
2018/08/23,367.4
2018/08/24,360.789
2018/08/25,354.243
2018/08/26,347.871
2018/08/27,341.516
2018/08/28,335.596
2018/08/29,330.018
2018/08/30,324.716
2018/08/31,320.052
2018/09/01,315.872
2018/09/02,312.021
2018/09/03,307.95
2018/09/04,303.972
2018/09/05,299.212
2018/09/06,293.31
2018/09/07,288.525
2018/09/08,283.55
2018/09/09,278.249
2018/09/10,274.168
2018/09/11,269.784
2018/09/12,265.372
2018/09/13,263.157
2018/09/14,260.685
2018/09/15,258.37
2018/09/16,255.641
2018/09/17,252.638
2018/09/18,249.514
2018/09/19,246.785
2018/09/20,244.539
2018/09/21,242.828
2018/09/22,241.735
2018/09/23,240.601
2018/09/24,239.158
2018/09/25,237.177
2018/09/26,235.117
2018/09/27,232.802
2018/09/28,230.592
2018/09/29,228.747
2018/09/30,227.143
2018/10/01,225.149
2018/10/02,222.95
2018/10/03,220.618
2018/10/04,218.491
2018/10/05,217.094
2018/10/06,217.083
2018/10/07,217.127
2018/10/08,217.64
2018/10/09,218.68
2018/10/10,219.659
2018/10/11,220.053
2018/10/12,220.729
2018/10/13,220.806
2018/10/14,220.393
2018/10/15,220.09
2018/10/16,219.851
2018/10/17,219.769
2018/10/18,219.909
2018/10/19,219.728
2018/10/20,219.577
2018/10/21,218.841
2018/10/22,217.674
2018/10/23,216.389
2018/10/24,215.334
2018/10/25,214.95
2018/10/26,214.555
2018/10/27,214.051
2018/10/28,213.321
2018/10/29,212.454
2018/10/30,211.243
2018/10/31,210.119
2018/11/01,209.108
2018/11/02,208.467
2018/11/03,207.685
2018/11/04,207.056
2018/11/05,206.505
2018/11/06,206.146
2018/11/07,205.887
2018/11/08,205.441
2018/11/09,204.97
2018/11/10,205.326
2018/11/11,205.837
2018/11/12,206.251
2018/11/13,206.554
2018/11/14,206.168
2018/11/15,205.102
2018/11/16,204.042
2018/11/17,202.958
2018/11/18,202.065
2018/11/19,200.53
2018/11/20,198.26
2018/11/21,195.883
2018/11/22,193.552
2018/11/23,190.841
2018/11/24,188.177
2018/11/25,185.09
2018/11/26,182.069
2018/11/27,178.841
2018/11/28,176.074
2018/11/29,173.503
2018/11/30,170.796
2018/12/01,168.076
2018/12/02,165.309
2018/12/03,162.368
2018/12/04,159.261
2018/12/05,155.869
2018/12/06,152.089
2018/12/07,147.694
2018/12/08,143.574
2018/12/09,139.666
2018/12/10,135.675
2018/12/11,131.619
2018/12/12,127.576
2018/12/13,123.575
2018/12/14,119.846
2018/12/15,116.703
2018/12/16,113.661
2018/12/17,110.843
2018/12/18,108.121
2018/12/19,106.269
2018/12/20,105.248
2018/12/21,104.575
2018/12/22,103.851
2018/12/23,104.076
2018/12/24,104.892
2018/12/25,105.542
2018/12/26,106.167
2018/12/27,106.76
2018/12/28,106.982
2018/12/29,107.639
2018/12/30,108.396
2018/12/31,109.076
2019/01/01,109.696
2019/01/02,110.944
2019/01/03,112.322
2019/01/04,113.836
2019/01/05,115.807
2019/01/06,118.073
2019/01/07,120.182
2019/01/08,122.078
2019/01/09,124.058
2019/01/10,125.618
2019/01/11,126.841
2019/01/12,128.07
2019/01/13,129.275
2019/01/14,130.522
2019/01/15,131.858
2019/01/16,132.934
2019/01/17,133.812
2019/01/18,134.385
2019/01/19,134.866
2019/01/20,135.104
2019/01/21,135.277
2019/01/22,134.865
2019/01/23,133.902
2019/01/24,133.458
2019/01/25,132.946
2019/01/26,132.671
2019/01/27,132.361
2019/01/28,131.282
2019/01/29,130.177
2019/01/30,129.186
2019/01/31,128.242
2019/02/01,126.812
2019/02/02,125.314
2019/02/03,123.823
2019/02/04,122.09
2019/02/05,120.457
2019/02/06,118.746
2019/02/07,117.196
2019/02/08,115.796
2019/02/09,115.203
2019/02/10,114.91
2019/02/11,114.726
2019/02/12,114.678
2019/02/13,114.698
2019/02/14,114.524
2019/02/15,114.496
2019/02/16,114.526
2019/02/17,114.677
2019/02/18,115.272
2019/02/19,116.135
2019/02/20,117.072
2019/02/21,118.004
2019/02/22,118.971
2019/02/23,120.109
2019/02/24,121.362
2019/02/25,122.093
2019/02/26,122.823
2019/02/27,123.82
2019/02/28,124.872
2019/03/01,125.845
2019/03/02,126.701
2019/03/03,127.581
2019/03/04,128.238
2019/03/05,129.003
2019/03/06,130.01
2019/03/07,131.045
2019/03/08,132.151
2019/03/09,133.225
2019/03/10,134.079
2019/03/11,134.57
2019/03/12,135.056
2019/03/13,135.427
2019/03/14,135.806
2019/03/15,136.219
2019/03/16,136.855
2019/03/17,137.43
2019/03/18,137.953
2019/03/19,138.354
2019/03/20,138.251
2019/03/21,137.929
2019/03/22,137.625
2019/03/23,137.33
2019/03/24,136.957
2019/03/25,136.429
2019/03/26,135.753
2019/03/27,135.724
2019/03/28,135.772
2019/03/29,135.894
2019/03/30,136.095
2019/03/31,136.26
2019/04/01,136.539
2019/04/02,137.208
2019/04/03,138.631
2019/04/04,139.603
2019/04/05,140.461
2019/04/06,141.373
2019/04/07,142.441
2019/04/08,143.878
2019/04/09,145.245
2019/04/10,146.761
2019/04/11,147.909
2019/04/12,148.968
2019/04/13,150.032
2019/04/14,150.993
2019/04/15,151.783
2019/04/16,152.589
2019/04/17,153.511
2019/04/18,154.65
2019/04/19,155.79
2019/04/20,156.992
2019/04/21,158.116
2019/04/22,159.239
2019/04/23,160.477
2019/04/24,161.503
2019/04/25,162.484
2019/04/26,163.07
2019/04/27,163.7
2019/04/28,164.287
2019/04/29,164.715
2019/04/30,165.283
2019/05/01,165.918
2019/05/02,166.165
2019/05/03,166.05
2019/05/04,166.177
2019/05/05,166.172
2019/05/06,166.233
2019/05/07,166.498
2019/05/08,166.163
2019/05/09,165.937
2019/05/10,165.73
2019/05/11,166.368
2019/05/12,167.286
2019/05/13,168.29
2019/05/14,169.736
2019/05/15,171.994
2019/05/16,175.258
2019/05/17,177.676
2019/05/18,179.876
2019/05/19,182.568
2019/05/20,185.088
2019/05/21,187.858
2019/05/22,190.618
2019/05/23,192.868
2019/05/24,195.651
2019/05/25,198.592
2019/05/26,201.809
2019/05/27,205.521
2019/05/28,209.277
2019/05/29,213.059
2019/05/30,216.954
2019/05/31,220.168
2019/06/01,223.75
2019/06/02,227.156
2019/06/03,230.443
2019/06/04,233.18
2019/06/05,235.742
2019/06/06,237.995
2019/06/07,240.627
2019/06/08,243.184
2019/06/09,245.357
2019/06/10,247.106
2019/06/11,248.837
2019/06/12,250.724
2019/06/13,252.456
2019/06/14,253.246
2019/06/15,253.402
2019/06/16,254.473
2019/06/17,255.57
2019/06/18,256.047
2019/06/19,256.649
2019/06/20,257.183
2019/06/21,258.315
2019/06/22,260.511
2019/06/23,262.599
2019/06/24,264.472
2019/06/25,266.466
