Date,sentbyaddress7std
2016/09/03,1353
2016/09/04,1386
2016/09/05,1503
2016/09/06,1545
2016/09/07,1528
2016/09/08,1419
2016/09/09,1260
2016/09/10,1301
2016/09/11,1265
2016/09/12,1226
2016/09/13,1197
2016/09/14,1185
2016/09/15,463.622
2016/09/16,820.786
2016/09/17,649.724
2016/09/18,1031
2016/09/19,1549
2016/09/20,3479
2016/09/21,3864
2016/09/22,4059
2016/09/23,4146
2016/09/24,4172
2016/09/25,4087
2016/09/26,3838
2016/09/27,2440
2016/09/28,528.958
2016/09/29,837.226
2016/09/30,1116
2016/10/01,1230
2016/10/02,1427
2016/10/03,1377
2016/10/04,2207
2016/10/05,2674
2016/10/06,2573
2016/10/07,2285
2016/10/08,2404
2016/10/09,2469
2016/10/10,2799
2016/10/11,2381
2016/10/12,3374
2016/10/13,5049
2016/10/14,4982
2016/10/15,4957
2016/10/16,4358
2016/10/17,3614
2016/10/18,4699
2016/10/19,4459
2016/10/20,3811
2016/10/21,4422
2016/10/22,3818
2016/10/23,3424
2016/10/24,3305
2016/10/25,3072
2016/10/26,2197
2016/10/27,1972
2016/10/28,699.139
2016/10/29,565.287
2016/10/30,796.845
2016/10/31,1384
2016/11/01,2133
2016/11/02,2241
2016/11/03,2251
2016/11/04,2971
2016/11/05,3040
2016/11/06,3303
2016/11/07,3024
2016/11/08,1930
2016/11/09,1976
2016/11/10,1586
2016/11/11,1318
2016/11/12,1318
2016/11/13,1160
2016/11/14,1319
2016/11/15,1315
2016/11/16,1287
2016/11/17,1181
2016/11/18,1136
2016/11/19,1253
2016/11/20,563.256
2016/11/21,540.288
2016/11/22,9802
2016/11/23,16963
2016/11/24,17493
2016/11/25,18337
2016/11/26,18741
2016/11/27,19114
2016/11/28,19215
2016/11/29,18661
2016/11/30,11582
2016/12/01,11371
2016/12/02,1174
2016/12/03,1815
2016/12/04,2031
2016/12/05,2019
2016/12/06,2278
2016/12/07,2445
2016/12/08,2417
2016/12/09,2350
2016/12/10,2348
2016/12/11,2048
2016/12/12,2047
2016/12/13,1243
2016/12/14,1464
2016/12/15,1984
2016/12/16,1967
2016/12/17,1819
2016/12/18,1861
2016/12/19,1841
2016/12/20,1642
2016/12/21,1631
2016/12/22,1030
2016/12/23,1053
2016/12/24,1233
2016/12/25,1679
2016/12/26,1941
2016/12/27,1837
2016/12/28,1506
2016/12/29,1385
2016/12/30,1420
2016/12/31,1639
2017/01/01,1592
2017/01/02,1342
2017/01/03,1354
2017/01/04,2460
2017/01/05,2795
2017/01/06,2956
2017/01/07,2943
2017/01/08,2377
2017/01/09,2074
2017/01/10,2112
2017/01/11,1786
2017/01/12,1604
2017/01/13,1278
2017/01/14,1457
2017/01/15,1704
2017/01/16,1425
2017/01/17,1421
2017/01/18,1390
2017/01/19,1220
2017/01/20,1390
2017/01/21,1327
2017/01/22,1075
2017/01/23,914.316
2017/01/24,916.12
2017/01/25,963.213
2017/01/26,906.141
2017/01/27,527.954
2017/01/28,571.263
2017/01/29,739.048
2017/01/30,751.387
2017/01/31,669.969
2017/02/01,705.843
2017/02/02,887.944
2017/02/03,868.556
2017/02/04,957.04
2017/02/05,708.799
2017/02/06,785.098
2017/02/07,698.371
2017/02/08,628.495
2017/02/09,631.018
2017/02/10,766.953
2017/02/11,952.254
2017/02/12,951.687
2017/02/13,1762
2017/02/14,2031
2017/02/15,2106
2017/02/16,1964
2017/02/17,1969
2017/02/18,1466
2017/02/19,1415
2017/02/20,1256
2017/02/21,1102
2017/02/22,918.985
2017/02/23,963.353
2017/02/24,1111
2017/02/25,938.573
2017/02/26,713.939
2017/02/27,1097
2017/02/28,2609
2017/03/01,3435
2017/03/02,7572
2017/03/03,7540
2017/03/04,6870
2017/03/05,6014
2017/03/06,5335
2017/03/07,5574
2017/03/08,5783
2017/03/09,2253
2017/03/10,2206
2017/03/11,2287
2017/03/12,2996
2017/03/13,6631
2017/03/14,6379
2017/03/15,5744
2017/03/16,9296
2017/03/17,10412
2017/03/18,8733
2017/03/19,7670
2017/03/20,7990
2017/03/21,7714
2017/03/22,8025
2017/03/23,6574
2017/03/24,3734
2017/03/25,2977
2017/03/26,3267
2017/03/27,3403
2017/03/28,3405
2017/03/29,3137
2017/03/30,3946
2017/03/31,7590
2017/04/01,7740
2017/04/02,7054
2017/04/03,8176
2017/04/04,7716
2017/04/05,7122
2017/04/06,7231
2017/04/07,6476
2017/04/08,7490
2017/04/09,9018
2017/04/10,6836
2017/04/11,6812
2017/04/12,6273
2017/04/13,3295
2017/04/14,3303
2017/04/15,3159
2017/04/16,3661
2017/04/17,3991
2017/04/18,4079
2017/04/19,4109
2017/04/20,3870
2017/04/21,3788
2017/04/22,3923
2017/04/23,3174
2017/04/24,2998
2017/04/25,3000
2017/04/26,3080
2017/04/27,7990
2017/04/28,8608
2017/04/29,7756
2017/04/30,6675
2017/05/01,6962
2017/05/02,6038
2017/05/03,4722
2017/05/04,5155
2017/05/05,5813
2017/05/06,4922
2017/05/07,4636
2017/05/08,7676
2017/05/09,7874
2017/05/10,6339
2017/05/11,6415
2017/05/12,6524
2017/05/13,6842
2017/05/14,7495
2017/05/15,5640
2017/05/16,5585
2017/05/17,8777
2017/05/18,10111
2017/05/19,15168
2017/05/20,12982
2017/05/21,10204
2017/05/22,10637
2017/05/23,10290
2017/05/24,11570
2017/05/25,11282
2017/05/26,11119
2017/05/27,9778
2017/05/28,9928
2017/05/29,10222
2017/05/30,10768
2017/05/31,19125
2017/06/01,21940
2017/06/02,21869
2017/06/03,20029
2017/06/04,16761
2017/06/05,14171
2017/06/06,13749
2017/06/07,9579
2017/06/08,6360
2017/06/09,8219
2017/06/10,8422
2017/06/11,11213
2017/06/12,28032
2017/06/13,30991
2017/06/14,29397
2017/06/15,23904
2017/06/16,21595
2017/06/17,18226
2017/06/18,17488
2017/06/19,10851
2017/06/20,14619
2017/06/21,17428
2017/06/22,19009
2017/06/23,16611
2017/06/24,13947
2017/06/25,15482
2017/06/26,20072
2017/06/27,19613
2017/06/28,61741
2017/06/29,60344
2017/06/30,59727
2017/07/01,59379
2017/07/02,59394
2017/07/03,55235
2017/07/04,56007
2017/07/05,12200
2017/07/06,12698
2017/07/07,15858
2017/07/08,18964
2017/07/09,22149
2017/07/10,21161
2017/07/11,19739
2017/07/12,19778
2017/07/13,21146
2017/07/14,17037
2017/07/15,17126
2017/07/16,16953
2017/07/17,13439
2017/07/18,10477
2017/07/19,9287
2017/07/20,9461
2017/07/21,9738
2017/07/22,13526
2017/07/23,19029
2017/07/24,18970
2017/07/25,19289
2017/07/26,19429
2017/07/27,19212
2017/07/28,19092
2017/07/29,19505
2017/07/30,10674
2017/07/31,16952
2017/08/01,16955
2017/08/02,16952
2017/08/03,17020
2017/08/04,18213
2017/08/05,16848
2017/08/06,12329
2017/08/07,12132
2017/08/08,16650
2017/08/09,16074
2017/08/10,18355
2017/08/11,19842
2017/08/12,18438
2017/08/13,13069
2017/08/14,17217
2017/08/15,20973
2017/08/16,20242
2017/08/17,21731
2017/08/18,25053
2017/08/19,23913
2017/08/20,22747
2017/08/21,22614
2017/08/22,22739
2017/08/23,22162
2017/08/24,22439
2017/08/25,14453
2017/08/26,21714
2017/08/27,23461
2017/08/28,20895
2017/08/29,23900
2017/08/30,25312
2017/08/31,29822
2017/09/01,31233
2017/09/02,25581
2017/09/03,25770
2017/09/04,32164
2017/09/05,33902
2017/09/06,36339
2017/09/07,36238
2017/09/08,36323
2017/09/09,33137
2017/09/10,32376
2017/09/11,29212
2017/09/12,30186
2017/09/13,26640
2017/09/14,28632
2017/09/15,33419
2017/09/16,35911
2017/09/17,41828
2017/09/18,42114
2017/09/19,39525
2017/09/20,39653
2017/09/21,35828
2017/09/22,22556
2017/09/23,23459
2017/09/24,19389
2017/09/25,17058
2017/09/26,13780
2017/09/27,10742
2017/09/28,13568
2017/09/29,12690
2017/09/30,10234
2017/10/01,14234
2017/10/02,13844
2017/10/03,13845
2017/10/04,14118
2017/10/05,12387
2017/10/06,9353
2017/10/07,9462
2017/10/08,5969
2017/10/09,5993
2017/10/10,14399
2017/10/11,19114
2017/10/12,20697
2017/10/13,25943
2017/10/14,22870
2017/10/15,21600
2017/10/16,21434
2017/10/17,30173
2017/10/18,30088
2017/10/19,30808
2017/10/20,29129
2017/10/21,28785
2017/10/22,32943
2017/10/23,27354
2017/10/24,23621
2017/10/25,25050
2017/10/26,24011
2017/10/27,78981
2017/10/28,100554
2017/10/29,100952
2017/10/30,98993
2017/10/31,86489
2017/11/01,104784
2017/11/02,126535
2017/11/03,131398
2017/11/04,124535
2017/11/05,110988
2017/11/06,88358
2017/11/07,37458
2017/11/08,34891
2017/11/09,22848
2017/11/10,22528
2017/11/11,20088
2017/11/12,14283
2017/11/13,13710
2017/11/14,15688
2017/11/15,24877
2017/11/16,25216
2017/11/17,27396
2017/11/18,22290
2017/11/19,21986
2017/11/20,18541
2017/11/21,20505
2017/11/22,20165
2017/11/23,20646
2017/11/24,20267
2017/11/25,14972
2017/11/26,8617
2017/11/27,23144
2017/11/28,31424
2017/11/29,42290
2017/11/30,41476
2017/12/01,38230
2017/12/02,32418
2017/12/03,26729
2017/12/04,27331
2017/12/05,28452
2017/12/06,47802
2017/12/07,48499
2017/12/08,43572
2017/12/09,37551
2017/12/10,37023
2017/12/11,41239
2017/12/12,61073
2017/12/13,76358
2017/12/14,74627
2017/12/15,69774
2017/12/16,58347
2017/12/17,37815
2017/12/18,25428
2017/12/19,41739
2017/12/20,47256
2017/12/21,57688
2017/12/22,81753
2017/12/23,73813
2017/12/24,93402
2017/12/25,113558
2017/12/26,113629
2017/12/27,111483
2017/12/28,102946
2017/12/29,90452
2017/12/30,120939
2017/12/31,108718
2018/01/01,88472
2018/01/02,98990
2018/01/03,98802
2018/01/04,102873
2018/01/05,106814
2018/01/06,107573
2018/01/07,84119
2018/01/08,31663
2018/01/09,51316
2018/01/10,50102
2018/01/11,45961
2018/01/12,49986
2018/01/13,49928
2018/01/14,50919
2018/01/15,59080
2018/01/16,66754
2018/01/17,70795
2018/01/18,71139
2018/01/19,88139
2018/01/20,134081
2018/01/21,134313
2018/01/22,143313
2018/01/23,139359
2018/01/24,126565
2018/01/25,116343
2018/01/26,114244
2018/01/27,115788
2018/01/28,54468
2018/01/29,46761
2018/01/30,43820
2018/01/31,43493
2018/02/01,42225
2018/02/02,43360
2018/02/03,51091
2018/02/04,48008
2018/02/05,48838
2018/02/06,48822
2018/02/07,51996
2018/02/08,58873
2018/02/09,45505
2018/02/10,45081
2018/02/11,44451
2018/02/12,41945
2018/02/13,34532
2018/02/14,31323
2018/02/15,22557
2018/02/16,37562
2018/02/17,41754
2018/02/18,42808
2018/02/19,33022
2018/02/20,42299
2018/02/21,41494
2018/02/22,39607
2018/02/23,38849
2018/02/24,49350
2018/02/25,55371
2018/02/26,54847
2018/02/27,41732
2018/02/28,37909
2018/03/01,38122
2018/03/02,38387
2018/03/03,35137
2018/03/04,42195
2018/03/05,40140
2018/03/06,43851
2018/03/07,95017
2018/03/08,95203
2018/03/09,96561
2018/03/10,96624
2018/03/11,97515
2018/03/12,101986
2018/03/13,101052
2018/03/14,41869
2018/03/15,39951
2018/03/16,41019
2018/03/17,43333
2018/03/18,39144
2018/03/19,39093
2018/03/20,39322
2018/03/21,30293
2018/03/22,29831
2018/03/23,56075
2018/03/24,51021
2018/03/25,65162
2018/03/26,66105
2018/03/27,67738
2018/03/28,70600
2018/03/29,70528
2018/03/30,42781
2018/03/31,29850
2018/04/01,30669
2018/04/02,29698
2018/04/03,32285
2018/04/04,31521
2018/04/05,40505
2018/04/06,39494
2018/04/07,39042
2018/04/08,30025
2018/04/09,27473
2018/04/10,27828
2018/04/11,27446
2018/04/12,30472
2018/04/13,37530
2018/04/14,30349
2018/04/15,29914
2018/04/16,30172
2018/04/17,27444
2018/04/18,27204
2018/04/19,29824
2018/04/20,34664
2018/04/21,35476
2018/04/22,43455
2018/04/23,49238
2018/04/24,45342
2018/04/25,34292
2018/04/26,31477
2018/04/27,35024
2018/04/28,40591
2018/04/29,45203
2018/04/30,36224
2018/05/01,26143
2018/05/02,27226
2018/05/03,42896
2018/05/04,206254
2018/05/05,201163
2018/05/06,196075
2018/05/07,191267
2018/05/08,178592
2018/05/09,174756
2018/05/10,174703
2018/05/11,27408
2018/05/12,25477
2018/05/13,23887
2018/05/14,23235
2018/05/15,21928
2018/05/16,26629
2018/05/17,34648
2018/05/18,36512
2018/05/19,40329
2018/05/20,25420
2018/05/21,22872
2018/05/22,28178
2018/05/23,27805
2018/05/24,27606
2018/05/25,28971
2018/05/26,26787
2018/05/27,26390
2018/05/28,25198
2018/05/29,19963
2018/05/30,19712
2018/05/31,21905
2018/06/01,32143
2018/06/02,30862
2018/06/03,30649
2018/06/04,29896
2018/06/05,33783
2018/06/06,37307
2018/06/07,29882
2018/06/08,30453
2018/06/09,28990
2018/06/10,30964
2018/06/11,30893
2018/06/12,36120
2018/06/13,40726
2018/06/14,44151
2018/06/15,44829
2018/06/16,53009
2018/06/17,43061
2018/06/18,37560
2018/06/19,43435
2018/06/20,53971
2018/06/21,56693
2018/06/22,60525
2018/06/23,53439
2018/06/24,48947
2018/06/25,89503
2018/06/26,88899
2018/06/27,89535
2018/06/28,91040
2018/06/29,90618
2018/06/30,117876
2018/07/01,157320
2018/07/02,129702
2018/07/03,125861
2018/07/04,115076
2018/07/05,94441
2018/07/06,30730
2018/07/07,26250
2018/07/08,31307
2018/07/09,41451
2018/07/10,49874
2018/07/11,48190
2018/07/12,48244
2018/07/13,42133
2018/07/14,37237
2018/07/15,41594
2018/07/16,59273
2018/07/17,73724
2018/07/18,112723
2018/07/19,116449
2018/07/20,104999
2018/07/21,91606
2018/07/22,62707
2018/07/23,71545
2018/07/24,82190
2018/07/25,83333
2018/07/26,83340
2018/07/27,80821
2018/07/28,56348
2018/07/29,53094
2018/07/30,52686
2018/07/31,44817
2018/08/01,32440
2018/08/02,32407
2018/08/03,26006
2018/08/04,21881
2018/08/05,33085
2018/08/06,33977
2018/08/07,40316
2018/08/08,52831
2018/08/09,65275
2018/08/10,47762
2018/08/11,46056
2018/08/12,49705
2018/08/13,50411
2018/08/14,51264
2018/08/15,46701
2018/08/16,26245
2018/08/17,20015
2018/08/18,24912
2018/08/19,29012
2018/08/20,26540
2018/08/21,35304
2018/08/22,36499
2018/08/23,26631
2018/08/24,25946
2018/08/25,25637
2018/08/26,26842
2018/08/27,28304
2018/08/28,24548
2018/08/29,32710
2018/08/30,34840
2018/08/31,34409
2018/09/01,36494
2018/09/02,38222
2018/09/03,36293
2018/09/04,36854
2018/09/05,30070
2018/09/06,25749
2018/09/07,21495
2018/09/08,23802
2018/09/09,22255
2018/09/10,17226
2018/09/11,26072
2018/09/12,25187
2018/09/13,25369
2018/09/14,25244
2018/09/15,37408
2018/09/16,39804
2018/09/17,33972
2018/09/18,34166
2018/09/19,33634
2018/09/20,25749
2018/09/21,25459
2018/09/22,23124
2018/09/23,18873
2018/09/24,13524
2018/09/25,13655
2018/09/26,15211
2018/09/27,14896
2018/09/28,8020
2018/09/29,15162
2018/09/30,18053
2018/10/01,18507
2018/10/02,17319
2018/10/03,35597
2018/10/04,43464
2018/10/05,56617
2018/10/06,56359
2018/10/07,55784
2018/10/08,47773
2018/10/09,31022
2018/10/10,33736
2018/10/11,33745
2018/10/12,27590
2018/10/13,14732
2018/10/14,15270
2018/10/15,16518
2018/10/16,19346
2018/10/17,25348
2018/10/18,25393
2018/10/19,24312
2018/10/20,24769
2018/10/21,21081
2018/10/22,23156
2018/10/23,22938
2018/10/24,18457
2018/10/25,18553
2018/10/26,18653
2018/10/27,19499
2018/10/28,26845
2018/10/29,28654
2018/10/30,33838
2018/10/31,35459
2018/11/01,35519
2018/11/02,41344
2018/11/03,46027
2018/11/04,44164
2018/11/05,40114
2018/11/06,31237
2018/11/07,22381
2018/11/08,19759
2018/11/09,21614
2018/11/10,19555
2018/11/11,22676
2018/11/12,22459
2018/11/13,22131
2018/11/14,20814
2018/11/15,14953
2018/11/16,16963
2018/11/17,23039
2018/11/18,26512
2018/11/19,44378
2018/11/20,46297
2018/11/21,46379
2018/11/22,46801
2018/11/23,46889
2018/11/24,48450
2018/11/25,45243
2018/11/26,25616
2018/11/27,13331
2018/11/28,13492
2018/11/29,14398
2018/11/30,15249
2018/12/01,14912
2018/12/02,18311
2018/12/03,16785
2018/12/04,16761
2018/12/05,18062
2018/12/06,18465
2018/12/07,23594
2018/12/08,33628
2018/12/09,29081
2018/12/10,27335
2018/12/11,24155
2018/12/12,24663
2018/12/13,24865
2018/12/14,24679
2018/12/15,10692
2018/12/16,12364
2018/12/17,11986
2018/12/18,12719
2018/12/19,15499
2018/12/20,16213
2018/12/21,14353
2018/12/22,25525
2018/12/23,25072
2018/12/24,25652
2018/12/25,24586
2018/12/26,23340
2018/12/27,22637
2018/12/28,23692
2018/12/29,14960
2018/12/30,19829
2018/12/31,19927
2019/01/01,25377
2019/01/02,26142
2019/01/03,32067
2019/01/04,31859
2019/01/05,30385
2019/01/06,28207
2019/01/07,29148
2019/01/08,23691
2019/01/09,23976
2019/01/10,17853
2019/01/11,17577
2019/01/12,32066
2019/01/13,38396
2019/01/14,47345
2019/01/15,47414
2019/01/16,47721
2019/01/17,47581
2019/01/18,46953
2019/01/19,42605
2019/01/20,41230
2019/01/21,23348
2019/01/22,9682
2019/01/23,10601
2019/01/24,10704
2019/01/25,10469
2019/01/26,16242
2019/01/27,15325
2019/01/28,22068
2019/01/29,22142
2019/01/30,22439
2019/01/31,22439
2019/02/01,22785
2019/02/02,26348
2019/02/03,35706
2019/02/04,36136
2019/02/05,33088
2019/02/06,31186
2019/02/07,23256
2019/02/08,14917
2019/02/09,13556
2019/02/10,15014
2019/02/11,15986
2019/02/12,16482
2019/02/13,17886
2019/02/14,18610
2019/02/15,19954
2019/02/16,18405
2019/02/17,8988
2019/02/18,23413
2019/02/19,24705
2019/02/20,24265
2019/02/21,24173
2019/02/22,23964
2019/02/23,22113
2019/02/24,17423
2019/02/25,10871
2019/02/26,8407
2019/02/27,13002
2019/02/28,11820
2019/03/01,18653
2019/03/02,15727
2019/03/03,17414
2019/03/04,16860
2019/03/05,19433
2019/03/06,20946
2019/03/07,19980
2019/03/08,19257
2019/03/09,18668
2019/03/10,21797
2019/03/11,23495
2019/03/12,22990
2019/03/13,22080
2019/03/14,21484
2019/03/15,21130
2019/03/16,23134
2019/03/17,20280
2019/03/18,23263
2019/03/19,27524
2019/03/20,30763
2019/03/21,30792
2019/03/22,31072
2019/03/23,23730
2019/03/24,17407
2019/03/25,27002
2019/03/26,29698
2019/03/27,29631
2019/03/28,29079
2019/03/29,28786
2019/03/30,24674
2019/03/31,17650
2019/04/01,25539
2019/04/02,50514
2019/04/03,54647
2019/04/04,52839
2019/04/05,50831
2019/04/06,52599
2019/04/07,49295
2019/04/08,48990
2019/04/09,35557
2019/04/10,25784
2019/04/11,35223
2019/04/12,48773
2019/04/13,41509
2019/04/14,53096
2019/04/15,54212
2019/04/16,55336
2019/04/17,55310
2019/04/18,49892
2019/04/19,36297
2019/04/20,72813
2019/04/21,61765
2019/04/22,59049
2019/04/23,53899
2019/04/24,48880
2019/04/25,48827
2019/04/26,53814
2019/04/27,37210
2019/04/28,43116
2019/04/29,42508
2019/04/30,32848
2019/05/01,32134
2019/05/02,32683
2019/05/03,32207
2019/05/04,31548
2019/05/05,29336
2019/05/06,29202
2019/05/07,24690
2019/05/08,15698
2019/05/09,18439
2019/05/10,23875
2019/05/11,21186
2019/05/12,16979
2019/05/13,23641
2019/05/14,36733
2019/05/15,44000
2019/05/16,54103
2019/05/17,50576
2019/05/18,46699
2019/05/19,39319
2019/05/20,37318
2019/05/21,37429
2019/05/22,36013
2019/05/23,21426
2019/05/24,21881
2019/05/25,20212
2019/05/26,17723
2019/05/27,28368
2019/05/28,28402
2019/05/29,29252
2019/05/30,29339
2019/05/31,35899
2019/06/01,71555
2019/06/02,61568
2019/06/03,64091
2019/06/04,63025
2019/06/05,68635
2019/06/06,69912
2019/06/07,84600
2019/06/08,64524
2019/06/09,61558
2019/06/10,61646
2019/06/11,73433
2019/06/12,124159
2019/06/13,121737
2019/06/14,113922
2019/06/15,101380
2019/06/16,112678
2019/06/17,112515
2019/06/18,116870
2019/06/19,79468
2019/06/20,84543
2019/06/21,85700
2019/06/22,85024
2019/06/23,35580
2019/06/24,34117
2019/06/25,34140
2019/06/26,41753
2019/06/27,29290
2019/06/28,33582
2019/06/29,38844
2019/06/30,52810
2019/07/01,53510
2019/07/02,63249
2019/07/03,54912
2019/07/04,55279
2019/07/05,54941
2019/07/06,56722
2019/07/07,61528
2019/07/08,60552
2019/07/09,48982
2019/07/10,43206
2019/07/11,39471
2019/07/12,39938
2019/07/13,48464
2019/07/14,46382
2019/07/15,46408
2019/07/16,46889
2019/07/17,44091
2019/07/18,43948
2019/07/19,38822
2019/07/20,38958
2019/07/21,46361
2019/07/22,38892
2019/07/23,36995
2019/07/24,34420
2019/07/25,30219
2019/07/26,22245
2019/07/27,23042
2019/07/28,18362
2019/07/29,21003
2019/07/30,41509
2019/07/31,36649
2019/08/01,35272
2019/08/02,35946
2019/08/03,42094
2019/08/04,42234
2019/08/05,50787
2019/08/06,54630
2019/08/07,55081
2019/08/08,52198
2019/08/09,53384
2019/08/10,38873
2019/08/11,35030
2019/08/12,38591
2019/08/13,33055
2019/08/14,33396
2019/08/15,35944
2019/08/16,35716
2019/08/17,42164
2019/08/18,42984
2019/08/19,32692
2019/08/20,34377
2019/08/21,34346
2019/08/22,34137
2019/08/23,35970
2019/08/24,28301
2019/08/25,18424
2019/08/26,19374
2019/08/27,20711
2019/08/28,20507
2019/08/29,20467
2019/08/30,18483
2019/08/31,22103
2019/09/01,24193
2019/09/02,26970
2019/09/03,26338
2019/09/04,27355
2019/09/05,34627
2019/09/06,35285
2019/09/07,30751
2019/09/08,24207
2019/09/09,25118
2019/09/10,26717
2019/09/11,27120
2019/09/12,21179
2019/09/13,24322
2019/09/14,26978
2019/09/15,27691
2019/09/16,25824
2019/09/17,26710
2019/09/18,27567
2019/09/19,26881
2019/09/20,23710
2019/09/21,35681
2019/09/22,50374
2019/09/23,52220
2019/09/24,49342
2019/09/25,44904
2019/09/26,38664
2019/09/27,20515
2019/09/28,20257
2019/09/29,22520
2019/09/30,22377
2019/10/01,22877
2019/10/02,24201
2019/10/03,26598
2019/10/04,28726
2019/10/05,29066
2019/10/06,26169
2019/10/07,24461
2019/10/08,20999
2019/10/09,36994
2019/10/10,40512
