Date,sentinusd14trxUSD
2016/10/18,0.5
2016/10/19,0.508
2016/10/20,0.353
2016/10/21,0.087
2016/10/22,-0.256
2016/10/23,-0.644
2016/10/24,-1.016
2016/10/25,-1.303
2016/10/26,-1.546
2016/10/27,-1.751
2016/10/28,-1.835
2016/10/29,-1.798
2016/10/30,-1.596
2016/10/31,-1.443
2016/11/01,-1.099
2016/11/02,-0.42
2016/11/03,1.286
2016/11/04,2.245
2016/11/05,2.598
2016/11/06,2.499
2016/11/07,2.149
2016/11/08,1.67
2016/11/09,1.306
2016/11/10,0.902
2016/11/11,0.822
2016/11/12,0.639
2016/11/13,0.401
2016/11/14,0.052
2016/11/15,-0.293
2016/11/16,-0.615
2016/11/17,-0.664
2016/11/18,-0.78
2016/11/19,-0.961
2016/11/20,-1.202
2016/11/21,-1.471
2016/11/22,-1.513
2016/11/23,-1.414
2016/11/24,-1.421
2016/11/25,-1.418
2016/11/26,-1.504
2016/11/27,-1.649
2016/11/28,-1.818
2016/11/29,-1.946
2016/11/30,-2.049
2016/12/01,-2.145
2016/12/02,-1.976
2016/12/03,-1.449
2016/12/04,-1.067
2016/12/05,-0.599
2016/12/06,0.157
2016/12/07,0.694
2016/12/08,1.088
2016/12/09,1.359
2016/12/10,1.393
2016/12/11,1.336
2016/12/12,1.12
2016/12/13,0.821
2016/12/14,0.477
2016/12/15,0.233
2016/12/16,-0.017
2016/12/17,-0.084
2016/12/18,-0.124
2016/12/19,-0.231
2016/12/20,-0.379
2016/12/21,-0.468
2016/12/22,-0.382
2016/12/23,0.109
2016/12/24,0.429
2016/12/25,0.484
2016/12/26,0.343
2016/12/27,0.141
2016/12/28,0.059
2016/12/29,0.287
2016/12/30,0.56
2016/12/31,1.178
2017/01/01,1.476
2017/01/02,1.663
2017/01/03,2.048
2017/01/04,3.007
2017/01/05,4.247
2017/01/06,5.37
2017/01/07,5.909
2017/01/08,5.843
2017/01/09,5.651
2017/01/10,5.397
2017/01/11,5.093
2017/01/12,4.737
2017/01/13,4.199
2017/01/14,3.467
2017/01/15,2.641
2017/01/16,1.82
2017/01/17,1.098
2017/01/18,0.417
2017/01/19,-0.199
2017/01/20,-0.62
2017/01/21,-1.03
2017/01/22,-1.416
2017/01/23,-1.78
2017/01/24,-2.124
2017/01/25,-2.431
2017/01/26,-2.69
2017/01/27,-2.912
2017/01/28,-3.135
2017/01/29,-3.327
2017/01/30,-3.506
2017/01/31,-3.609
2017/02/01,-3.65
2017/02/02,-3.645
2017/02/03,-3.553
2017/02/04,-3.369
2017/02/05,-3.247
2017/02/06,-3.088
2017/02/07,-2.913
2017/02/08,-2.74
2017/02/09,-2.552
2017/02/10,-2.314
2017/02/11,-2.145
2017/02/12,-1.986
2017/02/13,-1.836
2017/02/14,-1.279
2017/02/15,-0.301
2017/02/16,0.567
2017/02/17,1.338
2017/02/18,1.948
2017/02/19,2.4
2017/02/20,2.73
2017/02/21,3.17
2017/02/22,3.45
2017/02/23,3.586
2017/02/24,4.017
2017/02/25,4.277
2017/02/26,4.51
2017/02/27,5.545
2017/02/28,7.305
2017/03/01,9.241
2017/03/02,11.95
2017/03/03,14.439
2017/03/04,15.298
2017/03/05,14.902
2017/03/06,14.537
2017/03/07,13.605
2017/03/08,12.463
2017/03/09,11.476
2017/03/10,10.548
2017/03/11,9.873
2017/03/12,9.881
2017/03/13,10.037
2017/03/14,9.532
2017/03/15,8.743
2017/03/16,9.695
2017/03/17,10.348
2017/03/18,10.922
2017/03/19,10.31
2017/03/20,9.271
2017/03/21,8.408
2017/03/22,7.573
2017/03/23,6.804
2017/03/24,6.327
2017/03/25,5.904
2017/03/26,5.418
2017/03/27,4.967
2017/03/28,4.546
2017/03/29,4.252
2017/03/30,4.173
2017/03/31,4.092
2017/04/01,3.846
2017/04/02,3.668
2017/04/03,3.538
2017/04/04,3.21
2017/04/05,2.882
2017/04/06,2.67
2017/04/07,2.262
2017/04/08,1.797
2017/04/09,1.317
2017/04/10,0.886
2017/04/11,0.504
2017/04/12,0.159
2017/04/13,-0.178
2017/04/14,-0.468
2017/04/15,-0.795
2017/04/16,-1.172
2017/04/17,-1.555
2017/04/18,-1.782
2017/04/19,-1.86
2017/04/20,-1.802
2017/04/21,-1.728
2017/04/22,-1.664
2017/04/23,-1.607
2017/04/24,-1.505
2017/04/25,-1.394
2017/04/26,-1.176
2017/04/27,-0.725
2017/04/28,-0.09
2017/04/29,0.643
2017/04/30,1.492
2017/05/01,2.762
2017/05/02,3.967
2017/05/03,5.087
2017/05/04,6.105
2017/05/05,6.998
2017/05/06,7.345
2017/05/07,7.497
2017/05/08,7.435
2017/05/09,7.19
2017/05/10,6.832
2017/05/11,6.523
2017/05/12,6.119
2017/05/13,5.553
2017/05/14,4.916
2017/05/15,4.374
2017/05/16,3.999
2017/05/17,3.574
2017/05/18,3.062
2017/05/19,2.693
2017/05/20,2.326
2017/05/21,2.077
2017/05/22,2.404
2017/05/23,2.733
2017/05/24,3.076
2017/05/25,3.372
2017/05/26,3.617
2017/05/27,3.607
2017/05/28,3.416
2017/05/29,3.152
2017/05/30,2.951
2017/05/31,3.189
2017/06/01,3.437
2017/06/02,3.641
2017/06/03,3.759
2017/06/04,3.785
2017/06/05,3.853
2017/06/06,4.041
2017/06/07,4.196
2017/06/08,4.225
2017/06/09,4.192
2017/06/10,4.015
2017/06/11,3.83
2017/06/12,4.153
2017/06/13,4.586
2017/06/14,4.733
2017/06/15,4.832
2017/06/16,4.84
2017/06/17,4.572
2017/06/18,4.14
2017/06/19,3.671
2017/06/20,3.287
2017/06/21,2.752
2017/06/22,2.209
2017/06/23,1.723
2017/06/24,1.311
2017/06/25,0.819
2017/06/26,0.391
2017/06/27,0.026
2017/06/28,-0.27
2017/06/29,-0.488
2017/06/30,-0.676
2017/07/01,-0.862
2017/07/02,-1.071
2017/07/03,-0.985
2017/07/04,-0.781
2017/07/05,-0.731
2017/07/06,-0.765
2017/07/07,-0.844
2017/07/08,-0.982
2017/07/09,-1.213
2017/07/10,-1.396
2017/07/11,-1.531
2017/07/12,-1.619
2017/07/13,-1.54
2017/07/14,-1.319
2017/07/15,-1.034
2017/07/16,-0.752
2017/07/17,-0.489
2017/07/18,-0.152
2017/07/19,0.206
2017/07/20,0.507
2017/07/21,0.768
2017/07/22,0.73
2017/07/23,0.541
2017/07/24,0.482
2017/07/25,0.518
2017/07/26,0.537
2017/07/27,0.575
2017/07/28,0.659
2017/07/29,0.722
2017/07/30,0.676
2017/07/31,0.489
2017/08/01,0.245
2017/08/02,-0.032
2017/08/03,-0.336
2017/08/04,-0.642
2017/08/05,-0.907
2017/08/06,-1.129
2017/08/07,-1.287
2017/08/08,-1.362
2017/08/09,-1.358
2017/08/10,-1.039
2017/08/11,-0.016
2017/08/12,1.041
2017/08/13,2.057
2017/08/14,2.839
2017/08/15,3.286
2017/08/16,3.415
2017/08/17,3.342
2017/08/18,3.151
2017/08/19,2.819
2017/08/20,2.392
2017/08/21,1.987
2017/08/22,1.588
2017/08/23,1.244
2017/08/24,0.932
2017/08/25,0.631
2017/08/26,0.263
2017/08/27,0.123
2017/08/28,0.296
2017/08/29,0.552
2017/08/30,1.158
2017/08/31,1.571
2017/09/01,1.816
2017/09/02,1.878
2017/09/03,1.758
2017/09/04,1.599
2017/09/05,1.403
2017/09/06,1.221
2017/09/07,0.981
2017/09/08,0.735
2017/09/09,0.574
2017/09/10,0.43
2017/09/11,0.279
2017/09/12,0.134
2017/09/13,-0.083
2017/09/14,-0.289
2017/09/15,-0.459
2017/09/16,-0.671
2017/09/17,-0.881
2017/09/18,-0.976
2017/09/19,-1.037
2017/09/20,-1.14
2017/09/21,-1.274
2017/09/22,-1.439
2017/09/23,-1.626
2017/09/24,-1.827
2017/09/25,-2.002
2017/09/26,-2.147
2017/09/27,-2.254
2017/09/28,-2.314
2017/09/29,-2.365
2017/09/30,-2.432
2017/10/01,-2.537
2017/10/02,-2.619
2017/10/03,-2.407
2017/10/04,-2.124
2017/10/05,-1.899
2017/10/06,-1.717
2017/10/07,-1.602
2017/10/08,-1.514
2017/10/09,-1.413
2017/10/10,-1.291
2017/10/11,-1.181
2017/10/12,-1.056
2017/10/13,-0.838
2017/10/14,-0.645
2017/10/15,-0.502
2017/10/16,-0.438
2017/10/17,-0.349
2017/10/18,-0.185
2017/10/19,-0.024
2017/10/20,0.1
2017/10/21,0.167
2017/10/22,0.166
2017/10/23,0.187
2017/10/24,0.233
2017/10/25,0.233
2017/10/26,0.194
2017/10/27,-0.077
2017/10/28,-0.487
2017/10/29,-0.971
2017/10/30,-1.487
2017/10/31,-2.007
2017/11/01,-2.199
2017/11/02,-2.128
2017/11/03,-1.929
2017/11/04,-1.74
2017/11/05,-1.576
2017/11/06,-1.389
2017/11/07,-1.237
2017/11/08,-1.021
2017/11/09,-0.554
2017/11/10,-0.087
2017/11/11,0.325
2017/11/12,0.803
2017/11/13,1.137
2017/11/14,1.359
2017/11/15,1.662
2017/11/16,1.943
2017/11/17,2.192
2017/11/18,2.327
2017/11/19,2.394
2017/11/20,2.526
2017/11/21,2.672
2017/11/22,2.813
2017/11/23,2.953
2017/11/24,3.035
2017/11/25,3.172
2017/11/26,3.293
2017/11/27,3.519
2017/11/28,3.893
2017/11/29,4.391
2017/11/30,4.789
2017/12/01,4.974
2017/12/02,5.047
2017/12/03,5.002
2017/12/04,4.855
2017/12/05,4.423
2017/12/06,3.926
2017/12/07,3.35
2017/12/08,2.736
2017/12/09,2.096
2017/12/10,1.46
2017/12/11,0.864
2017/12/12,0.471
2017/12/13,0.215
2017/12/14,0.113
2017/12/15,0.047
2017/12/16,-0.027
2017/12/17,-0.104
2017/12/18,-0.156
2017/12/19,-0.085
2017/12/20,0.103
2017/12/21,0.37
2017/12/22,0.639
2017/12/23,0.79
2017/12/24,0.783
2017/12/25,0.659
2017/12/26,0.54
2017/12/27,0.465
2017/12/28,0.465
2017/12/29,0.578
2017/12/30,0.778
2017/12/31,0.85
2018/01/01,0.824
2018/01/02,0.925
2018/01/03,1.115
2018/01/04,1.57
2018/01/05,2.118
2018/01/06,2.585
2018/01/07,2.894
2018/01/08,3.197
2018/01/09,3.522
2018/01/10,3.909
2018/01/11,4.18
2018/01/12,4.241
2018/01/13,4.099
2018/01/14,4.327
2018/01/15,4.308
2018/01/16,4.172
2018/01/17,3.921
2018/01/18,3.591
2018/01/19,3.134
2018/01/20,2.61
2018/01/21,2.061
2018/01/22,1.542
2018/01/23,1.053
2018/01/24,0.608
2018/01/25,0.134
2018/01/26,-0.233
2018/01/27,-0.576
2018/01/28,-0.86
2018/01/29,-1.078
2018/01/30,-1.238
2018/01/31,-1.363
2018/02/01,-1.454
2018/02/02,-1.495
2018/02/03,-1.581
2018/02/04,-1.718
2018/02/05,-1.864
2018/02/06,-1.999
2018/02/07,-2.13
2018/02/08,-2.306
2018/02/09,-2.477
2018/02/10,-2.621
2018/02/11,-2.778
2018/02/12,-2.921
2018/02/13,-3.012
2018/02/14,-3.088
2018/02/15,-3.126
2018/02/16,-3.161
2018/02/17,-3.188
2018/02/18,-3.21
2018/02/19,-3.233
2018/02/20,-3.234
2018/02/21,-3.229
2018/02/22,-3.185
2018/02/23,-3.178
2018/02/24,-3.2
2018/02/25,-3.272
2018/02/26,-3.356
2018/02/27,-3.471
2018/02/28,-3.605
2018/03/01,-3.741
2018/03/02,-3.879
2018/03/03,-4.032
2018/03/04,-4.191
2018/03/05,-4.326
2018/03/06,-4.426
2018/03/07,-4.497
2018/03/08,-4.558
2018/03/09,-4.608
2018/03/10,-4.668
2018/03/11,-4.737
2018/03/12,-4.789
2018/03/13,-4.766
2018/03/14,-4.726
2018/03/15,-4.679
2018/03/16,-4.648
2018/03/17,-4.637
2018/03/18,-4.573
2018/03/19,-4.483
2018/03/20,-4.392
2018/03/21,-4.3
2018/03/22,-4.223
2018/03/23,-4.132
2018/03/24,-4.076
2018/03/25,-4.059
2018/03/26,-4.011
2018/03/27,-3.915
2018/03/28,-3.785
2018/03/29,-3.634
2018/03/30,-3.491
2018/03/31,-3.4
2018/04/01,-3.363
2018/04/02,-3.352
2018/04/03,-3.339
2018/04/04,-3.33
2018/04/05,-3.343
2018/04/06,-3.368
2018/04/07,-3.427
2018/04/08,-3.476
2018/04/09,-3.485
2018/04/10,-3.486
2018/04/11,-3.451
2018/04/12,-3.297
2018/04/13,-3.028
2018/04/14,-2.834
2018/04/15,-2.666
2018/04/16,-2.491
2018/04/17,-2.307
2018/04/18,-2.074
2018/04/19,-1.79
2018/04/20,-1.395
2018/04/21,-1.009
2018/04/22,-0.713
2018/04/23,-0.147
2018/04/24,0.54
2018/04/25,1.188
2018/04/26,1.664
2018/04/27,2.027
2018/04/28,2.237
2018/04/29,2.31
2018/04/30,2.35
2018/05/01,2.325
2018/05/02,2.398
2018/05/03,2.588
2018/05/04,2.804
2018/05/05,2.863
2018/05/06,2.77
2018/05/07,2.803
2018/05/08,2.764
2018/05/09,2.69
2018/05/10,2.583
2018/05/11,2.44
2018/05/12,2.188
2018/05/13,1.833
2018/05/14,1.569
2018/05/15,1.345
2018/05/16,1.11
2018/05/17,0.88
2018/05/18,0.652
2018/05/19,0.385
2018/05/20,0.116
2018/05/21,-0.096
2018/05/22,-0.203
2018/05/23,-0.205
2018/05/24,-0.216
2018/05/25,-0.259
2018/05/26,-0.372
2018/05/27,-0.464
2018/05/28,-0.478
2018/05/29,-0.484
2018/05/30,-0.482
2018/05/31,-0.46
2018/06/01,-0.402
2018/06/02,-0.443
2018/06/03,-0.56
2018/06/04,-0.623
2018/06/05,-0.645
2018/06/06,-0.614
2018/06/07,-0.556
2018/06/08,-0.466
2018/06/09,-0.484
2018/06/10,-0.52
2018/06/11,-0.536
2018/06/12,-0.46
2018/06/13,-0.244
2018/06/14,0.061
2018/06/15,0.369
2018/06/16,0.466
2018/06/17,0.382
2018/06/18,0.225
2018/06/19,0.07
2018/06/20,-0.062
2018/06/21,-0.192
2018/06/22,-0.28
2018/06/23,-0.445
2018/06/24,-0.597
2018/06/25,-0.693
2018/06/26,-0.79
2018/06/27,-0.891
2018/06/28,-0.998
2018/06/29,-1.08
2018/06/30,-1.21
2018/07/01,-1.387
2018/07/02,-1.546
2018/07/03,-1.643
2018/07/04,-1.719
2018/07/05,-1.764
2018/07/06,-1.789
2018/07/07,-1.847
2018/07/08,-1.901
2018/07/09,-1.896
2018/07/10,-1.842
2018/07/11,-1.81
2018/07/12,-1.806
2018/07/13,-1.824
2018/07/14,-1.89
2018/07/15,-2
2018/07/16,-2.011
2018/07/17,-1.935
2018/07/18,-1.754
2018/07/19,-1.567
2018/07/20,-1.373
2018/07/21,-1.27
2018/07/22,-1.239
2018/07/23,-1.173
2018/07/24,-1.067
2018/07/25,-0.962
2018/07/26,-0.902
2018/07/27,-0.859
2018/07/28,-0.911
2018/07/29,-1.027
2018/07/30,-1.064
2018/07/31,-0.87
2018/08/01,-0.728
2018/08/02,-0.616
2018/08/03,-0.57
2018/08/04,-0.617
2018/08/05,-0.734
2018/08/06,-0.845
2018/08/07,-0.927
2018/08/08,-0.915
2018/08/09,-0.9
2018/08/10,-0.857
2018/08/11,-0.839
2018/08/12,-0.908
2018/08/13,-0.872
2018/08/14,-0.743
2018/08/15,-0.614
2018/08/16,-0.571
2018/08/17,-0.546
2018/08/18,-0.615
2018/08/19,-0.781
2018/08/20,-0.932
2018/08/21,-1.071
2018/08/22,-1.164
2018/08/23,-1.255
2018/08/24,-1.34
2018/08/25,-1.454
2018/08/26,-1.595
2018/08/27,-1.674
2018/08/28,-1.715
2018/08/29,-1.71
2018/08/30,-1.693
2018/08/31,-1.658
2018/09/01,-1.645
2018/09/02,-1.678
2018/09/03,-1.622
2018/09/04,-1.351
2018/09/05,-1.028
2018/09/06,-0.668
2018/09/07,-0.354
2018/09/08,-0.147
2018/09/09,-0.03
2018/09/10,0.048
2018/09/11,0.092
2018/09/12,0.206
2018/09/13,0.258
2018/09/14,0.264
2018/09/15,0.17
2018/09/16,-0.007
2018/09/17,-0.157
2018/09/18,-0.305
2018/09/19,-0.467
2018/09/20,-0.593
2018/09/21,-0.556
2018/09/22,-0.555
2018/09/23,-0.597
2018/09/24,-0.61
2018/09/25,-0.624
2018/09/26,-0.639
2018/09/27,-0.671
2018/09/28,-0.701
2018/09/29,-0.758
2018/09/30,-0.833
2018/10/01,-0.93
2018/10/02,-1.056
2018/10/03,-1.141
2018/10/04,-1.189
2018/10/05,-1.223
2018/10/06,-1.292
2018/10/07,-1.394
2018/10/08,-1.427
2018/10/09,-1.434
2018/10/10,-1.415
2018/10/11,-1.203
2018/10/12,-1.003
2018/10/13,-0.915
2018/10/14,-0.907
2018/10/15,-0.662
2018/10/16,-0.408
2018/10/17,-0.203
2018/10/18,0.012
2018/10/19,0.129
2018/10/20,0.148
2018/10/21,0.172
2018/10/22,0.148
2018/10/23,0.106
2018/10/24,0.047
2018/10/25,0.049
2018/10/26,0.031
2018/10/27,-0.093
2018/10/28,-0.277
2018/10/29,-0.372
2018/10/30,-0.447
2018/10/31,-0.496
2018/11/01,-0.538
2018/11/02,-0.536
2018/11/03,-0.605
2018/11/04,-0.659
2018/11/05,-0.581
2018/11/06,-0.479
2018/11/07,-0.318
2018/11/08,-0.189
2018/11/09,-0.101
2018/11/10,-0.12
2018/11/11,-0.206
2018/11/12,-0.228
2018/11/13,-0.231
2018/11/14,-0.065
2018/11/15,0.187
2018/11/16,0.37
2018/11/17,0.394
2018/11/18,0.375
2018/11/19,0.618
2018/11/20,1.021
2018/11/21,1.32
2018/11/22,1.426
2018/11/23,1.417
2018/11/24,1.273
2018/11/25,1.147
2018/11/26,1.006
2018/11/27,0.812
2018/11/28,0.645
2018/11/29,0.525
2018/11/30,1.366
2018/12/01,2.634
2018/12/02,3.115
2018/12/03,3.124
2018/12/04,2.844
2018/12/05,2.436
2018/12/06,2.01
2018/12/07,1.615
2018/12/08,1.168
2018/12/09,0.698
2018/12/10,0.238
2018/12/11,-0.196
2018/12/12,-0.605
2018/12/13,-0.955
2018/12/14,-1.269
2018/12/15,-1.585
2018/12/16,-1.89
2018/12/17,-2.096
2018/12/18,-2.226
2018/12/19,-2.219
2018/12/20,-2.095
2018/12/21,-1.871
2018/12/22,-1.739
2018/12/23,-1.588
2018/12/24,-1.312
2018/12/25,-1.117
2018/12/26,-1.003
2018/12/27,-0.903
2018/12/28,-0.804
2018/12/29,-0.613
2018/12/30,-0.556
2018/12/31,-0.549
2019/01/01,-0.613
2019/01/02,-0.606
2019/01/03,-0.568
2019/01/04,-0.38
2019/01/05,-0.049
2019/01/06,0.173
2019/01/07,0.332
2019/01/08,0.407
2019/01/09,0.41
2019/01/10,0.428
2019/01/11,0.493
2019/01/12,0.392
2019/01/13,0.205
2019/01/14,0.101
2019/01/15,-0.02
2019/01/16,-0.132
2019/01/17,-0.271
2019/01/18,-0.453
2019/01/19,-0.674
2019/01/20,-0.894
2019/01/21,-1.1
2019/01/22,-1.285
2019/01/23,-1.437
2019/01/24,-1.529
2019/01/25,-1.607
2019/01/26,-1.724
2019/01/27,-1.816
2019/01/28,-1.792
2019/01/29,-1.761
2019/01/30,-1.713
2019/01/31,-1.653
2019/02/01,-1.618
2019/02/02,-1.658
2019/02/03,-1.74
2019/02/04,-1.87
2019/02/05,-2.029
2019/02/06,-2.138
2019/02/07,-2.232
2019/02/08,-2.234
2019/02/09,-2.255
2019/02/10,-2.256
2019/02/11,-2.184
2019/02/12,-2.101
2019/02/13,-1.976
2019/02/14,-1.84
2019/02/15,-1.709
2019/02/16,-1.644
2019/02/17,-1.534
2019/02/18,-1.176
2019/02/19,-0.679
2019/02/20,-0.201
2019/02/21,0.226
2019/02/22,0.591
2019/02/23,0.808
2019/02/24,1.141
2019/02/25,1.6
2019/02/26,1.831
2019/02/27,2.045
2019/02/28,2.149
2019/03/01,2.105
2019/03/02,1.915
2019/03/03,1.67
2019/03/04,1.487
2019/03/05,1.336
2019/03/06,1.206
2019/03/07,1.086
2019/03/08,1.006
2019/03/09,0.884
2019/03/10,0.726
2019/03/11,0.635
2019/03/12,0.575
2019/03/13,0.503
2019/03/14,0.448
2019/03/15,0.401
2019/03/16,0.341
2019/03/17,0.251
2019/03/18,0.242
2019/03/19,0.205
2019/03/20,0.264
2019/03/21,0.335
2019/03/22,0.36
2019/03/23,0.408
2019/03/24,0.38
2019/03/25,0.421
2019/03/26,0.465
2019/03/27,0.488
2019/03/28,0.5
2019/03/29,0.535
2019/03/30,0.58
2019/03/31,0.583
2019/04/01,0.591
2019/04/02,0.82
2019/04/03,1.233
2019/04/04,1.548
2019/04/05,1.755
2019/04/06,1.779
2019/04/07,1.756
2019/04/08,1.896
2019/04/09,2.057
2019/04/10,2.156
2019/04/11,2.192
2019/04/12,2.126
2019/04/13,1.895
2019/04/14,1.592
2019/04/15,1.343
2019/04/16,1.103
2019/04/17,0.883
2019/04/18,0.734
2019/04/19,0.603
2019/04/20,0.445
2019/04/21,0.286
2019/04/22,0.174
2019/04/23,0.137
2019/04/24,0.208
2019/04/25,0.309
2019/04/26,0.531
2019/04/27,0.585
2019/04/28,0.566
2019/04/29,0.564
