Date,size7wma
2016/07/17,1393
2016/07/18,1387
2016/07/19,1408
2016/07/20,1485
2016/07/21,1500
2016/07/22,1546
2016/07/23,1549
2016/07/24,1622
2016/07/25,1660
2016/07/26,1739
2016/07/27,1742
2016/07/28,1722
2016/07/29,1695
2016/07/30,1635
2016/07/31,1608
2016/08/01,1583
2016/08/02,1595
2016/08/03,1611
2016/08/04,1617
2016/08/05,1599
2016/08/06,1569
2016/08/07,1541
2016/08/08,1524
2016/08/09,1531
2016/08/10,1546
2016/08/11,1566
2016/08/12,1570
2016/08/13,1541
2016/08/14,1508
2016/08/15,1491
2016/08/16,1515
2016/08/17,1516
2016/08/18,1552
2016/08/19,1543
2016/08/20,1527
2016/08/21,1517
2016/08/22,1516
2016/08/23,1638
2016/08/24,1636
2016/08/25,1651
2016/08/26,1653
2016/08/27,1644
2016/08/28,1597
2016/08/29,1581
2016/08/30,1575
2016/08/31,1563
2016/09/01,1565
2016/09/02,1636
2016/09/03,1614
2016/09/04,1647
2016/09/05,1618
2016/09/06,1644
2016/09/07,1658
2016/09/08,1719
2016/09/09,1757
2016/09/10,1709
2016/09/11,1649
2016/09/12,1629
2016/09/13,1585
2016/09/14,1614
2016/09/15,1637
2016/09/16,1734
2016/09/17,1718
2016/09/18,1660
2016/09/19,1580
2016/09/20,1596
2016/09/21,1582
2016/09/22,1644
2016/09/23,1552
2016/09/24,1547
2016/09/25,1510
2016/09/26,1514
2016/09/27,1540
2016/09/28,1542
2016/09/29,1515
2016/09/30,1503
2016/10/01,1579
2016/10/02,1613
2016/10/03,1645
2016/10/04,1789
2016/10/05,1816
2016/10/06,1869
2016/10/07,2449
2016/10/08,3261
2016/10/09,4008
2016/10/10,6372
2016/10/11,5852
2016/10/12,4933
2016/10/13,4049
2016/10/14,3211
2016/10/15,2429
2016/10/16,1811
2016/10/17,1371
2016/10/18,1428
2016/10/19,1494
2016/10/20,1503
2016/10/21,1572
2016/10/22,1536
2016/10/23,1480
2016/10/24,1550
2016/10/25,1575
2016/10/26,1572
2016/10/27,1564
2016/10/28,1542
2016/10/29,1527
2016/10/30,1498
2016/10/31,1493
2016/11/01,1536
2016/11/02,1529
2016/11/03,1519
2016/11/04,1457
2016/11/05,1428
2016/11/06,1385
2016/11/07,1374
2016/11/08,1387
2016/11/09,1409
2016/11/10,1435
2016/11/11,1452
2016/11/12,1452
2016/11/13,1461
2016/11/14,1491
2016/11/15,1514
2016/11/16,1510
2016/11/17,1505
2016/11/18,1509
2016/11/19,1477
2016/11/20,1472
2016/11/21,1482
2016/11/22,1536
2016/11/23,1647
2016/11/24,1608
2016/11/25,1658
2016/11/26,1632
2016/11/27,1652
2016/11/28,1671
2016/11/29,1673
2016/11/30,1805
2016/12/01,1727
2016/12/02,1664
2016/12/03,1597
2016/12/04,1533
2016/12/05,1502
2016/12/06,1511
2016/12/07,1499
2016/12/08,1485
2016/12/09,1492
2016/12/10,1479
2016/12/11,1528
2016/12/12,1517
2016/12/13,1522
2016/12/14,1603
2016/12/15,1610
2016/12/16,1592
2016/12/17,1552
2016/12/18,1494
2016/12/19,1516
2016/12/20,1513
2016/12/21,1568
2016/12/22,1624
2016/12/23,1613
2016/12/24,1562
2016/12/25,1501
2016/12/26,1436
2016/12/27,1448
2016/12/28,1453
2016/12/29,1503
2016/12/30,1543
2016/12/31,1559
2017/01/01,1530
2017/01/02,1515
2017/01/03,1537
2017/01/04,1578
2017/01/05,1603
2017/01/06,1607
2017/01/07,1606
2017/01/08,1602
2017/01/09,1601
2017/01/10,1617
2017/01/11,1608
2017/01/12,1630
2017/01/13,1659
2017/01/14,1626
2017/01/15,1595
2017/01/16,1585
2017/01/17,1593
2017/01/18,1588
2017/01/19,1575
2017/01/20,1581
2017/01/21,1566
2017/01/22,1579
2017/01/23,1586
2017/01/24,1627
2017/01/25,1637
2017/01/26,1652
2017/01/27,1659
2017/01/28,1657
2017/01/29,1623
2017/01/30,1608
2017/01/31,1583
2017/02/01,1584
2017/02/02,1578
2017/02/03,1573
2017/02/04,1570
2017/02/05,1582
2017/02/06,1589
2017/02/07,1650
2017/02/08,1686
2017/02/09,1682
2017/02/10,1702
2017/02/11,1681
2017/02/12,1654
2017/02/13,1691
2017/02/14,1743
2017/02/15,1768
2017/02/16,1751
2017/02/17,1734
2017/02/18,1747
2017/02/19,1719
2017/02/20,1704
2017/02/21,1768
2017/02/22,1778
2017/02/23,1759
2017/02/24,1768
2017/02/25,1767
2017/02/26,1756
2017/02/27,1768
2017/02/28,1804
2017/03/01,1918
2017/03/02,2009
2017/03/03,2050
2017/03/04,2024
2017/03/05,1984
2017/03/06,1938
2017/03/07,1930
2017/03/08,1881
2017/03/09,1998
2017/03/10,2055
2017/03/11,2064
2017/03/12,2074
2017/03/13,2179
2017/03/14,2257
2017/03/15,2323
2017/03/16,2520
2017/03/17,2645
2017/03/18,2653
2017/03/19,2615
2017/03/20,2544
2017/03/21,2525
2017/03/22,2470
2017/03/23,2453
2017/03/24,2468
2017/03/25,2462
2017/03/26,2445
2017/03/27,2560
2017/03/28,2565
2017/03/29,2620
2017/03/30,2688
2017/03/31,2768
2017/04/01,2698
2017/04/02,2695
2017/04/03,2712
2017/04/04,2665
2017/04/05,2628
2017/04/06,2659
2017/04/07,2686
2017/04/08,2587
2017/04/09,2521
2017/04/10,2491
2017/04/11,2453
2017/04/12,2499
2017/04/13,2513
2017/04/14,2501
2017/04/15,2474
2017/04/16,2412
2017/04/17,2377
2017/04/18,2421
2017/04/19,2472
2017/04/20,2504
2017/04/21,2563
2017/04/22,2549
2017/04/23,2522
2017/04/24,2529
2017/04/25,2590
2017/04/26,2624
2017/04/27,2749
2017/04/28,2876
2017/04/29,2889
2017/04/30,2957
2017/05/01,3122
2017/05/02,3230
2017/05/03,3206
2017/05/04,3252
2017/05/05,3244
2017/05/06,3177
2017/05/07,3202
2017/05/08,3240
2017/05/09,3274
2017/05/10,3274
2017/05/11,3298
2017/05/12,3273
2017/05/13,3226
2017/05/14,3193
2017/05/15,3339
2017/05/16,3423
2017/05/17,3663
2017/05/18,3850
2017/05/19,4144
2017/05/20,4223
2017/05/21,4364
2017/05/22,4639
2017/05/23,5186
2017/05/24,5635
2017/05/25,5822
2017/05/26,5850
2017/05/27,5742
2017/05/28,5664
2017/05/29,5443
2017/05/30,5774
2017/05/31,6032
2017/06/01,6208
2017/06/02,6614
2017/06/03,6722
2017/06/04,6732
2017/06/05,6698
2017/06/06,6844
2017/06/07,6983
2017/06/08,6988
2017/06/09,7117
2017/06/10,7025
2017/06/11,7452
2017/06/12,7998
2017/06/13,8275
2017/06/14,8286
2017/06/15,8338
2017/06/16,8307
2017/06/17,8236
2017/06/18,8111
2017/06/19,8267
2017/06/20,8516
2017/06/21,7984
2017/06/22,8138
2017/06/23,8382
2017/06/24,8541
2017/06/25,8675
2017/06/26,8913
2017/06/27,8722
2017/06/28,9103
2017/06/29,9211
2017/06/30,9127
2017/07/01,8881
2017/07/02,8764
2017/07/03,9073
2017/07/04,9359
2017/07/05,9555
2017/07/06,9433
2017/07/07,9553
2017/07/08,9434
2017/07/09,8811
2017/07/10,9145
2017/07/11,9437
2017/07/12,9779
2017/07/13,10083
2017/07/14,10162
2017/07/15,9907
2017/07/16,9776
2017/07/17,9712
2017/07/18,10043
2017/07/19,10095
2017/07/20,9935
2017/07/21,9644
2017/07/22,9236
2017/07/23,9177
2017/07/24,9435
2017/07/25,9468
2017/07/26,9215
2017/07/27,9014
2017/07/28,9078
2017/07/29,8670
2017/07/30,8323
2017/07/31,8453
2017/08/01,8681
2017/08/02,8899
2017/08/03,9123
2017/08/04,9530
2017/08/05,9873
2017/08/06,10118
2017/08/07,10613
2017/08/08,11368
2017/08/09,11513
2017/08/10,12140
2017/08/11,12836
2017/08/12,13196
2017/08/13,13280
2017/08/14,13938
2017/08/15,14647
2017/08/16,15484
2017/08/17,16100
2017/08/18,16584
2017/08/19,16716
2017/08/20,15871
2017/08/21,15621
2017/08/22,15158
2017/08/23,14795
2017/08/24,14400
2017/08/25,14625
2017/08/26,14620
2017/08/27,14756
2017/08/28,15519
2017/08/29,16365
2017/08/30,17154
2017/08/31,17435
2017/09/01,17836
2017/09/02,17367
2017/09/03,16506
2017/09/04,17156
2017/09/05,17721
2017/09/06,18966
2017/09/07,19708
2017/09/08,20279
2017/09/09,19803
2017/09/10,18644
2017/09/11,17978
2017/09/12,17737
2017/09/13,17279
2017/09/14,17113
2017/09/15,17590
2017/09/16,17473
2017/09/17,16785
2017/09/18,16905
2017/09/19,16763
2017/09/20,16530
2017/09/21,16349
2017/09/22,16427
2017/09/23,16333
2017/09/24,16774
2017/09/25,17484
2017/09/26,17858
2017/09/27,18255
2017/09/28,18964
2017/09/29,19761
2017/09/30,20510
2017/10/01,20988
2017/10/02,21172
2017/10/03,21243
2017/10/04,21097
2017/10/05,20878
2017/10/06,21004
2017/10/07,20625
2017/10/08,20203
2017/10/09,20005
2017/10/10,20302
2017/10/11,20232
2017/10/12,20447
2017/10/13,20810
2017/10/14,20693
2017/10/15,20330
2017/10/16,19293
2017/10/17,17906
2017/10/18,16432
2017/10/19,15187
2017/10/20,14802
2017/10/21,13835
2017/10/22,12893
2017/10/23,12710
2017/10/24,12930
2017/10/25,13267
2017/10/26,13575
2017/10/27,10228
2017/10/28,7425
2017/10/29,5051
2017/10/30,3068
2017/10/31,1542
2017/11/01,4431
2017/11/02,7290
2017/11/03,10131
2017/11/04,11483
2017/11/05,12271
2017/11/06,13183
2017/11/07,13720
2017/11/08,13735
2017/11/09,13729
2017/11/10,13659
2017/11/11,13489
2017/11/12,13442
2017/11/13,13642
2017/11/14,14265
2017/11/15,14874
2017/11/16,15109
2017/11/17,15301
2017/11/18,15258
2017/11/19,15125
2017/11/20,15471
2017/11/21,15621
2017/11/22,15721
2017/11/23,15850
2017/11/24,15722
2017/11/25,15873
2017/11/26,15944
2017/11/27,17483
2017/11/28,18021
2017/11/29,18350
2017/11/30,18467
2017/12/01,18543
2017/12/02,18452
2017/12/03,18640
2017/12/04,18817
2017/12/05,19096
2017/12/06,19690
2017/12/07,19370
2017/12/08,19887
2017/12/09,19963
2017/12/10,20213
2017/12/11,21080
2017/12/12,22325
2017/12/13,23514
2017/12/14,24482
2017/12/15,25191
2017/12/16,25775
2017/12/17,26022
2017/12/18,26577
2017/12/19,27860
2017/12/20,27933
2017/12/21,28651
2017/12/22,28965
2017/12/23,28420
2017/12/24,26463
2017/12/25,25000
2017/12/26,23937
2017/12/27,23772
2017/12/28,24013
2017/12/29,25300
2017/12/30,26525
2017/12/31,26561
2018/01/01,26183
2018/01/02,27255
2018/01/03,28630
2018/01/04,30030
2018/01/05,31089
2018/01/06,31819
2018/01/07,32084
2018/01/08,32436
2018/01/09,32618
2018/01/10,32100
2018/01/11,31810
2018/01/12,31445
2018/01/13,31330
2018/01/14,30780
2018/01/15,30929
2018/01/16,31333
2018/01/17,31661
2018/01/18,31745
2018/01/19,31100
2018/01/20,30162
2018/01/21,29207
2018/01/22,28108
2018/01/23,27027
2018/01/24,26092
2018/01/25,25215
2018/01/26,25221
2018/01/27,24425
2018/01/28,24242
2018/01/29,24415
2018/01/30,24605
2018/01/31,24708
2018/02/01,25156
2018/02/02,25473
2018/02/03,24888
2018/02/04,24336
2018/02/05,24193
2018/02/06,24278
2018/02/07,23883
2018/02/08,22838
2018/02/09,22515
2018/02/10,22345
2018/02/11,21907
2018/02/12,21831
2018/02/13,21391
2018/02/14,21464
2018/02/15,21567
2018/02/16,21336
2018/02/17,21448
2018/02/18,21280
2018/02/19,21390
2018/02/20,22164
2018/02/21,22519
2018/02/22,22432
2018/02/23,22108
2018/02/24,21899
2018/02/25,21538
2018/02/26,21454
2018/02/27,21205
2018/02/28,21235
2018/03/01,21095
2018/03/02,21464
2018/03/03,21427
2018/03/04,21298
2018/03/05,21604
2018/03/06,21642
2018/03/07,21957
2018/03/08,21891
2018/03/09,21520
2018/03/10,20849
2018/03/11,20197
2018/03/12,20388
2018/03/13,20430
2018/03/14,20286
2018/03/15,20227
2018/03/16,20080
2018/03/17,19433
2018/03/18,19545
2018/03/19,19710
2018/03/20,19769
2018/03/21,20000
2018/03/22,19525
2018/03/23,19369
2018/03/24,18675
2018/03/25,17604
2018/03/26,17434
2018/03/27,17211
2018/03/28,17102
2018/03/29,17170
2018/03/30,17488
2018/03/31,17462
2018/04/01,17138
2018/04/02,17026
2018/04/03,17500
2018/04/04,17808
2018/04/05,18271
2018/04/06,18231
2018/04/07,17731
2018/04/08,17625
2018/04/09,17820
2018/04/10,17690
2018/04/11,17842
2018/04/12,18687
2018/04/13,19443
2018/04/14,19332
2018/04/15,19269
2018/04/16,19679
2018/04/17,20395
2018/04/18,20986
2018/04/19,22118
2018/04/20,23404
2018/04/21,23323
2018/04/22,23468
2018/04/23,23746
2018/04/24,24241
2018/04/25,24504
2018/04/26,24562
2018/04/27,24491
2018/04/28,24610
2018/04/29,24650
2018/04/30,24944
2018/05/01,24860
2018/05/02,25063
2018/05/03,25427
2018/05/04,26090
2018/05/05,25707
2018/05/06,24911
2018/05/07,24372
2018/05/08,24125
2018/05/09,24068
2018/05/10,24611
2018/05/11,24731
2018/05/12,24604
2018/05/13,24431
2018/05/14,24821
2018/05/15,24825
2018/05/16,24783
2018/05/17,24700
2018/05/18,24701
2018/05/19,24673
2018/05/20,24445
2018/05/21,24664
2018/05/22,24832
2018/05/23,25140
2018/05/24,25280
2018/05/25,25256
2018/05/26,24752
2018/05/27,24409
2018/05/28,24554
2018/05/29,24686
2018/05/30,24860
2018/05/31,25533
2018/06/01,25560
2018/06/02,25451
2018/06/03,25401
2018/06/04,25632
2018/06/05,25683
2018/06/06,25347
2018/06/07,25053
2018/06/08,24901
2018/06/09,24683
2018/06/10,24580
2018/06/11,24474
2018/06/12,24240
2018/06/13,24526
2018/06/14,24448
2018/06/15,23995
2018/06/16,24544
2018/06/17,23419
2018/06/18,22985
2018/06/19,23367
2018/06/20,23850
2018/06/21,23812
2018/06/22,24039
2018/06/23,23223
2018/06/24,22706
2018/06/25,23218
2018/06/26,23276
2018/06/27,23555
2018/06/28,23706
2018/06/29,23666
2018/06/30,23388
2018/07/01,23160
2018/07/02,22160
2018/07/03,21964
2018/07/04,21051
2018/07/05,20984
2018/07/06,20437
2018/07/07,20154
2018/07/08,20620
2018/07/09,21090
2018/07/10,21729
2018/07/11,21988
2018/07/12,21915
2018/07/13,21741
2018/07/14,21208
2018/07/15,20453
2018/07/16,21019
2018/07/17,21584
2018/07/18,22146
2018/07/19,22688
2018/07/20,22518
2018/07/21,21816
2018/07/22,21535
2018/07/23,21748
2018/07/24,22263
2018/07/25,22738
2018/07/26,23030
2018/07/27,23145
2018/07/28,22409
2018/07/29,22231
2018/07/30,22508
2018/07/31,22775
2018/08/01,23255
2018/08/02,23683
2018/08/03,23520
2018/08/04,23090
2018/08/05,22833
2018/08/06,22842
2018/08/07,21991
2018/08/08,20403
2018/08/09,18936
2018/08/10,18557
2018/08/11,18735
2018/08/12,18816
2018/08/13,19534
2018/08/14,20279
2018/08/15,20425
2018/08/16,21087
2018/08/17,21053
2018/08/18,21451
2018/08/19,21644
2018/08/20,22536
2018/08/21,23344
2018/08/22,23426
2018/08/23,23768
2018/08/24,23677
2018/08/25,24022
2018/08/26,24094
2018/08/27,24256
2018/08/28,24708
2018/08/29,24775
2018/08/30,24560
2018/08/31,23980
2018/09/01,23834
2018/09/02,23559
2018/09/03,23811
2018/09/04,23578
2018/09/05,24030
2018/09/06,23967
2018/09/07,24320
2018/09/08,24590
2018/09/09,24035
2018/09/10,23865
2018/09/11,23446
2018/09/12,23509
2018/09/13,23595
2018/09/14,24228
2018/09/15,24692
2018/09/16,25479
2018/09/17,25769
2018/09/18,26038
2018/09/19,24630
2018/09/20,24425
2018/09/21,24712
2018/09/22,24696
2018/09/23,24893
2018/09/24,25872
2018/09/25,26633
2018/09/26,27705
2018/09/27,28363
2018/09/28,28483
2018/09/29,26627
2018/09/30,25789
2018/10/01,25206
2018/10/02,24649
2018/10/03,23566
2018/10/04,23089
2018/10/05,22404
2018/10/06,21167
2018/10/07,19479
2018/10/08,18501
2018/10/09,18095
2018/10/10,17554
2018/10/11,17500
2018/10/12,18116
2018/10/13,18034
2018/10/14,17443
2018/10/15,17443
2018/10/16,17439
2018/10/17,17487
2018/10/18,17504
2018/10/19,17728
2018/10/20,17314
2018/10/21,17046
2018/10/22,17611
2018/10/23,17617
2018/10/24,18386
2018/10/25,19354
2018/10/26,19734
2018/10/27,18834
2018/10/28,18042
2018/10/29,18297
2018/10/30,18398
2018/10/31,18143
2018/11/01,18043
2018/11/02,17848
2018/11/03,17418
2018/11/04,16988
2018/11/05,16965
2018/11/06,17351
2018/11/07,17468
2018/11/08,17735
2018/11/09,17763
2018/11/10,17508
2018/11/11,17411
2018/11/12,17603
2018/11/13,17584
2018/11/14,17891
2018/11/15,17864
2018/11/16,17728
2018/11/17,17204
2018/11/18,16507
2018/11/19,16976
2018/11/20,17612
2018/11/21,17725
2018/11/22,17828
2018/11/23,17893
2018/11/24,17429
2018/11/25,17183
2018/11/26,17059
2018/11/27,17159
2018/11/28,17823
2018/11/29,17896
2018/11/30,18176
2018/12/01,17825
2018/12/02,17207
2018/12/03,17317
2018/12/04,17388
2018/12/05,17704
2018/12/06,18103
2018/12/07,18265
2018/12/08,18164
2018/12/09,17914
2018/12/10,17937
2018/12/11,17836
2018/12/12,17482
2018/12/13,17451
2018/12/14,17732
2018/12/15,17535
2018/12/16,17126
2018/12/17,17506
2018/12/18,18057
2018/12/19,18528
2018/12/20,18883
2018/12/21,19186
2018/12/22,18693
2018/12/23,18375
2018/12/24,18447
2018/12/25,17864
2018/12/26,17905
2018/12/27,17755
2018/12/28,17764
2018/12/29,17587
2018/12/30,16806
2018/12/31,16613
2019/01/01,15801
2019/01/02,16204
2019/01/03,16925
2019/01/04,17464
2019/01/05,17588
2019/01/06,17323
2019/01/07,17598
2019/01/08,17741
2019/01/09,17719
2019/01/10,18028
2019/01/11,18227
2019/01/12,17741
2019/01/13,17276
2019/01/14,17477
2019/01/15,17575
2019/01/16,17651
2019/01/17,17694
2019/01/18,17745
2019/01/19,17857
2019/01/20,17892
2019/01/21,18736
2019/01/22,19814
2019/01/23,20226
2019/01/24,20325
2019/01/25,19972
2019/01/26,19376
2019/01/27,19010
2019/01/28,19453
2019/01/29,20020
2019/01/30,20475
2019/01/31,20708
2019/02/01,20799
2019/02/02,20099
2019/02/03,19169
2019/02/04,18232
2019/02/05,17551
2019/02/06,17173
2019/02/07,17058
2019/02/08,17452
2019/02/09,17434
2019/02/10,17795
2019/02/11,18609
2019/02/12,19298
2019/02/13,20472
2019/02/14,21404
2019/02/15,21988
2019/02/16,22127
2019/02/17,22282
2019/02/18,22785
2019/02/19,23285
2019/02/20,23695
2019/02/21,24171
2019/02/22,24515
2019/02/23,24000
2019/02/24,24111
2019/02/25,24717
2019/02/26,25125
2019/02/27,25240
2019/02/28,25279
2019/03/01,23778
2019/03/02,21872
2019/03/03,19877
2019/03/04,19322
2019/03/05,18747
2019/03/06,18188
2019/03/07,17748
2019/03/08,18015
2019/03/09,17974
2019/03/10,17269
2019/03/11,17077
2019/03/12,17138
2019/03/13,17601
2019/03/14,17852
2019/03/15,17913
2019/03/16,17592
2019/03/17,17082
2019/03/18,17575
2019/03/19,18431
2019/03/20,18791
2019/03/21,19268
2019/03/22,19581
2019/03/23,19210
2019/03/24,18696
2019/03/25,18895
2019/03/26,19164
2019/03/27,19411
2019/03/28,19521
2019/03/29,19957
2019/03/30,20294
2019/03/31,20321
2019/04/01,20374
2019/04/02,21054
2019/04/03,21658
2019/04/04,21819
2019/04/05,21273
2019/04/06,20226
2019/04/07,19465
2019/04/08,19436
2019/04/09,19265
2019/04/10,19963
2019/04/11,21059
2019/04/12,21127
2019/04/13,20472
2019/04/14,19646
2019/04/15,19963
2019/04/16,20536
2019/04/17,20546
2019/04/18,20702
2019/04/19,20862
2019/04/20,20844
2019/04/21,20910
2019/04/22,20901
2019/04/23,21117
2019/04/24,20868
2019/04/25,20681
2019/04/26,20505
2019/04/27,19456
2019/04/28,18926
2019/04/29,18814
2019/04/30,19190
2019/05/01,19427
2019/05/02,20626
2019/05/03,21163
2019/05/04,20754
2019/05/05,20433
2019/05/06,21502
2019/05/07,23165
2019/05/08,23711
2019/05/09,23675
2019/05/10,23692
2019/05/11,23619
2019/05/12,23112
2019/05/13,22886
2019/05/14,23027
2019/05/15,23599
2019/05/16,24431
2019/05/17,24916
2019/05/18,24637
2019/05/19,24061
2019/05/20,24236
2019/05/21,24090
2019/05/22,24375
2019/05/23,24600
2019/05/24,24918
2019/05/25,24591
2019/05/26,23959
2019/05/27,24556
2019/05/28,24816
2019/05/29,25120
2019/05/30,25318
2019/05/31,24927
2019/06/01,25065
2019/06/02,24909
2019/06/03,24918
2019/06/04,24969
2019/06/05,24560
2019/06/06,24240
2019/06/07,23830
2019/06/08,24833
2019/06/09,23763
2019/06/10,24663
2019/06/11,25323
2019/06/12,25309
2019/06/13,24631
2019/06/14,24378
2019/06/15,24721
2019/06/16,24459
2019/06/17,24888
2019/06/18,24792
2019/06/19,25367
2019/06/20,26206
2019/06/21,25536
2019/06/22,24632
2019/06/23,23984
2019/06/24,23856
2019/06/25,24491
2019/06/26,25106
2019/06/27,25238
2019/06/28,26283
2019/06/29,25266
2019/06/30,24143
2019/07/01,24829
2019/07/02,25015
2019/07/03,24469
2019/07/04,23973
2019/07/05,24137
2019/07/06,24840
2019/07/07,25120
2019/07/08,26557
2019/07/09,25994
2019/07/10,25264
2019/07/11,25954
2019/07/12,25047
2019/07/13,23080
2019/07/14,21786
2019/07/15,25079
2019/07/16,26549
2019/07/17,26623
2019/07/18,26565
2019/07/19,26251
2019/07/20,24307
2019/07/21,21993
2019/07/22,20470
2019/07/23,19615
2019/07/24,20910
2019/07/25,22589
2019/07/26,22081
2019/07/27,21316
2019/07/28,20430
2019/07/29,20224
2019/07/30,20076
2019/07/31,19861
2019/08/01,21163
2019/08/02,21730
2019/08/03,22176
2019/08/04,21366
2019/08/05,21352
2019/08/06,21329
2019/08/07,21354
2019/08/08,21171
2019/08/09,21161
2019/08/10,20428
2019/08/11,19567
2019/08/12,19537
2019/08/13,19639
2019/08/14,20108
2019/08/15,20354
2019/08/16,20649
2019/08/17,20334
2019/08/18,19935
2019/08/19,20189
2019/08/20,20370
2019/08/21,20547
2019/08/22,20813
2019/08/23,20967
2019/08/24,20841
2019/08/25,21296
2019/08/26,22048
2019/08/27,22166
2019/08/28,22097
2019/08/29,21961
2019/08/30,21768
2019/08/31,21281
2019/09/01,20860
2019/09/02,21003
2019/09/03,21120
2019/09/04,21017
2019/09/05,21203
2019/09/06,21453
2019/09/07,21041
2019/09/08,20567
2019/09/09,20671
2019/09/10,20391
2019/09/11,20188
2019/09/12,20145
2019/09/13,19561
2019/09/14,19083
2019/09/15,18791
2019/09/16,16004
2019/09/17,11644
2019/09/18,7989
2019/09/19,5041
2019/09/20,2819
2019/09/21,1238
2019/09/22,292.306
2019/09/23,0
2019/09/24,0
2019/09/25,0
2019/09/26,0
2019/09/27,0
2019/09/28,0
2019/09/29,0
2019/09/30,0
2019/10/01,0
2019/10/02,0
2019/10/03,0
2019/10/04,0
2019/10/05,0
2019/10/06,0
2019/10/07,0
2019/10/08,0
2019/10/09,0
2019/10/10,0
2019/10/11,0
2019/10/12,0
2019/10/13,0
2019/10/14,0
2019/10/15,0
2019/10/16,0
2019/10/17,0
2019/10/18,0
2019/10/19,0
2019/10/20,0
2019/10/21,0
2019/10/22,0
2019/10/23,0
2019/10/24,0
2019/10/25,0
2019/10/26,0
2019/10/27,0
2019/10/28,0
2019/10/29,0
2019/10/30,0
2019/10/31,0
2019/11/01,0
2019/11/02,0
