Date,transactionvalue90momUSD
2016/06/13,-138.297
2016/06/14,-24.213
2016/06/15,-214.599
2016/06/16,-90.888
2016/06/17,854.23
2016/06/18,874.019
2016/06/19,131.904
2016/06/20,408.323
2016/06/21,237.997
2016/06/22,307.86
2016/06/23,388.698
2016/06/24,244.627
2016/06/25,67.375
2016/06/26,-55.862
2016/06/27,-212.55
2016/06/28,35.221
2016/06/29,-18.572
2016/06/30,35.58
2016/07/01,113.37
2016/07/02,56.541
2016/07/03,11.437
2016/07/04,149.448
2016/07/05,764.272
2016/07/06,60.412
2016/07/07,85.18
2016/07/08,-224.102
2016/07/09,-155.367
2016/07/10,8.823
2016/07/11,-26.974
2016/07/12,-22.817
2016/07/13,47.721
2016/07/14,99.24
2016/07/15,1012
2016/07/16,51.717
2016/07/17,81.268
2016/07/18,713.282
2016/07/19,2311
2016/07/20,3245
2016/07/21,295.422
2016/07/22,589.932
2016/07/23,752.356
2016/07/24,2787
2016/07/25,2121
2016/07/26,4133
2016/07/27,2803
2016/07/28,1881
2016/07/29,944.799
2016/07/30,744.756
2016/07/31,463.478
2016/08/01,1011
2016/08/02,1832
2016/08/03,1425
2016/08/04,363.086
2016/08/05,666.097
2016/08/06,137.264
2016/08/07,36.543
2016/08/08,68.011
2016/08/09,61.042
2016/08/10,533.177
2016/08/11,-842.292
2016/08/12,-707.328
2016/08/13,214.915
2016/08/14,36.235
2016/08/15,-6.596
2016/08/16,-300.682
2016/08/17,-400.405
2016/08/18,-448.371
2016/08/19,-54.896
2016/08/20,173.113
2016/08/21,523.766
2016/08/22,31.394
2016/08/23,565.905
2016/08/24,-75.548
2016/08/25,-396.228
2016/08/26,110.322
2016/08/27,-38.583
2016/08/28,-78.451
2016/08/29,-17.926
2016/08/30,-56.115
2016/08/31,96.221
2016/09/01,293.159
2016/09/02,214.629
2016/09/03,167.561
2016/09/04,189.124
2016/09/05,-81.521
2016/09/06,-542.18
2016/09/07,43.02
2016/09/08,-3.053
2016/09/09,-48.378
2016/09/10,-196.922
2016/09/11,-192.544
2016/09/12,-267.714
2016/09/13,-119.314
2016/09/14,-497.974
2016/09/15,-954.169
2016/09/16,-567.585
2016/09/17,-217.715
2016/09/18,-122.066
2016/09/19,-158.336
2016/09/20,330.773
2016/09/21,701.669
2016/09/22,127.064
2016/09/23,287.461
2016/09/24,193.47
2016/09/25,606.462
2016/09/26,-43.218
2016/09/27,7.01
2016/09/28,603.74
2016/09/29,425.93
2016/09/30,194.015
2016/10/01,50.292
2016/10/02,125.91
2016/10/03,-789.04
2016/10/04,-130.472
2016/10/05,84.421
2016/10/06,156.452
2016/10/07,111.34
2016/10/08,158.987
2016/10/09,497.495
2016/10/10,456.712
2016/10/11,393.472
2016/10/12,795.275
2016/10/13,-752.453
2016/10/14,506.82
2016/10/15,154.598
2016/10/16,-280.901
2016/10/17,-1914
2016/10/18,-2666
2016/10/19,-148.112
2016/10/20,-642.765
2016/10/21,-713.104
2016/10/22,-2784
2016/10/23,-2235
2016/10/24,-4160
2016/10/25,-2704
2016/10/26,-1765
2016/10/27,-1195
2016/10/28,-716.016
2016/10/29,-406.381
2016/10/30,-715.468
2016/10/31,-1805
2016/11/01,-1068
2016/11/02,233.879
2016/11/03,1500
2016/11/04,-64.201
2016/11/05,-279.402
2016/11/06,-377.736
2016/11/07,-619.228
2016/11/08,-1092
2016/11/09,-424.742
2016/11/10,-342.094
2016/11/11,385.422
2016/11/12,-147.294
2016/11/13,-86.272
2016/11/14,-90.561
2016/11/15,-202.528
2016/11/16,-6.365
2016/11/17,529.589
2016/11/18,-176.961
2016/11/19,-715.075
2016/11/20,-420.341
2016/11/21,-876.311
2016/11/22,240.877
2016/11/23,164.751
2016/11/24,-252.035
2016/11/25,19.803
2016/11/26,-54.185
2016/11/27,-141.834
2016/11/28,-58.222
2016/11/29,-40.254
2016/11/30,-253.202
2016/12/01,-145.322
2016/12/02,300.514
2016/12/03,558.409
2016/12/04,103.985
2016/12/05,404.674
2016/12/06,676.842
2016/12/07,142.731
2016/12/08,387.554
2016/12/09,326.818
2016/12/10,56.576
2016/12/11,163.616
2016/12/12,-40.843
2016/12/13,40.879
2016/12/14,45.462
2016/12/15,-115.538
2016/12/16,37.149
2016/12/17,72.441
2016/12/18,168.009
2016/12/19,-699.023
2016/12/20,-1014
2016/12/21,-154.111
2016/12/22,-313.647
2016/12/23,630.193
2016/12/24,-383.433
2016/12/25,-222.1
2016/12/26,-142.31
2016/12/27,-533.25
2016/12/28,-205.822
2016/12/29,463.142
2016/12/30,402.278
2016/12/31,769.723
2017/01/01,217.021
2017/01/02,423.935
2017/01/03,643.793
2017/01/04,1294
2017/01/05,1436
2017/01/06,1353
2017/01/07,268.519
2017/01/08,-94.969
2017/01/09,327.664
2017/01/10,-44.803
2017/01/11,646.916
2017/01/12,106.788
2017/01/13,61.903
2017/01/14,-331.274
2017/01/15,-435.995
2017/01/16,-516.554
2017/01/17,-4.726
2017/01/18,-4.589
2017/01/19,105.718
2017/01/20,459.542
2017/01/21,87.271
2017/01/22,74.412
2017/01/23,-62.66
2017/01/24,-71.43
2017/01/25,-23.542
2017/01/26,-177.72
2017/01/27,-267.634
2017/01/28,-515.661
2017/01/29,-93.356
2017/01/30,-468.589
2017/01/31,-767.935
2017/02/01,-2259
2017/02/02,-104.122
2017/02/03,157.602
2017/02/04,272.526
2017/02/05,12.654
2017/02/06,149.583
2017/02/07,-252.988
2017/02/08,-3.94
2017/02/09,-642.631
2017/02/10,39.002
2017/02/11,-65.701
2017/02/12,180.043
2017/02/13,13.202
2017/02/14,470.525
2017/02/15,183.909
2017/02/16,372.293
2017/02/17,455.208
2017/02/18,467.89
2017/02/19,471.2
2017/02/20,144.43
2017/02/21,443.468
2017/02/22,460.208
2017/02/23,450.868
2017/02/24,1072
2017/02/25,652.262
2017/02/26,876.55
2017/02/27,2313
2017/02/28,2688
2017/03/01,2899
2017/03/02,3791
2017/03/03,4136
2017/03/04,3201
2017/03/05,2392
2017/03/06,4347
2017/03/07,2714
2017/03/08,3103
2017/03/09,3486
2017/03/10,3480
2017/03/11,4450
2017/03/12,7840
2017/03/13,6052
2017/03/14,2713
2017/03/15,2558
2017/03/16,11333
2017/03/17,6331
2017/03/18,9770
2017/03/19,2199
2017/03/20,3329
2017/03/21,6375
2017/03/22,5528
2017/03/23,4835
2017/03/24,7935
2017/03/25,7045
2017/03/26,5925
2017/03/27,5644
2017/03/28,6028
2017/03/29,6654
2017/03/30,8867
2017/03/31,5916
2017/04/01,5632
2017/04/02,7912
2017/04/03,6773
2017/04/04,2637
2017/04/05,4693
2017/04/06,6343
2017/04/07,1395
2017/04/08,3586
2017/04/09,2988
2017/04/10,3953
2017/04/11,3904
2017/04/12,3520
2017/04/13,2922
2017/04/14,4016
2017/04/15,2147
2017/04/16,1067
2017/04/17,1263
2017/04/18,4868
2017/04/19,5463
2017/04/20,5693
2017/04/21,4473
2017/04/22,4395
2017/04/23,4228
2017/04/24,5167
2017/04/25,4021
2017/04/26,6237
2017/04/27,8190
2017/04/28,8933
2017/04/29,10543
2017/04/30,12084
2017/05/01,16868
2017/05/02,13804
2017/05/03,17638
2017/05/04,16550
2017/05/05,19350
2017/05/06,14631
2017/05/07,16939
2017/05/08,14382
2017/05/09,14183
2017/05/10,14464
2017/05/11,16602
2017/05/12,14644
2017/05/13,11035
2017/05/14,10635
2017/05/15,11656
2017/05/16,15517
2017/05/17,8118
2017/05/18,5678
2017/05/19,9768
2017/05/20,8575
2017/05/21,10813
2017/05/22,23472
2017/05/23,13448
2017/05/24,14875
2017/05/25,14253
2017/05/26,16408
2017/05/27,10988
2017/05/28,8150
2017/05/29,8690
2017/05/30,9698
2017/05/31,19919
2017/06/01,13614
2017/06/02,15094
2017/06/03,16411
2017/06/04,13049
2017/06/05,18910
2017/06/06,22349
2017/06/07,18485
2017/06/08,17381
2017/06/09,14929
2017/06/10,7640
2017/06/11,10914
2017/06/12,29947
2017/06/13,26500
2017/06/14,8253
2017/06/15,18915
2017/06/16,15432
2017/06/17,12744
2017/06/18,10424
2017/06/19,7184
2017/06/20,10963
2017/06/21,2817
2017/06/22,1226
2017/06/23,4814
2017/06/24,8379
2017/06/25,-660.902
2017/06/26,2203
2017/06/27,3833
2017/06/28,1655
2017/06/29,5805
2017/06/30,5491
2017/07/01,1574
2017/07/02,-149.2
2017/07/03,18500
2017/07/04,13366
2017/07/05,-1208
2017/07/06,6170
2017/07/07,3675
2017/07/08,3296
2017/07/09,-1230
2017/07/10,3061
2017/07/11,4259
2017/07/12,5825
2017/07/13,13167
2017/07/14,17486
2017/07/15,18253
2017/07/16,14456
2017/07/17,10752
2017/07/18,13948
2017/07/19,12803
2017/07/20,13151
2017/07/21,15533
2017/07/22,543.95
2017/07/23,729.15
2017/07/24,13692
2017/07/25,13620
2017/07/26,8615
2017/07/27,9821
2017/07/28,8799
2017/07/29,8679
2017/07/30,-3513
2017/07/31,-7238
2017/08/01,-8464
2017/08/02,-8373
2017/08/03,-12660
2017/08/04,-8042
2017/08/05,-8965
2017/08/06,-6138
2017/08/07,-5189
2017/08/08,-5130
2017/08/09,-5097
2017/08/10,5778
2017/08/11,27943
2017/08/12,14751
2017/08/13,14601
2017/08/14,1247
2017/08/15,4764
2017/08/16,4604
2017/08/17,386.979
2017/08/18,1391
2017/08/19,-2338
2017/08/20,-14745
2017/08/21,-4012
2017/08/22,-5850
2017/08/23,-4385
2017/08/24,-6386
2017/08/25,-2280
2017/08/26,-4920
2017/08/27,8702
2017/08/28,13728
2017/08/29,-5109
2017/08/30,15215
2017/08/31,-2021
2017/09/01,-3859
2017/09/02,-3395
2017/09/03,-9816
2017/09/04,-14351
2017/09/05,-11727
2017/09/06,-10294
2017/09/07,-11295
2017/09/08,-6569
2017/09/09,-1603
2017/09/10,-17445
2017/09/11,-17265
2017/09/12,-8517
2017/09/13,-18533
2017/09/14,-15693
2017/09/15,-5657
2017/09/16,-7126
2017/09/17,-3500
2017/09/18,-2325
2017/09/19,3859
2017/09/20,-1173
2017/09/21,-4001
2017/09/22,-6368
2017/09/23,2658
2017/09/24,-2072
2017/09/25,-3419
2017/09/26,-2983
2017/09/27,-4284
2017/09/28,-2628
2017/09/29,-2746
2017/09/30,-1092
2017/10/01,-18016
2017/10/02,-12890
2017/10/03,13290
2017/10/04,5684
2017/10/05,897.352
2017/10/06,1537
2017/10/07,4225
2017/10/08,919.379
2017/10/09,840.665
2017/10/10,243.13
2017/10/11,-8805
2017/10/12,-10628
2017/10/13,-7541
2017/10/14,-5757
2017/10/15,-6528
2017/10/16,-13483
2017/10/17,-11994
2017/10/18,-8414
2017/10/19,-12409
2017/10/20,1391
2017/10/21,648.95
2017/10/22,-11639
2017/10/23,-12295
2017/10/24,-9302
2017/10/25,-12361
2017/10/26,-13367
2017/10/27,-20923
2017/10/28,-13664
2017/10/29,-6869
2017/10/30,-9473
2017/10/31,-8589
2017/11/01,836.955
2017/11/02,1613
2017/11/03,-693.493
2017/11/04,-2178
2017/11/05,-3590
2017/11/06,-4022
2017/11/07,-6832
2017/11/08,-13554
2017/11/09,-26723
2017/11/10,-16439
2017/11/11,-17233
2017/11/12,-5492
2017/11/13,-5521
2017/11/14,-3428
2017/11/15,-437.319
2017/11/16,-344.248
2017/11/17,986.469
2017/11/18,-249.767
2017/11/19,-432.768
2017/11/20,1718
2017/11/21,314.137
2017/11/22,355.186
2017/11/23,2246
2017/11/24,5515
2017/11/25,-6886
2017/11/26,-13340
2017/11/27,-3811
2017/11/28,-16028
2017/11/29,3001
2017/11/30,1536
2017/12/01,292.562
2017/12/02,4303
2017/12/03,2673
2017/12/04,2856
2017/12/05,-4295
2017/12/06,-578.697
2017/12/07,-2086
2017/12/08,-10252
2017/12/09,-10942
2017/12/10,-8172
2017/12/11,-7631
2017/12/12,1047
2017/12/13,-2184
2017/12/14,-366.544
2017/12/15,615.693
2017/12/16,-3975
2017/12/17,-8025
2017/12/18,-6062
2017/12/19,58.57
2017/12/20,2471
2017/12/21,1885
2017/12/22,1006
2017/12/23,914.79
2017/12/24,-1375
2017/12/25,-2174
2017/12/26,-556.988
2017/12/27,-536.685
2017/12/28,2091
2017/12/29,3447
2017/12/30,5381
2017/12/31,21.82
2018/01/01,-13302
2018/01/02,-3923
2018/01/03,1283
2018/01/04,5449
2018/01/05,6349
2018/01/06,3619
2018/01/07,2063
2018/01/08,4925
2018/01/09,7041
2018/01/10,10365
2018/01/11,4540
2018/01/12,3539
2018/01/13,1716
2018/01/14,24882
2018/01/15,5823
2018/01/16,4125
2018/01/17,4240
2018/01/18,5595
2018/01/19,2489
2018/01/20,2631
2018/01/21,248.915
2018/01/22,1721
2018/01/23,2608
2018/01/24,3390
2018/01/25,5577
2018/01/26,10966
2018/01/27,8354
2018/01/28,9790
2018/01/29,10128
2018/01/30,2723
2018/01/31,1928
2018/02/01,1529
2018/02/02,4211
2018/02/03,1659
2018/02/04,141.773
2018/02/05,1375
2018/02/06,-276.554
2018/02/07,-5692
2018/02/08,-4822
2018/02/09,-4325
2018/02/10,-6302
2018/02/11,-3706
2018/02/12,-2700
2018/02/13,-3010
2018/02/14,-4440
2018/02/15,-3482
2018/02/16,-3519
2018/02/17,-4434
2018/02/18,-6240
2018/02/19,-6991
2018/02/20,-6455
2018/02/21,-7523
2018/02/22,-5102
2018/02/23,-9805
2018/02/24,-9870
2018/02/25,-13133
2018/02/26,-14973
2018/02/27,-17637
2018/02/28,-15215
2018/03/01,-13021
2018/03/02,-14755
2018/03/03,-12977
2018/03/04,-12177
2018/03/05,-4748
2018/03/06,-5622
2018/03/07,-5067
2018/03/08,-3521
2018/03/09,-2540
2018/03/10,-2586
2018/03/11,-2434
2018/03/12,-6780
2018/03/13,-5070
2018/03/14,-7252
2018/03/15,-5750
2018/03/16,-5107
2018/03/17,-5381
2018/03/18,-4352
2018/03/19,-6711
2018/03/20,-8965
2018/03/21,-8541
2018/03/22,-7515
2018/03/23,-5990
2018/03/24,-5440
2018/03/25,-4986
2018/03/26,-6555
2018/03/27,-6371
2018/03/28,-7502
2018/03/29,-8121
2018/03/30,-8707
2018/03/31,-5864
2018/04/01,-5928
2018/04/02,-9383
2018/04/03,-8984
2018/04/04,-13286
2018/04/05,-13581
2018/04/06,-11770
2018/04/07,-10904
2018/04/08,-13556
2018/04/09,-14600
2018/04/10,-18612
2018/04/11,-15465
2018/04/12,-12360
2018/04/13,-9468
2018/04/14,-30250
2018/04/15,-11962
2018/04/16,-12491
2018/04/17,-10982
2018/04/18,-10682
2018/04/19,-7988
2018/04/20,-7390
2018/04/21,-6673
2018/04/22,-8405
2018/04/23,-6676
2018/04/24,-7282
2018/04/25,-3542
2018/04/26,-9353
2018/04/27,-6521
2018/04/28,-8222
2018/04/29,-8625
2018/04/30,-8920
2018/05/01,-8573
2018/05/02,-6832
2018/05/03,-8047
2018/05/04,-5303
2018/05/05,-3982
2018/05/06,-4642
2018/05/07,-4035
2018/05/08,-4933
2018/05/09,-2380
2018/05/10,-3536
2018/05/11,-4079
2018/05/12,-2899
2018/05/13,-3724
2018/05/14,-5373
2018/05/15,-3967
2018/05/16,-5144
2018/05/17,-4343
2018/05/18,-3888
2018/05/19,-4197
2018/05/20,-3262
2018/05/21,-3257
2018/05/22,-2618
2018/05/23,-4164
2018/05/24,-2109
2018/05/25,-2001
2018/05/26,-1248
2018/05/27,-1416
2018/05/28,-249.922
2018/05/29,-398.948
2018/05/30,-660.369
2018/05/31,-245.173
2018/06/01,551.638
2018/06/02,-434.83
2018/06/03,-965.38
2018/06/04,-773.029
2018/06/05,-406.848
2018/06/06,3.56
2018/06/07,-233.675
2018/06/08,543.648
2018/06/09,-318.871
2018/06/10,-276.441
2018/06/11,-1219
2018/06/12,113.625
2018/06/13,743.189
2018/06/14,1331
2018/06/15,1137
2018/06/16,-877.795
2018/06/17,-872.211
2018/06/18,-424.758
2018/06/19,-139.648
2018/06/20,-5.645
2018/06/21,-243.765
2018/06/22,479.806
2018/06/23,-86.877
2018/06/24,-220.797
2018/06/25,-654.442
2018/06/26,-723.184
2018/06/27,-741.237
2018/06/28,-359.551
2018/06/29,197.885
2018/06/30,-6.37
2018/07/01,-197.803
2018/07/02,297.483
2018/07/03,507.726
2018/07/04,917.432
2018/07/05,715.561
2018/07/06,994.457
2018/07/07,254.258
2018/07/08,-53.407
2018/07/09,398.6
2018/07/10,218.458
2018/07/11,-502.398
2018/07/12,-535.312
2018/07/13,169.869
2018/07/14,-189.937
2018/07/15,-302.249
2018/07/16,142.095
2018/07/17,-53.55
2018/07/18,145.201
2018/07/19,-459.401
2018/07/20,-169.523
2018/07/21,-241.711
2018/07/22,-1752
2018/07/23,-1306
2018/07/24,-1003
2018/07/25,-692.383
2018/07/26,-1018
2018/07/27,-766.864
2018/07/28,-973.169
2018/07/29,-1267
2018/07/30,-791.298
2018/07/31,-620.001
2018/08/01,-1666
2018/08/02,-1169
2018/08/03,-1061
2018/08/04,-1203
2018/08/05,-2266
2018/08/06,-1215
2018/08/07,-1112
2018/08/08,-557.822
2018/08/09,-784.166
2018/08/10,-305.714
2018/08/11,-290.088
2018/08/12,-1440
2018/08/13,-724.691
2018/08/14,-254.074
2018/08/15,-397.417
2018/08/16,-733.394
2018/08/17,-79.084
2018/08/18,-625.886
2018/08/19,-1073
2018/08/20,-1195
2018/08/21,-1347
2018/08/22,-713.126
2018/08/23,-682.503
2018/08/24,-376.652
2018/08/25,-942.552
2018/08/26,-1246
2018/08/27,-807.166
2018/08/28,-815.632
2018/08/29,-726.817
2018/08/30,-1204
2018/08/31,-264.63
2018/09/01,-328.852
2018/09/02,-1081
2018/09/03,-755.041
2018/09/04,-371.099
2018/09/05,-639.161
2018/09/06,-774.558
2018/09/07,46.603
2018/09/08,-475.947
2018/09/09,-734.198
2018/09/10,-1153
2018/09/11,-1623
2018/09/12,-1456
2018/09/13,-1525
2018/09/14,-366.715
2018/09/15,-258.436
2018/09/16,-569.074
2018/09/17,-565.384
2018/09/18,-627.005
2018/09/19,-681.168
2018/09/20,-731.147
2018/09/21,331.706
2018/09/22,-534.293
2018/09/23,-599.157
2018/09/24,-265.357
2018/09/25,-312.543
2018/09/26,-250.626
2018/09/27,-509.095
2018/09/28,-119.922
2018/09/29,14.3
2018/09/30,-683.11
2018/10/01,-880.086
2018/10/02,-1111
2018/10/03,-842.846
2018/10/04,-987.676
2018/10/05,-527.589
2018/10/06,-569.985
2018/10/07,-852.54
2018/10/08,-559.497
2018/10/09,-366.099
2018/10/10,-352.223
2018/10/11,131.245
2018/10/12,-87.374
2018/10/13,-335.987
2018/10/14,-686.202
2018/10/15,21.68
2018/10/16,-533.331
2018/10/17,-370.989
2018/10/18,-344.404
2018/10/19,-238.509
2018/10/20,-156.962
2018/10/21,-187.104
2018/10/22,-462.831
2018/10/23,-292.739
2018/10/24,-183.217
2018/10/25,33.862
2018/10/26,108.064
2018/10/27,-94.259
2018/10/28,-539.06
2018/10/29,-1034
2018/10/30,-304.116
2018/10/31,-268.773
2018/11/01,-175.377
2018/11/02,140.835
2018/11/03,-82.516
2018/11/04,-107.055
2018/11/05,-28.403
2018/11/06,-671.424
2018/11/07,-247.059
2018/11/08,-391.627
2018/11/09,-164.918
2018/11/10,-25.524
2018/11/11,-660.338
2018/11/12,-509.844
2018/11/13,-387.421
2018/11/14,391.421
2018/11/15,82.682
2018/11/16,187.37
2018/11/17,93.603
2018/11/18,54.777
2018/11/19,570.448
2018/11/20,440.533
2018/11/21,219.105
2018/11/22,-44.706
2018/11/23,149.137
2018/11/24,94.155
2018/11/25,136.483
2018/11/26,12.22
2018/11/27,-297.707
2018/11/28,-46.045
2018/11/29,45.708
2018/11/30,2833
2018/12/01,3000
2018/12/02,-486.441
2018/12/03,-963.882
2018/12/04,-601.62
2018/12/05,-648.41
2018/12/06,-338.51
2018/12/07,-75.205
2018/12/08,-313.164
2018/12/09,-423.702
2018/12/10,-433.407
2018/12/11,-735.569
2018/12/12,-434.331
2018/12/13,-409.86
2018/12/14,-245.979
2018/12/15,-299.9
2018/12/16,-448.256
2018/12/17,-190.694
2018/12/18,-84.924
2018/12/19,-40.814
2018/12/20,-429.896
2018/12/21,46.156
2018/12/22,-243.648
2018/12/23,-220.055
2018/12/24,163.029
2018/12/25,-216.394
2018/12/26,-219.091
2018/12/27,-118.626
2018/12/28,-94.85
2018/12/29,311.171
2018/12/30,-118.258
2018/12/31,39.406
2019/01/01,-123.401
2019/01/02,55.392
2019/01/03,81.97
2019/01/04,654.092
2019/01/05,859.835
2019/01/06,86.398
2019/01/07,133.156
2019/01/08,-10.169
2019/01/09,-498.591
2019/01/10,35.899
2019/01/11,474.45
2019/01/12,-38.513
2019/01/13,-798.388
2019/01/14,-92.077
2019/01/15,-136.627
2019/01/16,-223.057
2019/01/17,-59.283
2019/01/18,-155.437
2019/01/19,-469.213
2019/01/20,-179.767
2019/01/21,-257.459
2019/01/22,-273.274
2019/01/23,-396.297
2019/01/24,-103.537
2019/01/25,47.867
2019/01/26,-82.537
2019/01/27,-208.659
2019/01/28,70.935
2019/01/29,-162.278
2019/01/30,-87.715
2019/01/31,-197.228
2019/02/01,-16.171
2019/02/02,-319.134
2019/02/03,-515.689
2019/02/04,-402.335
2019/02/05,-574.766
2019/02/06,-245.922
2019/02/07,-286.655
2019/02/08,20.411
2019/02/09,-118.952
2019/02/10,-241.532
2019/02/11,-106.455
2019/02/12,-590.613
2019/02/13,-554.832
2019/02/14,-295.427
2019/02/15,-70.285
2019/02/16,-402.161
2019/02/17,-751.029
2019/02/18,-432.68
2019/02/19,-122.418
2019/02/20,-6.352
2019/02/21,-97.394
2019/02/22,24.27
2019/02/23,-342.878
2019/02/24,127.166
2019/02/25,361.628
2019/02/26,-170.265
2019/02/27,-38.282
2019/02/28,-2755
2019/03/01,-2973
2019/03/02,38.793
2019/03/03,-6.749
2019/03/04,68.665
2019/03/05,-7.7
2019/03/06,-122.384
2019/03/07,-239.15
2019/03/08,137.474
2019/03/09,10.233
2019/03/10,64.228
2019/03/11,184.617
2019/03/12,161.288
2019/03/13,1.875
2019/03/14,116.045
2019/03/15,254.881
2019/03/16,240.071
2019/03/17,-55.702
2019/03/18,72.181
2019/03/19,-345.572
2019/03/20,-164.868
2019/03/21,-294.072
2019/03/22,-25.837
2019/03/23,-84.725
2019/03/24,-497.347
2019/03/25,11.267
2019/03/26,38.916
2019/03/27,-139.182
2019/03/28,-141.042
2019/03/29,-399.203
2019/03/30,51.485
2019/03/31,-76.936
2019/04/01,-0.73
2019/04/02,135.364
2019/04/03,309.855
2019/04/04,-371.018
2019/04/05,-592.664
2019/04/06,-215.884
2019/04/07,-29.446
2019/04/08,383.272
2019/04/09,305.181
2019/04/10,16.472
2019/04/11,-236.767
2019/04/12,178.215
2019/04/13,-36.599
2019/04/14,-217.259
2019/04/15,114.707
2019/04/16,-88.122
2019/04/17,35.977
2019/04/18,251.899
2019/04/19,240.427
2019/04/20,87.03
2019/04/21,171.23
2019/04/22,213.536
2019/04/23,215.432
2019/04/24,330.763
2019/04/25,303.842
2019/04/26,738.94
2019/04/27,96.315
2019/04/28,10.671
2019/04/29,338.6
2019/04/30,206.863
2019/05/01,107.466
2019/05/02,122.334
2019/05/03,335.881
2019/05/04,191.373
2019/05/05,213.92
2019/05/06,454.454
2019/05/07,485.269
2019/05/08,420.367
2019/05/09,168.679
2019/05/10,340.297
2019/05/11,682.19
2019/05/12,230.253
2019/05/13,589.485
2019/05/14,428.964
2019/05/15,776.105
2019/05/16,1615
2019/05/17,1066
2019/05/18,245.357
2019/05/19,-26.962
2019/05/20,148.998
2019/05/21,269.9
2019/05/22,262.604
2019/05/23,290.154
2019/05/24,199.543
2019/05/25,-264.538
2019/05/26,-96.998
2019/05/27,466.133
2019/05/28,19.689
2019/05/29,493.642
2019/05/30,664.742
2019/05/31,655.718
2019/06/01,64.834
2019/06/02,-35.523
2019/06/03,337.199
2019/06/04,378.888
2019/06/05,531.537
2019/06/06,17.763
2019/06/07,221.034
2019/06/08,-168.796
2019/06/09,-16.264
2019/06/10,60.559
2019/06/11,98.22
