Date,hashrate90ema
2016/05/06,1685570663479
2016/05/07,1704499082947
2016/05/08,1724108120486
2016/05/09,1743792425520
2016/05/10,1764340228040
2016/05/11,1782192165520
2016/05/12,1801059087321
2016/05/13,1823314397148
2016/05/14,1844090498338
2016/05/15,1864848143833
2016/05/16,1884996835119
2016/05/17,1904605541263
2016/05/18,1926325063747
2016/05/19,1949022196045
2016/05/20,1972555221359
2016/05/21,1996091335501
2016/05/22,2018894827426
2016/05/23,2041509581839
2016/05/24,2064719117120
2016/05/25,2088051176337
2016/05/26,2111639032460
2016/05/27,2135015358897
2016/05/28,2159586054682
2016/05/29,2184115900049
2016/05/30,2207900111711
2016/05/31,2230288834017
2016/06/01,2250937261773
2016/06/02,2272678821505
2016/06/03,2297748146084
2016/06/04,2321904584164
2016/06/05,2343976813601
2016/06/06,2368106824345
2016/06/07,2392224086741
2016/06/08,2416091119355
2016/06/09,2442983950209
2016/06/10,2464534795603
2016/06/11,2488518373793
2016/06/12,2512530372774
2016/06/13,2538961556497
2016/06/14,2565564742138
2016/06/15,2590901432501
2016/06/16,2615651707686
2016/06/17,2642928038331
2016/06/18,2667547954555
2016/06/19,2693624922245
2016/06/20,2718239483824
2016/06/21,2741029577229
2016/06/22,2766807397995
2016/06/23,2793770263742
2016/06/24,2820010076976
2016/06/25,2845309860329
2016/06/26,2872672462582
2016/06/27,2901076712330
2016/06/28,2929974254295
2016/06/29,2956021566065
2016/06/30,2982002234830
2016/07/01,3009524285882
2016/07/02,3036705913951
2016/07/03,3065427139826
2016/07/04,3093279043189
2016/07/05,3120547966688
2016/07/06,3147281497190
2016/07/07,3173083510435
2016/07/08,3198854168839
2016/07/09,3224279551788
2016/07/10,3249807098069
2016/07/11,3276292601317
2016/07/12,3302177751183
2016/07/13,3328885009708
2016/07/14,3353996321774
2016/07/15,3377027355000
2016/07/16,3400118850242
2016/07/17,3423089465356
2016/07/18,3448288978693
2016/07/19,3471712024937
2016/07/20,3492678627564
2016/07/21,3517044494934
2016/07/22,3537198846268
2016/07/23,3561006083695
2016/07/24,3581591484434
2016/07/25,3598541098711
2016/07/26,3610606903692
2016/07/27,3618610877484
2016/07/28,3632067779253
2016/07/29,3643178511614
2016/07/30,3652297022159
2016/07/31,3662581799465
2016/08/01,3670731119927
2016/08/02,3672173022822
2016/08/03,3670908481633
2016/08/04,3676731606839
2016/08/05,3684521767112
2016/08/06,3689802813100
2016/08/07,3697885530698
2016/08/08,3707533886475
2016/08/09,3721727013055
2016/08/10,3737565716702
2016/08/11,3755201103722
2016/08/12,3772190429014
2016/08/13,3787724873060
2016/08/14,3803152425345
2016/08/15,3818712340447
2016/08/16,3836377439815
2016/08/17,3853528939776
2016/08/18,3872501538267
2016/08/19,3889944909932
2016/08/20,3910143118961
2016/08/21,3931000958575
2016/08/22,3952096054496
2016/08/23,3974675556096
2016/08/24,3996520006113
2016/08/25,4020258817840
2016/08/26,4047111907569
2016/08/27,4073349142826
2016/08/28,4097556594396
2016/08/29,4119799638743
2016/08/30,4141457611874
2016/08/31,4164992199094
2016/09/01,4189159235523
2016/09/02,4214435193123
2016/09/03,4233110200275
2016/09/04,4248356601108
2016/09/05,4267423924711
2016/09/06,4284976527664
2016/09/07,4304909269958
2016/09/08,4323166277354
2016/09/09,4341679407457
2016/09/10,4360819685371
2016/09/11,4383971215520
2016/09/12,4406252152451
2016/09/13,4427411253942
2016/09/14,4452101456343
2016/09/15,4475980836200
2016/09/16,4498588155082
2016/09/17,4525117402388
2016/09/18,4536398368597
2016/09/19,4549988190413
2016/09/20,4576310953441
2016/09/21,4605810921562
2016/09/22,4623420616635
2016/09/23,4652942736053
2016/09/24,4682259918688
2016/09/25,4715856580078
2016/09/26,4741015846668
2016/09/27,4772712570043
2016/09/28,4805022082255
2016/09/29,4839684160692
2016/09/30,4869832455759
2016/10/01,4904111022645
2016/10/02,4941591475008
2016/10/03,4975297120397
2016/10/04,5011383658321
2016/10/05,5045831078413
2016/10/06,5080718812716
2016/10/07,5110133200667
2016/10/08,5144865375913
2016/10/09,5181520975023
2016/10/10,5218314163062
2016/10/11,5256076608311
2016/10/12,5287750746470
2016/10/13,5324373597528
2016/10/14,5366111712428
2016/10/15,5408649515179
2016/10/16,5454421154548
2016/10/17,5491100513453
2016/10/18,5532830437280
2016/10/19,5573529164380
2016/10/20,5618968694799
2016/10/21,5665969406752
2016/10/22,5712162115426
2016/10/23,5752734728504
2016/10/24,5795805495669
2016/10/25,5840239852642
2016/10/26,5885443432038
2016/10/27,5926526180305
2016/10/28,5959950772102
2016/10/29,5959382655859
2016/10/30,5955158549714
2016/10/31,5959883555061
2016/11/01,5944596981562
2016/11/02,5918209258308
2016/11/03,5887660656995
2016/11/04,5849782914595
2016/11/05,5807515378047
2016/11/06,5764946324116
2016/11/07,5739354328986
2016/11/08,5725882810305
2016/11/09,5709941461463
2016/11/10,5685473700598
2016/11/11,5658780952375
2016/11/12,5634550390062
2016/11/13,5619213234750
2016/11/14,5608294959277
2016/11/15,5598342292998
2016/11/16,5586296284098
2016/11/17,5569847498531
2016/11/18,5561564164712
2016/11/19,5559790299980
2016/11/20,5569221635329
2016/11/21,5585814925804
2016/11/22,5593932960689
2016/11/23,5600686722582
2016/11/24,5593876964245
2016/11/25,5587383113052
2016/11/26,5582425684567
2016/11/27,5577280407425
2016/11/28,5576537370451
2016/11/29,5573797343713
2016/11/30,5565792661063
2016/12/01,5559254742659
2016/12/02,5554465462152
2016/12/03,5555773790557
2016/12/04,5555676651818
2016/12/05,5552476371436
2016/12/06,5548397403789
2016/12/07,5547268078524
2016/12/08,5552459150569
2016/12/09,5560416053547
2016/12/10,5570967976699
2016/12/11,5584908911910
2016/12/12,5593463598123
2016/12/13,5606111299209
2016/12/14,5617679470973
2016/12/15,5628218646739
2016/12/16,5642758594565
2016/12/17,5658729321380
2016/12/18,5679311931356
2016/12/19,5699269957868
2016/12/20,5722331657118
2016/12/21,5743754888393
2016/12/22,5759838840995
2016/12/23,5765619166296
2016/12/24,5763555025778
2016/12/25,5767424468679
2016/12/26,5775777719599
2016/12/27,5779481107829
2016/12/28,5782262944251
2016/12/29,5784531676494
2016/12/30,5786895035697
2016/12/31,5790640714036
2017/01/01,5794427830781
2017/01/02,5798510986762
2017/01/03,5802591598847
2017/01/04,5820196871063
2017/01/05,5840612993568
2017/01/06,5861325962190
2017/01/07,5886915379394
2017/01/08,5912525885812
2017/01/09,5942601971342
2017/01/10,5972060142242
2017/01/11,6002493120693
2017/01/12,6033914410671
2017/01/13,6067640480941
2017/01/14,6101050313810
2017/01/15,6137103388531
2017/01/16,6172221476901
2017/01/17,6204867521525
2017/01/18,6235387945294
2017/01/19,6276612045080
2017/01/20,6310948256546
2017/01/21,6349039479520
2017/01/22,6387171456420
2017/01/23,6427738428620
2017/01/24,6465032893329
2017/01/25,6501958688576
2017/01/26,6542954681226
2017/01/27,6580320550550
2017/01/28,6617652844030
2017/01/29,6650595845744
2017/01/30,6687792371781
2017/01/31,6724081166567
2017/02/01,6757082357234
2017/02/02,6793358937446
2017/02/03,6825843280946
2017/02/04,6861055995845
2017/02/05,6903116573014
2017/02/06,6946467421582
2017/02/07,6988646375516
2017/02/08,7032480416597
2017/02/09,7074527744692
2017/02/10,7121632189717
2017/02/11,7168954288319
2017/02/12,7217824170934
2017/02/13,7268479813355
2017/02/14,7320429593836
2017/02/15,7372089457112
2017/02/16,7421800045558
2017/02/17,7474370448278
2017/02/18,7527914670805
2017/02/19,7583922325925
2017/02/20,7639619308758
2017/02/21,7699101743758
2017/02/22,7754554085817
2017/02/23,7809407033228
2017/02/24,7864161834651
2017/02/25,7924574532519
2017/02/26,7993018256092
2017/02/27,8060833750791
2017/02/28,8138156156871
2017/03/01,8205290720826
2017/03/02,8274863262313
2017/03/03,8352121883925
2017/03/04,8424417181592
2017/03/05,8506727492166
2017/03/06,8587926486973
2017/03/07,8665691050600
2017/03/08,8751406031216
2017/03/09,8835837734636
2017/03/10,8919064876157
2017/03/11,9005915920537
2017/03/12,9091753497314
2017/03/13,9187235312995
2017/03/14,9276614189007
2017/03/15,9372291709509
2017/03/16,9469438604327
2017/03/17,9580436009475
2017/03/18,9692885399149
2017/03/19,9785665823153
2017/03/20,9897255054714
2017/03/21,9999771798075
2017/03/22,10107721208645
2017/03/23,10224603972443
2017/03/24,10336901246312
2017/03/25,10449025507952
2017/03/26,10575918247915
2017/03/27,10714737898568
2017/03/28,10840980899000
2017/03/29,10979446893581
2017/03/30,11115797462644
2017/03/31,11259243149253
2017/04/01,11392926484760
2017/04/02,11523205058007
2017/04/03,11633973588984
2017/04/04,11764920762590
2017/04/05,11904030053514
2017/04/06,12037277679015
2017/04/07,12173877752690
2017/04/08,12309481442662
2017/04/09,12434693710966
2017/04/10,12558593529017
2017/04/11,12692914836052
2017/04/12,12821829635932
2017/04/13,12940080320379
2017/04/14,13091660146352
2017/04/15,13227205037599
2017/04/16,13367142706400
2017/04/17,13510480821976
2017/04/18,13659672279696
2017/04/19,13800759787596
2017/04/20,13943353081828
2017/04/21,14094153748391
2017/04/22,14243746841405
2017/04/23,14400790363208
2017/04/24,14538548473059
2017/04/25,14693326831677
2017/04/26,14838384123192
2017/04/27,14987336933014
2017/04/28,15162407935489
2017/04/29,15344926165880
2017/04/30,15511828595097
2017/05/01,15680896565344
2017/05/02,15847165945349
2017/05/03,16017859584859
2017/05/04,16177210839862
2017/05/05,16359357766985
2017/05/06,16536394561342
2017/05/07,16719355169988
2017/05/08,16889960622679
2017/05/09,17081506850722
2017/05/10,17263236902790
2017/05/11,17450752277208
2017/05/12,17653930071894
2017/05/13,17838489623744
2017/05/14,18037278080623
2017/05/15,18252168798974
2017/05/16,18471459719442
2017/05/17,18653707677289
2017/05/18,18853406362041
2017/05/19,19072415547584
2017/05/20,19303945593577
2017/05/21,19549997022503
2017/05/22,19810036103363
2017/05/23,20039161806571
2017/05/24,20279623660462
2017/05/25,20518230739741
2017/05/26,20753077099972
2017/05/27,21003488940106
2017/05/28,21243833919062
2017/05/29,21524596716941
2017/05/30,21848540724578
2017/05/31,22144323010579
2017/06/01,22476289210735
2017/06/02,22780001336488
2017/06/03,23101224674945
2017/06/04,23436840709411
2017/06/05,23785293535006
2017/06/06,24137898820827
2017/06/07,24518774243062
2017/06/08,24899233809124
2017/06/09,25269814915760
2017/06/10,25680146262523
2017/06/11,26105311895841
2017/06/12,26519882932610
2017/06/13,26959491551409
2017/06/14,27414263336428
2017/06/15,27878166577199
2017/06/16,28350380454216
2017/06/17,28847865936147
2017/06/18,29356608878066
2017/06/19,29866811373633
2017/06/20,30388743411663
2017/06/21,30909831266290
2017/06/22,31433548485547
2017/06/23,31936914549027
2017/06/24,32459039613966
2017/06/25,32985072253448
2017/06/26,33544018189616
2017/06/27,34088566759995
2017/06/28,34656687294666
2017/06/29,35247546674972
2017/06/30,35827809289620
2017/07/01,36415455319507
2017/07/02,37001924790128
2017/07/03,37617318500216
2017/07/04,38253517233963
2017/07/05,38837395505026
2017/07/06,39433815100266
2017/07/07,40041369835148
2017/07/08,40644322442139
2017/07/09,41246511663900
2017/07/10,41858793988831
2017/07/11,42447315973727
2017/07/12,42985501429289
2017/07/13,43525830027192
2017/07/14,44023231815444
2017/07/15,44563484141797
2017/07/16,45127238698355
2017/07/17,45601362138805
2017/07/18,46102545550462
2017/07/19,46653615330408
2017/07/20,47242058800042
2017/07/21,47812067539547
2017/07/22,48364973708537
2017/07/23,48965529174462
2017/07/24,49507231910285
2017/07/25,50115051587261
2017/07/26,50702503792252
2017/07/27,51249827358408
2017/07/28,51827565067535
2017/07/29,52371744125251
2017/07/30,52957777309589
2017/07/31,53571243231863
2017/08/01,54170282512600
2017/08/02,54730708304750
2017/08/03,55213075493233
2017/08/04,55752424771433
2017/08/05,56262679361029
2017/08/06,56784746412131
2017/08/07,57346414479724
2017/08/08,57916759524943
2017/08/09,58510860272263
2017/08/10,59058332678745
2017/08/11,59619972632442
2017/08/12,60228120395422
2017/08/13,60830482350434
2017/08/14,61462370507926
2017/08/15,62107955658815
2017/08/16,62748404392176
2017/08/17,63403066663573
2017/08/18,64026596904463
2017/08/19,64716655735151
2017/08/20,65344295986614
2017/08/21,66012719582251
2017/08/22,66670923359406
2017/08/23,67365466700212
2017/08/24,68021914412454
2017/08/25,68621408044857
2017/08/26,69222428219132
2017/08/27,69799574196223
2017/08/28,70299964552133
2017/08/29,70935590780695
2017/08/30,71567106577238
2017/08/31,72146901274941
2017/09/01,72736315256623
2017/09/02,73310784403727
2017/09/03,73863030019191
2017/09/04,74437306076898
2017/09/05,75009332738647
2017/09/06,75549470515992
2017/09/07,76125450297935
2017/09/08,76797780917578
2017/09/09,77396875427649
2017/09/10,77948105446940
2017/09/11,78487654363880
2017/09/12,79137745478169
2017/09/13,79674131503977
2017/09/14,80243745277425
2017/09/15,80880981170784
2017/09/16,81458797999800
2017/09/17,82042827869903
2017/09/18,82565133649184
2017/09/19,83138074447744
2017/09/20,83671663687577
2017/09/21,84236356519724
2017/09/22,84767358147189
2017/09/23,85188686726047
2017/09/24,85662047444042
2017/09/25,86010951464699
2017/09/26,86383996800058
2017/09/27,86807773449737
2017/09/28,87138698540128
2017/09/29,87371762755230
2017/09/30,87588842865461
2017/10/01,87902371770132
2017/10/02,88200751385322
2017/10/03,88489209178754
2017/10/04,88836146497134
2017/10/05,89251167537238
2017/10/06,89549179623723
2017/10/07,89793372575537
2017/10/08,90106840048123
2017/10/09,90427206248951
2017/10/10,90771772512030
2017/10/11,91178567394688
2017/10/12,91492127951456
2017/10/13,91900864860572
2017/10/14,92191023125338
2017/10/15,92551614957455
2017/10/16,92973159784295
2017/10/17,93445378525425
2017/10/18,93891836827029
2017/10/19,94421459484276
2017/10/20,94922939960464
2017/10/21,95400871381119
2017/10/22,95917236963281
2017/10/23,96397014508812
2017/10/24,96951842589474
2017/10/25,97429244026288
2017/10/26,97810430371669
2017/10/27,95660750583280
2017/10/28,93558316504527
2017/10/29,91502089768164
2017/10/30,89491054828204
2017/10/31,87524218458353
2017/11/01,88259546243067
2017/11/02,88859556443469
2017/11/03,89410340283726
2017/11/04,89905569504246
2017/11/05,90502298071390
2017/11/06,91031602735420
2017/11/07,91534505608836
2017/11/08,92074969547186
2017/11/09,92559369739659
2017/11/10,93069359615145
2017/11/11,93567122713339
2017/11/12,94109713703916
2017/11/13,94622907015096
2017/11/14,95064602373195
2017/11/15,95510330892259
2017/11/16,95865586947503
2017/11/17,96233551003555
2017/11/18,96569479390312
2017/11/19,96930117577468
2017/11/20,97441421427269
2017/11/21,97910225702040
2017/11/22,98360302106821
2017/11/23,98883139999419
2017/11/24,99452913333087
2017/11/25,1.0002140491780E+14
2017/11/26,1.0057379786911E+14
2017/11/27,1.0107596535894E+14
2017/11/28,1.0152212626677E+14
2017/11/29,1.0200319092162E+14
2017/11/30,1.025046155333E+14
2017/12/01,1.0300995300171E+14
2017/12/02,1.0350655813333E+14
2017/12/03,1.0390987603093E+14
2017/12/04,1.0439193800884E+14
2017/12/05,1.0481055446489E+14
2017/12/06,1.0522405691203E+14
2017/12/07,1.0566214323545E+14
2017/12/08,1.0613812452606E+14
2017/12/09,1.0662505125158E+14
2017/12/10,1.0706646851133E+14
2017/12/11,1.0753356267843E+14
2017/12/12,1.0800494668556E+14
2017/12/13,1.0857706613203E+14
2017/12/14,1.0921520967496E+14
2017/12/15,1.0997368362949E+14
2017/12/16,1.1067695861301E+14
2017/12/17,1.1138556006406E+14
2017/12/18,1.1217649336308E+14
2017/12/19,1.1289220715754E+14
2017/12/20,1.1357107017046E+14
2017/12/21,1.1423809027835E+14
2017/12/22,1.1487511049654E+14
2017/12/23,1.156369809364E+14
2017/12/24,1.1636844299347E+14
2017/12/25,1.1712172888528E+14
2017/12/26,1.1787682723075E+14
2017/12/27,1.1863843607274E+14
2017/12/28,1.1947291735676E+14
2017/12/29,1.2022395380359E+14
2017/12/30,1.2098214542249E+14
2017/12/31,1.2177185697177E+14
2018/01/01,1.2259892587724E+14
2018/01/02,1.2340052310167E+14
2018/01/03,1.2417719438411E+14
2018/01/04,1.2502051479841E+14
2018/01/05,1.2592897568445E+14
2018/01/06,1.2674541816211E+14
2018/01/07,1.2767283322476E+14
2018/01/08,1.2857481071256E+14
2018/01/09,1.2950236603329E+14
2018/01/10,1.3048640670278E+14
2018/01/11,1.3156820944674E+14
2018/01/12,1.3264035598592E+14
2018/01/13,1.3370481491231E+14
2018/01/14,1.3484030357661E+14
2018/01/15,1.358671211015E+14
2018/01/16,1.3699390344988E+14
2018/01/17,1.3818016177952E+14
2018/01/18,1.3930555873298E+14
2018/01/19,1.4039342836022E+14
2018/01/20,1.4162940186931E+14
2018/01/21,1.4274705887417E+14
2018/01/22,1.4393985922679E+14
2018/01/23,1.4509639155663E+14
2018/01/24,1.4634001729232E+14
2018/01/25,1.4759533840447E+14
2018/01/26,1.4882332633973E+14
2018/01/27,1.4999279572823E+14
2018/01/28,1.5119655220867E+14
2018/01/29,1.5255605658262E+14
2018/01/30,1.5382791272993E+14
2018/01/31,1.5519172117434E+14
2018/02/01,1.5663683659437E+14
2018/02/02,1.5812470745971E+14
2018/02/03,1.5956682219918E+14
2018/02/04,1.6097296782633E+14
2018/02/05,1.6247507382882E+14
2018/02/06,1.638846762178E+14
2018/02/07,1.6538152947417E+14
2018/02/08,1.667911363628E+14
2018/02/09,1.6824290606775E+14
2018/02/10,1.696967958141E+14
2018/02/11,1.7116382585517E+14
2018/02/12,1.7270088669448E+14
2018/02/13,1.7423716679703E+14
2018/02/14,1.7560079847257E+14
2018/02/15,1.7698172287468E+14
2018/02/16,1.7843410102802E+14
2018/02/17,1.7986576856704E+14
2018/02/18,1.8126523030566E+14
2018/02/19,1.8261859859876E+14
2018/02/20,1.8387164829671E+14
2018/02/21,1.8514090460661E+14
2018/02/22,1.8642571725313E+14
2018/02/23,1.8773373820591E+14
2018/02/24,1.8898061503388E+14
2018/02/25,1.9032696055012E+14
2018/02/26,1.9158297545587E+14
2018/02/27,1.9271952976601E+14
2018/02/28,1.9402329784384E+14
2018/03/01,1.9532399562529E+14
2018/03/02,1.9663503386179E+14
2018/03/03,1.9803574116694E+14
2018/03/04,1.9925441949398E+14
2018/03/05,2.0046796888926E+14
2018/03/06,2.0166824228434E+14
2018/03/07,2.0302512881476E+14
2018/03/08,2.0433317747468E+14
2018/03/09,2.0547983302613E+14
2018/03/10,2.0665868171197E+14
2018/03/11,2.0778496051831E+14
2018/03/12,2.0892642292223E+14
2018/03/13,2.1002998877561E+14
2018/03/14,2.1105066253929E+14
2018/03/15,2.1211680675052E+14
2018/03/16,2.133610347113E+14
2018/03/17,2.1453857746997E+14
2018/03/18,2.1564300755473E+14
2018/03/19,2.1674609426708E+14
2018/03/20,2.1785229146466E+14
2018/03/21,2.1885815866499E+14
2018/03/22,2.1983001497268E+14
2018/03/23,2.2080767618256E+14
2018/03/24,2.217255370838E+14
2018/03/25,2.2265058182222E+14
2018/03/26,223712592383201
2018/03/27,2.24615276176E+14
2018/03/28,2.2548905599237E+14
2018/03/29,2.2624272515329E+14
2018/03/30,2.2704656367448E+14
2018/03/31,2.2775303353408E+14
2018/04/01,228452619043661
2018/04/02,2.2914067786249E+14
2018/04/03,2.2968340585868E+14
2018/04/04,2.3026598703178E+14
2018/04/05,2.3086963509208E+14
2018/04/06,2.3160241662524E+14
2018/04/07,2.3222203382034E+14
2018/04/08,2.3278767347196E+14
2018/04/09,2.3315765510082E+14
2018/04/10,2.3365799983428E+14
2018/04/11,2.3409327632678E+14
2018/04/12,234488859181425
2018/04/13,2.3493559123945E+14
2018/04/14,2.3537904012942E+14
2018/04/15,2.3581198720189E+14
2018/04/16,2.3625591818187E+14
2018/04/17,2.36683685613E+14
2018/04/18,2.369607666531E+14
2018/04/19,2.373903724164E+14
2018/04/20,2.3767305801552E+14
2018/04/21,2.3816023717737E+14
2018/04/22,2.3856650971766E+14
2018/04/23,2.3905521628835E+14
2018/04/24,2.3941882882787E+14
2018/04/25,2.3982316202201E+14
2018/04/26,2.4042834485082E+14
2018/04/27,2.4081189329406E+14
2018/04/28,2.4110693228672E+14
2018/04/29,2.4164564969164E+14
2018/04/30,242140148576308
2018/05/01,2.4245490613029E+14
2018/05/02,2.4288364257656E+14
2018/05/03,2.433250062506E+14
2018/05/04,2.4382268894293E+14
2018/05/05,2.4440517007886E+14
2018/05/06,2.4498496482389E+14
2018/05/07,2.4567708048237E+14
2018/05/08,2.462924545015E+14
2018/05/09,2.4681557110223E+14
2018/05/10,2.4732607704062E+14
2018/05/11,2.4788927368185E+14
2018/05/12,2.4857008434227E+14
2018/05/13,2.4922478814478E+14
2018/05/14,2.4974699751506E+14
2018/05/15,2.5018005321348E+14
2018/05/16,2.5061155580367E+14
2018/05/17,2.5109567110698E+14
2018/05/18,2.5152353236818E+14
2018/05/19,2.5197103795681E+14
2018/05/20,2.524941436799E+14
2018/05/21,2.5305985219126E+14
2018/05/22,2.5354228759059E+14
2018/05/23,2.5399746271166E+14
2018/05/24,2.5422518920347E+14
2018/05/25,2.5449355953845E+14
2018/05/26,2.5485163926148E+14
2018/05/27,2.5506095233128E+14
2018/05/28,2.5536770918967E+14
2018/05/29,2.5564716143617E+14
2018/05/30,2.5587186081635E+14
2018/05/31,2.5623115298468E+14
2018/06/01,2.5633893201504E+14
2018/06/02,2.5659659961491E+14
2018/06/03,2.5680585875242E+14
2018/06/04,2.5703812027396E+14
2018/06/05,2.5724805151986E+14
2018/06/06,2.5741904671137E+14
2018/06/07,2.576402103986E+14
2018/06/08,2.5788599560153E+14
2018/06/09,2.5837643590612E+14
2018/06/10,2.5862388286069E+14
2018/06/11,2.5896542696697E+14
2018/06/12,2.5938033564886E+14
2018/06/13,2.5961966107182E+14
2018/06/14,2.5984371437888E+14
2018/06/15,2.6004565587443E+14
2018/06/16,2.6030303187504E+14
2018/06/17,2.6050811622314E+14
2018/06/18,2.6093307052318E+14
2018/06/19,2.6140570701989E+14
2018/06/20,2.6179467286934E+14
2018/06/21,2.6225556918975E+14
2018/06/22,2.627461426279E+14
2018/06/23,2.6313827026398E+14
2018/06/24,2.6354515627879E+14
2018/06/25,2.6396621286396E+14
2018/06/26,2.643204621366E+14
2018/06/27,2.6484349966956E+14
2018/06/28,2.6516307573432E+14
2018/06/29,2.6542626324479E+14
2018/06/30,2.6591596843933E+14
2018/07/01,2.6614205390616E+14
2018/07/02,2.6646868524043E+14
2018/07/03,2.6688358958496E+14
2018/07/04,2.6723652220136E+14
2018/07/05,2.6778697192606E+14
2018/07/06,2.682213449323E+14
2018/07/07,2.6872010328594E+14
2018/07/08,2.6908217217043E+14
2018/07/09,2.6960116777691E+14
2018/07/10,2.6994947516010E+14
2018/07/11,2.7011766763393E+14
2018/07/12,2.7035156367488E+14
2018/07/13,2.7051968104886E+14
2018/07/14,2.7069450000142E+14
2018/07/15,2.7090247831379E+14
2018/07/16,2.711121264269E+14
2018/07/17,2.7145111100696E+14
2018/07/18,2.7173075700853E+14
2018/07/19,2.719317102154E+14
2018/07/20,2.7202635704057E+14
2018/07/21,2.7187901214606E+14
2018/07/22,2.7201091125346E+14
2018/07/23,2.7234884425772E+14
2018/07/24,2.7257387047374E+14
2018/07/25,2.7295518154536E+14
2018/07/26,2.7327367730121E+14
2018/07/27,2.7357411754787E+14
2018/07/28,2.7389708689608E+14
2018/07/29,2.7424030490995E+14
2018/07/30,2.7456581737920E+14
2018/07/31,2.7491155096392E+14
2018/08/01,2.7517989220512E+14
2018/08/02,2.7556514726837E+14
2018/08/03,2.7578704270056E+14
2018/08/04,2.7616301231384E+14
2018/08/05,2.7653352828113E+14
2018/08/06,2.7690251258669E+14
2018/08/07,2.7723355046039E+14
2018/08/08,2.7762374801152E+14
2018/08/09,2.7802534076984E+14
2018/08/10,2.7833557490041E+14
2018/08/11,2.7866619948158E+14
2018/08/12,2.7881368600783E+14
2018/08/13,2.7895432508253E+14
2018/08/14,2.79120308479E+14
2018/08/15,2.7921514057816E+14
2018/08/16,2.7921066292711E+14
2018/08/17,2.7933603625158E+14
2018/08/18,2.7935964299344E+14
2018/08/19,2.7941706366924E+14
2018/08/20,2.7951369965377E+14
2018/08/21,2.7965918294289E+14
2018/08/22,2.7988070294706E+14
2018/08/23,2.7986356189416E+14
2018/08/24,2.7993198501451E+14
2018/08/25,2.8001125992208E+14
2018/08/26,280204505632115
2018/08/27,2.8031639917445E+14
2018/08/28,2.8037305035497E+14
2018/08/29,2.8032088198017E+14
2018/08/30,2.8030432238352E+14
2018/08/31,2.8030508465752E+14
2018/09/01,2.8024420852942E+14
2018/09/02,2.8012528090919E+14
