Date,activeaddresses7rsi
2016/04/22,53.852
2016/04/23,51.244
2016/04/24,62.037
2016/04/25,59.846
2016/04/26,63.101
2016/04/27,63.711
2016/04/28,50.696
2016/04/29,78.846
2016/04/30,91.718
2016/05/01,56.058
2016/05/02,65.47
2016/05/03,52.778
2016/05/04,50.672
2016/05/05,51.972
2016/05/06,51.347
2016/05/07,48.451
2016/05/08,58.08
2016/05/09,60.868
2016/05/10,54.986
2016/05/11,65.294
2016/05/12,66.108
2016/05/13,73.764
2016/05/14,57.479
2016/05/15,51.508
2016/05/16,44.2
2016/05/17,54.776
2016/05/18,65.491
2016/05/19,59.231
2016/05/20,52.67
2016/05/21,48.119
2016/05/22,39.992
2016/05/23,58.735
2016/05/24,52.634
2016/05/25,54.754
2016/05/26,72.696
2016/05/27,60.275
2016/05/28,76.57
2016/05/29,47.68
2016/05/30,45.141
2016/05/31,47.237
2016/06/01,44.786
2016/06/02,44.071
2016/06/03,43.396
2016/06/04,41.369
2016/06/05,41.979
2016/06/06,46.655
2016/06/07,46.421
2016/06/08,48.973
2016/06/09,45.274
2016/06/10,48.955
2016/06/11,32.932
2016/06/12,54.606
2016/06/13,64.852
2016/06/14,65.402
2016/06/15,52.658
2016/06/16,47.778
2016/06/17,71.991
2016/06/18,64.457
2016/06/19,53.859
2016/06/20,49.706
2016/06/21,49.943
2016/06/22,56.976
2016/06/23,44.374
2016/06/24,44.766
2016/06/25,38.645
2016/06/26,50.964
2016/06/27,43.674
2016/06/28,51.124
2016/06/29,47.341
2016/06/30,45.966
2016/07/01,44.04
2016/07/02,46.008
2016/07/03,44.297
2016/07/04,50.756
2016/07/05,49.883
2016/07/06,46.051
2016/07/07,46.992
2016/07/08,51.98
2016/07/09,44.989
2016/07/10,45.238
2016/07/11,43.402
2016/07/12,51.992
2016/07/13,31.004
2016/07/14,55.076
2016/07/15,51.439
2016/07/16,45.928
2016/07/17,31.601
2016/07/18,45.65
2016/07/19,68.133
2016/07/20,69.414
2016/07/21,58.406
2016/07/22,65.49
2016/07/23,54.831
2016/07/24,70.542
2016/07/25,60.377
2016/07/26,72.596
2016/07/27,62.791
2016/07/28,52.862
2016/07/29,46.047
2016/07/30,41.274
2016/07/31,45.621
2016/08/01,46.158
2016/08/02,43.795
2016/08/03,48.131
2016/08/04,47.296
2016/08/05,40.75
2016/08/06,37.19
2016/08/07,39.898
2016/08/08,42.875
2016/08/09,56.03
2016/08/10,46.437
2016/08/11,56.95
2016/08/12,42.696
2016/08/13,40.099
2016/08/14,41.992
2016/08/15,46.293
2016/08/16,57.97
2016/08/17,46.027
2016/08/18,44.841
2016/08/19,47.001
2016/08/20,46.317
2016/08/21,47.682
2016/08/22,43.719
2016/08/23,59.32
2016/08/24,46.815
2016/08/25,57.766
2016/08/26,48.487
2016/08/27,50.087
2016/08/28,48.247
2016/08/29,55.784
2016/08/30,48.694
2016/08/31,60.183
2016/09/01,62.166
2016/09/02,57.71
2016/09/03,44.628
2016/09/04,43.617
2016/09/05,43.983
2016/09/06,49.627
2016/09/07,38.165
2016/09/08,63.346
2016/09/09,47.176
2016/09/10,44.839
2016/09/11,49.778
2016/09/12,52.53
2016/09/13,48.576
2016/09/14,48.776
2016/09/15,53.533
2016/09/16,59.299
2016/09/17,54.236
2016/09/18,37.118
2016/09/19,45.86
2016/09/20,75.584
2016/09/21,49.573
2016/09/22,38.219
2016/09/23,42.027
2016/09/24,43.101
2016/09/25,41.554
2016/09/26,40.763
2016/09/27,40.437
2016/09/28,46.539
2016/09/29,46.401
2016/09/30,43.506
2016/10/01,51.668
2016/10/02,59.714
2016/10/03,46.442
2016/10/04,28.912
2016/10/05,34.902
2016/10/06,34.671
2016/10/07,56.986
2016/10/08,50.719
2016/10/09,60.299
2016/10/10,63.155
2016/10/11,46.019
2016/10/12,27.505
2016/10/13,23.184
2016/10/14,49.462
2016/10/15,41.202
2016/10/16,47.994
2016/10/17,53.465
2016/10/18,61.921
2016/10/19,45.135
2016/10/20,58.034
2016/10/21,64.396
2016/10/22,50.594
2016/10/23,49.046
2016/10/24,51.664
2016/10/25,51.183
2016/10/26,51.573
2016/10/27,51.124
2016/10/28,51.359
2016/10/29,45.809
2016/10/30,39.814
2016/10/31,58.535
2016/11/01,54.538
2016/11/02,55.448
2016/11/03,50.166
2016/11/04,33.164
2016/11/05,46.778
2016/11/06,41.329
2016/11/07,51.816
2016/11/08,48.852
2016/11/09,50.65
2016/11/10,44.122
2016/11/11,51.766
2016/11/12,47.49
2016/11/13,53.459
2016/11/14,44.376
2016/11/15,50.267
2016/11/16,45.079
2016/11/17,44.946
2016/11/18,49.221
2016/11/19,45.473
2016/11/20,49.321
2016/11/21,47.727
2016/11/22,80.063
2016/11/23,86.623
2016/11/24,42.388
2016/11/25,55.904
2016/11/26,43.238
2016/11/27,44.767
2016/11/28,46.43
2016/11/29,44.679
2016/11/30,46.726
2016/12/01,44.476
2016/12/02,48.63
2016/12/03,49.766
2016/12/04,47.708
2016/12/05,46.751
2016/12/06,55.394
2016/12/07,44.33
2016/12/08,45.175
2016/12/09,49.269
2016/12/10,44.929
2016/12/11,47.145
2016/12/12,50.43
2016/12/13,44.154
2016/12/14,52.643
2016/12/15,56.474
2016/12/16,50.507
2016/12/17,45.017
2016/12/18,39.468
2016/12/19,56.156
2016/12/20,57.42
2016/12/21,53.995
2016/12/22,71.837
2016/12/23,50.259
2016/12/24,44.479
2016/12/25,39.766
2016/12/26,39.498
2016/12/27,43.655
2016/12/28,47.47
2016/12/29,51.296
2016/12/30,48.381
2016/12/31,53.344
2017/01/01,40.072
2017/01/02,48.948
2017/01/03,49.585
2017/01/04,67.735
2017/01/05,68.742
2017/01/06,58.29
2017/01/07,51.146
2017/01/08,45.452
2017/01/09,56.465
2017/01/10,49.237
2017/01/11,52.839
2017/01/12,53.703
2017/01/13,45.122
2017/01/14,40.356
2017/01/15,42.711
2017/01/16,56.849
2017/01/17,55.705
2017/01/18,46.497
2017/01/19,50.333
2017/01/20,57.051
2017/01/21,47.016
2017/01/22,46.262
2017/01/23,47.497
2017/01/24,57.026
2017/01/25,43.584
2017/01/26,45.108
2017/01/27,44.04
2017/01/28,40.571
2017/01/29,37.524
2017/01/30,52.266
2017/01/31,47.952
2017/02/01,54.55
2017/02/02,57.172
2017/02/03,49.217
2017/02/04,61.534
2017/02/05,65.455
2017/02/06,56.593
2017/02/07,55.466
2017/02/08,61.22
2017/02/09,60.742
2017/02/10,69.882
2017/02/11,41.09
2017/02/12,50.507
2017/02/13,70.502
2017/02/14,71.564
2017/02/15,72.737
2017/02/16,59.316
2017/02/17,56.098
2017/02/18,62.796
2017/02/19,47.289
2017/02/20,58.395
2017/02/21,55.192
2017/02/22,51.977
2017/02/23,48.222
2017/02/24,66.849
2017/02/25,54.222
2017/02/26,54.653
2017/02/27,65.017
2017/02/28,78.037
2017/03/01,79.432
2017/03/02,88.995
2017/03/03,67.187
2017/03/04,55.889
2017/03/05,51.714
2017/03/06,56.456
2017/03/07,48.041
2017/03/08,49.846
2017/03/09,60.68
2017/03/10,58.399
2017/03/11,61.496
2017/03/12,68.958
2017/03/13,83.668
2017/03/14,63.529
2017/03/15,66.345
2017/03/16,81.551
2017/03/17,78.893
2017/03/18,58.369
2017/03/19,49.541
2017/03/20,51.009
2017/03/21,51.44
2017/03/22,46.539
2017/03/23,46.094
2017/03/24,59.903
2017/03/25,52.651
2017/03/26,44.047
2017/03/27,52.493
2017/03/28,49.599
2017/03/29,52.546
2017/03/30,66.706
2017/03/31,73.319
2017/04/01,44.042
2017/04/02,51.882
2017/04/03,61.312
2017/04/04,49.153
2017/04/05,49.21
2017/04/06,58.399
2017/04/07,44.708
2017/04/08,40.134
2017/04/09,38.829
2017/04/10,44.624
2017/04/11,43.403
2017/04/12,48.404
2017/04/13,52.006
2017/04/14,48.827
2017/04/15,43.668
2017/04/16,35.699
2017/04/17,42.142
2017/04/18,55.22
2017/04/19,55.513
2017/04/20,60.861
2017/04/21,44.982
2017/04/22,42.846
2017/04/23,46.151
2017/04/24,56.022
2017/04/25,53.245
2017/04/26,64.836
2017/04/27,76.577
2017/04/28,62.284
2017/04/29,55.331
2017/04/30,59.151
2017/05/01,69.275
2017/05/02,63.592
2017/05/03,52.491
2017/05/04,67.425
2017/05/05,64.538
2017/05/06,49.502
2017/05/07,57.92
2017/05/08,66.265
2017/05/09,59.064
2017/05/10,54.744
2017/05/11,60.14
2017/05/12,49.205
2017/05/13,41.285
2017/05/14,47.302
2017/05/15,57.959
2017/05/16,57.459
2017/05/17,50.194
2017/05/18,66.428
2017/05/19,75.803
2017/05/20,50.326
2017/05/21,56.781
2017/05/22,66.757
2017/05/23,69.97
2017/05/24,69.207
2017/05/25,68.883
2017/05/26,60.453
2017/05/27,46.668
2017/05/28,44.909
2017/05/29,51.16
2017/05/30,59.147
2017/05/31,65.986
2017/06/01,73.484
2017/06/02,54.567
2017/06/03,54.194
2017/06/04,55.01
2017/06/05,61.31
2017/06/06,68.206
2017/06/07,62.596
2017/06/08,54.724
2017/06/09,66.39
2017/06/10,69.436
2017/06/11,76.994
2017/06/12,86.27
2017/06/13,77.624
2017/06/14,63.532
2017/06/15,66.122
2017/06/16,53.169
2017/06/17,51.124
2017/06/18,54.454
2017/06/19,64.566
2017/06/20,64.181
2017/06/21,43.422
2017/06/22,63.522
2017/06/23,61.435
2017/06/24,50.833
2017/06/25,41.493
2017/06/26,65.753
2017/06/27,49.587
2017/06/28,51.111
2017/06/29,49.476
2017/06/30,47.8
2017/07/01,45.437
2017/07/02,46.441
2017/07/03,57.832
2017/07/04,54.101
2017/07/05,47.928
2017/07/06,46.5
2017/07/07,58.79
2017/07/08,40.889
2017/07/09,37.925
2017/07/10,56.939
2017/07/11,54.267
2017/07/12,51.592
2017/07/13,42.794
2017/07/14,43.085
2017/07/15,40.062
2017/07/16,43.49
2017/07/17,45.238
2017/07/18,53.466
2017/07/19,54.827
2017/07/20,50.296
2017/07/21,43.311
2017/07/22,31.21
2017/07/23,56.565
2017/07/24,49.4
2017/07/25,46.384
2017/07/26,41.031
2017/07/27,45.538
2017/07/28,49.838
2017/07/29,37.081
2017/07/30,42.905
2017/07/31,60.938
2017/08/01,45.663
2017/08/02,49.499
2017/08/03,47.873
2017/08/04,55.849
2017/08/05,55.675
2017/08/06,54.135
2017/08/07,61.785
2017/08/08,72.425
2017/08/09,57.548
2017/08/10,68.728
2017/08/11,69.726
2017/08/12,60.296
2017/08/13,58.166
2017/08/14,75.447
2017/08/15,72.112
2017/08/16,72.362
2017/08/17,74.357
2017/08/18,77.556
2017/08/19,48.852
2017/08/20,37.885
2017/08/21,55.004
2017/08/22,47.265
2017/08/23,54.073
2017/08/24,47.126
2017/08/25,50.554
2017/08/26,38.073
2017/08/27,41.09
2017/08/28,51.879
2017/08/29,59.669
2017/08/30,61.31
2017/08/31,63.366
2017/09/01,56.328
2017/09/02,43.148
2017/09/03,36.77
2017/09/04,63.666
2017/09/05,60.944
2017/09/06,64.547
2017/09/07,53.036
2017/09/08,54.993
2017/09/09,45.079
2017/09/10,37.375
2017/09/11,47.099
2017/09/12,56.62
2017/09/13,46.975
2017/09/14,53.06
2017/09/15,61.415
2017/09/16,44.074
2017/09/17,37.491
2017/09/18,50.417
2017/09/19,46.132
2017/09/20,44.242
2017/09/21,42.313
2017/09/22,36.227
2017/09/23,35.113
2017/09/24,38.887
2017/09/25,45.714
2017/09/26,43.133
2017/09/27,45.97
2017/09/28,51.893
2017/09/29,53.549
2017/09/30,42.226
2017/10/01,37.578
2017/10/02,49.212
2017/10/03,52.427
2017/10/04,45.067
2017/10/05,47.892
2017/10/06,46.968
2017/10/07,41.244
2017/10/08,44.78
2017/10/09,51.284
2017/10/10,66.73
2017/10/11,60.427
2017/10/12,62.213
2017/10/13,73.03
2017/10/14,49.411
2017/10/15,45.568
2017/10/16,47.248
2017/10/17,66.784
2017/10/18,55.462
2017/10/19,52.056
2017/10/20,59.533
2017/10/21,54.75
2017/10/22,60.193
2017/10/23,57.403
2017/10/24,59.896
2017/10/25,47.194
2017/10/26,51.655
2017/10/27,49.989
2017/10/28,12.849
2017/10/29,12.849
2017/10/30,12.849
2017/10/31,62.699
2017/11/01,64.07
2017/11/02,67.295
2017/11/03,58.434
2017/11/04,50.047
2017/11/05,49.306
2017/11/06,55.441
2017/11/07,55.844
2017/11/08,59.538
2017/11/09,60.649
2017/11/10,59.544
2017/11/11,48.627
2017/11/12,57.611
2017/11/13,54.087
2017/11/14,60.077
2017/11/15,68.121
2017/11/16,56.271
2017/11/17,60.352
2017/11/18,49.196
2017/11/19,50.717
2017/11/20,59.928
2017/11/21,61.203
2017/11/22,62.619
2017/11/23,62.29
2017/11/24,57.613
2017/11/25,55.672
2017/11/26,57.148
2017/11/27,75.728
2017/11/28,79.17
2017/11/29,83.814
2017/11/30,71.857
2017/12/01,57.388
2017/12/02,59.513
2017/12/03,67.521
2017/12/04,68.688
2017/12/05,63.686
2017/12/06,84.781
2017/12/07,48.891
2017/12/08,55.949
2017/12/09,51.973
2017/12/10,49.381
2017/12/11,61.459
2017/12/12,66.859
2017/12/13,70.886
2017/12/14,74.369
2017/12/15,62.978
2017/12/16,59.937
2017/12/17,59.792
2017/12/18,71.454
2017/12/19,78.057
2017/12/20,70.358
2017/12/21,75.449
2017/12/22,76.1
2017/12/23,47.713
2017/12/24,35.406
2017/12/25,35.958
2017/12/26,43.842
2017/12/27,51.841
2017/12/28,55.52
2017/12/29,67.729
2017/12/30,72.534
2017/12/31,47.761
2018/01/01,46.633
2018/01/02,62.539
2018/01/03,68.173
2018/01/04,73.976
2018/01/05,65.743
2018/01/06,59.172
2018/01/07,51.408
2018/01/08,56.31
2018/01/09,60.457
2018/01/10,54.154
2018/01/11,54.744
2018/01/12,45.925
2018/01/13,49.243
2018/01/14,41.024
2018/01/15,55.685
2018/01/16,60.666
2018/01/17,59.985
2018/01/18,52.158
2018/01/19,35.296
2018/01/20,29.642
2018/01/21,42.605
2018/01/22,38.972
2018/01/23,35.817
2018/01/24,34.118
2018/01/25,25.686
2018/01/26,45.358
2018/01/27,38.641
2018/01/28,41.709
2018/01/29,47.447
2018/01/30,44.479
2018/01/31,43.846
2018/02/01,55.208
2018/02/02,53.155
2018/02/03,37.664
2018/02/04,36.581
2018/02/05,45.711
2018/02/06,48.063
2018/02/07,40.414
2018/02/08,30.394
2018/02/09,42.761
2018/02/10,48.037
2018/02/11,40.702
2018/02/12,49.647
2018/02/13,41.324
2018/02/14,43.31
2018/02/15,45.128
2018/02/16,37.658
2018/02/17,39.166
2018/02/18,40.508
2018/02/19,51.555
2018/02/20,59.455
2018/02/21,50.269
2018/02/22,44.154
2018/02/23,39.106
2018/02/24,32.242
2018/02/25,33.997
2018/02/26,50.537
2018/02/27,45.1
2018/02/28,48.922
2018/03/01,43.426
2018/03/02,44.839
2018/03/03,35.619
2018/03/04,31.438
2018/03/05,50.432
2018/03/06,50.836
2018/03/07,65.125
2018/03/08,46.073
2018/03/09,44.119
2018/03/10,39.498
2018/03/11,35.402
2018/03/12,46.296
2018/03/13,47.64
2018/03/14,54.364
2018/03/15,48.889
2018/03/16,43.959
2018/03/17,37.976
2018/03/18,47.91
2018/03/19,55.421
2018/03/20,46.457
2018/03/21,51.917
2018/03/22,45.987
2018/03/23,59.401
2018/03/24,48.914
2018/03/25,36.225
2018/03/26,48.799
2018/03/27,44.982
2018/03/28,41.944
2018/03/29,47.474
2018/03/30,51.007
2018/03/31,42.295
2018/04/01,38.671
2018/04/02,47.514
2018/04/03,54.118
2018/04/04,49.594
2018/04/05,60.618
2018/04/06,53.744
2018/04/07,43.544
2018/04/08,50.298
2018/04/09,55.01
2018/04/10,47.024
2018/04/11,49.407
2018/04/12,60.025
2018/04/13,61.688
2018/04/14,45.81
2018/04/15,48.252
2018/04/16,52.068
2018/04/17,57.874
2018/04/18,52.961
2018/04/19,61.312
2018/04/20,65.926
2018/04/21,67.472
2018/04/22,70.102
2018/04/23,75.753
2018/04/24,76.673
2018/04/25,54.374
2018/04/26,51.594
2018/04/27,44.212
2018/04/28,44.078
2018/04/29,37.746
2018/04/30,54.566
2018/05/01,42.232
2018/05/02,56.231
2018/05/03,64.262
2018/05/04,83.855
2018/05/05,49.929
2018/05/06,47.531
2018/05/07,51.014
2018/05/08,53.079
2018/05/09,54.864
2018/05/10,54.524
2018/05/11,51.745
2018/05/12,54.95
2018/05/13,49.666
2018/05/14,53.76
2018/05/15,50.895
2018/05/16,56.138
2018/05/17,61.551
2018/05/18,59.292
2018/05/19,67.261
2018/05/20,47.691
2018/05/21,45.333
2018/05/22,53.05
2018/05/23,55.486
2018/05/24,51.304
2018/05/25,44.091
2018/05/26,43.133
2018/05/27,51.445
2018/05/28,64.319
2018/05/29,50.757
2018/05/30,49.612
2018/05/31,47.428
2018/06/01,34.435
2018/06/02,44.214
2018/06/03,53.181
2018/06/04,45.334
2018/06/05,41.223
2018/06/06,39.525
2018/06/07,44.487
2018/06/08,32.992
2018/06/09,10.49
2018/06/10,8.288
2018/06/11,55.553
2018/06/12,52.236
2018/06/13,53.933
2018/06/14,53.292
2018/06/15,55.056
2018/06/16,46.315
2018/06/17,49.834
2018/06/18,50.699
2018/06/19,54.463
2018/06/20,56.59
2018/06/21,54.743
2018/06/22,56.783
2018/06/23,48.556
2018/06/24,48.27
2018/06/25,66.349
2018/06/26,47.834
2018/06/27,50.289
2018/06/28,52.884
2018/06/29,50.378
2018/06/30,32.005
2018/07/01,26.886
2018/07/02,34.238
2018/07/03,34.537
2018/07/04,33.977
2018/07/05,41.579
2018/07/06,35.858
2018/07/07,35.163
2018/07/08,49.737
2018/07/09,55.224
2018/07/10,56.092
2018/07/11,50.228
2018/07/12,44.152
2018/07/13,38.8
2018/07/14,35.359
2018/07/15,36.672
2018/07/16,68.204
2018/07/17,69.174
2018/07/18,76.761
2018/07/19,65.846
2018/07/20,55.127
2018/07/21,46.798
2018/07/22,56.781
2018/07/23,63.06
2018/07/24,66.313
2018/07/25,67.249
2018/07/26,56.224
2018/07/27,62.676
2018/07/28,52.095
2018/07/29,53.766
2018/07/30,57.952
2018/07/31,54.393
2018/08/01,54.596
2018/08/02,48.098
2018/08/03,58.101
2018/08/04,43.046
2018/08/05,40.603
2018/08/06,45.732
2018/08/07,36.76
2018/08/08,29.242
2018/08/09,30.647
2018/08/10,10.146
2018/08/11,10.146
2018/08/12,10.146
2018/08/13,61.175
2018/08/14,59.096
2018/08/15,57.486
2018/08/16,60.82
2018/08/17,52.886
2018/08/18,52.928
2018/08/19,51.826
2018/08/20,57.797
2018/08/21,49.838
2018/08/22,51.514
2018/08/23,49.956
2018/08/24,51.403
2018/08/25,50.55
2018/08/26,53.426
2018/08/27,58.201
2018/08/28,55.745
2018/08/29,39.227
2018/08/30,47.361
2018/08/31,46.518
2018/09/01,57.998
2018/09/02,61.466
2018/09/03,61.047
2018/09/04,49.198
2018/09/05,52.78
2018/09/06,46.674
2018/09/07,46.586
2018/09/08,40.1
2018/09/09,40.5
2018/09/10,39.614
2018/09/11,31.874
2018/09/12,33.46
2018/09/13,41.919
2018/09/14,31.716
2018/09/15,21.942
2018/09/16,21.425
2018/09/17,50.18
2018/09/18,39.544
2018/09/19,37.054
2018/09/20,44.988
2018/09/21,51.129
2018/09/22,39.243
2018/09/23,39.819
2018/09/24,39.925
2018/09/25,48.683
2018/09/26,40.993
2018/09/27,47.684
2018/09/28,50.104
2018/09/29,34.5
2018/09/30,51.242
2018/10/01,46.055
2018/10/02,43.899
2018/10/03,62.464
2018/10/04,64.554
2018/10/05,69.276
2018/10/06,73.544
2018/10/07,46.446
2018/10/08,51.752
2018/10/09,52.765
2018/10/10,46.136
2018/10/11,53.687
2018/10/12,49.618
2018/10/13,51.146
2018/10/14,47.769
2018/10/15,60.495
2018/10/16,62.838
2018/10/17,63.851
2018/10/18,55.16
2018/10/19,52.926
2018/10/20,48.121
2018/10/21,38.791
2018/10/22,60.061
2018/10/23,53.344
2018/10/24,51.879
2018/10/25,48.448
2018/10/26,52.68
2018/10/27,38.956
2018/10/28,40.113
2018/10/29,64.538
2018/10/30,63.972
2018/10/31,59.582
2018/11/01,49.542
2018/11/02,35.525
2018/11/03,32.811
2018/11/04,35.275
2018/11/05,54.84
2018/11/06,49.613
2018/11/07,43.46
2018/11/08,41.226
2018/11/09,51.618
2018/11/10,41.934
2018/11/11,56.519
2018/11/12,53.272
2018/11/13,48.267
2018/11/14,53.838
2018/11/15,49.581
2018/11/16,43.888
2018/11/17,36.468
2018/11/18,32.141
2018/11/19,64.72
2018/11/20,59.181
2018/11/21,46.372
2018/11/22,43.723
2018/11/23,45.603
2018/11/24,35.75
2018/11/25,46.774
2018/11/26,48.72
2018/11/27,44.255
2018/11/28,55.38
2018/11/29,44.351
2018/11/30,52.711
2018/12/01,41.77
2018/12/02,39.369
2018/12/03,48.075
2018/12/04,45.769
2018/12/05,54.25
2018/12/06,52.408
2018/12/07,58.614
2018/12/08,62.767
2018/12/09,48.545
2018/12/10,56.215
2018/12/11,44.896
2018/12/12,44.645
2018/12/13,45.713
2018/12/14,46.293
2018/12/15,51.961
2018/12/16,60.375
2018/12/17,52.94
2018/12/18,43.546
2018/12/19,56.709
2018/12/20,57.528
2018/12/21,52.459
2018/12/22,32.695
2018/12/23,46.298
2018/12/24,58.42
2018/12/25,45.878
2018/12/26,49.981
2018/12/27,50.285
2018/12/28,57.27
2018/12/29,52.077
2018/12/30,39.632
2018/12/31,47.64
2019/01/01,38.546
2019/01/02,53.148
2019/01/03,58.732
2019/01/04,48.491
2019/01/05,43.887
2019/01/06,44.572
2019/01/07,56.884
2019/01/08,59.549
2019/01/09,57.837
2019/01/10,55.18
2019/01/11,47.15
2019/01/12,30.077
2019/01/13,38.38
2019/01/14,61.567
2019/01/15,52.878
2019/01/16,45.713
2019/01/17,44.563
2019/01/18,47.05
2019/01/19,41.636
2019/01/20,38.19
2019/01/21,48.115
2019/01/22,44.077
2019/01/23,51.074
2019/01/24,48.078
2019/01/25,51.014
2019/01/26,39.933
2019/01/27,49.685
2019/01/28,63.159
2019/01/29,52.03
2019/01/30,48.495
2019/01/31,47.972
2019/02/01,42.249
2019/02/02,32.81
2019/02/03,27.969
2019/02/04,26.177
2019/02/05,28.541
2019/02/06,33.878
2019/02/07,31.648
2019/02/08,47.549
2019/02/09,38.353
2019/02/10,32.543
2019/02/11,48.448
2019/02/12,51.722
2019/02/13,56.714
2019/02/14,56.341
2019/02/15,60.082
2019/02/16,49.356
2019/02/17,45.71
2019/02/18,70.238
2019/02/19,66.755
2019/02/20,54.743
2019/02/21,49.111
2019/02/22,52.236
2019/02/23,45.753
2019/02/24,55.424
2019/02/25,58.655
2019/02/26,59.139
2019/02/27,60.533
2019/02/28,63.544
2019/03/01,66.661
2019/03/02,50.405
2019/03/03,38.291
2019/03/04,62.304
2019/03/05,63.681
2019/03/06,62.738
2019/03/07,58.364
2019/03/08,60.077
2019/03/09,56.858
2019/03/10,33.097
2019/03/11,48.431
2019/03/12,58.575
2019/03/13,55.739
2019/03/14,57.526
2019/03/15,50.236
2019/03/16,37.399
2019/03/17,44.857
2019/03/18,60.963
2019/03/19,64.259
2019/03/20,67.71
2019/03/21,54.756
2019/03/22,57.354
2019/03/23,44.575
2019/03/24,46.065
2019/03/25,67.619
2019/03/26,64.255
2019/03/27,58.662
2019/03/28,62.167
2019/03/29,58.02
2019/03/30,57.036
2019/03/31,43.635
2019/04/01,70.31
2019/04/02,75.27
2019/04/03,67.523
2019/04/04,50.818
2019/04/05,46.529
2019/04/06,38.54
2019/04/07,44.98
2019/04/08,57.151
2019/04/09,55.368
2019/04/10,50.244
2019/04/11,61.529
2019/04/12,60.741
2019/04/13,43.631
2019/04/14,34.091
2019/04/15,49.802
2019/04/16,50.164
2019/04/17,50.948
2019/04/18,52.622
2019/04/19,60.225
2019/04/20,69.233
2019/04/21,53.676
2019/04/22,58.832
2019/04/23,59.589
2019/04/24,48.948
2019/04/25,45.018
2019/04/26,44.042
2019/04/27,29.968
2019/04/28,35.053
2019/04/29,44.968
2019/04/30,54.391
2019/05/01,58.291
2019/05/02,41.077
2019/05/03,46.457
2019/05/04,40.117
2019/05/05,43.703
2019/05/06,53.687
2019/05/07,51.896
2019/05/08,56.02
2019/05/09,57.86
2019/05/10,64.156
2019/05/11,59.088
2019/05/12,51.249
2019/05/13,67.483
2019/05/14,74.341
2019/05/15,77.413
2019/05/16,81.029
2019/05/17,58.647
2019/05/18,46.224
2019/05/19,43.914
2019/05/20,53.902
2019/05/21,61.71
2019/05/22,53.521
2019/05/23,55.314
2019/05/24,59.72
2019/05/25,51.205
2019/05/26,42.734
2019/05/27,64.385
2019/05/28,61.641
2019/05/29,66.563
2019/05/30,53.822
2019/05/31,58.149
2019/06/01,73.951
2019/06/02,56.72
2019/06/03,49.552
2019/06/04,44.041
2019/06/05,38.344
2019/06/06,51.8
2019/06/07,37.898
2019/06/08,35.564
2019/06/09,46.186
2019/06/10,42.841
2019/06/11,53.2
2019/06/12,64.369
2019/06/13,49.422
2019/06/14,48.145
2019/06/15,51.939
2019/06/16,63.641
2019/06/17,45.139
2019/06/18,49.229
2019/06/19,45.41
2019/06/20,42.182
2019/06/21,51.082
2019/06/22,49.72
2019/06/23,44.047
