Date,transactions90mom
2019/09/18,-276281
2019/09/19,-85143
2019/09/20,-41005
2019/09/21,-176526
2019/09/22,-233221
2019/09/23,-292800
2019/09/24,-139079
2019/09/25,-136443
2019/09/26,-346494
2019/09/27,-109705
2019/09/28,-78101
2019/09/29,-359999
2019/09/30,-211130
2019/10/01,-108272
2019/10/02,-120483
2019/10/03,-233891
2019/10/04,-163843
2019/10/05,13051
2019/10/06,-238027
2019/10/07,-142573
2019/10/08,-25723
2019/10/09,-223934
2019/10/10,-20265
2019/10/11,115209
2019/10/12,20945
2019/10/13,-176449
2019/10/14,-352677
2019/10/15,-139362
2019/10/16,26715
2019/10/17,-111844
2019/10/18,149561
2019/10/19,142774
2019/10/20,-28325
2019/10/21,71733
2019/10/22,-180983
2019/10/23,-213466
2019/10/24,84657
2019/10/25,163958
2019/10/26,144125
2019/10/27,-34035
2019/10/28,5553
2019/10/29,23338
2019/10/30,-160025
2019/10/31,-24194
2019/11/01,-78481
2019/11/02,21842
2019/11/03,-147325
2019/11/04,-61269
2019/11/05,-3223
2019/11/06,14997
2019/11/07,135609
2019/11/08,68209
2019/11/09,21500
2019/11/10,-103585
2019/11/11,11484
2019/11/12,-27987
2019/11/13,24475
2019/11/14,-39370
2019/11/15,41943
2019/11/16,-30599
2019/11/17,-124293
2019/11/18,969
2019/11/19,4032
2019/11/20,-47373
2019/11/21,29614
2019/11/22,110513
2019/11/23,-45590
2019/11/24,-153965
2019/11/25,14730
2019/11/26,-42529
2019/11/27,-49232
2019/11/28,-90114
2019/11/29,-9205
2019/11/30,-105364
2019/12/01,-142439
2019/12/02,-70014
2019/12/03,-103904
2019/12/04,-108868
2019/12/05,-150853
2019/12/06,-103814
2019/12/07,-186944
2019/12/08,-315836
2019/12/09,-56155
2019/12/10,-73689
2019/12/11,-98377
2019/12/12,12168
2019/12/13,-6956
2019/12/14,-82818
2019/12/15,-206014
2019/12/16,-47132
2019/12/17,-61744
2019/12/18,-29189
2019/12/19,-97062
2019/12/20,17365
2019/12/21,-31038
2019/12/22,-109459
2019/12/23,-77887
2019/12/24,-74861
2019/12/25,-92583
2019/12/26,-36987
2019/12/27,-27867
2019/12/28,-75637
2019/12/29,-203793
2019/12/30,-60529
2019/12/31,-72816
2020/01/01,-148663
2020/01/02,-84558
2020/01/03,-13477
2020/01/04,-12695
2020/01/05,-104718
2020/01/06,-83848
2020/01/07,-104876
2020/01/08,-52368
2020/01/09,-81093
2020/01/10,-29340
2020/01/11,-17233
2020/01/12,-126650
2020/01/13,-125278
2020/01/14,-22841
2020/01/15,-5305
2020/01/16,-39997
2020/01/17,11386
2020/01/18,15823
2020/01/19,-63160
2020/01/20,-126964
2020/01/21,-177426
2020/01/22,-211150
2020/01/23,-189122
2020/01/24,-219687
2020/01/25,-207440
2020/01/26,-292531
2020/01/27,-231081
2020/01/28,-191334
2020/01/29,-192589
2020/01/30,-138959
2020/01/31,-7618
2020/02/01,-25352
2020/02/02,-140689
2020/02/03,-118063
2020/02/04,-183257
2020/02/05,-246591
2020/02/06,-92633
2020/02/07,22245
2020/02/08,52285
2020/02/09,-81524
2020/02/10,-39900
2020/02/11,-4271
2020/02/12,118657
2020/02/13,81714
2020/02/14,175166
2020/02/15,98983
2020/02/16,-72982
2020/02/17,-40166
2020/02/18,44212
2020/02/19,-67059
2020/02/20,-105148
2020/02/21,38872
2020/02/22,8979
2020/02/23,-156598
2020/02/24,7969
2020/02/25,-4700
2020/02/26,81849
2020/02/27,43914
2020/02/28,103823
2020/02/29,5396
2020/03/01,-52710
2020/03/02,70949
2020/03/03,398
2020/03/04,46319
2020/03/05,146483
2020/03/06,188675
2020/03/07,190320
2020/03/08,27103
2020/03/09,152482
2020/03/10,135239
2020/03/11,77427
2020/03/12,139270
2020/03/13,296804
2020/03/14,154834
2020/03/15,22971
2020/03/16,137095
2020/03/17,99805
2020/03/18,148371
2020/03/19,249679
2020/03/20,276780
2020/03/21,327568
2020/03/22,114560
2020/03/23,198424
2020/03/24,226807
2020/03/25,178744
2020/03/26,192491
2020/03/27,232427
2020/03/28,187595
2020/03/29,23558
2020/03/30,169789
2020/03/31,265223
2020/04/01,177368
2020/04/02,138913
2020/04/03,163614
2020/04/04,101288
2020/04/05,-12524
2020/04/06,124805
2020/04/07,129713
2020/04/08,208824
2020/04/09,122407
2020/04/10,196031
2020/04/11,156572
2020/04/12,113141
2020/04/13,72558
2020/04/14,115573
2020/04/15,98503
2020/04/16,113778
2020/04/17,157475
2020/04/18,167743
2020/04/19,142409
2020/04/20,269923
2020/04/21,299196
2020/04/22,237986
2020/04/23,329262
2020/04/24,411292
2020/04/25,363495
2020/04/26,325408
2020/04/27,314909
2020/04/28,286924
2020/04/29,331729
2020/04/30,316101
2020/05/01,281377
2020/05/02,235896
2020/05/03,168498
2020/05/04,249559
2020/05/05,174738
2020/05/06,226923
2020/05/07,250877
2020/05/08,226107
2020/05/09,265751
2020/05/10,210393
2020/05/11,178274
2020/05/12,82516
2020/05/13,92199
2020/05/14,48473
2020/05/15,189540
2020/05/16,213485
2020/05/17,113098
2020/05/18,123662
2020/05/19,152201
2020/05/20,165777
2020/05/21,197162
2020/05/22,310423
2020/05/23,262135
2020/05/24,138053
2020/05/25,205350
2020/05/26,212046
2020/05/27,181735
2020/05/28,218571
2020/05/29,328804
2020/05/30,253450
2020/05/31,168626
2020/06/01,268472
2020/06/02,316936
2020/06/03,178250
2020/06/04,253608
2020/06/05,271003
2020/06/06,283631
2020/06/07,159701
2020/06/08,205618
2020/06/09,210010
2020/06/10,179109
2020/06/11,77384
2020/06/12,207488
2020/06/13,175614
2020/06/14,923
2020/06/15,149181
2020/06/16,136491
2020/06/17,15719
2020/06/18,91687
2020/06/19,88439
2020/06/20,195220
2020/06/21,185820
2020/06/22,300183
2020/06/23,354053
2020/06/24,298381
2020/06/25,292966
2020/06/26,349676
2020/06/27,409154
2020/06/28,273636
2020/06/29,324440
2020/06/30,428311
2020/07/01,323884
2020/07/02,316431
2020/07/03,396146
2020/07/04,332286
2020/07/05,108792
2020/07/06,236540
2020/07/07,234283
2020/07/08,364708
2020/07/09,324700
2020/07/10,354283
2020/07/11,304400
2020/07/12,253654
2020/07/13,337862
2020/07/14,306509
2020/07/15,321026
2020/07/16,282825
2020/07/17,294990
2020/07/18,329834
2020/07/19,253563
2020/07/20,330737
2020/07/21,329576
2020/07/22,311643
2020/07/23,300155
2020/07/24,353983
2020/07/25,373557
2020/07/26,296700
2020/07/27,423003
2020/07/28,324572
2020/07/29,264392
2020/07/30,337341
2020/07/31,452848
2020/08/01,381877
2020/08/02,351851
2020/08/03,391275
2020/08/04,330511
2020/08/05,305570
2020/08/06,328129
2020/08/07,355313
2020/08/08,303253
2020/08/09,341597
2020/08/10,409302
2020/08/11,397282
2020/08/12,408914
2020/08/13,320448
2020/08/14,326571
2020/08/15,299369
2020/08/16,294674
2020/08/17,333938
2020/08/18,373879
2020/08/19,349187
2020/08/20,266712
2020/08/21,388327
2020/08/22,276724
2020/08/23,246917
2020/08/24,245207
2020/08/25,241982
2020/08/26,258953
2020/08/27,187307
2020/08/28,249962
2020/08/29,280889
2020/08/30,212541
2020/08/31,254954
2020/09/01,347337
2020/09/02,250805
2020/09/03,247641
2020/09/04,195011
2020/09/05,97120
2020/09/06,60461
2020/09/07,128405
2020/09/08,86810
2020/09/09,127272
2020/09/10,231646
2020/09/11,241146
2020/09/12,249567
2020/09/13,129766
2020/09/14,174760
2020/09/15,210101
2020/09/16,121168
2020/09/17,460074
2020/09/18,303393
2020/09/19,102943
2020/09/20,3226
2020/09/21,14220
2020/09/22,10635
2020/09/23,42358
2020/09/24,70135
2020/09/25,17652
2020/09/26,-13081
2020/09/27,-89710
2020/09/28,-31232
2020/09/29,43796
2020/09/30,39921
2020/10/01,-3357
2020/10/02,55851
2020/10/03,76453
2020/10/04,-34560
2020/10/05,-36816
2020/10/06,-8708
2020/10/07,-34959
2020/10/08,-15360
2020/10/09,66641
2020/10/10,38391
2020/10/11,-147133
2020/10/12,-6499
2020/10/13,16036
2020/10/14,25463
2020/10/15,171385
2020/10/16,89626
2020/10/17,-30676
2020/10/18,-147989
2020/10/19,8835
2020/10/20,-32362
2020/10/21,12392
2020/10/22,42761
2020/10/23,-42830
2020/10/24,-125737
2020/10/25,-296250
2020/10/26,-136214
2020/10/27,-85385
2020/10/28,-24871
2020/10/29,-110989
2020/10/30,-60553
2020/10/31,-36299
2020/11/01,-126040
2020/11/02,-7069
2020/11/03,-63340
2020/11/04,-78642
2020/11/05,-121264
2020/11/06,-10435
2020/11/07,-97429
2020/11/08,-273515
2020/11/09,-106549
2020/11/10,-71759
2020/11/11,-112557
2020/11/12,-102293
2020/11/13,48544
2020/11/14,-85256
2020/11/15,-144548
2020/11/16,-123744
2020/11/17,-43879
2020/11/18,-62196
2020/11/19,-134004
2020/11/20,60392
2020/11/21,49659
2020/11/22,-14398
2020/11/23,75433
2020/11/24,73854
2020/11/25,69348
2020/11/26,41418
2020/11/27,-28103
2020/11/28,-150080
2020/11/29,-241926
2020/11/30,-61786
2020/12/01,-8851
2020/12/02,-78247
2020/12/03,-27029
2020/12/04,93431
2020/12/05,29055
2020/12/06,-16965
2020/12/07,75801
2020/12/08,97011
2020/12/09,29858
2020/12/10,18016
2020/12/11,87576
2020/12/12,50017
2020/12/13,63015
2020/12/14,151756
2020/12/15,180272
2020/12/16,-144249
2020/12/17,97473
2020/12/18,103949
2020/12/19,67563
2020/12/20,-59357
2020/12/21,65452
2020/12/22,63001
2020/12/23,166771
2020/12/24,107953
2020/12/25,155858
2020/12/26,173083
2020/12/27,97286
2020/12/28,168549
2020/12/29,127663
2020/12/30,208912
2020/12/31,161738
2021/01/01,180054
2021/01/02,185387
2021/01/03,206729
2021/01/04,191667
2021/01/05,222963
2021/01/06,260988
2021/01/07,248997
2021/01/08,252602
2021/01/09,226892
2021/01/10,118441
2021/01/11,152889
2021/01/12,71581
2021/01/13,-122954
2021/01/14,23399
2021/01/15,175415
2021/01/16,197628
2021/01/17,4166
2021/01/18,112275
2021/01/19,92882
2021/01/20,24887
2021/01/21,45514
2021/01/22,170638
2021/01/23,175460
2021/01/24,31605
2021/01/25,128744
2021/01/26,54987
2021/01/27,33131
2021/01/28,79821
2021/01/29,204376
2021/01/30,167488
2021/01/31,88054
2021/02/01,181092
2021/02/02,165648
2021/02/03,186475
2021/02/04,137892
2021/02/05,185182
2021/02/06,211363
2021/02/07,82943
2021/02/08,118284
2021/02/09,230962
2021/02/10,221104
2021/02/11,114144
2021/02/12,223237
2021/02/13,214936
2021/02/14,101153
2021/02/15,37362
2021/02/16,97118
2021/02/17,135755
2021/02/18,135554
2021/02/19,151435
2021/02/20,189723
2021/02/21,19886
2021/02/22,72106
2021/02/23,96958
2021/02/24,111878
2021/02/25,129869
2021/02/26,243906
2021/02/27,208502
2021/02/28,-4056
2021/03/01,13564
2021/03/02,168793
2021/03/03,120870
2021/03/04,100566
2021/03/05,152918
2021/03/06,126004
2021/03/07,77603
2021/03/08,66803
2021/03/09,124525
2021/03/10,163636
2021/03/11,162607
2021/03/12,233615
2021/03/13,150649
2021/03/14,36297
2021/03/15,106103
2021/03/16,47225
2021/03/17,-69983
2021/03/18,105810
2021/03/19,128359
2021/03/20,188004
2021/03/21,59060
2021/03/22,160359
2021/03/23,44651
2021/03/24,166725
2021/03/25,209246
2021/03/26,126274
2021/03/27,53392
2021/03/28,-44865
2021/03/29,63198
2021/03/30,73320
2021/03/31,190727
2021/04/01,231424
2021/04/02,187780
2021/04/03,58914
2021/04/04,-77294
2021/04/05,38599
2021/04/06,55365
2021/04/07,14070
2021/04/08,-4576
2021/04/09,69289
2021/04/10,104413
2021/04/11,-23381
2021/04/12,182475
2021/04/13,223935
2021/04/14,201807
2021/04/15,-29847
2021/04/16,233638
2021/04/17,319904
2021/04/18,178813
2021/04/19,224606
2021/04/20,341630
2021/04/21,387165
2021/04/22,394472
2021/04/23,396434
2021/04/24,271359
2021/04/25,182140
2021/04/26,253871
2021/04/27,307313
2021/04/28,326770
2021/04/29,236754
2021/04/30,222989
2021/05/01,182644
2021/05/02,117007
2021/05/03,185738
2021/05/04,221213
2021/05/05,209014
2021/05/06,215293
2021/05/07,300062
2021/05/08,480244
2021/05/09,440861
2021/05/10,388945
2021/05/11,395694
2021/05/12,353556
2021/05/13,298260
2021/05/14,279325
2021/05/15,265831
2021/05/16,214741
2021/05/17,228711
2021/05/18,166550
2021/05/19,162749
2021/05/20,135528
2021/05/21,29443
2021/05/22,50145
2021/05/23,-47925
2021/05/24,9857
2021/05/25,4238
2021/05/26,93674
2021/05/27,55144
2021/05/28,102646
2021/05/29,113566
2021/05/30,94357
2021/05/31,57707
2021/06/01,39306
2021/06/02,79121
2021/06/03,128881
2021/06/04,141284
2021/06/05,-3428
2021/06/06,-81891
2021/06/07,-49798
2021/06/08,-35002
2021/06/09,-90492
2021/06/10,-137123
2021/06/11,-110066
2021/06/12,-146113
2021/06/13,-196652
2021/06/14,-120436
2021/06/15,-48197
2021/06/16,-98651
2021/06/17,-72275
2021/06/18,-92127
2021/06/19,-155820
2021/06/20,-250172
2021/06/21,-89392
2021/06/22,-12018
2021/06/23,-147689
2021/06/24,-58824
2021/06/25,-3433
2021/06/26,-61458
2021/06/27,-165354
2021/06/28,103127
2021/06/29,-90283
2021/06/30,-155792
2021/07/01,-146909
2021/07/02,-111759
2021/07/03,-75332
2021/07/04,-191603
2021/07/05,-187904
2021/07/06,42783
2021/07/07,6602
2021/07/08,-38255
2021/07/09,-91325
2021/07/10,-117784
2021/07/11,-246217
2021/07/12,-159002
2021/07/13,-202929
2021/07/14,25556
2021/07/15,-167005
2021/07/16,-253982
2021/07/17,-232142
2021/07/18,-307999
2021/07/19,-360342
2021/07/20,-372605
2021/07/21,-382095
2021/07/22,-334256
2021/07/23,-185917
2021/07/24,-163841
2021/07/25,-319618
2021/07/26,-187674
2021/07/27,-199480
2021/07/28,-230434
2021/07/29,-182102
2021/07/30,-185231
2021/07/31,-205136
2021/08/01,-298011
2021/08/02,-266649
2021/08/03,-299214
2021/08/04,-308356
2021/08/05,-368227
2021/08/06,-498861
2021/08/07,-518167
2021/08/08,-532317
2021/08/09,-497457
2021/08/10,-411911
2021/08/11,-354151
2021/08/12,-336406
2021/08/13,-275446
2021/08/14,-265173
2021/08/15,-321332
2021/08/16,-171085
2021/08/17,-209030
2021/08/18,-257977
2021/08/19,-111497
2021/08/20,-23609
2021/08/21,-77495
2021/08/22,-128846
2021/08/23,-43822
2021/08/24,-79381
2021/08/25,-106605
2021/08/26,-130015
2021/08/27,-174353
2021/08/28,-148561
2021/08/29,-150739
2021/08/30,-75361
2021/08/31,-107710
2021/09/01,-112417
2021/09/02,-40769
2021/09/03,22101
2021/09/04,54559
2021/09/05,-89223
2021/09/06,-14570
2021/09/07,113796
2021/09/08,-10107
2021/09/09,36564
2021/09/10,112929
2021/09/11,124395
2021/09/12,22716
2021/09/13,43390
2021/09/14,30131
2021/09/15,-11366
2021/09/16,54176
2021/09/17,137389
2021/09/18,85908
2021/09/19,-81341
2021/09/20,-122891
2021/09/21,-8679
2021/09/22,-33234
2021/09/23,-34278
2021/09/24,2225
2021/09/25,16531
2021/09/26,-315563
2021/09/27,-130417
2021/09/28,-104092
2021/09/29,-75841
2021/09/30,-65685
2021/10/01,84435
2021/10/02,12556
2021/10/03,-17671
2021/10/04,-233908
2021/10/05,-55305
2021/10/06,75206
2021/10/07,120604
2021/10/08,147914
2021/10/09,90090
2021/10/10,-53564
2021/10/11,74
2021/10/12,-19330
2021/10/13,-70118
2021/10/14,28079
2021/10/15,138369
2021/10/16,12188
2021/10/17,-51034
2021/10/18,4923
2021/10/19,48332
2021/10/20,56596
2021/10/21,74089
2021/10/22,30535
2021/10/23,106113
2021/10/24,693
2021/10/25,-18629
2021/10/26,44489
2021/10/27,111376
2021/10/28,268165
2021/10/29,244011
2021/10/30,188101
2021/10/31,34714
2021/11/01,122070
2021/11/02,171815
2021/11/03,257558
2021/11/04,140165
2021/11/05,141228
2021/11/06,71749
2021/11/07,58404
2021/11/08,116852
2021/11/09,99736
2021/11/10,195463
2021/11/11,150593
2021/11/12,185189
2021/11/13,175169
2021/11/14,21756
2021/11/15,37492
2021/11/16,108580
2021/11/17,97766
2021/11/18,24196
2021/11/19,69030
2021/11/20,-23765
2021/11/21,15315
2021/11/22,-25543
2021/11/23,80214
2021/11/24,167428
2021/11/25,182393
2021/11/26,165803
2021/11/27,65976
2021/11/28,-63340
2021/11/29,41374
2021/11/30,55822
2021/12/01,-39391
2021/12/02,66509
2021/12/03,22403
2021/12/04,99371
2021/12/05,179998
2021/12/06,-63298
2021/12/07,46322
2021/12/08,76457
2021/12/09,6632
2021/12/10,-11396
2021/12/11,-11888
2021/12/12,-85842
2021/12/13,11738
2021/12/14,7310
2021/12/15,34104
2021/12/16,-32122
2021/12/17,127159
2021/12/18,31647
2021/12/19,-36978
2021/12/20,7944
2021/12/21,29860
2021/12/22,40262
2021/12/23,92557
2021/12/24,176935
2021/12/25,210982
2021/12/26,73039
2021/12/27,143839
2021/12/28,105163
2021/12/29,136340
2021/12/30,48710
2021/12/31,96252
2022/01/01,50765
2022/01/02,37387
2022/01/03,-26501
2022/01/04,-116517
2022/01/05,-94667
2022/01/06,-74539
2022/01/07,-3366
2022/01/08,45972
2022/01/09,-75164
2022/01/10,29629
2022/01/11,87795
2022/01/12,56249
2022/01/13,-20072
2022/01/14,37429
2022/01/15,30665
2022/01/16,-34719
2022/01/17,-44784
2022/01/18,-89914
2022/01/19,-54132
2022/01/20,-66215
2022/01/21,-45063
2022/01/22,-56674
2022/01/23,-221611
2022/01/24,-197663
2022/01/25,-192864
2022/01/26,-364386
2022/01/27,-322649
2022/01/28,-241160
2022/01/29,-157027
2022/01/30,-157883
2022/01/31,-218547
2022/02/01,-244303
2022/02/02,-199521
2022/02/03,-228661
2022/02/04,-86927
2022/02/05,-41975
2022/02/06,-155134
2022/02/07,-170807
2022/02/08,-209966
2022/02/09,-141754
2022/02/10,-139455
2022/02/11,-116498
2022/02/12,-161076
2022/02/13,-174340
2022/02/14,-162227
2022/02/15,-160586
2022/02/16,-89557
2022/02/17,-113791
2022/02/18,92466
2022/02/19,-110777
2022/02/20,122361
2022/02/21,-130645
2022/02/22,-213278
2022/02/23,-153833
2022/02/24,-116342
2022/02/25,-75228
2022/02/26,32149
2022/02/27,-122623
2022/02/28,-172827
2022/03/01,-60079
2022/03/02,-74210
2022/03/03,-44301
2022/03/04,-68247
2022/03/05,-308510
2022/03/06,-121528
2022/03/07,-50203
2022/03/08,-100681
2022/03/09,-73016
2022/03/10,-8144
2022/03/11,-80050
2022/03/12,-61022
2022/03/13,-201151
2022/03/14,-116987
2022/03/15,-68255
2022/03/16,80555
2022/03/17,-95823
2022/03/18,106071
2022/03/19,-9974
2022/03/20,-82173
2022/03/21,-41023
2022/03/22,-12744
2022/03/23,-80805
2022/03/24,-146044
2022/03/25,-152753
2022/03/26,-83064
2022/03/27,-129286
2022/03/28,-23009
2022/03/29,-52330
2022/03/30,-103488
2022/03/31,-47030
2022/04/01,-21496
2022/04/02,-64232
2022/04/03,-148394
2022/04/04,-116536
2022/04/05,-162499
2022/04/06,-85321
2022/04/07,-60697
2022/04/08,-79454
2022/04/09,-23166
2022/04/10,-128956
2022/04/11,-164385
2022/04/12,-170822
2022/04/13,-214938
2022/04/14,-101175
2022/04/15,-63855
2022/04/16,-103668
2022/04/17,-155468
2022/04/18,-66087
2022/04/19,-8647
2022/04/20,51705
2022/04/21,-69973
2022/04/22,-59816
2022/04/23,-26406
2022/04/24,-75331
2022/04/25,-28413
2022/04/26,-20866
2022/04/27,27820
2022/04/28,17955
2022/04/29,20924
2022/04/30,27821
2022/05/01,-22322
2022/05/02,-60853
2022/05/03,-75159
2022/05/04,-8746
2022/05/05,18810
2022/05/06,-118461
2022/05/07,-122395
2022/05/08,-76140
2022/05/09,-22440
2022/05/10,-2955
2022/05/11,5032
2022/05/12,143789
2022/05/13,227757
2022/05/14,24489
2022/05/15,-58081
2022/05/16,-68281
2022/05/17,-58975
2022/05/18,35916
2022/05/19,-159227
2022/05/20,-37351
2022/05/21,-249330
2022/05/22,-78705
2022/05/23,-43350
2022/05/24,-46917
2022/05/25,-86543
2022/05/26,-66718
2022/05/27,-74333
2022/05/28,-55263
2022/05/29,-42692
2022/05/30,-91244
2022/05/31,-41934
2022/06/01,-75904
2022/06/02,-75146
2022/06/03,-10496
2022/06/04,-94443
2022/06/05,-167459
2022/06/06,-151307
2022/06/07,-127338
2022/06/08,-186842
2022/06/09,-96872
2022/06/10,-41179
2022/06/11,-10209
2022/06/12,-76278
2022/06/13,-80772
2022/06/14,-149254
2022/06/15,-77532
2022/06/16,-165632
2022/06/17,-17028
2022/06/18,-60730
2022/06/19,-143941
2022/06/20,-178149
2022/06/21,-151575
2022/06/22,-163286
2022/06/23,-178801
2022/06/24,-104406
2022/06/25,-183735
2022/06/26,-298302
2022/06/27,-205797
2022/06/28,-175623
2022/06/29,-161555
2022/06/30,-105208
2022/07/01,83667
2022/07/02,128603
2022/07/03,52272
2022/07/04,64870
2022/07/05,55330
2022/07/06,33639
2022/07/07,89911
2022/07/08,107663
2022/07/09,66508
2022/07/10,35638
2022/07/11,33845
2022/07/12,67913
2022/07/13,57597
2022/07/14,78573
2022/07/15,158310
2022/07/16,197989
2022/07/17,142106
2022/07/18,-931
2022/07/19,-66008
2022/07/20,71527
2022/07/21,59575
2022/07/22,150221
2022/07/23,72690
2022/07/24,-26924
2022/07/25,150611
2022/07/26,517424
2022/07/27,41934
2022/07/28,-9470
2022/07/29,-19341
2022/07/30,24962
2022/07/31,46182
2022/08/01,264696
2022/08/02,103931
2022/08/03,63084
2022/08/04,343041
2022/08/05,155294
2022/08/06,61027
2022/08/07,8592
2022/08/08,-36034
2022/08/09,-85569
2022/08/10,-167375
2022/08/11,-243698
2022/08/12,-8937
2022/08/13,16795
2022/08/14,-21985
2022/08/15,-31310
2022/08/16,-91601
2022/08/17,5894
2022/08/18,5057
2022/08/19,-1230
2022/08/20,40444
2022/08/21,-8613
2022/08/22,-40775
2022/08/23,-18921
2022/08/24,-27360
2022/08/25,-18906
2022/08/26,-12034
2022/08/27,-17458
2022/08/28,-45276
2022/08/29,-65940
2022/08/30,-39319
2022/08/31,-57169
2022/09/01,17675
2022/09/02,54398
2022/09/03,28477
2022/09/04,68800
2022/09/05,40339
2022/09/06,34180
2022/09/07,45834
2022/09/08,-1115
2022/09/09,62348
2022/09/10,-23477
2022/09/11,-84953
2022/09/12,-17788
2022/09/13,-3795
2022/09/14,8860
2022/09/15,155061
2022/09/16,253513
2022/09/17,303403
2022/09/18,114471
2022/09/19,125348
2022/09/20,160348
2022/09/21,132165
2022/09/22,98825
2022/09/23,180955
2022/09/24,189485
2022/09/25,113115
2022/09/26,164641
2022/09/27,208728
2022/09/28,55421
2022/09/29,-48777
2022/09/30,36504
2022/10/01,986
2022/10/02,11877
2022/10/03,124638
2022/10/04,23837
2022/10/05,-24974
2022/10/06,9848
2022/10/07,9611
2022/10/08,31182
2022/10/09,-77838
2022/10/10,-12506
2022/10/11,-44573
2022/10/12,-115363
2022/10/13,-93467
2022/10/14,-169345
2022/10/15,-207675
2022/10/16,-232887
2022/10/17,-102463
2022/10/18,-128890
2022/10/19,-115795
2022/10/20,-46110
2022/10/21,-27646
2022/10/22,-162886
2022/10/23,-266090
2022/10/24,-639688
2022/10/25,-149445
2022/10/26,-53888
2022/10/27,-80545
2022/10/28,-120116
2022/10/29,-119447
2022/10/30,-308727
2022/10/31,-142937
2022/11/01,-178902
2022/11/02,-443658
2022/11/03,-112806
2022/11/04,-134090
2022/11/05,-214865
2022/11/06,-204055
2022/11/07,-18428
2022/11/08,-28332
2022/11/09,120941
2022/11/10,53784
2022/11/11,12731
2022/11/12,-68929
2022/11/13,29034
2022/11/14,106512
2022/11/15,37650
2022/11/16,-34072
2022/11/17,10092
2022/11/18,-87603
2022/11/19,-165360
2022/11/20,-132707
2022/11/21,-111764
2022/11/22,-80896
2022/11/23,-101997
2022/11/24,-67566
2022/11/25,-48826
2022/11/26,-90056
2022/11/27,-201866
2022/11/28,35757
2022/11/29,12252
