Date,size30rsi
2016/11/23,51.529
2016/11/24,48.413
2016/11/25,50.437
2016/11/26,48.899
2016/11/27,50.093
2016/11/28,50.261
2016/11/29,50.022
2016/11/30,53.099
2016/12/01,48.323
2016/12/02,48.646
2016/12/03,48.316
2016/12/04,48.309
2016/12/05,48.881
2016/12/06,49.688
2016/12/07,49.089
2016/12/08,48.39
2016/12/09,48.997
2016/12/10,48.489
2016/12/11,50.303
2016/12/12,48.869
2016/12/13,49.32
2016/12/14,51.456
2016/12/15,49.608
2016/12/16,49.064
2016/12/17,48.424
2016/12/18,47.892
2016/12/19,50.013
2016/12/20,49.4
2016/12/21,51.205
2016/12/22,51.144
2016/12/23,49.212
2016/12/24,47.953
2016/12/25,47.607
2016/12/26,47.427
2016/12/27,49.734
2016/12/28,49.499
2016/12/29,50.787
2016/12/30,50.288
2016/12/31,49.577
2017/01/01,48.193
2017/01/02,48.845
2017/01/03,50.451
2017/01/04,51.289
2017/01/05,50.876
2017/01/06,50.044
2017/01/07,49.816
2017/01/08,49.683
2017/01/09,50.095
2017/01/10,51.078
2017/01/11,50.014
2017/01/12,51.186
2017/01/13,51.546
2017/01/14,48.889
2017/01/15,48.872
2017/01/16,49.8
2017/01/17,50.616
2017/01/18,49.878
2017/01/19,49.494
2017/01/20,50.222
2017/01/21,48.868
2017/01/22,50.355
2017/01/23,50.301
2017/01/24,52.175
2017/01/25,50.639
2017/01/26,51.034
2017/01/27,50.815
2017/01/28,50.371
2017/01/29,48.833
2017/01/30,49.685
2017/01/31,49.083
2017/02/01,50.152
2017/02/02,49.692
2017/02/03,49.533
2017/02/04,49.404
2017/02/05,50.327
2017/02/06,50.18
2017/02/07,53.868
2017/02/08,52.721
2017/02/09,50.343
2017/02/10,52.099
2017/02/11,49.671
2017/02/12,49.288
2017/02/13,53.403
2017/02/14,54.764
2017/02/15,53.057
2017/02/16,50.415
2017/02/17,50.412
2017/02/18,52.236
2017/02/19,49.898
2017/02/20,50.907
2017/02/21,55.353
2017/02/22,52.044
2017/02/23,50.123
2017/02/24,51.784
2017/02/25,51.501
2017/02/26,50.727
2017/02/27,52.366
2017/02/28,54.103
2017/03/01,58.162
2017/03/02,57.713
2017/03/03,55.526
2017/03/04,51.898
2017/03/05,51.304
2017/03/06,51.097
2017/03/07,53.397
2017/03/08,50.792
2017/03/09,58.512
2017/03/10,55.343
2017/03/11,52.887
2017/03/12,53.24
2017/03/13,57.842
2017/03/14,57.58
2017/03/15,57.823
2017/03/16,63.71
2017/03/17,60.97
2017/03/18,56.178
2017/03/19,54.763
2017/03/20,53.803
2017/03/21,55.724
2017/03/22,54.037
2017/03/23,55.489
2017/03/24,55.929
2017/03/25,54.303
2017/03/26,53.639
2017/03/27,58.755
2017/03/28,54.54
2017/03/29,56.384
2017/03/30,57.349
2017/03/31,58.197
2017/04/01,52.109
2017/04/02,54.508
2017/04/03,55.542
2017/04/04,52.737
2017/04/05,53.095
2017/04/06,55.242
2017/04/07,54.996
2017/04/08,49.701
2017/04/09,50.722
2017/04/10,51.666
2017/04/11,50.84
2017/04/12,53.761
2017/04/13,52.67
2017/04/14,51.292
2017/04/15,50.278
2017/04/16,49.025
2017/04/17,49.927
2017/04/18,52.754
2017/04/19,53.323
2017/04/20,52.442
2017/04/21,53.495
2017/04/22,50.718
2017/04/23,50.343
2017/04/24,51.964
2017/04/25,54.373
2017/04/26,53.489
2017/04/27,56.87
2017/04/28,57.58
2017/04/29,53.351
2017/04/30,55.719
2017/05/01,59.494
2017/05/02,58.598
2017/05/03,54.205
2017/05/04,56.708
2017/05/05,54.977
2017/05/06,52.785
2017/05/07,55.774
2017/05/08,56.414
2017/05/09,56.097
2017/05/10,54.655
2017/05/11,55.642
2017/05/12,53.727
2017/05/13,52.876
2017/05/14,53.519
2017/05/15,58.848
2017/05/16,57.012
2017/05/17,61.402
2017/05/18,60.821
2017/05/19,64.091
2017/05/20,58.443
2017/05/21,60.782
2017/05/22,64.545
2017/05/23,69.789
2017/05/24,69.927
2017/05/25,64.355
2017/05/26,61.56
2017/05/27,58.659
2017/05/28,59.801
2017/05/29,56.857
2017/05/30,65.19
2017/05/31,63.846
2017/06/01,62.079
2017/06/02,65.369
2017/06/03,60.461
2017/06/04,59.55
2017/06/05,59.45
2017/06/06,62.604
2017/06/07,62.65
2017/06/08,60.21
2017/06/09,62.055
2017/06/10,57.584
2017/06/11,63.84
2017/06/12,65.84
2017/06/13,62.916
2017/06/14,59.26
2017/06/15,59.955
2017/06/16,59.295
2017/06/17,58.967
2017/06/18,58.852
2017/06/19,61.855
2017/06/20,62.685
2017/06/21,51.032
2017/06/22,57.667
2017/06/23,58.668
2017/06/24,58.049
2017/06/25,58.157
2017/06/26,59.526
2017/06/27,54.219
2017/06/28,59.061
2017/06/29,57.427
2017/06/30,55.501
2017/07/01,53.548
2017/07/02,54.496
2017/07/03,58.142
2017/07/04,58.11
2017/07/05,57.996
2017/07/06,54.292
2017/07/07,56.299
2017/07/08,53.997
2017/07/09,49.194
2017/07/10,56.735
2017/07/11,56.49
2017/07/12,56.963
2017/07/13,56.812
2017/07/14,55.187
2017/07/15,52.057
2017/07/16,53.073
2017/07/17,54.312
2017/07/18,57.227
2017/07/19,54.761
2017/07/20,52.63
2017/07/21,51.033
2017/07/22,49.564
2017/07/23,52.303
2017/07/24,54.815
2017/07/25,53.022
2017/07/26,50.106
2017/07/27,49.986
2017/07/28,51.876
2017/07/29,48.151
2017/07/30,48.507
2017/07/31,51.906
2017/08/01,52.317
2017/08/02,52.148
2017/08/03,52.498
2017/08/04,54.342
2017/08/05,54.15
2017/08/06,54.225
2017/08/07,57.057
2017/08/08,59.652
2017/08/09,55.008
2017/08/10,58.848
2017/08/11,60.199
2017/08/12,58.36
2017/08/13,56.886
2017/08/14,61.074
2017/08/15,62.143
2017/08/16,63.473
2017/08/17,63.401
2017/08/18,63.408
2017/08/19,60.968
2017/08/20,53.381
2017/08/21,57.073
2017/08/22,55.302
2017/08/23,55.447
2017/08/24,54.36
2017/08/25,57.428
2017/08/26,55.201
2017/08/27,55.696
2017/08/28,59.75
2017/08/29,60.674
2017/08/30,61.166
2017/08/31,58.345
2017/09/01,59.726
2017/09/02,53.982
2017/09/03,51.562
2017/09/04,59.18
2017/09/05,59.09
2017/09/06,62.214
2017/09/07,59.82
2017/09/08,59.563
2017/09/09,53.81
2017/09/10,50.553
2017/09/11,53.036
2017/09/12,54.481
2017/09/13,53.018
2017/09/14,53.434
2017/09/15,55.744
2017/09/16,52.278
2017/09/17,49.423
2017/09/18,53.025
2017/09/19,51.896
2017/09/20,51.215
2017/09/21,51.305
2017/09/22,52.326
2017/09/23,51.023
2017/09/24,53.411
2017/09/25,55.183
2017/09/26,53.788
2017/09/27,54.205
2017/09/28,56.066
2017/09/29,57.138
2017/09/30,57.634
2017/10/01,57.309
2017/10/02,56.343
2017/10/03,55.998
2017/10/04,55.184
2017/10/05,55.057
2017/10/06,56.775
2017/10/07,53.62
2017/10/08,52.849
2017/10/09,53.558
2017/10/10,55.888
2017/10/11,53.692
2017/10/12,55.121
2017/10/13,56.032
2017/10/14,53.054
2017/10/15,51.644
2017/10/16,47.844
2017/10/17,45.447
2017/10/18,43.816
2017/10/19,43.718
2017/10/20,47.128
2017/10/21,43.233
2017/10/22,42.093
2017/10/23,44.825
2017/10/24,46.381
2017/10/25,46.936
2017/10/26,47.035
2017/10/27,33.654
2017/10/28,33.654
2017/10/29,33.654
2017/10/30,33.654
2017/10/31,33.654
2017/11/01,51.437
2017/11/02,51.497
2017/11/03,51.601
2017/11/04,48.236
2017/11/05,47.786
2017/11/06,49.81
2017/11/07,50.246
2017/11/08,50.202
2017/11/09,49.915
2017/11/10,49.398
2017/11/11,48.642
2017/11/12,49.252
2017/11/13,50.546
2017/11/14,52.403
2017/11/15,52.63
2017/11/16,51.283
2017/11/17,51.308
2017/11/18,50.516
2017/11/19,50.424
2017/11/20,52.852
2017/11/21,52.259
2017/11/22,51.998
2017/11/23,52.059
2017/11/24,50.827
2017/11/25,52.206
2017/11/26,52.074
2017/11/27,58.941
2017/11/28,54.672
2017/11/29,54.115
2017/11/30,53.501
2017/12/01,53.642
2017/12/02,53.332
2017/12/03,54.937
2017/12/04,55.417
2017/12/05,55.486
2017/12/06,57.102
2017/12/07,52.412
2017/12/08,56.187
2017/12/09,54.401
2017/12/10,55.473
2017/12/11,58.277
2017/12/12,60.255
2017/12/13,60.824
2017/12/14,60.579
2017/12/15,60.707
2017/12/16,60.919
2017/12/17,60.239
2017/12/18,62.26
2017/12/19,65.515
2017/12/20,59.504
2017/12/21,61.991
2017/12/22,60.562
2017/12/23,56.607
2017/12/24,50.187
2017/12/25,51.394
2017/12/26,52.105
2017/12/27,54.338
2017/12/28,55.487
2017/12/29,58.617
2017/12/30,58.384
2017/12/31,53.553
2018/01/01,52.494
2018/01/02,57.72
2018/01/03,59.462
2018/01/04,60.344
2018/01/05,60.048
2018/01/06,59.184
2018/01/07,57.619
2018/01/08,58.626
2018/01/09,59.062
2018/01/10,56.321
2018/01/11,56.885
2018/01/12,56.145
2018/01/13,56.697
2018/01/14,54.437
2018/01/15,56.755
2018/01/16,57.57
2018/01/17,57.158
2018/01/18,56.275
2018/01/19,52.925
2018/01/20,51.341
2018/01/21,50.666
2018/01/22,49.642
2018/01/23,48.786
2018/01/24,48.223
2018/01/25,47.24
2018/01/26,50.05
2018/01/27,46.203
2018/01/28,48.197
2018/01/29,49.365
2018/01/30,49.339
2018/01/31,48.977
2018/02/01,50.636
2018/02/02,50.466
2018/02/03,46.41
2018/02/04,46.6
2018/02/05,48.361
2018/02/06,49.279
2018/02/07,47.041
2018/02/08,44.008
2018/02/09,46.491
2018/02/10,46.522
2018/02/11,45.3
2018/02/12,46.817
2018/02/13,44.937
2018/02/14,46.732
2018/02/15,46.683
2018/02/16,45.458
2018/02/17,47.01
2018/02/18,45.693
2018/02/19,47.12
2018/02/20,50.382
2018/02/21,49.052
2018/02/22,47.232
2018/02/23,46.148
2018/02/24,46.773
2018/02/25,45.957
2018/02/26,47.431
2018/02/27,46.597
2018/02/28,47.472
2018/03/01,46.313
2018/03/02,48.928
2018/03/03,47.193
2018/03/04,46.721
2018/03/05,49.179
2018/03/06,47.96
2018/03/07,49.606
2018/03/08,47.853
2018/03/09,46.459
2018/03/10,44.618
2018/03/11,44.319
2018/03/12,48.685
2018/03/13,47.77
2018/03/14,46.712
2018/03/15,46.649
2018/03/16,45.932
2018/03/17,43.291
2018/03/18,47.439
2018/03/19,48.059
2018/03/20,47.313
2018/03/21,48.129
2018/03/22,44.641
2018/03/23,46.06
2018/03/24,43.378
2018/03/25,41.577
2018/03/26,45.701
2018/03/27,44.998
2018/03/28,45.075
2018/03/29,45.405
2018/03/30,46.8
2018/03/31,45.004
2018/04/01,43.636
2018/04/02,45.127
2018/04/03,48.32
2018/04/04,47.796
2018/04/05,48.964
2018/04/06,46.688
2018/04/07,44.298
2018/04/08,46.353
2018/04/09,48.32
2018/04/10,46.983
2018/04/11,48.274
2018/04/12,51.915
2018/04/13,51.766
2018/04/14,47.858
2018/04/15,48.563
2018/04/16,51.285
2018/04/17,53.161
2018/04/18,53.372
2018/04/19,56.549
2018/04/20,57.833
2018/04/21,51.539
2018/04/22,53.109
2018/04/23,54.382
2018/04/24,55.829
2018/04/25,55.22
2018/04/26,54.628
2018/04/27,53.833
2018/04/28,54.344
2018/04/29,54.462
2018/04/30,55.943
2018/05/01,54.072
2018/05/02,55.296
2018/05/03,56.15
2018/05/04,57.822
2018/05/05,52.51
2018/05/06,50.271
2018/05/07,51.151
2018/05/08,52.115
2018/05/09,52.926
2018/05/10,55.605
2018/05/11,53.319
2018/05/12,51.485
2018/05/13,51.176
2018/05/14,54.137
2018/05/15,52.578
2018/05/16,52.512
2018/05/17,52.321
2018/05/18,52.367
2018/05/19,52.091
2018/05/20,51.034
2018/05/21,53.571
2018/05/22,53.173
2018/05/23,54.06
2018/05/24,53.247
2018/05/25,52.367
2018/05/26,49.418
2018/05/27,50.106
2018/05/28,52.962
2018/05/29,52.829
2018/05/30,53.09
2018/05/31,55.879
2018/06/01,52.052
2018/06/02,51.242
2018/06/03,51.935
2018/06/04,53.921
2018/06/05,52.95
2018/06/06,50.557
2018/06/07,50.569
2018/06/08,50.778
2018/06/09,50.184
2018/06/10,50.858
2018/06/11,50.698
2018/06/12,49.283
2018/06/13,52.364
2018/06/14,50.05
2018/06/15,47.488
2018/06/16,53.491
2018/06/17,44.501
2018/06/18,47.511
2018/06/19,51.307
2018/06/20,52.027
2018/06/21,49.375
2018/06/22,50.607
2018/06/23,45.967
2018/06/24,46.457
2018/06/25,51.586
2018/06/26,49.995
2018/06/27,50.821
2018/06/28,50.043
2018/06/29,49.203
2018/06/30,47.868
2018/07/01,48.398
2018/07/02,45.112
2018/07/03,48.178
2018/07/04,44.829
2018/07/05,47.911
2018/07/06,45.589
2018/07/07,46.17
2018/07/08,49.218
2018/07/09,49.214
2018/07/10,50.421
2018/07/11,48.929
2018/07/12,47.966
2018/07/13,47.471
2018/07/14,46.13
2018/07/15,45.142
2018/07/16,50.855
2018/07/17,51.022
2018/07/18,51.03
2018/07/19,51.192
2018/07/20,48.194
2018/07/21,45.9
2018/07/22,47.921
2018/07/23,50.594
2018/07/24,51.898
2018/07/25,51.814
2018/07/26,51.003
2018/07/27,50.089
2018/07/28,46.382
2018/07/29,49.181
2018/07/30,51.444
2018/07/31,51.523
2018/08/01,52.449
2018/08/02,52.289
2018/08/03,49.533
2018/08/04,48.196
2018/08/05,49.372
2018/08/06,50.748
2018/08/07,46.604
2018/08/08,42.949
2018/08/09,42.252
2018/08/10,46.09
2018/08/11,48.066
2018/08/12,47.5
2018/08/13,50.022
2018/08/14,49.919
2018/08/15,47.591
2018/08/16,50.51
2018/08/17,48.53
2018/08/18,50.73
2018/08/19,50.178
2018/08/20,53.463
2018/08/21,53.58
2018/08/22,50.809
2018/08/23,52.365
2018/08/24,50.734
2018/08/25,52.91
2018/08/26,52.059
2018/08/27,52.77
2018/08/28,53.944
2018/08/29,52.224
2018/08/30,51.182
2018/08/31,49.394
2018/09/01,51.246
2018/09/02,50.442
2018/09/03,52.62
2018/09/04,50.361
2018/09/05,52.899
2018/09/06,50.67
2018/09/07,52.422
2018/09/08,52.523
2018/09/09,49.009
2018/09/10,50.567
2018/09/11,49.231
2018/09/12,51.234
2018/09/13,51.132
2018/09/14,53.574
2018/09/15,52.968
2018/09/16,54.432
2018/09/17,52.867
2018/09/18,53.15
2018/09/19,46.272
2018/09/20,50.79
2018/09/21,52.739
2018/09/22,51.45
2018/09/23,52.182
2018/09/24,54.958
2018/09/25,54.427
2018/09/26,55.848
2018/09/27,55.538
2018/09/28,53.895
2018/09/29,46.208
2018/09/30,49.538
2018/10/01,50.234
2018/10/02,49.772
2018/10/03,47.286
2018/10/04,48.507
2018/10/05,46.861
2018/10/06,44.084
2018/10/07,42.317
2018/10/08,44.035
2018/10/09,45.282
2018/10/10,44.123
2018/10/11,45.484
2018/10/12,47.556
2018/10/13,45.048
2018/10/14,43.345
2018/10/15,45.735
2018/10/16,45.802
2018/10/17,45.926
2018/10/18,45.929
2018/10/19,46.779
2018/10/20,44.192
2018/10/21,44.605
2018/10/22,48.358
2018/10/23,46.514
2018/10/24,49.616
2018/10/25,50.788
2018/10/26,49.068
2018/10/27,44.716
2018/10/28,45.086
2018/10/29,49.107
2018/10/30,48.572
2018/10/31,47.482
2018/11/01,47.701
2018/11/02,46.854
2018/11/03,45.61
2018/11/04,45.704
2018/11/05,47.529
2018/11/06,48.942
2018/11/07,47.843
2018/11/08,48.479
2018/11/09,47.544
2018/11/10,46.43
2018/11/11,47.27
2018/11/12,48.8
2018/11/13,48.019
2018/11/14,49.34
2018/11/15,48.016
2018/11/16,47.411
2018/11/17,45.666
2018/11/18,44.789
2018/11/19,50.01
2018/11/20,50.85
2018/11/21,48.822
2018/11/22,48.642
2018/11/23,48.492
2018/11/24,46.201
2018/11/25,47.327
2018/11/26,48.263
2018/11/27,49.081
2018/11/28,51.502
2018/11/29,48.979
2018/11/30,49.986
2018/12/01,47.213
2018/12/02,46.123
2018/12/03,49.495
2018/12/04,49.437
2018/12/05,50.631
2018/12/06,50.875
2018/12/07,49.911
2018/12/08,48.559
2018/12/09,48.002
2018/12/10,49.762
2018/12/11,49.146
2018/12/12,47.79
2018/12/13,49.128
2018/12/14,50.532
2018/12/15,48.04
2018/12/16,46.872
2018/12/17,50.921
2018/12/18,51.908
2018/12/19,51.849
2018/12/20,51.791
2018/12/21,51.892
2018/12/22,47.64
2018/12/23,48.611
2018/12/24,51.039
2018/12/25,47.602
2018/12/26,50.321
2018/12/27,49.119
2018/12/28,49.583
2018/12/29,48.277
2018/12/30,45.326
2018/12/31,48.037
2019/01/01,44.713
2019/01/02,50.307
2019/01/03,51.689
2019/01/04,51.118
2019/01/05,49.307
2019/01/06,47.592
2019/01/07,50.395
2019/01/08,50.055
2019/01/09,49.994
2019/01/10,51.551
2019/01/11,50.954
2019/01/12,47.582
2019/01/13,47.441
2019/01/14,50.777
2019/01/15,50.307
2019/01/16,50.222
2019/01/17,50.081
2019/01/18,49.88
2019/01/19,50.036
2019/01/20,49.991
2019/01/21,54.726
2019/01/22,56.367
2019/01/23,53.407
2019/01/24,52.177
2019/01/25,50.073
2019/01/26,48.889
2019/01/27,50.06
2019/01/28,54.262
2019/01/29,54.887
2019/01/30,54.109
2019/01/31,52.997
2019/02/01,52.372
2019/02/02,48.42
2019/02/03,47.263
2019/02/04,46.913
2019/02/05,47.321
2019/02/06,47.957
2019/02/07,48.577
2019/02/08,50.877
2019/02/09,48.224
2019/02/10,50.344
2019/02/11,53.2
2019/02/12,53.364
2019/02/13,56.587
2019/02/14,56.487
2019/02/15,55.594
2019/02/16,53.632
2019/02/17,54.551
2019/02/18,57.002
2019/02/19,57.591
2019/02/20,57.816
2019/02/21,58.401
2019/02/22,57.95
2019/02/23,52.656
2019/02/24,56.052
2019/02/25,58.793
2019/02/26,58.103
2019/02/27,56.59
2019/02/28,56.227
2019/03/01,47.486
2019/03/02,44.599
2019/03/03,43.369
2019/03/04,49.15
2019/03/05,47.944
2019/03/06,46.811
2019/03/07,46.133
2019/03/08,48.274
2019/03/09,46.844
2019/03/10,44.136
2019/03/11,46.699
2019/03/12,47.463
2019/03/13,49.242
2019/03/14,48.487
2019/03/15,47.828
2019/03/16,45.931
2019/03/17,44.887
2019/03/18,49.969
2019/03/19,51.99
2019/03/20,50.242
2019/03/21,50.869
2019/03/22,50.382
2019/03/23,47.516
2019/03/24,47.047
2019/03/25,50.758
2019/03/26,51.185
2019/03/27,50.941
2019/03/28,50.347
2019/03/29,51.851
2019/03/30,51.543
2019/03/31,50.537
2019/04/01,51.232
2019/04/02,54.408
2019/04/03,54.506
2019/04/04,52.582
2019/04/05,49.218
2019/04/06,46.49
2019/04/07,47.32
2019/04/08,50.649
2019/04/09,49.888
2019/04/10,53.455
2019/04/11,55.133
2019/04/12,50.443
2019/04/13,47.417
2019/04/14,46.782
2019/04/15,51.78
2019/04/16,53.004
2019/04/17,50.984
2019/04/18,51.341
2019/04/19,50.885
2019/04/20,50.148
2019/04/21,50.951
2019/04/22,51.244
2019/04/23,52.232
2019/04/24,49.814
2019/04/25,49.965
2019/04/26,49.825
2019/04/27,45.56
2019/04/28,47.545
2019/04/29,49.112
2019/04/30,51.126
2019/05/01,50.261
2019/05/02,54.623
2019/05/03,52.071
2019/05/04,48.171
2019/05/05,48.897
2019/05/06,54.743
2019/05/07,57.535
2019/05/08,53.808
2019/05/09,52.085
2019/05/10,52.122
2019/05/11,51.883
2019/05/12,50.696
2019/05/13,52.166
2019/05/14,53.349
2019/05/15,54.484
2019/05/16,55.587
2019/05/17,54.574
2019/05/18,51.57
2019/05/19,50.349
2019/05/20,53.424
2019/05/21,52.324
2019/05/22,53.973
2019/05/23,53.739
2019/05/24,53.953
2019/05/25,50.982
2019/05/26,49.648
2019/05/27,54.596
2019/05/28,53.387
2019/05/29,53.792
2019/05/30,53.38
2019/05/31,50.789
2019/06/01,52.629
2019/06/02,51.662
2019/06/03,52.714
2019/06/04,52.671
2019/06/05,50.484
2019/06/06,50.457
2019/06/07,49.646
2019/06/08,55.555
2019/06/09,47.411
2019/06/10,53.922
2019/06/11,53.344
2019/06/12,51.107
2019/06/13,48.955
2019/06/14,50.29
2019/06/15,52.418
2019/06/16,50.039
2019/06/17,52.674
2019/06/18,50.742
2019/06/19,52.595
2019/06/20,53.658
2019/06/21,49.309
2019/06/22,48.491
2019/06/23,48.837
2019/06/24,50.445
