Date,median_transaction_fee7rsiUSD
2019/06/18,45.999
2019/06/19,51.698
2019/06/20,60.936
2019/06/21,46.129
2019/06/22,46.836
2019/06/23,47.722
2019/06/24,49.507
2019/06/25,61.562
2019/06/26,53.255
2019/06/27,54.036
2019/06/28,59.938
2019/06/29,47.728
2019/06/30,49.871
2019/07/01,62.04
2019/07/02,47.308
2019/07/03,43.326
2019/07/04,40.932
2019/07/05,50.618
2019/07/06,49.256
2019/07/07,41.079
2019/07/08,53.668
2019/07/09,45.139
2019/07/10,43.626
2019/07/11,61.352
2019/07/12,44.107
2019/07/13,43.87
2019/07/14,44.833
2019/07/15,48.032
2019/07/16,59.403
2019/07/17,53.267
2019/07/18,43.277
2019/07/19,54.495
2019/07/20,43.151
2019/07/21,43.353
2019/07/22,42.977
2019/07/23,45.04
2019/07/24,61.159
2019/07/25,62.32
2019/07/26,42.858
2019/07/27,42.407
2019/07/28,41.4
2019/07/29,42.863
2019/07/30,42.803
2019/07/31,45.028
2019/08/01,66.8
2019/08/02,51.572
2019/08/03,62.416
2019/08/04,43.671
2019/08/05,45.153
2019/08/06,45.528
2019/08/07,45.013
2019/08/08,47.123
2019/08/09,46.301
2019/08/10,43.442
2019/08/11,43.402
2019/08/12,45.444
2019/08/13,42.247
2019/08/14,44.934
2019/08/15,54.596
2019/08/16,44.541
2019/08/17,41.591
2019/08/18,44
2019/08/19,58.163
2019/08/20,59.016
2019/08/21,60.748
2019/08/22,60.928
2019/08/23,57.012
2019/08/24,54.337
2019/08/25,55.643
2019/08/26,63.902
2019/08/27,54.246
2019/08/28,50.569
2019/08/29,51.047
2019/08/30,50.321
2019/08/31,44.194
2019/09/01,45.311
2019/09/02,59.345
2019/09/03,56.83
2019/09/04,58.112
2019/09/05,66.135
2019/09/06,76.006
2019/09/07,70.631
2019/09/08,77.146
2019/09/09,79.646
2019/09/10,86.497
2019/09/11,66.952
2019/09/12,74.637
2019/09/13,75.71
2019/09/14,77.035
2019/09/15,78.501
2019/09/16,80.06
2019/09/17,87.599
2019/09/18,89.172
2019/09/19,91.628
2019/09/20,76.119
2019/09/21,52.264
2019/09/22,41.993
2019/09/23,60.478
2019/09/24,55.968
2019/09/25,51.567
2019/09/26,39.817
2019/09/27,42.574
2019/09/28,36.803
2019/09/29,42.413
2019/09/30,35.632
2019/10/01,25.571
2019/10/02,25.308
2019/10/03,32.798
2019/10/04,31.938
2019/10/05,27.361
2019/10/06,24.429
2019/10/07,35.544
2019/10/08,34.101
2019/10/09,45.929
2019/10/10,41.801
2019/10/11,37.754
2019/10/12,33.583
2019/10/13,44.601
2019/10/14,46.309
2019/10/15,43.308
2019/10/16,37.844
2019/10/17,34.333
2019/10/18,32.671
2019/10/19,31.385
2019/10/20,52.21
2019/10/21,45.699
2019/10/22,59.722
2019/10/23,60.108
2019/10/24,48.823
2019/10/25,51.19
2019/10/26,59.328
2019/10/27,49.294
2019/10/28,56.915
2019/10/29,60.254
2019/10/30,59.373
2019/10/31,52.004
2019/11/01,47.276
2019/11/02,38.69
2019/11/03,37.036
2019/11/04,52.333
2019/11/05,53.254
2019/11/06,41.414
2019/11/07,60.492
2019/11/08,44.156
2019/11/09,43.095
2019/11/10,40.485
2019/11/11,48.409
2019/11/12,53.144
2019/11/13,53.425
2019/11/14,46.253
2019/11/15,45.064
2019/11/16,31.697
2019/11/17,50.237
2019/11/18,49.964
2019/11/19,54.998
2019/11/20,54.584
2019/11/21,64.509
2019/11/22,75.201
2019/11/23,37.586
2019/11/24,37.282
2019/11/25,57.223
2019/11/26,49.234
2019/11/27,44.032
2019/11/28,45.206
2019/11/29,41.18
2019/11/30,39.501
2019/12/01,50.512
2019/12/02,46.683
2019/12/03,41.51
2019/12/04,43.184
2019/12/05,36.46
2019/12/06,42.482
2019/12/07,33.232
2019/12/08,26.662
2019/12/09,34.622
2019/12/10,44.019
2019/12/11,42.061
2019/12/12,45.889
2019/12/13,45.214
2019/12/14,43.975
2019/12/15,51.049
2019/12/16,58.972
2019/12/17,60.82
2019/12/18,54.014
2019/12/19,46.344
2019/12/20,45.585
2019/12/21,33.751
2019/12/22,30.659
2019/12/23,48.259
2019/12/24,39.356
2019/12/25,35.766
2019/12/26,36.743
2019/12/27,41.983
2019/12/28,45.131
2019/12/29,39.906
2019/12/30,45.546
2019/12/31,46.72
2020/01/01,40.966
2020/01/02,32.891
2020/01/03,36.876
2020/01/04,25.149
2020/01/05,27.665
2020/01/06,53.786
2020/01/07,46.243
2020/01/08,59.114
2020/01/09,48.846
2020/01/10,60.113
2020/01/11,56.404
2020/01/12,59.873
2020/01/13,47.524
2020/01/14,59.574
2020/01/15,62.016
2020/01/16,41.532
2020/01/17,55.742
2020/01/18,54.654
2020/01/19,50.003
2020/01/20,45.389
2020/01/21,41.627
2020/01/22,41.838
2020/01/23,31.875
2020/01/24,32.768
2020/01/25,35.597
2020/01/26,32.8
2020/01/27,34.495
2020/01/28,42.606
2020/01/29,48.09
2020/01/30,58.346
2020/01/31,54.005
2020/02/01,43.633
2020/02/02,47.732
2020/02/03,62.094
2020/02/04,80.807
2020/02/05,83.021
2020/02/06,88.403
2020/02/07,88.883
2020/02/08,61.141
2020/02/09,55.688
2020/02/10,57.264
2020/02/11,54.639
2020/02/12,73.665
2020/02/13,78.371
2020/02/14,70.306
2020/02/15,73.337
2020/02/16,62.088
2020/02/17,58.408
2020/02/18,48.874
2020/02/19,58.7
2020/02/20,57.724
2020/02/21,35.157
2020/02/22,35.16
2020/02/23,59.701
2020/02/24,53.553
2020/02/25,49.69
2020/02/26,57.49
2020/02/27,44.717
2020/02/28,40.558
2020/02/29,34.286
2020/03/01,41.55
2020/03/02,38.484
2020/03/03,44.93
2020/03/04,45.235
2020/03/05,57.102
2020/03/06,52.777
2020/03/07,49.517
2020/03/08,57.362
2020/03/09,64.091
2020/03/10,43.237
2020/03/11,52.631
2020/03/12,89.504
2020/03/13,68.193
2020/03/14,42.431
2020/03/15,41.29
2020/03/16,48.657
2020/03/17,43.556
2020/03/18,41.795
2020/03/19,44.979
2020/03/20,44.76
2020/03/21,41.52
2020/03/22,41.415
2020/03/23,42.606
2020/03/24,43.302
2020/03/25,44.59
2020/03/26,42.229
2020/03/27,42.169
2020/03/28,39.856
2020/03/29,38.482
2020/03/30,43.858
2020/03/31,48.053
2020/04/01,47.949
2020/04/02,55.109
2020/04/03,53.667
2020/04/04,43.145
2020/04/05,40.645
2020/04/06,63.211
2020/04/07,64.91
2020/04/08,49.241
2020/04/09,54.32
2020/04/10,53.227
2020/04/11,41.078
2020/04/12,39.917
2020/04/13,49.47
2020/04/14,51.098
2020/04/15,48.1
2020/04/16,67.5
2020/04/17,52.363
2020/04/18,55.935
2020/04/19,53.685
2020/04/20,62.846
2020/04/21,63.49
2020/04/22,64.317
2020/04/23,66.712
2020/04/24,64.986
2020/04/25,52.045
2020/04/26,62.548
2020/04/27,63.598
2020/04/28,55.252
2020/04/29,76.239
2020/04/30,86.937
2020/05/01,50.92
2020/05/02,44.194
2020/05/03,47.63
2020/05/04,53.354
2020/05/05,56.041
2020/05/06,61.046
2020/05/07,68.083
2020/05/08,70.425
2020/05/09,54.525
2020/05/10,68.021
2020/05/11,54.622
2020/05/12,62.003
2020/05/13,69.784
2020/05/14,79.058
2020/05/15,59.079
2020/05/16,49.032
2020/05/17,55.018
2020/05/18,66.072
2020/05/19,60.394
2020/05/20,63.503
2020/05/21,73.683
2020/05/22,55.456
2020/05/23,42.363
2020/05/24,49.965
2020/05/25,57.684
2020/05/26,55.035
2020/05/27,57.728
2020/05/28,58.262
2020/05/29,52.369
2020/05/30,53.755
2020/05/31,48.663
2020/06/01,54.592
2020/06/02,59.16
2020/06/03,48.961
2020/06/04,52.76
2020/06/05,54.284
2020/06/06,65.401
2020/06/07,73.286
2020/06/08,67.229
2020/06/09,53.962
2020/06/10,59.771
2020/06/11,58.13
2020/06/12,44.312
2020/06/13,36.55
2020/06/14,31.024
2020/06/15,56.463
2020/06/16,55.901
2020/06/17,57.047
2020/06/18,48.722
2020/06/19,52.445
2020/06/20,38.84
2020/06/21,37.272
2020/06/22,58.102
2020/06/23,64.876
2020/06/24,62.924
2020/06/25,51.765
2020/06/26,45.801
2020/06/27,42.423
2020/06/28,40.401
2020/06/29,49.307
2020/06/30,69.158
2020/07/01,59.147
2020/07/02,50.524
2020/07/03,52.966
2020/07/04,40.65
2020/07/05,39.283
2020/07/06,52.292
2020/07/07,54.315
2020/07/08,68.107
2020/07/09,58.801
2020/07/10,48.04
2020/07/11,41.849
2020/07/12,39.913
2020/07/13,60.99
2020/07/14,53.747
2020/07/15,58.56
2020/07/16,62.837
2020/07/17,64.881
2020/07/18,55.306
2020/07/19,57.547
2020/07/20,70.844
2020/07/21,76.292
2020/07/22,68.089
2020/07/23,77.493
2020/07/24,71.42
2020/07/25,76.219
2020/07/26,74.838
2020/07/27,86.101
2020/07/28,55.119
2020/07/29,58.628
2020/07/30,55.851
2020/07/31,64.328
2020/08/01,53.62
2020/08/02,65.555
2020/08/03,59.623
2020/08/04,49.815
2020/08/05,45.94
2020/08/06,51.345
2020/08/07,62.425
2020/08/08,56.678
2020/08/09,64.046
2020/08/10,79.49
2020/08/11,82.542
2020/08/12,92.743
2020/08/13,94.168
2020/08/14,79.021
2020/08/15,49.561
2020/08/16,45.065
2020/08/17,48.134
2020/08/18,53.828
2020/08/19,53.406
2020/08/20,47.622
2020/08/21,57.658
2020/08/22,43.019
2020/08/23,37.541
2020/08/24,43.805
2020/08/25,47.437
2020/08/26,41.541
2020/08/27,43.141
2020/08/28,42.531
2020/08/29,49.416
2020/08/30,75.292
2020/08/31,79.196
2020/09/01,91.173
2020/09/02,93
2020/09/03,65.37
2020/09/04,46.915
2020/09/05,49.136
2020/09/06,38.783
2020/09/07,37.949
2020/09/08,37.14
2020/09/09,39.465
2020/09/10,47.637
2020/09/11,45.468
2020/09/12,40.325
2020/09/13,42.461
2020/09/14,53.729
2020/09/15,51.635
2020/09/16,47.49
2020/09/17,77.272
2020/09/18,56.552
2020/09/19,46.35
2020/09/20,43.107
2020/09/21,45.904
2020/09/22,44.551
2020/09/23,41.994
2020/09/24,40.239
2020/09/25,40.77
2020/09/26,38.695
2020/09/27,38.772
2020/09/28,44.989
2020/09/29,50.815
2020/09/30,44.797
2020/10/01,41.999
2020/10/02,40.926
2020/10/03,36.81
2020/10/04,38.593
2020/10/05,42.838
2020/10/06,46.65
2020/10/07,40.908
2020/10/08,39.976
2020/10/09,41.158
2020/10/10,36.385
2020/10/11,31.99
2020/10/12,45.675
2020/10/13,45.507
2020/10/14,44.788
2020/10/15,42.556
2020/10/16,39.011
2020/10/17,28.271
2020/10/18,28.052
2020/10/19,41.897
2020/10/20,45.957
2020/10/21,57.675
2020/10/22,52.552
2020/10/23,46.808
2020/10/24,34.608
2020/10/25,36.334
2020/10/26,51.607
2020/10/27,44.124
2020/10/28,53.564
2020/10/29,57.486
2020/10/30,53.538
2020/10/31,39.835
2020/11/01,37.414
2020/11/02,54.686
2020/11/03,47.485
2020/11/04,42.425
2020/11/05,50.117
2020/11/06,59.962
2020/11/07,56.094
2020/11/08,41.153
2020/11/09,49.518
2020/11/10,54.243
2020/11/11,55.203
2020/11/12,55.628
2020/11/13,57.953
2020/11/14,39.685
2020/11/15,40.045
2020/11/16,51.493
2020/11/17,68.578
2020/11/18,70.89
2020/11/19,48.14
2020/11/20,59.573
2020/11/21,58.801
2020/11/22,60.167
2020/11/23,69.612
2020/11/24,76.244
2020/11/25,51.531
2020/11/26,66.244
2020/11/27,41.65
2020/11/28,38.919
2020/11/29,38.92
2020/11/30,57.558
2020/12/01,59.578
2020/12/02,45.719
2020/12/03,47.319
2020/12/04,49.435
2020/12/05,42.442
2020/12/06,42.438
2020/12/07,48.906
2020/12/08,55.054
2020/12/09,55.82
2020/12/10,50.228
2020/12/11,53.453
2020/12/12,41.944
2020/12/13,44.17
2020/12/14,56.554
2020/12/15,65.258
2020/12/16,65.415
2020/12/17,81.022
2020/12/18,51.722
2020/12/19,49.721
2020/12/20,42.804
2020/12/21,54.788
2020/12/22,49.988
2020/12/23,60.672
2020/12/24,53.816
2020/12/25,56.493
2020/12/26,47.573
2020/12/27,57.182
2020/12/28,63.734
2020/12/29,59.395
2020/12/30,66.787
2020/12/31,59.954
2021/01/01,44.121
2021/01/02,56.66
2021/01/03,70.788
2021/01/04,85.428
2021/01/05,56.583
2021/01/06,55.498
2021/01/07,57.139
2021/01/08,59.322
2021/01/09,47.408
2021/01/10,47.496
2021/01/11,67.421
2021/01/12,45.051
2021/01/13,42.332
2021/01/14,46.761
2021/01/15,46.645
2021/01/16,45.939
2021/01/17,42.898
2021/01/18,45.843
2021/01/19,56.198
2021/01/20,49.63
2021/01/21,58.693
2021/01/22,58.953
2021/01/23,45.61
2021/01/24,47.533
2021/01/25,58.783
2021/01/26,47.555
2021/01/27,51.913
2021/01/28,51.002
2021/01/29,64.753
2021/01/30,54.568
2021/01/31,59.642
2021/02/01,64.243
2021/02/02,72.853
2021/02/03,75.6
2021/02/04,84.364
2021/02/05,87.087
2021/02/06,57.997
2021/02/07,50.264
2021/02/08,61.005
2021/02/09,66.517
2021/02/10,62.351
2021/02/11,52.45
2021/02/12,53.656
2021/02/13,58.26
2021/02/14,47.935
2021/02/15,50.95
2021/02/16,51.79
2021/02/17,52.014
2021/02/18,57.337
2021/02/19,60.742
2021/02/20,67.909
2021/02/21,42.852
2021/02/22,64.436
2021/02/23,74.953
2021/02/24,45.689
2021/02/25,42.171
2021/02/26,40.042
2021/02/27,35.371
2021/02/28,34.609
2021/03/01,36.558
2021/03/02,38.599
2021/03/03,41.714
2021/03/04,37.794
2021/03/05,44.353
2021/03/06,37.347
2021/03/07,51.511
2021/03/08,51.885
2021/03/09,55.271
2021/03/10,51.559
2021/03/11,49.919
2021/03/12,62.341
2021/03/13,61.232
2021/03/14,56.318
2021/03/15,67.157
2021/03/16,66.111
2021/03/17,66.882
2021/03/18,61.156
2021/03/19,47.696
2021/03/20,42.514
2021/03/21,39.906
2021/03/22,62.178
2021/03/23,47.372
2021/03/24,52.359
2021/03/25,49.967
2021/03/26,39.082
2021/03/27,33.997
2021/03/28,36.82
2021/03/29,51.791
2021/03/30,59.676
2021/03/31,70.811
2021/04/01,61.71
2021/04/02,63.12
2021/04/03,49.518
2021/04/04,38.212
2021/04/05,51.586
2021/04/06,52.932
2021/04/07,50.84
2021/04/08,40.917
2021/04/09,39.812
2021/04/10,33.251
2021/04/11,30.508
2021/04/12,42.861
2021/04/13,52.345
2021/04/14,59.959
2021/04/15,48.923
2021/04/16,70.905
2021/04/17,54.648
2021/04/18,56.048
2021/04/19,63.679
2021/04/20,72.494
2021/04/21,51.459
2021/04/22,48.564
2021/04/23,43.628
2021/04/24,33.464
2021/04/25,31.414
2021/04/26,35.757
2021/04/27,39.169
2021/04/28,44.007
2021/04/29,43.026
2021/04/30,38.363
2021/05/01,34.781
2021/05/02,33.166
2021/05/03,52.231
2021/05/04,53.682
2021/05/05,47.45
2021/05/06,54.126
2021/05/07,57.145
2021/05/08,79.452
2021/05/09,77.956
2021/05/10,90.584
2021/05/11,91.86
2021/05/12,92.924
2021/05/13,51.232
2021/05/14,46.838
2021/05/15,40.894
2021/05/16,38.522
2021/05/17,40.316
2021/05/18,39.494
2021/05/19,59.993
2021/05/20,42.857
2021/05/21,41.112
2021/05/22,36.526
2021/05/23,44.2
2021/05/24,39.713
2021/05/25,38.58
2021/05/26,38.698
2021/05/27,37.012
2021/05/28,37.008
2021/05/29,34.422
2021/05/30,33.482
2021/05/31,35.527
2021/06/01,35.939
2021/06/02,38.626
2021/06/03,39.318
2021/06/04,36.73
2021/06/05,33.676
2021/06/06,32.148
2021/06/07,39.597
2021/06/08,43.513
2021/06/09,40.934
2021/06/10,38.304
2021/06/11,40.49
2021/06/12,35.382
2021/06/13,33.238
2021/06/14,42.532
2021/06/15,44.925
2021/06/16,42.797
2021/06/17,44.945
2021/06/18,42.431
2021/06/19,34.698
2021/06/20,35.403
2021/06/21,64.664
2021/06/22,70.069
2021/06/23,42.964
2021/06/24,40.94
2021/06/25,44.068
2021/06/26,38.195
2021/06/27,37.855
2021/06/28,45.438
2021/06/29,50.903
2021/06/30,52.35
2021/07/01,48.593
2021/07/02,43.386
2021/07/03,40.542
2021/07/04,41.217
2021/07/05,44.657
2021/07/06,80.492
2021/07/07,66.543
2021/07/08,59.009
2021/07/09,50.298
2021/07/10,41.034
2021/07/11,39.462
2021/07/12,52.674
2021/07/13,54.055
2021/07/14,61.373
2021/07/15,59.904
2021/07/16,56.013
2021/07/17,43.061
2021/07/18,44.18
2021/07/19,43.553
2021/07/20,47.704
2021/07/21,39.933
2021/07/22,46.994
2021/07/23,42.577
2021/07/24,39.002
2021/07/25,43.775
2021/07/26,68.113
2021/07/27,52.988
2021/07/28,58.69
2021/07/29,56.913
2021/07/30,62.896
2021/07/31,59.778
2021/08/01,64.391
2021/08/02,66.201
2021/08/03,73.326
2021/08/04,73.713
2021/08/05,87.554
2021/08/06,76.359
2021/08/07,79.09
2021/08/08,65.456
2021/08/09,72.391
2021/08/10,74.815
2021/08/11,81.173
2021/08/12,60.887
2021/08/13,64.792
2021/08/14,57.586
2021/08/15,50.669
2021/08/16,61.854
2021/08/17,55.429
2021/08/18,47.773
2021/08/19,39.784
2021/08/20,48.019
2021/08/21,40.63
2021/08/22,43.019
2021/08/23,68.372
2021/08/24,77.579
2021/08/25,81.596
2021/08/26,73.63
2021/08/27,77.37
2021/08/28,57.451
2021/08/29,58.657
2021/08/30,67.939
2021/08/31,72.621
2021/09/01,77.844
2021/09/02,78.266
2021/09/03,88.29
2021/09/04,67.343
2021/09/05,61.134
2021/09/06,63.074
2021/09/07,66.176
2021/09/08,60.069
2021/09/09,58.696
2021/09/10,37.395
2021/09/11,27.487
2021/09/12,28.202
2021/09/13,38.855
2021/09/14,32.445
2021/09/15,35.975
2021/09/16,45.331
2021/09/17,43.604
2021/09/18,34.652
2021/09/19,34.028
2021/09/20,51.105
2021/09/21,51.513
2021/09/22,39.551
2021/09/23,44.064
2021/09/24,43.805
2021/09/25,32.465
2021/09/26,43.346
2021/09/27,54.139
2021/09/28,55.195
2021/09/29,48.896
2021/09/30,56.828
2021/10/01,54.368
2021/10/02,44.341
2021/10/03,44.55
2021/10/04,65.174
2021/10/05,71.038
2021/10/06,73.989
2021/10/07,77.888
2021/10/08,58.851
2021/10/09,44.936
2021/10/10,44.046
2021/10/11,58.542
2021/10/12,49.531
2021/10/13,54.719
2021/10/14,62.805
2021/10/15,66.28
2021/10/16,46.224
2021/10/17,42.529
2021/10/18,45.967
2021/10/19,40.923
2021/10/20,44.754
2021/10/21,53.022
2021/10/22,48.516
2021/10/23,39.254
2021/10/24,43.821
2021/10/25,57.631
2021/10/26,67.837
2021/10/27,76.782
2021/10/28,78.688
2021/10/29,79.593
2021/10/30,74.905
2021/10/31,71.046
2021/11/01,73.002
2021/11/02,78.754
2021/11/03,75.584
2021/11/04,57.791
2021/11/05,49.317
2021/11/06,36.376
2021/11/07,32.747
2021/11/08,50.265
2021/11/09,70.874
2021/11/10,59.328
2021/11/11,56.595
2021/11/12,52.293
2021/11/13,43.978
2021/11/14,38.118
2021/11/15,55.813
2021/11/16,49.359
2021/11/17,41.671
2021/11/18,49.484
2021/11/19,42.169
2021/11/20,40.441
2021/11/21,38.601
2021/11/22,54.812
2021/11/23,49.787
2021/11/24,47.939
2021/11/25,49.502
2021/11/26,42.241
2021/11/27,39.431
2021/11/28,40.527
2021/11/29,50.853
2021/11/30,54.313
2021/12/01,65.655
2021/12/02,45.374
2021/12/03,45.173
2021/12/04,51.883
2021/12/05,32.26
2021/12/06,44.568
2021/12/07,42.208
2021/12/08,36.165
2021/12/09,38.934
2021/12/10,35.439
2021/12/11,33.377
2021/12/12,30.235
2021/12/13,38.627
2021/12/14,38.937
2021/12/15,44.38
2021/12/16,48.484
2021/12/17,43.524
2021/12/18,34.83
2021/12/19,30.157
2021/12/20,36.966
2021/12/21,42.426
2021/12/22,46.541
2021/12/23,53.7
2021/12/24,47.875
2021/12/25,53.335
2021/12/26,38.476
2021/12/27,52.52
2021/12/28,63.848
2021/12/29,74.404
2021/12/30,57.74
2021/12/31,52.408
2022/01/01,47.348
2022/01/02,54.812
2022/01/03,57.789
2022/01/04,64.151
2022/01/05,68.853
2022/01/06,57.386
2022/01/07,59.279
2022/01/08,43.086
2022/01/09,58.233
2022/01/10,74.485
2022/01/11,59.229
2022/01/12,57.85
2022/01/13,53.638
2022/01/14,59.411
2022/01/15,44.415
2022/01/16,44.29
2022/01/17,45.515
2022/01/18,39.541
2022/01/19,38.015
2022/01/20,43.662
2022/01/21,55.137
2022/01/22,44.321
2022/01/23,35.482
2022/01/24,39.215
2022/01/25,38.469
2022/01/26,43.966
2022/01/27,47.95
2022/01/28,41.932
2022/01/29,35.952
2022/01/30,34.321
2022/01/31,37.64
2022/02/01,57.765
2022/02/02,55.379
2022/02/03,42.514
2022/02/04,41.131
2022/02/05,30.173
2022/02/06,30.732
2022/02/07,55.693
2022/02/08,46.053
2022/02/09,44.445
2022/02/10,45.207
2022/02/11,37.449
2022/02/12,34.074
2022/02/13,30.923
2022/02/14,34.125
2022/02/15,40.928
2022/02/16,50.259
2022/02/17,46.602
2022/02/18,59.13
2022/02/19,40.724
2022/02/20,36.227
2022/02/21,53.213
2022/02/22,49.502
2022/02/23,46.198
2022/02/24,46.184
2022/02/25,37.261
2022/02/26,33.699
2022/02/27,33.206
2022/02/28,46.962
2022/03/01,46.882
2022/03/02,42.883
2022/03/03,39.626
2022/03/04,35.82
2022/03/05,30.666
2022/03/06,30.739
2022/03/07,30.201
2022/03/08,29.73
2022/03/09,35.188
2022/03/10,31.157
2022/03/11,28.401
2022/03/12,23.317
2022/03/13,33.414
2022/03/14,39.27
2022/03/15,43.369
2022/03/16,48.999
2022/03/17,69.322
2022/03/18,63.65
2022/03/19,43.928
2022/03/20,38.406
2022/03/21,46.542
2022/03/22,54.111
2022/03/23,53.2
2022/03/24,64.389
2022/03/25,63.043
2022/03/26,45.092
2022/03/27,48.142
2022/03/28,66.552
2022/03/29,61.215
2022/03/30,65.453
2022/03/31,65.552
2022/04/01,74.671
2022/04/02,65.704
2022/04/03,60.927
2022/04/04,71.981
2022/04/05,75.755
2022/04/06,55.494
2022/04/07,55.11
2022/04/08,50.943
2022/04/09,33.442
2022/04/10,32.944
2022/04/11,43.182
2022/04/12,46.562
2022/04/13,47.781
2022/04/14,45.959
2022/04/15,38.098
2022/04/16,28.938
2022/04/17,27.069
2022/04/18,39.542
2022/04/19,43.023
2022/04/20,60.902
2022/04/21,68.659
2022/04/22,51.503
2022/04/23,40.228
2022/04/24,39.095
2022/04/25,54.247
2022/04/26,50.302
2022/04/27,50.343
2022/04/28,51.484
2022/04/29,50.172
2022/04/30,46.458
2022/05/01,72.28
2022/05/02,61.434
2022/05/03,58.161
2022/05/04,46.342
2022/05/05,51.172
2022/05/06,40.743
2022/05/07,34.957
2022/05/08,30.558
2022/05/09,47.972
2022/05/10,46.273
2022/05/11,70.582
2022/05/12,75.616
2022/05/13,45.83
2022/05/14,39.61
2022/05/15,37.549
2022/05/16,37.255
2022/05/17,41.118
2022/05/18,38.842
2022/05/19,38.792
2022/05/20,41.764
2022/05/21,38.006
2022/05/22,39.597
2022/05/23,42.915
2022/05/24,42.729
2022/05/25,47.632
2022/05/26,57.894
2022/05/27,51.117
2022/05/28,37.883
2022/05/29,37.995
2022/05/30,51.642
2022/05/31,58.247
2022/06/01,64.372
2022/06/02,68.436
2022/06/03,67.962
2022/06/04,57.18
2022/06/05,57.462
2022/06/06,54.91
2022/06/07,55.086
2022/06/08,71.245
2022/06/09,63.188
2022/06/10,46.265
2022/06/11,33.831
2022/06/12,32.202
2022/06/13,50.062
2022/06/14,39.978
2022/06/15,42.611
2022/06/16,36.65
2022/06/17,34.998
2022/06/18,35.76
2022/06/19,31.366
2022/06/20,33.541
2022/06/21,41.034
2022/06/22,39.569
2022/06/23,47.545
2022/06/24,45.818
2022/06/25,45.058
2022/06/26,47.992
2022/06/27,55.985
2022/06/28,50.857
2022/06/29,53.297
2022/06/30,49.475
2022/07/01,31.978
2022/07/02,25.392
2022/07/03,30.229
2022/07/04,37.688
2022/07/05,44.886
2022/07/06,45.037
2022/07/07,53.743
2022/07/08,46.781
2022/07/09,36.376
2022/07/10,35.463
2022/07/11,48.213
2022/07/12,42.948
2022/07/13,46.6
2022/07/14,50.024
2022/07/15,52.029
2022/07/16,38.506
2022/07/17,43.106
2022/07/18,62.455
2022/07/19,64.605
2022/07/20,61.125
2022/07/21,43.929
2022/07/22,39.82
2022/07/23,35.33
2022/07/24,34.308
2022/07/25,44.696
2022/07/26,42.58
2022/07/27,44.379
2022/07/28,59.236
2022/07/29,47.124
2022/07/30,36.754
2022/07/31,35.665
2022/08/01,45.382
2022/08/02,46.392
2022/08/03,43.69
2022/08/04,41.467
2022/08/05,52.729
2022/08/06,40.385
2022/08/07,41.388
2022/08/08,62.413
2022/08/09,64.486
2022/08/10,74.122
2022/08/11,76.047
2022/08/12,56.708
2022/08/13,43.423
2022/08/14,44.581
2022/08/15,60.095
2022/08/16,46.434
2022/08/17,45.464
2022/08/18,45.706
2022/08/19,54.121
2022/08/20,40.117
2022/08/21,35.667
2022/08/22,49.065
2022/08/23,48.544
2022/08/24,47.11
2022/08/25,50.425
2022/08/26,49.654
2022/08/27,36.961
2022/08/28,36.495
2022/08/29,54.681
2022/08/30,62.345
2022/08/31,67.441
2022/09/01,60.302
2022/09/02,46.156
2022/09/03,36.055
2022/09/04,35.458
2022/09/05,45.057
2022/09/06,54.429
2022/09/07,61.47
2022/09/08,66.3
2022/09/09,63.956
2022/09/10,42.132
2022/09/11,41.295
2022/09/12,54.272
2022/09/13,50.837
2022/09/14,43.196
2022/09/15,48.359
2022/09/16,37.872
2022/09/17,33.775
2022/09/18,37.356
2022/09/19,44.125
2022/09/20,46.573
2022/09/21,46.418
2022/09/22,44.31
2022/09/23,39.75
2022/09/24,33.703
2022/09/25,40.721
2022/09/26,52.819
2022/09/27,67.56
2022/09/28,57.509
2022/09/29,56.246
2022/09/30,54.627
2022/10/01,40.589
2022/10/02,34.05
2022/10/03,54.235
2022/10/04,56.209
2022/10/05,54.793
2022/10/06,46.353
2022/10/07,43.108
2022/10/08,50.906
2022/10/09,78.94
2022/10/10,81.955
2022/10/11,63.007
2022/10/12,51.602
2022/10/13,52.734
2022/10/14,48.707
2022/10/15,49.813
2022/10/16,46.788
2022/10/17,58.074
2022/10/18,62.875
2022/10/19,67.262
2022/10/20,62.353
2022/10/21,63.027
2022/10/22,42.966
2022/10/23,36.39
2022/10/24,45.453
2022/10/25,51.089
2022/10/26,49.289
2022/10/27,44.36
2022/10/28,45.202
2022/10/29,38.389
2022/10/30,30.207
2022/10/31,56.493
2022/11/01,45.836
2022/11/02,49.581
2022/11/03,58.157
2022/11/04,55.188
2022/11/05,44.014
2022/11/06,43.864
2022/11/07,54.37
2022/11/08,70.649
2022/11/09,73.141
2022/11/10,58.54
2022/11/11,45.137
2022/11/12,38.533
2022/11/13,38.09
2022/11/14,42.816
2022/11/15,42.493
2022/11/16,40.932
2022/11/17,38.986
2022/11/18,34.82
2022/11/19,33.511
2022/11/20,32.929
2022/11/21,32.464
2022/11/22,39.124
2022/11/23,36.658
2022/11/24,32.077
2022/11/25,29.091
2022/11/26,29.382
2022/11/27,30.034
2022/11/28,38.539
2022/11/29,40.12
