Date,median_transaction_fee14rsiUSD
2016/06/21,45.15
2016/06/22,49.392
2016/06/23,45.473
2016/06/24,48.62
2016/06/25,49.78
2016/06/26,48.842
2016/06/27,48.607
2016/06/28,45.543
2016/06/29,44.313
2016/06/30,60.408
2016/07/01,44.524
2016/07/02,44.182
2016/07/03,43.837
2016/07/04,42.952
2016/07/05,40.033
2016/07/06,40.488
2016/07/07,38.997
2016/07/08,40.718
2016/07/09,43.035
2016/07/10,42.717
2016/07/11,41.624
2016/07/12,41.47
2016/07/13,41.14
2016/07/14,44.747
2016/07/15,49.237
2016/07/16,48.533
2016/07/17,46.058
2016/07/18,46.409
2016/07/19,46.075
2016/07/20,56.238
2016/07/21,52.31
2016/07/22,57.512
2016/07/23,61.503
2016/07/24,55.601
2016/07/25,55
2016/07/26,52.203
2016/07/27,53.249
2016/07/28,56.241
2016/07/29,50.637
2016/07/30,50.43
2016/07/31,47.525
2016/08/01,44.279
2016/08/02,37.669
2016/08/03,37.208
2016/08/04,41.673
2016/08/05,43.278
2016/08/06,41.983
2016/08/07,43.562
2016/08/08,43.961
2016/08/09,49.43
2016/08/10,52.957
2016/08/11,50.494
2016/08/12,50.529
2016/08/13,49.062
2016/08/14,47.332
2016/08/15,45.062
2016/08/16,45.188
2016/08/17,43.468
2016/08/18,47.049
2016/08/19,42.172
2016/08/20,45.849
2016/08/21,46.243
2016/08/22,47.511
2016/08/23,58.068
2016/08/24,46.333
2016/08/25,47.447
2016/08/26,48.607
2016/08/27,47.836
2016/08/28,46.249
2016/08/29,47.981
2016/08/30,47.086
2016/08/31,49.592
2016/09/01,57.948
2016/09/02,64.773
2016/09/03,52.602
2016/09/04,62.333
2016/09/05,49.863
2016/09/06,49.137
2016/09/07,55.199
2016/09/08,54.238
2016/09/09,52.969
2016/09/10,48.872
2016/09/11,50.225
2016/09/12,50.681
2016/09/13,51.044
2016/09/14,56.232
2016/09/15,57.216
2016/09/16,58.19
2016/09/17,54.319
2016/09/18,55.541
2016/09/19,56.77
2016/09/20,62.069
2016/09/21,62.832
2016/09/22,68.133
2016/09/23,88.326
2016/09/24,78.503
2016/09/25,84.688
2016/09/26,85.819
2016/09/27,72.946
2016/09/28,57.423
2016/09/29,54.244
2016/09/30,54.336
2016/10/01,62.122
2016/10/02,59.515
2016/10/03,55.201
2016/10/04,63.863
2016/10/05,45.942
2016/10/06,45.334
2016/10/07,43.963
2016/10/08,43.396
2016/10/09,45.532
2016/10/10,44.024
2016/10/11,44.463
2016/10/12,45.22
2016/10/13,82.584
2016/10/14,55.179
2016/10/15,61.266
2016/10/16,55.045
2016/10/17,54.093
2016/10/18,52.924
2016/10/19,46.886
2016/10/20,45.441
2016/10/21,45.43
2016/10/22,45.428
2016/10/23,45.064
2016/10/24,45.448
2016/10/25,45.151
2016/10/26,45.141
2016/10/27,45.061
2016/10/28,44.924
2016/10/29,44.38
2016/10/30,43.561
2016/10/31,45.268
2016/11/01,44.765
2016/11/02,43.88
2016/11/03,44.033
2016/11/04,43.492
2016/11/05,44.798
2016/11/06,44.048
2016/11/07,44.216
2016/11/08,44.363
2016/11/09,43.227
2016/11/10,44.937
2016/11/11,43.938
2016/11/12,44.274
2016/11/13,44.769
2016/11/14,45.276
2016/11/15,44.285
2016/11/16,44.775
2016/11/17,43.914
2016/11/18,43.069
2016/11/19,43.591
2016/11/20,42.273
2016/11/21,45.233
2016/11/22,41.745
2016/11/23,44.488
2016/11/24,51.013
2016/11/25,40.7
2016/11/26,47.14
2016/11/27,47.481
2016/11/28,48.093
2016/11/29,44.627
2016/11/30,41.386
2016/12/01,41.204
2016/12/02,41.698
2016/12/03,39.584
2016/12/04,39.021
2016/12/05,37.947
2016/12/06,36.518
2016/12/07,44.579
2016/12/08,44.397
2016/12/09,43.921
2016/12/10,42.895
2016/12/11,43.134
2016/12/12,45.497
2016/12/13,44.669
2016/12/14,44.468
2016/12/15,42.418
2016/12/16,41.762
2016/12/17,39.871
2016/12/18,38.453
2016/12/19,45.186
2016/12/20,43.78
2016/12/21,50.878
2016/12/22,43.691
2016/12/23,42.188
2016/12/24,41.724
2016/12/25,41.469
2016/12/26,40.102
2016/12/27,42.003
2016/12/28,42.205
2016/12/29,51.21
2016/12/30,50.736
2016/12/31,48.887
2017/01/01,50.716
2017/01/02,50.587
2017/01/03,63.713
2017/01/04,65.578
2017/01/05,66.584
2017/01/06,57.763
2017/01/07,58.504
2017/01/08,64.648
2017/01/09,65.149
2017/01/10,67.759
2017/01/11,55.134
2017/01/12,53.615
2017/01/13,52.392
2017/01/14,50.35
2017/01/15,52.689
2017/01/16,51.482
2017/01/17,55.788
2017/01/18,55.872
2017/01/19,56.178
2017/01/20,58.619
2017/01/21,59.985
2017/01/22,60.628
2017/01/23,59.631
2017/01/24,62.305
2017/01/25,56.769
2017/01/26,64.679
2017/01/27,56.666
2017/01/28,52.91
2017/01/29,57.726
2017/01/30,51.875
2017/01/31,58.424
2017/02/01,55.97
2017/02/02,51.856
2017/02/03,52.692
2017/02/04,56.388
2017/02/05,56.292
2017/02/06,56.327
2017/02/07,67.836
2017/02/08,60.199
2017/02/09,55.396
2017/02/10,54.758
2017/02/11,57.646
2017/02/12,51.975
2017/02/13,61.375
2017/02/14,66.686
2017/02/15,63.273
2017/02/16,56.817
2017/02/17,59.457
2017/02/18,55.771
2017/02/19,55.902
2017/02/20,55.711
2017/02/21,64.414
2017/02/22,60.859
2017/02/23,52.865
2017/02/24,55.276
2017/02/25,62.697
2017/02/26,56.069
2017/02/27,59.997
2017/02/28,63.865
2017/03/01,64.631
2017/03/02,69.519
2017/03/03,71.6
2017/03/04,74.674
2017/03/05,67.971
2017/03/06,70.613
2017/03/07,69.677
2017/03/08,55.169
2017/03/09,57.914
2017/03/10,57.192
2017/03/11,60.992
2017/03/12,67.472
2017/03/13,77.649
2017/03/14,79.35
2017/03/15,79.872
2017/03/16,87.658
2017/03/17,89.817
2017/03/18,70.681
2017/03/19,72.045
2017/03/20,74.033
2017/03/21,73.031
2017/03/22,69.449
2017/03/23,71.559
2017/03/24,73.641
2017/03/25,76.865
2017/03/26,78.322
2017/03/27,79.824
2017/03/28,74.71
2017/03/29,77.377
2017/03/30,70.849
2017/03/31,64.027
2017/04/01,65.593
2017/04/02,65.807
2017/04/03,54.88
2017/04/04,53.963
2017/04/05,58.833
2017/04/06,51.793
2017/04/07,59.053
2017/04/08,51.276
2017/04/09,54.483
2017/04/10,51.847
2017/04/11,52.373
2017/04/12,55.03
2017/04/13,57.916
2017/04/14,59.339
2017/04/15,56.385
2017/04/16,59.331
2017/04/17,58.663
2017/04/18,60.363
2017/04/19,62.175
2017/04/20,58.329
2017/04/21,61.6
2017/04/22,56.86
2017/04/23,56.361
2017/04/24,58.208
2017/04/25,58.46
2017/04/26,52.93
2017/04/27,63.932
2017/04/28,73.244
2017/04/29,73.971
2017/04/30,75.685
2017/05/01,80.674
2017/05/02,76.067
2017/05/03,71.912
2017/05/04,76.102
2017/05/05,79.263
2017/05/06,73.095
2017/05/07,75.346
2017/05/08,65.212
2017/05/09,64.091
2017/05/10,66.19
2017/05/11,66.254
2017/05/12,68.64
2017/05/13,67.315
2017/05/14,67.845
2017/05/15,70.27
2017/05/16,66.695
2017/05/17,70.842
2017/05/18,69.103
2017/05/19,77.083
2017/05/20,82.85
2017/05/21,84.953
2017/05/22,89.306
2017/05/23,89.781
2017/05/24,92.076
2017/05/25,92.612
2017/05/26,73.549
2017/05/27,60.518
2017/05/28,66.33
2017/05/29,66.992
2017/05/30,74.08
2017/05/31,79.139
2017/06/01,76.039
2017/06/02,70.893
2017/06/03,67.386
2017/06/04,73.845
2017/06/05,69.002
2017/06/06,70.63
2017/06/07,72.62
2017/06/08,70.664
2017/06/09,68.263
2017/06/10,72.174
2017/06/11,78.351
2017/06/12,83.032
2017/06/13,79.925
2017/06/14,71.267
2017/06/15,64.106
2017/06/16,64.388
2017/06/17,65.573
2017/06/18,66.198
2017/06/19,64.901
2017/06/20,75.378
2017/06/21,90.368
2017/06/22,72.87
2017/06/23,73.162
2017/06/24,71.572
2017/06/25,57.014
2017/06/26,51.124
2017/06/27,49.433
2017/06/28,59.032
2017/06/29,52.434
2017/06/30,43.918
2017/07/01,43.016
2017/07/02,42.603
2017/07/03,45.703
2017/07/04,43.502
2017/07/05,42.949
2017/07/06,43.089
2017/07/07,43.061
2017/07/08,42.417
2017/07/09,43.023
2017/07/10,40.507
2017/07/11,39.538
2017/07/12,40.243
2017/07/13,40.513
2017/07/14,39.075
2017/07/15,39.7
2017/07/16,37.171
2017/07/17,38.887
2017/07/18,43.738
2017/07/19,44.373
2017/07/20,43.521
2017/07/21,45.945
2017/07/22,45.073
2017/07/23,46.001
2017/07/24,45.878
2017/07/25,45.302
2017/07/26,43.885
2017/07/27,43.321
2017/07/28,41.669
2017/07/29,39.739
2017/07/30,43.011
2017/07/31,42.95
2017/08/01,52.768
2017/08/02,49.045
2017/08/03,48.247
2017/08/04,45.928
2017/08/05,50.453
2017/08/06,54.179
2017/08/07,55.007
2017/08/08,57.366
2017/08/09,62.211
2017/08/10,59.365
2017/08/11,62.625
2017/08/12,64.014
2017/08/13,58.794
2017/08/14,56.397
2017/08/15,58.787
2017/08/16,70.577
2017/08/17,60.622
2017/08/18,69.96
2017/08/19,51.003
2017/08/20,50.677
2017/08/21,52.956
2017/08/22,52.088
2017/08/23,51.426
2017/08/24,51.768
2017/08/25,54.288
2017/08/26,52.455
2017/08/27,53.171
2017/08/28,54.218
2017/08/29,62.053
2017/08/30,65.596
2017/08/31,77.304
2017/09/01,65.521
2017/09/02,58.818
2017/09/03,50.218
2017/09/04,52.261
2017/09/05,53.724
2017/09/06,65.376
2017/09/07,65.704
2017/09/08,69.891
2017/09/09,53.167
2017/09/10,48.601
2017/09/11,44.156
2017/09/12,46.221
2017/09/13,43.314
2017/09/14,43.709
2017/09/15,47.724
2017/09/16,55.282
2017/09/17,53.077
2017/09/18,49.323
2017/09/19,44.459
2017/09/20,47.52
2017/09/21,44.053
2017/09/22,43.373
2017/09/23,43.369
2017/09/24,47.593
2017/09/25,46.209
2017/09/26,48.173
2017/09/27,46.766
2017/09/28,46.546
2017/09/29,45.445
2017/09/30,53.194
2017/10/01,49.519
2017/10/02,48.541
2017/10/03,49.056
2017/10/04,49.732
2017/10/05,46.866
2017/10/06,53.074
2017/10/07,49.216
2017/10/08,49.627
2017/10/09,49.626
2017/10/10,46.778
2017/10/11,48.67
2017/10/12,49.641
2017/10/13,54.844
2017/10/14,55.878
2017/10/15,51.773
2017/10/16,45.839
2017/10/17,37.565
2017/10/18,37.639
2017/10/19,34.252
2017/10/20,35.416
2017/10/21,33.209
2017/10/22,31.371
2017/10/23,42.179
2017/10/24,43.539
2017/10/25,38.187
2017/10/26,36.954
2017/10/27,29.685
2017/10/28,29.685
2017/10/29,29.685
2017/10/30,29.685
2017/10/31,29.685
2017/11/01,55.169
2017/11/02,56.379
2017/11/03,49.792
2017/11/04,45.994
2017/11/05,44.335
2017/11/06,40.875
2017/11/07,47.711
2017/11/08,55.296
2017/11/09,58.114
2017/11/10,54.225
2017/11/11,56.706
2017/11/12,56.819
2017/11/13,57.185
2017/11/14,58.015
2017/11/15,58.542
2017/11/16,57.864
2017/11/17,54.843
2017/11/18,50.228
2017/11/19,58.341
2017/11/20,58.771
2017/11/21,59.079
2017/11/22,59.201
2017/11/23,61.715
2017/11/24,64.107
2017/11/25,54.677
2017/11/26,62.64
2017/11/27,63.691
2017/11/28,63.173
2017/11/29,63.231
2017/11/30,58.77
2017/12/01,59.522
2017/12/02,55.408
2017/12/03,60.474
2017/12/04,61.954
2017/12/05,73.762
2017/12/06,80.84
2017/12/07,87.921
2017/12/08,88.456
2017/12/09,89.363
2017/12/10,67.48
2017/12/11,58.609
2017/12/12,65.087
2017/12/13,58.963
2017/12/14,70.214
2017/12/15,67.373
2017/12/16,60.886
2017/12/17,49.568
2017/12/18,47.17
2017/12/19,58.035
2017/12/20,60.88
2017/12/21,61.209
2017/12/22,55.766
2017/12/23,57.294
2017/12/24,48.476
2017/12/25,44.65
2017/12/26,45.223
2017/12/27,45.343
2017/12/28,43.916
2017/12/29,44.625
2017/12/30,43.962
2017/12/31,45.341
2018/01/01,46.177
2018/01/02,47.885
2018/01/03,50.13
2018/01/04,61.104
2018/01/05,81.91
2018/01/06,85.831
2018/01/07,82.102
2018/01/08,83.589
2018/01/09,84.127
2018/01/10,89.072
2018/01/11,72.81
2018/01/12,54.768
2018/01/13,60.336
2018/01/14,55.879
2018/01/15,51.793
2018/01/16,49.112
2018/01/17,46.51
2018/01/18,49.552
2018/01/19,48.194
2018/01/20,48.686
2018/01/21,47.785
2018/01/22,41.595
2018/01/23,44.875
2018/01/24,44.958
2018/01/25,44.247
2018/01/26,39.334
2018/01/27,39.599
2018/01/28,40.544
2018/01/29,48.299
2018/01/30,42.71
2018/01/31,42.449
2018/02/01,51.788
2018/02/02,46.319
2018/02/03,44.69
2018/02/04,42.653
2018/02/05,41.387
2018/02/06,41.211
2018/02/07,43.429
2018/02/08,42.175
2018/02/09,42.347
2018/02/10,42.749
2018/02/11,42.372
2018/02/12,42.752
2018/02/13,42.653
2018/02/14,43.162
2018/02/15,43.846
2018/02/16,43.88
2018/02/17,44.384
2018/02/18,47.868
2018/02/19,44.523
2018/02/20,44.498
2018/02/21,41.33
2018/02/22,39.597
2018/02/23,43.132
2018/02/24,44.813
2018/02/25,42.705
2018/02/26,41.097
2018/02/27,41.401
2018/02/28,46.91
2018/03/01,44.625
2018/03/02,47.239
2018/03/03,42.472
2018/03/04,47.93
2018/03/05,48.093
2018/03/06,47.335
2018/03/07,46.401
2018/03/08,42.525
2018/03/09,39.717
2018/03/10,38.083
2018/03/11,37.721
2018/03/12,37.93
2018/03/13,36.179
2018/03/14,35.674
2018/03/15,36.277
2018/03/16,36.713
2018/03/17,35.604
2018/03/18,36.827
2018/03/19,35.316
2018/03/20,36.482
2018/03/21,36.338
2018/03/22,35.674
2018/03/23,36.721
2018/03/24,34.806
2018/03/25,35.356
2018/03/26,37.855
2018/03/27,36.31
2018/03/28,36.941
2018/03/29,35.821
2018/03/30,33.615
2018/03/31,33.752
2018/04/01,33.547
2018/04/02,33.674
2018/04/03,34.12
2018/04/04,33.899
2018/04/05,34.152
2018/04/06,32.496
2018/04/07,32.723
2018/04/08,33.079
2018/04/09,33.69
2018/04/10,34.023
2018/04/11,37.525
2018/04/12,38.848
2018/04/13,41.894
2018/04/14,39.386
2018/04/15,41.735
2018/04/16,43.856
2018/04/17,39.959
2018/04/18,48.298
2018/04/19,46.345
2018/04/20,54.935
2018/04/21,48.094
2018/04/22,49.558
2018/04/23,50.631
2018/04/24,60.337
2018/04/25,62.837
2018/04/26,62.299
2018/04/27,67.379
2018/04/28,67.832
2018/04/29,73.616
2018/04/30,74.025
2018/05/01,59.057
2018/05/02,59.862
2018/05/03,62.728
2018/05/04,55.659
2018/05/05,59.126
2018/05/06,50.865
2018/05/07,48.835
2018/05/08,54.506
2018/05/09,63.776
2018/05/10,74.601
2018/05/11,67.488
2018/05/12,51.449
2018/05/13,58.321
2018/05/14,64.692
2018/05/15,65.917
2018/05/16,62.68
2018/05/17,64.623
2018/05/18,63.113
2018/05/19,56.882
2018/05/20,58.801
2018/05/21,60.287
2018/05/22,63.294
2018/05/23,56.011
2018/05/24,55.356
2018/05/25,52.541
2018/05/26,49.062
2018/05/27,45.665
2018/05/28,53.71
2018/05/29,56.976
2018/05/30,58.635
2018/05/31,63.865
2018/06/01,59.746
2018/06/02,48.456
2018/06/03,49.347
2018/06/04,53.484
2018/06/05,50.679
2018/06/06,52.544
2018/06/07,49.738
2018/06/08,46.799
2018/06/09,40.509
2018/06/10,38.133
2018/06/11,38.192
2018/06/12,39.78
2018/06/13,41.406
2018/06/14,45.133
2018/06/15,49.06
2018/06/16,38.394
2018/06/17,35.627
2018/06/18,39.084
2018/06/19,45.142
2018/06/20,42.133
2018/06/21,42.024
2018/06/22,40.161
2018/06/23,36.5
2018/06/24,37.432
2018/06/25,46.769
2018/06/26,42.651
2018/06/27,42.349
2018/06/28,40.99
2018/06/29,41.589
2018/06/30,66.102
2018/07/01,82.504
2018/07/02,84.602
2018/07/03,86.763
2018/07/04,61.365
2018/07/05,57.298
2018/07/06,65.337
2018/07/07,62.16
2018/07/08,50.613
2018/07/09,47.007
2018/07/10,44.99
2018/07/11,44.322
2018/07/12,48.365
2018/07/13,49.679
2018/07/14,57.829
2018/07/15,50.735
2018/07/16,43.988
2018/07/17,43.304
2018/07/18,43.391
2018/07/19,42.553
2018/07/20,43.779
2018/07/21,44.073
2018/07/22,42.204
2018/07/23,45.042
2018/07/24,43.55
2018/07/25,43.15
2018/07/26,42.972
2018/07/27,42.357
2018/07/28,42.155
2018/07/29,41.864
2018/07/30,42.357
2018/07/31,42.29
2018/08/01,42.219
2018/08/02,42.201
2018/08/03,43.291
2018/08/04,42.406
2018/08/05,42.379
2018/08/06,43.264
2018/08/07,51.569
2018/08/08,70.613
2018/08/09,67.245
2018/08/10,54.505
2018/08/11,45.714
2018/08/12,45.003
2018/08/13,45.114
2018/08/14,45.212
2018/08/15,46.56
2018/08/16,45.171
2018/08/17,53.63
2018/08/18,46.101
2018/08/19,44.872
2018/08/20,44.872
2018/08/21,45.562
2018/08/22,46.352
2018/08/23,45.73
2018/08/24,46.502
2018/08/25,45.028
2018/08/26,45.252
2018/08/27,46.221
2018/08/28,46.397
2018/08/29,47.762
2018/08/30,46.921
2018/08/31,47.407
2018/09/01,46.325
2018/09/02,45.722
2018/09/03,45.779
2018/09/04,47.602
2018/09/05,46.341
2018/09/06,47.676
2018/09/07,47.863
2018/09/08,47.448
2018/09/09,47.18
2018/09/10,46.637
2018/09/11,47.748
2018/09/12,47.872
2018/09/13,50.198
2018/09/14,48.377
2018/09/15,48.832
2018/09/16,47.493
2018/09/17,48.945
2018/09/18,49.791
2018/09/19,55.638
2018/09/20,52.692
2018/09/21,56.477
2018/09/22,50.301
2018/09/23,47.984
2018/09/24,52.923
2018/09/25,52.365
2018/09/26,54.442
2018/09/27,54.937
2018/09/28,56.817
2018/09/29,59.039
2018/09/30,54.2
2018/10/01,56.71
2018/10/02,57.83
2018/10/03,44.602
2018/10/04,44.613
2018/10/05,42.614
2018/10/06,36.811
2018/10/07,41.723
2018/10/08,49.039
2018/10/09,45.546
2018/10/10,50.287
2018/10/11,48.009
2018/10/12,48.182
2018/10/13,41.873
2018/10/14,41.806
2018/10/15,50.316
2018/10/16,45.638
2018/10/17,46.543
2018/10/18,45.897
2018/10/19,49.496
2018/10/20,48.258
2018/10/21,46.788
2018/10/22,46.243
2018/10/23,49.406
2018/10/24,54.569
2018/10/25,55.368
2018/10/26,52.483
2018/10/27,46.709
2018/10/28,45.345
2018/10/29,50.023
2018/10/30,49.593
2018/10/31,48.265
2018/11/01,48.092
2018/11/02,54.974
2018/11/03,50.972
2018/11/04,51.804
2018/11/05,59.309
2018/11/06,59.801
2018/11/07,56.525
2018/11/08,56.597
2018/11/09,51.425
2018/11/10,42.474
2018/11/11,39.578
2018/11/12,46.766
2018/11/13,47.552
2018/11/14,53.307
2018/11/15,54.418
2018/11/16,48.878
2018/11/17,44.014
2018/11/18,44.535
2018/11/19,48.071
2018/11/20,49.13
2018/11/21,43.917
2018/11/22,43.073
2018/11/23,42.797
2018/11/24,40.549
2018/11/25,43.959
2018/11/26,42.697
2018/11/27,40.297
2018/11/28,45.913
2018/11/29,50.211
2018/11/30,57.453
2018/12/01,47.731
2018/12/02,46.294
2018/12/03,47.129
2018/12/04,46.725
2018/12/05,47.648
2018/12/06,46
2018/12/07,43.192
2018/12/08,38.324
2018/12/09,38.251
2018/12/10,40.237
2018/12/11,40.871
2018/12/12,40.807
2018/12/13,46.611
2018/12/14,43.473
2018/12/15,40.67
2018/12/16,38.234
2018/12/17,44.604
2018/12/18,48.548
2018/12/19,50.429
2018/12/20,51.601
2018/12/21,52.479
2018/12/22,47.764
2018/12/23,54.864
2018/12/24,59.083
2018/12/25,55.995
2018/12/26,49.781
2018/12/27,48.414
2018/12/28,50.871
2018/12/29,47.23
2018/12/30,53.869
2018/12/31,50.289
2019/01/01,46.715
2019/01/02,51.711
2019/01/03,48.481
2019/01/04,55.273
2019/01/05,48.128
2019/01/06,48.668
2019/01/07,51.082
2019/01/08,50.625
2019/01/09,48.668
2019/01/10,51.062
2019/01/11,47.088
2019/01/12,44.042
2019/01/13,44.216
2019/01/14,58.093
2019/01/15,56.235
2019/01/16,51.198
2019/01/17,49.327
2019/01/18,50.522
2019/01/19,45.307
2019/01/20,49.911
2019/01/21,48.873
2019/01/22,47.484
2019/01/23,49.156
2019/01/24,49.762
2019/01/25,47.59
2019/01/26,45.366
2019/01/27,42.297
2019/01/28,48.955
2019/01/29,45.272
2019/01/30,48.277
2019/01/31,51.838
2019/02/01,48.071
2019/02/02,45.219
2019/02/03,46.583
2019/02/04,46.38
2019/02/05,45.206
2019/02/06,46.439
2019/02/07,48.585
2019/02/08,51.148
2019/02/09,51.224
2019/02/10,53.43
2019/02/11,59.07
2019/02/12,52.174
2019/02/13,55.968
2019/02/14,50.571
2019/02/15,58.604
2019/02/16,53.469
2019/02/17,57.662
2019/02/18,65.695
2019/02/19,66.856
2019/02/20,66.096
2019/02/21,61.583
2019/02/22,63.394
2019/02/23,60.301
2019/02/24,64.865
2019/02/25,59.28
2019/02/26,61.764
2019/02/27,57.217
2019/02/28,61.364
2019/03/01,45.763
2019/03/02,42.502
2019/03/03,42.372
2019/03/04,41.19
2019/03/05,46.662
2019/03/06,46.809
2019/03/07,48.349
2019/03/08,43.846
2019/03/09,40.137
2019/03/10,40.817
2019/03/11,40.724
2019/03/12,39.091
2019/03/13,38.916
2019/03/14,37.606
2019/03/15,40.422
2019/03/16,41.921
2019/03/17,39.729
2019/03/18,42.783
2019/03/19,54.55
2019/03/20,44.339
2019/03/21,49.938
2019/03/22,44.79
2019/03/23,43.637
2019/03/24,44.43
2019/03/25,46.401
2019/03/26,45.954
2019/03/27,48.998
2019/03/28,46.149
2019/03/29,49.279
2019/03/30,46.949
2019/03/31,44.997
2019/04/01,47.184
2019/04/02,59.006
2019/04/03,70.157
2019/04/04,56.51
2019/04/05,49.699
2019/04/06,47.625
2019/04/07,47.888
2019/04/08,52.682
2019/04/09,50.682
2019/04/10,51.008
2019/04/11,53.939
2019/04/12,54.219
2019/04/13,48.26
2019/04/14,44.305
2019/04/15,47.396
2019/04/16,48.815
2019/04/17,49.282
2019/04/18,52.513
2019/04/19,50.156
2019/04/20,41.521
2019/04/21,46.152
2019/04/22,49.263
2019/04/23,50.929
2019/04/24,52.303
2019/04/25,48.86
2019/04/26,51.427
2019/04/27,42.643
2019/04/28,44.349
2019/04/29,44.483
2019/04/30,44.869
2019/05/01,46.083
2019/05/02,52.469
2019/05/03,51.992
2019/05/04,51.568
2019/05/05,50.529
2019/05/06,52.205
2019/05/07,64.622
2019/05/08,52.837
2019/05/09,53.26
2019/05/10,54.636
2019/05/11,54.706
2019/05/12,56.41
2019/05/13,61.17
2019/05/14,70.024
2019/05/15,79.62
2019/05/16,86.665
2019/05/17,71.889
2019/05/18,61.232
2019/05/19,61.82
2019/05/20,64.549
2019/05/21,49.644
2019/05/22,61.813
2019/05/23,54.719
2019/05/24,57.21
2019/05/25,48.055
2019/05/26,46.539
2019/05/27,56.512
2019/05/28,57.85
2019/05/29,55.643
2019/05/30,59.343
2019/05/31,55.375
2019/06/01,51.41
2019/06/02,45.662
2019/06/03,50.348
2019/06/04,51.207
2019/06/05,53.034
2019/06/06,48.906
2019/06/07,50.207
2019/06/08,63.656
2019/06/09,45.564
2019/06/10,59.587
2019/06/11,50.934
2019/06/12,45.34
2019/06/13,47.229
2019/06/14,49.89
2019/06/15,53.4
2019/06/16,47.076
2019/06/17,57.198
2019/06/18,47.906
2019/06/19,51.42
2019/06/20,57.367
2019/06/21,48.221
2019/06/22,48.635
