Date,transactionvalue3rsiUSD
2019/06/19,58.647
2019/06/20,28.903
2019/06/21,70.143
2019/06/22,71.218
2019/06/23,41.243
2019/06/24,51.851
2019/06/25,52.209
2019/06/26,84.719
2019/06/27,75.575
2019/06/28,29.057
2019/06/29,49.078
2019/06/30,37.328
2019/07/01,29.946
2019/07/02,28.935
2019/07/03,42.898
2019/07/04,29.079
2019/07/05,18.832
2019/07/06,13.042
2019/07/07,59.523
2019/07/08,52.17
2019/07/09,90.261
2019/07/10,50.058
2019/07/11,51.437
2019/07/12,34.765
2019/07/13,26.434
2019/07/14,56.275
2019/07/15,57.899
2019/07/16,32.782
2019/07/17,47.947
2019/07/18,53.625
2019/07/19,31.97
2019/07/20,32.651
2019/07/21,26.842
2019/07/22,47.452
2019/07/23,44.424
2019/07/24,19.383
2019/07/25,27.154
2019/07/26,81.175
2019/07/27,40.209
2019/07/28,35.864
2019/07/29,54.608
2019/07/30,50.764
2019/07/31,54.135
2019/08/01,75.814
2019/08/02,46.418
2019/08/03,28.117
2019/08/04,32.163
2019/08/05,79.931
2019/08/06,57.617
2019/08/07,42.143
2019/08/08,57.342
2019/08/09,41.925
2019/08/10,32.703
2019/08/11,30.462
2019/08/12,36.517
2019/08/13,49.734
2019/08/14,74.849
2019/08/15,82.421
2019/08/16,40.752
2019/08/17,22.986
2019/08/18,28.626
2019/08/19,52.494
2019/08/20,75.43
2019/08/21,42.27
2019/08/22,42.779
2019/08/23,46.803
2019/08/24,24.874
2019/08/25,24.168
2019/08/26,63.011
2019/08/27,44.254
2019/08/28,63.415
2019/08/29,59.163
2019/08/30,61.654
2019/08/31,85.313
2019/09/01,26.844
2019/09/02,45.876
2019/09/03,69.371
2019/09/04,48.175
2019/09/05,36.717
2019/09/06,43.432
2019/09/07,58.569
2019/09/08,42.354
2019/09/09,55.074
2019/09/10,36.202
2019/09/11,59.251
2019/09/12,37.864
2019/09/13,70.709
2019/09/14,35.917
2019/09/15,45.039
2019/09/16,72.152
2019/09/17,79.052
2019/09/18,83.297
2019/09/19,45.002
2019/09/20,40.993
2019/09/21,21.413
2019/09/22,22.397
2019/09/23,63.582
2019/09/24,83.982
2019/09/25,54.044
2019/09/26,55.187
2019/09/27,38.292
2019/09/28,25.614
2019/09/29,18.942
2019/09/30,64.68
2019/10/01,41.795
2019/10/02,31.34
2019/10/03,26.173
2019/10/04,37.344
2019/10/05,26.752
2019/10/06,39.061
2019/10/07,64.178
2019/10/08,68.177
2019/10/09,75.659
2019/10/10,48.603
2019/10/11,45.783
2019/10/12,31.571
2019/10/13,14.869
2019/10/14,78.188
2019/10/15,43.49
2019/10/16,46.842
2019/10/17,35.786
2019/10/18,56.263
2019/10/19,31.019
2019/10/20,51.569
2019/10/21,53.691
2019/10/22,45.931
2019/10/23,81.24
2019/10/24,75.529
2019/10/25,48.838
2019/10/26,70.575
2019/10/27,33.153
2019/10/28,72.901
2019/10/29,47.344
2019/10/30,41.504
2019/10/31,38.858
2019/11/01,32.063
2019/11/02,24.535
2019/11/03,38.833
2019/11/04,68.738
2019/11/05,76.943
2019/11/06,37.162
2019/11/07,27.163
2019/11/08,50.834
2019/11/09,33.327
2019/11/10,32.096
2019/11/11,53.738
2019/11/12,72.655
2019/11/13,47.182
2019/11/14,40.592
2019/11/15,62.809
2019/11/16,33.378
2019/11/17,30.928
2019/11/18,59.831
2019/11/19,61.155
2019/11/20,55.481
2019/11/21,78.581
2019/11/22,92.707
2019/11/23,35.868
2019/11/24,33.238
2019/11/25,66.723
2019/11/26,39.649
2019/11/27,59.634
2019/11/28,60.282
2019/11/29,36.285
2019/11/30,40.956
2019/12/01,25.241
2019/12/02,56.365
2019/12/03,45.644
2019/12/04,45.877
2019/12/05,51.689
2019/12/06,63.733
2019/12/07,27.113
2019/12/08,21.572
2019/12/09,51.552
2019/12/10,70.403
2019/12/11,35.207
2019/12/12,49.552
2019/12/13,46.406
2019/12/14,34.011
2019/12/15,26.666
2019/12/16,72.943
2019/12/17,86.936
2019/12/18,88.961
2019/12/19,92.56
2019/12/20,30.588
2019/12/21,24.973
2019/12/22,24.891
2019/12/23,59.597
2019/12/24,40.85
2019/12/25,53.186
2019/12/26,39.529
2019/12/27,45.609
2019/12/28,38.028
2019/12/29,52.303
2019/12/30,69.567
2019/12/31,87.918
2020/01/01,30.979
2020/01/02,48.577
2020/01/03,64.548
2020/01/04,42.64
2020/01/05,37.828
2020/01/06,62.401
2020/01/07,48.809
2020/01/08,67.261
2020/01/09,42.315
2020/01/10,43.705
2020/01/11,57.337
2020/01/12,36.421
2020/01/13,60.986
2020/01/14,84.477
2020/01/15,60.323
2020/01/16,42.589
2020/01/17,42.763
2020/01/18,62.354
2020/01/19,31.845
2020/01/20,27.314
2020/01/21,28.056
2020/01/22,32.148
2020/01/23,51.482
2020/01/24,84.932
2020/01/25,26.949
2020/01/26,40.05
2020/01/27,62.231
2020/01/28,63.174
2020/01/29,66.022
2020/01/30,70.545
2020/01/31,88.959
2020/02/01,39.242
2020/02/02,44.453
2020/02/03,47.699
2020/02/04,75.432
2020/02/05,58.874
2020/02/06,84.887
2020/02/07,86.795
2020/02/08,31.774
2020/02/09,37.384
2020/02/10,56.063
2020/02/11,37.358
2020/02/12,74.279
2020/02/13,63.868
2020/02/14,47.099
2020/02/15,56.604
2020/02/16,43.967
2020/02/17,75.564
2020/02/18,54.738
2020/02/19,39.499
2020/02/20,58.394
2020/02/21,36.375
2020/02/22,19.736
2020/02/23,42.279
2020/02/24,55.888
2020/02/25,62.175
2020/02/26,80.463
2020/02/27,61.658
2020/02/28,31.747
2020/02/29,21.508
2020/03/01,46.004
2020/03/02,69.102
2020/03/03,43.717
2020/03/04,35.248
2020/03/05,43.608
2020/03/06,58.856
2020/03/07,32.523
2020/03/08,57.829
2020/03/09,80.231
2020/03/10,48.572
2020/03/11,46.307
2020/03/12,88.208
2020/03/13,53.411
2020/03/14,34.817
2020/03/15,34.517
2020/03/16,53.101
2020/03/17,34.328
2020/03/18,30.628
2020/03/19,44.446
2020/03/20,52.107
2020/03/21,25.894
2020/03/22,31.903
2020/03/23,48.846
2020/03/24,75.407
2020/03/25,42.101
2020/03/26,38.953
2020/03/27,33.693
2020/03/28,43.226
2020/03/29,29.397
2020/03/30,40.582
2020/03/31,59.272
2020/04/01,36.99
2020/04/02,65.965
2020/04/03,66.694
2020/04/04,32.003
2020/04/05,26.495
2020/04/06,74.286
2020/04/07,78.886
2020/04/08,41.352
2020/04/09,39.552
2020/04/10,73.858
2020/04/11,33.48
2020/04/12,36.258
2020/04/13,57.4
2020/04/14,39.194
2020/04/15,40.597
2020/04/16,73.105
2020/04/17,46.605
2020/04/18,50.364
2020/04/19,43.917
2020/04/20,71.218
2020/04/21,52.072
2020/04/22,50.237
2020/04/23,60.198
2020/04/24,86.348
2020/04/25,35.1
2020/04/26,33.541
2020/04/27,54.8
2020/04/28,34.702
2020/04/29,66.939
2020/04/30,74.544
2020/05/01,37.057
2020/05/02,34.556
2020/05/03,34.746
2020/05/04,54.905
2020/05/05,50.32
2020/05/06,71.237
2020/05/07,84.514
2020/05/08,47.519
2020/05/09,29.415
2020/05/10,67.214
2020/05/11,46.364
2020/05/12,48.393
2020/05/13,55.238
2020/05/14,52.716
2020/05/15,29.534
2020/05/16,16.694
2020/05/17,33.092
2020/05/18,66.417
2020/05/19,44.052
2020/05/20,47.134
2020/05/21,60.659
2020/05/22,43.263
2020/05/23,39.188
2020/05/24,21.625
2020/05/25,41.611
2020/05/26,62.123
2020/05/27,39.379
2020/05/28,71.562
2020/05/29,82.823
2020/05/30,85.727
2020/05/31,70.096
2020/06/01,45.461
2020/06/02,86.392
2020/06/03,34.273
2020/06/04,35.549
2020/06/05,48.203
2020/06/06,26.303
2020/06/07,34.957
2020/06/08,51.94
2020/06/09,57.718
2020/06/10,65.847
2020/06/11,81.103
2020/06/12,42.145
2020/06/13,24.419
2020/06/14,37.458
2020/06/15,74.228
2020/06/16,46.961
2020/06/17,48.037
2020/06/18,53.995
2020/06/19,55.023
2020/06/20,22.036
2020/06/21,44.627
2020/06/22,70.151
2020/06/23,63.552
2020/06/24,87.928
2020/06/25,93.232
2020/06/26,41.198
2020/06/27,31.565
2020/06/28,27.106
2020/06/29,31.424
2020/06/30,43.099
2020/07/01,42.577
2020/07/02,41.832
2020/07/03,42.85
2020/07/04,18.878
2020/07/05,15.862
2020/07/06,75.105
2020/07/07,72.534
2020/07/08,87.402
2020/07/09,53.891
2020/07/10,56.064
2020/07/11,21.286
2020/07/12,28.005
2020/07/13,66.583
2020/07/14,75.722
2020/07/15,39.139
2020/07/16,48.872
2020/07/17,39.652
2020/07/18,27.651
2020/07/19,41.41
2020/07/20,62.062
2020/07/21,68.363
2020/07/22,81.861
2020/07/23,95.29
2020/07/24,49.996
2020/07/25,47.38
2020/07/26,63.929
2020/07/27,79.853
2020/07/28,44.781
2020/07/29,44.349
2020/07/30,55.527
2020/07/31,55.265
2020/08/01,55.4
2020/08/02,78.313
2020/08/03,63.813
2020/08/04,74.157
2020/08/05,25.043
2020/08/06,25.614
2020/08/07,45.365
2020/08/08,16.277
2020/08/09,27.664
2020/08/10,70.381
2020/08/11,63.096
2020/08/12,81.632
2020/08/13,81.486
2020/08/14,91.165
2020/08/15,32.774
2020/08/16,29.31
2020/08/17,53.573
2020/08/18,48.62
2020/08/19,46.89
2020/08/20,53.509
2020/08/21,46.26
2020/08/22,19.399
2020/08/23,10.532
2020/08/24,61.922
2020/08/25,58.891
2020/08/26,54.633
2020/08/27,34.538
2020/08/28,72.999
2020/08/29,50.232
2020/08/30,69.558
2020/08/31,86.803
2020/09/01,92.793
2020/09/02,90.226
2020/09/03,70.901
2020/09/04,55.365
2020/09/05,55.985
2020/09/06,22.515
2020/09/07,13.261
2020/09/08,11.596
2020/09/09,31.568
2020/09/10,69.548
2020/09/11,50.331
2020/09/12,41.318
2020/09/13,48.791
2020/09/14,70.836
2020/09/15,36.447
2020/09/16,52.586
2020/09/17,52.168
2020/09/18,79.734
2020/09/19,28.629
2020/09/20,27.116
2020/09/21,55.535
2020/09/22,34.067
2020/09/23,47.034
2020/09/24,33.119
2020/09/25,29.693
2020/09/26,20.345
2020/09/27,38.567
2020/09/28,55.936
2020/09/29,66.834
2020/09/30,69.915
2020/10/01,80.118
2020/10/02,43.399
2020/10/03,15.506
2020/10/04,14.282
2020/10/05,47.576
2020/10/06,47.298
2020/10/07,74.271
2020/10/08,53.619
2020/10/09,64.981
2020/10/10,33.939
2020/10/11,26.297
2020/10/12,67.398
2020/10/13,45.076
2020/10/14,67.208
2020/10/15,36.103
2020/10/16,49.897
2020/10/17,28.638
2020/10/18,30.058
2020/10/19,53.277
2020/10/20,56.697
2020/10/21,81.783
2020/10/22,82.97
2020/10/23,52.447
2020/10/24,28.548
2020/10/25,22.838
2020/10/26,69.217
2020/10/27,53.175
2020/10/28,65.044
2020/10/29,35.865
2020/10/30,58.369
2020/10/31,35.392
2020/11/01,29.491
2020/11/02,64.271
2020/11/03,55.02
2020/11/04,64.48
2020/11/05,77.644
2020/11/06,82.916
2020/11/07,61.974
2020/11/08,21.675
2020/11/09,47.876
2020/11/10,43.081
2020/11/11,62.922
2020/11/12,76.968
2020/11/13,49.475
2020/11/14,28.23
2020/11/15,25.404
2020/11/16,53.885
2020/11/17,75.978
2020/11/18,79.408
2020/11/19,43.117
2020/11/20,58.892
2020/11/21,74.631
2020/11/22,52.876
2020/11/23,72.743
2020/11/24,80.565
2020/11/25,33.264
2020/11/26,59.94
2020/11/27,38.651
2020/11/28,27.03
2020/11/29,31.03
2020/11/30,59.744
2020/12/01,71.749
2020/12/02,41.263
2020/12/03,39.55
2020/12/04,45.279
2020/12/05,28.108
2020/12/06,24.637
2020/12/07,64.49
2020/12/08,50.556
2020/12/09,68.846
2020/12/10,60.302
2020/12/11,49.496
2020/12/12,20.505
2020/12/13,19.035
2020/12/14,39.139
2020/12/15,58.378
2020/12/16,79.033
2020/12/17,91.869
2020/12/18,50.446
2020/12/19,52.831
2020/12/20,29.044
2020/12/21,62.287
2020/12/22,51.28
2020/12/23,40.149
2020/12/24,46.659
2020/12/25,24.921
2020/12/26,36.638
2020/12/27,73.559
2020/12/28,77.577
2020/12/29,85.315
2020/12/30,62.776
2020/12/31,45.295
2021/01/01,30.357
2021/01/02,32.148
2021/01/03,89.902
2021/01/04,95.087
2021/01/05,53.157
2021/01/06,64.646
2021/01/07,68.057
2021/01/08,71.443
2021/01/09,27.876
2021/01/10,38.677
2021/01/11,69.614
2021/01/12,37.974
2021/01/13,42.348
2021/01/14,73.914
2021/01/15,40.369
2021/01/16,34.527
2021/01/17,31.517
2021/01/18,38.887
2021/01/19,77.336
2021/01/20,79.741
2021/01/21,47.273
2021/01/22,46.919
2021/01/23,22.462
2021/01/24,44.036
2021/01/25,60.753
2021/01/26,55.131
2021/01/27,55.764
2021/01/28,33.706
2021/01/29,73.178
2021/01/30,37.699
2021/01/31,32.632
2021/02/01,32.656
2021/02/02,75.104
2021/02/03,76.064
2021/02/04,83.307
2021/02/05,53.285
2021/02/06,37.554
2021/02/07,24.145
2021/02/08,58.309
2021/02/09,47.556
2021/02/10,48.333
2021/02/11,31.365
2021/02/12,49.912
2021/02/13,21.525
2021/02/14,22.006
2021/02/15,54.907
2021/02/16,57.462
2021/02/17,70.659
2021/02/18,86.65
2021/02/19,46.037
2021/02/20,64.948
2021/02/21,32.46
2021/02/22,65.984
2021/02/23,82.745
2021/02/24,42.309
2021/02/25,37.618
2021/02/26,47.332
2021/02/27,28.784
2021/02/28,42.975
2021/03/01,48.155
2021/03/02,41.51
2021/03/03,31.718
2021/03/04,48.704
2021/03/05,35.33
2021/03/06,48.738
2021/03/07,89.99
2021/03/08,47.017
2021/03/09,46.251
2021/03/10,43.614
2021/03/11,42.705
2021/03/12,66.494
2021/03/13,29.105
2021/03/14,20.928
2021/03/15,63.701
2021/03/16,50.931
2021/03/17,46.866
2021/03/18,38.027
2021/03/19,28.326
2021/03/20,21.009
2021/03/21,37.496
2021/03/22,64.909
2021/03/23,47.634
2021/03/24,45.579
2021/03/25,83.72
2021/03/26,47.373
2021/03/27,30.743
2021/03/28,26.411
2021/03/29,66.757
2021/03/30,72.404
2021/03/31,74.114
2021/04/01,52.131
2021/04/02,81.747
2021/04/03,85.906
2021/04/04,31.356
2021/04/05,57.098
2021/04/06,43.347
2021/04/07,45.368
2021/04/08,38.961
2021/04/09,33.957
2021/04/10,35.853
2021/04/11,17.309
2021/04/12,54.064
2021/04/13,76.745
2021/04/14,84.562
2021/04/15,47.667
2021/04/16,66.033
2021/04/17,36.901
2021/04/18,74.559
2021/04/19,41.403
2021/04/20,36.508
2021/04/21,49.478
2021/04/22,71.169
2021/04/23,53.912
2021/04/24,29.821
2021/04/25,27.788
2021/04/26,53.328
2021/04/27,60.202
2021/04/28,67.752
2021/04/29,56.975
2021/04/30,60.805
2021/05/01,30.981
2021/05/02,18.831
2021/05/03,78.482
2021/05/04,85.048
2021/05/05,53.717
2021/05/06,41.806
2021/05/07,57.99
2021/05/08,45.559
2021/05/09,31.804
2021/05/10,77.239
2021/05/11,63.235
2021/05/12,72.143
2021/05/13,79.066
2021/05/14,34.623
2021/05/15,24.216
2021/05/16,37.065
2021/05/17,63.228
2021/05/18,42.195
2021/05/19,82.705
2021/05/20,56.868
2021/05/21,41.041
2021/05/22,31.269
2021/05/23,52.554
2021/05/24,52.501
2021/05/25,45.918
2021/05/26,35.493
2021/05/27,41.393
2021/05/28,25.545
2021/05/29,17.438
2021/05/30,11.327
2021/05/31,9.325
2021/06/01,56.75
2021/06/02,38.23
2021/06/03,43.913
2021/06/04,42.232
2021/06/05,21.068
2021/06/06,13.72
2021/06/07,52.031
2021/06/08,78.68
2021/06/09,63.429
2021/06/10,33.497
2021/06/11,35.443
2021/06/12,26.52
2021/06/13,22.054
2021/06/14,63
2021/06/15,47.681
2021/06/16,69.402
2021/06/17,47.367
2021/06/18,58.923
2021/06/19,27.79
2021/06/20,37.018
2021/06/21,73.43
2021/06/22,79.263
2021/06/23,37.201
2021/06/24,41.6
2021/06/25,48.551
2021/06/26,26.017
2021/06/27,31.238
2021/06/28,53.163
2021/06/29,62.551
2021/06/30,47.702
2021/07/01,72.944
2021/07/02,64.665
2021/07/03,22.903
2021/07/04,29.262
2021/07/05,49.648
2021/07/06,55.647
2021/07/07,67.875
2021/07/08,84.269
2021/07/09,50.024
2021/07/10,30.231
2021/07/11,20.259
2021/07/12,63.258
2021/07/13,52.047
2021/07/14,59.024
2021/07/15,41.183
2021/07/16,63.144
2021/07/17,30.34
2021/07/18,30.317
2021/07/19,58.95
2021/07/20,55.469
2021/07/21,72.347
2021/07/22,52.467
2021/07/23,41.541
2021/07/24,27.384
2021/07/25,18.997
2021/07/26,78.176
2021/07/27,52.828
2021/07/28,45.594
2021/07/29,56.85
2021/07/30,57.963
2021/07/31,59.276
2021/08/01,38.2
2021/08/02,40.539
2021/08/03,74.152
2021/08/04,82.615
2021/08/05,87.021
2021/08/06,82.775
2021/08/07,43.414
2021/08/08,23.207
2021/08/09,79.078
2021/08/10,48.26
2021/08/11,38.112
2021/08/12,42.706
2021/08/13,58.706
2021/08/14,33.447
2021/08/15,31.781
2021/08/16,76.274
2021/08/17,50.507
2021/08/18,52.222
2021/08/19,35.584
2021/08/20,64.524
2021/08/21,29.499
2021/08/22,29.4
2021/08/23,70.948
2021/08/24,77.673
2021/08/25,54.942
2021/08/26,34.505
2021/08/27,54.874
2021/08/28,33.531
2021/08/29,38.773
2021/08/30,61.586
2021/08/31,79.968
2021/09/01,80.666
2021/09/02,88.111
2021/09/03,55.852
2021/09/04,25.265
2021/09/05,19.831
2021/09/06,49.623
2021/09/07,75.732
2021/09/08,53.651
2021/09/09,47.834
2021/09/10,39.716
2021/09/11,34.075
2021/09/12,14.941
2021/09/13,43.07
2021/09/14,36.172
2021/09/15,74.764
2021/09/16,42.012
2021/09/17,57.967
2021/09/18,38.162
2021/09/19,31.181
2021/09/20,67.413
2021/09/21,61.014
2021/09/22,50.63
2021/09/23,40.256
2021/09/24,77.025
2021/09/25,30.743
2021/09/26,63.956
2021/09/27,42.08
2021/09/28,39.753
2021/09/29,37.908
2021/09/30,40.006
2021/10/01,55.839
2021/10/02,39.153
2021/10/03,33.061
2021/10/04,61.428
2021/10/05,77.638
2021/10/06,62.741
2021/10/07,66.141
2021/10/08,63.888
2021/10/09,17.066
2021/10/10,30.285
2021/10/11,49.229
2021/10/12,53.999
2021/10/13,74.15
2021/10/14,92.81
2021/10/15,58.414
2021/10/16,39.076
2021/10/17,33.112
2021/10/18,49.298
2021/10/19,40.364
2021/10/20,58.645
2021/10/21,80.22
2021/10/22,50.102
2021/10/23,28.056
2021/10/24,22.925
2021/10/25,48.71
2021/10/26,51.709
2021/10/27,76.993
2021/10/28,41.021
2021/10/29,67.874
2021/10/30,37.402
2021/10/31,38.143
2021/11/01,55.12
2021/11/02,63.707
2021/11/03,79.252
2021/11/04,46.73
2021/11/05,43.962
2021/11/06,27.241
2021/11/07,20.649
2021/11/08,62.116
2021/11/09,61.403
2021/11/10,59.802
2021/11/11,55.805
2021/11/12,68.373
2021/11/13,22.448
2021/11/14,24.201
2021/11/15,87.021
2021/11/16,50.386
2021/11/17,40.936
2021/11/18,48.166
2021/11/19,44.02
2021/11/20,31.789
2021/11/21,40.485
2021/11/22,53.297
2021/11/23,48.459
2021/11/24,61.686
2021/11/25,35.863
2021/11/26,77.131
2021/11/27,30.302
2021/11/28,29.611
2021/11/29,61
2021/11/30,76.889
2021/12/01,77.672
2021/12/02,43.846
2021/12/03,58.547
2021/12/04,73.743
2021/12/05,29.668
2021/12/06,61.616
2021/12/07,47.394
2021/12/08,38.886
2021/12/09,39.548
2021/12/10,43.436
2021/12/11,21.752
2021/12/12,14.716
2021/12/13,67.19
2021/12/14,57.955
2021/12/15,45.303
2021/12/16,55.228
2021/12/17,39.867
2021/12/18,27.73
2021/12/19,19.312
2021/12/20,52.359
2021/12/21,54.417
2021/12/22,53.252
2021/12/23,65.557
2021/12/24,42.591
2021/12/25,31.262
2021/12/26,13.884
2021/12/27,65.51
2021/12/28,71.819
2021/12/29,47.876
2021/12/30,82.152
2021/12/31,52.989
2022/01/01,30.965
2022/01/02,27.704
2022/01/03,40.62
2022/01/04,60.814
2022/01/05,68.846
2022/01/06,77.682
2022/01/07,64.578
2022/01/08,26.584
2022/01/09,21.15
2022/01/10,49.411
2022/01/11,41.45
2022/01/12,52.424
2022/01/13,64.37
2022/01/14,43.447
2022/01/15,24.142
2022/01/16,23.956
2022/01/17,57.328
2022/01/18,58.075
2022/01/19,82.58
2022/01/20,56.901
2022/01/21,88.203
2022/01/22,58.74
2022/01/23,38.411
2022/01/24,56.151
2022/01/25,37.644
2022/01/26,50.509
2022/01/27,46.192
2022/01/28,34.33
2022/01/29,22.114
2022/01/30,21.677
2022/01/31,54.831
2022/02/01,53.99
2022/02/02,31.875
2022/02/03,72.85
2022/02/04,52.539
2022/02/05,28.422
2022/02/06,21.841
2022/02/07,66.476
2022/02/08,59.522
2022/02/09,51.489
2022/02/10,79.375
2022/02/11,51.954
2022/02/12,30.071
2022/02/13,25.391
2022/02/14,50.152
2022/02/15,59.67
2022/02/16,40.845
2022/02/17,55.877
2022/02/18,43.244
2022/02/19,22.207
2022/02/20,33.101
2022/02/21,62.486
2022/02/22,48.93
2022/02/23,53.98
2022/02/24,88.965
2022/02/25,50.08
2022/02/26,33.625
2022/02/27,34.209
2022/02/28,58.295
2022/03/01,67.169
2022/03/02,46.931
2022/03/03,42.398
2022/03/04,53.977
2022/03/05,24.299
2022/03/06,19.077
2022/03/07,58.356
2022/03/08,58.036
2022/03/09,47.021
2022/03/10,51.859
2022/03/11,36.064
2022/03/12,14.916
2022/03/13,35.239
2022/03/14,57.369
2022/03/15,86.06
2022/03/16,52.227
2022/03/17,54.562
2022/03/18,62.56
2022/03/19,54.673
2022/03/20,21.02
2022/03/21,56.726
2022/03/22,68.842
2022/03/23,46.649
2022/03/24,63.196
2022/03/25,67.691
2022/03/26,24.73
2022/03/27,34.485
2022/03/28,66.502
2022/03/29,73.803
2022/03/30,67.506
2022/03/31,59.624
2022/04/01,63.997
2022/04/02,29.616
2022/04/03,17.47
2022/04/04,44.437
2022/04/05,58.352
2022/04/06,69.56
2022/04/07,59.235
2022/04/08,33.35
2022/04/09,16.87
2022/04/10,13.847
2022/04/11,74.698
2022/04/12,44.249
2022/04/13,46.185
2022/04/14,43.406
2022/04/15,49.096
2022/04/16,37.901
2022/04/17,31.176
2022/04/18,62.769
2022/04/19,68.214
2022/04/20,89.226
2022/04/21,44.621
2022/04/22,44.567
2022/04/23,20.361
2022/04/24,24.299
2022/04/25,71.929
2022/04/26,57.506
2022/04/27,47.213
2022/04/28,58.846
2022/04/29,78.249
2022/04/30,32.116
2022/05/01,49.812
2022/05/02,68.404
2022/05/03,73.09
2022/05/04,43.852
2022/05/05,41.074
2022/05/06,44.733
2022/05/07,21.07
2022/05/08,32.23
2022/05/09,80.26
2022/05/10,68.1
2022/05/11,82.641
2022/05/12,88.635
2022/05/13,40.392
2022/05/14,23.384
2022/05/15,22.596
2022/05/16,59.168
2022/05/17,38.704
2022/05/18,42.239
2022/05/19,44.255
2022/05/20,55.132
2022/05/21,25.134
2022/05/22,32.239
2022/05/23,61.994
2022/05/24,44.126
2022/05/25,34.442
2022/05/26,72.759
2022/05/27,62.661
2022/05/28,31.232
2022/05/29,30.485
2022/05/30,55.503
2022/05/31,60.69
2022/06/01,62.701
2022/06/02,58.301
2022/06/03,29.754
2022/06/04,16.131
2022/06/05,20.899
2022/06/06,60.416
2022/06/07,72.147
2022/06/08,43.948
2022/06/09,44.8
2022/06/10,78.63
2022/06/11,84.067
2022/06/12,49.156
2022/06/13,84.446
2022/06/14,54.418
2022/06/15,46.663
2022/06/16,34.943
2022/06/17,29.525
2022/06/18,37.155
2022/06/19,23.32
2022/06/20,34.207
2022/06/21,29.885
2022/06/22,25.773
2022/06/23,34.826
2022/06/24,31.114
2022/06/25,12.668
2022/06/26,10.36
2022/06/27,65.388
2022/06/28,52.94
2022/06/29,80.544
2022/06/30,54.742
2022/07/01,37.568
2022/07/02,21.775
2022/07/03,18.245
2022/07/04,53.485
2022/07/05,50.333
2022/07/06,53.696
2022/07/07,84.847
2022/07/08,45.495
2022/07/09,29.558
2022/07/10,37.925
2022/07/11,52.61
2022/07/12,63.11
2022/07/13,70.606
2022/07/14,46.086
2022/07/15,74.561
2022/07/16,36.387
2022/07/17,35.527
2022/07/18,74.655
2022/07/19,84.303
2022/07/20,44.311
2022/07/21,71.744
2022/07/22,37.185
2022/07/23,32.598
2022/07/24,31.974
2022/07/25,47.377
2022/07/26,41.372
2022/07/27,64.778
2022/07/28,72.035
2022/07/29,61.526
2022/07/30,27.972
2022/07/31,24.107
2022/08/01,52.913
2022/08/02,53.075
2022/08/03,38.311
2022/08/04,31.994
2022/08/05,62.318
2022/08/06,36.225
2022/08/07,47.848
2022/08/08,66.647
2022/08/09,74.617
2022/08/10,89.679
2022/08/11,62.84
2022/08/12,41.729
2022/08/13,35.905
2022/08/14,22.805
2022/08/15,67.051
2022/08/16,42.647
2022/08/17,76.876
2022/08/18,40.66
2022/08/19,54.296
2022/08/20,35.392
2022/08/21,32.244
2022/08/22,44.564
2022/08/23,49.084
2022/08/24,54.976
2022/08/25,54.346
2022/08/26,74.621
2022/08/27,41.908
2022/08/28,47.374
2022/08/29,76.677
2022/08/30,63.526
2022/08/31,61.801
2022/09/01,59.002
2022/09/02,88.527
2022/09/03,25.693
2022/09/04,21.262
2022/09/05,48.119
2022/09/06,82.249
2022/09/07,50.429
2022/09/08,47.022
2022/09/09,52.576
2022/09/10,29.836
2022/09/11,29.054
2022/09/12,73.129
2022/09/13,84.879
2022/09/14,92.561
2022/09/15,57.396
2022/09/16,37.483
2022/09/17,23.352
2022/09/18,27.683
2022/09/19,51.467
2022/09/20,41.759
2022/09/21,47.529
2022/09/22,44.548
2022/09/23,38.893
2022/09/24,18.021
2022/09/25,20.582
2022/09/26,55.659
2022/09/27,59.948
2022/09/28,39.848
2022/09/29,72.077
2022/09/30,45.894
2022/10/01,27.256
2022/10/02,24.75
2022/10/03,52.07
2022/10/04,41.907
2022/10/05,36.489
2022/10/06,57.118
2022/10/07,57.702
2022/10/08,26.712
2022/10/09,19.542
2022/10/10,50.513
2022/10/11,65.902
2022/10/12,55.226
2022/10/13,83.619
2022/10/14,51.32
2022/10/15,31.355
2022/10/16,34.139
2022/10/17,57.437
2022/10/18,63.439
2022/10/19,51.145
2022/10/20,47.017
2022/10/21,74.267
2022/10/22,31.724
2022/10/23,38.746
2022/10/24,73.473
2022/10/25,87.017
2022/10/26,90.537
2022/10/27,53.415
2022/10/28,40.562
2022/10/29,37.738
2022/10/30,23.287
2022/10/31,53.745
2022/11/01,37.013
2022/11/02,67.679
2022/11/03,46.25
2022/11/04,63.239
2022/11/05,32.84
2022/11/06,42.753
2022/11/07,72.546
2022/11/08,88.372
2022/11/09,89.347
2022/11/10,61.031
2022/11/11,32.466
2022/11/12,26.59
2022/11/13,37.57
2022/11/14,32.686
2022/11/15,24.724
2022/11/16,38.576
2022/11/17,26.154
2022/11/18,23.641
2022/11/19,14.326
2022/11/20,12.377
2022/11/21,83.979
2022/11/22,50.499
2022/11/23,36.897
2022/11/24,32.413
2022/11/25,31.558
2022/11/26,24.511
2022/11/27,23.587
2022/11/28,64.379
2022/11/29,57.688
