Date,difficulty30wma
2016/05/28,38652877852497
2016/05/29,39080648949968
2016/05/30,39470268566055
2016/05/31,39851560022449
2016/06/01,40110972429912
2016/06/02,40407717288148
2016/06/03,40820437891670
2016/06/04,41210353301624
2016/06/05,41568697305069
2016/06/06,41929433038345
2016/06/07,42326059251163
2016/06/08,42674408131042
2016/06/09,43148021352328
2016/06/10,43511259044040
2016/06/11,43845740638338
2016/06/12,44189491017500
2016/06/13,44625281135960
2016/06/14,45066495085805
2016/06/15,45486806627548
2016/06/16,45877390834994
2016/06/17,46155003215021
2016/06/18,46236552832918
2016/06/19,46547072526358
2016/06/20,46949098751744
2016/06/21,47252888725757
2016/06/22,47600163835435
2016/06/23,48082725888182
2016/06/24,48495836357517
2016/06/25,48925799632163
2016/06/26,49359871480624
2016/06/27,49859027505628
2016/06/28,50365083950757
2016/06/29,50787125752504
2016/06/30,51188242683934
2016/07/01,51581034783324
2016/07/02,52033187641844
2016/07/03,52529194748807
2016/07/04,52977473003846
2016/07/05,53462755522542
2016/07/06,53830673672425
2016/07/07,54215013678544
2016/07/08,54585077640177
2016/07/09,54834733020096
2016/07/10,55200005948535
2016/07/11,55591762068575
2016/07/12,55987417884575
2016/07/13,56363858889993
2016/07/14,56716247116445
2016/07/15,56974286874508
2016/07/16,57205201080796
2016/07/17,57482762573601
2016/07/18,57746630942961
2016/07/19,58020162995174
2016/07/20,58175697446921
2016/07/21,58368322627140
2016/07/22,58529167865852
2016/07/23,58749021822785
2016/07/24,58960537810358
2016/07/25,58969382787317
2016/07/26,58932443525010
2016/07/27,58494373572020
2016/07/28,58342177246944
2016/07/29,58155356794740
2016/07/30,57937979230148
2016/07/31,57708607648491
2016/08/01,57478302505835
2016/08/02,57017464141158
2016/08/03,56431963694173
2016/08/04,56023906308843
2016/08/05,55774530806178
2016/08/06,55513825418146
2016/08/07,55300207581455
2016/08/08,55175316853704
2016/08/09,55179293941943
2016/08/10,55322748755629
2016/08/11,55548346215717
2016/08/12,55767435602923
2016/08/13,55963110874207
2016/08/14,56173643549329
2016/08/15,56356749727572
2016/08/16,56670352752366
2016/08/17,56973011985208
2016/08/18,57249282416986
2016/08/19,57611038321533
2016/08/20,58028950152801
2016/08/21,58416727815148
2016/08/22,58883603962269
2016/08/23,59427292404658
2016/08/24,59943438186141
2016/08/25,60562606495638
2016/08/26,61334566373133
2016/08/27,62000949313342
2016/08/28,62624338340333
2016/08/29,63176436118618
2016/08/30,63704202044644
2016/08/31,64256556536741
2016/09/01,64876648018032
2016/09/02,65424115593150
2016/09/03,65820833106879
2016/09/04,66009849781177
2016/09/05,66287322809187
2016/09/06,66565318154115
2016/09/07,66840789692255
2016/09/08,67078988842850
2016/09/09,67277825122216
2016/09/10,67550710898954
2016/09/11,67896369471568
2016/09/12,68221138408177
2016/09/13,68548726887060
2016/09/14,68908583200870
2016/09/15,69277191012096
2016/09/16,69590587895742
2016/09/17,70058991862823
2016/09/18,70290387492859
2016/09/19,69899264893977
2016/09/20,70274293092826
2016/09/21,70828865596955
2016/09/22,70928263797626
2016/09/23,71102560018584
2016/09/24,71360852389171
2016/09/25,71685460492784
2016/09/26,71996790277026
2016/09/27,72041313517262
2016/09/28,72715896849936
2016/09/29,73512507677909
2016/09/30,74250797022508
2016/10/01,74505565892885
2016/10/02,74728759797903
2016/10/03,75297741753904
2016/10/04,76158199771976
2016/10/05,76605655572579
2016/10/06,77219769908732
2016/10/07,76902553034334
2016/10/08,76989191367674
2016/10/09,77623063257911
2016/10/10,78316289596857
2016/10/11,79183885025971
2016/10/12,79654928373529
2016/10/13,79971787743042
2016/10/14,80897814874594
2016/10/15,82005465592709
2016/10/16,83046588907970
2016/10/17,83845049846202
2016/10/18,84657463511392
2016/10/19,85388339451143
2016/10/20,86085964879470
2016/10/21,87346749824427
2016/10/22,88661104836830
2016/10/23,89811885415587
2016/10/24,90856967210597
2016/10/25,92035054983863
2016/10/26,93157749522865
2016/10/27,94209295915839
2016/10/28,95000963614104
2016/10/29,94671501477710
2016/10/30,93780065676627
2016/10/31,93245159803959
2016/11/01,92162372425733
2016/11/02,90528405620562
2016/11/03,88723926091303
2016/11/04,86692225360107
2016/11/05,84443336652614
2016/11/06,82173093312906
2016/11/07,80390660463142
2016/11/08,79205149386299
2016/11/09,78137434581799
2016/11/10,76723172893134
2016/11/11,75241515406719
2016/11/12,73803012646536
2016/11/13,72681313863276
2016/11/14,71841532483461
2016/11/15,71157341915599
2016/11/16,70420590076924
2016/11/17,69644778732135
2016/11/18,68919785553427
2016/11/19,68606079934783
2016/11/20,68749284096166
2016/11/21,69338187917662
2016/11/22,69751152352299
2016/11/23,69855746872830
2016/11/24,69534021744633
2016/11/25,69153840814803
2016/11/26,69052617570054
2016/11/27,68802686996486
2016/11/28,68767751215233
2016/11/29,68857997410034
2016/11/30,68981747951124
2016/12/01,69198299072765
2016/12/02,69483031103185
2016/12/03,69946423579526
2016/12/04,70473990228765
2016/12/05,70828106264974
2016/12/06,70983510432459
2016/12/07,71253991326787
2016/12/08,71668010452324
2016/12/09,72250261308407
2016/12/10,72919321719198
2016/12/11,73674667333300
2016/12/12,74249044107331
2016/12/13,74866379959707
2016/12/14,75410677867060
2016/12/15,75980992987492
2016/12/16,76627029119890
2016/12/17,77263786578725
2016/12/18,78069945678200
2016/12/19,78903922349190
2016/12/20,79805091218729
2016/12/21,80654457643029
2016/12/22,81391026303568
2016/12/23,81699540430491
2016/12/24,81655989566959
2016/12/25,81711005238688
2016/12/26,81982356821219
2016/12/27,82122640230118
2016/12/28,82135250468156
2016/12/29,82058910628079
2016/12/30,81994316775694
2016/12/31,82042813391390
2017/01/01,81992182399821
2017/01/02,81967851264144
2017/01/03,81926934849036
2017/01/04,82312534673415
2017/01/05,82847833507745
2017/01/06,83454825647699
2017/01/07,84126477217431
2017/01/08,84831612007112
2017/01/09,85687712311803
2017/01/10,86594991393683
2017/01/11,87492461388985
2017/01/12,88407545313128
2017/01/13,89373459464574
2017/01/14,90371997537704
2017/01/15,91400074418095
2017/01/16,92417987668942
2017/01/17,93373292878045
2017/01/18,94180249319751
2017/01/19,95289956087855
2017/01/20,96342725215124
2017/01/21,97456325649846
2017/01/22,98556538371039
2017/01/23,99747741878904
2017/01/24,1.007864306496E+14
2017/01/25,1.0176697691933E+14
2017/01/26,1.0279373017739E+14
2017/01/27,1.0382237646932E+14
2017/01/28,1.0470799353305E+14
2017/01/29,1.0546307326006E+14
2017/01/30,1.0616861131387E+14
2017/01/31,1.0692414183454E+14
2017/02/01,1.0753290860728E+14
2017/02/02,1.0822560077045E+14
2017/02/03,1.0874539033797E+14
2017/02/04,1.0923359817074E+14
2017/02/05,1.100279500603E+14
2017/02/06,1.1083478607053E+14
2017/02/07,1.115974293794E+14
2017/02/08,1.1236027354858E+14
2017/02/09,1.1313022980138E+14
2017/02/10,1.1406546928277E+14
2017/02/11,1.1496613777551E+14
2017/02/12,1.1592521828706E+14
2017/02/13,1.1689889310819E+14
2017/02/14,1.1797708608922E+14
2017/02/15,1.1897380406497E+14
2017/02/16,1.1994175098785E+14
2017/02/17,1.2106527680358E+14
2017/02/18,1.22233683771E+14
2017/02/19,1.2348444353115E+14
2017/02/20,1.2466144097655E+14
2017/02/21,1.2598029899498E+14
2017/02/22,1.2724989572792E+14
2017/02/23,1.2840740241327E+14
2017/02/24,129531152081858
2017/02/25,1.3076265383515E+14
2017/02/26,1.3221603021139E+14
2017/02/27,1.3381156602989E+14
2017/02/28,1.3556598140722E+14
2017/03/01,1.3710210938996E+14
2017/03/02,1.3855776312112E+14
2017/03/03,1.4040916085338E+14
2017/03/04,1.420577122876E+14
2017/03/05,1.4394931620707E+14
2017/03/06,1.4588520956444E+14
2017/03/07,1.4767775045932E+14
2017/03/08,1.4966533813724E+14
2017/03/09,1.5175838741799E+14
2017/03/10,1.5367313616316E+14
2017/03/11,1.556167940259E+14
2017/03/12,1.5761159115736E+14
2017/03/13,1.5965233636689E+14
2017/03/14,1.6154857357466E+14
2017/03/15,1.6360658260261E+14
2017/03/16,1.6565398990695E+14
2017/03/17,1.6802998373474E+14
2017/03/18,1.70579079707E+14
2017/03/19,1.7254836544622E+14
2017/03/20,1.7494486111143E+14
2017/03/21,1.7721722963693E+14
2017/03/22,1.7948450848803E+14
2017/03/23,1.8220955473517E+14
2017/03/24,184790455627012
2017/03/25,187233037167551
2017/03/26,1.9016523433807E+14
2017/03/27,1.935996633959E+14
2017/03/28,1.967072283465E+14
2017/03/29,1.9985951010838E+14
2017/03/30,2.0309320931132E+14
2017/03/31,2.0635322707532E+14
2017/04/01,209354660077027
2017/04/02,2.1236334742465E+14
2017/04/03,2.1414706802823E+14
2017/04/04,2.1674203995278E+14
2017/04/05,219539394401943
2017/04/06,2.2231584815293E+14
2017/04/07,2.2497611300196E+14
2017/04/08,2.2765418309946E+14
2017/04/09,2.3020777461714E+14
2017/04/10,2.3276936706222E+14
2017/04/11,2.354838277064E+14
2017/04/12,2.3801304236765E+14
2017/04/13,2.3997282868596E+14
2017/04/14,2.428533006671E+14
2017/04/15,2.4559875270344E+14
2017/04/16,2.4816995258253E+14
2017/04/17,2.5075997687578E+14
2017/04/18,2.5364743113500E+14
2017/04/19,2.5672511054304E+14
2017/04/20,2.5930234282838E+14
2017/04/21,2.6214018941586E+14
2017/04/22,2.6519192841138E+14
2017/04/23,2.6814466695541E+14
2017/04/24,2.7070032354855E+14
2017/04/25,2.7327509681094E+14
2017/04/26,2.7636932846918E+14
2017/04/27,2.7960479195051E+14
2017/04/28,2.8362297393584E+14
2017/04/29,2.8830382127271E+14
2017/04/30,2.9214516330229E+14
2017/05/01,2.9601926713228E+14
2017/05/02,2.9962172083931E+14
2017/05/03,3.0329991374196E+14
2017/05/04,3.0653625149632E+14
2017/05/05,3.1042893308615E+14
2017/05/06,3.1406492250171E+14
2017/05/07,3.1776404646852E+14
2017/05/08,3.2125464458284E+14
2017/05/09,3.252848018323E+14
2017/05/10,3.2895124876807E+14
2017/05/11,3.3274627111181E+14
2017/05/12,3.3695299691609E+14
2017/05/13,3.4085629325301E+14
2017/05/14,3.4618956747367E+14
2017/05/15,3.5183439460172E+14
2017/05/16,357370202005722
2017/05/17,3.6201618552942E+14
2017/05/18,3.6678638076322E+14
2017/05/19,3.7238312137361E+14
2017/05/20,3.7819282927168E+14
2017/05/21,3.8441681916369E+14
2017/05/22,3.9105534866078E+14
2017/05/23,3.9640879650215E+14
2017/05/24,4.0210110257034E+14
2017/05/25,4.0735950619842E+14
2017/05/26,4.1219967387497E+14
2017/05/27,4.1780146403846E+14
2017/05/28,4.2279617617142E+14
2017/05/29,4.2868451138515E+14
2017/05/30,4.3590506928173E+14
2017/05/31,4.4315699123401E+14
2017/06/01,4.5267723768533E+14
2017/06/02,4.6258315800187E+14
2017/06/03,4.7206395673024E+14
2017/06/04,4.8244476026383E+14
2017/06/05,4.9242007168157E+14
2017/06/06,5.0285305503272E+14
2017/06/07,5.1384865679944E+14
2017/06/08,5.2476880599392E+14
2017/06/09,5.3505437741955E+14
2017/06/10,5.4618088912618E+14
2017/06/11,5.5800794308748E+14
2017/06/12,5.6876105409813E+14
2017/06/13,5.8005338257964E+14
2017/06/14,5.919206088084E+14
2017/06/15,6.0411619266699E+14
2017/06/16,6.1621512683929E+14
2017/06/17,6.2918098947033E+14
2017/06/18,641941932714196
2017/06/19,6.5433304483652E+14
2017/06/20,6.7062912924914E+14
2017/06/21,6.8782383887241E+14
2017/06/22,7.0401233461261E+14
2017/06/23,719877584453942
2017/06/24,7.3529524676977E+14
2017/06/25,7.5081664706509E+14
2017/06/26,7.6661305814484E+14
2017/06/27,7.8186020819896E+14
2017/06/28,7.9738667449598E+14
2017/06/29,8.1273740497829E+14
2017/06/30,8.2771881567068E+14
2017/07/01,8.4305837445622E+14
2017/07/02,8.5808722811572E+14
2017/07/03,872888750921336
2017/07/04,8.8767347196934E+14
2017/07/05,9.0125707898361E+14
2017/07/06,9.148504141568E+14
2017/07/07,9.275985006827E+14
2017/07/08,9.4062110555126E+14
2017/07/09,9.5372764792281E+14
2017/07/10,974141079414891
2017/07/11,9.9439866914927E+14
2017/07/12,1.0116913690407E+15
2017/07/13,1.0293065541173E+15
2017/07/14,1.0441798167884E+15
2017/07/15,1.059681708169E+15
2017/07/16,1.076464060144E+15
2017/07/17,1.0896221261299E+15
2017/07/18,1.1024342420842E+15
2017/07/19,1.1155884512843E+15
2017/07/20,1130170719780792
2017/07/21,1.1460053415986E+15
2017/07/22,1.1591905184586E+15
2017/07/23,1.1738750450511E+15
2017/07/24,1.1868196234443E+15
2017/07/25,1.2005433980465E+15
2017/07/26,1.2135544770392E+15
2017/07/27,1.225060781895E+15
2017/07/28,1.2364123725539E+15
2017/07/29,1.2469295688517E+15
2017/07/30,1258440883431511
2017/07/31,1.2734180076883E+15
2017/08/01,1.299086415548E+15
2017/08/02,1.3234415143735E+15
2017/08/03,1343252398602119
2017/08/04,1.3641711538745E+15
2017/08/05,1.3835478002444E+15
2017/08/06,1.4025993282851E+15
2017/08/07,1.4218020787775E+15
2017/08/08,1.4408428047818E+15
2017/08/09,1.4602861278084E+15
2017/08/10,1.4780115089025E+15
2017/08/11,1.4941558560346E+15
2017/08/12,1.5127025179056E+15
2017/08/13,1530098938323033
2017/08/14,1.5488541152843E+15
2017/08/15,1566843478528846
2017/08/16,1.5824347764229E+15
2017/08/17,1.598537467386E+15
2017/08/18,1613965061417966
2017/08/19,1.6315448977317E+15
2017/08/20,1.6477865642791E+15
2017/08/21,1.6624953330102E+15
2017/08/22,1.6773599775361E+15
2017/08/23,1.6936663694915E+15
2017/08/24,1.7078510616876E+15
2017/08/25,1742024391509474
2017/08/26,1777352095939583
2017/08/27,1.8095088657595E+15
2017/08/28,1.8368196004596E+15
2017/08/29,1.8669764585448E+15
2017/08/30,1897063248176954
2017/08/31,1924412413693605
2017/09/01,1.9516156559895E+15
2017/09/02,1977321461291147
2017/09/03,2.0028025073453E+15
2017/09/04,2.0264568528101E+15
2017/09/05,2.0478619256748E+15
2017/09/06,2.0680081711985E+15
2017/09/07,2.0882073530248E+15
2017/09/08,2.1133578773421E+15
2017/09/09,2.1351043324722E+15
2017/09/10,2153374355162978
2017/09/11,2.1717212734695E+15
2017/09/12,2.192769453317E+15
2017/09/13,2.2090455937785E+15
2017/09/14,2.2239020618093E+15
2017/09/15,2.2403413578723E+15
2017/09/16,2254346229339603
2017/09/17,2269665651057530
2017/09/18,2.2810661887417E+15
2017/09/19,2.2931502718244E+15
2017/09/20,2.3039812111145E+15
2017/09/21,2315106626580960
2017/09/22,2.3593172421353E+15
2017/09/23,2402628468155865
2017/09/24,2.4425239545967E+15
2017/09/25,2478577150825387
2017/09/26,2511465697659230
2017/09/27,2544700084456564
2017/09/28,2.5749626365776E+15
2017/09/29,2597730560883559
2017/09/30,2.6173928944515E+15
2017/10/01,2641774091350102
2017/10/02,2664507053615799
2017/10/03,2684443732343044
2017/10/04,2.7068262708635E+15
2017/10/05,2732476313464114
2017/10/06,2752909680579499
2017/10/07,2.7683299341928E+15
2017/10/08,2.7861994325389E+15
2017/10/09,2.8038510463394E+15
2017/10/10,2819064644006448
2017/10/11,2.8383501837404E+15
2017/10/12,2.8506370213563E+15
2017/10/13,2.8694659897364E+15
2017/10/14,2.8794836016811E+15
2017/10/15,2.8910899500318E+15
2017/10/16,2834306145952467
2017/10/17,2746730752547130
2017/10/18,2.6600463753266E+15
2017/10/19,2578459044442879
2017/10/20,2498060499229562
2017/10/21,2.4211447715543E+15
2017/10/22,2346815868895205
2017/10/23,2.2740707667505E+15
2017/10/24,2.2072138550018E+15
2017/10/25,2142652048416773
2017/10/26,2078117328613679
2017/10/27,1923990286770787
2017/10/28,1.7761343053478E+15
2017/10/29,1.6345064353547E+15
2017/10/30,1498906459820430
2017/10/31,1.3692718497719E+15
2017/11/01,1.3429911089544E+15
2017/11/02,1315550297391537
2017/11/03,1.2895779949513E+15
2017/11/04,1.2658558525225E+15
2017/11/05,1.2477097253252E+15
2017/11/06,1.2323616915087E+15
2017/11/07,1.2186823454895E+15
2017/11/08,1210966395070069
2017/11/09,1204235572964793
2017/11/10,1.2012958252412E+15
2017/11/11,1.2022536287908E+15
2017/11/12,1209580472659306
2017/11/13,1.2182559617204E+15
2017/11/14,1.2295561685673E+15
2017/11/15,1.2425378668184E+15
2017/11/16,1.2548339979627E+15
2017/11/17,1.2675948195171E+15
2017/11/18,1.2795062968715E+15
2017/11/19,1292381051788463
2017/11/20,1.3109604393117E+15
2017/11/21,1.3283552575392E+15
2017/11/22,1345212386627041
2017/11/23,1.3656702893435E+15
2017/11/24,1.3880461381975E+15
2017/11/25,1.4111023718642E+15
2017/11/26,1.4333288450109E+15
2017/11/27,1.4511712056762E+15
2017/11/28,1.4638263089869E+15
2017/11/29,1.4740600871043E+15
2017/11/30,1.4824405018456E+15
2017/12/01,1.4877743834872E+15
2017/12/02,1.4945272352481E+15
2017/12/03,1.4971011097527E+15
2017/12/04,1500842024632505
2017/12/05,1.5008705637709E+15
2017/12/06,1.5002340987684E+15
2017/12/07,1.5003146989584E+15
2017/12/08,1.504904190635E+15
2017/12/09,1509302281383082
2017/12/10,1.5131716198507E+15
2017/12/11,1518479078602355
2017/12/12,1.5222349142287E+15
2017/12/13,1.5294861620757E+15
2017/12/14,1.538244701171E+15
2017/12/15,1.5514266012827E+15
2017/12/16,1565532530689894
2017/12/17,1.5798267163454E+15
2017/12/18,1.5952400528756E+15
2017/12/19,1.6067552070535E+15
2017/12/20,1.6162410857526E+15
2017/12/21,1626877058596319
2017/12/22,1.6359169008771E+15
2017/12/23,1648685023295941
2017/12/24,1.6628191432726E+15
2017/12/25,1.6783387354459E+15
2017/12/26,1694045208560965
2017/12/27,1.7089630128126E+15
2017/12/28,1.7265587494948E+15
2017/12/29,1.7403166910436E+15
2017/12/30,1.7535862665066E+15
2017/12/31,1769040241370555
2018/01/01,1.7846935702374E+15
2018/01/02,1.7988952123413E+15
2018/01/03,1.8108891456293E+15
2018/01/04,1821506123363950
2018/01/05,1.8336509713646E+15
2018/01/06,1842607503926390
2018/01/07,1.8539877280664E+15
2018/01/08,1.8680714807137E+15
2018/01/09,1.8814210571056E+15
2018/01/10,1.8935481906015E+15
2018/01/11,1.9092351273918E+15
2018/01/12,1.9253717175441E+15
2018/01/13,1.9431130157557E+15
2018/01/14,1961610198397580
2018/01/15,1.9804368738278E+15
2018/01/16,1999096243216404
2018/01/17,2.0203701728921E+15
2018/01/18,2.0418074209203E+15
2018/01/19,2.0616527904285E+15
2018/01/20,2086441528329376
2018/01/21,2.110472140882E+15
2018/01/22,2.1345527855374E+15
2018/01/23,2157603528108566
2018/01/24,2.1833290250197E+15
2018/01/25,2210823015116582
2018/01/26,2.2365013114748E+15
2018/01/27,2259809546906615
2018/01/28,2.2828652144843E+15
2018/01/29,2.3104365903221E+15
2018/01/30,2.3367806656258E+15
2018/01/31,2.3636381759225E+15
2018/02/01,2391547206331647
2018/02/02,2420787717284802
2018/02/03,2.4517889151647E+15
2018/02/04,2.4805160773189E+15
2018/02/05,2.5091965932544E+15
2018/02/06,2.5360228584768E+15
2018/02/07,2.5642852279216E+15
2018/02/08,2589759812955666
2018/02/09,2.6170694880775E+15
2018/02/10,2639745417664343
2018/02/11,2668291589127134
2018/02/12,2694554878084678
2018/02/13,2.7208867429213E+15
2018/02/14,2.7442837739893E+15
2018/02/15,2762134822486436
2018/02/16,2784882834506286
2018/02/17,2.8049229161766E+15
2018/02/18,2.8254035474833E+15
2018/02/19,2.8425702718539E+15
2018/02/20,2855574387834780
2018/02/21,2.8659909236643E+15
2018/02/22,2879797860442346
2018/02/23,2.8914833733295E+15
2018/02/24,2.9025423101982E+15
2018/02/25,2920436348895753
2018/02/26,2.9327971093687E+15
2018/02/27,2940645666365318
2018/02/28,2952226824836580
2018/03/01,2966073611549716
2018/03/02,2.9771650637329E+15
2018/03/03,2994614905990869
2018/03/04,3007668569169048
2018/03/05,3019481701641162
2018/03/06,3.0294152403412E+15
2018/03/07,3043469543085010
2018/03/08,3.0594601931792E+15
2018/03/09,3.0691924745095E+15
2018/03/10,3078939498676563
2018/03/11,3.0867933737852E+15
2018/03/12,3.0967785307868E+15
2018/03/13,3.1050748720862E+15
2018/03/14,3.1102407572867E+15
2018/03/15,3.1166213391749E+15
2018/03/16,3.1298519182727E+15
2018/03/17,3.1416285626848E+15
2018/03/18,3152868772212882
2018/03/19,3.1649182101041E+15
2018/03/20,3.1759187994982E+15
2018/03/21,3.1850218460511E+15
2018/03/22,3.191201574206E+15
2018/03/23,3200552123971337
2018/03/24,3.2048686988806E+15
2018/03/25,3.2116304998367E+15
2018/03/26,3.2221973224855E+15
2018/03/27,3.2281960060336E+15
2018/03/28,3.2327610777334E+15
2018/03/29,3232009781325220
2018/03/30,3.2326543328555E+15
2018/03/31,3.2314802751331E+15
2018/04/01,3.2333820479335E+15
2018/04/02,3.2322417710962E+15
2018/04/03,3226727588597044
2018/04/04,3.2242450930126E+15
2018/04/05,3.2200111289061E+15
2018/04/06,3222479087898027
2018/04/07,3223503224395394
2018/04/08,3221659859635834
2018/04/09,3213133150201974
2018/04/10,3.2077991175812E+15
2018/04/11,3.2031870674581E+15
2018/04/12,3197696165013723
2018/04/13,3189365165172749
2018/04/14,3.1841300235999E+15
2018/04/15,3179288790929105
2018/04/16,3.1732073571687E+15
2018/04/17,3168675062004702
2018/04/18,3160903302028816
2018/04/19,3154884563506141
2018/04/20,3147437006521127
2018/04/21,3146731810956202
2018/04/22,3144761900065730
2018/04/23,3.1453140147031E+15
2018/04/24,3.1427742132199E+15
2018/04/25,3140341321455409
2018/04/26,3.1437587218333E+15
2018/04/27,3143379412411953
2018/04/28,3141716556873924
2018/04/29,3144169474132585
2018/04/30,3.1470217405342E+15
2018/05/01,3.1445459832318E+15
2018/05/02,3.1421701478815E+15
2018/05/03,3143416647631310
2018/05/04,3147053951752875
2018/05/05,3.1531777686444E+15
2018/05/06,3161027653744837
2018/05/07,3.1724434713899E+15
2018/05/08,3184680266752314
2018/05/09,3191742069285005
2018/05/10,3199149174037549
2018/05/11,3206598301850268
2018/05/12,3219031317173504
2018/05/13,3.2328885794647E+15
2018/05/14,3241247814749359
2018/05/15,3.2453585200112E+15
2018/05/16,3250729794202319
2018/05/17,3.2553801668163E+15
2018/05/18,3256854017128992
2018/05/19,3258863495319169
2018/05/20,3264272399388174
2018/05/21,3.2713476957531E+15
2018/05/22,3276860208078800
2018/05/23,3277405383312733
2018/05/24,3275955277666531
2018/05/25,3272978083379057
2018/05/26,3273077012961119
2018/05/27,3.2706375144863E+15
2018/05/28,3.2691776327052E+15
2018/05/29,3266628055186325
2018/05/30,3261328010720877
2018/05/31,3260717011780330
2018/06/01,3253515045699223
2018/06/02,3248966676672006
2018/06/03,3.2449008560672E+15
2018/06/04,3.2380324862596E+15
2018/06/05,3.2360974184901E+15
2018/06/06,3229765768929530
2018/06/07,3.2236795569295E+15
2018/06/08,3220251543421275
2018/06/09,3223857398901629
2018/06/10,3224098901242928
2018/06/11,3223366143202684
2018/06/12,3229180260489767
2018/06/13,3.2310364890916E+15
2018/06/14,3233479974950263
2018/06/15,3234611468073800
2018/06/16,3.2381427659926E+15
2018/06/17,3241777542394434
2018/06/18,3251848934940788
2018/06/19,3.2640574090639E+15
2018/06/20,3.2721673893554E+15
2018/06/21,3.2854172298864E+15
2018/06/22,3296593616149241
2018/06/23,3.305172347531E+15
2018/06/24,3.3172798740458E+15
2018/06/25,3.3250922007671E+15
2018/06/26,3.3304117049006E+15
2018/06/27,3.3434028393143E+15
2018/06/28,3.3506755813724E+15
2018/06/29,3.3557674650092E+15
2018/06/30,3366305321711588
2018/07/01,3369363952405346
2018/07/02,3373945080789655
2018/07/03,3.3822169748428E+15
2018/07/04,3.3887100261936E+15
2018/07/05,3402581304178357
2018/07/06,3412618519889739
2018/07/07,3422779133980987
