Date,sentinusd7rocUSD
2016/10/19,-58.159
2016/10/20,-27.875
2016/10/21,-76.213
2016/10/22,-56.015
2016/10/23,-72.822
2016/10/24,-64.342
2016/10/25,-64.281
2016/10/26,-17.541
2016/10/27,20.366
2016/10/28,131.743
2016/10/29,228.866
2016/10/30,397.784
2016/10/31,77.826
2016/11/01,142.273
2016/11/02,337.408
2016/11/03,927.038
2016/11/04,-24.227
2016/11/05,-51.985
2016/11/06,-78.11
2016/11/07,-49.599
2016/11/08,-76.283
2016/11/09,-53.98
2016/11/10,-90.06
2016/11/11,197.921
2016/11/12,31.535
2016/11/13,125.522
2016/11/14,-23.318
2016/11/15,42.134
2016/11/16,-49.127
2016/11/17,197.016
2016/11/18,-73.247
2016/11/19,-34.164
2016/11/20,-52.018
2016/11/21,18.243
2016/11/22,145.828
2016/11/23,117.902
2016/11/24,-75.141
2016/11/25,36.186
2016/11/26,-20.638
2016/11/27,5.643
2016/11/28,10.729
2016/11/29,-57.681
2016/11/30,-58.319
2016/12/01,10.353
2016/12/02,84.94
2016/12/03,478.451
2016/12/04,100.534
2016/12/05,275.849
2016/12/06,295.004
2016/12/07,89.769
2016/12/08,141.638
2016/12/09,-19.954
2016/12/10,-69.204
2016/12/11,22.776
2016/12/12,-66.336
2016/12/13,-78.288
2016/12/14,-53.438
2016/12/15,-20.501
2016/12/16,-47.425
2016/12/17,102.562
2016/12/18,6.239
2016/12/19,20.334
2016/12/20,14.094
2016/12/21,82.342
2016/12/22,50.176
2016/12/23,313.016
2016/12/24,-28.1
2016/12/25,-54.908
2016/12/26,-43.797
2016/12/27,-4.183
2016/12/28,29.736
2016/12/29,46.639
2016/12/30,-41.06
2016/12/31,198.567
2017/01/01,96.452
2017/01/02,290.084
2017/01/03,340.199
2017/01/04,294.038
2017/01/05,127.903
2017/01/06,174.965
2017/01/07,-15.362
2017/01/08,66.866
2017/01/09,96.811
2017/01/10,6.892
2017/01/11,-43.585
2017/01/12,-48.937
2017/01/13,-67.788
2017/01/14,-79.066
2017/01/15,-77.217
2017/01/16,-83.204
2017/01/17,-67.446
2017/01/18,-80.821
2017/01/19,-76.286
2017/01/20,18.619
2017/01/21,12.455
2017/01/22,85.411
2017/01/23,22.092
2017/01/24,-46.166
2017/01/25,11.748
2017/01/26,9.427
2017/01/27,-62.227
2017/01/28,-37.906
2017/01/29,-13.815
2017/01/30,-22.76
2017/01/31,61.405
2017/02/01,35.88
2017/02/02,16.409
2017/02/03,64.098
2017/02/04,215.363
2017/02/05,-8.43
2017/02/06,111.344
2017/02/07,7.373
2017/02/08,0.196
2017/02/09,13.473
2017/02/10,2.857
2017/02/11,-46.91
2017/02/12,64.28
2017/02/13,-11.808
2017/02/14,195.137
2017/02/15,297.082
2017/02/16,104.796
2017/02/17,81.869
2017/02/18,187.539
2017/02/19,118.221
2017/02/20,129.463
2017/02/21,11.385
2017/02/22,-36.531
2017/02/23,9.147
2017/02/24,102.787
2017/02/25,40.232
2017/02/26,76.868
2017/02/27,329.54
2017/02/28,272.252
2017/03/01,450.228
2017/03/02,844.848
2017/03/03,387.18
2017/03/04,388.04
2017/03/05,226.598
2017/03/06,122.906
2017/03/07,11.756
2017/03/08,7.56
2017/03/09,-18.003
2017/03/10,-24.473
2017/03/11,51.834
2017/03/12,211.728
2017/03/13,71.411
2017/03/14,12.854
2017/03/15,17.777
2017/03/16,396.105
2017/03/17,201.168
2017/03/18,192.319
2017/03/19,-61.719
2017/03/20,-44.018
2017/03/21,152.129
2017/03/22,98.778
2017/03/23,-62.031
2017/03/24,-0.418
2017/03/25,-33.459
2017/03/26,135.615
2017/03/27,94.252
2017/03/28,-2.671
2017/03/29,46.963
2017/03/30,88.438
2017/03/31,0.145
2017/04/01,-20.79
2017/04/02,55.913
2017/04/03,39.559
2017/04/04,-33.095
2017/04/05,-19.33
2017/04/06,-16.057
2017/04/07,-70.008
2017/04/08,-37.94
2017/04/09,-60.717
2017/04/10,-51.93
2017/04/11,1.837
2017/04/12,-37.179
2017/04/13,-62.695
2017/04/14,55.297
2017/04/15,-43.239
2017/04/16,-70.588
2017/04/17,-68.983
2017/04/18,12.805
2017/04/19,38.981
2017/04/20,89.01
2017/04/21,11.434
2017/04/22,98.784
2017/04/23,291.063
2017/04/24,271.039
2017/04/25,-6.612
2017/04/26,18.846
2017/04/27,63.096
2017/04/28,151.826
2017/04/29,189.35
2017/04/30,241.18
2017/05/01,348.734
2017/05/02,295.071
2017/05/03,200.71
2017/05/04,121.467
2017/05/05,122.865
2017/05/06,43.231
2017/05/07,57.925
2017/05/08,-10.607
2017/05/09,4.81
2017/05/10,-7.194
2017/05/11,1.932
2017/05/12,-25.731
2017/05/13,-18.362
2017/05/14,-40.113
2017/05/15,-11.697
2017/05/16,17.559
2017/05/17,-24.5
2017/05/18,-56.114
2017/05/19,5.183
2017/05/20,4.778
2017/05/21,55.259
2017/05/22,181.384
2017/05/23,37.786
2017/05/24,138.399
2017/05/25,225.161
2017/05/26,74.196
2017/05/27,49.11
2017/05/28,-3.002
2017/05/29,-56.915
2017/05/30,-5.982
2017/05/31,78.734
2017/06/01,31.18
2017/06/02,24.225
2017/06/03,90.201
2017/06/04,98.363
2017/06/05,127.794
2017/06/06,109.727
2017/06/07,-10.645
2017/06/08,6.773
2017/06/09,17.652
2017/06/10,-1.824
2017/06/11,25.408
2017/06/12,129.022
2017/06/13,58.122
2017/06/14,6.631
2017/06/15,70.331
2017/06/16,49.037
2017/06/17,9.602
2017/06/18,-16.678
2017/06/19,-58.73
2017/06/20,-36.556
2017/06/21,-61.305
2017/06/22,-59.597
2017/06/23,-47.666
2017/06/24,-1.245
2017/06/25,-64.922
2017/06/26,-30.505
2017/06/27,-45.386
2017/06/28,58.803
2017/06/29,25.081
2017/06/30,-12.695
2017/07/01,-33.21
2017/07/02,56.467
2017/07/03,149.063
2017/07/04,94.863
2017/07/05,-39.212
2017/07/06,-35.242
2017/07/07,-20.302
2017/07/08,-25.435
2017/07/09,-55.727
2017/07/10,-64.823
2017/07/11,-54.74
2017/07/12,41.024
2017/07/13,104.991
2017/07/14,112.719
2017/07/15,150.241
2017/07/16,378.22
2017/07/17,62.545
2017/07/18,111.477
2017/07/19,97.373
2017/07/20,-1.553
2017/07/21,-4.947
2017/07/22,-77.369
2017/07/23,-60.51
2017/07/24,20.014
2017/07/25,-8.325
2017/07/26,-26.45
2017/07/27,-4.625
2017/07/28,2.867
2017/07/29,306.491
2017/07/30,78.786
2017/07/31,-63.58
2017/08/01,-57.588
2017/08/02,-47.745
2017/08/03,-60.453
2017/08/04,-63.891
2017/08/05,-47.839
2017/08/06,-19.962
2017/08/07,51.547
2017/08/08,48.513
2017/08/09,67.393
2017/08/10,314.641
2017/08/11,704.941
2017/08/12,300.092
2017/08/13,297.74
2017/08/14,179.336
2017/08/15,81.339
2017/08/16,36.306
2017/08/17,-34.008
2017/08/18,-66.501
2017/08/19,-60.446
2017/08/20,-67.096
2017/08/21,-45.371
2017/08/22,-36.419
2017/08/23,-8.127
2017/08/24,-17.261
2017/08/25,-26.901
2017/08/26,-48.503
2017/08/27,122.9
2017/08/28,143.161
2017/08/29,114.094
2017/08/30,225.97
2017/08/31,67.345
2017/09/01,77.522
2017/09/02,179.401
2017/09/03,-43.732
2017/09/04,-46.68
2017/09/05,-37.018
2017/09/06,-60.263
2017/09/07,-40.35
2017/09/08,-30.42
2017/09/09,20.936
2017/09/10,35.002
2017/09/11,-13.752
2017/09/12,-4.107
2017/09/13,-50.374
2017/09/14,-0.414
2017/09/15,-0.752
2017/09/16,-57.042
2017/09/17,-40.016
2017/09/18,19.432
2017/09/19,-7.586
2017/09/20,2.561
2017/09/21,-32.528
2017/09/22,-47.66
2017/09/23,-20.124
2017/09/24,-37.9
2017/09/25,-54.54
2017/09/26,-41.156
2017/09/27,-2.3
2017/09/28,14.315
2017/09/29,8.709
2017/09/30,-6.117
2017/10/01,-27.851
2017/10/02,-12.73
2017/10/03,164.652
2017/10/04,63.262
2017/10/05,-5.865
2017/10/06,17.86
2017/10/07,20.076
2017/10/08,96.494
2017/10/09,47.706
2017/10/10,-49.869
2017/10/11,-32.375
2017/10/12,20.69
2017/10/13,60.622
2017/10/14,47.987
2017/10/15,15.546
2017/10/16,-19.057
2017/10/17,8.864
2017/10/18,50.19
2017/10/19,15.153
2017/10/20,-23.132
2017/10/21,-9.15
2017/10/22,-10.363
2017/10/23,45.139
2017/10/24,5.722
2017/10/25,-32.311
2017/10/26,-24.54
2017/10/27,-100
2017/10/28,-100
2017/10/29,-100
2017/10/30,-100
2017/10/31,-100
2017/11/01,38.336
2017/11/02,54.923
2017/11/03,0
2017/11/04,0
2017/11/05,0
2017/11/06,0
2017/11/07,0
2017/11/08,-18.077
2017/11/09,31.186
2017/11/10,13.115
2017/11/11,52.086
2017/11/12,124.897
2017/11/13,22.828
2017/11/14,51.576
2017/11/15,63.84
2017/11/16,-14.198
2017/11/17,21.984
2017/11/18,11.005
2017/11/19,-15.443
2017/11/20,71.635
2017/11/21,67.159
2017/11/22,9.356
2017/11/23,27.772
2017/11/24,15.663
2017/11/25,76.678
2017/11/26,59.526
2017/11/27,54.81
2017/11/28,90.703
2017/11/29,113.001
2017/11/30,74.4
2017/12/01,59.378
2017/12/02,37.785
2017/12/03,38.423
2017/12/04,1.745
2017/12/05,-60.146
2017/12/06,-51.843
2017/12/07,-58.553
2017/12/08,-56.881
2017/12/09,-69.666
2017/12/10,-71.234
2017/12/11,-67.972
2017/12/12,60.378
2017/12/13,13.052
2017/12/14,85.592
2017/12/15,65.994
2017/12/16,82.575
2017/12/17,102.58
2017/12/18,108.473
2017/12/19,27.279
2017/12/20,46.742
2017/12/21,24.244
2017/12/22,44.937
2017/12/23,20.535
2017/12/24,-14.938
2017/12/25,-29.563
2017/12/26,-28.889
2017/12/27,-26.702
2017/12/28,-16.56
2017/12/29,10.645
2017/12/30,65.732
2017/12/31,32.723
2018/01/01,37.968
2018/01/02,80.286
2018/01/03,62.955
2018/01/04,115.288
2018/01/05,67.435
2018/01/06,33.551
2018/01/07,103.588
2018/01/08,182.114
2018/01/09,65.044
2018/01/10,85.076
2018/01/11,0.52
2018/01/12,-14.807
2018/01/13,-15.528
2018/01/14,152.491
2018/01/15,-10.686
2018/01/16,-11.704
2018/01/17,-33.399
2018/01/18,-25.515
2018/01/19,-37.985
2018/01/20,-32.337
2018/01/21,-75.868
2018/01/22,-41.102
2018/01/23,-51.061
2018/01/24,-42.796
2018/01/25,-69.501
2018/01/26,8.927
2018/01/27,-20.868
2018/01/28,7.417
2018/01/29,3.154
2018/01/30,14.168
2018/01/31,3.346
2018/02/01,109.536
2018/02/02,-0.96
2018/02/03,-14.116
2018/02/04,-46.969
2018/02/05,-40.98
2018/02/06,-37.494
2018/02/07,-37.86
2018/02/08,-67.704
2018/02/09,-58.565
2018/02/10,-15.57
2018/02/11,-28.509
2018/02/12,-28.653
2018/02/13,-9.848
2018/02/14,-22.959
2018/02/15,72.422
2018/02/16,-5.158
2018/02/17,-19.644
2018/02/18,19.119
2018/02/19,-10.136
2018/02/20,-23.334
2018/02/21,-12.547
2018/02/22,-8.146
2018/02/23,-34.348
2018/02/24,-39.331
2018/02/25,-59.772
2018/02/26,-40.813
2018/02/27,-67.401
2018/02/28,-63.891
2018/03/01,-68.653
2018/03/02,-49.573
2018/03/03,-63.433
2018/03/04,-41.723
2018/03/05,-35.795
2018/03/06,19.566
2018/03/07,13.883
2018/03/08,-16.044
2018/03/09,-7.349
2018/03/10,-7.837
2018/03/11,-16.96
2018/03/12,-21.503
2018/03/13,16.323
2018/03/14,-18.006
2018/03/15,-8.616
2018/03/16,-32.215
2018/03/17,-12.589
2018/03/18,90.348
2018/03/19,17.454
2018/03/20,-45.135
2018/03/21,-20.572
2018/03/22,-25.041
2018/03/23,25.241
2018/03/24,-10.907
2018/03/25,-64.407
2018/03/26,-22.351
2018/03/27,10.713
2018/03/28,9.7
2018/03/29,25.792
2018/03/30,-15.43
2018/03/31,-6.219
2018/04/01,-6.373
2018/04/02,-43.103
2018/04/03,-41.617
2018/04/04,-44.685
2018/04/05,-54.057
2018/04/06,-45.206
2018/04/07,-43.896
2018/04/08,1.739
2018/04/09,13.412
2018/04/10,-24.124
2018/04/11,1.337
2018/04/12,107.873
2018/04/13,128.702
2018/04/14,43.3
2018/04/15,23.37
2018/04/16,13.598
2018/04/17,45.245
2018/04/18,44.473
2018/04/19,-3.333
2018/04/20,13.378
2018/04/21,111.401
2018/04/22,28.861
2018/04/23,176.288
2018/04/24,152.784
2018/04/25,80.425
2018/04/26,29.734
2018/04/27,10.034
2018/04/28,18.297
2018/04/29,44.791
2018/04/30,-30.489
2018/05/01,-33.859
2018/05/02,11.569
2018/05/03,64.586
2018/05/04,44.622
2018/05/05,15.699
2018/05/06,6.531
2018/05/07,59.846
2018/05/08,27.79
2018/05/09,-8.917
2018/05/10,-23.071
2018/05/11,-24.136
2018/05/12,-23.345
2018/05/13,-31.053
2018/05/14,-28.961
2018/05/15,-9.8
2018/05/16,-28.822
2018/05/17,-26.222
2018/05/18,-26.57
2018/05/19,-21.371
2018/05/20,8.27
2018/05/21,-24.855
2018/05/22,5.532
2018/05/23,43.321
2018/05/24,4.142
2018/05/25,-4.111
2018/05/26,-6.407
2018/05/27,25.808
2018/05/28,25.821
2018/05/29,-19.282
2018/05/30,-27.356
2018/05/31,4.572
2018/06/01,32.075
2018/06/02,-3.416
2018/06/03,-39.672
2018/06/04,-17.084
2018/06/05,1.297
2018/06/06,10.931
2018/06/07,0.466
2018/06/08,-2.098
2018/06/09,-5.833
2018/06/10,46.511
2018/06/11,-6.029
2018/06/12,25.882
2018/06/13,45.374
2018/06/14,53.594
2018/06/15,28.643
2018/06/16,10.987
2018/06/17,-40.979
2018/06/18,-30.525
2018/06/19,-34.116
2018/06/20,-44.432
2018/06/21,-50.558
2018/06/22,-34.468
2018/06/23,-24.208
2018/06/24,51.539
2018/06/25,38.225
2018/06/26,-14.439
2018/06/27,-23.302
2018/06/28,-20.935
2018/06/29,-23.202
2018/06/30,-7.814
2018/07/01,-49.396
2018/07/02,-40.637
2018/07/03,-2.564
2018/07/04,-13.748
2018/07/05,-1.049
2018/07/06,-17.535
2018/07/07,-6.289
2018/07/08,36.046
2018/07/09,28.483
2018/07/10,0.769
2018/07/11,-13.808
2018/07/12,-27.012
2018/07/13,-27.226
2018/07/14,-23.058
2018/07/15,-43.166
2018/07/16,-4.691
2018/07/17,0.17
2018/07/18,61.865
2018/07/19,38.626
2018/07/20,49.19
2018/07/21,24.085
2018/07/22,36.649
2018/07/23,-6.357
2018/07/24,-5.99
2018/07/25,-28.43
2018/07/26,-24.849
2018/07/27,-22.109
2018/07/28,-25.59
2018/07/29,-25.435
2018/07/30,-4.68
2018/07/31,54.886
2018/08/01,-11.806
2018/08/02,12.91
2018/08/03,-14.009
2018/08/04,6.12
2018/08/05,1.499
2018/08/06,-30.022
2018/08/07,-55.568
2018/08/08,18.453
2018/08/09,-13.133
2018/08/10,19.956
2018/08/11,33.847
2018/08/12,-10.378
2018/08/13,53.762
2018/08/14,49.049
2018/08/15,-11.465
2018/08/16,-22.918
2018/08/17,-14.033
2018/08/18,-36.299
2018/08/19,-28.295
2018/08/20,-44.955
2018/08/21,-50.743
2018/08/22,-27.031
2018/08/23,-10.249
2018/08/24,-29.267
2018/08/25,-10.432
2018/08/26,14.999
2018/08/27,5.291
2018/08/28,2.489
2018/08/29,-6.402
2018/08/30,0.8
2018/08/31,6.793
2018/09/01,12.643
2018/09/02,0.529
2018/09/03,16.537
2018/09/04,101.132
2018/09/05,43.435
2018/09/06,70.312
2018/09/07,35.422
2018/09/08,32.191
2018/09/09,59.377
2018/09/10,-6.935
2018/09/11,-43.651
2018/09/12,1.476
2018/09/13,-32.85
2018/09/14,-20.558
2018/09/15,-29.961
2018/09/16,-38.33
2018/09/17,-14.541
2018/09/18,-22.124
2018/09/19,-51.275
2018/09/20,-13.794
2018/09/21,47.115
2018/09/22,20.04
2018/09/23,27.029
2018/09/24,7.837
2018/09/25,9.107
2018/09/26,22.241
2018/09/27,-8.509
2018/09/28,-42.919
2018/09/29,-14.391
2018/09/30,-6.777
2018/10/01,-35.297
2018/10/02,-37.819
2018/10/03,-11.186
2018/10/04,-1.882
2018/10/05,-13.479
2018/10/06,-24.34
2018/10/07,-30.418
2018/10/08,28.226
2018/10/09,29.538
2018/10/10,-4.686
2018/10/11,74.846
2018/10/12,19.865
2018/10/13,-2.762
2018/10/14,6.219
2018/10/15,89.414
2018/10/16,45.793
2018/10/17,20.843
2018/10/18,-21.907
2018/10/19,-13.866
2018/10/20,24.478
2018/10/21,75.664
2018/10/22,-53.27
2018/10/23,-26.364
2018/10/24,-17.153
2018/10/25,-8.183
2018/10/26,2.847
2018/10/27,-31.584
2018/10/28,-49.212
2018/10/29,21.451
2018/10/30,-5.986
2018/10/31,2.211
2018/11/01,-28.292
2018/11/02,7.67
2018/11/03,8.13
2018/11/04,50.199
2018/11/05,23.767
2018/11/06,21.374
2018/11/07,36.232
2018/11/08,15.7
2018/11/09,-7.28
2018/11/10,7.639
2018/11/11,-23.872
2018/11/12,-19.782
2018/11/13,-10.199
2018/11/14,26.171
2018/11/15,52.106
2018/11/16,14.052
2018/11/17,3.596
2018/11/18,41.909
2018/11/19,96.144
2018/11/20,120.947
2018/11/21,-12.898
2018/11/22,-37.689
2018/11/23,-5.889
2018/11/24,14.377
2018/11/25,30.214
2018/11/26,-50.083
2018/11/27,-61.375
2018/11/28,-23.078
2018/11/29,22.691
2018/11/30,433.289
2018/12/01,545.967
2018/12/02,-61.972
2018/12/03,-34.073
2018/12/04,-17.475
2018/12/05,-21.627
2018/12/06,-11.789
2018/12/07,-78.55
2018/12/08,-86.279
2018/12/09,33.836
2018/12/10,-8.911
2018/12/11,-8.078
2018/12/12,-31.575
2018/12/13,-29.563
2018/12/14,-45.925
2018/12/15,-37.723
2018/12/16,-30.534
2018/12/17,34.379
2018/12/18,33.382
2018/12/19,113.774
2018/12/20,79.221
2018/12/21,121.377
2018/12/22,53.005
2018/12/23,149.085
2018/12/24,85.21
2018/12/25,1.827
2018/12/26,-37.762
2018/12/27,-26.535
2018/12/28,-27.823
2018/12/29,122.789
2018/12/30,-41.722
2018/12/31,-50.288
2019/01/01,-27.724
2019/01/02,45.209
2019/01/03,7.456
2019/01/04,57.168
2019/01/05,26.286
2019/01/06,66.647
2019/01/07,41.381
2019/01/08,55.81
2019/01/09,-18.536
2019/01/10,13.579
2019/01/11,-15.316
2019/01/12,-71.66
2019/01/13,-42.118
2019/01/14,3.786
2019/01/15,-14.177
2019/01/16,-2.698
2019/01/17,-39.095
2019/01/18,-56.531
2019/01/19,-4.124
2019/01/20,-3.729
2019/01/21,-48.947
2019/01/22,-28.652
2019/01/23,-27.971
2019/01/24,5.496
2019/01/25,6.504
2019/01/26,-16.561
2019/01/27,2.85
2019/01/28,60.933
2019/01/29,10.85
2019/01/30,8.683
2019/01/31,-8.311
2019/02/01,-9.052
2019/02/02,-13.053
2019/02/03,-34.597
2019/02/04,-68.255
2019/02/05,-56.049
2019/02/06,-28.496
2019/02/07,-40.472
2019/02/08,13.829
2019/02/09,5.264
2019/02/10,22.35
2019/02/11,110.152
2019/02/12,75.969
2019/02/13,21.636
2019/02/14,34.458
2019/02/15,-18.407
2019/02/16,-3.707
2019/02/17,28.853
2019/02/18,83.761
2019/02/19,119.785
2019/02/20,47.002
2019/02/21,53.706
2019/02/22,60.866
2019/02/23,74.234
2019/02/24,100.461
2019/02/25,21.543
2019/02/26,-36.87
2019/02/27,22.795
2019/02/28,3.08
2019/03/01,-18.593
2019/03/02,-14.04
2019/03/03,-49.094
2019/03/04,-38.302
2019/03/05,18.948
2019/03/06,-24.136
2019/03/07,-8.975
2019/03/08,29.942
2019/03/09,25.743
2019/03/10,3.423
2019/03/11,3.688
2019/03/12,2.81
2019/03/13,-9.755
2019/03/14,2.817
2019/03/15,-10.292
2019/03/16,8.909
2019/03/17,4.263
2019/03/18,8.854
2019/03/19,-16.585
2019/03/20,46.318
2019/03/21,13.747
2019/03/22,-4.146
2019/03/23,29.024
2019/03/24,-0.198
2019/03/25,7.93
2019/03/26,29.888
2019/03/27,-20.817
2019/03/28,-6.009
2019/03/29,28.438
2019/03/30,2.702
2019/03/31,25.989
2019/04/01,-10.395
2019/04/02,84.461
2019/04/03,123.193
2019/04/04,44.565
2019/04/05,20.821
2019/04/06,-14.261
2019/04/07,32.514
2019/04/08,96.313
2019/04/09,-5.891
2019/04/10,-27.792
2019/04/11,5.716
2019/04/12,-6.12
2019/04/13,-17.742
2019/04/14,-30.231
2019/04/15,-38.331
2019/04/16,-38.885
2019/04/17,-27.259
2019/04/18,-7.946
2019/04/19,-3.394
2019/04/20,28.364
2019/04/21,20.534
2019/04/22,-2.454
2019/04/23,31.58
2019/04/24,55.636
2019/04/25,13.553
2019/04/26,76.198
2019/04/27,-7.681
2019/04/28,7.875
2019/04/29,16.761
2019/04/30,-1.31
2019/05/01,-27.008
2019/05/02,-34.42
