Date,sentbyaddress7ema
2016/07/26,12888
2016/07/27,13118
2016/07/28,12963
2016/07/29,12328
2016/07/30,11463
2016/07/31,11087
2016/08/01,10920
2016/08/02,11381
2016/08/03,11198
2016/08/04,10943
2016/08/05,10425
2016/08/06,9970
2016/08/07,9649
2016/08/08,9625
2016/08/09,9829
2016/08/10,9718
2016/08/11,10013
2016/08/12,9684
2016/08/13,9268
2016/08/14,9107
2016/08/15,9022
2016/08/16,9201
2016/08/17,9088
2016/08/18,8989
2016/08/19,8925
2016/08/20,8952
2016/08/21,8904
2016/08/22,8730
2016/08/23,9046
2016/08/24,9042
2016/08/25,9304
2016/08/26,9295
2016/08/27,9372
2016/08/28,9284
2016/08/29,9427
2016/08/30,9408
2016/08/31,9573
2016/09/01,9947
2016/09/02,10040
2016/09/03,9814
2016/09/04,9592
2016/09/05,9438
2016/09/06,9354
2016/09/07,9325
2016/09/08,9711
2016/09/09,9584
2016/09/10,9402
2016/09/11,9369
2016/09/12,9389
2016/09/13,9402
2016/09/14,9464
2016/09/15,9446
2016/09/16,9665
2016/09/17,9680
2016/09/18,9374
2016/09/19,8991
2016/09/20,10165
2016/09/21,10704
2016/09/22,10117
2016/09/23,9796
2016/09/24,9652
2016/09/25,9489
2016/09/26,9351
2016/09/27,9300
2016/09/28,9237
2016/09/29,9472
2016/09/30,9702
2016/10/01,9445
2016/10/02,9710
2016/10/03,9577
2016/10/04,8969
2016/10/05,8519
2016/10/06,8390
2016/10/07,8644
2016/10/08,8893
2016/10/09,9333
2016/10/10,9655
2016/10/11,9579
2016/10/12,8537
2016/10/13,7324
2016/10/14,7505
2016/10/15,7239
2016/10/16,7330
2016/10/17,7607
2016/10/18,8630
2016/10/19,8204
2016/10/20,8967
2016/10/21,9726
2016/10/22,9805
2016/10/23,9753
2016/10/24,9556
2016/10/25,9426
2016/10/26,9360
2016/10/27,9360
2016/10/28,9408
2016/10/29,9253
2016/10/30,8995
2016/10/31,9406
2016/11/01,9960
2016/11/02,9614
2016/11/03,9692
2016/11/04,8984
2016/11/05,8800
2016/11/06,8392
2016/11/07,8518
2016/11/08,8535
2016/11/09,8640
2016/11/10,8343
2016/11/11,8440
2016/11/12,8411
2016/11/13,8674
2016/11/14,8414
2016/11/15,8404
2016/11/16,8262
2016/11/17,8148
2016/11/18,8132
2016/11/19,7957
2016/11/20,7909
2016/11/21,7927
2016/11/22,11398
2016/11/23,16064
2016/11/24,13364
2016/11/25,15740
2016/11/26,13255
2016/11/27,11467
2016/11/28,10466
2016/11/29,9578
2016/11/30,8970
2016/12/01,8410
2016/12/02,8155
2016/12/03,8429
2016/12/04,8666
2016/12/05,8420
2016/12/06,8752
2016/12/07,8215
2016/12/08,7865
2016/12/09,8034
2016/12/10,7779
2016/12/11,7756
2016/12/12,7755
2016/12/13,7591
2016/12/14,7918
2016/12/15,8438
2016/12/16,8277
2016/12/17,8129
2016/12/18,7957
2016/12/19,7979
2016/12/20,8118
2016/12/21,8298
2016/12/22,8415
2016/12/23,8235
2016/12/24,7966
2016/12/25,7571
2016/12/26,7303
2016/12/27,7266
2016/12/28,7374
2016/12/29,7665
2016/12/30,7718
2016/12/31,7925
2017/01/01,7571
2017/01/02,7601
2017/01/03,7828
2017/01/04,8594
2017/01/05,9006
2017/01/06,9342
2017/01/07,9193
2017/01/08,8873
2017/01/09,9156
2017/01/10,8962
2017/01/11,9007
2017/01/12,9096
2017/01/13,8969
2017/01/14,8698
2017/01/15,8347
2017/01/16,8575
2017/01/17,8544
2017/01/18,8396
2017/01/19,8504
2017/01/20,8698
2017/01/21,8600
2017/01/22,8414
2017/01/23,8403
2017/01/24,8432
2017/01/25,8276
2017/01/26,8278
2017/01/27,8186
2017/01/28,8080
2017/01/29,7908
2017/01/30,8035
2017/01/31,8091
2017/02/01,8162
2017/02/02,8330
2017/02/03,8288
2017/02/04,8463
2017/02/05,8631
2017/02/06,8761
2017/02/07,8774
2017/02/08,8838
2017/02/09,8872
2017/02/10,9171
2017/02/11,8969
2017/02/12,8981
2017/02/13,9527
2017/02/14,9898
2017/02/15,10135
2017/02/16,10068
2017/02/17,10010
2017/02/18,10188
2017/02/19,9921
2017/02/20,10011
2017/02/21,9972
2017/02/22,9906
2017/02/23,9806
2017/02/24,10019
2017/02/25,10022
2017/02/26,10065
2017/02/27,10353
2017/02/28,11169
2017/03/01,11944
2017/03/02,14345
2017/03/03,14788
2017/03/04,14608
2017/03/05,14389
2017/03/06,14240
2017/03/07,13819
2017/03/08,13582
2017/03/09,13926
2017/03/10,14452
2017/03/11,14552
2017/03/12,15159
2017/03/13,17171
2017/03/14,17738
2017/03/15,18332
2017/03/16,21110
2017/03/17,23039
2017/03/18,23253
2017/03/19,22482
2017/03/20,21967
2017/03/21,21627
2017/03/22,20961
2017/03/23,20467
2017/03/24,21244
2017/03/25,21351
2017/03/26,20691
2017/03/27,20963
2017/03/28,20831
2017/03/29,20812
2017/03/30,21910
2017/03/31,24166
2017/04/01,23237
2017/04/02,23245
2017/04/03,24849
2017/04/04,24268
2017/04/05,24099
2017/04/06,24790
2017/04/07,23527
2017/04/08,22064
2017/04/09,20589
2017/04/10,20298
2017/04/11,19925
2017/04/12,19984
2017/04/13,20408
2017/04/14,20257
2017/04/15,19795
2017/04/16,18668
2017/04/17,18182
2017/04/18,18609
2017/04/19,19036
2017/04/20,19531
2017/04/21,19203
2017/04/22,18680
2017/04/23,18372
2017/04/24,18961
2017/04/25,19197
2017/04/26,19564
2017/04/27,22107
2017/04/28,23144
2017/04/29,23046
2017/04/30,23544
2017/05/01,24765
2017/05/02,25582
2017/05/03,25175
2017/05/04,26558
2017/05/05,27502
2017/05/06,26982
2017/05/07,27555
2017/05/08,29844
2017/05/09,30447
2017/05/10,30166
2017/05/11,30616
2017/05/12,30227
2017/05/13,28855
2017/05/14,28163
2017/05/15,29184
2017/05/16,29904
2017/05/17,32187
2017/05/18,33603
2017/05/19,37309
2017/05/20,36909
2017/05/21,37047
2017/05/22,39272
2017/05/23,41582
2017/05/24,43826
2017/05/25,45346
2017/05/26,45821
2017/05/27,44057
2017/05/28,42328
2017/05/29,42202
2017/05/30,44325
2017/05/31,50171
2017/06/01,53334
2017/06/02,52315
2017/06/03,51484
2017/06/04,50784
2017/06/05,52117
2017/06/06,52987
2017/06/07,53392
2017/06/08,52391
2017/06/09,54354
2017/06/10,55729
2017/06/11,58999
2017/06/12,67961
2017/06/13,72359
2017/06/14,73170
2017/06/15,74392
2017/06/16,72976
2017/06/17,72180
2017/06/18,72145
2017/06/19,73690
2017/06/20,78284
2017/06/21,81235
2017/06/22,83266
2017/06/23,83089
2017/06/24,81802
2017/06/25,78571
2017/06/26,84541
2017/06/27,83929
2017/06/28,62947
2017/06/29,66501
2017/06/30,68806
2017/07/01,69649
2017/07/02,69798
2017/07/03,74150
2017/07/04,77207
2017/07/05,76794
2017/07/06,75795
2017/07/07,79614
2017/07/08,75583
2017/07/09,71855
2017/07/10,74604
2017/07/11,75793
2017/07/12,76064
2017/07/13,73207
2017/07/14,70642
2017/07/15,68757
2017/07/16,66876
2017/07/17,66826
2017/07/18,68102
2017/07/19,69733
2017/07/20,69823
2017/07/21,67857
2017/07/22,64282
2017/07/23,69787
2017/07/24,69224
2017/07/25,67726
2017/07/26,65519
2017/07/27,64821
2017/07/28,64578
2017/07/29,61534
2017/07/30,59360
2017/07/31,64435
2017/08/01,63367
2017/08/02,63762
2017/08/03,63951
2017/08/04,65912
2017/08/05,68053
2017/08/06,68531
2017/08/07,71209
2017/08/08,75980
2017/08/09,77741
2017/08/10,82487
2017/08/11,86197
2017/08/12,87428
2017/08/13,86376
2017/08/14,92217
2017/08/15,96899
2017/08/16,100461
2017/08/17,103475
2017/08/18,108068
2017/08/19,104766
2017/08/20,99917
2017/08/21,101694
2017/08/22,101022
2017/08/23,102267
2017/08/24,99453
2017/08/25,99470
2017/08/26,93258
2017/08/27,89822
2017/08/28,90833
2017/08/29,95443
2017/08/30,99138
2017/08/31,103679
2017/09/01,105481
2017/09/02,101644
2017/09/03,96016
2017/09/04,104949
2017/09/05,109242
2017/09/06,113762
2017/09/07,114360
2017/09/08,114432
2017/09/09,111303
2017/09/10,103585
2017/09/11,103418
2017/09/12,108979
2017/09/13,108936
2017/09/14,112699
2017/09/15,117772
2017/09/16,111060
2017/09/17,100446
2017/09/18,100220
2017/09/19,99795
2017/09/20,98495
2017/09/21,95624
2017/09/22,90018
2017/09/23,86730
2017/09/24,85717
2017/09/25,86890
2017/09/26,85974
2017/09/27,85260
2017/09/28,87598
2017/09/29,89432
2017/09/30,88223
2017/10/01,84468
2017/10/02,84552
2017/10/03,85548
2017/10/04,84510
2017/10/05,85188
2017/10/06,84478
2017/10/07,83427
2017/10/08,82859
2017/10/09,83397
2017/10/10,88158
2017/10/11,92382
2017/10/12,94519
2017/10/13,100143
2017/10/14,98398
2017/10/15,94896
2017/10/16,92544
2017/10/17,101506
2017/10/18,101843
2017/10/19,99475
2017/10/20,102258
2017/10/21,102862
2017/10/22,110709
2017/10/23,109831
2017/10/24,109313
2017/10/25,105945
2017/10/26,103361
2017/10/27,77521
2017/10/28,58141
2017/10/29,43606
2017/10/30,32704
2017/10/31,24528
2017/11/01,51459
2017/11/02,75414
2017/11/03,85405
2017/11/04,87334
2017/11/05,88360
2017/11/06,93116
2017/11/07,97092
2017/11/08,102833
2017/11/09,107817
2017/11/10,109180
2017/11/11,107110
2017/11/12,109644
2017/11/13,109937
2017/11/14,114011
2017/11/15,121312
2017/11/16,122439
2017/11/17,126259
2017/11/18,123294
2017/11/19,122195
2017/11/20,123746
2017/11/21,127991
2017/11/22,131563
2017/11/23,133227
2017/11/24,133678
2017/11/25,133887
2017/11/26,135090
2017/11/27,143937
2017/11/28,151372
2017/11/29,160864
2017/11/30,163527
2017/12/01,159405
2017/12/02,158350
2017/12/03,163933
2017/12/04,167393
2017/12/05,171060
2017/12/06,185185
2017/12/07,180093
2017/12/08,184367
2017/12/09,187889
2017/12/10,190174
2017/12/11,198981
2017/12/12,216499
2017/12/13,231580
2017/12/14,245038
2017/12/15,250304
2017/12/16,249954
2017/12/17,249566
2017/12/18,255012
2017/12/19,269646
2017/12/20,278302
2017/12/21,289664
2017/12/22,309735
2017/12/23,302236
2017/12/24,278625
2017/12/25,259783
2017/12/26,257054
2017/12/27,259247
2017/12/28,260641
2017/12/29,282562
2017/12/30,305303
2017/12/31,297594
2018/01/01,291912
2018/01/02,314431
2018/01/03,329021
2018/01/04,352070
2018/01/05,361781
2018/01/06,366430
2018/01/07,368408
2018/01/08,369878
2018/01/09,388278
2018/01/10,385851
2018/01/11,389951
2018/01/12,383490
2018/01/13,387107
2018/01/14,382728
2018/01/15,396857
2018/01/16,412635
2018/01/17,421641
2018/01/18,423258
2018/01/19,399568
2018/01/20,366490
2018/01/21,380704
2018/01/22,362367
2018/01/23,343696
2018/01/24,325584
2018/01/25,300526
2018/01/26,299971
2018/01/27,289500
2018/01/28,278769
2018/01/29,279085
2018/01/30,276940
2018/01/31,274169
2018/02/01,283594
2018/02/02,288160
2018/02/03,274951
2018/02/04,271015
2018/02/05,268259
2018/02/06,269411
2018/02/07,263768
2018/02/08,247731
2018/02/09,242797
2018/02/10,242691
2018/02/11,238936
2018/02/12,241027
2018/02/13,233086
2018/02/14,232216
2018/02/15,231515
2018/02/16,220616
2018/02/17,212639
2018/02/18,208755
2018/02/19,210925
2018/02/20,219730
2018/02/21,221148
2018/02/22,216758
2018/02/23,210184
2018/02/24,198481
2018/02/25,191439
2018/02/26,196999
2018/02/27,198662
2018/02/28,202688
2018/03/01,203270
2018/03/02,203223
2018/03/03,195008
2018/03/04,185231
2018/03/05,189683
2018/03/06,197213
2018/03/07,226731
2018/03/08,220224
2018/03/09,211797
2018/03/10,201367
2018/03/11,189282
2018/03/12,183124
2018/03/13,184821
2018/03/14,193356
2018/03/15,192477
2018/03/16,186037
2018/03/17,179025
2018/03/18,177148
2018/03/19,182885
2018/03/20,181129
2018/03/21,185559
2018/03/22,181678
2018/03/23,198262
2018/03/24,200715
2018/03/25,184422
2018/03/26,180875
2018/03/27,176622
2018/03/28,169939
2018/03/29,170264
2018/03/30,173107
2018/03/31,166822
2018/04/01,158573
2018/04/02,157116
2018/04/03,161802
2018/04/04,162423
2018/04/05,171222
2018/04/06,172624
2018/04/07,166967
2018/04/08,167042
2018/04/09,170370
2018/04/10,169193
2018/04/11,171551
2018/04/12,179522
2018/04/13,186050
2018/04/14,182591
2018/04/15,179173
2018/04/16,178485
2018/04/17,178718
2018/04/18,180736
2018/04/19,187940
2018/04/20,195118
2018/04/21,198865
2018/04/22,209579
2018/04/23,220354
2018/04/24,227496
2018/04/25,226083
2018/04/26,224762
2018/04/27,219947
2018/04/28,213804
2018/04/29,208051
2018/04/30,208603
2018/05/01,203075
2018/05/02,208448
2018/05/03,219602
2018/05/04,289300
2018/05/05,283187
2018/05/06,267823
2018/05/07,264774
2018/05/08,265143
2018/05/09,261120
2018/05/10,259227
2018/05/11,256696
2018/05/12,253332
2018/05/13,246107
2018/05/14,246171
2018/05/15,250456
2018/05/16,254938
2018/05/17,261483
2018/05/18,264058
2018/05/19,270160
2018/05/20,268057
2018/05/21,263974
2018/05/22,271766
2018/05/23,272833
2018/05/24,271885
2018/05/25,269162
2018/05/26,266345
2018/05/27,266518
2018/05/28,271572
2018/05/29,274330
2018/05/30,272725
2018/05/31,275609
2018/06/01,266261
2018/06/02,268280
2018/06/03,268992
2018/06/04,265682
2018/06/05,258481
2018/06/06,252903
2018/06/07,253729
2018/06/08,249358
2018/06/09,254668
2018/06/10,259995
2018/06/11,258562
2018/06/12,249585
2018/06/13,242469
2018/06/14,237026
2018/06/15,242240
2018/06/16,229839
2018/06/17,224888
2018/06/18,220238
2018/06/19,227581
2018/06/20,237852
2018/06/21,242801
2018/06/22,249958
2018/06/23,240614
2018/06/24,237681
2018/06/25,269034
2018/06/26,266244
2018/06/27,262097
2018/06/28,256458
2018/06/29,256287
2018/06/30,228630
2018/07/01,196794
2018/07/02,177624
2018/07/03,165284
2018/07/04,154505
2018/07/05,152995
2018/07/06,143791
2018/07/07,138044
2018/07/08,143710
2018/07/09,151181
2018/07/10,158821
2018/07/11,161988
2018/07/12,158386
2018/07/13,151849
2018/07/14,146944
2018/07/15,142624
2018/07/16,160532
2018/07/17,176113
2018/07/18,203401
2018/07/19,213271
2018/07/20,212836
2018/07/21,203063
2018/07/22,208298
2018/07/23,225594
2018/07/24,242960
2018/07/25,254507
2018/07/26,252853
2018/07/27,259205
2018/07/28,249968
2018/07/29,245761
2018/07/30,246162
2018/07/31,244325
2018/08/01,245771
2018/08/02,246080
2018/08/03,251201
2018/08/04,246507
2018/08/05,237120
2018/08/06,234768
2018/08/07,228023
2018/08/08,215921
2018/08/09,201855
2018/08/10,200525
2018/08/11,207271
2018/08/12,212462
2018/08/13,216895
2018/08/14,217056
2018/08/15,215852
2018/08/16,221780
2018/08/17,218682
2018/08/18,214292
2018/08/19,209465
2018/08/20,211667
2018/08/21,203491
2018/08/22,200826
2018/08/23,195741
2018/08/24,198476
2018/08/25,197512
2018/08/26,199803
2018/08/27,205198
2018/08/28,202137
2018/08/29,193764
2018/08/30,188731
2018/08/31,186982
2018/09/01,192391
2018/09/02,197698
2018/09/03,202354
2018/09/04,202503
2018/09/05,202964
2018/09/06,197974
2018/09/07,196918
2018/09/08,194296
2018/09/09,192613
2018/09/10,189775
2018/09/11,181910
2018/09/12,176744
2018/09/13,175444
2018/09/14,170425
2018/09/15,159364
2018/09/16,150629
2018/09/17,153196
2018/09/18,149921
2018/09/19,146022
2018/09/20,145832
2018/09/21,147985
2018/09/22,144870
2018/09/23,142948
2018/09/24,140984
2018/09/25,141490
2018/09/26,138525
2018/09/27,137620
2018/09/28,136000
2018/09/29,131193
2018/09/30,135088
2018/10/01,133247
2018/10/02,130895
2018/10/03,141830
2018/10/04,149497
2018/10/05,161385
2018/10/06,170204
2018/10/07,165334
2018/10/08,164953
2018/10/09,166722
2018/10/10,164166
2018/10/11,166038
2018/10/12,165074
2018/10/13,165972
2018/10/14,161896
2018/10/15,164535
2018/10/16,168461
2018/10/17,174677
2018/10/18,174338
2018/10/19,174612
2018/10/20,172312
2018/10/21,168501
2018/10/22,173357
2018/10/23,174284
2018/10/24,175595
2018/10/25,174451
2018/10/26,175007
2018/10/27,171857
2018/10/28,164754
2018/10/29,171716
2018/10/30,178133
2018/10/31,181118
2018/11/01,178424
2018/11/02,170269
2018/11/03,163300
2018/11/04,159960
2018/11/05,162312
2018/11/06,162738
2018/11/07,158493
2018/11/08,154862
2018/11/09,157848
2018/11/10,156179
2018/11/11,160796
2018/11/12,162716
2018/11/13,161425
2018/11/14,163678
2018/11/15,163270
2018/11/16,160524
2018/11/17,154997
2018/11/18,149564
2018/11/19,163594
2018/11/20,167548
2018/11/21,163761
2018/11/22,160597
2018/11/23,158264
2018/11/24,151876
2018/11/25,150741
2018/11/26,151581
2018/11/27,150773
2018/11/28,151386
2018/11/29,148525
2018/11/30,150114
2018/12/01,145919
2018/12/02,142470
2018/12/03,142812
2018/12/04,141505
2018/12/05,145231
2018/12/06,146254
2018/12/07,151358
2018/12/08,159712
2018/12/09,158150
2018/12/10,158311
2018/12/11,155245
2018/12/12,154420
2018/12/13,152921
2018/12/14,151908
2018/12/15,154405
2018/12/16,156197
2018/12/17,156342
2018/12/18,153297
2018/12/19,156568
2018/12/20,159239
2018/12/21,159152
2018/12/22,151586
2018/12/23,151161
2018/12/24,153719
2018/12/25,153090
2018/12/26,154974
2018/12/27,157466
2018/12/28,159227
2018/12/29,162673
2018/12/30,157025
2018/12/31,156619
2019/01/01,151398
2019/01/02,155020
2019/01/03,162227
2019/01/04,160974
2019/01/05,157448
2019/01/06,155827
2019/01/07,158704
2019/01/08,162061
2019/01/09,163806
2019/01/10,164061
2019/01/11,163831
2019/01/12,153464
2019/01/13,147188
2019/01/14,159216
2019/01/15,162556
2019/01/16,157939
2019/01/17,154746
2019/01/18,152806
2019/01/19,149147
2019/01/20,145062
2019/01/21,144622
2019/01/22,142576
2019/01/23,143839
2019/01/24,144295
2019/01/25,144752
2019/01/26,139525
2019/01/27,139673
2019/01/28,145480
2019/01/29,147293
2019/01/30,145348
2019/01/31,144692
2019/02/01,142886
2019/02/02,136378
2019/02/03,129170
2019/02/04,122298
2019/02/05,117938
2019/02/06,114630
2019/02/07,112228
2019/02/08,115138
2019/02/09,113236
2019/02/10,109606
2019/02/11,111500
2019/02/12,112847
2019/02/13,115531
2019/02/14,118328
2019/02/15,120899
2019/02/16,120638
2019/02/17,119836
2019/02/18,128246
2019/02/19,132259
2019/02/20,133311
2019/02/21,131842
2019/02/22,132103
2019/02/23,130889
2019/02/24,131959
2019/02/25,131951
2019/02/26,133829
2019/02/27,137149
2019/02/28,137445
2019/03/01,142454
2019/03/02,142200
2019/03/03,139049
2019/03/04,141901
2019/03/05,146082
2019/03/06,148864
2019/03/07,150431
2019/03/08,151082
2019/03/09,152558
2019/03/10,145661
2019/03/11,143858
2019/03/12,146935
2019/03/13,147912
2019/03/14,148662
2019/03/15,149009
2019/03/16,143598
2019/03/17,140810
2019/03/18,146119
2019/03/19,151873
2019/03/20,156008
2019/03/21,155405
2019/03/22,156173
2019/03/23,154265
2019/03/24,151915
2019/03/25,160702
2019/03/26,165520
2019/03/27,166074
2019/03/28,167460
2019/03/29,168666
2019/03/30,167620
2019/03/31,165357
2019/04/01,174272
2019/04/02,189535
2019/04/03,196593
2019/04/04,195617
2019/04/05,193085
2019/04/06,184658
2019/04/07,180579
2019/04/08,183535
2019/04/09,186812
2019/04/10,184597
2019/04/11,192594
2019/04/12,202801
2019/04/13,198765
2019/04/14,184910
2019/04/15,182882
2019/04/16,180056
2019/04/17,179605
2019/04/18,181970
2019/04/19,188360
2019/04/20,208368
2019/04/21,206981
2019/04/22,205057
2019/04/23,208267
2019/04/24,205895
2019/04/25,201738
2019/04/26,196302
2019/04/27,185924
2019/04/28,178528
2019/04/29,176406
2019/04/30,180799
2019/05/01,184795
2019/05/02,178340
2019/05/03,177199
2019/05/04,172158
2019/05/05,170701
2019/05/06,172121
2019/05/07,172629
2019/05/08,173915
2019/05/09,177729
2019/05/10,182083
2019/05/11,185641
2019/05/12,186380
2019/05/13,192933
2019/05/14,204138
2019/05/15,214664
2019/05/16,226893
2019/05/17,228574
2019/05/18,224083
2019/05/19,219635
2019/05/20,220431
2019/05/21,225033
2019/05/22,223932
2019/05/23,224134
2019/05/24,226873
2019/05/25,224466
2019/05/26,221298
2019/05/27,230081
2019/05/28,232314
2019/05/29,235467
2019/05/30,237593
2019/05/31,244476
2019/06/01,267311
2019/06/02,265090
2019/06/03,258278
2019/06/04,255018
2019/06/05,246503
2019/06/06,256327
2019/06/07,241228
2019/06/08,227554
2019/06/09,230576
2019/06/10,227686
2019/06/11,242081
2019/06/12,276346
2019/06/13,270011
2019/06/14,262808
2019/06/15,255315
2019/06/16,277456
2019/06/17,262981
2019/06/18,255282
2019/06/19,247721
2019/06/20,237753
2019/06/21,244253
2019/06/22,246380
2019/06/23,242656
2019/06/24,242575
2019/06/25,242564
2019/06/26,251330
2019/06/27,248702
2019/06/28,241431
2019/06/29,234235
2019/06/30,222565
2019/07/01,220120
2019/07/02,234187
2019/07/03,238782
2019/07/04,239968
2019/07/05,235908
2019/07/06,228003
2019/07/07,215176
2019/07/08,217241
2019/07/09,223769
2019/07/10,223947
2019/07/11,219140
2019/07/12,221049
2019/07/13,209654
2019/07/14,202778
2019/07/15,207987
2019/07/16,197949
2019/07/17,201595
2019/07/18,201790
2019/07/19,203451
2019/07/20,196345
2019/07/21,186990
2019/07/22,186720
2019/07/23,183955
2019/07/24,178961
2019/07/25,177133
2019/07/26,181313
2019/07/27,181880
2019/07/28,180338
2019/07/29,183823
2019/07/30,195841
2019/07/31,194965
2019/08/01,190326
2019/08/02,193338
2019/08/03,185506
2019/08/04,182888
2019/08/05,194800
2019/08/06,206295
2019/08/07,207052
2019/08/08,208549
2019/08/09,211748
2019/08/10,210387
2019/08/11,203287
2019/08/12,212889
2019/08/13,212355
2019/08/14,214275
2019/08/15,209377
2019/08/16,212003
2019/08/17,203768
2019/08/18,197733
2019/08/19,200873
2019/08/20,205372
2019/08/21,209011
2019/08/22,209992
2019/08/23,214123
2019/08/24,211916
2019/08/25,208140
2019/08/26,211729
2019/08/27,215181
2019/08/28,214419
2019/08/29,214451
2019/08/30,212661
2019/08/31,208027
2019/09/01,203891
2019/09/02,210468
2019/09/03,213704
2019/09/04,215507
2019/09/05,222069
2019/09/06,224222
2019/09/07,220169
2019/09/08,216308
2019/09/09,220848
2019/09/10,218240
2019/09/11,217422
2019/09/12,218384
2019/09/13,212009
2019/09/14,207926
2019/09/15,206030
2019/09/16,212181
2019/09/17,213913
2019/09/18,215667
2019/09/19,216042
2019/09/20,218234
2019/09/21,207237
2019/09/22,195864
2019/09/23,189169
2019/09/24,190769
2019/09/25,188509
2019/09/26,187343
2019/09/27,186215
2019/09/28,184057
2019/09/29,177369
2019/09/30,180503
2019/10/01,184602
2019/10/02,186622
2019/10/03,181734
2019/10/04,177431
2019/10/05,175999
2019/10/06,173496
2019/10/07,174729
2019/10/08,178196
2019/10/09,188796
2019/10/10,193939
2019/10/11,198445
2019/10/12,194339
2019/10/13,186888
2019/10/14,186873
2019/10/15,188783
2019/10/16,189095
2019/10/17,189047
2019/10/18,193913
2019/10/19,192659
2019/10/20,187094
2019/10/21,187651
2019/10/22,188634
2019/10/23,188689
2019/10/24,188703
2019/10/25,191682
2019/10/26,193348
2019/10/27,187885
2019/10/28,190373
