Date,hashrate7rsi
2016/04/26,63.538
2016/04/27,64.951
2016/04/28,69.716
2016/04/29,73.4
2016/04/30,79.315
2016/05/01,74.958
2016/05/02,59.847
2016/05/03,70.821
2016/05/04,66.131
2016/05/05,66.843
2016/05/06,67.772
2016/05/07,65.23
2016/05/08,70.694
2016/05/09,72.981
2016/05/10,78.088
2016/05/11,56.51
2016/05/12,63.824
2016/05/13,76.358
2016/05/14,69.087
2016/05/15,70.536
2016/05/16,69.217
2016/05/17,68.269
2016/05/18,77.619
2016/05/19,81.299
2016/05/20,84.098
2016/05/21,85.111
2016/05/22,82.571
2016/05/23,83.409
2016/05/24,86.129
2016/05/25,87.513
2016/05/26,89.06
2016/05/27,89.657
2016/05/28,92.363
2016/05/29,92.988
2016/05/30,89.452
2016/05/31,75.33
2016/06/01,59.623
2016/06/02,68.976
2016/06/03,81.365
2016/06/04,77.913
2016/06/05,64.261
2016/06/06,73.222
2016/06/07,74.727
2016/06/08,75.592
2016/06/09,83.801
2016/06/10,54.95
2016/06/11,63.836
2016/06/12,65.36
2016/06/13,72.524
2016/06/14,74.12
2016/06/15,69.835
2016/06/16,69.632
2016/06/17,77.559
2016/06/18,64.415
2016/06/19,70.149
2016/06/20,64.733
2016/06/21,57.287
2016/06/22,68.703
2016/06/23,72.94
2016/06/24,72.092
2016/06/25,69.468
2016/06/26,76.623
2016/06/27,80.046
2016/06/28,82.123
2016/06/29,66.19
2016/06/30,67.852
2016/07/01,74.063
2016/07/02,74.774
2016/07/03,79.959
2016/07/04,77.879
2016/07/05,77.961
2016/07/06,78.167
2016/07/07,73.818
2016/07/08,76.222
2016/07/09,77.229
2016/07/10,80.159
2016/07/11,85.248
2016/07/12,84.942
2016/07/13,88.58
2016/07/14,73.544
2016/07/15,56.574
2016/07/16,60.515
2016/07/17,63.175
2016/07/18,76.33
2016/07/19,64.338
2016/07/20,49.832
2016/07/21,67.058
2016/07/22,48.54
2016/07/23,62.133
2016/07/24,51.647
2016/07/25,41.912
2016/07/26,31.954
2016/07/27,25.909
2016/07/28,44.174
2016/07/29,39.985
2016/07/30,36.539
2016/07/31,41.164
2016/08/01,36.793
2016/08/02,25.846
2016/08/03,22.627
2016/08/04,44.072
2016/08/05,48.969
2016/08/06,43.958
2016/08/07,51.225
2016/08/08,55.268
2016/08/09,64.608
2016/08/10,67.832
2016/08/11,71.188
2016/08/12,70.159
2016/08/13,65.535
2016/08/14,66.1
2016/08/15,67.356
2016/08/16,73.336
2016/08/17,72.542
2016/08/18,77.522
2016/08/19,70.024
2016/08/20,77.263
2016/08/21,79.313
2016/08/22,80.599
2016/08/23,83.874
2016/08/24,81.897
2016/08/25,85.785
2016/08/26,89.726
2016/08/27,89.522
2016/08/28,77.812
2016/08/29,67.638
2016/08/30,66.952
2016/08/31,74.368
2016/09/01,77.276
2016/09/02,80.884
2016/09/03,48.062
2016/09/04,38.873
2016/09/05,53.236
2016/09/06,49.648
2016/09/07,57.987
2016/09/08,53.372
2016/09/09,55.564
2016/09/10,59.092
2016/09/11,70.717
2016/09/12,68.854
2016/09/13,65.344
2016/09/14,74.814
2016/09/15,73.246
2016/09/16,68.577
2016/09/17,78.176
2016/09/18,35.815
2016/09/19,42.187
2016/09/20,63.647
2016/09/21,67.681
2016/09/22,48.779
2016/09/23,62.24
2016/09/24,62.653
2016/09/25,67.286
2016/09/26,54.869
2016/09/27,62.337
2016/09/28,63.633
2016/09/29,66.756
2016/09/30,59.459
2016/10/01,65.138
2016/10/02,69.281
2016/10/03,62.786
2016/10/04,66.645
2016/10/05,64.529
2016/10/06,66.296
2016/10/07,53.968
2016/10/08,63.894
2016/10/09,67.57
2016/10/10,68.868
2016/10/11,71.386
2016/10/12,55.808
2016/10/13,65.294
2016/10/14,72.512
2016/10/15,74.32
2016/10/16,78.352
2016/10/17,57.811
2016/10/18,65.462
2016/10/19,65.193
2016/10/20,71.851
2016/10/21,74.442
2016/10/22,74.681
2016/10/23,61.051
2016/10/24,66.329
2016/10/25,69.604
2016/10/26,72.004
2016/10/27,61.803
2016/10/28,45.543
2016/10/29,18.136
2016/10/30,16.833
2016/10/31,30.834
2016/11/01,21.39
2016/11/02,17.747
2016/11/03,16.396
2016/11/04,14.26
2016/11/05,12.973
2016/11/06,12.659
2016/11/07,36.168
2016/11/08,47.945
2016/11/09,45.596
2016/11/10,38.529
2016/11/11,36.476
2016/11/12,39.048
2016/11/13,49.651
2016/11/14,54.19
2016/11/15,55.031
2016/11/16,51.516
2016/11/17,44.78
2016/11/18,56.002
2016/11/19,63.096
2016/11/20,72.294
2016/11/21,76.755
2016/11/22,63.605
2016/11/23,61.799
2016/11/24,44.954
2016/11/25,45.17
2016/11/26,47.197
2016/11/27,46.768
2016/11/28,53.85
2016/11/29,50.193
2016/11/30,41.497
2016/12/01,44.23
2016/12/02,47.769
2016/12/03,59.08
2016/12/04,55.838
2016/12/05,48.794
2016/12/06,46.694
2016/12/07,53.701
2016/12/08,65.386
2016/12/09,69.494
2016/12/10,73.08
2016/12/11,77.172
2016/12/12,61.797
2016/12/13,68.055
2016/12/14,65.704
2016/12/15,63.24
2016/12/16,70.33
2016/12/17,72.856
2016/12/18,78.821
2016/12/19,78.126
2016/12/20,81.946
2016/12/21,76.938
2016/12/22,58.878
2016/12/23,37.75
2016/12/24,28.496
2016/12/25,41.303
2016/12/26,49.493
2016/12/27,42.699
2016/12/28,41.45
2016/12/29,40.703
2016/12/30,41.099
2016/12/31,45.327
2017/01/01,45.719
2017/01/02,47.077
2017/01/03,47.429
2017/01/04,76.253
2017/01/05,79.355
2017/01/06,80.063
2017/01/07,84.5
2017/01/08,84.928
2017/01/09,88.205
2017/01/10,88.231
2017/01/11,89.254
2017/01/12,90.263
2017/01/13,91.873
2017/01/14,92.089
2017/01/15,93.656
2017/01/16,92.751
2017/01/17,81.763
2017/01/18,73.366
2017/01/19,86.466
2017/01/20,66.421
2017/01/21,72.108
2017/01/22,73.141
2017/01/23,76.868
2017/01/24,68.77
2017/01/25,69.481
2017/01/26,76.292
2017/01/27,66.598
2017/01/28,67.968
2017/01/29,55.854
2017/01/30,65.779
2017/01/31,65.467
2017/02/01,56.812
2017/02/02,65.389
2017/02/03,55.724
2017/02/04,63.048
2017/02/05,74.111
2017/02/06,76.496
2017/02/07,75.691
2017/02/08,78.764
2017/02/09,75.227
2017/02/10,82.056
2017/02/11,83.189
2017/02/12,85.408
2017/02/13,87.531
2017/02/14,89.089
2017/02/15,89.625
2017/02/16,84.977
2017/02/17,88.388
2017/02/18,89.839
2017/02/19,91.865
2017/02/20,92.317
2017/02/21,94.321
2017/02/22,80.936
2017/02/23,81.628
2017/02/24,82.921
2017/02/25,88.68
2017/02/26,92.633
2017/02/27,92.904
2017/02/28,95.386
2017/03/01,72.537
2017/03/02,75.671
2017/03/03,81.479
2017/03/04,74.16
2017/03/05,81.172
2017/03/06,81.523
2017/03/07,77.528
2017/03/08,83.164
2017/03/09,83.465
2017/03/10,83.83
2017/03/11,86.702
2017/03/12,87.139
2017/03/13,91.393
2017/03/14,80.592
2017/03/15,84.891
2017/03/16,86.409
2017/03/17,91.086
2017/03/18,91.879
2017/03/19,62.974
2017/03/20,74.375
2017/03/21,66.76
2017/03/22,70.808
2017/03/23,75.855
2017/03/24,73.221
2017/03/25,74.401
2017/03/26,81.532
2017/03/27,85.544
2017/03/28,73.488
2017/03/29,78.94
2017/03/30,79.248
2017/03/31,82.496
2017/04/01,73.683
2017/04/02,73.04
2017/04/03,53.586
2017/04/04,67.363
2017/04/05,72.083
2017/04/06,69.12
2017/04/07,72.115
2017/04/08,73.087
2017/04/09,63.537
2017/04/10,64.586
2017/04/11,72.891
2017/04/12,69.348
2017/04/13,58.724
2017/04/14,77.321
2017/04/15,65.203
2017/04/16,68.541
2017/04/17,71.357
2017/04/18,74.989
2017/04/19,69.481
2017/04/20,71.789
2017/04/21,76.823
2017/04/22,77.686
2017/04/23,81.731
2017/04/24,62.302
2017/04/25,72.099
2017/04/26,65.81
2017/04/27,69.311
2017/04/28,79.482
2017/04/29,82.136
2017/04/30,71.11
2017/05/01,73.218
2017/05/02,73.572
2017/05/03,76.731
2017/05/04,67.842
2017/05/05,78.098
2017/05/06,76.893
2017/05/07,80.072
2017/05/08,70.469
2017/05/09,79.123
2017/05/10,73.423
2017/05/11,76.821
2017/05/12,82.194
2017/05/13,68.87
2017/05/14,74.983
2017/05/15,80.09
2017/05/16,82
2017/05/17,58.765
2017/05/18,66.204
2017/05/19,72.579
2017/05/20,76.381
2017/05/21,80.034
2017/05/22,83.058
2017/05/23,67.551
2017/05/24,71.574
2017/05/25,72.41
2017/05/26,72.813
2017/05/27,78.047
2017/05/28,74.37
2017/05/29,83.469
2017/05/30,88.578
2017/05/31,76.775
2017/06/01,82.343
2017/06/02,72.4
2017/06/03,76.26
2017/06/04,79.261
2017/06/05,81.791
2017/06/06,83.189
2017/06/07,86.797
2017/06/08,87.488
2017/06/09,86.481
2017/06/10,90.509
2017/06/11,91.909
2017/06/12,91.087
2017/06/13,93.064
2017/06/14,94.162
2017/06/15,94.889
2017/06/16,95.519
2017/06/17,96.492
2017/06/18,96.969
2017/06/19,97.221
2017/06/20,97.636
2017/06/21,97.812
2017/06/22,98.039
2017/06/23,91.128
2017/06/24,93.055
2017/06/25,93.857
2017/06/26,95.581
2017/06/27,94.117
2017/06/28,95.476
2017/06/29,96.43
2017/06/30,96.489
2017/07/01,96.976
2017/07/02,97.237
2017/07/03,97.967
2017/07/04,98.377
2017/07/05,77.892
2017/07/06,80.954
2017/07/07,83.502
2017/07/08,84.381
2017/07/09,85.655
2017/07/10,87.819
2017/07/11,81.484
2017/07/12,62.415
2017/07/13,65.893
2017/07/14,53.141
2017/07/15,66.314
2017/07/16,72.292
2017/07/17,49.787
2017/07/18,57.31
2017/07/19,66.753
2017/07/20,72.517
2017/07/21,70.922
2017/07/22,69.44
2017/07/23,76.823
2017/07/24,63.22
2017/07/25,72.817
2017/07/26,70.879
2017/07/27,63.251
2017/07/28,69.268
2017/07/29,63.323
2017/07/30,70.852
2017/07/31,75.286
2017/08/01,74.974
2017/08/02,66.34
2017/08/03,49.245
2017/08/04,61.228
2017/08/05,57.208
2017/08/06,61.179
2017/08/07,68.697
2017/08/08,71.36
2017/08/09,75.549
2017/08/10,65.248
2017/08/11,69.086
2017/08/12,76.025
2017/08/13,76.807
2017/08/14,80.907
2017/08/15,83.149
2017/08/16,83.874
2017/08/17,86.06
2017/08/18,78.693
2017/08/19,85.59
2017/08/20,70.018
2017/08/21,75.921
2017/08/22,76.366
2017/08/23,81.015
2017/08/24,73.441
2017/08/25,61.04
2017/08/26,63.525
2017/08/27,60.272
2017/08/28,44.356
2017/08/29,67.329
2017/08/30,68.357
2017/08/31,59.918
2017/09/01,63.062
2017/09/02,62.552
2017/09/03,59.832
2017/09/04,65.976
2017/09/05,67.724
2017/09/06,60.922
2017/09/07,69.694
2017/09/08,81.038
2017/09/09,65.66
2017/09/10,58.035
2017/09/11,58.106
2017/09/12,73.088
2017/09/13,54.589
2017/09/14,59.945
2017/09/15,67.826
2017/09/16,60.019
2017/09/17,62.136
2017/09/18,53.578
2017/09/19,61.449
2017/09/20,56.623
2017/09/21,62.17
2017/09/22,57.88
2017/09/23,42.224
2017/09/24,51.747
2017/09/25,38.11
2017/09/26,42.998
2017/09/27,51.309
2017/09/28,41.34
2017/09/29,33.184
2017/09/30,32.292
2017/10/01,47.595
2017/10/02,46.593
2017/10/03,46.131
2017/10/04,55.945
2017/10/05,64.707
2017/10/06,48.628
2017/10/07,43.148
2017/10/08,52.922
2017/10/09,54.604
2017/10/10,58.522
2017/10/11,66.138
2017/10/12,52.544
2017/10/13,63.223
2017/10/14,49.32
2017/10/15,57.044
2017/10/16,62.951
2017/10/17,67.49
2017/10/18,65.102
2017/10/19,72.071
2017/10/20,69.209
2017/10/21,66.858
2017/10/22,71.301
2017/10/23,65.979
2017/10/24,73.736
2017/10/25,61.307
2017/10/26,48.718
2017/10/27,6.052
2017/10/28,6.052
2017/10/29,6.052
2017/10/30,6.052
2017/10/31,6.052
2017/11/01,68.635
2017/11/02,66.325
2017/11/03,65.546
2017/11/04,64.482
2017/11/05,66.141
2017/11/06,64.444
2017/11/07,63.923
2017/11/08,65.009
2017/11/09,62.999
2017/11/10,64.062
2017/11/11,64.002
2017/11/12,66.043
2017/11/13,64.702
2017/11/14,59.818
2017/11/15,60.609
2017/11/16,53.403
2017/11/17,54.991
2017/11/18,52.552
2017/11/19,55.628
2017/11/20,67.701
2017/11/21,63.714
2017/11/22,62.556
2017/11/23,69.005
2017/11/24,72.86
2017/11/25,73.597
2017/11/26,72.857
2017/11/27,64.82
2017/11/28,56.27
2017/11/29,62.073
2017/11/30,65.742
2017/12/01,67.513
2017/12/02,67.821
2017/12/03,48.993
2017/12/04,62.062
2017/12/05,52.58
2017/12/06,53.225
2017/12/07,58.631
2017/12/08,65.245
2017/12/09,67.939
2017/12/10,59.23
2017/12/11,64.609
2017/12/12,66.717
2017/12/13,78.252
2017/12/14,83.089
2017/12/15,88.286
2017/12/16,80.056
2017/12/17,81.161
2017/12/18,85.559
2017/12/19,73.701
2017/12/20,69.591
2017/12/21,69.877
2017/12/22,66.259
2017/12/23,78.186
2017/12/24,75.137
2017/12/25,77.923
2017/12/26,79.238
2017/12/27,80.908
2017/12/28,86.001
2017/12/29,70.141
2017/12/30,72.306
2017/12/31,76.377
2018/01/01,80.227
2018/01/02,78.243
2018/01/03,76.046
2018/01/04,82.583
2018/01/05,86.788
2018/01/06,69.848
2018/01/07,78.577
2018/01/08,77.55
2018/01/09,80.254
2018/01/10,84.049
2018/01/11,88.17
2018/01/12,88.577
2018/01/13,89.07
2018/01/14,91.591
2018/01/15,73.951
2018/01/16,80.398
2018/01/17,83.644
2018/01/18,77.463
2018/01/19,75.082
2018/01/20,83.187
2018/01/21,69.26
2018/01/22,74.671
2018/01/23,73.157
2018/01/24,78.778
2018/01/25,80.436
2018/01/26,80.448
2018/01/27,74.087
2018/01/28,77.956
2018/01/29,85.584
2018/01/30,75.873
2018/01/31,81.073
2018/02/01,84.654
2018/02/02,86.631
2018/02/03,84.409
2018/02/04,83.59
2018/02/05,87.716
2018/02/06,77.108
2018/02/07,82.122
2018/02/08,73.49
2018/02/09,77.245
2018/02/10,78.87
2018/02/11,80.97
2018/02/12,84.933
2018/02/13,86.029
2018/02/14,63.399
2018/02/15,66.86
2018/02/16,73.223
2018/02/17,73.868
2018/02/18,73.731
2018/02/19,70.573
2018/02/20,57.38
2018/02/21,62.456
2018/02/22,67.009
2018/02/23,71.742
2018/02/24,64.901
2018/02/25,75.552
2018/02/26,64.602
2018/02/27,51.447
2018/02/28,67.568
2018/03/01,69.159
2018/03/02,71.628
2018/03/03,77.91
2018/03/04,58.591
2018/03/05,60.238
2018/03/06,61.348
2018/03/07,73.245
2018/03/08,70.61
2018/03/09,54.619
2018/03/10,59.275
2018/03/11,56.153
2018/03/12,59.849
2018/03/13,58.019
2018/03/14,49.874
2018/03/15,57.865
2018/03/16,72.85
2018/03/17,67.392
2018/03/18,60.99
2018/03/19,62.982
2018/03/20,65.438
2018/03/21,53.854
2018/03/22,52.167
2018/03/23,55.849
2018/03/24,49.57
2018/03/25,53.889
2018/03/26,70.713
2018/03/27,51.691
2018/03/28,50.631
2018/03/29,39.989
2018/03/30,48.363
2018/03/31,40.49
2018/04/01,41.691
2018/04/02,42.296
2018/04/03,30.008
2018/04/04,38.322
2018/04/05,43.448
2018/04/06,59.826
2018/04/07,48.627
2018/04/08,44.579
2018/04/09,30.938
2018/04/10,45.614
2018/04/11,41.588
2018/04/12,39.332
2018/04/13,46.108
2018/04/14,46.864
2018/04/15,46.775
2018/04/16,49.778
2018/04/17,48.775
2018/04/18,32.119
2018/04/19,53.097
2018/04/20,40.455
2018/04/21,58.235
2018/04/22,52.179
2018/04/23,58.701
2018/04/24,48.952
2018/04/25,52.844
2018/04/26,65.902
2018/04/27,49.892
2018/04/28,44.99
2018/04/29,59.494
2018/04/30,57.216
2018/05/01,46.405
2018/05/02,53.71
2018/05/03,55.015
2018/05/04,59.047
2018/05/05,64.439
2018/05/06,65.007
2018/05/07,71.56
2018/05/08,64.615
2018/05/09,56.438
2018/05/10,56.321
2018/05/11,61.669
2018/05/12,70.298
2018/05/13,68.75
2018/05/14,54.037
2018/05/15,46.415
2018/05/16,47.304
2018/05/17,54.215
2018/05/18,48.737
2018/05/19,52.317
2018/05/20,61.533
2018/05/21,66.339
2018/05/22,55.706
2018/05/23,53.36
2018/05/24,32.508
2018/05/25,38.403
2018/05/26,49.238
2018/05/27,37.805
2018/05/28,48.006
2018/05/29,46.224
2018/05/30,41.93
2018/05/31,55.708
2018/06/01,37.557
2018/06/02,49.544
2018/06/03,46.613
2018/06/04,48.891
2018/06/05,47.418
2018/06/06,44.314
2018/06/07,50.279
2018/06/08,53.459
2018/06/09,71.497
2018/06/10,50.354
2018/06/11,56.75
2018/06/12,61.457
2018/06/13,48.723
2018/06/14,48.025
2018/06/15,46.685
2018/06/16,52.114
2018/06/17,47.7
2018/06/18,64.554
2018/06/19,67.645
2018/06/20,59.823
2018/06/21,65.007
2018/06/22,67.432
2018/06/23,57.24
2018/06/24,59.16
2018/06/25,61.172
2018/06/26,53.515
2018/06/27,67.898
2018/06/28,48.761
2018/06/29,44.96
2018/06/30,61.457
2018/07/01,44.514
2018/07/02,51.08
2018/07/03,56.511
2018/07/04,52.729
2018/07/05,63.728
2018/07/06,56.025
2018/07/07,60.032
2018/07/08,50.84
2018/07/09,60.171
2018/07/10,49.567
2018/07/11,40.542
2018/07/12,45.225
2018/07/13,41.864
2018/07/14,42.715
2018/07/15,45.999
2018/07/16,46.602
2018/07/17,58.26
2018/07/18,53.028
2018/07/19,46.252
2018/07/20,38.244
2018/07/21,25.918
2018/07/22,48.288
2018/07/23,59.175
2018/07/24,52.647
2018/07/25,60.432
2018/07/26,56.756
2018/07/27,55.95
2018/07/28,57.793
2018/07/29,59.643
2018/07/30,58.531
2018/07/31,60.826
2018/08/01,52.228
2018/08/02,62.973
2018/08/03,47.314
2018/08/04,59.401
2018/08/05,59.592
2018/08/06,60.107
2018/08/07,56.323
2018/08/08,62.462
2018/08/09,64.226
2018/08/10,52.365
2018/08/11,55.524
2018/08/12,37.013
2018/08/13,36.72
2018/08/14,41.013
2018/08/15,34.525
2018/08/16,27.275
2018/08/17,45.194
2018/08/18,37.064
2018/08/19,41.334
2018/08/20,46.341
2018/08/21,52.319
2018/08/22,60.334
2018/08/23,38.219
2018/08/24,46.548
2018/08/25,47.74
2018/08/26,57.98
2018/08/27,50.315
2018/08/28,45.511
2018/08/29,37.089
2018/08/30,41.159
2018/08/31,43.266
2018/09/01,37.564
2018/09/02,32.716
2018/09/03,32.943
2018/09/04,40.203
2018/09/05,41.088
2018/09/06,40.838
2018/09/07,28.83
2018/09/08,26.752
2018/09/09,12.858
2018/09/10,23.162
2018/09/11,18.72
2018/09/12,16.545
2018/09/13,12.911
2018/09/14,32.884
2018/09/15,34.91
2018/09/16,33.332
2018/09/17,36.181
2018/09/18,34.989
2018/09/19,47.574
2018/09/20,44.993
2018/09/21,41.77
2018/09/22,60.971
2018/09/23,54.003
2018/09/24,57.075
2018/09/25,50.251
2018/09/26,65.344
2018/09/27,61.666
2018/09/28,58.449
2018/09/29,46.235
2018/09/30,55.447
2018/10/01,44.461
2018/10/02,45.594
2018/10/03,42.402
2018/10/04,51.727
2018/10/05,47.849
2018/10/06,53.517
2018/10/07,58.865
2018/10/08,64.47
2018/10/09,54.754
2018/10/10,55.565
2018/10/11,41.733
2018/10/12,40.819
2018/10/13,34.419
2018/10/14,44.446
2018/10/15,37.902
2018/10/16,39.252
2018/10/17,35.276
2018/10/18,53.997
2018/10/19,42.868
2018/10/20,35.448
2018/10/21,29.313
2018/10/22,25.21
2018/10/23,37.13
2018/10/24,42.076
2018/10/25,32.817
2018/10/26,30.697
2018/10/27,37.867
2018/10/28,33.395
2018/10/29,28.608
2018/10/30,34.428
2018/10/31,52.248
2018/11/01,35.703
2018/11/02,27.336
2018/11/03,27.105
2018/11/04,40.512
2018/11/05,37.052
2018/11/06,37.764
2018/11/07,44.002
2018/11/08,50.721
2018/11/09,37.573
2018/11/10,44.944
2018/11/11,57.852
2018/11/12,42.846
2018/11/13,47.607
2018/11/14,49.274
2018/11/15,46.068
2018/11/16,57.654
2018/11/17,37.826
2018/11/18,39.48
2018/11/19,34.718
2018/11/20,28.378
2018/11/21,19.863
2018/11/22,16.074
2018/11/23,23.964
2018/11/24,21.867
2018/11/25,18.828
2018/11/26,18.712
2018/11/27,10.147
2018/11/28,8.207
2018/11/29,15.871
2018/11/30,15.399
2018/12/01,27.773
2018/12/02,21.421
2018/12/03,21.115
2018/12/04,31.433
2018/12/05,26.81
2018/12/06,34.827
2018/12/07,26.253
2018/12/08,23.309
2018/12/09,22.1
2018/12/10,43.642
2018/12/11,35.598
2018/12/12,30.815
2018/12/13,29.341
2018/12/14,26.35
2018/12/15,35.861
2018/12/16,32.742
2018/12/17,29.649
2018/12/18,25.854
2018/12/19,31.385
2018/12/20,30.023
2018/12/21,36.29
2018/12/22,43.125
2018/12/23,46.169
2018/12/24,63.934
2018/12/25,71.561
2018/12/26,78.486
2018/12/27,65.052
2018/12/28,58.17
2018/12/29,59.253
2018/12/30,61.014
2018/12/31,65.394
2019/01/01,41.682
2019/01/02,52.891
2019/01/03,53.54
2019/01/04,51.738
2019/01/05,61.225
2019/01/06,63.925
2019/01/07,68.759
2019/01/08,54.394
2019/01/09,63.204
2019/01/10,53.999
2019/01/11,55.062
2019/01/12,43.104
2019/01/13,46.412
2019/01/14,52.129
2019/01/15,59.86
2019/01/16,40.996
2019/01/17,38.251
2019/01/18,38.273
2019/01/19,54.067
2019/01/20,54.112
2019/01/21,40.748
2019/01/22,45.359
2019/01/23,29.073
2019/01/24,43.069
2019/01/25,43.8
2019/01/26,37.058
2019/01/27,33.988
2019/01/28,22.274
2019/01/29,17.302
2019/01/30,16.552
2019/01/31,27.515
2019/02/01,22.479
2019/02/02,22.424
2019/02/03,19.676
2019/02/04,24.949
2019/02/05,26.522
2019/02/06,24.136
2019/02/07,24.178
2019/02/08,35.248
2019/02/09,32.877
2019/02/10,45.968
2019/02/11,39.403
2019/02/12,53.637
2019/02/13,42.663
2019/02/14,38.531
2019/02/15,37.819
2019/02/16,49.622
2019/02/17,41.679
2019/02/18,52.518
2019/02/19,67.766
2019/02/20,64.717
2019/02/21,62.247
2019/02/22,56.698
2019/02/23,71.704
2019/02/24,62.009
2019/02/25,57.147
2019/02/26,61.182
2019/02/27,60.203
2019/02/28,63.31
2019/03/01,49.846
2019/03/02,50.082
2019/03/03,45.681
2019/03/04,42.647
2019/03/05,50.879
2019/03/06,46.087
2019/03/07,48.215
2019/03/08,54.332
2019/03/09,38.288
2019/03/10,51.04
2019/03/11,41.276
2019/03/12,39.404
2019/03/13,35.686
2019/03/14,40.654
2019/03/15,39.991
2019/03/16,60.51
2019/03/17,52.33
2019/03/18,45.233
2019/03/19,34.491
2019/03/20,52.421
2019/03/21,47.013
2019/03/22,43.915
2019/03/23,46.036
2019/03/24,45.453
2019/03/25,44.597
2019/03/26,31.679
2019/03/27,29.706
2019/03/28,29.302
2019/03/29,32.767
2019/03/30,21.251
2019/03/31,27.05
2019/04/01,54.968
2019/04/02,49.922
2019/04/03,46.022
2019/04/04,59.082
2019/04/05,54.948
2019/04/06,58.244
2019/04/07,54.765
2019/04/08,57.549
2019/04/09,61.411
2019/04/10,70.501
2019/04/11,66.988
2019/04/12,60.979
2019/04/13,69.215
2019/04/14,73.497
2019/04/15,74.617
2019/04/16,59.115
2019/04/17,43.766
2019/04/18,42.368
2019/04/19,55.484
2019/04/20,49.716
2019/04/21,54.223
2019/04/22,60.099
2019/04/23,51.991
2019/04/24,41.062
2019/04/25,43.075
2019/04/26,47.295
2019/04/27,58.905
2019/04/28,51.346
2019/04/29,60.673
2019/04/30,65.495
2019/05/01,63.529
2019/05/02,55.371
2019/05/03,43.392
2019/05/04,67.483
2019/05/05,63.293
2019/05/06,49.418
2019/05/07,57.424
2019/05/08,52.342
2019/05/09,53.953
2019/05/10,55.687
2019/05/11,56.658
2019/05/12,65.918
2019/05/13,55.637
2019/05/14,69.601
2019/05/15,73.592
2019/05/16,65.832
2019/05/17,80.135
2019/05/18,80.895
2019/05/19,67.347
2019/05/20,58.631
2019/05/21,51.489
2019/05/22,56.207
2019/05/23,48.72
2019/05/24,41.742
2019/05/25,49.561
2019/05/26,46.108
2019/05/27,59.274
2019/05/28,46.836
2019/05/29,65.9
2019/05/30,57.612
2019/05/31,59.382
2019/06/01,59.324
2019/06/02,62.293
2019/06/03,43.541
2019/06/04,46.918
2019/06/05,41.595
2019/06/06,56.599
2019/06/07,54.62
2019/06/08,43.804
2019/06/09,37.686
2019/06/10,48.041
2019/06/11,43.42
2019/06/12,42.755
2019/06/13,37.165
2019/06/14,41.09
2019/06/15,42.345
2019/06/16,44.884
2019/06/17,48.842
2019/06/18,42.218
2019/06/19,54.639
2019/06/20,50.862
2019/06/21,40.92
2019/06/22,42.916
2019/06/23,54.022
