Date,transactions30wma
2016/08/09,46697
2016/08/10,46744
2016/08/11,46896
2016/08/12,46788
2016/08/13,46448
2016/08/14,46079
2016/08/15,45823
2016/08/16,45986
2016/08/17,45853
2016/08/18,45897
2016/08/19,45621
2016/08/20,45256
2016/08/21,44978
2016/08/22,44822
2016/08/23,44938
2016/08/24,44971
2016/08/25,45218
2016/08/26,45325
2016/08/27,45485
2016/08/28,45303
2016/08/29,45319
2016/08/30,45421
2016/08/31,45455
2016/09/01,45594
2016/09/02,46248
2016/09/03,46204
2016/09/04,46380
2016/09/05,46193
2016/09/06,46418
2016/09/07,46604
2016/09/08,47247
2016/09/09,47739
2016/09/10,47501
2016/09/11,47305
2016/09/12,47227
2016/09/13,46976
2016/09/14,47448
2016/09/15,47815
2016/09/16,48491
2016/09/17,48452
2016/09/18,47836
2016/09/19,47399
2016/09/20,47839
2016/09/21,47640
2016/09/22,47963
2016/09/23,47153
2016/09/24,46896
2016/09/25,46350
2016/09/26,46131
2016/09/27,46136
2016/09/28,45872
2016/09/29,45460
2016/09/30,44766
2016/10/01,45207
2016/10/02,45508
2016/10/03,45598
2016/10/04,46261
2016/10/05,45941
2016/10/06,45308
2016/10/07,45145
2016/10/08,44605
2016/10/09,44508
2016/10/10,44496
2016/10/11,44229
2016/10/12,43254
2016/10/13,42456
2016/10/14,42311
2016/10/15,41652
2016/10/16,41120
2016/10/17,40839
2016/10/18,41465
2016/10/19,41197
2016/10/20,41251
2016/10/21,42254
2016/10/22,41937
2016/10/23,41497
2016/10/24,42165
2016/10/25,42495
2016/10/26,42648
2016/10/27,42745
2016/10/28,42665
2016/10/29,42490
2016/10/30,42279
2016/10/31,42422
2016/11/01,42839
2016/11/02,42905
2016/11/03,42905
2016/11/04,42305
2016/11/05,42054
2016/11/06,41589
2016/11/07,41632
2016/11/08,41641
2016/11/09,41587
2016/11/10,41520
2016/11/11,41513
2016/11/12,41471
2016/11/13,41589
2016/11/14,41718
2016/11/15,41918
2016/11/16,41861
2016/11/17,41735
2016/11/18,41830
2016/11/19,41623
2016/11/20,41608
2016/11/21,41666
2016/11/22,42414
2016/11/23,43813
2016/11/24,43417
2016/11/25,44413
2016/11/26,44267
2016/11/27,44363
2016/11/28,44708
2016/11/29,44947
2016/11/30,44663
2016/12/01,44259
2016/12/02,44172
2016/12/03,44071
2016/12/04,43861
2016/12/05,43763
2016/12/06,44082
2016/12/07,43955
2016/12/08,43689
2016/12/09,43547
2016/12/10,43346
2016/12/11,43053
2016/12/12,42738
2016/12/13,42809
2016/12/14,43048
2016/12/15,43203
2016/12/16,43217
2016/12/17,42936
2016/12/18,42476
2016/12/19,42610
2016/12/20,42643
2016/12/21,43093
2016/12/22,43810
2016/12/23,43827
2016/12/24,43458
2016/12/25,43014
2016/12/26,42484
2016/12/27,42471
2016/12/28,42528
2016/12/29,42800
2016/12/30,42945
2016/12/31,42862
2017/01/01,42610
2017/01/02,42424
2017/01/03,42644
2017/01/04,43159
2017/01/05,43585
2017/01/06,43635
2017/01/07,43668
2017/01/08,43635
2017/01/09,43822
2017/01/10,44126
2017/01/11,44220
2017/01/12,44646
2017/01/13,45075
2017/01/14,44929
2017/01/15,44773
2017/01/16,44856
2017/01/17,45010
2017/01/18,45034
2017/01/19,44971
2017/01/20,45047
2017/01/21,44975
2017/01/22,45196
2017/01/23,45322
2017/01/24,45710
2017/01/25,45800
2017/01/26,45903
2017/01/27,45986
2017/01/28,45965
2017/01/29,45775
2017/01/30,45773
2017/01/31,45651
2017/02/01,45577
2017/02/02,45438
2017/02/03,45244
2017/02/04,45236
2017/02/05,45311
2017/02/06,45429
2017/02/07,45833
2017/02/08,46168
2017/02/09,46284
2017/02/10,46682
2017/02/11,46699
2017/02/12,46645
2017/02/13,47291
2017/02/14,48057
2017/02/15,48594
2017/02/16,48746
2017/02/17,48874
2017/02/18,48992
2017/02/19,49022
2017/02/20,49171
2017/02/21,49840
2017/02/22,49965
2017/02/23,49901
2017/02/24,50262
2017/02/25,50553
2017/02/26,50730
2017/02/27,50957
2017/02/28,51660
2017/03/01,52293
2017/03/02,53604
2017/03/03,54439
2017/03/04,54874
2017/03/05,55166
2017/03/06,55426
2017/03/07,56020
2017/03/08,56116
2017/03/09,56766
2017/03/10,57446
2017/03/11,58074
2017/03/12,58785
2017/03/13,60438
2017/03/14,61720
2017/03/15,63195
2017/03/16,66471
2017/03/17,69421
2017/03/18,71183
2017/03/19,72515
2017/03/20,73492
2017/03/21,74662
2017/03/22,75402
2017/03/23,76313
2017/03/24,77517
2017/03/25,78422
2017/03/26,78935
2017/03/27,80362
2017/03/28,81041
2017/03/29,82213
2017/03/30,83501
2017/03/31,85157
2017/04/01,85265
2017/04/02,85893
2017/04/03,87195
2017/04/04,87509
2017/04/05,87832
2017/04/06,88592
2017/04/07,89131
2017/04/08,88253
2017/04/09,87515
2017/04/10,86816
2017/04/11,86120
2017/04/12,85692
2017/04/13,85510
2017/04/14,85122
2017/04/15,84326
2017/04/16,83334
2017/04/17,82544
2017/04/18,82485
2017/04/19,82586
2017/04/20,82656
2017/04/21,82455
2017/04/22,81749
2017/04/23,81291
2017/04/24,81078
2017/04/25,81680
2017/04/26,82035
2017/04/27,83358
2017/04/28,84748
2017/04/29,85151
2017/04/30,85814
2017/05/01,87590
2017/05/02,89179
2017/05/03,89883
2017/05/04,91724
2017/05/05,93093
2017/05/06,93546
2017/05/07,94749
2017/05/08,96624
2017/05/09,98106
2017/05/10,99295
2017/05/11,100896
2017/05/12,101766
2017/05/13,102197
2017/05/14,102592
2017/05/15,104327
2017/05/16,105543
2017/05/17,108195
2017/05/18,110526
2017/05/19,114300
2017/05/20,115933
2017/05/21,118680
2017/05/22,122993
2017/05/23,127786
2017/05/24,132354
2017/05/25,136416
2017/05/26,139433
2017/05/27,140963
2017/05/28,142773
2017/05/29,144688
2017/05/30,148722
2017/05/31,153867
2017/06/01,157827
2017/06/02,161322
2017/06/03,163364
2017/06/04,165566
2017/06/05,168269
2017/06/06,171427
2017/06/07,174812
2017/06/08,176747
2017/06/09,180337
2017/06/10,183539
2017/06/11,188284
2017/06/12,196127
2017/06/13,202727
2017/06/14,207025
2017/06/15,211776
2017/06/16,215336
2017/06/17,218279
2017/06/18,221251
2017/06/19,226638
2017/06/20,233124
2017/06/21,233647
2017/06/22,238134
2017/06/23,241882
2017/06/24,243798
2017/06/25,244315
2017/06/26,250226
2017/06/27,251662
2017/06/28,254258
2017/06/29,255931
2017/06/30,256734
2017/07/01,256668
2017/07/02,257040
2017/07/03,260742
2017/07/04,262845
2017/07/05,264094
2017/07/06,264342
2017/07/07,266826
2017/07/08,266072
2017/07/09,263707
2017/07/10,266318
2017/07/11,268030
2017/07/12,269126
2017/07/13,268752
2017/07/14,267687
2017/07/15,265500
2017/07/16,264484
2017/07/17,263424
2017/07/18,263806
2017/07/19,264074
2017/07/20,263083
2017/07/21,261088
2017/07/22,257328
2017/07/23,257280
2017/07/24,257433
2017/07/25,256258
2017/07/26,253769
2017/07/27,251642
2017/07/28,250933
2017/07/29,247205
2017/07/30,244123
2017/07/31,243945
2017/08/01,241713
2017/08/02,240351
2017/08/03,239482
2017/08/04,240053
2017/08/05,240929
2017/08/06,242039
2017/08/07,244250
2017/08/08,248822
2017/08/09,250705
2017/08/10,256373
2017/08/11,263131
2017/08/12,268569
2017/08/13,273475
2017/08/14,283173
2017/08/15,292693
2017/08/16,301885
2017/08/17,311649
2017/08/18,322066
2017/08/19,327857
2017/08/20,329019
2017/08/21,335367
2017/08/22,339495
2017/08/23,344044
2017/08/24,346917
2017/08/25,349565
2017/08/26,348944
2017/08/27,349303
2017/08/28,352045
2017/08/29,356429
2017/08/30,360769
2017/08/31,363767
2017/09/01,366833
2017/09/02,365735
2017/09/03,362543
2017/09/04,368291
2017/09/05,373776
2017/09/06,382218
2017/09/07,387098
2017/09/08,392689
2017/09/09,392723
2017/09/10,388883
2017/09/11,387708
2017/09/12,389025
2017/09/13,387657
2017/09/14,387325
2017/09/15,391033
2017/09/16,390292
2017/09/17,384234
2017/09/18,383231
2017/09/19,380646
2017/09/20,377178
2017/09/21,373346
2017/09/22,366673
2017/09/23,359490
2017/09/24,353849
2017/09/25,350019
2017/09/26,346153
2017/09/27,342518
2017/09/28,340301
2017/09/29,338051
2017/09/30,333978
2017/10/01,329326
2017/10/02,326338
2017/10/03,324813
2017/10/04,321904
2017/10/05,319771
2017/10/06,318243
2017/10/07,315238
2017/10/08,312941
2017/10/09,313024
2017/10/10,314610
2017/10/11,315802
2017/10/12,318271
2017/10/13,321844
2017/10/14,322358
2017/10/15,322766
2017/10/16,328538
2017/10/17,340513
2017/10/18,349756
2017/10/19,360298
2017/10/20,373901
2017/10/21,381611
2017/10/22,387240
2017/10/23,394623
2017/10/24,403116
2017/10/25,409098
2017/10/26,415135
2017/10/27,390737
2017/10/28,367004
2017/10/29,343978
2017/10/30,321655
2017/10/31,299968
2017/11/01,312594
2017/11/02,325475
2017/11/03,335016
2017/11/04,338368
2017/11/05,342723
2017/11/06,352970
2017/11/07,360081
2017/11/08,367464
2017/11/09,373666
2017/11/10,378985
2017/11/11,379994
2017/11/12,383517
2017/11/13,387489
2017/11/14,393339
2017/11/15,403036
2017/11/16,409285
2017/11/17,416668
2017/11/18,420813
2017/11/19,425348
2017/11/20,434291
2017/11/21,442695
2017/11/22,452357
2017/11/23,461243
2017/11/24,469283
2017/11/25,479486
2017/11/26,488281
2017/11/27,500182
2017/11/28,512727
2017/11/29,525486
2017/11/30,536293
2017/12/01,543578
2017/12/02,550975
2017/12/03,562428
2017/12/04,573958
2017/12/05,584272
2017/12/06,600358
2017/12/07,607281
2017/12/08,620724
2017/12/09,629734
2017/12/10,638830
2017/12/11,654616
2017/12/12,672270
2017/12/13,691388
2017/12/14,711627
2017/12/15,728398
2017/12/16,744096
2017/12/17,757415
2017/12/18,776873
2017/12/19,802186
2017/12/20,819302
2017/12/21,841022
2017/12/22,863553
2017/12/23,872973
2017/12/24,871209
2017/12/25,868564
2017/12/26,869454
2017/12/27,876163
2017/12/28,884589
2017/12/29,901425
2017/12/30,920341
2017/12/31,925981
2018/01/01,928473
2018/01/02,946167
2018/01/03,968297
2018/01/04,996490
2018/01/05,1018219
2018/01/06,1036002
2018/01/07,1047810
2018/01/08,1062836
2018/01/09,1079399
2018/01/10,1089734
2018/01/11,1099078
2018/01/12,1104212
2018/01/13,1112804
2018/01/14,1114581
2018/01/15,1124031
2018/01/16,1137435
2018/01/17,1149921
2018/01/18,1157138
2018/01/19,1153665
2018/01/20,1146278
2018/01/21,1140503
2018/01/22,1132767
2018/01/23,1122050
2018/01/24,1110009
2018/01/25,1089548
2018/01/26,1079780
2018/01/27,1062083
2018/01/28,1048330
2018/01/29,1038090
2018/01/30,1026327
2018/01/31,1012760
2018/02/01,1007744
2018/02/02,1001244
2018/02/03,984560
2018/02/04,968148
2018/02/05,957580
2018/02/06,948570
2018/02/07,935639
2018/02/08,914705
2018/02/09,902004
2018/02/10,893917
2018/02/11,881699
2018/02/12,873805
2018/02/13,861293
2018/02/14,849544
2018/02/15,840779
2018/02/16,828410
2018/02/17,821615
2018/02/18,814720
2018/02/19,812010
2018/02/20,814543
2018/02/21,814986
2018/02/22,809976
2018/02/23,803465
2018/02/24,797328
2018/02/25,788583
2018/02/26,783428
2018/02/27,775709
2018/02/28,770073
2018/03/01,762581
2018/03/02,759456
2018/03/03,752022
2018/03/04,743359
2018/03/05,742488
2018/03/06,739158
2018/03/07,740609
2018/03/08,736219
2018/03/09,729668
2018/03/10,719695
2018/03/11,711045
2018/03/12,707236
2018/03/13,705161
2018/03/14,701446
2018/03/15,696995
2018/03/16,692744
2018/03/17,684730
2018/03/18,682968
2018/03/19,682536
2018/03/20,679534
2018/03/21,679063
2018/03/22,673777
2018/03/23,672786
2018/03/24,668044
2018/03/25,658021
2018/03/26,654909
2018/03/27,649280
2018/03/28,643610
2018/03/29,638524
2018/03/30,636899
2018/03/31,632285
2018/04/01,625354
2018/04/02,622294
2018/04/03,622455
2018/04/04,621483
2018/04/05,625128
2018/04/06,625719
2018/04/07,619369
2018/04/08,617213
2018/04/09,616082
2018/04/10,612432
2018/04/11,611297
2018/04/12,615697
2018/04/13,622545
2018/04/14,621579
2018/04/15,621274
2018/04/16,623909
2018/04/17,631450
2018/04/18,636314
2018/04/19,648342
2018/04/20,661197
2018/04/21,668208
2018/04/22,675123
2018/04/23,685369
2018/04/24,696073
2018/04/25,705039
2018/04/26,713303
2018/04/27,719218
2018/04/28,725437
2018/04/29,730038
2018/04/30,735762
2018/05/01,736920
2018/05/02,742482
2018/05/03,750984
2018/05/04,769452
2018/05/05,773490
2018/05/06,771005
2018/05/07,774788
2018/05/08,779975
2018/05/09,785391
2018/05/10,791861
2018/05/11,795867
2018/05/12,796980
2018/05/13,796207
2018/05/14,797894
2018/05/15,797724
2018/05/16,799021
2018/05/17,801849
2018/05/18,804225
2018/05/19,807256
2018/05/20,805767
2018/05/21,806004
2018/05/22,807424
2018/05/23,809393
2018/05/24,809864
2018/05/25,809679
2018/05/26,806980
2018/05/27,805259
2018/05/28,808996
2018/05/29,809399
2018/05/30,809994
2018/05/31,811518
2018/06/01,807974
2018/06/02,805133
2018/06/03,805154
2018/06/04,805401
2018/06/05,803900
2018/06/06,800492
2018/06/07,798564
2018/06/08,793131
2018/06/09,791124
2018/06/10,789421
2018/06/11,787687
2018/06/12,786074
2018/06/13,786214
2018/06/14,784316
2018/06/15,782311
2018/06/16,772397
2018/06/17,763471
2018/06/18,757984
2018/06/19,758177
2018/06/20,759935
2018/06/21,758398
2018/06/22,758201
2018/06/23,752040
2018/06/24,745917
2018/06/25,750733
2018/06/26,748607
2018/06/27,749141
2018/06/28,748115
2018/06/29,746608
2018/06/30,738690
2018/07/01,730534
2018/07/02,714084
2018/07/03,703650
2018/07/04,685568
2018/07/05,673453
2018/07/06,657462
2018/07/07,643720
2018/07/08,640115
2018/07/09,638018
2018/07/10,638744
2018/07/11,636554
2018/07/12,629610
2018/07/13,622928
2018/07/14,613242
2018/07/15,600545
2018/07/16,604663
2018/07/17,608467
2018/07/18,615052
2018/07/19,620791
2018/07/20,622554
2018/07/21,621310
2018/07/22,623880
2018/07/23,632029
2018/07/24,641690
2018/07/25,651281
2018/07/26,656985
2018/07/27,666773
2018/07/28,671058
2018/07/29,676226
2018/07/30,684106
2018/07/31,690902
2018/08/01,698253
2018/08/02,706458
2018/08/03,712494
2018/08/04,715766
2018/08/05,717572
2018/08/06,718546
2018/08/07,714980
2018/08/08,706843
2018/08/09,697142
2018/08/10,692632
2018/08/11,690988
2018/08/12,688155
2018/08/13,688573
2018/08/14,688295
2018/08/15,684812
2018/08/16,685847
2018/08/17,679786
2018/08/18,675331
2018/08/19,669308
2018/08/20,667576
2018/08/21,662001
2018/08/22,655882
2018/08/23,650417
2018/08/24,645135
2018/08/25,639040
2018/08/26,633060
2018/08/27,632175
2018/08/28,629347
2018/08/29,622416
2018/08/30,618908
2018/08/31,614721
2018/09/01,616018
2018/09/02,615260
2018/09/03,615508
2018/09/04,613244
2018/09/05,613642
2018/09/06,611744
2018/09/07,609511
2018/09/08,604737
2018/09/09,601390
2018/09/10,597886
2018/09/11,594312
2018/09/12,591782
2018/09/13,588555
2018/09/14,582952
2018/09/15,575398
2018/09/16,566982
2018/09/17,565033
2018/09/18,559811
2018/09/19,555237
2018/09/20,550411
2018/09/21,548820
2018/09/22,542538
2018/09/23,536425
2018/09/24,531342
2018/09/25,528969
2018/09/26,525063
2018/09/27,522164
2018/09/28,519264
2018/09/29,512202
2018/09/30,508387
2018/10/01,504586
2018/10/02,502073
2018/10/03,504274
2018/10/04,506642
2018/10/05,511409
2018/10/06,516342
2018/10/07,514864
2018/10/08,516476
2018/10/09,517713
2018/10/10,517706
2018/10/11,521262
2018/10/12,524250
2018/10/13,525943
2018/10/14,525725
2018/10/15,528758
2018/10/16,532480
2018/10/17,536267
2018/10/18,539058
2018/10/19,543987
2018/10/20,544390
2018/10/21,543034
2018/10/22,546228
2018/10/23,547831
2018/10/24,547729
2018/10/25,547803
2018/10/26,548743
2018/10/27,546201
2018/10/28,544360
2018/10/29,549261
2018/10/30,553368
2018/10/31,555734
2018/11/01,558083
2018/11/02,557603
2018/11/03,554336
2018/11/04,551564
2018/11/05,553586
2018/11/06,556595
2018/11/07,557290
2018/11/08,557343
2018/11/09,556871
2018/11/10,552542
2018/11/11,550884
2018/11/12,552098
2018/11/13,552115
2018/11/14,553886
2018/11/15,554380
2018/11/16,554189
2018/11/17,551062
2018/11/18,546725
2018/11/19,551550
2018/11/20,556364
2018/11/21,557944
2018/11/22,558833
2018/11/23,559120
2018/11/24,555287
2018/11/25,553605
2018/11/26,553798
2018/11/27,554412
2018/11/28,558567
2018/11/29,558383
2018/11/30,561116
2018/12/01,559085
2018/12/02,555046
2018/12/03,554721
2018/12/04,555407
2018/12/05,557958
2018/12/06,560157
2018/12/07,561176
2018/12/08,560898
2018/12/09,557721
2018/12/10,557716
2018/12/11,556319
2018/12/12,554769
2018/12/13,555349
2018/12/14,556007
2018/12/15,555705
2018/12/16,553154
2018/12/17,554122
2018/12/18,554065
2018/12/19,556525
2018/12/20,559343
2018/12/21,562476
2018/12/22,558391
2018/12/23,557567
2018/12/24,561416
2018/12/25,559815
2018/12/26,559816
2018/12/27,559060
2018/12/28,559876
2018/12/29,558966
2018/12/30,552703
2018/12/31,550716
2019/01/01,543970
2019/01/02,546468
2019/01/03,549303
2019/01/04,549027
2019/01/05,546385
2019/01/06,542378
2019/01/07,542656
2019/01/08,543093
2019/01/09,543786
2019/01/10,546018
2019/01/11,545505
2019/01/12,539224
2019/01/13,535034
2019/01/14,537215
2019/01/15,536933
2019/01/16,534523
2019/01/17,532853
2019/01/18,532675
2019/01/19,532638
2019/01/20,532645
2019/01/21,535707
2019/01/22,540053
2019/01/23,539637
2019/01/24,538514
2019/01/25,536440
2019/01/26,531871
2019/01/27,529058
2019/01/28,531571
2019/01/29,533866
2019/01/30,535245
2019/01/31,534082
2019/02/01,531596
2019/02/02,526175
2019/02/03,519395
2019/02/04,512369
2019/02/05,505445
2019/02/06,499596
2019/02/07,493984
2019/02/08,491432
2019/02/09,485531
2019/02/10,477664
2019/02/11,473231
2019/02/12,469436
2019/02/13,469169
2019/02/14,468017
2019/02/15,466606
2019/02/16,464358
2019/02/17,461834
2019/02/18,463668
2019/02/19,466923
2019/02/20,469972
2019/02/21,474073
2019/02/22,477402
2019/02/23,477214
2019/02/24,481249
2019/02/25,487372
2019/02/26,491980
2019/02/27,495519
2019/02/28,499246
2019/03/01,503423
2019/03/02,506280
2019/03/03,506889
2019/03/04,515759
2019/03/05,522835
2019/03/06,528303
2019/03/07,533018
2019/03/08,536727
2019/03/09,539727
2019/03/10,537824
2019/03/11,539273
2019/03/12,542265
2019/03/13,545443
2019/03/14,548345
2019/03/15,549613
2019/03/16,547597
2019/03/17,544918
2019/03/18,547284
2019/03/19,553392
2019/03/20,558733
2019/03/21,563046
2019/03/22,567848
2019/03/23,568119
2019/03/24,567535
2019/03/25,573337
2019/03/26,577500
2019/03/27,581275
2019/03/28,585480
2019/03/29,589899
2019/03/30,595882
2019/03/31,600191
2019/04/01,606955
2019/04/02,617975
2019/04/03,627629
2019/04/04,632296
2019/04/05,633472
2019/04/06,630498
2019/04/07,628447
2019/04/08,632510
2019/04/09,635614
2019/04/10,639455
2019/04/11,646546
2019/04/12,651073
2019/04/13,650146
2019/04/14,645053
2019/04/15,644544
2019/04/16,646002
2019/04/17,648753
2019/04/18,652288
2019/04/19,655402
2019/04/20,657971
2019/04/21,656803
2019/04/22,661315
2019/04/23,666131
2019/04/24,666666
2019/04/25,667924
2019/04/26,667779
2019/04/27,661230
2019/04/28,656822
2019/04/29,654806
2019/04/30,657956
2019/05/01,660717
2019/05/02,658444
2019/05/03,659333
2019/05/04,657320
2019/05/05,656323
2019/05/06,659723
2019/05/07,659703
2019/05/08,661369
2019/05/09,665022
2019/05/10,669725
2019/05/11,674653
2019/05/12,677842
2019/05/13,683741
2019/05/14,693980
2019/05/15,704714
2019/05/16,718873
2019/05/17,726175
2019/05/18,728369
2019/05/19,731579
2019/05/20,741612
2019/05/21,748216
2019/05/22,758339
2019/05/23,766410
2019/05/24,777928
2019/05/25,784804
2019/05/26,786379
2019/05/27,799260
2019/05/28,809312
2019/05/29,821068
2019/05/30,828552
2019/05/31,834270
2019/06/01,845182
2019/06/02,851135
2019/06/03,856497
2019/06/04,861474
2019/06/05,859932
2019/06/06,859830
2019/06/07,855087
2019/06/08,865301
2019/06/09,857059
2019/06/10,864860
2019/06/11,870011
2019/06/12,870229
2019/06/13,863071
2019/06/14,860964
2019/06/15,866234
2019/06/16,868214
2019/06/17,873580
2019/06/18,872426
2019/06/19,873388
2019/06/20,880681
2019/06/21,874222
2019/06/22,866712
2019/06/23,860384
2019/06/24,856669
2019/06/25,860925
2019/06/26,859424
2019/06/27,855900
2019/06/28,864843
2019/06/29,856192
2019/06/30,844826
2019/07/01,851019
2019/07/02,853550
2019/07/03,846922
2019/07/04,840217
2019/07/05,840375
2019/07/06,834295
2019/07/07,817273
2019/07/08,815321
2019/07/09,811322
2019/07/10,804888
2019/07/11,814376
2019/07/12,807708
2019/07/13,792354
2019/07/14,779041
2019/07/15,774557
2019/07/16,787268
2019/07/17,788555
2019/07/18,779626
2019/07/19,780616
2019/07/20,766825
2019/07/21,749916
2019/07/22,741186
2019/07/23,730523
2019/07/24,739601
2019/07/25,751220
2019/07/26,742827
2019/07/27,730846
2019/07/28,719050
2019/07/29,714912
2019/07/30,713397
2019/07/31,709785
2019/08/01,719225
2019/08/02,721648
2019/08/03,725018
2019/08/04,714481
2019/08/05,714179
2019/08/06,714831
2019/08/07,715834
2019/08/08,713772
2019/08/09,713753
2019/08/10,707905
2019/08/11,699674
2019/08/12,700167
2019/08/13,699469
2019/08/14,701038
2019/08/15,699552
2019/08/16,700665
2019/08/17,696999
2019/08/18,692497
2019/08/19,694671
2019/08/20,697127
2019/08/21,699000
2019/08/22,701041
2019/08/23,702553
2019/08/24,701274
2019/08/25,700117
2019/08/26,703628
2019/08/27,706593
2019/08/28,707510
2019/08/29,708454
2019/08/30,708670
2019/08/31,706668
2019/09/01,705766
2019/09/02,709373
2019/09/03,712630
2019/09/04,713122
2019/09/05,717199
2019/09/06,721107
2019/09/07,719084
2019/09/08,716940
2019/09/09,720151
2019/09/10,718905
2019/09/11,718308
2019/09/12,718915
2019/09/13,713001
2019/09/14,707653
2019/09/15,702789
2019/09/16,704498
2019/09/17,702707
2019/09/18,702536
2019/09/19,701349
2019/09/20,701841
2019/09/21,694612
2019/09/22,686357
2019/09/23,682504
2019/09/24,683271
2019/09/25,681914
2019/09/26,679424
2019/09/27,674932
2019/09/28,669635
2019/09/29,663564
2019/09/30,663685
2019/10/01,661283
2019/10/02,657822
2019/10/03,653878
2019/10/04,648614
2019/10/05,643934
2019/10/06,638124
2019/10/07,636454
2019/10/08,640112
2019/10/09,646339
2019/10/10,649659
2019/10/11,652713
2019/10/12,651382
2019/10/13,645882
2019/10/14,645908
2019/10/15,648472
2019/10/16,651166
2019/10/17,654531
2019/10/18,659781
2019/10/19,660559
2019/10/20,657988
2019/10/21,659913
2019/10/22,664739
2019/10/23,669899
2019/10/24,674110
2019/10/25,679367
2019/10/26,682885
