Date,transactionvalue14rocUSD
2016/04/13,-43.91
2016/04/14,-30.543
2016/04/15,5.671
2016/04/16,-19.789
2016/04/17,123.618
2016/04/18,21.691
2016/04/19,-39.963
2016/04/20,-9.542
2016/04/21,-54.299
2016/04/22,19.166
2016/04/23,-35.217
2016/04/24,-71.453
2016/04/25,-10.079
2016/04/26,5.521
2016/04/27,-28.604
2016/04/28,-26
2016/04/29,-13.758
2016/04/30,315.07
2016/05/01,104.825
2016/05/02,154.876
2016/05/03,217.246
2016/05/04,59.221
2016/05/05,153.08
2016/05/06,152.352
2016/05/07,55.111
2016/05/08,266.087
2016/05/09,216.508
2016/05/10,81.495
2016/05/11,312.73
2016/05/12,337.024
2016/05/13,1381
2016/05/14,169.7
2016/05/15,-9.402
2016/05/16,-4.932
2016/05/17,7.169
2016/05/18,83.304
2016/05/19,205.314
2016/05/20,49.512
2016/05/21,-21.199
2016/05/22,-26.414
2016/05/23,-19.03
2016/05/24,12.668
2016/05/25,-36.728
2016/05/26,-57.593
2016/05/27,-66.465
2016/05/28,-72.858
2016/05/29,-24.956
2016/05/30,-29.844
2016/05/31,-20.697
2016/06/01,-49.513
2016/06/02,-79.091
2016/06/03,-70.13
2016/06/04,-46.267
2016/06/05,-32.132
2016/06/06,-57.544
2016/06/07,-43.006
2016/06/08,67.988
2016/06/09,-46.526
2016/06/10,-48.078
2016/06/11,-44.892
2016/06/12,43.519
2016/06/13,44.542
2016/06/14,67.25
2016/06/15,50.106
2016/06/16,282.015
2016/06/17,410.527
2016/06/18,526.844
2016/06/19,162.678
2016/06/20,281.109
2016/06/21,48.362
2016/06/22,-21.813
2016/06/23,230.71
2016/06/24,9.546
2016/06/25,146.334
2016/06/26,-45.069
2016/06/27,-46.249
2016/06/28,-7.21
2016/06/29,-20.624
2016/06/30,-74.595
2016/07/01,-76.241
2016/07/02,-86.526
2016/07/03,-64.583
2016/07/04,-48.02
2016/07/05,112.242
2016/07/06,-50.819
2016/07/07,-55.58
2016/07/08,-50.676
2016/07/09,-66.969
2016/07/10,-12.031
2016/07/11,-3.27
2016/07/12,-52.899
2016/07/13,-10.905
2016/07/14,42.168
2016/07/15,334.3
2016/07/16,70.764
2016/07/17,65.618
2016/07/18,144.542
2016/07/19,159.371
2016/07/20,1032
2016/07/21,98.355
2016/07/22,398.995
2016/07/23,425.263
2016/07/24,1507
2016/07/25,979.82
2016/07/26,1832
2016/07/27,980.266
2016/07/28,733.825
2016/07/29,26.877
2016/07/30,369.45
2016/07/31,255.827
2016/08/01,65.809
2016/08/02,-15.059
2016/08/03,-49.382
2016/08/04,73.622
2016/08/05,25.642
2016/08/06,-44.538
2016/08/07,-81.902
2016/08/08,-77.24
2016/08/09,-81.767
2016/08/10,-57.311
2016/08/11,-52.191
2016/08/12,-57.405
2016/08/13,-49.976
2016/08/14,-49.687
2016/08/15,-72.401
2016/08/16,-89.94
2016/08/17,-74.549
2016/08/18,-68.025
2016/08/19,-75.823
2016/08/20,-10.983
2016/08/21,73.717
2016/08/22,4.325
2016/08/23,30.395
2016/08/24,-81.377
2016/08/25,-78.349
2016/08/26,-23.346
2016/08/27,-60.211
2016/08/28,-52.693
2016/08/29,-24.054
2016/08/30,-4.478
2016/08/31,-37.432
2016/09/01,88.251
2016/09/02,48.866
2016/09/03,-20.094
2016/09/04,-61.136
2016/09/05,-60.584
2016/09/06,-77.751
2016/09/07,-11.207
2016/09/08,49.719
2016/09/09,-68.218
2016/09/10,-19.231
2016/09/11,7.738
2016/09/12,-15.518
2016/09/13,32.821
2016/09/14,-38.262
2016/09/15,-72.268
2016/09/16,26.08
2016/09/17,-35.255
2016/09/18,46.81
2016/09/19,31.589
2016/09/20,309.335
2016/09/21,497.451
2016/09/22,51.575
2016/09/23,419.703
2016/09/24,120.491
2016/09/25,260.162
2016/09/26,77.352
2016/09/27,17.108
2016/09/28,363.076
2016/09/29,387.356
2016/09/30,-30.366
2016/10/01,-5.378
2016/10/02,-12.164
2016/10/03,-42.182
2016/10/04,-82.243
2016/10/05,-73.718
2016/10/06,-30.736
2016/10/07,-64.849
2016/10/08,-14.821
2016/10/09,-13.951
2016/10/10,57.956
2016/10/11,111.753
2016/10/12,34.008
2016/10/13,-44.999
2016/10/14,123.096
2016/10/15,100.637
2016/10/16,17.61
2016/10/17,237.465
2016/10/18,314.656
2016/10/19,2.526
2016/10/20,-37.982
2016/10/21,-52.382
2016/10/22,-53.201
2016/10/23,-79.57
2016/10/24,-78.21
2016/10/25,-59.995
2016/10/26,-77.078
2016/10/27,-36.887
2016/10/28,-44.232
2016/10/29,21.698
2016/10/30,20.038
2016/10/31,-46.3
2016/11/01,-8.393
2016/11/02,219.062
2016/11/03,1168
2016/11/04,211.499
2016/11/05,58.25
2016/11/06,12.049
2016/11/07,12.292
2016/11/08,-34.189
2016/11/09,124.35
2016/11/10,12.736
2016/11/11,128.23
2016/11/12,-38.188
2016/11/13,-55.423
2016/11/14,-60.334
2016/11/15,-63.542
2016/11/16,-75.558
2016/11/17,-69.311
2016/11/18,-40.708
2016/11/19,-16.926
2016/11/20,-11.657
2016/11/21,-11.013
2016/11/22,171.054
2016/11/23,-30.137
2016/11/24,-19.549
2016/11/25,-74.234
2016/11/26,-47.651
2016/11/27,-50.195
2016/11/28,18.721
2016/11/29,0.259
2016/11/30,-3.366
2016/12/01,-69.895
2016/12/02,164.823
2016/12/03,336.117
2016/12/04,125.113
2016/12/05,327.397
2016/12/06,85.837
2016/12/07,21.78
2016/12/08,148.292
2016/12/09,107.441
2016/12/10,79.194
2016/12/11,179.431
2016/12/12,58.031
2016/12/13,-9.683
2016/12/14,-26.803
2016/12/15,54.677
2016/12/16,-60.129
2016/12/17,-34.59
2016/12/18,41.126
2016/12/19,-63.032
2016/12/20,-73.011
2016/12/21,-30.202
2016/12/22,-14.339
2016/12/23,102.729
2016/12/24,56.47
2016/12/25,-48.74
2016/12/26,-24.197
2016/12/27,15.24
2016/12/28,157.872
2016/12/29,118.115
2016/12/30,140.112
2016/12/31,105.41
2017/01/01,-16.197
2017/01/02,152.121
2017/01/03,306.693
2017/01/04,412.421
2017/01/05,271.774
2017/01/06,64.237
2017/01/07,118.724
2017/01/08,180.812
2017/01/09,474.531
2017/01/10,313.804
2017/01/11,113.277
2017/01/12,7.074
2017/01/13,-22.358
2017/01/14,-82.629
2017/01/15,-64.731
2017/01/16,-71.113
2017/01/17,-65.79
2017/01/18,-87.814
2017/01/19,-86.234
2017/01/20,-63.436
2017/01/21,-76.285
2017/01/22,-61.947
2017/01/23,-79.444
2017/01/24,-83.252
2017/01/25,-79.047
2017/01/26,-71.983
2017/01/27,-51.207
2017/01/28,-35.032
2017/01/29,56.935
2017/01/30,-5.684
2017/01/31,-7.094
2017/02/01,53.387
2017/02/02,27.147
2017/02/03,-33.672
2017/02/04,86.732
2017/02/05,-19.571
2017/02/06,58.997
2017/02/07,68.453
2017/02/08,23.266
2017/02/09,29.286
2017/02/10,50.874
2017/02/11,62.495
2017/02/12,41.104
2017/02/13,51.032
2017/02/14,137.268
2017/02/15,220.337
2017/02/16,104.482
2017/02/17,61.97
2017/02/18,40.33
2017/02/19,245.968
2017/02/20,90.884
2017/02/21,191.788
2017/02/22,155.612
2017/02/23,124.806
2017/02/24,256.129
2017/02/25,252.596
2017/02/26,238.221
2017/02/27,948.318
2017/02/28,301.02
2017/03/01,223.203
2017/03/02,623.767
2017/03/03,659.168
2017/03/04,475.385
2017/03/05,388.475
2017/03/06,742.144
2017/03/07,288.398
2017/03/08,438.249
2017/03/09,473.846
2017/03/10,205.552
2017/03/11,508.848
2017/03/12,690.025
2017/03/13,146.136
2017/03/14,-1.468
2017/03/15,-6.751
2017/03/16,161.867
2017/03/17,37.146
2017/03/18,190.017
2017/03/19,-19.555
2017/03/20,-31.83
2017/03/21,111.261
2017/03/22,64.508
2017/03/23,46.851
2017/03/24,122.523
2017/03/25,49.358
2017/03/26,-24.421
2017/03/27,-6.011
2017/03/28,124.467
2017/03/29,154.905
2017/03/30,-18.233
2017/03/31,3.144
2017/04/01,-41.178
2017/04/02,249.393
2017/04/03,117.114
2017/04/04,-36.377
2017/04/05,6.904
2017/04/06,37.002
2017/04/07,-71.605
2017/04/08,-42.495
2017/04/09,-34.665
2017/04/10,-15.974
2017/04/11,-24.273
2017/04/12,-41.301
2017/04/13,-64.187
2017/04/14,-40.827
2017/04/15,-62.066
2017/04/16,-85.45
2017/04/17,-79.402
2017/04/18,18.981
2017/04/19,-10.983
2017/04/20,-21.463
2017/04/21,97.683
2017/04/22,10.691
2017/04/23,11.265
2017/04/24,7.878
2017/04/25,-14.064
2017/04/26,48.046
2017/04/27,148.174
2017/04/28,114.456
2017/04/29,371.177
2017/04/30,889.913
2017/05/01,976.52
2017/05/02,178.509
2017/05/03,214.79
2017/05/04,168.678
2017/05/05,320.369
2017/05/06,220.768
2017/05/07,289.452
2017/05/08,174.905
2017/05/09,241.109
2017/05/10,128.106
2017/05/11,101.291
2017/05/12,63.902
2017/05/13,5.396
2017/05/14,-11.159
2017/05/15,-27.871
2017/05/16,16.873
2017/05/17,-51.332
2017/05/18,-62.601
2017/05/19,-47.534
2017/05/20,-37.917
2017/05/21,-33.771
2017/05/22,65.655
2017/05/23,-2.24
2017/05/24,5.398
2017/05/25,-8.622
2017/05/26,15.707
2017/05/27,5.932
2017/05/28,-1.703
2017/05/29,-6.105
2017/05/30,-22.16
2017/05/31,178.862
2017/06/01,194.292
2017/06/02,79.377
2017/06/03,111.381
2017/06/04,59.897
2017/06/05,-9.1
2017/06/06,84.002
2017/06/07,44.377
2017/06/08,36.565
2017/06/09,14.995
2017/06/10,30.801
2017/06/11,60.612
2017/06/12,182.357
2017/06/13,129.271
2017/06/14,-18.502
2017/06/15,38.45
2017/06/16,37.808
2017/06/17,-21.909
2017/06/18,-23.471
2017/06/19,-37.154
2017/06/20,-34.776
2017/06/21,-61.37
2017/06/22,-54.552
2017/06/23,-39.009
2017/06/24,-7.838
2017/06/25,-69.589
2017/06/26,-73.478
2017/06/27,-61.645
2017/06/28,-43.908
2017/06/29,-49.88
2017/06/30,-55.15
2017/07/01,-33.615
2017/07/02,-45.701
2017/07/03,64.019
2017/07/04,16.613
2017/07/05,-21.35
2017/07/06,-11.039
2017/07/07,-34.984
2017/07/08,-49.711
2017/07/09,-28.899
2017/07/10,-8.289
2017/07/11,-23.501
2017/07/12,-17.17
2017/07/13,34.299
2017/07/14,71.757
2017/07/15,93.434
2017/07/16,111.278
2017/07/17,-30.497
2017/07/18,-0.609
2017/07/19,179.873
2017/07/20,108.848
2017/07/21,156.821
2017/07/22,-31.64
2017/07/23,63.257
2017/07/24,124.393
2017/07/25,132.781
2017/07/26,84.809
2017/07/27,8.6
2017/07/28,-1.076
2017/07/29,7.354
2017/07/30,-14.87
2017/07/31,-56.573
2017/08/01,-51.785
2017/08/02,-55.071
2017/08/03,-60.091
2017/08/04,-66.409
2017/08/05,66.749
2017/08/06,40.594
2017/08/07,-48.355
2017/08/08,-52.014
2017/08/09,-30.429
2017/08/10,9.289
2017/08/11,100.863
2017/08/12,22.493
2017/08/13,97.526
2017/08/14,158.178
2017/08/15,42.45
2017/08/16,27.464
2017/08/17,51.092
2017/08/18,56.402
2017/08/19,9.606
2017/08/20,11.956
2017/08/21,9.211
2017/08/22,0.8
2017/08/23,-6.321
2017/08/24,-47.602
2017/08/25,-75.231
2017/08/26,-77.477
2017/08/27,-24.659
2017/08/28,49.781
2017/08/29,42.538
2017/08/30,209.508
2017/08/31,54.159
2017/09/01,47.144
2017/09/02,63.667
2017/09/03,28.489
2017/09/04,15.091
2017/09/05,10.623
2017/09/06,-2.218
2017/09/07,-21.527
2017/09/08,-6.063
2017/09/09,169.739
2017/09/10,-24.261
2017/09/11,-54.228
2017/09/12,-41.134
2017/09/13,-78.418
2017/09/14,-39.946
2017/09/15,-38.879
2017/09/16,-53.882
2017/09/17,-15.383
2017/09/18,25.675
2017/09/19,16.645
2017/09/20,-22.26
2017/09/21,-4.988
2017/09/22,-11.276
2017/09/23,-49.389
2017/09/24,-56.89
2017/09/25,-35.299
2017/09/26,-28.063
2017/09/27,18.564
2017/09/28,-10.91
2017/09/29,-23.015
2017/09/30,-5.245
2017/10/01,-54.305
2017/10/02,-52.982
2017/10/03,60.407
2017/10/04,68.681
2017/10/05,8.385
2017/10/06,8.734
2017/10/07,0.732
2017/10/08,34.175
2017/10/09,20.436
2017/10/10,16.154
2017/10/11,-0.9
2017/10/12,2.918
2017/10/13,63.028
2017/10/14,58.241
2017/10/15,95.944
2017/10/16,-10.369
2017/10/17,-64.606
2017/10/18,-33.655
2017/10/19,-11.468
2017/10/20,-27.776
2017/10/21,-15.454
2017/10/22,-29.406
2017/10/23,-17.65
2017/10/24,-18.265
2017/10/25,-23.977
2017/10/26,-32.294
2017/10/27,-100
2017/10/28,-100
2017/10/29,-100
2017/10/30,-100
2017/10/31,-100
2017/11/01,-15.675
2017/11/02,8.281
2017/11/03,19.432
2017/11/04,-5.454
2017/11/05,-9.863
2017/11/06,-27.941
2017/11/07,-35.089
2017/11/08,8.613
2017/11/09,102.904
2017/11/10,0
2017/11/11,0
2017/11/12,0
2017/11/13,0
2017/11/14,0
2017/11/15,29.722
2017/11/16,22.195
2017/11/17,32.57
2017/11/18,46.449
2017/11/19,70.737
2017/11/20,103.469
2017/11/21,127.446
2017/11/22,57.506
2017/11/23,-4.637
2017/11/24,22.827
2017/11/25,37.837
2017/11/26,8.01
2017/11/27,93.456
2017/11/28,137.458
2017/11/29,89.737
2017/11/30,67.088
2017/12/01,50.556
2017/12/02,78.25
2017/12/03,47.858
2017/12/04,18.978
2017/12/05,-42.534
2017/12/06,-29.2
2017/12/07,-41.096
2017/12/08,-52.885
2017/12/09,-66.838
2017/12/10,-69.855
2017/12/11,-76.07
2017/12/12,-53.18
2017/12/13,-60.284
2017/12/14,-46.508
2017/12/15,-50.715
2017/12/16,-61.363
2017/12/17,-53.876
2017/12/18,-52.377
2017/12/19,29.531
2017/12/20,33.197
2017/12/21,41.678
2017/12/22,67.09
2017/12/23,69.377
2017/12/24,62.851
2017/12/25,61.78
2017/12/26,-2.945
2017/12/27,7.192
2017/12/28,2.912
2017/12/29,33.028
2017/12/30,58.149
2017/12/31,4.509
2018/01/01,5.207
2018/01/02,21.348
2018/01/03,-4.862
2018/01/04,42.746
2018/01/05,60.775
2018/01/06,65.835
2018/01/07,77.737
2018/01/08,140.925
2018/01/09,92.687
2018/01/10,133.745
2018/01/11,75.03
2018/01/12,39.001
2018/01/13,8.732
2018/01/14,350.039
2018/01/15,89.837
2018/01/16,31.586
2018/01/17,19.494
2018/01/18,-16.138
2018/01/19,-35.605
2018/01/20,-28.798
2018/01/21,-30.219
2018/01/22,-34.281
2018/01/23,-41.536
2018/01/24,-50.893
2018/01/25,-66.178
2018/01/26,-20.735
2018/01/27,-24.095
2018/01/28,-68.466
2018/01/29,-21.762
2018/01/30,-21.24
2018/01/31,-13.941
2018/02/01,-23.649
2018/02/02,14.737
2018/02/03,-17.853
2018/02/04,-28.408
2018/02/05,-32.365
2018/02/06,-25.402
2018/02/07,-28.325
2018/02/08,-21.683
2018/02/09,-50.461
2018/02/10,-28.899
2018/02/11,-56.421
2018/02/12,-52.414
2018/02/13,-31.498
2018/02/14,-43.731
2018/02/15,-27.734
2018/02/16,-45.303
2018/02/17,-28.429
2018/02/18,-9.798
2018/02/19,-30.797
2018/02/20,-30.781
2018/02/21,-35.151
2018/02/22,41.632
2018/02/23,-32.917
2018/02/24,-43.564
2018/02/25,-46.327
2018/02/26,-40.208
2018/02/27,-73.166
2018/02/28,-67.281
2018/03/01,-67.297
2018/03/02,-68.668
2018/03/03,-74.567
2018/03/04,-72.443
2018/03/05,-59.04
2018/03/06,-51.488
2018/03/07,-55.375
2018/03/08,-70.945
2018/03/09,-47.311
2018/03/10,-58.236
2018/03/11,-45.115
2018/03/12,-45.174
2018/03/13,38.186
2018/03/14,0.218
2018/03/15,-19.776
2018/03/16,-28.553
2018/03/17,-8.54
2018/03/18,48.654
2018/03/19,-1.402
2018/03/20,-31.28
2018/03/21,-26.858
2018/03/22,-23.683
2018/03/23,-18.496
2018/03/24,-24.895
2018/03/25,-21.627
2018/03/26,-1.332
2018/03/27,-27.293
2018/03/28,0.858
2018/03/29,5.739
2018/03/30,9.422
2018/03/31,-15.188
2018/04/01,-58.189
2018/04/02,-48.041
2018/04/03,-33.775
2018/04/04,-32.616
2018/04/05,-48.554
2018/04/06,-51.578
2018/04/07,-39.791
2018/04/08,-15.835
2018/04/09,-33.693
2018/04/10,-54.719
2018/04/11,-46.637
2018/04/12,-19.517
2018/04/13,8.718
2018/04/14,-23.127
2018/04/15,10.363
2018/04/16,16.056
2018/04/17,-4.169
2018/04/18,30.823
2018/04/19,71.715
2018/04/20,101.894
2018/04/21,117.574
2018/04/22,26.468
2018/04/23,138.383
2018/04/24,157.004
2018/04/25,98.71
2018/04/26,9.413
2018/04/27,19.185
2018/04/28,97.14
2018/04/29,52.879
2018/04/30,63.981
2018/05/01,73.983
2018/05/02,79.722
2018/05/03,107.098
2018/05/04,32.365
2018/05/05,29.384
2018/05/06,67.096
2018/05/07,12.94
2018/05/08,-15.871
2018/05/09,-2.306
2018/05/10,17.586
2018/05/11,1.532
2018/05/12,-12.792
2018/05/13,-27.107
2018/05/14,10.221
2018/05/15,5.596
2018/05/16,-36.737
2018/05/17,-42.984
2018/05/18,-32.996
2018/05/19,-43.789
2018/05/20,-33.611
2018/05/21,-47.44
2018/05/22,-5.078
2018/05/23,1.738
2018/05/24,-19.031
2018/05/25,-27.368
2018/05/26,-23.844
2018/05/27,33.828
2018/05/28,-11.97
2018/05/29,-18.275
2018/05/30,2.87
2018/05/31,9.301
2018/06/01,38.959
2018/06/02,-0.391
2018/06/03,-27.168
2018/06/04,3.685
2018/06/05,-13.861
2018/06/06,-10.94
2018/06/07,9.845
2018/06/08,43.818
2018/06/09,-9.935
2018/06/10,-11.069
2018/06/11,-12.759
2018/06/12,34.466
2018/06/13,65.184
2018/06/14,67.768
2018/06/15,25.006
2018/06/16,25.463
2018/06/17,7.999
2018/06/18,-24.259
2018/06/19,-16.863
2018/06/20,-24.148
2018/06/21,-21.658
2018/06/22,-21.216
2018/06/23,-4.244
2018/06/24,2.654
2018/06/25,-11.8
2018/06/26,-40.701
2018/06/27,-55.961
2018/06/28,-59.8
2018/06/29,-47.707
2018/06/30,-29.38
2018/07/01,-20.124
2018/07/02,16.615
2018/07/03,13.2
2018/07/04,18.821
2018/07/05,11.519
2018/07/06,6.288
2018/07/07,20.618
2018/07/08,-26.742
2018/07/09,-2.045
2018/07/10,3.92
2018/07/11,-10.877
2018/07/12,-4.974
2018/07/13,-21.687
2018/07/14,-10.326
2018/07/15,6.109
2018/07/16,-14.844
2018/07/17,-17.449
2018/07/18,-16.399
2018/07/19,-27.343
2018/07/20,-25.786
2018/07/21,-25.529
2018/07/22,-27.379
2018/07/23,-23.306
2018/07/24,-17
2018/07/25,-5.277
2018/07/26,-18.731
2018/07/27,-17.003
2018/07/28,-33.247
2018/07/29,-35.462
2018/07/30,-17.067
2018/07/31,37.054
2018/08/01,-37.847
2018/08/02,-20.067
2018/08/03,-40.275
2018/08/04,-31.985
2018/08/05,-27.422
2018/08/06,-27.659
2018/08/07,-15.118
2018/08/08,45.443
2018/08/09,32.158
2018/08/10,32.526
2018/08/11,52.121
2018/08/12,1.506
2018/08/13,17.319
2018/08/14,-28.525
2018/08/15,22.529
2018/08/16,-27.137
2018/08/17,27.901
2018/08/18,-2.099
2018/08/19,-24.528
2018/08/20,-10.8
2018/08/21,-22.861
2018/08/22,-38.569
2018/08/23,-37.86
2018/08/24,-37.392
2018/08/25,-35.03
2018/08/26,-7.793
2018/08/27,-37.641
2018/08/28,-43.225
2018/08/29,-18.998
2018/08/30,9.374
2018/08/31,-20.535
2018/09/01,-3.525
2018/09/02,11.766
2018/09/03,28.987
2018/09/04,111.775
2018/09/05,27.381
2018/09/06,74.764
2018/09/07,48.11
2018/09/08,58.196
2018/09/09,62.611
2018/09/10,24.737
2018/09/11,24.831
2018/09/12,39.473
2018/09/13,22.004
2018/09/14,20.729
2018/09/15,26.663
2018/09/16,32.986
2018/09/17,-9.306
2018/09/18,-48.314
2018/09/19,-38.888
2018/09/20,-31.56
2018/09/21,24.916
2018/09/22,-2.871
2018/09/23,-5.445
2018/09/24,7.743
2018/09/25,-8.777
2018/09/26,-31.125
2018/09/27,-13.043
2018/09/28,-13.672
2018/09/29,13.503
2018/09/30,13.252
2018/10/01,-18.887
2018/10/02,-30.737
2018/10/03,-1.484
2018/10/04,-20.029
2018/10/05,-54.817
2018/10/06,-48.962
2018/10/07,-38.931
2018/10/08,-26.588
2018/10/09,-22.14
2018/10/10,-19.159
2018/10/11,51.565
2018/10/12,-7.687
2018/10/13,-41.025
2018/10/14,-30.766
2018/10/15,105.841
2018/10/16,60.908
2018/10/17,10.946
2018/10/18,34.947
2018/10/19,2.255
2018/10/20,35.27
2018/10/21,82.825
2018/10/22,-16.772
2018/10/23,3.651
2018/10/24,-2.881
2018/10/25,-23.849
2018/10/26,-9.659
2018/10/27,-7.563
2018/10/28,-10.459
2018/10/29,-48.11
2018/10/30,-34.524
2018/10/31,-16.097
2018/11/01,-36.764
2018/11/02,21.351
2018/11/03,-21.762
2018/11/04,-24.14
2018/11/05,49.016
2018/11/06,6.287
2018/11/07,31.378
2018/11/08,-19.751
2018/11/09,0.446
2018/11/10,18.779
2018/11/11,10.458
2018/11/12,6.851
2018/11/13,19.786
2018/11/14,72.927
2018/11/15,84.127
2018/11/16,5.079
2018/11/17,11.381
2018/11/18,13.837
2018/11/19,47.091
2018/11/20,89.348
2018/11/21,7.067
2018/11/22,-7.471
2018/11/23,5.007
2018/11/24,16.602
2018/11/25,84.352
2018/11/26,0.333
2018/11/27,-16.504
2018/11/28,-37.347
2018/11/29,-22.524
2018/11/30,362.499
2018/12/01,610.634
2018/12/02,-51.247
2018/12/03,-62.598
2018/12/04,-64.71
2018/12/05,-41.373
2018/12/06,4.192
2018/12/07,11.908
2018/12/08,-20.279
2018/12/09,-46.95
2018/12/10,-39.733
2018/12/11,-19.922
2018/12/12,-37.468
2018/12/13,-38.977
2018/12/14,-87.752
2018/12/15,-91.862
2018/12/16,-11.399
2018/12/17,17.691
2018/12/18,24.565
2018/12/19,45.838
2018/12/20,23.826
2018/12/21,12.976
2018/12/22,6.255
2018/12/23,61.54
2018/12/24,124.555
2018/12/25,36.074
2018/12/26,26.842
2018/12/27,35.812
2018/12/28,58.419
2018/12/29,246.001
2018/12/30,62.913
2018/12/31,0.539
2019/01/01,-8.643
2019/01/02,-8.435
2019/01/03,-20.286
2019/01/04,25.234
2019/01/05,172.744
2019/01/06,8.334
2019/01/07,-21.478
2019/01/08,8.876
2019/01/09,18.547
2019/01/10,14.838
2019/01/11,40.551
2019/01/12,-57.014
2019/01/13,-7.739
2019/01/14,32.702
2019/01/15,11.001
2019/01/16,-7.889
2019/01/17,-20.187
2019/01/18,-62.471
2019/01/19,-74.237
2019/01/20,-49.492
2019/01/21,-49.904
2019/01/22,-44.045
2019/01/23,-26.629
2019/01/24,-28.001
2019/01/25,-50.317
2019/01/26,-22.013
2019/01/27,-2.497
2019/01/28,-16.585
2019/01/29,-24.562
2019/01/30,-28.435
2019/01/31,-3.268
2019/02/01,4.638
2019/02/02,-13.145
2019/02/03,-14.77
2019/02/04,-28.501
2019/02/05,-28.878
2019/02/06,-3.315
2019/02/07,-33.776
2019/02/08,10.752
2019/02/09,1.891
2019/02/10,2.624
2019/02/11,-11.585
2019/02/12,-0.08
2019/02/13,-1.698
2019/02/14,-12.834
2019/02/15,-1.127
2019/02/16,0.471
2019/02/17,49.357
2019/02/18,213.787
2019/02/19,200.657
2019/02/20,44.682
2019/02/21,62.613
2019/02/22,16.695
2019/02/23,46.955
2019/02/24,82.249
2019/02/25,67.002
2019/02/26,9.74
2019/02/27,64.398
2019/02/28,38.93
2019/03/01,12.059
2019/03/02,29.135
2019/03/03,-7.163
2019/03/04,-38.039
2019/03/05,-33.005
2019/03/06,-14.674
2019/03/07,-10.737
2019/03/08,-0.148
2019/03/09,-7.389
2019/03/10,-41.243
2019/03/11,-31.572
2019/03/12,20.041
2019/03/13,-35.569
2019/03/14,-11.69
2019/03/15,15.432
2019/03/16,43.119
2019/03/17,7.289
2019/03/18,21.969
2019/03/19,-19.345
2019/03/20,21.281
2019/03/21,8.32
2019/03/22,-23.085
2019/03/23,39.027
2019/03/24,-8.269
2019/03/25,-2.846
2019/03/26,-2.799
2019/03/27,6.111
2019/03/28,-3.291
2019/03/29,6.321
2019/03/30,0.019
2019/03/31,-3.711
2019/04/01,-19.273
2019/04/02,100.772
2019/04/03,49.204
2019/04/04,24.741
2019/04/05,56.871
2019/04/06,-11.513
2019/04/07,60.014
2019/04/08,70.816
2019/04/09,66.23
2019/04/10,49.658
2019/04/11,32.983
2019/04/12,4.542
2019/04/13,-23.311
2019/04/14,8.422
2019/04/15,33.815
2019/04/16,-33.511
2019/04/17,-42.491
2019/04/18,-6.051
2019/04/19,-18.63
2019/04/20,-14.056
2019/04/21,-23.673
2019/04/22,-44.135
2019/04/23,-27.568
2019/04/24,14.083
2019/04/25,11.933
2019/04/26,78.973
2019/04/27,29.372
2019/04/28,20.73
2019/04/29,12.64
2019/04/30,20.442
