Date,price30wmaUSD
2016/08/27,11.185
2016/08/28,11.171
2016/08/29,11.156
2016/08/30,11.154
2016/08/31,11.169
2016/09/01,11.237
2016/09/02,11.294
2016/09/03,11.336
2016/09/04,11.361
2016/09/05,11.385
2016/09/06,11.399
2016/09/07,11.413
2016/09/08,11.417
2016/09/09,11.427
2016/09/10,11.447
2016/09/11,11.481
2016/09/12,11.508
2016/09/13,11.548
2016/09/14,11.584
2016/09/15,11.623
2016/09/16,11.672
2016/09/17,11.746
2016/09/18,11.826
2016/09/19,11.908
2016/09/20,12.038
2016/09/21,12.17
2016/09/22,12.253
2016/09/23,12.343
2016/09/24,12.411
2016/09/25,12.471
2016/09/26,12.523
2016/09/27,12.58
2016/09/28,12.647
2016/09/29,12.701
2016/09/30,12.752
2016/10/01,12.797
2016/10/02,12.843
2016/10/03,12.891
2016/10/04,12.945
2016/10/05,12.984
2016/10/06,12.998
2016/10/07,12.998
2016/10/08,12.968
2016/10/09,12.932
2016/10/10,12.87
2016/10/11,12.815
2016/10/12,12.753
2016/10/13,12.698
2016/10/14,12.643
2016/10/15,12.583
2016/10/16,12.528
2016/10/17,12.472
2016/10/18,12.453
2016/10/19,12.422
2016/10/20,12.381
2016/10/21,12.342
2016/10/22,12.307
2016/10/23,12.269
2016/10/24,12.232
2016/10/25,12.17
2016/10/26,12.109
2016/10/27,12.046
2016/10/28,11.976
2016/10/29,11.871
2016/10/30,11.771
2016/10/31,11.709
2016/11/01,11.621
2016/11/02,11.551
2016/11/03,11.489
2016/11/04,11.435
2016/11/05,11.392
2016/11/06,11.348
2016/11/07,11.301
2016/11/08,11.255
2016/11/09,11.196
2016/11/10,11.137
2016/11/11,11.07
2016/11/12,10.989
2016/11/13,10.909
2016/11/14,10.829
2016/11/15,10.755
2016/11/16,10.692
2016/11/17,10.622
2016/11/18,10.537
2016/11/19,10.454
2016/11/20,10.373
2016/11/21,10.298
2016/11/22,10.248
2016/11/23,10.198
2016/11/24,10.132
2016/11/25,10.064
2016/11/26,9.997
2016/11/27,9.917
2016/11/28,9.825
2016/11/29,9.698
2016/11/30,9.59
2016/12/01,9.489
2016/12/02,9.363
2016/12/03,9.237
2016/12/04,9.104
2016/12/05,8.95
2016/12/06,8.779
2016/12/07,8.675
2016/12/08,8.626
2016/12/09,8.574
2016/12/10,8.521
2016/12/11,8.467
2016/12/12,8.428
2016/12/13,8.396
2016/12/14,8.365
2016/12/15,8.313
2016/12/16,8.256
2016/12/17,8.192
2016/12/18,8.145
2016/12/19,8.096
2016/12/20,8.044
2016/12/21,8.004
2016/12/22,7.96
2016/12/23,7.902
2016/12/24,7.845
2016/12/25,7.79
2016/12/26,7.74
2016/12/27,7.691
2016/12/28,7.649
2016/12/29,7.668
2016/12/30,7.696
2016/12/31,7.71
2017/01/01,7.74
2017/01/02,7.766
2017/01/03,7.832
2017/01/04,8.001
2017/01/05,8.165
2017/01/06,8.291
2017/01/07,8.397
2017/01/08,8.514
2017/01/09,8.656
2017/01/10,8.791
2017/01/11,8.898
2017/01/12,8.967
2017/01/13,9.039
2017/01/14,9.11
2017/01/15,9.185
2017/01/16,9.248
2017/01/17,9.33
2017/01/18,9.421
2017/01/19,9.51
2017/01/20,9.612
2017/01/21,9.72
2017/01/22,9.826
2017/01/23,9.919
2017/01/24,9.999
2017/01/25,10.063
2017/01/26,10.122
2017/01/27,10.17
2017/01/28,10.214
2017/01/29,10.249
2017/01/30,10.282
2017/01/31,10.315
2017/02/01,10.347
2017/02/02,10.375
2017/02/03,10.405
2017/02/04,10.465
2017/02/05,10.522
2017/02/06,10.579
2017/02/07,10.642
2017/02/08,10.699
2017/02/09,10.739
2017/02/10,10.773
2017/02/11,10.823
2017/02/12,10.869
2017/02/13,10.908
2017/02/14,11.01
2017/02/15,11.14
2017/02/16,11.259
2017/02/17,11.372
2017/02/18,11.479
2017/02/19,11.583
2017/02/20,11.68
2017/02/21,11.763
2017/02/22,11.847
2017/02/23,11.934
2017/02/24,12.034
2017/02/25,12.148
2017/02/26,12.282
2017/02/27,12.469
2017/02/28,12.713
2017/03/01,12.959
2017/03/02,13.335
2017/03/03,13.8
2017/03/04,14.226
2017/03/05,14.596
2017/03/06,14.99
2017/03/07,15.343
2017/03/08,15.601
2017/03/09,15.803
2017/03/10,16.05
2017/03/11,16.387
2017/03/12,16.867
2017/03/13,17.636
2017/03/14,18.452
2017/03/15,19.348
2017/03/16,20.855
2017/03/17,22.664
2017/03/18,23.959
2017/03/19,25.223
2017/03/20,26.685
2017/03/21,28.049
2017/03/22,29.242
2017/03/23,30.401
2017/03/24,31.783
2017/03/25,33.378
2017/03/26,34.886
2017/03/27,36.316
2017/03/28,37.624
2017/03/29,39.008
2017/03/30,40.347
2017/03/31,41.44
2017/04/01,42.462
2017/04/02,43.386
2017/04/03,43.974
2017/04/04,44.372
2017/04/05,44.87
2017/04/06,45.202
2017/04/07,45.401
2017/04/08,45.642
2017/04/09,45.778
2017/04/10,45.832
2017/04/11,45.864
2017/04/12,45.876
2017/04/13,46.134
2017/04/14,46.313
2017/04/15,46.451
2017/04/16,46.61
2017/04/17,46.744
2017/04/18,46.936
2017/04/19,47.166
2017/04/20,47.29
2017/04/21,47.423
2017/04/22,47.509
2017/04/23,47.575
2017/04/24,47.721
2017/04/25,47.869
2017/04/26,48.136
2017/04/27,48.765
2017/04/28,49.938
2017/04/29,51.319
2017/04/30,52.807
2017/05/01,54.676
2017/05/02,56.345
2017/05/03,57.997
2017/05/04,60.071
2017/05/05,62.522
2017/05/06,64.78
2017/05/07,67.056
2017/05/08,68.958
2017/05/09,70.452
2017/05/10,72.07
2017/05/11,73.601
2017/05/12,75.107
2017/05/13,76.368
2017/05/14,77.694
2017/05/15,79.047
2017/05/16,80.217
2017/05/17,81.15
2017/05/18,82.405
2017/05/19,84.808
2017/05/20,87.927
2017/05/21,91.442
2017/05/22,96.708
2017/05/23,101.758
2017/05/24,108.06
2017/05/25,114.542
2017/05/26,119.63
2017/05/27,122.62
2017/05/28,126.629
2017/05/29,131.004
2017/05/30,137.121
2017/05/31,144.17
2017/06/01,150.772
2017/06/02,156.95
2017/06/03,162.713
2017/06/04,169.314
2017/06/05,176.073
2017/06/06,183.181
2017/06/07,190.154
2017/06/08,196.504
2017/06/09,203.149
2017/06/10,211.502
2017/06/11,222.012
2017/06/12,233.811
2017/06/13,246.131
2017/06/14,257.048
2017/06/15,264.295
2017/06/16,272.505
2017/06/17,280.765
2017/06/18,288.771
2017/06/19,295.911
2017/06/20,302.731
2017/06/21,307.258
2017/06/22,310.838
2017/06/23,314.326
2017/06/24,317.024
2017/06/25,317.963
2017/06/26,316.288
2017/06/27,313.339
2017/06/28,313.108
2017/06/29,313.715
2017/06/30,313.201
2017/07/01,311.009
2017/07/02,308.64
2017/07/03,306.926
2017/07/04,304.941
2017/07/05,302.04
2017/07/06,299.251
2017/07/07,295.711
2017/07/08,291.334
2017/07/09,287.157
2017/07/10,281.92
2017/07/11,274.868
2017/07/12,268.616
2017/07/13,263.074
2017/07/14,257.097
2017/07/15,250.715
2017/07/16,242.838
2017/07/17,236.341
2017/07/18,232.141
2017/07/19,229.611
2017/07/20,227.094
2017/07/21,225.283
2017/07/22,223.752
2017/07/23,222.667
2017/07/24,221.698
2017/07/25,219.968
2017/07/26,217.755
2017/07/27,215.782
2017/07/28,213.581
2017/07/29,210.972
2017/07/30,209.317
2017/07/31,207.717
2017/08/01,207.599
2017/08/02,207.882
2017/08/03,208.346
2017/08/04,208.981
2017/08/05,210.649
2017/08/06,213.852
2017/08/07,217.375
2017/08/08,221.797
2017/08/09,227.315
2017/08/10,232.817
2017/08/11,238.1
2017/08/12,243.946
2017/08/13,248.436
2017/08/14,253.028
2017/08/15,256.577
2017/08/16,260.187
2017/08/17,264.207
2017/08/18,267.726
2017/08/19,270.575
2017/08/20,273.333
2017/08/21,277.665
2017/08/22,281.301
2017/08/23,285.202
2017/08/24,289.053
2017/08/25,293.324
2017/08/26,297.207
2017/08/27,301.248
2017/08/28,305.443
2017/08/29,310.447
2017/08/30,316.317
2017/08/31,322.151
2017/09/01,328.058
2017/09/02,331.546
2017/09/03,334.108
2017/09/04,334.244
2017/09/05,333.262
2017/09/06,334.151
2017/09/07,334.867
2017/09/08,334.709
2017/09/09,333.364
2017/09/10,331.456
2017/09/11,329.764
2017/09/12,328.461
2017/09/13,325.417
2017/09/14,321.01
2017/09/15,315.58
2017/09/16,311.546
2017/09/17,307.311
2017/09/18,305.465
2017/09/19,303.56
2017/09/20,301.606
2017/09/21,299.086
2017/09/22,295.727
2017/09/23,293.29
2017/09/24,291.609
2017/09/25,290.413
2017/09/26,289.362
2017/09/27,288.696
2017/09/28,288.617
2017/09/29,287.908
2017/09/30,287.921
2017/10/01,288.063
2017/10/02,288.352
2017/10/03,288.386
2017/10/04,288.537
2017/10/05,288.733
2017/10/06,289.409
2017/10/07,290.715
2017/10/08,292.248
2017/10/09,293.171
2017/10/10,293.934
2017/10/11,294.786
2017/10/12,295.913
2017/10/13,298.213
2017/10/14,301.566
2017/10/15,304.133
2017/10/16,306.982
2017/10/17,308.679
2017/10/18,308.918
2017/10/19,309.447
2017/10/20,309.738
2017/10/21,309.431
2017/10/22,308.96
2017/10/23,307.742
2017/10/24,307.672
2017/10/25,307.062
2017/10/26,306.5
2017/10/27,305.883
2017/10/28,305.17
2017/10/29,304.955
2017/10/30,305.045
2017/10/31,305.15
2017/11/01,304.722
2017/11/02,303.381
2017/11/03,302.725
2017/11/04,302.339
2017/11/05,301.831
2017/11/06,301.36
2017/11/07,300.76
2017/11/08,300.521
2017/11/09,301.389
2017/11/10,301.733
2017/11/11,301.826
2017/11/12,302.04
2017/11/13,302.664
2017/11/14,304.165
2017/11/15,306.176
2017/11/16,307.763
2017/11/17,309.506
2017/11/18,311.382
2017/11/19,314.526
2017/11/20,317.966
2017/11/21,321.54
2017/11/22,325.066
2017/11/23,330.47
2017/11/24,337.73
2017/11/25,347.107
2017/11/26,355.535
2017/11/27,364.701
2017/11/28,373.183
2017/11/29,381.354
2017/11/30,386.799
2017/12/01,392.549
2017/12/02,399.171
2017/12/03,405.811
2017/12/04,411.783
2017/12/05,417.285
2017/12/06,421.021
2017/12/07,423.599
2017/12/08,427.491
2017/12/09,432.777
2017/12/10,435.764
2017/12/11,439.647
2017/12/12,449.286
2017/12/13,465.034
2017/12/14,482.826
2017/12/15,497.357
2017/12/16,512.722
2017/12/17,528.811
2017/12/18,545.219
2017/12/19,566.465
2017/12/20,585.036
2017/12/21,603.432
2017/12/22,612.657
2017/12/23,624.273
2017/12/24,630.849
2017/12/25,640.452
2017/12/26,651.339
2017/12/27,661.966
2017/12/28,669.244
2017/12/29,677.969
2017/12/30,683.954
2017/12/31,690.45
2018/01/01,698.255
2018/01/02,711.85
2018/01/03,727.012
2018/01/04,745.378
2018/01/05,764.571
2018/01/06,783.658
2018/01/07,806.994
2018/01/08,833.645
2018/01/09,862.965
2018/01/10,897.36
2018/01/11,923.656
2018/01/12,949.246
2018/01/13,981.303
2018/01/14,1012
2018/01/15,1039
2018/01/16,1053
2018/01/17,1054
2018/01/18,1060
2018/01/19,1067
2018/01/20,1077
2018/01/21,1085
2018/01/22,1087
2018/01/23,1087
2018/01/24,1087
2018/01/25,1091
2018/01/26,1092
2018/01/27,1095
2018/01/28,1104
2018/01/29,1112
2018/01/30,1116
2018/01/31,1116
2018/02/01,1117
2018/02/02,1105
2018/02/03,1095
2018/02/04,1081
2018/02/05,1059
2018/02/06,1032
2018/02/07,1013
2018/02/08,995.668
2018/02/09,980.467
2018/02/10,968.813
2018/02/11,954.964
2018/02/12,944.067
2018/02/13,933.561
2018/02/14,926.566
2018/02/15,923.619
2018/02/16,921.253
2018/02/17,920.937
2018/02/18,919.429
2018/02/19,917.937
2018/02/20,916.722
2018/02/21,911.299
2018/02/22,903.767
2018/02/23,897.525
2018/02/24,891.532
2018/02/25,885.763
2018/02/26,881.806
2018/02/27,879.48
2018/02/28,877.244
2018/03/01,875.432
2018/03/02,874.025
2018/03/03,872.998
2018/03/04,872.044
2018/03/05,871.749
2018/03/06,869.804
2018/03/07,864.719
2018/03/08,856.841
2018/03/09,845.42
2018/03/10,836.689
2018/03/11,826.73
2018/03/12,817.883
2018/03/13,808.087
2018/03/14,796.359
2018/03/15,781.274
2018/03/16,767.192
2018/03/17,752.176
2018/03/18,732.917
2018/03/19,716.564
2018/03/20,701.439
2018/03/21,688.798
2018/03/22,675.612
2018/03/23,661.66
2018/03/24,649.343
2018/03/25,636.698
2018/03/26,623.286
2018/03/27,608.276
2018/03/28,593.3
2018/03/29,576.825
2018/03/30,559.431
2018/03/31,544.155
2018/04/01,528.641
2018/04/02,514.368
2018/04/03,502.148
2018/04/04,490.246
2018/04/05,478.527
2018/04/06,467.391
2018/04/07,457.923
2018/04/08,449.92
2018/04/09,443.112
2018/04/10,436.905
2018/04/11,432.435
2018/04/12,430.568
2018/04/13,432.727
2018/04/14,435.031
2018/04/15,438.732
2018/04/16,442.1
2018/04/17,445.628
2018/04/18,449.335
2018/04/19,454.944
2018/04/20,463.208
2018/04/21,472.726
2018/04/22,483.279
2018/04/23,494.708
2018/04/24,509.146
2018/04/25,520.294
2018/04/26,530.303
2018/04/27,542.164
2018/04/28,554.276
2018/04/29,566.328
2018/04/30,577.631
2018/05/01,586.737
2018/05/02,596.596
2018/05/03,609.389
2018/05/04,624.626
2018/05/05,640.727
2018/05/06,654.821
2018/05/07,664.82
2018/05/08,674.423
2018/05/09,682.675
2018/05/10,691.121
2018/05/11,695.252
2018/05/12,696.996
2018/05/13,700.363
2018/05/14,704.259
2018/05/15,708.016
2018/05/16,709.49
2018/05/17,710.882
2018/05/18,710.511
2018/05/19,710.958
2018/05/20,711.997
2018/05/21,712.498
2018/05/22,711.119
2018/05/23,705.325
2018/05/24,697.789
2018/05/25,690.966
2018/05/26,684.348
2018/05/27,676.475
2018/05/28,666.388
2018/05/29,656.891
2018/05/30,648.944
2018/05/31,641.917
2018/06/01,635.328
2018/06/02,629.753
2018/06/03,625.936
2018/06/04,621.905
2018/06/05,617.879
2018/06/06,614.909
2018/06/07,612.452
2018/06/08,609.88
2018/06/09,607.743
2018/06/10,603.02
2018/06/11,596.46
2018/06/12,589.904
2018/06/13,581.159
2018/06/14,573.671
2018/06/15,567.274
2018/06/16,560.953
2018/06/17,555.402
2018/06/18,550.28
2018/06/19,547.213
2018/06/20,544.653
2018/06/21,542.738
2018/06/22,538.344
2018/06/23,532.999
2018/06/24,526.608
2018/06/25,520.942
2018/06/26,515.128
2018/06/27,508.539
2018/06/28,502.251
2018/06/29,494.986
2018/06/30,490.149
2018/07/01,485.773
2018/07/02,482.216
2018/07/03,479.657
2018/07/04,477.059
2018/07/05,474.926
2018/07/06,472.862
2018/07/07,471.252
2018/07/08,471.101
2018/07/09,470.811
2018/07/10,468.721
2018/07/11,466.209
2018/07/12,463.529
2018/07/13,461.166
2018/07/14,458.77
2018/07/15,457.111
2018/07/16,456.933
2018/07/17,457.895
2018/07/18,459.795
2018/07/19,460.349
2018/07/20,460.036
2018/07/21,459.939
2018/07/22,460.237
2018/07/23,460.369
2018/07/24,461.04
2018/07/25,462.121
2018/07/26,463.25
2018/07/27,463.609
2018/07/28,464.068
2018/07/29,464.356
2018/07/30,464.134
2018/07/31,462.692
2018/08/01,459.979
2018/08/02,457.027
2018/08/03,453.821
2018/08/04,450.873
2018/08/05,447.712
2018/08/06,444.736
2018/08/07,441.601
2018/08/08,436.274
2018/08/09,430.867
2018/08/10,425.329
2018/08/11,417.538
2018/08/12,410.182
2018/08/13,402.227
2018/08/14,391.656
2018/08/15,382.99
2018/08/16,374.756
2018/08/17,367.707
2018/08/18,361.266
2018/08/19,354.815
2018/08/20,348.343
2018/08/21,341.375
2018/08/22,335.017
2018/08/23,328.542
2018/08/24,322.669
2018/08/25,317.434
2018/08/26,312.243
2018/08/27,307.661
2018/08/28,304.227
2018/08/29,301.431
2018/08/30,298.332
2018/08/31,295.512
2018/09/01,293.602
2018/09/02,292.224
2018/09/03,290.801
2018/09/04,289.485
2018/09/05,286.965
2018/09/06,282.251
2018/09/07,277.705
2018/09/08,272.772
2018/09/09,267.208
2018/09/10,261.917
2018/09/11,256.488
2018/09/12,250.442
2018/09/13,246.047
2018/09/14,242.816
2018/09/15,240.1
2018/09/16,237.499
2018/09/17,234.734
2018/09/18,231.551
2018/09/19,228.966
2018/09/20,226.631
2018/09/21,225.691
2018/09/22,225.554
2018/09/23,225.594
2018/09/24,225.322
2018/09/25,223.72
2018/09/26,222.293
2018/09/27,221.243
2018/09/28,220.801
2018/09/29,220.546
2018/09/30,220.813
2018/10/01,221.038
2018/10/02,221.258
2018/10/03,221.066
2018/10/04,221.269
2018/10/05,221.56
2018/10/06,222.123
2018/10/07,222.579
2018/10/08,223.245
2018/10/09,223.946
2018/10/10,224.394
2018/10/11,223.244
2018/10/12,221.715
2018/10/13,220.349
2018/10/14,219.052
2018/10/15,218.349
2018/10/16,217.754
2018/10/17,217.139
2018/10/18,216.347
2018/10/19,215.322
2018/10/20,214.441
2018/10/21,213.687
2018/10/22,212.84
2018/10/23,211.943
2018/10/24,211.191
2018/10/25,210.383
2018/10/26,209.627
2018/10/27,208.927
2018/10/28,208.282
2018/10/29,207.464
2018/10/30,206.438
2018/10/31,205.513
2018/11/01,204.747
2018/11/02,204.208
2018/11/03,203.679
2018/11/04,203.45
2018/11/05,203.594
2018/11/06,204.038
2018/11/07,204.911
2018/11/08,205.507
2018/11/09,205.897
2018/11/10,206.384
2018/11/11,206.794
2018/11/12,207.191
2018/11/13,207.42
2018/11/14,206.862
2018/11/15,205.102
2018/11/16,203.387
2018/11/17,201.511
2018/11/18,199.852
2018/11/19,197.14
2018/11/20,193.22
2018/11/21,189.101
2018/11/22,185.098
2018/11/23,180.573
2018/11/24,176.189
2018/11/25,171.185
2018/11/26,166.54
2018/11/27,161.71
2018/11/28,157.761
2018/11/29,154.104
2018/11/30,150.376
2018/12/01,146.881
2018/12/02,143.635
2018/12/03,140.199
2018/12/04,136.879
2018/12/05,133.541
2018/12/06,129.936
2018/12/07,125.791
2018/12/08,122.166
2018/12/09,118.983
2018/12/10,115.96
2018/12/11,113.014
2018/12/12,110.374
2018/12/13,107.934
2018/12/14,105.513
2018/12/15,103.239
2018/12/16,101.339
2018/12/17,99.839
2018/12/18,98.854
2018/12/19,98.62
2018/12/20,98.804
2018/12/21,99.384
2018/12/22,99.87
2018/12/23,101.568
2018/12/24,104.361
2018/12/25,105.988
2018/12/26,107.685
2018/12/27,108.9
2018/12/28,110.031
2018/12/29,112.103
2018/12/30,114.089
2018/12/31,115.937
2019/01/01,117.696
2019/01/02,120.265
2019/01/03,122.929
2019/01/04,125.55
2019/01/05,128.471
2019/01/06,131.053
2019/01/07,133.421
2019/01/08,135.417
2019/01/09,137.361
2019/01/10,138.183
2019/01/11,138.298
2019/01/12,138.284
2019/01/13,137.905
2019/01/14,137.436
2019/01/15,137.231
2019/01/16,136.639
2019/01/17,135.929
2019/01/18,135.146
2019/01/19,134.447
2019/01/20,133.576
2019/01/21,132.428
2019/01/22,131.301
2019/01/23,130.244
2019/01/24,129.139
2019/01/25,128.044
2019/01/26,127
2019/01/27,125.86
2019/01/28,124.205
2019/01/29,122.527
2019/01/30,121.051
2019/01/31,119.687
2019/02/01,118.291
2019/02/02,117.033
2019/02/03,115.928
2019/02/04,114.852
2019/02/05,113.869
2019/02/06,112.771
2019/02/07,111.859
2019/02/08,111.408
2019/02/09,111.615
2019/02/10,111.834
2019/02/11,112.236
2019/02/12,112.623
2019/02/13,113.136
2019/02/14,113.615
2019/02/15,114.087
2019/02/16,114.624
2019/02/17,115.379
2019/02/18,117.102
2019/02/19,119.165
2019/02/20,121.054
2019/02/21,122.907
2019/02/22,124.808
2019/02/23,126.869
2019/02/24,129.062
2019/02/25,130.18
2019/02/26,131.134
2019/02/27,132.024
2019/02/28,132.864
2019/03/01,133.614
2019/03/02,134.122
2019/03/03,134.528
2019/03/04,134.492
2019/03/05,134.681
2019/03/06,135.219
2019/03/07,135.727
2019/03/08,136.086
2019/03/09,136.389
2019/03/10,136.556
2019/03/11,136.534
2019/03/12,136.445
2019/03/13,136.265
2019/03/14,136.05
2019/03/15,135.998
2019/03/16,136.32
2019/03/17,136.464
2019/03/18,136.535
2019/03/19,136.554
2019/03/20,136.549
2019/03/21,136.508
2019/03/22,136.402
2019/03/23,136.358
2019/03/24,136.29
2019/03/25,136.169
2019/03/26,136.001
2019/03/27,136.135
2019/03/28,136.303
2019/03/29,136.593
2019/03/30,137.042
2019/03/31,137.388
2019/04/01,137.764
2019/04/02,138.83
2019/04/03,140.926
2019/04/04,142.326
2019/04/05,143.842
2019/04/06,145.44
2019/04/07,147.201
2019/04/08,149.621
2019/04/09,151.745
2019/04/10,153.939
2019/04/11,155.285
2019/04/12,156.325
2019/04/13,157.297
2019/04/14,158.185
2019/04/15,159.084
2019/04/16,159.825
2019/04/17,160.701
2019/04/18,161.922
2019/04/19,163.072
2019/04/20,164.227
2019/04/21,165.066
2019/04/22,165.873
2019/04/23,166.786
2019/04/24,167.134
2019/04/25,167.249
2019/04/26,166.791
2019/04/27,166.414
2019/04/28,166.038
2019/04/29,165.485
2019/04/30,165.083
2019/05/01,164.815
2019/05/02,164.465
2019/05/03,164.47
2019/05/04,164.346
2019/05/05,164.138
2019/05/06,164.195
2019/05/07,164.866
2019/05/08,165.086
2019/05/09,165.335
2019/05/10,165.792
2019/05/11,167.149
2019/05/12,168.775
2019/05/13,170.509
2019/05/14,173.017
2019/05/15,177.079
2019/05/16,182.832
2019/05/17,186.926
2019/05/18,190.846
2019/05/19,195.579
2019/05/20,199.884
2019/05/21,204.271
2019/05/22,208.503
2019/05/23,211.746
2019/05/24,215.39
2019/05/25,218.994
2019/05/26,222.433
2019/05/27,226.741
2019/05/28,230.936
2019/05/29,234.8
2019/05/30,238.82
2019/05/31,241.437
2019/06/01,244.521
2019/06/02,247.403
2019/06/03,249.698
2019/06/04,250.641
2019/06/05,251.335
2019/06/06,251.88
2019/06/07,252.582
2019/06/08,252.976
2019/06/09,252.656
2019/06/10,252.261
2019/06/11,252.028
2019/06/12,252.154
2019/06/13,252.695
2019/06/14,252.95
2019/06/15,253.762
2019/06/16,254.888
2019/06/17,255.975
2019/06/18,256.748
2019/06/19,257.478
2019/06/20,258.282
2019/06/21,260.232
2019/06/22,263.359
2019/06/23,266.679
2019/06/24,269.589
2019/06/25,272.639
2019/06/26,277.103
