Date,transactionfees30rsiUSD
2016/08/26,48.745
2016/08/27,48.104
2016/08/28,48.088
2016/08/29,48.439
2016/08/30,48.908
2016/08/31,48.731
2016/09/01,49.369
2016/09/02,50.896
2016/09/03,48.579
2016/09/04,52.613
2016/09/05,49.149
2016/09/06,49.166
2016/09/07,49.401
2016/09/08,49.663
2016/09/09,50.143
2016/09/10,48.783
2016/09/11,49.126
2016/09/12,50.385
2016/09/13,49.821
2016/09/14,49.314
2016/09/15,49.545
2016/09/16,51.269
2016/09/17,50.775
2016/09/18,51.298
2016/09/19,49.974
2016/09/20,49.45
2016/09/21,50.61
2016/09/22,56.905
2016/09/23,59.243
2016/09/24,61.41
2016/09/25,62.315
2016/09/26,69.481
2016/09/27,62.359
2016/09/28,56.763
2016/09/29,51.023
2016/09/30,51.924
2016/10/01,56.6
2016/10/02,56.57
2016/10/03,53.547
2016/10/04,54.625
2016/10/05,54.727
2016/10/06,52.762
2016/10/07,51.352
2016/10/08,53.143
2016/10/09,51.954
2016/10/10,50.359
2016/10/11,48.371
2016/10/12,52.307
2016/10/13,63.819
2016/10/14,52.792
2016/10/15,53.991
2016/10/16,53.294
2016/10/17,53.035
2016/10/18,53.434
2016/10/19,56.075
2016/10/20,49.491
2016/10/21,46.883
2016/10/22,46.914
2016/10/23,46.964
2016/10/24,47.945
2016/10/25,47.687
2016/10/26,47.046
2016/10/27,46.861
2016/10/28,47.452
2016/10/29,46.776
2016/10/30,46.762
2016/10/31,46.769
2016/11/01,47.175
2016/11/02,46.306
2016/11/03,46.519
2016/11/04,46.33
2016/11/05,46.28
2016/11/06,46.43
2016/11/07,46.495
2016/11/08,46.967
2016/11/09,47.649
2016/11/10,47.758
2016/11/11,49.145
2016/11/12,46.707
2016/11/13,46.879
2016/11/14,47.591
2016/11/15,47.213
2016/11/16,47.449
2016/11/17,46.666
2016/11/18,46.857
2016/11/19,46.207
2016/11/20,46.73
2016/11/21,47.177
2016/11/22,46.458
2016/11/23,51.352
2016/11/24,53.422
2016/11/25,48.874
2016/11/26,53.998
2016/11/27,58.262
2016/11/28,57.258
2016/11/29,53.834
2016/11/30,47.196
2016/12/01,46.387
2016/12/02,45.904
2016/12/03,45.646
2016/12/04,45.751
2016/12/05,46.015
2016/12/06,45.683
2016/12/07,46.905
2016/12/08,84.486
2016/12/09,48.754
2016/12/10,48.701
2016/12/11,48.949
2016/12/12,48.814
2016/12/13,48.685
2016/12/14,48.738
2016/12/15,48.706
2016/12/16,48.627
2016/12/17,48.782
2016/12/18,48.71
2016/12/19,48.756
2016/12/20,49.015
2016/12/21,49.166
2016/12/22,48.6
2016/12/23,48.512
2016/12/24,48.523
2016/12/25,48.484
2016/12/26,48.498
2016/12/27,48.809
2016/12/28,48.598
2016/12/29,49.054
2016/12/30,49.354
2016/12/31,48.677
2017/01/01,48.633
2017/01/02,48.752
2017/01/03,49.294
2017/01/04,49.412
2017/01/05,49.189
2017/01/06,49.126
2017/01/07,49.007
2017/01/08,49.318
2017/01/09,49.448
2017/01/10,49.533
2017/01/11,49.301
2017/01/12,49.045
2017/01/13,48.964
2017/01/14,48.897
2017/01/15,49.067
2017/01/16,49.026
2017/01/17,49.685
2017/01/18,49.369
2017/01/19,49.216
2017/01/20,49.396
2017/01/21,49.33
2017/01/22,49.596
2017/01/23,49.597
2017/01/24,49.873
2017/01/25,49.819
2017/01/26,49.607
2017/01/27,49.464
2017/01/28,49.357
2017/01/29,49.231
2017/01/30,49.257
2017/01/31,49.378
2017/02/01,50.274
2017/02/02,49.952
2017/02/03,49.9
2017/02/04,49.613
2017/02/05,49.781
2017/02/06,49.882
2017/02/07,51.112
2017/02/08,50.78
2017/02/09,50.564
2017/02/10,50.827
2017/02/11,50.474
2017/02/12,51.106
2017/02/13,53.054
2017/02/14,51.33
2017/02/15,59.088
2017/02/16,50.423
2017/02/17,50.397
2017/02/18,51.44
2017/02/19,50.052
2017/02/20,50.639
2017/02/21,51.654
2017/02/22,52.367
2017/02/23,51.431
2017/02/24,50.126
2017/02/25,51.068
2017/02/26,50.485
2017/02/27,52.13
2017/02/28,52.69
2017/03/01,53.743
2017/03/02,53.201
2017/03/03,53.384
2017/03/04,53.197
2017/03/05,53.461
2017/03/06,53.244
2017/03/07,52.469
2017/03/08,52.115
2017/03/09,52.438
2017/03/10,54.485
2017/03/11,53.52
2017/03/12,55.042
2017/03/13,62.368
2017/03/14,63.812
2017/03/15,59.848
2017/03/16,64.513
2017/03/17,68.143
2017/03/18,57.666
2017/03/19,57.835
2017/03/20,60.121
2017/03/21,61.111
2017/03/22,60.157
2017/03/23,59.605
2017/03/24,63.531
2017/03/25,60.574
2017/03/26,61.6
2017/03/27,63.794
2017/03/28,60.884
2017/03/29,61.445
2017/03/30,61.495
2017/03/31,60.443
2017/04/01,58.852
2017/04/02,59.63
2017/04/03,57.211
2017/04/04,56.251
2017/04/05,58.055
2017/04/06,56.662
2017/04/07,56.224
2017/04/08,55.221
2017/04/09,55.911
2017/04/10,57.695
2017/04/11,55.893
2017/04/12,61.725
2017/04/13,55.329
2017/04/14,56.191
2017/04/15,56.093
2017/04/16,56.544
2017/04/17,57.842
2017/04/18,59.725
2017/04/19,60.893
2017/04/20,57.203
2017/04/21,63.971
2017/04/22,59.884
2017/04/23,54.854
2017/04/24,56.707
2017/04/25,54.998
2017/04/26,55.456
2017/04/27,57.56
2017/04/28,58.12
2017/04/29,59.93
2017/04/30,62.296
2017/05/01,67.017
2017/05/02,68.225
2017/05/03,59.172
2017/05/04,61.34
2017/05/05,62.325
2017/05/06,64.829
2017/05/07,67.64
2017/05/08,59.021
2017/05/09,60.838
2017/05/10,61.868
2017/05/11,61.097
2017/05/12,63.166
2017/05/13,63.387
2017/05/14,63.849
2017/05/15,64.871
2017/05/16,66.623
2017/05/17,72.469
2017/05/18,62.046
2017/05/19,64.554
2017/05/20,68.922
2017/05/21,67.335
2017/05/22,70.845
2017/05/23,76.177
2017/05/24,79.774
2017/05/25,70.97
2017/05/26,67.675
2017/05/27,61.737
2017/05/28,64.295
2017/05/29,64.915
2017/05/30,73.79
2017/05/31,84.307
2017/06/01,56.664
2017/06/02,58.416
2017/06/03,56.156
2017/06/04,58.04
2017/06/05,55.438
2017/06/06,57.425
2017/06/07,57.766
2017/06/08,56.686
2017/06/09,55.827
2017/06/10,55.4
2017/06/11,60.546
2017/06/12,66.23
2017/06/13,56.271
2017/06/14,55.353
2017/06/15,54.218
2017/06/16,54.639
2017/06/17,54.31
2017/06/18,54.907
2017/06/19,54.208
2017/06/20,66.355
2017/06/21,74.098
2017/06/22,58.542
2017/06/23,54.138
2017/06/24,57.964
2017/06/25,52.894
2017/06/26,55.552
2017/06/27,49.508
2017/06/28,55.689
2017/06/29,52.03
2017/06/30,50.362
2017/07/01,49.685
2017/07/02,49.543
2017/07/03,50.217
2017/07/04,49.916
2017/07/05,50.276
2017/07/06,49.12
2017/07/07,49.035
2017/07/08,49.675
2017/07/09,48.613
2017/07/10,47.442
2017/07/11,47.402
2017/07/12,48.123
2017/07/13,48.553
2017/07/14,47.833
2017/07/15,48.035
2017/07/16,47.131
2017/07/17,47.51
2017/07/18,49.694
2017/07/19,48.855
2017/07/20,48.082
2017/07/21,49.49
2017/07/22,48.539
2017/07/23,48.676
2017/07/24,48.952
2017/07/25,49.823
2017/07/26,48.941
2017/07/27,48.378
2017/07/28,48.15
2017/07/29,47.469
2017/07/30,47.635
2017/07/31,47.233
2017/08/01,49.162
2017/08/02,48.375
2017/08/03,48.268
2017/08/04,47.524
2017/08/05,48.15
2017/08/06,48.84
2017/08/07,50.533
2017/08/08,50.339
2017/08/09,50.009
2017/08/10,49.797
2017/08/11,50.377
2017/08/12,50.954
2017/08/13,49.507
2017/08/14,48.996
2017/08/15,49.448
2017/08/16,62.739
2017/08/17,53.896
2017/08/18,57.518
2017/08/19,50.778
2017/08/20,49.16
2017/08/21,49
2017/08/22,49.196
2017/08/23,49.012
2017/08/24,49.539
2017/08/25,49.482
2017/08/26,50.117
2017/08/27,49.35
2017/08/28,49.79
2017/08/29,53.408
2017/08/30,51.997
2017/08/31,58.161
2017/09/01,53.355
2017/09/02,55.892
2017/09/03,49.847
2017/09/04,49.95
2017/09/05,51.166
2017/09/06,52.829
2017/09/07,53.3
2017/09/08,52.915
2017/09/09,49.59
2017/09/10,50.068
2017/09/11,49.068
2017/09/12,50.377
2017/09/13,49.627
2017/09/14,48.18
2017/09/15,49.555
2017/09/16,51.715
2017/09/17,49.176
2017/09/18,49.104
2017/09/19,49.248
2017/09/20,54.016
2017/09/21,48.491
2017/09/22,48.706
2017/09/23,49.406
2017/09/24,51.478
2017/09/25,49.928
2017/09/26,50.01
2017/09/27,50.726
2017/09/28,49.479
2017/09/29,48.596
2017/09/30,50.245
2017/10/01,50.259
2017/10/02,49.632
2017/10/03,49.463
2017/10/04,50.049
2017/10/05,50.551
2017/10/06,51.01
2017/10/07,49.264
2017/10/08,50.196
2017/10/09,49.581
2017/10/10,49.786
2017/10/11,59.325
2017/10/12,49.525
2017/10/13,50.503
2017/10/14,50.512
2017/10/15,50.146
2017/10/16,48.065
2017/10/17,46.727
2017/10/18,46.478
2017/10/19,46.181
2017/10/20,48.283
2017/10/21,45.866
2017/10/22,45.592
2017/10/23,46.292
2017/10/24,47.54
2017/10/25,46.863
2017/10/26,46.622
2017/10/27,43.203
2017/10/28,43.203
2017/10/29,43.203
2017/10/30,43.203
2017/10/31,43.203
2017/11/01,48.641
2017/11/02,48.364
2017/11/03,47.633
2017/11/04,47.415
2017/11/05,47.022
2017/11/06,47.404
2017/11/07,48.532
2017/11/08,49.606
2017/11/09,49.159
2017/11/10,48.534
2017/11/11,48.078
2017/11/12,48.982
2017/11/13,49.221
2017/11/14,49.571
2017/11/15,50.338
2017/11/16,49.718
2017/11/17,49.941
2017/11/18,48.091
2017/11/19,49.1
2017/11/20,50.355
2017/11/21,50.376
2017/11/22,50.082
2017/11/23,50.945
2017/11/24,50.428
2017/11/25,49.89
2017/11/26,52.078
2017/11/27,51.609
2017/11/28,52.487
2017/11/29,52.636
2017/11/30,51.162
2017/12/01,51.793
2017/12/02,49.981
2017/12/03,50.861
2017/12/04,59.714
2017/12/05,66.059
2017/12/06,67.454
2017/12/07,76.298
2017/12/08,73.311
2017/12/09,74.204
2017/12/10,66.713
2017/12/11,58.137
2017/12/12,60.336
2017/12/13,61.126
2017/12/14,64.357
2017/12/15,59.714
2017/12/16,60.481
2017/12/17,56.925
2017/12/18,55.146
2017/12/19,58.831
2017/12/20,62.353
2017/12/21,60.957
2017/12/22,55.37
2017/12/23,54.463
2017/12/24,53.42
2017/12/25,50.685
2017/12/26,50.065
2017/12/27,50.048
2017/12/28,49.121
2017/12/29,50.121
2017/12/30,48.836
2017/12/31,49.857
2018/01/01,49.374
2018/01/02,51.744
2018/01/03,53.546
2018/01/04,55.903
2018/01/05,70.047
2018/01/06,73.248
2018/01/07,69.767
2018/01/08,70.181
2018/01/09,71.444
2018/01/10,77.159
2018/01/11,66.619
2018/01/12,59.894
2018/01/13,61.074
2018/01/14,61.184
2018/01/15,58.197
2018/01/16,54.249
2018/01/17,51.017
2018/01/18,53.154
2018/01/19,53.222
2018/01/20,54.231
2018/01/21,49.817
2018/01/22,48.7
2018/01/23,50.537
2018/01/24,49.902
2018/01/25,49.909
2018/01/26,47.209
2018/01/27,47.252
2018/01/28,48.235
2018/01/29,51.462
2018/01/30,49.374
2018/01/31,49.404
2018/02/01,52.1
2018/02/02,48.021
2018/02/03,47.362
2018/02/04,46.785
2018/02/05,45.543
2018/02/06,45.094
2018/02/07,46.103
2018/02/08,45.767
2018/02/09,45.454
2018/02/10,45.831
2018/02/11,45.123
2018/02/12,44.933
2018/02/13,45.437
2018/02/14,45.868
2018/02/15,45.871
2018/02/16,46.25
2018/02/17,46.79
2018/02/18,47.931
2018/02/19,46.079
2018/02/20,46.389
2018/02/21,46.081
2018/02/22,45.232
2018/02/23,45.853
2018/02/24,45.844
2018/02/25,45.275
2018/02/26,44.958
2018/02/27,45.962
2018/02/28,48.392
2018/03/01,46.334
2018/03/02,47.951
2018/03/03,45.727
2018/03/04,46.804
2018/03/05,46.694
2018/03/06,45.304
2018/03/07,45.378
2018/03/08,45.028
2018/03/09,44.431
2018/03/10,43.93
2018/03/11,43.094
2018/03/12,45.027
2018/03/13,43.175
2018/03/14,43.579
2018/03/15,42.926
2018/03/16,43.413
2018/03/17,42.356
2018/03/18,41.874
2018/03/19,42.206
2018/03/20,42.636
2018/03/21,43.538
2018/03/22,43.844
2018/03/23,43.405
2018/03/24,43.188
2018/03/25,43.153
2018/03/26,43.473
2018/03/27,42.487
2018/03/28,42.485
2018/03/29,42.311
2018/03/30,41.262
2018/03/31,40.896
2018/04/01,40.598
2018/04/02,41.186
2018/04/03,41.389
2018/04/04,40.819
2018/04/05,43.222
2018/04/06,41.974
2018/04/07,41.42
2018/04/08,41.794
2018/04/09,42.262
2018/04/10,42.34
2018/04/11,42.889
2018/04/12,43.547
2018/04/13,45.331
2018/04/14,44.223
2018/04/15,43.875
2018/04/16,44.235
2018/04/17,43.994
2018/04/18,45.974
2018/04/19,45.656
2018/04/20,46.175
2018/04/21,45.289
2018/04/22,45.829
2018/04/23,46.318
2018/04/24,49.496
2018/04/25,48.314
2018/04/26,48.365
2018/04/27,50.254
2018/04/28,51.225
2018/04/29,52.595
2018/04/30,52.682
2018/05/01,49.57
2018/05/02,49.588
2018/05/03,52.603
2018/05/04,50.09
2018/05/05,50.522
2018/05/06,50.522
2018/05/07,49.712
2018/05/08,51.028
2018/05/09,51.462
2018/05/10,57.563
2018/05/11,55.998
2018/05/12,49.489
2018/05/13,51.297
2018/05/14,54.691
2018/05/15,55.444
2018/05/16,55.194
2018/05/17,56.423
2018/05/18,54.583
2018/05/19,52.396
2018/05/20,52.61
2018/05/21,54.112
2018/05/22,55.186
2018/05/23,52.972
2018/05/24,51.054
2018/05/25,50.744
2018/05/26,49.238
2018/05/27,47.241
2018/05/28,51.678
2018/05/29,52.068
2018/05/30,53.458
2018/05/31,57.485
2018/06/01,54.969
2018/06/02,48.752
2018/06/03,48.298
2018/06/04,51.312
2018/06/05,49.412
2018/06/06,53.778
2018/06/07,49.65
2018/06/08,48.713
2018/06/09,45.986
2018/06/10,45.371
2018/06/11,45.525
2018/06/12,45.334
2018/06/13,44.78
2018/06/14,46.092
2018/06/15,47.846
2018/06/16,49.339
2018/06/17,44.101
2018/06/18,44.078
2018/06/19,46.332
2018/06/20,45.658
2018/06/21,45.855
2018/06/22,53.031
2018/06/23,45.541
2018/06/24,48.01
2018/06/25,46.794
2018/06/26,45.77
2018/06/27,45.341
2018/06/28,45.296
2018/06/29,45.456
2018/06/30,65.983
2018/07/01,73.907
2018/07/02,85.647
2018/07/03,64.656
2018/07/04,62.946
2018/07/05,57.661
2018/07/06,62.326
2018/07/07,59.393
2018/07/08,50.148
2018/07/09,49.055
2018/07/10,47.663
2018/07/11,48.099
2018/07/12,50.226
2018/07/13,50.847
2018/07/14,56.134
2018/07/15,59.496
2018/07/16,47.584
2018/07/17,47.466
2018/07/18,47.367
2018/07/19,47.237
2018/07/20,47.632
2018/07/21,47.855
2018/07/22,47.174
2018/07/23,47.533
2018/07/24,47.32
2018/07/25,47.257
2018/07/26,47.212
2018/07/27,47.034
2018/07/28,47.644
2018/07/29,47.009
2018/07/30,47.065
2018/07/31,47.077
2018/08/01,48.17
2018/08/02,47.007
2018/08/03,47.058
2018/08/04,47.301
2018/08/05,46.892
2018/08/06,47.477
2018/08/07,50.954
2018/08/08,56.012
2018/08/09,54.823
2018/08/10,50.633
2018/08/11,47.547
2018/08/12,47.246
2018/08/13,47.524
2018/08/14,47.5
2018/08/15,47.684
2018/08/16,47.417
2018/08/17,51.561
2018/08/18,47.686
2018/08/19,47.596
2018/08/20,47.509
2018/08/21,47.482
2018/08/22,48.943
2018/08/23,48.119
2018/08/24,49.408
2018/08/25,47.551
2018/08/26,49.305
2018/08/27,47.653
2018/08/28,47.763
2018/08/29,48.425
2018/08/30,47.983
2018/08/31,48.037
2018/09/01,47.668
2018/09/02,47.656
2018/09/03,47.753
2018/09/04,48.155
2018/09/05,47.649
2018/09/06,47.992
2018/09/07,47.974
2018/09/08,47.695
2018/09/09,47.641
2018/09/10,47.689
2018/09/11,47.859
2018/09/12,47.733
2018/09/13,48.025
2018/09/14,47.77
2018/09/15,47.906
2018/09/16,47.911
2018/09/17,47.848
2018/09/18,48.426
2018/09/19,49.205
2018/09/20,48.323
2018/09/21,49.249
2018/09/22,48.414
2018/09/23,48.145
2018/09/24,49.924
2018/09/25,48.457
2018/09/26,48.722
2018/09/27,48.909
2018/09/28,49.347
2018/09/29,50.231
2018/09/30,48.989
2018/10/01,49.586
2018/10/02,49.659
2018/10/03,47.881
2018/10/04,47.905
2018/10/05,47.68
2018/10/06,46.932
2018/10/07,47.458
2018/10/08,48.122
2018/10/09,47.869
2018/10/10,48.411
2018/10/11,47.93
2018/10/12,48.827
2018/10/13,47.272
2018/10/14,47.106
2018/10/15,47.828
2018/10/16,47.394
2018/10/17,47.597
2018/10/18,47.489
2018/10/19,47.655
2018/10/20,47.664
2018/10/21,47.549
2018/10/22,47.71
2018/10/23,47.88
2018/10/24,48.68
2018/10/25,49.287
2018/10/26,48.599
2018/10/27,47.771
2018/10/28,47.5
2018/10/29,47.678
2018/10/30,47.602
2018/10/31,47.776
2018/11/01,47.62
2018/11/02,48.432
2018/11/03,48.282
2018/11/04,47.779
2018/11/05,49.117
2018/11/06,49.148
2018/11/07,49.157
2018/11/08,50.228
2018/11/09,48.362
2018/11/10,47.366
2018/11/11,46.727
2018/11/12,48.775
2018/11/13,49.392
2018/11/14,49.98
2018/11/15,50.104
2018/11/16,49.16
2018/11/17,47.826
2018/11/18,48.941
2018/11/19,48.719
2018/11/20,48.014
2018/11/21,47.069
2018/11/22,46.899
2018/11/23,46.821
2018/11/24,46.718
2018/11/25,46.575
2018/11/26,46.34
2018/11/27,45.688
2018/11/28,47.345
2018/11/29,49.293
2018/11/30,49.999
2018/12/01,47.859
2018/12/02,47.51
2018/12/03,47.488
2018/12/04,47.324
2018/12/05,47.217
2018/12/06,45.466
2018/12/07,44.94
2018/12/08,44.011
2018/12/09,44.363
2018/12/10,44.66
2018/12/11,44.495
2018/12/12,44.377
2018/12/13,44.889
2018/12/14,46.402
2018/12/15,44.054
2018/12/16,44.069
2018/12/17,44.879
2018/12/18,48.783
2018/12/19,46.461
2018/12/20,46.616
2018/12/21,46.576
2018/12/22,46.133
2018/12/23,47.184
2018/12/24,48.684
2018/12/25,48.79
2018/12/26,49.811
2018/12/27,46.602
2018/12/28,46.745
2018/12/29,47.016
2018/12/30,53.831
2018/12/31,47.834
2019/01/01,48.186
2019/01/02,47.893
2019/01/03,47.603
2019/01/04,48.889
2019/01/05,52.753
2019/01/06,48.631
2019/01/07,48.541
2019/01/08,47.92
2019/01/09,47.644
2019/01/10,47.974
2019/01/11,47.397
2019/01/12,46.748
2019/01/13,46.63
2019/01/14,49.954
2019/01/15,49.343
2019/01/16,49.736
2019/01/17,47.58
2019/01/18,48.079
2019/01/19,47.46
2019/01/20,46.918
2019/01/21,47.132
2019/01/22,49.299
2019/01/23,47.7
2019/01/24,48.017
2019/01/25,47.587
2019/01/26,46.999
2019/01/27,46.546
2019/01/28,47.237
2019/01/29,46.379
2019/01/30,47.127
2019/01/31,48.643
2019/02/01,48.13
2019/02/02,47.267
2019/02/03,46.88
2019/02/04,47.363
2019/02/05,47.466
2019/02/06,47.337
2019/02/07,48.057
2019/02/08,48.397
2019/02/09,49.323
2019/02/10,49.578
2019/02/11,50.32
2019/02/12,49.839
2019/02/13,50.084
2019/02/14,51.903
2019/02/15,52.527
2019/02/16,51.177
2019/02/17,51.701
2019/02/18,56.398
2019/02/19,89.605
2019/02/20,49.956
2019/02/21,49.81
2019/02/22,49.769
2019/02/23,49.85
2019/02/24,50.091
2019/02/25,49.947
2019/02/26,50.024
2019/02/27,49.804
2019/02/28,50.235
2019/03/01,49.2
2019/03/02,49.015
2019/03/03,48.981
2019/03/04,48.931
2019/03/05,49.126
2019/03/06,49.25
2019/03/07,49.272
2019/03/08,49.261
2019/03/09,48.943
2019/03/10,48.918
2019/03/11,48.885
2019/03/12,48.774
2019/03/13,48.623
2019/03/14,48.407
2019/03/15,48.68
2019/03/16,48.5
2019/03/17,48.972
2019/03/18,65.267
2019/03/19,49.211
2019/03/20,49.017
2019/03/21,50.015
2019/03/22,49.371
2019/03/23,48.995
2019/03/24,49.025
2019/03/25,49.166
2019/03/26,49.33
2019/03/27,49.721
2019/03/28,49.257
2019/03/29,49.638
2019/03/30,48.87
2019/03/31,48.992
2019/04/01,49.508
2019/04/02,49.931
2019/04/03,51.203
2019/04/04,50.112
2019/04/05,49.516
2019/04/06,49.464
2019/04/07,49.542
2019/04/08,50.21
2019/04/09,49.652
2019/04/10,51.122
2019/04/11,49.613
2019/04/12,49.169
2019/04/13,48.894
2019/04/14,49.047
2019/04/15,49.124
2019/04/16,49.525
2019/04/17,49.658
2019/04/18,49.939
2019/04/19,49.032
2019/04/20,48.11
2019/04/21,48.642
2019/04/22,48.728
2019/04/23,49.127
2019/04/24,49.059
2019/04/25,48.23
2019/04/26,49.379
2019/04/27,48.124
2019/04/28,48.11
2019/04/29,48.291
2019/04/30,48.179
2019/05/01,48.51
2019/05/02,55.678
2019/05/03,49.394
2019/05/04,48.795
2019/05/05,48.802
2019/05/06,49.445
2019/05/07,51.328
2019/05/08,49.684
2019/05/09,49.284
2019/05/10,49.861
2019/05/11,49.317
2019/05/12,49.672
2019/05/13,51.131
2019/05/14,51.878
2019/05/15,54.867
2019/05/16,59.079
2019/05/17,56.157
2019/05/18,53.745
2019/05/19,52.595
2019/05/20,52.731
2019/05/21,51.481
2019/05/22,53.848
2019/05/23,52.009
2019/05/24,52.438
2019/05/25,50.444
2019/05/26,49.549
2019/05/27,52.963
2019/05/28,53.081
2019/05/29,53.74
2019/05/30,55.188
2019/05/31,53.113
2019/06/01,52.009
2019/06/02,49.396
2019/06/03,51.272
2019/06/04,50.691
2019/06/05,51.327
2019/06/06,50.448
2019/06/07,50.719
2019/06/08,52.736
2019/06/09,48.52
2019/06/10,53.083
2019/06/11,50.919
2019/06/12,48.331
2019/06/13,49.739
2019/06/14,51.057
2019/06/15,52.564
2019/06/16,48.62
2019/06/17,53.495
2019/06/18,50.483
2019/06/19,51.443
2019/06/20,53.523
2019/06/21,50.204
2019/06/22,50.415
2019/06/23,50.783
