Date,transactionvalue30smaUSD
2016/07/27,929.482
2016/07/28,980.435
2016/07/29,1018
2016/07/30,1050
2016/07/31,1072
2016/08/01,1112
2016/08/02,1178
2016/08/03,1223
2016/08/04,1219
2016/08/05,1245
2016/08/06,1252
2016/08/07,1264
2016/08/08,1277
2016/08/09,1297
2016/08/10,1332
2016/08/11,1356
2016/08/12,1368
2016/08/13,1379
2016/08/14,1356
2016/08/15,1361
2016/08/16,1359
2016/08/17,1346
2016/08/18,1272
2016/08/19,1169
2016/08/20,1167
2016/08/21,1169
2016/08/22,1160
2016/08/23,1096
2016/08/24,1025
2016/08/25,887.891
2016/08/26,804.459
2016/08/27,745.239
2016/08/28,704.626
2016/08/29,676.424
2016/08/30,653.071
2016/08/31,616.401
2016/09/01,562.922
2016/09/02,519.085
2016/09/03,502.052
2016/09/04,478.663
2016/09/05,470.518
2016/09/06,460.354
2016/09/07,449.274
2016/09/08,433.432
2016/09/09,396.114
2016/09/10,370.281
2016/09/11,357.651
2016/09/12,346.843
2016/09/13,340.675
2016/09/14,333.63
2016/09/15,331.24
2016/09/16,332.897
2016/09/17,331.081
2016/09/18,340.131
2016/09/19,336.044
2016/09/20,336.287
2016/09/21,359.2
2016/09/22,340.733
2016/09/23,358.628
2016/09/24,365.111
2016/09/25,377.326
2016/09/26,384.152
2016/09/27,387.507
2016/09/28,403.687
2016/09/29,419.791
2016/09/30,421.962
2016/10/01,411.828
2016/10/02,414.557
2016/10/03,409.131
2016/10/04,402.662
2016/10/05,406.208
2016/10/06,409.47
2016/10/07,411.537
2016/10/08,412.601
2016/10/09,431.578
2016/10/10,448.164
2016/10/11,462.724
2016/10/12,489.148
2016/10/13,492.741
2016/10/14,512.12
2016/10/15,521.045
2016/10/16,523.176
2016/10/17,535.081
2016/10/18,540.373
2016/10/19,541.849
2016/10/20,517.488
2016/10/21,480.036
2016/10/22,469.697
2016/10/23,448.819
2016/10/24,440.365
2016/10/25,421.463
2016/10/26,415.029
2016/10/27,412.444
2016/10/28,400.599
2016/10/29,394.302
2016/10/30,404.952
2016/10/31,408.41
2016/11/01,413.922
2016/11/02,444.175
2016/11/03,524.049
2016/11/04,526.507
2016/11/05,524.096
2016/11/06,520.518
2016/11/07,514.656
2016/11/08,496.587
2016/11/09,491.676
2016/11/10,478.343
2016/11/11,475.574
2016/11/12,473.24
2016/11/13,458.03
2016/11/14,448.476
2016/11/15,437.937
2016/11/16,427.635
2016/11/17,430.947
2016/11/18,427.659
2016/11/19,427.942
2016/11/20,428.469
2016/11/21,428.065
2016/11/22,439.077
2016/11/23,446.539
2016/11/24,444.825
2016/11/25,445.093
2016/11/26,442.517
2016/11/27,433.454
2016/11/28,421.707
2016/11/29,407.544
2016/11/30,405.78
2016/12/01,392.695
2016/12/02,377.884
2016/12/03,323.094
2016/12/04,320.555
2016/12/05,333.194
2016/12/06,357.266
2016/12/07,366.822
2016/12/08,378.832
2016/12/09,378.051
2016/12/10,378.711
2016/12/11,360.508
2016/12/12,357.889
2016/12/13,355.083
2016/12/14,357.227
2016/12/15,361.783
2016/12/16,361.418
2016/12/17,355.23
2016/12/18,362.642
2016/12/19,363.419
2016/12/20,366.554
2016/12/21,372.161
2016/12/22,371.572
2016/12/23,393.57
2016/12/24,401.405
2016/12/25,400.168
2016/12/26,400.585
2016/12/27,403.718
2016/12/28,414.902
2016/12/29,433.853
2016/12/30,445.568
2016/12/31,478.798
2017/01/01,470.59
2017/01/02,459.638
2017/01/03,481.178
2017/01/04,514.1
2017/01/05,541.48
2017/01/06,582.872
2017/01/07,597.882
2017/01/08,600.408
2017/01/09,624.004
2017/01/10,643.481
2017/01/11,669.999
2017/01/12,691.575
2017/01/13,701.048
2017/01/14,695.988
2017/01/15,692.122
2017/01/16,677.781
2017/01/17,673.499
2017/01/18,672.285
2017/01/19,672.146
2017/01/20,682.263
2017/01/21,674.748
2017/01/22,647.769
2017/01/23,639.559
2017/01/24,638.147
2017/01/25,639.522
2017/01/26,639.527
2017/01/27,631.17
2017/01/28,609.193
2017/01/29,596.13
2017/01/30,560.364
2017/01/31,557.786
2017/02/01,548.228
2017/02/02,525.756
2017/02/03,485.449
2017/02/04,443.081
2017/02/05,392.554
2017/02/06,370.521
2017/02/07,360.343
2017/02/08,335.956
2017/02/09,313.26
2017/02/10,290.661
2017/02/11,269.702
2017/02/12,264.086
2017/02/13,265.03
2017/02/14,284.945
2017/02/15,311.605
2017/02/16,320.885
2017/02/17,336.495
2017/02/18,349.094
2017/02/19,349.079
2017/02/20,361.996
2017/02/21,381.76
2017/02/22,397.475
2017/02/23,415.153
2017/02/24,449.109
2017/02/25,467.713
2017/02/26,494.105
2017/02/27,574.24
2017/02/28,665.198
2017/03/01,764.359
2017/03/02,901.523
2017/03/03,1060
2017/03/04,1168
2017/03/05,1255
2017/03/06,1415
2017/03/07,1514
2017/03/08,1625
2017/03/09,1748
2017/03/10,1865
2017/03/11,2017
2017/03/12,2274
2017/03/13,2475
2017/03/14,2562
2017/03/15,2651
2017/03/16,3013
2017/03/17,3212
2017/03/18,3532
2017/03/19,3591
2017/03/20,3690
2017/03/21,3892
2017/03/22,4071
2017/03/23,4239
2017/03/24,4496
2017/03/25,4715
2017/03/26,4877
2017/03/27,5047
2017/03/28,5230
2017/03/29,5393
2017/03/30,5611
2017/03/31,5745
2017/04/01,5798
2017/04/02,5913
2017/04/03,6053
2017/04/04,6095
2017/04/05,6133
2017/04/06,6296
2017/04/07,6254
2017/04/08,6260
2017/04/09,6267
2017/04/10,6270
2017/04/11,6165
2017/04/12,6102
2017/04/13,6119
2017/04/14,6162
2017/04/15,5852
2017/04/16,5662
2017/04/17,5375
2017/04/18,5462
2017/04/19,5533
2017/04/20,5521
2017/04/21,5478
2017/04/22,5436
2017/04/23,5305
2017/04/24,5241
2017/04/25,5178
2017/04/26,5198
2017/04/27,5262
2017/04/28,5316
2017/04/29,5359
2017/04/30,5529
2017/05/01,5900
2017/05/02,6087
2017/05/03,6427
2017/05/04,6850
2017/05/05,7297
2017/05/06,7522
2017/05/07,8019
2017/05/08,8368
2017/05/09,8717
2017/05/10,9045
2017/05/11,9445
2017/05/12,9795
2017/05/13,10060
2017/05/14,10282
2017/05/15,10618
2017/05/16,11127
2017/05/17,11365
2017/05/18,11407
2017/05/19,11563
2017/05/20,11659
2017/05/21,11884
2017/05/22,12539
2017/05/23,12862
2017/05/24,13204
2017/05/25,13579
2017/05/26,13936
2017/05/27,14056
2017/05/28,14110
2017/05/29,14139
2017/05/30,14159
2017/05/31,14398
2017/06/01,14550
2017/06/02,14572
2017/06/03,14655
2017/06/04,14605
2017/06/05,14847
2017/06/06,15138
2017/06/07,15399
2017/06/08,15622
2017/06/09,15789
2017/06/10,15748
2017/06/11,15824
2017/06/12,16541
2017/06/13,17160
2017/06/14,17408
2017/06/15,17720
2017/06/16,18284
2017/06/17,18579
2017/06/18,18699
2017/06/19,18855
2017/06/20,19039
2017/06/21,18519
2017/06/22,18369
2017/06/23,18252
2017/06/24,18218
2017/06/25,17819
2017/06/26,17709
2017/06/27,17729
2017/06/28,17712
2017/06/29,17716
2017/06/30,17288
2017/07/01,17002
2017/07/02,16634
2017/07/03,16745
2017/07/04,16794
2017/07/05,16286
2017/07/06,15705
2017/07/07,15217
2017/07/08,14755
2017/07/09,14219
2017/07/10,13962
2017/07/11,13677
2017/07/12,12889
2017/07/13,12488
2017/07/14,12486
2017/07/15,12274
2017/07/16,11954
2017/07/17,11975
2017/07/18,12164
2017/07/19,12338
2017/07/20,12368
2017/07/21,12751
2017/07/22,12596
2017/07/23,12396
2017/07/24,12511
2017/07/25,13007
2017/07/26,13284
2017/07/27,13538
2017/07/28,13819
2017/07/29,14084
2017/07/30,14156
2017/07/31,14049
2017/08/01,14112
2017/08/02,13640
2017/08/03,13218
2017/08/04,13216
2017/08/05,13208
2017/08/06,13230
2017/08/07,13296
2017/08/08,13494
2017/08/09,13623
2017/08/10,14023
2017/08/11,15025
2017/08/12,15300
2017/08/13,15540
2017/08/14,15482
2017/08/15,15397
2017/08/16,15234
2017/08/17,14938
2017/08/18,14654
2017/08/19,14362
2017/08/20,14008
2017/08/21,14180
2017/08/22,14302
2017/08/23,14074
2017/08/24,13765
2017/08/25,13521
2017/08/26,13084
2017/08/27,13110
2017/08/28,13298
2017/08/29,13483
2017/08/30,14384
2017/08/31,14622
2017/09/01,14854
2017/09/02,15113
2017/09/03,15296
2017/09/04,15408
2017/09/05,15482
2017/09/06,15535
2017/09/07,15497
2017/09/08,15406
2017/09/09,15237
2017/09/10,14441
2017/09/11,13992
2017/09/12,13470
2017/09/13,13122
2017/09/14,13005
2017/09/15,12957
2017/09/16,12827
2017/09/17,12820
2017/09/18,13004
2017/09/19,13105
2017/09/20,13049
2017/09/21,12994
2017/09/22,12894
2017/09/23,12796
2017/09/24,12693
2017/09/25,12763
2017/09/26,12356
2017/09/27,11760
2017/09/28,11415
2017/09/29,10530
2017/09/30,10193
2017/10/01,9832
2017/10/02,9565
2017/10/03,9827
2017/10/04,9914
2017/10/05,9847
2017/10/06,9779
2017/10/07,9760
2017/10/08,9753
2017/10/09,9549
2017/10/10,9351
2017/10/11,9232
2017/10/12,9160
2017/10/13,9314
2017/10/14,9325
2017/10/15,9317
2017/10/16,9294
2017/10/17,9186
2017/10/18,9013
2017/10/19,8853
2017/10/20,8784
2017/10/21,8739
2017/10/22,8678
2017/10/23,8675
2017/10/24,8712
2017/10/25,8667
2017/10/26,8602
2017/10/27,8313
2017/10/28,8017
2017/10/29,7773
2017/10/30,7556
2017/10/31,7398
2017/11/01,7434
2017/11/02,7043
2017/11/03,6822
2017/11/04,6742
2017/11/05,6637
2017/11/06,6560
2017/11/07,6430
2017/11/08,6351
2017/11/09,6454
2017/11/10,6474
2017/11/11,6494
2017/11/12,6504
2017/11/13,6427
2017/11/14,6368
2017/11/15,6507
2017/11/16,6611
2017/11/17,6632
2017/11/18,6684
2017/11/19,6794
2017/11/20,6952
2017/11/21,7123
2017/11/22,7235
2017/11/23,7376
2017/11/24,7535
2017/11/25,7777
2017/11/26,8218
2017/11/27,8732
2017/11/28,9327
2017/11/29,9980
2017/11/30,10551
2017/12/01,10791
2017/12/02,11064
2017/12/03,11288
2017/12/04,11530
2017/12/05,11559
2017/12/06,11636
2017/12/07,11704
2017/12/08,11644
2017/12/09,11374
2017/12/10,11201
2017/12/11,10999
2017/12/12,10869
2017/12/13,10863
2017/12/14,10918
2017/12/15,10823
2017/12/16,10695
2017/12/17,10579
2017/12/18,10485
2017/12/19,10445
2017/12/20,10415
2017/12/21,10368
2017/12/22,10292
2017/12/23,10144
2017/12/24,9984
2017/12/25,9735
2017/12/26,9565
2017/12/27,9329
2017/12/28,9048
2017/12/29,8726
2017/12/30,8493
2017/12/31,8217
2018/01/01,7892
2018/01/02,7759
2018/01/03,7639
2018/01/04,7896
2018/01/05,8109
2018/01/06,8291
2018/01/07,8499
2018/01/08,8829
2018/01/09,9218
2018/01/10,9745
2018/01/11,10016
2018/01/12,10217
2018/01/13,10279
2018/01/14,11065
2018/01/15,11283
2018/01/16,11515
2018/01/17,11698
2018/01/18,11814
2018/01/19,11769
2018/01/20,11733
2018/01/21,11706
2018/01/22,11769
2018/01/23,11857
2018/01/24,11977
2018/01/25,11893
2018/01/26,11980
2018/01/27,11945
2018/01/28,11939
2018/01/29,11940
2018/01/30,12066
2018/01/31,12182
2018/02/01,12143
2018/02/02,12161
2018/02/03,11929
2018/02/04,11645
2018/02/05,11441
2018/02/06,11283
2018/02/07,11033
2018/02/08,10657
2018/02/09,10188
2018/02/10,9837
2018/02/11,9518
2018/02/12,9311
2018/02/13,8521
2018/02/14,8282
2018/02/15,8050
2018/02/16,7843
2018/02/17,7619
2018/02/18,7486
2018/02/19,7336
2018/02/20,7225
2018/02/21,7058
2018/02/22,6960
2018/02/23,6762
2018/02/24,6688
2018/02/25,6399
2018/02/26,6216
2018/02/27,5955
2018/02/28,5681
2018/03/01,5397
2018/03/02,5114
2018/03/03,4853
2018/03/04,4549
2018/03/05,4366
2018/03/06,4250
2018/03/07,4103
2018/03/08,3935
2018/03/09,3771
2018/03/10,3672
2018/03/11,3533
2018/03/12,3387
2018/03/13,3335
2018/03/14,3238
2018/03/15,3052
2018/03/16,2902
2018/03/17,2722
2018/03/18,2601
2018/03/19,2486
2018/03/20,2365
2018/03/21,2266
2018/03/22,2154
2018/03/23,2058
2018/03/24,1887
2018/03/25,1798
2018/03/26,1738
2018/03/27,1728
2018/03/28,1696
2018/03/29,1691
2018/03/30,1675
2018/03/31,1638
2018/04/01,1607
2018/04/02,1593
2018/04/03,1580
2018/04/04,1553
2018/04/05,1500
2018/04/06,1459
2018/04/07,1420
2018/04/08,1384
2018/04/09,1371
2018/04/10,1359
2018/04/11,1341
2018/04/12,1299
2018/04/13,1287
2018/04/14,1256
2018/04/15,1246
2018/04/16,1241
2018/04/17,1203
2018/04/18,1186
2018/04/19,1174
2018/04/20,1177
2018/04/21,1177
2018/04/22,1160
2018/04/23,1207
2018/04/24,1251
2018/04/25,1267
2018/04/26,1255
2018/04/27,1252
2018/04/28,1243
2018/04/29,1246
2018/04/30,1270
2018/05/01,1299
2018/05/02,1344
2018/05/03,1393
2018/05/04,1428
2018/05/05,1464
2018/05/06,1497
2018/05/07,1569
2018/05/08,1606
2018/05/09,1637
2018/05/10,1671
2018/05/11,1699
2018/05/12,1695
2018/05/13,1680
2018/05/14,1719
2018/05/15,1747
2018/05/16,1760
2018/05/17,1774
2018/05/18,1777
2018/05/19,1770
2018/05/20,1757
2018/05/21,1760
2018/05/22,1787
2018/05/23,1772
2018/05/24,1746
2018/05/25,1724
2018/05/26,1705
2018/05/27,1692
2018/05/28,1697
2018/05/29,1697
2018/05/30,1688
2018/05/31,1682
2018/06/01,1669
2018/06/02,1618
2018/06/03,1579
2018/06/04,1570
2018/06/05,1564
2018/06/06,1532
2018/06/07,1523
2018/06/08,1522
2018/06/09,1490
2018/06/10,1471
2018/06/11,1476
2018/06/12,1506
2018/06/13,1524
2018/06/14,1550
2018/06/15,1580
2018/06/16,1574
2018/06/17,1560
2018/06/18,1564
2018/06/19,1569
2018/06/20,1566
2018/06/21,1549
2018/06/22,1533
2018/06/23,1512
2018/06/24,1511
2018/06/25,1520
2018/06/26,1511
2018/06/27,1491
2018/06/28,1476
2018/06/29,1467
2018/06/30,1444
2018/07/01,1406
2018/07/02,1417
2018/07/03,1438
2018/07/04,1442
2018/07/05,1438
2018/07/06,1433
2018/07/07,1413
2018/07/08,1380
2018/07/09,1392
2018/07/10,1390
2018/07/11,1373
2018/07/12,1339
2018/07/13,1289
2018/07/14,1228
2018/07/15,1175
2018/07/16,1171
2018/07/17,1182
2018/07/18,1189
2018/07/19,1180
2018/07/20,1175
2018/07/21,1158
2018/07/22,1131
2018/07/23,1134
2018/07/24,1124
2018/07/25,1110
2018/07/26,1098
2018/07/27,1088
2018/07/28,1070
2018/07/29,1046
2018/07/30,1048
2018/07/31,1080
2018/08/01,1063
2018/08/02,1042
2018/08/03,1012
2018/08/04,981.314
2018/08/05,944.284
2018/08/06,932.075
2018/08/07,928.577
2018/08/08,930.108
2018/08/09,924.581
2018/08/10,927.591
2018/08/11,921.016
2018/08/12,905.774
2018/08/13,916.34
2018/08/14,930.576
2018/08/15,927.001
2018/08/16,906.867
2018/08/17,892.391
2018/08/18,874.614
2018/08/19,847.349
2018/08/20,841.778
2018/08/21,840.555
2018/08/22,834.921
2018/08/23,822.848
2018/08/24,814.334
2018/08/25,804.618
2018/08/26,793.526
2018/08/27,798.954
2018/08/28,805.029
2018/08/29,801.4
2018/08/30,768.052
2018/08/31,764.379
2018/09/01,753.132
2018/09/02,743.612
2018/09/03,752.821
2018/09/04,783.259
2018/09/05,794.266
2018/09/06,804.06
2018/09/07,792.268
2018/09/08,783.966
2018/09/09,773.964
2018/09/10,775.903
2018/09/11,787.379
2018/09/12,789.302
2018/09/13,776.952
2018/09/14,772.012
2018/09/15,773.11
2018/09/16,761.672
2018/09/17,768.706
2018/09/18,780.342
2018/09/19,780.356
2018/09/20,784.521
2018/09/21,798.111
2018/09/22,802.602
2018/09/23,804.45
2018/09/24,818.018
2018/09/25,828.319
2018/09/26,832.055
2018/09/27,833.413
2018/09/28,830.983
2018/09/29,833.087
2018/09/30,830.525
2018/10/01,833.48
2018/10/02,836.015
2018/10/03,829.533
2018/10/04,803.202
2018/10/05,786.817
2018/10/06,761.522
2018/10/07,743.365
2018/10/08,738.544
2018/10/09,733.333
2018/10/10,726.227
2018/10/11,734.369
2018/10/12,718.967
2018/10/13,705.882
2018/10/14,691.523
2018/10/15,711.282
2018/10/16,719.418
2018/10/17,717.795
2018/10/18,721.943
2018/10/19,719.551
2018/10/20,711.376
2018/10/21,697.184
2018/10/22,689.338
2018/10/23,686.246
2018/10/24,676.287
2018/10/25,678.206
2018/10/26,672.645
2018/10/27,662.069
2018/10/28,650.16
2018/10/29,646.932
2018/10/30,643.03
2018/10/31,642.364
2018/11/01,643.502
2018/11/02,645.47
2018/11/03,638.612
2018/11/04,640.422
2018/11/05,654.976
2018/11/06,662.545
2018/11/07,667.432
2018/11/08,669.591
2018/11/09,669.26
2018/11/10,648.792
2018/11/11,640.259
2018/11/12,648.7
2018/11/13,655.085
2018/11/14,647.275
2018/11/15,653.333
2018/11/16,654.168
2018/11/17,641.503
2018/11/18,645.708
2018/11/19,668.733
2018/11/20,684.019
2018/11/21,694.678
2018/11/22,694.432
2018/11/23,695.793
2018/11/24,686.712
2018/11/25,693.087
2018/11/26,702.712
2018/11/27,707.128
2018/11/28,706.716
2018/11/29,714.704
2018/11/30,806.84
2018/12/01,903.171
2018/12/02,891.471
2018/12/03,892.53
2018/12/04,887.052
2018/12/05,876.179
2018/12/06,875.484
2018/12/07,872.91
2018/12/08,865.523
2018/12/09,858.837
2018/12/10,856.716
2018/12/11,856.132
2018/12/12,846.299
2018/12/13,840.611
2018/12/14,820.462
2018/12/15,796.272
2018/12/16,782.118
2018/12/17,784.278
2018/12/18,779.635
2018/12/19,763.424
2018/12/20,748
2018/12/21,746.726
2018/12/22,741.943
2018/12/23,743.204
2018/12/24,755.802
2018/12/25,747.774
2018/12/26,741.422
2018/12/27,744.962
2018/12/28,745.439
2018/12/29,751.726
2018/12/30,656.314
2018/12/31,560.158
2019/01/01,565.777
2019/01/02,573.422
2019/01/03,579.823
2019/01/04,597.945
2019/01/05,619.732
2019/01/06,620.298
2019/01/07,629.965
2019/01/08,636.643
2019/01/09,642.613
2019/01/10,652.926
2019/01/11,670.133
2019/01/12,668.153
2019/01/13,669.499
2019/01/14,684.562
2019/01/15,693.326
2019/01/16,696.396
2019/01/17,694.858
2019/01/18,682.862
2019/01/19,667.36
2019/01/20,651.983
2019/01/21,648.43
2019/01/22,636.698
2019/01/23,619.973
2019/01/24,618.174
2019/01/25,616.496
2019/01/26,605.79
2019/01/27,598.768
2019/01/28,586.859
2019/01/29,584.725
2019/01/30,581.626
2019/01/31,581.133
2019/02/01,571.89
2019/02/02,560.329
2019/02/03,535.891
2019/02/04,501.387
2019/02/05,484.236
2019/02/06,473.758
2019/02/07,464.211
2019/02/08,461.043
2019/02/09,447.349
2019/02/10,431.923
2019/02/11,436.044
2019/02/12,435.16
2019/02/13,425.792
2019/02/14,421.334
2019/02/15,413.762
2019/02/16,406.537
2019/02/17,409.709
2019/02/18,426.213
2019/02/19,438.784
2019/02/20,446.908
2019/02/21,454.132
2019/02/22,459.069
2019/02/23,457.466
2019/02/24,469.734
2019/02/25,488.956
2019/02/26,489.824
2019/02/27,494.172
2019/02/28,499.89
2019/03/01,500.049
2019/03/02,496.216
2019/03/03,497.589
2019/03/04,505.037
2019/03/05,511.097
2019/03/06,519.734
2019/03/07,528.348
2019/03/08,533.741
2019/03/09,536.951
2019/03/10,536.29
2019/03/11,545.825
2019/03/12,549.42
2019/03/13,547.343
2019/03/14,550.749
2019/03/15,553.549
2019/03/16,557.245
2019/03/17,559.891
2019/03/18,571.06
2019/03/19,568.364
2019/03/20,561.867
2019/03/21,554.871
2019/03/22,549.439
2019/03/23,551.122
2019/03/24,546.332
2019/03/25,550.11
2019/03/26,540.816
2019/03/27,527.662
2019/03/28,529.113
2019/03/29,523.369
2019/03/30,521.501
2019/03/31,521.876
2019/04/01,526.178
2019/04/02,538.56
2019/04/03,553.001
2019/04/04,559.012
2019/04/05,565.124
2019/04/06,566.465
2019/04/07,570.568
2019/04/08,589.68
2019/04/09,603.682
2019/04/10,608.39
2019/04/11,612.329
2019/04/12,616.226
2019/04/13,612.484
2019/04/14,611.809
2019/04/15,616.395
2019/04/16,618.384
2019/04/17,615.639
2019/04/18,623.559
2019/04/19,621.567
2019/04/20,618.893
2019/04/21,621.909
2019/04/22,620.119
2019/04/23,627.153
2019/04/24,636.004
2019/04/25,643.157
2019/04/26,661.722
2019/04/27,662.612
2019/04/28,664.365
2019/04/29,671.802
2019/04/30,678.163
2019/05/01,681.276
2019/05/02,671.599
2019/05/03,660.906
2019/05/04,655.214
2019/05/05,647.596
2019/05/06,652.789
2019/05/07,659.469
2019/05/08,651.159
2019/05/09,643.44
2019/05/10,640.54
2019/05/11,655.746
2019/05/12,661.602
2019/05/13,681.587
2019/05/14,693.76
2019/05/15,711.348
2019/05/16,760.534
2019/05/17,787.63
2019/05/18,790.584
2019/05/19,798.175
2019/05/20,812.811
2019/05/21,824.224
2019/05/22,833.084
2019/05/23,840.512
2019/05/24,834.535
2019/05/25,827.857
2019/05/26,819.214
2019/05/27,832.41
2019/05/28,837.057
2019/05/29,847.944
2019/05/30,863.365
2019/05/31,877.807
2019/06/01,877.264
2019/06/02,872.332
2019/06/03,883.253
2019/06/04,897.389
2019/06/05,908.572
2019/06/06,898.381
2019/06/07,894.947
2019/06/08,883.037
2019/06/09,880.687
2019/06/10,863.56
2019/06/11,857.082
2019/06/12,847.058
2019/06/13,849.133
2019/06/14,837.16
2019/06/15,803.703
2019/06/16,788.097
2019/06/17,785.875
2019/06/18,789.336
2019/06/19,788.997
2019/06/20,780.87
2019/06/21,790.302
2019/06/22,799.103
2019/06/23,805.041
2019/06/24,818.464
2019/06/25,823.762
2019/06/26,841.841
2019/06/27,863.613
2019/06/28,854.423
2019/06/29,852.474
2019/06/30,847.358
2019/07/01,854.867
2019/07/02,863.373
2019/07/03,861.968
2019/07/04,854.836
2019/07/05,838.482
2019/07/06,833.058
2019/07/07,834.776
2019/07/08,846.731
2019/07/09,883.952
2019/07/10,897.137
2019/07/11,912.784
2019/07/12,912.33
2019/07/13,896.789
2019/07/14,898.609
2019/07/15,895.391
2019/07/16,884.302
2019/07/17,885.956
2019/07/18,881.826
2019/07/19,869.49
2019/07/20,866.115
2019/07/21,844.727
2019/07/22,825.582
2019/07/23,815.218
2019/07/24,795.246
2019/07/25,775.99
2019/07/26,755.664
2019/07/27,722.731
2019/07/28,707.438
2019/07/29,689.599
2019/07/30,677.058
2019/07/31,669.577
2019/08/01,668.865
2019/08/02,660.093
2019/08/03,649.048
2019/08/04,643.119
2019/08/05,658.744
2019/08/06,658.467
2019/08/07,654.12
2019/08/08,620.031
2019/08/09,604.618
2019/08/10,584.911
2019/08/11,575.982
