Date,hashrate3sma
2016/08/27,5186538817333
2016/08/28,5219256233847
2016/08/29,5175103137744
2016/08/30,5129880239214
2016/08/31,5142377952919
2016/09/01,5194037034402
2016/09/02,5272029664436
2016/09/03,5222651893829
2016/09/04,5110061587668
2016/09/05,5035629760583
2016/09/06,5036269540766
2016/09/07,5124634495392
2016/09/08,5131195589198
2016/09/09,5164344368526
2016/09/10,5171226285356
2016/09/11,5264096685583
2016/09/12,5341510068515
2016/09/13,5393653141103
2016/09/14,5439186859784
2016/09/15,5486139991105
2016/09/16,5531347516114
2016/09/17,5582965330887
2016/09/18,5416228039248
2016/09/19,5299601844548
2016/09/20,5313603511435
2016/09/21,5606989557453
2016/09/22,5691095152844
2016/09/23,5764096200172
2016/09/24,5786867881166
2016/09/25,6054819869341
2016/09/26,6019461922597
2016/09/27,6084909327358
2016/09/28,6095538448615
2016/09/29,6269386262357
2016/09/30,6278791204349
2016/10/01,6341028495479
2016/10/02,6416803480158
2016/10/03,6504725731482
2016/10/04,6567301513779
2016/10/05,6557058069539
2016/10/06,6609732952552
2016/10/07,6543679242062
2016/10/08,6580914542688
2016/10/09,6640738591426
2016/10/10,6786251113522
2016/10/11,6868270529373
2016/10/12,6829788782406
2016/10/13,6862615262008
2016/10/14,6958266063205
2016/10/15,7159710010898
2016/10/16,7338766223184
2016/10/17,7305390942940
2016/10/18,7334801046253
2016/10/19,7299255517548
2016/10/20,7471820788779
2016/10/21,7594383802487
2016/10/22,7722088846183
2016/10/23,7694484916855
2016/10/24,7679469432126
2016/10/25,7696079794299
2016/10/26,7809008695870
2016/10/27,7823093310437
2016/10/28,7699685433480
2016/10/29,7045385022769
2016/10/30,6382877472127
2016/10/31,5957144534096
2016/11/01,5733892193369
2016/11/02,5392815442453
2016/11/03,4845515977643
2016/11/04,4478808949962
2016/11/05,4206360426012
2016/11/06,3987152267875
2016/11/07,4132581323847
2016/11/08,4532511399619
2016/11/09,4909154070906
2016/11/10,4907870003022
2016/11/11,4689387812192
2016/11/12,4541300788559
2016/11/13,4654651282328
2016/11/14,4871810630399
2016/11/15,5071530055896
2016/11/16,5109376410787
2016/11/17,5014524690812
2016/11/18,5027027079534
2016/11/19,5170561889986
2016/11/20,5554241729185
2016/11/21,5931328576567
2016/11/22,6089439307793
2016/11/23,6060210330615
2016/11/24,5715752452717
2016/11/25,5496826193342
2016/11/26,5317023190052
2016/11/27,5336180808853
2016/11/28,5417869305572
2016/11/29,5447884651206
2016/11/30,5401640887371
2016/12/01,5309922603551
2016/12/02,5273081378794
2016/12/03,5407884752627
2016/12/04,5502230287378
2016/12/05,5525137425658
2016/12/06,5442767071942
2016/12/07,5424653447381
2016/12/08,5549119434765
2016/12/09,5731657732294
2016/12/10,5912829549868
2016/12/11,6053435773938
2016/12/12,6073318740121
2016/12/13,6116120553649
2016/12/14,6091848082210
2016/12/15,6132869693442
2016/12/16,6173153785213
2016/12/17,6252141635261
2016/12/18,6418150337592
2016/12/19,6517355625855
2016/12/20,6643739162233
2016/12/21,6677689363842
2016/12/22,6640413561883
2016/12/23,6398502351359
2016/12/24,6056706382236
2016/12/25,5878053030900
2016/12/26,5919604278684
2016/12/27,6010464649120
2016/12/28,5999277978212
2016/12/29,5911942270129
2016/12/30,5894536482188
2016/12/31,5911626060557
2017/01/01,5937447482104
2017/01/02,5966829784664
2017/01/03,5975781596822
2017/01/04,6189340583078
2017/01/05,6445646922120
2017/01/06,6711938331854
2017/01/07,6852609318626
2017/01/08,6953630310745
2017/01/09,7119608547948
2017/01/10,7205376648701
2017/01/11,7306899062155
2017/01/12,7357290407915
2017/01/13,7452457694809
2017/01/14,7529466766387
2017/01/15,7632567899341
2017/01/16,7688076499827
2017/01/17,7711352710094
2017/01/18,7662046573223
2017/01/19,7787415931942
2017/01/20,7847846985112
2017/01/21,7998031018072
2017/01/22,7989017665705
2017/01/23,8120370673953
2017/01/24,8147216564287
2017/01/25,8167587280497
2017/01/26,8212356501369
2017/01/27,8251844888893
2017/01/28,8296439331164
2017/01/29,8212867020451
2017/01/30,8246179035458
2017/01/31,8266176578997
2017/02/01,8302535218956
2017/02/02,8324078211106
2017/02/03,8301566221841
2017/02/04,8369028377484
2017/02/05,8491410210866
2017/02/06,8692804749574
2017/02/07,8838667421828
2017/02/08,8908095084368
2017/02/09,8931446305071
2017/02/10,9048836360978
2017/02/11,9146067171465
2017/02/12,9295033872236
2017/02/13,9396659174838
2017/02/14,9515794891199
2017/02/15,9608601366412
2017/02/16,9645689809840
2017/02/17,9706209324539
2017/02/18,9786102391329
2017/02/19,9933549640442
2017/02/20,10035010198959
2017/02/21,10180156041613
2017/02/22,10228796151177
2017/02/23,10272872200568
2017/02/24,10257765666139
2017/02/25,10388017759549
2017/02/26,10650818013574
2017/02/27,10910108935892
2017/02/28,11232130149144
2017/03/01,11283468436386
2017/03/02,11380874467577
2017/03/03,11451250240323
2017/03/04,11600843277295
2017/03/05,11867074928707
2017/03/06,12004125332125
2017/03/07,12165677400198
2017/03/08,12297739518847
2017/03/09,12428328445819
2017/03/10,12593814626439
2017/03/11,12695502868699
2017/03/12,12801661911060
2017/03/13,13072829723372
2017/03/14,13200558648742
2017/03/15,13440030551385
2017/03/16,13558796989046
2017/03/17,13980745778043
2017/03/18,14336393067313
2017/03/19,14377032823177
2017/03/20,14491417930057
2017/03/21,14446379142722
2017/03/22,14778737571945
2017/03/23,14966374606030
2017/03/24,15223828957977
2017/03/25,15399524015292
2017/03/26,15665110086899
2017/03/27,16184470893276
2017/03/28,16524550649036
2017/03/29,16830730141085
2017/03/30,16927791952197
2017/03/31,17322385880570
2017/04/01,17389269634718
2017/04/02,17435004228568
2017/04/03,17075203233262
2017/04/04,17158614924340
2017/04/05,17416545568375
2017/04/06,17884420167169
2017/04/07,18104590514883
2017/04/08,18187741230490
2017/04/09,18201022109380
2017/04/10,18140873576397
2017/04/11,18249662693966
2017/04/12,18433628887325
2017/04/13,18476995669321
2017/04/14,18865912136991
2017/04/15,19099383626182
2017/04/16,19563428022769
2017/04/17,19580782877089
2017/04/18,19927362693793
2017/04/19,20088957667498
2017/04/20,20222200237515
2017/04/21,20390897324905
2017/04/22,20664725855376
2017/04/23,21031549991474
2017/04/24,20986216975142
2017/04/25,21212991745018
2017/04/26,21181060582402
2017/04/27,21496711451952
2017/04/28,21954079370443
2017/04/29,22678597311329
2017/04/30,23119680553063
2017/05/01,23203465118287
2017/05/02,23129853764055
2017/05/03,23354767046653
2017/05/04,23376073862035
2017/05/05,23782321418169
2017/05/06,24049256540556
2017/05/07,24580176729643
2017/05/08,24585845810796
2017/05/09,24982773173605
2017/05/10,25145813828620
2017/05/11,25583574885751
2017/05/12,25946917531338
2017/05/13,26180639351779
2017/05/14,26543365342751
2017/05/15,26916519952811
2017/05/16,27642691952522
2017/05/17,27602817749106
2017/05/18,27577881771747
2017/05/19,27774021313087
2017/05/20,28721784926015
2017/05/21,29641547518078
2017/05/22,30496031150539
2017/05/23,30705438803550
2017/05/24,30865735653191
2017/05/25,30783892508522
2017/05/26,31106720685502
2017/05/27,31495600574661
2017/05/28,31763247146306
2017/05/29,32701514177090
2017/05/30,34073925256517
2017/05/31,35196408341544
2017/06/01,36273156306567
2017/06/02,36283536929277
2017/06/03,36979879762142
2017/06/04,37354202803972
2017/06/05,38352953917799
2017/06/06,39164010852335
2017/06/07,40196002948790
2017/06/08,41042083023749
2017/06/09,41686029730820
2017/06/10,42510083284469
2017/06/11,43575249311019
2017/06/12,44644455946937
2017/06/13,45505183911773
2017/06/14,46380658975512
2017/06/15,47565181216416
2017/06/16,48512455514244
2017/06/17,49623909551698
2017/06/18,50781845885672
2017/06/19,51850820700638
2017/06/20,52727070441262
2017/06/21,53427927442511
2017/06/22,54150641547891
2017/06/23,54391303304527
2017/06/24,54923091373380
2017/06/25,55474611362672
2017/06/26,56834747354419
2017/06/27,57710538400450
2017/06/28,58892047192827
2017/06/29,59933272775980
2017/06/30,61042778609181
2017/07/01,61918662796514
2017/07/02,62438338507904
2017/07/03,63555952827125
2017/07/04,64888838572526
2017/07/05,65462226017391
2017/07/06,65786275513837
2017/07/07,65957340397735
2017/07/08,66842585359692
2017/07/09,67532400340963
2017/07/10,68208334311253
2017/07/11,68595277927373
2017/07/12,68225551983887
2017/07/13,67713917045756
2017/07/14,66887606076104
2017/07/15,67444258897005
2017/07/16,68325546840780
2017/07/17,68506294789509
2017/07/18,68439793024407
2017/07/19,68760427715344
2017/07/20,71003073701987
2017/07/21,72593823394771
2017/07/22,73191515958283
2017/07/23,73945667361420
2017/07/24,74090849763709
2017/07/25,75488759425078
2017/07/26,75873385927139
2017/07/27,76537626726462
2017/07/28,76662248696807
2017/07/29,76576777123217
2017/07/30,77720286443302
2017/07/31,78831480993098
2017/08/01,80244753763706
2017/08/02,80455887777963
2017/08/03,79058533980509
2017/08/04,78700513029157
2017/08/05,78466963876697
2017/08/06,79579735478521
2017/08/07,80442127423946
2017/08/08,81884829236992
2017/08/09,83528700350941
2017/08/10,83888770777463
2017/08/11,84327382955721
2017/08/12,85108167062386
2017/08/13,86513078589485
2017/08/14,88169226237611
2017/08/15,89351159246050
2017/08/16,90555420472144
2017/08/17,91540135213611
2017/08/18,91852534463857
2017/08/19,93244501355192
2017/08/20,93490751167184
2017/08/21,94818710155188
2017/08/22,94997616069210
2017/08/23,96663735465659
2017/08/24,97155824805366
2017/08/25,96935119220032
2017/08/26,96166846089470
2017/08/27,95583090279313
2017/08/28,94672577180417
2017/08/29,95756954506192
2017/08/30,97152617621744
2017/08/31,98946094265939
2017/09/01,98860854095876
2017/09/02,98595888071353
2017/09/03,98759286266233
2017/09/04,99101737334011
2017/09/05,99631689912893
2017/09/06,1.0001423714639E+14
2017/09/07,1.0060222379625E+14
2017/09/08,1.0268621523131E+14
2017/09/09,1.0417654173728E+14
2017/09/10,1.0441697197429E+14
2017/09/11,1.030106678663E+14
2017/09/12,1.0434740751239E+14
2017/09/13,1.0470256362806E+14
2017/09/14,1.0573388930412E+14
2017/09/15,1.0612428209118E+14
2017/09/16,1.0733372783738E+14
2017/09/17,1.0814726080192E+14
2017/09/18,1.0700384826924E+14
2017/09/19,1.0749127930011E+14
2017/09/20,1.0728602189033E+14
2017/09/21,1.0847183746469E+14
2017/09/22,1.0839283432661E+14
2017/09/23,1.072333088683E+14
2017/09/24,1.0635377948314E+14
2017/09/25,1.04067196088E+14
2017/09/26,1.0374943133409E+14
2017/09/27,1.0339584298932E+14
2017/09/28,1.0350507121551E+14
2017/09/29,1.0175793991675E+14
2017/09/30,98952297720169
2017/10/01,98948812041994
2017/10/02,1.0019398668667E+14
2017/10/03,1.0155287775859E+14
2017/10/04,1.0235969413759E+14
2017/10/05,1.0444001399113E+14
2017/10/06,1.0493505948640E+14
2017/10/07,1.0373009340848E+14
2017/10/08,1.025089396606E+14
2017/10/09,1.0313320123175E+14
2017/10/10,1.0494820532768E+14
2017/10/11,1.0668980435926E+14
2017/10/12,1.0694382787323E+14
2017/10/13,1.0827205657228E+14
2017/10/14,1.0687943198376E+14
2017/10/15,1.0793022490343E+14
2017/10/16,1.0847764065759E+14
2017/10/17,1.1159632285701E+14
2017/10/18,1.1331674944426E+14
2017/10/19,1.1540267049529E+14
2017/10/20,1.1632924004368E+14
2017/10/21,1.1729910282762E+14
2017/10/22,1.1760104870687E+14
2017/10/23,1.1777048008489E+14
2017/10/24,1.1942810427778E+14
2017/10/25,1.1935413847613E+14
2017/10/26,1.1836284096152E+14
2017/10/27,77815610235208
2017/10/28,38257740913703
2017/10/29,0.062
2017/10/30,0.062
2017/10/31,0.062
2017/11/01,40327210887612
2017/11/02,78847214341387
2017/11/03,1.1682062139978E+14
2017/11/04,1.1380783378462E+14
2017/11/05,1.1430673676729E+14
2017/11/06,1.1452854980381E+14
2017/11/07,1.1518535435664E+14
2017/11/08,1.1487498618813E+14
2017/11/09,1.1471815886145E+14
2017/11/10,1.1533490072758E+14
2017/11/11,1.1519888932065E+14
2017/11/12,1.1657883414727E+14
2017/11/13,1.1714420091005E+14
2017/11/14,1.168116893186E+14
2017/11/15,1.1584176838728E+14
2017/11/16,1.1391325906836E+14
2017/11/17,1.1320922763144E+14
2017/11/18,1.1193357516824E+14
2017/11/19,1.1236825366825E+14
2017/11/20,1.1489708408344E+14
2017/11/21,1.1731499185955E+14
2017/11/22,119118386930780
2017/11/23,1.1977004808965E+14
2017/11/24,1.2178198500698E+14
2017/11/25,1.240921777797E+14
2017/11/26,1.2509413044038E+14
2017/11/27,1.2463232776540E+14
2017/11/28,1.2331799650796E+14
2017/11/29,1.227364244613E+14
2017/11/30,1.2320162182691E+14
2017/12/01,1.2457534972047E+14
2017/12/02,1.2530698919659E+14
2017/12/03,1.2432015977024E+14
2017/12/04,1.2443556833009E+14
2017/12/05,1.2371340175297E+14
2017/12/06,1.2430253286487E+14
2017/12/07,1.2407362906547E+14
2017/12/08,1.2536706413186E+14
2017/12/09,1.2692318904099E+14
2017/12/10,1.2744070635526E+14
2017/12/11,1.2777402674056E+14
2017/12/12,1.2800344156242E+14
2017/12/13,1.3044572320566E+14
2017/12/14,1.3354350461269E+14
2017/12/15,1.3845825114718E+14
2017/12/16,1.4110368910709E+14
2017/12/17,142872264873879
2017/12/18,1.4408801506169E+14
2017/12/19,1.450109402721E+14
2017/12/20,1.4529832347526E+14
2017/12/21,1.4414747677857E+14
2017/12/22,1.4364115651024E+14
2017/12/23,1.455610702653E+14
2017/12/24,1.4722707674979E+14
2017/12/25,1.4970055703809E+14
2017/12/26,1.5034671973604E+14
2017/12/27,1.5155056140543E+14
2017/12/28,1.5353868921368E+14
2017/12/29,1.542608132415E+14
2017/12/30,1.5499136088222E+14
2017/12/31,1.5509358968862E+14
2018/01/01,1.5701306184956E+14
2018/01/02,1.5846303755798E+14
2018/01/03,1.5907138607071E+14
2018/01/04,1.6011964642549E+14
2018/01/05,1.6254760826696E+14
2018/01/06,1.6399362225523E+14
2018/01/07,1.6612513234799E+14
2018/01/08,1.6691090695014E+14
2018/01/09,1.6947806341275E+14
2018/01/10,1.7125586774007E+14
2018/01/11,1.749210752845E+14
2018/01/12,1.7811184167581E+14
2018/01/13,1.8037751522306E+14
2018/01/14,1.8226455441803E+14
2018/01/15,1.8266776241124E+14
2018/01/16,1.8468858934995E+14
2018/01/17,1.8655495878677E+14
2018/01/18,1.891633661877E+14
2018/01/19,1.8971933579436E+14
2018/01/20,1.9160652431946E+14
2018/01/21,1.9263888179566E+14
2018/01/22,1.9537749784416E+14
2018/01/23,1.9535478358111E+14
2018/01/24,1.9842097256114E+14
2018/01/25,2.0056685688672E+14
2018/01/26,2.0286909329477E+14
2018/01/27,2.0298670029007E+14
2018/01/28,2.034222295211E+14
2018/01/29,2.0661730010942E+14
2018/01/30,2.0941440936565E+14
2018/01/31,2.1312023648645E+14
2018/02/01,2.1575039367384E+14
2018/02/02,2.203868769012E+14
2018/02/03,2.2300678728622E+14
2018/02/04,2.2387411243581E+14
2018/02/05,2.2553538909318E+14
2018/02/06,2.2649240723389E+14
2018/02/07,2.2930742428327E+14
2018/02/08,2.2937404160568E+14
2018/02/09,2.3145226674239E+14
2018/02/10,2.3225339679045E+14
2018/02/11,2.3456273671583E+14
2018/02/12,2.3731388208443E+14
2018/02/13,2.4004946269571E+14
2018/02/14,2.3999471114609E+14
2018/02/15,2.3910563272112E+14
2018/02/16,2.3926006521814E+14
2018/02/17,2.4169092055793E+14
2018/02/18,2.4339372685971E+14
2018/02/19,2.4331991312309E+14
2018/02/20,2.4200570839047E+14
2018/02/21,2.4136621929819E+14
2018/02/22,2.4161835009195E+14
2018/02/23,243721120341743
2018/02/24,2.4466906150216E+14
2018/02/25,2.4688221350209E+14
2018/02/26,2.4739386955436E+14
2018/02/27,2.4700372378394E+14
2018/02/28,247604270878742
2018/03/01,2.4951407359146E+14
2018/03/02,2.5340741986435E+14
2018/03/03,2.5618283284402E+14
2018/03/04,2.5627635222649E+14
2018/03/05,2.5610791275744E+14
2018/03/06,2.5434564346392E+14
2018/03/07,2.5765263492096E+14
2018/03/08,2.6034277687513E+14
2018/03/09,2.608179757751E+14
2018/03/10,2.5938826537956E+14
2018/03/11,2.578426068992E+14
2018/03/12,2.5891443850955E+14
2018/03/13,2.5892151218273E+14
2018/03/14,2.5844360472362E+14
2018/03/15,2.5838984614145E+14
2018/03/16,2.6158668271302E+14
2018/03/17,2.6507621111567E+14
2018/03/18,2.6681951850783E+14
2018/03/19,2.6585427650803E+14
2018/03/20,2.659005553501E+14
2018/03/21,2.6551025626776E+14
2018/03/22,2.645916455006E+14
2018/03/23,2.6367015658892E+14
2018/03/24,2.6332052262532E+14
2018/03/25,2.6356633996433E+14
2018/03/26,2.657858274059E+14
2018/03/27,2.6652394666153E+14
2018/03/28,2.6670967504108E+14
2018/03/29,2.6297932186354E+14
2018/03/30,2.6232354616737E+14
2018/03/31,2.6059644098935E+14
2018/04/01,2.6053083145791E+14
2018/04/02,2.5951147060236E+14
2018/04/03,2.5772609040313E+14
2018/04/04,2.5659498207472E+14
2018/04/05,2.5591920823309E+14
2018/04/06,2.5937800595363E+14
2018/04/07,2.605793892095E+14
2018/04/08,2.6065494394068E+14
2018/04/09,2.5579182485217E+14
2018/04/10,2.5450127200913E+14
2018/04/11,2.5300275276708E+14
2018/04/12,2.5382623897648E+14
2018/04/13,2.5345684809257E+14
2018/04/14,2.5400665992266E+14
2018/04/15,2.5500193849378E+14
2018/04/16,2.5540049815028E+14
2018/04/17,2.5560277167192E+14
2018/04/18,2.5367368534237E+14
2018/04/19,2.5383934603977E+14
2018/04/20,2.5201708966583E+14
2018/04/21,2.5553336864642E+14
2018/04/22,255579304938930
2018/04/23,2.5909600210809E+14
2018/04/24,2.5768262776032E+14
2018/04/25,2.5807274489382E+14
2018/04/26,2.6025818557683E+14
2018/04/27,2.6101825630418E+14
2018/04/28,2.5982498240384E+14
2018/04/29,2.5924484689631E+14
2018/04/30,2.6133336353819E+14
2018/05/01,2.6207518014558E+14
2018/05/02,2.6085646022066E+14
2018/05/03,2.6046324048787E+14
2018/05/04,2.6363255764428E+14
2018/05/05,2.6642027970824E+14
2018/05/06,2.6902699345236E+14
2018/05/07,2.7252921296342E+14
2018/05/08,2.7364621887173E+14
2018/05/09,2.7341569515735E+14
2018/05/10,2.7127148316217E+14
2018/05/11,2.7102979178352E+14
2018/05/12,2.739537580822E+14
2018/05/13,2.767255967679E+14
2018/05/14,2.7673686019329E+14
2018/05/15,2.735984845473E+14
2018/05/16,2.7074992245096E+14
2018/05/17,2.7063441832161E+14
2018/05/18,2.7100519388775E+14
2018/05/19,2.7169573241557E+14
2018/05/20,2.7274024783317E+14
2018/05/21,2.7529708865161E+14
2018/05/22,2.7633896405507E+14
2018/05/23,2.7583243313556E+14
2018/05/24,2.7120747884978E+14
2018/05/25,2.6834927104437E+14
2018/05/26,2.6719374815682E+14
2018/05/27,2.6719920343950E+14
2018/05/28,2.6805998675387E+14
2018/05/29,2.6715885324364E+14
2018/05/30,2.6765738634268E+14
2018/05/31,2.6872447470510E+14
2018/06/01,2.6640857885864E+14
2018/06/02,2.6713918705014E+14
2018/06/03,2.6510526568225E+14
2018/06/04,2.6718481872106E+14
2018/06/05,2.666938801055E+14
2018/06/06,2.6633069422613E+14
2018/06/07,2.6636677305873E+14
2018/06/08,2.6711125478191E+14
2018/06/09,2.7216882035752E+14
2018/06/10,2.7288657964384E+14
2018/06/11,2.7466681383193E+14
2018/06/12,2.7388106134285E+14
2018/06/13,2.7409251802765E+14
2018/06/14,2.7264250030996E+14
2018/06/15,2.6970526045432E+14
2018/06/16,2.7020080095724E+14
2018/06/17,2.7014089534726E+14
2018/06/18,2.7374472349695E+14
2018/06/19,2.773053125706E+14
2018/06/20,2.8046174038951E+14
2018/06/21,281435713247068
2018/06/22,2.8214858974783E+14
2018/06/23,2.8264335538098E+14
2018/06/24,2.8227206487768E+14
2018/06/25,2.8164758830378E+14
2018/06/26,2.8147978987041E+14
2018/06/27,2.8363548518646E+14
2018/06/28,2.825291450905E+14
2018/06/29,2.8154699598766E+14
2018/06/30,2.8141005589107E+14
2018/07/01,2.8034960474575E+14
2018/07/02,2.8163816213062E+14
2018/07/03,2.8085115657068E+14
2018/07/04,2.830975453877E+14
2018/07/05,2.8685694707432E+14
2018/07/06,2.8759165067214E+14
2018/07/07,2.9024925946942E+14
2018/07/08,2.8788667708766E+14
2018/07/09,2.8960185327288E+14
2018/07/10,2.8777995450255E+14
2018/07/11,2.8524928623234E+14
2018/07/12,281270441309547
2018/07/13,2.7878769146908E+14
2018/07/14,279078261692838
2018/07/15,2.7887745359839E+14
2018/07/16,2.7969097468831E+14
2018/07/17,2.8237830183139E+14
2018/07/18,2.8371746545277E+14
2018/07/19,2.8386168560632E+14
2018/07/20,2.8042909092E+14
2018/07/21,2.7414481100744E+14
2018/07/22,2.7314690887795E+14
2018/07/23,2.7686314960684E+14
2018/07/24,282618273855584
2018/07/25,2.8663264142212E+14
2018/07/26,2.8665259991848E+14
2018/07/27,2.881046570644E+14
2018/07/28,2.8755322328404E+14
2018/07/29,2.8824214598092E+14
2018/07/30,2.8894461722651E+14
2018/07/31,2.8962044142402E+14
2018/08/01,2.8882296506117E+14
2018/08/02,2.9004225683505E+14
2018/08/03,2.8849715481815E+14
2018/08/04,2.9042134904022E+14
2018/08/05,2.9052551278788E+14
2018/08/06,2.9307915437151E+14
2018/08/07,2.9276951294996E+14
2018/08/08,293424863020273
2018/08/09,2.9428283113063E+14
2018/08/10,2.9434158375412E+14
2018/08/11,2.9380540185647E+14
2018/08/12,2.902989411602E+14
2018/08/13,2.879895312255E+14
2018/08/14,2.8569872331824E+14
2018/08/15,2.8505150083972E+14
