Date,difficulty3mom
2017/02/04,1108453666995
2017/02/05,4272951939030
2017/02/06,6912482348427
2017/02/07,6743191194516
2017/02/08,2077920468581
2017/02/09,1879075682010
2017/02/10,5012707891330
2017/02/11,4488757273271
2017/02/12,5347058468364
2017/02/13,3101816798428
2017/02/14,5247043625511
2017/02/15,3131524006495
2017/02/16,2471140255274
2017/02/17,3301637925216
2017/02/18,5423169709729
2017/02/19,7224704479145
2017/02/20,3809401936384
2017/02/21,5229384002973
2017/02/22,3309442425351
2017/02/23,2683934111253
2017/02/24,438808866
2017/02/25,2393809691180
2017/02/26,7631900836697
2017/02/27,10518930939430
2017/02/28,11609502564392
2017/03/01,5206528054278
2017/03/02,1987302221366
2017/03/03,5686964345042
2017/03/04,6086556820813
2017/03/05,11206632858948
2017/03/06,6146494367646
2017/03/07,7236583508510
2017/03/08,6591282843374
2017/03/09,7528744749509
2017/03/10,7013234735183
2017/03/11,4602611395829
2017/03/12,3851399740997
2017/03/13,7288542980875
2017/03/14,4693903821638
2017/03/15,6386936547630
2017/03/16,5619918613138
2017/03/17,12965312920135
2017/03/18,13468725910468
2017/03/19,5012580202894
2017/03/20,6598274351499
2017/03/21,2030390601433
2017/03/22,10765415464308
2017/03/23,11470923367841
2017/03/24,11368692338340
2017/03/25,9572274010090
2017/03/26,10295532966093
2017/03/27,20657550031755
2017/03/28,18343897659648
2017/03/29,11805032530540
2017/03/30,5325278666696
2017/03/31,10590135895278
2017/04/01,6068415099539
2017/04/02,5054924220729
2017/04/03,-14361066012442
2017/04/04,1539805850410
2017/04/05,4242065053181
2017/04/06,22841607786945
2017/04/07,8986451807404
2017/04/08,6205342993019
2017/04/09,4555772435268
2017/04/10,6398799380714
2017/04/11,8552148047838
2017/04/12,7766944910208
2017/04/13,-1167262049197
2017/04/14,10538536442950
2017/04/15,11455426697141
2017/04/16,17775174511365
2017/04/17,3956653876819
2017/04/18,10342558425987
2017/04/19,16169622610746
2017/04/20,8439958731428
2017/04/21,8082968212900
2017/04/22,8360395822648
2017/04/23,14479134974814
2017/04/24,4388524474189
2017/04/25,1196708871427
2017/04/26,10479526869015
2017/04/27,18484122926887
2017/04/28,30324625541187
2017/04/29,33161653121147
2017/04/30,18888106748831
2017/05/01,7540376871562
2017/05/02,-6892447590570
2017/05/03,6895596477338
2017/05/04,247589189039
2017/05/05,14588421655651
2017/05/06,9780613976021
2017/05/07,17172587858271
2017/05/08,4039978896917
2017/05/09,16309695389216
2017/05/10,10085397414722
2017/05/11,15433353552886
2017/05/12,13680964113504
2017/05/13,14812451204982
2017/05/14,35516846687898
2017/05/15,34797123455584
2017/05/16,38588531035466
2017/05/17,3325382243508
2017/05/18,400551297924
2017/05/19,14570410120293
2017/05/20,31610366140939
2017/05/21,36878802454021
2017/05/22,31452574137057
2017/05/23,9002554791540
2017/05/24,7650933728275
2017/05/25,-5391170996949
2017/05/26,7825341422233
2017/05/27,14289714606107
2017/05/28,11465679343623
2017/05/29,31170862804643
2017/05/30,39948806163900
2017/05/31,50546681814440
2017/06/01,73288097295555
2017/06/02,61289275451884
2017/06/03,56026870604247
2017/06/04,36677224730743
2017/06/05,25150445459886
2017/06/06,39346072760488
2017/06/07,34855699884336
2017/06/08,40998503509911
2017/06/09,24891593395671
2017/06/10,29699122175790
2017/06/11,42202567613679
2017/06/12,36343127412248
2017/06/13,32384113062231
2017/06/14,30332198742827
2017/06/15,51919026916680
2017/06/16,42507435843392
2017/06/17,48339980324957
2017/06/18,41672167529057
2017/06/19,38341247196163
2017/06/20,85655289287025
2017/06/21,1.0438611344784E+14
2017/06/22,96953298621092
2017/06/23,34347608150211
2017/06/24,14371199887037
2017/06/25,32234199453043
2017/06/26,42320806645058
2017/06/27,41679237127746
2017/06/28,45407818803308
2017/06/29,38895811716817
2017/06/30,41649801055248
2017/07/01,42575132042275
2017/07/02,39459342208027
2017/07/03,40932506275396
2017/07/04,34617638110836
2017/07/05,20747647154169
2017/07/06,24275301909048
2017/07/07,10932016090625
2017/07/08,33006861798542
2017/07/09,33890718574500
2017/07/10,1.6054882481503E+14
2017/07/11,1.58239900014E+14
2017/07/12,1.148509872324E+14
2017/07/13,9209654893343
2017/07/14,-31647077084387
2017/07/15,21986484615780
2017/07/16,35837352051639
2017/07/17,21938380376238
2017/07/18,5952356559368
2017/07/19,-9782997710313
2017/07/20,66924212718153
2017/07/21,91073545469103
2017/07/22,44260951048229
2017/07/23,43609541221166
2017/07/24,-2462401244744
2017/07/25,50120416800455
2017/07/26,16429921246858
2017/07/27,19212089699119
2017/07/28,3987573494949
2017/07/29,720568000986
2017/07/30,38180892370000
2017/07/31,94183382124679
2017/08/01,2.7455166557156E+14
2017/08/02,2.4662295294798E+14
2017/08/03,1.2932392492627E+14
2017/08/04,-16062093514528
2017/08/05,-20835482827782
2017/08/06,43056816496815
2017/08/07,29299589997822
2017/08/08,50567322697053
2017/08/09,62402797447755
2017/08/10,30159215248828
2017/08/11,3895212242494
2017/08/12,31192311019446
2017/08/13,40724423644786
2017/08/14,88703559844220
2017/08/15,41821471287006
2017/08/16,22679671528844
2017/08/17,9570247372139
2017/08/18,11096953911724
2017/08/19,82322720597294
2017/08/20,54167780247455
2017/08/21,39641674351076
2017/08/22,8544017912869
2017/08/23,50463883671212
2017/08/24,43101663053381
2017/08/25,3.5027551297583E+14
2017/08/26,3.5694942063594E+14
2017/08/27,3.5194419147857E+14
2017/08/28,-21394682146012
2017/08/29,4090248891761
2017/08/30,51017319542854
2017/08/31,82258821358911
2017/09/01,29472337493334
2017/09/02,109771257288
2017/09/03,34752038254704
2017/09/04,10393793433968
2017/09/05,-218682580224
2017/09/06,-17689254666204
2017/09/07,9878822337673
2017/09/08,1.2013207290273E+14
2017/09/09,88805133469577
2017/09/10,36054781909786
2017/09/11,-38427159000236
2017/09/12,53884818285401
2017/09/13,34241590432367
2017/09/14,9229386733966
2017/09/15,-9192735471931
2017/09/16,25977880212495
2017/09/17,68905252865588
2017/09/18,-14444340856705
2017/09/19,30658625337950
2017/09/20,-9924270827951
2017/09/21,53730614255148
2017/09/22,557462481817949
2017/09/23,5.7984562610153E+14
2017/09/24,540228747318218
2017/09/25,-25815577854823
2017/09/26,-73685938985104
2017/09/27,-29569127080450
2017/09/28,-16349547772310
2017/09/29,-84145539841003
2017/09/30,-1.4214814436023E+14
2017/10/01,-30422557443936
2017/10/02,58200040381766
2017/10/03,64930644278896
2017/10/04,30705042984474
2017/10/05,1.0757603468673E+14
2017/10/06,73653116754552
2017/10/07,-38916223608411
2017/10/08,-53225745024831
2017/10/09,18476920609471
2017/10/10,56046656060714
2017/10/11,81864860545718
2017/10/12,-19228077844054
2017/10/13,1.175271025335E+14
2017/10/14,-79387840516199
2017/10/15,50763549031595
2017/10/16,-1108688297664595
2017/10/17,-1.4872041133961E+15
2017/10/18,-1.549889089034E+15
2017/10/19,-4.6201899975182E+14
2017/10/20,17254225188125
2017/10/21,58333096030972
2017/10/22,19578081619614
2017/10/23,7771331695424
2017/10/24,25985467845782
2017/10/25,4322367484007
2017/10/26,-18802097191770
2017/10/27,-1.4969205785522E+15
2017/10/28,-1.484204987132E+15
2017/10/29,-1.4370176197326E+15
2017/10/30,0
2017/10/31,0
2017/11/01,1.506463331164E+15
2017/11/02,1443325313524909
2017/11/03,1.4195705288711E+15
2017/11/04,-101241447834442
2017/11/05,-3792697944362
2017/11/06,14234330901197
2017/11/07,6993196731977
2017/11/08,15004890497852
2017/11/09,-13211802371866
2017/11/10,17376574404062
2017/11/11,-16793622193609
2017/11/12,66738162400653
2017/11/13,27187545299092
2017/11/14,11011139104179
2017/11/15,-62970949404451
2017/11/16,-59643995103541
2017/11/17,-45539082149081
2017/11/18,-34622033786154
2017/11/19,5181624122746
2017/11/20,85998308125552
2017/11/21,81724492881266
2017/11/22,60531056036503
2017/11/23,29679899362201
2017/11/24,77892036293852
2017/11/25,99224504850119
2017/11/26,34485445613495
2017/11/27,-12149595507324
2017/11/28,-54029536045613
2017/11/29,-32599185691075
2017/11/30,5540785916170
2017/12/01,38906704731229
2017/12/02,49512727860900
2017/12/03,-32994706803908
2017/12/04,-16103159130888
2017/12/05,-92801077014831
2017/12/06,-41301439694700
2017/12/07,-50127247382006
2017/12/08,75398379849383
2017/12/09,84752345953428
2017/12/10,68707646733017
2017/12/11,22821728837973
2017/12/12,3058796488691
2017/12/13,63310700725921
2017/12/14,65586955851302
2017/12/15,1.60018403939E+14
2017/12/16,1.2759494704548E+14
2017/12/17,1.133912026179E+14
2017/12/18,67473621579681
2017/12/19,-3867470449101
2017/12/20,-38540848705826
2017/12/21,-42212533248992
2017/12/22,-10661964719111
2017/12/23,76207046651614
2017/12/24,81104454466494
2017/12/25,1.2742637784498E+14
2017/12/26,73474752734277
2017/12/27,41377066776505
2017/12/28,63194422477792
2017/12/29,4719408598748
2017/12/30,10618054793093
2017/12/31,3137535131363
2018/01/01,64521041089929
2018/01/02,50089847701356
2018/01/03,-15218344508837
2018/01/04,-39621648810499
2018/01/05,8334132745789
2018/01/06,-5210750829381
2018/01/07,55196496262142
2018/01/08,72745802881711
2018/01/09,110384742124234
2018/01/10,55258894284441
2018/01/11,69612392335667
2018/01/12,90180204597633
2018/01/13,1.3489669453687E+14
2018/01/14,93746276764322
2018/01/15,89674716967058
2018/01/16,60944490733269
2018/01/17,88005742783604
2018/01/18,86114443070383
2018/01/19,67032966770972
2018/01/20,106648619590355
2018/01/21,97328280655316
2018/01/22,1.2637757015552E+14
2018/01/23,35464228548268
2018/01/24,87152522850847
2018/01/25,112446207803755
2018/01/26,1.0156548566197E+14
2018/01/27,25377129662187
2018/01/28,-7209892882750
2018/01/29,90529194715213
2018/01/30,1.1090568546184E+14
2018/01/31,1.263710012684E+14
2018/02/01,74737750319605
2018/02/02,1.1522045378336E+14
2018/02/03,1.3890081869998E+14
2018/02/04,93305452126437
2018/02/05,74776864616149
2018/02/06,21411585047715
2018/02/07,77792590534584
2018/02/08,35473174814059
2018/02/09,90160904983962
2018/02/10,-2758365899450
2018/02/11,1.2902868293687E+14
2018/02/12,66495057022713
2018/02/13,137100984356896
2018/02/14,2067468786196
2018/02/15,-51430823836828
2018/02/16,19663340820678
2018/02/17,20902263751117
2018/02/18,111519773651673
2018/02/19,-14265824896455
2018/02/20,-40843816002871
2018/02/21,-92385564267653
2018/02/22,4239103463959
2018/02/23,34836625693126
2018/02/24,63488326513682
2018/02/25,115249260782052
2018/02/26,62821644447400
2018/02/27,3842569343175
2018/02/28,-43877770739702
2018/03/01,72525047308286
2018/03/02,98477161373499
2018/03/03,1.3824709001174E+14
2018/03/04,37106054515709
2018/03/05,57981700477011
2018/03/06,-72404353089940
2018/03/07,54084605151162
2018/03/08,102636473044644
2018/03/09,37472956936530
2018/03/10,-27514359557552
2018/03/11,-88971138373353
2018/03/12,35097378695470
2018/03/13,9954079495953
2018/03/14,-13193333080605
2018/03/15,-30056683431223
2018/03/16,96722994440792
2018/03/17,125864260534130
2018/03/18,104631557319273
2018/03/19,13831914081957
2018/03/20,19875071681588
2018/03/21,-4276925052621
2018/03/22,-61798436522454
2018/03/23,2907962794589
2018/03/24,-42530282534595
2018/03/25,39123176825983
2018/03/26,49096163141168
2018/03/27,55836878568402
2018/03/28,-6265521543948
2018/03/29,-1.4994996899039E+14
2018/03/30,-62634587826125
2018/03/31,-69227274832615
2018/04/01,56126726543102
2018/04/02,-14072367050628
2018/04/03,-58756776627008
2018/04/04,-62636430259543
2018/04/05,-46653027321853
2018/04/06,125880695986548
2018/04/07,58903503171413
2018/04/08,40147230117262
2018/04/09,-1.6723527791971E+14
2018/04/10,-100026902596508
2018/04/11,-44758429874236
2018/04/12,42549341310908
2018/04/13,-49872150211637
2018/04/14,-14299703007568
2018/04/15,5953328636214
2018/04/16,27726065867275
2018/04/17,480637799384
2018/04/18,-59308352083920
2018/04/19,-15351411542657
2018/04/20,-62683962059836
2018/04/21,90087443301802
2018/04/22,48375385891844
2018/04/23,1.1112904850901E+14
2018/04/24,-36180275668632
2018/04/25,-17430202566372
2018/04/26,31940384436311
2018/04/27,20219532610744
2018/04/28,-449697698411
2018/04/29,-22351405180595
2018/04/30,44030281179132
2018/05/01,-14883869558675
2018/05/02,-79496577519463
2018/05/03,-31721102198472
2018/05/04,88821922123770
2018/05/05,1.30862691546E+14
2018/05/06,107387745361045
2018/05/07,124985800352747
2018/05/08,101372750278280
2018/05/09,-3552845149765
2018/05/10,-48016534090466
2018/05/11,-58356652327796
2018/05/12,98652718864785
2018/05/13,1.172464750448E+14
2018/05/14,36946319854189
2018/05/15,-1.0444795115088E+14
2018/05/16,-1.1066500340992E+14
2018/05/17,-41232594897939
2018/05/18,-26006916303857
2018/05/19,-36133454746583
2018/05/20,27038886047028
2018/05/21,105094823907412
2018/05/22,73069685218664
2018/05/23,-55791997514750
2018/05/24,-1.1811196661101E+14
2018/05/25,-120289744307615
2018/05/26,955249201300
2018/05/27,-8496369879883
2018/05/28,29400366063286
2018/05/29,-34174835724294
2018/05/30,-37855552865935
2018/05/31,16911066215389
2018/06/01,-67298809335675
2018/06/02,16870774944719
2018/06/03,-46710200905632
2018/06/04,7492539694542
2018/06/05,38715628555913
2018/06/06,-39199960313619
2018/06/07,2570975829226
2018/06/08,-35986521619816
2018/06/09,140104342915345
2018/06/10,90423282972652
2018/06/11,39079501611105
2018/06/12,29545325953901
2018/06/13,17422153351969
2018/06/14,40974871195785
2018/06/15,-75990156360228
2018/06/16,23709920822149
2018/06/17,18376100353402
2018/06/18,139958971875944
2018/06/19,1.4175650954299E+14
2018/06/20,80449859449694
2018/06/21,59528644105617
2018/06/22,-6186029526013
2018/06/23,18730506471783
2018/06/24,-1679586906395
2018/06/25,-32162970639015
2018/06/26,-31642010752860
2018/06/27,31800412664143
2018/06/28,9820929507738
2018/06/29,16122899594796
2018/06/30,-16575505482722
2018/07/01,-44984646162238
2018/07/02,13161179011357
2018/07/03,-14168188836837
2018/07/04,75272486147042
2018/07/05,168295616318432
2018/07/06,55980116139787
2018/07/07,88637522128357
2018/07/08,-1.0766107128181E+14
2018/07/09,19276881892747
2018/07/10,-26336180177495
2018/07/11,-95673853069299
2018/07/12,-89191269889969
2018/07/13,-52852143133593
2018/07/14,67469742090605
2018/07/15,-19886637289908
2018/07/16,-697688217932
2018/07/17,26347353499205
2018/07/18,56281986485500
2018/07/19,-11725386335057
2018/07/20,-22995326468647
2018/07/21,-2.4195300887825E+14
2018/07/22,-88103961080675
2018/07/23,88084778044856
2018/07/24,189502219741231
2018/07/25,129876455376615
2018/07/26,13143258223859
2018/07/27,77192980999417
2018/07/28,69328081540411
2018/07/29,28353748763529
2018/07/30,59803573770583
2018/07/31,-15176835683721
2018/08/01,-42197401636043
2018/08/02,-8843167379268
2018/08/03,-52404170429550
2018/08/04,50404601672062
2018/08/05,13537972263458
2018/08/06,1.17992334816E+14
2018/08/07,679174583720
2018/08/08,23581995229564
2018/08/09,10708877558833
2018/08/10,16019480873198
2018/08/11,-37412329633853
2018/08/12,-1.1509526364021E+14
2018/08/13,-81968317281474
2018/08/14,-8491253175506
2018/08/15,15966130225117
2018/08/16,-63737481017472
2018/08/17,-62262869770695
2018/08/18,-65255604579707
2018/08/19,32191896266223
2018/08/20,11708732609061
2018/08/21,74434956692504
2018/08/22,125105971141304
2018/08/23,-42772572304528
2018/08/24,-84855014084318
2018/08/25,-93468117933541
2018/08/26,1.177631978056E+14
2018/08/27,64182754252250
2018/08/28,-9349968257397
2018/08/29,-113640742282013
2018/08/30,-63119924367425
2018/08/31,-25271456331281
2018/09/01,-28874227698533
2018/09/02,-46373482247233
2018/09/03,-59346161580555
2018/09/04,-32464786685563
2018/09/05,49561714187551
2018/09/06,-6749572136399
2018/09/07,4902462886227
2018/09/08,-59562861554782
2018/09/09,-190194783356556
2018/09/10,-1.7868146354568E+14
2018/09/11,-178579444007834
2018/09/12,-76501248249472
2018/09/13,-171028794372046
2018/09/14,-54596668740876
2018/09/15,13593118793960
2018/09/16,79548480080758
2018/09/17,-2656907734225
2018/09/18,32206883064455
2018/09/19,41165416070310
2018/09/20,36455714233377
2018/09/21,-66786357364102
2018/09/22,1.0742973583943E+14
2018/09/23,72440006160643
2018/09/24,1.5257654546047E+14
2018/09/25,-55534473400073
2018/09/26,34686795715330
2018/09/27,12083297175524
2018/09/28,63091455027288
2018/09/29,-17906375030340
2018/09/30,-16604531054675
2018/10/01,-44994209829938
2018/10/02,-53837635259072
2018/10/03,-34075564918187
2018/10/04,21100857503798
2018/10/05,65076197049866
2018/10/06,26523319705305
2018/10/07,13535655638887
2018/10/08,34600801861349
2018/10/09,36752782635235
2018/10/10,19621380692322
2018/10/11,-91902793270508
2018/10/12,-52152716592407
2018/10/13,-98477382731189
2018/10/14,1076755143420
2018/10/15,-21746235841810
2018/10/16,9160740871177
2018/10/17,-30927357657854
2018/10/18,22115980208412
2018/10/19,8011459318381
2018/10/20,-32642999617888
2018/10/21,-109263341008321
2018/10/22,-98986730538115
2018/10/23,-57334985784356
2018/10/24,19019593212092
2018/10/25,7626673196905
2018/10/26,-35078010175479
2018/10/27,-19573283638286
2018/10/28,-25722239369339
2018/10/29,-12954224433733
2018/10/30,-28271703252029
2018/10/31,11908018811461
2018/11/01,9759562874259
2018/11/02,-94987545704384
2018/11/03,-107611440078221
2018/11/04,-28102953189185
2018/11/05,-15114420860668
2018/11/06,12605492037043
2018/11/07,-30756685852589
2018/11/08,72825225194757
2018/11/09,-10288589672832
2018/11/10,-3437500490268
