Date,difficulty90sma
2016/04/15,16536282299257
2016/04/16,16756425754989
2016/04/17,16964953308672
2016/04/18,17187011147057
2016/04/19,17416073178684
2016/04/20,17644490011221
2016/04/21,17877542648266
2016/04/22,18096229408495
2016/04/23,18326628019276
2016/04/24,18551893679329
2016/04/25,18784264002484
2016/04/26,19013967089380
2016/04/27,19243238695621
2016/04/28,19478137158694
2016/04/29,19720191152096
2016/04/30,19975891911196
2016/05/01,20237746634356
2016/05/02,20477821518506
2016/05/03,20736759537740
2016/05/04,20992898503008
2016/05/05,21245079635084
2016/05/06,21503010017353
2016/05/07,21758954040033
2016/05/08,22013660067080
2016/05/09,22276296809191
2016/05/10,22543448833167
2016/05/11,22797292794041
2016/05/12,23053464868450
2016/05/13,23328100918436
2016/05/14,23598647519405
2016/05/15,23867982347416
2016/05/16,24142208893449
2016/05/17,24406000235153
2016/05/18,24691765251487
2016/05/19,24990276094280
2016/05/20,25292871455206
2016/05/21,25600600295676
2016/05/22,25896461157934
2016/05/23,26191446382637
2016/05/24,26496792971737
2016/05/25,26801704496769
2016/05/26,27111714311256
2016/05/27,27413684314733
2016/05/28,27724422731897
2016/05/29,28043111414388
2016/05/30,28364655809565
2016/05/31,28682391739464
2016/06/01,28975743608963
2016/06/02,29273099941501
2016/06/03,29589977208160
2016/06/04,29897278630109
2016/06/05,30205241987212
2016/06/06,30513976958915
2016/06/07,30828873358728
2016/06/08,31138254935004
2016/06/09,31465763783100
2016/06/10,31768066497155
2016/06/11,32064373325501
2016/06/12,32367732239083
2016/06/13,32718553282879
2016/06/14,33072580762432
2016/06/15,33424747717295
2016/06/16,33773464897570
2016/06/17,34103719198555
2016/06/18,34395511661896
2016/06/19,34730743316511
2016/06/20,35081888590321
2016/06/21,35428917960551
2016/06/22,35775616663043
2016/06/23,36137672852631
2016/06/24,36486313816127
2016/06/25,36835965395380
2016/06/26,37192904097216
2016/06/27,37557266033342
2016/06/28,37924053612959
2016/06/29,38269041582722
2016/06/30,38616259666697
2016/07/01,38968821596953
2016/07/02,39327890750308
2016/07/03,39689032958278
2016/07/04,40041569265078
2016/07/05,40405513595344
2016/07/06,40765669628107
2016/07/07,41116353534516
2016/07/08,41461018434713
2016/07/09,41786724592009
2016/07/10,42136189699400
2016/07/11,42504699684713
2016/07/12,42865737365327
2016/07/13,43224690449295
2016/07/14,43575007291516
2016/07/15,43906468826956
2016/07/16,44243912034590
2016/07/17,44578216335697
2016/07/18,44908705711296
2016/07/19,45244671749470
2016/07/20,45556420205566
2016/07/21,45890001507559
2016/07/22,46209183315909
2016/07/23,46544655581413
2016/07/24,46871187623456
2016/07/25,47166163612036
2016/07/26,47459514478920
2016/07/27,47674658502346
2016/07/28,47930507712832
2016/07/29,48168694543671
2016/07/30,48393079939659
2016/07/31,48639764983929
2016/08/01,48865108044443
2016/08/02,49049892655451
2016/08/03,49213898097503
2016/08/04,49402891074444
2016/08/05,49616443712884
2016/08/06,49822455722127
2016/08/07,50030179824470
2016/08/08,50242481879912
2016/08/09,50485982029924
2016/08/10,50755439308961
2016/08/11,51014381969074
2016/08/12,51271996516045
2016/08/13,51522658416704
2016/08/14,51772911576484
2016/08/15,52029030709777
2016/08/16,52291990194483
2016/08/17,52535828932729
2016/08/18,52769855900974
2016/08/19,53012129006450
2016/08/20,53271997973537
2016/08/21,53525005442181
2016/08/22,53784352162874
2016/08/23,54059266178248
2016/08/24,54320848899973
2016/08/25,54605245880874
2016/08/26,54908923393875
2016/08/27,55191159818731
2016/08/28,55473441843027
2016/08/29,55746350063999
2016/08/30,56037675507451
2016/08/31,56328294184067
2016/09/01,56612780928781
2016/09/02,56892011188559
2016/09/03,57154557062810
2016/09/04,57383372091154
2016/09/05,57621748877491
2016/09/06,57869608873872
2016/09/07,58096798774533
2016/09/08,58337074922272
2016/09/09,58575416881112
2016/09/10,58823878340877
2016/09/11,59068672231486
2016/09/12,59308507003055
2016/09/13,59552066317329
2016/09/14,59806079449231
2016/09/15,60080985842586
2016/09/16,60380548282180
2016/09/17,60669230107622
2016/09/18,60903156200867
2016/09/19,61046511053126
2016/09/20,61310441187803
2016/09/21,61582357512617
2016/09/22,61788262800228
2016/09/23,62001864472826
2016/09/24,62227625192954
2016/09/25,62451643472450
2016/09/26,62669531216805
2016/09/27,62853793177814
2016/09/28,63146901880299
2016/09/29,63463133499654
2016/09/30,63759927827552
2016/10/01,63966102363812
2016/10/02,64172448551365
2016/10/03,64429544699883
2016/10/04,64756870598418
2016/10/05,65013523824377
2016/10/06,65301947220440
2016/10/07,65452063832638
2016/10/08,65649252265419
2016/10/09,65934689226169
2016/10/10,66231246561067
2016/10/11,66562746541376
2016/10/12,66832984067008
2016/10/13,67093930013334
2016/10/14,67465039362551
2016/10/15,67863297837354
2016/10/16,68256568811196
2016/10/17,68609507248089
2016/10/18,68987312350642
2016/10/19,69349482964221
2016/10/20,69718694171691
2016/10/21,70178240719091
2016/10/22,70654703546917
2016/10/23,71146918258782
2016/10/24,71638101455963
2016/10/25,72230122273141
2016/10/26,72775636104200
2016/10/27,73325780557116
2016/10/28,73848626820585
2016/10/29,74188113167500
2016/10/30,74431751098589
2016/10/31,74774722470136
2016/11/01,75049365946633
2016/11/02,75200801015280
2016/11/03,75292019421213
2016/11/04,75338186295095
2016/11/05,75331822838592
2016/11/06,75296674631582
2016/11/07,75317168835558
2016/11/08,75410555262304
2016/11/09,75503680351274
2016/11/10,75531462125659
2016/11/11,75541545336865
2016/11/12,75547830165335
2016/11/13,75604910427032
2016/11/14,75677601037276
2016/11/15,75768120344930
2016/11/16,75844040449477
2016/11/17,75889277196582
2016/11/18,75922509050839
2016/11/19,76020798910889
2016/11/20,76175125560208
2016/11/21,76382808814647
2016/11/22,76555975536059
2016/11/23,76647656403868
2016/11/24,76626284706707
2016/11/25,76592581899097
2016/11/26,76595019089905
2016/11/27,76565866602623
2016/11/28,76559531523549
2016/11/29,76558993484216
2016/11/30,76544420624036
2016/12/01,76546419395511
2016/12/02,76577034788348
2016/12/03,76670162857803
2016/12/04,76759172651567
2016/12/05,76819648538059
2016/12/06,76848564458651
2016/12/07,76905853753196
2016/12/08,76995869185069
2016/12/09,77101992523937
2016/12/10,77210966579601
2016/12/11,77341104933634
2016/12/12,77443592682135
2016/12/13,77551128464337
2016/12/14,77646260137691
2016/12/15,77756129137374
2016/12/16,77852988303371
2016/12/17,77989765546794
2016/12/18,78265980339851
2016/12/19,78423137175243
2016/12/20,78562906713653
2016/12/21,78771660612837
2016/12/22,78948124815149
2016/12/23,79036512426932
2016/12/24,79052735805582
2016/12/25,79089474522834
2016/12/26,79211769158131
2016/12/27,79206975840200
2016/12/28,79159990490963
2016/12/29,79106375208072
2016/12/30,79136286574391
2016/12/31,79192595350687
2017/01/01,79174090097111
2017/01/02,79108278253146
2017/01/03,79105440218063
2017/01/04,79144293859919
2017/01/05,79368604187150
2017/01/06,79542222000350
2017/01/07,79636607442280
2017/01/08,79726682950702
2017/01/09,79812192915721
2017/01/10,79974029947837
2017/01/11,80161788167196
2017/01/12,80250510019867
2017/01/13,80316079218569
2017/01/14,80397739062898
2017/01/15,80525337694898
2017/01/16,80649807603257
2017/01/17,80777127379305
2017/01/18,80879661510702
2017/01/19,80935526635870
2017/01/20,80969563064171
2017/01/21,81036423232187
2017/01/22,81115527950042
2017/01/23,81187087288438
2017/01/24,81243764677769
2017/01/25,81303346550598
2017/01/26,81413552754533
2017/01/27,81721001769889
2017/01/28,82112416805904
2017/01/29,82434782379110
2017/01/30,82852721619229
2017/01/31,83386250367632
2017/02/01,83942270350882
2017/02/02,84572604419280
2017/02/03,85231671151128
2017/02/04,85909650318318
2017/02/05,86571464783351
2017/02/06,87148899318892
2017/02/07,87714537389858
2017/02/08,88355745213348
2017/02/09,89028308211690
2017/02/10,89738928650979
2017/02/11,90406463253526
2017/02/12,91054799020385
2017/02/13,91698277608548
2017/02/14,92387536056797
2017/02/15,93088211607398
2017/02/16,93794386980587
2017/02/17,94475818825438
2017/02/18,95105586774747
2017/02/19,95691908413256
2017/02/20,96314236721190
2017/02/21,97032620328795
2017/02/22,97837251061948
2017/02/23,98657080499236
2017/02/24,99448491917249
2017/02/25,1.0030846566354E+14
2017/02/26,1.0119461652096E+14
2017/02/27,1.0210298133675E+14
2017/02/28,1.0305017020957E+14
2017/03/01,1.0396461026333E+14
2017/03/02,1.0486999862216E+14
2017/03/03,1.058251689136E+14
2017/03/04,1.0674765735644E+14
2017/03/05,1.0775161536757E+14
2017/03/06,1.0880891997971E+14
2017/03/07,1.0983436152408E+14
2017/03/08,1.1088079488834E+14
2017/03/09,1.1193205113602E+14
2017/03/10,1.1295383680737E+14
2017/03/11,1.1397842696999E+14
2017/03/12,1.1505472554571E+14
2017/03/13,1.1614372816482E+14
2017/03/14,1.1723447098583E+14
2017/03/15,1.1836334066875E+14
2017/03/16,1.1949352336148E+14
2017/03/17,1.2069659142406E+14
2017/03/18,1.2191704321271E+14
2017/03/19,1.2304999053776E+14
2017/03/20,1.2425999143186E+14
2017/03/21,1.2547687750453E+14
2017/03/22,1.2673333211817E+14
2017/03/23,1.2816348249655E+14
2017/03/24,1.2965316681557E+14
2017/03/25,1.3112488924032E+14
2017/03/26,1.3266540627184E+14
2017/03/27,1.3433996183431E+14
2017/03/28,1.3600736501828E+14
2017/03/29,1.3772383035519E+14
2017/03/30,1.3947923134867E+14
2017/03/31,1.4124662869551E+14
2017/04/01,1.4301499588654E+14
2017/04/02,1.4480884897858E+14
2017/04/03,1.4642254802286E+14
2017/04/04,1.4812554735121E+14
2017/04/05,1.4986092132878E+14
2017/04/06,1.5160295087342E+14
2017/04/07,1.5333772058317E+14
2017/04/08,1.5509273474268E+14
2017/04/09,1.5682376990514E+14
2017/04/10,1.5857101053206E+14
2017/04/11,1.6037035615143E+14
2017/04/12,1.6215886635412E+14
2017/04/13,1.6386387116695E+14
2017/04/14,1.6574229534603E+14
2017/04/15,1.6761736400102E+14
2017/04/16,169489002497206
2017/04/17,1.7139695115302E+14
2017/04/18,1.7340458937516E+14
2017/04/19,1.754220046244E+14
2017/04/20,1.7738995149693E+14
2017/04/21,1.7941734080076E+14
2017/04/22,1.8150957061520E+14
2017/04/23,1.8359114903094E+14
2017/04/24,1.8565033734088E+14
2017/04/25,1.8774241359296E+14
2017/04/26,1.8993437956148E+14
2017/04/27,1.9216758977945E+14
2017/04/28,1.9457909456354E+14
2017/04/29,1.9715037445885E+14
2017/04/30,1.9961280102502E+14
2017/05/01,2.0209542772816E+14
2017/05/02,2.0458035487267E+14
2017/05/03,2.0708690797428E+14
2017/05/04,2.095769032715E+14
2017/05/05,2.1221160783812E+14
2017/05/06,2.1477935718457E+14
2017/05/07,2.1738335365413E+14
2017/05/08,2.1998802252855E+14
2017/05/09,2.2271390270746E+14
2017/05/10,2.254090805296E+14
2017/05/11,2.2812953435582E+14
2017/05/12,2.3095755016628E+14
2017/05/13,2.3375789901883E+14
2017/05/14,2.3683851984382E+14
2017/05/15,2.3999486987462E+14
2017/05/16,2.4318918547194E+14
2017/05/17,2.4627929787457E+14
2017/05/18,2.4940341360951E+14
2017/05/19,2.5269936521139E+14
2017/05/20,2.5606042941026E+14
2017/05/21,2.5955198292874E+14
2017/05/22,2.6313930330988E+14
2017/05/23,2.6656362431282E+14
2017/05/24,2.7011036671593E+14
2017/05/25,2.7363778032146E+14
2017/05/26,2.7712245167696E+14
2017/05/27,2.8074316978862E+14
2017/05/28,2.8428110282086E+14
2017/05/29,2.8798312262348E+14
2017/05/30,2.9198986604747E+14
2017/05/31,2.9606734774185E+14
2017/06/01,3.0052049124392E+14
2017/06/02,3.0514059820825E+14
2017/06/03,309716082544253
2017/06/04,3.1450845638369E+14
2017/06/05,3.1932760625859E+14
2017/06/06,3.2426703270478E+14
2017/06/07,3.2936303937906E+14
2017/06/08,334559803351453
2017/06/09,3.3972466293097E+14
2017/06/10,3.4510786652119E+14
2017/06/11,3.5069256410062E+14
2017/06/12,3.5620908172003E+14
2017/06/13,3.6188114282708E+14
2017/06/14,3.6774042129684E+14
2017/06/15,3.7368975796066E+14
2017/06/16,3.7968447140029E+14
2017/06/17,3.8602516542696E+14
2017/06/18,3.9236421201498E+14
2017/06/19,3.9876237941677E+14
2017/06/20,4.0593518315258E+14
2017/06/21,4.1330662074149E+14
2017/06/22,4.2065572821309E+14
2017/06/23,4.2810381343935E+14
2017/06/24,4.3552053621627E+14
2017/06/25,4.4299827312589E+14
2017/06/26,4.5071276845198E+14
2017/06/27,4.5846142683553E+14
2017/06/28,4.6638452530223E+14
2017/06/29,4.7441352813745E+14
2017/06/30,4.8255753525384E+14
2017/07/01,4.9089752491855E+14
2017/07/02,4.9952453228956E+14
2017/07/03,5.0810623607734E+14
2017/07/04,5.1678373210936E+14
2017/07/05,5.2538747325111E+14
2017/07/06,5.3413905315113E+14
2017/07/07,5.4286906777312E+14
2017/07/08,5.5178893213002E+14
2017/07/09,5.6084597779886E+14
2017/07/10,5.7126484438494E+14
2017/07/11,5.8185663046521E+14
2017/07/12,5.9220276779274E+14
2017/07/13,602606869028256
2017/07/14,6.1271973839985E+14
2017/07/15,6.2311266806187E+14
2017/07/16,6.3387099927711E+14
2017/07/17,6.4411271111481E+14
2017/07/18,6.5439211559849E+14
2017/07/19,6.6494796951993E+14
2017/07/20,6.7584347296325E+14
2017/07/21,6.8704191244299E+14
2017/07/22,6.9792867543192E+14
2017/07/23,7.092599679502E+14
2017/07/24,7.2041775065088E+14
2017/07/25,7.3174496797237E+14
2017/07/26,7.4305343602755E+14
2017/07/27,7.5408774610776E+14
2017/07/28,7.6509080698896E+14
2017/07/29,7.7619741350249E+14
2017/07/30,7.8757217375490E+14
2017/07/31,799698299410723
2017/08/01,8.1377886224752E+14
2017/08/02,8.278911265417E+14
2017/08/03,8.4129209112275E+14
2017/08/04,8.5508551276521E+14
2017/08/05,8.6877546516288E+14
2017/08/06,8.826099501617E+14
2017/08/07,8.9654770396648E+14
2017/08/08,9.1068745553396E+14
2017/08/09,9.2504382324272E+14
2017/08/10,9.3916466872678E+14
2017/08/11,9.5318311763912E+14
2017/08/12,9.6749143495156E+14
2017/08/13,9.8167813932662E+14
2017/08/14,9.9625342189238E+14
2017/08/15,1.0109894735275E+15
2017/08/16,1.0254237236829E+15
2017/08/17,1.0399434488848E+15
2017/08/18,1.0544515737174E+15
2017/08/19,1069390756296646
2017/08/20,1.0841628726775E+15
2017/08/21,1.0990114321719E+15
2017/08/22,1.1139605379087E+15
2017/08/23,1.1293532660082E+15
2017/08/24,1.1445937846318E+15
2017/08/25,1.1632760659061E+15
2017/08/26,1.1825075022421E+15
2017/08/27,1.2013121689621E+15
2017/08/28,1.2193128559218E+15
2017/08/29,1.2380281096698E+15
2017/08/30,1256585323303603
2017/08/31,1274819005217829
2017/09/01,1.2932392085979E+15
2017/09/02,1.3113901171932E+15
2017/09/03,1.3297304834718E+15
2017/09/04,1.3478289948594E+15
2017/09/05,1.3655901880939E+15
2017/09/06,1.3832784681706E+15
2017/09/07,1.4012101709908E+15
2017/09/08,1.419976174789E+15
2017/09/09,1.4381822611529E+15
2017/09/10,1456110760134273
2017/09/11,1.4740899720206E+15
2017/09/12,1.4925577541573E+15
2017/09/13,1.5102898371777E+15
2017/09/14,1527899292962839
2017/09/15,1545727822701735
2017/09/16,1.563285524752E+15
2017/09/17,1581234580600103
2017/09/18,1.5979508922263E+15
2017/09/19,1.6146893999642E+15
2017/09/20,1.6314509272629E+15
2017/09/21,1.6483826056236E+15
2017/09/22,1.6711554609385E+15
2017/09/23,1.6940015596444E+15
2017/09/24,1.716465548457E+15
2017/09/25,1.7384884613832E+15
2017/09/26,1.7600112961137E+15
2017/09/27,1781714563384123
2017/09/28,1803093039101132
2017/09/29,1.8232078663663E+15
2017/09/30,1.8428932726748E+15
2017/10/01,1863478914350486
2017/10/02,1.8838557683075E+15
2017/10/03,1.9040320968063E+15
2017/10/04,1.9246891800495E+15
2017/10/05,1946139856435386
2017/10/06,1.9667678099893E+15
2017/10/07,1.9866159272082E+15
2017/10/08,2005691330595856
2017/10/09,2.0247663621564E+15
2017/10/10,2.0439610979178E+15
2017/10/11,2.0638437813683E+15
2017/10/12,2.0830568018092E+15
2017/10/13,2.103313099992E+15
2017/10/14,2121915503525047
2017/10/15,2.1414488036177E+15
2017/10/16,2149320205642463
2017/10/17,2.1515068190012E+15
2017/10/18,2.1530755268522E+15
2017/10/19,2.1548014561523E+15
2017/10/20,2.1566879947792E+15
2017/10/21,2.1584202976837E+15
2017/10/22,2.1603911212378E+15
2017/10/23,2.1618071144747E+15
2017/10/24,2.1636455901191E+15
2017/10/25,2.1654509723152E+15
2017/10/26,2.166613746989E+15
2017/10/27,2151811765449465
2017/10/28,2.1367017489845E+15
2017/10/29,2.1208511791931E+15
2017/10/30,2.1029986235917E+15
2017/10/31,2085148352093995
2017/11/01,2.0845993312608E+15
2017/11/02,2.0829621912932E+15
2017/11/03,2.0811164310366E+15
2017/11/04,2.0789640961553E+15
2017/11/05,2.0769592640994E+15
2017/11/06,2074709803933921
2017/11/07,2071941806822459
2017/11/08,2069768593380453
2017/11/09,2067329055274820
2017/11/10,2.0644075499787E+15
2017/11/11,2.0615952471385E+15
2017/11/12,2.0589116490613E+15
2017/11/13,2055827544587583
2017/11/14,2.0528855913871E+15
2017/11/15,2.0493959800124E+15
2017/11/16,2.045525864994E+15
2017/11/17,2.0411632250964E+15
2017/11/18,2036687060232343
2017/11/19,2.032434055767E+15
2017/11/20,2028932019093946
2017/11/21,2024803194332272
2017/11/22,2.020743849789E+15
2017/11/23,2.0136796396313E+15
2017/11/24,2.0064501772658E+15
2017/11/25,1.9995828362045E+15
2017/11/26,1.9931395163552E+15
2017/11/27,1.9857296112742E+15
2017/11/28,1.9776950829285E+15
2017/11/29,1.9699755630009E+15
2017/11/30,1.9622997517913E+15
2017/12/01,1954696300484193
2017/12/02,1.9471407882189E+15
2017/12/03,1.9389828825622E+15
2017/12/04,1.9312029370712E+15
2017/12/05,1922812849002027
2017/12/06,1.9140862737671E+15
2017/12/07,1904414558050772
2017/12/08,1895875506052505
2017/12/09,1.8876900148626E+15
2017/12/10,1.8792086858765E+15
2017/12/11,1.87032448844E+15
2017/12/12,1.8617925217618E+15
2017/12/13,1.8539120962646E+15
2017/12/14,1.8458587842871E+15
2017/12/15,1.8388161567614E+15
2017/12/16,1.8315878389773E+15
2017/12/17,1824954921927409
2017/12/18,1.8183213499155E+15
2017/12/19,1.8111603299134E+15
2017/12/20,1803502174386127
2017/12/21,1.7902055466513E+15
2017/12/22,1.7764833311956E+15
2017/12/23,1.7636693789942E+15
2017/12/24,1.7515607516185E+15
2017/12/25,1.7400731174609E+15
2017/12/26,1728404097257537
2017/12/27,1.7169368767101E+15
2017/12/28,1707086353244988
2017/12/29,1697049194741127
2017/12/30,1686037980996340
2017/12/31,1.6755756519173E+15
2018/01/01,1.6655339422669E+15
2018/01/02,1.6547381152412E+15
2018/01/03,1.6429114041711E+15
2018/01/04,1.6316110860144E+15
2018/01/05,1621340262948217
2018/01/06,1.6100470518136E+15
2018/01/07,1.599154728942E+15
2018/01/08,1589069451951554
2018/01/09,1.5780931283901E+15
2018/01/10,1.5680284385421E+15
2018/01/11,1557410775882771
2018/01/12,1548318541711441
2018/01/13,1.5391886645913E+15
2018/01/14,1.5419313860923E+15
2018/01/15,1.5503600278139E+15
2018/01/16,1.55912830158E+15
2018/01/17,1.5679824091092E+15
2018/01/18,1577176164362846
2018/01/19,1.5860411033594E+15
2018/01/20,1595862661310521
2018/01/21,1.6060514937748E+15
2018/01/22,1.6160319005748E+15
2018/01/23,1.6261994792044E+15
2018/01/24,1637565585224727
2018/01/25,1.6654278452065E+15
2018/01/26,1.693215095756E+15
2018/01/27,1.7208300323251E+15
2018/01/28,1748612182385980
2018/01/29,1.7774053128768E+15
2018/01/30,1.7895140533826E+15
2018/01/31,1802663377751663
2018/02/01,1.8165139218141E+15
2018/02/02,1.8310277945601E+15
2018/02/03,1.8457626024475E+15
2018/02/04,1.8604917145235E+15
2018/02/05,1.8757587391349E+15
2018/02/06,1.8905647325173E+15
2018/02/07,1.9063050045145E+15
2018/02/08,1.9217731024638E+15
2018/02/09,1.9377674794814E+15
2018/02/10,1952735567830896
2018/02/11,1.9693352339761E+15
2018/02/12,1.9859460989707E+15
2018/02/13,2.0031372088064E+15
2018/02/14,2020422557883711
2018/02/15,2.0369679590817E+15
2018/02/16,2054762239746394
2018/02/17,2.0722222625974E+15
2018/02/18,2.0890512356346E+15
2018/02/19,2105778957212822
2018/02/20,2.1221125925967E+15
2018/02/21,2.1375852827047E+15
2018/02/22,2.1534946383626E+15
2018/02/23,2169112852866953
2018/02/24,2.1849077972071E+15
2018/02/25,2202232695712727
2018/02/26,2219149256667009
2018/02/27,2.2353491093965E+15
2018/02/28,2.2521249128281E+15
2018/03/01,2.2694150109221E+15
2018/03/02,2.2861589129128E+15
2018/03/03,2304837402975751
2018/03/04,2.3227187145547E+15
2018/03/05,2341137980739811
2018/03/06,2359470882876106
2018/03/07,2.3785101039277E+15
2018/03/08,2.3972320155927E+15
2018/03/09,2.4150395911844E+15
2018/03/10,2433009678832718
2018/03/11,2.4504894475287E+15
2018/03/12,2.4686530073671E+15
2018/03/13,2486030243668477
2018/03/14,2502634675820792
2018/03/15,2.518686290244E+15
2018/03/16,2.5357205048497E+15
2018/03/17,2552463526534434
2018/03/18,2.5689280069103E+15
2018/03/19,2586158881344143
2018/03/20,2.6035509688109E+15
2018/03/21,2620436955944523
2018/03/22,2.6370996473584E+15
2018/03/23,2653677300560075
2018/03/24,2669189568393643
2018/03/25,2684871113129484
2018/03/26,2701177893113505
2018/03/27,2.7168508255225E+15
2018/03/28,2731760593102582
2018/03/29,2.7463488244467E+15
2018/03/30,2.7612078386044E+15
2018/03/31,2775313552740432
2018/04/01,2789808513922942
2018/04/02,2803954614583406
2018/04/03,2817576568362537
2018/04/04,2831815809751169
2018/04/05,2.8453509419664E+15
2018/04/06,2.8604294673769E+15
2018/04/07,2874709897731147
2018/04/08,2887882823582366
2018/04/09,2899876682103408
2018/04/10,2.9124317147146E+15
2018/04/11,2924333853652352
2018/04/12,2935798480359097
2018/04/13,2946300525806394
2018/04/14,2957002153857815
2018/04/15,2.9675365429164E+15
2018/04/16,2977669494754114
2018/04/17,2987398621639044
2018/04/18,2996317201862621
2018/04/19,3.005534771719E+15
2018/04/20,3013382425474516
2018/04/21,3022220551949720
2018/04/22,3030571430869869
2018/04/23,3039259804847138
2018/04/24,3046727566894348
2018/04/25,3053635374588162
2018/04/26,3061550136329591
2018/04/27,3068960591742896
2018/04/28,3075943512716536
2018/04/29,3.0826040455702E+15
2018/04/30,3089271440935953
2018/05/01,3.0946848633448E+15
2018/05/02,3.0996316814448E+15
2018/05/03,3.1046663928551E+15
2018/05/04,3109523383079858
2018/05/05,3.11488750384E+15
2018/05/06,3.1202845583698E+15
2018/05/07,3.126292373209E+15
2018/05/08,3131918495744052
2018/05/09,3136881927829763
2018/05/10,3141354437790373
2018/05/11,3.1463628015874E+15
2018/05/12,3.1509887229612E+15
2018/05/13,3.1560251375665E+15
2018/05/14,3.1599206717579E+15
2018/05/15,3163363088465687
2018/05/16,3167741345520175
2018/05/17,3.1709602582036E+15
2018/05/18,3173881461799699
2018/05/19,3.1766191274275E+15
2018/05/20,3.1802969813437E+15
2018/05/21,3.1848397253832E+15
2018/05/22,3.189415782672E+15
2018/05/23,3.192426624355E+15
2018/05/24,3.1952699395912E+15
2018/05/25,3197804018315336
2018/05/26,3.1995449265364E+15
2018/05/27,3.2015958193911E+15
2018/05/28,3204413873634345
2018/05/29,3.2062625922444E+15
2018/05/30,3207087033986137
2018/05/31,3.2089987982832E+15
2018/06/01,3208563673567159
2018/06/02,3.2091632788692E+15
2018/06/03,3209911799817531
2018/06/04,3.2103644183547E+15
2018/06/05,3210793257250109
2018/06/06,3209965817827795
2018/06/07,3210030636574867
2018/06/08,3.2103653403363E+15
2018/06/09,3212083184039384
2018/06/10,3.2127627350562E+15
2018/06/11,3213421054618882
2018/06/12,3215613772311271
2018/06/13,3.216820865959E+15
2018/06/14,3216859761930082
2018/06/15,3216809652768089
2018/06/16,3.2171176171214E+15
2018/06/17,3217207004051059
2018/06/18,3218491160446781
2018/06/19,3.2204217185178E+15
2018/06/20,3222091642069393
2018/06/21,3224004917146349
2018/06/22,3.2263393002508E+15
2018/06/23,3227782638576231
2018/06/24,3.2291317386527E+15
2018/06/25,3.2304883456548E+15
2018/06/26,3231649722989026
2018/06/27,3235018271750504
2018/06/28,3237179940056397
2018/06/29,3.239289652662E+15
2018/06/30,3241850398845410
2018/07/01,3.2436685973834E+15
2018/07/02,3.246577398385E+15
2018/07/03,3249676680584199
2018/07/04,3252849607049618
2018/07/05,3.2562296849438E+15
2018/07/06,3.2592964850649E+15
2018/07/07,3.2630081925526E+15
2018/07/08,3.2670502060761E+15
2018/07/09,3.2714426038026E+15
2018/07/10,3275359002953689
2018/07/11,3277865203206267
