Date,size7trx
2016/09/27,-0.606
2016/09/28,-0.481
2016/09/29,-0.495
2016/09/30,-0.565
2016/10/01,-0.268
2016/10/02,0.022
2016/10/03,0.294
2016/10/04,0.98
2016/10/05,1.32
2016/10/06,1.568
2016/10/07,3.795
2016/10/08,7.448
2016/10/09,10.655
2016/10/10,17.857
2016/10/11,15.986
2016/10/12,11.079
2016/10/13,6.493
2016/10/14,2.876
2016/10/15,0.052
2016/10/16,-2.071
2016/10/17,-3.606
2016/10/18,-4.508
2016/10/19,-5.038
2016/10/20,-5.381
2016/10/21,-5.402
2016/10/22,-5.428
2016/10/23,-5.448
2016/10/24,-5.075
2016/10/25,-4.567
2016/10/26,-4.091
2016/10/27,-3.667
2016/10/28,-3.315
2016/10/29,-3.012
2016/10/30,-2.768
2016/10/31,-2.449
2016/11/01,-1.964
2016/11/02,-1.622
2016/11/03,-1.397
2016/11/04,-1.436
2016/11/05,-1.476
2016/11/06,-1.558
2016/11/07,-1.516
2016/11/08,-1.326
2016/11/09,-1.069
2016/11/10,-0.797
2016/11/11,-0.577
2016/11/12,-0.444
2016/11/13,-0.317
2016/11/14,-0.092
2016/11/15,0.142
2016/11/16,0.239
2016/11/17,0.252
2016/11/18,0.264
2016/11/19,0.123
2016/11/20,0.042
2016/11/21,0.066
2016/11/22,0.309
2016/11/23,0.856
2016/11/24,0.871
2016/11/25,1.007
2016/11/26,0.879
2016/11/27,0.855
2016/11/28,0.892
2016/11/29,0.894
2016/11/30,1.377
2016/12/01,1.164
2016/12/02,0.739
2016/12/03,0.231
2016/12/04,-0.237
2016/12/05,-0.53
2016/12/06,-0.579
2016/12/07,-0.597
2016/12/08,-0.694
2016/12/09,-0.717
2016/12/10,-0.766
2016/12/11,-0.557
2016/12/12,-0.462
2016/12/13,-0.363
2016/12/14,0.028
2016/12/15,0.226
2016/12/16,0.23
2016/12/17,0.059
2016/12/18,-0.231
2016/12/19,-0.252
2016/12/20,-0.232
2016/12/21,0.043
2016/12/22,0.373
2016/12/23,0.425
2016/12/24,0.184
2016/12/25,-0.189
2016/12/26,-0.579
2016/12/27,-0.646
2016/12/28,-0.581
2016/12/29,-0.31
2016/12/30,-0.044
2016/12/31,0.098
2017/01/01,0.006
2017/01/02,-0.101
2017/01/03,-0.023
2017/01/04,0.214
2017/01/05,0.434
2017/01/06,0.519
2017/01/07,0.503
2017/01/08,0.426
2017/01/09,0.369
2017/01/10,0.413
2017/01/11,0.391
2017/01/12,0.443
2017/01/13,0.543
2017/01/14,0.411
2017/01/15,0.197
2017/01/16,0.053
2017/01/17,0.028
2017/01/18,-0.003
2017/01/19,-0.061
2017/01/20,-0.066
2017/01/21,-0.148
2017/01/22,-0.139
2017/01/23,-0.094
2017/01/24,0.1
2017/01/25,0.217
2017/01/26,0.307
2017/01/27,0.352
2017/01/28,0.336
2017/01/29,0.19
2017/01/30,0.064
2017/01/31,-0.074
2017/02/01,-0.127
2017/02/02,-0.164
2017/02/03,-0.194
2017/02/04,-0.222
2017/02/05,-0.189
2017/02/06,-0.14
2017/02/07,0.127
2017/02/08,0.379
2017/02/09,0.448
2017/02/10,0.524
2017/02/11,0.445
2017/02/12,0.287
2017/02/13,0.357
2017/02/14,0.592
2017/02/15,0.755
2017/02/16,0.701
2017/02/17,0.556
2017/02/18,0.491
2017/02/19,0.335
2017/02/20,0.217
2017/02/21,0.399
2017/02/22,0.488
2017/02/23,0.404
2017/02/24,0.356
2017/02/25,0.309
2017/02/26,0.222
2017/02/27,0.223
2017/02/28,0.363
2017/03/01,0.799
2017/03/02,1.249
2017/03/03,1.494
2017/03/04,1.393
2017/03/05,1.113
2017/03/06,0.78
2017/03/07,0.596
2017/03/08,0.358
2017/03/09,0.628
2017/03/10,0.879
2017/03/11,0.92
2017/03/12,0.878
2017/03/13,1.12
2017/03/14,1.403
2017/03/15,1.645
2017/03/16,2.271
2017/03/17,2.743
2017/03/18,2.741
2017/03/19,2.423
2017/03/20,1.941
2017/03/21,1.577
2017/03/22,1.201
2017/03/23,0.958
2017/03/24,0.821
2017/03/25,0.653
2017/03/26,0.453
2017/03/27,0.602
2017/03/28,0.634
2017/03/29,0.73
2017/03/30,0.893
2017/03/31,1.1
2017/04/01,0.934
2017/04/02,0.791
2017/04/03,0.741
2017/04/04,0.561
2017/04/05,0.372
2017/04/06,0.347
2017/04/07,0.376
2017/04/08,0.103
2017/04/09,-0.19
2017/04/10,-0.384
2017/04/11,-0.55
2017/04/12,-0.48
2017/04/13,-0.376
2017/04/14,-0.352
2017/04/15,-0.423
2017/04/16,-0.595
2017/04/17,-0.722
2017/04/18,-0.619
2017/04/19,-0.384
2017/04/20,-0.174
2017/04/21,0.064
2017/04/22,0.111
2017/04/23,0.046
2017/04/24,0.043
2017/04/25,0.222
2017/04/26,0.396
2017/04/27,0.764
2017/04/28,1.188
2017/04/29,1.306
2017/04/30,1.42
2017/05/01,1.772
2017/05/02,2.075
2017/05/03,2.016
2017/05/04,1.97
2017/05/05,1.803
2017/05/06,1.457
2017/05/07,1.281
2017/05/08,1.226
2017/05/09,1.19
2017/05/10,1.071
2017/05/11,0.984
2017/05/12,0.808
2017/05/13,0.568
2017/05/14,0.368
2017/05/15,0.55
2017/05/16,0.761
2017/05/17,1.256
2017/05/18,1.731
2017/05/19,2.341
2017/05/20,2.558
2017/05/21,2.715
2017/05/22,3.09
2017/05/23,3.963
2017/05/24,4.767
2017/05/25,4.981
2017/05/26,4.678
2017/05/27,4
2017/05/28,3.326
2017/05/29,2.566
2017/05/30,2.555
2017/05/31,2.708
2017/06/01,2.75
2017/06/02,2.984
2017/06/03,2.925
2017/06/04,2.658
2017/06/05,2.306
2017/06/06,2.192
2017/06/07,2.152
2017/06/08,1.992
2017/06/09,1.915
2017/06/10,1.629
2017/06/11,1.784
2017/06/12,2.24
2017/06/13,2.537
2017/06/14,2.47
2017/06/15,2.284
2017/06/16,2.01
2017/06/17,1.697
2017/06/18,1.387
2017/06/19,1.319
2017/06/20,1.397
2017/06/21,0.881
2017/06/22,0.693
2017/06/23,0.743
2017/06/24,0.832
2017/06/25,0.918
2017/06/26,1.08
2017/06/27,0.917
2017/06/28,1.028
2017/06/29,1.113
2017/06/30,1.031
2017/07/01,0.752
2017/07/02,0.497
2017/07/03,0.582
2017/07/04,0.781
2017/07/05,0.974
2017/07/06,0.892
2017/07/07,0.851
2017/07/08,0.675
2017/07/09,0.135
2017/07/10,0.146
2017/07/11,0.366
2017/07/12,0.674
2017/07/13,0.946
2017/07/14,1.034
2017/07/15,0.8
2017/07/16,0.538
2017/07/17,0.395
2017/07/18,0.56
2017/07/19,0.651
2017/07/20,0.539
2017/07/21,0.239
2017/07/22,-0.204
2017/07/23,-0.428
2017/07/24,-0.314
2017/07/25,-0.196
2017/07/26,-0.313
2017/07/27,-0.517
2017/07/28,-0.571
2017/07/29,-0.842
2017/07/30,-1.127
2017/07/31,-1.081
2017/08/01,-0.846
2017/08/02,-0.563
2017/08/03,-0.264
2017/08/04,0.157
2017/08/05,0.545
2017/08/06,0.852
2017/08/07,1.298
2017/08/08,1.937
2017/08/09,2.184
2017/08/10,2.547
2017/08/11,2.97
2017/08/12,3.152
2017/08/13,3.048
2017/08/14,3.178
2017/08/15,3.409
2017/08/16,3.69
2017/08/17,3.849
2017/08/18,3.849
2017/08/19,3.59
2017/08/20,2.804
2017/08/21,2.183
2017/08/22,1.592
2017/08/23,1.096
2017/08/24,0.641
2017/08/25,0.477
2017/08/26,0.328
2017/08/27,0.238
2017/08/28,0.48
2017/08/29,0.888
2017/08/30,1.318
2017/08/31,1.515
2017/09/01,1.658
2017/09/02,1.414
2017/09/03,0.89
2017/09/04,0.9
2017/09/05,1.105
2017/09/06,1.611
2017/09/07,1.981
2017/09/08,2.178
2017/09/09,1.883
2017/09/10,1.196
2017/09/11,0.633
2017/09/12,0.309
2017/09/13,0.034
2017/09/14,-0.149
2017/09/15,-0.086
2017/09/16,-0.156
2017/09/17,-0.472
2017/09/18,-0.562
2017/09/19,-0.614
2017/09/20,-0.685
2017/09/21,-0.736
2017/09/22,-0.682
2017/09/23,-0.673
2017/09/24,-0.49
2017/09/25,-0.106
2017/09/26,0.21
2017/09/27,0.475
2017/09/28,0.819
2017/09/29,1.213
2017/09/30,1.578
2017/10/01,1.819
2017/10/02,1.879
2017/10/03,1.803
2017/10/04,1.611
2017/10/05,1.371
2017/10/06,1.238
2017/10/07,0.99
2017/10/08,0.679
2017/10/09,0.424
2017/10/10,0.363
2017/10/11,0.278
2017/10/12,0.276
2017/10/13,0.361
2017/10/14,0.315
2017/10/15,0.146
2017/10/16,-0.26
2017/10/17,-0.845
2017/10/18,-1.516
2017/10/19,-2.123
2017/10/20,-2.416
2017/10/21,-2.769
2017/10/22,-3.164
2017/10/23,-3.332
2017/10/24,-3.235
2017/10/25,-2.947
2017/10/26,-2.56
2017/10/27,-3.573
2017/10/28,-5.103
2017/10/29,-6.721
2017/10/30,-8.249
2017/10/31,-9.629
2017/11/01,-8.657
2017/11/02,-6.226
2017/11/03,-3.111
2017/11/04,-0.684
2017/11/05,0.906
2017/11/06,2.184
2017/11/07,3.122
2017/11/08,3.666
2017/11/09,3.828
2017/11/10,3.657
2017/11/11,3.215
2017/11/12,2.774
2017/11/13,2.524
2017/11/14,2.579
2017/11/15,2.719
2017/11/16,2.664
2017/11/17,2.496
2017/11/18,2.188
2017/11/19,1.833
2017/11/20,1.728
2017/11/21,1.657
2017/11/22,1.558
2017/11/23,1.443
2017/11/24,1.218
2017/11/25,1.081
2017/11/26,0.973
2017/11/27,1.511
2017/11/28,1.859
2017/11/29,1.99
2017/11/30,1.927
2017/12/01,1.776
2017/12/02,1.564
2017/12/03,1.465
2017/12/04,1.439
2017/12/05,1.428
2017/12/06,1.522
2017/12/07,1.325
2017/12/08,1.312
2017/12/09,1.238
2017/12/10,1.213
2017/12/11,1.416
2017/12/12,1.819
2017/12/13,2.245
2017/12/14,2.544
2017/12/15,2.698
2017/12/16,2.73
2017/12/17,2.624
2017/12/18,2.576
2017/12/19,2.754
2017/12/20,2.659
2017/12/21,2.609
2017/12/22,2.468
2017/12/23,2.083
2017/12/24,1.286
2017/12/25,0.513
2017/12/26,-0.094
2017/12/27,-0.403
2017/12/28,-0.458
2017/12/29,-0.173
2017/12/30,0.205
2017/12/31,0.296
2018/01/01,0.185
2018/01/02,0.376
2018/01/03,0.796
2018/01/04,1.3
2018/01/05,1.71
2018/01/06,1.934
2018/01/07,1.927
2018/01/08,1.866
2018/01/09,1.789
2018/01/10,1.558
2018/01/11,1.314
2018/01/12,1.049
2018/01/13,0.834
2018/01/14,0.561
2018/01/15,0.428
2018/01/16,0.414
2018/01/17,0.428
2018/01/18,0.407
2018/01/19,0.225
2018/01/20,-0.071
2018/01/21,-0.399
2018/01/22,-0.733
2018/01/23,-1.051
2018/01/24,-1.329
2018/01/25,-1.579
2018/01/26,-1.636
2018/01/27,-1.771
2018/01/28,-1.804
2018/01/29,-1.704
2018/01/30,-1.536
2018/01/31,-1.358
2018/02/01,-1.099
2018/02/02,-0.834
2018/02/03,-0.808
2018/02/04,-0.869
2018/02/05,-0.86
2018/02/06,-0.763
2018/02/07,-0.751
2018/02/08,-0.947
2018/02/09,-1.065
2018/02/10,-1.116
2018/02/11,-1.188
2018/02/12,-1.164
2018/02/13,-1.2
2018/02/14,-1.146
2018/02/15,-1.047
2018/02/16,-1.002
2018/02/17,-0.892
2018/02/18,-0.836
2018/02/19,-0.726
2018/02/20,-0.414
2018/02/21,-0.134
2018/02/22,-0.021
2018/02/23,-0.063
2018/02/24,-0.129
2018/02/25,-0.244
2018/02/26,-0.28
2018/02/27,-0.323
2018/02/28,-0.312
2018/03/01,-0.341
2018/03/02,-0.242
2018/03/03,-0.2
2018/03/04,-0.212
2018/03/05,-0.114
2018/03/06,-0.052
2018/03/07,0.075
2018/03/08,0.109
2018/03/09,0.017
2018/03/10,-0.222
2018/03/11,-0.503
2018/03/12,-0.529
2018/03/13,-0.487
2018/03/14,-0.477
2018/03/15,-0.479
2018/03/16,-0.519
2018/03/17,-0.721
2018/03/18,-0.74
2018/03/19,-0.633
2018/03/20,-0.522
2018/03/21,-0.374
2018/03/22,-0.439
2018/03/23,-0.505
2018/03/24,-0.728
2018/03/25,-1.102
2018/03/26,-1.248
2018/03/27,-1.306
2018/03/28,-1.293
2018/03/29,-1.215
2018/03/30,-1.022
2018/03/31,-0.913
2018/04/01,-0.94
2018/04/02,-0.924
2018/04/03,-0.689
2018/04/04,-0.417
2018/04/05,-0.093
2018/04/06,0.052
2018/04/07,-0.072
2018/04/08,-0.166
2018/04/09,-0.108
2018/04/10,-0.085
2018/04/11,0.001
2018/04/12,0.342
2018/04/13,0.72
2018/04/14,0.778
2018/04/15,0.726
2018/04/16,0.806
2018/04/17,1.043
2018/04/18,1.301
2018/04/19,1.726
2018/04/20,2.206
2018/04/21,2.199
2018/04/22,2.073
2018/04/23,1.975
2018/04/24,1.97
2018/04/25,1.933
2018/04/26,1.822
2018/04/27,1.628
2018/04/28,1.436
2018/04/29,1.259
2018/04/30,1.181
2018/05/01,1.05
2018/05/02,0.968
2018/05/03,0.951
2018/05/04,1.039
2018/05/05,0.902
2018/05/06,0.57
2018/05/07,0.249
2018/05/08,0.027
2018/05/09,-0.079
2018/05/10,0.024
2018/05/11,0.095
2018/05/12,0.054
2018/05/13,-0.045
2018/05/14,0.002
2018/05/15,0.031
2018/05/16,0.044
2018/05/17,0.038
2018/05/18,0.028
2018/05/19,0.005
2018/05/20,-0.064
2018/05/21,-0.025
2018/05/22,0.037
2018/05/23,0.139
2018/05/24,0.209
2018/05/25,0.216
2018/05/26,0.074
2018/05/27,-0.081
2018/05/28,-0.096
2018/05/29,-0.053
2018/05/30,0.02
2018/05/31,0.215
2018/06/01,0.282
2018/06/02,0.248
2018/06/03,0.202
2018/06/04,0.239
2018/06/05,0.265
2018/06/06,0.187
2018/06/07,0.075
2018/06/08,-0.027
2018/06/09,-0.13
2018/06/10,-0.191
2018/06/11,-0.227
2018/06/12,-0.293
2018/06/13,-0.247
2018/06/14,-0.238
2018/06/15,-0.339
2018/06/16,-0.23
2018/06/17,-0.449
2018/06/18,-0.634
2018/06/19,-0.582
2018/06/20,-0.388
2018/06/21,-0.29
2018/06/22,-0.181
2018/06/23,-0.334
2018/06/24,-0.547
2018/06/25,-0.466
2018/06/26,-0.355
2018/06/27,-0.194
2018/06/28,-0.078
2018/06/29,-0.044
2018/06/30,-0.125
2018/07/01,-0.212
2018/07/02,-0.476
2018/07/03,-0.608
2018/07/04,-0.865
2018/07/05,-0.952
2018/07/06,-1.094
2018/07/07,-1.191
2018/07/08,-1.052
2018/07/09,-0.814
2018/07/10,-0.48
2018/07/11,-0.243
2018/07/12,-0.143
2018/07/13,-0.147
2018/07/14,-0.279
2018/07/15,-0.506
2018/07/16,-0.389
2018/07/17,-0.124
2018/07/18,0.165
2018/07/19,0.426
2018/07/20,0.443
2018/07/21,0.201
2018/07/22,0.003
2018/07/23,0.017
2018/07/24,0.203
2018/07/25,0.422
2018/07/26,0.566
2018/07/27,0.593
2018/07/28,0.333
2018/07/29,0.151
2018/07/30,0.168
2018/07/31,0.266
2018/08/01,0.436
2018/08/02,0.592
2018/08/03,0.554
2018/08/04,0.355
2018/08/05,0.18
2018/08/06,0.116
2018/08/07,-0.134
2018/08/08,-0.666
2018/08/09,-1.28
2018/08/10,-1.615
2018/08/11,-1.642
2018/08/12,-1.542
2018/08/13,-1.217
2018/08/14,-0.827
2018/08/15,-0.612
2018/08/16,-0.304
2018/08/17,-0.135
2018/08/18,0.101
2018/08/19,0.288
2018/08/20,0.656
2018/08/21,1.035
2018/08/22,1.157
2018/08/23,1.241
2018/08/24,1.169
2018/08/25,1.175
2018/08/26,1.138
2018/08/27,1.118
2018/08/28,1.166
2018/08/29,1.116
2018/08/30,0.955
2018/08/31,0.656
2018/09/01,0.448
2018/09/02,0.257
2018/09/03,0.228
2018/09/04,0.141
2018/09/05,0.194
2018/09/06,0.167
2018/09/07,0.216
2018/09/08,0.292
2018/09/09,0.16
2018/09/10,0.051
2018/09/11,-0.111
2018/09/12,-0.149
2018/09/13,-0.134
2018/09/14,0.053
2018/09/15,0.249
2018/09/16,0.503
2018/09/17,0.649
2018/09/18,0.733
2018/09/19,0.37
2018/09/20,0.145
2018/09/21,0.137
2018/09/22,0.141
2018/09/23,0.195
2018/09/24,0.443
2018/09/25,0.695
2018/09/26,0.99
2018/09/27,1.22
2018/09/28,1.276
2018/09/29,0.766
2018/09/30,0.306
2018/10/01,-0.023
2018/10/02,-0.276
2018/10/03,-0.616
2018/10/04,-0.86
2018/10/05,-1.125
2018/10/06,-1.546
2018/10/07,-2.098
2018/10/08,-2.508
2018/10/09,-2.693
2018/10/10,-2.813
2018/10/11,-2.763
2018/10/12,-2.461
2018/10/13,-2.26
2018/10/14,-2.259
2018/10/15,-2.142
2018/10/16,-1.956
2018/10/17,-1.727
2018/10/18,-1.487
2018/10/19,-1.191
2018/10/20,-1.129
2018/10/21,-1.133
2018/10/22,-0.855
2018/10/23,-0.649
2018/10/24,-0.232
2018/10/25,0.32
2018/10/26,0.681
2018/10/27,0.469
2018/10/28,0.077
2018/10/29,0.022
2018/10/30,0.065
2018/10/31,0.037
2018/11/01,0.003
2018/11/02,-0.108
2018/11/03,-0.349
2018/11/04,-0.596
2018/11/05,-0.657
2018/11/06,-0.502
2018/11/07,-0.367
2018/11/08,-0.203
2018/11/09,-0.13
2018/11/10,-0.2
2018/11/11,-0.255
2018/11/12,-0.173
2018/11/13,-0.107
2018/11/14,0.044
2018/11/15,0.101
2018/11/16,0.06
2018/11/17,-0.158
2018/11/18,-0.488
2018/11/19,-0.424
2018/11/20,-0.128
2018/11/21,0.062
2018/11/22,0.161
2018/11/23,0.192
2018/11/24,0.005
2018/11/25,-0.166
2018/11/26,-0.234
2018/11/27,-0.186
2018/11/28,0.084
2018/11/29,0.218
2018/11/30,0.344
2018/12/01,0.229
2018/12/02,-0.06
2018/12/03,-0.132
2018/12/04,-0.104
2018/12/05,0.052
2018/12/06,0.254
2018/12/07,0.372
2018/12/08,0.334
2018/12/09,0.192
2018/12/10,0.142
2018/12/11,0.095
2018/12/12,-0.037
2018/12/13,-0.098
2018/12/14,-0.029
2018/12/15,-0.079
2018/12/16,-0.252
2018/12/17,-0.181
2018/12/18,0.055
2018/12/19,0.319
2018/12/20,0.543
2018/12/21,0.711
2018/12/22,0.551
2018/12/23,0.331
2018/12/24,0.269
2018/12/25,0.053
2018/12/26,-0.018
2018/12/27,-0.097
2018/12/28,-0.136
2018/12/29,-0.235
2018/12/30,-0.546
2018/12/31,-0.724
2019/01/01,-1.056
2019/01/02,-0.999
2019/01/03,-0.656
2019/01/04,-0.273
2019/01/05,-0.064
2019/01/06,-0.098
2019/01/07,-0.015
2019/01/08,0.079
2019/01/09,0.156
2019/01/10,0.328
2019/01/11,0.464
2019/01/12,0.308
2019/01/13,0.04
2019/01/14,0.003
2019/01/15,0.035
2019/01/16,0.085
2019/01/17,0.123
2019/01/18,0.135
2019/01/19,0.143
2019/01/20,0.141
2019/01/21,0.447
2019/01/22,0.943
2019/01/23,1.242
2019/01/24,1.312
2019/01/25,1.124
2019/01/26,0.77
2019/01/27,0.466
2019/01/28,0.498
2019/01/29,0.698
2019/01/30,0.879
2019/01/31,0.945
2019/02/01,0.902
2019/02/02,0.576
2019/02/03,0.107
2019/02/04,-0.372
2019/02/05,-0.757
2019/02/06,-1.002
2019/02/07,-1.104
2019/02/08,-0.987
2019/02/09,-0.928
2019/02/10,-0.768
2019/02/11,-0.4
2019/02/12,0.02
2019/02/13,0.608
2019/02/14,1.154
2019/02/15,1.521
2019/02/16,1.621
2019/02/17,1.623
2019/02/18,1.708
2019/02/19,1.817
2019/02/20,1.896
2019/02/21,1.948
2019/02/22,1.927
2019/02/23,1.618
2019/02/24,1.405
2019/02/25,1.401
2019/02/26,1.428
2019/02/27,1.374
2019/02/28,1.257
2019/03/01,0.703
2019/03/02,-0.112
2019/03/03,-0.986
2019/03/04,-1.453
2019/03/05,-1.734
2019/03/06,-1.941
2019/03/07,-2.105
2019/03/08,-2.082
2019/03/09,-2.04
2019/03/10,-2.156
2019/03/11,-2.149
2019/03/12,-2.01
2019/03/13,-1.687
2019/03/14,-1.353
2019/03/15,-1.091
2019/03/16,-1.02
2019/03/17,-1.109
2019/03/18,-0.895
2019/03/19,-0.413
2019/03/20,-0.011
2019/03/21,0.341
2019/03/22,0.572
2019/03/23,0.496
2019/03/24,0.262
2019/03/25,0.255
2019/03/26,0.372
2019/03/27,0.499
2019/03/28,0.562
2019/03/29,0.68
2019/03/30,0.772
2019/03/31,0.762
2019/04/01,0.742
2019/04/02,0.918
2019/04/03,1.135
2019/04/04,1.205
2019/04/05,0.984
2019/04/06,0.492
2019/04/07,0.008
2019/04/08,-0.199
2019/04/09,-0.303
2019/04/10,-0.11
2019/04/11,0.298
2019/04/12,0.433
2019/04/13,0.215
2019/04/14,-0.166
2019/04/15,-0.209
2019/04/16,-0.007
2019/04/17,0.128
2019/04/18,0.236
2019/04/19,0.282
2019/04/20,0.241
2019/04/21,0.219
2019/04/22,0.225
2019/04/23,0.302
2019/04/24,0.244
2019/04/25,0.143
2019/04/26,0.029
2019/04/27,-0.344
2019/04/28,-0.65
2019/04/29,-0.777
2019/04/30,-0.668
2019/05/01,-0.517
2019/05/02,-0.062
2019/05/03,0.29
2019/05/04,0.264
2019/05/05,0.13
2019/05/06,0.412
2019/05/07,1.061
2019/05/08,1.468
2019/05/09,1.55
