Date,sentbyaddress14std
2016/05/02,2385
2016/05/03,2439
2016/05/04,2409
2016/05/05,2348
2016/05/06,2270
2016/05/07,2107
2016/05/08,1950
2016/05/09,1816
2016/05/10,1657
2016/05/11,1603
2016/05/12,1328
2016/05/13,2012
2016/05/14,2146
2016/05/15,2100
2016/05/16,2100
2016/05/17,2093
2016/05/18,2070
2016/05/19,2050
2016/05/20,1937
2016/05/21,1738
2016/05/22,1780
2016/05/23,1725
2016/05/24,1642
2016/05/25,1643
2016/05/26,3954
2016/05/27,3930
2016/05/28,5310
2016/05/29,5256
2016/05/30,5185
2016/05/31,5146
2016/06/01,5184
2016/06/02,5271
2016/06/03,5328
2016/06/04,5392
2016/06/05,5364
2016/06/06,5441
2016/06/07,5477
2016/06/08,5504
2016/06/09,4314
2016/06/10,4255
2016/06/11,1195
2016/06/12,1100
2016/06/13,1484
2016/06/14,1765
2016/06/15,1800
2016/06/16,1946
2016/06/17,3596
2016/06/18,4040
2016/06/19,3928
2016/06/20,3840
2016/06/21,3773
2016/06/22,3720
2016/06/23,3602
2016/06/24,3552
2016/06/25,3435
2016/06/26,3553
2016/06/27,3710
2016/06/28,3720
2016/06/29,3742
2016/06/30,3848
2016/07/01,2821
2016/07/02,1879
2016/07/03,1733
2016/07/04,1683
2016/07/05,1521
2016/07/06,848.292
2016/07/07,811.573
2016/07/08,814.938
2016/07/09,762.98
2016/07/10,725.641
2016/07/11,682.088
2016/07/12,602.979
2016/07/13,583.957
2016/07/14,565.305
2016/07/15,543.729
2016/07/16,766.192
2016/07/17,1104
2016/07/18,1092
2016/07/19,5183
2016/07/20,5317
2016/07/21,5343
2016/07/22,5427
2016/07/23,5410
2016/07/24,6019
2016/07/25,6049
2016/07/26,7121
2016/07/27,7124
2016/07/28,6995
2016/07/29,6795
2016/07/30,6500
2016/07/31,5927
2016/08/01,5465
2016/08/02,4553
2016/08/03,4559
2016/08/04,4511
2016/08/05,4720
2016/08/06,4873
2016/08/07,4762
2016/08/08,4805
2016/08/09,3094
2016/08/10,2483
2016/08/11,2156
2016/08/12,2236
2016/08/13,2381
2016/08/14,2453
2016/08/15,2463
2016/08/16,1728
2016/08/17,1597
2016/08/18,1526
2016/08/19,1535
2016/08/20,1510
2016/08/21,1504
2016/08/22,1559
2016/08/23,1459
2016/08/24,1446
2016/08/25,1176
2016/08/26,1179
2016/08/27,1089
2016/08/28,1060
2016/08/29,1104
2016/08/30,1067
2016/08/31,1133
2016/09/01,1415
2016/09/02,1426
2016/09/03,1417
2016/09/04,1392
2016/09/05,1224
2016/09/06,1232
2016/09/07,1211
2016/09/08,1364
2016/09/09,1370
2016/09/10,1426
2016/09/11,1404
2016/09/12,1397
2016/09/13,1394
2016/09/14,1367
2016/09/15,1072
2016/09/16,1072
2016/09/17,1070
2016/09/18,1161
2016/09/19,1407
2016/09/20,2631
2016/09/21,2946
2016/09/22,2992
2016/09/23,3016
2016/09/24,2993
2016/09/25,3008
2016/09/26,3031
2016/09/27,3041
2016/09/28,3056
2016/09/29,3068
2016/09/30,3072
2016/10/01,3113
2016/10/02,3080
2016/10/03,2920
2016/10/04,2329
2016/10/05,1930
2016/10/06,1971
2016/10/07,1982
2016/10/08,2007
2016/10/09,2174
2016/10/10,2297
2016/10/11,2296
2016/10/12,3044
2016/10/13,4020
2016/10/14,3895
2016/10/15,4016
2016/10/16,3821
2016/10/17,3776
2016/10/18,4195
2016/10/19,4216
2016/10/20,4479
2016/10/21,4814
2016/10/22,4841
2016/10/23,4751
2016/10/24,4630
2016/10/25,4617
2016/10/26,4290
2016/10/27,3230
2016/10/28,3172
2016/10/29,2775
2016/10/30,2673
2016/10/31,2662
2016/11/01,2645
2016/11/02,2269
2016/11/03,2119
2016/11/04,2163
2016/11/05,2187
2016/11/06,2403
2016/11/07,2403
2016/11/08,2413
2016/11/09,2410
2016/11/10,2517
2016/11/11,2484
2016/11/12,2494
2016/11/13,2504
2016/11/14,2353
2016/11/15,1654
2016/11/16,1672
2016/11/17,1427
2016/11/18,1233
2016/11/19,1303
2016/11/20,1201
2016/11/21,1150
2016/11/22,7132
2016/11/23,12927
2016/11/24,13128
2016/11/25,14537
2016/11/26,14750
2016/11/27,14970
2016/11/28,14981
2016/11/29,15074
2016/11/30,15119
2016/12/01,15192
2016/12/02,15231
2016/12/03,15146
2016/12/04,15074
2016/12/05,15091
2016/12/06,13848
2016/12/07,8398
2016/12/08,8267
2016/12/09,2385
2016/12/10,2207
2016/12/11,2040
2016/12/12,2034
2016/12/13,2014
2016/12/14,2060
2016/12/15,2211
2016/12/16,2182
2016/12/17,2107
2016/12/18,1991
2016/12/19,1988
2016/12/20,1757
2016/12/21,1680
2016/12/22,1581
2016/12/23,1581
2016/12/24,1555
2016/12/25,1781
2016/12/26,1942
2016/12/27,1936
2016/12/28,1860
2016/12/29,1490
2016/12/30,1491
2016/12/31,1547
2017/01/01,1677
2017/01/02,1668
2017/01/03,1665
2017/01/04,2284
2017/01/05,2563
2017/01/06,2836
2017/01/07,2795
2017/01/08,2608
2017/01/09,2513
2017/01/10,2385
2017/01/11,2326
2017/01/12,2337
2017/01/13,2279
2017/01/14,2334
2017/01/15,2134
2017/01/16,2024
2017/01/17,2028
2017/01/18,1815
2017/01/19,1637
2017/01/20,1410
2017/01/21,1420
2017/01/22,1428
2017/01/23,1204
2017/01/24,1202
2017/01/25,1196
2017/01/26,1075
2017/01/27,1086
2017/01/28,1101
2017/01/29,1076
2017/01/30,937.338
2017/01/31,929.027
2017/02/01,920.869
2017/02/02,921.602
2017/02/03,719.034
2017/02/04,834.251
2017/02/05,932.938
2017/02/06,1031
2017/02/07,1055
2017/02/08,1055
2017/02/09,1081
2017/02/10,1288
2017/02/11,1202
2017/02/12,959.034
2017/02/13,1509
2017/02/14,1756
2017/02/15,1874
2017/02/16,1861
2017/02/17,1719
2017/02/18,1777
2017/02/19,1778
2017/02/20,1771
2017/02/21,1686
2017/02/22,1625
2017/02/23,1558
2017/02/24,1599
2017/02/25,1318
2017/02/26,1169
2017/02/27,1182
2017/02/28,2099
2017/03/01,2899
2017/03/02,6283
2017/03/03,6639
2017/03/04,6691
2017/03/05,6512
2017/03/06,6423
2017/03/07,6224
2017/03/08,5964
2017/03/09,5664
2017/03/10,5557
2017/03/11,5130
2017/03/12,4765
2017/03/13,6050
2017/03/14,6241
2017/03/15,6491
2017/03/16,9038
2017/03/17,10865
2017/03/18,11048
2017/03/19,10726
2017/03/20,10329
2017/03/21,9575
2017/03/22,8733
2017/03/23,8226
2017/03/24,7872
2017/03/25,6987
2017/03/26,6691
2017/03/27,6658
2017/03/28,6572
2017/03/29,6529
2017/03/30,5422
2017/03/31,6258
2017/04/01,6189
2017/04/02,6188
2017/04/03,7311
2017/04/04,7235
2017/04/05,6951
2017/04/06,6845
2017/04/07,7118
2017/04/08,7650
2017/04/09,8150
2017/04/10,8322
2017/04/11,8485
2017/04/12,8525
2017/04/13,8394
2017/04/14,6915
2017/04/15,7075
2017/04/16,7605
2017/04/17,5999
2017/04/18,5804
2017/04/19,5389
2017/04/20,3608
2017/04/21,3596
2017/04/22,3659
2017/04/23,3450
2017/04/24,3572
2017/04/25,3603
2017/04/26,3656
2017/04/27,6521
2017/04/28,7355
2017/04/29,7406
2017/04/30,7170
2017/05/01,7635
2017/05/02,8138
2017/05/03,8068
2017/05/04,8950
2017/05/05,9082
2017/05/06,8147
2017/05/07,7261
2017/05/08,8610
2017/05/09,8059
2017/05/10,7029
2017/05/11,7237
2017/05/12,7120
2017/05/13,6699
2017/05/14,6544
2017/05/15,6738
2017/05/16,6841
2017/05/17,7658
2017/05/18,8507
2017/05/19,12271
2017/05/20,11717
2017/05/21,11693
2017/05/22,13222
2017/05/23,14987
2017/05/24,16373
2017/05/25,17339
2017/05/26,17068
2017/05/27,14954
2017/05/28,12795
2017/05/29,11724
2017/05/30,11041
2017/05/31,16333
2017/06/01,17953
2017/06/02,17973
2017/06/03,16767
2017/06/04,15644
2017/06/05,15924
2017/06/06,16167
2017/06/07,16314
2017/06/08,16323
2017/06/09,16914
2017/06/10,15808
2017/06/11,15093
2017/06/12,23760
2017/06/13,26817
2017/06/14,27626
2017/06/15,28818
2017/06/16,27844
2017/06/17,26533
2017/06/18,24815
2017/06/19,24462
2017/06/20,25764
2017/06/21,25402
2017/06/22,22248
2017/06/23,20211
2017/06/24,17252
2017/06/25,17239
2017/06/26,19387
2017/06/27,19226
2017/06/28,45833
2017/06/29,45819
2017/06/30,45682
2017/07/01,45612
2017/07/02,45663
2017/07/03,46040
2017/07/04,45574
2017/07/05,44888
2017/07/06,44162
2017/07/07,44864
2017/07/08,45143
2017/07/09,45565
2017/07/10,42945
2017/07/11,42771
2017/07/12,16617
2017/07/13,17701
2017/07/14,18869
2017/07/15,19778
2017/07/16,20797
2017/07/17,19566
2017/07/18,17869
2017/07/19,17807
2017/07/20,17778
2017/07/21,14204
2017/07/22,16030
2017/07/23,18040
2017/07/24,16516
2017/07/25,15586
2017/07/26,15236
2017/07/27,15323
2017/07/28,15277
2017/07/29,16800
2017/07/30,17909
2017/07/31,19485
2017/08/01,19349
2017/08/02,18579
2017/08/03,18289
2017/08/04,18710
2017/08/05,18326
2017/08/06,14720
2017/08/07,16475
2017/08/08,20706
2017/08/09,21537
2017/08/10,25362
2017/08/11,28110
2017/08/12,26607
2017/08/13,23145
2017/08/14,28045
2017/08/15,29338
2017/08/16,30043
2017/08/17,29441
2017/08/18,31093
2017/08/19,28924
2017/08/20,25795
2017/08/21,24033
2017/08/22,23476
2017/08/23,21556
2017/08/24,22143
2017/08/25,22053
2017/08/26,25651
2017/08/27,26424
2017/08/28,26053
2017/08/29,25849
2017/08/30,25729
2017/08/31,26557
2017/09/01,24405
2017/09/02,24724
2017/09/03,25827
2017/09/04,31003
2017/09/05,33123
2017/09/06,35742
2017/09/07,35755
2017/09/08,36012
2017/09/09,31827
2017/09/10,31599
2017/09/11,30817
2017/09/12,32116
2017/09/13,32113
2017/09/14,32771
2017/09/15,34907
2017/09/16,34772
2017/09/17,37846
2017/09/18,36305
2017/09/19,35767
2017/09/20,34292
2017/09/21,34688
2017/09/22,36930
2017/09/23,38623
2017/09/24,38357
2017/09/25,38402
2017/09/26,35358
2017/09/27,34684
2017/09/28,29870
2017/09/29,18324
2017/09/30,18228
2017/10/01,17049
2017/10/02,15549
2017/10/03,13996
2017/10/04,13065
2017/10/05,13079
2017/10/06,11652
2017/10/07,11103
2017/10/08,11225
2017/10/09,10817
2017/10/10,14136
2017/10/11,17079
2017/10/12,18106
2017/10/13,23340
2017/10/14,23235
2017/10/15,21553
2017/10/16,21499
2017/10/17,28755
2017/10/18,28213
2017/10/19,27909
2017/10/20,27819
2017/10/21,26222
2017/10/22,29626
2017/10/23,27857
2017/10/24,27857
2017/10/25,28281
2017/10/26,28611
2017/10/27,59986
2017/10/28,77760
2017/10/29,90389
2017/10/30,99991
2017/10/31,103002
2017/11/01,106888
2017/11/02,113691
2017/11/03,114156
2017/11/04,113431
2017/11/05,108932
2017/11/06,108950
2017/11/07,109075
2017/11/08,111370
2017/11/09,113848
2017/11/10,107532
2017/11/11,97570
2017/11/12,84684
2017/11/13,65055
2017/11/14,28801
2017/11/15,31157
2017/11/16,26536
2017/11/17,29216
2017/11/18,26455
2017/11/19,22276
2017/11/20,21735
2017/11/21,22997
2017/11/22,24978
2017/11/23,25925
2017/11/24,25390
2017/11/25,20989
2017/11/26,20297
2017/11/27,25804
2017/11/28,31880
2017/11/29,41223
2017/11/30,42784
2017/12/01,42582
2017/12/02,38979
2017/12/03,38398
2017/12/04,37676
2017/12/05,38641
2017/12/06,50709
2017/12/07,48366
2017/12/08,46931
2017/12/09,43714
2017/12/10,39312
2017/12/11,44925
2017/12/12,61833
2017/12/13,75751
2017/12/14,86387
2017/12/15,84911
2017/12/16,79760
2017/12/17,77518
2017/12/18,75827
2017/12/19,80794
2017/12/20,86311
2017/12/21,81426
2017/12/22,91918
2017/12/23,82567
2017/12/24,79721
2017/12/25,84557
2017/12/26,85684
2017/12/27,85800
2017/12/28,85678
2017/12/29,93960
2017/12/30,104126
2017/12/31,102185
2018/01/01,102025
2018/01/02,112215
2018/01/03,119268
2018/01/04,134566
2018/01/05,137796
2018/01/06,141649
2018/01/07,131253
2018/01/08,113626
2018/01/09,113712
2018/01/10,103394
2018/01/11,90268
2018/01/12,89507
2018/01/13,90510
2018/01/14,72107
2018/01/15,49473
2018/01/16,60041
2018/01/17,63624
2018/01/18,64277
2018/01/19,74976
2018/01/20,101174
2018/01/21,101991
2018/01/22,111221
2018/01/23,118484
2018/01/24,130789
2018/01/25,149192
2018/01/26,152298
2018/01/27,157645
2018/01/28,164473
2018/01/29,155854
2018/01/30,138024
2018/01/31,115931
2018/02/01,91197
2018/02/02,88879
2018/02/03,92341
2018/02/04,51519
2018/02/05,48107
2018/02/06,47095
2018/02/07,48330
2018/02/08,55841
2018/02/09,55523
2018/02/10,56244
2018/02/11,58210
2018/02/12,56984
2018/02/13,60810
2018/02/14,61073
2018/02/15,50235
2018/02/16,45572
2018/02/17,51156
2018/02/18,51243
2018/02/19,47796
2018/02/20,41409
2018/02/21,39026
2018/02/22,38493
2018/02/23,41034
2018/02/24,46994
2018/02/25,50565
2018/02/26,45754
2018/02/27,45702
2018/02/28,44006
2018/03/01,41667
2018/03/02,40932
2018/03/03,43762
2018/03/04,49746
2018/03/05,48748
2018/03/06,42805
2018/03/07,74105
2018/03/08,74106
2018/03/09,74311
2018/03/10,73394
2018/03/11,76039
2018/03/12,77886
2018/03/13,77901
2018/03/14,78210
2018/03/15,78150
2018/03/16,79415
2018/03/17,80678
2018/03/18,79048
2018/03/19,78961
2018/03/20,77972
2018/03/21,36689
2018/03/22,35550
2018/03/23,50111
2018/03/24,50917
2018/03/25,54862
2018/03/26,54330
2018/03/27,55417
2018/03/28,54367
2018/03/29,54155
2018/03/30,53834
2018/03/31,55171
2018/04/01,59679
2018/04/02,59053
2018/04/03,59053
2018/04/04,57215
2018/04/05,59022
2018/04/06,41413
2018/04/07,35028
2018/04/08,31777
2018/04/09,32711
2018/04/10,32702
2018/04/11,32161
2018/04/12,37143
2018/04/13,41180
2018/04/14,39071
2018/04/15,32624
2018/04/16,30048
2018/04/17,30053
2018/04/18,29429
2018/04/19,32083
2018/04/20,37095
2018/04/21,34693
2018/04/22,42726
2018/04/23,52055
2018/04/24,54997
2018/04/25,53872
2018/04/26,54308
2018/04/27,54310
2018/04/28,51173
2018/04/29,47296
2018/04/30,43226
2018/05/01,41756
2018/05/02,39147
2018/05/03,43063
2018/05/04,149630
2018/05/05,149157
2018/05/06,149597
2018/05/07,149662
2018/05/08,150132
2018/05/09,149640
2018/05/10,149019
2018/05/11,147126
2018/05/12,143953
2018/05/13,140686
2018/05/14,138457
2018/05/15,132361
2018/05/16,130423
2018/05/17,130282
2018/05/18,32747
2018/05/19,36933
2018/05/20,31748
2018/05/21,31921
2018/05/22,36999
2018/05/23,37216
2018/05/24,37012
2018/05/25,36182
2018/05/26,34479
2018/05/27,25914
2018/05/28,24355
2018/05/29,24554
2018/05/30,24580
2018/05/31,24937
2018/06/01,30712
2018/06/02,29182
2018/06/03,28864
2018/06/04,28193
2018/06/05,29585
2018/06/06,32805
2018/06/07,32852
2018/06/08,35555
2018/06/09,35858
2018/06/10,36526
2018/06/11,34082
2018/06/12,36634
2018/06/13,39973
2018/06/14,38899
2018/06/15,38822
2018/06/16,45915
2018/06/17,46173
2018/06/18,48060
2018/06/19,48605
2018/06/20,51355
2018/06/21,51500
2018/06/22,54108
2018/06/23,53409
2018/06/24,48977
2018/06/25,82512
2018/06/26,82188
2018/06/27,81210
2018/06/28,80091
2018/06/29,80021
2018/06/30,91975
2018/07/01,117093
2018/07/02,130989
2018/07/03,140406
2018/07/04,146479
2018/07/05,147337
2018/07/06,148492
2018/07/07,152352
2018/07/08,150852
2018/07/09,111943
2018/07/10,100608
2018/07/11,88401
2018/07/12,75333
2018/07/13,47180
2018/07/14,47286
2018/07/15,42727
2018/07/16,54865
2018/07/17,65488
2018/07/18,90883
2018/07/19,98124
2018/07/20,94380
2018/07/21,88575
2018/07/22,89757
2018/07/23,100088
2018/07/24,111747
2018/07/25,118126
2018/07/26,113534
2018/07/27,105993
2018/07/28,91320
2018/07/29,69635
2018/07/30,67637
2018/07/31,66534
2018/08/01,63235
2018/08/02,63229
2018/08/03,61122
2018/08/04,45982
2018/08/05,49278
2018/08/06,48723
2018/08/07,45750
2018/08/08,48655
2018/08/09,61443
2018/08/10,56795
2018/08/11,56847
2018/08/12,56649
2018/08/13,55187
2018/08/14,54361
2018/08/15,51802
2018/08/16,50712
2018/08/17,42557
2018/08/18,41442
2018/08/19,42200
2018/08/20,41302
2018/08/21,44068
2018/08/22,42236
2018/08/23,36443
2018/08/24,35811
2018/08/25,35176
2018/08/26,33282
2018/08/27,31722
2018/08/28,31548
2018/08/29,35831
2018/08/30,31051
2018/08/31,30850
2018/09/01,31593
2018/09/02,33125
2018/09/03,32758
2018/09/04,31606
2018/09/05,31704
2018/09/06,31330
2018/09/07,31040
2018/09/08,31525
2018/09/09,31337
2018/09/10,28501
2018/09/11,33488
2018/09/12,35019
2018/09/13,35305
2018/09/14,39311
2018/09/15,48491
2018/09/16,53181
2018/09/17,48381
2018/09/18,47430
2018/09/19,45232
2018/09/20,44332
2018/09/21,39947
2018/09/22,37484
2018/09/23,32741
2018/09/24,28045
2018/09/25,27174
2018/09/26,26517
2018/09/27,21170
2018/09/28,19685
2018/09/29,21785
2018/09/30,21029
2018/10/01,17828
2018/10/02,18844
2018/10/03,27593
2018/10/04,32663
2018/10/05,43527
2018/10/06,51143
2018/10/07,50826
2018/10/08,50798
2018/10/09,51740
2018/10/10,50139
2018/10/11,49575
2018/10/12,47432
2018/10/13,41201
2018/10/14,40897
2018/10/15,35936
2018/10/16,27519
2018/10/17,29880
2018/10/18,29887
2018/10/19,26609
2018/10/20,22352
2018/10/21,21137
2018/10/22,23103
2018/10/23,23347
2018/10/24,22313
2018/10/25,22322
2018/10/26,21669
2018/10/27,22292
2018/10/28,24291
2018/10/29,26400
2018/10/30,28921
2018/10/31,28382
2018/11/01,28472
2018/11/02,32123
2018/11/03,35599
2018/11/04,36571
2018/11/05,35266
2018/11/06,35069
2018/11/07,36250
2018/11/08,37782
2018/11/09,37164
2018/11/10,37676
2018/11/11,36613
2018/11/12,33298
2018/11/13,27278
2018/11/14,22566
2018/11/15,21723
2018/11/16,20923
2018/11/17,21876
2018/11/18,25122
2018/11/19,35177
2018/11/20,36593
2018/11/21,35972
2018/11/22,35176
2018/11/23,35440
2018/11/24,38022
2018/11/25,37463
2018/11/26,36968
2018/11/27,37182
2018/11/28,36269
2018/11/29,36722
2018/11/30,36735
2018/12/01,37399
2018/12/02,37572
2018/12/03,23431
2018/12/04,16307
2018/12/05,16934
2018/12/06,16788
2018/12/07,19930
2018/12/08,26618
2018/12/09,26621
2018/12/10,26907
2018/12/11,26996
2018/12/12,26970
2018/12/13,26354
2018/12/14,26300
2018/12/15,24952
2018/12/16,22441
2018/12/17,21579
2018/12/18,20207
2018/12/19,20856
2018/12/20,20995
2018/12/21,20491
2018/12/22,19678
2018/12/23,19782
2018/12/24,20022
2018/12/25,19628
2018/12/26,19862
2018/12/27,20184
2018/12/28,20232
2018/12/29,21750
2018/12/30,23443
2018/12/31,23445
2019/01/01,25029
2019/01/02,24969
2019/01/03,28417
2019/01/04,28393
2019/01/05,24639
2019/01/06,24545
2019/01/07,24968
2019/01/08,25564
2019/01/09,25997
2019/01/10,25991
2019/01/11,25940
2019/01/12,31437
2019/01/13,33712
2019/01/14,39327
2019/01/15,37702
2019/01/16,38624
2019/01/17,36859
2019/01/18,37224
2019/01/19,38118
2019/01/20,39876
2019/01/21,39577
2019/01/22,38841
2019/01/23,37411
2019/01/24,36330
2019/01/25,35250
2019/01/26,34972
2019/01/27,33764
2019/01/28,22903
2019/01/29,17691
2019/01/30,17788
2019/01/31,17746
2019/02/01,17779
2019/02/02,22013
2019/02/03,27677
2019/02/04,33436
2019/02/05,37028
2019/02/06,38917
2019/02/07,40001
2019/02/08,38673
2019/02/09,39827
2019/02/10,40978
2019/02/11,34083
2019/02/12,28344
2019/02/13,25633
2019/02/14,21692
2019/02/15,19272
2019/02/16,19498
2019/02/17,19323
2019/02/18,26816
2019/02/19,29006
2019/02/20,28656
2019/02/21,26951
2019/02/22,27295
2019/02/23,25505
2019/02/24,20605
2019/02/25,19543
2019/02/26,18605
2019/02/27,19574
2019/02/28,19348
2019/03/01,22410
2019/03/02,20559
2019/03/03,17884
2019/03/04,17229
2019/03/05,19964
2019/03/06,21823
2019/03/07,21556
2019/03/08,21351
2019/03/09,19956
2019/03/10,22187
2019/03/11,21253
2019/03/12,21457
2019/03/13,21523
2019/03/14,20915
2019/03/15,20362
2019/03/16,22825
2019/03/17,22240
2019/03/18,23472
2019/03/19,25359
2019/03/20,27009
2019/03/21,26933
2019/03/22,27274
2019/03/23,27001
2019/03/24,23591
2019/03/25,28988
2019/03/26,31880
2019/03/27,32287
2019/03/28,32893
2019/03/29,33221
2019/03/30,27777
2019/03/31,22314
2019/04/01,28986
2019/04/02,45412
2019/04/03,50984
2019/04/04,50086
2019/04/05,48904
2019/04/06,47166
2019/04/07,43382
2019/04/08,43612
2019/04/09,44085
2019/04/10,43277
2019/04/11,45368
2019/04/12,49836
2019/04/13,47481
2019/04/14,51264
2019/04/15,51746
2019/04/16,46519
2019/04/17,43420
2019/04/18,43258
2019/04/19,44933
2019/04/20,59501
2019/04/21,57991
2019/04/22,57984
2019/04/23,59042
2019/04/24,58005
2019/04/25,57385
2019/04/26,54309
2019/04/27,57831
2019/04/28,55075
2019/04/29,55722
2019/04/30,54592
2019/05/01,53961
2019/05/02,56990
2019/05/03,57097
2019/05/04,39583
2019/05/05,38582
2019/05/06,37001
2019/05/07,29606
2019/05/08,26557
2019/05/09,26540
2019/05/10,28700
2019/05/11,28589
2019/05/12,26591
2019/05/13,30902
2019/05/14,41795
2019/05/15,52030
2019/05/16,61622
2019/05/17,62936
2019/05/18,58095
2019/05/19,54023
2019/05/20,51562
2019/05/21,49042
2019/05/22,44321
2019/05/23,41222
2019/05/24,39068
2019/05/25,36193
2019/05/26,31015
2019/05/27,33227
2019/05/28,33313
2019/05/29,33141
2019/05/30,28786
2019/05/31,34281
2019/06/01,62107
2019/06/02,59736
2019/06/03,58712
2019/06/04,58613
2019/06/05,58574
2019/06/06,60800
2019/06/07,66583
2019/06/08,72156
2019/06/09,69902
2019/06/10,71080
2019/06/11,74054
2019/06/12,100342
2019/06/13,100145
2019/06/14,100386
2019/06/15,90471
2019/06/16,102994
2019/06/17,104266
2019/06/18,104770
2019/06/19,104441
2019/06/20,105086
2019/06/21,101397
2019/06/22,94712
2019/06/23,95222
2019/06/24,93369
2019/06/25,92358
2019/06/26,63596
2019/06/27,63649
2019/06/28,65136
2019/06/29,67030
2019/06/30,45047
2019/07/01,45735
2019/07/02,51117
2019/07/03,51514
2019/07/04,48920
2019/07/05,47635
2019/07/06,49524
2019/07/07,57530
2019/07/08,57149
2019/07/09,57209
2019/07/10,50217
2019/07/11,50291
2019/07/12,50336
2019/07/13,55737
2019/07/14,56689
2019/07/15,56607
2019/07/16,53274
2019/07/17,48403
2019/07/18,44625
2019/07/19,43625
2019/07/20,46364
2019/07/21,50040
2019/07/22,49190
2019/07/23,43991
2019/07/24,43267
2019/07/25,43459
2019/07/26,38006
2019/07/27,37621
2019/07/28,37959
2019/07/29,32136
2019/07/30,39320
2019/07/31,37050
2019/08/01,36316
2019/08/02,35310
2019/08/03,36898
2019/08/04,34705
2019/08/05,42020
2019/08/06,49383
2019/08/07,47394
2019/08/08,46173
2019/08/09,47508
2019/08/10,46613
2019/08/11,45696
2019/08/12,49565
2019/08/13,47575
2019/08/14,47680
2019/08/15,45247
2019/08/16,45539
2019/08/17,41134
2019/08/18,40063
2019/08/19,38518
2019/08/20,34866
2019/08/21,35436
2019/08/22,35432
2019/08/23,36067
2019/08/24,36091
2019/08/25,33685
2019/08/26,29698
2019/08/27,30985
2019/08/28,30475
2019/08/29,29538
2019/08/30,29077
2019/08/31,25392
2019/09/01,21753
2019/09/02,23808
2019/09/03,24254
2019/09/04,24339
2019/09/05,28455
2019/09/06,29004
2019/09/07,28764
2019/09/08,27544
2019/09/09,28974
2019/09/10,28761
2019/09/11,28689
2019/09/12,28786
2019/09/13,31002
2019/09/14,30703
2019/09/15,28992
2019/09/16,29051
2019/09/17,28840
2019/09/18,28841
2019/09/19,25144
2019/09/20,24221
2019/09/21,31683
2019/09/22,40761
2019/09/23,42715
2019/09/24,42743
2019/09/25,43451
2019/09/26,42575
2019/09/27,43210
2019/09/28,44355
2019/09/29,48419
2019/09/30,43584
2019/10/01,40709
2019/10/02,36597
2019/10/03,33403
2019/10/04,24964
2019/10/05,25114
2019/10/06,24413
2019/10/07,23869
2019/10/08,22730
2019/10/09,31449
2019/10/10,34630
2019/10/11,37680
2019/10/12,37493
2019/10/13,36099
2019/10/14,36039
2019/10/15,35849
2019/10/16,35726
2019/10/17,34258
