Date,difficulty90wma
2016/04/01,16255956590323
2016/04/02,16469400391866
2016/04/03,16696187759983
2016/04/04,16939959275790
2016/04/05,17189702921383
2016/04/06,17434376185680
2016/04/07,17652218769423
2016/04/08,17899029288902
2016/04/09,18156978696321
2016/04/10,18415691755331
2016/04/11,18668373565139
2016/04/12,18896480059842
2016/04/13,19145511197243
2016/04/14,19396661750255
2016/04/15,19660013857221
2016/04/16,19931324947964
2016/04/17,20183303057792
2016/04/18,20459322634129
2016/04/19,20741575106924
2016/04/20,21021573783512
2016/04/21,21312282854161
2016/04/22,21573003121746
2016/04/23,21853726579417
2016/04/24,22123559483737
2016/04/25,22408662248175
2016/04/26,22687983537813
2016/04/27,22953240836365
2016/04/28,23234136827069
2016/04/29,23523868669488
2016/04/30,23831315236199
2016/05/01,24150184024887
2016/05/02,24414868480890
2016/05/03,24715611067406
2016/05/04,25010765565322
2016/05/05,25293832127942
2016/05/06,25575930254390
2016/05/07,25852464906888
2016/05/08,26131683588061
2016/05/09,26414517599274
2016/05/10,26709610228810
2016/05/11,26979858120339
2016/05/12,27239445359991
2016/05/13,27541888994734
2016/05/14,27838987195251
2016/05/15,28136047682317
2016/05/16,28432940893726
2016/05/17,28703730578991
2016/05/18,29000323112396
2016/05/19,29326161275611
2016/05/20,29657094681963
2016/05/21,29994713458504
2016/05/22,30312480078176
2016/05/23,30629750278729
2016/05/24,30957513282303
2016/05/25,31276613254986
2016/05/26,31609549095542
2016/05/27,31931098994606
2016/05/28,32267143218322
2016/05/29,32616464521835
2016/05/30,32953812570208
2016/05/31,33288350736944
2016/06/01,33581054387160
2016/06/02,33887148917937
2016/06/03,34232620347715
2016/06/04,34571289600053
2016/06/05,34900601529609
2016/06/06,35231872199600
2016/06/07,35576783708128
2016/06/08,35906931989368
2016/06/09,36280988317526
2016/06/10,36619370594197
2016/06/11,36950120462628
2016/06/12,37286459674228
2016/06/13,37655217104561
2016/06/14,38027122942627
2016/06/15,38393303451082
2016/06/16,38750670004472
2016/06/17,39071573826116
2016/06/18,39326101687948
2016/06/19,39656735517883
2016/06/20,40018054470571
2016/06/21,40345895045803
2016/06/22,40688204016823
2016/06/23,41076798107485
2016/06/24,41442824661713
2016/06/25,41815556977777
2016/06/26,42190425768861
2016/06/27,42588522575848
2016/06/28,42990194803785
2016/06/29,43364133972235
2016/06/30,43731821224475
2016/07/01,44097402308029
2016/07/02,44485163381498
2016/07/03,44890015338926
2016/07/04,45280016323778
2016/07/05,45683984739382
2016/07/06,46049893374286
2016/07/07,46422108075987
2016/07/08,46790172675183
2016/07/09,47118444406349
2016/07/10,47484980269149
2016/07/11,47861356923048
2016/07/12,48240079511747
2016/07/13,48613382871640
2016/07/14,48978445726172
2016/07/15,49311137326747
2016/07/16,49633881274268
2016/07/17,49971624551125
2016/07/18,50305587762718
2016/07/19,50645900964648
2016/07/20,50946657932229
2016/07/21,51258882367331
2016/07/22,51560102322858
2016/07/23,51880703328249
2016/07/24,52196468112068
2016/07/25,52441963365468
2016/07/26,52668745532085
2016/07/27,52755063200262
2016/07/28,52931166638287
2016/07/29,53089745033894
2016/07/30,53232831031515
2016/07/31,53366665392551
2016/08/01,53494197692932
2016/08/02,53536654750936
2016/08/03,53527490448330
2016/08/04,53568721529993
2016/08/05,53654483795734
2016/08/06,53728946238644
2016/08/07,53811480767565
2016/08/08,53916536077861
2016/08/09,54059662660694
2016/08/10,54243699699850
2016/08/11,54449503004256
2016/08/12,54647678747119
2016/08/13,54832348510288
2016/08/14,55016452893365
2016/08/15,55186583662440
2016/08/16,55396216265051
2016/08/17,55597774461214
2016/08/18,55786221588524
2016/08/19,55999172124343
2016/08/20,56228514091860
2016/08/21,56444578476202
2016/08/22,56684597431486
2016/08/23,56947756793017
2016/08/24,57199041716514
2016/08/25,57485132136288
2016/08/26,57824240417235
2016/08/27,58134370019100
2016/08/28,58433417711041
2016/08/29,58711976841600
2016/08/30,58986116350853
2016/08/31,59272293277167
2016/09/01,59585866086763
2016/09/02,59882951155792
2016/09/03,60138293769394
2016/09/04,60329872955327
2016/09/05,60555762829526
2016/09/06,60787329224076
2016/09/07,61023269884554
2016/09/08,61251626189908
2016/09/09,61469887440109
2016/09/10,61715028581890
2016/09/11,61986539947454
2016/09/12,62253720741401
2016/09/13,62525053162913
2016/09/14,62810636491493
2016/09/15,63103165826329
2016/09/16,63379305840236
2016/09/17,63709858959611
2016/09/18,63963812233197
2016/09/19,64007711469811
2016/09/20,64309056023871
2016/09/21,64674301646588
2016/09/22,64888389546420
2016/09/23,65127543874565
2016/09/24,65395875648815
2016/09/25,65686871885669
2016/09/26,65972401686196
2016/09/27,66166958412602
2016/09/28,66574096909425
2016/09/29,67026056092503
2016/09/30,67462546344173
2016/10/01,67738248217780
2016/10/02,68002844531736
2016/10/03,68385005784271
2016/10/04,68870371556836
2016/10/05,69222972838009
2016/10/06,69636332719751
2016/10/07,69737561952282
2016/10/08,69974023522986
2016/10/09,70398230152741
2016/10/10,70848604842526
2016/10/11,71364094774553
2016/10/12,71750769084354
2016/10/13,72088453177101
2016/10/14,72635645042056
2016/10/15,73250797888238
2016/10/16,73850899696406
2016/10/17,74376193035049
2016/10/18,74910743930786
2016/10/19,75424385136812
2016/10/20,75940319976199
2016/10/21,76653221605990
2016/10/22,77392020881384
2016/10/23,78088413017080
2016/10/24,78759716790281
2016/10/25,79485667130302
2016/10/26,80201128393041
2016/10/27,80901857829770
2016/10/28,81526242238353
2016/10/29,81772125486016
2016/10/30,81820076810888
2016/10/31,81979034536697
2016/11/01,81947740191674
2016/11/02,81720700687164
2016/11/03,81419907932975
2016/11/04,81021391099862
2016/11/05,80530553284647
2016/11/06,80010004602745
2016/11/07,79643027572525
2016/11/08,79466044646881
2016/11/09,79314180743681
2016/11/10,79029083108796
2016/11/11,78700522616996
2016/11/12,78369170904296
2016/11/13,78129682002247
2016/11/14,77964947026941
2016/11/15,77831584934006
2016/11/16,77659603885425
2016/11/17,77454908766100
2016/11/18,77247189605993
2016/11/19,77159860063459
2016/11/20,77210727479622
2016/11/21,77392583973068
2016/11/22,77495769166690
2016/11/23,77474522256064
2016/11/24,77286908267395
2016/11/25,77053068330848
2016/11/26,76886575914929
2016/11/27,76643260295988
2016/11/28,76447297087542
2016/11/29,76281379957679
2016/11/30,76121496575706
2016/12/01,75984477243362
2016/12/02,75868412761325
2016/12/03,75817333673089
2016/12/04,75795401364259
2016/12/05,75725987671121
2016/12/06,75602640269821
2016/12/07,75532189340558
2016/12/08,75520398064114
2016/12/09,75570608396976
2016/12/10,75655956044444
2016/12/11,75781821618937
2016/12/12,75859556225824
2016/12/13,75964627335357
2016/12/14,76055328133639
2016/12/15,76162741459113
2016/12/16,76303003239687
2016/12/17,76449839891566
2016/12/18,76664568183767
2016/12/19,76898322537794
2016/12/20,77163932170830
2016/12/21,77417740987707
2016/12/22,77632683895972
2016/12/23,77703403026665
2016/12/24,77657063369991
2016/12/25,77650403988530
2016/12/26,77725984316490
2016/12/27,77764125569486
2016/12/28,77770178040671
2016/12/29,77755630216482
2016/12/30,77753212872248
2016/12/31,77795778541281
2017/01/01,77811222879065
2017/01/02,77842355435058
2017/01/03,77873927467611
2017/01/04,78054428258657
2017/01/05,78295120849679
2017/01/06,78569144240900
2017/01/07,78874707355022
2017/01/08,79202112320454
2017/01/09,79590139845054
2017/01/10,80005734737625
2017/01/11,80425994519636
2017/01/12,80861474485392
2017/01/13,81325325292584
2017/01/14,81813264564671
2017/01/15,82324111895146
2017/01/16,82842980621773
2017/01/17,83352144566078
2017/01/18,83819737150754
2017/01/19,84397845240461
2017/01/20,84967545452784
2017/01/21,85569488261100
2017/01/22,86179911147126
2017/01/23,86839112343445
2017/01/24,87469826353975
2017/01/25,88102297328748
2017/01/26,88769340910093
2017/01/27,89457102958814
2017/01/28,90113723836190
2017/01/29,90741521911036
2017/01/30,91368567603416
2017/01/31,92025357366677
2017/02/01,92644484373810
2017/02/02,93302666776438
2017/02/03,93912523197313
2017/02/04,94515453124962
2017/02/05,95224307439054
2017/02/06,95942155551892
2017/02/07,96651150601008
2017/02/08,97366005649101
2017/02/09,98085937174072
2017/02/10,98863795937442
2017/02/11,99632812875911
2017/02/12,1.0042519144326E+14
2017/02/13,1.0122668374486E+14
2017/02/14,1.02067957709E+14
2017/02/15,1.0288562091818E+14
2017/02/16,1.036967336081E+14
2017/02/17,1.0456450270528E+14
2017/02/18,1.0545546013294E+14
2017/02/19,1.0638101962092E+14
2017/02/20,1.0729080806982E+14
2017/02/21,1.0825629222512E+14
2017/02/22,1.0921223432566E+14
2017/02/23,1.1013385994956E+14
2017/02/24,1.1104786267696E+14
2017/02/25,1.1200331990064E+14
2017/02/26,1.1303836720004E+14
2017/02/27,1.1412778520036E+14
2017/02/28,1.1528005589974E+14
2017/03/01,1.1636927514438E+14
2017/03/02,1.1744149113325E+14
2017/03/03,1.1865793649328E+14
2017/03/04,1.19819937235E+14
2017/03/05,1.2107728697696E+14
2017/03/06,1.2236548788913E+14
2017/03/07,1.2362095747573E+14
2017/03/08,1.2495533092485E+14
2017/03/09,1.2634022557832E+14
2017/03/10,1.2768119194687E+14
2017/03/11,1.2904816179407E+14
2017/03/12,1.3044962276972E+14
2017/03/13,1.3188214668928E+14
2017/03/14,1.3328217175548E+14
2017/03/15,1.34752443556E+14
2017/03/16,1.3623576535447E+14
2017/03/17,1.3784712048052E+14
2017/03/18,1.3953731767603E+14
2017/03/19,1.4105270271976E+14
2017/03/20,1.4273091075076E+14
2017/03/21,1.4438741543185E+14
2017/03/22,1.4606116489694E+14
2017/03/23,1.4791052857162E+14
2017/03/24,1.4973110361037E+14
2017/03/25,1.5152344614578E+14
2017/03/26,1.5350256753131E+14
2017/03/27,1.55678211279E+14
2017/03/28,1.577707099164E+14
2017/03/29,1.5990197540639E+14
2017/03/30,1.6208348408997E+14
2017/03/31,1.642957819885E+14
2017/04/01,1.6644527058666E+14
2017/04/02,1.6862158715353E+14
2017/04/03,1.704011227742E+14
2017/04/04,1.7247069679046E+14
2017/04/05,1.7462792574388E+14
2017/04/06,1.7679844016536E+14
2017/04/07,1.7895166360924E+14
2017/04/08,1.8113072046951E+14
2017/04/09,1.832863768475E+14
2017/04/10,1.8546548996938E+14
2017/04/11,1.8771748876588E+14
2017/04/12,1.899278555505E+14
2017/04/13,1.919640596944E+14
2017/04/14,1.943313480691E+14
2017/04/15,1.9667541787575E+14
2017/04/16,1.9898231821447E+14
2017/04/17,2.0131293675503E+14
2017/04/18,2.0376003738847E+14
2017/04/19,2.0629512228185E+14
2017/04/20,2.0868083876976E+14
2017/04/21,2.1117387276295E+14
2017/04/22,2.1376055423648E+14
2017/04/23,2.1633070081195E+14
2017/04/24,2.187838958368E+14
2017/04/25,2.2125988966926E+14
2017/04/26,2.2392336995662E+14
2017/04/27,2.2664339778139E+14
2017/04/28,2.2964263058314E+14
2017/04/29,2.32884681687E+14
2017/04/30,2.3586123944257E+14
2017/05/01,2.3886256379654E+14
2017/05/02,2.4178793840028E+14
2017/05/03,2.4475275145396E+14
2017/05/04,2.4759525124176E+14
2017/05/05,2.5067682246336E+14
2017/05/06,2.5368887422056E+14
2017/05/07,2.5673972870393E+14
2017/05/08,2.5973852033244E+14
2017/05/09,2.6293811672038E+14
2017/05/10,2.6603624267389E+14
2017/05/11,2.6919783928432E+14
2017/05/12,2.7251918187636E+14
2017/05/13,2.7576167714298E+14
2017/05/14,2.7952037327426E+14
2017/05/15,2.8341508153591E+14
2017/05/16,2.8730705397455E+14
2017/05/17,2.9093155440892E+14
2017/05/18,2.9462757636875E+14
2017/05/19,2.9863299642026E+14
2017/05/20,3.0274321523707E+14
2017/05/21,3.070347904039E+14
2017/05/22,3.1150843034152E+14
2017/05/23,3.1558705831642E+14
2017/05/24,3.1981594642448E+14
2017/05/25,3.2393904669650E+14
2017/05/26,3.2795892443868E+14
2017/05/27,3.3226981006853E+14
2017/05/28,3.3641121531355E+14
2017/05/29,3.408822477877E+14
2017/05/30,3.4583243309266E+14
2017/05/31,3.5083757428396E+14
2017/06/01,3.5666029582129E+14
2017/06/02,3.6268195160606E+14
2017/06/03,3.686294255104E+14
2017/06/04,3.749582677055E+14
2017/06/05,3.8122525272808E+14
2017/06/06,3.8772567310956E+14
2017/06/07,3.9450077354035E+14
2017/06/08,4.0134235022258E+14
2017/06/09,408055065028306
2017/06/10,4.1514316528216E+14
2017/06/11,4.2256623076597E+14
2017/06/12,4.297231294544E+14
2017/06/13,4.3716067353843E+14
2017/06/14,4.4488173731756E+14
2017/06/15,4.528050353405E+14
2017/06/16,4.6079261809712E+14
2017/06/17,4.6918481707959E+14
2017/06/18,4.77622124408E+14
2017/06/19,4.8604194437653E+14
2017/06/20,4.958973825078E+14
2017/06/21,5.0619130732461E+14
2017/06/22,5.1628169630181E+14
2017/06/23,5.2641085441888E+14
2017/06/24,5.3653340713899E+14
2017/06/25,5.468440221377E+14
2017/06/26,5.574122629302E+14
2017/06/27,5.6795394272977E+14
2017/06/28,5.7875833636988E+14
2017/06/29,5.8966744660283E+14
2017/06/30,6.0060361082811E+14
2017/07/01,611814136855556
2017/07/02,6.2305173813448E+14
2017/07/03,6.3433562768115E+14
2017/07/04,6.4574547101162E+14
2017/07/05,6.5687013690512E+14
2017/07/06,668119133285799
2017/07/07,6.7919709088037E+14
2017/07/08,690473878227387
2017/07/09,7.0188747372226E+14
2017/07/10,715907011540288
2017/07/11,7.3003751588515E+14
2017/07/12,743314480366773
2017/07/13,7.5684726796282E+14
2017/07/14,7.6959339644553E+14
2017/07/15,7.8267527030476E+14
2017/07/16,7.9631635354437E+14
2017/07/17,8.0885752049143E+14
2017/07/18,8.2138025992966E+14
2017/07/19,834118871845160
2017/07/20,8.4744789027519E+14
2017/07/21,8.6127486671607E+14
2017/07/22,8.7426866883385E+14
2017/07/23,8.8783128803991E+14
2017/07/24,9.0086971731086E+14
2017/07/25,9.1423153214496E+14
2017/07/26,927412033300609
2017/07/27,940129992717094
2017/07/28,9.5283944662896E+14
2017/07/29,9.6530290886118E+14
2017/07/30,9.7813156970394E+14
2017/07/31,9.9217506657135E+14
2017/08/01,1.0099120271146E+15
2017/08/02,1.027335006731E+15
2017/08/03,1.0433346568323E+15
2017/08/04,1.0598044550628E+15
2017/08/05,1.0758616735068E+15
2017/08/06,1.0919090703745E+15
2017/08/07,1.108114730824E+15
2017/08/08,1.1243720620481E+15
2017/08/09,1140869806324131
2017/08/10,1156805694073938
2017/08/11,1172211997770214
2017/08/12,1.1884613167477E+15
2017/08/13,1.2043593322323E+15
2017/08/14,1.2207808027252E+15
2017/08/15,1.2370026748242E+15
2017/08/16,1.2524431437804E+15
2017/08/17,1268113507965897
2017/08/18,1.2836190487885E+15
2017/08/19,1.299913597314E+15
2017/08/20,1.3158081537552E+15
2017/08/21,1331213084699924
2017/08/22,1346716076290491
2017/08/23,1362740173436285
2017/08/24,1378099198221067
2017/08/25,1.40029874279E+15
2017/08/26,1.4230840243894E+15
2017/08/27,1.4450098613774E+15
2017/08/28,1.4654926352545E+15
2017/08/29,1.4871362346314E+15
2017/08/30,1.5089630982593E+15
2017/08/31,1.5300389637192E+15
2017/09/01,1.5511103914081E+15
2017/09/02,1571726236845407
2017/09/03,1592361382401297
2017/09/04,1.6124543994348E+15
2017/09/05,1.6318656631393E+15
2017/09/06,1.6509208235179E+15
2017/09/07,1.6700540787413E+15
2017/09/08,1.6909323951221E+15
2017/09/09,1.710744020265E+15
2017/09/10,1729463011508762
2017/09/11,1748290168589695
2017/09/12,1768096761228251
2017/09/13,1.7863732491188E+15
2017/09/14,1.8042125009182E+15
2017/09/15,1822634432976231
2017/09/16,1.840313290354E+15
2017/09/17,1.858502202929E+15
2017/09/18,1.8754344728224E+15
2017/09/19,1.8926393863718E+15
2017/09/20,1.9094804276053E+15
2017/09/21,1.926489934149E+15
2017/09/22,1.9548383810704E+15
2017/09/23,1.9831822698891E+15
2017/09/24,2.0106901965413E+15
2017/09/25,2.0369749397113E+15
2017/09/26,2062219511179891
2017/09/27,2.0876268034684E+15
2017/09/28,2.112118171634E+15
2017/09/29,2.1340935097496E+15
2017/09/30,2154987731387258
2017/10/01,2.1774658848993E+15
2017/10/02,2.1993931826882E+15
2017/10/03,2.2203815305311E+15
2017/10/04,2.2421908097323E+15
2017/10/05,2265137135411006
2017/10/06,2286375352014897
2017/10/07,2305950522715146
2017/10/08,2326366024389854
2017/10/09,2.3467015035531E+15
2017/10/10,2366233775437787
2017/10/11,2387188171394607
2017/10/12,2.4058229795992E+15
2017/10/13,2426657156162632
2017/10/14,2444562324809773
2017/10/15,2.4630365138248E+15
2017/10/16,2458220573916298
2017/10/17,2442428792694284
2017/10/18,2.4261891266651E+15
2017/10/19,2410963390647040
2017/10/20,2.3954303561213E+15
2017/10/21,2.3803588641636E+15
2017/10/22,2365445948162825
2017/10/23,2.3499608623537E+15
2017/10/24,2.3353479714543E+15
2017/10/25,2320415210949134
2017/10/26,2304405686716549
2017/10/27,2256787802167341
2017/10/28,2.2094952358937E+15
2017/10/29,2.1625347578941E+15
2017/10/30,2.1159226440656E+15
2017/10/31,2069702894096598
2017/11/01,2.0569845419882E+15
2017/11/02,2.0428906075325E+15
2017/11/03,2.0283105709958E+15
2017/11/04,2.0134557457714E+15
2017/11/05,1.9994023066379E+15
2017/11/06,1.9852670450044E+15
2017/11/07,1.9707067214028E+15
2017/11/08,1.9571373961117E+15
2017/11/09,1.9428698019143E+15
2017/11/10,1928853595303133
2017/11/11,1.9150807674769E+15
2017/11/12,1.9024595800629E+15
2017/11/13,1.8892258998586E+15
2017/11/14,1875883646636613
2017/11/15,1.8620699033181E+15
2017/11/16,1.8477345016621E+15
2017/11/17,1.8336178000323E+15
2017/11/18,1.8193007673183E+15
2017/11/19,1805358564429356
2017/11/20,1.7934196675766E+15
2017/11/21,1.7811675952776E+15
2017/11/22,1.7688169291345E+15
2017/11/23,1757787265366124
2017/11/24,1.7475823230838E+15
2017/11/25,1737815778301485
2017/11/26,1728009113636357
2017/11/27,1717988578557742
2017/11/28,1.7074899684995E+15
2017/11/29,1.6974478877374E+15
2017/11/30,1.6880582260493E+15
2017/12/01,1.6789296503694E+15
2017/12/02,1670481229174386
2017/12/03,1.6608682722771E+15
2017/12/04,1.6518982396762E+15
2017/12/05,1.6419265720284E+15
2017/12/06,1631940571164570
2017/12/07,1622416019034374
2017/12/08,1.6146902142189E+15
2017/12/09,1.6071589317924E+15
2017/12/10,1.5997245753905E+15
2017/12/11,1593054322245629
2017/12/12,1586151826942287
2017/12/13,1.5806780901849E+15
2017/12/14,1576005277599664
2017/12/15,1.5731573780786E+15
2017/12/16,1.5709929009266E+15
2017/12/17,1.5693028457019E+15
2017/12/18,1.5683973084652E+15
2017/12/19,1.566598267278E+15
2017/12/20,1564510116676522
2017/12/21,1.5631483204133E+15
2017/12/22,1.5617328800732E+15
2017/12/23,1.5620817414579E+15
2017/12/24,1563377906729981
2017/12/25,1565612382277364
2017/12/26,1568376297870151
2017/12/27,1.5713569103623E+15
2017/12/28,1.5757412385995E+15
2017/12/29,1.5793338612871E+15
2017/12/30,1583236956357497
2017/12/31,1588369338019854
2018/01/01,1.5940725484529E+15
2018/01/02,1.5997691622085E+15
2018/01/03,1.6052549838982E+15
2018/01/04,1610805284417779
2018/01/05,1.6174306232063E+15
2018/01/06,1.6235359416315E+15
2018/01/07,1631021645417405
2018/01/08,1.6399591195895E+15
2018/01/09,1649199724896495
2018/01/10,1.6586021939068E+15
2018/01/11,1.6697537050621E+15
2018/01/12,1.6816720879661E+15
2018/01/13,1.6946937060141E+15
2018/01/14,1.7085394160862E+15
2018/01/15,1.7227688782597E+15
2018/01/16,1737085067837990
2018/01/17,1.7524267362792E+15
2018/01/18,1.7679762736187E+15
2018/01/19,1.7831763495755E+15
2018/01/20,1.800270453573E+15
2018/01/21,1.8173463212082E+15
2018/01/22,1.834689303555E+15
2018/01/23,1.8519037027466E+15
2018/01/24,1.870228267194E+15
2018/01/25,1.8893499773728E+15
2018/01/26,1.9077109598838E+15
2018/01/27,1.9251203927512E+15
2018/01/28,1.9422536558973E+15
2018/01/29,1.9607760638487E+15
2018/01/30,1.9787726498664E+15
2018/01/31,1.9971737587315E+15
2018/02/01,2.0161508162423E+15
2018/02/02,2.0358201900588E+15
2018/02/03,2.0563616742541E+15
2018/02/04,2.0764421653348E+15
2018/02/05,2096788441830601
2018/02/06,2.1168174126296E+15
2018/02/07,2.1376229687755E+15
2018/02/08,2157741989992701
2018/02/09,2.1787412144545E+15
2018/02/10,2.1984487241638E+15
2018/02/11,2.2203830886694E+15
2018/02/12,2.2417984213841E+15
2018/02/13,2.2634602687828E+15
2018/02/14,2284332343789707
2018/02/15,2.3034945304002E+15
2018/02/16,2.3244671795727E+15
2018/02/17,2344664028927126
2018/02/18,2.3651387445253E+15
2018/02/19,2384653171687896
2018/02/20,2402831108218817
2018/02/21,2420178881085815
2018/02/22,2438719793004354
2018/02/23,2.4566146733714E+15
2018/02/24,2474324821320663
2018/02/25,2494358628761830
2018/02/26,2512563038515622
2018/02/27,2529257937355951
2018/02/28,2547218797919557
2018/03/01,2.5659206325128E+15
2018/03/02,2583675122718321
2018/03/03,2.6035576818862E+15
2018/03/04,2.6219165178941E+15
2018/03/05,2.6397738212171E+15
2018/03/06,2.6568567447605E+15
2018/03/07,2675203517587059
2018/03/08,2.6940903831886E+15
2018/03/09,2.7107640522722E+15
2018/03/10,2.7272848236073E+15
2018/03/11,2.7430184867192E+15
2018/03/12,2759293033753560
2018/03/13,2.7748542592273E+15
2018/03/14,2.7891326718356E+15
2018/03/15,2.8036005834475E+15
2018/03/16,2.8201879564282E+15
2018/03/17,2.8361405228683E+15
2018/03/18,2.8518128895705E+15
2018/03/19,2.8676000471097E+15
2018/03/20,2882880892565008
2018/03/21,2897336459985202
2018/03/22,2910633345314424
2018/03/23,2.9248585247649E+15
2018/03/24,2937277683079923
2018/03/25,2.9503629324614E+15
2018/03/26,2964617226139738
2018/03/27,2.977219599532E+15
2018/03/28,2.9891196449866E+15
2018/03/29,2.9990477969295E+15
2018/03/30,3009280818252399
2018/03/31,3018684505730841
2018/04/01,3028889004199125
2018/04/02,3.0378575847192E+15
2018/04/03,3.0450304248876E+15
2018/04/04,3052929441028845
2018/04/05,3059949443018160
2018/04/06,3.0689790824965E+15
2018/04/07,3077230859168687
2018/04/08,3.0841904906555E+15
2018/04/09,3088609862891371
2018/04/10,3.0937962743476E+15
2018/04/11,3098943153156266
2018/04/12,3103496554210594
2018/04/13,3.1067973843818E+15
2018/04/14,3.110885614529E+15
2018/04/15,3.114851873351E+15
2018/04/16,3118064527770826
2018/04/17,3121473893497105
2018/04/18,3123468617816611
2018/04/19,3125711336621294
2018/04/20,3127130609182194
2018/04/21,3130534204698762
2018/04/22,3133270814400252
2018/04/23,3.1365822273866E+15
2018/04/24,3138621918396774
2018/04/25,3.1404368310101E+15
2018/04/26,3143943330605652
2018/04/27,3145937509552705
2018/04/28,3.1472539007914E+15
2018/04/29,3149778871962552
2018/04/30,3.152278026117E+15
2018/05/01,3.1528209070535E+15
2018/05/02,3153186802880748
2018/05/03,3.1546145561985E+15
2018/05/04,3156771216699848
2018/05/05,3159687094325153
2018/05/06,3.1631397250707E+15
2018/05/07,3167700069854230
2018/05/08,3.1724753707795E+15
2018/05/09,3.1754756095019E+15
2018/05/10,3.1786158684931E+15
2018/05/11,3.1817775712446E+15
2018/05/12,3186628544319076
2018/05/13,3.1920356094622E+15
2018/05/14,3.1956868862813E+15
2018/05/15,3197944324821311
2018/05/16,3200647228010307
2018/05/17,3.2031347948766E+15
2018/05/18,3.204578024565E+15
2018/05/19,3206255612851085
2018/05/20,3209142324863337
2018/05/21,3.2126901281949E+15
2018/05/22,3215732802670811
2018/05/23,3217112071765278
2018/05/24,3.2177974221381E+15
2018/05/25,3.2179671304928E+15
2018/05/26,3.2191830372479E+15
2018/05/27,3219525208014970
2018/05/28,3.2202020479359E+15
2018/05/29,3.2205215878549E+15
2018/05/30,3219884127444491
2018/05/31,3220811953115304
2018/06/01,3219551630748896
2018/06/02,3219234383385173
2018/06/03,3219089979478213
2018/06/04,3.2179742623461E+15
2018/06/05,3.2184683311091E+15
2018/06/06,3217426565912200
2018/06/07,3.2163661665343E+15
2018/06/08,3216076658597620
2018/06/09,3218123514495817
2018/06/10,3.2190039044973E+15
2018/06/11,3219513240585431
2018/06/12,3.2221422857511E+15
2018/06/13,3223327984875276
2018/06/14,3224648677892897
2018/06/15,3225532033747135
2018/06/16,3227212546945246
2018/06/17,3228930588296735
2018/06/18,3.2328823338159E+15
2018/06/19,3.2376414184836E+15
2018/06/20,3.2410549710011E+15
2018/06/21,3.246207683687E+15
2018/06/22,3.2507096301959E+15
2018/06/23,3.2544047854549E+15
2018/06/24,3259395507296552
2018/06/25,3.2630778979341E+15
2018/06/26,3265986436574253
2018/06/27,3271591077718169
2018/06/28,3275359938606462
2018/06/29,3.2784757586795E+15
2018/06/30,3283548192457312
2018/07/01,3286178223164129
2018/07/02,3289440692065350
2018/07/03,3.2940415668419E+15
2018/07/04,3.2981539317115E+15
2018/07/05,3304913424934776
2018/07/06,3.310532493768E+15
2018/07/07,3316381511772793
2018/07/08,3320551561989781
2018/07/09,3326356484905695
2018/07/10,3331359738099121
2018/07/11,3333155619888189
2018/07/12,3.3367626028696E+15
