Date,transactionvalue14wmaUSD
2016/10/02,520.374
2016/10/03,465.213
2016/10/04,410.703
2016/10/05,385.32
2016/10/06,368.261
2016/10/07,345.376
2016/10/08,336.659
2016/10/09,378.627
2016/10/10,416.597
2016/10/11,450.688
2016/10/12,530.339
2016/10/13,519.748
2016/10/14,561.548
2016/10/15,554.123
2016/10/16,563.018
2016/10/17,574.707
2016/10/18,597.829
2016/10/19,569.42
2016/10/20,522.853
2016/10/21,467.78
2016/10/22,418.162
2016/10/23,368.486
2016/10/24,324.441
2016/10/25,301.367
2016/10/26,278.1
2016/10/27,262.543
2016/10/28,272.194
2016/10/29,295.65
2016/10/30,339.29
2016/10/31,335.552
2016/11/01,377.253
2016/11/02,479.236
2016/11/03,772.126
2016/11/04,754.703
2016/11/05,714.722
2016/11/06,661.98
2016/11/07,609.33
2016/11/08,557.796
2016/11/09,554.66
2016/11/10,513.518
2016/11/11,563.267
2016/11/12,521.916
2016/11/13,480.322
2016/11/14,419.518
2016/11/15,374.81
2016/11/16,338.43
2016/11/17,379.522
2016/11/18,364.562
2016/11/19,347.371
2016/11/20,321.881
2016/11/21,296.944
2016/11/22,316.057
2016/11/23,318.292
2016/11/24,301.257
2016/11/25,288.639
2016/11/26,271.487
2016/11/27,253.665
2016/11/28,237.152
2016/11/29,231.789
2016/11/30,229.678
2016/12/01,225.287
2016/12/02,278.953
2016/12/03,366.903
2016/12/04,369.283
2016/12/05,410.688
2016/12/06,481.343
2016/12/07,490.292
2016/12/08,509.574
2016/12/09,522.168
2016/12/10,502.819
2016/12/11,497.989
2016/12/12,467.004
2016/12/13,432.417
2016/12/14,395.177
2016/12/15,382.569
2016/12/16,353.559
2016/12/17,374.603
2016/12/18,380.11
2016/12/19,354.004
2016/12/20,332.418
2016/12/21,327.253
2016/12/22,342.486
2016/12/23,434.786
2016/12/24,444.659
2016/12/25,420.607
2016/12/26,393.792
2016/12/27,376.304
2016/12/28,390.63
2016/12/29,444.592
2016/12/30,468.752
2016/12/31,573.238
2017/01/01,558.766
2017/01/02,572.066
2017/01/03,633.114
2017/01/04,773.458
2017/01/05,913.077
2017/01/06,1039
2017/01/07,1064
2017/01/08,1031
2017/01/09,1049
2017/01/10,1058
2017/01/11,1064
2017/01/12,1043
2017/01/13,970.35
2017/01/14,864.505
2017/01/15,757.978
2017/01/16,658.361
2017/01/17,584.414
2017/01/18,498.504
2017/01/19,431.168
2017/01/20,429.135
2017/01/21,385.913
2017/01/22,348.333
2017/01/23,311.836
2017/01/24,277.693
2017/01/25,257.899
2017/01/26,249.141
2017/01/27,244.909
2017/01/28,230.929
2017/01/29,227.634
2017/01/30,216.485
2017/01/31,225.247
2017/02/01,233.376
2017/02/02,239.981
2017/02/03,260.922
2017/02/04,287.302
2017/02/05,277.359
2017/02/06,287.378
2017/02/07,290.097
2017/02/08,289.745
2017/02/09,294.94
2017/02/10,304.347
2017/02/11,296.629
2017/02/12,298.182
2017/02/13,290.983
2017/02/14,348.497
2017/02/15,433.475
2017/02/16,464.253
2017/02/17,499.317
2017/02/18,524.939
2017/02/19,549.696
2017/02/20,570.565
2017/02/21,614.478
2017/02/22,634.719
2017/02/23,653.711
2017/02/24,740.632
2017/02/25,761.016
2017/02/26,805.777
2017/02/27,1047
2017/02/28,1319
2017/03/01,1596
2017/03/02,2024
2017/03/03,2499
2017/03/04,2730
2017/03/05,2865
2017/03/06,3273
2017/03/07,3360
2017/03/08,3489
2017/03/09,3636
2017/03/10,3722
2017/03/11,3929
2017/03/12,4525
2017/03/13,4814
2017/03/14,4618
2017/03/15,4427
2017/03/16,5392
2017/03/17,5669
2017/03/18,6367
2017/03/19,5962
2017/03/20,5714
2017/03/21,5898
2017/03/22,5955
2017/03/23,5974
2017/03/24,6310
2017/03/25,6452
2017/03/26,6416
2017/03/27,6371
2017/03/28,6413
2017/03/29,6546
2017/03/30,6906
2017/03/31,6975
2017/04/01,6892
2017/04/02,7180
2017/04/03,7310
2017/04/04,6935
2017/04/05,6868
2017/04/06,7016
2017/04/07,6389
2017/04/08,6058
2017/04/09,5732
2017/04/10,5553
2017/04/11,5381
2017/04/12,5151
2017/04/13,4819
2017/04/14,4656
2017/04/15,4262
2017/04/16,3764
2017/04/17,3382
2017/04/18,3522
2017/04/19,3739
2017/04/20,4044
2017/04/21,4152
2017/04/22,4225
2017/04/23,4270
2017/04/24,4430
2017/04/25,4441
2017/04/26,4757
2017/04/27,5311
2017/04/28,5905
2017/04/29,6678
2017/04/30,7568
2017/05/01,9011
2017/05/02,9896
2017/05/03,11206
2017/05/04,12269
2017/05/05,13607
2017/05/06,14139
2017/05/07,14900
2017/05/08,15192
2017/05/09,15367
2017/05/10,15488
2017/05/11,15820
2017/05/12,15794
2017/05/13,15241
2017/05/14,14622
2017/05/15,14217
2017/05/16,14404
2017/05/17,13534
2017/05/18,12434
2017/05/19,11973
2017/05/20,11444
2017/05/21,11266
2017/05/22,12858
2017/05/23,13003
2017/05/24,13344
2017/05/25,13667
2017/05/26,14232
2017/05/27,14082
2017/05/28,13751
2017/05/29,13546
2017/05/30,13509
2017/05/31,15041
2017/06/01,15668
2017/06/02,16171
2017/06/03,16704
2017/06/04,16986
2017/06/05,17709
2017/06/06,18974
2017/06/07,19659
2017/06/08,20100
2017/06/09,20306
2017/06/10,19943
2017/06/11,19740
2017/06/12,21566
2017/06/13,22733
2017/06/14,22464
2017/06/15,23039
2017/06/16,23521
2017/06/17,22538
2017/06/18,21437
2017/06/19,20362
2017/06/20,19775
2017/06/21,18172
2017/06/22,16824
2017/06/23,15913
2017/06/24,15397
2017/06/25,13659
2017/06/26,12500
2017/06/27,11914
2017/06/28,11479
2017/06/29,11371
2017/06/30,11193
2017/07/01,10959
2017/07/02,10443
2017/07/03,12009
2017/07/04,13092
2017/07/05,12423
2017/07/06,12002
2017/07/07,11496
2017/07/08,10955
2017/07/09,10007
2017/07/10,9644
2017/07/11,9373
2017/07/12,9206
2017/07/13,10147
2017/07/14,11362
2017/07/15,12462
2017/07/16,13013
2017/07/17,13452
2017/07/18,14469
2017/07/19,15415
2017/07/20,16077
2017/07/21,16956
2017/07/22,15694
2017/07/23,14600
2017/07/24,15065
2017/07/25,15724
2017/07/26,15866
2017/07/27,16181
2017/07/28,16571
2017/07/29,17145
2017/07/30,16737
2017/07/31,15446
2017/08/01,14587
2017/08/02,13708
2017/08/03,12733
2017/08/04,11813
2017/08/05,11225
2017/08/06,10635
2017/08/07,10120
2017/08/08,9738
2017/08/09,9750
2017/08/10,10985
2017/08/11,14687
2017/08/12,16382
2017/08/13,18212
2017/08/14,18682
2017/08/15,18483
2017/08/16,17906
2017/08/17,17283
2017/08/18,16601
2017/08/19,15684
2017/08/20,14818
2017/08/21,14019
2017/08/22,13160
2017/08/23,12484
2017/08/24,11777
2017/08/25,11019
2017/08/26,10015
2017/08/27,11141
2017/08/28,13161
2017/08/29,14120
2017/08/30,16978
2017/08/31,17312
2017/09/01,17455
2017/09/02,17458
2017/09/03,17056
2017/09/04,16545
2017/09/05,15902
2017/09/06,15262
2017/09/07,14309
2017/09/08,13465
2017/09/09,13484
2017/09/10,13387
2017/09/11,12905
2017/09/12,12448
2017/09/13,11533
2017/09/14,11224
2017/09/15,10919
2017/09/16,10317
2017/09/17,10260
2017/09/18,10788
2017/09/19,11009
2017/09/20,10666
2017/09/21,10297
2017/09/22,9937
2017/09/23,9556
2017/09/24,9084
2017/09/25,8858
2017/09/26,8710
2017/09/27,8663
2017/09/28,8631
2017/09/29,8402
2017/09/30,8084
2017/10/01,7535
2017/10/02,7323
2017/10/03,8952
2017/10/04,9724
2017/10/05,9708
2017/10/06,9695
2017/10/07,9559
2017/10/08,9552
2017/10/09,9598
2017/10/10,9627
2017/10/11,9528
2017/10/12,9503
2017/10/13,9849
2017/10/14,9931
2017/10/15,9843
2017/10/16,9295
2017/10/17,8882
2017/10/18,8902
2017/10/19,8740
2017/10/20,8405
2017/10/21,8139
2017/10/22,7828
2017/10/23,7744
2017/10/24,7667
2017/10/25,7446
2017/10/26,7199
2017/10/27,6155
2017/10/28,5225
2017/10/29,4393
2017/10/30,3649
2017/10/31,2964
2017/11/01,3409
2017/11/02,3923
2017/11/03,4328
2017/11/04,4553
2017/11/05,4691
2017/11/06,4829
2017/11/07,4908
2017/11/08,5288
2017/11/09,6392
2017/11/10,6987
2017/11/11,7569
2017/11/12,8390
2017/11/13,8525
2017/11/14,8523
2017/11/15,8825
2017/11/16,9093
2017/11/17,9321
2017/11/18,9421
2017/11/19,9544
2017/11/20,9863
2017/11/21,10124
2017/11/22,10292
2017/11/23,10528
2017/11/24,10678
2017/11/25,11095
2017/11/26,11448
2017/11/27,12085
2017/11/28,12974
2017/11/29,13999
2017/11/30,14603
2017/12/01,14884
2017/12/02,15301
2017/12/03,15348
2017/12/04,15258
2017/12/05,14207
2017/12/06,13383
2017/12/07,12475
2017/12/08,11383
2017/12/09,10233
2017/12/10,9106
2017/12/11,8027
2017/12/12,7682
2017/12/13,7351
2017/12/14,7316
2017/12/15,7133
2017/12/16,6879
2017/12/17,6749
2017/12/18,6676
2017/12/19,6940
2017/12/20,7458
2017/12/21,7878
2017/12/22,8122
2017/12/23,8155
2017/12/24,8017
2017/12/25,7785
2017/12/26,7817
2017/12/27,7883
2017/12/28,8087
2017/12/29,8359
2017/12/30,8630
2017/12/31,8435
2018/01/01,8228
2018/01/02,8483
2018/01/03,8682
2018/01/04,9452
2018/01/05,10184
2018/01/06,10629
2018/01/07,10896
2018/01/08,11494
2018/01/09,12178
2018/01/10,13307
2018/01/11,13928
2018/01/12,14127
2018/01/13,13912
2018/01/14,16361
2018/01/15,16166
2018/01/16,15996
2018/01/17,15583
2018/01/18,15150
2018/01/19,14370
2018/01/20,13601
2018/01/21,12750
2018/01/22,12120
2018/01/23,11495
2018/01/24,10990
2018/01/25,10047
2018/01/26,9925
2018/01/27,9483
2018/01/28,9257
2018/01/29,9279
2018/01/30,9403
2018/01/31,9503
2018/02/01,9463
2018/02/02,9639
2018/02/03,9372
2018/02/04,8911
2018/02/05,8556
2018/02/06,8287
2018/02/07,8047
2018/02/08,7499
2018/02/09,7104
2018/02/10,6830
2018/02/11,6356
2018/02/12,6008
2018/02/13,6045
2018/02/14,5910
2018/02/15,5926
2018/02/16,5855
2018/02/17,5759
2018/02/18,5677
2018/02/19,5497
2018/02/20,5375
2018/02/21,5237
2018/02/22,5354
2018/02/23,5114
2018/02/24,4853
2018/02/25,4474
2018/02/26,4193
2018/02/27,3809
2018/02/28,3466
2018/03/01,3196
2018/03/02,2921
2018/03/03,2620
2018/03/04,2370
2018/03/05,2207
2018/03/06,2132
2018/03/07,2040
2018/03/08,1945
2018/03/09,1910
2018/03/10,1821
2018/03/11,1731
2018/03/12,1695
2018/03/13,1822
2018/03/14,1834
2018/03/15,1823
2018/03/16,1758
2018/03/17,1687
2018/03/18,1740
2018/03/19,1740
2018/03/20,1711
2018/03/21,1674
2018/03/22,1630
2018/03/23,1617
2018/03/24,1538
2018/03/25,1454
2018/03/26,1449
2018/03/27,1499
2018/03/28,1549
2018/03/29,1588
2018/03/30,1569
2018/03/31,1499
2018/04/01,1412
2018/04/02,1341
2018/04/03,1294
2018/04/04,1244
2018/04/05,1161
2018/04/06,1092
2018/04/07,1014
2018/04/08,965.602
2018/04/09,946.298
2018/04/10,913.351
2018/04/11,908.036
2018/04/12,971.237
2018/04/13,1046
2018/04/14,1021
2018/04/15,1024
2018/04/16,1038
2018/04/17,1040
2018/04/18,1080
2018/04/19,1108
2018/04/20,1173
2018/04/21,1211
2018/04/22,1198
2018/04/23,1372
2018/04/24,1510
2018/04/25,1599
2018/04/26,1622
2018/04/27,1674
2018/04/28,1687
2018/04/29,1685
2018/04/30,1712
2018/05/01,1729
2018/05/02,1815
2018/05/03,1918
2018/05/04,1945
2018/05/05,1934
2018/05/06,1915
2018/05/07,2027
2018/05/08,2023
2018/05/09,2029
2018/05/10,2024
2018/05/11,2012
2018/05/12,1933
2018/05/13,1820
2018/05/14,1824
2018/05/15,1812
2018/05/16,1748
2018/05/17,1689
2018/05/18,1631
2018/05/19,1531
2018/05/20,1460
2018/05/21,1435
2018/05/22,1472
2018/05/23,1535
2018/05/24,1533
2018/05/25,1510
2018/05/26,1450
2018/05/27,1450
2018/05/28,1479
2018/05/29,1482
2018/05/30,1489
2018/05/31,1503
2018/06/01,1559
2018/06/02,1492
2018/06/03,1404
2018/06/04,1409
2018/06/05,1422
2018/06/06,1467
2018/06/07,1498
2018/06/08,1563
2018/06/09,1487
2018/06/10,1462
2018/06/11,1463
2018/06/12,1536
2018/06/13,1666
2018/06/14,1805
2018/06/15,1900
2018/06/16,1842
2018/06/17,1737
2018/06/18,1662
2018/06/19,1613
2018/06/20,1574
2018/06/21,1533
2018/06/22,1523
2018/06/23,1433
2018/06/24,1401
2018/06/25,1367
2018/06/26,1318
2018/06/27,1263
2018/06/28,1216
2018/06/29,1208
2018/06/30,1165
2018/07/01,1104
2018/07/02,1126
2018/07/03,1166
2018/07/04,1223
2018/07/05,1257
2018/07/06,1310
2018/07/07,1290
2018/07/08,1254
2018/07/09,1263
2018/07/10,1266
2018/07/11,1232
2018/07/12,1204
2018/07/13,1171
2018/07/14,1117
2018/07/15,1063
2018/07/16,1056
2018/07/17,1063
2018/07/18,1090
2018/07/19,1081
2018/07/20,1094
2018/07/21,1058
2018/07/22,1011
2018/07/23,1005
2018/07/24,1006
2018/07/25,995.143
2018/07/26,970.415
2018/07/27,945.686
2018/07/28,886.266
2018/07/29,825.517
2018/07/30,826.789
2018/07/31,928.103
2018/08/01,913.223
2018/08/02,904.872
2018/08/03,880.662
2018/08/04,838.059
2018/08/05,793.638
2018/08/06,777.794
2018/08/07,785.656
2018/08/08,856.741
2018/08/09,888.94
2018/08/10,916.673
2018/08/11,907.704
2018/08/12,856.497
2018/08/13,885.46
2018/08/14,925.22
2018/08/15,947.009
2018/08/16,912.332
2018/08/17,919.758
2018/08/18,873.87
2018/08/19,808.456
2018/08/20,777.536
2018/08/21,752.097
2018/08/22,748.16
2018/08/23,728.715
2018/08/24,712.588
2018/08/25,681.353
2018/08/26,645.514
2018/08/27,639.876
2018/08/28,636.969
2018/08/29,659.594
2018/08/30,663.403
2018/08/31,673.492
2018/09/01,656.724
2018/09/02,629.144
2018/09/03,653.016
2018/09/04,755.764
2018/09/05,800.318
2018/09/06,858.972
2018/09/07,888.258
2018/09/08,893.554
2018/09/09,887.178
2018/09/10,891.558
2018/09/11,892.837
2018/09/12,934.537
2018/09/13,928.355
2018/09/14,927.839
2018/09/15,895.373
2018/09/16,851.341
2018/09/17,828.427
2018/09/18,805.02
2018/09/19,774.988
2018/09/20,770.184
2018/09/21,826.188
2018/09/22,823.038
2018/09/23,808.979
2018/09/24,823.305
2018/09/25,816.639
2018/09/26,814.245
2018/09/27,804.556
2018/09/28,801.33
2018/09/29,796.706
2018/09/30,779.41
2018/10/01,754.79
2018/10/02,718.845
2018/10/03,700.881
2018/10/04,684.255
2018/10/05,657.932
2018/10/06,618.632
2018/10/07,587.026
2018/10/08,590.492
2018/10/09,585.979
2018/10/10,589.073
2018/10/11,653.158
2018/10/12,661.549
2018/10/13,635.029
2018/10/14,613.421
2018/10/15,699.708
2018/10/16,723.133
2018/10/17,727.04
2018/10/18,752.15
2018/10/19,735.766
2018/10/20,717.482
2018/10/21,731.045
2018/10/22,709.704
2018/10/23,697.336
2018/10/24,685.282
2018/10/25,700.56
2018/10/26,691.969
2018/10/27,653.211
2018/10/28,614.865
2018/10/29,609.148
2018/10/30,594.63
2018/10/31,589.171
2018/11/01,579.331
2018/11/02,591.65
2018/11/03,568.759
2018/11/04,570.463
2018/11/05,605.599
2018/11/06,614.084
2018/11/07,643.871
2018/11/08,650.524
2018/11/09,654.756
2018/11/10,637.935
2018/11/11,615.988
2018/11/12,626.059
2018/11/13,629.488
2018/11/14,681.09
2018/11/15,727.343
2018/11/16,731.782
2018/11/17,703.75
2018/11/18,703.358
2018/11/19,775.662
2018/11/20,846.442
2018/11/21,861.6
2018/11/22,840.462
2018/11/23,826.758
2018/11/24,798.128
2018/11/25,804.202
2018/11/26,788.851
2018/11/27,752.736
2018/11/28,730.505
2018/11/29,730.955
2018/11/30,1077
2018/12/01,1408
2018/12/02,1299
2018/12/03,1210
2018/12/04,1126
2018/12/05,1060
2018/12/06,1014
2018/12/07,981.348
2018/12/08,907.848
2018/12/09,834.246
2018/12/10,761.584
2018/12/11,693.299
2018/12/12,621.466
2018/12/13,562.261
2018/12/14,497.295
2018/12/15,442.894
2018/12/16,421.261
2018/12/17,433.111
2018/12/18,445.076
2018/12/19,483.229
2018/12/20,524.526
2018/12/21,571.014
2018/12/22,566.796
2018/12/23,593.446
2018/12/24,648.242
2018/12/25,651.041
2018/12/26,641.241
2018/12/27,649.248
2018/12/28,656.254
2018/12/29,703.286
2018/12/30,679.916
2018/12/31,663.1
2019/01/01,640.366
2019/01/02,643.176
2019/01/03,638.917
2019/01/04,693.088
2019/01/05,776.596
2019/01/06,781.541
2019/01/07,781.824
2019/01/08,770.888
2019/01/09,753.856
2019/01/10,755.056
2019/01/11,778.348
2019/01/12,732.736
2019/01/13,697.031
2019/01/14,699.117
2019/01/15,676.997
2019/01/16,664.682
2019/01/17,635.361
2019/01/18,592.665
2019/01/19,547.69
2019/01/20,519.06
2019/01/21,491.58
2019/01/22,466.025
2019/01/23,453.905
2019/01/24,455.976
2019/01/25,449.395
2019/01/26,429.902
2019/01/27,426.641
2019/01/28,446.242
2019/01/29,442.253
2019/01/30,444.07
2019/01/31,452.156
2019/02/01,450.485
2019/02/02,431.689
2019/02/03,418.687
2019/02/04,397.349
2019/02/05,375.701
2019/02/06,377.636
2019/02/07,370.287
2019/02/08,384.572
2019/02/09,375.409
2019/02/10,382.268
2019/02/11,400.808
2019/02/12,404.656
2019/02/13,412.006
2019/02/14,416.577
2019/02/15,419.631
2019/02/16,406.591
2019/02/17,420.522
2019/02/18,477.617
2019/02/19,520.746
2019/02/20,538.748
2019/02/21,549.762
2019/02/22,560.27
2019/02/23,556.493
2019/02/24,596.095
2019/02/25,642.684
2019/02/26,627.779
2019/02/27,649.15
2019/02/28,648.497
2019/03/01,628.506
2019/03/02,596.607
2019/03/03,574.807
2019/03/04,560.695
2019/03/05,549.412
2019/03/06,541.96
2019/03/07,533.96
2019/03/08,536.262
2019/03/09,520.418
2019/03/10,509.351
2019/03/11,519.312
2019/03/12,524.301
2019/03/13,517.504
2019/03/14,519.787
2019/03/15,523.805
2019/03/16,527.875
2019/03/17,524.076
2019/03/18,537.909
2019/03/19,522.195
2019/03/20,536.938
2019/03/21,540.048
2019/03/22,528.741
2019/03/23,542.005
2019/03/24,529.304
2019/03/25,537.768
2019/03/26,538.971
2019/03/27,535.4
2019/03/28,531.925
2019/03/29,536.501
2019/03/30,536.996
2019/03/31,528.719
2019/04/01,524.888
2019/04/02,565.44
2019/04/03,617.608
2019/04/04,632.902
2019/04/05,648.714
2019/04/06,641.597
2019/04/07,655.927
2019/04/08,709.61
2019/04/09,743.242
2019/04/10,754.077
2019/04/11,751.755
2019/04/12,736.771
2019/04/13,697.554
2019/04/14,672.879
2019/04/15,669.596
2019/04/16,647.975
2019/04/17,628.023
2019/04/18,626.094
2019/04/19,614.423
2019/04/20,590.711
2019/04/21,576.491
2019/04/22,567.924
2019/04/23,574.662
2019/04/24,611.824
2019/04/25,633.751
2019/04/26,695.63
2019/04/27,682.718
2019/04/28,679.982
2019/04/29,695.21
2019/04/30,696.547
2019/05/01,688.09
2019/05/02,671.178
2019/05/03,666.847
2019/05/04,648.134
2019/05/05,623.097
2019/05/06,629.415
2019/05/07,661.13
2019/05/08,672.338
2019/05/09,670.767
2019/05/10,669.919
2019/05/11,734.475
2019/05/12,744.873
2019/05/13,786.387
2019/05/14,807.61
2019/05/15,870.224
2019/05/16,1037
2019/05/17,1100
2019/05/18,1073
2019/05/19,1053
2019/05/20,1045
2019/05/21,1031
2019/05/22,1011
2019/05/23,995.262
2019/05/24,952.209
2019/05/25,891.999
2019/05/26,870.13
2019/05/27,864.969
2019/05/28,837.732
2019/05/29,855.563
2019/05/30,879.559
2019/05/31,899.491
2019/06/01,854.64
2019/06/02,805.816
2019/06/03,809.599
2019/06/04,820.978
2019/06/05,851.125
2019/06/06,820.51
2019/06/07,801.445
2019/06/08,734.976
2019/06/09,708.96
2019/06/10,687.446
2019/06/11,663.031
2019/06/12,658.726
2019/06/13,688.503
2019/06/14,707.291
2019/06/15,751.609
2019/06/16,773.222
2019/06/17,762.079
2019/06/18,783.761
2019/06/19,805.088
2019/06/20,792.457
2019/06/21,843.56
2019/06/22,893.132
2019/06/23,897.814
2019/06/24,912.908
2019/06/25,925.114
2019/06/26,1002
2019/06/27,1063
2019/06/28,1040
2019/06/29,1051
2019/06/30,1037
2019/07/01,1005
2019/07/02,970.606
2019/07/03,947.618
2019/07/04,909.619
2019/07/05,853.216
2019/07/06,787.139
2019/07/07,765.247
2019/07/08,738.102
2019/07/09,852.895
2019/07/10,866.921
2019/07/11,889.297
2019/07/12,869.127
2019/07/13,820.195
2019/07/14,833.602
2019/07/15,850.402
2019/07/16,816.083
2019/07/17,805.576
2019/07/18,803.885
2019/07/19,768.155
2019/07/20,733.165
2019/07/21,689.272
2019/07/22,659.418
2019/07/23,628.687
2019/07/24,583.533
2019/07/25,547.826
2019/07/26,582.281
2019/07/27,556.656
2019/07/28,522.144
2019/07/29,516.681
2019/07/30,510.844
2019/07/31,508.386
2019/08/01,532.849
2019/08/02,535.62
2019/08/03,513.269
2019/08/04,495.169
2019/08/05,549.192
2019/08/06,573.86
2019/08/07,574.114
2019/08/08,592.873
2019/08/09,589.808
2019/08/10,576.511
2019/08/11,560.002
2019/08/12,545.499
