Date,fee_to_reward30rocUSD
2019/05/02,-28.123
2019/05/03,-41.733
2019/05/04,-37.41
2019/05/05,-17.769
2019/05/06,15.118
2019/05/07,34.037
2019/05/08,-10.295
2019/05/09,-1.948
2019/05/10,-32.885
2019/05/11,-75.818
2019/05/12,-72.591
2019/05/13,-57.179
2019/05/14,-46.822
2019/05/15,-43.432
2019/05/16,-36.902
2019/05/17,-52.132
2019/05/18,-66.206
2019/05/19,-46.294
2019/05/20,92.119
2019/05/21,49.306
2019/05/22,75.231
2019/05/23,44.359
2019/05/24,60.342
2019/05/25,38.144
2019/05/26,-10.877
2019/05/27,128.623
2019/05/28,112.087
2019/05/29,97.813
2019/05/30,108.027
2019/05/31,80.278
2019/06/01,47.854
2019/06/02,12.314
2019/06/03,70.586
2019/06/04,65.542
2019/06/05,28.507
2019/06/06,3.129
2019/06/07,14.17
2019/06/08,83.552
2019/06/09,-16.581
2019/06/10,101.007
2019/06/11,62.37
2019/06/12,-13.043
2019/06/13,-25.038
2019/06/14,-21.808
2019/06/15,-27.345
2019/06/16,-45.946
2019/06/17,26.615
2019/06/18,-1.372
2019/06/19,-0.218
2019/06/20,61.319
2019/06/21,-34.388
2019/06/22,-30.762
2019/06/23,-32.42
2019/06/24,7.575
2019/06/25,94.895
2019/06/26,12.079
2019/06/27,23.141
2019/06/28,20.31
2019/06/29,-30.533
2019/06/30,-22.718
2019/07/01,29.286
2019/07/02,36.712
2019/07/03,-20.455
2019/07/04,-28.912
2019/07/05,1.318
2019/07/06,-8.128
2019/07/07,-35.401
2019/07/08,-26.266
2019/07/09,22.647
2019/07/10,-48.482
2019/07/11,20.3
2019/07/12,4.893
2019/07/13,-20.066
2019/07/14,-24.715
2019/07/15,-21.769
2019/07/16,152.938
2019/07/17,2.325
2019/07/18,-19.962
2019/07/19,4.759
2019/07/20,-61.642
2019/07/21,-32.15
2019/07/22,-16.003
2019/07/23,-12.889
2019/07/24,49.801
2019/07/25,1.756
2019/07/26,-47.353
2019/07/27,-54.18
2019/07/28,-63.541
2019/07/29,-26.357
2019/07/30,-21.065
2019/07/31,-46.231
2019/08/01,18.724
2019/08/02,14.587
2019/08/03,47.304
2019/08/04,-48.431
2019/08/05,-17.526
2019/08/06,36.642
2019/08/07,-29.136
2019/08/08,-9.55
2019/08/09,9.748
2019/08/10,-54.763
2019/08/11,-28.946
2019/08/12,20.367
2019/08/13,-12.167
2019/08/14,-16.753
2019/08/15,-49.474
2019/08/16,-46.983
2019/08/17,-23.424
2019/08/18,-49.793
2019/08/19,58.441
2019/08/20,67.281
2019/08/21,71.173
2019/08/22,42.536
2019/08/23,-36.229
2019/08/24,-43.532
2019/08/25,40.356
2019/08/26,84.065
2019/08/27,86.485
2019/08/28,42.089
2019/08/29,36.612
2019/08/30,21.303
2019/08/31,-34.974
2019/09/01,-7.731
2019/09/02,-1.4
2019/09/03,108.145
2019/09/04,47.231
2019/09/05,62.631
2019/09/06,91.83
2019/09/07,69.98
2019/09/08,74.894
2019/09/09,154.11
2019/09/10,209.645
2019/09/11,126.631
2019/09/12,179.556
2019/09/13,108.688
2019/09/14,87.391
2019/09/15,149.195
2019/09/16,235.62
2019/09/17,293.916
2019/09/18,164.881
2019/09/19,195.406
2019/09/20,150.831
2019/09/21,124.229
2019/09/22,94.443
2019/09/23,206.046
2019/09/24,185.086
2019/09/25,133.804
2019/09/26,133.241
2019/09/27,137.241
2019/09/28,131.021
2019/09/29,119.108
2019/09/30,120.38
2019/10/01,13.91
2019/10/02,-11.379
2019/10/03,14.629
2019/10/04,-10.173
2019/10/05,-35.37
2019/10/06,-45.121
2019/10/07,-33.845
2019/10/08,-34.654
2019/10/09,-30.913
2019/10/10,-44.83
2019/10/11,-45.302
2019/10/12,-57.37
2019/10/13,-55.869
2019/10/14,-51.551
2019/10/15,-51.487
2019/10/16,-52.567
2019/10/17,-62.523
2019/10/18,-61.407
2019/10/19,-69.574
2019/10/20,-67.284
2019/10/21,-57.271
2019/10/22,-39.45
2019/10/23,-48.594
2019/10/24,-62.031
2019/10/25,-59.773
2019/10/26,-51.403
2019/10/27,-60.925
2019/10/28,-53.421
2019/10/29,-48.035
2019/10/30,-41.905
2019/10/31,8.105
2019/11/01,2.248
2019/11/02,-35.804
2019/11/03,-12.5
2019/11/04,17.587
2019/11/05,33.221
2019/11/06,8.036
2019/11/07,41.657
2019/11/08,-7.958
2019/11/09,-12.113
2019/11/10,-7.029
2019/11/11,33.425
2019/11/12,33.855
2019/11/13,16.479
2019/11/14,11.81
2019/11/15,11.423
2019/11/16,-6.366
2019/11/17,-9.212
2019/11/18,25.202
2019/11/19,23.72
2019/11/20,14.54
2019/11/21,39.232
2019/11/22,77.504
2019/11/23,-16.083
2019/11/24,-21.955
2019/11/25,73.828
2019/11/26,66.269
2019/11/27,14.646
2019/11/28,10.764
2019/11/29,-6.147
2019/11/30,-15.723
2019/12/01,13.151
2019/12/02,39.013
2019/12/03,16.948
2019/12/04,12.357
2019/12/05,-7.598
2019/12/06,-9.636
2019/12/07,-46.121
2019/12/08,-39.435
2019/12/09,0.531
2019/12/10,7.636
2019/12/11,-10.091
2019/12/12,-7.051
2019/12/13,-9.046
2019/12/14,-14.29
2019/12/15,-12.295
2019/12/16,45.119
2019/12/17,85.874
2019/12/18,30.565
2019/12/19,1.537
2019/12/20,5.697
2019/12/21,-40.003
2019/12/22,-61.967
2019/12/23,23.463
2019/12/24,6.981
2019/12/25,-52.291
2019/12/26,-37.946
2019/12/27,-26.257
2019/12/28,-36.378
2019/12/29,-28.1
2019/12/30,-0.045
2019/12/31,-18.615
2020/01/01,-30.289
2020/01/02,-32.701
2020/01/03,-38.847
2020/01/04,-42.492
2020/01/05,-36.797
2020/01/06,-0.359
2020/01/07,12.884
2020/01/08,-3.317
2020/01/09,-25.451
2020/01/10,-14.926
2020/01/11,-33.37
2020/01/12,-38.482
2020/01/13,-21.21
2020/01/14,-2.76
2020/01/15,-31.308
2020/01/16,-56.064
2020/01/17,-46.322
2020/01/18,-38.619
2020/01/19,-43.343
2020/01/20,-32.273
2020/01/21,-34.904
2020/01/22,-53.927
2020/01/23,-46.675
2020/01/24,-45.44
2020/01/25,-59.134
2020/01/26,-56.439
2020/01/27,-40.062
2020/01/28,-30.696
2020/01/29,-40.544
2020/01/30,-31.505
2020/01/31,-21.679
2020/02/01,-15.966
2020/02/02,-19.123
2020/02/03,17.599
2020/02/04,29.799
2020/02/05,21.183
2020/02/06,32.561
2020/02/07,14.205
2020/02/08,14.012
2020/02/09,-10.364
2020/02/10,23.017
2020/02/11,43.882
2020/02/12,63.126
2020/02/13,23.047
2020/02/14,26.07
2020/02/15,41.435
2020/02/16,41.947
2020/02/17,38.815
2020/02/18,38.111
2020/02/19,57.798
2020/02/20,73.927
2020/02/21,33.975
2020/02/22,19.793
2020/02/23,42.126
2020/02/24,111.033
2020/02/25,126.342
2020/02/26,160.933
2020/02/27,84.062
2020/02/28,63.995
2020/02/29,4.876
2020/03/01,13.034
2020/03/02,26.881
2020/03/03,35.754
2020/03/04,15.916
2020/03/05,24.354
2020/03/06,-8.284
2020/03/07,-21.695
2020/03/08,9.996
2020/03/09,72.549
2020/03/10,28.366
2020/03/11,36.854
2020/03/12,667.313
2020/03/13,406.927
2020/03/14,7.333
2020/03/15,-0.457
2020/03/16,158.217
2020/03/17,37.633
2020/03/18,24.575
2020/03/19,82.544
2020/03/20,45.592
2020/03/21,4.435
2020/03/22,43.025
2020/03/23,82.539
2020/03/24,51.706
2020/03/25,28.522
2020/03/26,14.939
2020/03/27,-22.578
2020/03/28,-18.177
2020/03/29,-21.767
2020/03/30,37.688
2020/03/31,41.551
2020/04/01,27.018
2020/04/02,36.477
2020/04/03,27.713
2020/04/04,-16.494
2020/04/05,-10.603
2020/04/06,66.654
2020/04/07,7.123
2020/04/08,-25.413
2020/04/09,4.689
2020/04/10,-3.397
2020/04/11,-87.687
2020/04/12,-87.132
2020/04/13,-15.002
2020/04/14,2.055
2020/04/15,-61.289
2020/04/16,-6.943
2020/04/17,-11.496
2020/04/18,-30.376
2020/04/19,-26.266
2020/04/20,27.779
2020/04/21,30.079
2020/04/22,13.422
2020/04/23,21.941
2020/04/24,22.939
2020/04/25,8.298
2020/04/26,28.532
2020/04/27,58.825
2020/04/28,69.003
2020/04/29,101.816
2020/04/30,136.427
2020/05/01,46.299
2020/05/02,1.338
2020/05/03,23.188
2020/05/04,93.667
2020/05/05,113.915
2020/05/06,49.955
2020/05/07,93.929
2020/05/08,111.185
2020/05/09,87.425
2020/05/10,186.065
2020/05/11,204.211
2020/05/12,265.974
2020/05/13,238.476
2020/05/14,271.379
2020/05/15,217.3
2020/05/16,93.675
2020/05/17,158.328
2020/05/18,214.165
2020/05/19,217.75
2020/05/20,182.78
2020/05/21,262.825
2020/05/22,173.748
2020/05/23,71.294
2020/05/24,127.978
2020/05/25,231.014
2020/05/26,205.294
2020/05/27,214.394
2020/05/28,237.469
2020/05/29,91.099
2020/05/30,45.284
2020/05/31,118.386
2020/06/01,215.669
2020/06/02,207.842
2020/06/03,110.8
2020/06/04,108.83
2020/06/05,77.841
2020/06/06,63.223
2020/06/07,81.825
2020/06/08,118.068
2020/06/09,29.123
2020/06/10,71.979
2020/06/11,53.582
2020/06/12,9.689
2020/06/13,-25.145
2020/06/14,-19.585
2020/06/15,62.765
2020/06/16,48.898
2020/06/17,18.824
2020/06/18,20.92
2020/06/19,16.766
2020/06/20,-25.603
2020/06/21,-0.026
2020/06/22,107.571
2020/06/23,76.178
2020/06/24,44.615
2020/06/25,29.902
2020/06/26,13.029
2020/06/27,9.146
2020/06/28,19.083
2020/06/29,35.962
2020/06/30,96.3
2020/07/01,62.103
2020/07/02,34.389
2020/07/03,66.848
2020/07/04,25.585
2020/07/05,14.93
2020/07/06,27.845
2020/07/07,18.856
2020/07/08,43.052
2020/07/09,39.127
2020/07/10,6.753
2020/07/11,-5.06
2020/07/12,2.231
2020/07/13,93.972
2020/07/14,99.484
2020/07/15,34.69
2020/07/16,50.478
2020/07/17,46.986
2020/07/18,47.397
2020/07/19,47.028
2020/07/20,112.814
2020/07/21,119.165
2020/07/22,59.121
2020/07/23,57.647
2020/07/24,48.97
2020/07/25,75.388
2020/07/26,71.705
2020/07/27,117.638
2020/07/28,86.277
2020/07/29,72.429
2020/07/30,35.378
2020/07/31,55.967
2020/08/01,46.029
2020/08/02,59.413
2020/08/03,88.161
2020/08/04,78.604
2020/08/05,37.839
2020/08/06,44.684
2020/08/07,41.274
2020/08/08,42.456
2020/08/09,90.531
2020/08/10,176.377
2020/08/11,209.587
2020/08/12,169.465
2020/08/13,217.147
2020/08/14,156.732
2020/08/15,80.683
2020/08/16,62.689
2020/08/17,85.083
2020/08/18,86.404
2020/08/19,60.519
2020/08/20,44.354
2020/08/21,70.702
2020/08/22,22.793
2020/08/23,10.964
2020/08/24,14.883
2020/08/25,31.747
2020/08/26,-1.811
2020/08/27,23.219
2020/08/28,17.102
2020/08/29,30.353
2020/08/30,77.135
2020/08/31,118.595
2020/09/01,143.916
2020/09/02,164.567
2020/09/03,178.728
2020/09/04,134.622
2020/09/05,136.052
2020/09/06,43.491
2020/09/07,42.978
2020/09/08,19.816
2020/09/09,1.822
2020/09/10,17.777
2020/09/11,-17.745
2020/09/12,-34.657
2020/09/13,-24.185
2020/09/14,28.242
2020/09/15,35.06
2020/09/16,17.366
2020/09/17,71.286
2020/09/18,45.746
2020/09/19,21.396
2020/09/20,-10.483
2020/09/21,27.296
2020/09/22,41.853
2020/09/23,15.78
2020/09/24,1.733
2020/09/25,6.997
2020/09/26,-8.437
2020/09/27,-5.401
2020/09/28,8.831
2020/09/29,-16.393
2020/09/30,-30.802
2020/10/01,-50.923
2020/10/02,-53.813
2020/10/03,-58.13
2020/10/04,-44.062
2020/10/05,-44.673
2020/10/06,-13.761
2020/10/07,-20.251
2020/10/08,-18.048
2020/10/09,-27.07
2020/10/10,-49.875
2020/10/11,-54.562
2020/10/12,-24.946
2020/10/13,-28.983
2020/10/14,-44.083
2020/10/15,-41.949
2020/10/16,-43.591
2020/10/17,-77.8
2020/10/18,-73.681
2020/10/19,-54.371
2020/10/20,-43.598
2020/10/21,-38.566
2020/10/22,-42.937
2020/10/23,-42.896
2020/10/24,-62.263
2020/10/25,-59.239
2020/10/26,-28.434
2020/10/27,-41.933
2020/10/28,-37.816
2020/10/29,-41.112
2020/10/30,-36.928
2020/10/31,-50.047
2020/11/01,-54.913
2020/11/02,-14.097
2020/11/03,-34.73
2020/11/04,-47.325
2020/11/05,-42.868
2020/11/06,-21.644
2020/11/07,-23.348
2020/11/08,-52.938
2020/11/09,-23.789
2020/11/10,3.894
2020/11/11,-24.544
2020/11/12,-20.629
2020/11/13,-20.852
2020/11/14,-48.707
2020/11/15,-41.055
2020/11/16,25.602
2020/11/17,78.894
2020/11/18,39.166
2020/11/19,-10.882
2020/11/20,-5.689
2020/11/21,0.39
2020/11/22,10.756
2020/11/23,107.328
2020/11/24,126.231
2020/11/25,10.606
2020/11/26,105.953
2020/11/27,-23.316
2020/11/28,-47.891
2020/11/29,-50.713
2020/11/30,67.074
2020/12/01,103.063
2020/12/02,-22.055
2020/12/03,2.163
2020/12/04,33.489
2020/12/05,-21.109
2020/12/06,-34.111
2020/12/07,-9.711
2020/12/08,87.881
2020/12/09,40.277
2020/12/10,9.98
2020/12/11,20.975
2020/12/12,-18.297
2020/12/13,-14.602
2020/12/14,74.159
2020/12/15,113.15
2020/12/16,55.993
2020/12/17,45.923
2020/12/18,-6.386
2020/12/19,21.146
2020/12/20,-25.959
2020/12/21,15.676
2020/12/22,5.667
2020/12/23,25.114
2020/12/24,-4.451
2020/12/25,32.046
2020/12/26,-28.612
2020/12/27,81.236
2020/12/28,174.069
2020/12/29,191.42
2020/12/30,36.037
2020/12/31,18.207
2021/01/01,45.143
2021/01/02,71.682
2021/01/03,97.874
2021/01/04,241.205
2021/01/05,171.746
2021/01/06,99.949
2021/01/07,65.98
2021/01/08,65.471
2021/01/09,47.806
2021/01/10,29.604
2021/01/11,188.86
2021/01/12,70.341
2021/01/13,9.672
2021/01/14,-0.567
2021/01/15,5.166
2021/01/16,-27.856
2021/01/17,-8.127
2021/01/18,15.86
2021/01/19,82.067
2021/01/20,6.622
2021/01/21,43.18
2021/01/22,10.804
2021/01/23,-0.121
2021/01/24,-4.177
2021/01/25,39.49
2021/01/26,-3.767
2021/01/27,-4.519
2021/01/28,-2.13
2021/01/29,11.168
2021/01/30,6.83
2021/01/31,53.879
2021/02/01,35.322
2021/02/02,11.925
2021/02/03,-10.449
2021/02/04,30.182
2021/02/05,39.33
2021/02/06,16.685
2021/02/07,7.512
2021/02/08,49.74
2021/02/09,69.435
2021/02/10,3.064
2021/02/11,48.557
2021/02/12,76.75
2021/02/13,61.203
2021/02/14,38.931
2021/02/15,57.832
2021/02/16,86.961
2021/02/17,66.643
2021/02/18,41.257
2021/02/19,60.473
2021/02/20,34.902
2021/02/21,11.184
2021/02/22,77.645
2021/02/23,104.954
2021/02/24,38.397
2021/02/25,49.313
2021/02/26,34.611
2021/02/27,18.518
2021/02/28,-7.519
2021/03/01,4.764
2021/03/02,-2.244
2021/03/03,-9.145
2021/03/04,-20.497
2021/03/05,-10.238
2021/03/06,-35.773
2021/03/07,-25.131
2021/03/08,-11.806
2021/03/09,-3.907
2021/03/10,-15.964
2021/03/11,-22.509
2021/03/12,-9.089
2021/03/13,-0.157
2021/03/14,-6.605
2021/03/15,1.613
2021/03/16,12.7
2021/03/17,7.463
2021/03/18,2.986
2021/03/19,-1.738
2021/03/20,-12.267
2021/03/21,-13.921
2021/03/22,-3.298
2021/03/23,7.215
2021/03/24,-10.912
2021/03/25,-21.132
2021/03/26,-12.636
2021/03/27,-15.73
2021/03/28,-12.332
2021/03/29,11.676
2021/03/30,20.606
2021/03/31,35.331
2021/04/01,29.41
2021/04/02,21.589
2021/04/03,17.188
2021/04/04,-10.742
2021/04/05,25.534
2021/04/06,8.662
2021/04/07,6.975
2021/04/08,-7.177
2021/04/09,-5.937
2021/04/10,-14.251
2021/04/11,-32.879
2021/04/12,-21.338
2021/04/13,-13.332
2021/04/14,-15.075
2021/04/15,-28.405
2021/04/16,-4.474
2021/04/17,-8.548
2021/04/18,0.712
2021/04/19,16.118
2021/04/20,36.134
2021/04/21,1.024
2021/04/22,0.553
2021/04/23,-9.956
2021/04/24,-37.077
2021/04/25,-39.388
2021/04/26,-27.519
2021/04/27,-25.989
2021/04/28,-26.23
2021/04/29,-32.367
2021/04/30,-48.446
2021/05/01,-51.535
2021/05/02,-56.673
2021/05/03,-34.636
2021/05/04,-20.479
2021/05/05,-36.749
2021/05/06,-33.499
2021/05/07,-32.642
2021/05/08,10.09
2021/05/09,13.526
2021/05/10,59.228
2021/05/11,100.045
2021/05/12,68.772
2021/05/13,32.008
2021/05/14,6.009
2021/05/15,7.072
2021/05/16,-29.719
2021/05/17,-15.894
2021/05/18,-22.96
2021/05/19,12.778
2021/05/20,-26.999
2021/05/21,-23.554
2021/05/22,-42.843
2021/05/23,-7.061
2021/05/24,-2.466
2021/05/25,-4.592
2021/05/26,-15.038
2021/05/27,-30.451
2021/05/28,-35.033
2021/05/29,-44.047
2021/05/30,-41.023
2021/05/31,-29.425
2021/06/01,-21.762
2021/06/02,-40.266
2021/06/03,-40.569
2021/06/04,-43.873
2021/06/05,-60.445
2021/06/06,-67
2021/06/07,-70.397
2021/06/08,-63.531
2021/06/09,-75.3
2021/06/10,-80.49
2021/06/11,-77.772
2021/06/12,-77.394
2021/06/13,-79.335
2021/06/14,-68.601
2021/06/15,-63.085
2021/06/16,-67.608
2021/06/17,-64.28
2021/06/18,-77.307
2021/06/19,-77.457
2021/06/20,-72.635
2021/06/21,-18.282
2021/06/22,-32.646
2021/06/23,-56.253
2021/06/24,-53.05
2021/06/25,-40.016
2021/06/26,-53.769
2021/06/27,-46.791
2021/06/28,-23.571
2021/06/29,-12.883
2021/06/30,-7.965
2021/07/01,-19.875
2021/07/02,-38.734
2021/07/03,-48.024
2021/07/04,-46.134
2021/07/05,-10.702
2021/07/06,139.79
2021/07/07,60.698
2021/07/08,20.957
2021/07/09,13.234
2021/07/10,-16.748
2021/07/11,-39.297
2021/07/12,37.289
2021/07/13,88.476
2021/07/14,91.721
2021/07/15,80.063
2021/07/16,76.292
2021/07/17,25.144
2021/07/18,19.535
2021/07/19,67.542
2021/07/20,72.211
2021/07/21,-34.635
2021/07/22,-36.285
2021/07/23,23.684
2021/07/24,6.863
2021/07/25,-13.694
2021/07/26,123.446
2021/07/27,75.587
2021/07/28,59.633
2021/07/29,30.43
2021/07/30,27.237
2021/07/31,46.458
2021/08/01,90.589
2021/08/02,133.371
2021/08/03,184.959
2021/08/04,114.933
2021/08/05,13.084
2021/08/06,16.551
2021/08/07,26.596
2021/08/08,44.458
2021/08/09,142.748
2021/08/10,214.663
2021/08/11,80.1
2021/08/12,49.353
2021/08/13,14.662
2021/08/14,6.848
2021/08/15,10.226
2021/08/16,65.028
2021/08/17,66.363
2021/08/18,49.78
2021/08/19,22.822
2021/08/20,-51.181
2021/08/21,-65.904
2021/08/22,-65.291
2021/08/23,-41.078
2021/08/24,-31.323
2021/08/25,-57.575
2021/08/26,-54.439
2021/08/27,-56.661
2021/08/28,-56.003
2021/08/29,-58.322
2021/08/30,-48.49
2021/08/31,-50.184
2021/09/01,-54.992
2021/09/02,-63.041
2021/09/03,-50.057
2021/09/04,-62.588
2021/09/05,-60.442
2021/09/06,-61.946
2021/09/07,-42.027
2021/09/08,-53.282
2021/09/09,-56.429
2021/09/10,-67.482
2021/09/11,-76.632
2021/09/12,-79.199
2021/09/13,-64.894
2021/09/14,-70.495
2021/09/15,-74.704
2021/09/16,-69.943
2021/09/17,-73.67
2021/09/18,-77.906
2021/09/19,-15.868
2021/09/20,40.212
2021/09/21,45.808
2021/09/22,-15.573
2021/09/23,-19.907
2021/09/24,-27.628
2021/09/25,-49.912
2021/09/26,-24.226
2021/09/27,-8.349
2021/09/28,-18.178
2021/09/29,-38.013
2021/09/30,-20.604
2021/10/01,-32.321
2021/10/02,-39.361
2021/10/03,-54.146
2021/10/04,-27.696
2021/10/05,-2.45
2021/10/06,1.569
2021/10/07,-16.224
2021/10/08,-29.564
2021/10/09,-52.042
2021/10/10,-31.018
2021/10/11,29.979
2021/10/12,31.322
2021/10/13,-13.124
2021/10/14,28.885
2021/10/15,55.324
2021/10/16,-23.177
2021/10/17,-9.313
2021/10/18,51.316
2021/10/19,10.41
2021/10/20,-21.558
2021/10/21,-4.211
2021/10/22,9.223
2021/10/23,-15.17
2021/10/24,0.391
2021/10/25,71.409
2021/10/26,26.323
2021/10/27,65.127
2021/10/28,71.828
2021/10/29,76.193
2021/10/30,37.099
2021/10/31,47.122
2021/11/01,83.857
2021/11/02,110.252
2021/11/03,47.714
2021/11/04,5.541
2021/11/05,-4.259
2021/11/06,-26.641
2021/11/07,-15.933
2021/11/08,66.644
2021/11/09,61.13
2021/11/10,34.221
2021/11/11,46.32
2021/11/12,29.88
2021/11/13,-5.658
2021/11/14,-29.706
2021/11/15,64.307
2021/11/16,69.275
2021/11/17,13.56
2021/11/18,41.953
2021/11/19,21.888
2021/11/20,-13.958
2021/11/21,3.938
2021/11/22,49.738
2021/11/23,37.112
2021/11/24,18.239
2021/11/25,-1.364
2021/11/26,-24.537
2021/11/27,-32.105
2021/11/28,-35.675
2021/11/29,-26.252
2021/11/30,-9.162
2021/12/01,-15.498
2021/12/02,-27.398
2021/12/03,-31.418
2021/12/04,1.906
2021/12/05,-28.716
2021/12/06,-2.513
2021/12/07,0.03
2021/12/08,-29.754
2021/12/09,-36.248
2021/12/10,-28.547
2021/12/11,-48.225
2021/12/12,-47.427
2021/12/13,-19.73
2021/12/14,-19.26
2021/12/15,-33.722
2021/12/16,-37.84
2021/12/17,-24.99
2021/12/18,-50.003
2021/12/19,-32.451
2021/12/20,-16.355
2021/12/21,-28.763
2021/12/22,-36.821
2021/12/23,-35.91
2021/12/24,-39.418
2021/12/25,-43.692
2021/12/26,-54.559
2021/12/27,-35.257
2021/12/28,-13.103
2021/12/29,-14.184
2021/12/30,-30.62
2021/12/31,-34.407
2022/01/01,-42.641
2022/01/02,-28.433
2022/01/03,-45.62
2022/01/04,0.278
2022/01/05,-6.048
2022/01/06,-3.018
2022/01/07,16.766
2022/01/08,-11.972
2022/01/09,-23.742
2022/01/10,47.116
2022/01/11,45.603
2022/01/12,16.818
2022/01/13,11.098
2022/01/14,5.654
2022/01/15,-12.345
2022/01/16,-15.687
2022/01/17,41.323
2022/01/18,12.3
2022/01/19,14.604
2022/01/20,29.576
2022/01/21,58.52
2022/01/22,46.515
2022/01/23,-1.764
2022/01/24,48.39
2022/01/25,47.433
2022/01/26,25.055
2022/01/27,9.658
2022/01/28,-11.42
2022/01/29,-7.828
2022/01/30,7.289
2022/01/31,21.794
2022/02/01,16.822
2022/02/02,15.756
2022/02/03,-10.596
2022/02/04,-25.817
2022/02/05,-14.515
2022/02/06,-43.608
2022/02/07,3.157
2022/02/08,-9.947
2022/02/09,-30.931
2022/02/10,-22.003
2022/02/11,-36.323
2022/02/12,-31.649
2022/02/13,-41.057
2022/02/14,-15.189
2022/02/15,-3.514
2022/02/16,-20.267
2022/02/17,-13.562
2022/02/18,-31.521
2022/02/19,-34.835
2022/02/20,-48.175
2022/02/21,-45.49
2022/02/22,-7.719
2022/02/23,-32.728
2022/02/24,-7.022
2022/02/25,-33.959
2022/02/26,-44.518
2022/02/27,-41.307
2022/02/28,-27.557
2022/03/01,-27.294
2022/03/02,-22.311
2022/03/03,-30.542
2022/03/04,-39.763
2022/03/05,-43.221
2022/03/06,-33.011
2022/03/07,-26.402
2022/03/08,7.819
2022/03/09,-38.485
2022/03/10,-29.637
2022/03/11,-34.946
2022/03/12,-47.99
2022/03/13,-35.853
2022/03/14,-17.922
2022/03/15,-9.312
2022/03/16,-9.356
2022/03/17,-4.065
2022/03/18,-3.115
2022/03/19,-32.198
2022/03/20,-20.148
2022/03/21,-12.523
2022/03/22,-14.988
2022/03/23,-23.386
2022/03/24,-18.957
2022/03/25,-24.922
2022/03/26,-43.285
2022/03/27,4.167
2022/03/28,39.82
2022/03/29,26.112
2022/03/30,2.586
2022/03/31,-0.466
2022/04/01,1.701
2022/04/02,7.14
2022/04/03,9.511
2022/04/04,47.514
2022/04/05,36.344
2022/04/06,4.736
2022/04/07,-1.177
2022/04/08,11.218
2022/04/09,-14.673
2022/04/10,1.406
2022/04/11,37.273
2022/04/12,16.85
2022/04/13,2.243
2022/04/14,22.95
2022/04/15,-22.175
2022/04/16,-25.306
2022/04/17,-34.115
2022/04/18,12.662
2022/04/19,10.336
2022/04/20,19.992
2022/04/21,9.329
2022/04/22,16.722
2022/04/23,-26.946
2022/04/24,-16.253
2022/04/25,40.836
2022/04/26,-20.453
2022/04/27,-26.437
2022/04/28,-12.392
2022/04/29,0.33
2022/04/30,-5.824
2022/05/01,170.255
2022/05/02,-17.395
2022/05/03,-16.296
2022/05/04,-22.283
2022/05/05,-5.122
2022/05/06,-11.621
2022/05/07,-40.294
2022/05/08,-26.042
2022/05/09,74.31
2022/05/10,54.557
2022/05/11,141.476
2022/05/12,211.096
2022/05/13,47.483
2022/05/14,3.775
2022/05/15,11.108
2022/05/16,-0.311
2022/05/17,12.556
2022/05/18,-11.541
2022/05/19,-5.041
2022/05/20,-23.917
2022/05/21,-24.617
2022/05/22,-31.627
2022/05/23,13.94
2022/05/24,8.119
2022/05/25,-25.086
2022/05/26,16.087
2022/05/27,3.245
2022/05/28,-30.871
2022/05/29,-36.509
2022/05/30,-9.754
2022/05/31,-64.574
2022/06/01,-3.254
2022/06/02,-5.97
2022/06/03,-5.349
2022/06/04,-20.511
2022/06/05,-11.393
2022/06/06,42.92
2022/06/07,44.013
2022/06/08,-19.8
2022/06/09,-27.902
2022/06/10,-60.201
2022/06/11,-67.35
2022/06/12,-28.376
2022/06/13,89.139
2022/06/14,88.135
2022/06/15,82.481
2022/06/16,18.892
2022/06/17,23.796
2022/06/18,53.387
2022/06/19,37.626
2022/06/20,29.682
2022/06/21,59.375
2022/06/22,24.115
2022/06/23,33.423
2022/06/24,36.337
2022/06/25,-16.121
2022/06/26,-11.728
2022/06/27,43.977
2022/06/28,67.659
2022/06/29,48.966
2022/06/30,20.629
2022/07/01,3.259
2022/07/02,-10.127
2022/07/03,-17.024
2022/07/04,-11.02
2022/07/05,4.016
2022/07/06,-0.932
2022/07/07,-12.432
2022/07/08,-20.53
2022/07/09,-15.223
2022/07/10,-22.732
2022/07/11,-2.934
2022/07/12,-7.818
2022/07/13,-53.558
2022/07/14,-41.585
2022/07/15,-44.298
2022/07/16,-11.774
2022/07/17,-22.351
2022/07/18,-28.107
2022/07/19,-8.491
2022/07/20,-3.946
2022/07/21,-17.154
2022/07/22,-20.205
2022/07/23,-35.032
2022/07/24,-36.045
2022/07/25,2.663
2022/07/26,-3.925
2022/07/27,2.05
2022/07/28,-11.435
2022/07/29,-31.495
2022/07/30,-41.759
2022/07/31,-25.129
2022/08/01,31.223
2022/08/02,13.962
2022/08/03,-8.833
2022/08/04,-19.155
2022/08/05,-23.985
2022/08/06,-34.179
2022/08/07,-25.079
2022/08/08,-2.21
2022/08/09,11.811
2022/08/10,8.455
2022/08/11,-4.939
2022/08/12,-22.682
2022/08/13,-27.988
2022/08/14,-22.221
2022/08/15,-10.157
2022/08/16,-18.275
2022/08/17,-27.57
2022/08/18,-38.156
2022/08/19,-8.845
2022/08/20,-27.646
2022/08/21,-23.589
2022/08/22,9.93
2022/08/23,0.545
2022/08/24,-18.046
2022/08/25,-7.354
2022/08/26,-16.649
2022/08/27,-36.911
2022/08/28,-31.564
