Date,size14sma
2019/10/30,0
2019/10/31,0
2019/11/01,0
2019/11/02,0
2019/11/03,0
2019/11/04,0
2019/11/05,0
2019/11/06,0
2019/11/07,0
2019/11/08,0
2019/11/09,0
2019/11/10,0
2019/11/11,0
2019/11/12,0
2019/11/13,0
2019/11/14,0
2019/11/15,0
2019/11/16,0
2019/11/17,0
2019/11/18,0
2019/11/19,0
2019/11/20,0
2019/11/21,0
2019/11/22,0
2019/11/23,0
2019/11/24,0
2019/11/25,0
2019/11/26,0
2019/11/27,0
2019/11/28,0
2019/11/29,0
2019/11/30,920.031
2019/12/01,2772
2019/12/02,4706
2019/12/03,6444
2019/12/04,8541
2019/12/05,10303
2019/12/06,11947
2019/12/07,13332
2019/12/08,14807
2019/12/09,16587
2019/12/10,18386
2019/12/11,20148
2019/12/12,21923
2019/12/13,23678
2019/12/14,24409
2019/12/15,24194
2019/12/16,24175
2019/12/17,24376
2019/12/18,24287
2019/12/19,24466
2019/12/20,24764
2019/12/21,25136
2019/12/22,25404
2019/12/23,25564
2019/12/24,25530
2019/12/25,25486
2019/12/26,25466
2019/12/27,25471
2019/12/28,25361
2019/12/29,25226
2019/12/30,25068
2019/12/31,24860
2020/01/01,24320
2020/01/02,23817
2020/01/03,23260
2020/01/04,22863
2020/01/05,22435
2020/01/06,21944
2020/01/07,21691
2020/01/08,21571
2020/01/09,21260
2020/01/10,20933
2020/01/11,20703
2020/01/12,23359
2020/01/13,23298
2020/01/14,23194
2020/01/15,23395
2020/01/16,23487
2020/01/17,23684
2020/01/18,23783
2020/01/19,23938
2020/01/20,23929
2020/01/21,23740
2020/01/22,23371
2020/01/23,23255
2020/01/24,23196
2020/01/25,23067
2020/01/26,20112
2020/01/27,19656
2020/01/28,19391
2020/01/29,19083
2020/01/30,19024
2020/01/31,18965
2020/02/01,18846
2020/02/02,18648
2020/02/03,18693
2020/02/04,18631
2020/02/05,18855
2020/02/06,18974
2020/02/07,19130
2020/02/08,19518
2020/02/09,19810
2020/02/10,20121
2020/02/11,20415
2020/02/12,20948
2020/02/13,21307
2020/02/14,21644
2020/02/15,21952
2020/02/16,22263
2020/02/17,22502
2020/02/18,22971
2020/02/19,23161
2020/02/20,23388
2020/02/21,23447
2020/02/22,23307
2020/02/23,23232
2020/02/24,23369
2020/02/25,23436
2020/02/26,23362
2020/02/27,23297
2020/02/28,23153
2020/02/29,22984
2020/03/01,22930
2020/03/02,22833
2020/03/03,22702
2020/03/04,22592
2020/03/05,22592
2020/03/06,22612
2020/03/07,22669
2020/03/08,22939
2020/03/09,23243
2020/03/10,23314
2020/03/11,23264
2020/03/12,23479
2020/03/13,23733
2020/03/14,23919
2020/03/15,24045
2020/03/16,24301
2020/03/17,24484
2020/03/18,24670
2020/03/19,24956
2020/03/20,25280
2020/03/21,25693
2020/03/22,25831
2020/03/23,25655
2020/03/24,25726
2020/03/25,25725
2020/03/26,25506
2020/03/27,25198
2020/03/28,25122
2020/03/29,24842
2020/03/30,24596
2020/03/31,24533
2020/04/01,24468
2020/04/02,24285
2020/04/03,24074
2020/04/04,23699
2020/04/05,23325
2020/04/06,23368
2020/04/07,23303
2020/04/08,23347
2020/04/09,23260
2020/04/10,23354
2020/04/11,23408
2020/04/12,23658
2020/04/13,23758
2020/04/14,23821
2020/04/15,23925
2020/04/16,24016
2020/04/17,24073
2020/04/18,24282
2020/04/19,24487
2020/04/20,24499
2020/04/21,24522
2020/04/22,24511
2020/04/23,24690
2020/04/24,24759
2020/04/25,24901
2020/04/26,25065
2020/04/27,25169
2020/04/28,25249
2020/04/29,25485
2020/04/30,25666
2020/05/01,25735
2020/05/02,25705
2020/05/03,25820
2020/05/04,25872
2020/05/05,25802
2020/05/06,25994
2020/05/07,26384
2020/05/08,26494
2020/05/09,26692
2020/05/10,26870
2020/05/11,27000
2020/05/12,27056
2020/05/13,26897
2020/05/14,26678
2020/05/15,26777
2020/05/16,26982
2020/05/17,27025
2020/05/18,26996
2020/05/19,27158
2020/05/20,27142
2020/05/21,26941
2020/05/22,27046
2020/05/23,26980
2020/05/24,26923
2020/05/25,26862
2020/05/26,26962
2020/05/27,27036
2020/05/28,27206
2020/05/29,27440
2020/05/30,27480
2020/05/31,27754
2020/06/01,27997
2020/06/02,28236
2020/06/03,28215
2020/06/04,28232
2020/06/05,28154
2020/06/06,28315
2020/06/07,28488
2020/06/08,28652
2020/06/09,28694
2020/06/10,29008
2020/06/11,29178
2020/06/12,28990
2020/06/13,28881
2020/06/14,28592
2020/06/15,28558
2020/06/16,28466
2020/06/17,28518
2020/06/18,28527
2020/06/19,28756
2020/06/20,28894
2020/06/21,29240
2020/06/22,29791
2020/06/23,30382
2020/06/24,30903
2020/06/25,31466
2020/06/26,31994
2020/06/27,32760
2020/06/28,33360
2020/06/29,33743
2020/06/30,34146
2020/07/01,34655
2020/07/02,35187
2020/07/03,35564
2020/07/04,35639
2020/07/05,35335
2020/07/06,35184
2020/07/07,35087
2020/07/08,34963
2020/07/09,34825
2020/07/10,34707
2020/07/11,34345
2020/07/12,34325
2020/07/13,34610
2020/07/14,34687
2020/07/15,34765
2020/07/16,34656
2020/07/17,34622
2020/07/18,34993
2020/07/19,35656
2020/07/20,35952
2020/07/21,36179
2020/07/22,36349
2020/07/23,36540
2020/07/24,36997
2020/07/25,37836
2020/07/26,38239
2020/07/27,38501
2020/07/28,38845
2020/07/29,39112
2020/07/30,39479
2020/07/31,39895
2020/08/01,40033
2020/08/02,39979
2020/08/03,40004
2020/08/04,39994
2020/08/05,40004
2020/08/06,40082
2020/08/07,40167
2020/08/08,40004
2020/08/09,40274
2020/08/10,40356
2020/08/11,40489
2020/08/12,40662
2020/08/13,40719
2020/08/14,40722
2020/08/15,40611
2020/08/16,40694
2020/08/17,40796
2020/08/18,41024
2020/08/19,41152
2020/08/20,41183
2020/08/21,41329
2020/08/22,41174
2020/08/23,40832
2020/08/24,40532
2020/08/25,40257
2020/08/26,39997
2020/08/27,39793
2020/08/28,39594
2020/08/29,39745
2020/08/30,39877
2020/08/31,39914
2020/09/01,39866
2020/09/02,39776
2020/09/03,39694
2020/09/04,39279
2020/09/05,39098
2020/09/06,38946
2020/09/07,38722
2020/09/08,38554
2020/09/09,38379
2020/09/10,38455
2020/09/11,38345
2020/09/12,38130
2020/09/13,37858
2020/09/14,37703
2020/09/15,37502
2020/09/16,37322
2020/09/17,38723
2020/09/18,39237
2020/09/19,39443
2020/09/20,39549
2020/09/21,39713
2020/09/22,40010
2020/09/23,40186
2020/09/24,40090
2020/09/25,40107
2020/09/26,40099
2020/09/27,40037
2020/09/28,40023
2020/09/29,40047
2020/09/30,40116
2020/10/01,38546
2020/10/02,37980
2020/10/03,37680
2020/10/04,37667
2020/10/05,37620
2020/10/06,37573
2020/10/07,37508
2020/10/08,37467
2020/10/09,37470
2020/10/10,37397
2020/10/11,37303
2020/10/12,37299
2020/10/13,37254
2020/10/14,37187
2020/10/15,37355
2020/10/16,37436
2020/10/17,37445
2020/10/18,37286
2020/10/19,37317
2020/10/20,37254
2020/10/21,37350
2020/10/22,37487
2020/10/23,37509
2020/10/24,37369
2020/10/25,37262
2020/10/26,37213
2020/10/27,37215
2020/10/28,37374
2020/10/29,37321
2020/10/30,37380
2020/10/31,37572
2020/11/01,37708
2020/11/02,37768
2020/11/03,37772
2020/11/04,37721
2020/11/05,37717
2020/11/06,37907
2020/11/07,38314
2020/11/08,38425
2020/11/09,38525
2020/11/10,38665
2020/11/11,38477
2020/11/12,38430
2020/11/13,38479
2020/11/14,38404
2020/11/15,38395
2020/11/16,38339
2020/11/17,38421
2020/11/18,38398
2020/11/19,38344
2020/11/20,38328
2020/11/21,38380
2020/11/22,38726
2020/11/23,38920
2020/11/24,39021
2020/11/25,39348
2020/11/26,39556
2020/11/27,39469
2020/11/28,39298
2020/11/29,39158
2020/11/30,39274
2020/12/01,39316
2020/12/02,39357
2020/12/03,39522
2020/12/04,39609
2020/12/05,39458
2020/12/06,39326
2020/12/07,39210
2020/12/08,39279
2020/12/09,39229
2020/12/10,39162
2020/12/11,39453
2020/12/12,39635
2020/12/13,39857
2020/12/14,39901
2020/12/15,39940
2020/12/16,40166
2020/12/17,40379
2020/12/18,40342
2020/12/19,40549
2020/12/20,40641
2020/12/21,40757
2020/12/22,40715
2020/12/23,41287
2020/12/24,41487
2020/12/25,42318
2020/12/26,42952
2020/12/27,43483
2020/12/28,43864
2020/12/29,44139
2020/12/30,44211
2020/12/31,44051
2021/01/01,44066
2021/01/02,44067
2021/01/03,44323
2021/01/04,44409
2021/01/05,44524
2021/01/06,44196
2021/01/07,44358
2021/01/08,43617
2021/01/09,43394
2021/01/10,43201
2021/01/11,43146
2021/01/12,42924
2021/01/13,42770
2021/01/14,42892
2021/01/15,43052
2021/01/16,43197
2021/01/17,43139
2021/01/18,43224
2021/01/19,43382
2021/01/20,43373
2021/01/21,43293
2021/01/22,43271
2021/01/23,43239
2021/01/24,43241
2021/01/25,43232
2021/01/26,43409
2021/01/27,43672
2021/01/28,43832
2021/01/29,44069
2021/01/30,44192
2021/01/31,44363
2021/02/01,44460
2021/02/02,44527
2021/02/03,44646
2021/02/04,44716
2021/02/05,44880
2021/02/06,44898
2021/02/07,44933
2021/02/08,44885
2021/02/09,44939
2021/02/10,44919
2021/02/11,44897
2021/02/12,44907
2021/02/13,45068
2021/02/14,45074
2021/02/15,45052
2021/02/16,44889
2021/02/17,44929
2021/02/18,45072
2021/02/19,45092
2021/02/20,45345
2021/02/21,45408
2021/02/22,45553
2021/02/23,45598
2021/02/24,45713
2021/02/25,45653
2021/02/26,45546
2021/02/27,45355
2021/02/28,45332
2021/03/01,45169
2021/03/02,45170
2021/03/03,45157
2021/03/04,45068
2021/03/05,45092
2021/03/06,44931
2021/03/07,44961
2021/03/08,44853
2021/03/09,44951
2021/03/10,44915
2021/03/11,45125
2021/03/12,45235
2021/03/13,45441
2021/03/14,45660
2021/03/15,45994
2021/03/16,46162
2021/03/17,46059
2021/03/18,46339
2021/03/19,46299
2021/03/20,46396
2021/03/21,46423
2021/03/22,46528
2021/03/23,46482
2021/03/24,46514
2021/03/25,46430
2021/03/26,46226
2021/03/27,45990
2021/03/28,45703
2021/03/29,45534
2021/03/30,45471
2021/03/31,45697
2021/04/01,45515
2021/04/02,45588
2021/04/03,45631
2021/04/04,45505
2021/04/05,45395
2021/04/06,45441
2021/04/07,45467
2021/04/08,45425
2021/04/09,45592
2021/04/10,45647
2021/04/11,45620
2021/04/12,45627
2021/04/13,45662
2021/04/14,45683
2021/04/15,45522
2021/04/16,45541
2021/04/17,45714
2021/04/18,46112
2021/04/19,46364
2021/04/20,46519
2021/04/21,46974
2021/04/22,47806
2021/04/23,48508
2021/04/24,48786
2021/04/25,49215
2021/04/26,49682
2021/04/27,50092
2021/04/28,50557
2021/04/29,51298
2021/04/30,51786
2021/05/01,52150
2021/05/02,52559
2021/05/03,53023
2021/05/04,53645
2021/05/05,53849
2021/05/06,53770
2021/05/07,53751
2021/05/08,54535
2021/05/09,55220
2021/05/10,55653
2021/05/11,55962
2021/05/12,56137
2021/05/13,56281
2021/05/14,56308
2021/05/15,56332
2021/05/16,56278
2021/05/17,56331
2021/05/18,56116
2021/05/19,56596
2021/05/20,56744
2021/05/21,56794
2021/05/22,56311
2021/05/23,56068
2021/05/24,55875
2021/05/25,55766
2021/05/26,55688
2021/05/27,55406
2021/05/28,55439
2021/05/29,55299
2021/05/30,55126
2021/05/31,54811
2021/06/01,54586
2021/06/02,53891
2021/06/03,53550
2021/06/04,53270
2021/06/05,52955
2021/06/06,52242
2021/06/07,51953
2021/06/08,51879
2021/06/09,51672
2021/06/10,51618
2021/06/11,51523
2021/06/12,51416
2021/06/13,51360
2021/06/14,51451
2021/06/15,51542
2021/06/16,51698
2021/06/17,51788
2021/06/18,51909
2021/06/19,51897
2021/06/20,52260
2021/06/21,52730
2021/06/22,53041
2021/06/23,53208
2021/06/24,53303
2021/06/25,53534
2021/06/26,53691
2021/06/27,53822
2021/06/28,54192
2021/06/29,54344
2021/06/30,54373
2021/07/01,54395
2021/07/02,54302
2021/07/03,54534
2021/07/04,54662
2021/07/05,54322
2021/07/06,54069
2021/07/07,54016
2021/07/08,54036
2021/07/09,53968
2021/07/10,54000
2021/07/11,53955
2021/07/12,53658
2021/07/13,53700
2021/07/14,53952
2021/07/15,54389
2021/07/16,54764
2021/07/17,55246
2021/07/18,55759
2021/07/19,56490
2021/07/20,57083
2021/07/21,57589
2021/07/22,57949
2021/07/23,58276
2021/07/24,58806
2021/07/25,59438
2021/07/26,60047
2021/07/27,60488
2021/07/28,60771
2021/07/29,60664
2021/07/30,60737
2021/07/31,60882
2021/08/01,61266
2021/08/02,61378
2021/08/03,61562
2021/08/04,62164
2021/08/05,63045
2021/08/06,63995
2021/08/07,64666
2021/08/08,65498
2021/08/09,66358
2021/08/10,67488
2021/08/11,68327
2021/08/12,69268
2021/08/13,70620
2021/08/14,71906
2021/08/15,72616
2021/08/16,73067
2021/08/17,73551
2021/08/18,73429
2021/08/19,73240
2021/08/20,72834
2021/08/21,72978
2021/08/22,73413
2021/08/23,73904
2021/08/24,74914
2021/08/25,75696
2021/08/26,76559
2021/08/27,76844
2021/08/28,77245
2021/08/29,77940
2021/08/30,79043
2021/08/31,79672
2021/09/01,80349
2021/09/02,80675
2021/09/03,80981
2021/09/04,81192
2021/09/05,80771
2021/09/06,80223
2021/09/07,79131
2021/09/08,77892
2021/09/09,77054
2021/09/10,76354
2021/09/11,75831
2021/09/12,75535
2021/09/13,74761
2021/09/14,74558
2021/09/15,74530
2021/09/16,75358
2021/09/17,75902
2021/09/18,76144
2021/09/19,76902
2021/09/20,77849
2021/09/21,78432
2021/09/22,79589
2021/09/23,80260
2021/09/24,81319
2021/09/25,81741
2021/09/26,82120
2021/09/27,82855
2021/09/28,83648
2021/09/29,84346
2021/09/30,84204
2021/10/01,84319
2021/10/02,84566
2021/10/03,85121
2021/10/04,85371
2021/10/05,85870
2021/10/06,86075
2021/10/07,86040
2021/10/08,85665
2021/10/09,85346
2021/10/10,84616
2021/10/11,83958
2021/10/12,83176
2021/10/13,82614
2021/10/14,81884
2021/10/15,81608
2021/10/16,80661
2021/10/17,79258
2021/10/18,77854
2021/10/19,76359
2021/10/20,75161
2021/10/21,74488
2021/10/22,73869
2021/10/23,73473
2021/10/24,73195
2021/10/25,72791
2021/10/26,72169
2021/10/27,71454
2021/10/28,71078
2021/10/29,70134
2021/10/30,69737
2021/10/31,69220
2021/11/01,68863
2021/11/02,68513
2021/11/03,68170
2021/11/04,67611
2021/11/05,66887
2021/11/06,66222
2021/11/07,65638
2021/11/08,65070
2021/11/09,64876
2021/11/10,64784
2021/11/11,64540
2021/11/12,64376
2021/11/13,64536
2021/11/14,64618
2021/11/15,64823
2021/11/16,65228
2021/11/17,65620
2021/11/18,65899
2021/11/19,66396
2021/11/20,66700
2021/11/21,67367
2021/11/22,68051
2021/11/23,68442
2021/11/24,68789
2021/11/25,69192
2021/11/26,69896
2021/11/27,70340
2021/11/28,70821
2021/11/29,71070
2021/11/30,70974
2021/12/01,70841
2021/12/02,70937
2021/12/03,70672
2021/12/04,70887
2021/12/05,70655
2021/12/06,70260
2021/12/07,69744
2021/12/08,69514
2021/12/09,69436
2021/12/10,69158
2021/12/11,68882
2021/12/12,68506
2021/12/13,68551
2021/12/14,68637
2021/12/15,68713
2021/12/16,68315
2021/12/17,68830
2021/12/18,69206
2021/12/19,69095
2021/12/20,69256
2021/12/21,69507
2021/12/22,69431
2021/12/23,69697
2021/12/24,70007
2021/12/25,70381
2021/12/26,70754
2021/12/27,71211
2021/12/28,71804
2021/12/29,72767
2021/12/30,73946
2021/12/31,74349
2022/01/01,74548
2022/01/02,75771
2022/01/03,77026
2022/01/04,78047
2022/01/05,79370
2022/01/06,80258
2022/01/07,81301
2022/01/08,82634
2022/01/09,84584
2022/01/10,85737
2022/01/11,86766
2022/01/12,86904
2022/01/13,87543
2022/01/14,88362
2022/01/15,89229
2022/01/16,89644
2022/01/17,89974
2022/01/18,90538
2022/01/19,90536
2022/01/20,90203
2022/01/21,90301
2022/01/22,90011
2022/01/23,88764
2022/01/24,88226
2022/01/25,87883
2022/01/26,88250
2022/01/27,88536
2022/01/28,88208
2022/01/29,88074
2022/01/30,88045
2022/01/31,87632
2022/02/01,87567
2022/02/02,87990
2022/02/03,88596
2022/02/04,88377
2022/02/05,88107
2022/02/06,88008
2022/02/07,88041
2022/02/08,87784
2022/02/09,87529
2022/02/10,87310
2022/02/11,87644
2022/02/12,87356
2022/02/13,87156
2022/02/14,87349
2022/02/15,87491
2022/02/16,87657
2022/02/17,88452
2022/02/18,89434
2022/02/19,90768
2022/02/20,92364
2022/02/21,94593
2022/02/22,95638
2022/02/23,96489
2022/02/24,96827
2022/02/25,97413
2022/02/26,98046
2022/02/27,98273
2022/02/28,98318
2022/03/01,98195
2022/03/02,98220
2022/03/03,97913
2022/03/04,97006
2022/03/05,95450
2022/03/06,93934
2022/03/07,91524
2022/03/08,90595
2022/03/09,89780
2022/03/10,89148
2022/03/11,88501
2022/03/12,87917
2022/03/13,87606
2022/03/14,87539
2022/03/15,87420
2022/03/16,86907
2022/03/17,86020
2022/03/18,85820
2022/03/19,85880
2022/03/20,86301
2022/03/21,86356
2022/03/22,86395
2022/03/23,86528
2022/03/24,86494
2022/03/25,86204
2022/03/26,85838
2022/03/27,85525
2022/03/28,85122
2022/03/29,84711
2022/03/30,84364
2022/03/31,84561
2022/04/01,84827
2022/04/02,85448
2022/04/03,85811
2022/04/04,86167
2022/04/05,86290
2022/04/06,86672
2022/04/07,87822
2022/04/08,88881
2022/04/09,89748
2022/04/10,90839
2022/04/11,91600
2022/04/12,92304
2022/04/13,92953
2022/04/14,93471
2022/04/15,93600
2022/04/16,93481
2022/04/17,93447
2022/04/18,93572
2022/04/19,93779
2022/04/20,93994
2022/04/21,93221
2022/04/22,92776
2022/04/23,92629
2022/04/24,92517
2022/04/25,92612
2022/04/26,92403
2022/04/27,92739
2022/04/28,92578
2022/04/29,92573
2022/04/30,92392
2022/05/01,92114
2022/05/02,91647
2022/05/03,91490
2022/05/04,90960
2022/05/05,91079
2022/05/06,90935
2022/05/07,90445
2022/05/08,89315
2022/05/09,89072
2022/05/10,89671
2022/05/11,89847
2022/05/12,90435
2022/05/13,90417
2022/05/14,90538
2022/05/15,90572
2022/05/16,90850
2022/05/17,91815
2022/05/18,91784
2022/05/19,91826
2022/05/20,91891
2022/05/21,92964
2022/05/22,94463
2022/05/23,94676
2022/05/24,94693
2022/05/25,94896
2022/05/26,95885
2022/05/27,96665
2022/05/28,97328
2022/05/29,99037
2022/05/30,99926
2022/05/31,100236
2022/06/01,102813
2022/06/02,105237
2022/06/03,106816
2022/06/04,107528
2022/06/05,108130
2022/06/06,109031
2022/06/07,109879
2022/06/08,110566
2022/06/09,109712
2022/06/10,109243
2022/06/11,108982
2022/06/12,107789
2022/06/13,107579
2022/06/14,106911
2022/06/15,104812
2022/06/16,101928
2022/06/17,99759
2022/06/18,98235
2022/06/19,96515
2022/06/20,94903
2022/06/21,93446
2022/06/22,92337
2022/06/23,91694
2022/06/24,91896
2022/06/25,92245
2022/06/26,93246
2022/06/27,93541
2022/06/28,93280
2022/06/29,93771
2022/06/30,94341
2022/07/01,94003
2022/07/02,93352
2022/07/03,93059
2022/07/04,92916
2022/07/05,92618
2022/07/06,91518
2022/07/07,90937
2022/07/08,90003
2022/07/09,89000
2022/07/10,87056
2022/07/11,85458
2022/07/12,84582
2022/07/13,83333
2022/07/14,82550
2022/07/15,82842
2022/07/16,83291
2022/07/17,83567
2022/07/18,83992
2022/07/19,83651
2022/07/20,83849
2022/07/21,83921
2022/07/22,83793
2022/07/23,83717
2022/07/24,83818
2022/07/25,84169
2022/07/26,84294
2022/07/27,83967
2022/07/28,83976
2022/07/29,83903
2022/07/30,83791
2022/07/31,83609
2022/08/01,83264
2022/08/02,83428
2022/08/03,83417
2022/08/04,83320
2022/08/05,83929
2022/08/06,83974
2022/08/07,83895
2022/08/08,83782
2022/08/09,83782
2022/08/10,84652
2022/08/11,84811
2022/08/12,84676
2022/08/13,84673
2022/08/14,84992
2022/08/15,84817
2022/08/16,84707
2022/08/17,84663
2022/08/18,84654
2022/08/19,84741
2022/08/20,84771
2022/08/21,84840
2022/08/22,84839
2022/08/23,84912
2022/08/24,84082
2022/08/25,84015
2022/08/26,84370
2022/08/27,84651
2022/08/28,84871
2022/08/29,85808
2022/08/30,87020
2022/08/31,87473
2022/09/01,87207
2022/09/02,86212
2022/09/03,85493
2022/09/04,84800
2022/09/05,84145
2022/09/06,83772
2022/09/07,83729
2022/09/08,83310
2022/09/09,82936
2022/09/10,82063
2022/09/11,81174
2022/09/12,80232
2022/09/13,78871
2022/09/14,78011
2022/09/15,77714
2022/09/16,77686
2022/09/17,77567
2022/09/18,77925
2022/09/19,78338
2022/09/20,78560
2022/09/21,78724
2022/09/22,78977
2022/09/23,78995
2022/09/24,79004
2022/09/25,78698
2022/09/26,78601
2022/09/27,78531
2022/09/28,78558
2022/09/29,78655
2022/09/30,78691
2022/10/01,79239
2022/10/02,79274
2022/10/03,78921
2022/10/04,78922
2022/10/05,79104
2022/10/06,79027
2022/10/07,78970
2022/10/08,78831
2022/10/09,77399
2022/10/10,75667
2022/10/11,74424
2022/10/12,73500
2022/10/13,73478
2022/10/14,72964
2022/10/15,71877
2022/10/16,71101
2022/10/17,70976
2022/10/18,70652
2022/10/19,69969
2022/10/20,69609
2022/10/21,69333
2022/10/22,68956
2022/10/23,70285
2022/10/24,71654
2022/10/25,72857
2022/10/26,74233
2022/10/27,74868
2022/10/28,75512
2022/10/29,76509
2022/10/30,77084
2022/10/31,77217
2022/11/01,77110
2022/11/02,77048
2022/11/03,76876
2022/11/04,76942
2022/11/05,77340
2022/11/06,77758
2022/11/07,78208
2022/11/08,78979
2022/11/09,79569
2022/11/10,79566
2022/11/11,79843
2022/11/12,79624
2022/11/13,79467
2022/11/14,79830
2022/11/15,79767
2022/11/16,79506
2022/11/17,79506
2022/11/18,78952
2022/11/19,78716
2022/11/20,78483
2022/11/21,78214
2022/11/22,77379
2022/11/23,76187
2022/11/24,75121
2022/11/25,74106
2022/11/26,73837
2022/11/27,73418
2022/11/28,72819
2022/11/29,72804
