Date,size3mom
2018/02/07,226.323
2018/02/08,-4082
2018/02/09,-2839
2018/02/10,-850.381
2018/02/11,888.506
2018/02/12,82.209
2018/02/13,-1687
2018/02/14,866.501
2018/02/15,-372.918
2018/02/16,276.515
2018/02/17,42.769
2018/02/18,-1070
2018/02/19,1101
2018/02/20,2522
2018/02/21,2572
2018/02/22,-64.305
2018/02/23,-3621
2018/02/24,-2043
2018/02/25,-1181
2018/02/26,859.193
2018/02/27,-301.307
2018/02/28,1027
2018/03/01,-988.655
2018/03/02,1586
2018/03/03,-420.257
2018/03/04,130.838
2018/03/05,16.123
2018/03/06,449.714
2018/03/07,2031
2018/03/08,-1087
2018/03/09,-1249
2018/03/10,-3963
2018/03/11,-2866
2018/03/12,1293
2018/03/13,2084
2018/03/14,1494
2018/03/15,-1612
2018/03/16,-1444
2018/03/17,-2730
2018/03/18,141.139
2018/03/19,1140
2018/03/20,2691
2018/03/21,433.127
2018/03/22,-2759
2018/03/23,-1220
2018/03/24,-4031
2018/03/25,-2900
2018/03/26,-1006
2018/03/27,630.596
2018/03/28,2301
2018/03/29,-333.034
2018/03/30,1227
2018/03/31,-258.643
2018/04/01,-1615
2018/04/02,-1586
2018/04/03,2053
2018/04/04,2782
2018/04/05,2625
2018/04/06,-1308
2018/04/07,-2845
2018/04/08,-2263
2018/04/09,861.361
2018/04/10,1751
2018/04/11,1263
2018/04/12,2614
2018/04/13,3554
2018/04/14,-347.898
2018/04/15,-2572
2018/04/16,-368.241
2018/04/17,4152
2018/04/18,3802
2018/04/19,4438
2018/04/20,4086
2018/04/21,-802.427
2018/04/22,-2132
2018/04/23,-2145
2018/04/24,3930
2018/04/25,2072
2018/04/26,464.283
2018/04/27,-1482
2018/04/28,-590.372
2018/04/29,-51.283
2018/04/30,1771
2018/05/01,63.4
2018/05/02,972.289
2018/05/03,446.251
2018/05/04,3148
2018/05/05,-1523
2018/05/06,-3950
2018/05/07,-4677
2018/05/08,-244.243
2018/05/09,2122
2018/05/10,3662
2018/05/11,1259
2018/05/12,-757.892
2018/05/13,-3230
2018/05/14,813.22
2018/05/15,1040
2018/05/16,1224
2018/05/17,-1323
2018/05/18,-148.759
2018/05/19,-284.309
2018/05/20,-848.997
2018/05/21,937.2
2018/05/22,866.87
2018/05/23,2206
2018/05/24,-112.854
2018/05/25,-396.259
2018/05/26,-2912
2018/05/27,-1970
2018/05/28,484.36
2018/05/29,2280
2018/05/30,2010
2018/05/31,2021
2018/06/01,-201.608
2018/06/02,-890.897
2018/06/03,-2358
2018/06/04,1296
2018/06/05,1231
2018/06/06,-700.863
2018/06/07,-2043
2018/06/08,-1335
2018/06/09,-212.593
2018/06/10,175.959
2018/06/11,-42.909
2018/06/12,-481.753
2018/06/13,888.491
2018/06/14,-321.616
2018/06/15,-1067
2018/06/16,904.733
2018/06/17,-4181
2018/06/18,-540.953
2018/06/19,-1353
2018/06/20,5619
2018/06/21,1452
2018/06/22,-499.609
2018/06/23,-4996
2018/06/24,-2558
2018/06/25,727.82
2018/06/26,3269
2018/06/27,3612
2018/06/28,-1303
2018/06/29,-641.888
2018/06/30,-2495
2018/07/01,-1426
2018/07/02,-3593
2018/07/03,-37.864
2018/07/04,-3584
2018/07/05,1867
2018/07/06,-2826
2018/07/07,794.717
2018/07/08,873.888
2018/07/09,3141
2018/07/10,3719
2018/07/11,-260.212
2018/07/12,-1124
2018/07/13,-2637
2018/07/14,-2523
2018/07/15,-2562
2018/07/16,2640
2018/07/17,4001
2018/07/18,4914
2018/07/19,294.609
2018/07/20,-2354
2018/07/21,-4422
2018/07/22,-2935
2018/07/23,1837
2018/07/24,5059
2018/07/25,3366
2018/07/26,437.581
2018/07/27,-1461
2018/07/28,-4573
2018/07/29,-1630
2018/07/30,1083
2018/07/31,4333
2018/08/01,2853
2018/08/02,752.56
2018/08/03,-1524
2018/08/04,-3455
2018/08/05,-2396
2018/08/06,922.129
2018/08/07,-1469
2018/08/08,-5943
2018/08/09,-7774
2018/08/10,-1208
2018/08/11,4022
2018/08/12,4211
2018/08/13,3358
2018/08/14,1577
2018/08/15,10.759
2018/08/16,374.748
2018/08/17,-1348
2018/08/18,2747
2018/08/19,-313.094
2018/08/20,4620
2018/08/21,2736
2018/08/22,817.083
2018/08/23,-826.166
2018/08/24,-2390
2018/08/25,2104
2018/08/26,-114.163
2018/08/27,2007
2018/08/28,1047
2018/08/29,358.291
2018/08/30,-1198
2018/08/31,-3866
2018/09/01,-804.017
2018/09/02,-606.645
2018/09/03,2887
2018/09/04,-660.32
2018/09/05,2352
2018/09/06,-1526
2018/09/07,2025
2018/09/08,-205.554
2018/09/09,-1360
2018/09/10,-1588
2018/09/11,-2891
2018/09/12,2014
2018/09/13,519.135
2018/09/14,3992
2018/09/15,1675
2018/09/16,3141
2018/09/17,-390.217
2018/09/18,368.531
2018/09/19,-7160
2018/09/20,-1675
2018/09/21,67.623
2018/09/22,4997
2018/09/23,1517
2018/09/24,2444
2018/09/25,3190
2018/09/26,3982
2018/09/27,789.927
2018/09/28,-140.309
2018/09/29,-9315
2018/09/30,-5632
2018/10/01,-3478
2018/10/02,3679
2018/10/03,-2423
2018/10/04,-1939
2018/10/05,-3257
2018/10/06,-3813
2018/10/07,-7253
2018/10/08,-3814
2018/10/09,635.356
2018/10/10,1465
2018/10/11,1130
2018/10/12,1957
2018/10/13,452.496
2018/10/14,-2923
2018/10/15,-2621
2018/10/16,327.57
2018/10/17,2523
2018/10/18,188.366
2018/10/19,897.564
2018/10/20,-2014
2018/10/21,-1653
2018/10/22,1026
2018/10/23,1865
2018/10/24,4551
2018/10/25,2307
2018/10/26,2497
2018/10/27,-5453
2018/10/28,-6304
2018/10/29,-434.616
2018/10/30,3869
2018/10/31,2293
2018/11/01,-1593
2018/11/02,-1917
2018/11/03,-2065
2018/11/04,-2198
2018/11/05,395.455
2018/11/06,3091
2018/11/07,1908
2018/11/08,817.138
2018/11/09,-1424
2018/11/10,-1420
2018/11/11,-1285
2018/11/12,950.001
2018/11/13,1326
2018/11/14,1738
2018/11/15,-773.043
2018/11/16,-600.387
2018/11/17,-3329
2018/11/18,-2966
2018/11/19,1901
2018/11/20,4253
2018/11/21,3272
2018/11/22,-1211
2018/11/23,-2097
2018/11/24,-2333
2018/11/25,-1279
2018/11/26,-402.004
2018/11/27,2289
2018/11/28,3385
2018/11/29,556.973
2018/11/30,733.18
2018/12/01,-3634
2018/12/02,-2532
2018/12/03,-619.633
2018/12/04,1710
2018/12/05,3681
2018/12/06,1142
2018/12/07,431.25
2018/12/08,-1640
2018/12/09,-2289
2018/12/10,-207.255
2018/12/11,400.688
2018/12/12,-200.06
2018/12/13,-554.917
2018/12/14,951.916
2018/12/15,121.11
2018/12/16,-1762
2018/12/17,213.712
2018/12/18,2875
2018/12/19,3750
2018/12/20,699.499
2018/12/21,-9.781
2018/12/22,-3016
2018/12/23,-2296
2018/12/24,-612.368
2018/12/25,-158.761
2018/12/26,1201
2018/12/27,-1485
2018/12/28,1456
2018/12/29,-1576
2018/12/30,-3019
2018/12/31,-1407
2019/01/01,-3251
2019/01/02,3581
2019/01/03,2843
2019/01/04,5206
2019/01/05,-775.05
2019/01/06,-3490
2019/01/07,-668.107
2019/01/08,564.896
2019/01/09,2010
2019/01/10,946.472
2019/01/11,767.461
2019/01/12,-1948
2019/01/13,-3353
2019/01/14,-231.717
2019/01/15,2157
2019/01/16,2210
2019/01/17,-551.566
2019/01/18,-323.028
2019/01/19,-145.004
2019/01/20,-68.637
2019/01/21,3606
2019/01/22,4848
2019/01/23,2878
2019/01/24,-1515
2019/01/25,-4401
2019/01/26,-3288
2019/01/27,-1568
2019/01/28,3267
2019/01/29,4682
2019/01/30,3295
2019/01/31,-774.466
2019/02/01,-1730
2019/02/02,-4069
2019/02/03,-4205
2019/02/04,-4047
2019/02/05,-898.211
2019/02/06,425.816
2019/02/07,1106
2019/02/08,2381
2019/02/09,115.12
2019/02/10,1166
2019/02/11,1718
2019/02/12,3686
2019/02/13,4770
2019/02/14,2606
2019/02/15,1927
2019/02/16,-1855
2019/02/17,-1106
2019/02/18,1355
2019/02/19,3067
2019/02/20,2560
2019/02/21,1111
2019/02/22,388.112
2019/02/23,-2916
2019/02/24,-818.687
2019/02/25,1721
2019/02/26,4426
2019/02/27,941.298
2019/02/28,-1573
2019/03/01,-7325
2019/03/02,-8881
2019/03/03,-9780
2019/03/04,859.678
2019/03/05,2281
2019/03/06,2388
2019/03/07,-2687
2019/03/08,60.086
2019/03/09,-176.669
2019/03/10,-2071
2019/03/11,-1741
2019/03/12,126.811
2019/03/13,4089
2019/03/14,1427
2019/03/15,246.569
2019/03/16,-2865
2019/03/17,-3154
2019/03/18,1459
2019/03/19,4900
2019/03/20,4349
2019/03/21,844.889
2019/03/22,-1348
2019/03/23,-2325
2019/03/24,-3288
2019/03/25,199.743
2019/03/26,3038
2019/03/27,3256
2019/03/28,-301.608
2019/03/29,556.261
2019/03/30,520.681
2019/03/31,235.319
2019/04/01,-458.251
2019/04/02,2348
2019/04/03,3190
2019/04/04,1301
2019/04/05,-3804
2019/04/06,-6131
2019/04/07,-4161
2019/04/08,965.768
2019/04/09,2605
2019/04/10,4973
2019/04/11,3895
2019/04/12,721.846
2019/04/13,-5003
2019/04/14,-7118
2019/04/15,1144
2019/04/16,5087
2019/04/17,3872
2019/04/18,-273.477
2019/04/19,-1877
2019/04/20,-705.572
2019/04/21,-342.269
2019/04/22,311.961
2019/04/23,1802
2019/04/24,-860.968
2019/04/25,-990.482
2019/04/26,-1949
2019/04/27,-3592
2019/04/28,-2175
2019/04/29,-806.549
2019/04/30,4473
2019/05/01,2228
2019/05/02,4842
2019/05/03,1075
2019/05/04,-1723
2019/05/05,-4950
2019/05/06,2864
2019/05/07,9547
2019/05/08,5453
2019/05/09,-1975
2019/05/10,-5115
2019/05/11,-1894
2019/05/12,-1321
2019/05/13,107.648
2019/05/14,1546
2019/05/15,3855
2019/05/16,3547
2019/05/17,1479
2019/05/18,-2356
2019/05/19,-4650
2019/05/20,-738.891
2019/05/21,917.892
2019/05/22,3734
2019/05/23,477.705
2019/05/24,1691
2019/05/25,-2579
2019/05/26,-3594
2019/05/27,1105
2019/05/28,2597
2019/05/29,4236
2019/05/30,-1035
2019/05/31,-2256
2019/06/01,-883.671
2019/06/02,-1391
2019/06/03,1938
2019/06/04,110.81
2019/06/05,-910.374
2019/06/06,-1948
2019/06/07,-2605
2019/06/08,4835
2019/06/09,-2999
2019/06/10,5015
2019/06/11,-1156
2019/06/12,4256
2019/06/13,-5541
2019/06/14,-3394
2019/06/15,1575
2019/06/16,1342
2019/06/17,3028
