Date,activeaddresses30wma
2016/05/26,23747
2016/05/27,24104
2016/05/28,25104
2016/05/29,25216
2016/05/30,25208
2016/05/31,25274
2016/06/01,25245
2016/06/02,25194
2016/06/03,25119
2016/06/04,24986
2016/06/05,24859
2016/06/06,24800
2016/06/07,24729
2016/06/08,24687
2016/06/09,24594
2016/06/10,24536
2016/06/11,24232
2016/06/12,24245
2016/06/13,24500
2016/06/14,24760
2016/06/15,24816
2016/06/16,24777
2016/06/17,25421
2016/06/18,25899
2016/06/19,26122
2016/06/20,26230
2016/06/21,26333
2016/06/22,26587
2016/06/23,26548
2016/06/24,26513
2016/06/25,26327
2016/06/26,26393
2016/06/27,26294
2016/06/28,26378
2016/06/29,26381
2016/06/30,26352
2016/07/01,26286
2016/07/02,26246
2016/07/03,26176
2016/07/04,26179
2016/07/05,26163
2016/07/06,26100
2016/07/07,26042
2016/07/08,26021
2016/07/09,25937
2016/07/10,25852
2016/07/11,25751
2016/07/12,25690
2016/07/13,25433
2016/07/14,25410
2016/07/15,25355
2016/07/16,25240
2016/07/17,24909
2016/07/18,24762
2016/07/19,25087
2016/07/20,25448
2016/07/21,25644
2016/07/22,26012
2016/07/23,26206
2016/07/24,26875
2016/07/25,27321
2016/07/26,28277
2016/07/27,28972
2016/07/28,29365
2016/07/29,29523
2016/07/30,29504
2016/07/31,29591
2016/08/01,29681
2016/08/02,29702
2016/08/03,29799
2016/08/04,29871
2016/08/05,29804
2016/08/06,29653
2016/08/07,29535
2016/08/08,29450
2016/08/09,29545
2016/08/10,29487
2016/08/11,29596
2016/08/12,29440
2016/08/13,29219
2016/08/14,29023
2016/08/15,28882
2016/08/16,28916
2016/08/17,28746
2016/08/18,28547
2016/08/19,28385
2016/08/20,28221
2016/08/21,28075
2016/08/22,27896
2016/08/23,27887
2016/08/24,27756
2016/08/25,27782
2016/08/26,27718
2016/08/27,27697
2016/08/28,27667
2016/08/29,27724
2016/08/30,27709
2016/08/31,27833
2016/09/01,27984
2016/09/02,28094
2016/09/03,28077
2016/09/04,28052
2016/09/05,28030
2016/09/06,28046
2016/09/07,27954
2016/09/08,28132
2016/09/09,28115
2016/09/10,28065
2016/09/11,28079
2016/09/12,28123
2016/09/13,28121
2016/09/14,28116
2016/09/15,28151
2016/09/16,28242
2016/09/17,28293
2016/09/18,28181
2016/09/19,28140
2016/09/20,28621
2016/09/21,28656
2016/09/22,28368
2016/09/23,28170
2016/09/24,27995
2016/09/25,27794
2016/09/26,27581
2016/09/27,27370
2016/09/28,27236
2016/09/29,27107
2016/09/30,26948
2016/10/01,26879
2016/10/02,26913
2016/10/03,26810
2016/10/04,26383
2016/10/05,26040
2016/10/06,25704
2016/10/07,25694
2016/10/08,25588
2016/10/09,25676
2016/10/10,25825
2016/10/11,25695
2016/10/12,24985
2016/10/13,24071
2016/10/14,23852
2016/10/15,23314
2016/10/16,23024
2016/10/17,22947
2016/10/18,23234
2016/10/19,22899
2016/10/20,23180
2016/10/21,23868
2016/10/22,23941
2016/10/23,23935
2016/10/24,24047
2016/10/25,24141
2016/10/26,24246
2016/10/27,24337
2016/10/28,24431
2016/10/29,24396
2016/10/30,24211
2016/10/31,24492
2016/11/01,24676
2016/11/02,24887
2016/11/03,24987
2016/11/04,24582
2016/11/05,24505
2016/11/06,24248
2016/11/07,24288
2016/11/08,24247
2016/11/09,24260
2016/11/10,24121
2016/11/11,24160
2016/11/12,24083
2016/11/13,24112
2016/11/14,23936
2016/11/15,23869
2016/11/16,23685
2016/11/17,23502
2016/11/18,23400
2016/11/19,23231
2016/11/20,23128
2016/11/21,23029
2016/11/22,23840
2016/11/23,25236
2016/11/24,24924
2016/11/25,25482
2016/11/26,25107
2016/11/27,24841
2016/11/28,24682
2016/11/29,24421
2016/11/30,24255
2016/12/01,23994
2016/12/02,23905
2016/12/03,23866
2016/12/04,23765
2016/12/05,23627
2016/12/06,23730
2016/12/07,23508
2016/12/08,23317
2016/12/09,23225
2016/12/10,23032
2016/12/11,22885
2016/12/12,22803
2016/12/13,22605
2016/12/14,22562
2016/12/15,22589
2016/12/16,22525
2016/12/17,22370
2016/12/18,22117
2016/12/19,22134
2016/12/20,22172
2016/12/21,22161
2016/12/22,22565
2016/12/23,22588
2016/12/24,22512
2016/12/25,22304
2016/12/26,22119
2016/12/27,22000
2016/12/28,21943
2016/12/29,21947
2016/12/30,21906
2016/12/31,21933
2017/01/01,21754
2017/01/02,21702
2017/01/03,21663
2017/01/04,21968
2017/01/05,22288
2017/01/06,22475
2017/01/07,22551
2017/01/08,22533
2017/01/09,22688
2017/01/10,22726
2017/01/11,22816
2017/01/12,22915
2017/01/13,22894
2017/01/14,22804
2017/01/15,22743
2017/01/16,22850
2017/01/17,22938
2017/01/18,22916
2017/01/19,22936
2017/01/20,23033
2017/01/21,23025
2017/01/22,23025
2017/01/23,23037
2017/01/24,23129
2017/01/25,23089
2017/01/26,23054
2017/01/27,23006
2017/01/28,22925
2017/01/29,22820
2017/01/30,22805
2017/01/31,22760
2017/02/01,22754
2017/02/02,22762
2017/02/03,22722
2017/02/04,22778
2017/02/05,22876
2017/02/06,22929
2017/02/07,22974
2017/02/08,23055
2017/02/09,23134
2017/02/10,23278
2017/02/11,23247
2017/02/12,23286
2017/02/13,23571
2017/02/14,23862
2017/02/15,24159
2017/02/16,24354
2017/02/17,24518
2017/02/18,24746
2017/02/19,24832
2017/02/20,25038
2017/02/21,25206
2017/02/22,25337
2017/02/23,25429
2017/02/24,25729
2017/02/25,25896
2017/02/26,26057
2017/02/27,26345
2017/02/28,26922
2017/03/01,27518
2017/03/02,28647
2017/03/03,29396
2017/03/04,29875
2017/03/05,30231
2017/03/06,30686
2017/03/07,30931
2017/03/08,31197
2017/03/09,31706
2017/03/10,32146
2017/03/11,32634
2017/03/12,33299
2017/03/13,34753
2017/03/14,35669
2017/03/15,36677
2017/03/16,38924
2017/03/17,41002
2017/03/18,42238
2017/03/19,42968
2017/03/20,43726
2017/03/21,44456
2017/03/22,44931
2017/03/23,45347
2017/03/24,46265
2017/03/25,46871
2017/03/26,47076
2017/03/27,47570
2017/03/28,47907
2017/03/29,48301
2017/03/30,49295
2017/03/31,50692
2017/04/01,50702
2017/04/02,51165
2017/04/03,52280
2017/04/04,52589
2017/04/05,52857
2017/04/06,53695
2017/04/07,53584
2017/04/08,53070
2017/04/09,52439
2017/04/10,52081
2017/04/11,51632
2017/04/12,51394
2017/04/13,51327
2017/04/14,51120
2017/04/15,50699
2017/04/16,49941
2017/04/17,49442
2017/04/18,49473
2017/04/19,49512
2017/04/20,49772
2017/04/21,49456
2017/04/22,49048
2017/04/23,48748
2017/04/24,48809
2017/04/25,48786
2017/04/26,49229
2017/04/27,50483
2017/04/28,51205
2017/04/29,51621
2017/04/30,52244
2017/05/01,53544
2017/05/02,54587
2017/05/03,55146
2017/05/04,56734
2017/05/05,58146
2017/05/06,58754
2017/05/07,59918
2017/05/08,61742
2017/05/09,63107
2017/05/10,64164
2017/05/11,65530
2017/05/12,66233
2017/05/13,66356
2017/05/14,66780
2017/05/15,67853
2017/05/16,68832
2017/05/17,69365
2017/05/18,71032
2017/05/19,73833
2017/05/20,74616
2017/05/21,76066
2017/05/22,78845
2017/05/23,82044
2017/05/24,85024
2017/05/25,87833
2017/05/26,89966
2017/05/27,90898
2017/05/28,91614
2017/05/29,92729
2017/05/30,94437
2017/05/31,96761
2017/06/01,100021
2017/06/02,101720
2017/06/03,103269
2017/06/04,104807
2017/06/05,106830
2017/06/06,109482
2017/06/07,111663
2017/06/08,113243
2017/06/09,115888
2017/06/10,118770
2017/06/11,122705
2017/06/12,129247
2017/06/13,134800
2017/06/14,138799
2017/06/15,143031
2017/06/16,145679
2017/06/17,147886
2017/06/18,150315
2017/06/19,153989
2017/06/20,157389
2017/06/21,158386
2017/06/22,162483
2017/06/23,166136
2017/06/24,168188
2017/06/25,168517
2017/06/26,174019
2017/06/27,175667
2017/06/28,177509
2017/06/29,178801
2017/06/30,179599
2017/07/01,179831
2017/07/02,180138
2017/07/03,182152
2017/07/04,183475
2017/07/05,183765
2017/07/06,183740
2017/07/07,185350
2017/07/08,184000
2017/07/09,181957
2017/07/10,183126
2017/07/11,183741
2017/07/12,183880
2017/07/13,182567
2017/07/14,181374
2017/07/15,179727
2017/07/16,178514
2017/07/17,177487
2017/07/18,177314
2017/07/19,177270
2017/07/20,176863
2017/07/21,175843
2017/07/22,173256
2017/07/23,173590
2017/07/24,173029
2017/07/25,172080
2017/07/26,170362
2017/07/27,169294
2017/07/28,168726
2017/07/29,166541
2017/07/30,165020
2017/07/31,165997
2017/08/01,164732
2017/08/02,164087
2017/08/03,163294
2017/08/04,163695
2017/08/05,164091
2017/08/06,164340
2017/08/07,165607
2017/08/08,168698
2017/08/09,170154
2017/08/10,173860
2017/08/11,177735
2017/08/12,180511
2017/08/13,182944
2017/08/14,189264
2017/08/15,194952
2017/08/16,200481
2017/08/17,206289
2017/08/18,212732
2017/08/19,215531
2017/08/20,215910
2017/08/21,219534
2017/08/22,221227
2017/08/23,224356
2017/08/24,225817
2017/08/25,227833
2017/08/26,226666
2017/08/27,225962
2017/08/28,227288
2017/08/29,230316
2017/08/30,233529
2017/08/31,237071
2017/09/01,239329
2017/09/02,238976
2017/09/03,236959
2017/09/04,241428
2017/09/05,245036
2017/09/06,249587
2017/09/07,251453
2017/09/08,253703
2017/09/09,253477
2017/09/10,250972
2017/09/11,250576
2017/09/12,252626
2017/09/13,252078
2017/09/14,253192
2017/09/15,256887
2017/09/16,255605
2017/09/17,251811
2017/09/18,252128
2017/09/19,250909
2017/09/20,248983
2017/09/21,246513
2017/09/22,242040
2017/09/23,237338
2017/09/24,233418
2017/09/25,230847
2017/09/26,227690
2017/09/27,224998
2017/09/28,223327
2017/09/29,222024
2017/09/30,219057
2017/10/01,215384
2017/10/02,213475
2017/10/03,212105
2017/10/04,209624
2017/10/05,207736
2017/10/06,205933
2017/10/07,203645
2017/10/08,201875
2017/10/09,200925
2017/10/10,202180
2017/10/11,202795
2017/10/12,203706
2017/10/13,206676
2017/10/14,206836
2017/10/15,206491
2017/10/16,206587
2017/10/17,210298
2017/10/18,212173
2017/10/19,213524
2017/10/20,216313
2017/10/21,218344
2017/10/22,221316
2017/10/23,223773
2017/10/24,226461
2017/10/25,227413
2017/10/26,228887
2017/10/27,230057
2017/10/28,215853
2017/10/29,202108
2017/10/30,188830
2017/10/31,193284
2017/11/01,198530
2017/11/02,205875
2017/11/03,209683
2017/11/04,209729
2017/11/05,209420
2017/11/06,211659
2017/11/07,213929
2017/11/08,217508
2017/11/09,221346
2017/11/10,224841
2017/11/11,225676
2017/11/12,229016
2017/11/13,231511
2017/11/14,235596
2017/11/15,242310
2017/11/16,246238
2017/11/17,251377
2017/11/18,253693
2017/11/19,256295
2017/11/20,261342
2017/11/21,266602
2017/11/22,272102
2017/11/23,277385
2017/11/24,281882
2017/11/25,285941
2017/11/26,290063
2017/11/27,298363
2017/11/28,307258
2017/11/29,317742
2017/11/30,325695
2017/12/01,330934
2017/12/02,336494
2017/12/03,344159
2017/12/04,351849
2017/12/05,358383
2017/12/06,375617
2017/12/07,380015
2017/12/08,387997
2017/12/09,393696
2017/12/10,397871
2017/12/11,408083
2017/12/12,421401
2017/12/13,437214
2017/12/14,455262
2017/12/15,468576
2017/12/16,480180
2017/12/17,491086
2017/12/18,508301
2017/12/19,530739
2017/12/20,549569
2017/12/21,571941
2017/12/22,593837
2017/12/23,602896
2017/12/24,601872
2017/12/25,600704
2017/12/26,602889
2017/12/27,608900
2017/12/28,616539
2017/12/29,632846
2017/12/30,653402
2017/12/31,657858
2018/01/01,660801
2018/01/02,677298
2018/01/03,700030
2018/01/04,730716
2018/01/05,754530
2018/01/06,772801
2018/01/07,783924
2018/01/08,798540
2018/01/09,815966
2018/01/10,828062
2018/01/11,839698
2018/01/12,844946
2018/01/13,851646
2018/01/14,852434
2018/01/15,862073
2018/01/16,875001
2018/01/17,886687
2018/01/18,893712
2018/01/19,887838
2018/01/20,875624
2018/01/21,871492
2018/01/22,864174
2018/01/23,853772
2018/01/24,841471
2018/01/25,819647
2018/01/26,809512
2018/01/27,792798
2018/01/28,778264
2018/01/29,767878
2018/01/30,755829
2018/01/31,743413
2018/02/01,737542
2018/02/02,730903
2018/02/03,714748
2018/02/04,698927
2018/02/05,688569
2018/02/06,680159
2018/02/07,667828
2018/02/08,648420
2018/02/09,636118
2018/02/10,627579
2018/02/11,614997
2018/02/12,608011
2018/02/13,596175
2018/02/14,586005
2018/02/15,577616
2018/02/16,565887
2018/02/17,555916
2018/02/18,547438
2018/02/19,543567
2018/02/20,543555
2018/02/21,540486
2018/02/22,535163
2018/02/23,527817
2018/02/24,517036
2018/02/25,506997
2018/02/26,503106
2018/02/27,497138
2018/02/28,492882
2018/03/01,486932
2018/03/02,481823
2018/03/03,473429
2018/03/04,463732
2018/03/05,460519
2018/03/06,457696
2018/03/07,461343
2018/03/08,457505
2018/03/09,453118
2018/03/10,446716
2018/03/11,438238
2018/03/12,433891
2018/03/13,430415
2018/03/14,429593
2018/03/15,427229
2018/03/16,423282
2018/03/17,417250
2018/03/18,414388
2018/03/19,414179
2018/03/20,411119
2018/03/21,409973
2018/03/22,407174
2018/03/23,409498
2018/03/24,408498
2018/03/25,401766
2018/03/26,400128
2018/03/27,396729
2018/03/28,392008
2018/03/29,389480
2018/03/30,388347
2018/03/31,384197
2018/04/01,378762
2018/04/02,376142
2018/04/03,375765
2018/04/04,373973
2018/04/05,376219
2018/04/06,376570
2018/04/07,373808
2018/04/08,373330
2018/04/09,374508
2018/04/10,373203
2018/04/11,372524
2018/04/12,375314
2018/04/13,378665
2018/04/14,377707
2018/04/15,377528
2018/04/16,378397
2018/04/17,380821
2018/04/18,382108
2018/04/19,385820
2018/04/20,390964
2018/04/21,396532
2018/04/22,402792
2018/04/23,411159
2018/04/24,419668
2018/04/25,424138
2018/04/26,427865
2018/04/27,429783
2018/04/28,431463
2018/04/29,431621
2018/04/30,434762
2018/05/01,434819
2018/05/02,438070
2018/05/03,443784
2018/05/04,464626
2018/05/05,468281
2018/05/06,470034
2018/05/07,473845
2018/05/08,478568
2018/05/09,483983
2018/05/10,488954
2018/05/11,492488
2018/05/12,496967
2018/05/13,499460
2018/05/14,503154
2018/05/15,505673
2018/05/16,509447
2018/05/17,514659
2018/05/18,519071
2018/05/19,525790
2018/05/20,527367
2018/05/21,528059
2018/05/22,530727
2018/05/23,533937
2018/05/24,536113
2018/05/25,536493
2018/05/26,536519
2018/05/27,538002
2018/05/28,542610
2018/05/29,543966
2018/05/30,544750
2018/05/31,544870
2018/06/01,541222
2018/06/02,539459
2018/06/03,539800
2018/06/04,538624
2018/06/05,536272
2018/06/06,533393
2018/06/07,531390
2018/06/08,526316
2018/06/09,499308
2018/06/10,465822
2018/06/11,465506
2018/06/12,461895
2018/06/13,460218
2018/06/14,458152
2018/06/15,457677
2018/06/16,451028
2018/06/17,447157
2018/06/18,444132
2018/06/19,443723
2018/06/20,444685
2018/06/21,444950
2018/06/22,446327
2018/06/23,444801
2018/06/24,443392
2018/06/25,450539
2018/06/26,449611
2018/06/27,450093
2018/06/28,452060
2018/06/29,453175
2018/06/30,444179
2018/07/01,431076
2018/07/02,421249
2018/07/03,412026
2018/07/04,403033
2018/07/05,396840
2018/07/06,388320
2018/07/07,379936
2018/07/08,376358
2018/07/09,375052
2018/07/10,373517
2018/07/11,369575
2018/07/12,364144
2018/07/13,357211
2018/07/14,349449
2018/07/15,342346
2018/07/16,345938
2018/07/17,349988
2018/07/18,359090
2018/07/19,365071
2018/07/20,367596
2018/07/21,367038
2018/07/22,370932
2018/07/23,378225
2018/07/24,387291
2018/07/25,396716
2018/07/26,403095
2018/07/27,412258
2018/07/28,417948
2018/07/29,424292
2018/07/30,432128
2018/07/31,438622
2018/08/01,444645
2018/08/02,448710
2018/08/03,454997
2018/08/04,456744
2018/08/05,457411
2018/08/06,458893
2018/08/07,457199
2018/08/08,452219
2018/08/09,447527
2018/08/10,419639
2018/08/11,392494
2018/08/12,366033
2018/08/13,368925
2018/08/14,369916
2018/08/15,369515
2018/08/16,372059
2018/08/17,369858
2018/08/18,367995
2018/08/19,365778
2018/08/20,366980
2018/08/21,364433
2018/08/22,362833
2018/08/23,360850
2018/08/24,359724
2018/08/25,358661
2018/08/26,358675
2018/08/27,360411
2018/08/28,361761
2018/08/29,358804
2018/08/30,358227
2018/08/31,357697
2018/09/01,360517
2018/09/02,364572
2018/09/03,368735
2018/09/04,370578
2018/09/05,373321
2018/09/06,374916
2018/09/07,376561
2018/09/08,376867
2018/09/09,377241
2018/09/10,376700
2018/09/11,373932
2018/09/12,370612
2018/09/13,368362
2018/09/14,364490
2018/09/15,358003
2018/09/16,351708
2018/09/17,349598
2018/09/18,345095
2018/09/19,340078
2018/09/20,336686
2018/09/21,334559
2018/09/22,329908
2018/09/23,325535
2018/09/24,321377
2018/09/25,318645
2018/09/26,314727
2018/09/27,312025
2018/09/28,309890
2018/09/29,304910
2018/09/30,302900
2018/10/01,299977
2018/10/02,296884
2018/10/03,298009
2018/10/04,299909
2018/10/05,303301
2018/10/06,308218
2018/10/07,307830
2018/10/08,308935
2018/10/09,310346
2018/10/10,310338
2018/10/11,312056
2018/10/12,312945
2018/10/13,314145
2018/10/14,314806
2018/10/15,317886
2018/10/16,321329
2018/10/17,324790
2018/10/18,327099
2018/10/19,329000
2018/10/20,330162
2018/10/21,329879
2018/10/22,332844
2018/10/23,334623
2018/10/24,336038
2018/10/25,336834
2018/10/26,338107
2018/10/27,337185
2018/10/28,336349
2018/10/29,339532
2018/10/30,342370
2018/10/31,344489
2018/11/01,345040
2018/11/02,342670
2018/11/03,339670
2018/11/04,337069
2018/11/05,337601
2018/11/06,337330
2018/11/07,335866
2018/11/08,334003
2018/11/09,333716
2018/11/10,331671
2018/11/11,332306
2018/11/12,332343
2018/11/13,331513
2018/11/14,331594
2018/11/15,331074
2018/11/16,329735
2018/11/17,327152
2018/11/18,323762
2018/11/19,326678
2018/11/20,328478
2018/11/21,327330
2018/11/22,325604
2018/11/23,324328
2018/11/24,320620
2018/11/25,319116
2018/11/26,318095
2018/11/27,316162
2018/11/28,316431
2018/11/29,314509
2018/11/30,314523
2018/12/01,312028
2018/12/02,309024
2018/12/03,307747
2018/12/04,305976
2018/12/05,305874
2018/12/06,305529
2018/12/07,306435
2018/12/08,308194
2018/12/09,307689
2018/12/10,308696
2018/12/11,307545
2018/12/12,306451
2018/12/13,305602
2018/12/14,304885
2018/12/15,304947
2018/12/16,306245
2018/12/17,306697
2018/12/18,305874
2018/12/19,306825
2018/12/20,308016
2018/12/21,308719
2018/12/22,306118
2018/12/23,305503
2018/12/24,307271
2018/12/25,306469
2018/12/26,306486
2018/12/27,306565
2018/12/28,307892
2018/12/29,308447
2018/12/30,306655
2018/12/31,306212
2019/01/01,303803
2019/01/02,304087
2019/01/03,305650
2019/01/04,305123
2019/01/05,303593
2019/01/06,302228
2019/01/07,303252
2019/01/08,304900
2019/01/09,306254
2019/01/10,307266
2019/01/11,307125
2019/01/12,303299
2019/01/13,300747
2019/01/14,303355
2019/01/15,303980
2019/01/16,302817
2019/01/17,301418
2019/01/18,300520
2019/01/19,298518
2019/01/20,295840
2019/01/21,294854
2019/01/22,293062
2019/01/23,292441
2019/01/24,291432
2019/01/25,290869
2019/01/26,288583
2019/01/27,287743
2019/01/28,289600
2019/01/29,289661
2019/01/30,289058
2019/01/31,288398
2019/02/01,286772
2019/02/02,283304
2019/02/03,278750
2019/02/04,273861
2019/02/05,269354
2019/02/06,265488
2019/02/07,261441
2019/02/08,259198
2019/02/09,255766
2019/02/10,251465
2019/02/11,249286
2019/02/12,247610
2019/02/13,246721
2019/02/14,245996
2019/02/15,245902
2019/02/16,244809
2019/02/17,243400
2019/02/18,246002
2019/02/19,248170
2019/02/20,248813
2019/02/21,248697
2019/02/22,249055
2019/02/23,248614
2019/02/24,249538
2019/02/25,250991
2019/02/26,252483
2019/02/27,254165
2019/02/28,256305
2019/03/01,258850
2019/03/02,260147
2019/03/03,260097
2019/03/04,263213
2019/03/05,266463
2019/03/06,269444
2019/03/07,271833
2019/03/08,274262
2019/03/09,276281
2019/03/10,275281
2019/03/11,276000
2019/03/12,278190
2019/03/13,279813
2019/03/14,281561
2019/03/15,282368
2019/03/16,281214
2019/03/17,280895
2019/03/18,283080
2019/03/19,285800
2019/03/20,289078
2019/03/21,290711
2019/03/22,292728
2019/03/23,292814
2019/03/24,293024
2019/03/25,297287
2019/03/26,300858
2019/03/27,303499
2019/03/28,306704
2019/03/29,309258
2019/03/30,311574
2019/03/31,312056
2019/04/01,318141
2019/04/02,326006
2019/04/03,332278
2019/04/04,335005
2019/04/05,336555
2019/04/06,335794
2019/04/07,336301
2019/04/08,339760
2019/04/09,342669
2019/04/10,344266
2019/04/11,348564
2019/04/12,352517
2019/04/13,352569
2019/04/14,349401
2019/04/15,350081
2019/04/16,350666
2019/04/17,351273
2019/04/18,352156
2019/04/19,354725
2019/04/20,359941
2019/04/21,361868
2019/04/22,365098
2019/04/23,368284
2019/04/24,369100
2019/04/25,368983
2019/04/26,368624
2019/04/27,364321
2019/04/28,360938
2019/04/29,359354
2019/04/30,359786
2019/05/01,361034
2019/05/02,358344
2019/05/03,357040
2019/05/04,354171
2019/05/05,352087
2019/05/06,352162
2019/05/07,351780
2019/05/08,352199
2019/05/09,353013
2019/05/10,355163
2019/05/11,356572
2019/05/12,356923
2019/05/13,360867
2019/05/14,367063
2019/05/15,374241
2019/05/16,382973
2019/05/17,387634
2019/05/18,388975
2019/05/19,389568
2019/05/20,392622
2019/05/21,398101
2019/05/22,401530
2019/05/23,405380
2019/05/24,410334
2019/05/25,413397
2019/05/26,414270
2019/05/27,421450
2019/05/28,427545
2019/05/29,435161
2019/05/30,439355
2019/05/31,444720
2019/06/01,457617
2019/06/02,464516
2019/06/03,468144
2019/06/04,468969
2019/06/05,466745
2019/06/06,469537
2019/06/07,464642
2019/06/08,458177
2019/06/09,456009
2019/06/10,452058
2019/06/11,452615
2019/06/12,459673
2019/06/13,459131
2019/06/14,457887
2019/06/15,458591
2019/06/16,466419
2019/06/17,463799
2019/06/18,463548
2019/06/19,460814
2019/06/20,456117
2019/06/21,455907
2019/06/22,454988
2019/06/23,451324
2019/06/24,450106
2019/06/25,448362
2019/06/26,450291
2019/06/27,449625
2019/06/28,446472
2019/06/29,442361
2019/06/30,436050
2019/07/01,432423
2019/07/02,432929
2019/07/03,432716
2019/07/04,431406
2019/07/05,428222
2019/07/06,422753
2019/07/07,415877
2019/07/08,413422
2019/07/09,413020
2019/07/10,411021
2019/07/11,407068
2019/07/12,405207
2019/07/13,398283
2019/07/14,393099
2019/07/15,392434
2019/07/16,386691
2019/07/17,385653
2019/07/18,383050
2019/07/19,380283
2019/07/20,375058
2019/07/21,368192
2019/07/22,366551
2019/07/23,362884
2019/07/24,357913
2019/07/25,353590
2019/07/26,351740
2019/07/27,348928
2019/07/28,346012
2019/07/29,345116
2019/07/30,347346
2019/07/31,346338
2019/08/01,344259
2019/08/02,344113
2019/08/03,340472
2019/08/04,334372
2019/08/05,338054
2019/08/06,342268
2019/08/07,343766
2019/08/08,344941
2019/08/09,347586
2019/08/10,348193
2019/08/11,346858
2019/08/12,350744
2019/08/13,353459
2019/08/14,356361
2019/08/15,357331
2019/08/16,359890
2019/08/17,359021
2019/08/18,357310
2019/08/19,359020
2019/08/20,361561
2019/08/21,364195
2019/08/22,365817
2019/08/23,368383
2019/08/24,368138
2019/08/25,366834
2019/08/26,368442
2019/08/27,369865
2019/08/28,370204
2019/08/29,370880
2019/08/30,370522
2019/08/31,368656
2019/09/01,365934
2019/09/02,367120
2019/09/03,367625
2019/09/04,367120
2019/09/05,369120
2019/09/06,370431
2019/09/07,369058
2019/09/08,367336
2019/09/09,368789
2019/09/10,367648
2019/09/11,367519
2019/09/12,367768
2019/09/13,364820
2019/09/14,362554
2019/09/15,360567
2019/09/16,362235
2019/09/17,361927
2019/09/18,362107
2019/09/19,361146
2019/09/20,362301
2019/09/21,358066
2019/09/22,352936
2019/09/23,349375
2019/09/24,349160
2019/09/25,347986
2019/09/26,345962
2019/09/27,343845
2019/09/28,340818
2019/09/29,336425
2019/09/30,335475
2019/10/01,334361
2019/10/02,332812
2019/10/03,329376
2019/10/04,325779
2019/10/05,323412
2019/10/06,320305
2019/10/07,319034
2019/10/08,319103
2019/10/09,321518
2019/10/10,322763
2019/10/11,323974
2019/10/12,322410
2019/10/13,319414
2019/10/14,318857
2019/10/15,319690
2019/10/16,319520
2019/10/17,319509
2019/10/18,322051
2019/10/19,322473
2019/10/20,320677
2019/10/21,321459
2019/10/22,322109
2019/10/23,322553
2019/10/24,322898
2019/10/25,324047
2019/10/26,324930
2019/10/27,323337
2019/10/28,324639
