Date,transactions30ema
2016/10/09,44902
2016/10/10,44905
2016/10/11,44656
2016/10/12,43711
2016/10/13,42971
2016/10/14,42909
2016/10/15,42312
2016/10/16,41840
2016/10/17,41601
2016/10/18,42265
2016/10/19,42022
2016/10/20,42113
2016/10/21,43124
2016/10/22,42779
2016/10/23,42300
2016/10/24,42961
2016/10/25,43261
2016/10/26,43384
2016/10/27,43446
2016/10/28,43322
2016/10/29,43108
2016/10/30,42871
2016/10/31,43011
2016/11/01,43399
2016/11/02,43407
2016/11/03,43338
2016/11/04,42644
2016/11/05,42324
2016/11/06,41812
2016/11/07,41820
2016/11/08,41804
2016/11/09,41721
2016/11/10,41621
2016/11/11,41585
2016/11/12,41540
2016/11/13,41677
2016/11/14,41819
2016/11/15,42046
2016/11/16,42022
2016/11/17,41940
2016/11/18,42059
2016/11/19,41880
2016/11/20,41896
2016/11/21,41950
2016/11/22,42701
2016/11/23,44093
2016/11/24,43627
2016/11/25,44559
2016/11/26,44317
2016/11/27,44325
2016/11/28,44587
2016/11/29,44745
2016/11/30,44386
2016/12/01,43917
2016/12/02,43771
2016/12/03,43615
2016/12/04,43359
2016/12/05,43246
2016/12/06,43566
2016/12/07,43449
2016/12/08,43200
2016/12/09,43087
2016/12/10,42924
2016/12/11,42681
2016/12/12,42427
2016/12/13,42571
2016/12/14,42876
2016/12/15,43084
2016/12/16,43140
2016/12/17,42902
2016/12/18,42498
2016/12/19,42698
2016/12/20,42797
2016/12/21,43313
2016/12/22,44078
2016/12/23,44098
2016/12/24,43689
2016/12/25,43232
2016/12/26,42673
2016/12/27,42653
2016/12/28,42701
2016/12/29,42949
2016/12/30,43053
2016/12/31,42934
2017/01/01,42663
2017/01/02,42469
2017/01/03,42689
2017/01/04,43204
2017/01/05,43617
2017/01/06,43629
2017/01/07,43628
2017/01/08,43570
2017/01/09,43739
2017/01/10,44025
2017/01/11,44103
2017/01/12,44521
2017/01/13,44928
2017/01/14,44742
2017/01/15,44549
2017/01/16,44602
2017/01/17,44736
2017/01/18,44752
2017/01/19,44680
2017/01/20,44751
2017/01/21,44657
2017/01/22,44836
2017/01/23,44916
2017/01/24,45271
2017/01/25,45334
2017/01/26,45433
2017/01/27,45513
2017/01/28,45492
2017/01/29,45300
2017/01/30,45304
2017/01/31,45197
2017/02/01,45155
2017/02/02,45062
2017/02/03,44914
2017/02/04,44946
2017/02/05,45049
2017/02/06,45195
2017/02/07,45625
2017/02/08,45978
2017/02/09,46100
2017/02/10,46495
2017/02/11,46499
2017/02/12,46423
2017/02/13,47040
2017/02/14,47767
2017/02/15,48254
2017/02/16,48346
2017/02/17,48414
2017/02/18,48477
2017/02/19,48461
2017/02/20,48570
2017/02/21,49207
2017/02/22,49282
2017/02/23,49173
2017/02/24,49490
2017/02/25,49732
2017/02/26,49860
2017/02/27,50040
2017/02/28,50700
2017/03/01,51286
2017/03/02,52543
2017/03/03,53301
2017/03/04,53653
2017/03/05,53871
2017/03/06,54074
2017/03/07,54624
2017/03/08,54673
2017/03/09,55292
2017/03/10,55926
2017/03/11,56499
2017/03/12,57154
2017/03/13,58738
2017/03/14,59927
2017/03/15,61299
2017/03/16,64438
2017/03/17,67160
2017/03/18,68629
2017/03/19,69659
2017/03/20,70343
2017/03/21,71244
2017/03/22,71733
2017/03/23,72423
2017/03/24,73413
2017/03/25,74122
2017/03/26,74471
2017/03/27,75766
2017/03/28,76320
2017/03/29,77400
2017/03/30,78614
2017/03/31,80194
2017/04/01,80218
2017/04/02,80781
2017/04/03,82035
2017/04/04,82309
2017/04/05,82638
2017/04/06,83447
2017/04/07,84054
2017/04/08,83285
2017/04/09,82722
2017/04/10,82255
2017/04/11,81845
2017/04/12,81748
2017/04/13,81901
2017/04/14,81853
2017/04/15,81400
2017/04/16,80705
2017/04/17,80179
2017/04/18,80380
2017/04/19,80726
2017/04/20,81030
2017/04/21,81046
2017/04/22,80562
2017/04/23,80337
2017/04/24,80349
2017/04/25,81168
2017/04/26,81714
2017/04/27,83184
2017/04/28,84669
2017/04/29,85099
2017/04/30,85750
2017/05/01,87457
2017/05/02,88934
2017/05/03,89476
2017/05/04,91115
2017/05/05,92237
2017/05/06,92417
2017/05/07,93334
2017/05/08,94893
2017/05/09,96057
2017/05/10,96936
2017/05/11,98242
2017/05/12,98823
2017/05/13,98985
2017/05/14,99137
2017/05/15,100663
2017/05/16,101675
2017/05/17,104156
2017/05/18,106301
2017/05/19,109867
2017/05/20,111225
2017/05/21,113707
2017/05/22,117742
2017/05/23,122218
2017/05/24,126417
2017/05/25,130068
2017/05/26,132632
2017/05/27,133717
2017/05/28,135108
2017/05/29,136620
2017/05/30,140297
2017/05/31,145061
2017/06/01,148551
2017/06/02,151542
2017/06/03,153097
2017/06/04,154841
2017/06/05,157129
2017/06/06,159929
2017/06/07,162977
2017/06/08,164572
2017/06/09,167879
2017/06/10,170813
2017/06/11,175309
2017/06/12,182898
2017/06/13,189166
2017/06/14,193112
2017/06/15,197532
2017/06/16,200788
2017/06/17,203449
2017/06/18,206191
2017/06/19,211353
2017/06/20,217616
2017/06/21,217853
2017/06/22,222135
2017/06/23,225611
2017/06/24,227221
2017/06/25,227473
2017/06/26,233236
2017/06/27,234510
2017/06/28,237074
2017/06/29,238797
2017/06/30,239691
2017/07/01,239741
2017/07/02,240314
2017/07/03,244296
2017/07/04,246694
2017/07/05,248301
2017/07/06,248978
2017/07/07,251972
2017/07/08,251725
2017/07/09,250013
2017/07/10,253408
2017/07/11,255877
2017/07/12,257680
2017/07/13,257878
2017/07/14,257330
2017/07/15,255693
2017/07/16,255270
2017/07/17,254831
2017/07/18,255878
2017/07/19,256797
2017/07/20,256363
2017/07/21,254827
2017/07/22,251650
2017/07/23,252220
2017/07/24,252921
2017/07/25,252276
2017/07/26,250384
2017/07/27,248775
2017/07/28,248627
2017/07/29,245411
2017/07/30,242909
2017/07/31,243372
2017/08/01,241772
2017/08/02,241082
2017/08/03,240776
2017/08/04,241833
2017/08/05,243095
2017/08/06,244516
2017/08/07,246881
2017/08/08,251526
2017/08/09,253382
2017/08/10,258857
2017/08/11,265168
2017/08/12,269909
2017/08/13,273980
2017/08/14,282760
2017/08/15,291178
2017/08/16,299078
2017/08/17,307396
2017/08/18,316167
2017/08/19,320119
2017/08/20,319461
2017/08/21,324198
2017/08/22,326813
2017/08/23,329903
2017/08/24,331359
2017/08/25,332730
2017/08/26,331023
2017/08/27,330581
2017/08/28,332716
2017/08/29,336712
2017/08/30,340809
2017/08/31,343623
2017/09/01,346679
2017/09/02,345719
2017/09/03,342932
2017/09/04,349362
2017/09/05,355505
2017/09/06,364593
2017/09/07,369997
2017/09/08,376040
2017/09/09,376531
2017/09/10,373215
2017/09/11,372710
2017/09/12,374786
2017/09/13,374199
2017/09/14,374589
2017/09/15,378923
2017/09/16,378590
2017/09/17,372844
2017/09/18,372193
2017/09/19,369971
2017/09/20,367069
2017/09/21,363844
2017/09/22,357884
2017/09/23,351576
2017/09/24,347018
2017/09/25,344411
2017/09/26,341938
2017/09/27,339816
2017/09/28,339132
2017/09/29,338317
2017/09/30,335574
2017/10/01,332238
2017/10/02,330551
2017/10/03,330381
2017/10/04,328892
2017/10/05,327983
2017/10/06,327461
2017/10/07,325114
2017/10/08,323290
2017/10/09,323605
2017/10/10,325282
2017/10/11,326509
2017/10/12,328890
2017/10/13,332132
2017/10/14,332134
2017/10/15,331927
2017/10/16,336854
2017/10/17,347741
2017/10/18,355658
2017/10/19,364595
2017/10/20,376353
2017/10/21,381937
2017/10/22,385392
2017/10/23,390732
2017/10/24,397284
2017/10/25,401357
2017/10/26,405554
2017/10/27,379389
2017/10/28,354913
2017/10/29,332015
2017/10/30,310595
2017/10/31,290556
2017/11/01,305514
2017/11/02,320226
2017/11/03,331092
2017/11/04,335457
2017/11/05,340725
2017/11/06,351753
2017/11/07,359409
2017/11/08,367215
2017/11/09,373664
2017/11/10,379068
2017/11/11,380056
2017/11/12,383561
2017/11/13,387407
2017/11/14,393122
2017/11/15,402632
2017/11/16,408364
2017/11/17,414830
2017/11/18,417724
2017/11/19,420746
2017/11/20,427803
2017/11/21,434012
2017/11/22,441269
2017/11/23,447450
2017/11/24,452482
2017/11/25,459492
2017/11/26,464846
2017/11/27,474127
2017/11/28,484763
2017/11/29,496299
2017/11/30,506568
2017/12/01,514061
2017/12/02,521398
2017/12/03,532522
2017/12/04,543445
2017/12/05,553099
2017/12/06,568496
2017/12/07,574339
2017/12/08,586731
2017/12/09,594505
2017/12/10,602380
2017/12/11,616994
2017/12/12,633468
2017/12/13,651285
2017/12/14,670077
2017/12/15,685191
2017/12/16,699041
2017/12/17,710494
2017/12/18,728141
2017/12/19,751631
2017/12/20,766758
2017/12/21,786494
2017/12/22,806948
2017/12/23,814169
2017/12/24,810561
2017/12/25,806806
2017/12/26,807238
2017/12/27,814046
2017/12/28,822785
2017/12/29,840037
2017/12/30,859174
2017/12/31,864835
2018/01/01,867681
2018/01/02,886149
2018/01/03,908851
2018/01/04,937305
2018/01/05,958871
2018/01/06,976132
2018/01/07,987525
2018/01/08,1002231
2018/01/09,1018619
2018/01/10,1028881
2018/01/11,1038242
2018/01/12,1043436
2018/01/13,1052203
2018/01/14,1054099
2018/01/15,1063926
2018/01/16,1077733
2018/01/17,1090595
2018/01/18,1097987
2018/01/19,1094456
2018/01/20,1087362
2018/01/21,1082147
2018/01/22,1075099
2018/01/23,1065641
2018/01/24,1055836
2018/01/25,1038590
2018/01/26,1033095
2018/01/27,1020114
2018/01/28,1011662
2018/01/29,1006835
2018/01/30,1000367
2018/01/31,992426
2018/02/01,993480
2018/02/02,992669
2018/02/03,981174
2018/02/04,969541
2018/02/05,963491
2018/02/06,958634
2018/02/07,949601
2018/02/08,932295
2018/02/09,923102
2018/02/10,918282
2018/02/11,908941
2018/02/12,903785
2018/02/13,893589
2018/02/14,884092
2018/02/15,877204
2018/02/16,866078
2018/02/17,860014
2018/02/18,853309
2018/02/19,850604
2018/02/20,852946
2018/02/21,852788
2018/02/22,846924
2018/02/23,839579
2018/02/24,832694
2018/02/25,823526
2018/02/26,817973
2018/02/27,810012
2018/02/28,804229
2018/03/01,796498
2018/03/02,793154
2018/03/03,785432
2018/03/04,776259
2018/03/05,774742
2018/03/06,770732
2018/03/07,771573
2018/03/08,766319
2018/03/09,758818
2018/03/10,748016
2018/03/11,739040
2018/03/12,735096
2018/03/13,732774
2018/03/14,728801
2018/03/15,724009
2018/03/16,719530
2018/03/17,711380
2018/03/18,709611
2018/03/19,709242
2018/03/20,706181
2018/03/21,705645
2018/03/22,700084
2018/03/23,698601
2018/03/24,693092
2018/03/25,682336
2018/03/26,678741
2018/03/27,672632
2018/03/28,666647
2018/03/29,661294
2018/03/30,659508
2018/03/31,654662
2018/04/01,647596
2018/04/02,644429
2018/04/03,644525
2018/04/04,643488
2018/04/05,646867
2018/04/06,646939
2018/04/07,639773
2018/04/08,636932
2018/04/09,635181
2018/04/10,631066
2018/04/11,629649
2018/04/12,633710
2018/04/13,639945
2018/04/14,638089
2018/04/15,636921
2018/04/16,638694
2018/04/17,645412
2018/04/18,649147
2018/04/19,659803
2018/04/20,670926
2018/04/21,675777
2018/04/22,680492
2018/04/23,688387
2018/04/24,696639
2018/04/25,703243
2018/04/26,709090
2018/04/27,712664
2018/04/28,716706
2018/04/29,719283
2018/04/30,723080
2018/05/01,722484
2018/05/02,726693
2018/05/03,733976
2018/05/04,751173
2018/05/05,753630
2018/05/06,749607
2018/05/07,752204
2018/05/08,756585
2018/05/09,761394
2018/05/10,767422
2018/05/11,771207
2018/05/12,772322
2018/05/13,771685
2018/05/14,773618
2018/05/15,773979
2018/05/16,776126
2018/05/17,779973
2018/05/18,783319
2018/05/19,787381
2018/05/20,786730
2018/05/21,787729
2018/05/22,789966
2018/05/23,792767
2018/05/24,793954
2018/05/25,794398
2018/05/26,792303
2018/05/27,791253
2018/05/28,795753
2018/05/29,796813
2018/05/30,798117
2018/05/31,800349
2018/06/01,797624
2018/06/02,795714
2018/06/03,796636
2018/06/04,797315
2018/06/05,796240
2018/06/06,793519
2018/06/07,792378
2018/06/08,787709
2018/06/09,786530
2018/06/10,785546
2018/06/11,784478
2018/06/12,783556
2018/06/13,784465
2018/06/14,783268
2018/06/15,782012
2018/06/16,772836
2018/06/17,764817
2018/06/18,760361
2018/06/19,761549
2018/06/20,764228
2018/06/21,763441
2018/06/22,763894
2018/06/23,758218
2018/06/24,752655
2018/06/25,758114
2018/06/26,756440
2018/06/27,757440
2018/06/28,756623
2018/06/29,755234
2018/06/30,747347
2018/07/01,739301
2018/07/02,723189
2018/07/03,713533
2018/07/04,696345
2018/07/05,685457
2018/07/06,670852
2018/07/07,658804
2018/07/08,657042
2018/07/09,656712
2018/07/10,658974
2018/07/11,658003
2018/07/12,652071
2018/07/13,646345
2018/07/14,637481
2018/07/15,625624
2018/07/16,630681
2018/07/17,635236
2018/07/18,642392
2018/07/19,648347
2018/07/20,649848
2018/07/21,647963
2018/07/22,649730
2018/07/23,656758
2018/07/24,665023
2018/07/25,672926
2018/07/26,676327
2018/07/27,683578
2018/07/28,684893
2018/07/29,686920
2018/07/30,691487
2018/07/31,694944
2018/08/01,698996
2018/08/02,704218
2018/08/03,707377
2018/08/04,708227
2018/08/05,707970
2018/08/06,707426
2018/08/07,702840
2018/08/08,693990
2018/08/09,683960
2018/08/10,679440
2018/08/11,678012
2018/08/12,675684
2018/08/13,676926
2018/08/14,677792
2018/08/15,675907
2018/08/16,678541
2018/08/17,673943
2018/08/18,670948
2018/08/19,666348
2018/08/20,666182
2018/08/21,662276
2018/08/22,657927
2018/08/23,654162
2018/08/24,650424
2018/08/25,645702
2018/08/26,641081
2018/08/27,641391
2018/08/28,639614
2018/08/29,633629
2018/08/30,630998
2018/08/31,627530
2018/09/01,629384
2018/09/02,628795
2018/09/03,628965
2018/09/04,626421
2018/09/05,626455
2018/09/06,624036
2018/09/07,621336
2018/09/08,616304
2018/09/09,613035
2018/09/10,609715
2018/09/11,606334
2018/09/12,604034
2018/09/13,600917
2018/09/14,595335
2018/09/15,587874
2018/09/16,579523
2018/09/17,577858
2018/09/18,572868
2018/09/19,568635
2018/09/20,564087
2018/09/21,562836
2018/09/22,556866
2018/09/23,551173
2018/09/24,546603
2018/09/25,544829
2018/09/26,541518
2018/09/27,539101
2018/09/28,536602
2018/09/29,530003
2018/09/30,526735
2018/10/01,523482
2018/10/02,521338
2018/10/03,523769
2018/10/04,526053
2018/10/05,530525
2018/10/06,534805
2018/10/07,532415
2018/10/08,533088
2018/10/09,533342
2018/10/10,532273
2018/10/11,534741
2018/10/12,536509
2018/10/13,536850
2018/10/14,535228
2018/10/15,536956
2018/10/16,539438
2018/10/17,542077
2018/10/18,543607
2018/10/19,547317
2018/10/20,546463
2018/10/21,543983
2018/10/22,546133
2018/10/23,546785
2018/10/24,545876
2018/10/25,545317
2018/10/26,545697
2018/10/27,542695
2018/10/28,540577
2018/10/29,545359
2018/10/30,549426
2018/10/31,551766
2018/11/01,554175
2018/11/02,553811
2018/11/03,550662
2018/11/04,548093
2018/11/05,550304
2018/11/06,553327
2018/11/07,554054
2018/11/08,554141
2018/11/09,553735
2018/11/10,549566
2018/11/11,548162
2018/11/12,549646
2018/11/13,549900
2018/11/14,551983
2018/11/15,552697
2018/11/16,552654
2018/11/17,549617
2018/11/18,545435
2018/11/19,550436
2018/11/20,555295
2018/11/21,556858
2018/11/22,557635
2018/11/23,557787
2018/11/24,553868
2018/11/25,552266
2018/11/26,552595
2018/11/27,553448
2018/11/28,557909
2018/11/29,557759
2018/11/30,560422
2018/12/01,558179
2018/12/02,553936
2018/12/03,553559
2018/12/04,554310
2018/12/05,556996
2018/12/06,559185
2018/12/07,560038
2018/12/08,559558
2018/12/09,556203
2018/12/10,556150
2018/12/11,554850
2018/12/12,553500
2018/12/13,554286
2018/12/14,555126
2018/12/15,554919
2018/12/16,552453
2018/12/17,553588
2018/12/18,553765
2018/12/19,556601
2018/12/20,559557
2018/12/21,562588
2018/12/22,558263
2018/12/23,557320
2018/12/24,561077
2018/12/25,559395
2018/12/26,559437
2018/12/27,558726
2018/12/28,559594
2018/12/29,558572
2018/12/30,552238
2018/12/31,550289
2019/01/01,543701
2019/01/02,546685
2019/01/03,549905
2019/01/04,549872
2019/01/05,547377
2019/01/06,543506
2019/01/07,543987
2019/01/08,544592
2019/01/09,545512
2019/01/10,547920
2019/01/11,547527
2019/01/12,541410
2019/01/13,537535
2019/01/14,540096
2019/01/15,540084
2019/01/16,537993
2019/01/17,536644
2019/01/18,536790
2019/01/19,536940
2019/01/20,536990
2019/01/21,539942
2019/01/22,544175
2019/01/23,543507
2019/01/24,541999
2019/01/25,539606
2019/01/26,534752
2019/01/27,531789
2019/01/28,534161
2019/01/29,536217
2019/01/30,537451
2019/01/31,536136
2019/02/01,533730
2019/02/02,528349
2019/02/03,521641
2019/02/04,514851
2019/02/05,508397
2019/02/06,503279
2019/02/07,498466
2019/02/08,496755
2019/02/09,491618
2019/02/10,484491
2019/02/11,480911
2019/02/12,478150
2019/02/13,479002
2019/02/14,478730
2019/02/15,478076
2019/02/16,476543
2019/02/17,474698
2019/02/18,477134
2019/02/19,480777
2019/02/20,483970
2019/02/21,487895
2019/02/22,490666
2019/02/23,489734
2019/02/24,492990
2019/02/25,498201
2019/02/26,501796
2019/02/27,504230
2019/02/28,506631
2019/03/01,509276
2019/03/02,510414
2019/03/03,509250
2019/03/04,516409
2019/03/05,521679
2019/03/06,525372
2019/03/07,528425
2019/03/08,530614
2019/03/09,532240
2019/03/10,529130
2019/03/11,529600
2019/03/12,531839
2019/03/13,534513
2019/03/14,537049
2019/03/15,538079
2019/03/16,535892
2019/03/17,533246
2019/03/18,535871
2019/03/19,542327
2019/03/20,548004
2019/03/21,552540
2019/03/22,557454
2019/03/23,557733
2019/03/24,557174
2019/03/25,563077
2019/03/26,567331
2019/03/27,571112
2019/03/28,575193
2019/03/29,579397
2019/03/30,585111
2019/03/31,589055
2019/04/01,595411
2019/04/02,605958
2019/04/03,615032
2019/04/04,618806
2019/04/05,619007
2019/04/06,615138
2019/04/07,612412
2019/04/08,615998
2019/04/09,618636
2019/04/10,622212
2019/04/11,629104
2019/04/12,633340
2019/04/13,632111
2019/04/14,626882
2019/04/15,626571
2019/04/16,628499
2019/04/17,631944
2019/04/18,636183
2019/04/19,639860
2019/04/20,642890
2019/04/21,642136
2019/04/22,647114
2019/04/23,652414
2019/04/24,653479
2019/04/25,655243
2019/04/26,655600
2019/04/27,649606
2019/04/28,645985
2019/04/29,644888
2019/04/30,648945
2019/05/01,652483
2019/05/02,650795
2019/05/03,652091
2019/05/04,650239
2019/05/05,649415
2019/05/06,653074
2019/05/07,653395
2019/05/08,655563
2019/05/09,659619
2019/05/10,664596
2019/05/11,669612
2019/05/12,672594
2019/05/13,678138
2019/05/14,687975
2019/05/15,698273
2019/05/16,711818
2019/05/17,718173
2019/05/18,719285
2019/05/19,721424
2019/05/20,730375
2019/05/21,735692
2019/05/22,744576
2019/05/23,751166
2019/05/24,761030
2019/05/25,766121
2019/05/26,765926
2019/05/27,777268
2019/05/28,785866
2019/05/29,796295
2019/05/30,802463
2019/05/31,806864
2019/06/01,816534
2019/06/02,821332
2019/06/03,825702
2019/06/04,829976
2019/06/05,828003
2019/06/06,827797
2019/06/07,823324
2019/06/08,834248
2019/06/09,826602
2019/06/10,835447
2019/06/11,841547
2019/06/12,842782
2019/06/13,836780
2019/06/14,836044
2019/06/15,842683
2019/06/16,845670
2019/06/17,852020
2019/06/18,851889
2019/06/19,854092
2019/06/20,862539
2019/06/21,857061
2019/06/22,850678
2019/06/23,845699
2019/06/24,843373
2019/06/25,849103
2019/06/26,849071
2019/06/27,846816
2019/06/28,856967
2019/06/29,848991
2019/06/30,838473
2019/07/01,845796
2019/07/02,848974
2019/07/03,842797
2019/07/04,836650
2019/07/05,837452
2019/07/06,832070
2019/07/07,815941
2019/07/08,815545
2019/07/09,812732
2019/07/10,807788
2019/07/11,818595
2019/07/12,812646
2019/07/13,798106
2019/07/14,786196
2019/07/15,783428
2019/07/16,797612
2019/07/17,799703
2019/07/18,791198
2019/07/19,792769
2019/07/20,779306
2019/07/21,762731
2019/07/22,754856
2019/07/23,745303
2019/07/24,755749
2019/07/25,768272
2019/07/26,760013
2019/07/27,748251
2019/07/28,736925
2019/07/29,733058
2019/07/30,731943
2019/07/31,728869
2019/08/01,738467
2019/08/02,740392
2019/08/03,743173
2019/08/04,731945
2019/08/05,731073
2019/08/06,731136
2019/08/07,731868
2019/08/08,729343
2019/08/09,728854
2019/08/10,722537
2019/08/11,713502
2019/08/12,713467
2019/08/13,712512
2019/08/14,714069
2019/08/15,712457
2019/08/16,712871
2019/08/17,708241
2019/08/18,703016
2019/08/19,704400
2019/08/20,706277
2019/08/21,707905
2019/08/22,709791
2019/08/23,711307
2019/08/24,709560
2019/08/25,707476
2019/08/26,710274
2019/08/27,712718
2019/08/28,713334
2019/08/29,714034
2019/08/30,713980
2019/08/31,711773
2019/09/01,710384
2019/09/02,713424
2019/09/03,715863
2019/09/04,715770
2019/09/05,719261
2019/09/06,722438
2019/09/07,719535
2019/09/08,716666
2019/09/09,719236
2019/09/10,717455
2019/09/11,716670
2019/09/12,717125
2019/09/13,711083
2019/09/14,705753
2019/09/15,701121
2019/09/16,703178
2019/09/17,701800
2019/09/18,702248
2019/09/19,701618
2019/09/20,702619
2019/09/21,695803
2019/09/22,688100
2019/09/23,684958
2019/09/24,686543
2019/09/25,685971
2019/09/26,684145
2019/09/27,680241
2019/09/28,675571
2019/09/29,670179
2019/09/30,671065
2019/10/01,669381
2019/10/02,666649
2019/10/03,663329
2019/10/04,658611
2019/10/05,654514
2019/10/06,649176
2019/10/07,647899
2019/10/08,651929
2019/10/09,658344
2019/10/10,661427
2019/10/11,664076
2019/10/12,662164
2019/10/13,656014
2019/10/14,655665
2019/10/15,657923
2019/10/16,660289
2019/10/17,663090
2019/10/18,667642
2019/10/19,667482
2019/10/20,663925
2019/10/21,664867
2019/10/22,668826
2019/10/23,673185
2019/10/24,676522
2019/10/25,680724
2019/10/26,683053
