Date,difficulty7roc
2016/08/20,6.322
2016/08/21,5.348
2016/08/22,8.287
2016/08/23,6.807
2016/08/24,6.557
2016/08/25,10.191
2016/08/26,12.129
2016/08/27,8.783
2016/08/28,9.025
2016/08/29,5.744
2016/08/30,3.743
2016/08/31,5.445
2016/09/01,4.838
2016/09/02,0.136
2016/09/03,-0.739
2016/09/04,-4.254
2016/09/05,-0.714
2016/09/06,-0.09
2016/09/07,-0.657
2016/09/08,-2.987
2016/09/09,-2.655
2016/09/10,1.78
2016/09/11,8.055
2016/09/12,5.267
2016/09/13,5.129
2016/09/14,5.745
2016/09/15,6.759
2016/09/16,6.412
2016/09/17,8.162
2016/09/18,1.47
2016/09/19,-11.688
2016/09/20,4.331
2016/09/21,7.42
2016/09/22,-2.452
2016/09/23,0.034
2016/09/24,-1.604
2016/09/25,4.491
2016/09/26,19.94
2016/09/27,-4.328
2016/09/28,4.426
2016/09/29,17.368
2016/09/30,14.66
2016/10/01,2.821
2016/10/02,0.712
2016/10/03,8.109
2016/10/04,20.961
2016/10/05,-0.711
2016/10/06,0.132
2016/10/07,-16.101
2016/10/08,-0.122
2016/10/09,11.769
2016/10/10,5.966
2016/10/11,3.667
2016/10/12,4.154
2016/10/13,-1.937
2016/10/14,31.589
2016/10/15,25.25
2016/10/16,12.027
2016/10/17,6.631
2016/10/18,3.619
2016/10/19,9.746
2016/10/20,12.928
2016/10/21,11.049
2016/10/22,8.736
2016/10/23,7.537
2016/10/24,10.345
2016/10/25,12.63
2016/10/26,13.454
2016/10/27,12.749
2016/10/28,-0.412
2016/10/29,-18.072
2016/10/30,-25.377
2016/10/31,-19.694
2016/11/01,-29.921
2016/11/02,-38.236
2016/11/03,-41.224
2016/11/04,-43.815
2016/11/05,-37.668
2016/11/06,-32.373
2016/11/07,-28.244
2016/11/08,-8.298
2016/11/09,5.843
2016/11/10,1.653
2016/11/11,5.988
2016/11/12,14.074
2016/11/13,25.179
2016/11/14,16.229
2016/11/15,3.487
2016/11/16,-0.814
2016/11/17,6.395
2016/11/18,9.666
2016/11/19,18.993
2016/11/20,21.166
2016/11/21,23.991
2016/11/22,16.475
2016/11/23,11.254
2016/11/24,2.376
2016/11/25,-0.68
2016/11/26,-4.075
2016/11/27,-16.354
2016/11/28,-19.894
2016/11/29,-14.884
2016/11/30,-8.341
2016/12/01,3.228
2016/12/02,8
2016/12/03,7.586
2016/12/04,15.488
2016/12/05,8.797
2016/12/06,3.184
2016/12/07,6.291
2016/12/08,8.618
2016/12/09,11.247
2016/12/10,9.067
2016/12/11,9.601
2016/12/12,9.887
2016/12/13,15.472
2016/12/14,10.911
2016/12/15,8.072
2016/12/16,6.127
2016/12/17,4.382
2016/12/18,5.814
2016/12/19,9.921
2016/12/20,10.075
2016/12/21,10.325
2016/12/22,7.292
2016/12/23,-2.344
2016/12/24,-8.998
2016/12/25,-10.267
2016/12/26,-7.169
2016/12/27,-10.564
2016/12/28,-11.795
2016/12/29,-11.353
2016/12/30,-3.857
2016/12/31,5.388
2017/01/01,1.455
2017/01/02,-2.348
2017/01/03,-0.497
2017/01/04,9.859
2017/01/05,14.775
2017/01/06,16.254
2017/01/07,15.261
2017/01/08,18.322
2017/01/09,20.835
2017/01/10,22.568
2017/01/11,13.488
2017/01/12,10.966
2017/01/13,10.365
2017/01/14,9.708
2017/01/15,9.634
2017/01/16,6.933
2017/01/17,5.161
2017/01/18,2.984
2017/01/19,7.209
2017/01/20,5.428
2017/01/21,5.697
2017/01/22,4.988
2017/01/23,6.698
2017/01/24,5.845
2017/01/25,7.808
2017/01/26,4.171
2017/01/27,5.474
2017/01/28,2.989
2017/01/29,1.715
2017/01/30,-0.129
2017/01/31,2.596
2017/02/01,1.395
2017/02/02,2.002
2017/02/03,-0.342
2017/02/04,0.957
2017/02/05,6.763
2017/02/06,7.451
2017/02/07,5.918
2017/02/08,7.784
2017/02/09,6.342
2017/02/10,10.773
2017/02/11,10.708
2017/02/12,7.022
2017/02/13,6.952
2017/02/14,8.85
2017/02/15,7.777
2017/02/16,7.333
2017/02/17,7.119
2017/02/18,8.246
2017/02/19,8.508
2017/02/20,7.5
2017/02/21,7.9
2017/02/22,8.439
2017/02/23,7.521
2017/02/24,5.227
2017/02/25,5.857
2017/02/26,7.422
2017/02/27,9.976
2017/02/28,10.188
2017/03/01,8.597
2017/03/02,9.286
2017/03/03,14.242
2017/03/04,11.037
2017/03/05,11.23
2017/03/06,10.348
2017/03/07,7.378
2017/03/08,11.755
2017/03/09,13.842
2017/03/10,7.944
2017/03/11,10.369
2017/03/12,8.409
2017/03/13,8.337
2017/03/14,8.384
2017/03/15,7.965
2017/03/16,6.878
2017/03/17,11.486
2017/03/18,12.817
2017/03/19,7.383
2017/03/20,10.638
2017/03/21,11.002
2017/03/22,9.504
2017/03/23,13.465
2017/03/24,9.434
2017/03/25,6.885
2017/03/26,15.879
2017/03/27,16.172
2017/03/28,14.987
2017/03/29,15.547
2017/03/30,12.378
2017/03/31,13.81
2017/04/01,13.183
2017/04/02,9.433
2017/04/03,-2.538
2017/04/04,4.809
2017/04/05,5.708
2017/04/06,4.91
2017/04/07,3.929
2017/04/08,5.621
2017/04/09,4.602
2017/04/10,13.374
2017/04/11,8.499
2017/04/12,5.954
2017/04/13,2.488
2017/04/14,8.815
2017/04/15,7.887
2017/04/16,7.665
2017/04/17,7.641
2017/04/18,8.314
2017/04/19,10.657
2017/04/20,11.446
2017/04/21,7.087
2017/04/22,9.073
2017/04/23,9.491
2017/04/24,7.142
2017/04/25,5.506
2017/04/26,6.989
2017/04/27,10.467
2017/04/28,13.001
2017/04/29,15.139
2017/04/30,11.437
2017/05/01,13.875
2017/05/02,12.367
2017/05/03,9.888
2017/05/04,7.244
2017/05/05,6.437
2017/05/06,2.095
2017/05/07,6.317
2017/05/08,5.252
2017/05/09,9.06
2017/05/10,7.128
2017/05/11,9.762
2017/05/12,8.423
2017/05/13,8.369
2017/05/14,14.476
2017/05/15,17.019
2017/05/16,14.09
2017/05/17,12.216
2017/05/18,12.237
2017/05/19,13.817
2017/05/20,16.176
2017/05/21,11.5
2017/05/22,11.848
2017/05/23,7.585
2017/05/24,12.466
2017/05/25,10.439
2017/05/26,5.767
2017/05/27,7.631
2017/05/28,3.955
2017/05/29,5.314
2017/05/30,14.374
2017/05/31,13.235
2017/06/01,22.567
2017/06/02,25.838
2017/06/03,21.654
2017/06/04,27.389
2017/06/05,22.953
2017/06/06,19.851
2017/06/07,21.706
2017/06/08,14.198
2017/06/09,11.398
2017/06/10,15.021
2017/06/11,14.252
2017/06/12,12.787
2017/06/13,12.928
2017/06/14,12.751
2017/06/15,13.673
2017/06/16,15.178
2017/06/17,14.994
2017/06/18,12.75
2017/06/19,14.658
2017/06/20,21.964
2017/06/21,22.591
2017/06/22,19.797
2017/06/23,19.591
2017/06/24,16.697
2017/06/25,17.499
2017/06/26,19.135
2017/06/27,9.818
2017/06/28,8.664
2017/06/29,10.354
2017/06/30,10.264
2017/07/01,11.698
2017/07/02,10.784
2017/07/03,9.643
2017/07/04,10.415
2017/07/05,7.673
2017/07/06,7.735
2017/07/07,6.808
2017/07/08,6.38
2017/07/09,6.875
2017/07/10,18.342
2017/07/11,18.199
2017/07/12,15.934
2017/07/13,16.46
2017/07/14,13.906
2017/07/15,14.393
2017/07/16,16.121
2017/07/17,0.48
2017/07/18,-0.025
2017/07/19,4.051
2017/07/20,5.255
2017/07/21,10.352
2017/07/22,5.821
2017/07/23,5.728
2017/07/24,8.137
2017/07/25,9.431
2017/07/26,7.898
2017/07/27,3.956
2017/07/28,2.099
2017/07/29,4.218
2017/07/30,3.412
2017/07/31,9.523
2017/08/01,20.954
2017/08/02,20.659
2017/08/03,17.716
2017/08/04,19.387
2017/08/05,19.03
2017/08/06,17.577
2017/08/07,13.558
2017/08/08,1.838
2017/08/09,3.412
2017/08/10,6.058
2017/08/11,3.111
2017/08/12,6.738
2017/08/13,5.749
2017/08/14,6.722
2017/08/15,5.995
2017/08/16,3.142
2017/08/17,5.351
2017/08/18,6.42
2017/08/19,6.105
2017/08/20,6.017
2017/08/21,3.253
2017/08/22,4.039
2017/08/23,7.559
2017/08/24,5.164
2017/08/25,23.445
2017/08/26,22.505
2017/08/27,21.619
2017/08/28,19.506
2017/08/29,22.151
2017/08/30,21.057
2017/08/31,21.188
2017/09/01,3.662
2017/09/02,1.421
2017/09/03,3.218
2017/09/04,5.188
2017/09/05,1.222
2017/09/06,0.065
2017/09/07,1.729
2017/09/08,5.265
2017/09/09,4.04
2017/09/10,1.76
2017/09/11,3.065
2017/09/12,6.466
2017/09/13,4.1
2017/09/14,3.023
2017/09/15,0.635
2017/09/16,1.237
2017/09/17,4.41
2017/09/18,1.682
2017/09/19,0.231
2017/09/20,2.445
2017/09/21,3.592
2017/09/22,24.181
2017/09/23,25.985
2017/09/24,23.202
2017/09/25,23.846
2017/09/26,21.268
2017/09/27,22.474
2017/09/28,20.4
2017/09/29,-4.604
2017/09/30,-6.313
2017/10/01,-2.715
2017/10/02,-1.76
2017/10/03,-1.673
2017/10/04,-0.675
2017/10/05,2.509
2017/10/06,3.907
2017/10/07,3.012
2017/10/08,1.74
2017/10/09,2.439
2017/10/10,2.63
2017/10/11,3.488
2017/10/12,-1.921
2017/10/13,4.07
2017/10/14,2.119
2017/10/15,1.611
2017/10/16,-34.413
2017/10/17,-50.891
2017/10/18,-52.872
2017/10/19,-49.847
2017/10/20,-52.226
2017/10/21,-49.591
2017/10/22,-50.046
2017/10/23,-24.268
2017/10/24,4.622
2017/10/25,5.069
2017/10/26,-1.595
2017/10/27,-100
2017/10/28,-100
2017/10/29,-100
2017/10/30,-100
2017/10/31,-100
2017/11/01,1.5
2017/11/02,0.439
2017/11/03,0
2017/11/04,0
2017/11/05,0
2017/11/06,0
2017/11/07,0
2017/11/08,-3.447
2017/11/09,-1.575
2017/11/10,0.706
2017/11/11,2.314
2017/11/12,3.32
2017/11/13,1.602
2017/11/14,2.587
2017/11/15,-2.075
2017/11/16,-1.651
2017/11/17,-1.845
2017/11/18,-3.339
2017/11/19,-5.716
2017/11/20,2.226
2017/11/21,1.567
2017/11/22,2.702
2017/11/23,8.715
2017/11/24,10.415
2017/11/25,12.4
2017/11/26,10.772
2017/11/27,3.223
2017/11/28,2.486
2017/11/29,3.96
2017/11/30,1.57
2017/12/01,-0.155
2017/12/02,0.526
2017/12/03,-2.809
2017/12/04,-0.414
2017/12/05,-2.026
2017/12/06,-3.441
2017/12/07,-4.021
2017/12/08,0.384
2017/12/09,-1.088
2017/12/10,2.628
2017/12/11,2.931
2017/12/12,5.331
2017/12/13,9.826
2017/12/14,10.845
2017/12/15,10.522
2017/12/16,12.048
2017/12/17,13.248
2017/12/18,13.203
2017/12/19,11.579
2017/12/20,6.412
2017/12/21,6.107
2017/12/22,0.555
2017/12/23,2.989
2017/12/24,3.873
2017/12/25,3.895
2017/12/26,7.45
2017/12/27,8.617
2017/12/28,10.042
2017/12/29,8.387
2017/12/30,4.591
2017/12/31,5.317
2018/01/01,4.416
2018/01/02,3.157
2018/01/03,2.163
2018/01/04,-1.094
2018/01/05,3.342
2018/01/06,1.307
2018/01/07,1.619
2018/01/08,3.656
2018/01/09,4.405
2018/01/10,5.333
2018/01/11,9.495
2018/01/12,8.62
2018/01/13,12.725
2018/01/14,11.203
2018/01/15,9.152
2018/01/16,9.566
2018/01/17,12.526
2018/01/18,9.64
2018/01/19,8.053
2018/01/20,10.418
2018/01/21,9.388
2018/01/22,9.399
2018/01/23,8.972
2018/01/24,8.984
2018/01/25,10.201
2018/01/26,10.229
2018/01/27,5.141
2018/01/28,5.377
2018/01/29,8.193
2018/01/30,8.209
2018/01/31,6.78
2018/02/01,6.321
2018/02/02,8.422
2018/02/03,11.279
2018/02/04,10.36
2018/02/05,7.52
2018/02/06,7.35
2018/02/07,8.012
2018/02/08,5.836
2018/02/09,6.114
2018/02/10,2.487
2018/02/11,6.933
2018/02/12,5.652
2018/02/13,6.619
2018/02/14,4.074
2018/02/15,2.501
2018/02/16,3.962
2018/02/17,4.913
2018/02/18,1.799
2018/02/19,1.129
2018/02/20,-1.302
2018/02/21,-1.401
2018/02/22,3.073
2018/02/23,-0.786
2018/02/24,0.041
2018/02/25,3.084
2018/02/26,1.8
2018/02/27,1.565
2018/02/28,4.848
2018/03/01,4.088
2018/03/02,3.691
2018/03/03,7.257
2018/03/04,1.412
2018/03/05,3.455
2018/03/06,4.688
2018/03/07,4.641
2018/03/08,4.344
2018/03/09,2.556
2018/03/10,-0.755
2018/03/11,0.278
2018/03/12,1.778
2018/03/13,1.869
2018/03/14,-1.833
2018/03/15,-2.376
2018/03/16,3.724
2018/03/17,2.994
2018/03/18,3.705
2018/03/19,3.017
2018/03/20,3.297
2018/03/21,4.005
2018/03/22,2.041
2018/03/23,0.334
2018/03/24,-1.313
2018/03/25,-0.03
2018/03/26,1.405
2018/03/27,-0.209
2018/03/28,-0.091
2018/03/29,-1.301
2018/03/30,-2.204
2018/03/31,-0.922
2018/04/01,-0.764
2018/04/02,-4.067
2018/04/03,-4.406
2018/04/04,-2.496
2018/04/05,-1.014
2018/04/06,1.378
2018/04/07,1.468
2018/04/08,-1.489
2018/04/09,-3.406
2018/04/10,0.177
2018/04/11,-0.956
2018/04/12,-0.626
2018/04/13,-5.227
2018/04/14,-3.201
2018/04/15,-1.689
2018/04/16,0.801
2018/04/17,-0.098
2018/04/18,-2.176
2018/04/19,-1.059
2018/04/20,-0.514
2018/04/21,1.147
2018/04/22,0.295
2018/04/23,2.169
2018/04/24,-0.023
2018/04/25,1.662
2018/04/26,3.706
2018/04/27,2.677
2018/04/28,-1.243
2018/04/29,1.401
2018/04/30,0.474
2018/05/01,-0.578
2018/05/02,-0.574
2018/05/03,-1.512
2018/05/04,1.602
2018/05/05,3.622
2018/05/06,2.543
2018/05/07,4.113
2018/05/08,7.373
2018/05/09,5.049
2018/05/10,3.639
2018/05/11,2.573
2018/05/12,3.852
2018/05/13,3.821
2018/05/14,-0.169
2018/05/15,-2.421
2018/05/16,0.548
2018/05/17,0.035
2018/05/18,-1.479
2018/05/19,-3.471
2018/05/20,-2.621
2018/05/21,0.589
2018/05/22,1.859
2018/05/23,-1.04
2018/05/24,-1.747
2018/05/25,-1.039
2018/05/26,0.09
2018/05/27,-2.807
2018/05/28,-3.272
2018/05/29,-3.139
2018/05/30,-2.304
2018/05/31,0.797
2018/06/01,-1.603
2018/06/02,-1.814
2018/06/03,-0.389
2018/06/04,-2.266
2018/06/05,0.432
2018/06/06,-0.436
2018/06/07,-2.696
2018/06/08,1.434
2018/06/09,3.424
2018/06/10,1.547
2018/06/11,2.431
2018/06/12,3.099
2018/06/13,3.356
2018/06/14,3.643
2018/06/15,1.883
2018/06/16,-0.309
2018/06/17,1.327
2018/06/18,4.978
2018/06/19,3.06
2018/06/20,3.247
2018/06/21,5.482
2018/06/22,5.274
2018/06/23,3.073
2018/06/24,4.842
2018/06/25,-0.01
2018/06/26,-2.102
2018/06/27,3.286
2018/06/28,-1.448
2018/06/29,-1.455
2018/06/30,2.228
2018/07/01,-2.702
2018/07/02,-0.135
2018/07/03,2.768
2018/07/04,-1.43
2018/07/05,4.518
2018/07/06,3.935
2018/07/07,1.595
2018/07/08,2.714
2018/07/09,4.1
2018/07/10,1.249
2018/07/11,-2.32
2018/07/12,-3.326
2018/07/13,-1.87
2018/07/14,-2.862
2018/07/15,-0.888
2018/07/16,-2.425
2018/07/17,-1.378
2018/07/18,3.613
2018/07/19,-0.237
2018/07/20,-0.532
2018/07/21,-5.493
2018/07/22,-2.232
2018/07/23,2.044
2018/07/24,-0.723
2018/07/25,-0.08
2018/07/26,2.776
2018/07/27,2.195
2018/07/28,9.532
2018/07/29,6.329
2018/07/30,1.335
2018/07/31,3.03
2018/08/01,1.142
2018/08/02,0.707
2018/08/03,-0.736
2018/08/04,0.586
2018/08/05,0.285
2018/08/06,0.909
2018/08/07,1.038
2018/08/08,2.16
2018/08/09,1.462
2018/08/10,3.021
2018/08/11,-0.334
2018/08/12,-2.149
2018/08/13,-2.64
2018/08/14,-0.591
2018/08/15,-2.347
2018/08/16,-4.697
2018/08/17,-2.773
2018/08/18,-3.155
2018/08/19,-0.632
2018/08/20,-0.162
2018/08/21,-0.824
2018/08/22,2.483
2018/08/23,0.445
2018/08/24,-1.487
2018/08/25,1.71
2018/08/26,2.908
2018/08/27,0.019
2018/08/28,-0.709
2018/08/29,-3.836
2018/08/30,-0.57
2018/08/31,1.01
2018/09/01,-2.094
2018/09/02,-5.149
2018/09/03,-2.543
2018/09/04,-2.761
2018/09/05,-0.596
2018/09/06,-0.947
2018/09/07,-1.911
2018/09/08,-1.497
2018/09/09,-5.208
2018/09/10,-5.447
2018/09/11,-5.815
2018/09/12,-8.802
2018/09/13,-10.29
2018/09/14,-7.557
2018/09/15,-6.79
2018/09/16,-2.496
2018/09/17,-2.511
2018/09/18,-0.577
2018/09/19,1.199
2018/09/20,4.151
2018/09/21,-0.975
2018/09/22,4.176
2018/09/23,3.818
2018/09/24,3.968
2018/09/25,1.374
2018/09/26,3.564
2018/09/27,3.155
2018/09/28,5.576
2018/09/29,-0.376
2018/09/30,0.344
2018/10/01,-0.736
2018/10/02,-0.33
2018/10/03,-1.754
2018/10/04,-0.458
2018/10/05,-0.263
2018/10/06,-0.403
2018/10/07,0.464
2018/10/08,2.189
2018/10/09,2.411
2018/10/10,2.133
2018/10/11,-1.289
2018/10/12,-1.214
2018/10/13,-1.727
2018/10/14,-1.664
2018/10/15,-2.903
2018/10/16,-2.547
2018/10/17,-3.189
2018/10/18,0.555
2018/10/19,-0.729
2018/10/20,-1.227
2018/10/21,-2.871
2018/10/22,-3.136
2018/10/23,-3.298
2018/10/24,-1.333
2018/10/25,-3.562
2018/10/26,-4.631
2018/10/27,-0.933
2018/10/28,-1.016
2018/10/29,-2.016
2018/10/30,-0.012
2018/10/31,-1.236
2018/11/01,-1.942
2018/11/02,-1.967
2018/11/03,-4.059
2018/11/04,-2.035
2018/11/05,-2.046
2018/11/06,-2.777
2018/11/07,-3.4
2018/11/08,0.02
2018/11/09,-0.045
2018/11/10,-0.051
2018/11/11,1.612
2018/11/12,0.618
2018/11/13,0.634
2018/11/14,2
2018/11/15,0.248
2018/11/16,2.86
2018/11/17,0.489
2018/11/18,-2.94
2018/11/19,-0.384
2018/11/20,-3.535
2018/11/21,-8.917
2018/11/22,-10.198
2018/11/23,-10.503
2018/11/24,-8.525
2018/11/25,-9.519
2018/11/26,-10.066
2018/11/27,-13.983
2018/11/28,-13.977
2018/11/29,-12.248
2018/11/30,-12.261
2018/12/01,-8.862
2018/12/02,-10.401
2018/12/03,-10.127
2018/12/04,-1.965
2018/12/05,-0.028
2018/12/06,1.01
2018/12/07,-2.685
2018/12/08,-8.101
2018/12/09,-5.624
2018/12/10,-2.568
2018/12/11,-4.713
2018/12/12,-5.877
2018/12/13,-9.187
2018/12/14,-6.099
2018/12/15,-3.761
2018/12/16,-2.902
2018/12/17,-5.009
2018/12/18,-5.556
2018/12/19,-0.159
2018/12/20,1.005
2018/12/21,2.112
2018/12/22,2.03
2018/12/23,3.524
2018/12/24,6.456
2018/12/25,10.653
2018/12/26,12.063
2018/12/27,11.493
2018/12/28,8.33
2018/12/29,7.552
2018/12/30,8.35
2018/12/31,4.949
2019/01/01,-2.369
2019/01/02,-4.041
2019/01/03,3.692
2019/01/04,5.719
2019/01/05,8.147
2019/01/06,8.154
2019/01/07,7.881
2019/01/08,11.274
2019/01/09,11.53
2019/01/10,3.209
2019/01/11,3.854
2019/01/12,-0.475
2019/01/13,-3.273
2019/01/14,-2.526
2019/01/15,1.254
2019/01/16,-3.064
2019/01/17,-3.497
2019/01/18,-4.471
2019/01/19,0.467
2019/01/20,2.509
2019/01/21,7.88
2019/01/22,6.538
2019/01/23,5.028
2019/01/24,8.69
2019/01/25,9.366
2019/01/26,4.25
2019/01/27,2.466
2019/01/28,-8.293
2019/01/29,-15.11
2019/01/30,-12.652
2019/01/31,-12.097
2019/02/01,-14.382
2019/02/02,-14.194
2019/02/03,-14.05
2019/02/04,-9.341
2019/02/05,-3.264
2019/02/06,-2.316
2019/02/07,-5.341
2019/02/08,-1.508
2019/02/09,0.474
2019/02/10,18.899
2019/02/11,18.144
2019/02/12,20.368
2019/02/13,19.79
2019/02/14,18.415
2019/02/15,16.311
2019/02/16,17.78
2019/02/17,-0.444
2019/02/18,0.362
2019/02/19,3.016
2019/02/20,4.288
2019/02/21,6.226
2019/02/22,5.489
2019/02/23,8.173
2019/02/24,8.03
2019/02/25,5.912
2019/02/26,1.601
2019/02/27,1.379
2019/02/28,-0.29
2019/03/01,-30.025
2019/03/02,-36.309
2019/03/03,-36.597
2019/03/04,-36.371
2019/03/05,-36.123
2019/03/06,-35.738
2019/03/07,-34.943
2019/03/08,-5.249
2019/03/09,-2.083
2019/03/10,-1.299
2019/03/11,-0.208
2019/03/12,-2.567
2019/03/13,-3.682
2019/03/14,-2.728
2019/03/15,-3.644
2019/03/16,0.5
2019/03/17,0.924
2019/03/18,-0.009
2019/03/19,-2.393
2019/03/20,1.343
2019/03/21,0.489
2019/03/22,-0.918
2019/03/23,-3.118
2019/03/24,-2.891
2019/03/25,-2.114
2019/03/26,-0.835
2019/03/27,-5.612
2019/03/28,-4.642
2019/03/29,-2.747
2019/03/30,-6.361
2019/03/31,-6.783
2019/04/01,-1.823
2019/04/02,0.138
2019/04/03,1.569
2019/04/04,2.495
2019/04/05,1.669
2019/04/06,7.352
2019/04/07,5.911
2019/04/08,0.876
2019/04/09,3.057
2019/04/10,4.993
2019/04/11,4.12
2019/04/12,3.169
2019/04/13,2.995
2019/04/14,5.835
2019/04/15,5.373
2019/04/16,2.457
2019/04/17,-0.807
2019/04/18,-2.124
2019/04/19,0.142
2019/04/20,-1.307
2019/04/21,-2.733
2019/04/22,-0.952
2019/04/23,-0.054
2019/04/24,-0.507
2019/04/25,-0.197
2019/04/26,-1.747
2019/04/27,1.093
2019/04/28,0.44
2019/04/29,0.015
2019/04/30,1.727
2019/05/01,3.557
2019/05/02,3.121
2019/05/03,2.601
2019/05/04,2.722
2019/05/05,3.873
2019/05/06,0.644
2019/05/07,0.864
2019/05/08,0.705
2019/05/09,1.317
2019/05/10,1.502
2019/05/11,0.215
2019/05/12,0.634
2019/05/13,2.404
2019/05/14,3.11
2019/05/15,4.885
2019/05/16,4.915
2019/05/17,9.888
2019/05/18,10.917
2019/05/19,7.354
2019/05/20,6.636
2019/05/21,2.665
2019/05/22,1.778
2019/05/23,1.11
2019/05/24,-5.142
