Date,difficulty3ema
2016/03/30,22433065721474
2016/03/31,23161217110107
2016/04/01,23455200556011
2016/04/02,23487412900698
2016/04/03,23891569769237
2016/04/04,24568712932644
2016/04/05,25137261544860
2016/04/06,25402201997961
2016/04/07,25021257766387
2016/04/08,25580572372533
2016/04/09,26212012076376
2016/04/10,26647920061223
2016/04/11,26830083372753
2016/04/12,26462756073199
2016/04/13,26852971144237
2016/04/14,27199116913765
2016/04/15,27752825722168
2016/04/16,28316881325123
2016/04/17,28269155538641
2016/04/18,28896499785309
2016/04/19,29462999222280
2016/04/20,29809506092851
2016/04/21,30340629409309
2016/04/22,30040472116341
2016/04/23,30454809424443
2016/04/24,30529417295124
2016/04/25,31026743378194
2016/04/26,31260063029617
2016/04/27,31171618601552
2016/04/28,31597812437108
2016/04/29,32129374212921
2016/04/30,32919192075181
2016/05/01,33701806935843
2016/05/02,32991348159178
2016/05/03,33576478682076
2016/05/04,33871383937503
2016/05/05,33871905519846
2016/05/06,33976224954155
2016/05/07,34030780830099
2016/05/08,34247092431754
2016/05/09,34564850004493
2016/05/10,35133930728807
2016/05/11,34986829313271
2016/05/12,34797670755718
2016/05/13,35806160502491
2016/05/14,36326114772235
2016/05/15,36720507226578
2016/05/16,37048565346541
2016/05/17,36755852459770
2016/05/18,37328406482428
2016/05/19,38422904080096
2016/05/20,39235325081693
2016/05/21,39944925434772
2016/05/22,40001953462747
2016/05/23,40167104372919
2016/05/24,40635883709097
2016/05/25,40825862718962
2016/05/26,41388073980517
2016/05/27,41565154349583
2016/05/28,42134425421707
2016/05/29,42876483731720
2016/05/30,43134465673543
2016/05/31,43360304034797
2016/06/01,42680355929534
2016/06/02,42791700344431
2016/06/03,43891875170409
2016/06/04,44445651679981
2016/06/05,44663311552439
2016/06/06,44970684512126
2016/06/07,45589067554525
2016/06/08,45719843854840
2016/06/09,46938830860525
2016/06/10,46900494116058
2016/06/11,46858839813432
2016/06/12,47113323633362
2016/06/13,48129759476281
2016/06/14,48885014195600
2016/06/15,49309404046364
2016/06/16,49497164971458
2016/06/17,48935876876895
2016/06/18,47310306894403
2016/06/19,48374828909179
2016/06/20,49772792286490
2016/06/21,49885713524940
2016/06/22,50444844833442
2016/06/23,51950746310803
2016/06/24,52371313690412
2016/06/25,52908473943731
2016/06/26,53400484666707
2016/06/27,54353396740925
2016/06/28,55093374572689
2016/06/29,55015830175071
2016/06/30,55007320867345
2016/07/01,55128759917894
2016/07/02,55870355178824
2016/07/03,56809504996068
2016/07/04,57121791382559
2016/07/05,57771961778808
2016/07/06,57413159131133
2016/07/07,57557298843319
2016/07/08,57710295820622
2016/07/09,57053839011698
2016/07/10,57758972680546
2016/07/11,58510150066182
2016/07/12,59123363768359
2016/07/13,59487202004403
2016/07/14,59661126167451
2016/07/15,59186800642555
2016/07/16,58889059540868
2016/07/17,59250145336228
2016/07/18,59511843899710
2016/07/19,59952400149409
2016/07/20,59440756961900
2016/07/21,59601694482313
2016/07/22,59598601983165
2016/07/23,60197565522171
2016/07/24,60554759383679
2016/07/25,59297990518433
2016/07/26,58391371355766
2016/07/27,54889169868362
2016/07/28,55288267400426
2016/07/29,55217046056680
2016/07/30,54948076746062
2016/07/31,54715310056430
2016/08/01,54578897353838
2016/08/02,52687900768744
2016/08/03,50660408827817
2016/08/04,50875160570471
2016/08/05,52090117368087
2016/08/06,52547301116674
2016/08/07,53062538952358
2016/08/08,53936367697650
2016/08/09,55345554548218
2016/08/10,57102610929875
2016/08/11,58611050294653
2016/08/12,59321214282015
2016/08/13,59497842511123
2016/08/14,59698625178909
2016/08/15,59606243374145
2016/08/16,60586778751373
2016/08/17,61024833435640
2016/08/18,61067503330471
2016/08/19,61763304305614
2016/08/20,62605246417048
2016/08/21,62854086939060
2016/08/22,63649977423343
2016/08/23,64704040267923
2016/08/24,65098385232643
2016/08/25,66218174116183
2016/08/26,68126423390053
2016/08/27,68573121834400
2016/08/28,68685475818234
2016/08/29,68416679050842
2016/08/30,68318188392932
2016/08/31,68688457023828
2016/09/01,69642157022260
2016/09/02,69886154295920
2016/09/03,69198127201694
2016/09/04,67534768612225
2016/09/05,67598064989716
2016/09/06,67878042409609
2016/09/07,68241475667634
2016/09/08,68364243167887
2016/09/09,68316102487146
2016/09/10,69022720659652
2016/09/11,70100183066829
2016/09/12,70662790711452
2016/09/13,71158461446654
2016/09/14,71852284607193
2016/09/15,72484224395734
2016/09/16,72564790435529
2016/09/17,73992752824640
2016/09/18,73108428440228
2016/09/19,68004499953497
2016/09/20,71381094108187
2016/09/21,74655105564809
2016/09/22,72989231259891
2016/09/23,72829507995359
2016/09/24,73520234098282
2016/09/25,74494094034048
2016/09/26,74968671715237
2016/09/27,73245266991743
2016/09/28,77311930887505
2016/09/29,80511487798940
2016/09/30,81917463874769
2016/10/01,79110913475727
2016/10/02,77558074062273
2016/10/03,79559429801984
2016/10/04,83036558576797
2016/10/05,81918393734293
2016/10/06,82869896088965
2016/10/07,76388886694769
2016/10/08,76299975997227
2016/10/09,80625314958259
2016/10/10,83526026284826
2016/10/11,86606032376558
2016/10/12,85381230006939
2016/10/13,83789420146968
2016/10/14,87890290007865
2016/10/15,91672391935866
2016/10/16,93420161022413
2016/10/17,92788788370930
2016/10/18,92860180687544
2016/10/19,92609083956176
2016/10/20,92716801056250
2016/10/21,97436259691730
2016/10/22,1.0061493372061E+14
2016/10/23,1.0147773972086E+14
2016/10/24,1.0158448983012E+14
2016/10/25,1.0312666587854E+14
2016/10/26,1.0395513780316E+14
2016/10/27,1.0430698163926E+14
2016/10/28,1.0302112639345E+14
2016/10/29,94028720491340
2016/10/30,85199309470258
2016/10/31,83431818546577
2016/11/01,78391324159091
2016/11/02,71555196325246
2016/11/03,66534963512468
2016/11/04,61847233513535
2016/11/05,57426149608153
2016/11/06,54536503710109
2016/11/07,56567861733343
2016/11/08,61916153726047
2016/11/09,65208450696383
2016/11/10,63870094330192
2016/11/11,62226027039465
2016/11/12,61345534724253
2016/11/13,62998309923169
2016/11/14,65553889486883
2016/11/15,67581757647821
2016/11/16,67762370141151
2016/11/17,67146391330685
2016/11/18,66792223371183
2016/11/19,69370619118370
2016/11/20,73852942732333
2016/11/21,79151269372171
2016/11/22,80114502248309
2016/11/23,77851871675444
2016/11/24,72981545797425
2016/11/25,69484056695633
2016/11/26,69250616835214
2016/11/27,67387387631646
2016/11/28,67518464124981
2016/11/29,68264383119888
2016/11/30,68774341362167
2016/12/01,69542191182276
2016/12/02,70403838322542
2016/12/03,72328387298090
2016/12/04,74000315052055
2016/12/05,73800582332919
2016/12/06,72503962055914
2016/12/07,73073504616560
2016/12/08,74721427645768
2016/12/09,77000933488032
2016/12/10,78993121985885
2016/12/11,80965486102467
2016/12/12,80921757824709
2016/12/13,81573042995306
2016/12/14,81625528890738
2016/12/15,82079547668742
2016/12/16,83108793911115
2016/12/17,83821424937503
2016/12/18,85790663889722
2016/12/19,87346233668907
2016/12/20,88927304573626
2016/12/21,89519256227594
2016/12/22,89035409583249
2016/12/23,85600627422460
2016/12/24,81264342735360
2016/12/25,80007038342234
2016/12/26,81267708893638
2016/12/27,81107452531526
2016/12/28,80294907905323
2016/12/29,79396486197842
2016/12/30,79196436121637
2016/12/31,80134730318516
2017/01/01,80015021519201
2017/01/02,80302821456993
2017/01/03,80423813595650
2017/01/04,83871019903144
2017/01/05,86983413327287
2017/01/06,89410040907487
2017/01/07,91427692300211
2017/01/08,92980612834813
2017/01/09,95181274077416
2017/01/10,96951517302551
2017/01/11,98023683665941
2017/01/12,98999905137529
2017/01/13,1.001778134423E+14
2017/01/14,1.0134756477043E+14
2017/01/15,1.0249442868496E+14
2017/01/16,1.0331414672069E+14
2017/01/17,1.0356545689491E+14
2017/01/18,1.0280902343849E+14
2017/01/19,1.0499630151543E+14
2017/01/20,1.0592659390599E+14
2017/01/21,1.0714227737429E+14
2017/01/22,1.0797647096031E+14
2017/01/23,1.0954282667144E+14
2017/01/24,1.097137007195E+14
2017/01/25,1.0986744737472E+14
2017/01/26,1.1076063843826E+14
2017/01/27,1.117336822048E+14
2017/01/28,1.1166546694763E+14
2017/01/29,1.1117134807952E+14
2017/01/30,1.1106835473096E+14
2017/01/31,1.1190250528929E+14
2017/02/01,1.1172951724073E+14
2017/02/02,1.1280954345560E+14
2017/02/03,1.1256530751234E+14
2017/02/04,112615145185749
2017/02/05,1.1538883339763E+14
2017/02/06,1.1731119365756E+14
2017/02/07,1.1835968385562E+14
2017/02/08,1.1930006296686E+14
2017/02/09,1.2020634628318E+14
2017/02/10,1.2231361411409E+14
2017/02/11,123521406732728
2017/02/12,1.249905474003E+14
2017/02/13,1.2625662307187E+14
2017/02/14,1.2811643302437E+14
2017/02/15,1.2885382254937E+14
2017/02/16,1.2942383077404E+14
2017/02/17,1.3135085583806E+14
2017/02/18,1.3318261881108E+14
2017/02/19,1.3520058114447E+14
2017/02/20,1.3614393199147E+14
2017/02/21,1.3819384888927E+14
2017/02/22,1.3936091739624E+14
2017/02/23,1.3956606717298E+14
2017/02/24,1.3990513588446E+14
2017/02/25,1.4141346573942E+14
2017/02/26,144408291762922
2017/02/27,1.4758571364914E+14
2017/02/28,151058505903959
2017/03/01,1.5183407587233E+14
2017/03/02,1.5229225681453E+14
2017/03/03,1.5625525965917E+14
2017/03/04,1.5747573116034E+14
2017/03/05,1.6071640088801E+14
2017/03/06,1.6354057887974E+14
2017/03/07,1.6473668252488E+14
2017/03/08,1.6764251799196E+14
2017/03/09,1.7076800980647E+14
2017/03/10,1.7185701535584E+14
2017/03/11,1.7350399010536E+14
2017/03/12,1.7562444573366E+14
2017/03/13,1.7792950480987E+14
2017/03/14,1.7888718674319E+14
2017/03/15,1.815095123264E+14
2017/03/16,1.8368199741281E+14
2017/03/17,188246089504729
2017/03/18,1.929233266624E+14
2017/03/19,1.9189519468226E+14
2017/03/20,1.956518253152E+14
2017/03/21,1.9764138986835E+14
2017/03/22,1.9963693401739E+14
2017/03/23,2.0525815666669E+14
2017/03/24,2.0812890171326E+14
2017/03/25,2.0966682694489E+14
2017/03/26,2.1542086961349E+14
2017/03/27,2.2353903320254E+14
2017/03/28,2.2654384151935E+14
2017/03/29,2.2976189316599E+14
2017/03/30,2.3337218431214E+14
2017/03/31,2.3675548502179E+14
2017/04/01,237901922466975
2017/04/02,2.39969661073E+14
2017/04/03,2.32873690396E+14
2017/04/04,2.3673092807928E+14
2017/04/05,2.4150519640574E+14
2017/04/06,2.4506226195584E+14
2017/04/07,2.4731843976291E+14
2017/04/08,2.4990162374406E+14
2017/04/09,2.5153836184264E+14
2017/04/10,2.5375588939666E+14
2017/04/11,2.5739642258486E+14
2017/04/12,2.5916923371814E+14
2017/04/13,2.5698769430982E+14
2017/04/14,2.6428159326291E+14
2017/04/15,2.6833953240574E+14
2017/04/16,2.704604309093E+14
2017/04/17,2.7299628850106E+14
2017/04/18,2.778681592378E+14
2017/04/19,2.833095556307E+14
2017/04/20,2.8364083022748E+14
2017/04/21,2.8723191420746E+14
2017/04/22,2.9217163102686E+14
2017/04/23,2.9531143541296E+14
2017/04/24,2.952614790373E+14
2017/04/25,2.9678476787749E+14
2017/04/26,3.0285776727279E+14
2017/04/27,3.0827670643065E+14
2017/04/28,3.1845469434476E+14
2017/04/29,3.30273557067E+14
2017/04/30,3.3142865470217E+14
2017/05/01,3.338008569163E+14
2017/05/02,3.3450041455748E+14
2017/05/03,3.3698988168609E+14
2017/05/04,3.3670526500278E+14
2017/05/05,3.4324682942854E+14
2017/05/06,3.4625339610963E+14
2017/05/07,3.4992331614368E+14
2017/05/08,3.5187584444746E+14
2017/05/09,3.5872275131369E+14
2017/05/10,3.6120069245308E+14
2017/05/11,3.652312093786E+14
2017/05/12,3.7224091583601E+14
2017/05/13,3.7536600031673E+14
2017/05/14,3.9007228665437E+14
2017/05/15,4.0206001620169E+14
2017/05/16,4.095698160173E+14
2017/05/17,4.0883688562641E+14
2017/05/18,4.1164259133668E+14
2017/05/19,4.2164630864494E+14
2017/05/20,4.306803150107E+14
2017/05/21,4.4100370725583E+14
2017/05/22,4.5205315367304E+14
2017/05/23,4.5038501492052E+14
2017/05/24,4.5468152407488E+14
2017/05/25,4.5619647658409E+14
2017/05/26,4.5636934708716E+14
2017/05/27,4.6481854746125E+14
2017/05/28,466997827949091
2017/05/29,4.7735545417198E+14
2017/05/30,4.9528600408561E+14
2017/05/31,5.0750489716849E+14
2017/06/01,5.3425303742946E+14
2017/06/02,5.5437943344029E+14
2017/06/03,565065047147955
2017/06/04,5.8137172478456E+14
2017/06/05,590513999847788
2017/06/06,6.0280536673195E+14
2017/06/07,617669734518729
2017/06/08,6.2916225646982E+14
2017/06/09,6.345752917408E+14
2017/06/10,648404258111051
2017/06/11,6.6563080207283E+14
2017/06/12,6.7098112824842E+14
2017/06/13,6.8279923289598E+14
2017/06/14,6.979943888367E+14
2017/06/15,7.131224350887E+14
2017/06/16,725123604237814
2017/06/17,7.433265646701E+14
2017/06/18,7.5662460676993E+14
2017/06/19,766045313676509
2017/06/20,8.0661506403296E+14
2017/06/21,8.4046191317528E+14
2017/06/22,8.5644061618973E+14
2017/06/23,8.6898651936468E+14
2017/06/24,8.7883324078466E+14
2017/06/25,891743379720941
2017/06/26,9.0779830445281E+14
2017/06/27,9.190787518926E+14
2017/06/28,934570044676565
2017/06/29,9.4865954278903E+14
2017/06/30,9.6033427158833E+14
2017/07/01,9.7648537054557E+14
2017/07/02,9.8934687682755E+14
2017/07/03,1.0011441917453E+15
2017/07/04,1.0141991496795E+15
2017/07/05,1018577589971579
2017/07/06,1.0278971992718E+15
2017/07/07,1033041661488048
2017/07/08,1.0445022767751E+15
2017/07/09,1057804901960861
2017/07/10,1128269925240080
2017/07/11,1.1712363586582E+15
2017/07/12,1.1785974365186E+15
2017/07/13,1.1932710199656E+15
2017/07/14,1187913367478727
2017/07/15,1.1979291832367E+15
2017/07/16,1.2208555693505E+15
2017/07/17,1.2126748323593E+15
2017/07/18,1213286093956714
2017/07/19,1.2236425258553E+15
2017/07/20,1247530416970790
2017/07/21,1.276250658997E+15
2017/07/22,1277255283899604
2017/07/23,1.2961415666035E+15
2017/07/24,1299325033190996
2017/07/25,1313852679396824
2017/07/26,1.3226552249755E+15
2017/07/27,1.3221879072266E+15
2017/07/28,1.3272779031621E+15
2017/07/29,1.3297281208587E+15
2017/07/30,1.3448148013531E+15
2017/07/31,1.3856830412877E+15
2017/08/01,1496206522707261
2017/08/02,1.5513654787514E+15
2017/08/03,1.55362034245E+15
2017/08/04,1572144126531136
2017/08/05,1578916539249470
2017/08/06,1.5889242809474E+15
2017/08/07,1.6044458907788E+15
2017/08/08,1.6203510827218E+15
2017/08/09,1.6408429514075E+15
2017/08/10,1645484833633200
2017/08/11,1.6428181602703E+15
2017/08/12,1667672645691420
2017/08/13,1.6792618925976E+15
2017/08/14,1704058469674571
2017/08/15,1.7192035360371E+15
2017/08/16,1716367173534818
2017/08/17,1727396233829264
2017/08/18,1736420895070279
2017/08/19,1.7661372133501E+15
2017/08/20,1.7793651438606E+15
2017/08/21,1.7822261872615E+15
2017/08/22,1.7933118684021E+15
2017/08/23,1.8181844132222E+15
2017/08/24,1823186653468997
2017/08/25,1988929857993777
2017/08/26,2094468118336047
2017/08/27,2.1373006017652E+15
2017/08/28,2135289491068864
2017/08/29,2169693059319471
2017/08/30,2.2004217320283E+15
2017/08/31,2207979466879889
2017/09/01,2.2207742159717E+15
2017/09/02,2.2260171959831E+15
2017/09/03,2.2381532179846E+15
2017/09/04,2.241057988241E+15
2017/09/05,2.2360497408276E+15
2017/09/06,2.2343248630738E+15
2017/09/07,2244083221954419
2017/09/08,2297628394135692
2017/09/09,2309516756462613
2017/09/10,2.2997065596037E+15
2017/09/11,2306226483460227
2017/09/12,2.3407582102676E+15
2017/09/13,2.3324480817224E+15
2017/09/14,2327211937886544
2017/09/15,2346654569744774
2017/09/16,2348385201567237
2017/09/17,2369633124241760
2017/09/18,2360642992494029
2017/09/19,2370708725610839
2017/09/20,2375832750849585
2017/09/21,2.3906081129255E+15
2017/09/22,2664422526735557
2017/09/23,2812612464462708
2017/09/24,2879112343391186
2017/09/25,2895766853040981
2017/09/26,2891441658122868
2017/09/27,2903742376681041
2017/09/28,2.8999070957998E+15
2017/09/29,2851439009581753
2017/09/30,2.8126669802304E+15
2017/10/01,2839158118852449
2017/10/02,2.850164541299E+15
2017/10/03,2.8444950682284E+15
2017/10/04,2.8704246843437E+15
2017/10/05,2.919585841388E+15
2017/10/06,2916032276650208
2017/10/07,2886735176750400
2017/10/08,2.9011282150789E+15
2017/10/09,2916041923800406
2017/10/10,2914763328355856
2017/10/11,2956074721154497
2017/10/12,2.9339011379162E+15
2017/10/13,2982456486680490
2017/10/14,2950227380058715
2017/10/15,2956359241884079
2017/10/16,2439341389832146
2017/10/17,1.9350677749365E+15
2017/10/18,1673834894805949
2017/10/19,1.5670697164172E+15
2017/10/20,1.5075590508231E+15
2017/10/21,1489247080764722
2017/10/22,1.4845648502064E+15
2017/10/23,1470192283565369
2017/10/24,1.4835564310588E+15
2017/10/25,1483880709095388
2017/10/26,1460449164413997
2017/10/27,7.30224582207E+14
2017/10/28,3.651122911035E+14
2017/10/29,1.8255614555175E+14
2017/10/30,91278072775875
2017/10/31,45639036387937
2017/11/01,7.7605118377597E+14
2017/11/02,1.1096882486504E+15
2017/11/03,1.2646293887608E+15
2017/11/04,1.3349256360452E+15
2017/11/05,1387229125812850
2017/11/06,1410516992792555
2017/11/07,1411366036427044
2017/11/08,1432951771252721
2017/11/09,1.4267724143266E+15
2017/11/10,1428182034396076
2017/11/11,1.4329629591404E+15
2017/11/12,1460147089470740
2017/11/13,1.4584631446177E+15
2017/11/14,1453609083803341
2017/11/15,1.4389846771E+15
2017/11/16,1418059940880557
2017/11/17,1.4106379408602E+15
2017/11/18,1.4001880887353E+15
2017/11/19,1.4012524587596E+15
2017/11/20,1445233353862526
2017/11/21,1.4583480416771E+15
2017/11/22,1.4605979632488E+15
2017/11/23,1.4897460557882E+15
2017/11/24,1.5195504107869E+15
2017/11/25,1.5408114002287E+15
2017/11/26,1547095497084916
2017/11/27,1.5421503336816E+15
2017/11/28,1.5250965936532E+15
2017/11/29,1.5229385009516E+15
2017/11/30,1.532842228573E+15
2017/12/01,1539895893464579
2017/12/02,1.5550945147878E+15
2017/12/03,1.5324228820891E+15
2017/12/04,1531634640657188
2017/12/05,1.5045633498767E+15
2017/12/06,1.4865065797862E+15
2017/12/07,1.4836128658147E+15
2017/12/08,1518251652380122
2017/12/09,1535726904014674
2017/12/10,1542576851295464
2017/12/11,1.5591445095395E+15
2017/12/12,1557702730838696
2017/12/13,1.5852201150704E+15
2017/12/14,1.6132596193526E+15
2017/12/15,1664769487714762
2017/12/16,1.7025509670312E+15
2017/12/17,1728620646641947
2017/12/18,1.7561868121493E+15
2017/12/19,1.7463258940239E+15
2017/12/20,1.7312376857854E+15
2017/12/21,1.7363890650965E+15
2017/12/22,1731096038137970
2017/12/23,1.7617262811682E+15
2017/12/24,1.7921855900212E+15
2017/12/25,1822707489522793
2017/12/26,1.8442693832278E+15
2017/12/27,1.8541456744392E+15
2017/12/28,1.8852847429707E+15
2017/12/29,1.8779177142511E+15
2017/12/30,1876278867347397
2017/12/31,1.8979201069905E+15
2018/01/01,1916495916805958
2018/01/02,1.9206128924755E+15
2018/01/03,1912477947300124
2018/01/04,1903964012555526
2018/01/05,1918514006723182
2018/01/06,1.9088231290093E+15
2018/01/07,1929734851541171
2018/01/08,1.9677723276569E+15
2018/01/09,1.9886446605382E+15
2018/01/10,1.9972750644479E+15
2018/01/11,2.036348630278E+15
2018/01/12,2.0680229141476E+15
2018/01/13,2104412538521007
2018/01/14,2136790505696772
2018/01/15,2.1630812103405E+15
2018/01/16,2.1824139319841E+15
2018/01/17,2.2197940738201E+15
2018/01/18,2247640215937393
2018/01/19,2.258209918168E+15
2018/01/20,2.3110163767073E+15
2018/01/21,2341915507708619
2018/01/22,2368536349131377
2018/01/23,2383911706463070
2018/01/24,2421939434011952
2018/01/25,2464771416184921
2018/01/26,2482811982820828
2018/01/27,2484078137021924
2018/01/28,2492235821248532
2018/01/29,2541808782710240
2018/01/30,2.5690293796975E+15
2018/01/31,2597896943220544
2018/02/01,2.632008218856E+15
2018/02/02,2.6717393246621E+15
2018/02/03,2718702325052825
2018/02/04,2.7390636358354E+15
2018/02/05,2.7626554654599E+15
2018/02/06,2774866187975559
2018/02/07,2.8060418625641E+15
2018/02/08,2.8138811662312E+15
2018/02/09,2.8455594908532E+15
2018/02/10,2840009331053172
2018/02/11,2895379241944235
2018/02/12,2.9195560572211E+15
2018/02/13,2.9455581064155E+15
2018/02/14,2949187364018520
2018/02/15,2920744706339799
2018/02/16,2955984101385249
2018/02/17,2964851493378930
2018/02/18,2984336657845841
2018/02/19,2.98064716469E+15
2018/02/20,2956761117029891
2018/02/21,2934098687537495
2018/02/22,2957647731267849
2018/02/23,2962679713165357
2018/02/24,2968802148862069
2018/02/25,3032624092321162
2018/02/26,3031578715915714
2018/02/27,3005172934908835
2018/02/28,3028870599974694
2018/03/01,3.0659644933966E+15
2018/03/02,3.071604404336E+15
2018/03/03,3.1312098796942E+15
2018/03/04,3135687160514213
2018/03/05,3135456588133339
2018/03/06,3126933795047847
2018/03/07,3160591420766634
2018/03/08,3.1992269547819E+15
2018/03/09,3177555456840378
2018/03/10,3172145071884124
2018/03/11,3160518211153940
2018/03/12,3175749774374147
2018/03/13,3176219270398985
2018/03/14,3155958643871068
2018/03/15,3.1584416490171E+15
2018/03/16,3215926704940857
2018/03/17,3238744491409069
2018/03/18,3.2521503514457E+15
2018/03/19,3269697013196154
2018/03/20,3.2755671813775E+15
2018/03/21,3268423233903647
2018/03/22,3.2469342361639E+15
2018/03/23,3265639774258670
2018/03/24,3242194389076929
2018/03/25,3253381402163515
2018/03/26,3293411438829070
2018/03/27,3283998660646330
2018/03/28,3271150777176241
2018/03/29,3227321141840237
2018/03/30,3219636218238851
2018/03/31,3204355918556194
2018/04/01,3221987075801765
2018/04/02,3209933001694301
2018/04/03,3.1701259219704E+15
2018/04/04,3173553862379104
2018/04/05,3162389881322044
2018/04/06,3209294709777561
2018/04/07,3222590007868383
2018/04/08,3206981569125315
2018/04/09,3147972914719343
2018/04/10,3141915659041020
2018/04/11,3.1442651797745E+15
2018/04/12,3137889390699397
2018/04/13,3111937821925229
2018/04/14,3122126409712836
2018/04/15,3129796669986664
2018/04/16,3.1217544945025E+15
2018/04/17,3.1272750649012E+15
2018/04/18,3102716821538868
2018/04/19,3100538864507273
2018/04/20,3085325268873632
2018/04/21,3126785645176003
2018/04/22,3136760969271763
2018/04/23,3159000845510380
2018/04/24,3.1455332956601E+15
2018/04/25,3137419693230606
2018/04/26,3175300399707957
2018/04/27,3163792839064222
2018/04/28,3146324616083481
2018/04/29,3168577158544097
2018/04/30,3182446359071858
2018/05/01,3.148209441308E+15
2018/05/02,3129771282396606
2018/05/03,3147182869898877
2018/05/04,3174988657783356
2018/05/05,3208592236407302
2018/05/06,3240287219584747
2018/05/07,3284033732802664
2018/05/08,3313801149056096
2018/05/09,3291115253334262
2018/05/10,3285439482632189
2018/05/11,3285325697806961
2018/05/12,3326203887142087
2018/05/13,3361607037058503
2018/05/14,3341882634947212
2018/05/15,3.3022583801368E+15
2018/05/16,3294301781850884
2018/05/17,3287613709894433
2018/05/18,3.2621204594585E+15
2018/05/19,3256166094138434
2018/05/20,3282065309061722
2018/05/21,3311893670995803
2018/05/22,3317587542516441
2018/05/23,3284880034493351
2018/05/24,3254245050406115
2018/05/25,3228618360067790
2018/05/26,3240873067869675
2018/05/27,3227993382154335
2018/05/28,3230192708973543
2018/05/29,3224572824460405
2018/05/30,3200915484016733
2018/05/31,3225109293012436
2018/06/01,3188381711812014
2018/06/02,3191255315164897
2018/06/03,3196924108133702
2018/06/04,3178035389219918
2018/06/05,3205439968146805
2018/06/06,3184416454467847
2018/06/07,3.1730670503016E+15
2018/06/08,3184962537877740
2018/06/09,3244229910790987
2018/06/10,3248185419949499
2018/06/11,3242061473507240
2018/06/12,3287552041582687
2018/06/13,3278557562021334
2018/06/14,3277734980141050
2018/06/15,3.2673937167195E+15
2018/06/16,3280333360000804
2018/06/17,3.2878109293075E+15
2018/06/18,3342411177240668
2018/06/19,3388720345032893
2018/06/20,3382229351548377
2018/06/21,3419384710413922
2018/06/22,3.4241140968565E+15
2018/06/23,3.4092914806961E+15
2018/06/24,3.4320759815346E+15
2018/06/25,3414378247097333
2018/06/26,3.3886025504401E+15
2018/06/27,3437631722738637
2018/06/28,3.4220665824532E+15
2018/06/29,3400508167915406
2018/06/30,3435296778734950
2018/07/01,3398406787370270
2018/07/02,3395258859879603
2018/07/03,3425588030298630
2018/07/04,3431188656225631
2018/07/05,3495797602466500
2018/07/06,3503847459661972
2018/07/07,3514637131971480
2018/07/08,3.4836913046985E+15
2018/07/09,3507432751724356
2018/07/10,3503261687913925
2018/07/11,3430166656135095
2018/07/12,3.4360747924977E+15
2018/07/13,3441156636733780
2018/07/14,3.4328490015903E+15
2018/07/15,3427472646580319
2018/07/16,3436506719666144
2018/07/17,3443697719806109
2018/07/18,3461037998930961
2018/07/19,3447426702673937
2018/07/20,3437660048075682
2018/07/21,3.3370426586266E+15
2018/07/22,3341377051981431
2018/07/23,3428677611751857
2018/07/24,3.4273025503353E+15
2018/07/25,3451445225524090
2018/07/26,3.4902833276351E+15
