Date,mediantransactionvalue7varUSD
2016/05/10,0.014
2016/05/11,0.018
2016/05/12,0.074
2016/05/13,0.269
2016/05/14,0.29
2016/05/15,0.237
2016/05/16,0.212
2016/05/17,0.408
2016/05/18,1.031
2016/05/19,1.894
2016/05/20,2.763
2016/05/21,2.477
2016/05/22,1.684
2016/05/23,0.693
2016/05/24,0.238
2016/05/25,0.448
2016/05/26,6.707
2016/05/27,6.258
2016/05/28,20.554
2016/05/29,19.262
2016/05/30,17.076
2016/05/31,17.033
2016/06/01,18.657
2016/06/02,19.24
2016/06/03,20.481
2016/06/04,5.851
2016/06/05,2.001
2016/06/06,2.054
2016/06/07,6.314
2016/06/08,6.624
2016/06/09,6.893
2016/06/10,6.777
2016/06/11,5.672
2016/06/12,5.862
2016/06/13,7.753
2016/06/14,3.189
2016/06/15,5.081
2016/06/16,7.484
2016/06/17,20.989
2016/06/18,26.454
2016/06/19,27.849
2016/06/20,28.832
2016/06/21,25.258
2016/06/22,19.375
2016/06/23,8.656
2016/06/24,6.481
2016/06/25,6.988
2016/06/26,8.123
2016/06/27,7.693
2016/06/28,7.92
2016/06/29,14.129
2016/06/30,22.462
2016/07/01,23.172
2016/07/02,20.836
2016/07/03,21.341
2016/07/04,19.262
2016/07/05,17.329
2016/07/06,13.074
2016/07/07,0.612
2016/07/08,1.503
2016/07/09,1.226
2016/07/10,0.959
2016/07/11,0.748
2016/07/12,0.742
2016/07/13,0.728
2016/07/14,2.197
2016/07/15,2.33
2016/07/16,3.366
2016/07/17,3.543
2016/07/18,3.802
2016/07/19,4.217
2016/07/20,10.668
2016/07/21,9.836
2016/07/22,11.265
2016/07/23,11.714
2016/07/24,12.825
2016/07/25,13.616
2016/07/26,14.055
2016/07/27,1.614
2016/07/28,0.144
2016/07/29,0.719
2016/07/30,0.811
2016/07/31,0.642
2016/08/01,0.498
2016/08/02,0.633
2016/08/03,7.572
2016/08/04,6.759
2016/08/05,6.756
2016/08/06,6.538
2016/08/07,5.98
2016/08/08,5.725
2016/08/09,6.145
2016/08/10,0.089
2016/08/11,0.36
2016/08/12,2.082
2016/08/13,2.9
2016/08/14,3.113
2016/08/15,2.916
2016/08/16,4.99
2016/08/17,5.049
2016/08/18,5.288
2016/08/19,5.307
2016/08/20,5.393
2016/08/21,2.77
2016/08/22,1.554
2016/08/23,1.165
2016/08/24,1.461
2016/08/25,2.147
2016/08/26,2.495
2016/08/27,1.818
2016/08/28,3.713
2016/08/29,3.865
2016/08/30,3.893
2016/08/31,4.729
2016/09/01,9.049
2016/09/02,10.736
2016/09/03,10.509
2016/09/04,9.298
2016/09/05,9.856
2016/09/06,10.213
2016/09/07,13.21
2016/09/08,9.086
2016/09/09,9.073
2016/09/10,8.942
2016/09/11,14.53
2016/09/12,11.612
2016/09/13,15.886
2016/09/14,15.243
2016/09/15,15.336
2016/09/16,14.996
2016/09/17,14.606
2016/09/18,12.238
2016/09/19,17.697
2016/09/20,20.448
2016/09/21,21.019
2016/09/22,21.922
2016/09/23,17.433
2016/09/24,15.524
2016/09/25,15.606
2016/09/26,15.597
2016/09/27,15.289
2016/09/28,14.984
2016/09/29,0.025
2016/09/30,0.022
2016/10/01,7.606
2016/10/02,7.62
2016/10/03,7.721
2016/10/04,24.996
2016/10/05,23.461
2016/10/06,22.222
2016/10/07,21.481
2016/10/08,20.627
2016/10/09,19.864
2016/10/10,18.636
2016/10/11,4.099
2016/10/12,4.191
2016/10/13,14.646
2016/10/14,14.184
2016/10/15,14.178
2016/10/16,14.037
2016/10/17,14.082
2016/10/18,14.262
2016/10/19,15.114
2016/10/20,2.649
2016/10/21,10.575
2016/10/22,10.475
2016/10/23,10.433
2016/10/24,13.835
2016/10/25,13.58
2016/10/26,13.101
2016/10/27,12.556
2016/10/28,7.413
2016/10/29,6.845
2016/10/30,6.245
2016/10/31,1.194
2016/11/01,3.694
2016/11/02,4.697
2016/11/03,4.479
2016/11/04,4.37
2016/11/05,4.508
2016/11/06,4.63
2016/11/07,4.527
2016/11/08,1.952
2016/11/09,0.017
2016/11/10,0.032
2016/11/11,0.051
2016/11/12,0.083
2016/11/13,0.09
2016/11/14,0.089
2016/11/15,0.061
2016/11/16,0.037
2016/11/17,0.017
2016/11/18,0.021
2016/11/19,0.035
2016/11/20,0.046
2016/11/21,0.051
2016/11/22,7.375
2016/11/23,14.48
2016/11/24,14.137
2016/11/25,18.741
2016/11/26,16.954
2016/11/27,14.546
2016/11/28,10.477
2016/11/29,9.965
2016/11/30,8.013
2016/12/01,6.74
2016/12/02,4.09
2016/12/03,4.34
2016/12/04,3.269
2016/12/05,2.128
2016/12/06,0.916
2016/12/07,0.375
2016/12/08,0.385
2016/12/09,0.454
2016/12/10,0.508
2016/12/11,0.343
2016/12/12,0.289
2016/12/13,1.788
2016/12/14,4.075
2016/12/15,4.472
2016/12/16,4.203
2016/12/17,3.816
2016/12/18,3.597
2016/12/19,2.774
2016/12/20,2.691
2016/12/21,2.644
2016/12/22,4.266
2016/12/23,4.841
2016/12/24,4.598
2016/12/25,4.176
2016/12/26,4.384
2016/12/27,4.422
2016/12/28,3.846
2016/12/29,1.399
2016/12/30,1.884
2016/12/31,2.163
2017/01/01,2.538
2017/01/02,2.841
2017/01/03,2.515
2017/01/04,3.17
2017/01/05,4.203
2017/01/06,2.499
2017/01/07,2.514
2017/01/08,2.513
2017/01/09,2.453
2017/01/10,1.972
2017/01/11,1.897
2017/01/12,4.421
2017/01/13,7.655
2017/01/14,7.303
2017/01/15,7.154
2017/01/16,6.416
2017/01/17,6.403
2017/01/18,6.527
2017/01/19,6.929
2017/01/20,4.194
2017/01/21,4.708
2017/01/22,4.197
2017/01/23,4.514
2017/01/24,7.259
2017/01/25,7.517
2017/01/26,6.677
2017/01/27,4.443
2017/01/28,0.914
2017/01/29,2.696
2017/01/30,2.446
2017/01/31,4.27
2017/02/01,3.96
2017/02/02,5.102
2017/02/03,5.461
2017/02/04,4.557
2017/02/05,4.563
2017/02/06,2.355
2017/02/07,5.109
2017/02/08,6.036
2017/02/09,5.505
2017/02/10,4.962
2017/02/11,3.268
2017/02/12,4.164
2017/02/13,3.619
2017/02/14,2.888
2017/02/15,3.129
2017/02/16,5.845
2017/02/17,5.891
2017/02/18,6.044
2017/02/19,6.255
2017/02/20,3.33
2017/02/21,7.954
2017/02/22,9.487
2017/02/23,9.514
2017/02/24,9.654
2017/02/25,8.4
2017/02/26,10.471
2017/02/27,13.885
2017/02/28,10.24
2017/03/01,7.056
2017/03/02,9.988
2017/03/03,12.748
2017/03/04,4.869
2017/03/05,3.527
2017/03/06,2.51
2017/03/07,11.395
2017/03/08,11.091
2017/03/09,19.372
2017/03/10,18.114
2017/03/11,18.477
2017/03/12,22.614
2017/03/13,36.227
2017/03/14,35.665
2017/03/15,45.364
2017/03/16,49.145
2017/03/17,77.864
2017/03/18,63.605
2017/03/19,45.051
2017/03/20,37.168
2017/03/21,21.153
2017/03/22,5.646
2017/03/23,37.651
2017/03/24,37.64
2017/03/25,53.147
2017/03/26,70.057
2017/03/27,142.883
2017/03/28,146.438
2017/03/29,146.966
2017/03/30,142.444
2017/03/31,117.532
2017/04/01,51.609
2017/04/02,116.787
2017/04/03,95.551
2017/04/04,92.159
2017/04/05,59.987
2017/04/06,53.148
2017/04/07,173.314
2017/04/08,180.177
2017/04/09,194.315
2017/04/10,165.238
2017/04/11,138.959
2017/04/12,96.31
2017/04/13,27.496
2017/04/14,9.554
2017/04/15,10.329
2017/04/16,13.504
2017/04/17,10.04
2017/04/18,11.778
2017/04/19,13.504
2017/04/20,15.571
2017/04/21,19.623
2017/04/22,21.517
2017/04/23,15.464
2017/04/24,38.208
2017/04/25,51.214
2017/04/26,48.702
2017/04/27,47.275
2017/04/28,46.826
2017/04/29,65.367
2017/04/30,88.9
2017/05/01,101.702
2017/05/02,71.048
2017/05/03,57.339
2017/05/04,29.149
2017/05/05,348.521
2017/05/06,350.893
2017/05/07,391.68
2017/05/08,442.293
2017/05/09,365.327
2017/05/10,247.664
2017/05/11,367.554
2017/05/12,340.009
2017/05/13,464.852
2017/05/14,456.929
2017/05/15,336.279
2017/05/16,111.82
2017/05/17,346.819
2017/05/18,353.941
2017/05/19,477.294
2017/05/20,477.48
2017/05/21,478.045
2017/05/22,529.532
2017/05/23,526.788
2017/05/24,591.507
2017/05/25,582.48
2017/05/26,609.093
2017/05/27,359.681
2017/05/28,399.906
2017/05/29,415.178
2017/05/30,437.993
2017/05/31,3242
2017/06/01,3243
2017/06/02,3540
2017/06/03,3526
2017/06/04,3203
2017/06/05,2979
2017/06/06,2979
2017/06/07,406.575
2017/06/08,340.648
2017/06/09,279.599
2017/06/10,493.11
2017/06/11,700.043
2017/06/12,3227
2017/06/13,3295
2017/06/14,2794
2017/06/15,2175
2017/06/16,1769
2017/06/17,2064
2017/06/18,2447
2017/06/19,679.25
2017/06/20,9171
2017/06/21,14021
2017/06/22,14184
2017/06/23,13842
2017/06/24,13481
2017/06/25,13818
2017/06/26,12759
2017/06/27,7770
2017/06/28,962.18
2017/06/29,878.839
2017/06/30,847.67
2017/07/01,756.619
2017/07/02,885.881
2017/07/03,96.924
2017/07/04,106.91
2017/07/05,126.766
2017/07/06,107.11
2017/07/07,214.336
2017/07/08,133.791
2017/07/09,127.728
2017/07/10,122.832
2017/07/11,137.676
2017/07/12,133.213
2017/07/13,120.872
2017/07/14,28.166
2017/07/15,39.255
2017/07/16,39.451
2017/07/17,37.262
2017/07/18,21.796
2017/07/19,21.5
2017/07/20,13.856
2017/07/21,12.914
2017/07/22,4.957
2017/07/23,6.642
2017/07/24,7.623
2017/07/25,9.824
2017/07/26,9.532
2017/07/27,13.455
2017/07/28,14.372
2017/07/29,18.72
2017/07/30,20.249
2017/07/31,16.784
2017/08/01,42.236
2017/08/02,59.358
2017/08/03,60.323
2017/08/04,60.324
2017/08/05,59.897
2017/08/06,50.003
2017/08/07,49.231
2017/08/08,32.977
2017/08/09,92.301
2017/08/10,90.155
2017/08/11,77.637
2017/08/12,78.623
2017/08/13,71.236
2017/08/14,103.93
2017/08/15,124.559
2017/08/16,70.277
2017/08/17,70.775
2017/08/18,147.736
2017/08/19,196.109
2017/08/20,198.621
2017/08/21,151.676
2017/08/22,148.245
2017/08/23,140.011
2017/08/24,140.131
2017/08/25,37.943
2017/08/26,29.743
2017/08/27,56.881
2017/08/28,50.382
2017/08/29,57.592
2017/08/30,62.52
2017/08/31,228.369
2017/09/01,230.24
2017/09/02,187.711
2017/09/03,118.115
2017/09/04,120.428
2017/09/05,132.147
2017/09/06,197.691
2017/09/07,76.559
2017/09/08,96.228
2017/09/09,112.548
2017/09/10,85.836
2017/09/11,72.763
2017/09/12,72.741
2017/09/13,79.514
2017/09/14,81.986
2017/09/15,91.994
2017/09/16,37.478
2017/09/17,45.826
2017/09/18,56.642
2017/09/19,54.288
2017/09/20,56.927
2017/09/21,65.602
2017/09/22,38.099
2017/09/23,34.763
2017/09/24,32.408
2017/09/25,33.046
2017/09/26,23.141
2017/09/27,3.327
2017/09/28,3.414
2017/09/29,5.68
2017/09/30,4.67
2017/10/01,4.963
2017/10/02,7.273
2017/10/03,7.864
2017/10/04,8.53
2017/10/05,8.474
2017/10/06,5.612
2017/10/07,1.327
2017/10/08,1.212
2017/10/09,11.667
2017/10/10,11.267
2017/10/11,11.899
2017/10/12,15.194
2017/10/13,64.732
2017/10/14,66.984
2017/10/15,67.117
2017/10/16,87.272
2017/10/17,111.315
2017/10/18,129.488
2017/10/19,143.165
2017/10/20,63.586
2017/10/21,32.409
2017/10/22,0.004
2017/10/23,0.01
2017/10/24,0.011
2017/10/25,0.011
2017/10/26,0.011
2017/10/27,0.011
2017/10/28,0.011
2017/10/29,0.009
2017/10/30,0
2017/10/31,0
2017/11/01,0
2017/11/02,0.235
2017/11/03,0.235
2017/11/04,0.235
2017/11/05,0.235
2017/11/06,0.235
2017/11/07,0.235
2017/11/08,0.323
2017/11/09,0.739
2017/11/10,4.577
2017/11/11,4.275
2017/11/12,67.274
2017/11/13,63.822
2017/11/14,58.187
2017/11/15,58.931
2017/11/16,57.37
2017/11/17,55.979
2017/11/18,50.506
2017/11/19,22.529
2017/11/20,31.262
2017/11/21,44.652
2017/11/22,48.057
2017/11/23,52.746
2017/11/24,65.386
2017/11/25,66.865
2017/11/26,74.055
2017/11/27,63.469
2017/11/28,71.744
2017/11/29,121.398
2017/11/30,123.915
2017/12/01,125.447
2017/12/02,93.417
2017/12/03,68.933
2017/12/04,69.415
2017/12/05,73.251
2017/12/06,910.202
2017/12/07,902.714
2017/12/08,869.701
2017/12/09,860.683
2017/12/10,849.307
2017/12/11,879.961
2017/12/12,874.125
2017/12/13,198.388
2017/12/14,561.863
2017/12/15,650.388
2017/12/16,547.788
2017/12/17,376.117
2017/12/18,235.284
2017/12/19,322.954
2017/12/20,1305
2017/12/21,2065
2017/12/22,2609
2017/12/23,2161
2017/12/24,1903
2017/12/25,2127
2017/12/26,2308
2017/12/27,1921
2017/12/28,1297
2017/12/29,925.686
2017/12/30,3210
2017/12/31,3027
2018/01/01,2802
2018/01/02,2647
2018/01/03,4725
2018/01/04,26507
2018/01/05,29636
2018/01/06,29508
2018/01/07,25116
2018/01/08,18833
2018/01/09,14660
2018/01/10,13972
2018/01/11,4279
2018/01/12,3813
2018/01/13,6183
2018/01/14,8436
2018/01/15,8461
2018/01/16,8041
2018/01/17,6755
2018/01/18,6017
2018/01/19,7797
2018/01/20,10403
2018/01/21,9236
2018/01/22,10129
2018/01/23,7760
2018/01/24,3919
2018/01/25,2344
2018/01/26,2355
2018/01/27,2027
2018/01/28,405.937
2018/01/29,452.608
2018/01/30,511.02
2018/01/31,544.444
2018/02/01,1392
2018/02/02,1441
2018/02/03,1656
2018/02/04,1950
2018/02/05,2112
2018/02/06,2248
2018/02/07,2404
2018/02/08,822.467
2018/02/09,202.791
2018/02/10,279.731
2018/02/11,542.073
2018/02/12,499.706
2018/02/13,311.69
2018/02/14,165.315
2018/02/15,191.982
2018/02/16,172.461
2018/02/17,217.538
2018/02/18,183.342
2018/02/19,215.128
2018/02/20,285.733
2018/02/21,228.564
2018/02/22,89.717
2018/02/23,18.211
2018/02/24,25.726
2018/02/25,10.121
2018/02/26,11.25
2018/02/27,11.916
2018/02/28,31.487
2018/03/01,32.217
2018/03/02,37.614
2018/03/03,37.388
2018/03/04,37.076
2018/03/05,36.425
2018/03/06,39.009
2018/03/07,177.445
2018/03/08,178.831
2018/03/09,167.087
2018/03/10,152.786
2018/03/11,154.528
2018/03/12,161.069
2018/03/13,177.026
2018/03/14,18.642
2018/03/15,18.312
2018/03/16,7.192
2018/03/17,6.646
2018/03/18,6.487
2018/03/19,6.491
2018/03/20,6.495
2018/03/21,3.598
2018/03/22,3.674
2018/03/23,4.991
2018/03/24,18.299
2018/03/25,16.433
2018/03/26,16.243
2018/03/27,13.359
2018/03/28,10.522
2018/03/29,12.953
2018/03/30,13.573
2018/03/31,7.519
2018/04/01,9.135
2018/04/02,10.257
2018/04/03,11.083
2018/04/04,11.735
2018/04/05,1.607
2018/04/06,0.03
2018/04/07,0.03
2018/04/08,0.026
2018/04/09,0.017
2018/04/10,0.029
2018/04/11,0.029
2018/04/12,0.028
2018/04/13,0.026
2018/04/14,0.029
2018/04/15,0.029
2018/04/16,0.03
2018/04/17,0.009
2018/04/18,0.009
2018/04/19,0.01
2018/04/20,0.007
2018/04/21,0.007
2018/04/22,0.007
2018/04/23,0.012
2018/04/24,0.012
2018/04/25,0.011
2018/04/26,0.011
2018/04/27,0.011
2018/04/28,0.012
2018/04/29,0.013
2018/04/30,0.034
2018/05/01,0.038
2018/05/02,0.057
2018/05/03,0.099
2018/05/04,1101
2018/05/05,1098
2018/05/06,1089
2018/05/07,1091
2018/05/08,1092
2018/05/09,1093
2018/05/10,1097
2018/05/11,0.568
2018/05/12,0.566
2018/05/13,0.009
2018/05/14,0.535
2018/05/15,0.519
2018/05/16,0.505
2018/05/17,0.472
2018/05/18,0.465
2018/05/19,0.465
2018/05/20,0.473
2018/05/21,0.042
2018/05/22,0.051
2018/05/23,0.053
2018/05/24,0.05
2018/05/25,0.033
2018/05/26,0.033
2018/05/27,0.033
2018/05/28,0.046
2018/05/29,0.046
2018/05/30,0.051
2018/05/31,0.089
2018/06/01,0.079
2018/06/02,0.079
2018/06/03,0.079
2018/06/04,0.072
2018/06/05,0.072
2018/06/06,0.062
2018/06/07,0.008
2018/06/08,0.004
2018/06/09,0.004
2018/06/10,0.004
2018/06/11,0.004
2018/06/12,0.004
2018/06/13,0
2018/06/14,0.002
2018/06/15,0.002
2018/06/16,0.002
2018/06/17,0.002
2018/06/18,0.002
2018/06/19,0.002
2018/06/20,0.002
2018/06/21,0.001
2018/06/22,0
2018/06/23,0
2018/06/24,0.001
2018/06/25,0.001
2018/06/26,0.001
2018/06/27,0.001
2018/06/28,0
2018/06/29,0.001
2018/06/30,0.001
2018/07/01,0.001
2018/07/02,43.415
2018/07/03,43.426
2018/07/04,74.484
2018/07/05,70.28
2018/07/06,69.01
2018/07/07,63.61
2018/07/08,63.296
2018/07/09,50.162
2018/07/10,50.162
2018/07/11,19.979
2018/07/12,20.671
2018/07/13,0.959
2018/07/14,0.019
2018/07/15,1.683
2018/07/16,1.683
2018/07/17,1.683
2018/07/18,1.683
2018/07/19,1.683
2018/07/20,1.682
2018/07/21,1.723
2018/07/22,0
2018/07/23,0
2018/07/24,0
2018/07/25,0
2018/07/26,0
2018/07/27,0
2018/07/28,0
2018/07/29,0
2018/07/30,0
2018/07/31,0
2018/08/01,0
2018/08/02,0
2018/08/03,0
2018/08/04,0
2018/08/05,0
2018/08/06,0
2018/08/07,0.717
2018/08/08,59.877
2018/08/09,81.368
2018/08/10,75.172
2018/08/11,75.172
2018/08/12,75.172
2018/08/13,75.172
2018/08/14,79.113
2018/08/15,41.292
2018/08/16,7.267
2018/08/17,5.216
2018/08/18,5.216
2018/08/19,5.216
2018/08/20,5.216
2018/08/21,5.228
2018/08/22,5.228
2018/08/23,5.213
2018/08/24,0.003
2018/08/25,0.003
2018/08/26,0.003
2018/08/27,0.003
2018/08/28,0.009
2018/08/29,0.008
2018/08/30,0.008
2018/08/31,0.009
2018/09/01,0.01
2018/09/02,0.011
2018/09/03,0.01
2018/09/04,0.012
2018/09/05,0.023
2018/09/06,0.354
2018/09/07,0.357
2018/09/08,0.357
2018/09/09,0.357
2018/09/10,0.341
2018/09/11,0.351
2018/09/12,0.361
2018/09/13,0.018
2018/09/14,0.021
2018/09/15,0.018
2018/09/16,0.014
2018/09/17,0.015
2018/09/18,0.015
2018/09/19,0.065
2018/09/20,0.137
2018/09/21,0.854
2018/09/22,0.784
2018/09/23,0.741
2018/09/24,0.656
2018/09/25,0.573
2018/09/26,0.593
2018/09/27,0.616
2018/09/28,0.223
2018/09/29,0.25
2018/09/30,0.164
2018/10/01,0.162
2018/10/02,0.236
2018/10/03,0.377
2018/10/04,0.44
2018/10/05,0.406
2018/10/06,0.267
2018/10/07,0.224
2018/10/08,0.009
2018/10/09,0
2018/10/10,0.002
2018/10/11,0.002
2018/10/12,0.002
2018/10/13,0.002
2018/10/14,0.002
2018/10/15,0.003
2018/10/16,0.003
2018/10/17,0.001
2018/10/18,0.001
2018/10/19,0.001
2018/10/20,0.001
2018/10/21,0.001
2018/10/22,0
2018/10/23,0
2018/10/24,0.058
2018/10/25,0.057
2018/10/26,0.055
2018/10/27,0.055
2018/10/28,0.054
2018/10/29,0.052
2018/10/30,0.054
2018/10/31,0.008
2018/11/01,0.007
2018/11/02,0
2018/11/03,0
2018/11/04,0
2018/11/05,0.001
2018/11/06,0.001
2018/11/07,0.001
2018/11/08,0.001
2018/11/09,0.006
2018/11/10,0.006
2018/11/11,0.006
2018/11/12,0.005
2018/11/13,0.005
2018/11/14,0.009
2018/11/15,0.037
2018/11/16,0.039
2018/11/17,0.04
2018/11/18,0.04
2018/11/19,0.125
2018/11/20,0.118
2018/11/21,0.128
2018/11/22,0.114
2018/11/23,0.114
2018/11/24,0.114
2018/11/25,0.112
2018/11/26,0.002
2018/11/27,0
2018/11/28,0
2018/11/29,0
2018/11/30,0.002
2018/12/01,0.002
2018/12/02,0.002
2018/12/03,0.002
2018/12/04,0.002
2018/12/05,0.002
2018/12/06,0.002
2018/12/07,0.001
2018/12/08,0.001
2018/12/09,0.001
2018/12/10,0.001
2018/12/11,0.001
2018/12/12,0.001
2018/12/13,0.001
2018/12/14,0
2018/12/15,0
2018/12/16,0
2018/12/17,0
2018/12/18,0
2018/12/19,0
2018/12/20,0
2018/12/21,0
2018/12/22,0
2018/12/23,0
2018/12/24,0
2018/12/25,0
2018/12/26,0
2018/12/27,0
2018/12/28,0
2018/12/29,0
2018/12/30,0.002
2018/12/31,0.002
2019/01/01,0.002
2019/01/02,0.002
2019/01/03,0.002
2019/01/04,0.002
2019/01/05,0.002
2019/01/06,0
2019/01/07,0
2019/01/08,0
2019/01/09,0
2019/01/10,0
2019/01/11,0
2019/01/12,0
2019/01/13,0
2019/01/14,0.007
2019/01/15,0.008
2019/01/16,0.008
2019/01/17,0.008
2019/01/18,0.009
2019/01/19,0.009
2019/01/20,0.009
2019/01/21,0.003
2019/01/22,0
2019/01/23,0
2019/01/24,0
2019/01/25,0
2019/01/26,0
2019/01/27,0
2019/01/28,0
2019/01/29,0
2019/01/30,0
2019/01/31,0
2019/02/01,0
2019/02/02,0
2019/02/03,0
2019/02/04,0
2019/02/05,0
2019/02/06,0
2019/02/07,0
2019/02/08,0
2019/02/09,0
2019/02/10,0
2019/02/11,0
2019/02/12,0
2019/02/13,0
2019/02/14,0
2019/02/15,0
2019/02/16,0
2019/02/17,0
2019/02/18,0
2019/02/19,0
2019/02/20,0
2019/02/21,0
2019/02/22,0
2019/02/23,0
2019/02/24,0
2019/02/25,0
2019/02/26,0
2019/02/27,0
2019/02/28,0
2019/03/01,0
2019/03/02,0
2019/03/03,0
2019/03/04,0
2019/03/05,0
2019/03/06,0
2019/03/07,0
2019/03/08,0
2019/03/09,0
2019/03/10,0
2019/03/11,0
2019/03/12,0
2019/03/13,0
2019/03/14,0
2019/03/15,0
2019/03/16,0
2019/03/17,0
2019/03/18,0
2019/03/19,0
2019/03/20,0
2019/03/21,0
2019/03/22,0
2019/03/23,0
2019/03/24,0
2019/03/25,0
2019/03/26,0
2019/03/27,0
2019/03/28,0
2019/03/29,0
2019/03/30,0
2019/03/31,0
2019/04/01,0
2019/04/02,0
2019/04/03,0
2019/04/04,0
2019/04/05,0
2019/04/06,0
2019/04/07,0
2019/04/08,0
2019/04/09,0
2019/04/10,0
2019/04/11,0
2019/04/12,0.001
2019/04/13,0.001
2019/04/14,0.001
2019/04/15,0.001
2019/04/16,0.001
2019/04/17,0.001
2019/04/18,0.001
2019/04/19,0
2019/04/20,0
2019/04/21,0
2019/04/22,0
2019/04/23,0
2019/04/24,0
2019/04/25,0
2019/04/26,0
2019/04/27,0
2019/04/28,0
2019/04/29,0
2019/04/30,0
2019/05/01,0
2019/05/02,0
2019/05/03,0
2019/05/04,0
2019/05/05,0
2019/05/06,0
2019/05/07,0
2019/05/08,0
2019/05/09,0
2019/05/10,0
2019/05/11,0
2019/05/12,0
2019/05/13,0
2019/05/14,0
2019/05/15,0
2019/05/16,0.001
2019/05/17,0.001
2019/05/18,0.001
2019/05/19,0.001
2019/05/20,0.001
2019/05/21,0.001
2019/05/22,0.001
2019/05/23,0
2019/05/24,0
2019/05/25,0
2019/05/26,0
2019/05/27,0
2019/05/28,0
2019/05/29,0
2019/05/30,0
2019/05/31,0
2019/06/01,0
2019/06/02,0
2019/06/03,0
2019/06/04,0
2019/06/05,0
2019/06/06,0
2019/06/07,0
2019/06/08,0
2019/06/09,0
2019/06/10,0
2019/06/11,0
2019/06/12,0.005
2019/06/13,0.005
2019/06/14,0.005
2019/06/15,0.005
2019/06/16,0.007
2019/06/17,0.007
2019/06/18,0.007
2019/06/19,0.004
2019/06/20,0.004
2019/06/21,0.004
2019/06/22,0.004
2019/06/23,0
2019/06/24,0
2019/06/25,0
2019/06/26,0
2019/06/27,0
2019/06/28,0
2019/06/29,0
2019/06/30,0
2019/07/01,0
2019/07/02,0
2019/07/03,0
2019/07/04,0
2019/07/05,0
2019/07/06,0
2019/07/07,0
2019/07/08,0
2019/07/09,0
2019/07/10,0
2019/07/11,0
2019/07/12,0
2019/07/13,0
2019/07/14,0
2019/07/15,0
2019/07/16,0
2019/07/17,0
2019/07/18,0
2019/07/19,0
2019/07/20,0
2019/07/21,0
2019/07/22,0
2019/07/23,0
2019/07/24,0
2019/07/25,0
2019/07/26,0
2019/07/27,0
2019/07/28,0
2019/07/29,0
2019/07/30,0
2019/07/31,0
2019/08/01,0
2019/08/02,0
2019/08/03,0
2019/08/04,0
2019/08/05,0
2019/08/06,0
2019/08/07,0
2019/08/08,0
2019/08/09,0
2019/08/10,0
