Date,difficulty30trx
2019/05/22,-0.05
2019/05/23,-0.035
2019/05/24,-0.021
2019/05/25,-0.009
2019/05/26,0.002
2019/05/27,0.013
2019/05/28,0.023
2019/05/29,0.033
2019/05/30,0.044
2019/05/31,0.054
2019/06/01,0.064
2019/06/02,0.074
2019/06/03,0.083
2019/06/04,0.091
2019/06/05,0.097
2019/06/06,0.102
2019/06/07,0.108
2019/06/08,0.112
2019/06/09,0.116
2019/06/10,0.118
2019/06/11,0.119
2019/06/12,0.119
2019/06/13,0.118
2019/06/14,0.116
2019/06/15,0.113
2019/06/16,0.11
2019/06/17,0.107
2019/06/18,0.103
2019/06/19,0.1
2019/06/20,0.096
2019/06/21,0.093
2019/06/22,0.089
2019/06/23,0.085
2019/06/24,0.082
2019/06/25,0.079
2019/06/26,0.079
2019/06/27,0.079
2019/06/28,0.081
2019/06/29,0.083
2019/06/30,0.087
2019/07/01,0.091
2019/07/02,0.095
2019/07/03,0.099
2019/07/04,0.103
2019/07/05,0.106
2019/07/06,0.109
2019/07/07,0.112
2019/07/08,0.114
2019/07/09,0.117
2019/07/10,0.12
2019/07/11,0.124
2019/07/12,0.128
2019/07/13,0.133
2019/07/14,0.138
2019/07/15,0.144
2019/07/16,0.149
2019/07/17,0.154
2019/07/18,0.158
2019/07/19,0.162
2019/07/20,0.165
2019/07/21,0.167
2019/07/22,0.168
2019/07/23,0.169
2019/07/24,0.169
2019/07/25,0.169
2019/07/26,0.168
2019/07/27,0.167
2019/07/28,0.166
2019/07/29,0.165
2019/07/30,0.164
2019/07/31,0.163
2019/08/01,0.161
2019/08/02,0.159
2019/08/03,0.157
2019/08/04,0.155
2019/08/05,0.154
2019/08/06,0.153
2019/08/07,0.154
2019/08/08,0.154
2019/08/09,0.155
2019/08/10,0.156
2019/08/11,0.157
2019/08/12,0.158
2019/08/13,0.16
2019/08/14,0.16
2019/08/15,0.161
2019/08/16,0.162
2019/08/17,0.162
2019/08/18,0.162
2019/08/19,0.162
2019/08/20,0.161
2019/08/21,0.158
2019/08/22,0.154
2019/08/23,0.15
2019/08/24,0.145
2019/08/25,0.139
2019/08/26,0.133
2019/08/27,0.127
2019/08/28,0.12
2019/08/29,0.113
2019/08/30,0.107
2019/08/31,0.101
2019/09/01,0.096
2019/09/02,0.09
2019/09/03,0.086
2019/09/04,0.082
2019/09/05,0.077
2019/09/06,0.073
2019/09/07,0.069
2019/09/08,0.065
2019/09/09,0.062
2019/09/10,0.06
2019/09/11,0.057
2019/09/12,0.056
2019/09/13,0.056
2019/09/14,0.056
2019/09/15,0.056
2019/09/16,0.058
2019/09/17,0.061
2019/09/18,0.065
2019/09/19,0.07
2019/09/20,0.076
2019/09/21,0.083
2019/09/22,0.091
2019/09/23,0.099
2019/09/24,0.107
2019/09/25,0.115
2019/09/26,0.123
2019/09/27,0.131
2019/09/28,0.139
2019/09/29,0.146
2019/09/30,0.153
2019/10/01,0.158
2019/10/02,0.163
2019/10/03,0.166
2019/10/04,0.168
2019/10/05,0.169
2019/10/06,0.169
2019/10/07,0.168
2019/10/08,0.167
2019/10/09,0.164
2019/10/10,0.162
2019/10/11,0.16
2019/10/12,0.158
2019/10/13,0.157
2019/10/14,0.154
2019/10/15,0.153
2019/10/16,0.153
2019/10/17,0.152
2019/10/18,0.151
2019/10/19,0.15
2019/10/20,0.149
2019/10/21,0.147
2019/10/22,0.145
2019/10/23,0.143
2019/10/24,0.141
2019/10/25,0.139
2019/10/26,0.136
2019/10/27,0.133
2019/10/28,0.129
2019/10/29,0.126
2019/10/30,0.122
2019/10/31,0.119
2019/11/01,0.117
2019/11/02,0.114
2019/11/03,0.111
2019/11/04,0.108
2019/11/05,0.104
2019/11/06,0.101
2019/11/07,0.098
2019/11/08,0.095
2019/11/09,0.093
2019/11/10,0.091
2019/11/11,0.09
2019/11/12,0.089
2019/11/13,0.09
2019/11/14,0.09
2019/11/15,0.091
2019/11/16,0.09
2019/11/17,0.09
2019/11/18,0.091
2019/11/19,0.09
2019/11/20,0.088
2019/11/21,0.085
2019/11/22,0.083
2019/11/23,0.08
2019/11/24,0.077
2019/11/25,0.074
2019/11/26,0.072
2019/11/27,0.071
2019/11/28,0.07
2019/11/29,0.069
2019/11/30,0.069
2019/12/01,0.07
2019/12/02,0.07
2019/12/03,0.072
2019/12/04,0.073
2019/12/05,0.075
2019/12/06,0.075
2019/12/07,0.076
2019/12/08,0.077
2019/12/09,0.077
2019/12/10,0.077
2019/12/11,0.078
2019/12/12,0.078
2019/12/13,0.078
2019/12/14,0.083
2019/12/15,0.089
2019/12/16,0.096
2019/12/17,0.104
2019/12/18,0.111
2019/12/19,0.116
2019/12/20,0.12
2019/12/21,0.122
2019/12/22,0.124
2019/12/23,0.124
2019/12/24,0.124
2019/12/25,0.122
2019/12/26,0.119
2019/12/27,0.116
2019/12/28,0.112
2019/12/29,0.108
2019/12/30,0.104
2019/12/31,0.1
2020/01/01,0.095
2020/01/02,0.086
2020/01/03,0.073
2020/01/04,0.056
2020/01/05,0.037
2020/01/06,0.016
2020/01/07,-0.006
2020/01/08,-0.029
2020/01/09,-0.052
2020/01/10,-0.075
2020/01/11,-0.098
2020/01/12,-0.12
2020/01/13,-0.141
2020/01/14,-0.161
2020/01/15,-0.18
2020/01/16,-0.198
2020/01/17,-0.215
2020/01/18,-0.23
2020/01/19,-0.245
2020/01/20,-0.258
2020/01/21,-0.27
2020/01/22,-0.281
2020/01/23,-0.291
2020/01/24,-0.299
2020/01/25,-0.306
2020/01/26,-0.312
2020/01/27,-0.317
2020/01/28,-0.322
2020/01/29,-0.326
2020/01/30,-0.329
2020/01/31,-0.332
2020/02/01,-0.334
2020/02/02,-0.335
2020/02/03,-0.335
2020/02/04,-0.335
2020/02/05,-0.333
2020/02/06,-0.331
2020/02/07,-0.328
2020/02/08,-0.324
2020/02/09,-0.319
2020/02/10,-0.314
2020/02/11,-0.308
2020/02/12,-0.301
2020/02/13,-0.293
2020/02/14,-0.284
2020/02/15,-0.273
2020/02/16,-0.262
2020/02/17,-0.251
2020/02/18,-0.238
2020/02/19,-0.225
2020/02/20,-0.211
2020/02/21,-0.197
2020/02/22,-0.182
2020/02/23,-0.168
2020/02/24,-0.153
2020/02/25,-0.139
2020/02/26,-0.125
2020/02/27,-0.111
2020/02/28,-0.097
2020/02/29,-0.084
2020/03/01,-0.071
2020/03/02,-0.059
2020/03/03,-0.048
2020/03/04,-0.038
2020/03/05,-0.028
2020/03/06,-0.019
2020/03/07,-0.01
2020/03/08,-0.002
2020/03/09,0.006
2020/03/10,0.013
2020/03/11,0.02
2020/03/12,0.026
2020/03/13,0.031
2020/03/14,0.034
2020/03/15,0.036
2020/03/16,0.037
2020/03/17,0.036
2020/03/18,0.035
2020/03/19,0.033
2020/03/20,0.031
2020/03/21,0.029
2020/03/22,0.027
2020/03/23,0.024
2020/03/24,0.021
2020/03/25,0.018
2020/03/26,0.016
2020/03/27,0.013
2020/03/28,0.011
2020/03/29,0.01
2020/03/30,0.009
2020/03/31,0.007
2020/04/01,0.006
2020/04/02,0.005
2020/04/03,0.004
2020/04/04,0.004
2020/04/05,0.003
2020/04/06,0.001
2020/04/07,-0.001
2020/04/08,-0.002
2020/04/09,-0.004
2020/04/10,-0.005
2020/04/11,-0.005
2020/04/12,-0.006
2020/04/13,-0.006
2020/04/14,-0.006
2020/04/15,-0.005
2020/04/16,-0.004
2020/04/17,-0.002
2020/04/18,-0.001
2020/04/19,0
2020/04/20,0.001
2020/04/21,0.001
2020/04/22,0.002
2020/04/23,0.002
2020/04/24,0.003
2020/04/25,0.003
2020/04/26,0.004
2020/04/27,0.004
2020/04/28,0.003
2020/04/29,0.003
2020/04/30,0.003
2020/05/01,0.005
2020/05/02,0.007
2020/05/03,0.01
2020/05/04,0.013
2020/05/05,0.018
2020/05/06,0.022
2020/05/07,0.025
2020/05/08,0.029
2020/05/09,0.032
2020/05/10,0.034
2020/05/11,0.036
2020/05/12,0.038
2020/05/13,0.04
2020/05/14,0.041
2020/05/15,0.043
2020/05/16,0.044
2020/05/17,0.046
2020/05/18,0.048
2020/05/19,0.048
2020/05/20,0.049
2020/05/21,0.049
2020/05/22,0.049
2020/05/23,0.049
2020/05/24,0.049
2020/05/25,0.049
2020/05/26,0.048
2020/05/27,0.047
2020/05/28,0.046
2020/05/29,0.046
2020/05/30,0.045
2020/05/31,0.045
2020/06/01,0.045
2020/06/02,0.046
2020/06/03,0.047
2020/06/04,0.048
2020/06/05,0.05
2020/06/06,0.052
2020/06/07,0.054
2020/06/08,0.056
2020/06/09,0.058
2020/06/10,0.058
2020/06/11,0.059
2020/06/12,0.058
2020/06/13,0.058
2020/06/14,0.057
2020/06/15,0.056
2020/06/16,0.056
2020/06/17,0.056
2020/06/18,0.055
2020/06/19,0.055
2020/06/20,0.055
2020/06/21,0.055
2020/06/22,0.055
2020/06/23,0.055
2020/06/24,0.056
2020/06/25,0.058
2020/06/26,0.06
2020/06/27,0.062
2020/06/28,0.064
2020/06/29,0.066
2020/06/30,0.068
2020/07/01,0.069
2020/07/02,0.07
2020/07/03,0.071
2020/07/04,0.073
2020/07/05,0.074
2020/07/06,0.076
2020/07/07,0.077
2020/07/08,0.078
2020/07/09,0.08
2020/07/10,0.081
2020/07/11,0.082
2020/07/12,0.084
2020/07/13,0.085
2020/07/14,0.087
2020/07/15,0.088
2020/07/16,0.089
2020/07/17,0.09
2020/07/18,0.09
2020/07/19,0.09
2020/07/20,0.09
2020/07/21,0.089
2020/07/22,0.086
2020/07/23,0.083
2020/07/24,0.081
2020/07/25,0.079
2020/07/26,0.078
2020/07/27,0.077
2020/07/28,0.078
2020/07/29,0.079
2020/07/30,0.082
2020/07/31,0.083
2020/08/01,0.085
2020/08/02,0.087
2020/08/03,0.088
2020/08/04,0.09
2020/08/05,0.091
2020/08/06,0.093
2020/08/07,0.094
2020/08/08,0.097
2020/08/09,0.1
2020/08/10,0.104
2020/08/11,0.108
2020/08/12,0.112
2020/08/13,0.117
2020/08/14,0.122
2020/08/15,0.13
2020/08/16,0.137
2020/08/17,0.144
2020/08/18,0.148
2020/08/19,0.153
2020/08/20,0.158
2020/08/21,0.163
2020/08/22,0.169
2020/08/23,0.176
2020/08/24,0.183
2020/08/25,0.19
2020/08/26,0.197
2020/08/27,0.204
2020/08/28,0.211
2020/08/29,0.217
2020/08/30,0.222
2020/08/31,0.227
2020/09/01,0.233
2020/09/02,0.24
2020/09/03,0.246
2020/09/04,0.253
2020/09/05,0.261
2020/09/06,0.27
2020/09/07,0.28
2020/09/08,0.29
2020/09/09,0.301
2020/09/10,0.31
2020/09/11,0.319
2020/09/12,0.329
2020/09/13,0.339
2020/09/14,0.349
2020/09/15,0.358
2020/09/16,0.366
2020/09/17,0.375
2020/09/18,0.383
2020/09/19,0.39
2020/09/20,0.397
2020/09/21,0.403
2020/09/22,0.409
2020/09/23,0.415
2020/09/24,0.419
2020/09/25,0.422
2020/09/26,0.426
2020/09/27,0.429
2020/09/28,0.432
2020/09/29,0.434
2020/09/30,0.436
2020/10/01,0.438
2020/10/02,0.439
2020/10/03,0.439
2020/10/04,0.438
2020/10/05,0.437
2020/10/06,0.436
2020/10/07,0.436
2020/10/08,0.434
2020/10/09,0.433
2020/10/10,0.431
2020/10/11,0.428
2020/10/12,0.424
2020/10/13,0.42
2020/10/14,0.415
2020/10/15,0.411
2020/10/16,0.405
2020/10/17,0.4
2020/10/18,0.394
2020/10/19,0.388
2020/10/20,0.381
2020/10/21,0.375
2020/10/22,0.368
2020/10/23,0.361
2020/10/24,0.355
2020/10/25,0.349
2020/10/26,0.342
2020/10/27,0.334
2020/10/28,0.326
2020/10/29,0.319
2020/10/30,0.312
2020/10/31,0.305
2020/11/01,0.298
2020/11/02,0.291
2020/11/03,0.284
2020/11/04,0.276
2020/11/05,0.269
2020/11/06,0.262
2020/11/07,0.255
2020/11/08,0.249
2020/11/09,0.242
2020/11/10,0.236
2020/11/11,0.23
2020/11/12,0.224
2020/11/13,0.218
2020/11/14,0.213
2020/11/15,0.208
2020/11/16,0.203
2020/11/17,0.198
2020/11/18,0.194
2020/11/19,0.19
2020/11/20,0.187
2020/11/21,0.184
2020/11/22,0.183
2020/11/23,0.181
2020/11/24,0.18
2020/11/25,0.179
2020/11/26,0.178
2020/11/27,0.178
2020/11/28,0.178
2020/11/29,0.178
2020/11/30,0.179
2020/12/01,0.181
2020/12/02,0.182
2020/12/03,0.184
2020/12/04,0.185
2020/12/05,0.187
2020/12/06,0.189
2020/12/07,0.19
2020/12/08,0.192
2020/12/09,0.193
2020/12/10,0.195
2020/12/11,0.196
2020/12/12,0.196
2020/12/13,0.197
2020/12/14,0.196
2020/12/15,0.194
2020/12/16,0.192
2020/12/17,0.19
2020/12/18,0.188
2020/12/19,0.185
2020/12/20,0.182
2020/12/21,0.18
2020/12/22,0.178
2020/12/23,0.176
2020/12/24,0.175
2020/12/25,0.173
2020/12/26,0.171
2020/12/27,0.169
2020/12/28,0.168
2020/12/29,0.168
2020/12/30,0.168
2020/12/31,0.167
2021/01/01,0.167
2021/01/02,0.167
2021/01/03,0.169
2021/01/04,0.171
2021/01/05,0.174
2021/01/06,0.177
2021/01/07,0.18
2021/01/08,0.185
2021/01/09,0.19
2021/01/10,0.195
2021/01/11,0.201
2021/01/12,0.208
2021/01/13,0.215
2021/01/14,0.224
2021/01/15,0.232
2021/01/16,0.241
2021/01/17,0.249
2021/01/18,0.257
2021/01/19,0.264
2021/01/20,0.272
2021/01/21,0.28
2021/01/22,0.288
2021/01/23,0.296
2021/01/24,0.304
2021/01/25,0.313
2021/01/26,0.322
2021/01/27,0.331
2021/01/28,0.341
2021/01/29,0.349
2021/01/30,0.357
2021/01/31,0.364
2021/02/01,0.372
2021/02/02,0.379
2021/02/03,0.386
2021/02/04,0.393
2021/02/05,0.4
2021/02/06,0.406
2021/02/07,0.414
2021/02/08,0.421
2021/02/09,0.429
2021/02/10,0.436
2021/02/11,0.443
2021/02/12,0.45
2021/02/13,0.458
2021/02/14,0.465
2021/02/15,0.473
2021/02/16,0.48
2021/02/17,0.487
2021/02/18,0.494
2021/02/19,0.5
2021/02/20,0.505
2021/02/21,0.509
2021/02/22,0.513
2021/02/23,0.517
2021/02/24,0.521
2021/02/25,0.524
2021/02/26,0.527
2021/02/27,0.529
2021/02/28,0.532
2021/03/01,0.533
2021/03/02,0.535
2021/03/03,0.535
2021/03/04,0.534
2021/03/05,0.532
2021/03/06,0.531
2021/03/07,0.53
2021/03/08,0.529
2021/03/09,0.528
2021/03/10,0.526
2021/03/11,0.524
2021/03/12,0.521
2021/03/13,0.518
2021/03/14,0.515
2021/03/15,0.512
2021/03/16,0.509
2021/03/17,0.506
2021/03/18,0.504
2021/03/19,0.501
2021/03/20,0.5
2021/03/21,0.498
2021/03/22,0.497
2021/03/23,0.495
2021/03/24,0.493
2021/03/25,0.491
2021/03/26,0.49
2021/03/27,0.489
2021/03/28,0.489
2021/03/29,0.489
2021/03/30,0.49
2021/03/31,0.491
2021/04/01,0.492
2021/04/02,0.493
2021/04/03,0.494
2021/04/04,0.496
2021/04/05,0.498
2021/04/06,0.501
2021/04/07,0.505
2021/04/08,0.509
2021/04/09,0.512
2021/04/10,0.516
2021/04/11,0.518
2021/04/12,0.521
2021/04/13,0.525
2021/04/14,0.529
2021/04/15,0.533
2021/04/16,0.535
2021/04/17,0.536
2021/04/18,0.536
2021/04/19,0.535
2021/04/20,0.533
2021/04/21,0.531
2021/04/22,0.529
2021/04/23,0.527
2021/04/24,0.525
2021/04/25,0.523
2021/04/26,0.522
2021/04/27,0.521
2021/04/28,0.521
2021/04/29,0.521
2021/04/30,0.521
2021/05/01,0.521
2021/05/02,0.521
2021/05/03,0.521
2021/05/04,0.521
2021/05/05,0.521
2021/05/06,0.521
2021/05/07,0.522
2021/05/08,0.522
2021/05/09,0.522
2021/05/10,0.523
2021/05/11,0.523
2021/05/12,0.524
2021/05/13,0.524
2021/05/14,0.525
2021/05/15,0.526
2021/05/16,0.527
2021/05/17,0.527
2021/05/18,0.528
2021/05/19,0.528
2021/05/20,0.529
2021/05/21,0.53
2021/05/22,0.529
2021/05/23,0.527
2021/05/24,0.523
2021/05/25,0.518
2021/05/26,0.513
2021/05/27,0.506
2021/05/28,0.497
2021/05/29,0.487
2021/05/30,0.477
2021/05/31,0.466
2021/06/01,0.453
2021/06/02,0.44
2021/06/03,0.427
2021/06/04,0.414
2021/06/05,0.402
2021/06/06,0.391
2021/06/07,0.38
2021/06/08,0.369
2021/06/09,0.359
2021/06/10,0.348
2021/06/11,0.337
2021/06/12,0.325
2021/06/13,0.312
2021/06/14,0.298
2021/06/15,0.284
2021/06/16,0.27
2021/06/17,0.256
2021/06/18,0.242
2021/06/19,0.227
2021/06/20,0.211
2021/06/21,0.194
2021/06/22,0.175
2021/06/23,0.153
2021/06/24,0.131
2021/06/25,0.107
2021/06/26,0.081
2021/06/27,0.055
2021/06/28,0.028
2021/06/29,0.002
2021/06/30,-0.022
2021/07/01,-0.046
2021/07/02,-0.069
2021/07/03,-0.091
2021/07/04,-0.111
2021/07/05,-0.129
2021/07/06,-0.146
2021/07/07,-0.16
2021/07/08,-0.174
2021/07/09,-0.185
2021/07/10,-0.195
2021/07/11,-0.203
2021/07/12,-0.208
2021/07/13,-0.213
2021/07/14,-0.217
2021/07/15,-0.22
2021/07/16,-0.222
2021/07/17,-0.223
2021/07/18,-0.222
2021/07/19,-0.221
2021/07/20,-0.22
2021/07/21,-0.217
2021/07/22,-0.213
2021/07/23,-0.209
2021/07/24,-0.203
2021/07/25,-0.197
2021/07/26,-0.188
2021/07/27,-0.179
2021/07/28,-0.168
2021/07/29,-0.157
2021/07/30,-0.145
2021/07/31,-0.133
2021/08/01,-0.12
2021/08/02,-0.106
2021/08/03,-0.092
2021/08/04,-0.075
2021/08/05,-0.059
2021/08/06,-0.043
2021/08/07,-0.026
2021/08/08,-0.011
2021/08/09,0.005
2021/08/10,0.022
2021/08/11,0.038
2021/08/12,0.054
2021/08/13,0.069
2021/08/14,0.084
2021/08/15,0.098
2021/08/16,0.111
2021/08/17,0.123
2021/08/18,0.134
2021/08/19,0.146
2021/08/20,0.158
2021/08/21,0.169
2021/08/22,0.181
2021/08/23,0.191
2021/08/24,0.202
2021/08/25,0.212
2021/08/26,0.222
2021/08/27,0.232
2021/08/28,0.242
2021/08/29,0.25
2021/08/30,0.259
2021/08/31,0.267
2021/09/01,0.275
2021/09/02,0.282
2021/09/03,0.29
2021/09/04,0.298
2021/09/05,0.305
2021/09/06,0.313
2021/09/07,0.321
2021/09/08,0.328
2021/09/09,0.335
2021/09/10,0.342
2021/09/11,0.349
2021/09/12,0.356
2021/09/13,0.362
2021/09/14,0.368
2021/09/15,0.372
2021/09/16,0.377
2021/09/17,0.38
2021/09/18,0.383
2021/09/19,0.386
2021/09/20,0.388
2021/09/21,0.39
2021/09/22,0.392
2021/09/23,0.392
2021/09/24,0.392
2021/09/25,0.392
2021/09/26,0.391
2021/09/27,0.391
2021/09/28,0.389
2021/09/29,0.387
2021/09/30,0.384
2021/10/01,0.381
2021/10/02,0.378
2021/10/03,0.375
2021/10/04,0.371
2021/10/05,0.369
2021/10/06,0.366
2021/10/07,0.364
2021/10/08,0.362
2021/10/09,0.36
2021/10/10,0.358
2021/10/11,0.355
2021/10/12,0.354
2021/10/13,0.352
2021/10/14,0.35
2021/10/15,0.348
2021/10/16,0.345
2021/10/17,0.341
2021/10/18,0.338
2021/10/19,0.334
2021/10/20,0.33
2021/10/21,0.326
2021/10/22,0.323
2021/10/23,0.32
2021/10/24,0.318
2021/10/25,0.316
2021/10/26,0.315
2021/10/27,0.314
2021/10/28,0.314
2021/10/29,0.313
2021/10/30,0.313
2021/10/31,0.313
2021/11/01,0.313
2021/11/02,0.314
2021/11/03,0.315
2021/11/04,0.316
2021/11/05,0.317
2021/11/06,0.317
2021/11/07,0.318
2021/11/08,0.32
2021/11/09,0.322
2021/11/10,0.324
2021/11/11,0.327
2021/11/12,0.33
2021/11/13,0.334
2021/11/14,0.338
2021/11/15,0.343
2021/11/16,0.347
2021/11/17,0.351
2021/11/18,0.356
2021/11/19,0.361
2021/11/20,0.364
2021/11/21,0.366
2021/11/22,0.367
2021/11/23,0.368
2021/11/24,0.369
2021/11/25,0.368
2021/11/26,0.365
2021/11/27,0.362
2021/11/28,0.358
2021/11/29,0.354
2021/11/30,0.35
2021/12/01,0.347
2021/12/02,0.344
2021/12/03,0.342
2021/12/04,0.341
2021/12/05,0.34
2021/12/06,0.339
2021/12/07,0.34
2021/12/08,0.34
2021/12/09,0.341
2021/12/10,0.341
2021/12/11,0.339
2021/12/12,0.335
2021/12/13,0.332
2021/12/14,0.33
2021/12/15,0.327
2021/12/16,0.324
2021/12/17,0.32
2021/12/18,0.316
2021/12/19,0.311
2021/12/20,0.307
2021/12/21,0.304
2021/12/22,0.301
2021/12/23,0.297
2021/12/24,0.294
2021/12/25,0.29
2021/12/26,0.286
2021/12/27,0.281
2021/12/28,0.277
2021/12/29,0.272
2021/12/30,0.269
2021/12/31,0.265
2022/01/01,0.26
2022/01/02,0.256
2022/01/03,0.252
2022/01/04,0.25
2022/01/05,0.248
2022/01/06,0.246
2022/01/07,0.243
2022/01/08,0.24
2022/01/09,0.237
2022/01/10,0.235
2022/01/11,0.232
2022/01/12,0.229
2022/01/13,0.227
2022/01/14,0.226
2022/01/15,0.223
2022/01/16,0.22
2022/01/17,0.217
2022/01/18,0.215
2022/01/19,0.213
2022/01/20,0.211
2022/01/21,0.209
2022/01/22,0.208
2022/01/23,0.208
2022/01/24,0.207
2022/01/25,0.205
2022/01/26,0.204
2022/01/27,0.203
2022/01/28,0.202
2022/01/29,0.201
2022/01/30,0.2
2022/01/31,0.198
2022/02/01,0.198
2022/02/02,0.197
2022/02/03,0.196
2022/02/04,0.194
2022/02/05,0.193
2022/02/06,0.192
2022/02/07,0.191
2022/02/08,0.19
2022/02/09,0.189
2022/02/10,0.188
2022/02/11,0.187
2022/02/12,0.185
2022/02/13,0.184
2022/02/14,0.183
2022/02/15,0.183
2022/02/16,0.182
2022/02/17,0.18
2022/02/18,0.178
2022/02/19,0.176
2022/02/20,0.174
2022/02/21,0.171
2022/02/22,0.168
2022/02/23,0.165
2022/02/24,0.162
2022/02/25,0.158
2022/02/26,0.155
2022/02/27,0.151
2022/02/28,0.148
2022/03/01,0.144
2022/03/02,0.141
2022/03/03,0.138
2022/03/04,0.134
2022/03/05,0.13
2022/03/06,0.126
2022/03/07,0.12
2022/03/08,0.115
2022/03/09,0.11
2022/03/10,0.105
2022/03/11,0.1
2022/03/12,0.096
2022/03/13,0.093
2022/03/14,0.089
2022/03/15,0.086
2022/03/16,0.082
2022/03/17,0.079
2022/03/18,0.076
2022/03/19,0.074
2022/03/20,0.072
2022/03/21,0.071
2022/03/22,0.069
2022/03/23,0.068
2022/03/24,0.067
2022/03/25,0.066
2022/03/26,0.066
2022/03/27,0.065
2022/03/28,0.065
2022/03/29,0.065
2022/03/30,0.066
2022/03/31,0.066
2022/04/01,0.067
2022/04/02,0.067
2022/04/03,0.068
2022/04/04,0.069
2022/04/05,0.07
2022/04/06,0.071
2022/04/07,0.072
2022/04/08,0.073
2022/04/09,0.074
2022/04/10,0.075
2022/04/11,0.076
2022/04/12,0.077
2022/04/13,0.078
2022/04/14,0.079
2022/04/15,0.08
2022/04/16,0.08
2022/04/17,0.081
2022/04/18,0.082
2022/04/19,0.084
2022/04/20,0.085
2022/04/21,0.087
2022/04/22,0.088
2022/04/23,0.09
2022/04/24,0.092
2022/04/25,0.094
2022/04/26,0.096
2022/04/27,0.097
2022/04/28,0.097
2022/04/29,0.097
2022/04/30,0.098
2022/05/01,0.099
2022/05/02,0.1
2022/05/03,0.102
2022/05/04,0.105
2022/05/05,0.108
2022/05/06,0.11
2022/05/07,0.113
2022/05/08,0.115
2022/05/09,0.119
2022/05/10,0.122
2022/05/11,0.126
2022/05/12,0.13
2022/05/13,0.135
2022/05/14,0.139
2022/05/15,0.143
2022/05/16,0.147
2022/05/17,0.15
2022/05/18,0.154
2022/05/19,0.158
2022/05/20,0.162
2022/05/21,0.166
2022/05/22,0.169
2022/05/23,0.172
2022/05/24,0.175
2022/05/25,0.178
2022/05/26,0.179
2022/05/27,0.181
2022/05/28,0.182
2022/05/29,0.182
2022/05/30,0.182
2022/05/31,0.182
2022/06/01,0.181
2022/06/02,0.18
2022/06/03,0.178
2022/06/04,0.178
2022/06/05,0.178
2022/06/06,0.178
2022/06/07,0.177
2022/06/08,0.178
2022/06/09,0.179
2022/06/10,0.179
2022/06/11,0.179
2022/06/12,0.18
2022/06/13,0.179
2022/06/14,0.177
2022/06/15,0.173
2022/06/16,0.168
2022/06/17,0.161
2022/06/18,0.154
2022/06/19,0.145
2022/06/20,0.136
2022/06/21,0.127
2022/06/22,0.119
2022/06/23,0.112
2022/06/24,0.105
2022/06/25,0.099
2022/06/26,0.094
2022/06/27,0.089
2022/06/28,0.084
2022/06/29,0.079
2022/06/30,0.072
2022/07/01,0.061
2022/07/02,0.046
2022/07/03,0.029
2022/07/04,0.009
2022/07/05,-0.011
2022/07/06,-0.033
2022/07/07,-0.055
2022/07/08,-0.077
2022/07/09,-0.098
2022/07/10,-0.119
2022/07/11,-0.14
2022/07/12,-0.16
2022/07/13,-0.18
2022/07/14,-0.199
2022/07/15,-0.217
2022/07/16,-0.233
2022/07/17,-0.248
2022/07/18,-0.262
2022/07/19,-0.274
2022/07/20,-0.285
2022/07/21,-0.294
2022/07/22,-0.303
2022/07/23,-0.31
2022/07/24,-0.315
2022/07/25,-0.319
2022/07/26,-0.322
2022/07/27,-0.325
2022/07/28,-0.326
2022/07/29,-0.327
2022/07/30,-0.327
2022/07/31,-0.326
2022/08/01,-0.325
2022/08/02,-0.322
2022/08/03,-0.319
2022/08/04,-0.316
2022/08/05,-0.312
2022/08/06,-0.307
2022/08/07,-0.302
2022/08/08,-0.298
2022/08/09,-0.293
2022/08/10,-0.287
2022/08/11,-0.281
2022/08/12,-0.275
2022/08/13,-0.268
2022/08/14,-0.26
2022/08/15,-0.252
2022/08/16,-0.244
2022/08/17,-0.235
2022/08/18,-0.227
2022/08/19,-0.219
2022/08/20,-0.213
2022/08/21,-0.206
2022/08/22,-0.2
2022/08/23,-0.194
2022/08/24,-0.188
2022/08/25,-0.182
2022/08/26,-0.175
2022/08/27,-0.168
2022/08/28,-0.16
2022/08/29,-0.152
2022/08/30,-0.144
2022/08/31,-0.135
2022/09/01,-0.126
2022/09/02,-0.117
2022/09/03,-0.108
2022/09/04,-0.099
2022/09/05,-0.091
2022/09/06,-0.083
2022/09/07,-0.076
2022/09/08,-0.069
2022/09/09,-0.062
2022/09/10,-0.055
2022/09/11,-0.049
2022/09/12,-0.043
2022/09/13,-0.038
2022/09/14,-0.033
2022/09/15,-0.05
2022/09/16,-0.09
2022/09/17,-0.148
2022/09/18,-0.221
2022/09/19,-0.306
2022/09/20,-0.399
2022/09/21,-0.499
2022/09/22,-0.603
2022/09/23,-0.709
2022/09/24,-0.818
2022/09/25,-0.927
2022/09/26,-1.036
2022/09/27,-1.144
2022/09/28,-1.251
2022/09/29,-1.356
2022/09/30,-1.459
2022/10/01,-1.56
2022/10/02,-1.659
2022/10/03,-1.755
2022/10/04,-1.849
2022/10/05,-1.94
2022/10/06,-2.028
2022/10/07,-2.115
2022/10/08,-2.198
2022/10/09,-2.279
2022/10/10,-2.358
2022/10/11,-2.435
2022/10/12,-2.509
2022/10/13,-2.58
2022/10/14,-2.65
2022/10/15,-2.718
2022/10/16,-2.783
2022/10/17,-2.847
2022/10/18,-2.909
2022/10/19,-2.969
2022/10/20,-3.027
2022/10/21,-3.083
2022/10/22,-3.138
2022/10/23,-3.191
